ID;Warmtepompen;Sector;Perioden;InGebruikGenomenWarmtepompen_1;UitGebruikGenomenWarmtepompen_2;OpgesteldeWarmtepompenEindeVanJaar_3;InGebruikGenomenThermischVermogen_4;UitGebruikGenomenThermischVermogen_5;OpgesteldThermischVermogenEindeJaar_6;BrutoWarmteproductieWarmtepompen_7;VerbruikVanElektriciteitEnAardgas_8;BrutoEindverbruik_9;VermedenVerbruikVanFossieleEnergie_10;VermedenEmissieKooldioxideCO2_11
172;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2011;969.0;34.0;7747.0;77.0;1.0;592.0;2343.0;625.0;1718.0;1059.0;45.0
173;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2012;943.0;89.0;8601.0;74.0;4.0;662.0;2622.0;695.0;1926.0;1135.0;41.0
174;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2013;630.0;49.0;9182.0;92.0;6.0;748.0;2961.0;780.0;2181.0;1310.0;44.0
175;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2014;500.0;127.0;9555.0;78.0;7.0;818.0;3241.0;850.0;2391.0;1398.0;45.0
176;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2015;438.0;211.0;9782.0;74.0;10.0;883.0;3496.0;913.0;2583.0;1508.0;39.0
177;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2016;427.0;350.0;9860.0;54.0;9.0;928.0;3675.0;958.0;2717.0;1662.0;54.0
178;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2017;362.0;386.0;9836.0;57.0;15.0;970.0;3840.0;999.0;2841.0;1831.0;68.0
179;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2018;426.0;242.0;10019.0;75.0;16.0;1029.0;4074.0;1056.0;3017.0;1990.0;81.0
180;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2019;523.0;720.0;9823.0;73.0;42.0;1060.0;4196.0;1082.0;3114.0;2134.0;104.0
181;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2020;503.0;664.0;9662.0;67.0;54.0;1072.0;4246.0;1086.0;3159.0;2221.0;125.0
182;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2021;492.0;881.0;9272.0;77.0;55.0;1094.0;4331.0;1095.0;3236.0;2144.0;105.0
183;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2022;;896.0;9085.0;;82.0;1131.0;4479.0;1131.0;3348.0;2160.0;105.0
184;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2023;;777.0;9163.0;;79.0;1216.0;4817.0;1215.0;3602.0;2324.0;112.0
185;"Warmtepompen bodem of water; totaal";Utiliteitsgebouwen, kassen en stallen;2024;;749.0;9174.0;;65.0;1309.0;5182.0;1308.0;3874.0;2524.0;137.0
186;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;1994;;;;;;;;;;;
187;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;1995;;;;;;;;;;;
188;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;1996;;;;;;;;;;;
189;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;1997;;;;;;;;;;;
190;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;1998;;;;;;;;;;;
191;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;1999;;;;;;;;;;;
192;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2000;;;;;;;;;;;
193;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2001;;;;;;;;;;;
194;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2002;;;;;;;;;;;
195;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2003;;;;;;;;;;;
196;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2004;;;;;;;;;;;
197;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2005;;;;;;;;;;;
198;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2006;;;;;;;;;;;
199;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2007;;;;;;;;;;;
200;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2008;;;;;;;;;;;
201;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2009;;;;;;;;;;;
202;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2010;;;;;;;;;;;
203;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2011;;;;;;;;;;;
204;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2012;;;;;;;;;;;
205;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2013;;;;;;;;;;;
206;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2014;;;;;;;;;;;
207;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2015;;;;;;;;;;;
208;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2016;;;;;;;;;;;
209;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2017;;;;;;;;;;;
210;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2018;;;;;;;;;;;
211;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2019;;;;;;;;;;;
212;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2020;;;;;;;;;;;
213;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2021;;;;;;;;;;;
214;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2022;;;;;;;;;;;
215;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2023;;;;;;;;;;;
216;"Warmtepompen bodem of water; wv hybride";Totaal gebouwen;2024;;;;;;;;;;;
217;"Warmtepompen bodem of water; wv hybride";Woningen;1994;;;;;;;;;;;
218;"Warmtepompen bodem of water; wv hybride";Woningen;1995;;;;;;;;;;;
219;"Warmtepompen bodem of water; wv hybride";Woningen;1996;;;;;;;;;;;
220;"Warmtepompen bodem of water; wv hybride";Woningen;1997;;;;;;;;;;;
221;"Warmtepompen bodem of water; wv hybride";Woningen;1998;;;;;;;;;;;
222;"Warmtepompen bodem of water; wv hybride";Woningen;1999;;;;;;;;;;;
223;"Warmtepompen bodem of water; wv hybride";Woningen;2000;;;;;;;;;;;
224;"Warmtepompen bodem of water; wv hybride";Woningen;2001;;;;;;;;;;;
225;"Warmtepompen bodem of water; wv hybride";Woningen;2002;;;;;;;;;;;
226;"Warmtepompen bodem of water; wv hybride";Woningen;2003;;;;;;;;;;;
227;"Warmtepompen bodem of water; wv hybride";Woningen;2004;;;;;;;;;;;
228;"Warmtepompen bodem of water; wv hybride";Woningen;2005;;;;;;;;;;;
229;"Warmtepompen bodem of water; wv hybride";Woningen;2006;;;;;;;;;;;
230;"Warmtepompen bodem of water; wv hybride";Woningen;2007;;;;;;;;;;;
231;"Warmtepompen bodem of water; wv hybride";Woningen;2008;;;;;;;;;;;
232;"Warmtepompen bodem of water; wv hybride";Woningen;2009;;;;;;;;;;;
233;"Warmtepompen bodem of water; wv hybride";Woningen;2010;;;;;;;;;;;
234;"Warmtepompen bodem of water; wv hybride";Woningen;2011;;;;;;;;;;;
235;"Warmtepompen bodem of water; wv hybride";Woningen;2012;;;;;;;;;;;
236;"Warmtepompen bodem of water; wv hybride";Woningen;2013;;;;;;;;;;;
237;"Warmtepompen bodem of water; wv hybride";Woningen;2014;;;;;;;;;;;
238;"Warmtepompen bodem of water; wv hybride";Woningen;2015;;;;;;;;;;;
239;"Warmtepompen bodem of water; wv hybride";Woningen;2016;;;;;;;;;;;
240;"Warmtepompen bodem of water; wv hybride";Woningen;2017;;;;;;;;;;;
241;"Warmtepompen bodem of water; wv hybride";Woningen;2018;;;;;;;;;;;
242;"Warmtepompen bodem of water; wv hybride";Woningen;2019;;;;;;;;;;;
243;"Warmtepompen bodem of water; wv hybride";Woningen;2020;;;;;;;;;;;
244;"Warmtepompen bodem of water; wv hybride";Woningen;2021;;;;;;;;;;;
245;"Warmtepompen bodem of water; wv hybride";Woningen;2022;;;;;;;;;;;
246;"Warmtepompen bodem of water; wv hybride";Woningen;2023;;;;;;;;;;;
247;"Warmtepompen bodem of water; wv hybride";Woningen;2024;;;;;;;;;;;
248;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1994;;;;;;;;;;;
249;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1995;;;;;;;;;;;
250;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1996;;;;;;;;;;;
251;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1997;;;;;;;;;;;
252;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1998;;;;;;;;;;;
253;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;1999;;;;;;;;;;;
254;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2000;;;;;;;;;;;
255;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2001;;;;;;;;;;;
256;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2002;;;;;;;;;;;
257;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2003;;;;;;;;;;;
258;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2004;;;;;;;;;;;
259;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2005;;;;;;;;;;;
260;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2006;;;;;;;;;;;
261;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2007;;;;;;;;;;;
262;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2008;;;;;;;;;;;
263;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2009;;;;;;;;;;;
264;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2010;;;;;;;;;;;
265;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2011;;;;;;;;;;;
266;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2012;;;;;;;;;;;
267;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2013;;;;;;;;;;;
268;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2014;;;;;;;;;;;
269;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2015;;;;;;;;;;;
270;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2016;;;;;;;;;;;
271;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2017;;;;;;;;;;;
272;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2018;;;;;;;;;;;
273;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2019;;;;;;;;;;;
274;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2020;;;;;;;;;;;
275;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2021;;;;;;;;;;;
276;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2022;;;;;;;;;;;
277;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2023;;;;;;;;;;;
278;"Warmtepompen bodem of water; wv hybride";Utiliteitsgebouwen, kassen en stallen;2024;;;;;;;;;;;
279;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;1994;;;1653.0;;;2.0;12.0;4.0;7.0;0.0;0.0
280;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;1995;26.0;0.0;1679.0;0.0;0.0;2.0;12.0;5.0;7.0;0.0;0.0
281;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;1996;46.0;0.0;1725.0;0.0;0.0;2.0;12.0;5.0;8.0;1.0;0.0
282;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;1997;827.0;0.0;2552.0;1.0;0.0;3.0;19.0;7.0;12.0;2.0;0.0
283;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;1998;1242.0;0.0;3794.0;2.0;0.0;5.0;30.0;12.0;19.0;3.0;0.0
284;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;1999;474.0;0.0;4268.0;1.0;0.0;6.0;34.0;13.0;21.0;3.0;0.0
285;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2000;273.0;0.0;4541.0;0.0;0.0;6.0;37.0;14.0;23.0;3.0;0.0
286;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2001;949.0;0.0;5490.0;1.0;0.0;8.0;45.0;17.0;28.0;3.0;0.0
287;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2002;3003.0;0.0;8493.0;4.0;0.0;12.0;71.0;27.0;44.0;5.0;-1.0
288;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2003;2978.0;0.0;11471.0;4.0;0.0;16.0;96.0;37.0;59.0;7.0;-1.0
289;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2004;2422.0;0.0;13893.0;4.0;0.0;20.0;117.0;45.0;72.0;10.0;-1.0
290;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2005;1848.0;331.0;15410.0;3.0;0.0;22.0;131.0;50.0;81.0;12.0;-1.0
291;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2006;2048.0;331.0;17128.0;3.0;0.0;25.0;146.0;56.0;90.0;16.0;-1.0
292;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2007;1695.0;331.0;18492.0;5.0;0.0;29.0;172.0;66.0;106.0;20.0;-1.0
293;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2008;3255.0;331.0;21417.0;27.0;0.0;56.0;328.0;133.0;195.0;36.0;-2.0
294;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2009;11415.0;331.0;32501.0;205.0;0.0;261.0;585.0;234.0;351.0;73.0;-2.0
295;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2010;12276.0;26.0;44751.0;239.0;0.0;499.0;902.0;367.0;536.0;133.0;-1.0
296;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2011;38513.0;46.0;83218.0;305.0;0.0;804.0;1263.0;526.0;737.0;215.0;1.0
297;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2012;36959.0;827.0;119350.0;274.0;1.0;1077.0;1648.0;688.0;961.0;232.0;-7.0
298;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2013;37486.0;1242.0;155594.0;273.0;2.0;1348.0;2102.0;872.0;1230.0;316.0;-13.0
299;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2014;44028.0;474.0;199148.0;333.0;1.0;1681.0;2703.0;1111.0;1592.0;355.0;-20.0
300;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2015;49176.0;273.0;248051.0;354.0;0.0;2035.0;3412.0;1393.0;2019.0;439.0;-39.0
301;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2016;69797.0;949.0;316899.0;474.0;1.0;2507.0;4436.0;1800.0;2635.0;697.0;-29.0
302;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2017;92470.0;3003.0;406366.0;612.0;4.0;3114.0;5899.0;2370.0;3529.0;1129.0;-17.0
303;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2018;106273.0;2978.0;509661.0;700.0;4.0;3810.0;7762.0;3094.0;4668.0;1598.0;1.0
304;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2019;154255.0;2422.0;661494.0;987.0;4.0;4793.0;10207.0;4039.0;6168.0;2370.0;74.0
305;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2020;302291.0;1848.0;961937.0;1673.0;3.0;6463.0;13557.0;5328.0;8230.0;3400.0;189.0
306;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2021;346042.0;2048.0;1305931.0;1877.0;3.0;8337.0;17257.0;6751.0;10507.0;3478.0;98.0
307;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2022;380342.0;1695.0;1684578.0;2244.0;5.0;10576.0;23244.0;9054.0;14191.0;4249.0;103.0
308;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2023;427946.0;3255.0;2109269.0;2566.0;27.0;13115.0;30834.0;11967.0;18867.0;5633.0;136.0
309;"Warmtepompen buitenlucht; totaal";Totaal gebouwen;2024;375330.0;11415.0;2473184.0;2252.0;205.0;15162.0;36737.0;14235.0;22502.0;6997.0;337.0
310;"Warmtepompen buitenlucht; totaal";Woningen;1994;;;1652.0;;;2.0;12.0;4.0;7.0;0.0;0.0
311;"Warmtepompen buitenlucht; totaal";Woningen;1995;25.0;0.0;1677.0;0.0;0.0;2.0;12.0;5.0;7.0;0.0;0.0
312;"Warmtepompen buitenlucht; totaal";Woningen;1996;43.0;0.0;1720.0;0.0;0.0;2.0;12.0;5.0;8.0;1.0;0.0
313;"Warmtepompen buitenlucht; totaal";Woningen;1997;805.0;0.0;2525.0;1.0;0.0;3.0;19.0;7.0;11.0;2.0;0.0
314;"Warmtepompen buitenlucht; totaal";Woningen;1998;1169.0;0.0;3694.0;2.0;0.0;5.0;29.0;11.0;18.0;3.0;0.0
315;"Warmtepompen buitenlucht; totaal";Woningen;1999;474.0;0.0;4168.0;1.0;0.0;6.0;33.0;13.0;20.0;3.0;0.0
316;"Warmtepompen buitenlucht; totaal";Woningen;2000;273.0;0.0;4441.0;0.0;0.0;6.0;35.0;14.0;22.0;3.0;0.0
317;"Warmtepompen buitenlucht; totaal";Woningen;2001;949.0;0.0;5390.0;1.0;0.0;7.0;44.0;17.0;27.0;3.0;0.0
318;"Warmtepompen buitenlucht; totaal";Woningen;2002;3001.0;0.0;8391.0;4.0;0.0;12.0;70.0;27.0;43.0;5.0;-1.0
319;"Warmtepompen buitenlucht; totaal";Woningen;2003;2965.0;0.0;11356.0;4.0;0.0;16.0;95.0;37.0;58.0;7.0;-1.0
320;"Warmtepompen buitenlucht; totaal";Woningen;2004;2412.0;0.0;13768.0;4.0;0.0;20.0;116.0;45.0;71.0;10.0;-1.0
321;"Warmtepompen buitenlucht; totaal";Woningen;2005;1848.0;330.0;15286.0;3.0;0.0;22.0;130.0;50.0;80.0;11.0;-1.0
322;"Warmtepompen buitenlucht; totaal";Woningen;2006;2048.0;330.0;17003.0;3.0;0.0;24.0;145.0;56.0;89.0;16.0;-1.0
323;"Warmtepompen buitenlucht; totaal";Woningen;2007;1655.0;330.0;18328.0;2.0;0.0;27.0;157.0;60.0;97.0;18.0;-1.0
324;"Warmtepompen buitenlucht; totaal";Woningen;2008;3071.0;330.0;21068.0;10.0;0.0;36.0;215.0;83.0;132.0;22.0;-1.0
325;"Warmtepompen buitenlucht; totaal";Woningen;2009;3504.0;330.0;24242.0;13.0;0.0;49.0;271.0;104.0;167.0;33.0;-1.0
326;"Warmtepompen buitenlucht; totaal";Woningen;2010;3360.0;25.0;27577.0;20.0;0.0;68.0;338.0;135.0;202.0;49.0;0.0
327;"Warmtepompen buitenlucht; totaal";Woningen;2011;13759.0;43.0;41293.0;66.0;0.0;134.0;461.0;199.0;261.0;79.0;1.0
328;"Warmtepompen buitenlucht; totaal";Woningen;2012;14320.0;805.0;54808.0;61.0;1.0;195.0;557.0;242.0;315.0;80.0;-2.0
329;"Warmtepompen buitenlucht; totaal";Woningen;2013;14317.0;1169.0;67956.0;68.0;2.0;261.0;707.0;305.0;402.0;108.0;-4.0
330;"Warmtepompen buitenlucht; totaal";Woningen;2014;17313.0;474.0;84795.0;88.0;1.0;348.0;883.0;376.0;508.0;119.0;-6.0
331;"Warmtepompen buitenlucht; totaal";Woningen;2015;21278.0;273.0;105800.0;104.0;0.0;451.0;1097.0;458.0;639.0;143.0;-12.0
332;"Warmtepompen buitenlucht; totaal";Woningen;2016;33952.0;949.0;138803.0;172.0;1.0;622.0;1514.0;620.0;894.0;239.0;-10.0
333;"Warmtepompen buitenlucht; totaal";Woningen;2017;51245.0;3001.0;187047.0;261.0;4.0;879.0;2253.0;907.0;1346.0;431.0;-6.0
334;"Warmtepompen buitenlucht; totaal";Woningen;2018;60589.0;2965.0;244671.0;324.0;4.0;1199.0;3271.0;1299.0;1972.0;673.0;0.0
335;"Warmtepompen buitenlucht; totaal";Woningen;2019;108969.0;2412.0;351228.0;594.0;4.0;1789.0;4817.0;1898.0;2919.0;1119.0;35.0
336;"Warmtepompen buitenlucht; totaal";Woningen;2020;260765.0;1848.0;610145.0;1237.0;3.0;3023.0;7104.0;2778.0;4326.0;1782.0;99.0
337;"Warmtepompen buitenlucht; totaal";Woningen;2021;301003.0;2048.0;909100.0;1419.0;3.0;4439.0;9690.0;3772.0;5918.0;1952.0;55.0
338;"Warmtepompen buitenlucht; totaal";Woningen;2022;;1655.0;1263598.0;;2.0;6180.0;14122.0;5477.0;8645.0;2580.0;62.0
339;"Warmtepompen buitenlucht; totaal";Woningen;2023;;3071.0;1666800.0;;10.0;8219.0;20086.0;7772.0;12314.0;3668.0;88.0
340;"Warmtepompen buitenlucht; totaal";Woningen;2024;;3504.0;2017981.0;;13.0;9969.0;24490.0;9466.0;15024.0;4663.0;224.0
341;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;1994;;;1.0;;;0.0;0.0;0.0;0.0;0.0;0.0
342;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;1995;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
343;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;1996;3.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
344;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;1997;22.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
345;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;1998;73.0;0.0;100.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
346;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;1999;0.0;0.0;100.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
347;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2000;0.0;0.0;100.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
348;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2001;0.0;0.0;100.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
349;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2002;2.0;0.0;102.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
350;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2003;13.0;0.0;115.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0
351;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2004;10.0;0.0;125.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0
352;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2005;0.0;0.0;125.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0
353;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2006;0.0;0.0;125.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0
354;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2007;40.0;0.0;164.0;2.0;0.0;3.0;15.0;6.0;9.0;2.0;0.0
355;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2008;184.0;0.0;348.0;17.0;0.0;19.0;113.0;50.0;63.0;13.0;0.0
356;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2009;7911.0;0.0;8259.0;193.0;0.0;212.0;314.0;130.0;184.0;40.0;-1.0
357;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2010;8916.0;1.0;17174.0;219.0;0.0;431.0;565.0;231.0;333.0;83.0;-1.0
358;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2011;24754.0;3.0;41925.0;238.0;0.0;669.0;802.0;327.0;475.0;136.0;0.0
359;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2012;22639.0;22.0;64542.0;213.0;0.0;882.0;1092.0;446.0;646.0;152.0;-5.0
360;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2013;23169.0;73.0;87638.0;206.0;0.0;1088.0;1395.0;567.0;828.0;208.0;-9.0
361;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2014;26715.0;0.0;114353.0;245.0;0.0;1333.0;1820.0;735.0;1085.0;236.0;-14.0
362;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2015;27898.0;0.0;142251.0;250.0;0.0;1583.0;2315.0;935.0;1380.0;296.0;-27.0
363;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2016;35845.0;0.0;178096.0;302.0;0.0;1885.0;2922.0;1180.0;1742.0;458.0;-20.0
364;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2017;41225.0;2.0;219319.0;351.0;0.0;2235.0;3646.0;1462.0;2183.0;698.0;-10.0
365;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2018;45684.0;13.0;264990.0;376.0;0.0;2611.0;4491.0;1795.0;2696.0;925.0;1.0
366;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2019;45286.0;10.0;310266.0;393.0;0.0;3004.0;5389.0;2141.0;3249.0;1251.0;39.0
367;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2020;41526.0;0.0;351792.0;436.0;0.0;3440.0;6453.0;2550.0;3903.0;1617.0;90.0
368;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2021;45039.0;0.0;396831.0;458.0;0.0;3898.0;7567.0;2978.0;4589.0;1526.0;43.0
369;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2022;;40.0;420980.0;;2.0;4396.0;9123.0;3577.0;5546.0;1670.0;41.0
370;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2023;;184.0;442470.0;;17.0;4896.0;10749.0;4195.0;6553.0;1966.0;48.0
371;"Warmtepompen buitenlucht; totaal";Utiliteitsgebouwen, kassen en stallen;2024;;7911.0;455203.0;;193.0;5193.0;12248.0;4769.0;7478.0;2334.0;113.0
372;Warmtepompen buitenlucht-lucht;Totaal gebouwen;1994;;;;;;;;;;;
373;Warmtepompen buitenlucht-lucht;Totaal gebouwen;1995;;;;;;;;;;;
374;Warmtepompen buitenlucht-lucht;Totaal gebouwen;1996;;;;;;;;;;;
375;Warmtepompen buitenlucht-lucht;Totaal gebouwen;1997;;;;;;;;;;;
376;Warmtepompen buitenlucht-lucht;Totaal gebouwen;1998;;;;;;;;;;;
377;Warmtepompen buitenlucht-lucht;Totaal gebouwen;1999;;;;;;;;;;;
