ID;ProductenProdCom;Perioden;Zelfvervaardigd_1;Onderaannemer_2;Zelfvervaardigd_3;Onderaannemer_4;EenheidVerkochtProduct_5
2633;15114330 Varkensleder, (voor)gelooid,...;2023;0.0;0.0;0.0;0.0;                          mln. kg  
2634;15114350 Varkensleder, na het looien...;2021;0.0;0.0;0.0;0.0;                          mln. m2  
2635;15114350 Varkensleder, na het looien...;2022;0.0;0.0;0.0;0.0;                          mln. m2  
2636;15114350 Varkensleder, na het looien...;2023;0.0;0.0;0.0;0.0;                          mln. m2  
2637;15115100 Leder en voorgelooide onthaa...;2021;0.0;0.0;0.0;0.0;                          mln. kg  
2638;15115100 Leder en voorgelooide onthaa...;2022;0.0;0.0;0.0;0.0;                          mln. kg  
2639;15115100 Leder en voorgelooide onthaa...;2023;0.0;0.0;0.0;0.0;                          mln. kg  
2640;15115200 Kunstleder op basis van lede...;2021;;0.0;;0.0;                          mln. m2  
2641;15115200 Kunstleder op basis van lede...;2022;;0.0;;0.0;                          mln. m2  
2642;15115200 Kunstleder op basis van lede...;2023;;0.0;;0.0;                          mln. m2  
2643;1512 Koffers, tassen en dergelijke, z...;2021;41.0;0.0;;;                              nvt  
2644;1512 Koffers, tassen en dergelijke, z...;2022;;;;;                              nvt  
2645;1512 Koffers, tassen en dergelijke, z...;2023;59.0;;;;                              nvt  
2646;15121110 Zadel- en tuigmakerswerk voo...;2021;;0.0;;;                              nvt  
2647;15121110 Zadel- en tuigmakerswerk voo...;2022;;0.0;;;                              nvt  
2648;15121110 Zadel- en tuigmakerswerk voo...;2023;;0.0;;;                              nvt  
2649;15121210 Reiskoffers, valiezen, akte-...;2021;;0.0;;0.0;                       mln. stuks  
2650;15121210 Reiskoffers, valiezen, akte-...;2022;;0.0;;0.0;                       mln. stuks  
2651;15121210 Reiskoffers, valiezen, akte-...;2023;;0.0;;0.0;                       mln. stuks  
2652;15121220 Handtassen;2021;0.0;0.0;0.0;0.0;                       mln. stuks  
2653;15121220 Handtassen;2022;0.0;;0.0;;                       mln. stuks  
2654;15121220 Handtassen;2023;0.0;;0.0;;                       mln. stuks  
2655;15121230 Kleinlederwaren die gewoonli...;2021;;0.0;;;                              nvt  
2656;15121230 Kleinlederwaren die gewoonli...;2022;;0.0;;;                              nvt  
2657;15121230 Kleinlederwaren die gewoonli...;2023;;0.0;;;                              nvt  
2658;15121250 Reis-, rug- en toiletzakken,...;2021;;0.0;;;                              nvt  
2659;15121250 Reis-, rug- en toiletzakken,...;2022;0.0;0.0;;;                              nvt  
2660;15121250 Reis-, rug- en toiletzakken,...;2023;0.0;0.0;;;                              nvt  
2661;15121270 Reisassortimenten met toilet...;2021;0.0;0.0;0.0;0.0;                       mln. stuks  
2662;15121270 Reisassortimenten met toilet...;2022;0.0;0.0;0.0;0.0;                       mln. stuks  
2663;15121270 Reisassortimenten met toilet...;2023;0.0;0.0;0.0;0.0;                       mln. stuks  
2664;15121300 Horlogebanden en delen daarv...;2021;0.0;0.0;0.0;0.0;                       mln. stuks  
2665;15121300 Horlogebanden en delen daarv...;2022;0.0;0.0;0.0;0.0;                       mln. stuks  
2666;15121300 Horlogebanden en delen daarv...;2023;0.0;0.0;0.0;0.0;                       mln. stuks  
2667;15121930 Artikelen voor technisch geb...;2021;0.0;0.0;0.0;0.0;                          mln. kg  
2668;15121930 Artikelen voor technisch geb...;2022;0.0;0.0;0.0;0.0;                          mln. kg  
2669;15121930 Artikelen voor technisch geb...;2023;0.0;0.0;0.0;0.0;                          mln. kg  
2670;15121960 Werken van (kunst)leder, exc...;2021;0.0;0.0;;;                              nvt  
2671;15121960 Werken van (kunst)leder, exc...;2022;0.0;0.0;;;                              nvt  
2672;15121960 Werken van (kunst)leder, exc...;2023;;0.0;;;                              nvt  
2673;152 Schoeisel;2021;117.0;0.0;;;                              nvt  
2674;152 Schoeisel;2022;99.0;0.0;;;                              nvt  
2675;152 Schoeisel;2023;75.0;0.0;;;                              nvt  
2676;15201100 Waterdichtschoeisel, zonder...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2677;15201100 Waterdichtschoeisel, zonder...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2678;15201100 Waterdichtschoeisel, zonder...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2679;15201210 Sandalen met bovendeel en bu...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2680;15201210 Sandalen met bovendeel en bu...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2681;15201210 Sandalen met bovendeel en bu...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2682;15201231 Wandelschoenen met bovendeel...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2683;15201231 Wandelschoenen met bovendeel...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2684;15201231 Wandelschoenen met bovendeel...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2685;15201237 Pantoffels en ander huisscho...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2686;15201237 Pantoffels en ander huisscho...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2687;15201237 Pantoffels en ander huisscho...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2688;15201330 Schoeisel met houten basis,...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2689;15201330 Schoeisel met houten basis,...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2690;15201330 Schoeisel met houten basis,...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2691;15201351 Wandelschoenen met bovendeel...;2021;;0.0;;0.0;                        mln. paar  
2692;15201351 Wandelschoenen met bovendeel...;2022;;0.0;;0.0;                        mln. paar  
2693;15201351 Wandelschoenen met bovendeel...;2023;;0.0;;0.0;                        mln. paar  
2694;15201352 Wandelschoenen met bovendeel...;2021;;0.0;;0.0;                        mln. paar  
2695;15201352 Wandelschoenen met bovendeel...;2022;;0.0;;0.0;                        mln. paar  
2696;15201352 Wandelschoenen met bovendeel...;2023;;0.0;;0.0;                        mln. paar  
2697;15201353 Wandelschoenen met bovendeel...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2698;15201353 Wandelschoenen met bovendeel...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2699;15201353 Wandelschoenen met bovendeel...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2700;15201361 Sandalen met bovendeel van l...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2701;15201361 Sandalen met bovendeel van l...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2702;15201361 Sandalen met bovendeel van l...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2703;15201362 Sandalen met bovendeel van l...;2021;;0.0;;0.0;                        mln. paar  
2704;15201362 Sandalen met bovendeel van l...;2022;;0.0;;0.0;                        mln. paar  
2705;15201362 Sandalen met bovendeel van l...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2706;15201363 Sandalen met bovendeel van l...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2707;15201363 Sandalen met bovendeel van l...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2708;15201363 Sandalen met bovendeel van l...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2709;15201370 Pantoffels en ander huisscho...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2710;15201370 Pantoffels en ander huisscho...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2711;15201370 Pantoffels en ander huisscho...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2712;15201380 Schoeisel met bovendeel van...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2713;15201380 Schoeisel met bovendeel van...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2714;15201380 Schoeisel met bovendeel van...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2715;15201444 Pantoffels met buitenzool va...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2716;15201444 Pantoffels met buitenzool va...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2717;15201444 Pantoffels met buitenzool va...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2718;15201445 Schoeisel met buitenzool van...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2719;15201445 Schoeisel met buitenzool van...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2720;15201445 Schoeisel met buitenzool van...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2721;15201446 Schoeisel met bovendeel van...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2722;15201446 Schoeisel met bovendeel van...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2723;15201446 Schoeisel met bovendeel van...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2724;15202100 Sportschoenen met buitenzool...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2725;15202100 Sportschoenen met buitenzool...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2726;15202100 Sportschoenen met buitenzool...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2727;15202900 Ander sportschoeisel, exclus...;2021;0.0;0.0;0.0;0.0;                        mln. paar  
2728;15202900 Ander sportschoeisel, exclus...;2022;0.0;0.0;0.0;0.0;                        mln. paar  
2729;15202900 Ander sportschoeisel, exclus...;2023;0.0;0.0;0.0;0.0;                        mln. paar  
2730;15203120 Schoeisel, inclusief waterdi...;2021;;0.0;;0.0;                        mln. paar  
2731;15203120 Schoeisel, inclusief waterdi...;2022;;0.0;;0.0;                        mln. paar  
2732;15203120 Schoeisel, inclusief waterdi...;2023;;0.0;;0.0;                        mln. paar  
2733;15203150 Schoeisel met metalen neus e...;2021;;0.0;;0.0;                        mln. paar  
2734;15203150 Schoeisel met metalen neus e...;2022;;0.0;;0.0;                        mln. paar  
2735;15203150 Schoeisel met metalen neus e...;2023;;0.0;;0.0;                        mln. paar  
2736;15203200 Sandalen, zolen, riempjes va...;2021;;0.0;;0.0;                        mln. paar  
2737;15203200 Sandalen, zolen, riempjes va...;2022;;0.0;;0.0;                        mln. paar  
2738;15203200 Sandalen, zolen, riempjes va...;2023;;0.0;;0.0;                        mln. paar  
2739;15204020 Bovendelen van schoeisel en...;2021;0.0;0.0;;;                              nvt  
2740;15204020 Bovendelen van schoeisel en...;2022;;0.0;;;                              nvt  
2741;15204020 Bovendelen van schoeisel en...;2023;;0.0;;;                              nvt  
2742;15204050 Bovendelen van schoeisel en...;2021;0.0;0.0;;;                              nvt  
2743;15204050 Bovendelen van schoeisel en...;2022;0.0;0.0;;;                              nvt  
2744;15204050 Bovendelen van schoeisel en...;2023;0.0;0.0;;;                              nvt  
2745;15204080 Delen van schoeisel van ande...;2021;;0.0;;;                              nvt  
2746;15204080 Delen van schoeisel van ande...;2022;;0.0;;;                              nvt  
2747;15204080 Delen van schoeisel van ande...;2023;;0.0;;;                              nvt  
2748;16 Hout, houtwaren en kurkwaren, met...;2021;2196.0;0.0;;;                              nvt  
2749;16 Hout, houtwaren en kurkwaren, met...;2022;2550.0;;;;                              nvt  
2750;16 Hout, houtwaren en kurkwaren, met...;2023;2528.0;;;;                              nvt  
2751;161 Hout, gezaagd en geschaafd;2021;197.0;0.0;;;                              nvt  
2752;161 Hout, gezaagd en geschaafd;2022;259.0;;;;                              nvt  
2753;161 Hout, gezaagd en geschaafd;2023;271.0;;;;                              nvt  
2754;16101132 Sparhout (Picea spp.) of hou...;2021;;;;;                                   
2755;16101132 Sparhout (Picea spp.) of hou...;2022;3.0;;;;                          mln. m3  
2756;16101132 Sparhout (Picea spp.) of hou...;2023;10.0;;0.0;;                          mln. m3  
2757;16101134 Sparhout (Picea abies Karst....;2021;0.0;0.0;0.0;0.0;                          mln. m3  
2758;16101134 Sparhout (Picea abies Karst....;2022;;;;;                                   
2759;16101134 Sparhout (Picea abies Karst....;2023;;;;;                                   
2760;16101136 Pijnhout (Pinus sylvestris L...;2021;;0.0;;0.0;                          mln. m3  
2761;16101136 Pijnhout (Pinus sylvestris L...;2022;;;;;                                   
2762;16101136 Pijnhout (Pinus sylvestris L...;2023;;;;;                                   
2763;16101138 Naaldhout, overlangs gezaagd...;2021;;0.0;;0.0;                          mln. m3  
2764;16101138 Naaldhout, overlangs gezaagd...;2022;;;;;                                   
2765;16101138 Naaldhout, overlangs gezaagd...;2023;;;;;                                   
2766;16101140 Pijnhout (Pinus spp.), overl...;2021;;;;;                                   
2767;16101140 Pijnhout (Pinus spp.), overl...;2022;;0.0;;0.0;                          mln. m3  
2768;16101140 Pijnhout (Pinus spp.), overl...;2023;;0.0;;0.0;                          mln. m3  
2769;"16101141 ""S-P-F""-hout (sparhout (Pice...";2021;;;;;                                   
2770;"16101141 ""S-P-F""-hout (sparhout (Pice...";2022;;0.0;;0.0;                          mln. m3  
2771;"16101141 ""S-P-F""-hout (sparhout (Pice...";2023;;0.0;;0.0;                          mln. m3  
2772;"16101142 ""Hem-fir""-hout (Westerse hem...";2021;;;;;                                   
2773;"16101142 ""Hem-fir""-hout (Westerse hem...";2022;0.0;0.0;0.0;0.0;                          mln. m3  
2774;"16101142 ""Hem-fir""-hout (Westerse hem...";2023;0.0;0.0;0.0;0.0;                          mln. m3  
2775;16101143 Naaldhout, overlangs gezaagd...;2021;;;;;                                   
2776;16101143 Naaldhout, overlangs gezaagd...;2022;;0.0;;0.0;                          mln. m3  
2777;16101143 Naaldhout, overlangs gezaagd...;2023;;0.0;;0.0;                          mln. m3  
2778;16101250 Hout, overlangs gezaagd of a...;2021;10.0;0.0;0.0;0.0;                          mln. m3  
2779;16101250 Hout, overlangs gezaagd of a...;2022;9.0;0.0;0.0;0.0;                          mln. m3  
2780;16101250 Hout, overlangs gezaagd of a...;2023;7.0;0.0;0.0;0.0;                          mln. m3  
2781;16101271 Tropisch hout, overlangs gez...;2021;;0.0;;0.0;                          mln. m3  
2782;16101271 Tropisch hout, overlangs gez...;2022;;0.0;;0.0;                          mln. m3  
2783;16101271 Tropisch hout, overlangs gez...;2023;;0.0;;0.0;                          mln. m3  
2784;16101277 Niet-ineengezette geschaafde...;2021;;0.0;;0.0;                          mln. m2  
2785;16101277 Niet-ineengezette geschaafde...;2022;;0.0;;0.0;                          mln. m2  
2786;16101277 Niet-ineengezette geschaafde...;2023;;0.0;;0.0;                          mln. m2  
2787;16101300 Houten dwarsliggers en wisse...;2021;;0.0;;0.0;                          mln. m3  
2788;16101300 Houten dwarsliggers en wisse...;2022;;0.0;;0.0;                          mln. m3  
2789;16101300 Houten dwarsliggers en wisse...;2023;0.0;0.0;0.0;0.0;                          mln. m3  
2790;16102110 Naaldhout, over de gehele le...;2021;;0.0;;0.0;                          mln. kg  
2791;16102110 Naaldhout, over de gehele le...;2022;;0.0;;0.0;                          mln. kg  
2792;16102110 Naaldhout, over de gehele le...;2023;;0.0;;0.0;                          mln. kg  
2793;16102210 Bamboe (niet-ineengezette pl...;2021;0.0;0.0;0.0;0.0;                          mln. kg  
2794;16102210 Bamboe (niet-ineengezette pl...;2022;;0.0;;0.0;                          mln. kg  
2795;16102210 Bamboe (niet-ineengezette pl...;2023;;0.0;;0.0;                          mln. kg  
2796;16102300 Hout (niet-ineengezette plan...;2021;;0.0;;0.0;                          mln. kg  
2797;16102300 Hout (niet-ineengezette plan...;2022;;0.0;;0.0;                          mln. kg  
2798;16102300 Hout (niet-ineengezette plan...;2023;;0.0;;0.0;                          mln. kg  
2799;"16102400 Houtwol; houtmeel";2021;0.0;0.0;0.0;0.0;                          mln. kg  
2800;"16102400 Houtwol; houtmeel";2022;0.0;0.0;0.0;0.0;                          mln. kg  
2801;"16102400 Houtwol; houtmeel";2023;0.0;0.0;0.0;0.0;                          mln. kg  
2802;16102503 Naaldhout in plakjes, spanen...;2021;;0.0;;0.0;                          mln. kg  
2803;16102503 Naaldhout in plakjes, spanen...;2022;;0.0;;0.0;                          mln. kg  
2804;16102503 Naaldhout in plakjes, spanen...;2023;;0.0;;0.0;                          mln. kg  
2805;16102505 Ander hout dan naaldhout, in...;2021;18.0;0.0;;0.0;                          mln. kg  
2806;16102505 Ander hout dan naaldhout, in...;2022;12.0;0.0;;0.0;                          mln. kg  
2807;16102505 Ander hout dan naaldhout, in...;2023;12.0;0.0;;0.0;                          mln. kg  
2808;16103116 Palen van naaldhout, geïnjec...;2021;;0.0;;0.0;                          mln. m3  
2809;16103116 Palen van naaldhout, geïnjec...;2022;;0.0;;0.0;                          mln. m3  
2810;16103116 Palen van naaldhout, geïnjec...;2023;;0.0;;0.0;                          mln. m3  
2811;16103200 Houten dwarsliggers en wisse...;2021;;0.0;;0.0;                          mln. m3  
2812;16103200 Houten dwarsliggers en wisse...;2022;0.0;0.0;0.0;0.0;                          mln. m3  
2813;16103200 Houten dwarsliggers en wisse...;2023;0.0;0.0;0.0;0.0;                          mln. m3  
2814;16103900 Ander onbewerkt hout, inclus...;2021;;0.0;;0.0;                          mln. m3  
2815;16103900 Ander onbewerkt hout, inclus...;2022;;0.0;;0.0;                          mln. m3  
2816;16103900 Ander onbewerkt hout, inclus...;2023;;0.0;;0.0;                          mln. m3  
2817;16109100 Impregneren van hout;2021;10.0;0.0;;;                              nvt  
2818;16109100 Impregneren van hout;2022;8.0;0.0;;;                              nvt  
2819;16109100 Impregneren van hout;2023;5.0;0.0;;;                              nvt  
2820;1621 Fineerplaten en panelen op basis...;2021;85.0;0.0;;;                              nvt  
2821;1621 Fineerplaten en panelen op basis...;2022;105.0;0.0;;;                              nvt  
2822;1621 Fineerplaten en panelen op basis...;2023;99.0;0.0;;;                              nvt  
2823;16211100 Triplex- en multiplexhout, m...;2021;;0.0;;0.0;                          mln. m3  
2824;16211100 Triplex- en multiplexhout, m...;2022;;0.0;;0.0;                          mln. m3  
2825;16211100 Triplex- en multiplexhout, m...;2023;;0.0;;0.0;                          mln. m3  
2826;16211200 Spaanplaat van hout;2021;25.0;0.0;;0.0;                          mln. m3  
2827;16211200 Spaanplaat van hout;2022;29.0;0.0;0.0;0.0;                          mln. m3  
2828;16211200 Spaanplaat van hout;2023;26.0;0.0;;0.0;                          mln. m3  
2829;16211316 Zogenaamd oriented strand bo...;2021;0.0;0.0;0.0;0.0;                          mln. m3  
2830;16211316 Zogenaamd oriented strand bo...;2022;0.0;0.0;0.0;0.0;                          mln. m3  
2831;16211316 Zogenaamd oriented strand bo...;2023;0.0;0.0;0.0;0.0;                          mln. m3  
2832;16211419 Zogenoemde waferboard en der...;2021;0.0;0.0;0.0;0.0;                          mln. m3  
2833;16211419 Zogenoemde waferboard en der...;2022;0.0;0.0;0.0;0.0;                          mln. m3  
2834;16211419 Zogenoemde waferboard en der...;2023;0.0;0.0;0.0;0.0;                          mln. m3  
2835;16211450 Spaanplaat en dergelijke pla...;2021;0.0;0.0;0.0;0.0;                          mln. m3  
2836;16211450 Spaanplaat en dergelijke pla...;2022;0.0;0.0;0.0;0.0;                          mln. m3  
2837;16211450 Spaanplaat en dergelijke pla...;2023;0.0;0.0;0.0;0.0;                          mln. m3  
2838;16211523 Vezelplaat met gemiddelde di...;2021;0.0;0.0;0.0;0.0;                          mln. m2  
2839;16211523 Vezelplaat met gemiddelde di...;2022;0.0;0.0;0.0;0.0;                          mln. m2  
2840;16211523 Vezelplaat met gemiddelde di...;2023;0.0;0.0;0.0;0.0;                          mln. m2  
2841;16211526 Vezelplaat met gemiddelde di...;2021;;0.0;;0.0;                          mln. m2  
2842;16211526 Vezelplaat met gemiddelde di...;2022;;0.0;;0.0;                          mln. m2  
2843;16211526 Vezelplaat met gemiddelde di...;2023;;0.0;;0.0;                          mln. m2  
2844;16211529 Vezelplaat met gemiddelde di...;2021;29.0;0.0;0.0;0.0;                          mln. m2  
2845;16211529 Vezelplaat met gemiddelde di...;2022;38.0;0.0;0.0;0.0;                          mln. m2  
2846;16211529 Vezelplaat met gemiddelde di...;2023;29.0;0.0;;0.0;                          mln. m2  
2847;16211543 Vezelplaat (excl. die met ge...;2021;;0.0;;0.0;                          mln. m2  
2848;16211543 Vezelplaat (excl. die met ge...;2022;0.0;0.0;0.0;0.0;                          mln. m2  
2849;16211543 Vezelplaat (excl. die met ge...;2023;0.0;0.0;0.0;0.0;                          mln. m2  
2850;16211546 Vezelplaat (excl. die met ge...;2021;0.0;0.0;0.0;0.0;                          mln. m2  
2851;16211546 Vezelplaat (excl. die met ge...;2022;0.0;0.0;0.0;0.0;                          mln. m2  
2852;16211546 Vezelplaat (excl. die met ge...;2023;0.0;0.0;0.0;0.0;                          mln. m2  
2853;16211549 Vezelplaat (excl. die met ge...;2021;0.0;0.0;0.0;0.0;                          mln. m2  
2854;16211549 Vezelplaat (excl. die met ge...;2022;0.0;0.0;0.0;0.0;                          mln. m2  
2855;16211549 Vezelplaat (excl. die met ge...;2023;0.0;0.0;0.0;0.0;                          mln. m2  
2856;16211600 Ander triplex- en multiplexh...;2021;;0.0;;0.0;                          mln. m3  
2857;16211600 Ander triplex- en multiplexh...;2022;;;;;                                   
2858;16211600 Ander triplex- en multiplexh...;2023;;;;;                                   
2859;16211611 Ander triplex- en multiplexh...;2021;;;;;                                   
2860;16211611 Ander triplex- en multiplexh...;2022;;0.0;;0.0;                          mln. m3  
2861;16211611 Ander triplex- en multiplexh...;2023;;0.0;;0.0;                          mln. m3  
2862;16211711 Triplex- en multiplexhout, e...;2021;;0.0;;0.0;                          mln. m3  
2863;16211711 Triplex- en multiplexhout, e...;2022;;;;;                                   
2864;16211711 Triplex- en multiplexhout, e...;2023;;;;;                                   
2865;16211712 Triplex- en multiplexhout, e...;2021;;;;;                                   
2866;16211712 Triplex- en multiplexhout, e...;2022;;0.0;;0.0;                          mln. m3  
2867;16211712 Triplex- en multiplexhout, e...;2023;;0.0;;0.0;                          mln. m3  
2868;16211800 Ander triplex- en multiplexh...;2021;;0.0;;0.0;                          mln. m3  
2869;16211800 Ander triplex- en multiplexh...;2022;;;;;                                   
2870;16211800 Ander triplex- en multiplexh...;2023;;;;;                                   
2871;16211811 Ander triplex- en multiplexh...;2021;;;;;                                   
2872;16211811 Ander triplex- en multiplexh...;2022;;0.0;;0.0;                          mln. m3  
2873;16211811 Ander triplex- en multiplexh...;2023;;0.0;;0.0;                          mln. m3  
2874;16212100 Verdicht hout, in blokken, i...;2021;0.0;0.0;0.0;0.0;                          mln. m3  
2875;16212100 Verdicht hout, in blokken, i...;2022;0.0;0.0;0.0;0.0;                          mln. m3  
2876;16212100 Verdicht hout, in blokken, i...;2023;0.0;0.0;0.0;0.0;                          mln. m3  
2877;16212210 Fineerplaten en platen voor...;2021;0.0;0.0;0.0;0.0;                          mln. m3  
2878;16212210 Fineerplaten en platen voor...;2022;0.0;0.0;0.0;0.0;                          mln. m3  
2879;16212210 Fineerplaten en platen voor...;2023;0.0;0.0;0.0;0.0;                          mln. m3  
2880;16212300 Fineerplaten en platen voor...;2021;0.0;0.0;0.0;0.0;                          mln. m3  
2881;16212300 Fineerplaten en platen voor...;2022;0.0;0.0;0.0;0.0;                          mln. m3  
2882;16212300 Fineerplaten en platen voor...;2023;0.0;0.0;0.0;0.0;                          mln. m3  
2883;16212400 Fineerplaten en platen voor...;2021;0.0;0.0;0.0;0.0;                          mln. m3  
2884;16212400 Fineerplaten en platen voor...;2022;0.0;0.0;0.0;0.0;                          mln. m3  
2885;16212400 Fineerplaten en platen voor...;2023;0.0;0.0;0.0;0.0;                          mln. m3  
2886;1622 Panelen voor parketvloeren;2021;36.0;0.0;;;                              nvt  
2887;1622 Panelen voor parketvloeren;2022;38.0;0.0;;;                              nvt  
2888;1622 Panelen voor parketvloeren;2023;23.0;0.0;;;                              nvt  
2889;16221030 Mozaïekpanelen voor parketvl...;2021;;0.0;;0.0;                          mln. m2  
2890;16221030 Mozaïekpanelen voor parketvl...;2022;;0.0;;0.0;                          mln. m2  
2891;16221030 Mozaïekpanelen voor parketvl...;2023;;0.0;;0.0;                          mln. m2  
2892;16221060 Panelen voor parketvloeren v...;2021;;0.0;;0.0;                          mln. m2  
2893;16221060 Panelen voor parketvloeren v...;2022;;0.0;;0.0;                          mln. m2  
2894;16221060 Panelen voor parketvloeren v...;2023;;0.0;;0.0;                          mln. m2  
2895;1623 Ander schrijn- en timmerwerk voo...;2021;1335.0;0.0;;;                              nvt  
2896;1623 Ander schrijn- en timmerwerk voo...;2022;1518.0;0.0;;;                              nvt  
2897;1623 Ander schrijn- en timmerwerk voo...;2023;1596.0;0.0;;;                              nvt  
2898;16231110 Vensters en vensterdeuren, a...;2021;314.0;0.0;1.0;0.0;                       mln. stuks  
2899;16231110 Vensters en vensterdeuren, a...;2022;318.0;0.0;1.0;0.0;                       mln. stuks  
2900;16231110 Vensters en vensterdeuren, a...;2023;323.0;0.0;1.0;0.0;                       mln. stuks  
2901;16231150 Deuren (incl. kozijnen daarv...;2021;326.0;0.0;3.0;0.0;                       mln. stuks  
2902;16231150 Deuren (incl. kozijnen daarv...;2022;397.0;0.0;3.0;0.0;                       mln. stuks  
2903;16231150 Deuren (incl. kozijnen daarv...;2023;389.0;0.0;2.0;0.0;                       mln. stuks  
2904;16231200 Bekistingen voor betonwerken...;2021;;0.0;;0.0;                          mln. kg  
2905;16231200 Bekistingen voor betonwerken...;2022;;0.0;;0.0;                          mln. kg  
2906;16231200 Bekistingen voor betonwerken...;2023;;0.0;;0.0;                          mln. kg  
2907;16231900 Schrijn- en timmerwerk voor...;2021;;0.0;121.0;0.0;                          mln. kg  
2908;16231900 Schrijn- en timmerwerk voor...;2022;;0.0;133.0;0.0;                          mln. kg  
2909;16231900 Schrijn- en timmerwerk voor...;2023;;0.0;152.0;0.0;                          mln. kg  
2910;16232000 Geprefabriceerde bouwwerken...;2021;452.0;0.0;;;                              nvt  
2911;16232000 Geprefabriceerde bouwwerken...;2022;534.0;0.0;;;                              nvt  
2912;16232000 Geprefabriceerde bouwwerken...;2023;593.0;0.0;;;                              nvt  
2913;1624 Houten verpakkingsmiddelen;2021;445.0;0.0;;;                              nvt  
2914;1624 Houten verpakkingsmiddelen;2022;514.0;0.0;;;                              nvt  
2915;1624 Houten verpakkingsmiddelen;2023;430.0;0.0;;;                              nvt  
2916;16241133 Laadborden en opzetranden vo...;2021;267.0;0.0;37.0;0.0;                       mln. stuks  
2917;16241133 Laadborden en opzetranden vo...;2022;306.0;0.0;27.0;0.0;                       mln. stuks  
2918;16241133 Laadborden en opzetranden vo...;2023;250.0;0.0;24.0;0.0;                       mln. stuks  
2919;16241135 Boxpallets (kuubkisten, laad...;2021;;0.0;4.0;0.0;                       mln. stuks  
2920;16241135 Boxpallets (kuubkisten, laad...;2022;;0.0;5.0;0.0;                       mln. stuks  
2921;16241135 Boxpallets (kuubkisten, laad...;2023;;0.0;;0.0;                       mln. stuks  
2922;16241200 Vaten, kuipen, tobben, enzov...;2021;;0.0;;0.0;                          mln. kg  
2923;16241200 Vaten, kuipen, tobben, enzov...;2022;;0.0;;0.0;                          mln. kg  
2924;16241200 Vaten, kuipen, tobben, enzov...;2023;;0.0;;0.0;                          mln. kg  
2925;16241320 Pakkisten, kratten, trommels...;2021;67.0;0.0;49.0;0.0;                          mln. kg  
2926;16241320 Pakkisten, kratten, trommels...;2022;74.0;0.0;;0.0;                          mln. kg  
2927;16241320 Pakkisten, kratten, trommels...;2023;;0.0;;0.0;                          mln. kg  
2928;16241350 Kabelhaspels van hout;2021;;0.0;;0.0;                          mln. kg  
2929;16241350 Kabelhaspels van hout;2022;0.0;0.0;0.0;0.0;                          mln. kg  
2930;16241350 Kabelhaspels van hout;2023;0.0;0.0;0.0;0.0;                          mln. kg  
2931;"1629 Andere houtwaren; kurkwaren, vle...";2021;98.0;0.0;;;                              nvt  
2932;"1629 Andere houtwaren; kurkwaren, vle...";2022;115.0;0.0;;;                              nvt  
2933;"1629 Andere houtwaren; kurkwaren, vle...";2023;111.0;;;;                              nvt  
