ID;Warmtepompen;Sector;Perioden;InGebruikGenomenWarmtepompen_1;UitGebruikGenomenWarmtepompen_2;OpgesteldeWarmtepompenEindeVanJaar_3;InGebruikGenomenThermischVermogen_4;UitGebruikGenomenThermischVermogen_5;OpgesteldThermischVermogenEindeJaar_6;BrutoWarmteproductieWarmtepompen_7;VerbruikVanElektriciteitEnAardgas_8;OnttrekkingWarmteUitBodemOfLucht_9;VermedenVerbruikVanFossieleEnergie_10;VermedenEmissieKooldioxideCO2_11
381;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2011;13759.0;43.0;41293.0;66.0;0.0;134.0;461.0;199.0;261.0;79.0;1.0
382;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2012;14320.0;805.0;54808.0;61.0;1.0;195.0;557.0;242.0;315.0;80.0;-2.0
383;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2013;14317.0;1169.0;67956.0;68.0;2.0;261.0;707.0;305.0;402.0;108.0;-4.0
384;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2014;17313.0;474.0;84795.0;88.0;1.0;348.0;883.0;376.0;508.0;119.0;-6.0
385;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2015;21278.0;273.0;105800.0;104.0;0.0;451.0;1097.0;458.0;639.0;143.0;-12.0
386;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2016;33952.0;949.0;138803.0;172.0;1.0;622.0;1514.0;620.0;894.0;239.0;-10.0
387;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2017;51245.0;3001.0;187047.0;261.0;4.0;879.0;2253.0;907.0;1346.0;431.0;-6.0
388;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2018;60589.0;2965.0;244671.0;324.0;4.0;1199.0;3271.0;1299.0;1972.0;673.0;0.0
389;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2019;108969.0;2412.0;351228.0;594.0;4.0;1789.0;4817.0;1898.0;2919.0;1119.0;35.0
390;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2020;317850.0;1848.0;667230.0;1437.0;3.0;3224.0;7285.0;2847.0;4438.0;1828.0;101.0
391;"Warmtepompen buitenluchtwarmte; totaal";Woningen;2021;301150.0;2048.0;966332.0;1420.0;3.0;4640.0;9936.0;3867.0;6069.0;2494.0;138.0
392;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;1994;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
393;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;1995;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
394;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;1996;3.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
395;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;1997;22.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
396;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;1998;73.0;0.0;100.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
397;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;1999;0.0;0.0;100.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
398;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2000;0.0;0.0;100.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
399;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2001;0.0;0.0;100.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
400;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2002;2.0;0.0;102.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0
401;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2003;13.0;0.0;115.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0
402;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2004;10.0;0.0;125.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0
403;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2005;0.0;0.0;125.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0
404;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2006;0.0;0.0;125.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0
405;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2007;40.0;0.0;164.0;2.0;0.0;3.0;15.0;6.0;9.0;2.0;0.0
406;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2008;184.0;0.0;348.0;17.0;0.0;19.0;113.0;50.0;63.0;13.0;0.0
407;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2009;7911.0;0.0;8259.0;193.0;0.0;212.0;314.0;130.0;184.0;40.0;-1.0
408;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2010;8916.0;1.0;17174.0;219.0;0.0;431.0;565.0;231.0;333.0;83.0;-1.0
409;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2011;24754.0;3.0;41925.0;238.0;0.0;669.0;802.0;327.0;475.0;136.0;0.0
410;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2012;22639.0;22.0;64542.0;213.0;0.0;882.0;1092.0;446.0;646.0;152.0;-5.0
411;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2013;23169.0;73.0;87638.0;206.0;0.0;1088.0;1395.0;567.0;828.0;208.0;-9.0
412;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2014;26715.0;0.0;114353.0;245.0;0.0;1333.0;1820.0;735.0;1085.0;236.0;-14.0
413;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2015;27898.0;0.0;142251.0;250.0;0.0;1583.0;2315.0;935.0;1380.0;296.0;-27.0
414;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2016;35845.0;0.0;178096.0;302.0;0.0;1885.0;2922.0;1180.0;1742.0;458.0;-20.0
415;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2017;41225.0;2.0;219319.0;351.0;0.0;2235.0;3646.0;1462.0;2183.0;698.0;-10.0
416;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2018;45684.0;13.0;264990.0;376.0;0.0;2611.0;4491.0;1795.0;2696.0;925.0;1.0
417;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2019;45286.0;10.0;310266.0;393.0;0.0;3004.0;5389.0;2141.0;3249.0;1251.0;39.0
418;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2020;42551.0;0.0;352817.0;450.0;0.0;3454.0;6478.0;2559.0;3919.0;1624.0;90.0
419;"Warmtepompen buitenluchtwarmte; totaal";Utiliteitsgebouwen, kassen en stallen;2021;45200.0;0.0;398017.0;460.0;0.0;3915.0;7605.0;2993.0;4612.0;1907.0;106.0
420;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;1994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
421;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
422;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
423;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
424;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
425;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
426;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
427;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
428;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
429;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
430;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
431;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
432;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
433;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
434;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
435;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2009;7975.0;0.0;7975.0;184.0;0.0;184.0;132.0;51.0;81.0;16.0;-1.0
436;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2010;9672.0;0.0;17647.0;218.0;0.0;402.0;328.0;127.0;201.0;47.0;-1.0
437;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2011;35039.0;0.0;52686.0;275.0;0.0;677.0;513.0;198.0;315.0;85.0;0.0
438;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2012;33735.0;0.0;86421.0;242.0;0.0;919.0;717.0;277.0;440.0;97.0;-4.0
439;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2013;32853.0;0.0;119274.0;235.0;0.0;1154.0;953.0;368.0;585.0;139.0;-7.0
440;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2014;39529.0;0.0;158803.0;287.0;0.0;1441.0;1286.0;496.0;790.0;162.0;-11.0
441;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2015;43541.0;0.0;202344.0;294.0;0.0;1735.0;1643.0;633.0;1010.0;203.0;-21.0
442;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2016;58618.0;0.0;260962.0;373.0;0.0;2108.0;2078.0;800.0;1278.0;320.0;-16.0
443;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2017;70876.0;0.0;331838.0;449.0;0.0;2557.0;2609.0;1004.0;1604.0;496.0;-9.0
444;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2018;76938.0;0.0;408776.0;472.0;0.0;3029.0;3150.0;1213.0;1937.0;647.0;-1.0
445;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2019;120761.0;0.0;529537.0;698.0;0.0;3727.0;3912.0;1506.0;2406.0;910.0;28.0
446;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2020;317089.0;0.0;846626.0;1547.0;0.0;5273.0;5472.0;2105.0;3366.0;1375.0;76.0
447;"Warmtepompen buitenluchtwarmte; lucht";Totaal gebouwen;2021;296584.0;0.0;1143210.0;1493.0;0.0;6767.0;6982.0;2686.0;4296.0;1755.0;97.0
448;"Warmtepompen buitenluchtwarmte; lucht";Woningen;1994;;;;;;;;;;;
449;"Warmtepompen buitenluchtwarmte; lucht";Woningen;1995;;;;;;;;;;;
450;"Warmtepompen buitenluchtwarmte; lucht";Woningen;1996;;;;;;;;;;;
451;"Warmtepompen buitenluchtwarmte; lucht";Woningen;1997;;;;;;;;;;;
452;"Warmtepompen buitenluchtwarmte; lucht";Woningen;1998;;;;;;;;;;;
453;"Warmtepompen buitenluchtwarmte; lucht";Woningen;1999;;;;;;;;;;;
454;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2000;;;;;;;;;;;
455;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2001;;;;;;;;;;;
456;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2002;;;;;;;;;;;
457;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2003;;;;;;;;;;;
458;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2004;;;;;;;;;;;
459;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2005;;;;;;;;;;;
460;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2006;;;;;;;;;;;
461;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2007;;;;;;;;;;;
462;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2008;;;;;;;;;;;
463;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2009;230.0;;230.0;3.0;;3.0;2.0;1.0;1.0;0.0;0.0
464;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2010;931.0;0.0;1161.0;10.0;0.0;13.0;10.0;4.0;6.0;1.0;0.0
465;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2011;10657.0;0.0;11818.0;49.0;0.0;62.0;30.0;12.0;19.0;5.0;0.0
466;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2012;11514.0;0.0;23332.0;48.0;0.0;110.0;57.0;22.0;35.0;8.0;0.0
467;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2013;10039.0;0.0;33371.0;46.0;0.0;156.0;92.0;35.0;57.0;13.0;-1.0
468;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2014;13338.0;0.0;46709.0;68.0;0.0;224.0;155.0;59.0;95.0;19.0;-1.0
469;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2015;16265.0;0.0;62974.0;80.0;0.0;304.0;227.0;88.0;140.0;28.0;-3.0
470;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2016;24256.0;0.0;87230.0;118.0;0.0;423.0;336.0;129.0;206.0;52.0;-3.0
471;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2017;31838.0;0.0;119068.0;155.0;0.0;578.0;477.0;184.0;294.0;91.0;-2.0
472;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2018;34947.0;0.0;154015.0;175.0;0.0;753.0;637.0;245.0;392.0;131.0;0.0
473;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2019;77010.0;0.0;231025.0;390.0;0.0;1143.0;1005.0;386.0;618.0;234.0;7.0
474;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2020;276224.0;0.0;507249.0;1204.0;0.0;2347.0;2109.0;811.0;1298.0;530.0;29.0
475;"Warmtepompen buitenluchtwarmte; lucht";Woningen;2021;253185.0;0.0;760434.0;1148.0;0.0;3495.0;3175.0;1221.0;1954.0;798.0;44.0
476;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;1994;;;;;;;;;;;
477;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;1995;;;;;;;;;;;
478;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;1996;;;;;;;;;;;
479;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;1997;;;;;;;;;;;
480;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;1998;;;;;;;;;;;
481;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;1999;;;;;;;;;;;
482;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2000;;;;;;;;;;;
483;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2001;;;;;;;;;;;
484;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2002;;;;;;;;;;;
485;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2003;;;;;;;;;;;
486;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2004;;;;;;;;;;;
487;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2005;;;;;;;;;;;
488;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2006;;;;;;;;;;;
489;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2007;;;;;;;;;;;
490;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2008;;;;;;;;;;;
491;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2009;7745.0;0.0;7745.0;181.0;0.0;181.0;130.0;51.0;80.0;16.0;-1.0
492;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2010;8741.0;0.0;16486.0;208.0;0.0;389.0;318.0;123.0;195.0;46.0;-1.0
493;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2011;24382.0;0.0;40868.0;226.0;0.0;615.0;483.0;187.0;296.0;80.0;0.0
494;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2012;22221.0;0.0;63089.0;194.0;0.0;809.0;659.0;255.0;405.0;89.0;-4.0
495;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2013;22814.0;0.0;85903.0;188.0;0.0;997.0;861.0;332.0;529.0;125.0;-6.0
496;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2014;26191.0;0.0;112094.0;219.0;0.0;1216.0;1132.0;436.0;695.0;143.0;-10.0
497;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2015;27276.0;0.0;139370.0;214.0;0.0;1431.0;1415.0;545.0;870.0;175.0;-18.0
498;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2016;34362.0;0.0;173732.0;254.0;0.0;1685.0;1742.0;671.0;1071.0;268.0;-13.0
499;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2017;39038.0;0.0;212770.0;294.0;0.0;1979.0;2131.0;821.0;1311.0;406.0;-7.0
500;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2018;41991.0;0.0;254761.0;297.0;0.0;2276.0;2513.0;967.0;1545.0;516.0;-1.0
501;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2019;43751.0;0.0;298512.0;308.0;0.0;2584.0;2907.0;1119.0;1788.0;676.0;21.0
502;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2020;40865.0;0.0;339377.0;343.0;0.0;2926.0;3362.0;1294.0;2068.0;845.0;47.0
503;"Warmtepompen buitenluchtwarmte; lucht";Utiliteitsgebouwen, kassen en stallen;2021;43399.0;0.0;382776.0;345.0;0.0;3271.0;3807.0;1465.0;2342.0;957.0;53.0
504;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;1994;0.0;0.0;1653.0;0.0;0.0;2.0;12.0;4.0;7.0;0.0;0.0
505;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;1995;26.0;0.0;1679.0;0.0;0.0;2.0;12.0;5.0;7.0;0.0;0.0
506;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;1996;46.0;0.0;1725.0;0.0;0.0;2.0;12.0;5.0;8.0;1.0;0.0
507;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;1997;827.0;0.0;2552.0;1.0;0.0;3.0;19.0;7.0;12.0;2.0;0.0
508;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;1998;1242.0;0.0;3794.0;2.0;0.0;5.0;30.0;12.0;19.0;3.0;0.0
509;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;1999;474.0;0.0;4268.0;1.0;0.0;6.0;34.0;13.0;21.0;3.0;0.0
510;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2000;273.0;0.0;4541.0;0.0;0.0;6.0;37.0;14.0;23.0;3.0;0.0
511;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2001;949.0;0.0;5490.0;1.0;0.0;8.0;45.0;17.0;28.0;3.0;0.0
512;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2002;3003.0;0.0;8493.0;4.0;0.0;12.0;71.0;27.0;44.0;5.0;-1.0
513;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2003;2978.0;0.0;11471.0;4.0;0.0;16.0;96.0;37.0;59.0;7.0;-1.0
514;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2004;2422.0;0.0;13893.0;4.0;0.0;20.0;117.0;45.0;72.0;10.0;-1.0
515;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2005;1848.0;331.0;15410.0;3.0;0.0;22.0;131.0;50.0;81.0;12.0;-1.0
516;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2006;2048.0;331.0;17128.0;3.0;0.0;25.0;146.0;56.0;90.0;16.0;-1.0
517;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2007;1695.0;331.0;18492.0;5.0;0.0;29.0;172.0;66.0;106.0;20.0;-1.0
518;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2008;3255.0;331.0;21417.0;27.0;0.0;56.0;328.0;133.0;195.0;36.0;-2.0
519;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2009;3440.0;331.0;24526.0;21.0;0.0;77.0;453.0;183.0;270.0;57.0;-2.0
520;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2010;2604.0;26.0;27104.0;21.0;0.0;97.0;574.0;240.0;335.0;86.0;0.0
521;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2011;3474.0;46.0;30532.0;30.0;0.0;127.0;750.0;328.0;422.0;129.0;1.0
522;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2012;3224.0;827.0;32929.0;32.0;1.0;158.0;932.0;411.0;521.0;135.0;-3.0
523;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2013;4633.0;1242.0;36320.0;39.0;2.0;195.0;1148.0;504.0;644.0;177.0;-6.0
524;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2014;4499.0;474.0;40345.0;46.0;1.0;240.0;1417.0;615.0;802.0;193.0;-9.0
525;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2015;5635.0;273.0;45707.0;60.0;0.0;300.0;1769.0;760.0;1009.0;236.0;-18.0
526;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2016;11179.0;949.0;55937.0;101.0;1.0;399.0;2358.0;1000.0;1358.0;377.0;-14.0
527;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2017;21594.0;3003.0;74528.0;162.0;4.0;557.0;3290.0;1365.0;1925.0;632.0;-8.0
528;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2018;29335.0;2978.0;100885.0;228.0;4.0;781.0;4612.0;1881.0;2731.0;951.0;2.0
529;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2019;33494.0;2422.0;131957.0;289.0;4.0;1066.0;6295.0;2533.0;3762.0;1461.0;46.0
530;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2020;43312.0;1848.0;173421.0;341.0;3.0;1404.0;8292.0;3301.0;4991.0;2076.0;115.0
531;"Warmtepompen buitenluchtwarmte; water";Totaal gebouwen;2021;49766.0;2048.0;221139.0;387.0;3.0;1788.0;10558.0;4173.0;6385.0;2646.0;147.0
532;"Warmtepompen buitenluchtwarmte; water";Woningen;1994;;;1652.0;;;2.0;12.0;4.0;7.0;0.0;0.0
533;"Warmtepompen buitenluchtwarmte; water";Woningen;1995;25.0;0.0;1677.0;0.0;0.0;2.0;12.0;5.0;7.0;0.0;0.0
534;"Warmtepompen buitenluchtwarmte; water";Woningen;1996;43.0;0.0;1720.0;0.0;0.0;2.0;12.0;5.0;8.0;1.0;0.0
535;"Warmtepompen buitenluchtwarmte; water";Woningen;1997;805.0;0.0;2525.0;1.0;0.0;3.0;19.0;7.0;11.0;2.0;0.0
536;"Warmtepompen buitenluchtwarmte; water";Woningen;1998;1169.0;0.0;3694.0;2.0;0.0;5.0;29.0;11.0;18.0;3.0;0.0
537;"Warmtepompen buitenluchtwarmte; water";Woningen;1999;474.0;0.0;4168.0;1.0;0.0;6.0;33.0;13.0;20.0;3.0;0.0
538;"Warmtepompen buitenluchtwarmte; water";Woningen;2000;273.0;0.0;4441.0;0.0;0.0;6.0;35.0;14.0;22.0;3.0;0.0
539;"Warmtepompen buitenluchtwarmte; water";Woningen;2001;949.0;0.0;5390.0;1.0;0.0;7.0;44.0;17.0;27.0;3.0;0.0
540;"Warmtepompen buitenluchtwarmte; water";Woningen;2002;3001.0;0.0;8391.0;4.0;0.0;12.0;70.0;27.0;43.0;5.0;-1.0
541;"Warmtepompen buitenluchtwarmte; water";Woningen;2003;2965.0;0.0;11356.0;4.0;0.0;16.0;95.0;37.0;58.0;7.0;-1.0
542;"Warmtepompen buitenluchtwarmte; water";Woningen;2004;2412.0;0.0;13768.0;4.0;0.0;20.0;116.0;45.0;71.0;10.0;-1.0
543;"Warmtepompen buitenluchtwarmte; water";Woningen;2005;1848.0;330.0;15286.0;3.0;0.0;22.0;130.0;50.0;80.0;11.0;-1.0
544;"Warmtepompen buitenluchtwarmte; water";Woningen;2006;2048.0;330.0;17003.0;3.0;0.0;24.0;145.0;56.0;89.0;16.0;-1.0
545;"Warmtepompen buitenluchtwarmte; water";Woningen;2007;1655.0;330.0;18328.0;2.0;0.0;27.0;157.0;60.0;97.0;18.0;-1.0
546;"Warmtepompen buitenluchtwarmte; water";Woningen;2008;3071.0;330.0;21068.0;10.0;0.0;36.0;215.0;83.0;132.0;22.0;-1.0
547;"Warmtepompen buitenluchtwarmte; water";Woningen;2009;3274.0;330.0;24012.0;9.0;0.0;46.0;269.0;103.0;165.0;33.0;-1.0
548;"Warmtepompen buitenluchtwarmte; water";Woningen;2010;2429.0;25.0;26416.0;10.0;0.0;55.0;327.0;131.0;196.0;48.0;0.0
549;"Warmtepompen buitenluchtwarmte; water";Woningen;2011;3102.0;43.0;29475.0;18.0;0.0;73.0;430.0;188.0;243.0;74.0;1.0
550;"Warmtepompen buitenluchtwarmte; water";Woningen;2012;2806.0;805.0;31476.0;13.0;1.0;85.0;499.0;220.0;280.0;72.0;-2.0
551;"Warmtepompen buitenluchtwarmte; water";Woningen;2013;4278.0;1169.0;34585.0;21.0;2.0;104.0;615.0;269.0;345.0;95.0;-3.0
