ID;SITCEnergie;Landen;Perioden;Invoerwaarde_1;Uitvoerwaarde_2
4922;1 Dranken en tabak;China;1991;;
4923;1 Dranken en tabak;China;1992;;
4924;1 Dranken en tabak;China;1993;;
4925;1 Dranken en tabak;China;1994;;
4926;1 Dranken en tabak;China;1995;;
4927;1 Dranken en tabak;China;1996;;
4928;1 Dranken en tabak;China;1997;;
4929;1 Dranken en tabak;China;1998;;
4930;1 Dranken en tabak;China;1999;;
4931;1 Dranken en tabak;China;2000;;
4932;1 Dranken en tabak;China;2001;;
4933;1 Dranken en tabak;China;2002;;
4934;1 Dranken en tabak;China;2003;;
4935;1 Dranken en tabak;China;2004;;
4936;1 Dranken en tabak;China;2005;;
4937;1 Dranken en tabak;China;2006;;
4938;1 Dranken en tabak;China;2007;;
4939;1 Dranken en tabak;China;2008;;
4940;1 Dranken en tabak;China;2009;;
4941;1 Dranken en tabak;China;2010;;
4942;1 Dranken en tabak;China;2011;;
4943;1 Dranken en tabak;China;2012;;
4944;1 Dranken en tabak;China;2013;;
4945;1 Dranken en tabak;China;2014;;
4946;1 Dranken en tabak;China;2015;;
4947;1 Dranken en tabak;China;2016;;
4948;1 Dranken en tabak;China;2017;;
4949;1 Dranken en tabak;Duitsland;1917;;
4950;1 Dranken en tabak;Duitsland;1918;;
4951;1 Dranken en tabak;Duitsland;1919;;
4952;1 Dranken en tabak;Duitsland;1920;;
4953;1 Dranken en tabak;Duitsland;1921;;
4954;1 Dranken en tabak;Duitsland;1922;;
4955;1 Dranken en tabak;Duitsland;1923;;
4956;1 Dranken en tabak;Duitsland;1924;;
4957;1 Dranken en tabak;Duitsland;1925;;
4958;1 Dranken en tabak;Duitsland;1926;;
4959;1 Dranken en tabak;Duitsland;1927;;
4960;1 Dranken en tabak;Duitsland;1928;;
4961;1 Dranken en tabak;Duitsland;1929;;
4962;1 Dranken en tabak;Duitsland;1930;;
4963;1 Dranken en tabak;Duitsland;1931;;
4964;1 Dranken en tabak;Duitsland;1932;;
4965;1 Dranken en tabak;Duitsland;1933;;
4966;1 Dranken en tabak;Duitsland;1934;;
4967;1 Dranken en tabak;Duitsland;1935;;
4968;1 Dranken en tabak;Duitsland;1936;;
4969;1 Dranken en tabak;Duitsland;1937;;
4970;1 Dranken en tabak;Duitsland;1938;;
4971;1 Dranken en tabak;Duitsland;1939;;
4972;1 Dranken en tabak;Duitsland;1940;;
4973;1 Dranken en tabak;Duitsland;1941;;
4974;1 Dranken en tabak;Duitsland;1942;;
4975;1 Dranken en tabak;Duitsland;1943;;
4976;1 Dranken en tabak;Duitsland;1944;;
4977;1 Dranken en tabak;Duitsland;1945;;
4978;1 Dranken en tabak;Duitsland;1946;;
4979;1 Dranken en tabak;Duitsland;1947;;
4980;1 Dranken en tabak;Duitsland;1948;;
4981;1 Dranken en tabak;Duitsland;1949;;
4982;1 Dranken en tabak;Duitsland;1950;;
4983;1 Dranken en tabak;Duitsland;1951;;
4984;1 Dranken en tabak;Duitsland;1952;;
4985;1 Dranken en tabak;Duitsland;1953;;
4986;1 Dranken en tabak;Duitsland;1954;;
4987;1 Dranken en tabak;Duitsland;1955;;
4988;1 Dranken en tabak;Duitsland;1956;;
4989;1 Dranken en tabak;Duitsland;1957;;
4990;1 Dranken en tabak;Duitsland;1958;;
4991;1 Dranken en tabak;Duitsland;1959;;
4992;1 Dranken en tabak;Duitsland;1960;;
4993;1 Dranken en tabak;Duitsland;1961;;
4994;1 Dranken en tabak;Duitsland;1962;;
4995;1 Dranken en tabak;Duitsland;1963;;
4996;1 Dranken en tabak;Duitsland;1964;;
4997;1 Dranken en tabak;Duitsland;1965;;
4998;1 Dranken en tabak;Duitsland;1966;;
4999;1 Dranken en tabak;Duitsland;1967;;
5000;1 Dranken en tabak;Duitsland;1968;;
5001;1 Dranken en tabak;Duitsland;1969;;
5002;1 Dranken en tabak;Duitsland;1970;;
5003;1 Dranken en tabak;Duitsland;1971;;
5004;1 Dranken en tabak;Duitsland;1972;;
5005;1 Dranken en tabak;Duitsland;1973;;
5006;1 Dranken en tabak;Duitsland;1974;;
5007;1 Dranken en tabak;Duitsland;1975;;
5008;1 Dranken en tabak;Duitsland;1976;;
5009;1 Dranken en tabak;Duitsland;1977;;
5010;1 Dranken en tabak;Duitsland;1978;;
5011;1 Dranken en tabak;Duitsland;1979;;
5012;1 Dranken en tabak;Duitsland;1980;;
5013;1 Dranken en tabak;Duitsland;1981;;
5014;1 Dranken en tabak;Duitsland;1982;;
5015;1 Dranken en tabak;Duitsland;1983;;
5016;1 Dranken en tabak;Duitsland;1984;;
5017;1 Dranken en tabak;Duitsland;1985;;
5018;1 Dranken en tabak;Duitsland;1986;;
5019;1 Dranken en tabak;Duitsland;1987;;
5020;1 Dranken en tabak;Duitsland;1988;;
5021;1 Dranken en tabak;Duitsland;1989;;
5022;1 Dranken en tabak;Duitsland;1990;;
5023;1 Dranken en tabak;Duitsland;1991;;
5024;1 Dranken en tabak;Duitsland;1992;;
5025;1 Dranken en tabak;Duitsland;1993;;
5026;1 Dranken en tabak;Duitsland;1994;;
5027;1 Dranken en tabak;Duitsland;1995;;
5028;1 Dranken en tabak;Duitsland;1996;;
5029;1 Dranken en tabak;Duitsland;1997;;
5030;1 Dranken en tabak;Duitsland;1998;;
5031;1 Dranken en tabak;Duitsland;1999;;
5032;1 Dranken en tabak;Duitsland;2000;;
5033;1 Dranken en tabak;Duitsland;2001;;
5034;1 Dranken en tabak;Duitsland;2002;;
5035;1 Dranken en tabak;Duitsland;2003;;
5036;1 Dranken en tabak;Duitsland;2004;;
5037;1 Dranken en tabak;Duitsland;2005;;
5038;1 Dranken en tabak;Duitsland;2006;;
5039;1 Dranken en tabak;Duitsland;2007;;
5040;1 Dranken en tabak;Duitsland;2008;;
5041;1 Dranken en tabak;Duitsland;2009;;
5042;1 Dranken en tabak;Duitsland;2010;;
5043;1 Dranken en tabak;Duitsland;2011;;
5044;1 Dranken en tabak;Duitsland;2012;;
5045;1 Dranken en tabak;Duitsland;2013;;
5046;1 Dranken en tabak;Duitsland;2014;;
5047;1 Dranken en tabak;Duitsland;2015;;
5048;1 Dranken en tabak;Duitsland;2016;;
5049;1 Dranken en tabak;Duitsland;2017;;
5050;1 Dranken en tabak;Frankrijk;1917;;
5051;1 Dranken en tabak;Frankrijk;1918;;
5052;1 Dranken en tabak;Frankrijk;1919;;
5053;1 Dranken en tabak;Frankrijk;1920;;
5054;1 Dranken en tabak;Frankrijk;1921;;
5055;1 Dranken en tabak;Frankrijk;1922;;
5056;1 Dranken en tabak;Frankrijk;1923;;
5057;1 Dranken en tabak;Frankrijk;1924;;
5058;1 Dranken en tabak;Frankrijk;1925;;
5059;1 Dranken en tabak;Frankrijk;1926;;
5060;1 Dranken en tabak;Frankrijk;1927;;
5061;1 Dranken en tabak;Frankrijk;1928;;
5062;1 Dranken en tabak;Frankrijk;1929;;
5063;1 Dranken en tabak;Frankrijk;1930;;
5064;1 Dranken en tabak;Frankrijk;1931;;
5065;1 Dranken en tabak;Frankrijk;1932;;
5066;1 Dranken en tabak;Frankrijk;1933;;
5067;1 Dranken en tabak;Frankrijk;1934;;
5068;1 Dranken en tabak;Frankrijk;1935;;
5069;1 Dranken en tabak;Frankrijk;1936;;
5070;1 Dranken en tabak;Frankrijk;1937;;
5071;1 Dranken en tabak;Frankrijk;1938;;
5072;1 Dranken en tabak;Frankrijk;1939;;
5073;1 Dranken en tabak;Frankrijk;1940;;
5074;1 Dranken en tabak;Frankrijk;1941;;
5075;1 Dranken en tabak;Frankrijk;1942;;
5076;1 Dranken en tabak;Frankrijk;1943;;
5077;1 Dranken en tabak;Frankrijk;1944;;
5078;1 Dranken en tabak;Frankrijk;1945;;
5079;1 Dranken en tabak;Frankrijk;1946;;
5080;1 Dranken en tabak;Frankrijk;1947;;
5081;1 Dranken en tabak;Frankrijk;1948;;
5082;1 Dranken en tabak;Frankrijk;1949;;
5083;1 Dranken en tabak;Frankrijk;1950;;
5084;1 Dranken en tabak;Frankrijk;1951;;
5085;1 Dranken en tabak;Frankrijk;1952;;
5086;1 Dranken en tabak;Frankrijk;1953;;
5087;1 Dranken en tabak;Frankrijk;1954;;
5088;1 Dranken en tabak;Frankrijk;1955;;
5089;1 Dranken en tabak;Frankrijk;1956;;
5090;1 Dranken en tabak;Frankrijk;1957;;
5091;1 Dranken en tabak;Frankrijk;1958;;
5092;1 Dranken en tabak;Frankrijk;1959;;
5093;1 Dranken en tabak;Frankrijk;1960;;
5094;1 Dranken en tabak;Frankrijk;1961;;
5095;1 Dranken en tabak;Frankrijk;1962;;
5096;1 Dranken en tabak;Frankrijk;1963;;
5097;1 Dranken en tabak;Frankrijk;1964;;
5098;1 Dranken en tabak;Frankrijk;1965;;
5099;1 Dranken en tabak;Frankrijk;1966;;
5100;1 Dranken en tabak;Frankrijk;1967;;
5101;1 Dranken en tabak;Frankrijk;1968;;
5102;1 Dranken en tabak;Frankrijk;1969;;
5103;1 Dranken en tabak;Frankrijk;1970;;
5104;1 Dranken en tabak;Frankrijk;1971;;
5105;1 Dranken en tabak;Frankrijk;1972;;
5106;1 Dranken en tabak;Frankrijk;1973;;
5107;1 Dranken en tabak;Frankrijk;1974;;
5108;1 Dranken en tabak;Frankrijk;1975;;
5109;1 Dranken en tabak;Frankrijk;1976;;
5110;1 Dranken en tabak;Frankrijk;1977;;
5111;1 Dranken en tabak;Frankrijk;1978;;
5112;1 Dranken en tabak;Frankrijk;1979;;
5113;1 Dranken en tabak;Frankrijk;1980;;
5114;1 Dranken en tabak;Frankrijk;1981;;
5115;1 Dranken en tabak;Frankrijk;1982;;
5116;1 Dranken en tabak;Frankrijk;1983;;
5117;1 Dranken en tabak;Frankrijk;1984;;
5118;1 Dranken en tabak;Frankrijk;1985;;
5119;1 Dranken en tabak;Frankrijk;1986;;
5120;1 Dranken en tabak;Frankrijk;1987;;
5121;1 Dranken en tabak;Frankrijk;1988;;
5122;1 Dranken en tabak;Frankrijk;1989;;
5123;1 Dranken en tabak;Frankrijk;1990;;
5124;1 Dranken en tabak;Frankrijk;1991;;
5125;1 Dranken en tabak;Frankrijk;1992;;
5126;1 Dranken en tabak;Frankrijk;1993;;
5127;1 Dranken en tabak;Frankrijk;1994;;
5128;1 Dranken en tabak;Frankrijk;1995;;
5129;1 Dranken en tabak;Frankrijk;1996;;
5130;1 Dranken en tabak;Frankrijk;1997;;
5131;1 Dranken en tabak;Frankrijk;1998;;
5132;1 Dranken en tabak;Frankrijk;1999;;
5133;1 Dranken en tabak;Frankrijk;2000;;
5134;1 Dranken en tabak;Frankrijk;2001;;
5135;1 Dranken en tabak;Frankrijk;2002;;
5136;1 Dranken en tabak;Frankrijk;2003;;
5137;1 Dranken en tabak;Frankrijk;2004;;
5138;1 Dranken en tabak;Frankrijk;2005;;
5139;1 Dranken en tabak;Frankrijk;2006;;
5140;1 Dranken en tabak;Frankrijk;2007;;
5141;1 Dranken en tabak;Frankrijk;2008;;
5142;1 Dranken en tabak;Frankrijk;2009;;
5143;1 Dranken en tabak;Frankrijk;2010;;
5144;1 Dranken en tabak;Frankrijk;2011;;
5145;1 Dranken en tabak;Frankrijk;2012;;
5146;1 Dranken en tabak;Frankrijk;2013;;
5147;1 Dranken en tabak;Frankrijk;2014;;
5148;1 Dranken en tabak;Frankrijk;2015;;
5149;1 Dranken en tabak;Frankrijk;2016;;
5150;1 Dranken en tabak;Frankrijk;2017;;
5151;1 Dranken en tabak;Indonesië;1917;;
5152;1 Dranken en tabak;Indonesië;1918;;
5153;1 Dranken en tabak;Indonesië;1919;;
5154;1 Dranken en tabak;Indonesië;1920;;
5155;1 Dranken en tabak;Indonesië;1921;;
5156;1 Dranken en tabak;Indonesië;1922;;
5157;1 Dranken en tabak;Indonesië;1923;;
5158;1 Dranken en tabak;Indonesië;1924;;
5159;1 Dranken en tabak;Indonesië;1925;;
5160;1 Dranken en tabak;Indonesië;1926;;
5161;1 Dranken en tabak;Indonesië;1927;;
5162;1 Dranken en tabak;Indonesië;1928;;
5163;1 Dranken en tabak;Indonesië;1929;;
5164;1 Dranken en tabak;Indonesië;1930;;
5165;1 Dranken en tabak;Indonesië;1931;;
5166;1 Dranken en tabak;Indonesië;1932;;
5167;1 Dranken en tabak;Indonesië;1933;;
5168;1 Dranken en tabak;Indonesië;1934;;
5169;1 Dranken en tabak;Indonesië;1935;;
5170;1 Dranken en tabak;Indonesië;1936;;
5171;1 Dranken en tabak;Indonesië;1937;;
5172;1 Dranken en tabak;Indonesië;1938;;
5173;1 Dranken en tabak;Indonesië;1939;;
5174;1 Dranken en tabak;Indonesië;1940;;
5175;1 Dranken en tabak;Indonesië;1941;;
5176;1 Dranken en tabak;Indonesië;1942;;
5177;1 Dranken en tabak;Indonesië;1943;;
5178;1 Dranken en tabak;Indonesië;1944;;
5179;1 Dranken en tabak;Indonesië;1945;;
5180;1 Dranken en tabak;Indonesië;1946;;
5181;1 Dranken en tabak;Indonesië;1947;;
5182;1 Dranken en tabak;Indonesië;1948;;
5183;1 Dranken en tabak;Indonesië;1949;;
5184;1 Dranken en tabak;Indonesië;1950;;
5185;1 Dranken en tabak;Indonesië;1951;;
5186;1 Dranken en tabak;Indonesië;1952;;
5187;1 Dranken en tabak;Indonesië;1953;;
5188;1 Dranken en tabak;Indonesië;1954;;
5189;1 Dranken en tabak;Indonesië;1955;;
5190;1 Dranken en tabak;Indonesië;1956;;
5191;1 Dranken en tabak;Indonesië;1957;;
5192;1 Dranken en tabak;Indonesië;1958;;
5193;1 Dranken en tabak;Indonesië;1959;;
5194;1 Dranken en tabak;Indonesië;1960;;
5195;1 Dranken en tabak;Indonesië;1961;;
5196;1 Dranken en tabak;Indonesië;1962;;
5197;1 Dranken en tabak;Indonesië;1963;;
5198;1 Dranken en tabak;Indonesië;1964;;
5199;1 Dranken en tabak;Indonesië;1965;;
5200;1 Dranken en tabak;Indonesië;1966;;
5201;1 Dranken en tabak;Indonesië;1967;;
5202;1 Dranken en tabak;Indonesië;1968;;
5203;1 Dranken en tabak;Indonesië;1969;;
5204;1 Dranken en tabak;Indonesië;1970;;
5205;1 Dranken en tabak;Indonesië;1971;;
5206;1 Dranken en tabak;Indonesië;1972;;
5207;1 Dranken en tabak;Indonesië;1973;;
5208;1 Dranken en tabak;Indonesië;1974;;
5209;1 Dranken en tabak;Indonesië;1975;;
5210;1 Dranken en tabak;Indonesië;1976;;
5211;1 Dranken en tabak;Indonesië;1977;;
5212;1 Dranken en tabak;Indonesië;1978;;
5213;1 Dranken en tabak;Indonesië;1979;;
5214;1 Dranken en tabak;Indonesië;1980;;
5215;1 Dranken en tabak;Indonesië;1981;;
5216;1 Dranken en tabak;Indonesië;1982;;
5217;1 Dranken en tabak;Indonesië;1983;;
5218;1 Dranken en tabak;Indonesië;1984;;
5219;1 Dranken en tabak;Indonesië;1985;;
5220;1 Dranken en tabak;Indonesië;1986;;
5221;1 Dranken en tabak;Indonesië;1987;;
5222;1 Dranken en tabak;Indonesië;1988;;
5223;1 Dranken en tabak;Indonesië;1989;;
5224;1 Dranken en tabak;Indonesië;1990;;
5225;1 Dranken en tabak;Indonesië;1991;;
5226;1 Dranken en tabak;Indonesië;1992;;
5227;1 Dranken en tabak;Indonesië;1993;;
5228;1 Dranken en tabak;Indonesië;1994;;
5229;1 Dranken en tabak;Indonesië;1995;;
5230;1 Dranken en tabak;Indonesië;1996;;
5231;1 Dranken en tabak;Indonesië;1997;;
5232;1 Dranken en tabak;Indonesië;1998;;
5233;1 Dranken en tabak;Indonesië;1999;;
5234;1 Dranken en tabak;Indonesië;2000;;
5235;1 Dranken en tabak;Indonesië;2001;;
5236;1 Dranken en tabak;Indonesië;2002;;
5237;1 Dranken en tabak;Indonesië;2003;;
5238;1 Dranken en tabak;Indonesië;2004;;
5239;1 Dranken en tabak;Indonesië;2005;;
5240;1 Dranken en tabak;Indonesië;2006;;
5241;1 Dranken en tabak;Indonesië;2007;;
5242;1 Dranken en tabak;Indonesië;2008;;
5243;1 Dranken en tabak;Indonesië;2009;;
5244;1 Dranken en tabak;Indonesië;2010;;
5245;1 Dranken en tabak;Indonesië;2011;;
5246;1 Dranken en tabak;Indonesië;2012;;
5247;1 Dranken en tabak;Indonesië;2013;;
5248;1 Dranken en tabak;Indonesië;2014;;
5249;1 Dranken en tabak;Indonesië;2015;;
5250;1 Dranken en tabak;Indonesië;2016;;
5251;1 Dranken en tabak;Indonesië;2017;;
5252;1 Dranken en tabak;Italië;1917;;
5253;1 Dranken en tabak;Italië;1918;;
5254;1 Dranken en tabak;Italië;1919;;
5255;1 Dranken en tabak;Italië;1920;;
5256;1 Dranken en tabak;Italië;1921;;
5257;1 Dranken en tabak;Italië;1922;;
5258;1 Dranken en tabak;Italië;1923;;
5259;1 Dranken en tabak;Italië;1924;;
5260;1 Dranken en tabak;Italië;1925;;
5261;1 Dranken en tabak;Italië;1926;;
5262;1 Dranken en tabak;Italië;1927;;
5263;1 Dranken en tabak;Italië;1928;;
5264;1 Dranken en tabak;Italië;1929;;
5265;1 Dranken en tabak;Italië;1930;;
5266;1 Dranken en tabak;Italië;1931;;
5267;1 Dranken en tabak;Italië;1932;;
5268;1 Dranken en tabak;Italië;1933;;
5269;1 Dranken en tabak;Italië;1934;;
5270;1 Dranken en tabak;Italië;1935;;
5271;1 Dranken en tabak;Italië;1936;;
5272;1 Dranken en tabak;Italië;1937;;
5273;1 Dranken en tabak;Italië;1938;;
5274;1 Dranken en tabak;Italië;1939;;
5275;1 Dranken en tabak;Italië;1940;;
5276;1 Dranken en tabak;Italië;1941;;
5277;1 Dranken en tabak;Italië;1942;;
5278;1 Dranken en tabak;Italië;1943;;
5279;1 Dranken en tabak;Italië;1944;;
5280;1 Dranken en tabak;Italië;1945;;
5281;1 Dranken en tabak;Italië;1946;;
5282;1 Dranken en tabak;Italië;1947;;
5283;1 Dranken en tabak;Italië;1948;;
5284;1 Dranken en tabak;Italië;1949;;
5285;1 Dranken en tabak;Italië;1950;;
5286;1 Dranken en tabak;Italië;1951;;
5287;1 Dranken en tabak;Italië;1952;;
5288;1 Dranken en tabak;Italië;1953;;
5289;1 Dranken en tabak;Italië;1954;;
5290;1 Dranken en tabak;Italië;1955;;
5291;1 Dranken en tabak;Italië;1956;;
5292;1 Dranken en tabak;Italië;1957;;
5293;1 Dranken en tabak;Italië;1958;;
5294;1 Dranken en tabak;Italië;1959;;
5295;1 Dranken en tabak;Italië;1960;;
5296;1 Dranken en tabak;Italië;1961;;
5297;1 Dranken en tabak;Italië;1962;;
5298;1 Dranken en tabak;Italië;1963;;
5299;1 Dranken en tabak;Italië;1964;;
5300;1 Dranken en tabak;Italië;1965;;
5301;1 Dranken en tabak;Italië;1966;;
5302;1 Dranken en tabak;Italië;1967;;
5303;1 Dranken en tabak;Italië;1968;;
5304;1 Dranken en tabak;Italië;1969;;
5305;1 Dranken en tabak;Italië;1970;;
5306;1 Dranken en tabak;Italië;1971;;
5307;1 Dranken en tabak;Italië;1972;;
5308;1 Dranken en tabak;Italië;1973;;
5309;1 Dranken en tabak;Italië;1974;;
5310;1 Dranken en tabak;Italië;1975;;
5311;1 Dranken en tabak;Italië;1976;;
5312;1 Dranken en tabak;Italië;1977;;
5313;1 Dranken en tabak;Italië;1978;;
5314;1 Dranken en tabak;Italië;1979;;
5315;1 Dranken en tabak;Italië;1980;;
5316;1 Dranken en tabak;Italië;1981;;
5317;1 Dranken en tabak;Italië;1982;;
5318;1 Dranken en tabak;Italië;1983;;
5319;1 Dranken en tabak;Italië;1984;;
5320;1 Dranken en tabak;Italië;1985;;
5321;1 Dranken en tabak;Italië;1986;;
5322;1 Dranken en tabak;Italië;1987;;
5323;1 Dranken en tabak;Italië;1988;;
5324;1 Dranken en tabak;Italië;1989;;
5325;1 Dranken en tabak;Italië;1990;;
5326;1 Dranken en tabak;Italië;1991;;
5327;1 Dranken en tabak;Italië;1992;;
5328;1 Dranken en tabak;Italië;1993;;
5329;1 Dranken en tabak;Italië;1994;;
5330;1 Dranken en tabak;Italië;1995;;
5331;1 Dranken en tabak;Italië;1996;;
5332;1 Dranken en tabak;Italië;1997;;
5333;1 Dranken en tabak;Italië;1998;;
5334;1 Dranken en tabak;Italië;1999;;
5335;1 Dranken en tabak;Italië;2000;;
5336;1 Dranken en tabak;Italië;2001;;
5337;1 Dranken en tabak;Italië;2002;;
5338;1 Dranken en tabak;Italië;2003;;
5339;1 Dranken en tabak;Italië;2004;;
5340;1 Dranken en tabak;Italië;2005;;
5341;1 Dranken en tabak;Italië;2006;;
5342;1 Dranken en tabak;Italië;2007;;
5343;1 Dranken en tabak;Italië;2008;;
5344;1 Dranken en tabak;Italië;2009;;
5345;1 Dranken en tabak;Italië;2010;;
5346;1 Dranken en tabak;Italië;2011;;
5347;1 Dranken en tabak;Italië;2012;;
5348;1 Dranken en tabak;Italië;2013;;
5349;1 Dranken en tabak;Italië;2014;;
5350;1 Dranken en tabak;Italië;2015;;
5351;1 Dranken en tabak;Italië;2016;;
5352;1 Dranken en tabak;Italië;2017;;
5353;1 Dranken en tabak;Japan;1917;;
5354;1 Dranken en tabak;Japan;1918;;
5355;1 Dranken en tabak;Japan;1919;;
5356;1 Dranken en tabak;Japan;1920;;
5357;1 Dranken en tabak;Japan;1921;;
5358;1 Dranken en tabak;Japan;1922;;
5359;1 Dranken en tabak;Japan;1923;;
5360;1 Dranken en tabak;Japan;1924;;
5361;1 Dranken en tabak;Japan;1925;;
5362;1 Dranken en tabak;Japan;1926;;
5363;1 Dranken en tabak;Japan;1927;;
5364;1 Dranken en tabak;Japan;1928;;
5365;1 Dranken en tabak;Japan;1929;;
5366;1 Dranken en tabak;Japan;1930;;
5367;1 Dranken en tabak;Japan;1931;;
5368;1 Dranken en tabak;Japan;1932;;
5369;1 Dranken en tabak;Japan;1933;;
5370;1 Dranken en tabak;Japan;1934;;
5371;1 Dranken en tabak;Japan;1935;;
5372;1 Dranken en tabak;Japan;1936;;
5373;1 Dranken en tabak;Japan;1937;;
5374;1 Dranken en tabak;Japan;1938;;
5375;1 Dranken en tabak;Japan;1939;;
5376;1 Dranken en tabak;Japan;1940;;
5377;1 Dranken en tabak;Japan;1941;;
5378;1 Dranken en tabak;Japan;1942;;
5379;1 Dranken en tabak;Japan;1943;;
5380;1 Dranken en tabak;Japan;1944;;
5381;1 Dranken en tabak;Japan;1945;;
5382;1 Dranken en tabak;Japan;1946;;
5383;1 Dranken en tabak;Japan;1947;;
5384;1 Dranken en tabak;Japan;1948;;
5385;1 Dranken en tabak;Japan;1949;;
5386;1 Dranken en tabak;Japan;1950;;
5387;1 Dranken en tabak;Japan;1951;;
5388;1 Dranken en tabak;Japan;1952;;
5389;1 Dranken en tabak;Japan;1953;;
5390;1 Dranken en tabak;Japan;1954;;
5391;1 Dranken en tabak;Japan;1955;;
5392;1 Dranken en tabak;Japan;1956;;
5393;1 Dranken en tabak;Japan;1957;;
5394;1 Dranken en tabak;Japan;1958;;
5395;1 Dranken en tabak;Japan;1959;;
5396;1 Dranken en tabak;Japan;1960;;
5397;1 Dranken en tabak;Japan;1961;;
5398;1 Dranken en tabak;Japan;1962;;
5399;1 Dranken en tabak;Japan;1963;;
5400;1 Dranken en tabak;Japan;1964;;
5401;1 Dranken en tabak;Japan;1965;;
5402;1 Dranken en tabak;Japan;1966;;
5403;1 Dranken en tabak;Japan;1967;;
5404;1 Dranken en tabak;Japan;1968;;
5405;1 Dranken en tabak;Japan;1969;;
5406;1 Dranken en tabak;Japan;1970;;
5407;1 Dranken en tabak;Japan;1971;;
5408;1 Dranken en tabak;Japan;1972;;
5409;1 Dranken en tabak;Japan;1973;;
5410;1 Dranken en tabak;Japan;1974;;
5411;1 Dranken en tabak;Japan;1975;;
5412;1 Dranken en tabak;Japan;1976;;
5413;1 Dranken en tabak;Japan;1977;;
5414;1 Dranken en tabak;Japan;1978;;
5415;1 Dranken en tabak;Japan;1979;;
5416;1 Dranken en tabak;Japan;1980;;
5417;1 Dranken en tabak;Japan;1981;;
5418;1 Dranken en tabak;Japan;1982;;
5419;1 Dranken en tabak;Japan;1983;;
5420;1 Dranken en tabak;Japan;1984;;
5421;1 Dranken en tabak;Japan;1985;;
5422;1 Dranken en tabak;Japan;1986;;
5423;1 Dranken en tabak;Japan;1987;;
5424;1 Dranken en tabak;Japan;1988;;
5425;1 Dranken en tabak;Japan;1989;;
5426;1 Dranken en tabak;Japan;1990;;
5427;1 Dranken en tabak;Japan;1991;;
5428;1 Dranken en tabak;Japan;1992;;
5429;1 Dranken en tabak;Japan;1993;;
5430;1 Dranken en tabak;Japan;1994;;
5431;1 Dranken en tabak;Japan;1995;;
5432;1 Dranken en tabak;Japan;1996;;
5433;1 Dranken en tabak;Japan;1997;;
5434;1 Dranken en tabak;Japan;1998;;
5435;1 Dranken en tabak;Japan;1999;;
5436;1 Dranken en tabak;Japan;2000;;
5437;1 Dranken en tabak;Japan;2001;;
5438;1 Dranken en tabak;Japan;2002;;
5439;1 Dranken en tabak;Japan;2003;;
5440;1 Dranken en tabak;Japan;2004;;
5441;1 Dranken en tabak;Japan;2005;;
5442;1 Dranken en tabak;Japan;2006;;
5443;1 Dranken en tabak;Japan;2007;;
5444;1 Dranken en tabak;Japan;2008;;
5445;1 Dranken en tabak;Japan;2009;;
5446;1 Dranken en tabak;Japan;2010;;
5447;1 Dranken en tabak;Japan;2011;;
5448;1 Dranken en tabak;Japan;2012;;
5449;1 Dranken en tabak;Japan;2013;;
5450;1 Dranken en tabak;Japan;2014;;
5451;1 Dranken en tabak;Japan;2015;;
5452;1 Dranken en tabak;Japan;2016;;
5453;1 Dranken en tabak;Japan;2017;;
5454;1 Dranken en tabak;Luxemburg;1917;;
5455;1 Dranken en tabak;Luxemburg;1918;;
5456;1 Dranken en tabak;Luxemburg;1919;;
5457;1 Dranken en tabak;Luxemburg;1920;;
5458;1 Dranken en tabak;Luxemburg;1921;;
5459;1 Dranken en tabak;Luxemburg;1922;;
5460;1 Dranken en tabak;Luxemburg;1923;;
5461;1 Dranken en tabak;Luxemburg;1924;;
5462;1 Dranken en tabak;Luxemburg;1925;;
5463;1 Dranken en tabak;Luxemburg;1926;;
5464;1 Dranken en tabak;Luxemburg;1927;;
5465;1 Dranken en tabak;Luxemburg;1928;;
5466;1 Dranken en tabak;Luxemburg;1929;;
5467;1 Dranken en tabak;Luxemburg;1930;;
5468;1 Dranken en tabak;Luxemburg;1931;;
5469;1 Dranken en tabak;Luxemburg;1932;;
5470;1 Dranken en tabak;Luxemburg;1933;;
5471;1 Dranken en tabak;Luxemburg;1934;;
5472;1 Dranken en tabak;Luxemburg;1935;;
5473;1 Dranken en tabak;Luxemburg;1936;;
5474;1 Dranken en tabak;Luxemburg;1937;;
5475;1 Dranken en tabak;Luxemburg;1938;;
5476;1 Dranken en tabak;Luxemburg;1939;;
5477;1 Dranken en tabak;Luxemburg;1940;;
5478;1 Dranken en tabak;Luxemburg;1941;;
5479;1 Dranken en tabak;Luxemburg;1942;;
5480;1 Dranken en tabak;Luxemburg;1943;;
5481;1 Dranken en tabak;Luxemburg;1944;;
5482;1 Dranken en tabak;Luxemburg;1945;;
5483;1 Dranken en tabak;Luxemburg;1946;;
5484;1 Dranken en tabak;Luxemburg;1947;;
5485;1 Dranken en tabak;Luxemburg;1948;;
5486;1 Dranken en tabak;Luxemburg;1949;;
5487;1 Dranken en tabak;Luxemburg;1950;;
5488;1 Dranken en tabak;Luxemburg;1951;;
5489;1 Dranken en tabak;Luxemburg;1952;;
5490;1 Dranken en tabak;Luxemburg;1953;;
5491;1 Dranken en tabak;Luxemburg;1954;;
5492;1 Dranken en tabak;Luxemburg;1955;;
5493;1 Dranken en tabak;Luxemburg;1956;;
5494;1 Dranken en tabak;Luxemburg;1957;;
