ID;Leeftijd;Marges;RegioS;ErvarenGezondheidGoedZeerGoed_1;AngstOfDepressiegevoelensAfg4Wk_2;PsychischeKlachtenAfgelopen4Weken_3;EenOfMeerLangdurigeAandoeningen_4;Ondergewicht_5;NormaalGewicht_6;Overgewicht_7;MatigOvergewicht_8;ErnstigOvergewichtObesitas_9;VoldoetAanBeweegrichtlijn_10;WekelijkseSporters_11;Mantelzorger_12;ZwaarBelasteMantelzorgers_13;UrenMantelzorgPerWeek_14;Rokers_15;VoldoetAanRichtlijnAlcoholgebruik_16;OvermatigeDrinkersOnderBevolking_17
2633;65 jaar of ouder;Waarde;Veendam;58.3;42.9;15.8;48.1;1.2;28.8;70.0;50.2;19.7;35.9;37.0;13.6;;;10.4;55.3;7.6
2634;65 jaar of ouder;Waarde;Veenendaal;59.6;37.6;10.8;47.7;2.4;39.4;58.2;38.2;20.0;35.9;35.9;13.9;;;8.6;62.2;5.5
2635;65 jaar of ouder;Waarde;Veere;69.0;37.3;11.9;41.9;2.0;50.3;47.7;35.6;12.1;48.5;38.7;19.3;;;5.2;54.5;8.5
2636;65 jaar of ouder;Waarde;Veldhoven;61.1;38.2;11.0;42.0;0.3;41.1;58.6;44.0;14.6;32.2;38.5;18.5;;;9.3;49.6;6.8
2637;65 jaar of ouder;Waarde;Velsen;58.4;37.7;15.5;49.2;0.7;43.9;55.4;35.3;20.1;42.0;38.7;18.8;;;10.0;49.6;9.8
2638;65 jaar of ouder;Waarde;Venlo;58.1;40.0;16.6;55.7;2.4;36.6;61.0;40.3;20.7;39.6;39.9;20.7;;;10.3;48.0;6.2
2639;65 jaar of ouder;Waarde;Venray;62.9;37.6;14.6;45.6;1.3;39.3;59.5;43.8;15.7;44.3;46.8;12.3;;;7.5;52.5;6.0
2640;65 jaar of ouder;Waarde;Vijfheerenlanden;61.4;40.8;16.4;47.5;1.5;41.8;56.7;37.6;19.1;34.5;31.6;16.6;;;8.5;55.5;4.1
2641;65 jaar of ouder;Waarde;Vlaardingen;62.2;41.9;18.2;46.9;2.0;41.2;56.8;41.7;15.2;33.0;33.9;15.2;;;9.9;52.7;7.9
2642;65 jaar of ouder;Waarde;Vlieland;;;;;;;;;;;;;;;;;
2643;65 jaar of ouder;Waarde;Vlissingen;58.7;44.1;19.4;52.5;2.0;42.9;55.1;39.3;15.8;40.4;34.8;14.1;;;12.1;51.9;5.9
2644;65 jaar of ouder;Waarde;Voerendaal;60.0;39.6;15.3;46.6;0.5;39.2;60.4;44.9;15.5;33.2;42.0;16.0;;;8.7;59.0;5.7
2645;65 jaar of ouder;Waarde;Voorschoten;64.2;35.3;12.4;43.9;1.5;49.5;49.0;35.5;13.5;42.7;49.9;12.3;;;6.4;49.7;7.7
2646;65 jaar of ouder;Waarde;Voorst;64.0;33.2;10.6;43.1;1.5;39.4;59.1;41.1;18.1;42.0;36.9;18.2;;;7.3;49.0;7.1
2647;65 jaar of ouder;Waarde;Vught;63.8;33.4;13.4;41.1;0.4;43.6;56.0;43.8;12.1;42.2;46.7;16.1;;;10.1;39.6;9.0
2648;65 jaar of ouder;Waarde;Waadhoeke;63.0;38.0;13.0;49.7;0.9;37.8;61.4;42.6;18.7;40.4;35.9;15.7;;;10.9;55.3;4.9
2649;65 jaar of ouder;Waarde;Waalre;65.1;39.9;11.1;42.8;1.2;49.6;49.3;33.9;15.3;43.8;47.8;17.0;;;8.3;43.6;12.9
2650;65 jaar of ouder;Waarde;Waalwijk;61.1;42.2;13.3;42.4;1.8;38.9;59.3;43.0;16.3;36.4;37.6;13.7;;;11.4;50.8;7.4
2651;65 jaar of ouder;Waarde;Waddinxveen;65.8;38.0;13.3;42.1;1.7;43.7;54.6;36.2;18.4;34.4;35.2;14.0;;;10.5;56.7;4.4
2652;65 jaar of ouder;Waarde;Wageningen;59.5;38.9;16.7;50.7;1.0;49.6;49.4;36.1;13.2;45.9;44.2;14.4;;;7.9;53.0;7.3
2653;65 jaar of ouder;Waarde;Wassenaar;71.9;36.4;13.2;38.2;1.1;48.9;50.0;37.5;12.5;47.8;47.7;16.0;;;8.7;47.9;9.0
2654;65 jaar of ouder;Waarde;Waterland;66.8;36.5;11.0;46.4;1.5;39.0;59.4;42.2;17.2;39.7;42.7;12.4;;;6.3;44.0;10.0
2655;65 jaar of ouder;Waarde;Weert;59.3;44.6;15.2;45.0;1.4;45.1;53.5;38.3;15.2;41.4;39.6;15.5;;;9.9;56.8;3.8
2656;65 jaar of ouder;Waarde;Weesp;;;;;;;;;;;;;;;;;
2657;65 jaar of ouder;Waarde;West Betuwe;62.5;37.6;13.3;43.5;0.3;38.1;61.6;44.1;17.5;40.4;30.8;13.1;;;8.7;52.8;7.4
2658;65 jaar of ouder;Waarde;West Maas en Waal;57.3;37.2;13.1;43.6;0.3;38.9;60.8;43.2;17.6;41.3;33.2;13.6;;;7.4;50.4;5.3
2659;65 jaar of ouder;Waarde;Westerkwartier;67.1;36.7;10.5;46.9;1.3;40.9;57.8;42.2;15.5;38.8;34.1;12.4;;;8.1;50.2;8.7
2660;65 jaar of ouder;Waarde;Westerveld;68.8;32.7;7.9;46.5;0.6;43.4;56.0;38.8;17.2;44.9;37.4;16.2;;;9.1;51.2;5.6
2661;65 jaar of ouder;Waarde;Westervoort;57.0;41.0;15.1;52.5;1.5;37.7;60.8;41.3;19.5;40.4;39.8;15.2;;;8.4;50.4;6.3
2662;65 jaar of ouder;Waarde;Westerwolde;64.5;38.5;14.5;45.5;0.0;41.6;58.4;41.2;17.2;38.2;29.1;12.3;;;9.6;57.8;6.1
2663;65 jaar of ouder;Waarde;Westland;64.9;37.0;11.6;43.0;1.4;43.8;54.8;41.8;13.0;43.1;41.1;14.2;11.8;;8.1;49.0;5.2
2664;65 jaar of ouder;Waarde;Weststellingwerf;62.0;39.1;13.6;49.5;0.0;39.1;60.9;41.1;19.7;32.4;33.6;16.2;;;7.7;57.6;5.1
2665;65 jaar of ouder;Waarde;Westvoorne;63.8;37.0;12.8;46.9;0.4;41.5;58.1;39.3;18.8;39.7;36.5;12.8;;;11.5;52.9;9.3
2666;65 jaar of ouder;Waarde;Wierden;64.5;36.7;8.8;47.1;0.9;39.8;59.3;42.7;16.6;44.3;37.0;16.5;;;5.2;52.3;7.1
2667;65 jaar of ouder;Waarde;Wijchen;64.1;35.1;11.5;46.6;1.4;43.6;55.0;41.5;13.4;45.9;42.3;12.8;;;6.7;55.0;4.6
2668;65 jaar of ouder;Waarde;Wijdemeren;64.6;36.3;13.3;43.7;1.6;42.1;56.3;41.1;15.2;43.9;38.9;12.6;;;8.0;43.6;9.7
2669;65 jaar of ouder;Waarde;Wijk bij Duurstede;64.0;40.9;13.2;48.1;0.8;45.6;53.5;38.5;15.0;42.3;41.1;14.0;;;9.6;49.7;6.4
2670;65 jaar of ouder;Waarde;Winterswijk;63.9;35.0;12.8;46.2;1.1;37.3;61.6;41.5;20.0;47.1;41.4;15.6;;;5.2;52.7;6.3
2671;65 jaar of ouder;Waarde;Woensdrecht;56.3;46.5;16.4;46.2;2.0;37.1;60.9;41.8;19.1;32.2;34.3;18.1;;;6.2;50.3;7.9
2672;65 jaar of ouder;Waarde;Woerden;68.8;34.3;12.5;42.0;0.5;48.1;51.3;38.5;12.8;41.7;40.9;16.1;;;9.6;50.3;7.8
2673;65 jaar of ouder;Waarde;De Wolden;66.3;41.4;9.9;42.3;0.9;38.0;61.1;43.0;18.1;42.6;30.5;12.1;;;8.1;47.0;7.7
2674;65 jaar of ouder;Waarde;Wormerland;62.8;41.0;16.5;41.3;0.3;38.3;61.5;44.8;16.7;45.0;46.6;11.6;;;6.5;44.0;8.1
2675;65 jaar of ouder;Waarde;Woudenberg;66.4;30.4;8.8;46.2;2.1;41.6;56.3;41.3;15.0;38.2;37.3;19.7;;;6.9;56.9;4.7
2676;65 jaar of ouder;Waarde;Zaanstad;56.5;41.2;16.7;47.9;1.3;36.4;62.3;43.5;18.9;38.2;36.7;14.6;20.1;24.9;8.2;53.0;8.3
2677;65 jaar of ouder;Waarde;Zaltbommel;57.5;40.8;14.5;50.7;1.7;36.6;61.7;42.3;19.4;39.0;30.1;18.4;;;9.4;58.7;6.6
2678;65 jaar of ouder;Waarde;Zandvoort;57.5;37.7;13.5;48.7;2.1;42.0;55.9;39.3;16.6;36.0;41.5;10.5;;;11.5;42.2;14.7
2679;65 jaar of ouder;Waarde;Zeewolde;65.8;35.3;12.1;50.8;0.6;39.6;59.8;40.9;18.8;36.8;43.2;14.2;;;6.2;51.0;7.0
2680;65 jaar of ouder;Waarde;Zeist;67.4;37.5;15.7;43.9;3.0;48.9;48.1;36.5;11.7;45.7;50.1;15.6;;;8.0;51.7;9.1
2681;65 jaar of ouder;Waarde;Zevenaar;59.2;40.6;15.8;50.5;0.7;33.1;66.3;42.2;24.1;45.1;34.7;14.3;;;9.0;52.7;6.4
2682;65 jaar of ouder;Waarde;Zoetermeer;58.6;37.3;14.1;47.6;1.3;40.7;58.1;41.6;16.5;32.6;38.4;13.2;;;9.6;57.7;7.8
2683;65 jaar of ouder;Waarde;Zoeterwoude;68.3;39.1;13.4;41.8;0.5;45.6;54.0;38.3;15.7;45.8;47.4;14.3;;;7.5;44.4;10.4
2684;65 jaar of ouder;Waarde;Zuidplas;67.0;34.5;12.8;44.3;0.8;42.5;56.7;40.2;16.6;33.2;35.1;15.0;;;8.8;51.1;4.4
2685;65 jaar of ouder;Waarde;Zundert;57.4;39.0;13.0;36.4;1.0;41.3;57.7;39.7;18.0;38.5;35.7;16.5;;;6.8;51.1;5.5
2686;65 jaar of ouder;Waarde;Zutphen;69.2;30.7;11.0;49.3;1.0;45.7;53.3;39.0;14.3;42.5;43.7;14.5;;;6.9;48.8;8.5
2687;65 jaar of ouder;Waarde;Zwartewaterland;54.7;42.5;12.3;48.2;0.8;33.9;65.3;43.4;22.0;34.2;31.6;15.6;;;9.1;56.9;4.5
2688;65 jaar of ouder;Waarde;Zwijndrecht;58.5;44.7;15.8;46.7;1.0;37.3;61.7;42.4;19.4;31.2;33.5;12.9;;;10.1;52.3;10.6
2689;65 jaar of ouder;Waarde;Zwolle;60.9;41.3;15.0;45.4;1.2;42.3;56.4;38.7;17.7;40.7;38.3;17.6;13.2;16.6;9.2;54.7;6.4
2690;65 jaar of ouder;Waarde;Friese Waddeneilanden (CG);67.9;35.0;9.4;40.6;2.5;40.8;56.8;37.3;19.4;51.3;34.9;13.2;;;6.9;50.3;8.2
2691;65 jaar of ouder;Waarde;GGD Groningen (GG);62.7;39.0;13.3;47.8;1.3;39.7;59.0;40.4;18.6;39.3;34.6;14.0;14.4;15.2;10.5;56.7;6.8
2692;65 jaar of ouder;Waarde;GGD Drenthe (GG);63.0;37.5;12.9;46.7;1.0;39.9;59.2;41.1;18.1;41.3;33.7;15.3;15.4;17.4;7.4;53.5;6.2
2693;65 jaar of ouder;Waarde;GGD IJsselland (GG);62.8;39.0;12.9;44.2;0.9;41.8;57.4;40.6;16.7;41.0;37.6;15.1;12.9;14.8;8.6;53.2;6.8
2694;65 jaar of ouder;Waarde;GGD Twente (GG);62.2;40.1;13.6;45.6;1.0;39.5;59.4;40.7;18.8;42.0;39.0;15.5;13.2;16.6;8.1;48.6;7.6
2695;65 jaar of ouder;Waarde;GGD Noord- en Oost-Gelderland (GG);63.7;35.4;12.0;45.4;1.0;41.9;57.0;40.4;16.6;41.5;38.8;16.9;13.0;14.2;8.0;51.5;6.5
2696;65 jaar of ouder;Waarde;Veiligh. en Gez. Gelderland-Midden (GG);61.2;39.8;14.5;48.0;1.0;41.6;57.4;39.8;17.6;40.9;40.0;15.7;16.5;15.5;9.0;53.8;6.9
2697;65 jaar of ouder;Waarde;GGD Gelderland-Zuid (GG);59.8;37.8;13.7;47.1;1.1;41.4;57.4;41.1;16.3;40.9;38.7;16.0;12.4;15.4;9.5;53.0;6.7
2698;65 jaar of ouder;Waarde;GGD Flevoland (GG);61.3;36.7;13.8;50.0;1.2;39.8;59.0;39.9;19.0;38.1;38.0;14.3;15.3;19.2;9.5;55.7;7.2
2699;65 jaar of ouder;Waarde;GGD Regio Utrecht (GG);62.7;38.5;14.4;46.9;1.4;44.5;54.1;38.4;15.7;40.9;42.5;15.0;16.6;16.9;9.4;51.1;8.0
2700;65 jaar of ouder;Waarde;GGD Hollands-Noorden (GG);62.2;40.2;14.0;46.2;1.3;43.7;55.0;40.3;14.7;44.7;42.4;15.2;16.2;16.3;8.0;47.7;7.9
2701;65 jaar of ouder;Waarde;GGD Kennemerland (GG);62.5;37.6;13.0;45.8;1.3;43.9;54.9;39.3;15.6;42.3;44.1;15.6;13.9;16.2;8.7;47.5;9.1
2702;65 jaar of ouder;Waarde;GGD Amsterdam (GG);56.8;45.8;19.6;52.0;1.8;44.3;53.9;38.7;15.2;38.2;41.7;14.2;18.7;15.2;12.7;51.6;10.4
2703;65 jaar of ouder;Waarde;GGD Gooi en Vechtstreek (GG);64.7;39.2;13.9;42.4;1.7;47.5;50.8;38.1;12.7;40.2;44.2;14.2;18.4;17.7;9.2;45.2;10.4
2704;65 jaar of ouder;Waarde;GGD Hollands-Midden (GG);64.6;36.3;12.8;44.8;1.0;42.0;57.0;39.9;17.1;40.8;41.8;15.4;17.0;16.0;8.3;50.0;7.9
2705;65 jaar of ouder;Waarde;GGD Rotterdam-Rijnmond (GG);57.5;42.9;17.6;49.8;1.2;38.4;60.3;39.6;20.7;32.9;32.5;14.1;16.1;17.7;10.6;56.8;7.3
2706;65 jaar of ouder;Waarde;Dienst Gezondheid & Jeugd ZHZ (GG);60.2;40.8;16.0;46.1;1.2;39.4;59.3;40.8;18.5;33.1;33.8;16.7;16.1;16.4;8.7;56.6;6.7
2707;65 jaar of ouder;Waarde;GGD Zeeland (GG);61.6;40.1;14.3;44.2;1.4;41.7;56.9;40.2;16.8;38.2;32.9;16.4;15.3;16.9;9.1;53.4;7.0
2708;65 jaar of ouder;Waarde;GGD West-Brabant (GG);58.2;41.9;15.7;45.0;1.2;39.2;59.6;41.8;17.9;34.3;36.6;16.2;15.7;20.0;9.2;51.1;7.5
2709;65 jaar of ouder;Waarde;GGD Hart voor Brabant (GG);61.6;38.8;13.5;44.6;1.1;40.2;58.7;41.8;17.0;39.2;41.3;15.8;14.0;15.4;9.4;48.4;7.3
2710;65 jaar of ouder;Waarde;GGD Brabant-Zuidoost (GG);58.9;39.9;14.7;46.7;1.3;42.3;56.3;40.2;16.2;37.9;39.6;16.8;16.1;16.5;8.9;50.3;7.2
2711;65 jaar of ouder;Waarde;GGD Limburg-Noord (GG);59.3;41.2;16.1;48.7;1.3;40.9;57.8;41.1;16.8;40.7;39.9;16.8;14.9;16.5;9.0;53.0;5.5
2712;65 jaar of ouder;Waarde;GGD Zuid-Limburg (GG);54.0;44.4;18.7;52.0;1.3;37.6;61.1;42.0;19.1;32.1;35.7;15.2;16.3;18.3;10.5;53.6;6.5
2713;65 jaar of ouder;Waarde;GGD Haaglanden (GG);60.2;39.9;15.7;47.6;1.5;43.2;55.3;39.4;15.9;36.6;39.1;14.7;16.7;16.5;10.4;53.4;8.2
2714;65 jaar of ouder;Waarde;GGD Fryslân (GG);65.9;37.8;11.9;46.0;1.0;42.9;56.1;40.9;15.2;40.9;34.7;14.5;13.9;15.3;9.8;54.0;5.8
2715;65 jaar of ouder;Waarde;GGD Zaanstreek/Waterland (GG);58.4;41.7;16.1;47.3;0.9;38.1;60.9;42.1;18.8;37.7;37.5;14.6;19.3;24.1;9.2;49.6;8.9
2716;65 jaar of ouder;Ondergrens 95%-interval;Nederland;60.6;39.5;14.5;46.7;1.2;41.1;57.1;40.0;16.9;38.6;38.2;15.2;14.9;16.1;9.2;51.7;7.3
2717;65 jaar of ouder;Ondergrens 95%-interval;Noord-Nederland (LD);63.1;37.2;12.0;45.8;0.9;40.0;57.1;39.9;16.5;39.6;33.5;14.0;12.9;14.4;8.8;53.7;5.8
2718;65 jaar of ouder;Ondergrens 95%-interval;Oost-Nederland (LD);61.5;37.4;12.9;45.8;0.9;40.6;57.2;39.8;16.9;40.4;38.2;15.4;12.7;14.7;8.3;51.7;6.6
2719;65 jaar of ouder;Ondergrens 95%-interval;West-Nederland (LD);60.4;39.9;15.1;46.8;1.2;41.9;55.9;39.1;16.4;38.1;38.8;14.7;15.8;16.2;9.4;51.4;8.0
2720;65 jaar of ouder;Ondergrens 95%-interval;Zuid-Nederland (LD);58.1;40.4;15.1;46.5;1.1;39.5;58.1;40.8;16.9;36.4;38.3;15.7;14.3;16.2;9.1;50.3;6.6
2721;65 jaar of ouder;Ondergrens 95%-interval;Groningen (PV);61.2;37.5;12.3;46.2;1.0;38.1;57.5;38.9;17.4;37.8;33.1;13.0;11.8;12.9;9.6;55.1;6.1
2722;65 jaar of ouder;Ondergrens 95%-interval;Fryslân (PV);64.5;36.3;10.9;44.5;0.7;41.4;54.6;39.4;14.1;39.4;33.2;13.5;11.4;13.0;8.9;52.4;5.2
2723;65 jaar of ouder;Ondergrens 95%-interval;Drenthe (PV);61.3;35.9;11.7;45.0;0.7;38.2;57.5;39.4;16.7;39.6;32.2;14.1;12.4;14.1;6.6;51.8;5.5
2724;65 jaar of ouder;Ondergrens 95%-interval;Overijssel (PV);61.5;38.6;12.5;44.0;0.8;39.5;57.5;39.6;17.1;40.5;37.4;14.6;11.4;14.2;7.7;49.6;6.7
2725;65 jaar of ouder;Ondergrens 95%-interval;Flevoland (PV);58.5;34.0;11.9;47.2;0.7;37.1;56.2;37.3;16.9;35.4;35.3;12.5;10.6;14.1;8.0;52.9;5.8
2726;65 jaar of ouder;Ondergrens 95%-interval;Gelderland (PV);61.2;36.7;12.7;45.9;0.9;40.9;56.5;39.6;16.3;40.4;38.4;15.7;12.6;14.0;8.2;51.8;6.3
2727;65 jaar of ouder;Ondergrens 95%-interval;Utrecht (PV);61.6;37.4;13.6;45.8;1.2;43.4;53.0;37.3;14.9;39.8;41.4;14.3;14.7;15.2;8.8;50.0;7.5
2728;65 jaar of ouder;Ondergrens 95%-interval;Noord-Holland (PV);59.7;40.7;15.1;46.8;1.3;42.8;54.2;38.9;14.8;40.2;41.3;14.3;15.5;15.8;9.3;48.0;8.8
2729;65 jaar of ouder;Ondergrens 95%-interval;Zuid-Holland (PV);59.7;39.6;15.2;46.9;1.1;40.1;57.4;39.2;17.7;35.2;36.1;14.5;15.3;15.7;9.4;53.6;7.3
2730;65 jaar of ouder;Ondergrens 95%-interval;Zeeland (PV);60.1;38.6;13.2;42.6;1.0;40.1;55.3;38.6;15.6;36.6;31.4;15.3;12.5;14.2;8.2;51.8;6.2
2731;65 jaar of ouder;Ondergrens 95%-interval;Noord-Brabant (PV);59.2;39.4;14.0;44.7;1.0;39.9;57.6;40.7;16.5;36.8;38.8;15.7;14.0;16.0;8.8;49.1;7.0
2732;65 jaar of ouder;Ondergrens 95%-interval;Limburg (PV);55.2;41.7;16.6;49.3;1.0;38.0;58.4;40.4;17.1;34.9;36.4;15.1;13.6;15.3;9.1;52.1;5.5
2733;65 jaar of ouder;Ondergrens 95%-interval;Aa en Hunze;58.2;35.6;11.9;45.1;0.4;37.9;50.5;36.8;10.4;46.5;32.3;11.3;;;4.0;49.7;4.3
2734;65 jaar of ouder;Ondergrens 95%-interval;Aalsmeer;59.1;33.9;10.5;43.8;0.6;43.2;44.4;33.4;8.4;33.3;39.0;12.3;;;5.8;40.9;7.5
2735;65 jaar of ouder;Ondergrens 95%-interval;Aalten;57.2;34.9;10.5;36.3;0.5;31.0;58.2;37.6;16.9;35.6;34.8;11.1;;;5.9;48.7;3.3
2736;65 jaar of ouder;Ondergrens 95%-interval;Achtkarspelen;62.8;32.3;8.3;35.6;0.0;29.8;58.4;42.7;11.6;32.8;23.8;8.0;;;10.3;45.6;6.2
2737;65 jaar of ouder;Ondergrens 95%-interval;Alblasserdam;57.7;37.7;14.6;36.5;0.2;37.0;50.6;35.9;11.4;22.0;26.6;7.5;;;4.1;52.1;3.7
2738;65 jaar of ouder;Ondergrens 95%-interval;Albrandswaard;59.5;28.5;10.8;41.8;0.3;38.3;49.8;30.5;15.7;34.2;33.2;12.1;;;6.7;48.6;4.1
2739;65 jaar of ouder;Ondergrens 95%-interval;Alkmaar;55.6;40.4;13.3;45.8;0.8;40.0;50.0;34.6;12.7;40.3;38.6;15.5;9.4;10.2;7.3;40.3;7.4
2740;65 jaar of ouder;Ondergrens 95%-interval;Almelo;52.7;35.9;9.9;43.3;0.2;34.6;54.6;30.2;20.5;28.7;30.2;10.9;;;8.0;45.4;4.9
2741;65 jaar of ouder;Ondergrens 95%-interval;Almere;53.1;33.4;12.3;46.1;0.3;35.9;52.8;31.6;17.6;33.0;36.2;9.5;;;7.1;52.3;5.2
2742;65 jaar of ouder;Ondergrens 95%-interval;Alphen aan den Rijn;60.7;32.2;10.8;42.6;0.3;38.1;55.1;37.0;15.9;35.4;38.3;11.3;10.6;9.3;7.0;48.9;5.8
2743;65 jaar of ouder;Ondergrens 95%-interval;Alphen-Chaam;57.6;36.2;10.3;36.6;0.3;35.4;52.8;35.8;13.4;30.5;35.1;11.2;;;5.1;44.1;6.1
2744;65 jaar of ouder;Ondergrens 95%-interval;Altena;61.2;34.4;10.3;38.6;0.2;32.9;58.7;42.5;13.3;34.5;29.6;17.3;12.7;12.7;6.9;52.1;4.4
2745;65 jaar of ouder;Ondergrens 95%-interval;Ameland;;;;;;;;;;;;;;;;;
2746;65 jaar of ouder;Ondergrens 95%-interval;Amersfoort;57.9;33.8;9.3;40.5;0.4;41.3;48.3;34.8;10.8;36.6;40.7;9.9;;;7.3;45.5;5.3
2747;65 jaar of ouder;Ondergrens 95%-interval;Amstelveen;56.1;35.4;13.1;47.4;0.5;41.9;49.3;36.4;10.6;33.1;42.9;11.5;;;5.6;48.4;6.3
2748;65 jaar of ouder;Ondergrens 95%-interval;Amsterdam;53.7;45.6;19.2;51.1;1.5;42.2;52.2;36.5;14.5;36.8;38.7;12.8;16.2;13.1;13.0;50.1;10.0
2749;65 jaar of ouder;Ondergrens 95%-interval;Apeldoorn;57.6;32.2;9.7;42.3;0.3;39.7;51.1;33.1;15.1;35.7;34.5;17.9;9.1;9.7;8.6;49.0;5.5
2750;65 jaar of ouder;Ondergrens 95%-interval;Arnhem;55.9;39.1;15.2;47.9;0.8;39.9;53.0;35.2;15.7;34.6;37.1;13.8;12.5;11.5;9.7;52.3;6.8
2751;65 jaar of ouder;Ondergrens 95%-interval;Assen;57.9;27.7;8.8;44.1;0.0;38.9;50.6;35.8;11.5;38.7;29.5;13.6;;;4.2;48.8;3.9
2752;65 jaar of ouder;Ondergrens 95%-interval;Asten;53.2;36.9;7.7;42.0;1.1;38.0;47.7;34.5;9.9;34.9;41.0;10.5;;;6.8;44.1;4.4
2753;65 jaar of ouder;Ondergrens 95%-interval;Baarle-Nassau;48.5;34.4;9.5;38.0;0.3;36.4;50.9;29.6;17.2;27.6;22.2;11.7;;;6.7;46.4;4.1
2754;65 jaar of ouder;Ondergrens 95%-interval;Baarn;63.5;33.5;11.5;36.5;1.1;40.8;46.9;31.1;12.7;41.0;43.2;13.2;;;6.1;41.9;5.0
2755;65 jaar of ouder;Ondergrens 95%-interval;Barendrecht;59.0;36.2;11.9;42.8;0.0;37.1;52.5;36.5;12.6;31.3;29.7;13.5;;;5.5;45.2;3.3
2756;65 jaar of ouder;Ondergrens 95%-interval;Barneveld;58.8;32.6;9.2;40.4;0.2;30.8;60.1;39.5;17.1;33.9;32.7;13.5;;;5.6;54.5;3.1
2757;65 jaar of ouder;Ondergrens 95%-interval;Beek (L.);54.9;35.8;12.1;42.3;0.1;30.7;57.9;38.4;15.3;38.1;33.0;11.8;;;5.7;47.4;4.4
2758;65 jaar of ouder;Ondergrens 95%-interval;Beekdaelen;45.7;39.1;10.5;45.7;0.2;33.1;55.1;39.2;12.4;27.2;34.0;13.1;;;6.5;46.7;2.2
2759;65 jaar of ouder;Ondergrens 95%-interval;Beesel;48.7;37.1;11.4;46.1;0.5;35.0;52.2;36.1;12.3;34.1;33.3;18.3;;;4.2;50.1;3.5
2760;65 jaar of ouder;Ondergrens 95%-interval;Berg en Dal;56.0;32.0;9.2;39.1;0.7;37.9;50.6;36.2;11.3;37.1;37.3;12.6;4.8;8.6;4.9;45.2;4.2
2761;65 jaar of ouder;Ondergrens 95%-interval;Bergeijk;55.0;29.8;10.3;41.2;0.1;32.3;55.7;39.9;11.7;36.9;33.1;13.4;;;3.8;39.7;4.5
2762;65 jaar of ouder;Ondergrens 95%-interval;Bergen (L.);54.8;37.1;11.8;44.8;0.3;32.3;55.3;33.9;17.2;37.5;30.6;14.8;;;5.7;50.9;3.0
2763;65 jaar of ouder;Ondergrens 95%-interval;Bergen (NH.);58.2;35.1;11.5;40.9;0.3;50.1;39.0;28.0;8.5;46.8;44.7;11.7;;;5.5;40.4;6.1
2764;65 jaar of ouder;Ondergrens 95%-interval;Bergen op Zoom;53.5;35.9;12.8;41.5;0.4;35.7;55.4;39.1;13.6;32.9;32.3;12.5;9.1;11.9;9.5;45.9;5.0
2765;65 jaar of ouder;Ondergrens 95%-interval;Berkelland;59.0;29.2;9.0;41.5;0.3;32.4;56.8;41.2;12.2;36.7;32.5;10.1;;;5.2;40.4;2.8
2766;65 jaar of ouder;Ondergrens 95%-interval;Bernheze;59.7;30.7;10.1;37.9;0.7;37.4;52.3;36.2;13.2;39.8;35.4;10.7;;;5.1;45.6;3.3
2767;65 jaar of ouder;Ondergrens 95%-interval;Best;56.2;33.9;11.1;39.4;0.2;33.4;54.7;40.0;11.2;35.9;37.5;11.2;;;4.1;41.4;5.0
2768;65 jaar of ouder;Ondergrens 95%-interval;Beuningen;54.4;30.1;9.6;38.1;0.1;35.4;51.8;35.9;11.8;35.6;34.9;14.2;;;5.6;44.1;3.3
2769;65 jaar of ouder;Ondergrens 95%-interval;Beverwijk;52.9;39.7;9.7;41.4;0.3;35.8;52.3;35.3;13.4;32.0;35.0;12.2;;;8.0;38.6;7.2
2770;65 jaar of ouder;Ondergrens 95%-interval;De Bilt;57.1;33.8;10.9;40.1;0.9;45.2;42.5;27.3;12.2;34.2;40.8;13.1;;;5.4;45.2;5.6
2771;65 jaar of ouder;Ondergrens 95%-interval;Bladel;52.7;31.1;10.4;36.6;0.1;38.9;47.5;33.7;10.3;30.6;26.6;10.6;;;4.6;45.0;4.2
2772;65 jaar of ouder;Ondergrens 95%-interval;Blaricum;66.9;28.1;6.4;29.5;0.1;48.3;40.3;32.6;5.4;37.9;45.2;11.4;;;5.2;37.4;7.0
2773;65 jaar of ouder;Ondergrens 95%-interval;Bloemendaal;65.3;34.9;6.9;38.2;1.6;50.1;36.6;28.2;6.2;46.3;54.3;11.1;;;3.0;32.2;7.8
2774;65 jaar of ouder;Ondergrens 95%-interval;Bodegraven-Reeuwijk;66.5;27.7;6.2;33.0;0.6;35.9;52.3;35.1;13.7;35.7;37.7;10.0;;;5.2;44.3;4.6
2775;65 jaar of ouder;Ondergrens 95%-interval;Boekel;57.8;32.1;7.2;34.9;0.1;33.0;56.5;40.9;12.2;39.4;37.1;11.0;;;3.9;47.5;2.8
2776;65 jaar of ouder;Ondergrens 95%-interval;Borger-Odoorn;57.4;37.0;14.0;42.9;0.3;37.5;51.2;32.9;14.8;37.4;26.5;11.3;;;5.7;50.0;4.1
2777;65 jaar of ouder;Ondergrens 95%-interval;Borne;58.8;35.6;10.3;39.6;0.0;35.9;53.8;35.1;15.1;41.1;37.7;11.4;;;3.4;46.3;3.7
2778;65 jaar of ouder;Ondergrens 95%-interval;Borsele;55.0;32.3;8.3;40.3;0.6;35.2;52.6;36.4;12.6;31.3;26.9;11.5;;;6.9;45.8;5.0
