ID;Landen;SITC;Perioden;TotaleInvoerwaarde_1;TotaleUitvoerwaarde_2
2008;Totaal landen;75220 Draagbare automatische gegevens...;2020 september;1376.0;1266.0
2009;Totaal landen;75220 Draagbare automatische gegevens...;2020 oktober;1557.0;1433.0
2010;Totaal landen;75220 Draagbare automatische gegevens...;2020 november;1819.0;1572.0
2011;Totaal landen;75220 Draagbare automatische gegevens...;2020 december;1851.0;1578.0
2012;Totaal landen;75220 Draagbare automatische gegevens...;2020;17755.0;15486.0
2013;Totaal landen;75220 Draagbare automatische gegevens...;2021 januari;;
2014;Totaal landen;75220 Draagbare automatische gegevens...;2021 februari;;
2015;Totaal landen;75220 Draagbare automatische gegevens...;2021 maart;;
2016;Totaal landen;75220 Draagbare automatische gegevens...;2021 april;;
2017;Totaal landen;75220 Draagbare automatische gegevens...;2021 mei;;
2018;Totaal landen;75220 Draagbare automatische gegevens...;2021 juni;;
2019;Totaal landen;75220 Draagbare automatische gegevens...;2021 juli;;
2020;Totaal landen;75220 Draagbare automatische gegevens...;2021 augustus;;
2021;Totaal landen;75220 Draagbare automatische gegevens...;2021 september;;
2022;Totaal landen;75220 Draagbare automatische gegevens...;2021 oktober;;
2023;Totaal landen;75220 Draagbare automatische gegevens...;2021 november;;
2024;Totaal landen;75220 Draagbare automatische gegevens...;2021 december;;
2025;Totaal landen;75220 Draagbare automatische gegevens...;2021;;
2026;Totaal landen;75220 Draagbare automatische gegevens...;2022 januari;2101.0;1805.0
2027;Totaal landen;75220 Draagbare automatische gegevens...;2022 februari;1542.0;1348.0
2028;Totaal landen;75220 Draagbare automatische gegevens...;2022 maart;1984.0;1779.0
2029;Totaal landen;75220 Draagbare automatische gegevens...;2022 april;1553.0;1364.0
2030;Totaal landen;75220 Draagbare automatische gegevens...;2022 mei;1552.0;1324.0
2031;Totaal landen;75220 Draagbare automatische gegevens...;2022 juni;2093.0;1743.0
2032;Totaal landen;75220 Draagbare automatische gegevens...;2022 juli;1979.0;1516.0
2033;Totaal landen;75220 Draagbare automatische gegevens...;2022 augustus;2025.0;1541.0
2034;Totaal landen;75220 Draagbare automatische gegevens...;2022 september;1654.0;1632.0
2035;Totaal landen;75220 Draagbare automatische gegevens...;2022 oktober;2007.0;1669.0
2036;Totaal landen;75220 Draagbare automatische gegevens...;2022 november;1764.0;1755.0
2037;Totaal landen;75220 Draagbare automatische gegevens...;2022 december;1230.0;1241.0
2038;Totaal landen;75220 Draagbare automatische gegevens...;2022;21483.0;18717.0
2039;Totaal landen;75220 Draagbare automatische gegevens...;2023 januari;1321.0;1166.0
2040;Totaal landen;75220 Draagbare automatische gegevens...;2023 februari;1245.0;1052.0
2041;Totaal landen;75220 Draagbare automatische gegevens...;2023 maart;1327.0;1201.0
2042;Totaal landen;75220 Draagbare automatische gegevens...;2023 april;1128.0;963.0
2043;Totaal landen;75220 Draagbare automatische gegevens...;2023 mei;1245.0;1080.0
2044;Totaal landen;75220 Draagbare automatische gegevens...;2023 juni;1335.0;1300.0
2045;Totaal landen;75220 Draagbare automatische gegevens...;2023 juli;1404.0;1214.0
2046;Totaal landen;75220 Draagbare automatische gegevens...;2023 augustus;1395.0;1269.0
2047;Totaal landen;75220 Draagbare automatische gegevens...;2023 september;1348.0;1342.0
2048;Totaal landen;75220 Draagbare automatische gegevens...;2023 oktober;1655.0;1404.0
2049;Totaal landen;75220 Draagbare automatische gegevens...;2023 november;1751.0;1640.0
2050;Totaal landen;75220 Draagbare automatische gegevens...;2023 december;1286.0;1316.0
2051;Totaal landen;75220 Draagbare automatische gegevens...;2023;16439.0;14946.0
2052;Totaal landen;75220 Draagbare automatische gegevens...;2024 januari;1440.0;1274.0
2053;Totaal landen;75220 Draagbare automatische gegevens...;2024 februari;1251.0;1173.0
2054;Totaal landen;75220 Draagbare automatische gegevens...;2024 maart;1364.0;1348.0
2055;Totaal landen;75220 Draagbare automatische gegevens...;2024 april;1329.0;1180.0
2056;Totaal landen;75220 Draagbare automatische gegevens...;2024 mei;1460.0;1180.0
2057;Totaal landen;75220 Draagbare automatische gegevens...;2024 juni;1150.0;1180.0
2058;Totaal landen;75220 Draagbare automatische gegevens...;2024 juli;1553.0;1300.0
2059;Totaal landen;75220 Draagbare automatische gegevens...;2024 augustus;1533.0;1277.0
2060;Totaal landen;75220 Draagbare automatische gegevens...;2024 september;1343.0;1385.0
2061;Totaal landen;75220 Draagbare automatische gegevens...;2024 oktober;1613.0;1446.0
2062;Totaal landen;75220 Draagbare automatische gegevens...;2024 november;1932.0;1844.0
2063;Totaal landen;75220 Draagbare automatische gegevens...;2024 januari-november;15968.0;14587.0
2064;Totaal landen;75230 Andere automatische gegevensver...;2015 januari;363.0;292.0
2065;Totaal landen;75230 Andere automatische gegevensver...;2015 februari;355.0;317.0
2066;Totaal landen;75230 Andere automatische gegevensver...;2015 maart;380.0;331.0
2067;Totaal landen;75230 Andere automatische gegevensver...;2015 april;448.0;381.0
2068;Totaal landen;75230 Andere automatische gegevensver...;2015 mei;342.0;296.0
2069;Totaal landen;75230 Andere automatische gegevensver...;2015 juni;417.0;357.0
2070;Totaal landen;75230 Andere automatische gegevensver...;2015 juli;372.0;315.0
2071;Totaal landen;75230 Andere automatische gegevensver...;2015 augustus;381.0;327.0
2072;Totaal landen;75230 Andere automatische gegevensver...;2015 september;364.0;296.0
2073;Totaal landen;75230 Andere automatische gegevensver...;2015 oktober;442.0;363.0
2074;Totaal landen;75230 Andere automatische gegevensver...;2015 november;450.0;371.0
2075;Totaal landen;75230 Andere automatische gegevensver...;2015 december;467.0;427.0
2076;Totaal landen;75230 Andere automatische gegevensver...;2015 ;4781.0;4073.0
2077;Totaal landen;75230 Andere automatische gegevensver...;2016 januari;401.0;351.0
2078;Totaal landen;75230 Andere automatische gegevensver...;2016 februari;364.0;365.0
2079;Totaal landen;75230 Andere automatische gegevensver...;2016 maart;333.0;370.0
2080;Totaal landen;75230 Andere automatische gegevensver...;2016 april;288.0;268.0
2081;Totaal landen;75230 Andere automatische gegevensver...;2016 mei;353.0;346.0
2082;Totaal landen;75230 Andere automatische gegevensver...;2016 juni;351.0;374.0
2083;Totaal landen;75230 Andere automatische gegevensver...;2016 juli;277.0;335.0
2084;Totaal landen;75230 Andere automatische gegevensver...;2016 augustus;339.0;370.0
2085;Totaal landen;75230 Andere automatische gegevensver...;2016 september;384.0;384.0
2086;Totaal landen;75230 Andere automatische gegevensver...;2016 oktober;344.0;401.0
2087;Totaal landen;75230 Andere automatische gegevensver...;2016 november;398.0;423.0
2088;Totaal landen;75230 Andere automatische gegevensver...;2016 december;418.0;426.0
2089;Totaal landen;75230 Andere automatische gegevensver...;2016;4251.0;4414.0
2090;Totaal landen;75230 Andere automatische gegevensver...;2017 januari;354.0;357.0
2091;Totaal landen;75230 Andere automatische gegevensver...;2017 februari;294.0;344.0
2092;Totaal landen;75230 Andere automatische gegevensver...;2017 maart;399.0;421.0
2093;Totaal landen;75230 Andere automatische gegevensver...;2017 april;370.0;294.0
2094;Totaal landen;75230 Andere automatische gegevensver...;2017 mei;436.0;397.0
2095;Totaal landen;75230 Andere automatische gegevensver...;2017 juni;428.0;451.0
2096;Totaal landen;75230 Andere automatische gegevensver...;2017 juli;374.0;380.0
2097;Totaal landen;75230 Andere automatische gegevensver...;2017 augustus;454.0;456.0
2098;Totaal landen;75230 Andere automatische gegevensver...;2017 september;359.0;407.0
2099;Totaal landen;75230 Andere automatische gegevensver...;2017 oktober;455.0;443.0
2100;Totaal landen;75230 Andere automatische gegevensver...;2017 november;542.0;546.0
2101;Totaal landen;75230 Andere automatische gegevensver...;2017 december;489.0;504.0
2102;Totaal landen;75230 Andere automatische gegevensver...;2017;4954.0;4999.0
2103;Totaal landen;75230 Andere automatische gegevensver...;2018 januari;513.0;450.0
2104;Totaal landen;75230 Andere automatische gegevensver...;2018 februari;419.0;393.0
2105;Totaal landen;75230 Andere automatische gegevensver...;2018 maart;431.0;570.0
2106;Totaal landen;75230 Andere automatische gegevensver...;2018 april;399.0;438.0
2107;Totaal landen;75230 Andere automatische gegevensver...;2018 mei;448.0;503.0
2108;Totaal landen;75230 Andere automatische gegevensver...;2018 juni;447.0;565.0
2109;Totaal landen;75230 Andere automatische gegevensver...;2018 juli;430.0;506.0
2110;Totaal landen;75230 Andere automatische gegevensver...;2018 augustus;438.0;490.0
2111;Totaal landen;75230 Andere automatische gegevensver...;2018 september;430.0;484.0
2112;Totaal landen;75230 Andere automatische gegevensver...;2018 oktober;532.0;527.0
2113;Totaal landen;75230 Andere automatische gegevensver...;2018 november;533.0;603.0
2114;Totaal landen;75230 Andere automatische gegevensver...;2018 december;477.0;553.0
2115;Totaal landen;75230 Andere automatische gegevensver...;2018 ;5497.0;6081.0
2116;Totaal landen;75230 Andere automatische gegevensver...;2019 januari;578.0;455.0
2117;Totaal landen;75230 Andere automatische gegevensver...;2019 februari;443.0;427.0
2118;Totaal landen;75230 Andere automatische gegevensver...;2019 maart;549.0;553.0
2119;Totaal landen;75230 Andere automatische gegevensver...;2019 april;559.0;448.0
2120;Totaal landen;75230 Andere automatische gegevensver...;2019 mei;581.0;501.0
2121;Totaal landen;75230 Andere automatische gegevensver...;2019 juni;468.0;454.0
2122;Totaal landen;75230 Andere automatische gegevensver...;2019 juli;530.0;452.0
2123;Totaal landen;75230 Andere automatische gegevensver...;2019 augustus;474.0;407.0
2124;Totaal landen;75230 Andere automatische gegevensver...;2019 september;457.0;430.0
2125;Totaal landen;75230 Andere automatische gegevensver...;2019 oktober;542.0;462.0
2126;Totaal landen;75230 Andere automatische gegevensver...;2019 november;557.0;443.0
2127;Totaal landen;75230 Andere automatische gegevensver...;2019 december;548.0;470.0
2128;Totaal landen;75230 Andere automatische gegevensver...;2019;6287.0;5503.0
2129;Totaal landen;75230 Andere automatische gegevensver...;2020 januari;638.0;543.0
2130;Totaal landen;75230 Andere automatische gegevensver...;2020 februari;464.0;450.0
2131;Totaal landen;75230 Andere automatische gegevensver...;2020 maart;590.0;504.0
2132;Totaal landen;75230 Andere automatische gegevensver...;2020 april;640.0;462.0
2133;Totaal landen;75230 Andere automatische gegevensver...;2020 mei;482.0;419.0
2134;Totaal landen;75230 Andere automatische gegevensver...;2020 juni;421.0;408.0
2135;Totaal landen;75230 Andere automatische gegevensver...;2020 juli;504.0;469.0
2136;Totaal landen;75230 Andere automatische gegevensver...;2020 augustus;374.0;452.0
2137;Totaal landen;75230 Andere automatische gegevensver...;2020 september;453.0;535.0
2138;Totaal landen;75230 Andere automatische gegevensver...;2020 oktober;495.0;552.0
2139;Totaal landen;75230 Andere automatische gegevensver...;2020 november;511.0;528.0
2140;Totaal landen;75230 Andere automatische gegevensver...;2020 december;579.0;547.0
2141;Totaal landen;75230 Andere automatische gegevensver...;2020;6150.0;5868.0
2142;Totaal landen;75230 Andere automatische gegevensver...;2021 januari;;
2143;Totaal landen;75230 Andere automatische gegevensver...;2021 februari;;
2144;Totaal landen;75230 Andere automatische gegevensver...;2021 maart;;
2145;Totaal landen;75230 Andere automatische gegevensver...;2021 april;;
2146;Totaal landen;75230 Andere automatische gegevensver...;2021 mei;;
2147;Totaal landen;75230 Andere automatische gegevensver...;2021 juni;;
2148;Totaal landen;75230 Andere automatische gegevensver...;2021 juli;;
2149;Totaal landen;75230 Andere automatische gegevensver...;2021 augustus;;
2150;Totaal landen;75230 Andere automatische gegevensver...;2021 september;;
2151;Totaal landen;75230 Andere automatische gegevensver...;2021 oktober;;
2152;Totaal landen;75230 Andere automatische gegevensver...;2021 november;;
2153;Totaal landen;75230 Andere automatische gegevensver...;2021 december;;
2154;Totaal landen;75230 Andere automatische gegevensver...;2021;;
2155;Totaal landen;75230 Andere automatische gegevensver...;2022 januari;708.0;599.0
2156;Totaal landen;75230 Andere automatische gegevensver...;2022 februari;588.0;520.0
2157;Totaal landen;75230 Andere automatische gegevensver...;2022 maart;710.0;643.0
2158;Totaal landen;75230 Andere automatische gegevensver...;2022 april;765.0;586.0
2159;Totaal landen;75230 Andere automatische gegevensver...;2022 mei;717.0;695.0
2160;Totaal landen;75230 Andere automatische gegevensver...;2022 juni;789.0;712.0
2161;Totaal landen;75230 Andere automatische gegevensver...;2022 juli;830.0;754.0
2162;Totaal landen;75230 Andere automatische gegevensver...;2022 augustus;941.0;712.0
2163;Totaal landen;75230 Andere automatische gegevensver...;2022 september;743.0;728.0
2164;Totaal landen;75230 Andere automatische gegevensver...;2022 oktober;845.0;655.0
2165;Totaal landen;75230 Andere automatische gegevensver...;2022 november;854.0;697.0
2166;Totaal landen;75230 Andere automatische gegevensver...;2022 december;745.0;681.0
2167;Totaal landen;75230 Andere automatische gegevensver...;2022;9235.0;7983.0
2168;Totaal landen;75230 Andere automatische gegevensver...;2023 januari;641.0;624.0
2169;Totaal landen;75230 Andere automatische gegevensver...;2023 februari;520.0;464.0
2170;Totaal landen;75230 Andere automatische gegevensver...;2023 maart;649.0;623.0
2171;Totaal landen;75230 Andere automatische gegevensver...;2023 april;539.0;465.0
2172;Totaal landen;75230 Andere automatische gegevensver...;2023 mei;593.0;532.0
2173;Totaal landen;75230 Andere automatische gegevensver...;2023 juni;530.0;542.0
2174;Totaal landen;75230 Andere automatische gegevensver...;2023 juli;622.0;548.0
2175;Totaal landen;75230 Andere automatische gegevensver...;2023 augustus;683.0;685.0
2176;Totaal landen;75230 Andere automatische gegevensver...;2023 september;646.0;703.0
2177;Totaal landen;75230 Andere automatische gegevensver...;2023 oktober;687.0;620.0
2178;Totaal landen;75230 Andere automatische gegevensver...;2023 november;743.0;751.0
2179;Totaal landen;75230 Andere automatische gegevensver...;2023 december;853.0;721.0
2180;Totaal landen;75230 Andere automatische gegevensver...;2023;7705.0;7277.0
2181;Totaal landen;75230 Andere automatische gegevensver...;2024 januari;715.0;645.0
2182;Totaal landen;75230 Andere automatische gegevensver...;2024 februari;737.0;609.0
2183;Totaal landen;75230 Andere automatische gegevensver...;2024 maart;894.0;825.0
2184;Totaal landen;75230 Andere automatische gegevensver...;2024 april;876.0;853.0
2185;Totaal landen;75230 Andere automatische gegevensver...;2024 mei;1347.0;729.0
2186;Totaal landen;75230 Andere automatische gegevensver...;2024 juni;996.0;627.0
2187;Totaal landen;75230 Andere automatische gegevensver...;2024 juli;1142.0;721.0
2188;Totaal landen;75230 Andere automatische gegevensver...;2024 augustus;836.0;802.0
2189;Totaal landen;75230 Andere automatische gegevensver...;2024 september;974.0;783.0
2190;Totaal landen;75230 Andere automatische gegevensver...;2024 oktober;1109.0;899.0
2191;Totaal landen;75230 Andere automatische gegevensver...;2024 november;1442.0;1289.0
2192;Totaal landen;75230 Andere automatische gegevensver...;2024 januari-november;11067.0;8781.0
2193;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 januari;63.0;74.0
2194;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 februari;59.0;75.0
2195;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 maart;68.0;104.0
2196;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 april;61.0;60.0
2197;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 mei;62.0;68.0
2198;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 juni;66.0;89.0
2199;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 juli;61.0;72.0
2200;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 augustus;64.0;69.0
2201;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 september;79.0;107.0
2202;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 oktober;76.0;100.0
2203;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 november;92.0;116.0
2204;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 december;85.0;123.0
2205;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2015 ;835.0;1057.0
2206;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 januari;67.0;74.0
2207;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 februari;70.0;87.0
2208;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 maart;81.0;120.0
2209;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 april;55.0;71.0
2210;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 mei;62.0;70.0
2211;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 juni;69.0;88.0
2212;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 juli;48.0;55.0
2213;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 augustus;67.0;71.0
2214;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 september;75.0;99.0
2215;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 oktober;67.0;92.0
2216;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 november;86.0;112.0
2217;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016 december;74.0;110.0
2218;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2016;821.0;1051.0
2219;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 januari;67.0;73.0
2220;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 februari;72.0;86.0
2221;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 maart;85.0;108.0
2222;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 april;76.0;62.0
2223;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 mei;76.0;64.0
2224;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 juni;69.0;98.0
2225;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 juli;59.0;68.0
2226;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 augustus;86.0;70.0
2227;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 september;78.0;123.0
2228;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 oktober;69.0;91.0
2229;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 november;87.0;134.0
2230;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017 december;71.0;96.0
2231;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2017;895.0;1072.0
2232;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 januari;73.0;95.0
2233;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 februari;62.0;85.0
2234;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 maart;78.0;129.0
2235;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 april;60.0;69.0
2236;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 mei;66.0;88.0
2237;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 juni;78.0;123.0
2238;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 juli;72.0;89.0
2239;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 augustus;73.0;98.0
2240;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 september;83.0;137.0
2241;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 oktober;92.0;126.0
2242;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 november;100.0;154.0
2243;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 december;88.0;137.0
2244;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2018 ;926.0;1330.0
2245;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 januari;89.0;114.0
2246;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 februari;76.0;101.0
2247;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 maart;91.0;154.0
2248;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 april;78.0;88.0
2249;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 mei;73.0;88.0
2250;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 juni;76.0;116.0
2251;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 juli;76.0;84.0
2252;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 augustus;74.0;83.0
2253;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 september;93.0;156.0
2254;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 oktober;106.0;125.0
2255;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 november;107.0;156.0
2256;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019 december;98.0;154.0
2257;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2019;1037.0;1419.0
2258;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 januari;89.0;106.0
2259;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 februari;73.0;101.0
2260;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 maart;87.0;129.0
2261;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 april;77.0;77.0
2262;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 mei;79.0;102.0
2263;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 juni;93.0;132.0
2264;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 juli;92.0;104.0
2265;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 augustus;92.0;128.0
2266;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 september;114.0;174.0
2267;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 oktober;113.0;167.0
2268;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 november;131.0;182.0
2269;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020 december;128.0;272.0
2270;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2020;1168.0;1673.0
2271;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 januari;;
2272;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 februari;;
2273;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 maart;;
2274;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 april;;
2275;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 mei;;
2276;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 juni;;
2277;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 juli;;
2278;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 augustus;;
2279;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 september;;
2280;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 oktober;;
2281;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 november;;
2282;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021 december;;
2283;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2021;;
2284;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 januari;116.0;138.0
2285;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 februari;90.0;135.0
2286;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 maart;119.0;172.0
2287;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 april;89.0;97.0
2288;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 mei;102.0;116.0
2289;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 juni;121.0;159.0
2290;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 juli;106.0;95.0
2291;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 augustus;115.0;106.0
2292;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 september;140.0;213.0
2293;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 oktober;141.0;157.0
2294;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 november;157.0;212.0
2295;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022 december;130.0;217.0
2296;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2022;1424.0;1817.0
2297;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 januari;110.0;125.0
2298;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 februari;94.0;135.0
2299;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 maart;99.0;168.0
2300;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 april;78.0;96.0
2301;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 mei;80.0;113.0
2302;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 juni;79.0;144.0
2303;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 juli;78.0;104.0
2304;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 augustus;88.0;124.0
2305;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 september;99.0;156.0
2306;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 oktober;107.0;150.0
2307;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 november;126.0;188.0
2308;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023 december;96.0;149.0
2309;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2023;1134.0;1651.0
2310;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 januari;90.0;131.0
2311;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 februari;78.0;186.0
2312;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 maart;88.0;138.0
2313;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 april;78.0;127.0
2314;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 mei;88.0;106.0
2315;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 juni;81.0;127.0
2316;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 juli;96.0;127.0
2317;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 augustus;93.0;122.0
2318;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 september;106.0;153.0
2319;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 oktober;125.0;193.0
2320;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 november;148.0;203.0
2321;Totaal landen;75260 In- of uitvoereenheden, al dan ...;2024 januari-november;1070.0;1612.0
2322;Totaal landen;75270 Opslageenheden;2015 januari;283.0;310.0
2323;Totaal landen;75270 Opslageenheden;2015 februari;255.0;288.0
2324;Totaal landen;75270 Opslageenheden;2015 maart;299.0;301.0
2325;Totaal landen;75270 Opslageenheden;2015 april;251.0;325.0
2326;Totaal landen;75270 Opslageenheden;2015 mei;229.0;294.0
2327;Totaal landen;75270 Opslageenheden;2015 juni;265.0;370.0
2328;Totaal landen;75270 Opslageenheden;2015 juli;232.0;318.0
2329;Totaal landen;75270 Opslageenheden;2015 augustus;212.0;314.0
2330;Totaal landen;75270 Opslageenheden;2015 september;281.0;362.0
2331;Totaal landen;75270 Opslageenheden;2015 oktober;302.0;359.0
2332;Totaal landen;75270 Opslageenheden;2015 november;276.0;376.0
2333;Totaal landen;75270 Opslageenheden;2015 december;333.0;340.0
2334;Totaal landen;75270 Opslageenheden;2015 ;3218.0;3957.0
2335;Totaal landen;75270 Opslageenheden;2016 januari;284.0;270.0
2336;Totaal landen;75270 Opslageenheden;2016 februari;243.0;266.0
2337;Totaal landen;75270 Opslageenheden;2016 maart;280.0;321.0
2338;Totaal landen;75270 Opslageenheden;2016 april;254.0;267.0
2339;Totaal landen;75270 Opslageenheden;2016 mei;233.0;236.0
2340;Totaal landen;75270 Opslageenheden;2016 juni;302.0;315.0
2341;Totaal landen;75270 Opslageenheden;2016 juli;210.0;242.0
2342;Totaal landen;75270 Opslageenheden;2016 augustus;266.0;261.0
2343;Totaal landen;75270 Opslageenheden;2016 september;286.0;308.0
2344;Totaal landen;75270 Opslageenheden;2016 oktober;257.0;283.0
2345;Totaal landen;75270 Opslageenheden;2016 november;322.0;346.0
2346;Totaal landen;75270 Opslageenheden;2016 december;287.0;335.0
