ID;RegioS;EconomischeActiviteiten;Perioden;ProductieBasisprijzen_1;IntermediairVerbruik_2;ToegevoegdeWaardeBrutoBasisprijzen_3;BeloningVanWerknemers_4;NietProductgebondenBelastingen_5;NietProductgebondenSubsidies_6;ExploitatieoverschotBruto_7;ArbeidsvolumeWerkzamePersonen_8;ArbeidsvolumeWerknemers_9
517;Nederland;Financiële hulpactiviteiten;2008;;;;;;;;;
518;Nederland;Verhuur en zakelijke dienstverlening;1995;82767.0;33461.0;49306.0;20934.0;1180.0;217.0;27409.0;;686.9
519;Nederland;Verhuur en zakelijke dienstverlening;1996;92091.0;37059.0;55032.0;23461.0;1234.0;284.0;30621.0;;763.3
520;Nederland;Verhuur en zakelijke dienstverlening;1997;101698.0;40881.0;60817.0;26539.0;1270.0;381.0;33389.0;;823.8
521;Nederland;Verhuur en zakelijke dienstverlening;1998;110975.0;44358.0;66617.0;29990.0;1385.0;535.0;35777.0;;882.1
522;Nederland;Verhuur en zakelijke dienstverlening;1999;121704.0;48841.0;72863.0;33204.0;1509.0;589.0;38739.0;;932.2
523;Nederland;Verhuur en zakelijke dienstverlening;2000;133150.0;54040.0;79110.0;36647.0;1639.0;608.0;41432.0;;966.4
524;Nederland;Verhuur en zakelijke dienstverlening;2001;143725.0;58955.0;84770.0;39857.0;1749.0;705.0;43869.0;1090.4;983.2
525;Nederland;Verhuur en zakelijke dienstverlening;2002;143895.0;60542.0;83353.0;40754.0;1840.0;779.0;41538.0;1065.5;956.3
526;Nederland;Verhuur en zakelijke dienstverlening;2003;144522.0;62184.0;82338.0;41527.0;1972.0;738.0;39577.0;1035.6;925.3
527;Nederland;Verhuur en zakelijke dienstverlening;2004;150055.0;64437.0;85618.0;42583.0;2098.0;878.0;41815.0;1036.6;921.8
528;Nederland;Verhuur en zakelijke dienstverlening;2005;158096.0;67447.0;90649.0;44512.0;2228.0;753.0;44662.0;1074.5;953.3
529;Nederland;Verhuur en zakelijke dienstverlening;2006;168862.0;68595.0;100267.0;48250.0;2235.0;764.0;50546.0;1140.3;1013.8
530;Nederland;Verhuur en zakelijke dienstverlening;2007;181071.0;69549.0;111522.0;52940.0;2338.0;805.0;57049.0;1212.3;1080.2
531;Nederland;Verhuur en zakelijke dienstverlening;2008;190590.0;73625.0;116965.0;56556.0;2455.0;850.0;58804.0;1253.6;1114.9
532;Nederland;Verhuur van en handel in onroerend goed;1995;31619.0;10919.0;20700.0;1698.0;935.0;19.0;18086.0;;46.1
533;Nederland;Verhuur van en handel in onroerend goed;1996;34091.0;11590.0;22501.0;1799.0;968.0;18.0;19752.0;;47.3
534;Nederland;Verhuur van en handel in onroerend goed;1997;36760.0;12017.0;24743.0;1925.0;1018.0;9.0;21809.0;;49.2
535;Nederland;Verhuur van en handel in onroerend goed;1998;38997.0;12136.0;26861.0;2167.0;1118.0;10.0;23586.0;;52.5
536;Nederland;Verhuur van en handel in onroerend goed;1999;41662.0;12960.0;28702.0;2354.0;1177.0;9.0;25180.0;;53.8
537;Nederland;Verhuur van en handel in onroerend goed;2000;44343.0;13283.0;31060.0;2573.0;1271.0;8.0;27224.0;;56.3
538;Nederland;Verhuur van en handel in onroerend goed;2001;46395.0;14332.0;32063.0;2739.0;1358.0;10.0;27976.0;64.2;58.1
539;Nederland;Verhuur van en handel in onroerend goed;2002;48654.0;17028.0;31626.0;2998.0;1461.0;10.0;27177.0;66.9;60.7
540;Nederland;Verhuur van en handel in onroerend goed;2003;50953.0;20044.0;30909.0;3211.0;1584.0;9.0;26123.0;67.4;61.3
541;Nederland;Verhuur van en handel in onroerend goed;2004;53307.0;20699.0;32608.0;3268.0;1695.0;9.0;27654.0;67.7;61.6
542;Nederland;Verhuur van en handel in onroerend goed;2005;55298.0;21401.0;33897.0;3344.0;1775.0;7.0;28785.0;68.6;62.3
543;Nederland;Verhuur van en handel in onroerend goed;2006;57368.0;19638.0;37730.0;3476.0;1765.0;6.0;32495.0;69.5;62.8
544;Nederland;Verhuur van en handel in onroerend goed;2007;59493.0;17532.0;41961.0;3659.0;1844.0;6.0;36464.0;71.0;64.2
545;Nederland;Verhuur van en handel in onroerend goed;2008;;;;;;;;;
546;Nederland;Zakelijke dienstverlening;1995;51148.0;22542.0;28606.0;19236.0;245.0;198.0;9323.0;;640.8
547;Nederland;Zakelijke dienstverlening;1996;58000.0;25469.0;32531.0;21662.0;266.0;266.0;10869.0;;716.0
548;Nederland;Zakelijke dienstverlening;1997;64938.0;28864.0;36074.0;24614.0;252.0;372.0;11580.0;;774.5
549;Nederland;Zakelijke dienstverlening;1998;71978.0;32222.0;39756.0;27823.0;267.0;525.0;12191.0;;829.6
550;Nederland;Zakelijke dienstverlening;1999;80042.0;35881.0;44161.0;30850.0;332.0;580.0;13559.0;;878.3
551;Nederland;Zakelijke dienstverlening;2000;88807.0;40757.0;48050.0;34074.0;368.0;600.0;14208.0;;910.1
552;Nederland;Zakelijke dienstverlening;2001;97330.0;44623.0;52707.0;37118.0;391.0;695.0;15893.0;1026.2;925.1
553;Nederland;Zakelijke dienstverlening;2002;95241.0;43514.0;51727.0;37756.0;379.0;769.0;14361.0;998.5;895.6
554;Nederland;Zakelijke dienstverlening;2003;93569.0;42140.0;51429.0;38316.0;388.0;729.0;13454.0;968.2;864.0
555;Nederland;Zakelijke dienstverlening;2004;96748.0;43738.0;53010.0;39315.0;403.0;869.0;14161.0;968.9;860.2
556;Nederland;Zakelijke dienstverlening;2005;102798.0;46046.0;56752.0;41168.0;453.0;746.0;15877.0;1005.9;891.0
557;Nederland;Zakelijke dienstverlening;2006;111494.0;48957.0;62537.0;44774.0;470.0;758.0;18051.0;1070.9;951.0
558;Nederland;Zakelijke dienstverlening;2007;121578.0;52017.0;69561.0;49281.0;494.0;799.0;20585.0;1141.2;1016.0
559;Nederland;Zakelijke dienstverlening;2008;;;;;;;;;
560;Nederland;Niet-commerciële dienstverlening;1995;98995.0;34931.0;64064.0;47423.0;507.0;102.0;16236.0;;1463.8
561;Nederland;Niet-commerciële dienstverlening;1996;101971.0;36665.0;65306.0;48362.0;521.0;447.0;16870.0;;1475.4
562;Nederland;Niet-commerciële dienstverlening;1997;107087.0;38424.0;68663.0;50318.0;564.0;605.0;18386.0;;1511.2
563;Nederland;Niet-commerciële dienstverlening;1998;113172.0;40786.0;72386.0;53672.0;602.0;767.0;18879.0;;1566.5
564;Nederland;Niet-commerciële dienstverlening;1999;121093.0;44315.0;76778.0;57017.0;655.0;890.0;19996.0;;1595.7
565;Nederland;Niet-commerciële dienstverlening;2000;129889.0;47473.0;82416.0;60672.0;684.0;926.0;21986.0;;1624.6
566;Nederland;Niet-commerciële dienstverlening;2001;142952.0;53195.0;89757.0;66271.0;738.0;1109.0;23857.0;1869.7;1684.9
567;Nederland;Niet-commerciële dienstverlening;2002;155499.0;57026.0;98473.0;71952.0;793.0;1221.0;26949.0;1934.1;1752.4
568;Nederland;Niet-commerciële dienstverlening;2003;164598.0;60256.0;104342.0;76655.0;845.0;1169.0;28011.0;1988.7;1801.6
569;Nederland;Niet-commerciële dienstverlening;2004;168592.0;61267.0;107325.0;78835.0;872.0;1229.0;28847.0;1980.9;1789.4
570;Nederland;Niet-commerciële dienstverlening;2005;172833.0;63032.0;109801.0;80443.0;909.0;885.0;29334.0;1981.6;1785.3
571;Nederland;Niet-commerciële dienstverlening;2006;180153.0;67058.0;113095.0;82588.0;902.0;755.0;30360.0;1997.5;1796.3
572;Nederland;Niet-commerciële dienstverlening;2007;189554.0;70851.0;118703.0;86632.0;917.0;1407.0;32561.0;2021.0;1817.0
573;Nederland;Niet-commerciële dienstverlening;2008;201168.0;76162.0;125006.0;91137.0;970.0;1567.0;34466.0;2052.6;1838.3
574;Nederland;Openbaar bestuur en overheidsdiensten;1995;34893.0;13007.0;21886.0;16057.0;153.0;32.0;5708.0;;452.2
575;Nederland;Openbaar bestuur en overheidsdiensten;1996;35487.0;13601.0;21886.0;15977.0;169.0;162.0;5902.0;;439.6
576;Nederland;Openbaar bestuur en overheidsdiensten;1997;36582.0;13948.0;22634.0;16520.0;174.0;169.0;6109.0;;437.0
577;Nederland;Openbaar bestuur en overheidsdiensten;1998;37978.0;14511.0;23467.0;17226.0;178.0;286.0;6349.0;;443.5
578;Nederland;Openbaar bestuur en overheidsdiensten;1999;40678.0;16069.0;24609.0;18053.0;208.0;350.0;6698.0;;447.9
579;Nederland;Openbaar bestuur en overheidsdiensten;2000;43181.0;17113.0;26068.0;18954.0;219.0;309.0;7204.0;;452.3
580;Nederland;Openbaar bestuur en overheidsdiensten;2001;47892.0;19876.0;28016.0;20537.0;229.0;375.0;7625.0;464.4;464.4
581;Nederland;Openbaar bestuur en overheidsdiensten;2002;51358.0;21503.0;29855.0;21983.0;234.0;427.0;8065.0;475.5;475.5
582;Nederland;Openbaar bestuur en overheidsdiensten;2003;54521.0;23142.0;31379.0;23030.0;250.0;420.0;8519.0;482.6;482.6
583;Nederland;Openbaar bestuur en overheidsdiensten;2004;55239.0;23215.0;32024.0;23286.0;253.0;331.0;8816.0;468.8;468.8
584;Nederland;Openbaar bestuur en overheidsdiensten;2005;56453.0;23913.0;32540.0;23389.0;255.0;230.0;9126.0;456.9;456.9
585;Nederland;Openbaar bestuur en overheidsdiensten;2006;59049.0;25886.0;33163.0;23611.0;256.0;222.0;9518.0;449.8;449.8
586;Nederland;Openbaar bestuur en overheidsdiensten;2007;61638.0;27042.0;34596.0;24522.0;258.0;232.0;10048.0;449.1;449.1
587;Nederland;Openbaar bestuur en overheidsdiensten;2008;65662.0;29471.0;36191.0;25513.0;283.0;236.0;10631.0;447.9;447.9
588;Nederland;Gesubsidieerd onderwijs;1995;14612.0;2763.0;11849.0;10354.0;106.0;3.0;1392.0;;279.1
589;Nederland;Gesubsidieerd onderwijs;1996;14906.0;2924.0;11982.0;10436.0;110.0;8.0;1444.0;;284.6
590;Nederland;Gesubsidieerd onderwijs;1997;15653.0;3230.0;12423.0;10834.0;111.0;13.0;1491.0;;287.5
591;Nederland;Gesubsidieerd onderwijs;1998;16629.0;3494.0;13135.0;11498.0;116.0;22.0;1543.0;;294.9
592;Nederland;Gesubsidieerd onderwijs;1999;17911.0;3772.0;14139.0;12447.0;122.0;27.0;1597.0;;299.7
593;Nederland;Gesubsidieerd onderwijs;2000;19253.0;4056.0;15197.0;13398.0;125.0;27.0;1701.0;;305.5
594;Nederland;Gesubsidieerd onderwijs;2001;21008.0;4586.0;16422.0;14510.0;130.0;32.0;1814.0;313.6;313.6
595;Nederland;Gesubsidieerd onderwijs;2002;22622.0;4931.0;17691.0;15642.0;140.0;35.0;1944.0;324.7;324.7
596;Nederland;Gesubsidieerd onderwijs;2003;23750.0;5002.0;18748.0;16637.0;152.0;37.0;1996.0;333.5;333.5
597;Nederland;Gesubsidieerd onderwijs;2004;24570.0;5158.0;19412.0;17188.0;157.0;30.0;2097.0;331.6;331.6
598;Nederland;Gesubsidieerd onderwijs;2005;25391.0;5411.0;19980.0;17667.0;162.0;30.0;2181.0;328.4;328.4
599;Nederland;Gesubsidieerd onderwijs;2006;26262.0;5809.0;20453.0;18011.0;163.0;24.0;2303.0;329.2;329.2
600;Nederland;Gesubsidieerd onderwijs;2007;27921.0;6372.0;21549.0;18953.0;166.0;24.0;2454.0;333.1;333.1
601;Nederland;Gesubsidieerd onderwijs;2008;29345.0;6656.0;22689.0;19913.0;167.0;11.0;2620.0;338.4;338.4
602;Nederland;Gezondheids- en welzijnszorg;1995;28461.0;7804.0;20657.0;15403.0;103.0;31.0;5182.0;;543.8
603;Nederland;Gezondheids- en welzijnszorg;1996;29432.0;8251.0;21181.0;16142.0;103.0;231.0;5167.0;;555.6
604;Nederland;Gezondheids- en welzijnszorg;1997;30916.0;8543.0;22373.0;16754.0;128.0;361.0;5852.0;;578.2
605;Nederland;Gezondheids- en welzijnszorg;1998;32800.0;9076.0;23724.0;18239.0;137.0;380.0;5728.0;;609.5
606;Nederland;Gezondheids- en welzijnszorg;1999;34894.0;9720.0;25174.0;19390.0;154.0;437.0;6067.0;;625.0
607;Nederland;Gezondheids- en welzijnszorg;2000;37659.0;10423.0;27236.0;20680.0;157.0;507.0;6906.0;;639.9
608;Nederland;Gezondheids- en welzijnszorg;2001;41920.0;11623.0;30297.0;22995.0;180.0;601.0;7723.0;712.9;674.2
609;Nederland;Gezondheids- en welzijnszorg;2002;47187.0;12547.0;34640.0;25592.0;200.0;657.0;9505.0;757.8;718.7
610;Nederland;Gezondheids- en welzijnszorg;2003;50668.0;13338.0;37330.0;27911.0;208.0;603.0;9814.0;793.8;753.2
611;Nederland;Gezondheids- en welzijnszorg;2004;52435.0;13713.0;38722.0;29134.0;214.0;741.0;10115.0;805.2;759.6
612;Nederland;Gezondheids- en welzijnszorg;2005;54306.0;14310.0;39996.0;30106.0;234.0;525.0;10181.0;818.4;771.5
613;Nederland;Gezondheids- en welzijnszorg;2006;56601.0;14968.0;41633.0;31435.0;219.0;424.0;10403.0;837.6;788.0
614;Nederland;Gezondheids- en welzijnszorg;2007;59794.0;15927.0;43867.0;33135.0;220.0;1065.0;11577.0;849.2;798.9
615;Nederland;Gezondheids- en welzijnszorg;2008;64252.0;17281.0;46971.0;35185.0;242.0;1230.0;12774.0;865.1;812.4
616;Nederland;Milieu, cultuur en ov. dienstverlening;1995;21029.0;11357.0;9672.0;5609.0;145.0;36.0;3954.0;;188.7
617;Nederland;Milieu, cultuur en ov. dienstverlening;1996;22146.0;11889.0;10257.0;5807.0;139.0;46.0;4357.0;;195.6
618;Nederland;Milieu, cultuur en ov. dienstverlening;1997;23936.0;12703.0;11233.0;6210.0;151.0;62.0;4934.0;;208.5
619;Nederland;Milieu, cultuur en ov. dienstverlening;1998;25765.0;13705.0;12060.0;6709.0;171.0;79.0;5259.0;;218.6
620;Nederland;Milieu, cultuur en ov. dienstverlening;1999;27610.0;14754.0;12856.0;7127.0;171.0;76.0;5634.0;;223.1
621;Nederland;Milieu, cultuur en ov. dienstverlening;2000;29796.0;15881.0;13915.0;7640.0;183.0;83.0;6175.0;;226.9
622;Nederland;Milieu, cultuur en ov. dienstverlening;2001;32132.0;17110.0;15022.0;8229.0;199.0;101.0;6695.0;378.8;232.7
623;Nederland;Milieu, cultuur en ov. dienstverlening;2002;34332.0;18045.0;16287.0;8735.0;219.0;102.0;7435.0;376.0;233.4
624;Nederland;Milieu, cultuur en ov. dienstverlening;2003;35659.0;18774.0;16885.0;9077.0;235.0;109.0;7682.0;378.8;232.3
625;Nederland;Milieu, cultuur en ov. dienstverlening;2004;36348.0;19181.0;17167.0;9227.0;248.0;127.0;7819.0;375.3;229.4
626;Nederland;Milieu, cultuur en ov. dienstverlening;2005;36683.0;19398.0;17285.0;9281.0;258.0;100.0;7846.0;377.9;228.5
627;Nederland;Milieu, cultuur en ov. dienstverlening;2006;38241.0;20395.0;17846.0;9531.0;264.0;85.0;8136.0;380.9;229.3
628;Nederland;Milieu, cultuur en ov. dienstverlening;2007;40201.0;21510.0;18691.0;10022.0;273.0;86.0;8482.0;389.7;236.0
629;Nederland;Milieu, cultuur en ov. dienstverlening;2008;41909.0;22754.0;19155.0;10526.0;278.0;90.0;8441.0;401.2;239.5
630;Nederland;Milieudienstverlening;1995;3822.0;2316.0;1506.0;705.0;90.0;0.0;711.0;;20.2
631;Nederland;Milieudienstverlening;1996;4081.0;2481.0;1600.0;728.0;84.0;0.0;788.0;;20.8
632;Nederland;Milieudienstverlening;1997;4555.0;2750.0;1805.0;799.0;89.0;0.0;917.0;;22.1
633;Nederland;Milieudienstverlening;1998;5084.0;3157.0;1927.0;879.0;114.0;4.0;938.0;;23.2
634;Nederland;Milieudienstverlening;1999;5559.0;3416.0;2143.0;977.0;111.0;4.0;1059.0;;23.9
635;Nederland;Milieudienstverlening;2000;6138.0;3784.0;2354.0;1044.0;119.0;4.0;1195.0;;24.5
636;Nederland;Milieudienstverlening;2001;6518.0;4053.0;2465.0;1151.0;122.0;4.0;1196.0;25.8;25.6
637;Nederland;Milieudienstverlening;2002;7093.0;4429.0;2664.0;1253.0;141.0;6.0;1276.0;26.7;26.5
638;Nederland;Milieudienstverlening;2003;7638.0;4732.0;2906.0;1355.0;149.0;6.0;1408.0;27.7;27.7
639;Nederland;Milieudienstverlening;2004;7749.0;4883.0;2866.0;1351.0;159.0;8.0;1364.0;26.6;26.6
640;Nederland;Milieudienstverlening;2005;7457.0;4726.0;2731.0;1351.0;159.0;6.0;1227.0;26.3;26.3
641;Nederland;Milieudienstverlening;2006;7801.0;4925.0;2876.0;1371.0;160.0;5.0;1350.0;25.9;25.8
642;Nederland;Milieudienstverlening;2007;8187.0;5166.0;3021.0;1421.0;163.0;5.0;1442.0;26.2;26.1
643;Nederland;Milieudienstverlening;2008;;;;;;;;;
644;Nederland;Cultuur, sport en recreatie;1995;8790.0;5591.0;3199.0;2257.0;33.0;29.0;938.0;;68.8
645;Nederland;Cultuur, sport en recreatie;1996;9348.0;5855.0;3493.0;2321.0;33.0;30.0;1169.0;;73.4
646;Nederland;Cultuur, sport en recreatie;1997;10125.0;6233.0;3892.0;2460.0;41.0;40.0;1431.0;;78.3
647;Nederland;Cultuur, sport en recreatie;1998;10791.0;6637.0;4154.0;2665.0;33.0;50.0;1506.0;;83.3
648;Nederland;Cultuur, sport en recreatie;1999;11638.0;7180.0;4458.0;2830.0;31.0;45.0;1642.0;;83.9
649;Nederland;Cultuur, sport en recreatie;2000;12539.0;7664.0;4875.0;3043.0;30.0;59.0;1861.0;;86.0
650;Nederland;Cultuur, sport en recreatie;2001;13804.0;8444.0;5360.0;3286.0;42.0;72.0;2104.0;121.3;87.6
651;Nederland;Cultuur, sport en recreatie;2002;14742.0;8848.0;5894.0;3528.0;44.0;69.0;2391.0;120.9;88.9
652;Nederland;Cultuur, sport en recreatie;2003;15284.0;9185.0;6099.0;3693.0;51.0;75.0;2430.0;121.8;88.7
653;Nederland;Cultuur, sport en recreatie;2004;15642.0;9397.0;6245.0;3742.0;52.0;87.0;2538.0;120.8;87.6
654;Nederland;Cultuur, sport en recreatie;2005;15924.0;9631.0;6293.0;3784.0;59.0;67.0;2517.0;122.3;87.5
655;Nederland;Cultuur, sport en recreatie;2006;16829.0;10295.0;6534.0;3928.0;64.0;55.0;2597.0;123.0;88.9
656;Nederland;Cultuur, sport en recreatie;2007;17736.0;10879.0;6857.0;4115.0;68.0;55.0;2729.0;125.4;91.2
657;Nederland;Cultuur, sport en recreatie;2008;;;;;;;;;
658;Nederland;Overige dienstverlening;1995;8417.0;3450.0;4967.0;2647.0;22.0;7.0;2305.0;;99.7
659;Nederland;Overige dienstverlening;1996;8717.0;3553.0;5164.0;2758.0;22.0;16.0;2400.0;;101.4
660;Nederland;Overige dienstverlening;1997;9256.0;3720.0;5536.0;2951.0;21.0;22.0;2586.0;;108.1
661;Nederland;Overige dienstverlening;1998;9890.0;3911.0;5979.0;3165.0;24.0;25.0;2815.0;;112.1
662;Nederland;Overige dienstverlening;1999;10413.0;4158.0;6255.0;3320.0;29.0;27.0;2933.0;;115.3
663;Nederland;Overige dienstverlening;2000;11119.0;4433.0;6686.0;3553.0;34.0;20.0;3119.0;;116.4
664;Nederland;Overige dienstverlening;2001;11810.0;4613.0;7197.0;3792.0;35.0;25.0;3395.0;231.7;119.6
665;Nederland;Overige dienstverlening;2002;12497.0;4768.0;7729.0;3954.0;34.0;27.0;3768.0;228.4;118.0
666;Nederland;Overige dienstverlening;2003;12737.0;4857.0;7880.0;4029.0;35.0;28.0;3844.0;229.2;115.9
667;Nederland;Overige dienstverlening;2004;12957.0;4901.0;8056.0;4134.0;37.0;32.0;3917.0;227.9;115.1
668;Nederland;Overige dienstverlening;2005;13302.0;5041.0;8261.0;4146.0;40.0;27.0;4102.0;229.3;114.7
669;Nederland;Overige dienstverlening;2006;13611.0;5175.0;8436.0;4232.0;40.0;25.0;4189.0;232.0;114.6
670;Nederland;Overige dienstverlening;2007;14278.0;5465.0;8813.0;4486.0;42.0;26.0;4311.0;238.1;118.7
671;Nederland;Overige dienstverlening;2008;;;;;;;;;
672;Extra-regio;Alle economische activiteiten;1995;3145.0;712.0;2433.0;311.0;3.0;0.0;2119.0;;6.1
673;Extra-regio;Alle economische activiteiten;1996;3393.0;774.0;2619.0;293.0;2.0;3.0;2326.0;;5.5
674;Extra-regio;Alle economische activiteiten;1997;3762.0;891.0;2871.0;294.0;2.0;1.0;2575.0;;5.3
675;Extra-regio;Alle economische activiteiten;1998;3364.0;910.0;2454.0;310.0;2.0;1.0;2143.0;;5.4
676;Extra-regio;Alle economische activiteiten;1999;3552.0;1037.0;2515.0;314.0;4.0;2.0;2199.0;;5.3
677;Extra-regio;Alle economische activiteiten;2000;4809.0;1160.0;3649.0;314.0;5.0;2.0;3331.0;;5.2
678;Extra-regio;Alle economische activiteiten;2001;5757.0;1329.0;4428.0;327.0;6.0;2.0;4097.0;5.2;5.2
679;Extra-regio;Alle economische activiteiten;2002;5089.0;1272.0;3818.0;341.0;6.0;2.0;3473.0;5.2;5.2
680;Extra-regio;Alle economische activiteiten;2003;4842.0;1144.0;3698.0;354.0;5.0;2.0;3340.0;5.3;5.3
681;Extra-regio;Alle economische activiteiten;2004;5661.0;1286.0;4374.0;375.0;6.0;2.0;3995.0;5.4;5.4
682;Extra-regio;Alle economische activiteiten;2005;6288.0;1683.0;4605.0;384.0;7.0;1.0;4215.0;5.4;5.4
683;Extra-regio;Alle economische activiteiten;2006;7876.0;1909.0;5968.0;412.0;7.0;1.0;5550.0;5.5;5.5
684;Extra-regio;Alle economische activiteiten;2007;8306.0;2015.0;6291.0;427.0;8.0;1.0;5858.0;5.6;5.6
685;Extra-regio;Alle economische activiteiten;2008;9422.0;1925.0;7497.0;434.0;7.0;1.0;7057.0;5.5;5.5
686;Extra-regio;Landbouw, bosbouw en visserij;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
687;Extra-regio;Landbouw, bosbouw en visserij;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
688;Extra-regio;Landbouw, bosbouw en visserij;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
689;Extra-regio;Landbouw, bosbouw en visserij;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
690;Extra-regio;Landbouw, bosbouw en visserij;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
691;Extra-regio;Landbouw, bosbouw en visserij;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
692;Extra-regio;Landbouw, bosbouw en visserij;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
693;Extra-regio;Landbouw, bosbouw en visserij;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
694;Extra-regio;Landbouw, bosbouw en visserij;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
695;Extra-regio;Landbouw, bosbouw en visserij;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
696;Extra-regio;Landbouw, bosbouw en visserij;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
697;Extra-regio;Landbouw, bosbouw en visserij;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
698;Extra-regio;Landbouw, bosbouw en visserij;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
699;Extra-regio;Landbouw, bosbouw en visserij;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
700;Extra-regio;Nijverheid;1995;2692.0;580.0;2112.0;37.0;2.0;0.0;2073.0;;0.5
701;Extra-regio;Nijverheid;1996;2952.0;638.0;2314.0;36.0;1.0;0.0;2276.0;;0.6
702;Extra-regio;Nijverheid;1997;3310.0;750.0;2560.0;36.0;1.0;0.0;2523.0;;0.5
703;Extra-regio;Nijverheid;1998;2900.0;768.0;2132.0;39.0;1.0;0.0;2091.0;;0.5
704;Extra-regio;Nijverheid;1999;3046.0;866.0;2181.0;38.0;3.0;0.0;2139.0;;0.5
705;Extra-regio;Nijverheid;2000;4306.0;993.0;3313.0;39.0;4.0;0.0;3270.0;;0.5
706;Extra-regio;Nijverheid;2001;5224.0;1143.0;4081.0;39.0;5.0;0.0;4037.0;0.5;0.5
707;Extra-regio;Nijverheid;2002;4529.0;1078.0;3451.0;34.0;5.0;0.0;3412.0;0.5;0.5
708;Extra-regio;Nijverheid;2003;4269.0;950.0;3319.0;40.0;4.0;0.0;3275.0;0.5;0.5
709;Extra-regio;Nijverheid;2004;5050.0;1079.0;3971.0;39.0;5.0;0.0;3927.0;0.4;0.4
710;Extra-regio;Nijverheid;2005;5673.0;1477.0;4196.0;45.0;6.0;0.0;4145.0;0.5;0.5
711;Extra-regio;Nijverheid;2006;7238.0;1681.0;5557.0;70.0;6.0;0.0;5481.0;0.7;0.7
712;Extra-regio;Nijverheid;2007;7644.0;1777.0;5866.0;79.0;6.0;0.0;5781.0;0.8;0.8
713;Extra-regio;Nijverheid;2008;8726.0;1663.0;7063.0;83.0;6.0;0.0;6974.0;0.8;0.8
714;Extra-regio;Delfstoffenwinning;1995;2692.0;580.0;2112.0;37.0;2.0;0.0;2073.0;;0.5
715;Extra-regio;Delfstoffenwinning;1996;2952.0;638.0;2314.0;36.0;1.0;0.0;2276.0;;0.6
716;Extra-regio;Delfstoffenwinning;1997;3310.0;750.0;2560.0;36.0;1.0;0.0;2523.0;;0.5
717;Extra-regio;Delfstoffenwinning;1998;2900.0;768.0;2132.0;39.0;1.0;0.0;2091.0;;0.5
718;Extra-regio;Delfstoffenwinning;1999;3046.0;866.0;2181.0;38.0;3.0;0.0;2139.0;;0.5
719;Extra-regio;Delfstoffenwinning;2000;4306.0;993.0;3313.0;39.0;4.0;0.0;3270.0;;0.5
720;Extra-regio;Delfstoffenwinning;2001;5224.0;1143.0;4081.0;39.0;5.0;0.0;4037.0;0.5;0.5
721;Extra-regio;Delfstoffenwinning;2002;4529.0;1078.0;3451.0;34.0;5.0;0.0;3412.0;0.5;0.5
722;Extra-regio;Delfstoffenwinning;2003;4269.0;950.0;3319.0;40.0;4.0;0.0;3275.0;0.5;0.5
723;Extra-regio;Delfstoffenwinning;2004;5050.0;1079.0;3971.0;39.0;5.0;0.0;3927.0;0.4;0.4
724;Extra-regio;Delfstoffenwinning;2005;5673.0;1477.0;4196.0;45.0;6.0;0.0;4145.0;0.5;0.5
725;Extra-regio;Delfstoffenwinning;2006;7238.0;1681.0;5557.0;70.0;6.0;0.0;5481.0;0.7;0.7
726;Extra-regio;Delfstoffenwinning;2007;7644.0;1777.0;5866.0;79.0;6.0;0.0;5781.0;0.8;0.8
727;Extra-regio;Delfstoffenwinning;2008;8726.0;1663.0;7063.0;83.0;6.0;0.0;6974.0;0.8;0.8
728;Extra-regio;Industrie en energievoorziening;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
729;Extra-regio;Industrie en energievoorziening;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
730;Extra-regio;Industrie en energievoorziening;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
731;Extra-regio;Industrie en energievoorziening;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
732;Extra-regio;Industrie en energievoorziening;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
733;Extra-regio;Industrie en energievoorziening;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
734;Extra-regio;Industrie en energievoorziening;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
735;Extra-regio;Industrie en energievoorziening;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
