ID;Geslacht;Leeftijd;Migratieachtergrond;Marges;RegioS;Perioden;PersonenMetEenWerkloosheidsuitkering_1
3409;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2013 augustus;
3410;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2013 september;
3411;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2013 oktober;
3412;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2013 november;
3413;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2013 december;
3414;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 januari;13410.0
3415;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 februari;13440.0
3416;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 maart;12630.0
3417;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 april;12530.0
3418;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 mei;12720.0
3419;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 juni;12660.0
3420;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 juli;12580.0
3421;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 augustus;12370.0
3422;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 september;12140.0
3423;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 oktober;12370.0
3424;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 november;12320.0
3425;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2014 december;12760.0
3426;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 januari;12560.0
3427;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 februari;12480.0
3428;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 maart;11750.0
3429;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 april;11410.0
3430;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 mei;11510.0
3431;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 juni;11700.0
3432;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 juli;11450.0
3433;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 augustus;11470.0
3434;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 september;11410.0
3435;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 oktober;11500.0
3436;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 november;11490.0
3437;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2015 december;11650.0
3438;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 januari;11600.0
3439;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 februari;11780.0
3440;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 maart;11670.0
3441;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 april;11820.0
3442;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 mei;11660.0
3443;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 juni;11760.0
3444;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 juli;11580.0
3445;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 augustus;11620.0
3446;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 september;11460.0
3447;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 oktober;11460.0
3448;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 november;11340.0
3449;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2016 december;11310.0
3450;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 januari;11180.0
3451;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 februari;11140.0
3452;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 maart;10960.0
3453;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 april;10930.0
3454;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 mei;10700.0
3455;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 juni;10690.0
3456;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 juli;10430.0
3457;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 augustus;10430.0
3458;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 september;10140.0
3459;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 oktober;10160.0
3460;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 november;9850.0
3461;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2017 december;9850.0
3462;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 januari;9530.0
3463;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 februari;9510.0
3464;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 maart;9160.0
3465;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 april;9130.0
3466;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 mei;8790.0
3467;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 juni;8770.0
3468;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 juli;8450.0
3469;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 augustus;8450.0
3470;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 september;8180.0
3471;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 oktober;8200.0
3472;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 november;7960.0
3473;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2018 december;7980.0
3474;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 januari;7730.0
3475;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 februari;7710.0
3476;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 maart;7450.0
3477;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 april;7410.0
3478;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 mei;7140.0
3479;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 juni;7120.0
3480;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 juli;6910.0
3481;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 augustus;6940.0
3482;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 september;6840.0
3483;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 oktober;6950.0
3484;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 november;6970.0
3485;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2019 december;7180.0
3486;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 januari;7290.0
3487;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 februari;7550.0
3488;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 maart;7700.0
3489;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 april;8010.0
3490;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 mei;8110.0
3491;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 juni;8390.0
3492;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 juli;8410.0
3493;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 augustus;8630.0
3494;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 september;8550.0
3495;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 oktober;8690.0
3496;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 november;8500.0
3497;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2020 december;8540.0
3498;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 januari;8260.0
3499;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 februari;8190.0
3500;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 maart;7830.0
3501;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 april;7670.0
3502;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 mei;7280.0
3503;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 juni;7070.0
3504;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 juli;6710.0
3505;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 augustus;6500.0
3506;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 september;6190.0
3507;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 oktober;6250.0
3508;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 november;5760.0
3509;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2021 december;5380.0
3510;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 januari;5440.0
3511;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 februari;5350.0
3512;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 maart;5110.0
3513;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 april;4900.0
3514;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 mei;4610.0
3515;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 juni;4640.0
3516;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 juli;4770.0
3517;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 augustus;4870.0
3518;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 september;4790.0
3519;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 oktober;4760.0
3520;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 november;4440.0
3521;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2022 december;4230.0
3522;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2023 januari;4400.0
3523;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2023 februari;4460.0
3524;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2023 maart;4380.0
3525;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2023 april;4410.0
3526;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2023 mei;4480.0
3527;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Noord-Holland Noord (AM);2023 juni;4580.0
3528;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 januari;
3529;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 februari;
3530;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 maart;
3531;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 april;
3532;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 mei;
3533;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 juni;
3534;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 juli;
3535;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 augustus;
3536;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 september;
3537;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 oktober;
3538;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 november;
3539;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2013 december;
3540;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 januari;8160.0
3541;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 februari;8200.0
3542;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 maart;7960.0
3543;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 april;7880.0
3544;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 mei;8000.0
3545;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 juni;8000.0
3546;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 juli;7900.0
3547;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 augustus;7850.0
3548;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 september;7800.0
3549;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 oktober;7960.0
3550;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 november;7930.0
3551;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2014 december;8070.0
3552;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 januari;8080.0
3553;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 februari;8050.0
3554;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 maart;7680.0
3555;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 april;7570.0
3556;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 mei;7490.0
3557;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 juni;7590.0
3558;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 juli;7470.0
3559;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 augustus;7470.0
3560;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 september;7440.0
3561;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 oktober;7470.0
3562;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 november;7490.0
3563;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2015 december;7560.0
3564;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 januari;
3565;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 februari;
3566;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 maart;
3567;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 april;
3568;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 mei;
3569;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 juni;
3570;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 juli;
3571;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 augustus;
3572;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 september;
3573;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 oktober;
3574;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 november;
3575;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2016 december;
3576;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 januari;
3577;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 februari;
3578;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 maart;
3579;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 april;
3580;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 mei;
3581;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 juni;
3582;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 juli;
3583;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 augustus;
3584;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 september;
3585;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 oktober;
3586;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 november;
3587;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2017 december;
3588;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 januari;
3589;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 februari;
3590;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 maart;
3591;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 april;
3592;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 mei;
3593;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 juni;
3594;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 juli;
3595;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 augustus;
3596;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 september;
3597;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 oktober;
3598;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 november;
3599;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2018 december;
3600;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 januari;
3601;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 februari;
3602;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 maart;
3603;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 april;
3604;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 mei;
3605;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 juni;
3606;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 juli;
3607;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 augustus;
3608;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 september;
3609;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 oktober;
3610;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 november;
3611;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2019 december;
3612;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 januari;
3613;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 februari;
3614;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 maart;
3615;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 april;
3616;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 mei;
3617;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 juni;
3618;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 juli;
3619;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 augustus;
3620;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 september;
3621;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 oktober;
3622;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 november;
3623;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2020 december;
3624;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 januari;
3625;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 februari;
3626;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 maart;
3627;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 april;
3628;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 mei;
3629;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 juni;
3630;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 juli;
3631;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 augustus;
3632;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 september;
3633;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 oktober;
3634;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 november;
3635;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2021 december;
3636;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 januari;
3637;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 februari;
3638;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 maart;
3639;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 april;
3640;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 mei;
3641;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 juni;
3642;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 juli;
3643;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 augustus;
3644;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 september;
3645;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 oktober;
3646;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 november;
3647;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2022 december;
3648;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2023 januari;
3649;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2023 februari;
3650;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2023 maart;
3651;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2023 april;
3652;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2023 mei;
3653;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zuid-Kennemerland (AM);2023 juni;
3654;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zaanstreek/Waterland (AM);2013 januari;
3655;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zaanstreek/Waterland (AM);2013 februari;
3656;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zaanstreek/Waterland (AM);2013 maart;
3657;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zaanstreek/Waterland (AM);2013 april;
3658;Totaal mannen en vrouwen;Totaal;Totaal;Waarde;Zaanstreek/Waterland (AM);2013 mei;
