ID;BalansstandenEnTransacties;Sectoren;Perioden;TotaalVorderingen_1;TotaalChartaalGeldEnDepositoS_2;ChartaalGeld_3;GiraleDepositoS_4;OverigeDepositoS_5;TotaalSchuldbewijzen_6;KortlopendeSchuldbewijzen_7;LanglopendeSchuldbewijzen_8;FinancieleDerivaten_9;TotaalLeningen_10;KortlopendeLeningen_11;LanglopendeLeningen_12;TotaalAandelenEnOverigeDeelnemingen_13;BeursgenoteerdeAandelen_14;OverigeDeelnemingen_15;AandelenInBeleggingsfondsen_16;HandelskredietenTransitorischePosten_17;TotaalSchulden_18;TotaalDepositoS_19;GiraleDepositoS_20;OverigeDepositoS_21;TotaalSchuldbewijzen_22;KortlopendeSchuldbewijzen_23;LanglopendeSchuldbewijzen_24;TotaalLeningen_25;KortlopendeLeningen_26;LanglopendeLeningen_27;HandelskredietenTransitorischePosten_28;FinancieelVermogen_29
265;Beginbalans;Rijk;2011 4e kwartaal;172590.0;4629.0;0.0;479.0;4150.0;12023.0;0.0;12023.0;8457.0;50640.0;16427.0;34213.0;58849.0;0.0;58849.0;0.0;37992.0;395971.0;15572.0;11514.0;4058.0;341863.0;51775.0;290088.0;29843.0;10155.0;19688.0;8693.0;-223381.0
266;Beginbalans;Rijk;2011;166310.0;356.0;0.0;356.0;0.0;14289.0;0.0;14289.0;1956.0;44322.0;12801.0;31521.0;65684.0;0.0;65684.0;0.0;39703.0;368601.0;15580.0;11725.0;3855.0;318297.0;53146.0;265151.0;27379.0;5642.0;21737.0;7345.0;-202291.0
267;Beginbalans;Rijk;2012 1e kwartaal;173175.0;658.0;0.0;343.0;315.0;11981.0;0.0;11981.0;9522.0;51000.0;15865.0;35135.0;60461.0;0.0;60461.0;0.0;39553.0;399983.0;12245.0;8233.0;4012.0;348069.0;43649.0;304420.0;31773.0;11963.0;19810.0;7896.0;-226808.0
268;Beginbalans;Rijk;2012 2e kwartaal;181844.0;1119.0;1.0;233.0;885.0;11094.0;0.0;11094.0;8818.0;58670.0;21709.0;36961.0;61986.0;0.0;61986.0;0.0;40157.0;407913.0;15829.0;11448.0;4381.0;347223.0;36975.0;310248.0;32793.0;11548.0;21245.0;12068.0;-226069.0
269;Beginbalans;Rijk;2012 3e kwartaal;202005.0;4506.0;1.0;206.0;4299.0;11138.0;0.0;11138.0;11642.0;72576.0;31990.0;40586.0;61921.0;0.0;61921.0;0.0;40222.0;428012.0;15374.0;11135.0;4239.0;359675.0;29139.0;330536.0;38230.0;14404.0;23826.0;14733.0;-226007.0
270;Beginbalans;Rijk;2012 4e kwartaal;191548.0;2134.0;1.0;383.0;1750.0;10454.0;0.0;10454.0;11338.0;66820.0;24883.0;41937.0;66350.0;0.0;66350.0;0.0;34452.0;429771.0;16436.0;12462.0;3974.0;365140.0;28884.0;336256.0;40982.0;17753.0;23229.0;7213.0;-238223.0
271;Beginbalans;Rijk;2012;173175.0;658.0;0.0;343.0;315.0;11981.0;0.0;11981.0;9522.0;51000.0;15865.0;35135.0;60461.0;0.0;60461.0;0.0;39553.0;399983.0;12245.0;8233.0;4012.0;348069.0;43649.0;304420.0;31773.0;11963.0;19810.0;7896.0;-226808.0
272;Beginbalans;Rijk;2013 1e kwartaal;200516.0;238.0;1.0;237.0;0.0;9712.0;0.0;9712.0;13230.0;68554.0;23543.0;45011.0;69679.0;0.0;69679.0;0.0;39103.0;440750.0;14240.0;11289.0;2951.0;378158.0;32623.0;345535.0;40671.0;20226.0;20445.0;7681.0;-240234.0
273;Beginbalans;Rijk;2013 2e kwartaal;210515.0;660.0;1.0;659.0;0.0;9544.0;0.0;9544.0;13897.0;76150.0;30454.0;45696.0;68899.0;0.0;68899.0;0.0;41365.0;444865.0;16281.0;12924.0;3357.0;378123.0;32187.0;345936.0;38885.0;18634.0;20251.0;11576.0;-234350.0
274;Beginbalans;Rijk;2013 3e kwartaal;215689.0;6258.0;1.0;1357.0;4900.0;8946.0;0.0;8946.0;11397.0;83779.0;36633.0;47146.0;65416.0;0.0;65416.0;0.0;39893.0;450113.0;15891.0;12342.0;3549.0;388934.0;29927.0;359007.0;34607.0;13614.0;20993.0;10681.0;-234424.0
275;Beginbalans;Rijk;2013 4e kwartaal;209703.0;2117.0;1.0;616.0;1500.0;8187.0;0.0;8187.0;10071.0;82407.0;34436.0;47971.0;68972.0;0.0;68972.0;0.0;37949.0;440634.0;17615.0;13677.0;3938.0;383911.0;38573.0;345338.0;32204.0;11738.0;20466.0;6904.0;-230931.0
276;Beginbalans;Rijk;2013;200516.0;238.0;1.0;237.0;0.0;9712.0;0.0;9712.0;13230.0;68554.0;23543.0;45011.0;69679.0;0.0;69679.0;0.0;39103.0;440750.0;14240.0;11289.0;2951.0;378158.0;32623.0;345535.0;40671.0;20226.0;20445.0;7681.0;-240234.0
277;Beginbalans;Rijk;2014 1e kwartaal;201556.0;508.0;2.0;506.0;0.0;4724.0;0.0;4724.0;10064.0;79903.0;31072.0;48831.0;66979.0;0.0;66979.0;0.0;39378.0;439301.0;19914.0;14770.0;5144.0;378375.0;26070.0;352305.0;32887.0;15167.0;17720.0;8125.0;-237745.0
278;Beginbalans;Rijk;2014 2e kwartaal;204362.0;1059.0;2.0;557.0;500.0;822.0;0.0;822.0;12951.0;83887.0;34759.0;49128.0;65792.0;0.0;65792.0;0.0;39851.0;445655.0;20541.0;15720.0;4821.0;383779.0;25755.0;358024.0;30322.0;15355.0;14967.0;11013.0;-241293.0
279;Beginbalans;Rijk;2014 3e kwartaal;220559.0;5703.0;2.0;421.0;5280.0;988.0;0.0;988.0;15811.0;88933.0;38813.0;50120.0;65073.0;0.0;65073.0;0.0;44051.0;465485.0;21965.0;17410.0;4555.0;404995.0;28573.0;376422.0;29777.0;14307.0;15470.0;8748.0;-244926.0
280;Beginbalans;Rijk;2014 4e kwartaal;212696.0;3468.0;2.0;241.0;3225.0;1064.0;0.0;1064.0;19325.0;85093.0;34699.0;50394.0;65372.0;0.0;65372.0;0.0;38374.0;467198.0;18144.0;13875.0;4269.0;405795.0;30712.0;375083.0;33101.0;17498.0;15603.0;10158.0;-254502.0
281;Beginbalans;Rijk;2014;201556.0;508.0;2.0;506.0;0.0;4724.0;0.0;4724.0;10064.0;79903.0;31072.0;48831.0;66979.0;0.0;66979.0;0.0;39378.0;439301.0;19914.0;14770.0;5144.0;378375.0;26070.0;352305.0;32887.0;15167.0;17720.0;8125.0;-237745.0
282;Beginbalans;Rijk;2015 1e kwartaal;218488.0;1517.0;1.0;516.0;1000.0;1122.0;0.0;1122.0;24151.0;86386.0;35925.0;50461.0;65813.0;0.0;65813.0;0.0;39499.0;477332.0;19948.0;16630.0;3318.0;413520.0;22202.0;391318.0;36514.0;20920.0;15594.0;7350.0;-258844.0
283;Beginbalans;Rijk;2015 2e kwartaal;230986.0;11744.0;1.0;553.0;11190.0;1406.0;0.0;1406.0;29469.0;83420.0;33978.0;49442.0;66588.0;0.0;66588.0;0.0;38359.0;497903.0;17303.0;13624.0;3679.0;424267.0;16754.0;407513.0;45254.0;30198.0;15056.0;11079.0;-266917.0
284;Beginbalans;Rijk;2015 3e kwartaal;220944.0;1131.0;1.0;380.0;750.0;1366.0;0.0;1366.0;21040.0;86508.0;36437.0;50071.0;67754.0;0.0;67754.0;0.0;43145.0;476062.0;24675.0;21321.0;3354.0;404443.0;15770.0;388673.0;37427.0;22265.0;15162.0;9517.0;-255118.0
285;Beginbalans;Rijk;2015 4e kwartaal;214389.0;3371.0;1.0;460.0;2910.0;1371.0;0.0;1371.0;20214.0;84574.0;35036.0;49538.0;67515.0;0.0;67515.0;0.0;37344.0;475748.0;24815.0;21424.0;3391.0;403082.0;24878.0;378204.0;39432.0;22558.0;16874.0;8419.0;-261359.0
286;Beginbalans;Rijk;2015;218488.0;1517.0;1.0;516.0;1000.0;1122.0;0.0;1122.0;24151.0;86386.0;35925.0;50461.0;65813.0;0.0;65813.0;0.0;39499.0;477332.0;19948.0;16630.0;3318.0;413520.0;22202.0;391318.0;36514.0;20920.0;15594.0;7350.0;-258844.0
287;Beginbalans;Rijk;2016 1e kwartaal;215886.0;818.0;1.0;817.0;0.0;1410.0;0.0;1410.0;18362.0;86429.0;36363.0;50066.0;71527.0;0.0;71527.0;0.0;37340.0;474592.0;27381.0;24483.0;2898.0;400534.0;14059.0;386475.0;37514.0;20549.0;16965.0;9163.0;-258706.0
288;Beginbalans;Rijk;2016 2e kwartaal;220574.0;4733.0;1.0;432.0;4300.0;1324.0;0.0;1324.0;20340.0;85529.0;36847.0;48682.0;73087.0;0.0;73087.0;0.0;35561.0;488984.0;28124.0;25597.0;2527.0;408577.0;13725.0;394852.0;38934.0;21899.0;17035.0;13349.0;-268410.0
289;Beginbalans;Rijk;2016 3e kwartaal;228993.0;4992.0;1.0;2316.0;2675.0;1454.0;0.0;1454.0;19775.0;94086.0;44747.0;49339.0;72491.0;1858.0;70633.0;0.0;36195.0;504984.0;32623.0;30318.0;2305.0;417009.0;15986.0;401023.0;38349.0;21289.0;17060.0;17003.0;-275991.0
290;Beginbalans;Rijk;2016 4e kwartaal;219831.0;413.0;1.0;412.0;0.0;1424.0;0.0;1424.0;18790.0;86839.0;36842.0;49997.0;74966.0;1730.0;73236.0;0.0;37399.0;490000.0;34961.0;32918.0;2043.0;408425.0;15959.0;392466.0;37152.0;20015.0;17137.0;9462.0;-270169.0
291;Beginbalans;Rijk;2016;215886.0;818.0;1.0;817.0;0.0;1410.0;0.0;1410.0;18362.0;86429.0;36363.0;50066.0;71527.0;0.0;71527.0;0.0;37340.0;474592.0;27381.0;24483.0;2898.0;400534.0;14059.0;386475.0;37514.0;20549.0;16965.0;9163.0;-258706.0
292;Beginbalans;Rijk;2017 1e kwartaal;222936.0;1758.0;1.0;1757.0;0.0;1517.0;0.0;1517.0;16055.0;84109.0;32780.0;51329.0;75722.0;2159.0;73563.0;0.0;43775.0;481977.0;32727.0;30863.0;1864.0;404015.0;16641.0;387374.0;35617.0;18508.0;17109.0;9618.0;-259041.0
293;Beginbalans;Rijk;2017 2e kwartaal;221630.0;5020.0;1.0;4794.0;225.0;1480.0;0.0;1480.0;13972.0;84658.0;33368.0;51290.0;78010.0;2009.0;76001.0;0.0;38490.0;469395.0;32040.0;30261.0;1779.0;389721.0;15466.0;374255.0;32326.0;15099.0;17227.0;15308.0;-247765.0
294;Beginbalans;Rijk;2017 3e kwartaal;225907.0;8115.0;1.0;8114.0;0.0;1389.0;0.0;1389.0;12603.0;86455.0;35014.0;51441.0;74211.0;890.0;73321.0;0.0;43134.0;474015.0;40998.0;39224.0;1774.0;388584.0;17987.0;370597.0;32100.0;14870.0;17230.0;12333.0;-248108.0
295;Beginbalans;Rijk;2017 4e kwartaal;214546.0;4048.0;1.0;4047.0;0.0;1352.0;0.0;1352.0;11864.0;86367.0;34196.0;52171.0;72918.0;0.0;72918.0;0.0;37997.0;463120.0;39958.0;38185.0;1773.0;378199.0;20425.0;357774.0;31089.0;13236.0;17853.0;13874.0;-248574.0
296;Beginbalans;Rijk;2017;222936.0;1758.0;1.0;1757.0;0.0;1517.0;0.0;1517.0;16055.0;84109.0;32780.0;51329.0;75722.0;2159.0;73563.0;0.0;43775.0;481977.0;32727.0;30863.0;1864.0;404015.0;16641.0;387374.0;35617.0;18508.0;17109.0;9618.0;-259041.0
297;Beginbalans;Overige centrale overheid;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;Beginbalans;Overige centrale overheid;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;Beginbalans;Overige centrale overheid;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;Beginbalans;Overige centrale overheid;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;Beginbalans;Overige centrale overheid;1999 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;Beginbalans;Overige centrale overheid;1999 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;Beginbalans;Overige centrale overheid;1999 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;Beginbalans;Overige centrale overheid;1999 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;Beginbalans;Overige centrale overheid;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;Beginbalans;Overige centrale overheid;2000 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;Beginbalans;Overige centrale overheid;2000 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;Beginbalans;Overige centrale overheid;2000 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;Beginbalans;Overige centrale overheid;2000 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;Beginbalans;Overige centrale overheid;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;Beginbalans;Overige centrale overheid;2001 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;Beginbalans;Overige centrale overheid;2001 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;Beginbalans;Overige centrale overheid;2001 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;Beginbalans;Overige centrale overheid;2001 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;Beginbalans;Overige centrale overheid;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;Beginbalans;Overige centrale overheid;2002 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;Beginbalans;Overige centrale overheid;2002 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;Beginbalans;Overige centrale overheid;2002 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;Beginbalans;Overige centrale overheid;2002 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;Beginbalans;Overige centrale overheid;2002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;Beginbalans;Overige centrale overheid;2003 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;Beginbalans;Overige centrale overheid;2003 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;Beginbalans;Overige centrale overheid;2003 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;Beginbalans;Overige centrale overheid;2003 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;Beginbalans;Overige centrale overheid;2003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;Beginbalans;Overige centrale overheid;2004 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;Beginbalans;Overige centrale overheid;2004 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;Beginbalans;Overige centrale overheid;2004 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;Beginbalans;Overige centrale overheid;2004 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;Beginbalans;Overige centrale overheid;2004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;Beginbalans;Overige centrale overheid;2005 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;Beginbalans;Overige centrale overheid;2005 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;Beginbalans;Overige centrale overheid;2005 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;Beginbalans;Overige centrale overheid;2005 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;Beginbalans;Overige centrale overheid;2005;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;Beginbalans;Overige centrale overheid;2006 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;Beginbalans;Overige centrale overheid;2006 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;Beginbalans;Overige centrale overheid;2006 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;Beginbalans;Overige centrale overheid;2006 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;Beginbalans;Overige centrale overheid;2006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;Beginbalans;Overige centrale overheid;2007 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;Beginbalans;Overige centrale overheid;2007 2e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;Beginbalans;Overige centrale overheid;2007 3e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;Beginbalans;Overige centrale overheid;2007 4e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;Beginbalans;Overige centrale overheid;2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;Beginbalans;Overige centrale overheid;2008 1e kwartaal;7838.0;4373.0;9.0;1303.0;3061.0;285.0;24.0;261.0;0.0;1759.0;9.0;1750.0;71.0;15.0;51.0;5.0;1350.0;8893.0;0.0;0.0;0.0;355.0;0.0;355.0;5047.0;482.0;4565.0;3491.0;-1055.0
347;Beginbalans;Overige centrale overheid;2008 2e kwartaal;9256.0;4698.0;10.0;1474.0;3214.0;282.0;24.0;258.0;-5.0;1743.0;10.0;1733.0;69.0;15.0;49.0;5.0;2469.0;10138.0;0.0;0.0;0.0;357.0;0.0;357.0;4672.0;632.0;4040.0;5109.0;-882.0
348;Beginbalans;Overige centrale overheid;2008 3e kwartaal;11723.0;4643.0;10.0;1500.0;3133.0;281.0;24.0;257.0;-10.0;1714.0;7.0;1707.0;67.0;15.0;47.0;5.0;5028.0;12615.0;0.0;0.0;0.0;357.0;0.0;357.0;4826.0;473.0;4353.0;7432.0;-892.0
349;Beginbalans;Overige centrale overheid;2008 4e kwartaal;11242.0;4529.0;11.0;1538.0;2980.0;281.0;24.0;257.0;-15.0;1716.0;5.0;1711.0;65.0;15.0;45.0;5.0;4666.0;12298.0;0.0;0.0;0.0;357.0;0.0;357.0;4843.0;488.0;4355.0;7098.0;-1056.0
350;Beginbalans;Overige centrale overheid;2008;7838.0;4373.0;9.0;1303.0;3061.0;285.0;24.0;261.0;0.0;1759.0;9.0;1750.0;71.0;15.0;51.0;5.0;1350.0;8893.0;0.0;0.0;0.0;355.0;0.0;355.0;5047.0;482.0;4565.0;3491.0;-1055.0
351;Beginbalans;Overige centrale overheid;2009 1e kwartaal;8356.0;4143.0;11.0;1421.0;2711.0;279.0;23.0;256.0;-20.0;1720.0;4.0;1716.0;64.0;15.0;44.0;5.0;2170.0;9403.0;0.0;0.0;0.0;357.0;0.0;357.0;4971.0;473.0;4498.0;4075.0;-1047.0
352;Beginbalans;Overige centrale overheid;2009 2e kwartaal;9228.0;4115.0;10.0;1150.0;2955.0;278.0;22.0;256.0;-24.0;1722.0;7.0;1715.0;87.0;13.0;69.0;5.0;3050.0;10205.0;0.0;0.0;0.0;364.0;0.0;364.0;5111.0;539.0;4572.0;4730.0;-977.0
353;Beginbalans;Overige centrale overheid;2009 3e kwartaal;8025.0;4110.0;9.0;1197.0;2904.0;278.0;22.0;256.0;-28.0;1719.0;8.0;1711.0;91.0;11.0;75.0;5.0;1855.0;8956.0;0.0;0.0;0.0;371.0;0.0;371.0;5057.0;638.0;4419.0;3528.0;-931.0
354;Beginbalans;Overige centrale overheid;2009 4e kwartaal;8111.0;3976.0;8.0;1402.0;2566.0;276.0;22.0;254.0;-32.0;1718.0;9.0;1709.0;93.0;9.0;79.0;5.0;2080.0;9163.0;0.0;0.0;0.0;378.0;0.0;378.0;4954.0;373.0;4581.0;3831.0;-1052.0
355;Beginbalans;Overige centrale overheid;2009;8356.0;4143.0;11.0;1421.0;2711.0;279.0;23.0;256.0;-20.0;1720.0;4.0;1716.0;64.0;15.0;44.0;5.0;2170.0;9403.0;0.0;0.0;0.0;357.0;0.0;357.0;4971.0;473.0;4498.0;4075.0;-1047.0
356;Beginbalans;Overige centrale overheid;2010 1e kwartaal;8642.0;3955.0;7.0;1907.0;2041.0;276.0;22.0;254.0;-36.0;1717.0;9.0;1708.0;96.0;7.0;84.0;5.0;2634.0;9930.0;0.0;0.0;0.0;384.0;0.0;384.0;5167.0;397.0;4770.0;4379.0;-1288.0
357;Beginbalans;Overige centrale overheid;2010 2e kwartaal;8465.0;3964.0;7.0;1612.0;2345.0;250.0;23.0;227.0;-47.0;1594.0;10.0;1584.0;105.0;14.0;86.0;5.0;2599.0;9651.0;0.0;0.0;0.0;388.0;0.0;388.0;5481.0;451.0;5030.0;3782.0;-1186.0
358;Beginbalans;Overige centrale overheid;2010 3e kwartaal;8449.0;3988.0;7.0;1609.0;2372.0;264.0;24.0;240.0;-57.0;1575.0;11.0;1564.0;111.0;20.0;86.0;5.0;2568.0;8047.0;0.0;0.0;0.0;368.0;0.0;368.0;3752.0;264.0;3488.0;3927.0;402.0
359;Beginbalans;Overige centrale overheid;2010 4e kwartaal;8406.0;4013.0;7.0;1586.0;2420.0;256.0;24.0;232.0;-68.0;1565.0;12.0;1553.0;121.0;27.0;89.0;5.0;2519.0;7753.0;0.0;0.0;0.0;360.0;0.0;360.0;3578.0;276.0;3302.0;3815.0;653.0
360;Beginbalans;Overige centrale overheid;2010;8642.0;3955.0;7.0;1907.0;2041.0;276.0;22.0;254.0;-36.0;1717.0;9.0;1708.0;96.0;7.0;84.0;5.0;2634.0;9930.0;0.0;0.0;0.0;384.0;0.0;384.0;5167.0;397.0;4770.0;4379.0;-1288.0
361;Beginbalans;Overige centrale overheid;2011 1e kwartaal;8514.0;4044.0;7.0;1713.0;2324.0;243.0;25.0;218.0;-78.0;1685.0;12.0;1673.0;129.0;33.0;91.0;5.0;2491.0;8278.0;0.0;0.0;0.0;122.0;0.0;122.0;3804.0;288.0;3516.0;4352.0;236.0
362;Beginbalans;Overige centrale overheid;2011 2e kwartaal;8744.0;4317.0;8.0;1823.0;2486.0;233.0;24.0;209.0;-104.0;1782.0;12.0;1770.0;119.0;31.0;83.0;5.0;2397.0;8033.0;0.0;0.0;0.0;120.0;0.0;120.0;3693.0;297.0;3396.0;4220.0;711.0
363;Beginbalans;Overige centrale overheid;2011 3e kwartaal;8481.0;4395.0;9.0;1881.0;2505.0;229.0;24.0;205.0;-129.0;1561.0;11.0;1550.0;108.0;28.0;75.0;5.0;2317.0;7868.0;0.0;0.0;0.0;119.0;0.0;119.0;3589.0;321.0;3268.0;4160.0;613.0
364;Beginbalans;Overige centrale overheid;2011 4e kwartaal;8461.0;4462.0;10.0;2103.0;2349.0;229.0;23.0;206.0;-154.0;1597.0;11.0;1586.0;99.0;26.0;68.0;5.0;2228.0;7959.0;0.0;0.0;0.0;118.0;0.0;118.0;3469.0;321.0;3148.0;4372.0;502.0
365;Beginbalans;Overige centrale overheid;2011;8514.0;4044.0;7.0;1713.0;2324.0;243.0;25.0;218.0;-78.0;1685.0;12.0;1673.0;129.0;33.0;91.0;5.0;2491.0;8278.0;0.0;0.0;0.0;122.0;0.0;122.0;3804.0;288.0;3516.0;4352.0;236.0
366;Beginbalans;Overige centrale overheid;2012 1e kwartaal;8195.0;4262.0;11.0;2037.0;2214.0;226.0;23.0;203.0;-179.0;1659.0;9.0;1650.0;89.0;23.0;61.0;5.0;2138.0;7794.0;0.0;0.0;0.0;117.0;0.0;117.0;3214.0;318.0;2896.0;4463.0;401.0
367;Beginbalans;Overige centrale overheid;2012 2e kwartaal;8283.0;4474.0;10.0;2016.0;2448.0;216.0;23.0;193.0;-193.0;1661.0;11.0;1650.0;97.0;22.0;70.0;5.0;2028.0;7841.0;0.0;0.0;0.0;116.0;0.0;116.0;3133.0;305.0;2828.0;4592.0;442.0
368;Beginbalans;Overige centrale overheid;2012 3e kwartaal;8214.0;4545.0;10.0;1903.0;2632.0;208.0;24.0;184.0;-208.0;1644.0;12.0;1632.0;106.0;20.0;80.0;6.0;1919.0;7588.0;0.0;0.0;0.0;115.0;0.0;115.0;3035.0;292.0;2743.0;4438.0;626.0
369;Beginbalans;Overige centrale overheid;2012 4e kwartaal;8079.0;4539.0;9.0;2207.0;2323.0;201.0;24.0;177.0;-223.0;1642.0;13.0;1629.0;116.0;18.0;91.0;7.0;1804.0;7342.0;0.0;0.0;0.0;114.0;0.0;114.0;3094.0;289.0;2805.0;4134.0;737.0
370;Beginbalans;Overige centrale overheid;2012;8195.0;4262.0;11.0;2037.0;2214.0;226.0;23.0;203.0;-179.0;1659.0;9.0;1650.0;89.0;23.0;61.0;5.0;2138.0;7794.0;0.0;0.0;0.0;117.0;0.0;117.0;3214.0;318.0;2896.0;4463.0;401.0
371;Beginbalans;Overige centrale overheid;2013 1e kwartaal;7326.0;3919.0;9.0;2112.0;1798.0;192.0;24.0;168.0;-237.0;1642.0;14.0;1628.0;125.0;17.0;101.0;7.0;1685.0;7053.0;0.0;0.0;0.0;0.0;0.0;0.0;2853.0;293.0;2560.0;4200.0;273.0
372;Beginbalans;Overige centrale overheid;2013 2e kwartaal;8186.0;4055.0;10.0;2130.0;1915.0;193.0;24.0;169.0;-229.0;1670.0;13.0;1657.0;124.0;17.0;100.0;7.0;2373.0;8370.0;0.0;0.0;0.0;0.0;0.0;0.0;3712.0;272.0;3440.0;4658.0;-184.0
373;Beginbalans;Overige centrale overheid;2013 3e kwartaal;8343.0;4589.0;10.0;2178.0;2401.0;188.0;24.0;164.0;-221.0;1687.0;13.0;1674.0;128.0;17.0;104.0;7.0;1972.0;8470.0;0.0;0.0;0.0;0.0;0.0;0.0;3763.0;268.0;3495.0;4707.0;-127.0
374;Beginbalans;Overige centrale overheid;2013 4e kwartaal;8356.0;4409.0;10.0;2250.0;2149.0;183.0;24.0;159.0;-213.0;1703.0;13.0;1690.0;132.0;17.0;108.0;7.0;2142.0;8468.0;0.0;0.0;0.0;0.0;0.0;0.0;3811.0;255.0;3556.0;4657.0;-112.0
375;Beginbalans;Overige centrale overheid;2013;7326.0;3919.0;9.0;2112.0;1798.0;192.0;24.0;168.0;-237.0;1642.0;14.0;1628.0;125.0;17.0;101.0;7.0;1685.0;7053.0;0.0;0.0;0.0;0.0;0.0;0.0;2853.0;293.0;2560.0;4200.0;273.0
376;Beginbalans;Overige centrale overheid;2014 1e kwartaal;15632.0;4712.0;10.0;2098.0;2604.0;176.0;23.0;153.0;-205.0;8424.0;13.0;8411.0;530.0;17.0;506.0;7.0;1995.0;13310.0;0.0;0.0;0.0;0.0;0.0;0.0;8155.0;4313.0;3842.0;5155.0;2322.0
377;Beginbalans;Overige centrale overheid;2014 2e kwartaal;15531.0;4830.0;10.0;2213.0;2607.0;177.0;24.0;153.0;-230.0;8234.0;12.0;8222.0;530.0;17.0;504.0;9.0;1990.0;12881.0;0.0;0.0;0.0;3137.0;790.0;2347.0;5015.0;1079.0;3936.0;4729.0;2650.0
378;Beginbalans;Overige centrale overheid;2014 3e kwartaal;15271.0;4831.0;10.0;2280.0;2541.0;179.0;25.0;154.0;-255.0;8152.0;11.0;8141.0;529.0;17.0;501.0;11.0;1835.0;12279.0;0.0;0.0;0.0;3811.0;1216.0;2595.0;4355.0;688.0;3667.0;4113.0;2992.0
379;Beginbalans;Overige centrale overheid;2014 4e kwartaal;15148.0;4895.0;10.0;2336.0;2549.0;180.0;25.0;155.0;-280.0;7966.0;10.0;7956.0;530.0;17.0;500.0;13.0;1857.0;12608.0;0.0;0.0;0.0;3231.0;636.0;2595.0;5008.0;901.0;4107.0;4369.0;2540.0
380;Beginbalans;Overige centrale overheid;2014;15632.0;4712.0;10.0;2098.0;2604.0;176.0;23.0;153.0;-205.0;8424.0;13.0;8411.0;530.0;17.0;506.0;7.0;1995.0;13310.0;0.0;0.0;0.0;0.0;0.0;0.0;8155.0;4313.0;3842.0;5155.0;2322.0
