ID;Heffingskortingen;KenmerkenHuishouden;Perioden;AantalParticuliereHuishoudens_1;AandeelParticuliereHuishoudens_2;TotaalBedrag_3;GemiddeldBedragPerHuishouden_4;k_25ePercentiel_5;k_50ePercentielMediaan_6;k_75ePercentiel_7
1405;11;12450;2007;446.0;99.9;985.0;2.2;1.0;1.9;3.0
1406;11;12450;2008;460.0;99.7;1043.0;2.3;1.0;1.9;3.0
1407;11;12450;2009;478.0;99.9;1033.0;2.2;0.9;1.9;2.9
1408;11;12450;2010;486.0;99.9;1046.0;2.2;0.9;1.9;2.9
1409;11;12450;2011;536.0;100.0;1173.0;2.2;0.9;1.8;2.9
1410;11;12450;2012;578.0;100.0;1261.0;2.2;0.9;1.9;3.0
1411;11;12450;2013;602.0;100.0;1377.0;2.3;1.0;2.1;3.0
1412;11;12450;2014;619.0;100.0;1382.0;2.2;1.1;2.1;3.0
1413;11;12500;2006;378.0;99.8;632.0;1.7;0.9;1.9;1.9
1414;11;12500;2007;380.0;99.8;644.0;1.7;1.0;1.9;1.9
1415;11;12500;2008;389.0;99.8;674.0;1.7;1.0;1.9;1.9
1416;11;12500;2009;399.0;100.0;661.0;1.7;0.9;1.9;1.9
1417;11;12500;2010;410.0;99.9;683.0;1.7;0.9;1.9;1.9
1418;11;12500;2011;418.0;100.0;685.0;1.6;0.9;1.8;1.8
1419;11;12500;2012;428.0;99.9;721.0;1.7;0.9;1.9;1.9
1420;11;12500;2013;439.0;99.9;801.0;1.8;1.0;2.1;2.1
1421;11;12500;2014;456.0;100.0;820.0;1.8;1.1;2.0;2.1
1422;11;12550;2006;749.0;99.8;1046.0;1.4;0.9;0.9;1.9
1423;11;12550;2007;765.0;99.7;1081.0;1.4;1.0;1.0;1.9
1424;11;12550;2008;782.0;99.7;1125.0;1.4;1.0;1.0;1.9
1425;11;12550;2009;798.0;99.9;1104.0;1.4;0.9;0.9;1.9
1426;11;12550;2010;814.0;99.9;1126.0;1.4;0.9;0.9;1.9
1427;11;12550;2011;833.0;99.9;1139.0;1.4;0.9;0.9;1.8
1428;11;12550;2012;850.0;100.0;1190.0;1.4;0.9;0.9;1.9
1429;11;12550;2013;856.0;99.9;1318.0;1.5;1.0;1.0;2.1
1430;11;12550;2014;885.0;99.9;1348.0;1.5;1.1;1.1;2.1
1431;11;12600;2006;5810.0;99.4;18980.0;3.3;2.0;4.0;4.0
1432;11;12600;2007;5851.0;99.5;19576.0;3.3;2.0;4.1;4.1
1433;11;12600;2008;5886.0;99.5;19932.0;3.4;2.1;4.1;4.1
1434;11;12600;2009;5892.0;99.5;19170.0;3.3;2.0;3.8;4.0
1435;11;12600;2010;5889.0;99.5;18954.0;3.2;2.0;3.5;4.0
1436;11;12600;2011;5922.0;99.5;18887.0;3.2;2.0;2.9;4.0
1437;11;12600;2012;5946.0;99.5;19215.0;3.2;2.0;3.0;4.1
1438;11;12600;2013;5952.0;99.4;19084.0;3.2;2.0;3.0;4.0
1439;11;12600;2014;5985.0;99.3;18318.0;3.1;2.0;2.7;4.0
1440;11;12650;2006;660.0;99.4;2026.0;3.1;2.0;2.9;4.0
1441;11;12650;2007;665.0;99.3;2090.0;3.1;2.0;3.0;4.1
1442;11;12650;2008;677.0;99.1;2151.0;3.2;2.1;2.1;4.1
1443;11;12650;2009;700.0;99.1;2133.0;3.0;2.0;2.0;4.0
1444;11;12650;2010;714.0;99.0;2146.0;3.0;2.0;2.0;4.0
1445;11;12650;2011;736.0;99.2;2178.0;3.0;2.0;2.0;4.0
1446;11;12650;2012;751.0;99.1;2257.0;3.0;2.0;2.0;4.1
1447;11;12650;2013;751.0;98.9;2246.0;3.0;2.0;2.1;4.0
1448;11;12650;2014;770.0;99.1;2216.0;2.9;1.9;2.1;3.9
1449;11;12800;2006;214.0;99.3;683.0;3.2;2.0;2.9;4.0
1450;11;12800;2007;213.0;99.3;700.0;3.3;2.0;3.0;4.1
1451;11;12800;2008;212.0;99.3;705.0;3.3;2.1;3.0;4.1
1452;11;12800;2009;213.0;99.4;682.0;3.2;2.0;2.9;4.0
1453;11;12800;2010;212.0;99.4;676.0;3.2;2.0;2.9;4.0
1454;11;12800;2011;212.0;99.5;674.0;3.2;2.0;2.9;4.0
1455;11;12800;2012;213.0;99.4;685.0;3.2;2.0;3.0;4.1
1456;11;12800;2013;212.0;99.5;669.0;3.2;2.0;3.0;4.0
1457;11;12800;2014;213.0;99.6;633.0;3.0;1.9;2.1;3.9
1458;11;12850;2006;197.0;99.5;572.0;2.9;1.9;2.0;4.0
1459;11;12850;2007;196.0;99.6;576.0;2.9;1.9;2.0;4.1
1460;11;12850;2008;194.0;99.5;570.0;2.9;1.9;2.1;4.1
1461;11;12850;2009;194.0;99.2;545.0;2.8;1.9;2.0;4.0
1462;11;12850;2010;191.0;99.0;533.0;2.8;1.9;2.0;4.0
1463;11;12850;2011;191.0;99.7;515.0;2.7;1.8;2.0;4.0
1464;11;12850;2012;194.0;99.4;521.0;2.7;1.9;2.0;4.1
1465;11;12850;2013;188.0;99.3;507.0;2.7;2.0;2.1;4.0
1466;11;12850;2014;185.0;99.4;480.0;2.6;1.7;2.1;3.6
1467;11;12900;2006;50.0;99.4;147.0;2.9;2.0;2.0;4.0
1468;11;12900;2007;50.0;99.4;148.0;3.0;2.0;2.0;4.1
1469;11;12900;2008;49.0;99.6;147.0;3.0;2.1;2.1;4.1
1470;11;12900;2009;49.0;99.6;141.0;2.9;2.0;2.0;4.0
1471;11;12900;2010;49.0;98.8;140.0;2.9;1.9;2.0;4.0
1472;11;12900;2011;49.0;98.7;140.0;2.9;1.8;2.0;4.0
1473;11;12900;2012;48.0;98.3;146.0;3.0;1.9;2.0;4.1
1474;11;12900;2013;47.0;98.5;142.0;3.0;2.0;2.1;4.0
1475;11;12900;2014;51.0;99.4;142.0;2.8;1.9;2.1;3.8
1476;11;12950;2006;199.0;99.3;624.0;3.1;2.0;2.9;4.0
1477;11;12950;2007;206.0;98.9;666.0;3.2;2.0;3.0;4.1
1478;11;12950;2008;223.0;98.5;729.0;3.3;2.1;3.0;4.1
1479;11;12950;2009;245.0;98.7;766.0;3.1;2.0;2.0;4.0
1480;11;12950;2010;262.0;98.8;797.0;3.0;2.0;2.0;4.0
1481;11;12950;2011;283.0;98.8;849.0;3.0;2.0;2.0;4.0
1482;11;12950;2012;296.0;98.8;906.0;3.1;2.0;2.0;4.1
1483;11;12950;2013;303.0;98.3;928.0;3.1;2.0;2.1;4.0
1484;11;12950;2014;322.0;98.6;962.0;3.0;2.1;2.1;4.0
1485;11;13000;2006;594.0;98.8;2042.0;3.4;2.0;4.0;4.0
1486;11;13000;2007;606.0;98.7;2148.0;3.5;2.0;4.1;4.1
1487;11;13000;2008;635.0;98.8;2282.0;3.6;2.1;4.1;4.1
1488;11;13000;2009;667.0;98.6;2292.0;3.4;2.0;4.0;4.0
1489;11;13000;2010;687.0;98.4;2307.0;3.4;2.0;4.0;4.0
1490;11;13000;2011;711.0;98.3;2378.0;3.3;2.0;4.0;4.0
1491;11;13000;2012;723.0;98.6;2473.0;3.4;2.0;4.1;4.1
1492;11;13000;2013;729.0;98.3;2471.0;3.4;2.0;4.0;4.0
1493;11;13000;2014;743.0;98.4;2547.0;3.4;2.1;3.2;4.2
1494;11;13150;2006;141.0;99.4;445.0;3.2;2.0;2.0;4.0
1495;11;13150;2007;144.0;99.4;465.0;3.2;2.0;2.0;4.1
1496;11;13150;2008;148.0;99.7;483.0;3.3;2.1;2.1;4.1
1497;11;13150;2009;151.0;99.6;472.0;3.1;2.0;2.0;4.0
1498;11;13150;2010;151.0;99.3;473.0;3.1;2.0;2.0;4.0
1499;11;13150;2011;148.0;98.9;464.0;3.1;2.0;2.0;4.0
1500;11;13150;2012;152.0;99.0;483.0;3.2;2.0;2.0;4.1
1501;11;13150;2013;153.0;98.8;478.0;3.1;2.0;2.0;4.0
1502;11;13150;2014;158.0;99.0;485.0;3.1;2.0;2.1;4.0
1503;11;13200;2006;54.0;95.0;155.0;2.9;2.0;2.0;4.0
1504;11;13200;2007;53.0;95.6;160.0;3.0;2.0;2.0;4.1
1505;11;13200;2008;57.0;96.3;175.0;3.0;2.1;2.1;4.1
1506;11;13200;2009;61.0;95.9;179.0;2.9;2.0;2.0;4.0
1507;11;13200;2010;61.0;95.6;175.0;2.9;2.0;2.0;4.0
1508;11;13200;2011;64.0;96.6;183.0;2.9;2.0;2.0;4.0
1509;11;13200;2012;63.0;95.9;188.0;3.0;2.0;2.0;4.1
1510;11;13200;2013;62.0;94.9;181.0;2.9;2.0;2.0;4.0
1511;11;13200;2014;59.0;95.1;176.0;3.0;2.1;2.1;4.1
1512;11;13250;2006;120.0;99.2;474.0;4.0;2.0;4.0;4.0
1513;11;13250;2007;123.0;98.6;498.0;4.1;2.0;4.1;4.1
1514;11;13250;2008;126.0;98.5;526.0;4.2;2.1;4.1;4.1
1515;11;13250;2009;132.0;98.6;524.0;4.0;2.0;4.0;4.0
1516;11;13250;2010;139.0;98.5;531.0;3.8;2.0;4.0;4.0
1517;11;13250;2011;146.0;98.4;548.0;3.8;2.0;4.0;4.0
1518;11;13250;2012;145.0;98.9;568.0;3.9;2.0;4.1;4.1
1519;11;13250;2013;145.0;99.0;564.0;3.9;2.0;4.0;4.0
1520;11;13250;2014;142.0;98.0;570.0;4.0;2.1;4.0;4.2
1521;11;13300;2006;99.0;99.4;383.0;3.9;2.0;4.0;4.0
1522;11;13300;2007;101.0;99.8;406.0;4.0;2.0;4.1;4.1
1523;11;13300;2008;104.0;99.2;422.0;4.1;2.1;4.1;4.1
1524;11;13300;2009;110.0;99.2;417.0;3.8;2.0;4.0;4.0
1525;11;13300;2010;119.0;99.0;434.0;3.6;2.0;4.0;4.0
1526;11;13300;2011;122.0;99.2;446.0;3.7;2.0;4.0;4.0
1527;11;13300;2012;123.0;99.3;458.0;3.7;2.0;4.1;4.1
1528;11;13300;2013;123.0;99.4;459.0;3.7;2.0;4.0;4.0
1529;11;13300;2014;124.0;99.3;479.0;3.9;2.1;3.9;4.2
1530;11;13350;2006;181.0;98.8;585.0;3.2;2.0;2.0;4.0
1531;11;13350;2007;185.0;98.6;619.0;3.3;2.0;2.0;4.1
1532;11;13350;2008;200.0;98.8;677.0;3.4;2.1;2.1;4.1
1533;11;13350;2009;214.0;98.4;700.0;3.3;2.0;2.0;4.0
1534;11;13350;2010;216.0;98.2;694.0;3.2;2.0;2.0;4.0
1535;11;13350;2011;231.0;97.9;736.0;3.2;2.0;2.0;4.0
1536;11;13350;2012;240.0;98.4;777.0;3.2;2.0;2.0;4.1
1537;11;13350;2013;246.0;97.9;789.0;3.2;2.0;2.0;4.0
1538;11;13350;2014;260.0;98.5;837.0;3.2;2.1;2.1;4.2
1539;11;12700;2006;281.0;99.4;841.0;3.0;2.0;2.0;4.0
1540;11;12700;2007;283.0;99.2;868.0;3.1;2.0;2.0;4.1
1541;11;12700;2008;298.0;98.7;921.0;3.1;2.1;2.1;4.1
1542;11;12700;2009;320.0;98.8;944.0;3.0;2.0;2.0;4.0
1543;11;12700;2010;335.0;98.9;972.0;2.9;2.0;2.0;4.0
1544;11;12700;2011;350.0;99.0;1007.0;2.9;2.0;2.0;4.0
1545;11;12700;2012;362.0;98.9;1056.0;2.9;2.0;2.0;4.1
1546;11;12700;2013;365.0;98.8;1067.0;2.9;2.0;2.1;4.0
1547;11;12700;2014;379.0;99.2;1073.0;2.8;1.9;2.1;3.9
1548;11;12750;2006;379.0;99.4;1186.0;3.1;2.0;2.9;4.0
1549;11;12750;2007;381.0;99.4;1222.0;3.2;2.0;3.0;4.1
1550;11;12750;2008;379.0;99.5;1230.0;3.2;2.1;3.0;4.1
1551;11;12750;2009;380.0;99.4;1189.0;3.1;2.0;2.9;4.0
1552;11;12750;2010;378.0;99.2;1174.0;3.1;2.0;2.9;4.0
1553;11;12750;2011;386.0;99.4;1170.0;3.0;2.0;2.0;4.0
1554;11;12750;2012;390.0;99.3;1201.0;3.1;2.0;2.0;4.1
1555;11;12750;2013;386.0;99.0;1179.0;3.1;2.0;2.1;4.0
1556;11;12750;2014;392.0;99.1;1143.0;2.9;2.0;2.1;3.9
1557;11;13050;2006;500.0;98.9;1761.0;3.5;2.0;4.0;4.0
1558;11;13050;2007;504.0;98.8;1839.0;3.6;2.0;4.1;4.1
1559;11;13050;2008;525.0;99.0;1945.0;3.7;2.1;4.1;4.1
1560;11;13050;2009;546.0;98.8;1929.0;3.5;2.0;4.0;4.0
1561;11;13050;2010;554.0;98.6;1922.0;3.5;2.0;4.0;4.0
1562;11;13050;2011;570.0;98.8;1974.0;3.5;2.0;4.0;4.0
1563;11;13050;2012;573.0;99.0;2024.0;3.5;2.0;4.1;4.1
1564;11;13050;2013;575.0;98.7;2011.0;3.5;2.0;4.0;4.0
1565;11;13050;2014;585.0;98.9;2075.0;3.6;2.1;3.5;4.2
1566;11;13100;2006;94.0;98.1;281.0;3.0;2.0;2.0;4.0
1567;11;13100;2007;101.0;98.4;309.0;3.0;2.0;2.0;4.1
1568;11;13100;2008;110.0;97.9;337.0;3.1;2.1;2.1;4.1
1569;11;13100;2009;121.0;97.5;363.0;3.0;2.0;2.0;4.0
1570;11;13100;2010;132.0;97.5;385.0;2.9;2.0;2.0;4.0
1571;11;13100;2011;140.0;96.4;405.0;2.9;2.0;2.0;4.0
1572;11;13100;2012;150.0;97.0;450.0;3.0;2.0;2.0;4.1
1573;11;13100;2013;155.0;96.8;459.0;3.0;2.0;2.0;4.0
1574;11;13100;2014;159.0;96.5;472.0;3.0;2.1;2.1;4.0
1575;11;13400;2006;3841.0;99.9;14642.0;3.8;2.0;4.0;4.0
1576;11;13400;2007;3890.0;99.9;15185.0;3.9;2.0;4.1;4.1
1577;11;13400;2008;3948.0;99.9;15566.0;3.9;2.1;4.1;4.1
1578;11;13400;2009;3941.0;99.9;15017.0;3.8;2.0;4.0;4.0
1579;11;13400;2010;3885.0;99.9;14636.0;3.8;2.0;4.0;4.0
1580;11;13400;2011;3884.0;100.0;14554.0;3.7;2.0;4.0;4.0
1581;11;13400;2012;3874.0;99.9;14762.0;3.8;2.0;4.1;4.1
1582;11;13400;2013;3820.0;99.9;14343.0;3.8;2.0;4.0;4.0
1583;11;13400;2014;3793.0;99.9;13443.0;3.5;2.1;3.5;4.1
1584;11;13450;2006;3279.0;99.9;12410.0;3.8;2.0;4.0;4.0
1585;11;13450;2007;3339.0;99.9;12938.0;3.9;2.0;4.1;4.1
1586;11;13450;2008;3363.0;99.9;13155.0;3.9;2.1;4.1;4.1
1587;11;13450;2009;3331.0;99.9;12601.0;3.8;2.0;4.0;4.0
1588;11;13450;2010;3264.0;99.9;12201.0;3.7;2.0;4.0;4.0
1589;11;13450;2011;3254.0;100.0;12093.0;3.7;2.0;4.0;4.0
1590;11;13450;2012;3223.0;100.0;12187.0;3.8;2.0;4.1;4.1
1591;11;13450;2013;3156.0;99.9;11773.0;3.7;2.0;4.0;4.0
1592;11;13450;2014;3150.0;99.9;11166.0;3.5;2.1;3.6;4.1
1593;11;13500;2006;443.0;99.9;1741.0;3.9;2.0;4.0;4.0
1594;11;13500;2007;431.0;100.0;1742.0;4.0;2.0;4.1;4.1
1595;11;13500;2008;442.0;100.0;1808.0;4.1;2.1;4.1;4.1
1596;11;13500;2009;455.0;100.0;1789.0;3.9;2.0;4.0;4.0
1597;11;13500;2010;467.0;100.0;1806.0;3.9;2.0;4.0;4.0
1598;11;13500;2011;478.0;100.0;1843.0;3.9;2.0;4.0;4.0
1599;11;13500;2012;503.0;99.9;1954.0;3.9;2.0;4.1;4.1
1600;11;13500;2013;510.0;99.9;1941.0;3.8;2.0;4.0;4.0
1601;11;13500;2014;500.0;100.0;1745.0;3.5;2.0;3.5;4.0
1602;11;13550;2006;119.0;99.5;492.0;4.1;4.0;4.0;4.0
1603;11;13550;2007;120.0;99.9;505.0;4.2;4.1;4.1;4.1
1604;11;13550;2008;143.0;99.9;603.0;4.2;4.1;4.1;4.1
1605;11;13550;2009;154.0;99.8;628.0;4.1;3.7;4.0;4.0
1606;11;13550;2010;154.0;99.7;629.0;4.1;4.0;4.0;4.0
1607;11;13550;2011;152.0;99.8;618.0;4.1;3.8;4.0;4.0
1608;11;13550;2012;149.0;99.9;621.0;4.2;3.7;4.1;4.1
1609;11;13550;2013;154.0;99.8;629.0;4.1;3.0;4.0;4.0
1610;11;13550;2014;143.0;99.7;532.0;3.7;2.7;3.5;4.2
1611;11;13600;2006;748.0;98.8;3047.0;4.1;2.9;4.0;4.0
1612;11;13600;2007;797.0;98.9;3330.0;4.2;3.0;4.1;4.1
1613;11;13600;2008;841.0;98.7;3562.0;4.2;3.0;4.1;4.1
1614;11;13600;2009;821.0;99.6;3352.0;4.1;2.9;4.0;4.0
1615;11;13600;2010;844.0;99.0;3422.0;4.1;2.9;4.0;4.0
1616;11;13600;2011;865.0;98.9;3516.0;4.1;2.9;4.0;4.0
1617;11;13600;2012;897.0;99.0;3695.0;4.1;3.0;4.1;4.1
1618;11;13600;2013;906.0;99.1;3657.0;4.0;3.0;4.0;4.0
1619;11;13600;2014;939.0;99.1;3704.0;3.9;2.7;3.9;4.2
1620;11;13650;2006;2475.0;98.7;5358.0;2.2;0.9;2.0;2.8
1621;11;13650;2007;2436.0;98.7;5299.0;2.2;1.0;1.9;2.4
1622;11;13650;2008;2409.0;98.8;5237.0;2.2;1.0;1.9;2.1
1623;11;13650;2009;2497.0;98.5;5227.0;2.1;0.9;1.9;2.0
1624;11;13650;2010;2560.0;98.6;5349.0;2.1;0.9;1.9;2.0
1625;11;13650;2011;2619.0;98.6;5373.0;2.1;0.9;1.8;2.0
1626;11;13650;2012;2650.0;98.6;5489.0;2.1;0.9;1.9;2.0
1627;11;13650;2013;2707.0;98.4;5801.0;2.1;1.0;2.0;2.1
1628;11;13650;2014;2766.0;98.3;5934.0;2.1;1.1;2.1;2.1
1629;11;13700;2006;2043.0;99.8;4286.0;2.1;0.9;1.9;2.9
1630;11;13700;2007;2024.0;99.8;4248.0;2.1;1.0;1.9;2.7
1631;11;13700;2008;2024.0;99.8;4241.0;2.1;1.0;1.9;2.2
1632;11;13700;2009;2093.0;99.9;4219.0;2.0;0.9;1.9;2.0
1633;11;13700;2010;2132.0;99.9;4275.0;2.0;0.9;1.9;2.0
1634;11;13700;2011;2163.0;99.9;4232.0;2.0;0.9;1.8;2.0
1635;11;13700;2012;2210.0;100.0;4358.0;2.0;0.9;1.9;2.0
1636;11;13700;2013;2248.0;99.9;4627.0;2.1;1.0;2.1;2.1
1637;11;13700;2014;2277.0;99.9;4615.0;2.0;1.1;2.0;2.1
1638;11;13750;2006;91.0;99.7;295.0;3.2;2.0;2.9;4.0
1639;11;13750;2007;70.0;99.8;229.0;3.3;2.0;3.0;4.1
1640;11;13750;2008;55.0;100.0;174.0;3.2;2.1;2.1;4.1
1641;11;13750;2009;68.0;99.5;206.0;3.0;2.0;2.0;4.0
1642;11;13750;2010;78.0;99.9;236.0;3.0;2.0;2.0;4.0
1643;11;13750;2011;76.0;99.9;229.0;3.0;2.0;2.0;4.0
1644;11;13750;2012;87.0;100.0;270.0;3.1;2.0;2.0;4.1
1645;11;13750;2013;116.0;99.8;354.0;3.1;2.0;2.0;4.0
1646;11;13750;2014;121.0;99.7;375.0;3.1;2.1;2.1;4.1
1647;11;13800;2006;238.0;99.8;777.0;3.3;2.0;3.7;4.0
1648;11;13800;2007;232.0;99.7;756.0;3.3;2.0;3.0;4.1
1649;11;13800;2008;229.0;99.9;750.0;3.3;2.1;3.0;4.1
1650;11;13800;2009;240.0;99.9;754.0;3.1;2.0;2.0;4.0
1651;11;13800;2010;240.0;99.9;754.0;3.1;2.0;2.0;4.0
1652;11;13800;2011;243.0;100.0;755.0;3.1;2.0;2.0;4.0
1653;11;13800;2012;251.0;99.9;786.0;3.1;2.0;2.0;4.1
1654;11;13800;2013;252.0;99.9;779.0;3.1;2.0;2.0;4.0
1655;11;13800;2014;247.0;100.0;789.0;3.2;2.1;2.1;4.2
1656;11;13850;2006;1713.0;99.8;3214.0;1.9;0.9;1.9;2.0
1657;11;13850;2007;1722.0;99.8;3263.0;1.9;1.0;1.9;2.0
1658;11;13850;2008;1740.0;99.8;3317.0;1.9;1.0;1.9;2.1
1659;11;13850;2009;1784.0;99.9;3259.0;1.8;0.9;1.9;2.0
1660;11;13850;2010;1814.0;99.9;3285.0;1.8;0.9;1.9;2.0
1661;11;13850;2011;1844.0;99.9;3248.0;1.8;0.9;1.8;2.0
1662;11;13850;2012;1872.0;100.0;3302.0;1.8;0.9;1.9;1.9
1663;11;13850;2013;1880.0;99.9;3494.0;1.9;1.0;2.1;2.1
1664;11;13850;2014;1908.0;99.9;3450.0;1.8;1.1;1.8;2.1
1665;11;13900;2006;318.0;99.4;822.0;2.6;2.0;2.0;2.9
1666;11;13900;2007;297.0;99.6;794.0;2.7;2.0;2.0;3.0
1667;11;13900;2008;287.0;99.4;775.0;2.7;2.1;2.1;2.1
1668;11;13900;2009;294.0;99.0;769.0;2.6;2.0;2.0;2.0
1669;11;13900;2010;316.0;99.8;822.0;2.6;2.0;2.0;2.0
1670;11;13900;2011;333.0;99.9;864.0;2.6;2.0;2.0;2.0
1671;11;13900;2012;352.0;100.0;928.0;2.6;2.0;2.0;2.0
1672;11;13900;2013;367.0;99.8;962.0;2.6;2.0;2.0;3.0
1673;11;13900;2014;394.0;99.9;1091.0;2.8;2.1;2.1;4.2
1674;11;13950;2006;264.0;99.3;687.0;2.6;2.0;2.0;2.9
1675;11;13950;2007;241.0;99.5;648.0;2.7;2.0;2.0;4.1
1676;11;13950;2008;224.0;99.3;614.0;2.7;2.1;2.1;4.1
1677;11;13950;2009;230.0;99.1;607.0;2.6;2.0;2.0;2.9
1678;11;13950;2010;244.0;99.7;643.0;2.6;2.0;2.0;4.0
1679;11;13950;2011;255.0;99.9;673.0;2.6;2.0;2.0;4.0
1680;11;13950;2012;269.0;100.0;715.0;2.7;2.0;2.0;3.0
1681;11;13950;2013;284.0;99.8;748.0;2.6;2.0;2.0;3.4
1682;11;13950;2014;299.0;99.9;837.0;2.8;2.1;2.1;4.2
1683;11;14000;2006;54.0;99.7;134.0;2.5;2.0;2.0;2.0
1684;11;14000;2007;57.0;100.0;146.0;2.6;2.0;2.0;2.0
1685;11;14000;2008;62.0;99.7;161.0;2.6;2.1;2.1;2.1
1686;11;14000;2009;64.0;98.6;163.0;2.5;2.0;2.0;2.0
1687;11;14000;2010;71.0;99.9;178.0;2.5;2.0;2.0;2.0
1688;11;14000;2011;78.0;99.9;191.0;2.5;2.0;2.0;2.0
1689;11;14000;2012;84.0;100.0;213.0;2.5;2.0;2.0;2.0
1690;11;14000;2013;83.0;99.8;214.0;2.6;2.0;2.0;3.0
1691;11;14000;2014;95.0;100.0;254.0;2.7;2.1;2.1;2.1
1692;11;14050;2006;115.0;81.7;251.0;2.2;2.0;2.0;2.0
1693;11;14050;2007;115.0;81.5;256.0;2.2;2.0;2.0;2.0
1694;11;14050;2008;98.0;80.1;220.0;2.3;2.1;2.1;2.1
1695;11;14050;2009;111.0;77.7;238.0;2.2;2.0;2.0;2.0
1696;11;14050;2010;112.0;76.3;253.0;2.3;2.0;2.0;2.0
1697;11;14050;2011;123.0;78.2;277.0;2.3;2.0;2.0;2.0
1698;11;14050;2012;87.0;69.7;203.0;2.3;2.0;2.0;2.0
1699;11;14050;2013;92.0;69.3;212.0;2.3;2.0;2.0;2.0
1700;11;14050;2014;96.0;68.2;229.0;2.4;2.1;2.1;2.1
1701;11;14100;2006;1741.0;98.0;3305.0;1.9;0.9;2.0;2.0
1702;11;14100;2007;1752.0;97.8;3399.0;1.9;1.0;2.0;2.0
1703;11;14100;2008;1771.0;97.8;3460.0;2.0;1.0;2.1;2.1
1704;11;14100;2009;1783.0;97.7;3393.0;1.9;0.9;2.0;2.0
1705;11;14100;2010;1787.0;97.4;3371.0;1.9;0.9;2.0;2.0
1706;11;14100;2011;1808.0;97.5;3371.0;1.9;0.9;2.0;2.0
1707;11;14100;2012;1819.0;97.4;3488.0;1.9;0.9;2.0;2.0
1708;11;14100;2013;1818.0;97.1;3509.0;1.9;1.0;2.0;2.0
1709;11;14100;2014;1832.0;97.0;3657.0;2.0;1.1;2.1;2.1
1710;11;14150;2006;1773.0;99.7;4802.0;2.7;2.0;2.0;4.0
1711;11;14150;2007;1788.0;99.8;4921.0;2.8;2.0;2.0;4.1
1712;11;14150;2008;1808.0;99.9;5027.0;2.8;2.1;2.1;4.1
1713;11;14150;2009;1825.0;100.0;4829.0;2.6;1.9;2.0;4.0
1714;11;14150;2010;1834.0;100.0;4794.0;2.6;1.9;2.0;4.0
1715;11;14150;2011;1853.0;100.0;4741.0;2.6;1.8;2.0;4.0
1716;11;14150;2012;1867.0;100.0;4829.0;2.6;1.9;2.0;4.1
1717;11;14150;2013;1871.0;100.0;4901.0;2.6;2.0;2.1;4.0
1718;11;14150;2014;1888.0;99.9;4985.0;2.6;1.9;2.1;4.0
1719;11;14200;2006;1775.0;99.9;6668.0;3.8;2.3;4.0;4.0
1720;11;14200;2007;1791.0;100.0;6887.0;3.8;2.0;4.1;4.1
1721;11;14200;2008;1809.0;99.9;7020.0;3.9;2.1;4.1;4.1
1722;11;14200;2009;1825.0;100.0;6806.0;3.7;2.0;4.0;4.0
1723;11;14200;2010;1834.0;100.0;6738.0;3.7;2.0;4.0;4.0
1724;11;14200;2011;1854.0;100.0;6737.0;3.6;2.0;4.0;4.0
1725;11;14200;2012;1867.0;100.0;6865.0;3.7;2.0;4.1;4.1
1726;11;14200;2013;1871.0;100.0;6762.0;3.6;2.1;4.0;4.0
1727;11;14200;2014;1889.0;100.0;6624.0;3.5;1.9;3.9;4.1
1728;11;14250;2006;1775.0;99.9;8272.0;4.7;4.0;4.0;6.0
1729;11;14250;2007;1791.0;100.0;8606.0;4.8;4.1;4.1;6.1
1730;11;14250;2008;1810.0;100.0;8858.0;4.9;4.1;4.1;6.2
1731;11;14250;2009;1826.0;100.0;8568.0;4.7;4.0;4.0;6.0
1732;11;14250;2010;1834.0;100.0;8504.0;4.6;4.0;4.0;6.0
1733;11;14250;2011;1854.0;100.0;8594.0;4.6;4.0;4.0;6.0
1734;11;14250;2012;1867.0;100.0;8764.0;4.7;4.1;4.1;6.1
1735;11;14250;2013;1872.0;100.0;8628.0;4.6;4.0;4.0;6.0
1736;11;14250;2014;1889.0;100.0;7815.0;4.1;3.3;3.6;5.4
1737;11;14300;2006;678.0;95.4;1285.0;1.9;0.9;2.0;2.0
1738;11;14300;2007;680.0;94.9;1321.0;1.9;1.0;2.0;2.0
1739;11;14300;2008;688.0;95.0;1351.0;2.0;1.0;2.1;2.1
1740;11;14300;2009;692.0;94.7;1349.0;1.9;1.6;2.0;2.0
1741;11;14300;2010;688.0;93.8;1343.0;2.0;1.9;2.0;2.0
1742;11;14300;2011;696.0;93.9;1345.0;1.9;2.0;2.0;2.0
1743;11;14300;2012;699.0;93.5;1409.0;2.0;2.0;2.0;2.0
1744;11;14300;2013;697.0;93.0;1390.0;2.0;2.0;2.0;2.0
1745;11;14300;2014;700.0;92.6;1462.0;2.1;2.1;2.1;2.1
1746;11;14350;2006;708.0;99.6;1243.0;1.8;0.9;2.0;2.0
1747;11;14350;2007;714.0;99.6;1280.0;1.8;1.0;2.0;2.0
1748;11;14350;2008;721.0;99.6;1298.0;1.8;1.0;2.1;2.1
1749;11;14350;2009;727.0;99.5;1262.0;1.7;0.9;2.0;2.0
1750;11;14350;2010;733.0;99.9;1251.0;1.7;0.9;2.0;2.0
1751;11;14350;2011;741.0;99.9;1250.0;1.7;0.9;2.0;2.0
1752;11;14350;2012;746.0;99.9;1278.0;1.7;0.9;2.0;2.0
