ID;Sectoren;COFOGOverheidsfuncties;Perioden;TotaalUitgaven_1;BeloningVanWerknemers_2;AankopenGoederenEnDiensten_3;NettoInvesteringen_4;Afschrijvingen_5;SaldoAanEnVerkopenVanNietGepro_6;TotaalInkomenUitVermogen_7;Rente_8;InkomenUitGrondEnMineraleReserves_9;TotaalUitkeringen_10;TotaalSocialeUitkeringenInGeld_11;UitkeringenWettSocVerzInGeld_12;UitkeringenSocialeVoorzieningInGeld_13;TotaalSocialeUitkeringenInNatura_14;UitkeringenWettSocVerzInNatura_15;UitkeringenSocVoorzieningInNatura_16;Subsidies_17;TotaalInkomensoverdrachten_18;InkomensoverdrachtenBinnenDeOverheid_19;InkomensoverdrIvmInternationSamenw_20;OverigeInkomensoverdrachtenNEG_21;TotaalKapitaaloverdrachten_22;Investeringsbijdragen_23;OverigeKapitaaloverdrachten_24;TotaalOverigeUitgaven_25;BelastingenOpProductieEnInvoer_26;UitkSocVerzRechtstrDoorWerkgevers_27
1104;Overheid;14900;2001;387.0;105.0;116.0;-21.0;27.0;0.0;0.0;;0.0;;;;;;;;160.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1105;Overheid;14900;2002;287.0;53.0;113.0;-17.0;21.0;0.0;0.0;;0.0;;;;;;;;116.0;0.0;;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
1106;Overheid;14900;2003;283.0;77.0;92.0;-13.0;17.0;0.0;0.0;;0.0;;;;;;;;108.0;0.0;;0.0;0.0;2.0;0.0;2.0;0.0;0.0;
1107;Overheid;14900;2004;252.0;88.0;77.0;2.0;14.0;-1.0;0.0;;0.0;;;;;;;;72.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1108;Overheid;14900;2005;282.0;102.0;89.0;1.0;16.0;0.0;0.0;;0.0;;;;;;;;72.0;0.0;;0.0;0.0;2.0;0.0;2.0;0.0;0.0;
1109;Overheid;14900;2006;313.0;105.0;121.0;10.0;14.0;0.0;0.0;;0.0;;;;;;;;62.0;0.0;;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
1110;Overheid;14900;2007;278.0;88.0;110.0;-2.0;20.0;0.0;0.0;;0.0;;;;;;;;62.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1111;Overheid;14900;2008;302.0;113.0;114.0;-2.0;20.0;0.0;0.0;;0.0;;;;;;;;57.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1112;Overheid;14900;2009;296.0;112.0;126.0;-5.0;20.0;0.0;0.0;;0.0;;;;;;;;43.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1113;Overheid;14900;2010;248.0;111.0;107.0;-9.0;19.0;0.0;0.0;;0.0;;;;;;;;20.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1114;Overheid;14900;2011;179.0;67.0;90.0;-10.0;14.0;0.0;0.0;;0.0;;;;;;;;18.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1115;Overheid;14900;2012;175.0;71.0;87.0;-8.0;9.0;0.0;0.0;;0.0;;;;;;;;16.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
1116;Overheid;15000;1995;15285.0;1120.0;709.0;-16.0;92.0;0.0;0.0;;0.0;13347.0;0.0;0.0;0.0;13347.0;13347.0;0.0;7.0;17.0;;0.0;17.0;3.0;3.0;0.0;6.0;6.0;0.0
1117;Overheid;15000;1996;15135.0;1146.0;736.0;-41.0;114.0;0.0;0.0;;0.0;13142.0;0.0;0.0;0.0;13142.0;13142.0;0.0;9.0;20.0;;0.0;20.0;3.0;3.0;0.0;6.0;6.0;0.0
1118;Overheid;15000;1997;16912.0;1200.0;722.0;-44.0;117.0;0.0;0.0;;0.0;14877.0;0.0;0.0;0.0;14877.0;14877.0;0.0;11.0;20.0;;0.0;20.0;3.0;3.0;0.0;6.0;6.0;0.0
1119;Overheid;15000;1998;17712.0;1230.0;746.0;-40.0;117.0;0.0;0.0;;0.0;15593.0;0.0;0.0;0.0;15593.0;15593.0;0.0;24.0;31.0;;0.0;31.0;5.0;5.0;0.0;6.0;6.0;0.0
1120;Overheid;15000;1999;18825.0;1347.0;818.0;-38.0;124.0;0.0;0.0;;0.0;16450.0;0.0;0.0;0.0;16450.0;16450.0;0.0;14.0;44.0;;0.0;44.0;60.0;3.0;57.0;6.0;6.0;0.0
1121;Overheid;15000;2000;20643.0;1590.0;940.0;-22.0;145.0;0.0;0.0;;0.0;17882.0;0.0;0.0;0.0;17882.0;17882.0;0.0;34.0;65.0;;0.0;65.0;2.0;2.0;0.0;7.0;7.0;0.0
1122;Overheid;15000;2001;22688.0;1633.0;1022.0;1.0;153.0;0.0;0.0;;0.0;19756.0;0.0;0.0;0.0;19756.0;19716.0;40.0;24.0;87.0;;0.0;87.0;4.0;3.0;1.0;8.0;8.0;0.0
1123;Overheid;15000;2002;25412.0;1727.0;1127.0;-14.0;164.0;0.0;0.0;;0.0;22240.0;0.0;0.0;0.0;22240.0;22193.0;47.0;72.0;84.0;;0.0;84.0;5.0;4.0;1.0;7.0;7.0;0.0
1124;Overheid;15000;2003;27407.0;1805.0;1119.0;0.0;165.0;0.0;0.0;;0.0;24198.0;0.0;0.0;0.0;24198.0;23975.0;223.0;37.0;73.0;;0.0;73.0;4.0;3.0;1.0;6.0;6.0;0.0
1125;Overheid;15000;2004;28203.0;1835.0;1206.0;-20.0;166.0;0.0;0.0;;0.0;24883.0;0.0;0.0;0.0;24883.0;24674.0;209.0;64.0;59.0;;0.0;59.0;4.0;3.0;1.0;6.0;6.0;0.0
1126;Overheid;15000;2005;29366.0;2024.0;1456.0;-6.0;165.0;0.0;0.0;;0.0;25544.0;0.0;0.0;0.0;25544.0;25317.0;227.0;71.0;78.0;;6.0;72.0;27.0;3.0;24.0;7.0;7.0;0.0
1127;Overheid;15000;2006;38886.0;1632.0;2346.0;-19.0;169.0;-1.0;0.0;;0.0;34669.0;0.0;0.0;0.0;34669.0;34433.0;236.0;48.0;32.0;;9.0;23.0;3.0;3.0;0.0;7.0;7.0;0.0
1128;Overheid;15000;2007;41601.0;1714.0;2160.0;26.0;168.0;0.0;0.0;;0.0;36792.0;0.0;0.0;0.0;36792.0;36515.0;277.0;690.0;33.0;;9.0;24.0;11.0;11.0;0.0;7.0;7.0;0.0
1129;Overheid;15000;2008;43331.0;1749.0;2527.0;30.0;184.0;1.0;0.0;;0.0;37907.0;0.0;0.0;0.0;37907.0;37629.0;278.0;874.0;43.0;;11.0;32.0;9.0;9.0;0.0;7.0;7.0;0.0
1130;Overheid;15000;2009;47412.0;1839.0;3283.0;10.0;194.0;6.0;0.0;;0.0;41062.0;0.0;0.0;0.0;41062.0;40784.0;278.0;968.0;35.0;;2.0;33.0;5.0;5.0;0.0;10.0;10.0;0.0
1131;Overheid;15000;2010;49108.0;1967.0;3487.0;-9.0;193.0;5.0;0.0;;0.0;42444.0;0.0;0.0;0.0;42444.0;42166.0;278.0;967.0;46.0;;2.0;44.0;2.0;2.0;0.0;6.0;6.0;0.0
1132;Overheid;15000;2011;50390.0;1951.0;3322.0;-48.0;218.0;4.0;0.0;;0.0;43817.0;0.0;0.0;0.0;43817.0;43514.0;303.0;1062.0;55.0;;2.0;53.0;2.0;2.0;0.0;7.0;7.0;0.0
1133;Overheid;15000;2012;53411.0;1928.0;4503.0;-20.0;195.0;1.0;0.0;;0.0;45719.0;0.0;0.0;0.0;45719.0;45368.0;351.0;1010.0;67.0;;0.0;67.0;2.0;2.0;0.0;6.0;6.0;0.0
1134;Overheid;15100;1995;2481.0;0.0;4.0;0.0;0.0;0.0;0.0;;0.0;2477.0;0.0;0.0;0.0;2477.0;2477.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1135;Overheid;15100;1996;1914.0;44.0;42.0;-4.0;4.0;0.0;0.0;;0.0;1828.0;0.0;0.0;0.0;1828.0;1828.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1136;Overheid;15100;1997;1999.0;47.0;38.0;-4.0;4.0;0.0;0.0;;0.0;1914.0;0.0;0.0;0.0;1914.0;1914.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1137;Overheid;15100;1998;2195.0;53.0;40.0;-4.0;4.0;0.0;0.0;;0.0;2102.0;0.0;0.0;0.0;2102.0;2102.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1138;Overheid;15100;1999;2389.0;61.0;43.0;-5.0;5.0;0.0;0.0;;0.0;2285.0;0.0;0.0;0.0;2285.0;2285.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1139;Overheid;15100;2000;3186.0;98.0;68.0;-8.0;8.0;0.0;0.0;;0.0;3020.0;0.0;0.0;0.0;3020.0;3020.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1140;Overheid;15100;2001;3506.0;100.0;72.0;-8.0;8.0;0.0;0.0;;0.0;3334.0;0.0;0.0;0.0;3334.0;3334.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1141;Overheid;15100;2002;3778.0;99.0;82.0;-8.0;8.0;0.0;0.0;;0.0;3597.0;0.0;0.0;0.0;3597.0;3597.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1142;Overheid;15100;2003;4086.0;97.0;71.0;-7.0;7.0;0.0;0.0;;0.0;3888.0;0.0;0.0;0.0;3888.0;3888.0;0.0;30.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1143;Overheid;15100;2004;4146.0;103.0;80.0;-7.0;7.0;0.0;0.0;;0.0;3911.0;0.0;0.0;0.0;3911.0;3911.0;0.0;52.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1144;Overheid;15100;2005;4293.0;99.0;89.0;-7.0;7.0;0.0;0.0;;0.0;4041.0;0.0;0.0;0.0;4041.0;4041.0;0.0;64.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1145;Overheid;15100;2006;5997.0;4.0;271.0;-6.0;6.0;0.0;0.0;;0.0;5680.0;0.0;0.0;0.0;5680.0;5680.0;0.0;42.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1146;Overheid;15100;2007;6522.0;7.0;228.0;-6.0;6.0;0.0;0.0;;0.0;6242.0;0.0;0.0;0.0;6242.0;6242.0;0.0;45.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1147;Overheid;15100;2008;6393.0;6.0;252.0;-4.0;5.0;0.0;0.0;;0.0;6079.0;0.0;0.0;0.0;6079.0;6079.0;0.0;55.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1148;Overheid;15100;2009;7122.0;7.0;457.0;-5.0;6.0;0.0;0.0;;0.0;6610.0;0.0;0.0;0.0;6610.0;6610.0;0.0;46.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1149;Overheid;15100;2010;7391.0;10.0;525.0;-4.0;4.0;0.0;0.0;;0.0;6817.0;0.0;0.0;0.0;6817.0;6817.0;0.0;39.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1150;Overheid;15100;2011;7470.0;10.0;391.0;-8.0;8.0;0.0;0.0;;0.0;7057.0;0.0;0.0;0.0;7057.0;7057.0;0.0;12.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1151;Overheid;15100;2012;7209.0;5.0;575.0;-2.0;2.0;0.0;0.0;;0.0;6629.0;0.0;0.0;0.0;6629.0;6629.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1152;Overheid;15200;1995;5032.0;206.0;138.0;1.0;2.0;0.0;0.0;;0.0;4684.0;0.0;0.0;0.0;4684.0;4684.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1153;Overheid;15200;1996;5219.0;201.0;129.0;-6.0;9.0;0.0;0.0;;0.0;4885.0;0.0;0.0;0.0;4885.0;4885.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1154;Overheid;15200;1997;6188.0;217.0;122.0;-5.0;10.0;0.0;0.0;;0.0;5843.0;0.0;0.0;0.0;5843.0;5843.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1155;Overheid;15200;1998;6351.0;216.0;118.0;-7.0;10.0;0.0;0.0;;0.0;6012.0;0.0;0.0;0.0;6012.0;6012.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
1156;Overheid;15200;1999;6850.0;232.0;126.0;-6.0;11.0;0.0;0.0;;0.0;6485.0;0.0;0.0;0.0;6485.0;6485.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
1157;Overheid;15200;2000;6741.0;245.0;138.0;-9.0;14.0;0.0;0.0;;0.0;6351.0;0.0;0.0;0.0;6351.0;6351.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
1158;Overheid;15200;2001;7576.0;267.0;155.0;-9.0;14.0;0.0;0.0;;0.0;7147.0;0.0;0.0;0.0;7147.0;7107.0;40.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
1159;Overheid;15200;2002;8636.0;282.0;182.0;-11.0;16.0;0.0;0.0;;0.0;8166.0;0.0;0.0;0.0;8166.0;8119.0;47.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1160;Overheid;15200;2003;9833.0;303.0;179.0;-11.0;16.0;0.0;0.0;;0.0;9345.0;0.0;0.0;0.0;9345.0;9122.0;223.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1161;Overheid;15200;2004;8173.0;271.0;166.0;-8.0;13.0;0.0;0.0;;0.0;7717.0;0.0;0.0;0.0;7717.0;7508.0;209.0;0.0;13.0;;0.0;13.0;0.0;0.0;0.0;1.0;1.0;0.0
1162;Overheid;15200;2005;9746.0;306.0;212.0;-11.0;15.0;0.0;0.0;;0.0;9223.0;0.0;0.0;0.0;9223.0;8996.0;227.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1163;Overheid;15200;2006;10608.0;220.0;328.0;-7.0;13.0;0.0;0.0;;0.0;10053.0;0.0;0.0;0.0;10053.0;9817.0;236.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1164;Overheid;15200;2007;11232.0;234.0;296.0;-7.0;11.0;0.0;0.0;;0.0;10697.0;0.0;0.0;0.0;10697.0;10420.0;277.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1165;Overheid;15200;2008;11583.0;237.0;432.0;-10.0;14.0;0.0;0.0;;0.0;10909.0;0.0;0.0;0.0;10909.0;10631.0;278.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1166;Overheid;15200;2009;13212.0;261.0;580.0;-11.0;14.0;0.0;0.0;;0.0;12365.0;0.0;0.0;0.0;12365.0;12087.0;278.0;0.0;2.0;;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0
1167;Overheid;15200;2010;13530.0;270.0;602.0;-7.0;11.0;0.0;0.0;;0.0;12652.0;0.0;0.0;0.0;12652.0;12374.0;278.0;0.0;1.0;;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1168;Overheid;15200;2011;14160.0;254.0;605.0;-13.0;16.0;0.0;0.0;;0.0;13296.0;0.0;0.0;0.0;13296.0;12993.0;303.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
1169;Overheid;15200;2012;14765.0;250.0;866.0;-7.0;8.0;0.0;0.0;;0.0;13647.0;0.0;0.0;0.0;13647.0;13296.0;351.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1170;Overheid;15300;1995;6504.0;174.0;144.0;0.0;0.0;0.0;0.0;;0.0;6186.0;0.0;0.0;0.0;6186.0;6186.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1171;Overheid;15300;1996;6712.0;156.0;126.0;-11.0;11.0;0.0;0.0;;0.0;6429.0;0.0;0.0;0.0;6429.0;6429.0;0.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1172;Overheid;15300;1997;7399.0;165.0;112.0;-11.0;12.0;0.0;0.0;;0.0;7120.0;0.0;0.0;0.0;7120.0;7120.0;0.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1173;Overheid;15300;1998;7762.0;173.0;107.0;-12.0;13.0;0.0;0.0;;0.0;7479.0;0.0;0.0;0.0;7479.0;7479.0;0.0;2.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1174;Overheid;15300;1999;7976.0;185.0;108.0;-13.0;14.0;0.0;0.0;;0.0;7680.0;0.0;0.0;0.0;7680.0;7680.0;0.0;2.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1175;Overheid;15300;2000;8903.0;241.0;147.0;-18.0;19.0;0.0;0.0;;0.0;8511.0;0.0;0.0;0.0;8511.0;8511.0;0.0;2.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1176;Overheid;15300;2001;9686.0;248.0;159.0;-19.0;20.0;0.0;0.0;;0.0;9275.0;0.0;0.0;0.0;9275.0;9275.0;0.0;2.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1177;Overheid;15300;2002;10958.0;257.0;197.0;-20.0;21.0;0.0;0.0;;0.0;10477.0;0.0;0.0;0.0;10477.0;10477.0;0.0;2.0;23.0;;0.0;23.0;0.0;0.0;0.0;1.0;1.0;0.0
1178;Overheid;15300;2003;11395.0;248.0;163.0;-17.0;18.0;0.0;0.0;;0.0;10965.0;0.0;0.0;0.0;10965.0;10965.0;0.0;2.0;15.0;;0.0;15.0;0.0;0.0;0.0;1.0;1.0;0.0
1179;Overheid;15300;2004;13807.0;312.0;236.0;-21.0;22.0;0.0;0.0;;0.0;13255.0;0.0;0.0;0.0;13255.0;13255.0;0.0;2.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1180;Overheid;15300;2005;12792.0;273.0;235.0;-17.0;18.0;0.0;0.0;;0.0;12280.0;0.0;0.0;0.0;12280.0;12280.0;0.0;2.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1181;Overheid;15300;2006;19766.0;55.0;773.0;-19.0;20.0;0.0;0.0;;0.0;18936.0;0.0;0.0;0.0;18936.0;18936.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1182;Overheid;15300;2007;20539.0;63.0;620.0;-15.0;17.0;0.0;0.0;;0.0;19853.0;0.0;0.0;0.0;19853.0;19853.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1183;Overheid;15300;2008;21715.0;66.0;728.0;-16.0;17.0;0.0;0.0;;0.0;20919.0;0.0;0.0;0.0;20919.0;20919.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
1184;Overheid;15300;2009;23112.0;71.0;951.0;-18.0;19.0;0.0;0.0;;0.0;22087.0;0.0;0.0;0.0;22087.0;22087.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
1185;Overheid;15300;2010;24089.0;84.0;1028.0;-12.0;13.0;0.0;0.0;;0.0;22975.0;0.0;0.0;0.0;22975.0;22975.0;0.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1186;Overheid;15300;2011;24544.0;88.0;990.0;-22.0;23.0;0.0;0.0;;0.0;23464.0;0.0;0.0;0.0;23464.0;23464.0;0.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1187;Overheid;15300;2012;27164.0;82.0;1638.0;-7.0;7.0;0.0;0.0;;0.0;25443.0;0.0;0.0;0.0;25443.0;25443.0;0.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1188;Overheid;15400;1995;504.0;283.0;175.0;-4.0;21.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;17.0;;0.0;17.0;2.0;2.0;0.0;3.0;3.0;0.0
1189;Overheid;15400;1996;513.0;286.0;178.0;-5.0;21.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;20.0;;0.0;20.0;2.0;2.0;0.0;3.0;3.0;0.0
1190;Overheid;15400;1997;524.0;297.0;181.0;-11.0;22.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;;0.0;20.0;2.0;2.0;0.0;3.0;3.0;0.0
1191;Overheid;15400;1998;571.0;304.0;186.0;2.0;21.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;31.0;;0.0;31.0;4.0;4.0;0.0;2.0;2.0;0.0
1192;Overheid;15400;1999;593.0;314.0;200.0;-3.0;23.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;44.0;;0.0;44.0;2.0;2.0;0.0;2.0;2.0;0.0
1193;Overheid;15400;2000;672.0;322.0;207.0;22.0;23.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.0;63.0;;0.0;63.0;2.0;2.0;0.0;2.0;2.0;0.0
1194;Overheid;15400;2001;717.0;326.0;219.0;38.0;28.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;78.0;;0.0;78.0;4.0;3.0;1.0;3.0;3.0;0.0
1195;Overheid;15400;2002;756.0;346.0;230.0;19.0;34.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;68.0;51.0;;0.0;51.0;5.0;4.0;1.0;3.0;3.0;0.0
1196;Overheid;15400;2003;741.0;360.0;256.0;26.0;37.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;53.0;;0.0;53.0;4.0;3.0;1.0;2.0;2.0;0.0
1197;Overheid;15400;2004;735.0;357.0;252.0;22.0;39.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;51.0;;0.0;51.0;4.0;3.0;1.0;2.0;2.0;0.0
1198;Overheid;15400;2005;750.0;363.0;265.0;27.0;41.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;45.0;;0.0;45.0;4.0;3.0;1.0;2.0;2.0;0.0
1199;Overheid;15400;2006;802.0;397.0;325.0;7.0;43.0;-1.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;23.0;;0.0;23.0;3.0;3.0;0.0;2.0;2.0;0.0
1200;Overheid;15400;2007;856.0;415.0;338.0;19.0;43.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;21.0;;0.0;21.0;11.0;11.0;0.0;2.0;2.0;0.0
1201;Overheid;15400;2008;893.0;417.0;368.0;16.0;46.0;-2.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;30.0;;1.0;29.0;9.0;9.0;0.0;2.0;2.0;0.0
1202;Overheid;15400;2009;971.0;445.0;427.0;6.0;46.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;29.0;;1.0;28.0;5.0;5.0;0.0;3.0;3.0;0.0
1203;Overheid;15400;2010;1018.0;490.0;437.0;4.0;45.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;34.0;;1.0;33.0;2.0;2.0;0.0;2.0;2.0;0.0
1204;Overheid;15400;2011;1063.0;494.0;453.0;4.0;41.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;41.0;;1.0;40.0;2.0;2.0;0.0;2.0;2.0;0.0
1205;Overheid;15400;2012;1035.0;498.0;441.0;3.0;43.0;-2.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;38.0;;0.0;38.0;2.0;2.0;0.0;2.0;2.0;0.0
1206;Overheid;15500;1995;545.0;312.0;192.0;-5.0;43.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;1.0;1.0;0.0;2.0;2.0;
1207;Overheid;15500;1996;571.0;316.0;211.0;-4.0;45.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;1.0;1.0;0.0;2.0;2.0;
1208;Overheid;15500;1997;580.0;320.0;210.0;2.0;45.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;1.0;1.0;0.0;2.0;2.0;
1209;Overheid;15500;1998;577.0;323.0;218.0;-12.0;45.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;1.0;1.0;0.0;2.0;2.0;
1210;Overheid;15500;1999;677.0;379.0;246.0;1.0;48.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;1.0;1.0;0.0;2.0;2.0;
1211;Overheid;15500;2000;768.0;434.0;277.0;-2.0;57.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;
1212;Overheid;15500;2001;836.0;454.0;314.0;7.0;59.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;
1213;Overheid;15500;2002;882.0;489.0;317.0;12.0;62.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;
1214;Overheid;15500;2003;909.0;525.0;310.0;8.0;64.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;
1215;Overheid;15500;2004;893.0;515.0;315.0;-2.0;63.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;2.0;2.0;
1216;Overheid;15500;2005;898.0;514.0;328.0;-10.0;63.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;3.0;3.0;
1217;Overheid;15500;2006;908.0;504.0;344.0;-7.0;64.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;3.0;3.0;
1218;Overheid;15500;2007;963.0;528.0;352.0;13.0;67.0;0.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;3.0;3.0;
1219;Overheid;15500;2008;1037.0;561.0;370.0;28.0;74.0;1.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;3.0;3.0;
1220;Overheid;15500;2009;1067.0;575.0;392.0;16.0;79.0;2.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;3.0;3.0;
1221;Overheid;15500;2010;1097.0;613.0;400.0;-8.0;88.0;1.0;0.0;;0.0;;;;;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;3.0;3.0;
