ID;BedrijfstakkenBranchesSBI2008;Perioden;SnelgroeiendeBedrijven_1;WerknemersBijSnelgroeiendeBedrijven_2;JongeSnelgroeiendeBedrijven_3;WerknemersBijJongeSnelgroeiendeBed_4
2250;467 Overige gespecialiseerde groothandel;2011;154.0;7860.0;;
2251;467 Overige gespecialiseerde groothandel;2012;141.0;7175.0;;
2252;467 Overige gespecialiseerde groothandel;2013;129.0;6704.0;;
2253;467 Overige gespecialiseerde groothandel;2014;121.0;6515.0;;
2254;467 Overige gespecialiseerde groothandel;2015;112.0;7096.0;;
2255;467 Overige gespecialiseerde groothandel;2016;134.0;7402.0;;
2256;467 Overige gespecialiseerde groothandel;2017;162.0;8679.0;;
2257;467 Overige gespecialiseerde groothandel;2018;193.0;11454.0;;
2258;467 Overige gespecialiseerde groothandel;2019;207.0;12705.0;;
2259;467 Overige gespecialiseerde groothandel;2020;217.0;14276.0;;
2260;467 Overige gespecialiseerde groothandel;2021;207.0;14393.0;1.0;
2261;467 Overige gespecialiseerde groothandel;2022;193.0;15223.0;;
2262;469 Niet-gespecialiseerde groothandel;2010;9.0;377.0;;
2263;469 Niet-gespecialiseerde groothandel;2011;14.0;702.0;;
2264;469 Niet-gespecialiseerde groothandel;2012;16.0;765.0;;
2265;469 Niet-gespecialiseerde groothandel;2013;10.0;338.0;;
2266;469 Niet-gespecialiseerde groothandel;2014;14.0;2563.0;;
2267;469 Niet-gespecialiseerde groothandel;2015;14.0;2876.0;;
2268;469 Niet-gespecialiseerde groothandel;2016;16.0;2272.0;;
2269;469 Niet-gespecialiseerde groothandel;2017;17.0;1021.0;;
2270;469 Niet-gespecialiseerde groothandel;2018;18.0;1151.0;;
2271;469 Niet-gespecialiseerde groothandel;2019;18.0;1209.0;;
2272;469 Niet-gespecialiseerde groothandel;2020;12.0;997.0;;
2273;469 Niet-gespecialiseerde groothandel;2021;13.0;1578.0;1.0;
2274;469 Niet-gespecialiseerde groothandel;2022;14.0;2144.0;;
2275;47 Detailhandel (niet in auto's);2010;677.0;94298.0;;
2276;47 Detailhandel (niet in auto's);2011;640.0;79471.0;;
2277;47 Detailhandel (niet in auto's);2012;581.0;101939.0;;
2278;47 Detailhandel (niet in auto's);2013;527.0;93944.0;;
2279;47 Detailhandel (niet in auto's);2014;479.0;106777.0;;
2280;47 Detailhandel (niet in auto's);2015;499.0;104518.0;;
2281;47 Detailhandel (niet in auto's);2016;593.0;97259.0;;
2282;47 Detailhandel (niet in auto's);2017;695.0;96934.0;;
2283;47 Detailhandel (niet in auto's);2018;844.0;122387.0;;
2284;47 Detailhandel (niet in auto's);2019;742.0;96705.0;;
2285;47 Detailhandel (niet in auto's);2020;692.0;94814.0;;
2286;47 Detailhandel (niet in auto's);2021;663.0;71571.0;47.0;3727.0
2287;47 Detailhandel (niet in auto's);2022;718.0;86515.0;;
2288;471 Supermarkten en warenhuizen;2010;170.0;48220.0;;
2289;471 Supermarkten en warenhuizen;2011;189.0;43961.0;;
2290;471 Supermarkten en warenhuizen;2012;184.0;65733.0;;
2291;471 Supermarkten en warenhuizen;2013;172.0;62788.0;;
2292;471 Supermarkten en warenhuizen;2014;124.0;70701.0;;
2293;471 Supermarkten en warenhuizen;2015;125.0;73720.0;;
2294;471 Supermarkten en warenhuizen;2016;150.0;51938.0;;
2295;471 Supermarkten en warenhuizen;2017;145.0;39220.0;;
2296;471 Supermarkten en warenhuizen;2018;198.0;51552.0;;
2297;471 Supermarkten en warenhuizen;2019;148.0;34269.0;;
2298;471 Supermarkten en warenhuizen;2020;148.0;37313.0;;
2299;471 Supermarkten en warenhuizen;2021;101.0;14837.0;17.0;1160.0
2300;471 Supermarkten en warenhuizen;2022;122.0;26560.0;;
2301;472 Winkels in voedingsmiddelen;2010;58.0;2110.0;;
2302;472 Winkels in voedingsmiddelen;2011;66.0;1940.0;;
2303;472 Winkels in voedingsmiddelen;2012;55.0;1882.0;;
2304;472 Winkels in voedingsmiddelen;2013;46.0;1701.0;;
2305;472 Winkels in voedingsmiddelen;2014;57.0;1887.0;;
2306;472 Winkels in voedingsmiddelen;2015;52.0;1435.0;;
2307;472 Winkels in voedingsmiddelen;2016;72.0;2155.0;;
2308;472 Winkels in voedingsmiddelen;2017;86.0;3363.0;;
2309;472 Winkels in voedingsmiddelen;2018;95.0;2957.0;;
2310;472 Winkels in voedingsmiddelen;2019;72.0;2494.0;;
2311;472 Winkels in voedingsmiddelen;2020;63.0;2004.0;;
2312;472 Winkels in voedingsmiddelen;2021;86.0;2679.0;5.0;109.0
2313;472 Winkels in voedingsmiddelen;2022;97.0;2821.0;;
2314;473 Tankstations;2010;27.0;1339.0;;
2315;473 Tankstations;2011;26.0;2370.0;;
2316;473 Tankstations;2012;25.0;2586.0;;
2317;473 Tankstations;2013;20.0;1462.0;;
2318;473 Tankstations;2014;15.0;1224.0;;
2319;473 Tankstations;2015;23.0;1262.0;;
2320;473 Tankstations;2016;33.0;1797.0;;
2321;473 Tankstations;2017;38.0;2170.0;;
2322;473 Tankstations;2018;37.0;3100.0;;
2323;473 Tankstations;2019;31.0;3583.0;;
2324;473 Tankstations;2020;30.0;3648.0;;
2325;473 Tankstations;2021;24.0;4143.0;0.0;0.0
2326;473 Tankstations;2022;24.0;1583.0;;
2327;474 Winkels in consumentenelektronica;2010;18.0;5626.0;;
2328;474 Winkels in consumentenelektronica;2011;15.0;1237.0;;
2329;474 Winkels in consumentenelektronica;2012;14.0;2936.0;;
2330;474 Winkels in consumentenelektronica;2013;14.0;1483.0;;
2331;474 Winkels in consumentenelektronica;2014;13.0;1902.0;;
2332;474 Winkels in consumentenelektronica;2015;12.0;1272.0;;
2333;474 Winkels in consumentenelektronica;2016;12.0;1509.0;;
2334;474 Winkels in consumentenelektronica;2017;17.0;1412.0;;
2335;474 Winkels in consumentenelektronica;2018;11.0;1194.0;;
2336;474 Winkels in consumentenelektronica;2019;7.0;;;
2337;474 Winkels in consumentenelektronica;2020;11.0;471.0;;
2338;474 Winkels in consumentenelektronica;2021;7.0;446.0;0.0;0.0
2339;474 Winkels in consumentenelektronica;2022;8.0;466.0;;
2340;475 Winkels in overige huishoudwaren;2010;48.0;8641.0;;
2341;475 Winkels in overige huishoudwaren;2011;40.0;5365.0;;
2342;475 Winkels in overige huishoudwaren;2012;36.0;3842.0;;
2343;475 Winkels in overige huishoudwaren;2013;35.0;2877.0;;
2344;475 Winkels in overige huishoudwaren;2014;39.0;4136.0;;
2345;475 Winkels in overige huishoudwaren;2015;42.0;3870.0;;
2346;475 Winkels in overige huishoudwaren;2016;69.0;9000.0;;
2347;475 Winkels in overige huishoudwaren;2017;90.0;10118.0;;
2348;475 Winkels in overige huishoudwaren;2018;115.0;13270.0;;
2349;475 Winkels in overige huishoudwaren;2019;100.0;8680.0;;
2350;475 Winkels in overige huishoudwaren;2020;92.0;8749.0;;
2351;475 Winkels in overige huishoudwaren;2021;102.0;8682.0;3.0;
2352;475 Winkels in overige huishoudwaren;2022;107.0;5627.0;;
2353;476 Winkels in recreatieartikelen;2010;43.0;1865.0;;
2354;476 Winkels in recreatieartikelen;2011;27.0;1125.0;;
2355;476 Winkels in recreatieartikelen;2012;25.0;1413.0;;
2356;476 Winkels in recreatieartikelen;2013;21.0;1525.0;;
2357;476 Winkels in recreatieartikelen;2014;21.0;1101.0;;
2358;476 Winkels in recreatieartikelen;2015;30.0;1945.0;;
2359;476 Winkels in recreatieartikelen;2016;27.0;2456.0;;
2360;476 Winkels in recreatieartikelen;2017;34.0;3932.0;;
2361;476 Winkels in recreatieartikelen;2018;40.0;6963.0;;
2362;476 Winkels in recreatieartikelen;2019;41.0;5957.0;;
2363;476 Winkels in recreatieartikelen;2020;40.0;3430.0;;
2364;476 Winkels in recreatieartikelen;2021;44.0;4982.0;1.0;
2365;476 Winkels in recreatieartikelen;2022;57.0;6419.0;;
2366;477 Winkels in overige artikelen;2010;278.0;24465.0;;
2367;477 Winkels in overige artikelen;2011;240.0;20859.0;;
2368;477 Winkels in overige artikelen;2012;211.0;20876.0;;
2369;477 Winkels in overige artikelen;2013;176.0;18202.0;;
2370;477 Winkels in overige artikelen;2014;169.0;22158.0;;
2371;477 Winkels in overige artikelen;2015;164.0;15954.0;;
2372;477 Winkels in overige artikelen;2016;174.0;22424.0;;
2373;477 Winkels in overige artikelen;2017;211.0;27668.0;;
2374;477 Winkels in overige artikelen;2018;263.0;32324.0;;
2375;477 Winkels in overige artikelen;2019;244.0;27045.0;;
2376;477 Winkels in overige artikelen;2020;193.0;21841.0;;
2377;477 Winkels in overige artikelen;2021;172.0;15241.0;11.0;
2378;477 Winkels in overige artikelen;2022;159.0;19832.0;;
2379;478 Markthandel;2010;9.0;227.0;;
2380;478 Markthandel;2011;9.0;212.0;;
2381;478 Markthandel;2012;6.0;111.0;;
2382;478 Markthandel;2013;9.0;213.0;;
2383;478 Markthandel;2014;11.0;287.0;;
2384;478 Markthandel;2015;15.0;388.0;;
2385;478 Markthandel;2016;16.0;403.0;;
2386;478 Markthandel;2017;6.0;151.0;;
2387;478 Markthandel;2018;10.0;262.0;;
2388;478 Markthandel;2019;9.0;;;
2389;478 Markthandel;2020;9.0;229.0;;
2390;478 Markthandel;2021;15.0;356.0;0.0;0.0
2391;478 Markthandel;2022;14.0;401.0;;
2392;479 Detailhandel, geen winkel of markt;2010;26.0;1804.0;;
2393;479 Detailhandel, geen winkel of markt;2011;28.0;2403.0;;
2394;479 Detailhandel, geen winkel of markt;2012;25.0;2560.0;;
2395;479 Detailhandel, geen winkel of markt;2013;34.0;3692.0;;
2396;479 Detailhandel, geen winkel of markt;2014;30.0;3381.0;;
2397;479 Detailhandel, geen winkel of markt;2015;36.0;4673.0;;
2398;479 Detailhandel, geen winkel of markt;2016;40.0;5577.0;;
2399;479 Detailhandel, geen winkel of markt;2017;68.0;8899.0;;
2400;479 Detailhandel, geen winkel of markt;2018;75.0;10766.0;;
2401;479 Detailhandel, geen winkel of markt;2019;90.0;13464.0;;
2402;479 Detailhandel, geen winkel of markt;2020;106.0;17127.0;;
2403;479 Detailhandel, geen winkel of markt;2021;112.0;20205.0;10.0;459.0
2404;479 Detailhandel, geen winkel of markt;2022;130.0;22806.0;;
2405;H Vervoer en opslag;2010;413.0;48117.0;;
2406;H Vervoer en opslag;2011;356.0;38627.0;;
2407;H Vervoer en opslag;2012;368.0;41338.0;;
2408;H Vervoer en opslag;2013;382.0;47818.0;;
2409;H Vervoer en opslag;2014;377.0;43297.0;;
2410;H Vervoer en opslag;2015;403.0;40597.0;;
2411;H Vervoer en opslag;2016;451.0;43669.0;;
2412;H Vervoer en opslag;2017;527.0;49679.0;;
2413;H Vervoer en opslag;2018;660.0;88738.0;;
2414;H Vervoer en opslag;2019;594.0;73018.0;;
2415;H Vervoer en opslag;2020;477.0;55252.0;;
2416;H Vervoer en opslag;2021;424.0;46642.0;31.0;1480.0
2417;H Vervoer en opslag;2022;466.0;52889.0;;
2418;49 Vervoer over land;2010;265.0;27866.0;;
2419;49 Vervoer over land;2011;220.0;21419.0;;
2420;49 Vervoer over land;2012;217.0;23656.0;;
2421;49 Vervoer over land;2013;201.0;22404.0;;
2422;49 Vervoer over land;2014;192.0;20072.0;;
2423;49 Vervoer over land;2015;206.0;18515.0;;
2424;49 Vervoer over land;2016;245.0;25731.0;;
2425;49 Vervoer over land;2017;297.0;30473.0;;
2426;49 Vervoer over land;2018;380.0;54069.0;;
2427;49 Vervoer over land;2019;338.0;37084.0;;
2428;49 Vervoer over land;2020;252.0;32865.0;;
2429;49 Vervoer over land;2021;202.0;25974.0;13.0;429.0
2430;49 Vervoer over land;2022;229.0;27743.0;;
2431;491 Personenvervoer per spoor,geen tram;2010;0.0;0.0;;
2432;491 Personenvervoer per spoor,geen tram;2011;1.0;;;
2433;491 Personenvervoer per spoor,geen tram;2012;0.0;0.0;;
2434;491 Personenvervoer per spoor,geen tram;2013;1.0;;;
2435;491 Personenvervoer per spoor,geen tram;2014;1.0;;;
2436;491 Personenvervoer per spoor,geen tram;2015;1.0;;;
2437;491 Personenvervoer per spoor,geen tram;2016;1.0;;;
2438;491 Personenvervoer per spoor,geen tram;2017;2.0;;;
2439;491 Personenvervoer per spoor,geen tram;2018;3.0;;;
2440;491 Personenvervoer per spoor,geen tram;2019;1.0;;;
2441;491 Personenvervoer per spoor,geen tram;2020;1.0;;;
2442;491 Personenvervoer per spoor,geen tram;2021;0.0;0.0;0.0;0.0
2443;491 Personenvervoer per spoor,geen tram;2022;1.0;;;
2444;492 Goederenvervoer per spoor;2010;1.0;;;
2445;492 Goederenvervoer per spoor;2011;1.0;;;
2446;492 Goederenvervoer per spoor;2012;0.0;0.0;;
2447;492 Goederenvervoer per spoor;2013;0.0;0.0;;
2448;492 Goederenvervoer per spoor;2014;0.0;0.0;;
2449;492 Goederenvervoer per spoor;2015;1.0;;;
2450;492 Goederenvervoer per spoor;2016;1.0;;;
2451;492 Goederenvervoer per spoor;2017;0.0;0.0;;
2452;492 Goederenvervoer per spoor;2018;1.0;;;
2453;492 Goederenvervoer per spoor;2019;1.0;;;
2454;492 Goederenvervoer per spoor;2020;1.0;;;
2455;492 Goederenvervoer per spoor;2021;1.0;;1.0;
2456;492 Goederenvervoer per spoor;2022;1.0;;;
2457;493 Personenvervoer over de weg;2010;89.0;14041.0;;
2458;493 Personenvervoer over de weg;2011;63.0;;;
2459;493 Personenvervoer over de weg;2012;55.0;12536.0;;
2460;493 Personenvervoer over de weg;2013;52.0;13954.0;;
2461;493 Personenvervoer over de weg;2014;43.0;;;
2462;493 Personenvervoer over de weg;2015;31.0;;;
2463;493 Personenvervoer over de weg;2016;38.0;;;
2464;493 Personenvervoer over de weg;2017;42.0;7045.0;;
2465;493 Personenvervoer over de weg;2018;59.0;;;
2466;493 Personenvervoer over de weg;2019;70.0;;;
2467;493 Personenvervoer over de weg;2020;49.0;;;
2468;493 Personenvervoer over de weg;2021;30.0;;0.0;0.0
2469;493 Personenvervoer over de weg;2022;23.0;;;
2470;494 Goederenvervoer over de weg;2010;175.0;;;
2471;494 Goederenvervoer over de weg;2011;155.0;10774.0;;
2472;494 Goederenvervoer over de weg;2012;162.0;11120.0;;
2473;494 Goederenvervoer over de weg;2013;148.0;;;
2474;494 Goederenvervoer over de weg;2014;148.0;10491.0;;
2475;494 Goederenvervoer over de weg;2015;173.0;13890.0;;
2476;494 Goederenvervoer over de weg;2016;205.0;19972.0;;
2477;494 Goederenvervoer over de weg;2017;253.0;;;
2478;494 Goederenvervoer over de weg;2018;317.0;24408.0;;
2479;494 Goederenvervoer over de weg;2019;266.0;20088.0;;
2480;494 Goederenvervoer over de weg;2020;201.0;20128.0;;
2481;494 Goederenvervoer over de weg;2021;171.0;18968.0;12.0;
2482;494 Goederenvervoer over de weg;2022;204.0;24553.0;;
2483;495 Transport via pijpleidingen;2010;0.0;0.0;;
2484;495 Transport via pijpleidingen;2011;0.0;0.0;;
2485;495 Transport via pijpleidingen;2012;0.0;0.0;;
2486;495 Transport via pijpleidingen;2013;0.0;0.0;;
2487;495 Transport via pijpleidingen;2014;0.0;0.0;;
2488;495 Transport via pijpleidingen;2015;0.0;0.0;;
2489;495 Transport via pijpleidingen;2016;0.0;0.0;;
2490;495 Transport via pijpleidingen;2017;0.0;0.0;;
2491;495 Transport via pijpleidingen;2018;0.0;0.0;;
2492;495 Transport via pijpleidingen;2019;0.0;0.0;;
2493;495 Transport via pijpleidingen;2020;0.0;0.0;;
2494;495 Transport via pijpleidingen;2021;0.0;0.0;0.0;0.0
2495;495 Transport via pijpleidingen;2022;0.0;0.0;;
2496;50 Vervoer over water;2010;18.0;;;
2497;50 Vervoer over water;2011;20.0;1425.0;;
2498;50 Vervoer over water;2012;23.0;;;
2499;50 Vervoer over water;2013;25.0;1577.0;;
2500;50 Vervoer over water;2014;27.0;;;
2501;50 Vervoer over water;2015;24.0;;;
2502;50 Vervoer over water;2016;25.0;;;
2503;50 Vervoer over water;2017;24.0;1627.0;;
2504;50 Vervoer over water;2018;30.0;1509.0;;
2505;50 Vervoer over water;2019;31.0;1988.0;;
2506;50 Vervoer over water;2020;20.0;;;
2507;50 Vervoer over water;2021;16.0;1124.0;0.0;0.0
2508;50 Vervoer over water;2022;12.0;1315.0;;
2509;501 Zee- en kustvaart (passagiersvaart);2010;3.0;;;
2510;501 Zee- en kustvaart (passagiersvaart);2011;2.0;;;
2511;501 Zee- en kustvaart (passagiersvaart);2012;1.0;;;
2512;501 Zee- en kustvaart (passagiersvaart);2013;0.0;0.0;;
2513;501 Zee- en kustvaart (passagiersvaart);2014;0.0;0.0;;
2514;501 Zee- en kustvaart (passagiersvaart);2015;0.0;0.0;;
2515;501 Zee- en kustvaart (passagiersvaart);2016;2.0;;;
2516;501 Zee- en kustvaart (passagiersvaart);2017;1.0;;;
2517;501 Zee- en kustvaart (passagiersvaart);2018;0.0;0.0;;
2518;501 Zee- en kustvaart (passagiersvaart);2019;1.0;;;
2519;501 Zee- en kustvaart (passagiersvaart);2020;2.0;;;
2520;501 Zee- en kustvaart (passagiersvaart);2021;1.0;;0.0;0.0
2521;501 Zee- en kustvaart (passagiersvaart);2022;1.0;;;
2522;502 Zee- en kustvaart (vrachtvaart);2010;5.0;566.0;;
2523;502 Zee- en kustvaart (vrachtvaart);2011;6.0;465.0;;
2524;502 Zee- en kustvaart (vrachtvaart);2012;9.0;693.0;;
2525;502 Zee- en kustvaart (vrachtvaart);2013;11.0;743.0;;
2526;502 Zee- en kustvaart (vrachtvaart);2014;13.0;1662.0;;
2527;502 Zee- en kustvaart (vrachtvaart);2015;10.0;644.0;;
2528;502 Zee- en kustvaart (vrachtvaart);2016;8.0;773.0;;
2529;502 Zee- en kustvaart (vrachtvaart);2017;9.0;;;
2530;502 Zee- en kustvaart (vrachtvaart);2018;10.0;702.0;;
2531;502 Zee- en kustvaart (vrachtvaart);2019;11.0;1086.0;;
2532;502 Zee- en kustvaart (vrachtvaart);2020;5.0;;;
2533;502 Zee- en kustvaart (vrachtvaart);2021;4.0;;0.0;0.0
2534;502 Zee- en kustvaart (vrachtvaart);2022;3.0;;;
2535;503 Binnenvaart (passagiersvaart);2010;5.0;354.0;;
2536;503 Binnenvaart (passagiersvaart);2011;3.0;;;
2537;503 Binnenvaart (passagiersvaart);2012;3.0;;;
2538;503 Binnenvaart (passagiersvaart);2013;4.0;;;
2539;503 Binnenvaart (passagiersvaart);2014;6.0;317.0;;
2540;503 Binnenvaart (passagiersvaart);2015;5.0;;;
2541;503 Binnenvaart (passagiersvaart);2016;6.0;656.0;;
2542;503 Binnenvaart (passagiersvaart);2017;2.0;;;
2543;503 Binnenvaart (passagiersvaart);2018;7.0;211.0;;
2544;503 Binnenvaart (passagiersvaart);2019;6.0;;;
2545;503 Binnenvaart (passagiersvaart);2020;3.0;;;
2546;503 Binnenvaart (passagiersvaart);2021;2.0;;0.0;0.0
2547;503 Binnenvaart (passagiersvaart);2022;3.0;;;
2548;504 Binnenvaart (vracht- en sleepvaart);2010;5.0;365.0;;
2549;504 Binnenvaart (vracht- en sleepvaart);2011;9.0;703.0;;
2550;504 Binnenvaart (vracht- en sleepvaart);2012;10.0;500.0;;
2551;504 Binnenvaart (vracht- en sleepvaart);2013;10.0;;;
2552;504 Binnenvaart (vracht- en sleepvaart);2014;8.0;;;
2553;504 Binnenvaart (vracht- en sleepvaart);2015;9.0;322.0;;
2554;504 Binnenvaart (vracht- en sleepvaart);2016;9.0;277.0;;
2555;504 Binnenvaart (vracht- en sleepvaart);2017;12.0;611.0;;
2556;504 Binnenvaart (vracht- en sleepvaart);2018;13.0;596.0;;
2557;504 Binnenvaart (vracht- en sleepvaart);2019;13.0;668.0;;
2558;504 Binnenvaart (vracht- en sleepvaart);2020;10.0;526.0;;
2559;504 Binnenvaart (vracht- en sleepvaart);2021;9.0;273.0;0.0;0.0
2560;504 Binnenvaart (vracht- en sleepvaart);2022;5.0;248.0;;
2561;51 Vervoer door de lucht;2010;2.0;;;
2562;51 Vervoer door de lucht;2011;2.0;;;
2563;51 Vervoer door de lucht;2012;1.0;;;
2564;51 Vervoer door de lucht;2013;3.0;;;
2565;51 Vervoer door de lucht;2014;4.0;183.0;;
2566;51 Vervoer door de lucht;2015;4.0;;;
2567;51 Vervoer door de lucht;2016;3.0;;;
2568;51 Vervoer door de lucht;2017;0.0;0.0;;
2569;51 Vervoer door de lucht;2018;2.0;;;
2570;51 Vervoer door de lucht;2019;3.0;;;
2571;51 Vervoer door de lucht;2020;4.0;;;
2572;51 Vervoer door de lucht;2021;4.0;150.0;0.0;0.0
2573;51 Vervoer door de lucht;2022;4.0;129.0;;
2574;511 Personenvervoer door de lucht;2010;2.0;;;
2575;511 Personenvervoer door de lucht;2011;2.0;;;
2576;511 Personenvervoer door de lucht;2012;1.0;;;
2577;511 Personenvervoer door de lucht;2013;3.0;;;
2578;511 Personenvervoer door de lucht;2014;4.0;183.0;;
2579;511 Personenvervoer door de lucht;2015;4.0;;;
2580;511 Personenvervoer door de lucht;2016;2.0;;;
2581;511 Personenvervoer door de lucht;2017;0.0;0.0;;
2582;511 Personenvervoer door de lucht;2018;2.0;;;
2583;511 Personenvervoer door de lucht;2019;3.0;;;
2584;511 Personenvervoer door de lucht;2020;3.0;;;
2585;511 Personenvervoer door de lucht;2021;2.0;;0.0;0.0
2586;511 Personenvervoer door de lucht;2022;2.0;;;
2587;512 Goederenvervoer door de lucht;2010;0.0;0.0;;
2588;512 Goederenvervoer door de lucht;2011;0.0;0.0;;
2589;512 Goederenvervoer door de lucht;2012;0.0;0.0;;
2590;512 Goederenvervoer door de lucht;2013;0.0;0.0;;
2591;512 Goederenvervoer door de lucht;2014;0.0;0.0;;
2592;512 Goederenvervoer door de lucht;2015;0.0;0.0;;
2593;512 Goederenvervoer door de lucht;2016;1.0;;;
2594;512 Goederenvervoer door de lucht;2017;0.0;0.0;;
2595;512 Goederenvervoer door de lucht;2018;0.0;0.0;;
2596;512 Goederenvervoer door de lucht;2019;0.0;0.0;;
2597;512 Goederenvervoer door de lucht;2020;1.0;;;
2598;512 Goederenvervoer door de lucht;2021;2.0;;0.0;0.0
2599;512 Goederenvervoer door de lucht;2022;2.0;;;
2600;52 Opslag, dienstverlening voor vervoer;2010;107.0;16180.0;;
2601;52 Opslag, dienstverlening voor vervoer;2011;99.0;14108.0;;
2602;52 Opslag, dienstverlening voor vervoer;2012;104.0;11025.0;;
2603;52 Opslag, dienstverlening voor vervoer;2013;128.0;11771.0;;
2604;52 Opslag, dienstverlening voor vervoer;2014;129.0;11209.0;;
2605;52 Opslag, dienstverlening voor vervoer;2015;134.0;11653.0;;
2606;52 Opslag, dienstverlening voor vervoer;2016;142.0;13771.0;;
2607;52 Opslag, dienstverlening voor vervoer;2017;170.0;14628.0;;
2608;52 Opslag, dienstverlening voor vervoer;2018;205.0;18784.0;;
2609;52 Opslag, dienstverlening voor vervoer;2019;180.0;20789.0;;
2610;52 Opslag, dienstverlening voor vervoer;2020;153.0;17995.0;;
2611;52 Opslag, dienstverlening voor vervoer;2021;147.0;14310.0;13.0;
2612;52 Opslag, dienstverlening voor vervoer;2022;173.0;17160.0;;
2613;521 Opslag;2010;23.0;3983.0;;
2614;521 Opslag;2011;25.0;4040.0;;
2615;521 Opslag;2012;23.0;3589.0;;
2616;521 Opslag;2013;25.0;1345.0;;
2617;521 Opslag;2014;29.0;2005.0;;
2618;521 Opslag;2015;22.0;1827.0;;
2619;521 Opslag;2016;31.0;4130.0;;
2620;521 Opslag;2017;39.0;4232.0;;
2621;521 Opslag;2018;50.0;5986.0;;
2622;521 Opslag;2019;46.0;7663.0;;
2623;521 Opslag;2020;34.0;4026.0;;
2624;521 Opslag;2021;26.0;2488.0;3.0;
2625;521 Opslag;2022;32.0;2853.0;;
2626;522 Dienstverlening voor vervoer;2010;84.0;12197.0;;
2627;522 Dienstverlening voor vervoer;2011;74.0;10068.0;;
2628;522 Dienstverlening voor vervoer;2012;81.0;7436.0;;
2629;522 Dienstverlening voor vervoer;2013;103.0;10427.0;;
2630;522 Dienstverlening voor vervoer;2014;100.0;9204.0;;
2631;522 Dienstverlening voor vervoer;2015;112.0;9825.0;;
2632;522 Dienstverlening voor vervoer;2016;111.0;9641.0;;
2633;522 Dienstverlening voor vervoer;2017;131.0;10396.0;;
2634;522 Dienstverlening voor vervoer;2018;155.0;12798.0;;
2635;522 Dienstverlening voor vervoer;2019;134.0;13126.0;;
2636;522 Dienstverlening voor vervoer;2020;119.0;13970.0;;
2637;522 Dienstverlening voor vervoer;2021;121.0;11822.0;10.0;346.0
2638;522 Dienstverlening voor vervoer;2022;141.0;14307.0;;
2639;53 Post en koeriers;2010;21.0;2171.0;;
2640;53 Post en koeriers;2011;15.0;;;
2641;53 Post en koeriers;2012;23.0;4655.0;;
2642;53 Post en koeriers;2013;25.0;;;
2643;53 Post en koeriers;2014;25.0;;;
2644;53 Post en koeriers;2015;35.0;8707.0;;
2645;53 Post en koeriers;2016;36.0;1987.0;;
2646;53 Post en koeriers;2017;36.0;2951.0;;
2647;53 Post en koeriers;2018;43.0;;;
2648;53 Post en koeriers;2019;42.0;;;
2649;53 Post en koeriers;2020;48.0;2620.0;;
2650;53 Post en koeriers;2021;55.0;5084.0;5.0;
2651;53 Post en koeriers;2022;48.0;6542.0;;
2652;531 Nationale post;2010;2.0;;;
2653;531 Nationale post;2011;1.0;;;
2654;531 Nationale post;2012;1.0;;;
2655;531 Nationale post;2013;1.0;;;
2656;531 Nationale post;2014;0.0;0.0;;
2657;531 Nationale post;2015;2.0;;;
2658;531 Nationale post;2016;1.0;;;
2659;531 Nationale post;2017;2.0;;;
2660;531 Nationale post;2018;3.0;;;
2661;531 Nationale post;2019;1.0;;;
2662;531 Nationale post;2020;0.0;0.0;;
2663;531 Nationale post;2021;0.0;0.0;0.0;0.0
2664;531 Nationale post;2022;0.0;0.0;;
2665;532 Lokale post en koeriers;2010;19.0;;;
2666;532 Lokale post en koeriers;2011;14.0;798.0;;
2667;532 Lokale post en koeriers;2012;22.0;;;
2668;532 Lokale post en koeriers;2013;24.0;;;
2669;532 Lokale post en koeriers;2014;25.0;;;
2670;532 Lokale post en koeriers;2015;33.0;;;
2671;532 Lokale post en koeriers;2016;35.0;;;
2672;532 Lokale post en koeriers;2017;34.0;;;
2673;532 Lokale post en koeriers;2018;40.0;;;
2674;532 Lokale post en koeriers;2019;41.0;;;
2675;532 Lokale post en koeriers;2020;48.0;2620.0;;
2676;532 Lokale post en koeriers;2021;55.0;5084.0;5.0;
2677;532 Lokale post en koeriers;2022;48.0;6542.0;;
2678;I Horeca;2010;599.0;32059.0;;
2679;I Horeca;2011;615.0;30822.0;;
2680;I Horeca;2012;640.0;38071.0;;
2681;I Horeca;2013;644.0;34354.0;;
2682;I Horeca;2014;660.0;41643.0;;
2683;I Horeca;2015;753.0;35849.0;;
2684;I Horeca;2016;947.0;51582.0;;
2685;I Horeca;2017;1047.0;;;
2686;I Horeca;2018;1399.0;77927.0;;
2687;I Horeca;2019;1122.0;69052.0;;
2688;I Horeca;2020;658.0;38890.0;;
2689;I Horeca;2021;532.0;30281.0;81.0;3217.0
2690;I Horeca;2022;1049.0;52224.0;;
2691;55 Logiesverstrekking;2010;104.0;9417.0;;
2692;55 Logiesverstrekking;2011;99.0;9028.0;;
2693;55 Logiesverstrekking;2012;111.0;9696.0;;
2694;55 Logiesverstrekking;2013;98.0;7759.0;;
2695;55 Logiesverstrekking;2014;80.0;7884.0;;
2696;55 Logiesverstrekking;2015;92.0;6815.0;;
2697;55 Logiesverstrekking;2016;133.0;12334.0;;
2698;55 Logiesverstrekking;2017;137.0;;;
2699;55 Logiesverstrekking;2018;169.0;12080.0;;
2700;55 Logiesverstrekking;2019;159.0;15289.0;;
