ID;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;TotaalPersonenInHuishoudens_1;TotaalPersonenInParticuliereHuish_2;ThuiswonendKind_3;Alleenstaand_4;Samenwonend_5;OuderInEenouderhuishouden_6;OverigLidHuishouden_7;PersonenInInstitutioneleHuishoudens_8
3115;Totaal mannen en vrouwen;12 jaar;Gescheiden;2026;;;;;;;0;0
3116;Totaal mannen en vrouwen;12 jaar;Gescheiden;2027;;;;;;;0;0
3117;Totaal mannen en vrouwen;12 jaar;Gescheiden;2028;;;;;;;0;0
3118;Totaal mannen en vrouwen;12 jaar;Gescheiden;2029;;;;;;;0;0
3119;Totaal mannen en vrouwen;12 jaar;Gescheiden;2030;;;;;;;0;0
3120;Totaal mannen en vrouwen;12 jaar;Gescheiden;2031;;;;;;;0;0
3121;Totaal mannen en vrouwen;12 jaar;Gescheiden;2032;;;;;;;0;0
3122;Totaal mannen en vrouwen;12 jaar;Gescheiden;2033;;;;;;;0;0
3123;Totaal mannen en vrouwen;12 jaar;Gescheiden;2034;;;;;;;0;0
3124;Totaal mannen en vrouwen;12 jaar;Gescheiden;2035;;;;;;;0;0
3125;Totaal mannen en vrouwen;12 jaar;Gescheiden;2036;;;;;;;0;0
3126;Totaal mannen en vrouwen;12 jaar;Gescheiden;2037;;;;;;;0;0
3127;Totaal mannen en vrouwen;12 jaar;Gescheiden;2038;;;;;;;0;0
3128;Totaal mannen en vrouwen;12 jaar;Gescheiden;2039;;;;;;;0;0
3129;Totaal mannen en vrouwen;12 jaar;Gescheiden;2040;;;;;;;0;0
3130;Totaal mannen en vrouwen;12 jaar;Gescheiden;2041;;;;;;;0;0
3131;Totaal mannen en vrouwen;12 jaar;Gescheiden;2042;;;;;;;0;0
3132;Totaal mannen en vrouwen;12 jaar;Gescheiden;2043;;;;;;;0;0
3133;Totaal mannen en vrouwen;12 jaar;Gescheiden;2044;;;;;;;0;0
3134;Totaal mannen en vrouwen;12 jaar;Gescheiden;2045;;;;;;;0;0
3135;Totaal mannen en vrouwen;12 jaar;Gescheiden;2046;;;;;;;0;0
3136;Totaal mannen en vrouwen;12 jaar;Gescheiden;2047;;;;;;;0;0
3137;Totaal mannen en vrouwen;12 jaar;Gescheiden;2048;;;;;;;0;0
3138;Totaal mannen en vrouwen;12 jaar;Gescheiden;2049;;;;;;;0;0
3139;Totaal mannen en vrouwen;12 jaar;Gescheiden;2050;;;;;;;0;0
3140;Totaal mannen en vrouwen;12 jaar;Gescheiden;2051;;;;;;;0;0
3141;Totaal mannen en vrouwen;12 jaar;Gescheiden;2052;;;;;;;0;0
3142;Totaal mannen en vrouwen;12 jaar;Gescheiden;2053;;;;;;;0;0
3143;Totaal mannen en vrouwen;12 jaar;Gescheiden;2054;;;;;;;0;0
3144;Totaal mannen en vrouwen;12 jaar;Gescheiden;2055;;;;;;;0;0
3145;Totaal mannen en vrouwen;12 jaar;Gescheiden;2056;;;;;;;0;0
3146;Totaal mannen en vrouwen;12 jaar;Gescheiden;2057;;;;;;;0;0
3147;Totaal mannen en vrouwen;12 jaar;Gescheiden;2058;;;;;;;0;0
3148;Totaal mannen en vrouwen;12 jaar;Gescheiden;2059;;;;;;;0;0
3149;Totaal mannen en vrouwen;12 jaar;Gescheiden;2060;;;;;;;0;0
3150;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2016;202716.0;201882.0;198802.0;;;;3080;834
3151;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2017;203111.0;202185.0;199006.0;;;;3179;926
3152;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2018;197401.0;196462.0;193274.0;;;;3188;939
3153;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2019;192140.0;191208.0;188034.0;;;;3174;932
3154;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2020;190733.0;189808.0;186672.0;;;;3136;925
3155;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2021;187575.0;186688.0;183641.0;;;;3047;887
3156;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2022;191143.0;190237.0;187134.0;;;;3103;906
3157;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2023;191126.0;190233.0;187158.0;;;;3075;893
3158;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2024;190368.0;189496.0;186465.0;;;;3031;872
3159;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2025;185678.0;184844.0;181913.0;;;;2931;834
3160;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2026;181490.0;180685.0;177820.0;;;;2865;805
3161;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2027;177194.0;176415.0;173629.0;;;;2786;779
3162;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2028;180526.0;179741.0;176933.0;;;;2808;785
3163;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2029;176734.0;175966.0;173210.0;;;;2756;768
3164;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2030;179203.0;178428.0;175649.0;;;;2779;775
3165;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2031;182207.0;181421.0;178613.0;;;;2808;786
3166;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2032;184869.0;184074.0;181237.0;;;;2837;795
3167;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2033;187861.0;187055.0;184185.0;;;;2870;806
3168;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2034;189866.0;189052.0;186160.0;;;;2892;814
3169;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2035;191728.0;190907.0;187994.0;;;;2913;821
3170;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2036;193592.0;192764.0;189830.0;;;;2934;828
3171;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2037;195256.0;194422.0;191469.0;;;;2953;834
3172;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2038;196709.0;195869.0;192900.0;;;;2969;840
3173;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2039;197764.0;196920.0;193938.0;;;;2982;844
3174;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2040;198520.0;197673.0;194682.0;;;;2991;847
3175;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2041;199070.0;198221.0;195223.0;;;;2998;849
3176;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2042;199468.0;198618.0;195615.0;;;;3003;850
3177;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2043;199707.0;198856.0;195850.0;;;;3006;851
3178;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2044;199743.0;198891.0;195885.0;;;;3006;852
3179;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2045;199560.0;198709.0;195705.0;;;;3004;851
3180;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2046;199153.0;198304.0;195305.0;;;;2999;849
3181;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2047;198521.0;197674.0;194682.0;;;;2992;847
3182;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2048;197661.0;196817.0;193835.0;;;;2982;844
3183;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2049;196597.0;195757.0;192787.0;;;;2970;840
3184;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2050;195412.0;194577.0;191621.0;;;;2956;835
3185;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2051;194158.0;193327.0;190385.0;;;;2942;831
3186;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2052;192908.0;192082.0;189155.0;;;;2927;826
3187;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2053;191706.0;190885.0;187972.0;;;;2913;821
3188;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2054;190602.0;189785.0;186884.0;;;;2901;817
3189;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2055;189609.0;188796.0;185907.0;;;;2889;813
3190;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2056;188790.0;187980.0;185100.0;;;;2880;810
3191;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2057;188156.0;187348.0;184475.0;;;;2873;808
3192;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2058;187775.0;186968.0;184098.0;;;;2870;807
3193;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2059;187654.0;186848.0;183979.0;;;;2869;806
3194;Totaal mannen en vrouwen;13 jaar;Totaal burgerlijke staat;2060;187818.0;187011.0;184139.0;;;;2872;807
3195;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2016;;;;;;;3080;834
3196;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2017;;;;;;;3179;926
3197;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2018;;;;;;;3188;939
3198;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2019;;;;;;;3174;932
3199;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2020;;;;;;;3136;925
3200;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2021;;;;;;;3047;887
3201;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2022;;;;;;;3103;906
3202;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2023;;;;;;;3075;893
3203;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2024;;;;;;;3031;872
3204;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2025;;;;;;;2931;834
3205;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2026;;;;;;;2865;805
3206;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2027;;;;;;;2786;779
3207;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2028;;;;;;;2808;785
3208;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2029;;;;;;;2756;768
3209;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2030;;;;;;;2779;775
3210;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2031;;;;;;;2808;786
3211;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2032;;;;;;;2837;795
3212;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2033;;;;;;;2870;806
3213;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2034;;;;;;;2892;814
3214;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2035;;;;;;;2913;821
3215;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2036;;;;;;;2934;828
3216;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2037;;;;;;;2953;834
3217;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2038;;;;;;;2969;840
3218;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2039;;;;;;;2982;844
3219;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2040;;;;;;;2991;847
3220;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2041;;;;;;;2998;849
3221;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2042;;;;;;;3003;850
3222;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2043;;;;;;;3006;851
3223;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2044;;;;;;;3006;852
3224;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2045;;;;;;;3004;851
3225;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2046;;;;;;;2999;849
3226;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2047;;;;;;;2992;847
3227;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2048;;;;;;;2982;844
3228;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2049;;;;;;;2970;840
3229;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2050;;;;;;;2956;835
3230;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2051;;;;;;;2942;831
3231;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2052;;;;;;;2927;826
3232;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2053;;;;;;;2913;821
3233;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2054;;;;;;;2901;817
3234;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2055;;;;;;;2889;813
3235;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2056;;;;;;;2880;810
3236;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2057;;;;;;;2873;808
3237;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2058;;;;;;;2870;807
3238;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2059;;;;;;;2869;806
3239;Totaal mannen en vrouwen;13 jaar;Ongehuwd;2060;;;;;;;2872;807
3240;Totaal mannen en vrouwen;13 jaar;Gehuwd;2016;;;;;;;0;0
3241;Totaal mannen en vrouwen;13 jaar;Gehuwd;2017;;;;;;;0;0
3242;Totaal mannen en vrouwen;13 jaar;Gehuwd;2018;;;;;;;0;0
3243;Totaal mannen en vrouwen;13 jaar;Gehuwd;2019;;;;;;;0;0
3244;Totaal mannen en vrouwen;13 jaar;Gehuwd;2020;;;;;;;0;0
3245;Totaal mannen en vrouwen;13 jaar;Gehuwd;2021;;;;;;;0;0
3246;Totaal mannen en vrouwen;13 jaar;Gehuwd;2022;;;;;;;0;0
3247;Totaal mannen en vrouwen;13 jaar;Gehuwd;2023;;;;;;;0;0
3248;Totaal mannen en vrouwen;13 jaar;Gehuwd;2024;;;;;;;0;0
3249;Totaal mannen en vrouwen;13 jaar;Gehuwd;2025;;;;;;;0;0
3250;Totaal mannen en vrouwen;13 jaar;Gehuwd;2026;;;;;;;0;0
3251;Totaal mannen en vrouwen;13 jaar;Gehuwd;2027;;;;;;;0;0
3252;Totaal mannen en vrouwen;13 jaar;Gehuwd;2028;;;;;;;0;0
3253;Totaal mannen en vrouwen;13 jaar;Gehuwd;2029;;;;;;;0;0
3254;Totaal mannen en vrouwen;13 jaar;Gehuwd;2030;;;;;;;0;0
3255;Totaal mannen en vrouwen;13 jaar;Gehuwd;2031;;;;;;;0;0
3256;Totaal mannen en vrouwen;13 jaar;Gehuwd;2032;;;;;;;0;0
3257;Totaal mannen en vrouwen;13 jaar;Gehuwd;2033;;;;;;;0;0
3258;Totaal mannen en vrouwen;13 jaar;Gehuwd;2034;;;;;;;0;0
3259;Totaal mannen en vrouwen;13 jaar;Gehuwd;2035;;;;;;;0;0
3260;Totaal mannen en vrouwen;13 jaar;Gehuwd;2036;;;;;;;0;0
3261;Totaal mannen en vrouwen;13 jaar;Gehuwd;2037;;;;;;;0;0
3262;Totaal mannen en vrouwen;13 jaar;Gehuwd;2038;;;;;;;0;0
3263;Totaal mannen en vrouwen;13 jaar;Gehuwd;2039;;;;;;;0;0
3264;Totaal mannen en vrouwen;13 jaar;Gehuwd;2040;;;;;;;0;0
3265;Totaal mannen en vrouwen;13 jaar;Gehuwd;2041;;;;;;;0;0
3266;Totaal mannen en vrouwen;13 jaar;Gehuwd;2042;;;;;;;0;0
3267;Totaal mannen en vrouwen;13 jaar;Gehuwd;2043;;;;;;;0;0
3268;Totaal mannen en vrouwen;13 jaar;Gehuwd;2044;;;;;;;0;0
3269;Totaal mannen en vrouwen;13 jaar;Gehuwd;2045;;;;;;;0;0
3270;Totaal mannen en vrouwen;13 jaar;Gehuwd;2046;;;;;;;0;0
3271;Totaal mannen en vrouwen;13 jaar;Gehuwd;2047;;;;;;;0;0
3272;Totaal mannen en vrouwen;13 jaar;Gehuwd;2048;;;;;;;0;0
3273;Totaal mannen en vrouwen;13 jaar;Gehuwd;2049;;;;;;;0;0
3274;Totaal mannen en vrouwen;13 jaar;Gehuwd;2050;;;;;;;0;0
3275;Totaal mannen en vrouwen;13 jaar;Gehuwd;2051;;;;;;;0;0
3276;Totaal mannen en vrouwen;13 jaar;Gehuwd;2052;;;;;;;0;0
3277;Totaal mannen en vrouwen;13 jaar;Gehuwd;2053;;;;;;;0;0
3278;Totaal mannen en vrouwen;13 jaar;Gehuwd;2054;;;;;;;0;0
3279;Totaal mannen en vrouwen;13 jaar;Gehuwd;2055;;;;;;;0;0
3280;Totaal mannen en vrouwen;13 jaar;Gehuwd;2056;;;;;;;0;0
3281;Totaal mannen en vrouwen;13 jaar;Gehuwd;2057;;;;;;;0;0
3282;Totaal mannen en vrouwen;13 jaar;Gehuwd;2058;;;;;;;0;0
3283;Totaal mannen en vrouwen;13 jaar;Gehuwd;2059;;;;;;;0;0
3284;Totaal mannen en vrouwen;13 jaar;Gehuwd;2060;;;;;;;0;0
3285;Totaal mannen en vrouwen;13 jaar;Verweduwd;2016;;;;;;;0;0
3286;Totaal mannen en vrouwen;13 jaar;Verweduwd;2017;;;;;;;0;0
3287;Totaal mannen en vrouwen;13 jaar;Verweduwd;2018;;;;;;;0;0
3288;Totaal mannen en vrouwen;13 jaar;Verweduwd;2019;;;;;;;0;0
3289;Totaal mannen en vrouwen;13 jaar;Verweduwd;2020;;;;;;;0;0
3290;Totaal mannen en vrouwen;13 jaar;Verweduwd;2021;;;;;;;0;0
3291;Totaal mannen en vrouwen;13 jaar;Verweduwd;2022;;;;;;;0;0
3292;Totaal mannen en vrouwen;13 jaar;Verweduwd;2023;;;;;;;0;0
3293;Totaal mannen en vrouwen;13 jaar;Verweduwd;2024;;;;;;;0;0
3294;Totaal mannen en vrouwen;13 jaar;Verweduwd;2025;;;;;;;0;0
3295;Totaal mannen en vrouwen;13 jaar;Verweduwd;2026;;;;;;;0;0
3296;Totaal mannen en vrouwen;13 jaar;Verweduwd;2027;;;;;;;0;0
3297;Totaal mannen en vrouwen;13 jaar;Verweduwd;2028;;;;;;;0;0
3298;Totaal mannen en vrouwen;13 jaar;Verweduwd;2029;;;;;;;0;0
3299;Totaal mannen en vrouwen;13 jaar;Verweduwd;2030;;;;;;;0;0
3300;Totaal mannen en vrouwen;13 jaar;Verweduwd;2031;;;;;;;0;0
3301;Totaal mannen en vrouwen;13 jaar;Verweduwd;2032;;;;;;;0;0
3302;Totaal mannen en vrouwen;13 jaar;Verweduwd;2033;;;;;;;0;0
3303;Totaal mannen en vrouwen;13 jaar;Verweduwd;2034;;;;;;;0;0
3304;Totaal mannen en vrouwen;13 jaar;Verweduwd;2035;;;;;;;0;0
3305;Totaal mannen en vrouwen;13 jaar;Verweduwd;2036;;;;;;;0;0
3306;Totaal mannen en vrouwen;13 jaar;Verweduwd;2037;;;;;;;0;0
3307;Totaal mannen en vrouwen;13 jaar;Verweduwd;2038;;;;;;;0;0
3308;Totaal mannen en vrouwen;13 jaar;Verweduwd;2039;;;;;;;0;0
3309;Totaal mannen en vrouwen;13 jaar;Verweduwd;2040;;;;;;;0;0
3310;Totaal mannen en vrouwen;13 jaar;Verweduwd;2041;;;;;;;0;0
3311;Totaal mannen en vrouwen;13 jaar;Verweduwd;2042;;;;;;;0;0
3312;Totaal mannen en vrouwen;13 jaar;Verweduwd;2043;;;;;;;0;0
3313;Totaal mannen en vrouwen;13 jaar;Verweduwd;2044;;;;;;;0;0
3314;Totaal mannen en vrouwen;13 jaar;Verweduwd;2045;;;;;;;0;0
3315;Totaal mannen en vrouwen;13 jaar;Verweduwd;2046;;;;;;;0;0
3316;Totaal mannen en vrouwen;13 jaar;Verweduwd;2047;;;;;;;0;0
3317;Totaal mannen en vrouwen;13 jaar;Verweduwd;2048;;;;;;;0;0
3318;Totaal mannen en vrouwen;13 jaar;Verweduwd;2049;;;;;;;0;0
3319;Totaal mannen en vrouwen;13 jaar;Verweduwd;2050;;;;;;;0;0
3320;Totaal mannen en vrouwen;13 jaar;Verweduwd;2051;;;;;;;0;0
3321;Totaal mannen en vrouwen;13 jaar;Verweduwd;2052;;;;;;;0;0
3322;Totaal mannen en vrouwen;13 jaar;Verweduwd;2053;;;;;;;0;0
3323;Totaal mannen en vrouwen;13 jaar;Verweduwd;2054;;;;;;;0;0
3324;Totaal mannen en vrouwen;13 jaar;Verweduwd;2055;;;;;;;0;0
3325;Totaal mannen en vrouwen;13 jaar;Verweduwd;2056;;;;;;;0;0
3326;Totaal mannen en vrouwen;13 jaar;Verweduwd;2057;;;;;;;0;0
3327;Totaal mannen en vrouwen;13 jaar;Verweduwd;2058;;;;;;;0;0
3328;Totaal mannen en vrouwen;13 jaar;Verweduwd;2059;;;;;;;0;0
3329;Totaal mannen en vrouwen;13 jaar;Verweduwd;2060;;;;;;;0;0
3330;Totaal mannen en vrouwen;13 jaar;Gescheiden;2016;;;;;;;0;0
3331;Totaal mannen en vrouwen;13 jaar;Gescheiden;2017;;;;;;;0;0
3332;Totaal mannen en vrouwen;13 jaar;Gescheiden;2018;;;;;;;0;0
3333;Totaal mannen en vrouwen;13 jaar;Gescheiden;2019;;;;;;;0;0
3334;Totaal mannen en vrouwen;13 jaar;Gescheiden;2020;;;;;;;0;0
3335;Totaal mannen en vrouwen;13 jaar;Gescheiden;2021;;;;;;;0;0
3336;Totaal mannen en vrouwen;13 jaar;Gescheiden;2022;;;;;;;0;0
3337;Totaal mannen en vrouwen;13 jaar;Gescheiden;2023;;;;;;;0;0
3338;Totaal mannen en vrouwen;13 jaar;Gescheiden;2024;;;;;;;0;0
3339;Totaal mannen en vrouwen;13 jaar;Gescheiden;2025;;;;;;;0;0
3340;Totaal mannen en vrouwen;13 jaar;Gescheiden;2026;;;;;;;0;0
3341;Totaal mannen en vrouwen;13 jaar;Gescheiden;2027;;;;;;;0;0
3342;Totaal mannen en vrouwen;13 jaar;Gescheiden;2028;;;;;;;0;0
3343;Totaal mannen en vrouwen;13 jaar;Gescheiden;2029;;;;;;;0;0
3344;Totaal mannen en vrouwen;13 jaar;Gescheiden;2030;;;;;;;0;0
3345;Totaal mannen en vrouwen;13 jaar;Gescheiden;2031;;;;;;;0;0
3346;Totaal mannen en vrouwen;13 jaar;Gescheiden;2032;;;;;;;0;0
3347;Totaal mannen en vrouwen;13 jaar;Gescheiden;2033;;;;;;;0;0
3348;Totaal mannen en vrouwen;13 jaar;Gescheiden;2034;;;;;;;0;0
3349;Totaal mannen en vrouwen;13 jaar;Gescheiden;2035;;;;;;;0;0
3350;Totaal mannen en vrouwen;13 jaar;Gescheiden;2036;;;;;;;0;0
3351;Totaal mannen en vrouwen;13 jaar;Gescheiden;2037;;;;;;;0;0
3352;Totaal mannen en vrouwen;13 jaar;Gescheiden;2038;;;;;;;0;0
3353;Totaal mannen en vrouwen;13 jaar;Gescheiden;2039;;;;;;;0;0
3354;Totaal mannen en vrouwen;13 jaar;Gescheiden;2040;;;;;;;0;0
3355;Totaal mannen en vrouwen;13 jaar;Gescheiden;2041;;;;;;;0;0
3356;Totaal mannen en vrouwen;13 jaar;Gescheiden;2042;;;;;;;0;0
3357;Totaal mannen en vrouwen;13 jaar;Gescheiden;2043;;;;;;;0;0
3358;Totaal mannen en vrouwen;13 jaar;Gescheiden;2044;;;;;;;0;0
3359;Totaal mannen en vrouwen;13 jaar;Gescheiden;2045;;;;;;;0;0
3360;Totaal mannen en vrouwen;13 jaar;Gescheiden;2046;;;;;;;0;0
3361;Totaal mannen en vrouwen;13 jaar;Gescheiden;2047;;;;;;;0;0
3362;Totaal mannen en vrouwen;13 jaar;Gescheiden;2048;;;;;;;0;0
3363;Totaal mannen en vrouwen;13 jaar;Gescheiden;2049;;;;;;;0;0
3364;Totaal mannen en vrouwen;13 jaar;Gescheiden;2050;;;;;;;0;0
3365;Totaal mannen en vrouwen;13 jaar;Gescheiden;2051;;;;;;;0;0
3366;Totaal mannen en vrouwen;13 jaar;Gescheiden;2052;;;;;;;0;0
3367;Totaal mannen en vrouwen;13 jaar;Gescheiden;2053;;;;;;;0;0
3368;Totaal mannen en vrouwen;13 jaar;Gescheiden;2054;;;;;;;0;0
3369;Totaal mannen en vrouwen;13 jaar;Gescheiden;2055;;;;;;;0;0
3370;Totaal mannen en vrouwen;13 jaar;Gescheiden;2056;;;;;;;0;0
3371;Totaal mannen en vrouwen;13 jaar;Gescheiden;2057;;;;;;;0;0
3372;Totaal mannen en vrouwen;13 jaar;Gescheiden;2058;;;;;;;0;0
3373;Totaal mannen en vrouwen;13 jaar;Gescheiden;2059;;;;;;;0;0
3374;Totaal mannen en vrouwen;13 jaar;Gescheiden;2060;;;;;;;0;0
3375;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2016;204674.0;203588.0;200260.0;;;;3328;1086
3376;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2017;204180.0;203067.0;199741.0;;;;3326;1113
3377;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2018;204442.0;203266.0;199869.0;;;;3397;1176
3378;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2019;198192.0;197039.0;193720.0;;;;3319;1153
3379;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2020;192670.0;191542.0;188282.0;;;;3260;1128
3380;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2021;191225.0;190107.0;186886.0;;;;3221;1118
3381;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2022;187994.0;186915.0;183786.0;;;;3129;1079
3382;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2023;191497.0;190398.0;187221.0;;;;3177;1099
3383;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2024;191425.0;190339.0;187193.0;;;;3146;1086
3384;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2025;190640.0;189574.0;186469.0;;;;3105;1066
3385;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2026;185943.0;184916.0;181907.0;;;;3009;1027
3386;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2027;181748.0;180753.0;177811.0;;;;2942;995
3387;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2028;177460.0;176494.0;173629.0;;;;2865;966
3388;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2029;180796.0;179819.0;176927.0;;;;2892;977
3389;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2030;177048.0;176092.0;173249.0;;;;2843;956
3390;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2031;179525.0;178558.0;175689.0;;;;2869;967
3391;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2032;182535.0;181554.0;178653.0;;;;2901;981
3392;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2033;185196.0;184203.0;181271.0;;;;2932;993
3393;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2034;188186.0;187178.0;184211.0;;;;2967;1008
3394;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2035;190183.0;189166.0;186176.0;;;;2990;1017
3395;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2036;192045.0;191019.0;188007.0;;;;3012;1026
3396;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2037;193903.0;192868.0;189834.0;;;;3034;1035
3397;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2038;195567.0;194524.0;191470.0;;;;3054;1043
3398;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2039;197017.0;195967.0;192896.0;;;;3071;1050
3399;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2040;198073.0;197018.0;193933.0;;;;3085;1055
3400;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2041;198828.0;197769.0;194675.0;;;;3094;1059
3401;Totaal mannen en vrouwen;14 jaar;Totaal burgerlijke staat;2042;199378.0;198316.0;195215.0;;;;3101;1062
