ID;Geslacht;LeeftijdOp31December;Perioden;Overledenen_1
2241;Totaal mannen en vrouwen;42 jaar;2068;100
2242;Totaal mannen en vrouwen;42 jaar;2069;100
2243;Totaal mannen en vrouwen;42 jaar;2070;99
2244;Totaal mannen en vrouwen;43 jaar;2020;198
2245;Totaal mannen en vrouwen;43 jaar;2021;196
2246;Totaal mannen en vrouwen;43 jaar;2022;192
2247;Totaal mannen en vrouwen;43 jaar;2023;197
2248;Totaal mannen en vrouwen;43 jaar;2024;192
2249;Totaal mannen en vrouwen;43 jaar;2025;186
2250;Totaal mannen en vrouwen;43 jaar;2026;184
2251;Totaal mannen en vrouwen;43 jaar;2027;186
2252;Totaal mannen en vrouwen;43 jaar;2028;187
2253;Totaal mannen en vrouwen;43 jaar;2029;190
2254;Totaal mannen en vrouwen;43 jaar;2030;189
2255;Totaal mannen en vrouwen;43 jaar;2031;186
2256;Totaal mannen en vrouwen;43 jaar;2032;186
2257;Totaal mannen en vrouwen;43 jaar;2033;191
2258;Totaal mannen en vrouwen;43 jaar;2034;188
2259;Totaal mannen en vrouwen;43 jaar;2035;184
2260;Totaal mannen en vrouwen;43 jaar;2036;180
2261;Totaal mannen en vrouwen;43 jaar;2037;179
2262;Totaal mannen en vrouwen;43 jaar;2038;173
2263;Totaal mannen en vrouwen;43 jaar;2039;171
2264;Totaal mannen en vrouwen;43 jaar;2040;169
2265;Totaal mannen en vrouwen;43 jaar;2041;171
2266;Totaal mannen en vrouwen;43 jaar;2042;170
2267;Totaal mannen en vrouwen;43 jaar;2043;170
2268;Totaal mannen en vrouwen;43 jaar;2044;165
2269;Totaal mannen en vrouwen;43 jaar;2045;162
2270;Totaal mannen en vrouwen;43 jaar;2046;159
2271;Totaal mannen en vrouwen;43 jaar;2047;153
2272;Totaal mannen en vrouwen;43 jaar;2048;147
2273;Totaal mannen en vrouwen;43 jaar;2049;144
2274;Totaal mannen en vrouwen;43 jaar;2050;139
2275;Totaal mannen en vrouwen;43 jaar;2051;140
2276;Totaal mannen en vrouwen;43 jaar;2052;137
2277;Totaal mannen en vrouwen;43 jaar;2053;135
2278;Totaal mannen en vrouwen;43 jaar;2054;130
2279;Totaal mannen en vrouwen;43 jaar;2055;127
2280;Totaal mannen en vrouwen;43 jaar;2056;123
2281;Totaal mannen en vrouwen;43 jaar;2057;122
2282;Totaal mannen en vrouwen;43 jaar;2058;118
2283;Totaal mannen en vrouwen;43 jaar;2059;118
2284;Totaal mannen en vrouwen;43 jaar;2060;115
2285;Totaal mannen en vrouwen;43 jaar;2061;112
2286;Totaal mannen en vrouwen;43 jaar;2062;111
2287;Totaal mannen en vrouwen;43 jaar;2063;109
2288;Totaal mannen en vrouwen;43 jaar;2064;105
2289;Totaal mannen en vrouwen;43 jaar;2065;105
2290;Totaal mannen en vrouwen;43 jaar;2066;106
2291;Totaal mannen en vrouwen;43 jaar;2067;107
2292;Totaal mannen en vrouwen;43 jaar;2068;107
2293;Totaal mannen en vrouwen;43 jaar;2069;107
2294;Totaal mannen en vrouwen;43 jaar;2070;107
2295;Totaal mannen en vrouwen;44 jaar;2020;219
2296;Totaal mannen en vrouwen;44 jaar;2021;211
2297;Totaal mannen en vrouwen;44 jaar;2022;211
2298;Totaal mannen en vrouwen;44 jaar;2023;208
2299;Totaal mannen en vrouwen;44 jaar;2024;212
2300;Totaal mannen en vrouwen;44 jaar;2025;207
2301;Totaal mannen en vrouwen;44 jaar;2026;201
2302;Totaal mannen en vrouwen;44 jaar;2027;197
2303;Totaal mannen en vrouwen;44 jaar;2028;200
2304;Totaal mannen en vrouwen;44 jaar;2029;201
2305;Totaal mannen en vrouwen;44 jaar;2030;203
2306;Totaal mannen en vrouwen;44 jaar;2031;202
2307;Totaal mannen en vrouwen;44 jaar;2032;200
2308;Totaal mannen en vrouwen;44 jaar;2033;199
2309;Totaal mannen en vrouwen;44 jaar;2034;203
2310;Totaal mannen en vrouwen;44 jaar;2035;200
2311;Totaal mannen en vrouwen;44 jaar;2036;196
2312;Totaal mannen en vrouwen;44 jaar;2037;193
2313;Totaal mannen en vrouwen;44 jaar;2038;191
2314;Totaal mannen en vrouwen;44 jaar;2039;185
2315;Totaal mannen en vrouwen;44 jaar;2040;182
2316;Totaal mannen en vrouwen;44 jaar;2041;180
2317;Totaal mannen en vrouwen;44 jaar;2042;182
2318;Totaal mannen en vrouwen;44 jaar;2043;180
2319;Totaal mannen en vrouwen;44 jaar;2044;181
2320;Totaal mannen en vrouwen;44 jaar;2045;176
2321;Totaal mannen en vrouwen;44 jaar;2046;172
2322;Totaal mannen en vrouwen;44 jaar;2047;169
2323;Totaal mannen en vrouwen;44 jaar;2048;162
2324;Totaal mannen en vrouwen;44 jaar;2049;156
2325;Totaal mannen en vrouwen;44 jaar;2050;152
2326;Totaal mannen en vrouwen;44 jaar;2051;147
2327;Totaal mannen en vrouwen;44 jaar;2052;148
2328;Totaal mannen en vrouwen;44 jaar;2053;145
2329;Totaal mannen en vrouwen;44 jaar;2054;143
2330;Totaal mannen en vrouwen;44 jaar;2055;138
2331;Totaal mannen en vrouwen;44 jaar;2056;134
2332;Totaal mannen en vrouwen;44 jaar;2057;129
2333;Totaal mannen en vrouwen;44 jaar;2058;129
2334;Totaal mannen en vrouwen;44 jaar;2059;125
2335;Totaal mannen en vrouwen;44 jaar;2060;124
2336;Totaal mannen en vrouwen;44 jaar;2061;121
2337;Totaal mannen en vrouwen;44 jaar;2062;117
2338;Totaal mannen en vrouwen;44 jaar;2063;117
2339;Totaal mannen en vrouwen;44 jaar;2064;114
2340;Totaal mannen en vrouwen;44 jaar;2065;109
2341;Totaal mannen en vrouwen;44 jaar;2066;109
2342;Totaal mannen en vrouwen;44 jaar;2067;110
2343;Totaal mannen en vrouwen;44 jaar;2068;112
2344;Totaal mannen en vrouwen;44 jaar;2069;113
2345;Totaal mannen en vrouwen;44 jaar;2070;111
2346;Totaal mannen en vrouwen;45 jaar;2020;243
2347;Totaal mannen en vrouwen;45 jaar;2021;233
2348;Totaal mannen en vrouwen;45 jaar;2022;228
2349;Totaal mannen en vrouwen;45 jaar;2023;227
2350;Totaal mannen en vrouwen;45 jaar;2024;224
2351;Totaal mannen en vrouwen;45 jaar;2025;229
2352;Totaal mannen en vrouwen;45 jaar;2026;222
2353;Totaal mannen en vrouwen;45 jaar;2027;216
2354;Totaal mannen en vrouwen;45 jaar;2028;212
2355;Totaal mannen en vrouwen;45 jaar;2029;214
2356;Totaal mannen en vrouwen;45 jaar;2030;215
2357;Totaal mannen en vrouwen;45 jaar;2031;217
2358;Totaal mannen en vrouwen;45 jaar;2032;216
2359;Totaal mannen en vrouwen;45 jaar;2033;212
2360;Totaal mannen en vrouwen;45 jaar;2034;212
2361;Totaal mannen en vrouwen;45 jaar;2035;217
2362;Totaal mannen en vrouwen;45 jaar;2036;214
2363;Totaal mannen en vrouwen;45 jaar;2037;209
2364;Totaal mannen en vrouwen;45 jaar;2038;205
2365;Totaal mannen en vrouwen;45 jaar;2039;203
2366;Totaal mannen en vrouwen;45 jaar;2040;195
2367;Totaal mannen en vrouwen;45 jaar;2041;192
2368;Totaal mannen en vrouwen;45 jaar;2042;191
2369;Totaal mannen en vrouwen;45 jaar;2043;193
2370;Totaal mannen en vrouwen;45 jaar;2044;191
2371;Totaal mannen en vrouwen;45 jaar;2045;191
2372;Totaal mannen en vrouwen;45 jaar;2046;186
2373;Totaal mannen en vrouwen;45 jaar;2047;182
2374;Totaal mannen en vrouwen;45 jaar;2048;178
2375;Totaal mannen en vrouwen;45 jaar;2049;171
2376;Totaal mannen en vrouwen;45 jaar;2050;164
2377;Totaal mannen en vrouwen;45 jaar;2051;161
2378;Totaal mannen en vrouwen;45 jaar;2052;156
2379;Totaal mannen en vrouwen;45 jaar;2053;155
2380;Totaal mannen en vrouwen;45 jaar;2054;153
2381;Totaal mannen en vrouwen;45 jaar;2055;150
2382;Totaal mannen en vrouwen;45 jaar;2056;145
2383;Totaal mannen en vrouwen;45 jaar;2057;140
2384;Totaal mannen en vrouwen;45 jaar;2058;136
2385;Totaal mannen en vrouwen;45 jaar;2059;136
2386;Totaal mannen en vrouwen;45 jaar;2060;131
2387;Totaal mannen en vrouwen;45 jaar;2061;129
2388;Totaal mannen en vrouwen;45 jaar;2062;126
2389;Totaal mannen en vrouwen;45 jaar;2063;123
2390;Totaal mannen en vrouwen;45 jaar;2064;122
2391;Totaal mannen en vrouwen;45 jaar;2065;120
2392;Totaal mannen en vrouwen;45 jaar;2066;114
2393;Totaal mannen en vrouwen;45 jaar;2067;114
2394;Totaal mannen en vrouwen;45 jaar;2068;116
2395;Totaal mannen en vrouwen;45 jaar;2069;117
2396;Totaal mannen en vrouwen;45 jaar;2070;118
2397;Totaal mannen en vrouwen;46 jaar;2020;276
2398;Totaal mannen en vrouwen;46 jaar;2021;257
2399;Totaal mannen en vrouwen;46 jaar;2022;250
2400;Totaal mannen en vrouwen;46 jaar;2023;244
2401;Totaal mannen en vrouwen;46 jaar;2024;244
2402;Totaal mannen en vrouwen;46 jaar;2025;241
2403;Totaal mannen en vrouwen;46 jaar;2026;245
2404;Totaal mannen en vrouwen;46 jaar;2027;238
2405;Totaal mannen en vrouwen;46 jaar;2028;230
2406;Totaal mannen en vrouwen;46 jaar;2029;226
2407;Totaal mannen en vrouwen;46 jaar;2030;229
2408;Totaal mannen en vrouwen;46 jaar;2031;229
2409;Totaal mannen en vrouwen;46 jaar;2032;231
2410;Totaal mannen en vrouwen;46 jaar;2033;229
2411;Totaal mannen en vrouwen;46 jaar;2034;226
2412;Totaal mannen en vrouwen;46 jaar;2035;225
2413;Totaal mannen en vrouwen;46 jaar;2036;230
2414;Totaal mannen en vrouwen;46 jaar;2037;226
2415;Totaal mannen en vrouwen;46 jaar;2038;222
2416;Totaal mannen en vrouwen;46 jaar;2039;217
2417;Totaal mannen en vrouwen;46 jaar;2040;215
2418;Totaal mannen en vrouwen;46 jaar;2041;207
2419;Totaal mannen en vrouwen;46 jaar;2042;203
2420;Totaal mannen en vrouwen;46 jaar;2043;202
2421;Totaal mannen en vrouwen;46 jaar;2044;204
2422;Totaal mannen en vrouwen;46 jaar;2045;202
2423;Totaal mannen en vrouwen;46 jaar;2046;201
2424;Totaal mannen en vrouwen;46 jaar;2047;196
2425;Totaal mannen en vrouwen;46 jaar;2048;192
2426;Totaal mannen en vrouwen;46 jaar;2049;187
2427;Totaal mannen en vrouwen;46 jaar;2050;180
2428;Totaal mannen en vrouwen;46 jaar;2051;173
2429;Totaal mannen en vrouwen;46 jaar;2052;169
2430;Totaal mannen en vrouwen;46 jaar;2053;163
2431;Totaal mannen en vrouwen;46 jaar;2054;164
2432;Totaal mannen en vrouwen;46 jaar;2055;160
2433;Totaal mannen en vrouwen;46 jaar;2056;157
2434;Totaal mannen en vrouwen;46 jaar;2057;152
2435;Totaal mannen en vrouwen;46 jaar;2058;147
2436;Totaal mannen en vrouwen;46 jaar;2059;143
2437;Totaal mannen en vrouwen;46 jaar;2060;142
2438;Totaal mannen en vrouwen;46 jaar;2061;138
2439;Totaal mannen en vrouwen;46 jaar;2062;136
2440;Totaal mannen en vrouwen;46 jaar;2063;132
2441;Totaal mannen en vrouwen;46 jaar;2064;129
2442;Totaal mannen en vrouwen;46 jaar;2065;127
2443;Totaal mannen en vrouwen;46 jaar;2066;125
2444;Totaal mannen en vrouwen;46 jaar;2067;119
2445;Totaal mannen en vrouwen;46 jaar;2068;119
2446;Totaal mannen en vrouwen;46 jaar;2069;120
2447;Totaal mannen en vrouwen;46 jaar;2070;122
2448;Totaal mannen en vrouwen;47 jaar;2020;313
2449;Totaal mannen en vrouwen;47 jaar;2021;293
2450;Totaal mannen en vrouwen;47 jaar;2022;275
2451;Totaal mannen en vrouwen;47 jaar;2023;269
2452;Totaal mannen en vrouwen;47 jaar;2024;262
2453;Totaal mannen en vrouwen;47 jaar;2025;262
2454;Totaal mannen en vrouwen;47 jaar;2026;258
2455;Totaal mannen en vrouwen;47 jaar;2027;262
2456;Totaal mannen en vrouwen;47 jaar;2028;255
2457;Totaal mannen en vrouwen;47 jaar;2029;246
2458;Totaal mannen en vrouwen;47 jaar;2030;241
2459;Totaal mannen en vrouwen;47 jaar;2031;244
2460;Totaal mannen en vrouwen;47 jaar;2032;244
2461;Totaal mannen en vrouwen;47 jaar;2033;247
2462;Totaal mannen en vrouwen;47 jaar;2034;244
2463;Totaal mannen en vrouwen;47 jaar;2035;241
2464;Totaal mannen en vrouwen;47 jaar;2036;239
2465;Totaal mannen en vrouwen;47 jaar;2037;244
2466;Totaal mannen en vrouwen;47 jaar;2038;240
2467;Totaal mannen en vrouwen;47 jaar;2039;235
2468;Totaal mannen en vrouwen;47 jaar;2040;230
2469;Totaal mannen en vrouwen;47 jaar;2041;227
2470;Totaal mannen en vrouwen;47 jaar;2042;219
2471;Totaal mannen en vrouwen;47 jaar;2043;216
2472;Totaal mannen en vrouwen;47 jaar;2044;213
2473;Totaal mannen en vrouwen;47 jaar;2045;215
2474;Totaal mannen en vrouwen;47 jaar;2046;214
2475;Totaal mannen en vrouwen;47 jaar;2047;213
2476;Totaal mannen en vrouwen;47 jaar;2048;207
2477;Totaal mannen en vrouwen;47 jaar;2049;202
2478;Totaal mannen en vrouwen;47 jaar;2050;197
2479;Totaal mannen en vrouwen;47 jaar;2051;189
2480;Totaal mannen en vrouwen;47 jaar;2052;182
2481;Totaal mannen en vrouwen;47 jaar;2053;178
2482;Totaal mannen en vrouwen;47 jaar;2054;172
2483;Totaal mannen en vrouwen;47 jaar;2055;172
2484;Totaal mannen en vrouwen;47 jaar;2056;169
2485;Totaal mannen en vrouwen;47 jaar;2057;166
2486;Totaal mannen en vrouwen;47 jaar;2058;160
2487;Totaal mannen en vrouwen;47 jaar;2059;154
2488;Totaal mannen en vrouwen;47 jaar;2060;149
2489;Totaal mannen en vrouwen;47 jaar;2061;149
2490;Totaal mannen en vrouwen;47 jaar;2062;144
2491;Totaal mannen en vrouwen;47 jaar;2063;142
2492;Totaal mannen en vrouwen;47 jaar;2064;138
2493;Totaal mannen en vrouwen;47 jaar;2065;135
2494;Totaal mannen en vrouwen;47 jaar;2066;133
2495;Totaal mannen en vrouwen;47 jaar;2067;131
2496;Totaal mannen en vrouwen;47 jaar;2068;125
2497;Totaal mannen en vrouwen;47 jaar;2069;125
2498;Totaal mannen en vrouwen;47 jaar;2070;126
2499;Totaal mannen en vrouwen;48 jaar;2020;373
2500;Totaal mannen en vrouwen;48 jaar;2021;334
2501;Totaal mannen en vrouwen;48 jaar;2022;316
2502;Totaal mannen en vrouwen;48 jaar;2023;297
2503;Totaal mannen en vrouwen;48 jaar;2024;291
2504;Totaal mannen en vrouwen;48 jaar;2025;283
2505;Totaal mannen en vrouwen;48 jaar;2026;283
2506;Totaal mannen en vrouwen;48 jaar;2027;278
2507;Totaal mannen en vrouwen;48 jaar;2028;282
2508;Totaal mannen en vrouwen;48 jaar;2029;274
2509;Totaal mannen en vrouwen;48 jaar;2030;265
2510;Totaal mannen en vrouwen;48 jaar;2031;260
2511;Totaal mannen en vrouwen;48 jaar;2032;263
2512;Totaal mannen en vrouwen;48 jaar;2033;262
2513;Totaal mannen en vrouwen;48 jaar;2034;265
2514;Totaal mannen en vrouwen;48 jaar;2035;262
2515;Totaal mannen en vrouwen;48 jaar;2036;259
2516;Totaal mannen en vrouwen;48 jaar;2037;257
2517;Totaal mannen en vrouwen;48 jaar;2038;262
2518;Totaal mannen en vrouwen;48 jaar;2039;258
2519;Totaal mannen en vrouwen;48 jaar;2040;252
2520;Totaal mannen en vrouwen;48 jaar;2041;247
2521;Totaal mannen en vrouwen;48 jaar;2042;244
2522;Totaal mannen en vrouwen;48 jaar;2043;235
2523;Totaal mannen en vrouwen;48 jaar;2044;231
2524;Totaal mannen en vrouwen;48 jaar;2045;228
2525;Totaal mannen en vrouwen;48 jaar;2046;230
2526;Totaal mannen en vrouwen;48 jaar;2047;228
2527;Totaal mannen en vrouwen;48 jaar;2048;228
2528;Totaal mannen en vrouwen;48 jaar;2049;222
2529;Totaal mannen en vrouwen;48 jaar;2050;216
2530;Totaal mannen en vrouwen;48 jaar;2051;212
2531;Totaal mannen en vrouwen;48 jaar;2052;203
2532;Totaal mannen en vrouwen;48 jaar;2053;194
2533;Totaal mannen en vrouwen;48 jaar;2054;190
2534;Totaal mannen en vrouwen;48 jaar;2055;184
2535;Totaal mannen en vrouwen;48 jaar;2056;183
2536;Totaal mannen en vrouwen;48 jaar;2057;181
2537;Totaal mannen en vrouwen;48 jaar;2058;176
2538;Totaal mannen en vrouwen;48 jaar;2059;171
2539;Totaal mannen en vrouwen;48 jaar;2060;165
2540;Totaal mannen en vrouwen;48 jaar;2061;159
2541;Totaal mannen en vrouwen;48 jaar;2062;159
2542;Totaal mannen en vrouwen;48 jaar;2063;154
2543;Totaal mannen en vrouwen;48 jaar;2064;152
2544;Totaal mannen en vrouwen;48 jaar;2065;147
2545;Totaal mannen en vrouwen;48 jaar;2066;144
2546;Totaal mannen en vrouwen;48 jaar;2067;142
2547;Totaal mannen en vrouwen;48 jaar;2068;140
2548;Totaal mannen en vrouwen;48 jaar;2069;134
2549;Totaal mannen en vrouwen;48 jaar;2070;134
2550;Totaal mannen en vrouwen;49 jaar;2020;433
2551;Totaal mannen en vrouwen;49 jaar;2021;398
2552;Totaal mannen en vrouwen;49 jaar;2022;361
2553;Totaal mannen en vrouwen;49 jaar;2023;342
2554;Totaal mannen en vrouwen;49 jaar;2024;322
2555;Totaal mannen en vrouwen;49 jaar;2025;315
2556;Totaal mannen en vrouwen;49 jaar;2026;307
2557;Totaal mannen en vrouwen;49 jaar;2027;307
2558;Totaal mannen en vrouwen;49 jaar;2028;301
2559;Totaal mannen en vrouwen;49 jaar;2029;306
2560;Totaal mannen en vrouwen;49 jaar;2030;297
2561;Totaal mannen en vrouwen;49 jaar;2031;287
2562;Totaal mannen en vrouwen;49 jaar;2032;281
2563;Totaal mannen en vrouwen;49 jaar;2033;285
2564;Totaal mannen en vrouwen;49 jaar;2034;284
2565;Totaal mannen en vrouwen;49 jaar;2035;287
2566;Totaal mannen en vrouwen;49 jaar;2036;284
2567;Totaal mannen en vrouwen;49 jaar;2037;280
2568;Totaal mannen en vrouwen;49 jaar;2038;278
2569;Totaal mannen en vrouwen;49 jaar;2039;284
2570;Totaal mannen en vrouwen;49 jaar;2040;279
2571;Totaal mannen en vrouwen;49 jaar;2041;274
2572;Totaal mannen en vrouwen;49 jaar;2042;267
2573;Totaal mannen en vrouwen;49 jaar;2043;264
2574;Totaal mannen en vrouwen;49 jaar;2044;254
2575;Totaal mannen en vrouwen;49 jaar;2045;250
2576;Totaal mannen en vrouwen;49 jaar;2046;248
2577;Totaal mannen en vrouwen;49 jaar;2047;249
2578;Totaal mannen en vrouwen;49 jaar;2048;247
2579;Totaal mannen en vrouwen;49 jaar;2049;248
2580;Totaal mannen en vrouwen;49 jaar;2050;240
2581;Totaal mannen en vrouwen;49 jaar;2051;234
2582;Totaal mannen en vrouwen;49 jaar;2052;229
2583;Totaal mannen en vrouwen;49 jaar;2053;220
2584;Totaal mannen en vrouwen;49 jaar;2054;211
2585;Totaal mannen en vrouwen;49 jaar;2055;206
2586;Totaal mannen en vrouwen;49 jaar;2056;199
2587;Totaal mannen en vrouwen;49 jaar;2057;198
2588;Totaal mannen en vrouwen;49 jaar;2058;195
2589;Totaal mannen en vrouwen;49 jaar;2059;191
2590;Totaal mannen en vrouwen;49 jaar;2060;185
2591;Totaal mannen en vrouwen;49 jaar;2061;179
2592;Totaal mannen en vrouwen;49 jaar;2062;173
2593;Totaal mannen en vrouwen;49 jaar;2063;172
2594;Totaal mannen en vrouwen;49 jaar;2064;166
2595;Totaal mannen en vrouwen;49 jaar;2065;164
2596;Totaal mannen en vrouwen;49 jaar;2066;159
2597;Totaal mannen en vrouwen;49 jaar;2067;156
2598;Totaal mannen en vrouwen;49 jaar;2068;154
2599;Totaal mannen en vrouwen;49 jaar;2069;151
2600;Totaal mannen en vrouwen;49 jaar;2070;145
2601;Totaal mannen en vrouwen;50 jaar;2020;500
2602;Totaal mannen en vrouwen;50 jaar;2021;463
2603;Totaal mannen en vrouwen;50 jaar;2022;432
2604;Totaal mannen en vrouwen;50 jaar;2023;392
2605;Totaal mannen en vrouwen;50 jaar;2024;374
2606;Totaal mannen en vrouwen;50 jaar;2025;352
2607;Totaal mannen en vrouwen;50 jaar;2026;344
2608;Totaal mannen en vrouwen;50 jaar;2027;334
2609;Totaal mannen en vrouwen;50 jaar;2028;333
2610;Totaal mannen en vrouwen;50 jaar;2029;328
2611;Totaal mannen en vrouwen;50 jaar;2030;333
2612;Totaal mannen en vrouwen;50 jaar;2031;323
2613;Totaal mannen en vrouwen;50 jaar;2032;312
2614;Totaal mannen en vrouwen;50 jaar;2033;307
2615;Totaal mannen en vrouwen;50 jaar;2034;310
2616;Totaal mannen en vrouwen;50 jaar;2035;309
2617;Totaal mannen en vrouwen;50 jaar;2036;312
2618;Totaal mannen en vrouwen;50 jaar;2037;309
2619;Totaal mannen en vrouwen;50 jaar;2038;304
2620;Totaal mannen en vrouwen;50 jaar;2039;303
2621;Totaal mannen en vrouwen;50 jaar;2040;309
2622;Totaal mannen en vrouwen;50 jaar;2041;303
2623;Totaal mannen en vrouwen;50 jaar;2042;297
2624;Totaal mannen en vrouwen;50 jaar;2043;290
2625;Totaal mannen en vrouwen;50 jaar;2044;287
2626;Totaal mannen en vrouwen;50 jaar;2045;277
2627;Totaal mannen en vrouwen;50 jaar;2046;272
2628;Totaal mannen en vrouwen;50 jaar;2047;269
2629;Totaal mannen en vrouwen;50 jaar;2048;272
2630;Totaal mannen en vrouwen;50 jaar;2049;269
2631;Totaal mannen en vrouwen;50 jaar;2050;269
2632;Totaal mannen en vrouwen;50 jaar;2051;261
2633;Totaal mannen en vrouwen;50 jaar;2052;254
2634;Totaal mannen en vrouwen;50 jaar;2053;249
2635;Totaal mannen en vrouwen;50 jaar;2054;239
2636;Totaal mannen en vrouwen;50 jaar;2055;229
2637;Totaal mannen en vrouwen;50 jaar;2056;223
2638;Totaal mannen en vrouwen;50 jaar;2057;217
2639;Totaal mannen en vrouwen;50 jaar;2058;216
2640;Totaal mannen en vrouwen;50 jaar;2059;212
2641;Totaal mannen en vrouwen;50 jaar;2060;208
2642;Totaal mannen en vrouwen;50 jaar;2061;200
2643;Totaal mannen en vrouwen;50 jaar;2062;195
2644;Totaal mannen en vrouwen;50 jaar;2063;188
2645;Totaal mannen en vrouwen;50 jaar;2064;187
2646;Totaal mannen en vrouwen;50 jaar;2065;181
2647;Totaal mannen en vrouwen;50 jaar;2066;179
2648;Totaal mannen en vrouwen;50 jaar;2067;174
2649;Totaal mannen en vrouwen;50 jaar;2068;170
2650;Totaal mannen en vrouwen;50 jaar;2069;168
2651;Totaal mannen en vrouwen;50 jaar;2070;165
2652;Totaal mannen en vrouwen;51 jaar;2020;570
2653;Totaal mannen en vrouwen;51 jaar;2021;538
2654;Totaal mannen en vrouwen;51 jaar;2022;505
2655;Totaal mannen en vrouwen;51 jaar;2023;472
2656;Totaal mannen en vrouwen;51 jaar;2024;429
2657;Totaal mannen en vrouwen;51 jaar;2025;408
2658;Totaal mannen en vrouwen;51 jaar;2026;384
2659;Totaal mannen en vrouwen;51 jaar;2027;376
2660;Totaal mannen en vrouwen;51 jaar;2028;366
2661;Totaal mannen en vrouwen;51 jaar;2029;364
2662;Totaal mannen en vrouwen;51 jaar;2030;359
2663;Totaal mannen en vrouwen;51 jaar;2031;364
2664;Totaal mannen en vrouwen;51 jaar;2032;354
2665;Totaal mannen en vrouwen;51 jaar;2033;342
2666;Totaal mannen en vrouwen;51 jaar;2034;334
2667;Totaal mannen en vrouwen;51 jaar;2035;338
2668;Totaal mannen en vrouwen;51 jaar;2036;338
2669;Totaal mannen en vrouwen;51 jaar;2037;341
2670;Totaal mannen en vrouwen;51 jaar;2038;338
2671;Totaal mannen en vrouwen;51 jaar;2039;332
2672;Totaal mannen en vrouwen;51 jaar;2040;330
2673;Totaal mannen en vrouwen;51 jaar;2041;337
2674;Totaal mannen en vrouwen;51 jaar;2042;332
2675;Totaal mannen en vrouwen;51 jaar;2043;324
2676;Totaal mannen en vrouwen;51 jaar;2044;317
2677;Totaal mannen en vrouwen;51 jaar;2045;314
2678;Totaal mannen en vrouwen;51 jaar;2046;302
2679;Totaal mannen en vrouwen;51 jaar;2047;297
2680;Totaal mannen en vrouwen;51 jaar;2048;294
2681;Totaal mannen en vrouwen;51 jaar;2049;297
2682;Totaal mannen en vrouwen;51 jaar;2050;294
2683;Totaal mannen en vrouwen;51 jaar;2051;293
2684;Totaal mannen en vrouwen;51 jaar;2052;284
2685;Totaal mannen en vrouwen;51 jaar;2053;277
2686;Totaal mannen en vrouwen;51 jaar;2054;272
2687;Totaal mannen en vrouwen;51 jaar;2055;260
2688;Totaal mannen en vrouwen;51 jaar;2056;250
2689;Totaal mannen en vrouwen;51 jaar;2057;244
2690;Totaal mannen en vrouwen;51 jaar;2058;236
2691;Totaal mannen en vrouwen;51 jaar;2059;236
2692;Totaal mannen en vrouwen;51 jaar;2060;231
2693;Totaal mannen en vrouwen;51 jaar;2061;227
2694;Totaal mannen en vrouwen;51 jaar;2062;219
2695;Totaal mannen en vrouwen;51 jaar;2063;213
2696;Totaal mannen en vrouwen;51 jaar;2064;206
2697;Totaal mannen en vrouwen;51 jaar;2065;204
2698;Totaal mannen en vrouwen;51 jaar;2066;197
2699;Totaal mannen en vrouwen;51 jaar;2067;195
2700;Totaal mannen en vrouwen;51 jaar;2068;190
2701;Totaal mannen en vrouwen;51 jaar;2069;186
2702;Totaal mannen en vrouwen;51 jaar;2070;183
2703;Totaal mannen en vrouwen;52 jaar;2020;608
2704;Totaal mannen en vrouwen;52 jaar;2021;613
2705;Totaal mannen en vrouwen;52 jaar;2022;586
2706;Totaal mannen en vrouwen;52 jaar;2023;551
2707;Totaal mannen en vrouwen;52 jaar;2024;516
2708;Totaal mannen en vrouwen;52 jaar;2025;469
2709;Totaal mannen en vrouwen;52 jaar;2026;445
2710;Totaal mannen en vrouwen;52 jaar;2027;420
2711;Totaal mannen en vrouwen;52 jaar;2028;410
2712;Totaal mannen en vrouwen;52 jaar;2029;400
2713;Totaal mannen en vrouwen;52 jaar;2030;398
2714;Totaal mannen en vrouwen;52 jaar;2031;391
2715;Totaal mannen en vrouwen;52 jaar;2032;398
2716;Totaal mannen en vrouwen;52 jaar;2033;386
2717;Totaal mannen en vrouwen;52 jaar;2034;373
2718;Totaal mannen en vrouwen;52 jaar;2035;365
2719;Totaal mannen en vrouwen;52 jaar;2036;369
2720;Totaal mannen en vrouwen;52 jaar;2037;368
2721;Totaal mannen en vrouwen;52 jaar;2038;372
2722;Totaal mannen en vrouwen;52 jaar;2039;369
2723;Totaal mannen en vrouwen;52 jaar;2040;362
2724;Totaal mannen en vrouwen;52 jaar;2041;361
2725;Totaal mannen en vrouwen;52 jaar;2042;368
2726;Totaal mannen en vrouwen;52 jaar;2043;361
2727;Totaal mannen en vrouwen;52 jaar;2044;354
2728;Totaal mannen en vrouwen;52 jaar;2045;346
2729;Totaal mannen en vrouwen;52 jaar;2046;342
2730;Totaal mannen en vrouwen;52 jaar;2047;329
2731;Totaal mannen en vrouwen;52 jaar;2048;324
2732;Totaal mannen en vrouwen;52 jaar;2049;320
2733;Totaal mannen en vrouwen;52 jaar;2050;323
2734;Totaal mannen en vrouwen;52 jaar;2051;320
2735;Totaal mannen en vrouwen;52 jaar;2052;320
2736;Totaal mannen en vrouwen;52 jaar;2053;311
2737;Totaal mannen en vrouwen;52 jaar;2054;303
2738;Totaal mannen en vrouwen;52 jaar;2055;296
