ID;BelastingschijfElektriciteit;SBI2008;Perioden;AantalDoorDeSchijfGehaaldeEenheden_1;LeveringVoorEigenGebruik_2;ElektriciteitsproductieTotaal_3;ElektriciteitsproductieAflevering_4;ElektriciteitsproductieVerbruik_5
479;Schijf 2: 10 001 t/m 50 000 kWh;33 Reparatie en installatie van machines;2022;4140;39700.0;1100.0;1000.0;0.0
480;Schijf 2: 10 001 t/m 50 000 kWh;D Energievoorziening;2019;15;700.0;;;
481;Schijf 2: 10 001 t/m 50 000 kWh;D Energievoorziening;2020;15;600.0;;;
482;Schijf 2: 10 001 t/m 50 000 kWh;D Energievoorziening;2022;15;500.0;;;
483;Schijf 2: 10 001 t/m 50 000 kWh;E Waterbedrijven en afvalbeheer;2019;1190;41000.0;3900.0;3200.0;600.0
484;Schijf 2: 10 001 t/m 50 000 kWh;E Waterbedrijven en afvalbeheer;2020;1165;36600.0;4700.0;3800.0;900.0
485;Schijf 2: 10 001 t/m 50 000 kWh;E Waterbedrijven en afvalbeheer;2022;1175;37700.0;6300.0;5400.0;900.0
486;Schijf 2: 10 001 t/m 50 000 kWh;F Bouwnijverheid;2019;14340;224700.0;;;
487;Schijf 2: 10 001 t/m 50 000 kWh;F Bouwnijverheid;2020;15985;268100.0;;;
488;Schijf 2: 10 001 t/m 50 000 kWh;F Bouwnijverheid;2022;15200;252800.0;;;
489;Schijf 2: 10 001 t/m 50 000 kWh;G Handel;2019;103315;1982800.0;;;
490;Schijf 2: 10 001 t/m 50 000 kWh;G Handel;2020;99755;1913900.0;;;
491;Schijf 2: 10 001 t/m 50 000 kWh;G Handel;2022;91600;1779200.0;;;
492;Schijf 2: 10 001 t/m 50 000 kWh;H Vervoer en opslag;2019;12410;252000.0;;;
493;Schijf 2: 10 001 t/m 50 000 kWh;H Vervoer en opslag;2020;13980;258500.0;;;
494;Schijf 2: 10 001 t/m 50 000 kWh;H Vervoer en opslag;2022;23935;327700.0;;;
495;Schijf 2: 10 001 t/m 50 000 kWh;I Horeca;2019;42835;1045400.0;;;
496;Schijf 2: 10 001 t/m 50 000 kWh;I Horeca;2020;42425;1000800.0;;;
497;Schijf 2: 10 001 t/m 50 000 kWh;I Horeca;2022;42110;1001000.0;;;
498;Schijf 2: 10 001 t/m 50 000 kWh;J Informatie en communicatie;2019;20590;326100.0;;;
499;Schijf 2: 10 001 t/m 50 000 kWh;J Informatie en communicatie;2020;20840;339700.0;;;
500;Schijf 2: 10 001 t/m 50 000 kWh;J Informatie en communicatie;2022;19335;301500.0;;;
501;Schijf 2: 10 001 t/m 50 000 kWh;K Financiële dienstverlening;2019;13250;211300.0;;;
502;Schijf 2: 10 001 t/m 50 000 kWh;K Financiële dienstverlening;2020;12935;206300.0;;;
503;Schijf 2: 10 001 t/m 50 000 kWh;K Financiële dienstverlening;2022;12185;191100.0;;;
504;Schijf 2: 10 001 t/m 50 000 kWh;L Verhuur en handel van onroerend goed;2019;7910;171800.0;;;
505;Schijf 2: 10 001 t/m 50 000 kWh;L Verhuur en handel van onroerend goed;2020;7645;166200.0;;;
506;Schijf 2: 10 001 t/m 50 000 kWh;L Verhuur en handel van onroerend goed;2022;8200;176300.0;;;
507;Schijf 2: 10 001 t/m 50 000 kWh;M Specialistische zakelijke diensten;2019;16965;248700.0;;;
508;Schijf 2: 10 001 t/m 50 000 kWh;M Specialistische zakelijke diensten;2020;16425;246900.0;;;
509;Schijf 2: 10 001 t/m 50 000 kWh;M Specialistische zakelijke diensten;2022;15975;250900.0;;;
510;Schijf 2: 10 001 t/m 50 000 kWh;N Verhuur en overige zakelijke diensten;2019;6190;98500.0;;;
511;Schijf 2: 10 001 t/m 50 000 kWh;N Verhuur en overige zakelijke diensten;2020;5665;91900.0;;;
512;Schijf 2: 10 001 t/m 50 000 kWh;N Verhuur en overige zakelijke diensten;2022;5245;85400.0;;;
513;Schijf 2: 10 001 t/m 50 000 kWh;O Openbaar bestuur en overheidsdiensten;2019;26020;428100.0;;;
514;Schijf 2: 10 001 t/m 50 000 kWh;O Openbaar bestuur en overheidsdiensten;2020;25610;422000.0;;;
515;Schijf 2: 10 001 t/m 50 000 kWh;O Openbaar bestuur en overheidsdiensten;2022;23355;377700.0;;;
516;Schijf 2: 10 001 t/m 50 000 kWh;P Onderwijs;2019;11360;271100.0;;;
517;Schijf 2: 10 001 t/m 50 000 kWh;P Onderwijs;2020;11105;260700.0;;;
518;Schijf 2: 10 001 t/m 50 000 kWh;P Onderwijs;2022;11470;274700.0;;;
519;Schijf 2: 10 001 t/m 50 000 kWh;Q Gezondheids- en welzijnszorg;2019;25240;479000.0;;;
520;Schijf 2: 10 001 t/m 50 000 kWh;Q Gezondheids- en welzijnszorg;2020;24210;459300.0;;;
521;Schijf 2: 10 001 t/m 50 000 kWh;Q Gezondheids- en welzijnszorg;2022;22800;436100.0;;;
522;Schijf 2: 10 001 t/m 50 000 kWh;R Cultuur, sport en recreatie;2019;13415;293100.0;;;
523;Schijf 2: 10 001 t/m 50 000 kWh;R Cultuur, sport en recreatie;2020;12810;274500.0;;;
524;Schijf 2: 10 001 t/m 50 000 kWh;R Cultuur, sport en recreatie;2022;12550;269500.0;;;
525;Schijf 2: 10 001 t/m 50 000 kWh;S Overige dienstverlening;2019;9805;124900.0;;;
526;Schijf 2: 10 001 t/m 50 000 kWh;S Overige dienstverlening;2020;8540;108200.0;;;
527;Schijf 2: 10 001 t/m 50 000 kWh;S Overige dienstverlening;2022;7950;102100.0;;;
528;Schijf 2: 10 001 t/m 50 000 kWh;U Extraterritoriale organisaties;2019;210;3700.0;;;
529;Schijf 2: 10 001 t/m 50 000 kWh;U Extraterritoriale organisaties;2020;205;3600.0;;;
530;Schijf 2: 10 001 t/m 50 000 kWh;U Extraterritoriale organisaties;2022;195;3400.0;;;
531;Schijf 3: 50 001 t/m 10 000 000 kWh;A-U Alle economische activiteiten;2019;119535;34605100.0;;;
532;Schijf 3: 50 001 t/m 10 000 000 kWh;A-U Alle economische activiteiten;2020;115255;33403800.0;;;
533;Schijf 3: 50 001 t/m 10 000 000 kWh;A-U Alle economische activiteiten;2022;112805;32494400.0;;;
534;Schijf 3: 50 001 t/m 10 000 000 kWh;A Landbouw, bosbouw en visserij;2019;16935;3819900.0;;;
535;Schijf 3: 50 001 t/m 10 000 000 kWh;A Landbouw, bosbouw en visserij;2020;16400;3688600.0;;;
536;Schijf 3: 50 001 t/m 10 000 000 kWh;A Landbouw, bosbouw en visserij;2022;14865;2692400.0;;;
537;Schijf 3: 50 001 t/m 10 000 000 kWh;B Delfstoffenwinning;2019;240;499800.0;;;
538;Schijf 3: 50 001 t/m 10 000 000 kWh;B Delfstoffenwinning;2020;240;507100.0;;;
539;Schijf 3: 50 001 t/m 10 000 000 kWh;B Delfstoffenwinning;2022;235;477300.0;;;
540;Schijf 3: 50 001 t/m 10 000 000 kWh;C Industrie;2019;20125;10069900.0;496900.0;317200.0;179700.0
541;Schijf 3: 50 001 t/m 10 000 000 kWh;C Industrie;2020;20300;9992900.0;626500.0;351700.0;274800.0
542;Schijf 3: 50 001 t/m 10 000 000 kWh;C Industrie;2022;20810;9800500.0;794400.0;419500.0;374900.0
543;Schijf 3: 50 001 t/m 10 000 000 kWh;10-12 Voedings-, genotmiddelenindustrie;2019;4490;3034600.0;160100.0;114300.0;45900.0
544;Schijf 3: 50 001 t/m 10 000 000 kWh;10-12 Voedings-, genotmiddelenindustrie;2020;4395;3053900.0;203100.0;131500.0;71600.0
545;Schijf 3: 50 001 t/m 10 000 000 kWh;10-12 Voedings-, genotmiddelenindustrie;2022;4245;2951100.0;188500.0;101600.0;86900.0
546;Schijf 3: 50 001 t/m 10 000 000 kWh;101 Slachterijen en vleeswarenindustrie;2019;330;558000.0;;0.0;
547;Schijf 3: 50 001 t/m 10 000 000 kWh;101 Slachterijen en vleeswarenindustrie;2020;330;514100.0;6600.0;3600.0;3000.0
548;Schijf 3: 50 001 t/m 10 000 000 kWh;101 Slachterijen en vleeswarenindustrie;2022;330;450500.0;;;
549;Schijf 3: 50 001 t/m 10 000 000 kWh;103 Groente-, fruitverwerkende industrie;2019;140;312200.0;;;
550;Schijf 3: 50 001 t/m 10 000 000 kWh;103 Groente-, fruitverwerkende industrie;2020;135;330700.0;;;
551;Schijf 3: 50 001 t/m 10 000 000 kWh;103 Groente-, fruitverwerkende industrie;2022;150;326700.0;;500.0;
552;Schijf 3: 50 001 t/m 10 000 000 kWh;104 Spijsoliën- en -vettenindustrie e.d.;2019;30;113800.0;35600.0;25100.0;10500.0
553;Schijf 3: 50 001 t/m 10 000 000 kWh;104 Spijsoliën- en -vettenindustrie e.d.;2020;30;108100.0;46600.0;27100.0;19500.0
554;Schijf 3: 50 001 t/m 10 000 000 kWh;104 Spijsoliën- en -vettenindustrie e.d.;2022;25;95900.0;;;17000.0
555;Schijf 3: 50 001 t/m 10 000 000 kWh;105 Zuivelindustrie;2019;175;293200.0;15000.0;13600.0;1400.0
556;Schijf 3: 50 001 t/m 10 000 000 kWh;105 Zuivelindustrie;2020;180;299500.0;22700.0;20700.0;2000.0
557;Schijf 3: 50 001 t/m 10 000 000 kWh;105 Zuivelindustrie;2022;190;256900.0;;;5600.0
558;Schijf 3: 50 001 t/m 10 000 000 kWh;106 Meelindustrie;2019;65;133900.0;33400.0;;
559;Schijf 3: 50 001 t/m 10 000 000 kWh;106 Meelindustrie;2020;70;135200.0;39600.0;;
560;Schijf 3: 50 001 t/m 10 000 000 kWh;106 Meelindustrie;2022;70;138300.0;;30200.0;
561;Schijf 3: 50 001 t/m 10 000 000 kWh;108 Overige voedingsmiddelenindustrie;2019;3285;1058000.0;22800.0;14300.0;8500.0
562;Schijf 3: 50 001 t/m 10 000 000 kWh;108 Overige voedingsmiddelenindustrie;2020;3160;1148100.0;27300.0;14700.0;12600.0
563;Schijf 3: 50 001 t/m 10 000 000 kWh;108 Overige voedingsmiddelenindustrie;2022;3275;1179400.0;26900.0;9500.0;17400.0
564;Schijf 3: 50 001 t/m 10 000 000 kWh;109 Diervoederindustrie;2019;165;318100.0;;;
565;Schijf 3: 50 001 t/m 10 000 000 kWh;109 Diervoederindustrie;2020;165;335200.0;;;3500.0
566;Schijf 3: 50 001 t/m 10 000 000 kWh;109 Diervoederindustrie;2022;160;334100.0;;;4600.0
567;Schijf 3: 50 001 t/m 10 000 000 kWh;11-12 Dranken- en tabaksindustrie;2019;300;247500.0;20100.0;8900.0;11200.0
568;Schijf 3: 50 001 t/m 10 000 000 kWh;11-12 Dranken- en tabaksindustrie;2020;330;183000.0;25900.0;12500.0;13400.0
569;Schijf 3: 50 001 t/m 10 000 000 kWh;11-12 Dranken- en tabaksindustrie;2022;45;169200.0;22300.0;7200.0;15100.0
570;Schijf 3: 50 001 t/m 10 000 000 kWh;13 Textielindustrie;2019;850;191500.0;;;2000.0
571;Schijf 3: 50 001 t/m 10 000 000 kWh;13 Textielindustrie;2020;870;262800.0;;;3600.0
572;Schijf 3: 50 001 t/m 10 000 000 kWh;13 Textielindustrie;2022;930;237400.0;13600.0;5400.0;8200.0
573;Schijf 3: 50 001 t/m 10 000 000 kWh;13-15 Textiel-, kleding-, lederindustrie;2019;1055;226400.0;;;2600.0
574;Schijf 3: 50 001 t/m 10 000 000 kWh;13-15 Textiel-, kleding-, lederindustrie;2020;1065;308000.0;;;5500.0
575;Schijf 3: 50 001 t/m 10 000 000 kWh;13-15 Textiel-, kleding-, lederindustrie;2022;1140;267800.0;14900.0;5700.0;9200.0
576;Schijf 3: 50 001 t/m 10 000 000 kWh;14 Kledingindustrie;2019;5;500.0;300.0;0.0;300.0
577;Schijf 3: 50 001 t/m 10 000 000 kWh;14 Kledingindustrie;2020;5;300.0;300.0;0.0;300.0
578;Schijf 3: 50 001 t/m 10 000 000 kWh;14 Kledingindustrie;2022;5;500.0;100.0;0.0;100.0
579;Schijf 3: 50 001 t/m 10 000 000 kWh;15 Leer- en schoenenindustrie;2019;200;34300.0;400.0;100.0;300.0
580;Schijf 3: 50 001 t/m 10 000 000 kWh;15 Leer- en schoenenindustrie;2020;195;44900.0;1500.0;0.0;1500.0
581;Schijf 3: 50 001 t/m 10 000 000 kWh;15 Leer- en schoenenindustrie;2022;210;30000.0;1200.0;400.0;800.0
582;Schijf 3: 50 001 t/m 10 000 000 kWh;16 Houtindustrie;2019;155;119200.0;35200.0;16700.0;18500.0
583;Schijf 3: 50 001 t/m 10 000 000 kWh;16 Houtindustrie;2020;1385;139200.0;40700.0;20000.0;20600.0
584;Schijf 3: 50 001 t/m 10 000 000 kWh;16 Houtindustrie;2022;1500;179600.0;46400.0;20900.0;25400.0
585;Schijf 3: 50 001 t/m 10 000 000 kWh;17-18 Papier- en grafische industrie;2019;1890;620900.0;66700.0;37200.0;29400.0
586;Schijf 3: 50 001 t/m 10 000 000 kWh;17-18 Papier- en grafische industrie;2020;1655;637000.0;66700.0;36100.0;30700.0
587;Schijf 3: 50 001 t/m 10 000 000 kWh;17-18 Papier- en grafische industrie;2022;1700;549100.0;66600.0;31200.0;35400.0
588;Schijf 3: 50 001 t/m 10 000 000 kWh;17 Papierindustrie;2019;305;434300.0;65300.0;37000.0;28200.0
589;Schijf 3: 50 001 t/m 10 000 000 kWh;17 Papierindustrie;2020;145;391900.0;65300.0;36000.0;29300.0
590;Schijf 3: 50 001 t/m 10 000 000 kWh;17 Papierindustrie;2022;285;373900.0;53200.0;27600.0;25600.0
591;Schijf 3: 50 001 t/m 10 000 000 kWh;18 Grafische industrie;2019;1585;186600.0;1400.0;200.0;1200.0
592;Schijf 3: 50 001 t/m 10 000 000 kWh;18 Grafische industrie;2020;1510;245100.0;1500.0;100.0;1400.0
593;Schijf 3: 50 001 t/m 10 000 000 kWh;18 Grafische industrie;2022;1415;175200.0;13400.0;3600.0;9800.0
594;Schijf 3: 50 001 t/m 10 000 000 kWh;19 Aardolie-industrie;2019;10;75200.0;24800.0;24800.0;0.0
595;Schijf 3: 50 001 t/m 10 000 000 kWh;19 Aardolie-industrie;2020;10;74900.0;19900.0;19900.0;0.0
596;Schijf 3: 50 001 t/m 10 000 000 kWh;19 Aardolie-industrie;2022;10;75500.0;24800.0;24800.0;0.0
597;Schijf 3: 50 001 t/m 10 000 000 kWh;20-21 Chemie en farmaceutische industrie;2019;785;1521200.0;108000.0;101200.0;6700.0
598;Schijf 3: 50 001 t/m 10 000 000 kWh;20-21 Chemie en farmaceutische industrie;2020;805;1525900.0;143700.0;109700.0;34000.0
599;Schijf 3: 50 001 t/m 10 000 000 kWh;20-21 Chemie en farmaceutische industrie;2022;810;1600600.0;147100.0;106500.0;40600.0
600;Schijf 3: 50 001 t/m 10 000 000 kWh;Basischemie, excl. ov. anorg basischemie;2019;250;821700.0;53500.0;;
601;Schijf 3: 50 001 t/m 10 000 000 kWh;Basischemie, excl. ov. anorg basischemie;2020;240;807700.0;75600.0;;
602;Schijf 3: 50 001 t/m 10 000 000 kWh;Basischemie, excl. ov. anorg basischemie;2022;240;849400.0;86500.0;57400.0;29100.0
603;Schijf 3: 50 001 t/m 10 000 000 kWh;2013 Overige anorganische basischemie;2019;20;99100.0;33300.0;33300.0;0.0
604;Schijf 3: 50 001 t/m 10 000 000 kWh;2013 Overige anorganische basischemie;2020;15;116200.0;49800.0;39800.0;10000.0
605;Schijf 3: 50 001 t/m 10 000 000 kWh;2013 Overige anorganische basischemie;2022;20;112700.0;;;
606;Schijf 3: 50 001 t/m 10 000 000 kWh;Overige chemie, farmaceutische industrie;2019;515;600500.0;21200.0;;
607;Schijf 3: 50 001 t/m 10 000 000 kWh;Overige chemie, farmaceutische industrie;2020;545;602000.0;18300.0;;
608;Schijf 3: 50 001 t/m 10 000 000 kWh;Overige chemie, farmaceutische industrie;2022;550;638500.0;;;
609;Schijf 3: 50 001 t/m 10 000 000 kWh;22 Rubber- en kunststofproductindustrie;2019;1050;1108900.0;;;5500.0
610;Schijf 3: 50 001 t/m 10 000 000 kWh;22 Rubber- en kunststofproductindustrie;2020;1040;1114400.0;;;12300.0
611;Schijf 3: 50 001 t/m 10 000 000 kWh;22 Rubber- en kunststofproductindustrie;2022;1070;1148800.0;37800.0;12000.0;25800.0
612;Schijf 3: 50 001 t/m 10 000 000 kWh;23 Bouwmaterialenindustrie;2019;910;435000.0;15400.0;1700.0;13700.0
613;Schijf 3: 50 001 t/m 10 000 000 kWh;23 Bouwmaterialenindustrie;2020;690;409300.0;28000.0;2600.0;25400.0
614;Schijf 3: 50 001 t/m 10 000 000 kWh;23 Bouwmaterialenindustrie;2022;890;434600.0;38200.0;13100.0;25200.0
615;Schijf 3: 50 001 t/m 10 000 000 kWh;231-234 Glas- en glaswerkindustrie, voor;2019;260;188100.0;4100.0;;
616;Schijf 3: 50 001 t/m 10 000 000 kWh;231-234 Glas- en glaswerkindustrie, voor;2020;55;171800.0;7900.0;;
617;Schijf 3: 50 001 t/m 10 000 000 kWh;231-234 Glas- en glaswerkindustrie, voor;2022;245;197000.0;10100.0;5200.0;4900.0
618;Schijf 3: 50 001 t/m 10 000 000 kWh;235-239 Overige bouwmaterialenindustrie;2019;650;246900.0;11300.0;;
619;Schijf 3: 50 001 t/m 10 000 000 kWh;235-239 Overige bouwmaterialenindustrie;2020;630;237600.0;20100.0;;
620;Schijf 3: 50 001 t/m 10 000 000 kWh;235-239 Overige bouwmaterialenindustrie;2022;645;237500.0;27000.0;8100.0;18900.0
621;Schijf 3: 50 001 t/m 10 000 000 kWh;24 Basismetaalindustrie;2019;260;406400.0;;;900.0
622;Schijf 3: 50 001 t/m 10 000 000 kWh;24 Basismetaalindustrie;2020;185;394500.0;;;1600.0
623;Schijf 3: 50 001 t/m 10 000 000 kWh;24 Basismetaalindustrie;2022;225;339500.0;22000.0;20400.0;1700.0
624;Schijf 3: 50 001 t/m 10 000 000 kWh;IJzer- en staalindustrie;2019;155;188200.0;;;300.0
625;Schijf 3: 50 001 t/m 10 000 000 kWh;IJzer- en staalindustrie;2020;150;203400.0;;;
626;Schijf 3: 50 001 t/m 10 000 000 kWh;IJzer- en staalindustrie;2022;135;147900.0;21900.0;20400.0;1500.0
627;Schijf 3: 50 001 t/m 10 000 000 kWh;Non-ferrometaalindustrie;2019;105;218300.0;;;600.0
628;Schijf 3: 50 001 t/m 10 000 000 kWh;Non-ferrometaalindustrie;2020;35;191000.0;1200.0;800.0;400.0
629;Schijf 3: 50 001 t/m 10 000 000 kWh;Non-ferrometaalindustrie;2022;90;191600.0;100.0;0.0;100.0
630;Schijf 3: 50 001 t/m 10 000 000 kWh;25 Metaalproductenindustrie;2019;6575;1084500.0;38400.0;2000.0;36300.0
631;Schijf 3: 50 001 t/m 10 000 000 kWh;25 Metaalproductenindustrie;2020;6660;1022900.0;59900.0;13300.0;46500.0
632;Schijf 3: 50 001 t/m 10 000 000 kWh;25 Metaalproductenindustrie;2022;6870;998200.0;118800.0;46100.0;72700.0
633;Schijf 3: 50 001 t/m 10 000 000 kWh;26-28 Elektrotechn. en machine-industrie;2019;1340;851200.0;10000.0;2100.0;7900.0
634;Schijf 3: 50 001 t/m 10 000 000 kWh;26-28 Elektrotechn. en machine-industrie;2020;1195;752100.0;16100.0;1400.0;14700.0
635;Schijf 3: 50 001 t/m 10 000 000 kWh;26-28 Elektrotechn. en machine-industrie;2022;1160;741900.0;53600.0;23400.0;30100.0
636;Schijf 3: 50 001 t/m 10 000 000 kWh;29 Auto- en aanhangwagenindustrie;2019;490;173400.0;10100.0;4800.0;5200.0
637;Schijf 3: 50 001 t/m 10 000 000 kWh;29 Auto- en aanhangwagenindustrie;2020;120;155500.0;3400.0;1400.0;2000.0
638;Schijf 3: 50 001 t/m 10 000 000 kWh;29 Auto- en aanhangwagenindustrie;2022;110;126600.0;16900.0;7800.0;9100.0
639;Schijf 3: 50 001 t/m 10 000 000 kWh;29-30 Transportmiddelenindustrie;2019;1100;328500.0;12300.0;4800.0;7500.0
640;Schijf 3: 50 001 t/m 10 000 000 kWh;29-30 Transportmiddelenindustrie;2020;705;324800.0;5800.0;1800.0;4000.0
641;Schijf 3: 50 001 t/m 10 000 000 kWh;29-30 Transportmiddelenindustrie;2022;695;311500.0;22900.0;9700.0;13200.0
642;Schijf 3: 50 001 t/m 10 000 000 kWh;30 Overige transportmiddelenindustrie;2019;610;155100.0;2200.0;0.0;2200.0
643;Schijf 3: 50 001 t/m 10 000 000 kWh;30 Overige transportmiddelenindustrie;2020;590;169300.0;2400.0;300.0;2000.0
644;Schijf 3: 50 001 t/m 10 000 000 kWh;30 Overige transportmiddelenindustrie;2022;585;184900.0;6000.0;1900.0;4100.0
645;Schijf 3: 50 001 t/m 10 000 000 kWh;31-33 Overige industrie en reparatie;2019;505;257800.0;5700.0;1000.0;4700.0
646;Schijf 3: 50 001 t/m 10 000 000 kWh;31-33 Overige industrie en reparatie;2020;505;236000.0;10100.0;2300.0;7800.0
647;Schijf 3: 50 001 t/m 10 000 000 kWh;31-33 Overige industrie en reparatie;2022;490;202200.0;16900.0;5400.0;11500.0
648;Schijf 3: 50 001 t/m 10 000 000 kWh;31 Meubelindustrie;2019;150;76200.0;3600.0;600.0;3000.0
649;Schijf 3: 50 001 t/m 10 000 000 kWh;31 Meubelindustrie;2020;145;73200.0;5900.0;1200.0;4700.0
650;Schijf 3: 50 001 t/m 10 000 000 kWh;31 Meubelindustrie;2022;170;74000.0;12200.0;4400.0;7800.0
651;Schijf 3: 50 001 t/m 10 000 000 kWh;32 Overige industrie;2019;105;69700.0;700.0;0.0;700.0
652;Schijf 3: 50 001 t/m 10 000 000 kWh;32 Overige industrie;2020;100;62800.0;1300.0;100.0;1300.0
653;Schijf 3: 50 001 t/m 10 000 000 kWh;32 Overige industrie;2022;95;50600.0;800.0;100.0;700.0
654;Schijf 3: 50 001 t/m 10 000 000 kWh;33 Reparatie en installatie van machines;2019;255;111900.0;1300.0;400.0;900.0
655;Schijf 3: 50 001 t/m 10 000 000 kWh;33 Reparatie en installatie van machines;2020;260;100000.0;2800.0;1000.0;1800.0
656;Schijf 3: 50 001 t/m 10 000 000 kWh;33 Reparatie en installatie van machines;2022;220;77600.0;4000.0;1000.0;3000.0
657;Schijf 3: 50 001 t/m 10 000 000 kWh;D Energievoorziening;2019;15;121300.0;;;
658;Schijf 3: 50 001 t/m 10 000 000 kWh;D Energievoorziening;2020;15;109600.0;;;
659;Schijf 3: 50 001 t/m 10 000 000 kWh;D Energievoorziening;2022;15;104100.0;;;
660;Schijf 3: 50 001 t/m 10 000 000 kWh;E Waterbedrijven en afvalbeheer;2019;910;1213900.0;536300.0;253600.0;282600.0
661;Schijf 3: 50 001 t/m 10 000 000 kWh;E Waterbedrijven en afvalbeheer;2020;895;1225100.0;530800.0;234500.0;296300.0
662;Schijf 3: 50 001 t/m 10 000 000 kWh;E Waterbedrijven en afvalbeheer;2022;920;1159500.0;575900.0;280700.0;295200.0
663;Schijf 3: 50 001 t/m 10 000 000 kWh;F Bouwnijverheid;2019;2305;;;;
664;Schijf 3: 50 001 t/m 10 000 000 kWh;F Bouwnijverheid;2020;2395;;;;
665;Schijf 3: 50 001 t/m 10 000 000 kWh;F Bouwnijverheid;2022;2575;;;;
666;Schijf 3: 50 001 t/m 10 000 000 kWh;G Handel;2019;26665;4703500.0;;;
667;Schijf 3: 50 001 t/m 10 000 000 kWh;G Handel;2020;25520;4568100.0;;;
668;Schijf 3: 50 001 t/m 10 000 000 kWh;G Handel;2022;24095;4545200.0;;;
669;Schijf 3: 50 001 t/m 10 000 000 kWh;H Vervoer en opslag;2019;4135;2250000.0;;;
670;Schijf 3: 50 001 t/m 10 000 000 kWh;H Vervoer en opslag;2020;4110;2223800.0;;;
671;Schijf 3: 50 001 t/m 10 000 000 kWh;H Vervoer en opslag;2022;4090;2243200.0;;;
672;Schijf 3: 50 001 t/m 10 000 000 kWh;I Horeca;2019;14330;1697400.0;;;
673;Schijf 3: 50 001 t/m 10 000 000 kWh;I Horeca;2020;13100;1424300.0;;;
674;Schijf 3: 50 001 t/m 10 000 000 kWh;I Horeca;2022;13330;1672400.0;;;
675;Schijf 3: 50 001 t/m 10 000 000 kWh;J Informatie en communicatie;2019;2355;1337200.0;;;
676;Schijf 3: 50 001 t/m 10 000 000 kWh;J Informatie en communicatie;2020;2140;1282700.0;;;
677;Schijf 3: 50 001 t/m 10 000 000 kWh;J Informatie en communicatie;2022;1940;1266500.0;;;
678;Schijf 3: 50 001 t/m 10 000 000 kWh;K Financiële dienstverlening;2019;2655;789600.0;;;
679;Schijf 3: 50 001 t/m 10 000 000 kWh;K Financiële dienstverlening;2020;2555;717100.0;;;
680;Schijf 3: 50 001 t/m 10 000 000 kWh;K Financiële dienstverlening;2022;2420;686100.0;;;
681;Schijf 3: 50 001 t/m 10 000 000 kWh;L Verhuur en handel van onroerend goed;2019;2785;695300.0;;;
682;Schijf 3: 50 001 t/m 10 000 000 kWh;L Verhuur en handel van onroerend goed;2020;2690;;;;
683;Schijf 3: 50 001 t/m 10 000 000 kWh;L Verhuur en handel van onroerend goed;2022;2780;;;;
684;Schijf 3: 50 001 t/m 10 000 000 kWh;M Specialistische zakelijke diensten;2019;3010;773500.0;;;
685;Schijf 3: 50 001 t/m 10 000 000 kWh;M Specialistische zakelijke diensten;2020;3020;774800.0;;;
686;Schijf 3: 50 001 t/m 10 000 000 kWh;M Specialistische zakelijke diensten;2022;3250;882100.0;;;
687;Schijf 3: 50 001 t/m 10 000 000 kWh;N Verhuur en overige zakelijke diensten;2019;1260;329100.0;;;
688;Schijf 3: 50 001 t/m 10 000 000 kWh;N Verhuur en overige zakelijke diensten;2020;1170;315100.0;;;
689;Schijf 3: 50 001 t/m 10 000 000 kWh;N Verhuur en overige zakelijke diensten;2022;1090;296700.0;;;
690;Schijf 3: 50 001 t/m 10 000 000 kWh;O Openbaar bestuur en overheidsdiensten;2019;5490;1864000.0;;;
691;Schijf 3: 50 001 t/m 10 000 000 kWh;O Openbaar bestuur en overheidsdiensten;2020;5315;1783200.0;;;
692;Schijf 3: 50 001 t/m 10 000 000 kWh;O Openbaar bestuur en overheidsdiensten;2022;4890;1720600.0;;;
693;Schijf 3: 50 001 t/m 10 000 000 kWh;P Onderwijs;2019;4000;879800.0;;;
694;Schijf 3: 50 001 t/m 10 000 000 kWh;P Onderwijs;2020;3860;824800.0;;;
695;Schijf 3: 50 001 t/m 10 000 000 kWh;P Onderwijs;2022;4210;893700.0;;;
696;Schijf 3: 50 001 t/m 10 000 000 kWh;Q Gezondheids- en welzijnszorg;2019;6515;1998000.0;;;
697;Schijf 3: 50 001 t/m 10 000 000 kWh;Q Gezondheids- en welzijnszorg;2020;6305;1951700.0;;;
698;Schijf 3: 50 001 t/m 10 000 000 kWh;Q Gezondheids- en welzijnszorg;2022;6040;1878300.0;;;
699;Schijf 3: 50 001 t/m 10 000 000 kWh;R Cultuur, sport en recreatie;2019;4445;;;;
700;Schijf 3: 50 001 t/m 10 000 000 kWh;R Cultuur, sport en recreatie;2020;4025;;;;
701;Schijf 3: 50 001 t/m 10 000 000 kWh;R Cultuur, sport en recreatie;2022;4055;;;;
702;Schijf 3: 50 001 t/m 10 000 000 kWh;S Overige dienstverlening;2019;1320;207500.0;;;
703;Schijf 3: 50 001 t/m 10 000 000 kWh;S Overige dienstverlening;2020;1160;175400.0;;;
704;Schijf 3: 50 001 t/m 10 000 000 kWh;S Overige dienstverlening;2022;1145;184800.0;;;
705;Schijf 3: 50 001 t/m 10 000 000 kWh;U Extraterritoriale organisaties;2019;40;;;;
706;Schijf 3: 50 001 t/m 10 000 000 kWh;U Extraterritoriale organisaties;2020;40;;;;
707;Schijf 3: 50 001 t/m 10 000 000 kWh;U Extraterritoriale organisaties;2022;40;;;;
