ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;RegioS;Perioden;LeerlingenStudenten_1
4136;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bodegraven-Reeuwijk;2019/'20;2147.0
4137;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bodegraven-Reeuwijk;2020/'21;2069.0
4138;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bodegraven-Reeuwijk;2021/'22;2077.0
4139;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bodegraven-Reeuwijk;2022/'23;2070.0
4140;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2000/'01;
4141;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2001/'02;
4142;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2002/'03;
4143;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2003/'04;560.0
4144;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2004/'05;587.0
4145;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2005/'06;577.0
4146;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2006/'07;600.0
4147;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2007/'08;630.0
4148;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2008/'09;618.0
4149;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2009/'10;633.0
4150;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2010/'11;655.0
4151;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2011/'12;662.0
4152;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2012/'13;678.0
4153;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2013/'14;696.0
4154;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2014/'15;706.0
4155;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2015/'16;707.0
4156;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2016/'17;674.0
4157;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2017/'18;681.0
4158;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2018/'19;656.0
4159;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2019/'20;659.0
4160;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2020/'21;649.0
4161;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2021/'22;628.0
4162;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boekel;2022/'23;612.0
4163;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2000/'01;
4164;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2001/'02;
4165;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2002/'03;
4166;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2003/'04;415.0
4167;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2004/'05;407.0
4168;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2005/'06;481.0
4169;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2006/'07;486.0
4170;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2007/'08;517.0
4171;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2008/'09;513.0
4172;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2009/'10;499.0
4173;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2010/'11;498.0
4174;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2011/'12;494.0
4175;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2012/'13;526.0
4176;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2013/'14;548.0
4177;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2014/'15;551.0
4178;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2015/'16;538.0
4179;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2016/'17;530.0
4180;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2017/'18;516.0
4181;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2018/'19;487.0
4182;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2019/'20;
4183;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2020/'21;
4184;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2021/'22;
4185;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Ten Boer;2022/'23;
4186;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2000/'01;
4187;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2001/'02;
4188;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2002/'03;
4189;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2003/'04;472.0
4190;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2004/'05;479.0
4191;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2005/'06;496.0
4192;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2006/'07;481.0
4193;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2007/'08;527.0
4194;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2008/'09;526.0
4195;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2009/'10;550.0
4196;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2010/'11;561.0
4197;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2011/'12;
4198;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2012/'13;
4199;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2013/'14;
4200;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2014/'15;
4201;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2015/'16;
4202;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2016/'17;
4203;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2017/'18;
4204;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2018/'19;
4205;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2019/'20;
4206;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2020/'21;
4207;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2021/'22;
4208;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Bolsward;2022/'23;
4209;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2000/'01;
4210;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2001/'02;
4211;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2002/'03;
4212;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2003/'04;514.0
4213;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2004/'05;540.0
4214;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2005/'06;
4215;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2006/'07;
4216;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2007/'08;
4217;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2008/'09;
4218;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2009/'10;
4219;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2010/'11;
4220;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2011/'12;
4221;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2012/'13;
4222;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2013/'14;
4223;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2014/'15;
4224;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2015/'16;
4225;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2016/'17;
4226;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2017/'18;
4227;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2018/'19;
4228;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2019/'20;
4229;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2020/'21;
4230;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2021/'22;
4231;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borculo;2022/'23;
4232;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2000/'01;
4233;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2001/'02;
4234;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2002/'03;
4235;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2003/'04;1389.0
4236;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2004/'05;1457.0
4237;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2005/'06;1586.0
4238;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2006/'07;1586.0
4239;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2007/'08;1627.0
4240;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2008/'09;1621.0
4241;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2009/'10;1592.0
4242;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2010/'11;1625.0
4243;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2011/'12;1665.0
4244;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2012/'13;1638.0
4245;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2013/'14;1673.0
4246;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2014/'15;1616.0
4247;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2015/'16;1501.0
4248;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2016/'17;1509.0
4249;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2017/'18;1432.0
4250;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2018/'19;1313.0
4251;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2019/'20;1295.0
4252;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2020/'21;1253.0
4253;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2021/'22;1246.0
4254;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borger-Odoorn;2022/'23;1269.0
4255;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2000/'01;
4256;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2001/'02;
4257;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2002/'03;
4258;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2003/'04;
4259;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2004/'05;
4260;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2005/'06;
4261;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2006/'07;
4262;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2007/'08;
4263;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2008/'09;
4264;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2009/'10;
4265;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2010/'11;
4266;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2011/'12;
4267;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2012/'13;
4268;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2013/'14;
4269;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2014/'15;
4270;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2015/'16;
4271;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2016/'17;
4272;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2017/'18;
4273;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2018/'19;
4274;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2019/'20;
4275;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2020/'21;
4276;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2021/'22;
4277;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Born;2022/'23;
4278;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2000/'01;
4279;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2001/'02;
4280;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2002/'03;
4281;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2003/'04;1220.0
4282;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2004/'05;1237.0
4283;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2005/'06;1313.0
4284;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2006/'07;1368.0
4285;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2007/'08;1439.0
4286;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2008/'09;1416.0
4287;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2009/'10;1427.0
4288;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2010/'11;1363.0
4289;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2011/'12;1394.0
4290;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2012/'13;1363.0
4291;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2013/'14;1367.0
4292;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2014/'15;1411.0
4293;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2015/'16;1453.0
4294;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2016/'17;1438.0
4295;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2017/'18;1449.0
4296;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2018/'19;1424.0
4297;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2019/'20;1389.0
4298;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2020/'21;1361.0
4299;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2021/'22;1318.0
4300;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borne;2022/'23;1336.0
4301;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2000/'01;
4302;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2001/'02;
4303;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2002/'03;
4304;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2003/'04;1282.0
4305;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2004/'05;1330.0
4306;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2005/'06;1429.0
4307;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2006/'07;1452.0
4308;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2007/'08;1481.0
4309;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2008/'09;1498.0
4310;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2009/'10;1504.0
4311;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2010/'11;1509.0
4312;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2011/'12;1464.0
4313;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2012/'13;1502.0
4314;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2013/'14;1504.0
4315;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2014/'15;1524.0
4316;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2015/'16;1511.0
4317;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2016/'17;1487.0
4318;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2017/'18;1418.0
4319;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2018/'19;1374.0
4320;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2019/'20;1308.0
4321;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2020/'21;1255.0
4322;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2021/'22;1258.0
4323;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Borsele;2022/'23;1274.0
4324;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2000/'01;
4325;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2001/'02;
4326;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2002/'03;
4327;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2003/'04;766.0
4328;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2004/'05;747.0
4329;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2005/'06;880.0
4330;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2006/'07;926.0
4331;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2007/'08;951.0
4332;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2008/'09;956.0
4333;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2009/'10;1013.0
4334;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2010/'11;1031.0
4335;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2011/'12;1040.0
4336;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2012/'13;1071.0
4337;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2013/'14;1072.0
4338;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2014/'15;
4339;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2015/'16;
4340;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2016/'17;
4341;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2017/'18;
4342;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2018/'19;
4343;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2019/'20;
4344;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2020/'21;
4345;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2021/'22;
4346;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boskoop;2022/'23;
4347;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2000/'01;
4348;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2001/'02;
4349;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2002/'03;
4350;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2003/'04;1711.0
4351;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2004/'05;1780.0
4352;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2005/'06;1808.0
4353;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2006/'07;1802.0
4354;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2007/'08;1864.0
4355;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2008/'09;1902.0
4356;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2009/'10;1915.0
4357;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2010/'11;1923.0
4358;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2011/'12;1919.0
4359;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2012/'13;1909.0
4360;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2013/'14;1918.0
4361;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2014/'15;1851.0
4362;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2015/'16;1791.0
4363;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2016/'17;1823.0
4364;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2017/'18;1774.0
4365;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2018/'19;1695.0
4366;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2019/'20;1760.0
4367;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2020/'21;1725.0
4368;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2021/'22;1644.0
4369;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxmeer;2022/'23;
4370;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2000/'01;
4371;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2001/'02;
4372;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2002/'03;
4373;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2003/'04;1752.0
4374;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2004/'05;1764.0
4375;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2005/'06;1865.0
4376;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2006/'07;1863.0
4377;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2007/'08;1894.0
4378;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Boxtel;2008/'09;1855.0
