ID;BronTechniek;Energietoepassingen;Perioden;BrutoEindverbruik_1;BrutoEindverbruikRelatief_2
1116;Totaal zonne-energie;Totaal energietoepassingen;2018;14510.0;0.69
1117;Totaal zonne-energie;Totaal energietoepassingen;2019;20617.0;0.99
1118;Totaal zonne-energie;Totaal energietoepassingen;2020;32729.0;1.68
1119;Totaal zonne-energie;Totaal energietoepassingen;2021 ;41858.0;2.08
1120;Totaal zonne-energie;Totaal energietoepassingen;2022 ;61132.0;3.29
1121;Totaal zonne-energie;Totaal energietoepassingen;2023 ;71657.0;4.0
1122;Totaal zonne-energie;Elektriciteit;1990;2.0;0.0
1123;Totaal zonne-energie;Elektriciteit;1991;2.0;0.0
1124;Totaal zonne-energie;Elektriciteit;1992;3.0;0.0
1125;Totaal zonne-energie;Elektriciteit;1993;4.0;0.0
1126;Totaal zonne-energie;Elektriciteit;1994;5.0;0.0
1127;Totaal zonne-energie;Elektriciteit;1995;5.0;0.0
1128;Totaal zonne-energie;Elektriciteit;1996;7.0;0.0
1129;Totaal zonne-energie;Elektriciteit;1997;9.0;0.0
1130;Totaal zonne-energie;Elektriciteit;1998;13.0;0.0
1131;Totaal zonne-energie;Elektriciteit;1999;20.0;0.0
1132;Totaal zonne-energie;Elektriciteit;2000;28.0;0.0
1133;Totaal zonne-energie;Elektriciteit;2001;42.0;0.0
1134;Totaal zonne-energie;Elektriciteit;2002;59.0;0.0
1135;Totaal zonne-energie;Elektriciteit;2003;91.0;0.0
1136;Totaal zonne-energie;Elektriciteit;2004;121.0;0.01
1137;Totaal zonne-energie;Elektriciteit;2005;128.0;0.01
1138;Totaal zonne-energie;Elektriciteit;2006;132.0;0.01
1139;Totaal zonne-energie;Elektriciteit;2007;135.0;0.01
1140;Totaal zonne-energie;Elektriciteit;2008;143.0;0.01
1141;Totaal zonne-energie;Elektriciteit;2009;162.0;0.01
1142;Totaal zonne-energie;Elektriciteit;2010;201.0;0.01
1143;Totaal zonne-energie;Elektriciteit;2011;376.0;0.02
1144;Totaal zonne-energie;Elektriciteit;2012;686.0;0.03
1145;Totaal zonne-energie;Elektriciteit;2013;1476.0;0.07
1146;Totaal zonne-energie;Elektriciteit;2014;2611.0;0.13
1147;Totaal zonne-energie;Elektriciteit;2015;3991.0;0.19
1148;Totaal zonne-energie;Elektriciteit;2016;5767.0;0.28
1149;Totaal zonne-energie;Elektriciteit;2017;7936.0;0.38
1150;Totaal zonne-energie;Elektriciteit;2018;13354.0;0.63
1151;Totaal zonne-energie;Elektriciteit;2019;19437.0;0.94
1152;Totaal zonne-energie;Elektriciteit;2020;31553.0;1.62
1153;Totaal zonne-energie;Elektriciteit;2021 ;40694.0;2.03
1154;Totaal zonne-energie;Elektriciteit;2022 ;59964.0;3.23
1155;Totaal zonne-energie;Elektriciteit;2023 ;70481.0;3.94
1156;Totaal zonne-energie;Warmte en koude;1990;100.0;0.01
1157;Totaal zonne-energie;Warmte en koude;1991;113.0;0.01
1158;Totaal zonne-energie;Warmte en koude;1992;136.0;0.01
1159;Totaal zonne-energie;Warmte en koude;1993;154.0;0.01
1160;Totaal zonne-energie;Warmte en koude;1994;180.0;0.01
1161;Totaal zonne-energie;Warmte en koude;1995;211.0;0.01
1162;Totaal zonne-energie;Warmte en koude;1996;244.0;0.01
1163;Totaal zonne-energie;Warmte en koude;1997;294.0;0.01
1164;Totaal zonne-energie;Warmte en koude;1998;345.0;0.02
1165;Totaal zonne-energie;Warmte en koude;1999;404.0;0.02
1166;Totaal zonne-energie;Warmte en koude;2000;454.0;0.02
1167;Totaal zonne-energie;Warmte en koude;2001;511.0;0.02
1168;Totaal zonne-energie;Warmte en koude;2002;575.0;0.03
1169;Totaal zonne-energie;Warmte en koude;2003;624.0;0.03
1170;Totaal zonne-energie;Warmte en koude;2004;674.0;0.03
1171;Totaal zonne-energie;Warmte en koude;2005;719.0;0.03
1172;Totaal zonne-energie;Warmte en koude;2006;755.0;0.03
1173;Totaal zonne-energie;Warmte en koude;2007;798.0;0.04
1174;Totaal zonne-energie;Warmte en koude;2008;846.0;0.04
1175;Totaal zonne-energie;Warmte en koude;2009;926.0;0.04
1176;Totaal zonne-energie;Warmte en koude;2010;994.0;0.04
1177;Totaal zonne-energie;Warmte en koude;2011;1040.0;0.05
1178;Totaal zonne-energie;Warmte en koude;2012;1070.0;0.05
1179;Totaal zonne-energie;Warmte en koude;2013;1106.0;0.05
1180;Totaal zonne-energie;Warmte en koude;2014;1128.0;0.06
1181;Totaal zonne-energie;Warmte en koude;2015;1137.0;0.06
1182;Totaal zonne-energie;Warmte en koude;2016;1147.0;0.05
1183;Totaal zonne-energie;Warmte en koude;2017;1144.0;0.05
1184;Totaal zonne-energie;Warmte en koude;2018;1156.0;0.05
1185;Totaal zonne-energie;Warmte en koude;2019;1180.0;0.06
1186;Totaal zonne-energie;Warmte en koude;2020;1176.0;0.06
1187;Totaal zonne-energie;Warmte en koude;2021 ;1164.0;0.06
1188;Totaal zonne-energie;Warmte en koude;2022 ;1168.0;0.06
1189;Totaal zonne-energie;Warmte en koude;2023 ;1176.0;0.07
1190;Totaal zonne-energie;Vervoer;1990;;
1191;Totaal zonne-energie;Vervoer;1991;;
1192;Totaal zonne-energie;Vervoer;1992;;
1193;Totaal zonne-energie;Vervoer;1993;;
1194;Totaal zonne-energie;Vervoer;1994;;
1195;Totaal zonne-energie;Vervoer;1995;;
1196;Totaal zonne-energie;Vervoer;1996;;
1197;Totaal zonne-energie;Vervoer;1997;;
1198;Totaal zonne-energie;Vervoer;1998;;
1199;Totaal zonne-energie;Vervoer;1999;;
1200;Totaal zonne-energie;Vervoer;2000;;
1201;Totaal zonne-energie;Vervoer;2001;;
1202;Totaal zonne-energie;Vervoer;2002;;
1203;Totaal zonne-energie;Vervoer;2003;;
1204;Totaal zonne-energie;Vervoer;2004;;
1205;Totaal zonne-energie;Vervoer;2005;;
1206;Totaal zonne-energie;Vervoer;2006;;
1207;Totaal zonne-energie;Vervoer;2007;;
1208;Totaal zonne-energie;Vervoer;2008;;
1209;Totaal zonne-energie;Vervoer;2009;;
1210;Totaal zonne-energie;Vervoer;2010;;
1211;Totaal zonne-energie;Vervoer;2011;;
1212;Totaal zonne-energie;Vervoer;2012;;
1213;Totaal zonne-energie;Vervoer;2013;;
1214;Totaal zonne-energie;Vervoer;2014;;
1215;Totaal zonne-energie;Vervoer;2015;;
1216;Totaal zonne-energie;Vervoer;2016;;
1217;Totaal zonne-energie;Vervoer;2017;;
1218;Totaal zonne-energie;Vervoer;2018;;
1219;Totaal zonne-energie;Vervoer;2019;;
1220;Totaal zonne-energie;Vervoer;2020;;
1221;Totaal zonne-energie;Vervoer;2021 ;;
1222;Totaal zonne-energie;Vervoer;2022 ;;
1223;Totaal zonne-energie;Vervoer;2023 ;;
1224;Zonnestroom;Totaal energietoepassingen;1990;2.0;0.0
1225;Zonnestroom;Totaal energietoepassingen;1991;2.0;0.0
1226;Zonnestroom;Totaal energietoepassingen;1992;3.0;0.0
1227;Zonnestroom;Totaal energietoepassingen;1993;4.0;0.0
1228;Zonnestroom;Totaal energietoepassingen;1994;5.0;0.0
1229;Zonnestroom;Totaal energietoepassingen;1995;5.0;0.0
1230;Zonnestroom;Totaal energietoepassingen;1996;7.0;0.0
1231;Zonnestroom;Totaal energietoepassingen;1997;9.0;0.0
1232;Zonnestroom;Totaal energietoepassingen;1998;13.0;0.0
1233;Zonnestroom;Totaal energietoepassingen;1999;20.0;0.0
1234;Zonnestroom;Totaal energietoepassingen;2000;28.0;0.0
1235;Zonnestroom;Totaal energietoepassingen;2001;42.0;0.0
1236;Zonnestroom;Totaal energietoepassingen;2002;59.0;0.0
1237;Zonnestroom;Totaal energietoepassingen;2003;91.0;0.0
1238;Zonnestroom;Totaal energietoepassingen;2004;121.0;0.01
1239;Zonnestroom;Totaal energietoepassingen;2005;128.0;0.01
1240;Zonnestroom;Totaal energietoepassingen;2006;132.0;0.01
1241;Zonnestroom;Totaal energietoepassingen;2007;135.0;0.01
1242;Zonnestroom;Totaal energietoepassingen;2008;143.0;0.01
1243;Zonnestroom;Totaal energietoepassingen;2009;162.0;0.01
1244;Zonnestroom;Totaal energietoepassingen;2010;201.0;0.01
1245;Zonnestroom;Totaal energietoepassingen;2011;376.0;0.02
1246;Zonnestroom;Totaal energietoepassingen;2012;686.0;0.03
1247;Zonnestroom;Totaal energietoepassingen;2013;1476.0;0.07
1248;Zonnestroom;Totaal energietoepassingen;2014;2611.0;0.13
1249;Zonnestroom;Totaal energietoepassingen;2015;3991.0;0.19
1250;Zonnestroom;Totaal energietoepassingen;2016;5767.0;0.28
1251;Zonnestroom;Totaal energietoepassingen;2017;7936.0;0.38
1252;Zonnestroom;Totaal energietoepassingen;2018;13354.0;0.63
1253;Zonnestroom;Totaal energietoepassingen;2019;19437.0;0.94
1254;Zonnestroom;Totaal energietoepassingen;2020;31553.0;1.62
1255;Zonnestroom;Totaal energietoepassingen;2021 ;40694.0;2.03
1256;Zonnestroom;Totaal energietoepassingen;2022 ;59964.0;3.23
1257;Zonnestroom;Totaal energietoepassingen;2023 ;70481.0;3.94
1258;Zonnestroom;Elektriciteit;1990;2.0;0.0
1259;Zonnestroom;Elektriciteit;1991;2.0;0.0
1260;Zonnestroom;Elektriciteit;1992;3.0;0.0
1261;Zonnestroom;Elektriciteit;1993;4.0;0.0
1262;Zonnestroom;Elektriciteit;1994;5.0;0.0
1263;Zonnestroom;Elektriciteit;1995;5.0;0.0
1264;Zonnestroom;Elektriciteit;1996;7.0;0.0
1265;Zonnestroom;Elektriciteit;1997;9.0;0.0
1266;Zonnestroom;Elektriciteit;1998;13.0;0.0
1267;Zonnestroom;Elektriciteit;1999;20.0;0.0
1268;Zonnestroom;Elektriciteit;2000;28.0;0.0
1269;Zonnestroom;Elektriciteit;2001;42.0;0.0
1270;Zonnestroom;Elektriciteit;2002;59.0;0.0
1271;Zonnestroom;Elektriciteit;2003;91.0;0.0
1272;Zonnestroom;Elektriciteit;2004;121.0;0.01
1273;Zonnestroom;Elektriciteit;2005;128.0;0.01
1274;Zonnestroom;Elektriciteit;2006;132.0;0.01
1275;Zonnestroom;Elektriciteit;2007;135.0;0.01
1276;Zonnestroom;Elektriciteit;2008;143.0;0.01
1277;Zonnestroom;Elektriciteit;2009;162.0;0.01
1278;Zonnestroom;Elektriciteit;2010;201.0;0.01
1279;Zonnestroom;Elektriciteit;2011;376.0;0.02
1280;Zonnestroom;Elektriciteit;2012;686.0;0.03
1281;Zonnestroom;Elektriciteit;2013;1476.0;0.07
1282;Zonnestroom;Elektriciteit;2014;2611.0;0.13
1283;Zonnestroom;Elektriciteit;2015;3991.0;0.19
1284;Zonnestroom;Elektriciteit;2016;5767.0;0.28
1285;Zonnestroom;Elektriciteit;2017;7936.0;0.38
1286;Zonnestroom;Elektriciteit;2018;13354.0;0.63
1287;Zonnestroom;Elektriciteit;2019;19437.0;0.94
1288;Zonnestroom;Elektriciteit;2020;31553.0;1.62
1289;Zonnestroom;Elektriciteit;2021 ;40694.0;2.03
1290;Zonnestroom;Elektriciteit;2022 ;59964.0;3.23
1291;Zonnestroom;Elektriciteit;2023 ;70481.0;3.94
1292;Zonnestroom;Warmte en koude;1990;;
1293;Zonnestroom;Warmte en koude;1991;;
1294;Zonnestroom;Warmte en koude;1992;;
1295;Zonnestroom;Warmte en koude;1993;;
1296;Zonnestroom;Warmte en koude;1994;;
1297;Zonnestroom;Warmte en koude;1995;;
1298;Zonnestroom;Warmte en koude;1996;;
1299;Zonnestroom;Warmte en koude;1997;;
1300;Zonnestroom;Warmte en koude;1998;;
1301;Zonnestroom;Warmte en koude;1999;;
1302;Zonnestroom;Warmte en koude;2000;;
1303;Zonnestroom;Warmte en koude;2001;;
1304;Zonnestroom;Warmte en koude;2002;;
1305;Zonnestroom;Warmte en koude;2003;;
1306;Zonnestroom;Warmte en koude;2004;;
1307;Zonnestroom;Warmte en koude;2005;;
1308;Zonnestroom;Warmte en koude;2006;;
1309;Zonnestroom;Warmte en koude;2007;;
1310;Zonnestroom;Warmte en koude;2008;;
1311;Zonnestroom;Warmte en koude;2009;;
1312;Zonnestroom;Warmte en koude;2010;;
1313;Zonnestroom;Warmte en koude;2011;;
1314;Zonnestroom;Warmte en koude;2012;;
1315;Zonnestroom;Warmte en koude;2013;;
1316;Zonnestroom;Warmte en koude;2014;;
1317;Zonnestroom;Warmte en koude;2015;;
1318;Zonnestroom;Warmte en koude;2016;;
1319;Zonnestroom;Warmte en koude;2017;;
1320;Zonnestroom;Warmte en koude;2018;;
1321;Zonnestroom;Warmte en koude;2019;;
1322;Zonnestroom;Warmte en koude;2020;;
1323;Zonnestroom;Warmte en koude;2021 ;;
1324;Zonnestroom;Warmte en koude;2022 ;;
1325;Zonnestroom;Warmte en koude;2023 ;;
1326;Zonnestroom;Vervoer;1990;;
1327;Zonnestroom;Vervoer;1991;;
1328;Zonnestroom;Vervoer;1992;;
1329;Zonnestroom;Vervoer;1993;;
1330;Zonnestroom;Vervoer;1994;;
1331;Zonnestroom;Vervoer;1995;;
1332;Zonnestroom;Vervoer;1996;;
1333;Zonnestroom;Vervoer;1997;;
1334;Zonnestroom;Vervoer;1998;;
1335;Zonnestroom;Vervoer;1999;;
1336;Zonnestroom;Vervoer;2000;;
1337;Zonnestroom;Vervoer;2001;;
1338;Zonnestroom;Vervoer;2002;;
1339;Zonnestroom;Vervoer;2003;;
1340;Zonnestroom;Vervoer;2004;;
1341;Zonnestroom;Vervoer;2005;;
1342;Zonnestroom;Vervoer;2006;;
1343;Zonnestroom;Vervoer;2007;;
1344;Zonnestroom;Vervoer;2008;;
1345;Zonnestroom;Vervoer;2009;;
1346;Zonnestroom;Vervoer;2010;;
1347;Zonnestroom;Vervoer;2011;;
1348;Zonnestroom;Vervoer;2012;;
1349;Zonnestroom;Vervoer;2013;;
1350;Zonnestroom;Vervoer;2014;;
1351;Zonnestroom;Vervoer;2015;;
1352;Zonnestroom;Vervoer;2016;;
1353;Zonnestroom;Vervoer;2017;;
1354;Zonnestroom;Vervoer;2018;;
1355;Zonnestroom;Vervoer;2019;;
1356;Zonnestroom;Vervoer;2020;;
1357;Zonnestroom;Vervoer;2021 ;;
1358;Zonnestroom;Vervoer;2022 ;;
1359;Zonnestroom;Vervoer;2023 ;;
1360;Zonnewarmte;Totaal energietoepassingen;1990;100.0;0.01
1361;Zonnewarmte;Totaal energietoepassingen;1991;113.0;0.01
1362;Zonnewarmte;Totaal energietoepassingen;1992;136.0;0.01
1363;Zonnewarmte;Totaal energietoepassingen;1993;154.0;0.01
1364;Zonnewarmte;Totaal energietoepassingen;1994;180.0;0.01
1365;Zonnewarmte;Totaal energietoepassingen;1995;211.0;0.01
1366;Zonnewarmte;Totaal energietoepassingen;1996;244.0;0.01
1367;Zonnewarmte;Totaal energietoepassingen;1997;294.0;0.01
1368;Zonnewarmte;Totaal energietoepassingen;1998;345.0;0.02
1369;Zonnewarmte;Totaal energietoepassingen;1999;404.0;0.02
1370;Zonnewarmte;Totaal energietoepassingen;2000;454.0;0.02
1371;Zonnewarmte;Totaal energietoepassingen;2001;511.0;0.02
1372;Zonnewarmte;Totaal energietoepassingen;2002;575.0;0.03
1373;Zonnewarmte;Totaal energietoepassingen;2003;624.0;0.03
1374;Zonnewarmte;Totaal energietoepassingen;2004;674.0;0.03
1375;Zonnewarmte;Totaal energietoepassingen;2005;719.0;0.03
1376;Zonnewarmte;Totaal energietoepassingen;2006;755.0;0.03
1377;Zonnewarmte;Totaal energietoepassingen;2007;798.0;0.04
1378;Zonnewarmte;Totaal energietoepassingen;2008;846.0;0.04
1379;Zonnewarmte;Totaal energietoepassingen;2009;926.0;0.04
1380;Zonnewarmte;Totaal energietoepassingen;2010;994.0;0.04
1381;Zonnewarmte;Totaal energietoepassingen;2011;1040.0;0.05
1382;Zonnewarmte;Totaal energietoepassingen;2012;1070.0;0.05
1383;Zonnewarmte;Totaal energietoepassingen;2013;1106.0;0.05
1384;Zonnewarmte;Totaal energietoepassingen;2014;1128.0;0.06
1385;Zonnewarmte;Totaal energietoepassingen;2015;1137.0;0.06
1386;Zonnewarmte;Totaal energietoepassingen;2016;1147.0;0.05
1387;Zonnewarmte;Totaal energietoepassingen;2017;1144.0;0.05
1388;Zonnewarmte;Totaal energietoepassingen;2018;1156.0;0.05
1389;Zonnewarmte;Totaal energietoepassingen;2019;1180.0;0.06
1390;Zonnewarmte;Totaal energietoepassingen;2020;1176.0;0.06
1391;Zonnewarmte;Totaal energietoepassingen;2021 ;1164.0;0.06
1392;Zonnewarmte;Totaal energietoepassingen;2022 ;1168.0;0.06
1393;Zonnewarmte;Totaal energietoepassingen;2023 ;1176.0;0.07
1394;Zonnewarmte;Elektriciteit;1990;;
1395;Zonnewarmte;Elektriciteit;1991;;
1396;Zonnewarmte;Elektriciteit;1992;;
1397;Zonnewarmte;Elektriciteit;1993;;
1398;Zonnewarmte;Elektriciteit;1994;;
1399;Zonnewarmte;Elektriciteit;1995;;
1400;Zonnewarmte;Elektriciteit;1996;;
1401;Zonnewarmte;Elektriciteit;1997;;
1402;Zonnewarmte;Elektriciteit;1998;;
1403;Zonnewarmte;Elektriciteit;1999;;
1404;Zonnewarmte;Elektriciteit;2000;;
1405;Zonnewarmte;Elektriciteit;2001;;
1406;Zonnewarmte;Elektriciteit;2002;;
1407;Zonnewarmte;Elektriciteit;2003;;
1408;Zonnewarmte;Elektriciteit;2004;;
1409;Zonnewarmte;Elektriciteit;2005;;
1410;Zonnewarmte;Elektriciteit;2006;;
1411;Zonnewarmte;Elektriciteit;2007;;
1412;Zonnewarmte;Elektriciteit;2008;;
1413;Zonnewarmte;Elektriciteit;2009;;
1414;Zonnewarmte;Elektriciteit;2010;;
1415;Zonnewarmte;Elektriciteit;2011;;
1416;Zonnewarmte;Elektriciteit;2012;;
1417;Zonnewarmte;Elektriciteit;2013;;
1418;Zonnewarmte;Elektriciteit;2014;;
1419;Zonnewarmte;Elektriciteit;2015;;
1420;Zonnewarmte;Elektriciteit;2016;;
1421;Zonnewarmte;Elektriciteit;2017;;
1422;Zonnewarmte;Elektriciteit;2018;;
1423;Zonnewarmte;Elektriciteit;2019;;
1424;Zonnewarmte;Elektriciteit;2020;;
1425;Zonnewarmte;Elektriciteit;2021 ;;
1426;Zonnewarmte;Elektriciteit;2022 ;;
1427;Zonnewarmte;Elektriciteit;2023 ;;
1428;Zonnewarmte;Warmte en koude;1990;100.0;0.01
1429;Zonnewarmte;Warmte en koude;1991;113.0;0.01
1430;Zonnewarmte;Warmte en koude;1992;136.0;0.01
1431;Zonnewarmte;Warmte en koude;1993;154.0;0.01
1432;Zonnewarmte;Warmte en koude;1994;180.0;0.01
1433;Zonnewarmte;Warmte en koude;1995;211.0;0.01
1434;Zonnewarmte;Warmte en koude;1996;244.0;0.01
1435;Zonnewarmte;Warmte en koude;1997;294.0;0.01
1436;Zonnewarmte;Warmte en koude;1998;345.0;0.02
1437;Zonnewarmte;Warmte en koude;1999;404.0;0.02
1438;Zonnewarmte;Warmte en koude;2000;454.0;0.02
1439;Zonnewarmte;Warmte en koude;2001;511.0;0.02
1440;Zonnewarmte;Warmte en koude;2002;575.0;0.03
1441;Zonnewarmte;Warmte en koude;2003;624.0;0.03
1442;Zonnewarmte;Warmte en koude;2004;674.0;0.03
1443;Zonnewarmte;Warmte en koude;2005;719.0;0.03
1444;Zonnewarmte;Warmte en koude;2006;755.0;0.03
1445;Zonnewarmte;Warmte en koude;2007;798.0;0.04
1446;Zonnewarmte;Warmte en koude;2008;846.0;0.04
1447;Zonnewarmte;Warmte en koude;2009;926.0;0.04
1448;Zonnewarmte;Warmte en koude;2010;994.0;0.04
1449;Zonnewarmte;Warmte en koude;2011;1040.0;0.05
1450;Zonnewarmte;Warmte en koude;2012;1070.0;0.05
1451;Zonnewarmte;Warmte en koude;2013;1106.0;0.05
1452;Zonnewarmte;Warmte en koude;2014;1128.0;0.06
1453;Zonnewarmte;Warmte en koude;2015;1137.0;0.06
1454;Zonnewarmte;Warmte en koude;2016;1147.0;0.05
1455;Zonnewarmte;Warmte en koude;2017;1144.0;0.05
1456;Zonnewarmte;Warmte en koude;2018;1156.0;0.05
1457;Zonnewarmte;Warmte en koude;2019;1180.0;0.06
1458;Zonnewarmte;Warmte en koude;2020;1176.0;0.06
1459;Zonnewarmte;Warmte en koude;2021 ;1164.0;0.06
1460;Zonnewarmte;Warmte en koude;2022 ;1168.0;0.06
1461;Zonnewarmte;Warmte en koude;2023 ;1176.0;0.07
1462;Zonnewarmte;Vervoer;1990;;
1463;Zonnewarmte;Vervoer;1991;;
1464;Zonnewarmte;Vervoer;1992;;
1465;Zonnewarmte;Vervoer;1993;;
1466;Zonnewarmte;Vervoer;1994;;
1467;Zonnewarmte;Vervoer;1995;;
1468;Zonnewarmte;Vervoer;1996;;
1469;Zonnewarmte;Vervoer;1997;;
1470;Zonnewarmte;Vervoer;1998;;
1471;Zonnewarmte;Vervoer;1999;;
1472;Zonnewarmte;Vervoer;2000;;
1473;Zonnewarmte;Vervoer;2001;;
1474;Zonnewarmte;Vervoer;2002;;
1475;Zonnewarmte;Vervoer;2003;;
1476;Zonnewarmte;Vervoer;2004;;
1477;Zonnewarmte;Vervoer;2005;;
1478;Zonnewarmte;Vervoer;2006;;
1479;Zonnewarmte;Vervoer;2007;;
1480;Zonnewarmte;Vervoer;2008;;
1481;Zonnewarmte;Vervoer;2009;;
1482;Zonnewarmte;Vervoer;2010;;
1483;Zonnewarmte;Vervoer;2011;;
1484;Zonnewarmte;Vervoer;2012;;
1485;Zonnewarmte;Vervoer;2013;;
1486;Zonnewarmte;Vervoer;2014;;
1487;Zonnewarmte;Vervoer;2015;;
1488;Zonnewarmte;Vervoer;2016;;
1489;Zonnewarmte;Vervoer;2017;;
1490;Zonnewarmte;Vervoer;2018;;
1491;Zonnewarmte;Vervoer;2019;;
1492;Zonnewarmte;Vervoer;2020;;
1493;Zonnewarmte;Vervoer;2021 ;;
1494;Zonnewarmte;Vervoer;2022 ;;
1495;Zonnewarmte;Vervoer;2023 ;;
1496;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1990;;
1497;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1991;;
1498;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1992;;
1499;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1993;;
1500;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1994;28.0;0.0
1501;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1995;31.0;0.0
1502;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1996;36.0;0.0
1503;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1997;56.0;0.0
1504;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1998;90.0;0.0
1505;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;1999;117.0;0.01
1506;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2000;156.0;0.01
1507;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2001;187.0;0.01
1508;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2002;244.0;0.01
1509;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2003;311.0;0.01
1510;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2004;452.0;0.02
1511;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2005;628.0;0.03
1512;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2006;840.0;0.04
1513;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2007;1141.0;0.05
1514;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2008;1584.0;0.07
1515;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2009;1983.0;0.09
1516;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2010;2501.0;0.11
1517;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2011;2854.0;0.13
1518;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2012;3347.0;0.15
1519;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2013;4140.0;0.19
1520;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2014;4906.0;0.24
1521;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2015;6082.0;0.3
1522;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2016;6699.0;0.32
1523;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2017;7127.0;0.34
1524;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2018;8114.0;0.38
1525;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2019;10279.0;0.49
1526;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2020;11282.0;0.58
1527;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2021 ;11847.0;0.59
1528;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2022 ;12783.0;0.69
1529;Totaal aardwarmte en bodemenergie;Totaal energietoepassingen;2023 ;13455.0;0.75
1530;Totaal aardwarmte en bodemenergie;Elektriciteit;1990;;
1531;Totaal aardwarmte en bodemenergie;Elektriciteit;1991;;
1532;Totaal aardwarmte en bodemenergie;Elektriciteit;1992;;
1533;Totaal aardwarmte en bodemenergie;Elektriciteit;1993;;
1534;Totaal aardwarmte en bodemenergie;Elektriciteit;1994;;
1535;Totaal aardwarmte en bodemenergie;Elektriciteit;1995;;
1536;Totaal aardwarmte en bodemenergie;Elektriciteit;1996;;
1537;Totaal aardwarmte en bodemenergie;Elektriciteit;1997;;
1538;Totaal aardwarmte en bodemenergie;Elektriciteit;1998;;
1539;Totaal aardwarmte en bodemenergie;Elektriciteit;1999;;
1540;Totaal aardwarmte en bodemenergie;Elektriciteit;2000;;
1541;Totaal aardwarmte en bodemenergie;Elektriciteit;2001;;
1542;Totaal aardwarmte en bodemenergie;Elektriciteit;2002;;
1543;Totaal aardwarmte en bodemenergie;Elektriciteit;2003;;
1544;Totaal aardwarmte en bodemenergie;Elektriciteit;2004;;
1545;Totaal aardwarmte en bodemenergie;Elektriciteit;2005;;
1546;Totaal aardwarmte en bodemenergie;Elektriciteit;2006;;
1547;Totaal aardwarmte en bodemenergie;Elektriciteit;2007;;
1548;Totaal aardwarmte en bodemenergie;Elektriciteit;2008;;
1549;Totaal aardwarmte en bodemenergie;Elektriciteit;2009;;
1550;Totaal aardwarmte en bodemenergie;Elektriciteit;2010;;
1551;Totaal aardwarmte en bodemenergie;Elektriciteit;2011;;
1552;Totaal aardwarmte en bodemenergie;Elektriciteit;2012;;
1553;Totaal aardwarmte en bodemenergie;Elektriciteit;2013;;
1554;Totaal aardwarmte en bodemenergie;Elektriciteit;2014;;
1555;Totaal aardwarmte en bodemenergie;Elektriciteit;2015;;
1556;Totaal aardwarmte en bodemenergie;Elektriciteit;2016;;
1557;Totaal aardwarmte en bodemenergie;Elektriciteit;2017;;
1558;Totaal aardwarmte en bodemenergie;Elektriciteit;2018;;
1559;Totaal aardwarmte en bodemenergie;Elektriciteit;2019;;
1560;Totaal aardwarmte en bodemenergie;Elektriciteit;2020;;
1561;Totaal aardwarmte en bodemenergie;Elektriciteit;2021 ;;
1562;Totaal aardwarmte en bodemenergie;Elektriciteit;2022 ;;
1563;Totaal aardwarmte en bodemenergie;Elektriciteit;2023 ;;
1564;Totaal aardwarmte en bodemenergie;Warmte en koude;1990;;
1565;Totaal aardwarmte en bodemenergie;Warmte en koude;1991;;
1566;Totaal aardwarmte en bodemenergie;Warmte en koude;1992;;
1567;Totaal aardwarmte en bodemenergie;Warmte en koude;1993;;
1568;Totaal aardwarmte en bodemenergie;Warmte en koude;1994;28.0;0.0
