ID;Sectoren;Perioden;Totaal_1;Totaal_2;InvoerVanGoederen_3;InvoerVanDiensten_4;Totaal_5;ProductieVanToegerekendeBankdiensten_6;OverigeMarktproductie_7;InvesteringenInEigenBeheer_8;ProductieVoorEigenConsumptie_9;OverigeNietMarktproductie_10;Totaal_11;Lonen_12;SocialePremiesTLVWerkgevers_13;Totaal_14;Totaal_15;BelastingOverToegevoegdeWaardeBtw_16;VerschilToegerekendeEnAfgedragenBtw_17;BelastingOpInvoerExclBtw_18;OverigeProductgebondenBelastingen_19;BelastOpProdEnInvoerNietProductg_20;Totaal_21;SubsidiesProductgebonden_22;SubsidiesNietProductgebonden_23;Totaal_24;RenteConformNationaleRekeningen_25;CorrectieToegerekendeBankdiensten_26;WerkelijkeRente_27;Totaal_28;Dividenden_29;InkomenOnttrokkenAanQuasiVennootsch_30;IngehoudenWinstenOpDirBuitenlInv_31;InkUitVermToegerAanPolishouders_32;InkomenUitGrondEnMineraleReserves_33;Totaal_34;BelastingenOpInkomen_35;BelastingenOpVermogen_36;Totaal_37;Totaal_38;Totaal_39;PremiesWettelijkeSocialeVerzekering_40;Pensioenpremies_41;OverigeParticuliereSocialePremies_42;ToegerekendeSocialePremies_43;Totaal_44;UitkeringenWettelSocialeVerzekering_45;Totaal_46;Pensioenuitkeringen_47;OverigeParticuliereSocialeUitkeringen_48;UitkeringenRechtstreeksDoorWerkgevers_49;UitkeringenSocialeVoorzieningInGeld_50;Totaal_51;Schadeverzekeringspremies_52;Schadeverzekeringsuitkeringen_53;InkomensoverdrachtenBinnenDeOverheid_54;InkOverdrIvmInternatSamenwerking_55;OverigeInkomensoverdrachtenNEG_56;CorrectiePensioenvoorziening_57;Totaal_58;Vermogensheffingen_59;Investeringsbijdragen_60;ToegerekendeKapitaaloverdrachten_61;OverigeKapitaaloverdrachtenOmNiet_62;Totaal_63;Totaal_64;UitvoerVanGoederen_65;UitvoerVanDiensten_66;IntermediairVerbruik_67;Totaal_68;Lonen_69;SocialePremiesTLVWerkgevers_70;Totaal_71;BelastOpProdEnInvoerProductg_72;BelastOpProdEnInvoerNietProductg_73;Totaal_74;SubsidiesProductgebonden_75;SubsidiesNietProductgebonden_76;Totaal_77;RenteConformNationaleRekeningen_78;CorrectieToegerekendeBankdiensten_79;WerkelijkeRente_80;Totaal_81;Dividenden_82;InkomenOnttrokkenAanQuasiVennootsch_83;IngehoudenWinstenOpDirBuitenlInv_84;InkUitVermToegerAanPolishouders_85;InkomenUitGrondEnMineraleReserves_86;Totaal_87;BelastingenOpInkomen_88;BelastingenOpVermogen_89;Totaal_90;Totaal_91;Totaal_92;PremiesWettelijkeSocialeVerzekering_93;Pensioenpremies_94;OverigeParticuliereSocialePremies_95;ToegerekendeSocialePremies_96;Totaal_97;UitkeringenWettelSocialeVerzekering_98;Totaal_99;Pensioenuitkeringen_100;OverigeParticuliereSocialeUitkeringen_101;UitkeringenRechtstreeksDoorWerkgevers_102;UitkeringenSocialeVoorziening_103;Totaal_104;Schadeverzekeringspremies_105;Schadeverzekeringsuitkeringen_106;InkomensoverdrachtenBinnenDeOverheid_107;InkOverdrIvmInternatSamenwerking_108;OverigeInkomensoverdrachtenNEG_109;Totaal_110;CollectieveConsumptie_111;Totaal_112;ConsumptieveBestedingenHuishoudens_113;Totaal_114;Totaal_115;WettUitkSocVerzekeringInNatura_116;UitkeringenSocVoorzieningInNatura_117;SocOverdrIndividueleNietMarktprod_118;Totaal_119;Vermogensheffingen_120;Investeringsbijdragen_121;ToegerekendeKapitaaloverdrachten_122;OverigeKapitaaloverdrachtenOmNiet_123;Totaal_124;Totaal_125;Afschrijvingen_126;InvesteringenInVasteActivaNetto_127;Totaal_128;VeranderingenInVoorraden_129;SaldoAanEnVerkopenKostbaarheden_130;SaldoAVNietGeprodNietFinActiva_131;BbpBrutoToegevoegdeWaarde_132;NbpNettoToegevoegdeWaarde_133;BrutoExploitatieoverschot_134;NettoExploitatieoverschot_135;SaldoPrimaireInkomensBruto_136;SaldoPrimaireInkomensNetto_137;BrutoBeschikbaarInkomen_138;NettoBeschikbaarInkomen_139;BrutoBesparingen_140;NettoBesparingen_141;SaldoNettoBespEnKapitaaloverdr_142;Vorderingensaldo_143
636;Centrale overheid (geconsolideerd);2011 4e kwartaal;47458.0;0.0;0.0;0.0;10492.0;0.0;1663.0;216.0;0.0;8613.0;0.0;0.0;0.0;17906.0;17248.0;11997.0;0.0;1303.0;3948.0;658.0;-1272.0;-320.0;-952.0;3451.0;544.0;5.0;539.0;673.0;669.0;4.0;0.0;0.0;2234.0;14741.0;13999.0;742.0;492.0;492.0;0.0;0.0;0.0;0.0;492.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;668.0;0.0;8.0;253.0;43.0;364.0;0.0;980.0;412.0;130.0;0.0;438.0;50647.0;0.0;0.0;0.0;4349.0;4876.0;3459.0;1417.0;24.0;0.0;24.0;-145.0;0.0;-145.0;2856.0;2856.0;-105.0;2961.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4250.0;0.0;0.0;0.0;0.0;0.0;0.0;4250.0;0.0;0.0;0.0;0.0;492.0;3758.0;21187.0;8.0;0.0;18852.0;1162.0;1165.0;9993.0;8023.0;1970.0;0.0;1970.0;1380.0;0.0;1380.0;590.0;1830.0;0.0;1089.0;0.0;741.0;1530.0;1530.0;1388.0;142.0;0.0;0.0;0.0;-103.0;6143.0;4755.0;1388.0;0.0;18617.0;17229.0;9081.0;7693.0;-912.0;-2300.0;-3150.0;-3189.0
637;Centrale overheid (geconsolideerd);2011;183461.0;0.0;0.0;0.0;38476.0;0.0;6328.0;807.0;0.0;31341.0;0.0;0.0;0.0;64490.0;62322.0;41321.0;0.0;4552.0;16449.0;2168.0;-4770.0;-1404.0;-3366.0;13186.0;1881.0;30.0;1851.0;2878.0;2861.0;17.0;0.0;0.0;8427.0;64959.0;61929.0;3030.0;1959.0;1959.0;0.0;0.0;0.0;0.0;1959.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2521.0;0.0;34.0;960.0;146.0;1381.0;0.0;2640.0;1536.0;537.0;0.0;567.0;199819.0;0.0;0.0;0.0;15477.0;17949.0;12794.0;5155.0;97.0;0.0;97.0;-462.0;0.0;-462.0;10297.0;10297.0;-350.0;10647.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17229.0;0.0;0.0;0.0;0.0;0.0;0.0;17229.0;0.0;0.0;0.0;0.0;1959.0;15270.0;88559.0;34.0;0.0;80075.0;3367.0;5083.0;37188.0;29474.0;7714.0;0.0;7714.0;5847.0;0.0;5847.0;1867.0;6830.0;0.0;3874.0;0.0;2956.0;6613.0;6613.0;5415.0;1198.0;0.0;0.0;0.0;42.0;22999.0;17584.0;5415.0;0.0;68024.0;62609.0;31675.0;26260.0;-5513.0;-10928.0;-15118.0;-16358.0
638;Centrale overheid (geconsolideerd);2012 1e kwartaal;46719.0;0.0;0.0;0.0;8847.0;0.0;1515.0;197.0;0.0;7135.0;0.0;0.0;0.0;14819.0;14342.0;9066.0;0.0;1100.0;4176.0;477.0;-1042.0;-340.0;-702.0;6270.0;404.0;3.0;401.0;1687.0;1685.0;2.0;0.0;0.0;4179.0;16408.0;15636.0;772.0;341.0;341.0;0.0;0.0;0.0;0.0;341.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;627.0;0.0;9.0;270.0;35.0;313.0;0.0;449.0;288.0;149.0;0.0;12.0;50536.0;0.0;0.0;0.0;3527.0;4034.0;2805.0;1229.0;29.0;0.0;29.0;-97.0;0.0;-97.0;2352.0;2352.0;-112.0;2464.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4110.0;0.0;0.0;0.0;0.0;0.0;0.0;4110.0;0.0;0.0;0.0;0.0;341.0;3769.0;24063.0;9.0;0.0;21121.0;780.0;2153.0;8503.0;6802.0;1701.0;0.0;1701.0;1368.0;0.0;1368.0;333.0;2473.0;0.0;694.0;0.0;1779.0;1483.0;1483.0;1354.0;129.0;0.0;0.0;0.0;59.0;5320.0;3966.0;1354.0;0.0;19049.0;17695.0;8252.0;6898.0;-251.0;-1605.0;-3629.0;-3817.0
639;Centrale overheid (geconsolideerd);2012 2e kwartaal;48651.0;0.0;0.0;0.0;10089.0;0.0;1555.0;190.0;0.0;8344.0;0.0;0.0;0.0;15119.0;14715.0;9882.0;0.0;1186.0;3647.0;404.0;-1142.0;-368.0;-774.0;3038.0;439.0;1.0;438.0;870.0;868.0;2.0;0.0;0.0;1729.0;19723.0;18934.0;789.0;585.0;585.0;0.0;0.0;0.0;0.0;585.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;769.0;0.0;10.0;328.0;35.0;396.0;0.0;470.0;355.0;96.0;0.0;19.0;52528.0;0.0;0.0;0.0;3623.0;5168.0;3625.0;1543.0;24.0;0.0;24.0;-114.0;0.0;-114.0;2375.0;2375.0;-120.0;2495.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4510.0;0.0;0.0;0.0;0.0;0.0;0.0;4510.0;0.0;0.0;0.0;0.0;585.0;3925.0;24449.0;10.0;0.0;22628.0;726.0;1085.0;9778.0;7791.0;1987.0;0.0;1987.0;1434.0;0.0;1434.0;553.0;1107.0;0.0;946.0;0.0;161.0;1559.0;1559.0;1388.0;171.0;0.0;0.0;0.0;49.0;6466.0;5078.0;1388.0;0.0;16028.0;14640.0;8146.0;6758.0;-1632.0;-3020.0;-3657.0;-3877.0
640;Centrale overheid (geconsolideerd);2012 3e kwartaal;40393.0;0.0;0.0;0.0;8884.0;0.0;1499.0;202.0;0.0;7183.0;0.0;0.0;0.0;14637.0;14237.0;9966.0;0.0;787.0;3484.0;400.0;-956.0;-300.0;-656.0;2176.0;402.0;1.0;401.0;432.0;431.0;1.0;0.0;0.0;1342.0;14073.0;13290.0;783.0;442.0;442.0;0.0;0.0;0.0;0.0;442.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;689.0;0.0;8.0;278.0;36.0;367.0;0.0;448.0;341.0;77.0;0.0;30.0;46438.0;0.0;0.0;0.0;3575.0;3980.0;2803.0;1177.0;24.0;0.0;24.0;-61.0;0.0;-61.0;2328.0;2328.0;-136.0;2464.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4117.0;0.0;0.0;0.0;0.0;0.0;0.0;4117.0;0.0;0.0;0.0;0.0;442.0;3675.0;21154.0;8.0;0.0;19258.0;862.0;1026.0;8479.0;6781.0;1698.0;0.0;1698.0;1296.0;0.0;1296.0;402.0;1159.0;0.0;960.0;0.0;199.0;1622.0;1622.0;1366.0;256.0;0.0;0.0;0.0;61.0;5309.0;3943.0;1366.0;0.0;14895.0;13529.0;4828.0;3462.0;-3651.0;-5017.0;-5728.0;-6045.0
641;Centrale overheid (geconsolideerd);2012 4e kwartaal;45914.0;0.0;0.0;0.0;10542.0;0.0;1615.0;218.0;0.0;8709.0;0.0;0.0;0.0;18520.0;17605.0;12522.0;0.0;878.0;4205.0;915.0;-1164.0;-250.0;-914.0;4326.0;391.0;1.0;390.0;625.0;623.0;2.0;0.0;0.0;3310.0;11680.0;11009.0;671.0;549.0;549.0;0.0;0.0;0.0;0.0;549.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;776.0;0.0;8.0;328.0;36.0;404.0;0.0;685.0;398.0;242.0;0.0;45.0;50579.0;0.0;0.0;0.0;4240.0;4959.0;3460.0;1499.0;25.0;0.0;25.0;-87.0;0.0;-87.0;2532.0;2532.0;-141.0;2673.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4355.0;0.0;0.0;0.0;0.0;0.0;0.0;4355.0;0.0;0.0;0.0;0.0;549.0;3806.0;21783.0;8.0;0.0;19639.0;1089.0;1047.0;9953.0;8101.0;1852.0;0.0;1852.0;1244.0;0.0;1244.0;608.0;1044.0;0.0;606.0;0.0;438.0;1844.0;1844.0;1405.0;439.0;0.0;0.0;0.0;-69.0;6302.0;4897.0;1405.0;0.0;20555.0;19150.0;7422.0;6017.0;-2531.0;-3936.0;-4295.0;-4665.0
642;Centrale overheid (geconsolideerd);2012;181677.0;0.0;0.0;0.0;38362.0;0.0;6184.0;807.0;0.0;31371.0;0.0;0.0;0.0;63095.0;60899.0;41436.0;0.0;3951.0;15512.0;2196.0;-4304.0;-1258.0;-3046.0;15810.0;1636.0;6.0;1630.0;3614.0;3607.0;7.0;0.0;0.0;10560.0;61884.0;58869.0;3015.0;1917.0;1917.0;0.0;0.0;0.0;0.0;1917.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2861.0;0.0;35.0;1204.0;142.0;1480.0;0.0;2052.0;1382.0;564.0;0.0;106.0;200081.0;0.0;0.0;0.0;14965.0;18141.0;12693.0;5448.0;102.0;0.0;102.0;-359.0;0.0;-359.0;9587.0;9587.0;-509.0;10096.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17092.0;0.0;0.0;0.0;0.0;0.0;0.0;17092.0;0.0;0.0;0.0;0.0;1917.0;15175.0;91449.0;35.0;0.0;82646.0;3457.0;5311.0;36713.0;29475.0;7238.0;0.0;7238.0;5342.0;0.0;5342.0;1896.0;5783.0;0.0;3206.0;0.0;2577.0;6508.0;6508.0;5513.0;995.0;0.0;0.0;0.0;100.0;23397.0;17884.0;5513.0;0.0;70527.0;65014.0;28648.0;23135.0;-8065.0;-13578.0;-17309.0;-18404.0
643;Centrale overheid (geconsolideerd);2013 1e kwartaal;49656.0;0.0;0.0;0.0;9920.0;0.0;1472.0;224.0;0.0;8224.0;0.0;0.0;0.0;15577.0;15080.0;9297.0;0.0;999.0;4784.0;497.0;-893.0;-351.0;-542.0;7543.0;362.0;1.0;361.0;2587.0;2585.0;2.0;0.0;0.0;4594.0;16060.0;15299.0;761.0;333.0;333.0;0.0;0.0;0.0;0.0;333.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;667.0;0.0;9.0;275.0;31.0;352.0;0.0;449.0;356.0;57.0;0.0;36.0;46090.0;0.0;0.0;0.0;3890.0;4628.0;3305.0;1323.0;30.0;0.0;30.0;-57.0;0.0;-57.0;2228.0;2228.0;-130.0;2358.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4102.0;0.0;0.0;0.0;0.0;0.0;0.0;4102.0;0.0;0.0;0.0;0.0;333.0;3769.0;21451.0;9.0;0.0;18622.0;720.0;2100.0;9546.0;7850.0;1696.0;0.0;1696.0;1322.0;0.0;1322.0;374.0;2508.0;0.0;734.0;0.0;1774.0;1543.0;1543.0;1429.0;114.0;0.0;0.0;0.0;-3779.0;6030.0;4601.0;1429.0;0.0;21428.0;19999.0;12935.0;11506.0;3389.0;1960.0;-99.0;3566.0
644;Centrale overheid (geconsolideerd);2013 2e kwartaal;51092.0;0.0;0.0;0.0;11407.0;0.0;1549.0;211.0;0.0;9647.0;0.0;0.0;0.0;15840.0;15339.0;10290.0;0.0;872.0;4177.0;501.0;-923.0;-384.0;-539.0;3732.0;342.0;9.0;333.0;1322.0;1320.0;2.0;0.0;0.0;2068.0;19157.0;18378.0;779.0;529.0;529.0;0.0;0.0;0.0;0.0;529.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;798.0;0.0;10.0;333.0;32.0;423.0;0.0;552.0;433.0;77.0;0.0;42.0;52179.0;0.0;0.0;0.0;3985.0;6015.0;4302.0;1713.0;30.0;0.0;30.0;-90.0;0.0;-90.0;2357.0;2357.0;-119.0;2476.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4589.0;0.0;0.0;0.0;0.0;0.0;0.0;4589.0;0.0;0.0;0.0;0.0;529.0;4060.0;21873.0;10.0;0.0;20142.0;519.0;1202.0;11018.0;9093.0;1925.0;0.0;1925.0;1371.0;0.0;1371.0;554.0;749.0;0.0;623.0;0.0;126.0;1611.0;1611.0;1467.0;144.0;0.0;0.0;0.0;42.0;7422.0;5955.0;1467.0;0.0;17759.0;16292.0;11781.0;10314.0;763.0;-704.0;-901.0;-1087.0
645;Centrale overheid (geconsolideerd);2013 3e kwartaal;43250.0;0.0;0.0;0.0;10029.0;0.0;1489.0;225.0;0.0;8315.0;0.0;0.0;0.0;15327.0;14806.0;10177.0;0.0;799.0;3830.0;521.0;-834.0;-296.0;-538.0;2242.0;387.0;7.0;380.0;412.0;410.0;2.0;0.0;0.0;1443.0;14704.0;13956.0;748.0;431.0;431.0;0.0;0.0;0.0;0.0;431.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;703.0;0.0;9.0;300.0;26.0;368.0;0.0;648.0;495.0;106.0;0.0;47.0;46475.0;0.0;0.0;0.0;4112.0;4561.0;3259.0;1302.0;25.0;0.0;25.0;-113.0;0.0;-113.0;2292.0;2292.0;-108.0;2400.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4433.0;0.0;0.0;0.0;0.0;0.0;0.0;4433.0;0.0;0.0;0.0;0.0;431.0;4002.0;19051.0;9.0;0.0;16780.0;1003.0;1259.0;9561.0;7916.0;1645.0;0.0;1645.0;1246.0;0.0;1246.0;399.0;888.0;0.0;761.0;0.0;127.0;1622.0;1622.0;1444.0;178.0;0.0;0.0;0.0;43.0;5917.0;4473.0;1444.0;0.0;15887.0;14443.0;8241.0;6797.0;-1320.0;-2764.0;-3004.0;-3225.0
646;Centrale overheid (geconsolideerd);2013 4e kwartaal;48303.0;0.0;0.0;0.0;11784.0;0.0;1567.0;240.0;0.0;9977.0;0.0;0.0;0.0;18784.0;17736.0;12347.0;0.0;930.0;4459.0;1048.0;-1013.0;-323.0;-690.0;4320.0;275.0;2.0;273.0;903.0;901.0;2.0;0.0;0.0;3142.0;12213.0;11452.0;761.0;637.0;637.0;0.0;0.0;0.0;0.0;637.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;878.0;0.0;11.0;368.0;58.0;441.0;0.0;700.0;446.0;194.0;0.0;60.0;52465.0;0.0;0.0;0.0;4608.0;5736.0;4163.0;1573.0;23.0;0.0;23.0;-62.0;0.0;-62.0;2247.0;2247.0;-112.0;2359.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4893.0;0.0;0.0;0.0;0.0;0.0;0.0;4893.0;0.0;0.0;0.0;0.0;637.0;4256.0;20853.0;11.0;0.0;18561.0;1272.0;1009.0;11165.0;9397.0;1768.0;0.0;1768.0;1188.0;0.0;1188.0;580.0;1652.0;0.0;1049.0;0.0;603.0;1483.0;1483.0;1479.0;4.0;0.0;0.0;0.0;-133.0;7176.0;5697.0;1479.0;0.0;21323.0;19844.0;9305.0;7826.0;-1860.0;-3339.0;-4291.0;-4162.0
647;Centrale overheid (geconsolideerd);2013;192301.0;0.0;0.0;0.0;43140.0;0.0;6077.0;900.0;0.0;36163.0;0.0;0.0;0.0;65528.0;62961.0;42111.0;0.0;3600.0;17250.0;2567.0;-3663.0;-1354.0;-2309.0;17837.0;1366.0;19.0;1347.0;5224.0;5216.0;8.0;0.0;0.0;11247.0;62134.0;59085.0;3049.0;1930.0;1930.0;0.0;0.0;0.0;0.0;1930.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3046.0;0.0;39.0;1276.0;147.0;1584.0;0.0;2349.0;1730.0;434.0;0.0;185.0;197209.0;0.0;0.0;0.0;16595.0;20940.0;15029.0;5911.0;108.0;0.0;108.0;-322.0;0.0;-322.0;9124.0;9124.0;-469.0;9593.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18017.0;0.0;0.0;0.0;0.0;0.0;0.0;18017.0;0.0;0.0;0.0;0.0;1930.0;16087.0;83228.0;39.0;0.0;74105.0;3514.0;5570.0;41290.0;34256.0;7034.0;0.0;7034.0;5127.0;0.0;5127.0;1907.0;5797.0;0.0;3167.0;0.0;2630.0;6259.0;6259.0;5819.0;440.0;0.0;0.0;0.0;-3827.0;26545.0;20726.0;5819.0;0.0;76397.0;70578.0;42262.0;36443.0;972.0;-4847.0;-8295.0;-4908.0
648;Lokale overheid (geconsolideerd);1969;12341.0;0.0;0.0;0.0;5693.0;;;;;;0.0;0.0;0.0;267.0;0.0;0.0;0.0;0.0;0.0;267.0;-97.0;-97.0;0.0;798.0;;;;;;;;;;123.0;0.0;123.0;316.0;316.0;0.0;0.0;0.0;0.0;316.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4602.0;0.0;28.0;4453.0;0.0;121.0;0.0;639.0;0.0;594.0;0.0;45.0;13361.0;0.0;0.0;0.0;1238.0;3849.0;2963.0;886.0;38.0;0.0;38.0;0.0;0.0;0.0;876.0;;;;;;;;;;0.0;0.0;0.0;812.0;0.0;0.0;0.0;0.0;0.0;0.0;812.0;0.0;0.0;0.0;0.0;316.0;496.0;68.0;28.0;0.0;0.0;0.0;40.0;4770.0;2359.0;2411.0;0.0;2411.0;19.0;0.0;19.0;2392.0;48.0;0.0;55.0;0.0;-7.0;1771.0;1769.0;568.0;1201.0;2.0;;;-109.0;4455.0;3887.0;568.0;0.0;660.0;92.0;4821.0;4253.0;51.0;-517.0;74.0;-1020.0
649;Lokale overheid (geconsolideerd);1970;14305.0;0.0;0.0;0.0;6490.0;;;;;;0.0;0.0;0.0;282.0;0.0;0.0;0.0;0.0;0.0;282.0;-141.0;-141.0;0.0;917.0;;;;;;;;;;128.0;0.0;128.0;386.0;386.0;0.0;0.0;0.0;0.0;386.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5503.0;0.0;29.0;5333.0;0.0;141.0;0.0;740.0;0.0;708.0;0.0;32.0;15262.0;0.0;0.0;0.0;1449.0;4330.0;3324.0;1006.0;44.0;0.0;44.0;0.0;0.0;0.0;1080.0;;;;;;;;;;0.0;0.0;0.0;1001.0;0.0;0.0;0.0;0.0;0.0;0.0;1001.0;0.0;0.0;0.0;0.0;386.0;615.0;76.0;29.0;0.0;0.0;0.0;47.0;5387.0;2335.0;3052.0;0.0;3052.0;16.0;0.0;16.0;3036.0;70.0;0.0;72.0;0.0;-2.0;1890.0;1887.0;667.0;1220.0;3.0;;;-65.0;5041.0;4374.0;667.0;0.0;645.0;-22.0;5585.0;4918.0;198.0;-469.0;201.0;-957.0
650;Lokale overheid (geconsolideerd);1971;16446.0;0.0;0.0;0.0;7446.0;;;;;;0.0;0.0;0.0;308.0;0.0;0.0;0.0;0.0;0.0;308.0;-180.0;-180.0;0.0;874.0;;;;;;;;;;148.0;0.0;148.0;466.0;466.0;0.0;0.0;0.0;0.0;466.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6501.0;0.0;31.0;6322.0;0.0;148.0;0.0;883.0;0.0;836.0;0.0;47.0;17556.0;0.0;0.0;0.0;1646.0;4966.0;3787.0;1179.0;48.0;0.0;48.0;0.0;0.0;0.0;1226.0;;;;;;;;;;0.0;0.0;0.0;1189.0;0.0;0.0;0.0;0.0;0.0;0.0;1189.0;0.0;0.0;0.0;0.0;466.0;723.0;84.0;31.0;0.0;0.0;0.0;53.0;6218.0;2664.0;3554.0;0.0;3554.0;22.0;0.0;22.0;3532.0;108.0;0.0;103.0;0.0;5.0;2195.0;2192.0;786.0;1406.0;3.0;;;-124.0;5800.0;5014.0;786.0;0.0;562.0;-224.0;6404.0;5618.0;186.0;-600.0;175.0;-1110.0
651;Lokale overheid (geconsolideerd);1972;18788.0;0.0;0.0;0.0;8318.0;;;;;;0.0;0.0;0.0;356.0;0.0;0.0;0.0;0.0;0.0;356.0;-237.0;-237.0;0.0;1063.0;;;;;;;;;;168.0;0.0;168.0;541.0;541.0;0.0;0.0;0.0;0.0;541.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7725.0;0.0;33.0;7525.0;0.0;167.0;0.0;854.0;0.0;844.0;0.0;10.0;19608.0;0.0;0.0;0.0;1619.0;5734.0;4353.0;1381.0;53.0;0.0;53.0;0.0;0.0;0.0;1334.0;;;;;;;;;;0.0;0.0;0.0;1523.0;0.0;0.0;0.0;0.0;0.0;0.0;1523.0;0.0;0.0;0.0;0.0;541.0;982.0;93.0;33.0;0.0;0.0;0.0;60.0;7166.0;3043.0;4123.0;0.0;4123.0;30.0;0.0;30.0;4093.0;125.0;0.0;113.0;0.0;12.0;2310.0;2307.0;912.0;1395.0;3.0;;;-349.0;6699.0;5787.0;912.0;0.0;760.0;-152.0;7578.0;6666.0;412.0;-500.0;229.0;-820.0
652;Lokale overheid (geconsolideerd);1973;21315.0;0.0;0.0;0.0;9324.0;;;;;;0.0;0.0;0.0;417.0;0.0;0.0;0.0;0.0;0.0;417.0;-291.0;-291.0;0.0;1215.0;;;;;;;;;;186.0;0.0;186.0;621.0;621.0;0.0;0.0;0.0;0.0;621.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8843.0;0.0;35.0;8652.0;0.0;156.0;0.0;1000.0;0.0;986.0;0.0;14.0;22238.0;0.0;0.0;0.0;1661.0;6549.0;4962.0;1587.0;54.0;0.0;54.0;0.0;0.0;0.0;1665.0;;;;;;;;;;0.0;0.0;0.0;1903.0;0.0;0.0;0.0;0.0;0.0;0.0;1903.0;0.0;0.0;0.0;0.0;621.0;1282.0;100.0;35.0;0.0;0.0;0.0;65.0;8126.0;3434.0;4692.0;0.0;4692.0;28.0;0.0;28.0;4664.0;116.0;0.0;112.0;0.0;4.0;2495.0;2492.0;1060.0;1432.0;3.0;;;-431.0;7663.0;6603.0;1060.0;0.0;736.0;-324.0;8383.0;7323.0;257.0;-803.0;81.0;-923.0
653;Lokale overheid (geconsolideerd);1974;25025.0;0.0;0.0;0.0;10987.0;;;;;;0.0;0.0;0.0;449.0;0.0;0.0;0.0;0.0;0.0;449.0;-403.0;-403.0;0.0;1396.0;;;;;;;;;;259.0;0.0;259.0;768.0;768.0;0.0;0.0;0.0;0.0;768.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10497.0;0.0;37.0;10294.0;0.0;166.0;0.0;1072.0;0.0;1055.0;0.0;17.0;26597.0;0.0;0.0;0.0;1961.0;7703.0;5826.0;1877.0;68.0;0.0;68.0;0.0;0.0;0.0;2094.0;;;;;;;;;;0.0;0.0;0.0;2445.0;0.0;0.0;0.0;0.0;0.0;0.0;2445.0;0.0;0.0;0.0;0.0;768.0;1677.0;114.0;37.0;0.0;0.0;0.0;77.0;9626.0;4072.0;5554.0;0.0;5554.0;47.0;0.0;47.0;5507.0;120.0;0.0;124.0;0.0;-4.0;2803.0;2800.0;1255.0;1545.0;3.0;;;-337.0;9026.0;7771.0;1255.0;0.0;603.0;-652.0;9568.0;8313.0;-58.0;-1313.0;-361.0;-1572.0
654;Lokale overheid (geconsolideerd);1975;29476.0;0.0;0.0;0.0;12762.0;;;;;;0.0;0.0;0.0;412.0;0.0;0.0;0.0;0.0;0.0;412.0;-504.0;-504.0;0.0;1576.0;;;;;;;;;;252.0;0.0;252.0;892.0;892.0;0.0;0.0;0.0;0.0;892.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12647.0;0.0;39.0;12501.0;0.0;107.0;0.0;1439.0;0.0;1368.0;0.0;71.0;31529.0;0.0;0.0;0.0;2200.0;9031.0;6843.0;2188.0;74.0;0.0;74.0;0.0;0.0;0.0;2331.0;;;;;;;;;;0.0;0.0;0.0;3276.0;0.0;0.0;0.0;0.0;0.0;0.0;3276.0;0.0;0.0;0.0;0.0;892.0;2384.0;131.0;39.0;0.0;0.0;0.0;92.0;11194.0;4691.0;6503.0;0.0;6503.0;63.0;0.0;63.0;6440.0;124.0;0.0;134.0;0.0;-10.0;3475.0;3472.0;1457.0;2015.0;3.0;;;-307.0;10562.0;9105.0;1457.0;0.0;610.0;-847.0;10994.0;9537.0;-200.0;-1657.0;-342.0;-2053.0
