ID;Inkomensbegrippen;Kenmerken;Perioden;ParticuliereHuishoudens_1;PersonenPerHuishouden_2;MediaanInkomen_3;GemiddeldInkomen_4;Theilcoefficient_5;Ginicoefficient_6;PolarisatieIndex_7;RelatieveInterkwartielafstand_8;Ratio8020_9;k_1eDeciel_10;k_2eDeciel_11;k_3eDeciel_12;k_4eDeciel_13;k_5eDeciel_14;k_6eDeciel_15;k_7eDeciel_16;k_8eDeciel_17;k_9eDeciel_18;k_10Deciel_19
1682;18;31;2002;1984;2.0;20.4;23.0;0.141;0.265;0.208;0.588;3.702;4.1;5.8;6.6;7.4;8.4;9.4;10.4;11.8;13.9;22.4
1683;18;31;2003;1990;2.0;20.7;23.3;0.132;0.26;0.205;0.576;3.616;4.1;5.8;6.6;7.5;8.4;9.4;10.4;11.8;13.9;22.1
1684;18;31;2004;2001;2.0;20.9;23.7;0.143;0.267;0.205;0.576;3.746;3.9;5.8;6.6;7.4;8.3;9.3;10.4;11.7;13.8;22.6
1685;18;31;2005;2019;2.0;21.3;24.2;0.142;0.265;0.203;0.576;3.701;4.0;5.8;6.6;7.5;8.3;9.3;10.3;11.7;13.8;22.7
1686;18;31;2006;2034;2.0;21.8;25.0;0.14;0.262;0.2;0.562;3.588;4.3;5.9;6.6;7.4;8.3;9.2;10.3;11.6;13.7;22.7
1687;18;31;2007;2057;2.0;22.9;26.8;0.162;0.279;0.205;0.572;3.848;4.1;5.7;6.5;7.3;8.1;9.0;10.1;11.4;13.5;24.3
1688;18;31;2008;2070;2.0;23.8;27.2;0.135;0.262;0.2;0.565;3.609;4.2;5.9;6.6;7.5;8.3;9.2;10.3;11.6;13.7;22.7
1689;18;31;2009;2083;2.0;24.2;27.6;0.13;0.26;0.205;0.578;3.585;4.2;5.9;6.6;7.5;8.3;9.3;10.4;11.7;13.8;22.3
1690;18;31;2010;2114;2.0;23.9;27.2;0.133;0.261;0.203;0.571;3.603;4.1;5.9;6.7;7.5;8.3;9.3;10.4;11.7;13.8;22.3
1691;18;31;2011;2116;2.0;24.2;27.4;0.128;0.257;0.2;0.566;3.536;4.2;6.0;6.7;7.5;8.4;9.3;10.3;11.8;13.8;22.0
1692;18;31;2012;2125;2.0;24.3;27.5;0.127;0.256;0.199;0.563;3.529;4.2;6.0;6.7;7.5;8.4;9.3;10.4;11.7;13.8;22.0
1693;18;31;2013;2143;2.0;24.3;27.6;0.134;0.26;0.204;0.577;3.597;4.0;6.0;6.7;7.5;8.3;9.3;10.4;11.8;13.8;22.1
1694;18;31;2014;2147;2.0;25.0;29.0;0.148;0.272;0.209;0.587;3.729;4.1;5.8;6.5;7.3;8.2;9.2;10.2;11.6;13.7;23.4
1695;18;32;2000;1366;2.0;19.7;21.9;0.2;0.274;0.183;0.509;4.095;3.2;5.8;6.9;7.8;8.6;9.4;10.3;11.5;13.4;23.1
1696;18;32;2001;1366;2.0;21.6;24.0;0.143;0.262;0.19;0.526;3.838;3.5;5.8;6.9;7.8;8.6;9.5;10.5;11.7;13.7;22.1
1697;18;32;2002;1359;2.0;22.4;24.8;0.138;0.26;0.189;0.529;3.765;3.6;5.8;6.9;7.8;8.6;9.5;10.4;11.7;13.7;22.0
1698;18;32;2003;1352;2.0;22.7;25.0;0.13;0.255;0.186;0.523;3.695;3.7;5.9;7.0;7.8;8.7;9.5;10.4;11.7;13.7;21.6
1699;18;32;2004;1346;2.0;22.9;25.5;0.143;0.265;0.189;0.53;3.91;3.4;5.8;6.9;7.8;8.6;9.4;10.4;11.7;13.7;22.3
1700;18;32;2005;1348;2.0;23.2;25.9;0.141;0.263;0.187;0.519;3.828;3.5;5.9;6.9;7.8;8.6;9.4;10.3;11.6;13.7;22.3
1701;18;32;2006;1346;2.0;23.9;26.7;0.135;0.256;0.185;0.515;3.64;3.9;6.0;6.9;7.7;8.5;9.4;10.3;11.5;13.6;22.1
1702;18;32;2007;1350;2.0;25.1;28.8;0.155;0.273;0.19;0.525;3.882;3.8;5.8;6.7;7.6;8.3;9.2;10.1;11.4;13.4;23.8
1703;18;32;2008;1339;2.0;26.0;29.1;0.131;0.257;0.186;0.517;3.639;3.9;5.9;6.9;7.7;8.5;9.4;10.3;11.6;13.6;22.2
1704;18;32;2009;1327;2.0;26.6;29.5;0.128;0.257;0.192;0.534;3.721;3.7;5.9;6.9;7.8;8.6;9.5;10.5;11.8;13.7;21.7
1705;18;32;2010;1333;2.0;26.3;29.0;0.132;0.26;0.192;0.536;3.785;3.5;5.8;6.9;7.8;8.6;9.5;10.5;11.8;13.7;21.8
1706;18;32;2011;1290;2.0;26.5;29.3;0.13;0.257;0.191;0.535;3.748;3.6;5.9;6.9;7.8;8.6;9.5;10.5;11.8;13.8;21.6
1707;18;32;2012;1263;2.0;26.6;29.3;0.128;0.258;0.192;0.541;3.772;3.5;5.8;6.9;7.8;8.7;9.5;10.6;11.8;13.7;21.6
1708;18;32;2013;1256;2.0;27.1;29.7;0.132;0.262;0.195;0.55;3.878;3.4;5.7;6.9;7.8;8.7;9.6;10.6;11.9;13.8;21.7
1709;18;32;2014;1235;2.0;28.1;31.3;0.147;0.273;0.197;0.548;4.048;3.4;5.6;6.7;7.6;8.6;9.4;10.4;11.7;13.6;23.0
1710;18;33;2000;604;2.0;14.1;17.1;0.227;0.264;0.184;0.521;3.421;4.6;6.4;6.8;7.3;7.9;8.7;9.7;11.1;13.3;24.2
1711;18;33;2001;617;2.0;15.1;18.2;0.137;0.241;0.174;0.485;3.048;5.4;6.5;7.0;7.4;8.0;8.7;9.6;11.0;13.3;23.1
1712;18;33;2002;625;2.0;16.0;19.1;0.124;0.238;0.179;0.508;3.031;5.3;6.5;7.0;7.5;8.0;8.8;9.7;11.3;13.4;22.4
1713;18;33;2003;638;2.0;16.5;19.6;0.116;0.234;0.177;0.498;2.979;5.5;6.5;7.0;7.5;8.1;8.8;9.7;11.2;13.5;22.2
1714;18;33;2004;654;2.0;16.9;20.0;0.122;0.236;0.177;0.496;2.993;5.4;6.5;7.0;7.5;8.1;8.8;9.8;11.2;13.4;22.4
1715;18;33;2005;671;2.0;17.4;20.7;0.124;0.241;0.183;0.51;3.071;5.3;6.4;6.9;7.4;8.0;8.8;9.8;11.3;13.5;22.6
1716;18;33;2006;688;2.0;17.9;21.5;0.133;0.243;0.178;0.491;3.082;5.4;6.4;6.9;7.4;8.0;8.7;9.7;11.1;13.2;23.2
1717;18;33;2007;707;2.0;18.9;23.0;0.16;0.262;0.183;0.499;3.348;5.0;6.2;6.8;7.2;7.9;8.6;9.5;10.9;13.1;24.7
1718;18;33;2008;731;2.0;19.9;23.7;0.131;0.248;0.184;0.502;3.206;5.1;6.3;6.9;7.4;8.0;8.8;9.8;11.1;13.5;23.1
1719;18;33;2009;755;2.0;20.3;24.2;0.122;0.241;0.181;0.5;3.066;5.3;6.4;6.9;7.4;8.0;8.8;9.8;11.1;13.3;22.8
1720;18;33;2010;781;2.0;20.2;24.0;0.123;0.239;0.177;0.486;3.052;5.3;6.5;7.0;7.5;8.1;8.8;9.8;11.1;13.3;22.7
1721;18;33;2011;826;2.0;20.8;24.4;0.114;0.234;0.177;0.48;3.0;5.3;6.5;7.0;7.5;8.2;8.9;9.9;11.2;13.4;22.1
1722;18;33;2012;861;2.0;21.2;24.9;0.117;0.236;0.178;0.491;3.033;5.3;6.5;7.0;7.5;8.2;8.9;9.9;11.2;13.3;22.3
1723;18;33;2013;887;2.0;21.0;24.7;0.124;0.236;0.174;0.485;3.038;5.1;6.6;7.1;7.6;8.2;8.9;9.9;11.2;13.4;22.1
1724;18;33;2014;913;2.0;21.3;25.8;0.138;0.247;0.179;0.489;3.121;5.3;6.4;6.9;7.4;8.0;8.7;9.7;11.0;13.1;23.5
1725;18;34;2000;1331;4.0;15.0;16.5;0.144;0.247;0.171;0.478;3.507;3.6;6.3;7.2;7.9;8.7;9.5;10.4;11.6;13.4;21.4
1726;18;34;2001;1340;3.9;16.6;18.4;0.127;0.245;0.172;0.477;3.439;3.8;6.3;7.2;7.9;8.7;9.4;10.3;11.5;13.4;21.5
1727;18;34;2002;1347;3.9;17.3;18.7;0.135;0.248;0.17;0.476;3.655;3.0;6.4;7.3;8.1;8.8;9.6;10.5;11.7;13.6;20.9
1728;18;34;2003;1347;3.9;17.4;18.9;0.123;0.242;0.17;0.478;3.493;3.4;6.4;7.3;8.1;8.8;9.6;10.5;11.7;13.6;20.6
1729;18;34;2004;1346;3.9;17.9;19.7;0.142;0.255;0.172;0.476;3.752;3.1;6.3;7.2;8.0;8.7;9.5;10.4;11.6;13.5;21.7
1730;18;34;2005;1344;3.9;18.2;20.2;0.134;0.249;0.174;0.484;3.542;3.6;6.3;7.2;7.9;8.6;9.4;10.3;11.5;13.5;21.7
1731;18;34;2006;1333;3.9;19.3;21.5;0.116;0.239;0.17;0.468;3.329;4.0;6.4;7.2;7.9;8.6;9.4;10.3;11.5;13.4;21.1
1732;18;34;2007;1333;3.9;20.5;23.4;0.145;0.261;0.176;0.482;3.659;3.8;6.2;7.0;7.7;8.4;9.1;10.0;11.3;13.3;23.1
1733;18;34;2008;1326;3.9;21.2;23.8;0.129;0.25;0.177;0.485;3.511;3.8;6.3;7.1;7.8;8.5;9.3;10.2;11.5;13.5;21.9
1734;18;34;2009;1321;3.9;21.7;24.0;0.133;0.254;0.18;0.497;3.705;3.3;6.2;7.2;7.9;8.6;9.5;10.4;11.7;13.7;21.5
1735;18;34;2010;1345;3.9;21.7;24.2;0.126;0.252;0.182;0.504;3.573;3.8;6.1;7.1;7.8;8.6;9.4;10.3;11.6;13.6;21.7
1736;18;34;2011;1341;3.9;22.1;24.6;0.131;0.254;0.181;0.499;3.637;3.6;6.1;7.1;7.8;8.6;9.4;10.3;11.6;13.6;21.8
1737;18;34;2012;1331;3.9;22.3;24.8;0.132;0.256;0.183;0.504;3.696;3.6;6.0;7.0;7.8;8.6;9.4;10.3;11.6;13.6;22.0
1738;18;34;2013;1322;3.9;22.7;25.2;0.131;0.257;0.187;0.519;3.711;3.6;6.0;7.0;7.8;8.6;9.5;10.4;11.7;13.7;21.8
1739;18;34;2014;1306;3.9;23.5;26.5;0.144;0.267;0.188;0.518;3.857;3.7;5.8;6.8;7.7;8.5;9.3;10.2;11.5;13.5;23.0
1740;18;35;2000;652;3.8;20.3;22.3;0.202;0.247;0.147;0.407;3.455;3.7;6.5;7.4;8.1;8.7;9.4;10.2;11.1;12.5;22.5
1741;18;35;2001;645;3.8;22.0;23.8;0.096;0.214;0.151;0.418;2.942;4.4;6.7;7.5;8.2;8.9;9.6;10.4;11.4;13.0;19.7
1742;18;35;2002;635;3.8;22.8;24.6;0.094;0.212;0.148;0.406;2.914;4.5;6.7;7.6;8.3;9.0;9.7;10.4;11.4;12.9;19.5
1743;18;35;2003;625;3.8;23.1;24.2;0.125;0.231;0.15;0.42;3.437;2.8;6.8;7.7;8.4;9.2;9.9;10.7;11.7;13.2;19.6
1744;18;35;2004;623;3.8;23.3;25.0;0.108;0.222;0.152;0.419;3.115;4.0;6.6;7.6;8.3;8.9;9.7;10.5;11.5;13.0;19.9
1745;18;35;2005;608;3.8;23.5;25.4;0.107;0.223;0.155;0.432;3.087;4.3;6.5;7.4;8.2;8.9;9.6;10.4;11.5;13.1;20.2
1746;18;35;2006;601;3.8;24.4;26.2;0.103;0.219;0.156;0.438;3.021;4.4;6.5;7.5;8.2;8.9;9.7;10.5;11.5;13.1;19.7
1747;18;35;2007;594;3.8;25.8;28.3;0.126;0.235;0.159;0.441;3.238;4.2;6.4;7.3;8.0;8.7;9.5;10.3;11.3;12.9;21.3
1748;18;35;2008;602;3.8;26.6;28.7;0.1;0.221;0.159;0.436;3.081;4.2;6.5;7.4;8.2;8.9;9.7;10.5;11.5;13.1;19.9
1749;18;35;2009;598;3.8;26.8;28.5;0.1;0.223;0.159;0.443;3.155;4.0;6.4;7.4;8.3;9.0;9.8;10.6;11.6;13.2;19.7
1750;18;35;2010;648;3.8;26.5;28.4;0.099;0.222;0.161;0.453;3.102;4.2;6.4;7.4;8.2;8.9;9.7;10.6;11.7;13.2;19.6
1751;18;35;2011;649;3.8;26.9;28.8;0.102;0.223;0.161;0.454;3.144;4.1;6.4;7.4;8.2;9.0;9.7;10.6;11.7;13.2;19.7
1752;18;35;2012;659;3.8;26.6;28.5;0.1;0.224;0.163;0.457;3.142;4.1;6.4;7.4;8.2;8.9;9.7;10.6;11.7;13.3;19.7
1753;18;35;2013;662;3.8;26.8;28.8;0.101;0.227;0.168;0.471;3.22;4.0;6.3;7.3;8.2;8.9;9.7;10.6;11.8;13.4;19.7
1754;18;35;2014;670;3.8;27.4;29.9;0.121;0.244;0.173;0.484;3.487;3.8;6.1;7.1;8.0;8.8;9.6;10.5;11.6;13.3;21.3
1755;18;36;2000;402;2.5;12.7;14.7;0.161;0.27;0.221;0.617;3.859;3.4;6.0;6.7;7.4;8.2;9.2;10.6;12.1;14.3;22.1
1756;18;36;2001;409;2.5;14.0;16.0;0.143;0.268;0.222;0.633;3.843;3.4;6.0;6.7;7.4;8.3;9.3;10.6;12.3;14.5;21.5
1757;18;36;2002;425;2.5;14.6;16.8;0.199;0.279;0.215;0.617;3.969;3.5;5.9;6.6;7.3;8.2;9.2;10.4;12.0;13.9;23.2
1758;18;36;2003;437;2.5;14.6;16.4;0.148;0.265;0.211;0.588;3.841;3.2;6.1;6.8;7.5;8.4;9.5;10.6;12.1;14.3;21.4
1759;18;36;2004;439;2.5;14.9;16.7;0.125;0.256;0.208;0.592;3.657;3.5;6.1;6.9;7.6;8.5;9.4;10.7;12.2;14.3;20.8
1760;18;36;2005;437;2.5;15.0;16.6;0.12;0.255;0.206;0.569;3.654;3.5;6.1;6.9;7.6;8.5;9.6;10.7;12.1;14.3;20.8
1761;18;36;2006;445;2.5;15.5;17.2;0.127;0.258;0.205;0.584;3.8;3.1;6.1;7.0;7.7;8.6;9.6;10.7;12.2;14.3;20.7
1762;18;36;2007;449;2.5;16.1;18.1;0.144;0.267;0.206;0.581;3.932;3.1;6.0;6.9;7.6;8.4;9.4;10.6;12.1;14.1;21.8
1763;18;36;2008;463;2.5;16.8;18.7;0.132;0.259;0.198;0.562;3.794;3.3;6.1;7.0;7.7;8.6;9.5;10.5;12.1;14.2;21.2
1764;18;36;2009;475;2.5;16.9;18.9;0.14;0.263;0.197;0.551;3.868;3.2;6.1;7.0;7.7;8.5;9.3;10.5;12.0;14.3;21.5
1765;18;36;2010;475;2.5;17.1;19.0;0.13;0.257;0.197;0.548;3.735;3.3;6.1;7.0;7.7;8.6;9.5;10.5;12.0;14.2;21.0
1766;18;36;2011;494;2.5;17.1;19.1;0.139;0.264;0.202;0.565;3.868;3.2;6.0;6.9;7.6;8.5;9.4;10.4;12.0;14.3;21.6
1767;18;36;2012;502;2.5;17.1;18.9;0.132;0.258;0.197;0.543;3.77;3.3;6.1;7.0;7.7;8.5;9.5;10.5;11.9;14.2;21.3
1768;18;36;2013;515;2.5;17.2;19.3;0.144;0.264;0.201;0.558;3.833;3.3;6.0;6.9;7.6;8.4;9.4;10.4;11.9;14.1;21.9
1769;18;36;2014;526;2.5;17.5;19.8;0.141;0.263;0.2;0.552;3.78;3.4;6.1;7.0;7.6;8.4;9.4;10.4;11.9;14.0;21.9
1770;18;37;2000;227;2.6;10.6;11.4;0.092;0.215;0.142;0.378;3.064;3.8;6.9;7.9;8.5;9.0;9.6;10.3;11.3;13.4;19.4
1771;18;37;2001;230;2.6;11.5;12.6;0.103;0.224;0.15;0.403;3.201;3.5;6.8;7.8;8.4;8.9;9.5;10.4;11.5;13.3;19.9
1772;18;37;2002;238;2.6;12.0;13.1;0.121;0.225;0.151;0.407;3.177;3.6;6.8;7.7;8.3;8.8;9.5;10.4;11.5;13.2;20.0
1773;18;37;2003;242;2.6;12.1;13.1;0.117;0.228;0.152;0.421;3.364;3.0;6.8;7.8;8.4;9.0;9.6;10.6;11.8;13.4;19.6
1774;18;37;2004;246;2.6;12.5;13.5;0.101;0.221;0.155;0.423;3.166;3.5;6.9;7.8;8.4;8.9;9.6;10.6;11.7;13.4;19.3
1775;18;37;2005;247;2.6;12.5;13.7;0.105;0.227;0.157;0.44;3.274;3.4;6.7;7.7;8.3;8.9;9.5;10.6;11.8;13.3;19.8
1776;18;37;2006;249;2.6;13.1;14.3;0.117;0.237;0.162;0.442;3.545;3.0;6.5;7.7;8.4;8.9;9.6;10.6;11.8;13.6;20.0
1777;18;37;2007;255;2.6;13.7;15.2;0.144;0.253;0.167;0.454;3.801;2.8;6.4;7.5;8.2;8.7;9.4;10.4;11.6;13.3;21.6
1778;18;37;2008;261;2.6;14.5;15.6;0.126;0.242;0.161;0.431;3.617;2.9;6.5;7.6;8.3;8.9;9.7;10.6;11.6;13.3;20.7
1779;18;37;2009;267;2.5;14.7;16.0;0.157;0.257;0.164;0.428;3.941;2.4;6.4;7.5;8.2;8.8;9.6;10.5;11.5;13.3;21.8
1780;18;37;2010;259;2.6;14.8;16.2;0.133;0.245;0.166;0.442;3.598;3.1;6.4;7.5;8.2;8.7;9.6;10.5;11.5;13.2;21.2
1781;18;37;2011;269;2.5;14.8;16.2;0.129;0.245;0.167;0.443;3.623;3.1;6.4;7.5;8.2;8.7;9.5;10.5;11.6;13.4;21.0
1782;18;37;2012;276;2.5;15.0;16.4;0.126;0.24;0.165;0.443;3.537;3.1;6.5;7.5;8.2;8.8;9.6;10.6;11.6;13.3;20.7
1783;18;37;2013;280;2.5;15.0;16.7;0.133;0.247;0.171;0.458;3.619;3.1;6.5;7.5;8.1;8.7;9.5;10.5;11.6;13.5;21.1
1784;18;37;2014;283;2.5;15.2;17.1;0.136;0.247;0.169;0.453;3.56;3.3;6.5;7.5;8.1;8.6;9.3;10.4;11.5;13.4;21.5
1785;18;38;2000;175;2.5;17.2;18.9;0.158;0.243;0.164;0.473;3.392;3.9;6.2;7.2;8.0;8.8;9.5;10.4;11.5;13.0;21.4
1786;18;38;2001;178;2.4;19.0;20.4;0.122;0.234;0.167;0.477;3.303;3.9;6.2;7.3;8.1;8.9;9.7;10.6;11.8;13.2;20.3
1787;18;38;2002;187;2.4;19.5;21.5;0.205;0.258;0.17;0.479;3.621;3.9;5.9;6.9;7.8;8.6;9.5;10.3;11.3;12.8;22.9
1788;18;38;2003;195;2.4;18.9;20.4;0.128;0.237;0.175;0.501;3.342;3.9;6.1;7.1;8.0;8.9;9.7;10.7;11.8;13.4;20.3
1789;18;38;2004;193;2.5;19.6;20.8;0.102;0.226;0.176;0.513;3.184;4.1;6.2;7.2;8.1;9.0;9.8;10.8;12.0;13.5;19.3
1790;18;38;2005;190;2.5;19.3;20.5;0.095;0.223;0.171;0.493;3.143;4.1;6.3;7.3;8.1;9.0;9.8;10.7;12.0;13.5;19.2
1791;18;38;2006;195;2.5;19.5;20.9;0.102;0.228;0.177;0.503;3.26;3.7;6.3;7.2;8.2;9.0;9.9;10.9;12.0;13.5;19.3
1792;18;38;2007;195;2.5;20.5;22.0;0.112;0.234;0.174;0.501;3.278;4.0;6.2;7.1;8.0;8.9;9.7;10.7;11.8;13.2;20.3
1793;18;38;2008;202;2.5;21.0;22.6;0.104;0.231;0.18;0.511;3.237;4.1;6.2;7.2;8.0;8.8;9.8;10.7;11.9;13.5;19.8
1794;18;38;2009;208;2.5;20.7;22.6;0.097;0.229;0.187;0.542;3.168;4.3;6.2;7.1;7.9;8.8;9.6;10.8;12.1;13.8;19.5
1795;18;38;2010;216;2.5;20.8;22.4;0.103;0.23;0.184;0.524;3.257;4.0;6.2;7.2;8.0;8.9;9.8;10.8;12.0;13.8;19.4
1796;18;38;2011;224;2.5;20.6;22.6;0.121;0.247;0.195;0.549;3.525;3.7;6.0;7.0;7.8;8.7;9.7;10.8;12.0;13.9;20.4
1797;18;38;2012;225;2.5;20.4;22.1;0.116;0.245;0.194;0.557;3.531;3.7;6.0;6.9;7.8;8.8;9.7;10.8;12.1;14.0;20.2
1798;18;38;2013;234;2.5;20.4;22.5;0.134;0.253;0.196;0.553;3.598;3.8;6.0;6.9;7.7;8.6;9.6;10.7;11.9;13.8;21.2
1799;18;38;2014;242;2.5;20.8;22.8;0.125;0.25;0.192;0.546;3.562;3.7;6.0;7.0;7.8;8.6;9.6;10.6;12.0;13.7;21.0
1800;18;39;2000;187;3.8;17.6;18.7;0.156;0.268;0.189;0.535;4.254;2.4;5.9;7.0;8.0;8.9;9.8;10.8;12.0;13.9;21.3
1801;18;39;2001;198;3.8;18.8;20.1;0.127;0.255;0.186;0.513;3.871;3.0;6.0;7.1;8.0;8.9;9.8;10.7;11.9;13.9;20.7
1802;18;39;2002;203;3.8;19.5;20.9;0.128;0.258;0.19;0.527;3.956;3.0;5.8;7.0;8.0;8.9;9.8;10.7;12.0;13.9;21.0
1803;18;39;2003;207;3.8;19.4;20.6;0.116;0.251;0.194;0.55;3.813;3.1;5.8;7.0;8.0;9.0;9.9;10.9;12.2;14.1;20.0
1804;18;39;2004;213;3.8;19.7;21.0;0.126;0.256;0.191;0.534;3.927;2.9;5.8;7.0;8.0;8.9;9.8;10.9;12.1;13.9;20.5
1805;18;39;2005;218;3.8;19.9;21.6;0.123;0.257;0.195;0.544;3.86;3.3;5.7;6.9;7.9;8.8;9.7;10.7;12.0;13.9;21.0
1806;18;39;2006;222;3.8;20.8;22.3;0.111;0.246;0.185;0.528;3.652;3.5;5.9;7.0;8.1;8.9;9.8;10.7;12.0;13.8;20.2
1807;18;39;2007;222;3.8;21.9;23.8;0.147;0.27;0.194;0.542;4.18;2.9;5.7;6.9;7.8;8.7;9.7;10.6;11.9;13.8;22.0
1808;18;39;2008;221;3.8;22.5;24.2;0.136;0.263;0.197;0.542;4.062;2.9;5.7;6.9;7.9;8.8;9.8;10.8;12.0;13.9;21.2
1809;18;39;2009;227;3.7;22.8;24.4;0.151;0.269;0.193;0.539;4.29;2.5;5.7;7.0;8.0;8.9;9.8;10.9;12.1;13.8;21.3
1810;18;39;2010;139;3.9;23.0;24.9;0.135;0.268;0.202;0.555;4.209;2.9;5.5;6.9;7.9;8.8;9.7;10.9;12.1;14.1;21.3
1811;18;39;2011;137;3.9;23.5;24.8;0.14;0.27;0.2;0.556;4.398;2.5;5.5;6.9;7.9;9.0;9.9;11.0;12.2;14.2;21.0
1812;18;39;2012;136;3.9;23.2;24.7;0.131;0.267;0.209;0.591;4.338;2.7;5.4;6.8;7.9;8.9;10.0;11.0;12.5;14.3;20.5
1813;18;39;2013;130;3.9;22.8;24.6;0.14;0.276;0.215;0.599;4.503;2.5;5.4;6.7;7.8;8.8;9.9;10.9;12.4;14.4;21.2
1814;18;39;2014;134;3.9;23.6;25.9;0.17;0.293;0.216;0.596;4.881;2.4;5.2;6.6;7.6;8.6;9.7;10.7;12.0;14.2;23.0
1815;18;42;2000;1509;1.6;13.8;16.5;0.162;0.251;0.195;0.56;3.272;4.7;6.4;6.9;7.4;8.0;8.8;10.0;11.6;13.8;22.5
1816;18;42;2001;1530;1.6;14.5;17.6;0.127;0.243;0.19;0.539;3.11;5.1;6.5;7.0;7.4;7.9;8.7;9.8;11.4;13.7;22.4
1817;18;42;2002;1547;1.6;15.3;18.6;0.125;0.243;0.191;0.542;3.109;5.2;6.4;6.9;7.4;8.0;8.7;9.8;11.4;13.7;22.4
1818;18;42;2003;1567;1.6;15.8;19.1;0.126;0.243;0.19;0.533;3.097;5.2;6.5;6.9;7.4;7.9;8.7;9.8;11.4;13.6;22.5
1819;18;42;2004;1595;1.6;16.1;19.4;0.12;0.239;0.188;0.535;3.059;5.2;6.5;7.0;7.5;8.0;8.8;9.9;11.4;13.6;22.2
1820;18;42;2005;1629;1.6;16.5;19.9;0.127;0.245;0.191;0.537;3.136;5.2;6.4;6.9;7.4;7.9;8.7;9.9;11.4;13.6;22.6
1821;18;42;2006;1656;1.6;17.1;20.5;0.124;0.241;0.183;0.512;3.097;5.2;6.4;7.0;7.5;8.0;8.8;9.8;11.3;13.5;22.5
1822;18;42;2007;1689;1.6;17.9;21.7;0.144;0.254;0.189;0.524;3.258;5.1;6.3;6.8;7.3;7.9;8.7;9.7;11.2;13.3;23.6
1823;18;42;2008;1728;1.6;18.8;22.4;0.126;0.246;0.188;0.521;3.198;5.0;6.3;6.9;7.4;8.1;8.8;9.9;11.3;13.5;22.6
1824;18;42;2009;1775;1.6;19.2;22.7;0.116;0.238;0.183;0.503;3.075;5.1;6.5;7.0;7.5;8.1;8.9;9.9;11.3;13.5;22.0
1825;18;42;2010;1807;1.6;19.2;22.7;0.117;0.236;0.178;0.495;3.03;5.2;6.5;7.1;7.5;8.1;8.9;9.9;11.3;13.4;22.1
1826;18;42;2011;1891;1.7;19.5;22.9;0.108;0.231;0.179;0.496;2.996;5.1;6.6;7.1;7.6;8.2;9.0;10.0;11.4;13.5;21.5
1827;18;42;2012;1962;1.7;19.9;23.3;0.109;0.232;0.179;0.496;3.006;5.1;6.5;7.1;7.6;8.2;9.0;10.0;11.4;13.5;21.6
1828;18;42;2013;1997;1.7;19.8;23.3;0.109;0.229;0.176;0.486;2.961;5.1;6.6;7.2;7.7;8.2;9.0;10.0;11.4;13.5;21.4
1829;18;42;2014;2053;1.7;20.2;24.1;0.126;0.238;0.177;0.49;3.035;5.3;6.5;7.1;7.5;8.0;8.8;9.8;11.2;13.2;22.6
1830;18;43;2000;717;1.0;12.6;15.0;0.097;0.222;0.167;0.459;2.855;5.5;6.8;7.3;7.7;8.2;8.8;9.7;11.2;13.9;21.0
1831;18;43;2001;724;1.0;13.3;15.9;0.113;0.227;0.154;0.42;2.909;5.5;6.8;7.3;7.7;8.1;8.6;9.4;10.9;13.5;22.2
1832;18;43;2002;733;1.0;14.0;16.9;0.125;0.233;0.154;0.417;2.959;5.5;6.8;7.2;7.6;8.1;8.6;9.3;10.8;13.3;22.9
1833;18;43;2003;738;1.0;14.4;17.5;0.133;0.235;0.156;0.426;2.983;5.5;6.7;7.2;7.6;8.0;8.5;9.3;10.8;13.3;23.1
1834;18;43;2004;748;1.0;14.8;17.7;0.109;0.223;0.154;0.418;2.84;5.6;6.9;7.3;7.7;8.1;8.6;9.4;10.9;13.4;22.0
1835;18;43;2005;764;1.0;15.0;18.1;0.127;0.233;0.157;0.435;2.952;5.4;6.8;7.2;7.6;8.1;8.6;9.4;10.9;13.3;22.7
1836;18;43;2006;774;1.0;15.8;18.5;0.106;0.222;0.152;0.414;2.856;5.4;6.8;7.3;7.8;8.3;8.8;9.6;10.9;13.2;21.8
1837;18;43;2007;786;1.0;16.3;19.3;0.113;0.225;0.157;0.437;2.87;5.5;6.8;7.2;7.7;8.2;8.7;9.6;11.0;13.2;22.1
1838;18;43;2008;798;1.0;17.1;20.0;0.106;0.223;0.157;0.442;2.865;5.4;6.8;7.3;7.8;8.3;8.8;9.7;11.0;13.3;21.7
1839;18;43;2009;818;1.0;17.5;20.2;0.097;0.213;0.148;0.413;2.769;5.3;7.0;7.5;8.0;8.4;9.0;9.8;11.1;13.2;20.8
1840;18;43;2010;818;1.0;17.5;20.3;0.099;0.211;0.143;0.395;2.713;5.6;7.0;7.5;7.9;8.4;8.9;9.7;10.9;13.0;21.2
1841;18;43;2011;845;1.0;17.7;20.1;0.082;0.201;0.139;0.396;2.623;5.5;7.1;7.6;8.1;8.6;9.1;9.8;11.1;13.1;20.0
1842;18;43;2012;874;1.0;18.0;20.4;0.082;0.201;0.141;0.405;2.631;5.5;7.1;7.6;8.1;8.6;9.1;9.9;11.1;13.1;19.9
1843;18;43;2013;880;1.0;18.1;20.5;0.076;0.194;0.136;0.386;2.54;5.7;7.2;7.7;8.1;8.6;9.1;9.8;11.1;13.0;19.7
1844;18;43;2014;906;1.0;18.4;21.2;0.095;0.201;0.132;0.371;2.591;5.7;7.2;7.6;8.1;8.5;8.9;9.7;10.9;12.8;20.6
