ID;KenmerkenVanPersonen;Perioden;Koopkrachtverandering_1;AandeelInDeBevolking_2;k_1977100_3;k_1980100_4;k_1985100_5;k_1990100_6;k_1995100_7;Sinds1977_8;Sinds1980_9;Sinds1985_10;Sinds1990_11;Sinds1995_12;Sinds1977_13;Sinds1980_14;Sinds1985_15;Sinds1990_16;Sinds1995_17
212;204;1990;0.4;9;103.0;106.3;108.1;100.0;108.7;3.0;6.3;8.1;;;0.2;0.6;1.6;;
213;204;1991;-4.6;9;98.3;101.4;103.2;95.4;103.7;-1.7;1.4;3.2;-4.6;;-0.1;0.1;0.5;-4.6;
214;204;1992;-5.5;9;92.9;95.8;97.5;90.1;98.0;-7.1;-4.2;-2.5;-9.9;;-0.5;-0.4;-0.4;-5.1;
215;204;1993;0.7;9;93.5;96.5;98.2;90.8;98.7;-6.5;-3.5;-1.8;-9.2;;-0.4;-0.3;-0.2;-3.2;
216;204;1994;;8;;;;;;;;;;;;;;;
217;204;1995;;9;;;;;;;;;;;;;;;
218;204;1996;;9;;;;;;;;;;;;;;;
219;204;1997;;9;;;;;;;;;;;;;;;
220;204;1998;;9;;;;;;;;;;;;;;;
221;204;1999;;9;;;;;;;;;;;;;;;
222;204;2000;;9;;;;;;;;;;;;;;;
223;204;2001;;9;;;;;;;;;;;;;;;
224;204;2002;;9;;;;;;;;;;;;;;;
225;202;1978;1.6;17;101.6;102.0;119.2;107.2;107.4;1.6;;;;;1.6;;;;
226;202;1979;-0.1;17;101.5;101.9;119.1;107.1;107.3;1.5;;;;;0.7;;;;
227;202;1980;-1.8;17;99.6;100.0;116.9;105.1;105.3;-0.4;;;;;-0.1;;;;
228;202;1981;-5.2;17;94.4;94.8;110.8;99.6;99.8;-5.6;-5.2;;;;-1.4;-5.2;;;
229;202;1982;-2.5;17;92.1;92.4;108.1;97.2;97.3;-7.9;-7.6;;;;-1.6;-3.9;;;
230;202;1983;-4.1;17;88.3;88.6;103.6;93.2;93.3;-11.7;-11.4;;;;-2.0;-3.9;;;
231;202;1984;-3.7;17;85.0;85.4;99.8;89.7;89.9;-15.0;-14.6;;;;-2.3;-3.9;;;
232;202;1985;0.2;15;85.2;85.6;100.0;89.9;90.1;-14.8;-14.4;;;;-2.0;-3.1;;;
233;202;1986;3.2;16;87.9;88.3;103.2;92.8;92.9;-12.1;-11.7;3.2;;;-1.4;-2.1;3.2;;
234;202;1987;2.2;16;89.9;90.2;105.5;94.9;95.0;-10.1;-9.8;5.5;;;-1.1;-1.5;2.7;;
235;202;1988;1.3;16;91.1;91.4;106.9;96.1;96.3;-8.9;-8.6;6.9;;;-0.8;-1.1;2.2;;
236;202;1989;1.2;15;92.2;92.5;108.1;97.3;97.4;-7.8;-7.5;8.1;;;-0.7;-0.9;2.0;;
237;202;1990;2.8;14;94.8;95.1;111.2;100.0;100.2;-5.2;-4.9;11.2;;;-0.4;-0.5;2.1;;
238;202;1991;-0.3;9;94.5;94.9;110.9;99.7;99.9;-5.5;-5.1;10.9;-0.3;;-0.4;-0.5;1.7;-0.3;
239;202;1992;-1.7;9;92.9;93.3;109.0;98.1;98.2;-7.1;-6.7;9.0;-1.9;;-0.5;-0.6;1.2;-1.0;
240;202;1993;1.4;8;94.2;94.6;110.5;99.4;99.6;-5.8;-5.4;10.5;-0.6;;-0.4;-0.4;1.3;-0.2;
241;202;1994;0.1;9;94.3;94.6;110.6;99.5;99.7;-5.7;-5.4;10.6;-0.5;;-0.3;-0.4;1.1;-0.1;
242;202;1995;0.4;9;94.6;95.0;111.0;99.8;100.0;-5.4;-5.0;11.0;-0.2;;-0.3;-0.3;1.0;0.0;
243;202;1996;0.8;8;95.4;95.7;111.9;100.7;100.8;-4.6;-4.3;11.9;0.7;0.8;-0.2;-0.3;1.0;0.1;0.8
244;202;1997;1.3;8;96.6;97.0;113.3;102.0;102.1;-3.4;-3.0;13.3;2.0;2.1;-0.2;-0.2;1.0;0.3;1.0
245;202;1998;1.0;8;97.6;98.0;114.5;103.0;103.2;-2.4;-2.0;14.5;3.0;3.2;-0.1;-0.1;1.0;0.4;1.0
246;202;1999;0.7;8;98.3;98.7;115.4;103.8;103.9;-1.7;-1.3;15.4;3.8;3.9;-0.1;-0.1;1.0;0.4;1.0
247;202;2000;1.1;8;99.4;99.7;116.6;104.9;105.0;-0.6;-0.3;16.6;4.9;5.0;0.0;0.0;1.0;0.5;1.0
248;202;2001;4.6;8;104.0;104.4;122.0;109.7;109.9;4.0;4.4;22.0;9.7;9.9;0.2;0.2;1.2;0.8;1.6
249;202;2002;0.4;8;104.4;104.8;122.5;110.2;110.3;4.4;4.8;22.5;10.2;10.3;0.2;0.2;1.2;0.8;1.4
250;203;1978;2.8;49;102.8;100.0;111.0;97.4;95.6;2.8;;;;;2.8;;;;
251;203;1979;1.2;49;104.1;101.2;112.4;98.6;96.8;4.1;;;;;2.0;;;;
252;203;1980;-1.2;49;102.8;100.0;111.1;97.4;95.6;2.8;;;;;0.9;;;;
253;203;1981;-3.8;48;98.9;96.2;106.8;93.7;92.0;-1.1;-3.8;;;;-0.3;-3.8;;;
254;203;1982;-1.9;46;97.1;94.4;104.8;91.9;90.3;-2.9;-5.6;;;;-0.6;-2.8;;;
255;203;1983;-3.8;45;93.3;90.8;100.8;88.4;86.8;-6.7;-9.2;;;;-1.1;-3.2;;;
256;203;1984;-1.9;44;91.6;89.1;98.9;86.8;85.2;-8.4;-10.9;;;;-1.2;-2.8;;;
257;203;1985;1.1;45;92.6;90.0;100.0;87.7;86.1;-7.4;-10.0;;;;-1.0;-2.1;;;
258;203;1986;3.9;45;96.3;93.6;103.9;91.2;89.5;-3.7;-6.4;3.9;;;-0.4;-1.1;3.9;;
259;203;1987;2.4;44;98.6;95.9;106.5;93.4;91.7;-1.4;-4.1;6.5;;;-0.1;-0.6;3.2;;
260;203;1988;1.5;44;100.0;97.3;108.0;94.8;93.0;0.0;-2.7;8.0;;;0.0;-0.3;2.6;;
261;203;1989;1.7;48;101.8;99.0;109.9;96.4;94.7;1.8;-1.0;9.9;;;0.1;-0.1;2.4;;
262;203;1990;3.7;48;105.6;102.6;114.0;100.0;98.2;5.6;2.6;14.0;;;0.4;0.3;2.7;;
263;203;1991;0.2;53;105.8;102.9;114.3;100.2;98.4;5.8;2.9;14.3;0.2;;0.4;0.3;2.2;0.2;
264;203;1992;-0.1;53;105.7;102.8;114.2;100.1;98.3;5.7;2.8;14.2;0.1;;0.4;0.2;1.9;0.1;
265;203;1993;0.7;52;106.5;103.5;115.0;100.9;99.0;6.5;3.5;15.0;0.9;;0.4;0.3;1.8;0.3;
266;203;1994;-0.2;52;106.2;103.3;114.7;100.6;98.8;6.2;3.3;14.7;0.6;;0.4;0.2;1.5;0.2;
267;203;1995;1.2;51;107.5;104.6;116.1;101.9;100.0;7.5;4.6;16.1;1.9;;0.4;0.3;1.5;0.4;
268;203;1996;0.9;51;108.5;105.5;117.2;102.8;100.9;8.5;5.5;17.2;2.8;0.9;0.4;0.3;1.5;0.5;0.9
269;203;1997;1.1;52;109.7;106.7;118.5;103.9;102.0;9.7;6.7;18.5;3.9;2.0;0.5;0.4;1.4;0.5;1.0
270;203;1998;1.4;53;111.2;108.1;120.1;105.4;103.4;11.2;8.1;20.1;5.4;3.4;0.5;0.4;1.4;0.7;1.1
271;203;1999;0.7;54;112.0;108.9;120.9;106.1;104.1;12.0;8.9;20.9;6.1;4.1;0.5;0.4;1.4;0.7;1.0
272;203;2000;0.9;55;113.0;109.8;122.0;107.0;105.0;13.0;9.8;22.0;7.0;5.0;0.5;0.5;1.3;0.7;1.0
273;203;2001;5.3;55;118.9;115.6;128.4;112.7;110.6;18.9;15.6;28.4;12.7;10.6;0.7;0.7;1.6;1.1;1.7
274;203;2002;0.5;55;119.6;116.3;129.1;113.3;111.2;19.6;16.3;29.1;13.3;11.2;0.7;0.7;1.5;1.0;1.5
275;205;1978;3.4;20;103.4;99.2;111.1;105.2;105.2;3.4;;;;;3.4;;;;
276;205;1979;1.4;20;104.9;100.6;112.7;106.7;106.7;4.9;;;;;2.4;;;;
277;205;1980;-0.6;20;104.2;100.0;112.0;106.1;106.0;4.2;;;;;1.4;;;;
278;205;1981;-2.7;21;101.4;97.3;109.0;103.2;103.1;1.4;-2.7;;;;0.3;-2.7;;;
279;205;1982;-2.3;22;99.1;95.1;106.5;100.8;100.8;-0.9;-4.9;;;;-0.2;-2.5;;;
280;205;1983;-2.4;24;96.7;92.8;103.9;98.4;98.4;-3.3;-7.2;;;;-0.6;-2.5;;;
281;205;1984;-2.9;25;93.9;90.1;100.9;95.6;95.5;-6.1;-9.9;;;;-0.9;-2.6;;;
282;205;1985;-0.9;27;93.1;89.3;100.0;94.7;94.7;-6.9;-10.7;;;;-0.9;-2.2;;;
283;205;1986;1.4;27;94.4;90.6;101.4;96.0;96.0;-5.6;-9.4;1.4;;;-0.6;-1.6;1.4;;
284;205;1987;1.4;28;95.7;91.8;102.8;97.4;97.3;-4.3;-8.2;2.8;;;-0.4;-1.2;1.4;;
285;205;1988;0.2;28;95.9;92.0;103.0;97.5;97.5;-4.1;-8.0;3.0;;;-0.4;-1.0;1.0;;
286;205;1989;0.9;26;96.7;92.8;103.9;98.4;98.4;-3.3;-7.2;3.9;;;-0.3;-0.8;1.0;;
287;205;1990;1.6;27;98.3;94.3;105.6;100.0;100.0;-1.7;-5.7;5.6;;;-0.1;-0.6;1.1;;
288;205;1991;0.0;27;98.3;94.3;105.6;100.0;100.0;-1.7;-5.7;5.6;0.0;;-0.1;-0.5;0.9;0.0;
289;205;1992;0.4;28;98.7;94.7;106.0;100.4;100.4;-1.3;-5.3;6.0;0.4;;-0.1;-0.5;0.8;0.2;
290;205;1993;0.0;28;98.7;94.7;106.0;100.4;100.4;-1.3;-5.3;6.0;0.4;;-0.1;-0.4;0.7;0.1;
291;205;1994;-1.2;28;97.5;93.6;104.8;99.3;99.2;-2.5;-6.4;4.8;-0.7;;-0.1;-0.5;0.5;-0.2;
292;205;1995;0.8;29;98.3;94.3;105.6;100.0;100.0;-1.7;-5.7;5.6;0.0;;-0.1;-0.4;0.6;0.0;
293;205;1996;0.6;29;98.9;94.9;106.3;100.7;100.6;-1.1;-5.1;6.3;0.7;0.6;-0.1;-0.3;0.6;0.1;0.6
294;205;1997;0.8;28;99.7;95.6;107.1;101.4;101.4;-0.3;-4.4;7.1;1.4;1.4;0.0;-0.3;0.6;0.2;0.7
295;205;1998;2.1;28;101.8;97.6;109.3;103.5;103.5;1.8;-2.4;9.3;3.5;3.5;0.1;-0.1;0.7;0.4;1.2
296;205;1999;0.4;26;102.1;98.0;109.8;103.9;103.9;2.1;-2.0;9.8;3.9;3.9;0.1;-0.1;0.7;0.4;1.0
297;205;2000;0.7;26;102.9;98.7;110.5;104.7;104.6;2.9;-1.3;10.5;4.7;4.6;0.1;-0.1;0.7;0.5;0.9
298;205;2001;2.5;26;105.4;101.1;113.3;107.3;107.2;5.4;1.1;13.3;7.3;7.2;0.2;0.1;0.8;0.6;1.2
299;205;2002;0.7;26;106.2;101.9;114.1;108.0;108.0;6.2;1.9;14.1;8.0;8.0;0.2;0.1;0.8;0.6;1.1
300;206;1978;4.0;5;104.0;99.6;120.0;116.7;118.5;4.0;;;;;4.0;;;;
301;206;1979;1.7;5;105.8;101.3;122.0;118.7;120.5;5.8;;;;;2.8;;;;
302;206;1980;-1.3;5;104.4;100.0;120.5;117.2;119.0;4.4;;;;;1.5;;;;
303;206;1981;-4.3;6;99.9;95.7;115.3;112.1;113.8;-0.1;-4.3;;;;0.0;-4.3;;;
304;206;1982;-3.3;6;96.6;92.5;111.5;108.4;110.1;-3.4;-7.5;;;;-0.7;-3.8;;;
305;206;1983;-3.7;6;93.0;89.1;107.3;104.4;106.0;-7.0;-10.9;;;;-1.2;-3.8;;;
306;206;1984;-3.7;6;89.6;85.8;103.4;100.5;102.1;-10.4;-14.2;;;;-1.6;-3.8;;;
307;206;1985;-3.3;6;86.7;83.0;100.0;97.3;98.8;-13.3;-17.0;;;;-1.8;-3.7;;;
308;206;1986;0.7;5;87.3;83.6;100.7;98.0;99.5;-12.7;-16.4;0.7;;;-1.5;-2.9;0.7;;
309;206;1987;-0.1;5;87.2;83.5;100.6;97.9;99.4;-12.8;-16.5;0.6;;;-1.4;-2.5;0.3;;
310;206;1988;-0.5;5;86.8;83.1;100.1;97.4;98.9;-13.2;-16.9;0.1;;;-1.3;-2.3;0.0;;
311;206;1989;1.1;5;87.7;84.0;101.2;98.4;100.0;-12.3;-16.0;1.2;;;-1.1;-1.9;0.3;;
312;206;1990;1.6;5;89.1;85.3;102.8;100.0;101.5;-10.9;-14.7;2.8;;;-0.9;-1.6;0.6;;
313;206;1991;-0.4;5;88.8;85.0;102.5;99.7;101.2;-11.2;-15.0;2.5;-0.3;;-0.8;-1.5;0.4;-0.4;
314;206;1992;-0.2;5;88.7;84.9;102.3;99.5;101.0;-11.3;-15.1;2.3;-0.5;;-0.8;-1.4;0.3;-0.3;
315;206;1993;-0.5;5;88.2;84.5;101.8;99.0;100.5;-11.8;-15.5;1.8;-1.0;;-0.8;-1.3;0.2;-0.3;
316;206;1994;-1.3;5;87.1;83.4;100.5;97.8;99.3;-12.9;-16.6;0.5;-2.2;;-0.8;-1.3;0.1;-0.6;
317;206;1995;0.8;4;87.8;84.1;101.3;98.5;100.0;-12.2;-15.9;1.3;-1.5;;-0.7;-1.2;0.1;-0.3;
318;206;1996;-0.6;4;87.2;83.5;100.6;97.9;99.4;-12.8;-16.5;0.6;-2.1;-0.6;-0.7;-1.1;0.1;-0.4;-0.6
319;206;1997;0.5;4;87.6;83.9;101.1;98.3;99.8;-12.4;-16.1;1.1;-1.7;-0.2;-0.7;-1.0;0.1;-0.2;-0.1
320;206;1998;1.4;4;88.9;85.1;102.5;99.7;101.2;-11.1;-14.9;2.5;-0.3;1.2;-0.6;-0.9;0.2;0.0;0.4
321;206;1999;0.4;4;89.2;85.4;102.9;100.1;101.6;-10.8;-14.6;2.9;0.1;1.6;-0.5;-0.8;0.2;0.0;0.4
322;206;2000;0.8;3;89.9;86.1;103.8;100.9;102.5;-10.1;-13.9;3.8;0.9;2.5;-0.5;-0.7;0.2;0.1;0.5
323;206;2001;2.2;3;91.9;88.0;106.0;103.1;104.7;-8.1;-12.0;6.0;3.1;4.7;-0.4;-0.6;0.4;0.3;0.8
324;206;2002;0.8;4;92.6;88.7;106.9;104.0;105.5;-7.4;-11.3;6.9;4.0;5.5;-0.3;-0.5;0.4;0.3;0.8
325;207;1978;3.2;12;103.2;98.8;107.1;100.1;99.6;3.2;;;;;3.2;;;;
326;207;1979;1.3;12;104.6;100.1;108.6;101.4;100.9;4.6;;;;;2.3;;;;
327;207;1980;-0.1;12;104.5;100.0;108.4;101.3;100.8;4.5;;;;;1.5;;;;
328;207;1981;-2.2;12;102.2;97.8;106.1;99.1;98.6;2.2;-2.2;;;;0.5;-2.2;;;
329;207;1982;-1.7;12;100.4;96.1;104.2;97.4;96.9;0.4;-3.9;;;;0.1;-2.0;;;
330;207;1983;-2.0;12;98.4;94.2;102.2;95.5;95.0;-1.6;-5.8;;;;-0.3;-2.0;;;
331;207;1984;-2.5;12;96.0;91.9;99.6;93.1;92.6;-4.0;-8.1;;;;-0.6;-2.1;;;
332;207;1985;0.4;14;96.3;92.2;100.0;93.4;92.9;-3.7;-7.8;;;;-0.5;-1.6;;;
333;207;1986;2.0;14;98.3;94.1;102.0;95.3;94.8;-1.7;-5.9;2.0;;;-0.2;-1.0;2.0;;
334;207;1987;1.8;14;100.0;95.7;103.8;97.0;96.5;0.0;-4.3;3.8;;;0.0;-0.6;1.9;;
335;207;1988;0.4;14;100.4;96.1;104.3;97.4;96.9;0.4;-3.9;4.3;;;0.0;-0.5;1.4;;
336;207;1989;1.0;14;101.4;97.1;105.3;98.4;97.9;1.4;-2.9;5.3;;;0.1;-0.3;1.3;;
337;207;1990;1.6;15;103.1;98.7;107.0;100.0;99.5;3.1;-1.3;7.0;;;0.2;-0.1;1.4;;
338;207;1991;0.1;15;103.2;98.8;107.1;100.1;99.5;3.2;-1.2;7.1;0.1;;0.2;-0.1;1.1;0.1;
339;207;1992;0.4;15;103.5;99.1;107.5;100.4;99.9;3.5;-0.9;7.5;0.4;;0.2;-0.1;1.0;0.2;
340;207;1993;0.1;15;103.6;99.2;107.5;100.5;99.9;3.6;-0.8;7.5;0.5;;0.2;-0.1;0.9;0.2;
341;207;1994;-0.9;15;102.7;98.3;106.6;99.6;99.1;2.7;-1.7;6.6;-0.4;;0.2;-0.1;0.7;-0.1;
342;207;1995;1.0;16;103.7;99.2;107.6;100.5;100.0;3.7;-0.8;7.6;0.5;;0.2;-0.1;0.7;0.1;
343;207;1996;1.1;16;104.8;100.3;108.8;101.6;101.1;4.8;0.3;8.8;1.6;1.1;0.2;0.0;0.8;0.3;1.1
344;207;1997;0.7;16;105.5;101.0;109.5;102.3;101.7;5.5;1.0;9.5;2.3;1.7;0.3;0.1;0.8;0.3;0.9
345;207;1998;2.5;16;108.1;103.5;112.2;104.9;104.3;8.1;3.5;12.2;4.9;4.3;0.4;0.2;0.9;0.6;1.4
346;207;1999;0.3;16;108.4;103.8;112.6;105.2;104.6;8.4;3.8;12.6;5.2;4.6;0.4;0.2;0.8;0.6;1.1
347;207;2000;0.7;16;109.2;104.5;113.3;105.9;105.3;9.2;4.5;13.3;5.9;5.3;0.4;0.2;0.8;0.6;1.0
348;207;2001;2.4;16;111.8;107.0;116.1;108.4;107.9;11.8;7.0;16.1;8.4;7.9;0.5;0.3;0.9;0.7;1.3
349;207;2002;0.7;16;112.6;107.8;116.9;109.2;108.6;12.6;7.8;16.9;9.2;8.6;0.5;0.3;0.9;0.7;1.2
350;208;1978;3.5;3;103.5;100.1;113.6;109.2;109.9;3.5;;;;;3.5;;;;
351;208;1979;1.0;3;104.5;101.0;114.7;110.3;111.0;4.5;;;;;2.2;;;;
352;208;1980;-1.0;3;103.4;100.0;113.6;109.1;109.9;3.4;;;;;1.1;;;;
353;208;1981;-3.1;3;100.2;96.9;110.0;105.8;106.4;0.2;-3.1;;;;0.1;-3.1;;;
354;208;1982;-2.6;4;97.6;94.4;107.2;103.0;103.7;-2.4;-5.6;;;;-0.5;-2.9;;;
355;208;1983;-2.5;5;95.2;92.0;104.5;100.5;101.1;-4.8;-8.0;;;;-0.8;-2.7;;;
356;208;1984;-3.2;6;92.1;89.1;101.2;97.2;97.9;-7.9;-10.9;;;;-1.2;-2.8;;;
357;208;1985;-1.2;7;91.1;88.1;100.0;96.1;96.7;-8.9;-11.9;;;;-1.2;-2.5;;;
358;208;1986;0.7;6;91.7;88.7;100.7;96.8;97.4;-8.3;-11.3;0.7;;;-1.0;-2.0;0.7;;
359;208;1987;1.4;8;93.0;89.9;102.1;98.1;98.8;-7.0;-10.1;2.1;;;-0.7;-1.5;1.0;;
360;208;1988;-0.3;8;92.7;89.6;101.8;97.8;98.4;-7.3;-10.4;1.8;;;-0.7;-1.4;0.6;;
361;208;1989;0.6;6;93.2;90.1;102.4;98.4;99.0;-6.8;-9.9;2.4;;;-0.6;-1.1;0.6;;
362;208;1990;1.6;6;94.8;91.6;104.0;100.0;100.7;-5.2;-8.4;4.0;;;-0.4;-0.9;0.8;;
363;208;1991;0.1;6;94.8;91.7;104.1;100.1;100.8;-5.2;-8.3;4.1;0.1;;-0.4;-0.8;0.7;0.1;
364;208;1992;0.9;6;95.7;92.5;105.0;101.0;101.6;-4.3;-7.5;5.0;1.0;;-0.3;-0.6;0.7;0.5;
365;208;1993;0.2;7;95.8;92.6;105.2;101.1;101.8;-4.2;-7.4;5.2;1.1;;-0.3;-0.6;0.6;0.4;
366;208;1994;-1.6;7;94.2;91.1;103.5;99.5;100.1;-5.8;-8.9;3.5;-0.5;;-0.3;-0.7;0.4;-0.1;
367;208;1995;-0.1;8;94.1;91.0;103.4;99.3;100.0;-5.9;-9.0;3.4;-0.7;;-0.3;-0.6;0.3;-0.1;
368;208;1996;0.1;8;94.2;91.1;103.5;99.5;100.1;-5.8;-8.9;3.5;-0.5;0.1;-0.3;-0.6;0.3;-0.1;0.1
369;208;1997;1.3;7;95.5;92.3;104.8;100.7;101.4;-4.5;-7.7;4.8;0.7;1.4;-0.2;-0.5;0.4;0.1;0.7
370;208;1998;1.4;7;96.8;93.6;106.3;102.2;102.9;-3.2;-6.4;6.3;2.2;2.9;-0.2;-0.4;0.5;0.3;0.9
371;208;1999;0.6;6;97.3;94.1;106.9;102.7;103.4;-2.7;-5.9;6.9;2.7;3.4;-0.1;-0.3;0.5;0.3;0.8
372;208;2000;1.1;5;98.4;95.1;108.0;103.8;104.5;-1.6;-4.9;8.0;3.8;4.5;-0.1;-0.2;0.5;0.4;0.9
373;208;2001;3.0;5;101.3;98.0;111.2;106.9;107.6;1.3;-2.0;11.2;6.9;7.6;0.1;-0.1;0.7;0.6;1.2
374;208;2002;0.7;5;102.0;98.6;112.0;107.7;108.4;2.0;-1.4;12.0;7.7;8.4;0.1;-0.1;0.7;0.6;1.2
375;301;1978;2.7;53;102.7;100.3;110.5;100.8;100.7;2.7;;;;;2.7;;;;
376;301;1979;0.9;52;103.7;101.3;111.5;101.7;101.7;3.7;;;;;1.8;;;;
377;301;1980;-1.3;52;102.4;100.0;110.1;100.4;100.4;2.4;;;;;0.8;;;;
378;301;1981;-3.5;52;98.8;96.5;106.2;96.9;96.8;-1.2;-3.5;;;;-0.3;-3.5;;;
379;301;1982;-1.8;53;97.0;94.7;104.3;95.1;95.1;-3.0;-5.3;;;;-0.6;-2.7;;;
380;301;1983;-3.0;53;94.1;91.9;101.2;92.3;92.3;-5.9;-8.1;;;;-1.0;-2.8;;;
381;301;1984;-2.0;53;92.2;90.0;99.2;90.4;90.4;-7.8;-10.0;;;;-1.2;-2.6;;;
382;301;1985;0.8;52;93.0;90.8;100.0;91.2;91.2;-7.0;-9.2;;;;-0.9;-1.9;;;
383;301;1986;2.9;49;95.7;93.4;102.9;93.8;93.8;-4.3;-6.6;2.9;;;-0.5;-1.1;2.9;;
384;301;1987;1.8;46;97.4;95.1;104.7;95.5;95.5;-2.6;-4.9;4.7;;;-0.3;-0.7;2.3;;
385;301;1988;0.9;45;98.2;95.9;105.7;96.3;96.3;-1.8;-4.1;5.7;;;-0.2;-0.5;1.9;;
386;301;1989;1.3;41;99.5;97.2;107.1;97.6;97.6;-0.5;-2.8;7.1;;;0.0;-0.3;1.7;;
387;301;1990;2.4;40;101.9;99.6;109.7;100.0;100.0;1.9;-0.4;9.7;;;0.1;0.0;1.9;;
388;301;1991;-0.1;41;101.9;99.5;109.6;99.9;99.9;1.9;-0.5;9.6;-0.1;;0.1;0.0;1.5;-0.1;
389;301;1992;-0.2;39;101.7;99.3;109.4;99.7;99.7;1.7;-0.7;9.4;-0.3;;0.1;-0.1;1.3;-0.1;
390;301;1993;0.4;39;102.0;99.7;109.7;100.1;100.0;2.0;-0.3;9.7;0.1;;0.1;0.0;1.2;0.0;
391;301;1994;-0.7;39;101.3;98.9;108.9;99.3;99.3;1.3;-1.1;8.9;-0.7;;0.1;-0.1;1.0;-0.2;
392;301;1995;0.7;38;102.0;99.6;109.7;100.0;100.0;2.0;-0.4;9.7;0.0;;0.1;0.0;0.9;0.0;
393;301;1996;0.9;38;102.9;100.5;110.7;100.9;100.9;2.9;0.5;10.7;0.9;0.9;0.1;0.0;0.9;0.2;0.9
394;301;1997;0.9;37;103.7;101.3;111.6;101.8;101.7;3.7;1.3;11.6;1.8;1.7;0.2;0.1;0.9;0.2;0.9
395;301;1998;1.6;36;105.4;102.9;113.4;103.4;103.3;5.4;2.9;13.4;3.4;3.3;0.3;0.2;1.0;0.4;1.1
396;301;1999;0.5;36;105.9;103.4;113.9;103.9;103.8;5.9;3.4;13.9;3.9;3.8;0.3;0.2;0.9;0.4;0.9
397;301;2000;0.8;35;106.8;104.3;114.9;104.7;104.7;6.8;4.3;14.9;4.7;4.7;0.3;0.2;0.9;0.5;0.9
398;301;2001;3.7;35;110.7;108.2;119.1;108.6;108.6;10.7;8.2;19.1;8.6;8.6;0.4;0.4;1.1;0.8;1.4
399;301;2002;0.5;34;111.3;108.7;119.7;109.2;109.1;11.3;8.7;19.7;9.2;9.1;0.4;0.4;1.1;0.7;1.3
400;302;1978;2.7;34;102.7;100.4;114.0;102.7;101.5;2.6;;;;;2.7;;;;
401;302;1979;1.0;34;103.6;101.3;115.1;103.6;102.5;3.6;;;;;1.8;;;;
402;302;1980;-1.3;34;102.3;100.0;113.6;102.3;101.1;2.3;;;;;0.8;;;;
403;302;1981;-4.0;34;98.2;96.0;109.1;98.3;97.1;-1.8;-4.0;;;;-0.4;-4.0;;;
404;302;1982;-2.2;34;96.1;93.9;106.7;96.1;95.0;-3.9;-6.1;;;;-0.8;-3.1;;;
405;302;1983;-3.5;34;92.7;90.7;103.0;92.8;91.7;-7.3;-9.3;;;;-1.2;-3.2;;;
406;302;1984;-2.7;33;90.3;88.2;100.2;90.3;89.2;-9.7;-11.8;;;;-1.5;-3.1;;;
407;302;1985;-0.2;34;90.0;88.0;100.0;90.1;89.0;-10.0;-12.0;;;;-1.3;-2.5;;;
408;302;1986;3.3;37;93.0;90.9;103.3;93.0;91.9;-7.0;-9.1;3.3;;;-0.8;-1.6;3.3;;
409;302;1987;2.1;39;95.0;92.8;105.4;95.0;93.9;-5.0;-7.2;5.4;;;-0.5;-1.1;2.7;;
410;302;1988;0.9;39;95.8;93.7;106.4;95.9;94.8;-4.2;-6.3;6.4;;;-0.4;-0.8;2.1;;
411;302;1989;1.4;43;97.2;95.0;107.9;97.2;96.1;-2.8;-5.0;7.9;;;-0.2;-0.6;1.9;;
412;302;1990;2.9;42;100.0;97.7;111.0;100.0;98.9;0.0;-2.3;11.0;;;0.0;-0.2;2.1;;
413;302;1991;0.1;44;100.0;97.8;111.1;100.1;98.9;0.0;-2.2;11.1;0.1;;0.0;-0.2;1.8;0.1;
414;302;1992;-0.3;45;99.8;97.6;110.8;99.8;98.7;-0.2;-2.4;10.8;-0.2;;0.0;-0.2;1.5;-0.1;
415;302;1993;0.5;46;100.3;98.0;111.3;100.3;99.1;0.3;-2.0;11.3;0.3;;0.0;-0.2;1.4;0.1;
416;302;1994;-0.2;47;100.1;97.8;111.1;100.1;98.9;0.1;-2.2;11.1;0.1;;0.0;-0.2;1.2;0.0;
417;302;1995;1.1;48;101.1;98.9;112.3;101.1;100.0;1.1;-1.1;12.3;1.1;;0.1;-0.1;1.2;0.2;
418;302;1996;0.9;48;102.1;99.8;113.3;102.1;100.9;2.1;-0.2;13.3;2.1;0.9;0.1;0.0;1.1;0.3;0.9
419;302;1997;1.1;49;103.1;100.8;114.5;103.2;102.0;3.1;0.8;14.5;3.2;2.0;0.2;0.0;1.1;0.4;1.0
420;302;1998;1.4;50;104.6;102.3;116.2;104.6;103.4;4.6;2.3;16.2;4.6;3.4;0.2;0.1;1.2;0.6;1.1
421;302;1999;0.6;51;105.3;102.9;116.9;105.3;104.1;5.3;2.9;16.9;5.3;4.1;0.2;0.2;1.1;0.6;1.0
422;302;2000;0.9;51;106.2;103.8;117.9;106.2;105.0;6.2;3.8;17.9;6.2;5.0;0.3;0.2;1.1;0.6;1.0
423;302;2001;4.7;51;111.1;108.7;123.4;111.2;109.9;11.1;8.7;23.4;11.2;9.9;0.4;0.4;1.3;1.0;1.6
424;302;2002;0.6;52;111.8;109.3;124.2;111.8;110.6;11.8;9.3;24.2;11.8;10.6;0.4;0.4;1.3;0.9;1.4
425;303;1978;2.8;14;102.8;100.5;116.1;105.5;104.0;2.8;;;;;2.8;;;;
426;303;1979;0.8;14;103.6;101.3;117.0;106.3;104.8;3.6;;;;;1.8;;;;
