ID;Uitvalcategorie;RegioS;Perioden;TotaalMotorvoertuigen_1;Personenauto_2;TotaalBedrijfsmotorvoertuigen_3;Bestelauto_4;VrachtautoExclTrekkerVoorOplegger_5;TrekkerVoorOplegger_6;SpeciaalVoertuig_7;Bus_8;TotaalGewichtMotorvoertuigen_9;Personenauto_10;TotaalGewichtBedrijfsmotorvoertuigen_11;Bestelauto_12;VrachtautoExclTrekkerVoorOplegger_13;TrekkerVoorOplegger_14;SpeciaalVoertuig_15;Bus_16
411;Sloop;Totaal Nederland;2015;201644.0;188961.0;12683.0;11781.0;250.0;357.0;267.0;28.0;214655.0;192372.0;22282.0;15605.0;2135.0;2576.0;1665.0;301.0
412;Sloop;Totaal Nederland;2016;206393.0;192967.0;13426.0;12705.0;236.0;249.0;208.0;28.0;218064.0;195832.0;22232.0;16815.0;1973.0;1770.0;1350.0;325.0
413;Sloop;Totaal Nederland;2017;226700.0;211845.0;14855.0;14054.0;230.0;282.0;244.0;45.0;240046.0;215131.0;24915.0;18564.0;2049.0;2006.0;1900.0;396.0
414;Sloop;Totaal Nederland;2018;242238.0;225492.0;16746.0;15822.0;233.0;329.0;221.0;141.0;258517.0;230324.0;28193.0;21030.0;2027.0;2399.0;1449.0;1288.0
415;Sloop;Totaal Nederland;2019;229734.0;213530.0;16204.0;15277.0;265.0;348.0;204.0;110.0;248160.0;220377.0;27783.0;20475.0;2531.0;2530.0;1356.0;890.0
416;Sloop;Totaal Nederland;2020;223767.0;207145.0;16622.0;15795.0;256.0;345.0;164.0;62.0;244928.0;216817.0;28111.0;21372.0;2340.0;2544.0;1210.0;644.0
417;Sloop;Totaal Nederland;2021;220026.0;206228.0;13798.0;13035.0;225.0;234.0;140.0;164.0;240139.0;216036.0;24103.0;17672.0;1984.0;1740.0;954.0;1754.0
418;Sloop;Noord-Nederland (LD);2000;34306.0;32396.0;1910.0;1701.0;77.0;36.0;84.0;12.0;31838.0;28756.0;3082.0;1908.0;499.0;243.0;323.0;109.0
419;Sloop;Noord-Nederland (LD);2001;34661.0;32541.0;2120.0;1844.0;122.0;46.0;87.0;21.0;32784.0;29035.0;3750.0;2115.0;835.0;312.0;283.0;205.0
420;Sloop;Noord-Nederland (LD);2002;35682.0;33305.0;2377.0;2073.0;145.0;34.0;109.0;16.0;33971.0;29906.0;4065.0;2366.0;984.0;227.0;343.0;145.0
421;Sloop;Noord-Nederland (LD);2003;34594.0;32266.0;2328.0;2091.0;88.0;26.0;100.0;23.0;32769.0;29097.0;3673.0;2412.0;556.0;175.0;284.0;246.0
422;Sloop;Noord-Nederland (LD);2004;33436.0;30763.0;2673.0;2357.0;136.0;41.0;103.0;36.0;32451.0;27748.0;4703.0;2695.0;991.0;274.0;330.0;413.0
423;Sloop;Noord-Nederland (LD);2005;27321.0;24300.0;3021.0;2831.0;58.0;22.0;85.0;25.0;26457.0;22127.0;4329.0;3212.0;421.0;141.0;241.0;314.0
424;Sloop;Noord-Nederland (LD);2006;27659.0;25391.0;2268.0;2110.0;62.0;33.0;54.0;9.0;26826.0;23374.0;3452.0;2453.0;483.0;216.0;193.0;107.0
425;Sloop;Noord-Nederland (LD);2007;23974.0;22203.0;1771.0;1559.0;60.0;26.0;81.0;45.0;23899.0;20588.0;3311.0;1842.0;409.0;169.0;366.0;525.0
426;Sloop;Noord-Nederland (LD);2008;22833.0;21164.0;1669.0;1513.0;50.0;27.0;51.0;28.0;23032.0;20114.0;2917.0;1852.0;338.0;181.0;228.0;318.0
427;Sloop;Noord-Nederland (LD);2009;26985.0;24947.0;2038.0;1858.0;69.0;54.0;43.0;14.0;27763.0;24215.0;3547.0;2299.0;524.0;392.0;160.0;172.0
428;Sloop;Noord-Nederland (LD);2010;26474.0;24480.0;1994.0;1838.0;67.0;27.0;47.0;15.0;27662.0;24297.0;3365.0;2325.0;460.0;194.0;210.0;176.0
429;Sloop;Noord-Nederland (LD);2011;28620.0;26744.0;1876.0;1717.0;49.0;28.0;54.0;28.0;30251.0;26925.0;3325.0;2183.0;336.0;199.0;232.0;376.0
430;Sloop;Noord-Nederland (LD);2012;27450.0;25608.0;1842.0;1619.0;91.0;54.0;54.0;24.0;29585.0;25928.0;3657.0;2095.0;691.0;386.0;200.0;286.0
431;Sloop;Noord-Nederland (LD);2013;27645.0;25802.0;1843.0;1687.0;31.0;56.0;62.0;7.0;29337.0;26185.0;3152.0;2192.0;227.0;409.0;242.0;80.0
432;Sloop;Noord-Nederland (LD);2014;26446.0;24619.0;1827.0;1686.0;46.0;31.0;61.0;3.0;28454.0;25306.0;3148.0;2241.0;434.0;227.0;214.0;31.0
433;Sloop;Noord-Nederland (LD);2015;21470.0;19928.0;1542.0;1453.0;23.0;42.0;22.0;2.0;22963.0;20386.0;2577.0;1925.0;230.0;310.0;92.0;20.0
434;Sloop;Noord-Nederland (LD);2016;23296.0;21575.0;1721.0;1653.0;23.0;29.0;15.0;1.0;24740.0;22082.0;2657.0;2160.0;174.0;222.0;84.0;17.0
435;Sloop;Noord-Nederland (LD);2017;25893.0;23893.0;2000.0;1916.0;19.0;41.0;22.0;2.0;27524.0;24457.0;3067.0;2501.0;177.0;306.0;62.0;21.0
436;Sloop;Noord-Nederland (LD);2018;27712.0;25427.0;2285.0;2178.0;30.0;43.0;32.0;2.0;29949.0;26313.0;3636.0;2845.0;279.0;343.0;147.0;23.0
437;Sloop;Noord-Nederland (LD);2019;26104.0;23840.0;2264.0;2172.0;32.0;33.0;26.0;1.0;28531.0;24959.0;3572.0;2857.0;309.0;243.0;148.0;16.0
438;Sloop;Noord-Nederland (LD);2020;25575.0;23316.0;2259.0;2142.0;38.0;55.0;22.0;2.0;28640.0;24780.0;3860.0;2857.0;405.0;428.0;153.0;18.0
439;Sloop;Noord-Nederland (LD);2021;27795.0;25790.0;2005.0;1915.0;30.0;34.0;23.0;3.0;30859.0;27527.0;3332.0;2551.0;318.0;263.0;165.0;35.0
440;Sloop;Oost-Nederland (LD);2000;74436.0;70528.0;3908.0;3362.0;264.0;165.0;112.0;5.0;69715.0;62516.0;7200.0;3761.0;1872.0;1108.0;426.0;33.0
441;Sloop;Oost-Nederland (LD);2001;74922.0;70427.0;4495.0;3568.0;521.0;264.0;140.0;2.0;72996.0;62699.0;10296.0;4093.0;3831.0;1776.0;583.0;13.0
442;Sloop;Oost-Nederland (LD);2002;69598.0;65402.0;4196.0;3540.0;310.0;189.0;150.0;7.0;66892.0;58583.0;8310.0;4094.0;2241.0;1297.0;630.0;48.0
443;Sloop;Oost-Nederland (LD);2003;68804.0;64877.0;3927.0;3371.0;224.0;178.0;122.0;32.0;66008.0;58510.0;7499.0;3874.0;1612.0;1205.0;455.0;353.0
444;Sloop;Oost-Nederland (LD);2004;63715.0;59674.0;4041.0;3501.0;243.0;138.0;136.0;23.0;61427.0;53909.0;7518.0;4074.0;1722.0;960.0;522.0;240.0
445;Sloop;Oost-Nederland (LD);2005;56128.0;51479.0;4649.0;4233.0;157.0;136.0;113.0;10.0;54374.0;46962.0;7412.0;4873.0;1175.0;967.0;296.0;101.0
446;Sloop;Oost-Nederland (LD);2006;53538.0;50139.0;3399.0;3018.0;139.0;139.0;97.0;6.0;52227.0;46325.0;5902.0;3541.0;1006.0;970.0;320.0;65.0
447;Sloop;Oost-Nederland (LD);2007;49148.0;46325.0;2823.0;2522.0;125.0;109.0;56.0;11.0;48208.0;43080.0;5127.0;2986.0;981.0;769.0;274.0;117.0
448;Sloop;Oost-Nederland (LD);2008;48678.0;45822.0;2856.0;2457.0;153.0;155.0;66.0;25.0;49360.0;43554.0;5806.0;2978.0;1108.0;1095.0;305.0;320.0
449;Sloop;Oost-Nederland (LD);2009;63023.0;59092.0;3931.0;3577.0;118.0;143.0;86.0;7.0;63675.0;56836.0;6839.0;4447.0;952.0;1041.0;344.0;55.0
450;Sloop;Oost-Nederland (LD);2010;59856.0;55809.0;4047.0;3684.0;137.0;136.0;78.0;12.0;62117.0;54913.0;7204.0;4683.0;1057.0;968.0;366.0;130.0
451;Sloop;Oost-Nederland (LD);2011;61658.0;57935.0;3723.0;3400.0;121.0;101.0;82.0;19.0;64950.0;58202.0;6748.0;4408.0;913.0;711.0;495.0;221.0
452;Sloop;Oost-Nederland (LD);2012;58360.0;54954.0;3406.0;3080.0;129.0;109.0;68.0;20.0;61791.0;55372.0;6419.0;4017.0;1035.0;789.0;379.0;199.0
453;Sloop;Oost-Nederland (LD);2013;53726.0;50617.0;3109.0;2832.0;109.0;73.0;84.0;11.0;57271.0;51505.0;5767.0;3767.0;935.0;526.0;397.0;142.0
454;Sloop;Oost-Nederland (LD);2014;49189.0;46243.0;2946.0;2724.0;75.0;69.0;72.0;6.0;52818.0;47602.0;5216.0;3644.0;671.0;479.0;360.0;62.0
455;Sloop;Oost-Nederland (LD);2015;41194.0;38509.0;2685.0;2474.0;68.0;84.0;54.0;5.0;44336.0;39469.0;4868.0;3332.0;564.0;621.0;316.0;34.0
456;Sloop;Oost-Nederland (LD);2016;44313.0;41287.0;3026.0;2816.0;61.0;88.0;54.0;7.0;47393.0;42079.0;5313.0;3741.0;532.0;630.0;329.0;82.0
457;Sloop;Oost-Nederland (LD);2017;48660.0;45220.0;3440.0;3214.0;62.0;101.0;55.0;8.0;52003.0;45891.0;6113.0;4279.0;585.0;699.0;455.0;94.0
458;Sloop;Oost-Nederland (LD);2018;50454.0;46621.0;3833.0;3609.0;73.0;101.0;42.0;8.0;54333.0;47771.0;6562.0;4853.0;652.0;715.0;274.0;68.0
459;Sloop;Oost-Nederland (LD);2019;47353.0;43581.0;3772.0;3485.0;67.0;134.0;39.0;47.0;51881.0;45139.0;6742.0;4703.0;609.0;977.0;221.0;232.0
460;Sloop;Oost-Nederland (LD);2020;45398.0;41849.0;3549.0;3271.0;76.0;151.0;32.0;19.0;50717.0;44053.0;6664.0;4476.0;759.0;1105.0;226.0;98.0
461;Sloop;Oost-Nederland (LD);2021;42693.0;39839.0;2854.0;2627.0;67.0;99.0;37.0;24.0;47307.0;42013.0;5294.0;3600.0;596.0;743.0;224.0;131.0
462;Sloop;West-Nederland (LD);2000;140092.0;132571.0;7521.0;6710.0;434.0;160.0;204.0;13.0;129453.0;117137.0;12315.0;7286.0;3007.0;1042.0;859.0;121.0
463;Sloop;West-Nederland (LD);2001;132943.0;125480.0;7463.0;6842.0;317.0;98.0;186.0;20.0;122827.0;111618.0;11209.0;7480.0;2068.0;656.0;821.0;184.0
464;Sloop;West-Nederland (LD);2002;129194.0;121378.0;7816.0;6959.0;441.0;184.0;219.0;13.0;122153.0;108869.0;13284.0;7788.0;3178.0;1232.0;967.0;119.0
465;Sloop;West-Nederland (LD);2003;126241.0;118903.0;7338.0;6582.0;356.0;164.0;212.0;24.0;119832.0;107530.0;12301.0;7590.0;2555.0;1100.0;814.0;242.0
466;Sloop;West-Nederland (LD);2004;119361.0;112242.0;7119.0;6347.0;388.0;165.0;204.0;15.0;114587.0;102195.0;12391.0;7491.0;2658.0;1069.0;1033.0;140.0
467;Sloop;West-Nederland (LD);2005;100715.0;93499.0;7216.0;6779.0;189.0;67.0;160.0;21.0;96699.0;85866.0;10833.0;8052.0;1371.0;462.0;744.0;204.0
468;Sloop;West-Nederland (LD);2006;94673.0;89081.0;5592.0;5066.0;211.0;104.0;183.0;28.0;92219.0;82843.0;9375.0;6048.0;1512.0;718.0;778.0;319.0
469;Sloop;West-Nederland (LD);2007;80592.0;76127.0;4465.0;4030.0;187.0;69.0;136.0;43.0;79281.0;71251.0;8030.0;4894.0;1363.0;484.0;802.0;487.0
470;Sloop;West-Nederland (LD);2008;80731.0;76457.0;4274.0;3950.0;125.0;55.0;108.0;36.0;79944.0;72761.0;7184.0;4923.0;938.0;389.0;536.0;398.0
471;Sloop;West-Nederland (LD);2009;102760.0;96969.0;5791.0;5374.0;153.0;86.0;132.0;46.0;103777.0;93757.0;10020.0;6861.0;1255.0;571.0;806.0;527.0
472;Sloop;West-Nederland (LD);2010;94357.0;88407.0;5950.0;5527.0;199.0;72.0;136.0;16.0;97651.0;87546.0;10105.0;7136.0;1526.0;493.0;787.0;162.0
473;Sloop;West-Nederland (LD);2011;93154.0;87966.0;5188.0;4879.0;101.0;51.0;145.0;12.0;96919.0;88562.0;8356.0;6354.0;756.0;326.0;800.0;120.0
474;Sloop;West-Nederland (LD);2012;84583.0;79725.0;4858.0;4557.0;139.0;26.0;121.0;15.0;88421.0;80423.0;7998.0;5934.0;1024.0;170.0;700.0;171.0
475;Sloop;West-Nederland (LD);2013;81672.0;76839.0;4833.0;4538.0;106.0;68.0;114.0;7.0;86080.0;78101.0;7979.0;6011.0;769.0;436.0;681.0;82.0
476;Sloop;West-Nederland (LD);2014;82919.0;77669.0;5250.0;4937.0;84.0;48.0;117.0;64.0;88517.0;79713.0;8805.0;6558.0;632.0;331.0;448.0;836.0
477;Sloop;West-Nederland (LD);2015;76602.0;71664.0;4938.0;4713.0;45.0;85.0;92.0;3.0;81017.0;73294.0;7723.0;6295.0;380.0;584.0;433.0;30.0
478;Sloop;West-Nederland (LD);2016;76318.0;71260.0;5058.0;4895.0;64.0;52.0;40.0;7.0;80312.0;72634.0;7678.0;6582.0;522.0;328.0;164.0;83.0
479;Sloop;West-Nederland (LD);2017;83767.0;78475.0;5292.0;5116.0;61.0;51.0;60.0;4.0;88160.0;80008.0;8152.0;6803.0;540.0;351.0;422.0;37.0
480;Sloop;West-Nederland (LD);2018;89542.0;83658.0;5884.0;5657.0;51.0;51.0;56.0;69.0;95104.0;85623.0;9481.0;7625.0;429.0;375.0;320.0;732.0
481;Sloop;West-Nederland (LD);2019;85128.0;79524.0;5604.0;5397.0;49.0;47.0;66.0;45.0;91231.0;82429.0;8801.0;7361.0;408.0;321.0;264.0;447.0
482;Sloop;West-Nederland (LD);2020;81743.0;75679.0;6064.0;5870.0;68.0;49.0;49.0;28.0;89226.0;79716.0;9510.0;8059.0;488.0;353.0;236.0;373.0
483;Sloop;West-Nederland (LD);2021;80352.0;75336.0;5016.0;4782.0;67.0;32.0;44.0;91.0;88106.0;79350.0;8756.0;6599.0;525.0;222.0;268.0;1142.0
484;Sloop;Zuid-Nederland (LD);2000;78875.0;74828.0;4047.0;3408.0;348.0;105.0;178.0;8.0;74585.0;66490.0;8094.0;4017.0;2371.0;697.0;958.0;51.0
485;Sloop;Zuid-Nederland (LD);2001;79991.0;75413.0;4578.0;3678.0;512.0;113.0;256.0;19.0;77613.0;67258.0;10355.0;4289.0;3608.0;766.0;1588.0;104.0
486;Sloop;Zuid-Nederland (LD);2002;78834.0;74551.0;4283.0;3683.0;264.0;131.0;185.0;20.0;75017.0;66916.0;8100.0;4332.0;1793.0;876.0;965.0;134.0
487;Sloop;Zuid-Nederland (LD);2003;80167.0;75972.0;4195.0;3626.0;291.0;107.0;155.0;16.0;76403.0;68593.0;7811.0;4238.0;2015.0;723.0;692.0;143.0
488;Sloop;Zuid-Nederland (LD);2004;76350.0;71892.0;4458.0;3704.0;386.0;101.0;230.0;37.0;74402.0;65112.0;9289.0;4389.0;2684.0;669.0;1160.0;387.0
489;Sloop;Zuid-Nederland (LD);2005;67294.0;62345.0;4949.0;4542.0;171.0;59.0;155.0;22.0;64756.0;56912.0;7844.0;5316.0;1232.0;399.0;662.0;235.0
490;Sloop;Zuid-Nederland (LD);2006;65133.0;61136.0;3997.0;3545.0;182.0;76.0;161.0;33.0;63576.0;56265.0;7311.0;4121.0;1354.0;505.0;1011.0;320.0
491;Sloop;Zuid-Nederland (LD);2007;59429.0;56175.0;3254.0;2849.0;184.0;63.0;145.0;13.0;58201.0;52100.0;6100.0;3378.0;1277.0;423.0;892.0;130.0
492;Sloop;Zuid-Nederland (LD);2008;58219.0;54819.0;3400.0;2992.0;187.0;57.0;136.0;28.0;58022.0;51665.0;6357.0;3621.0;1260.0;385.0;801.0;290.0
493;Sloop;Zuid-Nederland (LD);2009;69842.0;65751.0;4091.0;3535.0;268.0;94.0;129.0;65.0;71371.0;62770.0;8602.0;4387.0;2041.0;640.0;759.0;775.0
494;Sloop;Zuid-Nederland (LD);2010;65151.0;60933.0;4218.0;3734.0;186.0;92.0;134.0;72.0;67873.0;59561.0;8313.0;4718.0;1459.0;657.0;681.0;797.0
495;Sloop;Zuid-Nederland (LD);2011;67578.0;63207.0;4371.0;3637.0;271.0;128.0;143.0;192.0;73303.0;62850.0;10453.0;4616.0;1889.0;884.0;890.0;2175.0
496;Sloop;Zuid-Nederland (LD);2012;67699.0;63815.0;3884.0;3337.0;183.0;127.0;142.0;95.0;72448.0;63595.0;8853.0;4272.0;1424.0;925.0;1126.0;1106.0
497;Sloop;Zuid-Nederland (LD);2013;70722.0;66578.0;4144.0;3557.0;204.0;142.0;159.0;82.0;76181.0;66872.0;9308.0;4587.0;1587.0;1004.0;1174.0;956.0
498;Sloop;Zuid-Nederland (LD);2014;68485.0;64514.0;3971.0;3476.0;149.0;154.0;130.0;62.0;73577.0;65310.0;8267.0;4528.0;1135.0;1143.0;761.0;700.0
499;Sloop;Zuid-Nederland (LD);2015;62378.0;58860.0;3518.0;3141.0;114.0;146.0;99.0;18.0;66338.0;59224.0;7115.0;4053.0;961.0;1061.0;825.0;216.0
500;Sloop;Zuid-Nederland (LD);2016;62466.0;58845.0;3621.0;3341.0;88.0;80.0;99.0;13.0;65620.0;59036.0;6584.0;4332.0;745.0;590.0;772.0;144.0
501;Sloop;Zuid-Nederland (LD);2017;68380.0;64257.0;4123.0;3808.0;88.0;89.0;107.0;31.0;72358.0;64775.0;7584.0;4980.0;747.0;650.0;962.0;244.0
502;Sloop;Zuid-Nederland (LD);2018;74530.0;69786.0;4744.0;4378.0;79.0;134.0;91.0;62.0;79130.0;70616.0;8514.0;5707.0;667.0;966.0;709.0;465.0
503;Sloop;Zuid-Nederland (LD);2019;71149.0;66585.0;4564.0;4223.0;117.0;134.0;73.0;17.0;76516.0;67850.0;8667.0;5554.0;1205.0;990.0;722.0;196.0
504;Sloop;Zuid-Nederland (LD);2020;71051.0;66301.0;4750.0;4512.0;74.0;90.0;61.0;13.0;76345.0;68269.0;8077.0;5980.0;688.0;658.0;595.0;156.0
505;Sloop;Zuid-Nederland (LD);2021;69186.0;65263.0;3923.0;3711.0;61.0;69.0;36.0;46.0;73867.0;67146.0;6721.0;4923.0;545.0;512.0;296.0;445.0
506;Sloop;Groningen (PV);2000;12400.0;11735.0;665.0;630.0;4.0;5.0;22.0;4.0;11308.0;10471.0;836.0;695.0;30.0;35.0;43.0;33.0
507;Sloop;Groningen (PV);2001;12275.0;11579.0;696.0;653.0;17.0;3.0;22.0;1.0;11364.0;10414.0;950.0;760.0;100.0;23.0;65.0;2.0
508;Sloop;Groningen (PV);2002;11692.0;11045.0;647.0;598.0;15.0;4.0;29.0;1.0;10954.0;10014.0;939.0;692.0;117.0;29.0;99.0;2.0
509;Sloop;Groningen (PV);2003;13105.0;12351.0;754.0;717.0;13.0;3.0;19.0;2.0;12077.0;11107.0;970.0;822.0;75.0;21.0;39.0;13.0
510;Sloop;Groningen (PV);2004;11409.0;10609.0;800.0;762.0;8.0;2.0;27.0;1.0;10612.0;9581.0;1032.0;853.0;60.0;15.0;94.0;10.0
511;Sloop;Groningen (PV);2005;10362.0;9346.0;1016.0;987.0;4.0;1.0;24.0;0.0;9788.0;8592.0;1197.0;1130.0;23.0;7.0;37.0;0.0
512;Sloop;Groningen (PV);2006;11083.0;10318.0;765.0;737.0;6.0;3.0;18.0;1.0;10476.0;9501.0;975.0;864.0;35.0;21.0;52.0;3.0
513;Sloop;Groningen (PV);2007;10040.0;9413.0;627.0;585.0;13.0;5.0;23.0;1.0;9648.0;8756.0;892.0;677.0;101.0;27.0;83.0;4.0
514;Sloop;Groningen (PV);2008;9584.0;8954.0;630.0;601.0;7.0;2.0;19.0;1.0;9426.0;8546.0;881.0;718.0;45.0;11.0;98.0;9.0
515;Sloop;Groningen (PV);2009;10075.0;9405.0;670.0;652.0;5.0;2.0;11.0;0.0;10029.0;9138.0;892.0;814.0;29.0;14.0;35.0;0.0
516;Sloop;Groningen (PV);2010;10147.0;9485.0;662.0;642.0;7.0;0.0;13.0;0.0;10352.0;9438.0;914.0;825.0;49.0;0.0;40.0;0.0
517;Sloop;Groningen (PV);2011;11468.0;10843.0;625.0;607.0;5.0;0.0;13.0;0.0;11766.0;10892.0;874.0;786.0;27.0;0.0;61.0;0.0
518;Sloop;Groningen (PV);2012;10854.0;10232.0;622.0;595.0;6.0;3.0;17.0;1.0;11242.0;10347.0;895.0;763.0;44.0;20.0;53.0;15.0
519;Sloop;Groningen (PV);2013;11150.0;10549.0;601.0;569.0;5.0;5.0;21.0;1.0;11592.0;10683.0;909.0;736.0;34.0;31.0;96.0;12.0
520;Sloop;Groningen (PV);2014;10430.0;9851.0;579.0;561.0;6.0;1.0;11.0;0.0;10839.0;10037.0;802.0;726.0;45.0;8.0;23.0;0.0
521;Sloop;Groningen (PV);2015;9083.0;8562.0;521.0;512.0;0.0;1.0;8.0;0.0;9328.0;8642.0;686.0;657.0;0.0;7.0;21.0;0.0
522;Sloop;Groningen (PV);2016;9095.0;8472.0;623.0;615.0;4.0;0.0;4.0;0.0;9445.0;8609.0;836.0;781.0;45.0;0.0;10.0;0.0
523;Sloop;Groningen (PV);2017;9932.0;9238.0;694.0;677.0;2.0;1.0;13.0;1.0;10352.0;9428.0;924.0;869.0;8.0;2.0;35.0;10.0
524;Sloop;Groningen (PV);2018;10412.0;9661.0;751.0;732.0;1.0;1.0;17.0;0.0;10995.0;9995.0;1000.0;948.0;6.0;7.0;40.0;0.0
525;Sloop;Groningen (PV);2019;9081.0;8385.0;696.0;682.0;3.0;3.0;8.0;0.0;9670.0;8724.0;946.0;881.0;21.0;26.0;18.0;0.0
526;Sloop;Groningen (PV);2020;8352.0;7671.0;681.0;673.0;2.0;2.0;3.0;1.0;8947.0;8007.0;940.0;877.0;19.0;16.0;19.0;9.0
527;Sloop;Groningen (PV);2021;7852.0;7265.0;587.0;579.0;0.0;1.0;6.0;1.0;8381.0;7582.0;799.0;751.0;0.0;9.0;25.0;14.0
528;Sloop;Fryslân (PV);2000;14081.0;13210.0;871.0;750.0;56.0;24.0;34.0;7.0;13348.0;11727.0;1623.0;859.0;356.0;160.0;180.0;68.0
529;Sloop;Fryslân (PV);2001;14553.0;13525.0;1028.0;852.0;78.0;31.0;49.0;18.0;14086.0;12040.0;2046.0;965.0;539.0;203.0;156.0;183.0
530;Sloop;Fryslân (PV);2002;15750.0;14589.0;1161.0;1003.0;82.0;13.0;50.0;13.0;15040.0;13046.0;1994.0;1134.0;522.0;84.0;123.0;131.0
531;Sloop;Fryslân (PV);2003;14693.0;13583.0;1110.0;969.0;55.0;17.0;48.0;21.0;14246.0;12316.0;1931.0;1114.0;346.0;112.0;125.0;234.0
532;Sloop;Fryslân (PV);2004;15066.0;13785.0;1281.0;1130.0;60.0;15.0;42.0;34.0;14803.0;12511.0;2291.0;1292.0;380.0;98.0;130.0;391.0
533;Sloop;Fryslân (PV);2005;11477.0;10055.0;1422.0;1302.0;37.0;18.0;41.0;24.0;11472.0;9166.0;2307.0;1451.0;284.0;115.0;153.0;304.0
534;Sloop;Fryslân (PV);2006;11051.0;10022.0;1029.0;930.0;43.0;25.0;23.0;8.0;11110.0;9288.0;1822.0;1068.0;381.0;167.0;102.0;104.0
535;Sloop;Fryslân (PV);2007;9004.0;8222.0;782.0;647.0;36.0;18.0;37.0;44.0;9516.0;7651.0;1865.0;768.0;247.0;127.0;202.0;521.0
536;Sloop;Fryslân (PV);2008;8584.0;7860.0;724.0;617.0;32.0;24.0;24.0;27.0;9060.0;7491.0;1570.0;766.0;231.0;164.0;100.0;309.0
537;Sloop;Fryslân (PV);2009;10498.0;9518.0;980.0;835.0;59.0;49.0;23.0;14.0;11400.0;9277.0;2123.0;1046.0;454.0;357.0;94.0;172.0
538;Sloop;Fryslân (PV);2010;9987.0;9096.0;891.0;773.0;48.0;27.0;29.0;14.0;10848.0;9046.0;1803.0;960.0;326.0;194.0;158.0;165.0
539;Sloop;Fryslân (PV);2011;9777.0;8958.0;819.0;710.0;30.0;27.0;25.0;27.0;10884.0;9111.0;1773.0;888.0;214.0;190.0;113.0;367.0
540;Sloop;Fryslân (PV);2012;8962.0;8221.0;741.0;580.0;63.0;47.0;29.0;22.0;10388.0;8397.0;1991.0;759.0;519.0;339.0;114.0;261.0
541;Sloop;Fryslân (PV);2013;9196.0;8433.0;763.0;665.0;22.0;48.0;23.0;5.0;10108.0;8579.0;1529.0;861.0;175.0;353.0;87.0;54.0
542;Sloop;Fryslân (PV);2014;8712.0;7960.0;752.0;666.0;23.0;30.0;31.0;2.0;9798.0;8298.0;1501.0;895.0;240.0;219.0;127.0;20.0
543;Sloop;Fryslân (PV);2015;6910.0;6276.0;634.0;564.0;19.0;40.0;9.0;2.0;7884.0;6543.0;1341.0;771.0;194.0;295.0;60.0;20.0
544;Sloop;Fryslân (PV);2016;7596.0;6900.0;696.0;643.0;15.0;29.0;9.0;0.0;8415.0;7141.0;1274.0;869.0;114.0;222.0;70.0;0.0
545;Sloop;Fryslân (PV);2017;8546.0;7740.0;806.0;741.0;17.0;39.0;8.0;1.0;9475.0;7996.0;1479.0;979.0;169.0;297.0;24.0;10.0
546;Sloop;Fryslân (PV);2018;8740.0;7811.0;929.0;848.0;28.0;40.0;11.0;2.0;9956.0;8123.0;1833.0;1120.0;268.0;327.0;95.0;23.0
547;Sloop;Fryslân (PV);2019;9064.0;8147.0;917.0;848.0;25.0;29.0;14.0;1.0;10302.0;8579.0;1723.0;1143.0;250.0;215.0;98.0;16.0
548;Sloop;Fryslân (PV);2020;9309.0;8360.0;949.0;852.0;34.0;52.0;11.0;0.0;10978.0;8971.0;2006.0;1166.0;365.0;404.0;71.0;0.0
549;Sloop;Fryslân (PV);2021;9498.0;8656.0;842.0;767.0;30.0;32.0;13.0;0.0;11068.0;9352.0;1716.0;1040.0;318.0;251.0;107.0;0.0
550;Sloop;Drenthe (PV);2000;7825.0;7451.0;374.0;321.0;17.0;7.0;28.0;1.0;7182.0;6558.0;624.0;354.0;113.0;48.0;100.0;9.0
551;Sloop;Drenthe (PV);2001;7833.0;7437.0;396.0;339.0;27.0;12.0;16.0;2.0;7334.0;6580.0;753.0;389.0;196.0;86.0;62.0;20.0
552;Sloop;Drenthe (PV);2002;8240.0;7671.0;569.0;472.0;48.0;17.0;30.0;2.0;7977.0;6847.0;1130.0;540.0;344.0;113.0;121.0;12.0
553;Sloop;Drenthe (PV);2003;6796.0;6332.0;464.0;405.0;20.0;6.0;33.0;0.0;6447.0;5674.0;773.0;476.0;135.0;42.0;120.0;0.0
554;Sloop;Drenthe (PV);2004;6961.0;6369.0;592.0;465.0;68.0;24.0;34.0;1.0;7036.0;5656.0;1379.0;550.0;551.0;161.0;106.0;11.0
555;Sloop;Drenthe (PV);2005;5482.0;4899.0;583.0;542.0;17.0;3.0;20.0;1.0;5197.0;4369.0;827.0;631.0;115.0;19.0;52.0;10.0
556;Sloop;Drenthe (PV);2006;5525.0;5051.0;474.0;443.0;13.0;5.0;13.0;0.0;5240.0;4585.0;655.0;522.0;66.0;28.0;39.0;0.0
557;Sloop;Drenthe (PV);2007;4930.0;4568.0;362.0;327.0;11.0;3.0;21.0;0.0;4735.0;4181.0;554.0;398.0;61.0;14.0;81.0;0.0
558;Sloop;Drenthe (PV);2008;4665.0;4350.0;315.0;295.0;11.0;1.0;8.0;0.0;4545.0;4077.0;468.0;368.0;62.0;7.0;31.0;0.0
559;Sloop;Drenthe (PV);2009;6412.0;6024.0;388.0;371.0;5.0;3.0;9.0;0.0;6333.0;5800.0;533.0;440.0;42.0;21.0;30.0;0.0
