ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;Loonkosten_7;BeloningVanWerknemers_8;Lonen_9;Loonkosten_10;BeloningPerArbeidsjaar_11;LonenPerArbeidsjaar_12;LoonkostenPerArbeidsjaar_13;BeloningPerGewerktUur_14;LonenPerGewerktUur_15;LoonkostenPerGewerktUur_16;BeloningPerArbeidsjaar_17;LonenPerArbeidsjaar_18;LoonkostenPerArbeidsjaar_19;BeloningPerGewerktUur_20;LonenPerGewerktUur_21;LoonkostenPerGewerktUur_22;Arbeidsjaren_23;GewerkteUren_24;Arbeidsjaren_25;GewerkteUren_26;Totaal_27;Mannen_28;Vrouwen_29;Totaal_30;Mannen_31;Vrouwen_32
1520;P Onderwijs;1997 3e kwartaal;2937.0;3132.0;2388.0;2566.0;549.0;566.0;2928.0;3.9;6.3;3.8;8.9;7.3;8.9;25.0;20.3;24.9;2.7;5.0;2.6;2.7;5.0;2.6;329;117;1.2;1.2;432;205;226;0.4;0.9;-0.1
1521;P Onderwijs;1997 4e kwartaal;3085.0;3169.0;2554.0;2575.0;531.0;594.0;3073.0;3.9;5.9;3.7;9.3;7.7;9.2;23.3;19.3;23.2;2.2;4.2;2.0;4.6;6.7;4.5;333;132;1.6;-0.7;437;208;229;0.8;1.3;0.4
1522;P Onderwijs;1997;12479.0;;10242.0;;2237.0;;12439.0;3.8;6.2;3.7;37.8;31.0;37.6;24.3;20.0;24.2;2.4;4.8;2.3;2.4;4.8;2.3;331;513;1.4;1.3;433;206;227;0.6;1.1;0.1
1523;P Onderwijs;1998 1e kwartaal;3075.0;3248.0;2366.0;2588.0;709.0;660.0;3063.0;5.5;1.8;5.4;9.1;7.0;9.1;22.1;17.0;22.0;3.1;-0.5;3.0;1.2;-2.3;1.1;336;139;2.3;4.2;437;207;230;1.3;0.9;1.6
1524;P Onderwijs;1998 2e kwartaal;3748.0;3280.0;3024.0;2593.0;724.0;688.0;3734.0;5.8;1.6;5.7;11.0;8.9;11.0;28.7;23.2;28.6;3.0;-1.1;2.9;5.5;1.3;5.4;340;130;2.7;0.3;441;209;232;1.7;1.3;2.0
1525;P Onderwijs;1998 3e kwartaal;3107.0;3311.0;2426.0;2608.0;681.0;703.0;3093.0;5.8;1.6;5.6;9.2;7.2;9.1;25.9;20.2;25.8;2.9;-1.2;2.7;3.5;-0.6;3.3;339;120;2.8;2.2;439;208;231;1.8;1.4;2.1
1526;P Onderwijs;1998 4e kwartaal;3253.0;3344.0;2590.0;2617.0;663.0;727.0;3240.0;5.5;1.4;5.4;9.5;7.5;9.4;24.1;19.2;24.0;2.3;-1.6;2.3;3.6;-0.3;3.6;343;135;3.1;1.8;446;211;234;2.1;1.7;2.4
1527;P Onderwijs;1998;13183.0;;10406.0;;2777.0;;13130.0;5.6;1.6;5.5;38.8;30.6;38.7;25.1;19.9;25.0;2.8;-1.1;2.8;3.4;-0.5;3.4;340;524;2.7;2.1;441;209;232;1.7;1.3;2.0
1528;P Onderwijs;1999 1e kwartaal;3208.0;3397.0;2480.0;2713.0;728.0;683.0;3196.0;4.4;4.8;4.4;9.4;7.3;9.4;23.1;17.8;23.0;2.9;3.4;2.9;4.3;4.8;4.3;341;139;1.4;0.1;440;202;239;0.9;-2.5;3.9
1529;P Onderwijs;1999 2e kwartaal;3931.0;3440.0;3201.0;2742.0;730.0;698.0;3919.0;4.9;5.8;4.9;11.4;9.3;11.3;29.7;24.2;29.6;3.0;4.0;3.1;3.3;4.3;3.4;346;132;1.8;1.5;446;204;242;1.2;-2.2;4.3
1530;P Onderwijs;1999 3e kwartaal;3265.0;3478.0;2568.0;2764.0;697.0;715.0;3253.0;5.1;5.8;5.2;9.5;7.5;9.4;26.9;21.2;26.8;3.2;4.0;3.3;3.9;4.7;4.0;345;121;1.8;1.1;445;204;241;1.3;-2.2;4.3
1531;P Onderwijs;1999 4e kwartaal;3416.0;3506.0;2744.0;2774.0;672.0;731.0;3403.0;5.0;6.0;5.1;9.8;7.9;9.7;24.3;19.5;24.2;3.2;4.1;3.2;0.7;1.6;0.8;349;140;1.8;4.3;451;207;245;1.2;-2.2;4.3
1532;P Onderwijs;1999;13820.0;;10993.0;;2827.0;;13771.0;4.8;5.6;4.9;40.0;31.8;39.9;25.9;20.6;25.8;3.1;3.9;3.1;3.0;3.8;3.1;345;533;1.7;1.7;446;204;242;1.1;-2.3;4.2
1533;P Onderwijs;2000 1e kwartaal;3326.0;3534.0;2581.0;2827.0;745.0;707.0;3312.0;3.7;4.1;3.6;9.6;7.4;9.5;22.8;17.7;22.7;1.6;2.0;1.6;-1.1;-0.7;-1.1;348;146;2.0;4.8;450;206;245;2.2;2.0;2.5
1534;P Onderwijs;2000 2e kwartaal;4099.0;3587.0;3338.0;2863.0;761.0;724.0;4085.0;4.3;4.3;4.3;11.7;9.5;11.6;30.2;24.6;30.1;2.6;2.6;2.6;1.6;1.6;1.6;352;136;1.7;2.7;455;208;247;1.9;1.7;2.1
1535;P Onderwijs;2000 3e kwartaal;3413.0;3638.0;2688.0;2896.0;725.0;742.0;3400.0;4.5;4.7;4.5;9.7;7.7;9.7;28.2;22.2;28.1;2.7;2.8;2.7;5.0;5.2;5.0;351;121;1.8;-0.5;454;207;247;2.0;1.8;2.2
1536;P Onderwijs;2000 4e kwartaal;3582.0;3661.0;2895.0;2916.0;687.0;745.0;3567.0;4.8;5.5;4.8;10.0;8.1;10.0;26.2;21.2;26.1;2.8;3.4;2.7;7.6;8.3;7.6;357;137;2.0;-2.6;461;211;251;2.3;2.0;2.5
1537;P Onderwijs;2000;14420.0;;11502.0;;2918.0;;14364.0;4.3;4.6;4.3;41.0;32.7;40.8;26.7;21.3;26.6;2.4;2.7;2.4;3.2;3.5;3.1;352;539;1.9;1.1;455;208;247;2.1;1.9;2.3
1538;P Onderwijs;2001 1e kwartaal;3512.0;3748.0;2706.0;2975.0;806.0;774.0;3494.0;5.6;4.8;5.5;9.9;7.6;9.9;23.8;18.3;23.6;3.6;2.9;3.5;4.1;3.4;4.0;355;148;1.9;1.4;460;207;252;2.0;0.7;3.2
1539;P Onderwijs;2001 2e kwartaal;4331.0;3791.0;3497.0;3005.0;834.0;786.0;4314.0;5.7;4.8;5.6;12.0;9.7;12.0;31.8;25.7;31.7;3.2;2.3;3.1;5.5;4.6;5.5;360;136;2.4;0.1;466;209;257;2.5;0.5;4.2
1540;P Onderwijs;2001 3e kwartaal;3610.0;3859.0;2821.0;3046.0;789.0;813.0;3594.0;5.8;4.9;5.7;10.1;7.9;10.0;28.5;22.3;28.4;3.4;2.6;3.3;0.9;0.1;0.8;359;127;2.3;4.9;466;208;258;2.8;0.3;4.8
1541;P Onderwijs;2001 4e kwartaal;3778.0;3833.0;3030.0;3029.0;748.0;804.0;3761.0;5.5;4.7;5.4;10.4;8.3;10.3;26.3;21.1;26.2;3.3;2.5;3.2;0.5;-0.2;0.5;364;144;2.1;4.9;474;210;264;2.8;-0.2;5.3
1542;P Onderwijs;2001;15231.0;;12054.0;;3177.0;;15163.0;5.6;4.8;5.6;42.4;33.5;42.2;27.5;21.8;27.4;3.4;2.6;3.3;2.8;2.0;2.7;359;554;2.2;2.8;467;209;258;2.5;0.3;4.4
1543;P Onderwijs;2002 1e kwartaal;3723.0;3996.0;2821.0;3120.0;902.0;876.0;3703.0;6.0;4.3;6.0;10.2;7.7;10.1;24.5;18.6;24.4;2.5;0.8;2.5;3.2;1.5;3.1;367;152;3.4;2.7;477;209;268;3.8;0.9;6.2
1544;P Onderwijs;2002 2e kwartaal;4614.0;4033.0;3674.0;3158.0;940.0;875.0;4592.0;6.5;5.0;6.4;12.5;9.9;12.4;32.8;26.1;32.6;3.6;2.1;3.5;2.9;1.5;2.9;370;141;2.9;3.5;483;210;273;3.6;0.7;6.0
1545;P Onderwijs;2002 3e kwartaal;3852.0;4134.0;2997.0;3245.0;855.0;890.0;3831.0;6.7;6.3;6.6;10.4;8.1;10.3;28.7;22.3;28.5;3.1;2.7;3.0;0.8;0.3;0.6;371;134;3.5;5.9;484;210;274;3.8;0.9;6.1
1546;P Onderwijs;2002 4e kwartaal;4176.0;4202.0;3325.0;3294.0;851.0;908.0;4153.0;10.6;9.7;10.4;11.1;8.8;11.0;27.7;22.1;27.5;6.6;5.8;6.5;5.3;4.5;5.1;378;151;3.7;5.0;494;213;281;4.1;1.1;6.5
1547;P Onderwijs;2002;16365.0;;12817.0;;3548.0;;16279.0;7.5;6.3;7.4;44.0;34.5;43.8;28.3;22.2;28.2;3.9;2.9;3.9;3.1;2.0;3.0;372;578;3.4;4.2;485;211;274;3.8;0.9;6.2
1548;P Onderwijs;2003 1e kwartaal;3923.0;4234.0;2965.0;3304.0;958.0;931.0;3899.0;5.4;5.1;5.3;10.2;7.7;10.2;24.4;18.4;24.2;0.7;0.5;0.7;-0.6;-0.9;-0.7;384;161;4.6;6.0;501;220;281;5.1;5.4;4.8
1549;P Onderwijs;2003 2e kwartaal;4899.0;4277.0;3868.0;3317.0;1031.0;959.0;4876.0;6.2;5.3;6.2;12.7;10.0;12.7;33.2;26.2;33.1;2.1;1.2;2.1;1.4;0.5;1.4;385;147;4.0;4.7;504;221;284;4.4;5.0;3.9
1550;P Onderwijs;2003 3e kwartaal;3984.0;4303.0;3058.0;3327.0;926.0;976.0;3961.0;3.4;2.0;3.4;10.5;8.1;10.5;28.7;22.0;28.6;1.5;0.1;1.4;0.1;-1.3;0.1;379;139;1.9;3.3;496;216;280;2.5;2.9;2.2
1551;P Onderwijs;2003 4e kwartaal;4367.0;4359.0;3405.0;3348.0;962.0;1012.0;4343.0;4.6;2.4;4.6;11.6;9.0;11.5;28.7;22.4;28.5;4.7;2.5;4.7;3.6;1.5;3.6;377;152;-0.1;0.9;496;216;280;0.5;1.6;-0.3
1552;P Onderwijs;2003;17173.0;;13296.0;;3877.0;;17079.0;4.9;3.7;4.9;45.1;34.9;44.8;28.7;22.2;28.5;2.3;1.1;2.3;1.2;0.0;1.1;381;599;2.6;3.7;500;218;281;3.1;3.7;2.6
1553;P Onderwijs;2004 1e kwartaal;4033.0;4374.0;2981.0;3340.0;1052.0;1034.0;3985.0;2.8;0.5;2.2;10.7;7.9;10.5;25.4;18.8;25.1;4.2;1.9;3.6;4.3;2.0;3.7;378;159;-1.4;-1.4;494;209;285;-1.3;-5.1;1.6
1554;P Onderwijs;2004 2e kwartaal;5096.0;4445.0;3954.0;3382.0;1142.0;1064.0;5046.0;4.0;2.2;3.5;13.4;10.4;13.3;35.6;27.6;35.3;5.4;3.5;4.8;7.2;5.4;6.7;380;143;-1.3;-3.0;499;210;289;-1.0;-4.9;2.0
1555;P Onderwijs;2004 3e kwartaal;4105.0;4457.0;3093.0;3386.0;1012.0;1071.0;4054.0;3.1;1.2;2.4;10.9;8.2;10.7;30.1;22.7;29.7;3.3;1.4;2.6;4.7;2.8;4.0;378;136;-0.2;-1.6;496;208;288;0.0;-3.8;2.9
1556;P Onderwijs;2004 4e kwartaal;4497.0;4454.0;3441.0;3361.0;1056.0;1094.0;4447.0;3.0;1.0;2.4;11.9;9.1;11.8;28.9;22.1;28.6;2.8;0.9;2.2;0.8;-1.1;0.2;378;155;0.2;2.2;497;208;290;0.2;-3.8;3.4
1557;P Onderwijs;2004;17731.0;;13469.0;;4262.0;;17532.0;3.3;1.3;2.7;46.8;35.6;46.3;29.9;22.7;29.5;4.0;2.0;3.4;4.2;2.3;3.6;379;594;-0.7;-0.9;497;209;288;-0.5;-4.4;2.5
1558;P Onderwijs;2005 1e kwartaal;4100.0;4453.0;2966.0;3327.0;1134.0;1126.0;4068.0;1.6;-0.5;2.1;11.0;8.0;10.9;26.6;19.2;26.4;3.2;0.9;3.6;4.7;2.4;5.1;373;154;-1.5;-2.9;493;205;289;-0.2;-2.2;1.2
1559;P Onderwijs;2005 2e kwartaal;5201.0;4541.0;3965.0;3385.0;1236.0;1156.0;5167.0;2.1;0.3;2.4;13.8;10.5;13.7;36.2;27.6;35.9;3.0;1.3;3.4;1.6;-0.2;1.9;377;144;-0.9;0.5;500;206;293;0.0;-1.9;1.4
1560;P Onderwijs;2005 3e kwartaal;4277.0;4668.0;3148.0;3472.0;1129.0;1196.0;4242.0;4.1;1.7;4.6;11.4;8.4;11.3;31.6;23.2;31.3;5.2;2.8;5.7;5.0;2.5;5.4;374;135;-1.0;-0.8;495;204;291;-0.3;-1.8;0.8
1561;P Onderwijs;2005 4e kwartaal;4621.0;4537.0;3501.0;3395.0;1120.0;1142.0;4587.0;2.8;1.8;3.2;12.3;9.3;12.2;30.7;23.2;30.5;3.2;2.1;3.5;6.1;5.0;6.5;377;151;-0.3;-3.1;498;206;292;0.0;-1.0;0.8
1562;P Onderwijs;2005;18199.0;;13580.0;;4619.0;;18064.0;2.6;0.8;3.0;48.5;36.2;48.2;31.2;23.3;30.9;3.6;1.8;4.0;4.4;2.5;4.8;375;584;-0.9;-1.6;496;205;291;-0.1;-1.7;1.1
1563;P Onderwijs;2006 1e kwartaal;4303.0;4677.0;3146.0;3525.0;1157.0;1152.0;4271.0;4.9;6.1;5.0;11.5;8.4;11.4;26.8;19.6;26.6;4.3;5.5;4.3;0.9;2.1;1.0;375;160;0.6;4.0;496;210;286;0.6;2.9;-1.1
1564;P Onderwijs;2006 2e kwartaal;5384.0;4722.0;4163.0;3563.0;1221.0;1159.0;5350.0;3.5;5.0;3.5;14.3;11.0;14.2;38.0;29.4;37.8;3.4;4.8;3.4;5.1;6.5;5.1;377;142;0.2;-1.5;499;211;288;-0.1;2.5;-1.9
1565;P Onderwijs;2006 3e kwartaal;4343.0;4769.0;3227.0;3594.0;1116.0;1176.0;4308.0;1.5;2.5;1.6;11.8;8.8;11.7;33.0;24.5;32.7;3.0;4.0;3.1;4.5;5.5;4.5;368;132;-1.5;-2.8;487;207;280;-1.5;1.4;-3.6
1566;P Onderwijs;2006 4e kwartaal;4929.0;4791.0;3766.0;3619.0;1163.0;1171.0;4895.0;6.7;7.6;6.7;12.9;9.8;12.8;32.5;24.8;32.3;4.9;5.8;5.0;5.9;6.8;6.0;383;152;1.7;0.7;507;213;294;1.9;3.6;0.7
1567;P Onderwijs;2006;18959.0;;14302.0;;4657.0;;18824.0;4.2;5.3;4.2;50.4;38.1;50.1;32.4;24.4;32.2;3.9;5.1;4.0;4.0;5.1;4.0;376;585;0.2;0.2;497;210;287;0.2;2.6;-1.5
1568;P Onderwijs;2007 1e kwartaal;4438.0;4830.0;3287.0;3682.0;1151.0;1148.0;4406.0;3.2;4.5;3.2;11.7;8.6;11.6;27.6;20.5;27.4;1.6;2.9;1.7;3.0;4.3;3.0;381;161;1.5;0.2;509;214;295;2.7;1.8;3.3
1569;P Onderwijs;2007 2e kwartaal;5578.0;4923.0;4360.0;3755.0;1218.0;1169.0;5543.0;3.6;4.8;3.6;14.5;11.4;14.4;38.8;30.4;38.6;1.8;2.9;1.8;2.2;3.3;2.2;384;144;1.8;1.4;513;215;298;2.8;1.9;3.4
1570;P Onderwijs;2007 3e kwartaal;4537.0;5012.0;3414.0;3834.0;1123.0;1178.0;4502.0;4.5;5.8;4.5;12.1;9.1;12.0;33.9;25.5;33.6;2.9;4.2;2.9;2.7;4.0;2.8;374;134;1.5;1.7;501;210;291;2.8;1.6;3.8
1571;P Onderwijs;2007 4e kwartaal;5289.0;5077.0;4086.0;3876.0;1203.0;1200.0;5256.0;7.3;8.5;7.4;13.7;10.6;13.6;33.9;26.2;33.7;6.2;7.4;6.3;4.4;5.5;4.4;387;156;1.0;2.8;518;215;304;2.2;0.7;3.3
1572;P Onderwijs;2007;19842.0;;15147.0;;4695.0;;19707.0;4.7;5.9;4.7;52.0;39.7;51.7;33.4;25.5;33.2;3.2;4.4;3.2;3.1;4.4;3.2;381;594;1.5;1.5;510;214;297;2.6;1.5;3.4
1573;P Onderwijs;2008 1e kwartaal;4771.0;5211.0;3533.0;3972.0;1238.0;1238.0;4738.0;7.5;7.5;7.5;12.0;8.9;11.9;28.8;21.4;28.6;3.1;3.0;3.1;4.3;4.3;4.4;397;165;4.3;3.0;524;220;304;2.8;2.5;3.0
1574;P Onderwijs;2008 2e kwartaal;5951.0;5294.0;4649.0;4039.0;1302.0;1255.0;5916.0;6.7;6.6;6.7;14.9;11.6;14.8;39.3;30.7;39.1;2.3;2.2;2.3;1.3;1.2;1.3;400;151;4.3;5.3;525;220;306;2.4;2.1;2.7
1575;P Onderwijs;2008 3e kwartaal;4785.0;5313.0;3591.0;4059.0;1194.0;1254.0;4750.0;5.5;5.2;5.5;12.3;9.3;12.3;33.9;25.5;33.7;1.8;1.5;1.8;0.0;-0.2;0.1;388;141;3.6;5.4;511;214;298;2.0;1.6;2.4
1576;P Onderwijs;2008 4e kwartaal;5794.0;5483.0;4469.0;4172.0;1325.0;1311.0;5761.0;9.5;9.4;9.6;14.4;11.1;14.3;35.5;27.4;35.3;5.1;5.0;5.2;4.5;4.4;4.6;403;163;4.2;4.8;532;219;313;2.6;2.1;3.0
1577;P Onderwijs;2008;21301.0;;16242.0;;5059.0;;21165.0;7.4;7.2;7.4;53.7;40.9;53.3;34.3;26.2;34.1;3.1;3.0;3.2;2.6;2.5;2.7;397;621;4.1;4.6;523;218;305;2.5;2.1;2.8
1578;P Onderwijs;2009 1e kwartaal;5052.0;5552.0;3815.0;4320.0;1237.0;1232.0;5016.0;5.9;8.0;5.9;12.5;9.5;12.4;30.4;22.9;30.2;4.3;6.4;4.3;5.3;7.4;5.3;403;166;1.5;0.6;532;220;311;1.6;0.3;2.5
1579;P Onderwijs;2009 2e kwartaal;6211.0;5556.0;4917.0;4303.0;1294.0;1252.0;6169.0;4.4;5.8;4.3;15.3;12.1;15.2;41.4;32.8;41.2;3.1;4.4;3.0;5.3;6.8;5.3;405;150;1.3;-0.9;534;221;313;1.6;0.5;2.4
1580;P Onderwijs;2009 3e kwartaal;5039.0;5596.0;3866.0;4364.0;1173.0;1232.0;4998.0;5.3;7.7;5.2;12.9;9.9;12.8;35.2;27.0;34.9;4.4;6.8;4.4;3.8;6.1;3.7;391;143;0.8;1.5;519;215;305;1.6;0.5;2.4
1581;P Onderwijs;2009 4e kwartaal;6105.0;5703.0;4801.0;4412.0;1304.0;1291.0;6066.0;5.4;7.4;5.3;15.2;11.9;15.1;36.9;29.0;36.6;5.4;7.5;5.4;4.0;6.0;3.9;403;166;-0.1;1.3;532;218;314;0.1;-0.3;0.4
1582;P Onderwijs;2009;22407.0;;17399.0;;5008.0;;22249.0;5.2;7.1;5.1;56.0;43.4;55.6;35.9;27.8;35.6;4.3;6.2;4.2;4.6;6.5;4.5;400;625;0.9;0.6;529;219;311;1.2;0.3;1.9
1583;P Onderwijs;2010 1e kwartaal;5082.0;5632.0;3800.0;4346.0;1282.0;1286.0;5047.0;0.6;-0.4;0.6;12.6;9.4;12.5;30.4;22.8;30.2;0.5;-0.5;0.5;0.2;-0.8;0.2;403;167;0.1;0.4;536;205;332;0.8;-7.2;6.5
1584;P Onderwijs;2010 2e kwartaal;6342.0;5690.0;4988.0;4390.0;1354.0;1300.0;6303.0;2.1;1.4;2.2;15.7;12.4;15.6;43.8;34.5;43.6;2.6;1.9;2.7;5.8;5.1;5.8;404;145;-0.5;-3.4;536;204;332;0.5;-7.4;6.1
1585;P Onderwijs;2010 3e kwartaal;5186.0;5749.0;3942.0;4437.0;1244.0;1312.0;5150.0;2.9;2.0;3.0;13.2;10.0;13.1;37.7;28.7;37.4;2.4;1.5;2.5;7.0;6.1;7.2;393;138;0.5;-3.9;516;197;319;-0.6;-8.1;4.7
1586;P Onderwijs;2010 4e kwartaal;6272.0;5811.0;4913.0;4470.0;1359.0;1341.0;6229.0;2.7;2.3;2.7;15.7;12.3;15.6;37.3;29.2;37.0;3.7;3.3;3.6;1.1;0.7;1.1;399;168;-0.9;1.6;531;202;329;-0.3;-7.6;4.8
1587;P Onderwijs;2010;22882.0;;17643.0;;5239.0;;22729.0;2.1;1.4;2.2;57.3;44.1;56.9;37.1;28.6;36.8;2.3;1.6;2.4;3.3;2.6;3.4;400;617;-0.2;-1.2;530;202;328;0.1;-7.6;5.5
1588;P Onderwijs;2011 1e kwartaal;5140.0;5734.0;3826.0;4409.0;1314.0;1325.0;5106.0;1.1;0.7;1.1;12.9;9.6;12.8;30.7;22.8;30.5;2.6;2.1;2.6;0.8;0.3;0.8;398;168;-1.4;0.3;538;203;335;0.2;-0.9;1.0
1589;P Onderwijs;2011 2e kwartaal;6415.0;5753.0;5019.0;4425.0;1396.0;1328.0;6376.0;1.1;0.6;1.2;16.1;12.6;16.0;44.0;34.4;43.7;2.6;2.1;2.6;0.4;-0.1;0.4;398;146;-1.4;0.8;538;202;335;0.2;-1.0;1.0
1590;P Onderwijs;2011 3e kwartaal;5219.0;5761.0;3956.0;4429.0;1263.0;1333.0;5184.0;0.7;0.4;0.7;13.6;10.3;13.5;38.6;29.3;38.4;2.6;2.3;2.7;2.5;2.2;2.5;385;135;-1.9;-1.8;514;194;320;-0.4;-1.6;0.3
1591;P Onderwijs;2011 4e kwartaal;6246.0;5772.0;4887.0;4425.0;1359.0;1346.0;6212.0;-0.4;-0.5;-0.3;16.0;12.5;15.9;39.2;30.7;39.0;1.8;1.7;1.9;5.1;4.9;5.2;390;159;-2.2;-5.2;529;199;330;-0.3;-1.5;0.4
1592;P Onderwijs;2011;23020.0;;17688.0;;5332.0;;22878.0;0.6;0.3;0.7;58.6;45.0;58.3;37.9;29.1;37.6;2.4;2.0;2.4;2.2;1.8;2.2;393;608;-1.7;-1.6;530;200;330;-0.1;-1.2;0.7
1593;P Onderwijs;2012 1e kwartaal;5145.0;5756.0;3809.0;4402.0;1336.0;1354.0;5112.0;0.1;-0.4;0.1;13.1;9.7;13.0;30.7;22.7;30.5;1.5;1.0;1.6;0.0;-0.5;0.1;392;168;-1.4;0.1;532;199;333;-1.0;-1.8;-0.5
1594;P Onderwijs;2012 2e kwartaal;6471.0;5802.0;4980.0;4390.0;1491.0;1412.0;6433.0;0.9;-0.8;0.9;16.5;12.7;16.4;44.8;34.4;44.5;2.4;0.7;2.4;1.7;0.0;1.7;392;145;-1.5;-0.8;531;198;333;-1.1;-2.1;-0.6
1595;P Onderwijs;2012 3e kwartaal;5261.0;5796.0;3929.0;4385.0;1332.0;1411.0;5225.0;0.8;-0.7;0.8;13.9;10.4;13.8;40.6;30.3;40.3;2.5;1.0;2.5;5.1;3.6;5.1;379;130;-1.6;-4.1;507;189;318;-1.4;-2.7;-0.7
1596;P Onderwijs;2012 4e kwartaal;6261.0;5785.0;4822.0;4364.0;1439.0;1421.0;6226.0;0.3;-1.3;0.2;16.3;12.6;16.2;40.7;31.3;40.4;2.0;0.3;2.0;3.8;2.1;3.7;384;154;-1.7;-3.4;521;193;328;-1.5;-2.8;-0.8
1597;P Onderwijs;2012;23138.0;;17540.0;;5598.0;;22996.0;0.5;-0.8;0.5;59.9;45.4;59.5;38.8;29.4;38.6;2.1;0.7;2.1;2.5;1.2;2.5;387;596;-1.6;-2.0;523;195;328;-1.3;-2.3;-0.6
1598;P Onderwijs;2013 1e kwartaal;5197.0;5812.0;3770.0;4360.0;1427.0;1453.0;5189.0;1.0;-1.1;1.5;13.5;9.8;13.5;32.7;23.7;32.7;2.9;0.8;3.4;6.6;4.4;7.1;385;159;-1.8;-5.3;524;193;331;-1.6;-3.2;-0.6
1599;P Onderwijs;2013 2e kwartaal;6464.0;5804.0;4949.0;4371.0;1515.0;1433.0;6451.0;-0.1;-0.6;0.3;16.8;12.9;16.8;45.4;34.8;45.3;1.9;1.4;2.3;1.5;1.0;1.9;384;142;-1.9;-1.5;522;192;330;-1.8;-3.3;-0.9
1600;P Onderwijs;2013 3e kwartaal;5272.0;5787.0;3909.0;4350.0;1363.0;1437.0;5262.0;0.2;-0.5;0.7;14.2;10.5;14.1;41.1;30.5;41.0;2.0;1.3;2.5;1.3;0.6;1.8;372;128;-1.8;-1.1;498;183;315;-1.7;-3.0;-0.9
1601;P Onderwijs;2013 4e kwartaal;6197.0;5727.0;4824.0;4372.0;1373.0;1355.0;6190.0;-1.0;0.0;-0.6;16.4;12.8;16.4;40.8;31.8;40.8;0.8;1.9;1.3;0.3;1.4;0.8;377;152;-1.8;-1.4;513;188;325;-1.7;-2.8;-1.0
1602;P Onderwijs;2013;23130.0;;17452.0;;5678.0;;23092.0;0.0;-0.5;0.4;61.0;46.0;60.9;39.8;30.0;39.7;1.9;1.4;2.3;2.5;2.0;2.9;379;581;-1.9;-2.4;514;189;325;-1.7;-3.1;-0.9
1603;P Onderwijs;2014 1e kwartaal;5218.0;5845.0;3799.0;4397.0;1419.0;1448.0;5215.0;0.4;0.8;0.5;13.7;9.9;13.7;32.7;23.8;32.7;1.2;1.6;1.3;0.1;0.5;0.2;382;159;-0.8;0.3;517;188;328;-1.4;-2.3;-0.8
1604;P Onderwijs;2014 2e kwartaal;6500.0;5850.0;4970.0;4395.0;1530.0;1455.0;6493.0;0.6;0.4;0.7;17.0;13.0;17.0;45.9;35.1;45.9;0.9;0.8;1.0;1.1;1.0;1.2;383;142;-0.3;-0.6;517;188;329;-0.9;-1.8;-0.4
1605;P Onderwijs;2014 3e kwartaal;5340.0;5848.0;3957.0;4385.0;1383.0;1463.0;5336.0;1.3;1.2;1.4;14.3;10.6;14.3;41.0;30.3;40.9;1.0;0.9;1.1;-0.4;-0.5;-0.3;373;130;0.3;1.7;496;181;316;-0.4;-1.3;0.2
1606;P Onderwijs;2014 4e kwartaal;6408.0;5924.0;4888.0;4437.0;1520.0;1486.0;6405.0;3.4;1.3;3.5;16.8;12.8;16.8;41.8;31.9;41.8;2.2;0.2;2.3;2.4;0.4;2.5;381;153;1.1;1.0;515;187;328;0.4;-0.5;1.0
1607;P Onderwijs;2014;23466.0;;17614.0;;5852.0;;23449.0;1.5;0.9;1.5;61.8;46.4;61.8;40.1;30.1;40.1;1.4;0.8;1.5;0.9;0.3;1.0;380;585;0.1;0.6;511;186;325;-0.5;-1.5;0.0
1608;P Onderwijs;2015 1e kwartaal;5262.0;5907.0;3855.0;4468.0;1407.0;1439.0;5260.0;0.8;1.5;0.9;13.7;10.1;13.7;33.1;24.2;33.1;0.5;1.1;0.5;1.1;1.7;1.1;383;159;0.4;-0.2;519;188;331;0.4;-0.3;0.9
1609;P Onderwijs;2015 2e kwartaal;6563.0;5900.0;5062.0;4471.0;1501.0;1429.0;6558.0;1.0;1.8;1.0;17.1;13.2;17.1;46.8;36.1;46.7;0.6;1.5;0.6;1.8;2.7;1.9;384;140;0.3;-0.9;519;188;331;0.3;-0.1;0.6
1610;P Onderwijs;2015 3e kwartaal;5547.0;6054.0;4176.0;4611.0;1371.0;1443.0;5546.0;3.9;5.6;3.9;14.8;11.1;14.8;43.0;32.4;43.0;3.3;5.0;3.3;5.0;6.7;5.0;375;129;0.6;-1.0;498;181;318;0.4;0.0;0.6
1611;P Onderwijs;2015 4e kwartaal;6523.0;6033.0;5045.0;4588.0;1478.0;1446.0;6521.0;1.8;3.2;1.8;17.0;13.1;17.0;41.4;32.1;41.4;1.1;2.5;1.2;-0.8;0.6;-0.8;384;157;0.7;2.6;516;187;329;0.3;0.0;0.4
1612;P Onderwijs;2015;23895.0;;18138.0;;5757.0;;23885.0;1.8;3.0;1.9;62.6;47.5;62.6;40.8;31.0;40.8;1.3;2.5;1.4;1.6;2.8;1.7;382;586;0.5;0.2;513;186;327;0.4;-0.1;0.6
