ID;Betalingsplichtigen;Perioden;TotaalMilieuheffingen_1;AfvalstoffenheffingEnReinigingsrechten_2;GeluidsheffingBurgerluchtvaart_3;GrondwaterheffingEnNazorgheffing_4;RioolheffingEnRioolrechten_5;Waterverontreinigingsheffing_6;TotaalMilieubelastingen_7;TotaalBelastingenOpMilieugrondslag_8;Afvalstoffenbelasting_9;Brandstoffenbelasting_10;Energiebelasting_11;LeidingwaterEnGrondwaterbelasting_12;Verpakkingenbelasting_13;Vliegbelasting_14;TotaalBelastingenMBTMobiliteit_15;AccijnsOpBenzineEnOvMineraleOlien_16;BelastPersonenautoSEnMotorrijwielen_17;Motorrijtuigenbelasting_18;Mineralenheffingen_19;TotaalVerwijderingsbijdragen_20;Batterijen_21;ElektrischeApparaten_22;LandEnTuinbouwfolie_23;Papier_24;PersonenautoS_25
168;0130a Gemengd bedrijf en diensten..;1994;2;0;;0.0;1.0;1.0;22;1;;1;;;;;21;18;1;2.0;;;;;;;
169;0130a Gemengd bedrijf en diensten..;1995;3;1;;0.0;1.0;1.0;24;2;0.0;1;0.0;1.0;;;22;19;1;2.0;;;;;;;
170;0130a Gemengd bedrijf en diensten..;1996;3;1;;0.0;1.0;1.0;30;9;0.0;2;6.0;1.0;;;21;17;1;3.0;;;;;;;
171;0130a Gemengd bedrijf en diensten..;1997;2;0;;0.0;1.0;1.0;33;10;0.0;3;6.0;1.0;;;23;19;1;3.0;;;;;;;
172;0130a Gemengd bedrijf en diensten..;1998;2;0;;0.0;1.0;1.0;39;10;0.0;2;7.0;1.0;;;29;24;2;3.0;;;;;;;
173;0130a Gemengd bedrijf en diensten..;1999;3;1;;0.0;1.0;1.0;32;9;0.0;1;7.0;1.0;;;23;18;2;3.0;;;;;;;
174;0130a Gemengd bedrijf en diensten..;2000;3;1;;0.0;1.0;1.0;36;12;1.0;1;8.0;2.0;;;24;18;2;4.0;;;;;;;
175;0130a Gemengd bedrijf en diensten..;2001;4;1;;1.0;0.0;2.0;39;14;0.0;1;12.0;1.0;;;25;19;2;4.0;;;;;;;
176;0130a Gemengd bedrijf en diensten..;2002;6;1;;1.0;0.0;4.0;43;12;0.0;1;9.0;2.0;;;32;26;2;4.0;;;;;;;
177;0130a Gemengd bedrijf en diensten..;2003;6;1;;1.0;0.0;4.0;49;14;0.0;1;11.0;2.0;;;35;29;2;4.0;;;;;;;
178;0130a Gemengd bedrijf en diensten..;2004;5;1;;1.0;0.0;3.0;49;18;0.0;0;16.0;2.0;;;31;24;2;5.0;;;;;;;
179;0130a Gemengd bedrijf en diensten..;2005;5;1;;1.0;0.0;3.0;61;30;0.0;0;28.0;2.0;;;31;24;2;5.0;;;;;;;
180;0130a Gemengd bedrijf en diensten..;2006;5;1;;1.0;0.0;3.0;66;34;0.0;0;33.0;1.0;;;32;25;2;5.0;;;;;;;
181;0130a Gemengd bedrijf en diensten..;2007;5;1;;1.0;0.0;3.0;65;30;0.0;0;28.0;2.0;;;35;28;2;5.0;;;;;;;
182;0130a Gemengd bedrijf en diensten..;2008;5;1;;1.0;0.0;3.0;67;31;0.0;0;28.0;2.0;1.0;0.0;36;29;2;5.0;;;;;;;
183;0130a Gemengd bedrijf en diensten..;2009;4;1;;1.0;0.0;3.0;67;30;0.0;0;27.0;2.0;1.0;0.0;37;31;1;5.0;;;;;;;
184;05 Visserij, kweken van vis en ..;1987;0;0;;0.0;0.0;0.0;6;0;;0;;;;;6;6;0;0.0;;;;;;;
185;05 Visserij, kweken van vis en ..;1988;0;0;;0.0;0.0;0.0;3;0;;0;;;;;3;3;0;0.0;;;;;;;
186;05 Visserij, kweken van vis en ..;1989;0;0;;0.0;0.0;0.0;4;0;;0;;;;;4;4;0;0.0;;;;;;;
187;05 Visserij, kweken van vis en ..;1990;0;0;;0.0;0.0;0.0;6;0;;0;;;;;6;6;0;0.0;;;;;;;
188;05 Visserij, kweken van vis en ..;1991;0;0;;0.0;0.0;0.0;6;0;;0;;;;;6;6;0;0.0;;;;;;;
189;05 Visserij, kweken van vis en ..;1992;0;0;;0.0;0.0;0.0;6;0;;0;;;;;6;6;0;0.0;;;;;;;
190;05 Visserij, kweken van vis en ..;1993;0;0;;0.0;0.0;0.0;10;0;;0;;;;;10;10;0;0.0;;;;;;;
191;05 Visserij, kweken van vis en ..;1994;0;0;;0.0;0.0;0.0;11;0;;0;;;;;11;10;0;1.0;;;;;;;
192;05 Visserij, kweken van vis en ..;1995;0;0;;0.0;0.0;0.0;10;0;0.0;0;0.0;0.0;;;10;10;0;0.0;;;;;;;
193;05 Visserij, kweken van vis en ..;1996;0;0;;0.0;0.0;0.0;14;4;0.0;0;4.0;0.0;;;10;10;0;0.0;;;;;;;
194;05 Visserij, kweken van vis en ..;1997;0;0;;0.0;0.0;0.0;14;4;0.0;0;4.0;0.0;;;10;10;0;0.0;;;;;;;
195;05 Visserij, kweken van vis en ..;1998;0;0;;0.0;0.0;0.0;15;5;0.0;1;4.0;0.0;;;10;10;0;0.0;;;;;;;
196;05 Visserij, kweken van vis en ..;1999;0;0;;0.0;0.0;0.0;15;6;0.0;0;6.0;0.0;;;9;9;0;0.0;;;;;;;
197;05 Visserij, kweken van vis en ..;2000;0;0;;0.0;0.0;0.0;15;7;0.0;0;7.0;0.0;;;8;8;0;0.0;;;;;;;
198;05 Visserij, kweken van vis en ..;2001;0;0;;0.0;0.0;0.0;18;11;0.0;0;11.0;0.0;;;7;7;0;0.0;;;;;;;
199;05 Visserij, kweken van vis en ..;2002;0;0;;0.0;0.0;0.0;11;5;0.0;0;5.0;0.0;;;6;6;0;0.0;;;;;;;
200;05 Visserij, kweken van vis en ..;2003;0;0;;0.0;0.0;0.0;19;8;0.0;0;8.0;0.0;;;11;11;0;0.0;;;;;;;
201;05 Visserij, kweken van vis en ..;2004;0;0;;0.0;0.0;0.0;15;10;0.0;0;10.0;0.0;;;5;5;0;0.0;;;;;;;
202;05 Visserij, kweken van vis en ..;2005;0;0;;0.0;0.0;0.0;22;17;0.0;0;17.0;0.0;;;5;5;0;0.0;;;;;;;
203;05 Visserij, kweken van vis en ..;2006;0;0;;0.0;0.0;0.0;22;17;0.0;0;17.0;0.0;;;5;5;0;0.0;;;;;;;
204;05 Visserij, kweken van vis en ..;2007;0;0;;0.0;0.0;0.0;21;15;0.0;0;15.0;0.0;;;6;6;0;0.0;;;;;;;
205;05 Visserij, kweken van vis en ..;2008;0;0;;0.0;0.0;0.0;23;17;1.0;0;16.0;0.0;0.0;0.0;6;6;0;0.0;;;;;;;
206;05 Visserij, kweken van vis en ..;2009;0;0;;0.0;0.0;0.0;18;12;0.0;0;12.0;0.0;0.0;0.0;6;6;0;0.0;;;;;;;
207;C Winning van delfstoffen;1987;4;2;;0.0;0.0;2.0;7;0;;0;;;;;7;5;0;2.0;;;;;;;
208;C Winning van delfstoffen;1988;3;1;;0.0;0.0;2.0;10;3;;3;;;;;7;5;0;2.0;;;;;;;
209;C Winning van delfstoffen;1989;4;1;;0.0;0.0;3.0;13;6;;6;;;;;7;5;0;2.0;;;;;;;
210;C Winning van delfstoffen;1990;2;0;;0.0;0.0;2.0;18;8;;8;;;;;9;7;0;2.0;;;;;;;
211;C Winning van delfstoffen;1991;3;1;;0.0;0.0;2.0;28;18;;18;;;;;9;7;0;2.0;;;;;;;
212;C Winning van delfstoffen;1992;3;1;;0.0;0.0;2.0;39;28;;28;;;;;10;6;0;4.0;;;;;;;
213;C Winning van delfstoffen;1993;4;2;;0.0;0.0;2.0;55;38;;38;;;;;17;12;0;5.0;;;;;;;
214;C Winning van delfstoffen;1994;4;2;;0.0;0.0;2.0;53;33;;33;;;;;20;15;0;5.0;;;;;;;
215;C Winning van delfstoffen;1995;3;2;;0.0;0.0;1.0;50;32;0.0;32;0.0;0.0;;;18;15;0;3.0;;;;;;;
216;C Winning van delfstoffen;1996;3;2;;0.0;0.0;1.0;60;45;0.0;42;2.0;1.0;;;15;13;0;2.0;;;;;;;
217;C Winning van delfstoffen;1997;2;1;;0.0;0.0;1.0;58;49;0.0;43;6.0;0.0;;;9;8;1;0.0;;;;;;;
218;C Winning van delfstoffen;1998;2;1;;0.0;0.0;1.0;69;59;0.0;53;6.0;0.0;;;10;9;1;0.0;;;;;;;
219;C Winning van delfstoffen;1999;2;1;;0.0;0.0;1.0;69;60;0.0;48;12.0;0.0;;;9;8;1;0.0;;;;;;;
220;C Winning van delfstoffen;2000;3;2;;0.0;0.0;1.0;62;54;0.0;45;9.0;0.0;;;8;7;1;0.0;;;;;;;
221;C Winning van delfstoffen;2001;3;2;;0.0;0.0;1.0;68;58;1.0;50;6.0;1.0;;;10;9;1;0.0;;;;;;;
222;C Winning van delfstoffen;2002;4;2;;0.0;0.0;2.0;59;48;1.0;42;5.0;0.0;;;12;11;1;0.0;;;;;;;
223;C Winning van delfstoffen;2003;3;1;;0.0;0.0;2.0;61;48;0.0;41;6.0;1.0;;;13;12;1;0.0;;;;;;;
224;C Winning van delfstoffen;2004;3;1;;0.0;0.0;2.0;28;14;0.0;6;8.0;0.0;;;14;12;1;1.0;;;;;;;
225;C Winning van delfstoffen;2005;4;1;;0.0;0.0;3.0;28;14;0.0;0;14.0;0.0;;;14;12;1;1.0;;;;;;;
226;C Winning van delfstoffen;2006;4;1;;0.0;0.0;3.0;32;18;1.0;0;16.0;1.0;;;14;12;1;1.0;;;;;;;
227;C Winning van delfstoffen;2007;5;1;;0.0;2.0;2.0;24;10;2.0;0;8.0;0.0;;;14;12;1;1.0;;;;;;;
228;C Winning van delfstoffen;2008;7;3;;0.0;2.0;2.0;33;18;0.0;0;17.0;0.0;1.0;0.0;15;14;1;0.0;;;;;;;
229;C Winning van delfstoffen;2009;7;3;;0.0;2.0;2.0;29;15;0.0;0;13.0;1.0;1.0;0.0;14;14;0;0.0;;;;;;;
230;D Industrie;1987;200;99;;0.0;5.0;96.0;170;0;;0;;;;;170;113;15;42.0;;;;;;;
231;D Industrie;1988;153;48;;0.0;5.0;100.0;193;19;;19;;;;;174;116;15;43.0;;;;;;;
232;D Industrie;1989;160;54;;0.0;6.0;100.0;207;37;;37;;;;;170;105;16;49.0;;;;;;;
233;D Industrie;1990;170;62;;0.0;7.0;101.0;250;61;;61;;;;;189;123;17;49.0;;;;;;;
234;D Industrie;1991;185;74;;0.0;8.0;103.0;282;83;;83;;;;;198;130;18;50.0;;;;;;;
235;D Industrie;1992;192;78;;0.0;9.0;105.0;360;130;;130;;;;;230;149;22;59.0;;;;;;;
236;D Industrie;1993;240;121;;0.0;11.0;108.0;398;130;;130;;;;;268;183;21;64.0;;;;;;;
237;D Industrie;1994;219;97;;0.0;12.0;110.0;404;112;;112;;;;;292;203;24;65.0;;;;;;;
238;D Industrie;1995;210;93;;0.0;12.0;105.0;428;140;14.0;114;0.0;12.0;;;288;208;29;51.0;;;;;;;
239;D Industrie;1996;205;88;;0.0;14.0;103.0;504;211;10.0;114;76.0;11.0;;;293;210;32;51.0;;;;;;;
240;D Industrie;1997;175;57;;1.0;13.0;104.0;546;276;8.0;119;138.0;11.0;;;269;207;35;27.0;;;;;;;
241;D Industrie;1998;181;69;;1.0;13.0;98.0;559;279;8.0;121;138.0;12.0;;;280;210;41;29.0;;;;;;;
242;D Industrie;1999;231;100;;9.0;14.0;108.0;668;391;10.0;115;255.0;11.0;;;277;197;48;32.0;;;;;;;
243;D Industrie;2000;244;106;;13.0;14.0;111.0;727;379;22.0;116;223.0;18.0;;;348;265;50;33.0;;;;;;;
244;D Industrie;2001;240;102;;18.0;20.0;100.0;700;336;19.0;107;190.0;20.0;;;364;285;55;24.0;;;;;;;
245;D Industrie;2002;269;92;;27.0;35.0;115.0;651;269;16.0;83;148.0;22.0;;;382;310;44;28.0;;;;;;;
246;D Industrie;2003;249;92;;3.0;52.0;102.0;698;246;9.0;84;128.0;25.0;;;452;373;48;31.0;;;;;;;
247;D Industrie;2004;258;102;;0.0;56.0;100.0;740;256;5.0;11;213.0;27.0;;;484;394;53;37.0;;;;;;;
248;D Industrie;2005;247;105;;6.0;55.0;81.0;857;452;8.0;3;415.0;26.0;;;405;311;56;38.0;;;;;;;
249;D Industrie;2006;266;105;;3.0;73.0;85.0;1060;552;12.0;2;514.0;24.0;;;508;408;62;38.0;;;;;;;
250;D Industrie;2007;263;109;;1.0;82.0;71.0;918;384;10.0;0;349.0;25.0;;;534;420;68;46.0;;;;;;;
251;D Industrie;2008;272;118;;1.0;81.0;72.0;1222;563;6.0;6;386.0;26.0;137.0;2.0;659;552;59;48.0;;;;;;;
252;D Industrie;2009;265;105;;1.0;96.0;63.0;1379;663;3.0;0;401.0;24.0;233.0;2.0;716;605;37;74.0;;;;;;;
253;DA VV voedings- en genotmiddelen;1987;66;19;;0.0;3.0;44.0;34;0;;0;;;;;34;17;3;14.0;;;;;;;
254;DA VV voedings- en genotmiddelen;1988;56;8;;0.0;2.0;46.0;36;1;;1;;;;;35;16;3;16.0;;;;;;;
255;DA VV voedings- en genotmiddelen;1989;56;10;;0.0;2.0;44.0;41;4;;4;;;;;36;16;3;17.0;;;;;;;
256;DA VV voedings- en genotmiddelen;1990;65;14;;0.0;2.0;49.0;47;6;;6;;;;;42;20;4;18.0;;;;;;;
257;DA VV voedings- en genotmiddelen;1991;69;15;;0.0;3.0;51.0;47;7;;7;;;;;40;19;4;17.0;;;;;;;
258;DA VV voedings- en genotmiddelen;1992;72;17;;0.0;3.0;52.0;62;11;;11;;;;;51;26;5;20.0;;;;;;;
259;DA VV voedings- en genotmiddelen;1993;82;25;;0.0;4.0;53.0;73;11;;11;;;;;61;36;4;21.0;;;;;;;
260;DA VV voedings- en genotmiddelen;1994;91;22;;0.0;8.0;61.0;75;10;;10;;;;;65;39;5;21.0;;;;;;;
261;DA VV voedings- en genotmiddelen;1995;79;22;;0.0;5.0;52.0;77;17;2.0;11;0.0;4.0;;;60;38;6;16.0;;;;;;;
262;DA VV voedings- en genotmiddelen;1996;82;26;;0.0;7.0;49.0;91;29;1.0;11;14.0;3.0;;;62;39;7;16.0;;;;;;;
263;DA VV voedings- en genotmiddelen;1997;79;21;;1.0;5.0;52.0;100;42;0.0;10;29.0;3.0;;;58;38;8;12.0;;;;;;;
264;DA VV voedings- en genotmiddelen;1998;84;28;;1.0;6.0;49.0;99;41;0.0;10;28.0;3.0;;;58;37;9;12.0;;;;;;;
265;DA VV voedings- en genotmiddelen;1999;109;41;;5.0;6.0;57.0;119;65;1.0;12;49.0;3.0;;;53;31;10;12.0;;;;;;;
266;DA VV voedings- en genotmiddelen;2000;116;44;;7.0;7.0;58.0;120;61;3.0;12;41.0;5.0;;;59;37;11;11.0;;;;;;;
267;DA VV voedings- en genotmiddelen;2001;113;44;;9.0;7.0;53.0;114;54;2.0;10;37.0;5.0;;;60;41;12;7.0;;;;;;;
268;DA VV voedings- en genotmiddelen;2002;108;34;;14.0;8.0;52.0;109;48;2.0;11;29.0;6.0;;;61;43;10;8.0;;;;;;;
269;DA VV voedings- en genotmiddelen;2003;110;38;;1.0;21.0;50.0;100;42;2.0;10;23.0;7.0;;;58;40;11;7.0;;;;;;;
270;DA VV voedings- en genotmiddelen;2004;117;47;;0.0;23.0;47.0;116;50;1.0;1;40.0;8.0;;;66;46;12;8.0;;;;;;;
271;DA VV voedings- en genotmiddelen;2005;105;50;;0.0;22.0;33.0;152;84;2.0;0;75.0;7.0;;;68;46;13;9.0;;;;;;;
272;DA VV voedings- en genotmiddelen;2006;114;50;;0.0;30.0;34.0;183;103;2.0;0;94.0;7.0;;;80;57;14;9.0;;;;;;;
273;DA VV voedings- en genotmiddelen;2007;116;49;;0.0;34.0;33.0;160;74;1.0;0;65.0;8.0;;;86;60;16;10.0;;;;;;;
274;DA VV voedings- en genotmiddelen;2008;117;50;;0.0;34.0;33.0;233;151;1.0;0;69.0;9.0;71.0;1.0;82;59;14;9.0;;;;;;;
275;DA VV voedings- en genotmiddelen;2009;121;52;;0.0;40.0;29.0;294;204;1.0;0;74.0;7.0;121.0;1.0;90;65;9;16.0;;;;;;;
276;1700a Textiel, kleding en ..;1987;7;2;;0.0;0.0;5.0;2;0;;0;;;;;2;1;0;1.0;;;;;;;
277;1700a Textiel, kleding en ..;1988;7;2;;0.0;0.0;5.0;4;0;;0;;;;;4;3;0;1.0;;;;;;;
278;1700a Textiel, kleding en ..;1989;7;1;;0.0;0.0;6.0;3;0;;0;;;;;3;2;0;1.0;;;;;;;
279;1700a Textiel, kleding en ..;1990;7;1;;0.0;0.0;6.0;4;1;;1;;;;;2;1;0;1.0;;;;;;;
280;1700a Textiel, kleding en ..;1991;8;2;;0.0;0.0;6.0;5;0;;0;;;;;5;4;0;1.0;;;;;;;
281;1700a Textiel, kleding en ..;1992;8;2;;0.0;0.0;6.0;3;0;;0;;;;;3;2;0;1.0;;;;;;;
282;1700a Textiel, kleding en ..;1993;10;4;;0.0;0.0;6.0;6;1;;1;;;;;4;3;0;1.0;;;;;;;
283;1700a Textiel, kleding en ..;1994;9;4;;0.0;0.0;5.0;6;1;;1;;;;;4;3;0;1.0;;;;;;;
284;1700a Textiel, kleding en ..;1995;7;2;;0.0;0.0;5.0;4;1;0.0;1;0.0;0.0;;;3;2;1;0.0;;;;;;;
285;1700a Textiel, kleding en ..;1996;9;3;;0.0;0.0;6.0;11;5;1.0;1;3.0;0.0;;;6;4;1;1.0;;;;;;;
286;1700a Textiel, kleding en ..;1997;6;1;;0.0;0.0;5.0;11;7;1.0;1;5.0;0.0;;;4;3;1;0.0;;;;;;;
287;1700a Textiel, kleding en ..;1998;7;2;;0.0;0.0;5.0;11;6;0.0;2;4.0;0.0;;;5;4;1;0.0;;;;;;;
288;1700a Textiel, kleding en ..;1999;9;3;;0.0;1.0;5.0;13;8;0.0;0;8.0;0.0;;;5;3;1;1.0;;;;;;;
289;1700a Textiel, kleding en ..;2000;9;4;;0.0;0.0;5.0;13;7;1.0;0;5.0;1.0;;;6;3;1;2.0;;;;;;;
290;1700a Textiel, kleding en ..;2001;11;4;;0.0;1.0;6.0;14;7;1.0;2;4.0;0.0;;;7;4;1;2.0;;;;;;;
291;1700a Textiel, kleding en ..;2002;12;3;;0.0;2.0;7.0;14;7;0.0;2;4.0;1.0;;;7;5;1;1.0;;;;;;;
292;1700a Textiel, kleding en ..;2003;11;4;;0.0;2.0;5.0;10;5;0.0;2;3.0;0.0;;;5;3;1;1.0;;;;;;;
293;1700a Textiel, kleding en ..;2004;14;6;;0.0;3.0;5.0;11;5;0.0;0;5.0;0.0;;;6;4;1;1.0;;;;;;;
294;1700a Textiel, kleding en ..;2005;16;7;;0.0;5.0;4.0;16;9;0.0;0;8.0;1.0;;;7;6;1;0.0;;;;;;;
295;1700a Textiel, kleding en ..;2006;16;7;;0.0;5.0;4.0;15;9;0.0;0;9.0;0.0;;;6;4;1;1.0;;;;;;;
296;1700a Textiel, kleding en ..;2007;18;7;;0.0;7.0;4.0;18;8;0.0;0;8.0;0.0;;;10;5;2;3.0;;;;;;;
297;1700a Textiel, kleding en ..;2008;19;8;;0.0;7.0;4.0;17;10;0.0;0;9.0;0.0;1.0;0.0;7;4;1;2.0;;;;;;;
298;1700a Textiel, kleding en ..;2009;19;7;;0.0;8.0;4.0;20;10;0.0;0;8.0;0.0;2.0;0.0;10;6;1;3.0;;;;;;;
299;21 VV papier, karton en papier- en ..;1987;13;7;;0.0;0.0;6.0;3;0;;0;;;;;3;1;0;2.0;;;;;;;
300;21 VV papier, karton en papier- en ..;1988;10;4;;0.0;0.0;6.0;6;1;;1;;;;;4;1;0;3.0;;;;;;;
301;21 VV papier, karton en papier- en ..;1989;13;5;;0.0;0.0;8.0;5;1;;1;;;;;3;1;0;2.0;;;;;;;
302;21 VV papier, karton en papier- en ..;1990;9;4;;0.0;0.0;5.0;6;3;;3;;;;;3;1;0;2.0;;;;;;;
303;21 VV papier, karton en papier- en ..;1991;10;4;;0.0;0.0;6.0;7;4;;4;;;;;3;1;0;2.0;;;;;;;
304;21 VV papier, karton en papier- en ..;1992;11;5;;0.0;0.0;6.0;11;7;;7;;;;;4;2;0;2.0;;;;;;;
305;21 VV papier, karton en papier- en ..;1993;15;8;;0.0;0.0;7.0;11;6;;6;;;;;5;3;0;2.0;;;;;;;
306;21 VV papier, karton en papier- en ..;1994;16;8;;0.0;0.0;8.0;9;4;;4;;;;;5;3;0;2.0;;;;;;;
307;21 VV papier, karton en papier- en ..;1995;15;8;;0.0;0.0;7.0;8;5;1.0;4;0.0;0.0;;;3;2;0;1.0;;;;;;;
308;21 VV papier, karton en papier- en ..;1996;15;7;;0.0;0.0;8.0;10;7;0.0;4;3.0;0.0;;;3;2;0;1.0;;;;;;;
309;21 VV papier, karton en papier- en ..;1997;9;3;;0.0;0.0;6.0;14;10;1.0;4;5.0;0.0;;;3;3;0;0.0;;;;;;;
310;21 VV papier, karton en papier- en ..;1998;11;5;;0.0;0.0;6.0;14;10;1.0;4;5.0;0.0;;;3;3;0;0.0;;;;;;;
311;21 VV papier, karton en papier- en ..;1999;11;6;;0.0;0.0;5.0;20;17;2.0;6;9.0;0.0;;;3;3;0;0.0;;;;;;;
312;21 VV papier, karton en papier- en ..;2000;14;8;;0.0;0.0;6.0;18;14;1.0;5;8.0;0.0;;;4;3;1;0.0;;;;;;;
313;21 VV papier, karton en papier- en ..;2001;14;8;;0.0;1.0;5.0;17;13;1.0;4;8.0;0.0;;;4;3;1;0.0;;;;;;;
314;21 VV papier, karton en papier- en ..;2002;13;7;;0.0;1.0;5.0;16;11;1.0;4;6.0;0.0;;;5;4;1;0.0;;;;;;;
315;21 VV papier, karton en papier- en ..;2003;14;7;;0.0;3.0;4.0;15;10;1.0;4;5.0;0.0;;;5;4;1;0.0;;;;;;;
316;21 VV papier, karton en papier- en ..;2004;13;5;;0.0;4.0;4.0;17;11;0.0;1;10.0;0.0;;;6;5;1;0.0;;;;;;;
317;21 VV papier, karton en papier- en ..;2005;11;4;;0.0;3.0;4.0;25;19;1.0;0;17.0;1.0;;;6;5;1;0.0;;;;;;;
318;21 VV papier, karton en papier- en ..;2006;12;4;;0.0;4.0;4.0;31;24;2.0;0;21.0;1.0;;;7;6;1;0.0;;;;;;;
319;21 VV papier, karton en papier- en ..;2007;11;3;;0.0;4.0;4.0;22;15;1.0;0;13.0;1.0;;;7;5;1;1.0;;;;;;;
320;21 VV papier, karton en papier- en ..;2008;12;4;;0.0;4.0;4.0;48;40;0.0;0;12.0;1.0;27.0;0.0;8;7;1;0.0;;;;;;;
321;21 VV papier, karton en papier- en ..;2009;10;2;;0.0;5.0;4.0;69;59;0.0;0;12.0;1.0;46.0;0.0;10;9;0;1.0;;;;;;;
322;22 Uitgeverijen, drukkerijen en repro;1987;9;8;;0.0;0.0;1.0;14;0;;0;;;;;14;10;1;3.0;;;;;;;
323;22 Uitgeverijen, drukkerijen en repro;1988;3;2;;0.0;0.0;1.0;13;0;;0;;;;;13;9;1;3.0;;;;;;;
324;22 Uitgeverijen, drukkerijen en repro;1989;3;2;;0.0;0.0;1.0;12;0;;0;;;;;12;9;1;2.0;;;;;;;
325;22 Uitgeverijen, drukkerijen en repro;1990;3;2;;0.0;0.0;1.0;14;0;;0;;;;;14;11;1;2.0;;;;;;;
326;22 Uitgeverijen, drukkerijen en repro;1991;4;3;;0.0;0.0;1.0;15;0;;0;;;;;15;11;1;3.0;;;;;;;
327;22 Uitgeverijen, drukkerijen en repro;1992;5;4;;0.0;0.0;1.0;17;0;;0;;;;;17;13;1;3.0;;;;;;;
328;22 Uitgeverijen, drukkerijen en repro;1993;8;7;;0.0;0.0;1.0;15;0;;0;;;;;15;10;1;4.0;;;;;;;
329;22 Uitgeverijen, drukkerijen en repro;1994;5;4;;0.0;0.0;1.0;15;0;;0;;;;;15;10;1;4.0;;;;;;;
330;22 Uitgeverijen, drukkerijen en repro;1995;5;4;;0.0;0.0;1.0;17;2;0.0;1;0.0;1.0;;;15;10;2;3.0;;;;;;;
331;22 Uitgeverijen, drukkerijen en repro;1996;5;4;;0.0;0.0;1.0;19;5;0.0;1;3.0;1.0;;;14;10;2;2.0;;;;;;;
332;22 Uitgeverijen, drukkerijen en repro;1997;6;4;;0.0;1.0;1.0;14;5;0.0;0;5.0;0.0;;;9;5;2;2.0;;;;;;;
333;22 Uitgeverijen, drukkerijen en repro;1998;6;3;;0.0;1.0;2.0;18;8;0.0;0;7.0;1.0;;;11;6;3;2.0;;;;;;;
334;22 Uitgeverijen, drukkerijen en repro;1999;9;6;;0.0;1.0;2.0;21;11;0.0;0;10.0;1.0;;;10;5;3;2.0;;;;;;;
335;22 Uitgeverijen, drukkerijen en repro;2000;9;6;;0.0;1.0;2.0;22;10;0.0;0;9.0;1.0;;;12;6;3;3.0;;;;;;;
336;22 Uitgeverijen, drukkerijen en repro;2001;10;7;;0.0;1.0;2.0;23;10;1.0;0;8.0;1.0;;;13;7;3;3.0;;;;;;;
337;22 Uitgeverijen, drukkerijen en repro;2002;9;6;;0.0;1.0;2.0;20;8;1.0;0;7.0;0.0;;;12;7;2;3.0;;;;;;;
338;22 Uitgeverijen, drukkerijen en repro;2003;5;3;;0.0;1.0;1.0;20;7;0.0;0;6.0;1.0;;;13;8;4;1.0;;;;;;;
339;22 Uitgeverijen, drukkerijen en repro;2004;7;5;;0.0;1.0;1.0;27;10;0.0;0;9.0;1.0;;;17;9;5;3.0;;;;;;;
340;22 Uitgeverijen, drukkerijen en repro;2005;8;6;;0.0;1.0;1.0;33;16;0.0;0;15.0;1.0;;;17;10;5;2.0;;;;;;;
341;22 Uitgeverijen, drukkerijen en repro;2006;8;6;;0.0;1.0;1.0;38;20;0.0;0;20.0;0.0;;;18;11;5;2.0;;;;;;;
342;22 Uitgeverijen, drukkerijen en repro;2007;8;6;;0.0;1.0;1.0;36;16;1.0;0;14.0;1.0;;;20;12;6;2.0;;;;;;;
343;22 Uitgeverijen, drukkerijen en repro;2008;8;6;;0.0;1.0;1.0;33;15;0.0;0;12.0;1.0;2.0;0.0;18;10;5;3.0;;;;;;;
344;22 Uitgeverijen, drukkerijen en repro;2009;6;4;;0.0;1.0;1.0;36;19;0.0;0;14.0;1.0;4.0;0.0;17;10;3;4.0;;;;;;;
345;23 Aardolie- en steenkoolverwerkende ..;1987;7;2;;0.0;0.0;5.0;43;0;;0;;;;;43;43;0;0.0;;;;;;;
346;23 Aardolie- en steenkoolverwerkende ..;1988;5;0;;0.0;0.0;5.0;48;3;;3;;;;;45;45;0;0.0;;;;;;;
347;23 Aardolie- en steenkoolverwerkende ..;1989;5;1;;0.0;0.0;4.0;48;7;;7;;;;;41;41;0;0.0;;;;;;;
348;23 Aardolie- en steenkoolverwerkende ..;1990;4;1;;0.0;0.0;3.0;58;10;;10;;;;;48;48;0;0.0;;;;;;;
349;23 Aardolie- en steenkoolverwerkende ..;1991;5;2;;0.0;0.0;3.0;67;14;;14;;;;;53;53;0;0.0;;;;;;;
350;23 Aardolie- en steenkoolverwerkende ..;1992;5;1;;0.0;0.0;4.0;81;25;;25;;;;;55;54;0;1.0;;;;;;;
351;23 Aardolie- en steenkoolverwerkende ..;1993;7;3;;0.0;0.0;4.0;91;25;;25;;;;;65;64;0;1.0;;;;;;;
352;23 Aardolie- en steenkoolverwerkende ..;1994;6;2;;0.0;0.0;4.0;92;20;;20;;;;;72;71;0;1.0;;;;;;;
353;23 Aardolie- en steenkoolverwerkende ..;1995;5;2;;0.0;0.0;3.0;103;22;1.0;21;0.0;0.0;;;81;80;0;1.0;;;;;;;
354;23 Aardolie- en steenkoolverwerkende ..;1996;6;2;;0.0;0.0;4.0;105;29;1.0;24;4.0;0.0;;;76;75;0;1.0;;;;;;;
355;23 Aardolie- en steenkoolverwerkende ..;1997;7;2;;0.0;0.0;5.0;99;24;0.0;20;4.0;0.0;;;75;75;0;0.0;;;;;;;
