ID;Vervoersland;LandVanLaden;LandVanLossen;Perioden;VervoerdGewicht_1
2037;België;Hongarije;Cyprus;2010;0.0
2038;België;Hongarije;Cyprus;2011;0.0
2039;België;Hongarije;Cyprus;2012;0.0
2040;België;Hongarije;Denemarken;2005;0.0
2041;België;Hongarije;Denemarken;2006;0.0
2042;België;Hongarije;Denemarken;2007;0.0
2043;België;Hongarije;Denemarken;2008;0.0
2044;België;Hongarije;Denemarken;2009;0.0
2045;België;Hongarije;Denemarken;2010;0.0
2046;België;Hongarije;Denemarken;2011;0.0
2047;België;Hongarije;Denemarken;2012;0.0
2048;België;Hongarije;Duitsland;2005;0.0
2049;België;Hongarije;Duitsland;2006;0.0
2050;België;Hongarije;Duitsland;2007;1.0
2051;België;Hongarije;Duitsland;2008;2.0
2052;België;Hongarije;Duitsland;2009;1.0
2053;België;Hongarije;Duitsland;2010;0.0
2054;België;Hongarije;Duitsland;2011;0.0
2055;België;Hongarije;Duitsland;2012;0.0
2056;België;Hongarije;Estland;2005;0.0
2057;België;Hongarije;Estland;2006;0.0
2058;België;Hongarije;Estland;2007;0.0
2059;België;Hongarije;Estland;2008;0.0
2060;België;Hongarije;Estland;2009;0.0
2061;België;Hongarije;Estland;2010;0.0
2062;België;Hongarije;Estland;2011;0.0
2063;België;Hongarije;Estland;2012;0.0
2064;België;Hongarije;Finland;2005;0.0
2065;België;Hongarije;Finland;2006;0.0
2066;België;Hongarije;Finland;2007;0.0
2067;België;Hongarije;Finland;2008;0.0
2068;België;Hongarije;Finland;2009;0.0
2069;België;Hongarije;Finland;2010;0.0
2070;België;Hongarije;Finland;2011;0.0
2071;België;Hongarije;Finland;2012;0.0
2072;België;Hongarije;Frankrijk;2005;0.0
2073;België;Hongarije;Frankrijk;2006;0.0
2074;België;Hongarije;Frankrijk;2007;0.0
2075;België;Hongarije;Frankrijk;2008;0.0
2076;België;Hongarije;Frankrijk;2009;0.0
2077;België;Hongarije;Frankrijk;2010;0.0
2078;België;Hongarije;Frankrijk;2011;0.0
2079;België;Hongarije;Frankrijk;2012;0.0
2080;België;Hongarije;Griekenland;2005;0.0
2081;België;Hongarije;Griekenland;2006;0.0
2082;België;Hongarije;Griekenland;2007;0.0
2083;België;Hongarije;Griekenland;2008;0.0
2084;België;Hongarije;Griekenland;2009;0.0
2085;België;Hongarije;Griekenland;2010;0.0
2086;België;Hongarije;Griekenland;2011;0.0
2087;België;Hongarije;Griekenland;2012;0.0
2088;België;Hongarije;Hongarije;2005;2.0
2089;België;Hongarije;Hongarije;2006;0.0
2090;België;Hongarije;Hongarije;2007;0.0
2091;België;Hongarije;Hongarije;2008;0.0
2092;België;Hongarije;Hongarije;2009;1.0
2093;België;Hongarije;Hongarije;2010;0.0
2094;België;Hongarije;Hongarije;2011;0.0
2095;België;Hongarije;Hongarije;2012;0.0
2096;België;Hongarije;Ierland;2005;0.0
2097;België;Hongarije;Ierland;2006;0.0
2098;België;Hongarije;Ierland;2007;0.0
2099;België;Hongarije;Ierland;2008;0.0
2100;België;Hongarije;Ierland;2009;0.0
2101;België;Hongarije;Ierland;2010;0.0
2102;België;Hongarije;Ierland;2011;0.0
2103;België;Hongarije;Ierland;2012;0.0
2104;België;Hongarije;Italië;2005;0.0
2105;België;Hongarije;Italië;2006;0.0
2106;België;Hongarije;Italië;2007;0.0
2107;België;Hongarije;Italië;2008;2.0
2108;België;Hongarije;Italië;2009;0.0
2109;België;Hongarije;Italië;2010;0.0
2110;België;Hongarije;Italië;2011;0.0
2111;België;Hongarije;Italië;2012;0.0
2112;België;Hongarije;Letland;2005;0.0
2113;België;Hongarije;Letland;2006;0.0
2114;België;Hongarije;Letland;2007;0.0
2115;België;Hongarije;Letland;2008;0.0
2116;België;Hongarije;Letland;2009;0.0
2117;België;Hongarije;Letland;2010;0.0
2118;België;Hongarije;Letland;2011;0.0
2119;België;Hongarije;Letland;2012;0.0
2120;België;Hongarije;Litouwen;2005;0.0
2121;België;Hongarije;Litouwen;2006;0.0
2122;België;Hongarije;Litouwen;2007;0.0
2123;België;Hongarije;Litouwen;2008;0.0
2124;België;Hongarije;Litouwen;2009;0.0
2125;België;Hongarije;Litouwen;2010;0.0
2126;België;Hongarije;Litouwen;2011;0.0
2127;België;Hongarije;Litouwen;2012;0.0
2128;België;Hongarije;Luxemburg;2005;0.0
2129;België;Hongarije;Luxemburg;2006;0.0
2130;België;Hongarije;Luxemburg;2007;0.0
2131;België;Hongarije;Luxemburg;2008;0.0
2132;België;Hongarije;Luxemburg;2009;0.0
2133;België;Hongarije;Luxemburg;2010;0.0
2134;België;Hongarije;Luxemburg;2011;0.0
2135;België;Hongarije;Luxemburg;2012;0.0
2136;België;Hongarije;Malta;2005;0.0
2137;België;Hongarije;Malta;2006;0.0
2138;België;Hongarije;Malta;2007;0.0
2139;België;Hongarije;Malta;2008;0.0
2140;België;Hongarije;Malta;2009;0.0
2141;België;Hongarije;Malta;2010;0.0
2142;België;Hongarije;Malta;2011;0.0
2143;België;Hongarije;Malta;2012;0.0
2144;België;Hongarije;Nederland;2005;0.0
2145;België;Hongarije;Nederland;2006;0.0
2146;België;Hongarije;Nederland;2007;0.0
2147;België;Hongarije;Nederland;2008;0.0
2148;België;Hongarije;Nederland;2009;0.0
2149;België;Hongarije;Nederland;2010;0.0
2150;België;Hongarije;Nederland;2011;0.0
2151;België;Hongarije;Nederland;2012;0.0
2152;België;Hongarije;Oostenrijk;2005;1.0
2153;België;Hongarije;Oostenrijk;2006;0.0
2154;België;Hongarije;Oostenrijk;2007;0.0
2155;België;Hongarije;Oostenrijk;2008;0.0
2156;België;Hongarije;Oostenrijk;2009;0.0
2157;België;Hongarije;Oostenrijk;2010;0.0
2158;België;Hongarije;Oostenrijk;2011;0.0
2159;België;Hongarije;Oostenrijk;2012;0.0
2160;België;Hongarije;Polen;2005;0.0
2161;België;Hongarije;Polen;2006;0.0
2162;België;Hongarije;Polen;2007;0.0
2163;België;Hongarije;Polen;2008;0.0
2164;België;Hongarije;Polen;2009;0.0
2165;België;Hongarije;Polen;2010;0.0
2166;België;Hongarije;Polen;2011;0.0
2167;België;Hongarije;Polen;2012;0.0
2168;België;Hongarije;Portugal;2005;0.0
2169;België;Hongarije;Portugal;2006;0.0
2170;België;Hongarije;Portugal;2007;0.0
2171;België;Hongarije;Portugal;2008;0.0
2172;België;Hongarije;Portugal;2009;0.0
2173;België;Hongarije;Portugal;2010;0.0
2174;België;Hongarije;Portugal;2011;0.0
2175;België;Hongarije;Portugal;2012;0.0
2176;België;Hongarije;Roemenië;2005;0.0
2177;België;Hongarije;Roemenië;2006;0.0
2178;België;Hongarije;Roemenië;2007;0.0
2179;België;Hongarije;Roemenië;2008;0.0
2180;België;Hongarije;Roemenië;2009;0.0
2181;België;Hongarije;Roemenië;2010;0.0
2182;België;Hongarije;Roemenië;2011;0.0
2183;België;Hongarije;Roemenië;2012;0.0
2184;België;Hongarije;Slovenië;2005;0.0
2185;België;Hongarije;Slovenië;2006;0.0
2186;België;Hongarije;Slovenië;2007;0.0
2187;België;Hongarije;Slovenië;2008;0.0
2188;België;Hongarije;Slovenië;2009;0.0
2189;België;Hongarije;Slovenië;2010;0.0
2190;België;Hongarije;Slovenië;2011;0.0
2191;België;Hongarije;Slovenië;2012;0.0
2192;België;Hongarije;Slowakije;2005;1.0
2193;België;Hongarije;Slowakije;2006;0.0
2194;België;Hongarije;Slowakije;2007;0.0
2195;België;Hongarije;Slowakije;2008;3.0
2196;België;Hongarije;Slowakije;2009;0.0
2197;België;Hongarije;Slowakije;2010;0.0
2198;België;Hongarije;Slowakije;2011;0.0
2199;België;Hongarije;Slowakije;2012;0.0
2200;België;Hongarije;Spanje;2005;0.0
2201;België;Hongarije;Spanje;2006;0.0
2202;België;Hongarije;Spanje;2007;0.0
2203;België;Hongarije;Spanje;2008;0.0
2204;België;Hongarije;Spanje;2009;0.0
2205;België;Hongarije;Spanje;2010;0.0
2206;België;Hongarije;Spanje;2011;0.0
2207;België;Hongarije;Spanje;2012;0.0
2208;België;Hongarije;Tsjechië;2005;0.0
2209;België;Hongarije;Tsjechië;2006;0.0
2210;België;Hongarije;Tsjechië;2007;0.0
2211;België;Hongarije;Tsjechië;2008;0.0
2212;België;Hongarije;Tsjechië;2009;0.0
2213;België;Hongarije;Tsjechië;2010;0.0
2214;België;Hongarije;Tsjechië;2011;0.0
2215;België;Hongarije;Tsjechië;2012;0.0
2216;België;Hongarije;Verenigd Koninkrijk;2005;0.0
2217;België;Hongarije;Verenigd Koninkrijk;2006;0.0
2218;België;Hongarije;Verenigd Koninkrijk;2007;0.0
2219;België;Hongarije;Verenigd Koninkrijk;2008;0.0
2220;België;Hongarije;Verenigd Koninkrijk;2009;0.0
2221;België;Hongarije;Verenigd Koninkrijk;2010;0.0
2222;België;Hongarije;Verenigd Koninkrijk;2011;0.0
2223;België;Hongarije;Verenigd Koninkrijk;2012;0.0
2224;België;Hongarije;Zweden;2005;0.0
2225;België;Hongarije;Zweden;2006;0.0
2226;België;Hongarije;Zweden;2007;0.0
2227;België;Hongarije;Zweden;2008;0.0
2228;België;Hongarije;Zweden;2009;0.0
2229;België;Hongarije;Zweden;2010;0.0
2230;België;Hongarije;Zweden;2011;0.0
2231;België;Hongarije;Zweden;2012;0.0
2232;België;Hongarije;29;2005;0.0
2233;België;Hongarije;29;2006;0.0
2234;België;Hongarije;29;2007;0.0
2235;België;Hongarije;29;2008;0.0
2236;België;Hongarije;29;2009;0.0
2237;België;Hongarije;29;2010;0.0
2238;België;Hongarije;29;2011;0.0
2239;België;Hongarije;29;2012;0.0
2240;België;Ierland;België;2005;1.0
2241;België;Ierland;België;2006;2.0
2242;België;Ierland;België;2007;0.0
2243;België;Ierland;België;2008;1.0
2244;België;Ierland;België;2009;1.0
2245;België;Ierland;België;2010;0.0
2246;België;Ierland;België;2011;1.0
2247;België;Ierland;België;2012;0.0
2248;België;Ierland;Bulgarije;2005;0.0
2249;België;Ierland;Bulgarije;2006;0.0
2250;België;Ierland;Bulgarije;2007;0.0
2251;België;Ierland;Bulgarije;2008;0.0
2252;België;Ierland;Bulgarije;2009;0.0
2253;België;Ierland;Bulgarije;2010;0.0
2254;België;Ierland;Bulgarije;2011;0.0
2255;België;Ierland;Bulgarije;2012;0.0
2256;België;Ierland;Cyprus;2005;0.0
2257;België;Ierland;Cyprus;2006;0.0
2258;België;Ierland;Cyprus;2007;0.0
2259;België;Ierland;Cyprus;2008;0.0
2260;België;Ierland;Cyprus;2009;0.0
2261;België;Ierland;Cyprus;2010;0.0
2262;België;Ierland;Cyprus;2011;0.0
2263;België;Ierland;Cyprus;2012;0.0
2264;België;Ierland;Denemarken;2005;0.0
2265;België;Ierland;Denemarken;2006;0.0
2266;België;Ierland;Denemarken;2007;0.0
2267;België;Ierland;Denemarken;2008;0.0
2268;België;Ierland;Denemarken;2009;0.0
2269;België;Ierland;Denemarken;2010;0.0
2270;België;Ierland;Denemarken;2011;0.0
2271;België;Ierland;Denemarken;2012;0.0
2272;België;Ierland;Duitsland;2005;2.0
2273;België;Ierland;Duitsland;2006;2.0
2274;België;Ierland;Duitsland;2007;1.0
2275;België;Ierland;Duitsland;2008;2.0
2276;België;Ierland;Duitsland;2009;0.0
2277;België;Ierland;Duitsland;2010;0.0
2278;België;Ierland;Duitsland;2011;0.0
2279;België;Ierland;Duitsland;2012;0.0
2280;België;Ierland;Estland;2005;0.0
2281;België;Ierland;Estland;2006;0.0
2282;België;Ierland;Estland;2007;0.0
2283;België;Ierland;Estland;2008;0.0
2284;België;Ierland;Estland;2009;0.0
2285;België;Ierland;Estland;2010;0.0
2286;België;Ierland;Estland;2011;0.0
2287;België;Ierland;Estland;2012;0.0
2288;België;Ierland;Finland;2005;0.0
2289;België;Ierland;Finland;2006;0.0
2290;België;Ierland;Finland;2007;0.0
2291;België;Ierland;Finland;2008;0.0
2292;België;Ierland;Finland;2009;0.0
2293;België;Ierland;Finland;2010;0.0
2294;België;Ierland;Finland;2011;0.0
2295;België;Ierland;Finland;2012;0.0
2296;België;Ierland;Frankrijk;2005;0.0
2297;België;Ierland;Frankrijk;2006;2.0
2298;België;Ierland;Frankrijk;2007;0.0
2299;België;Ierland;Frankrijk;2008;0.0
2300;België;Ierland;Frankrijk;2009;0.0
2301;België;Ierland;Frankrijk;2010;0.0
2302;België;Ierland;Frankrijk;2011;0.0
2303;België;Ierland;Frankrijk;2012;0.0
2304;België;Ierland;Griekenland;2005;0.0
2305;België;Ierland;Griekenland;2006;0.0
2306;België;Ierland;Griekenland;2007;0.0
2307;België;Ierland;Griekenland;2008;0.0
2308;België;Ierland;Griekenland;2009;0.0
2309;België;Ierland;Griekenland;2010;0.0
2310;België;Ierland;Griekenland;2011;0.0
2311;België;Ierland;Griekenland;2012;0.0
2312;België;Ierland;Hongarije;2005;0.0
2313;België;Ierland;Hongarije;2006;0.0
2314;België;Ierland;Hongarije;2007;0.0
2315;België;Ierland;Hongarije;2008;0.0
2316;België;Ierland;Hongarije;2009;0.0
2317;België;Ierland;Hongarije;2010;0.0
2318;België;Ierland;Hongarije;2011;0.0
2319;België;Ierland;Hongarije;2012;0.0
2320;België;Ierland;Ierland;2005;7.0
2321;België;Ierland;Ierland;2006;0.0
2322;België;Ierland;Ierland;2007;0.0
2323;België;Ierland;Ierland;2008;0.0
2324;België;Ierland;Ierland;2009;0.0
2325;België;Ierland;Ierland;2010;0.0
2326;België;Ierland;Ierland;2011;2.0
2327;België;Ierland;Ierland;2012;0.0
2328;België;Ierland;Italië;2005;0.0
2329;België;Ierland;Italië;2006;0.0
2330;België;Ierland;Italië;2007;0.0
2331;België;Ierland;Italië;2008;0.0
2332;België;Ierland;Italië;2009;0.0
2333;België;Ierland;Italië;2010;0.0
2334;België;Ierland;Italië;2011;0.0
2335;België;Ierland;Italië;2012;0.0
2336;België;Ierland;Letland;2005;0.0
2337;België;Ierland;Letland;2006;0.0
2338;België;Ierland;Letland;2007;0.0
2339;België;Ierland;Letland;2008;0.0
2340;België;Ierland;Letland;2009;0.0
2341;België;Ierland;Letland;2010;0.0
2342;België;Ierland;Letland;2011;0.0
2343;België;Ierland;Letland;2012;0.0
2344;België;Ierland;Litouwen;2005;0.0
2345;België;Ierland;Litouwen;2006;0.0
2346;België;Ierland;Litouwen;2007;0.0
2347;België;Ierland;Litouwen;2008;0.0
2348;België;Ierland;Litouwen;2009;0.0
2349;België;Ierland;Litouwen;2010;0.0
2350;België;Ierland;Litouwen;2011;0.0
2351;België;Ierland;Litouwen;2012;0.0
2352;België;Ierland;Luxemburg;2005;0.0
2353;België;Ierland;Luxemburg;2006;0.0
2354;België;Ierland;Luxemburg;2007;0.0
2355;België;Ierland;Luxemburg;2008;0.0
2356;België;Ierland;Luxemburg;2009;0.0
2357;België;Ierland;Luxemburg;2010;0.0
2358;België;Ierland;Luxemburg;2011;0.0
2359;België;Ierland;Luxemburg;2012;0.0
2360;België;Ierland;Malta;2005;0.0
2361;België;Ierland;Malta;2006;0.0
2362;België;Ierland;Malta;2007;0.0
2363;België;Ierland;Malta;2008;0.0
2364;België;Ierland;Malta;2009;0.0
2365;België;Ierland;Malta;2010;0.0
2366;België;Ierland;Malta;2011;0.0
2367;België;Ierland;Malta;2012;0.0
2368;België;Ierland;Nederland;2005;0.0
2369;België;Ierland;Nederland;2006;0.0
2370;België;Ierland;Nederland;2007;0.0
2371;België;Ierland;Nederland;2008;0.0
2372;België;Ierland;Nederland;2009;0.0
2373;België;Ierland;Nederland;2010;0.0
2374;België;Ierland;Nederland;2011;0.0
2375;België;Ierland;Nederland;2012;2.0
2376;België;Ierland;Oostenrijk;2005;0.0
2377;België;Ierland;Oostenrijk;2006;0.0
2378;België;Ierland;Oostenrijk;2007;0.0
2379;België;Ierland;Oostenrijk;2008;0.0
2380;België;Ierland;Oostenrijk;2009;0.0
2381;België;Ierland;Oostenrijk;2010;0.0
2382;België;Ierland;Oostenrijk;2011;0.0
2383;België;Ierland;Oostenrijk;2012;0.0
2384;België;Ierland;Polen;2005;0.0
2385;België;Ierland;Polen;2006;0.0
2386;België;Ierland;Polen;2007;0.0
2387;België;Ierland;Polen;2008;0.0
2388;België;Ierland;Polen;2009;0.0
2389;België;Ierland;Polen;2010;0.0
2390;België;Ierland;Polen;2011;0.0
2391;België;Ierland;Polen;2012;0.0
2392;België;Ierland;Portugal;2005;0.0
2393;België;Ierland;Portugal;2006;0.0
2394;België;Ierland;Portugal;2007;0.0
2395;België;Ierland;Portugal;2008;0.0
2396;België;Ierland;Portugal;2009;0.0
2397;België;Ierland;Portugal;2010;0.0
2398;België;Ierland;Portugal;2011;0.0
2399;België;Ierland;Portugal;2012;0.0
2400;België;Ierland;Roemenië;2005;0.0
2401;België;Ierland;Roemenië;2006;0.0
2402;België;Ierland;Roemenië;2007;0.0
2403;België;Ierland;Roemenië;2008;0.0
2404;België;Ierland;Roemenië;2009;0.0
2405;België;Ierland;Roemenië;2010;0.0
2406;België;Ierland;Roemenië;2011;0.0
2407;België;Ierland;Roemenië;2012;0.0
2408;België;Ierland;Slovenië;2005;0.0
2409;België;Ierland;Slovenië;2006;0.0
2410;België;Ierland;Slovenië;2007;0.0
2411;België;Ierland;Slovenië;2008;0.0
2412;België;Ierland;Slovenië;2009;0.0
2413;België;Ierland;Slovenië;2010;0.0
2414;België;Ierland;Slovenië;2011;0.0
2415;België;Ierland;Slovenië;2012;0.0
2416;België;Ierland;Slowakije;2005;0.0
2417;België;Ierland;Slowakije;2006;0.0
2418;België;Ierland;Slowakije;2007;0.0
2419;België;Ierland;Slowakije;2008;0.0
2420;België;Ierland;Slowakije;2009;0.0
2421;België;Ierland;Slowakije;2010;0.0
2422;België;Ierland;Slowakije;2011;0.0
2423;België;Ierland;Slowakije;2012;0.0
2424;België;Ierland;Spanje;2005;0.0
2425;België;Ierland;Spanje;2006;0.0
2426;België;Ierland;Spanje;2007;0.0
2427;België;Ierland;Spanje;2008;0.0
2428;België;Ierland;Spanje;2009;0.0
2429;België;Ierland;Spanje;2010;0.0
2430;België;Ierland;Spanje;2011;0.0
2431;België;Ierland;Spanje;2012;0.0
2432;België;Ierland;Tsjechië;2005;0.0
2433;België;Ierland;Tsjechië;2006;0.0
2434;België;Ierland;Tsjechië;2007;0.0
2435;België;Ierland;Tsjechië;2008;0.0
2436;België;Ierland;Tsjechië;2009;0.0
2437;België;Ierland;Tsjechië;2010;0.0
2438;België;Ierland;Tsjechië;2011;0.0
2439;België;Ierland;Tsjechië;2012;0.0
2440;België;Ierland;Verenigd Koninkrijk;2005;0.0
2441;België;Ierland;Verenigd Koninkrijk;2006;1.0
2442;België;Ierland;Verenigd Koninkrijk;2007;1.0
2443;België;Ierland;Verenigd Koninkrijk;2008;2.0
2444;België;Ierland;Verenigd Koninkrijk;2009;2.0
2445;België;Ierland;Verenigd Koninkrijk;2010;0.0
2446;België;Ierland;Verenigd Koninkrijk;2011;6.0
2447;België;Ierland;Verenigd Koninkrijk;2012;1.0
2448;België;Ierland;Zweden;2005;0.0
2449;België;Ierland;Zweden;2006;0.0
2450;België;Ierland;Zweden;2007;0.0
2451;België;Ierland;Zweden;2008;0.0
2452;België;Ierland;Zweden;2009;0.0
2453;België;Ierland;Zweden;2010;0.0
2454;België;Ierland;Zweden;2011;0.0
2455;België;Ierland;Zweden;2012;0.0
2456;België;Ierland;29;2005;0.0
2457;België;Ierland;29;2006;0.0
2458;België;Ierland;29;2007;0.0
2459;België;Ierland;29;2008;0.0
2460;België;Ierland;29;2009;0.0
2461;België;Ierland;29;2010;0.0
2462;België;Ierland;29;2011;0.0
2463;België;Ierland;29;2012;0.0
2464;België;Italië;België;2005;545.0
2465;België;Italië;België;2006;419.0
2466;België;Italië;België;2007;239.0
2467;België;Italië;België;2008;217.0
2468;België;Italië;België;2009;203.0
2469;België;Italië;België;2010;202.0
2470;België;Italië;België;2011;143.0
2471;België;Italië;België;2012;103.0
2472;België;Italië;Bulgarije;2005;0.0
2473;België;Italië;Bulgarije;2006;0.0
2474;België;Italië;Bulgarije;2007;0.0
2475;België;Italië;Bulgarije;2008;0.0
2476;België;Italië;Bulgarije;2009;0.0
2477;België;Italië;Bulgarije;2010;0.0
2478;België;Italië;Bulgarije;2011;0.0
2479;België;Italië;Bulgarije;2012;0.0
2480;België;Italië;Cyprus;2005;0.0
2481;België;Italië;Cyprus;2006;0.0
2482;België;Italië;Cyprus;2007;0.0
2483;België;Italië;Cyprus;2008;0.0
2484;België;Italië;Cyprus;2009;0.0
2485;België;Italië;Cyprus;2010;0.0
2486;België;Italië;Cyprus;2011;0.0
2487;België;Italië;Cyprus;2012;0.0
2488;België;Italië;Denemarken;2005;6.0
2489;België;Italië;Denemarken;2006;0.0
2490;België;Italië;Denemarken;2007;2.0
2491;België;Italië;Denemarken;2008;0.0
2492;België;Italië;Denemarken;2009;0.0
2493;België;Italië;Denemarken;2010;0.0
2494;België;Italië;Denemarken;2011;0.0
2495;België;Italië;Denemarken;2012;0.0
2496;België;Italië;Duitsland;2005;44.0
2497;België;Italië;Duitsland;2006;24.0
2498;België;Italië;Duitsland;2007;35.0
2499;België;Italië;Duitsland;2008;16.0
2500;België;Italië;Duitsland;2009;6.0
2501;België;Italië;Duitsland;2010;4.0
2502;België;Italië;Duitsland;2011;8.0
2503;België;Italië;Duitsland;2012;6.0
2504;België;Italië;Estland;2005;0.0
2505;België;Italië;Estland;2006;0.0
2506;België;Italië;Estland;2007;0.0
2507;België;Italië;Estland;2008;0.0
2508;België;Italië;Estland;2009;0.0
2509;België;Italië;Estland;2010;0.0
2510;België;Italië;Estland;2011;0.0
2511;België;Italië;Estland;2012;0.0
2512;België;Italië;Finland;2005;0.0
2513;België;Italië;Finland;2006;0.0
2514;België;Italië;Finland;2007;0.0
2515;België;Italië;Finland;2008;0.0
2516;België;Italië;Finland;2009;0.0
2517;België;Italië;Finland;2010;0.0
2518;België;Italië;Finland;2011;0.0
2519;België;Italië;Finland;2012;0.0
2520;België;Italië;Frankrijk;2005;83.0
2521;België;Italië;Frankrijk;2006;83.0
2522;België;Italië;Frankrijk;2007;92.0
2523;België;Italië;Frankrijk;2008;47.0
2524;België;Italië;Frankrijk;2009;79.0
2525;België;Italië;Frankrijk;2010;42.0
2526;België;Italië;Frankrijk;2011;59.0
2527;België;Italië;Frankrijk;2012;56.0
2528;België;Italië;Griekenland;2005;2.0
2529;België;Italië;Griekenland;2006;0.0
2530;België;Italië;Griekenland;2007;3.0
2531;België;Italië;Griekenland;2008;0.0
2532;België;Italië;Griekenland;2009;0.0
2533;België;Italië;Griekenland;2010;0.0
2534;België;Italië;Griekenland;2011;0.0
2535;België;Italië;Griekenland;2012;0.0
2536;België;Italië;Hongarije;2005;0.0
2537;België;Italië;Hongarije;2006;0.0
2538;België;Italië;Hongarije;2007;0.0
2539;België;Italië;Hongarije;2008;2.0
2540;België;Italië;Hongarije;2009;0.0
2541;België;Italië;Hongarije;2010;0.0
2542;België;Italië;Hongarije;2011;0.0
2543;België;Italië;Hongarije;2012;0.0
2544;België;Italië;Ierland;2005;0.0
2545;België;Italië;Ierland;2006;0.0
2546;België;Italië;Ierland;2007;0.0
2547;België;Italië;Ierland;2008;0.0
2548;België;Italië;Ierland;2009;0.0
2549;België;Italië;Ierland;2010;0.0
2550;België;Italië;Ierland;2011;0.0
2551;België;Italië;Ierland;2012;0.0
2552;België;Italië;Italië;2005;89.0
2553;België;Italië;Italië;2006;58.0
2554;België;Italië;Italië;2007;55.0
2555;België;Italië;Italië;2008;38.0
2556;België;Italië;Italië;2009;89.0
2557;België;Italië;Italië;2010;41.0
2558;België;Italië;Italië;2011;52.0
2559;België;Italië;Italië;2012;41.0
2560;België;Italië;Letland;2005;0.0
2561;België;Italië;Letland;2006;0.0
2562;België;Italië;Letland;2007;0.0
2563;België;Italië;Letland;2008;0.0
2564;België;Italië;Letland;2009;0.0
2565;België;Italië;Letland;2010;0.0
2566;België;Italië;Letland;2011;0.0
2567;België;Italië;Letland;2012;0.0
2568;België;Italië;Litouwen;2005;0.0
2569;België;Italië;Litouwen;2006;0.0
2570;België;Italië;Litouwen;2007;0.0
2571;België;Italië;Litouwen;2008;0.0
2572;België;Italië;Litouwen;2009;0.0
2573;België;Italië;Litouwen;2010;0.0
2574;België;Italië;Litouwen;2011;0.0
2575;België;Italië;Litouwen;2012;0.0
2576;België;Italië;Luxemburg;2005;12.0
2577;België;Italië;Luxemburg;2006;5.0
2578;België;Italië;Luxemburg;2007;0.0
2579;België;Italië;Luxemburg;2008;1.0
2580;België;Italië;Luxemburg;2009;2.0
2581;België;Italië;Luxemburg;2010;8.0
2582;België;Italië;Luxemburg;2011;0.0
2583;België;Italië;Luxemburg;2012;0.0
2584;België;Italië;Malta;2005;0.0
2585;België;Italië;Malta;2006;0.0
2586;België;Italië;Malta;2007;0.0
2587;België;Italië;Malta;2008;0.0
2588;België;Italië;Malta;2009;0.0
2589;België;Italië;Malta;2010;0.0
2590;België;Italië;Malta;2011;0.0
2591;België;Italië;Malta;2012;0.0
2592;België;Italië;Nederland;2005;20.0
2593;België;Italië;Nederland;2006;18.0
2594;België;Italië;Nederland;2007;42.0
2595;België;Italië;Nederland;2008;29.0
2596;België;Italië;Nederland;2009;5.0
2597;België;Italië;Nederland;2010;10.0
2598;België;Italië;Nederland;2011;3.0
2599;België;Italië;Nederland;2012;2.0
2600;België;Italië;Oostenrijk;2005;17.0
2601;België;Italië;Oostenrijk;2006;13.0
2602;België;Italië;Oostenrijk;2007;8.0
2603;België;Italië;Oostenrijk;2008;0.0
2604;België;Italië;Oostenrijk;2009;0.0
2605;België;Italië;Oostenrijk;2010;0.0
2606;België;Italië;Oostenrijk;2011;4.0
2607;België;Italië;Oostenrijk;2012;0.0
2608;België;Italië;Polen;2005;0.0
2609;België;Italië;Polen;2006;0.0
2610;België;Italië;Polen;2007;0.0
2611;België;Italië;Polen;2008;0.0
2612;België;Italië;Polen;2009;0.0
2613;België;Italië;Polen;2010;0.0
2614;België;Italië;Polen;2011;0.0
2615;België;Italië;Polen;2012;0.0
2616;België;Italië;Portugal;2005;0.0
2617;België;Italië;Portugal;2006;0.0
2618;België;Italië;Portugal;2007;0.0
2619;België;Italië;Portugal;2008;0.0
2620;België;Italië;Portugal;2009;0.0
2621;België;Italië;Portugal;2010;0.0
2622;België;Italië;Portugal;2011;0.0
2623;België;Italië;Portugal;2012;0.0
2624;België;Italië;Roemenië;2005;0.0
2625;België;Italië;Roemenië;2006;0.0
2626;België;Italië;Roemenië;2007;0.0
2627;België;Italië;Roemenië;2008;0.0
2628;België;Italië;Roemenië;2009;0.0
2629;België;Italië;Roemenië;2010;0.0
2630;België;Italië;Roemenië;2011;0.0
2631;België;Italië;Roemenië;2012;0.0
2632;België;Italië;Slovenië;2005;0.0
2633;België;Italië;Slovenië;2006;0.0
2634;België;Italië;Slovenië;2007;0.0
2635;België;Italië;Slovenië;2008;0.0
2636;België;Italië;Slovenië;2009;0.0
2637;België;Italië;Slovenië;2010;0.0
2638;België;Italië;Slovenië;2011;0.0
2639;België;Italië;Slovenië;2012;0.0
2640;België;Italië;Slowakije;2005;0.0
2641;België;Italië;Slowakije;2006;0.0
2642;België;Italië;Slowakije;2007;0.0
2643;België;Italië;Slowakije;2008;0.0
2644;België;Italië;Slowakije;2009;0.0
2645;België;Italië;Slowakije;2010;0.0
2646;België;Italië;Slowakije;2011;0.0
2647;België;Italië;Slowakije;2012;0.0
2648;België;Italië;Spanje;2005;7.0
2649;België;Italië;Spanje;2006;7.0
2650;België;Italië;Spanje;2007;0.0
2651;België;Italië;Spanje;2008;0.0
2652;België;Italië;Spanje;2009;0.0
2653;België;Italië;Spanje;2010;0.0
2654;België;Italië;Spanje;2011;1.0
