ID;Stratum;Weidevogelsoort;Perioden;Index_1;TrendGehelePeriode_2;TrendLaatste10Jaar_3
646;9;2030;1996;156;.                             ;.                             
647;9;2030;1997;241;.                             ;.                             
648;9;2030;1998;215;.                             ;.                             
649;9;2030;1999;220;.                             ;.                             
650;9;2030;2000;225;.                             ;.                             
651;9;2030;2001;260;.                             ;.                             
652;9;2030;2002;299;.                             ;.                             
653;9;2030;2003;277;.                             ;.                             
654;9;2030;2004;292;.                             ;.                             
655;9;2030;2005;345;Matige toename                ;Matige toename                
656;9;4500;1990;100;.                             ;.                             
657;9;4500;1991;96;.                             ;.                             
658;9;4500;1992;90;.                             ;.                             
659;9;4500;1993;82;.                             ;.                             
660;9;4500;1994;74;.                             ;.                             
661;9;4500;1995;64;.                             ;.                             
662;9;4500;1996;72;.                             ;.                             
663;9;4500;1997;69;.                             ;.                             
664;9;4500;1998;58;.                             ;.                             
665;9;4500;1999;56;.                             ;.                             
666;9;4500;2000;51;.                             ;.                             
667;9;4500;2001;48;.                             ;.                             
668;9;4500;2002;46;.                             ;.                             
669;9;4500;2003;49;.                             ;.                             
670;9;4500;2004;47;.                             ;.                             
671;9;4500;2005;43;Matige afname                 ;Matige afname                 
672;9;1940;1990;100;.                             ;.                             
673;9;1940;1991;32;.                             ;.                             
674;9;1940;1992;96;.                             ;.                             
675;9;1940;1993;88;.                             ;.                             
676;9;1940;1994;83;.                             ;.                             
677;9;1940;1995;85;.                             ;.                             
678;9;1940;1996;43;.                             ;.                             
679;9;1940;1997;56;.                             ;.                             
680;9;1940;1998;83;.                             ;.                             
681;9;1940;1999;101;.                             ;.                             
682;9;1940;2000;80;.                             ;.                             
683;9;1940;2001;90;.                             ;.                             
684;9;1940;2002;99;.                             ;.                             
685;9;1940;2003;86;.                             ;.                             
686;9;1940;2004;73;.                             ;.                             
687;9;1940;2005;76;Onzeker                       ;Onzeker                       
688;9;5460;1990;100;.                             ;.                             
689;9;5460;1991;80;.                             ;.                             
690;9;5460;1992;92;.                             ;.                             
691;9;5460;1993;104;.                             ;.                             
692;9;5460;1994;92;.                             ;.                             
693;9;5460;1995;89;.                             ;.                             
694;9;5460;1996;97;.                             ;.                             
695;9;5460;1997;99;.                             ;.                             
696;9;5460;1998;93;.                             ;.                             
697;9;5460;1999;98;.                             ;.                             
698;9;5460;2000;98;.                             ;.                             
699;9;5460;2001;96;.                             ;.                             
700;9;5460;2002;94;.                             ;.                             
701;9;5460;2003;89;.                             ;.                             
702;9;5460;2004;96;.                             ;.                             
703;9;5460;2005;83;Stabiel                       ;Stabiel                       
704;9;9760;1990;100;.                             ;.                             
705;9;9760;1991;85;.                             ;.                             
706;9;9760;1992;100;.                             ;.                             
707;9;9760;1993;93;.                             ;.                             
708;9;9760;1994;85;.                             ;.                             
709;9;9760;1995;71;.                             ;.                             
710;9;9760;1996;73;.                             ;.                             
711;9;9760;1997;67;.                             ;.                             
712;9;9760;1998;67;.                             ;.                             
713;9;9760;1999;61;.                             ;.                             
714;9;9760;2000;58;.                             ;.                             
715;9;9760;2001;55;.                             ;.                             
716;9;9760;2002;52;.                             ;.                             
717;9;9760;2003;40;.                             ;.                             
718;9;9760;2004;47;.                             ;.                             
719;9;9760;2005;44;Matige afname                 ;Matige afname                 
720;Rivierengebied;10171;1990;100;.                             ;.                             
721;Rivierengebied;10171;1991;54;.                             ;.                             
722;Rivierengebied;10171;1992;57;.                             ;.                             
723;Rivierengebied;10171;1993;83;.                             ;.                             
724;Rivierengebied;10171;1994;72;.                             ;.                             
725;Rivierengebied;10171;1995;79;.                             ;.                             
726;Rivierengebied;10171;1996;88;.                             ;.                             
727;Rivierengebied;10171;1997;78;.                             ;.                             
728;Rivierengebied;10171;1998;67;.                             ;.                             
729;Rivierengebied;10171;1999;66;.                             ;.                             
730;Rivierengebied;10171;2000;76;.                             ;.                             
731;Rivierengebied;10171;2001;72;.                             ;.                             
732;Rivierengebied;10171;2002;69;.                             ;.                             
733;Rivierengebied;10171;2003;69;.                             ;.                             
734;Rivierengebied;10171;2004;91;.                             ;.                             
735;Rivierengebied;10171;2005;72;Stabiel                       ;Stabiel                       
736;Rivierengebied;10110;1990;100;.                             ;.                             
737;Rivierengebied;10110;1991;62;.                             ;.                             
738;Rivierengebied;10110;1992;105;.                             ;.                             
739;Rivierengebied;10110;1993;93;.                             ;.                             
740;Rivierengebied;10110;1994;68;.                             ;.                             
741;Rivierengebied;10110;1995;79;.                             ;.                             
742;Rivierengebied;10110;1996;70;.                             ;.                             
743;Rivierengebied;10110;1997;59;.                             ;.                             
744;Rivierengebied;10110;1998;60;.                             ;.                             
745;Rivierengebied;10110;1999;60;.                             ;.                             
746;Rivierengebied;10110;2000;60;.                             ;.                             
747;Rivierengebied;10110;2001;60;.                             ;.                             
748;Rivierengebied;10110;2002;62;.                             ;.                             
749;Rivierengebied;10110;2003;69;.                             ;.                             
750;Rivierengebied;10110;2004;73;.                             ;.                             
751;Rivierengebied;10110;2005;72;Matige afname                 ;Matige toename                
752;Rivierengebied;5320;1990;100;.                             ;.                             
753;Rivierengebied;5320;1991;101;.                             ;.                             
754;Rivierengebied;5320;1992;87;.                             ;.                             
755;Rivierengebied;5320;1993;84;.                             ;.                             
756;Rivierengebied;5320;1994;96;.                             ;.                             
757;Rivierengebied;5320;1995;82;.                             ;.                             
758;Rivierengebied;5320;1996;76;.                             ;.                             
759;Rivierengebied;5320;1997;75;.                             ;.                             
760;Rivierengebied;5320;1998;72;.                             ;.                             
761;Rivierengebied;5320;1999;67;.                             ;.                             
762;Rivierengebied;5320;2000;76;.                             ;.                             
763;Rivierengebied;5320;2001;69;.                             ;.                             
764;Rivierengebied;5320;2002;62;.                             ;.                             
765;Rivierengebied;5320;2003;59;.                             ;.                             
766;Rivierengebied;5320;2004;60;.                             ;.                             
767;Rivierengebied;5320;2005;54;Matige afname                 ;Matige afname                 
768;Rivierengebied;4930;1990;100;.                             ;.                             
769;Rivierengebied;4930;1991;79;.                             ;.                             
770;Rivierengebied;4930;1992;98;.                             ;.                             
771;Rivierengebied;4930;1993;106;.                             ;.                             
772;Rivierengebied;4930;1994;118;.                             ;.                             
773;Rivierengebied;4930;1995;135;.                             ;.                             
774;Rivierengebied;4930;1996;133;.                             ;.                             
775;Rivierengebied;4930;1997;114;.                             ;.                             
776;Rivierengebied;4930;1998;104;.                             ;.                             
777;Rivierengebied;4930;1999;111;.                             ;.                             
778;Rivierengebied;4930;2000;102;.                             ;.                             
779;Rivierengebied;4930;2001;100;.                             ;.                             
780;Rivierengebied;4930;2002;98;.                             ;.                             
781;Rivierengebied;4930;2003;100;.                             ;.                             
782;Rivierengebied;4930;2004;102;.                             ;.                             
783;Rivierengebied;4930;2005;86;Stabiel                       ;Matige afname                 
784;Rivierengebied;2030;1990;100;.                             ;.                             
785;Rivierengebied;2030;1991;97;.                             ;.                             
786;Rivierengebied;2030;1992;85;.                             ;.                             
787;Rivierengebied;2030;1993;71;.                             ;.                             
788;Rivierengebied;2030;1994;89;.                             ;.                             
789;Rivierengebied;2030;1995;81;.                             ;.                             
790;Rivierengebied;2030;1996;64;.                             ;.                             
791;Rivierengebied;2030;1997;65;.                             ;.                             
792;Rivierengebied;2030;1998;86;.                             ;.                             
793;Rivierengebied;2030;1999;75;.                             ;.                             
794;Rivierengebied;2030;2000;91;.                             ;.                             
795;Rivierengebied;2030;2001;89;.                             ;.                             
796;Rivierengebied;2030;2002;87;.                             ;.                             
797;Rivierengebied;2030;2003;83;.                             ;.                             
798;Rivierengebied;2030;2004;86;.                             ;.                             
799;Rivierengebied;2030;2005;102;Stabiel                       ;Matige toename                
800;Rivierengebied;4500;1990;100;.                             ;.                             
801;Rivierengebied;4500;1991;104;.                             ;.                             
802;Rivierengebied;4500;1992;96;.                             ;.                             
803;Rivierengebied;4500;1993;94;.                             ;.                             
804;Rivierengebied;4500;1994;98;.                             ;.                             
805;Rivierengebied;4500;1995;96;.                             ;.                             
806;Rivierengebied;4500;1996;97;.                             ;.                             
807;Rivierengebied;4500;1997;86;.                             ;.                             
808;Rivierengebied;4500;1998;86;.                             ;.                             
809;Rivierengebied;4500;1999;83;.                             ;.                             
810;Rivierengebied;4500;2000;82;.                             ;.                             
811;Rivierengebied;4500;2001;81;.                             ;.                             
812;Rivierengebied;4500;2002;81;.                             ;.                             
813;Rivierengebied;4500;2003;86;.                             ;.                             
814;Rivierengebied;4500;2004;88;.                             ;.                             
815;Rivierengebied;4500;2005;84;Matige afname                 ;Stabiel                       
816;Rivierengebied;1940;1990;100;.                             ;.                             
817;Rivierengebied;1940;1991;84;.                             ;.                             
818;Rivierengebied;1940;1992;100;.                             ;.                             
819;Rivierengebied;1940;1993;71;.                             ;.                             
820;Rivierengebied;1940;1994;107;.                             ;.                             
821;Rivierengebied;1940;1995;78;.                             ;.                             
822;Rivierengebied;1940;1996;46;.                             ;.                             
823;Rivierengebied;1940;1997;45;.                             ;.                             
824;Rivierengebied;1940;1998;78;.                             ;.                             
825;Rivierengebied;1940;1999;82;.                             ;.                             
826;Rivierengebied;1940;2000;84;.                             ;.                             
827;Rivierengebied;1940;2001;78;.                             ;.                             
828;Rivierengebied;1940;2002;72;.                             ;.                             
829;Rivierengebied;1940;2003;49;.                             ;.                             
830;Rivierengebied;1940;2004;46;.                             ;.                             
831;Rivierengebied;1940;2005;72;Matige afname                 ;Stabiel                       
832;Rivierengebied;5460;1990;100;.                             ;.                             
833;Rivierengebied;5460;1991;68;.                             ;.                             
834;Rivierengebied;5460;1992;59;.                             ;.                             
835;Rivierengebied;5460;1993;72;.                             ;.                             
836;Rivierengebied;5460;1994;60;.                             ;.                             
837;Rivierengebied;5460;1995;63;.                             ;.                             
838;Rivierengebied;5460;1996;61;.                             ;.                             
839;Rivierengebied;5460;1997;66;.                             ;.                             
840;Rivierengebied;5460;1998;68;.                             ;.                             
841;Rivierengebied;5460;1999;64;.                             ;.                             
842;Rivierengebied;5460;2000;79;.                             ;.                             
843;Rivierengebied;5460;2001;78;.                             ;.                             
844;Rivierengebied;5460;2002;77;.                             ;.                             
845;Rivierengebied;5460;2003;72;.                             ;.                             
846;Rivierengebied;5460;2004;82;.                             ;.                             
847;Rivierengebied;5460;2005;83;Stabiel                       ;Matige toename                
848;Rivierengebied;9760;1990;100;.                             ;.                             
849;Rivierengebied;9760;1991;62;.                             ;.                             
850;Rivierengebied;9760;1992;65;.                             ;.                             
851;Rivierengebied;9760;1993;48;.                             ;.                             
852;Rivierengebied;9760;1994;36;.                             ;.                             
853;Rivierengebied;9760;1995;37;.                             ;.                             
854;Rivierengebied;9760;1996;35;.                             ;.                             
855;Rivierengebied;9760;1997;37;.                             ;.                             
856;Rivierengebied;9760;1998;36;.                             ;.                             
857;Rivierengebied;9760;1999;32;.                             ;.                             
858;Rivierengebied;9760;2000;28;.                             ;.                             
859;Rivierengebied;9760;2001;26;.                             ;.                             
860;Rivierengebied;9760;2002;24;.                             ;.                             
861;Rivierengebied;9760;2003;23;.                             ;.                             
862;Rivierengebied;9760;2004;22;.                             ;.                             
863;Rivierengebied;9760;2005;20;Sterke afname                 ;Sterke afname                 
864;8;10171;1990;100;.                             ;.                             
865;8;10171;1991;77;.                             ;.                             
866;8;10171;1992;91;.                             ;.                             
867;8;10171;1993;67;.                             ;.                             
868;8;10171;1994;147;.                             ;.                             
869;8;10171;1995;132;.                             ;.                             
870;8;10171;1996;153;.                             ;.                             
871;8;10171;1997;126;.                             ;.                             
872;8;10171;1998;64;.                             ;.                             
873;8;10171;1999;86;.                             ;.                             
874;8;10171;2000;97;.                             ;.                             
875;8;10171;2001;74;.                             ;.                             
876;8;10171;2002;57;.                             ;.                             
877;8;10171;2003;31;.                             ;.                             
878;8;10171;2004;45;.                             ;.                             
879;8;10171;2005;38;Matige afname                 ;Sterke afname                 
880;8;10110;1990;100;.                             ;.                             
881;8;10110;1991;81;.                             ;.                             
882;8;10110;1992;99;.                             ;.                             
883;8;10110;1993;111;.                             ;.                             
884;8;10110;1994;85;.                             ;.                             
885;8;10110;1995;88;.                             ;.                             
886;8;10110;1996;77;.                             ;.                             
887;8;10110;1997;66;.                             ;.                             
888;8;10110;1998;66;.                             ;.                             
889;8;10110;1999;73;.                             ;.                             
890;8;10110;2000;106;.                             ;.                             
891;8;10110;2001;81;.                             ;.                             
892;8;10110;2002;62;.                             ;.                             
893;8;10110;2003;37;.                             ;.                             
894;8;10110;2004;47;.                             ;.                             
895;8;10110;2005;42;Matige afname                 ;Matige afname                 
896;8;5320;1990;100;.                             ;.                             
897;8;5320;1991;100;.                             ;.                             
898;8;5320;1992;91;.                             ;.                             
899;8;5320;1993;100;.                             ;.                             
900;8;5320;1994;127;.                             ;.                             
901;8;5320;1995;120;.                             ;.                             
902;8;5320;1996;122;.                             ;.                             
903;8;5320;1997;114;.                             ;.                             
904;8;5320;1998;109;.                             ;.                             
905;8;5320;1999;113;.                             ;.                             
906;8;5320;2000;111;.                             ;.                             
907;8;5320;2001;108;.                             ;.                             
908;8;5320;2002;105;.                             ;.                             
909;8;5320;2003;90;.                             ;.                             
910;8;5320;2004;100;.                             ;.                             
911;8;5320;2005;80;Matige afname                 ;Matige afname                 
912;8;4930;1990;100;.                             ;.                             
913;8;4930;1991;109;.                             ;.                             
914;8;4930;1992;102;.                             ;.                             
915;8;4930;1993;109;.                             ;.                             
916;8;4930;1994;125;.                             ;.                             
917;8;4930;1995;131;.                             ;.                             
918;8;4930;1996;148;.                             ;.                             
919;8;4930;1997;122;.                             ;.                             
920;8;4930;1998;108;.                             ;.                             
921;8;4930;1999;120;.                             ;.                             
922;8;4930;2000;112;.                             ;.                             
923;8;4930;2001;105;.                             ;.                             
924;8;4930;2002;98;.                             ;.                             
925;8;4930;2003;102;.                             ;.                             
926;8;4930;2004;90;.                             ;.                             
927;8;4930;2005;89;Matige afname                 ;Matige afname                 
928;8;2030;1990;100;.                             ;.                             
929;8;2030;1991;163;.                             ;.                             
930;8;2030;1992;159;.                             ;.                             
931;8;2030;1993;153;.                             ;.                             
932;8;2030;1994;147;.                             ;.                             
933;8;2030;1995;177;.                             ;.                             
934;8;2030;1996;188;.                             ;.                             
935;8;2030;1997;172;.                             ;.                             
936;8;2030;1998;214;.                             ;.                             
937;8;2030;1999;252;.                             ;.                             
938;8;2030;2000;302;.                             ;.                             
939;8;2030;2001;309;.                             ;.                             
940;8;2030;2002;318;.                             ;.                             
941;8;2030;2003;226;.                             ;.                             
942;8;2030;2004;275;.                             ;.                             
943;8;2030;2005;328;Matige toename                ;Matige toename                
944;8;4500;1990;100;.                             ;.                             
945;8;4500;1991;104;.                             ;.                             
946;8;4500;1992;94;.                             ;.                             
947;8;4500;1993;93;.                             ;.                             
948;8;4500;1994;104;.                             ;.                             
949;8;4500;1995;115;.                             ;.                             
950;8;4500;1996;109;.                             ;.                             
951;8;4500;1997;91;.                             ;.                             
952;8;4500;1998;86;.                             ;.                             
953;8;4500;1999;85;.                             ;.                             
954;8;4500;2000;80;.                             ;.                             
955;8;4500;2001;78;.                             ;.                             
956;8;4500;2002;76;.                             ;.                             
957;8;4500;2003;74;.                             ;.                             
958;8;4500;2004;72;.                             ;.                             
959;8;4500;2005;71;Matige afname                 ;Matige afname                 
960;8;1940;1990;100;.                             ;.                             
961;8;1940;1991;80;.                             ;.                             
962;8;1940;1992;93;.                             ;.                             
963;8;1940;1993;90;.                             ;.                             
964;8;1940;1994;87;.                             ;.                             
965;8;1940;1995;85;.                             ;.                             
966;8;1940;1996;73;.                             ;.                             
967;8;1940;1997;97;.                             ;.                             
968;8;1940;1998;105;.                             ;.                             
969;8;1940;1999;120;.                             ;.                             
970;8;1940;2000;96;.                             ;.                             
971;8;1940;2001;89;.                             ;.                             
972;8;1940;2002;82;.                             ;.                             
973;8;1940;2003;68;.                             ;.                             
974;8;1940;2004;71;.                             ;.                             
975;8;1940;2005;85;Stabiel                       ;Matige afname                 
976;8;5460;1990;100;.                             ;.                             
977;8;5460;1991;107;.                             ;.                             
978;8;5460;1992;115;.                             ;.                             
979;8;5460;1993;113;.                             ;.                             
980;8;5460;1994;136;.                             ;.                             
981;8;5460;1995;152;.                             ;.                             
982;8;5460;1996;151;.                             ;.                             
983;8;5460;1997;160;.                             ;.                             
984;8;5460;1998;173;.                             ;.                             
985;8;5460;1999;166;.                             ;.                             
986;8;5460;2000;174;.                             ;.                             
987;8;5460;2001;173;.                             ;.                             
988;8;5460;2002;173;.                             ;.                             
989;8;5460;2003;182;.                             ;.                             
990;8;5460;2004;184;.                             ;.                             
991;8;5460;2005;167;Matige toename                ;Stabiel                       
992;8;9760;1990;100;.                             ;.                             
993;8;9760;1991;100;.                             ;.                             
994;8;9760;1992;98;.                             ;.                             
995;8;9760;1993;92;.                             ;.                             
996;8;9760;1994;87;.                             ;.                             
997;8;9760;1995;86;.                             ;.                             
998;8;9760;1996;59;.                             ;.                             
999;8;9760;1997;73;.                             ;.                             
1000;8;9760;1998;73;.                             ;.                             
1001;8;9760;1999;70;.                             ;.                             
1002;8;9760;2000;59;.                             ;.                             
1003;8;9760;2001;50;.                             ;.                             
1004;8;9760;2002;42;.                             ;.                             
1005;8;9760;2003;32;.                             ;.                             
1006;8;9760;2004;26;.                             ;.                             
1007;8;9760;2005;31;Sterke afname                 ;Sterke afname                 
1008;Laagveen-Noord;10171;1990;100;.                             ;.                             
1009;Laagveen-Noord;10171;1991;56;.                             ;.                             
1010;Laagveen-Noord;10171;1992;76;.                             ;.                             
1011;Laagveen-Noord;10171;1993;65;.                             ;.                             
1012;Laagveen-Noord;10171;1994;74;.                             ;.                             
1013;Laagveen-Noord;10171;1995;98;.                             ;.                             
1014;Laagveen-Noord;10171;1996;66;.                             ;.                             
1015;Laagveen-Noord;10171;1997;51;.                             ;.                             
1016;Laagveen-Noord;10171;1998;69;.                             ;.                             
1017;Laagveen-Noord;10171;1999;65;.                             ;.                             
1018;Laagveen-Noord;10171;2000;87;.                             ;.                             
1019;Laagveen-Noord;10171;2001;90;.                             ;.                             
1020;Laagveen-Noord;10171;2002;93;.                             ;.                             
1021;Laagveen-Noord;10171;2003;87;.                             ;.                             
1022;Laagveen-Noord;10171;2004;93;.                             ;.                             
1023;Laagveen-Noord;10171;2005;84;Stabiel                       ;Matige toename                
1024;Laagveen-Noord;10110;1990;100;.                             ;.                             
1025;Laagveen-Noord;10110;1991;70;.                             ;.                             
1026;Laagveen-Noord;10110;1992;59;.                             ;.                             
1027;Laagveen-Noord;10110;1993;65;.                             ;.                             
1028;Laagveen-Noord;10110;1994;78;.                             ;.                             
1029;Laagveen-Noord;10110;1995;87;.                             ;.                             
1030;Laagveen-Noord;10110;1996;90;.                             ;.                             
1031;Laagveen-Noord;10110;1997;115;.                             ;.                             
1032;Laagveen-Noord;10110;1998;114;.                             ;.                             
1033;Laagveen-Noord;10110;1999;123;.                             ;.                             
1034;Laagveen-Noord;10110;2000;125;.                             ;.                             
1035;Laagveen-Noord;10110;2001;131;.                             ;.                             
1036;Laagveen-Noord;10110;2002;137;.                             ;.                             
1037;Laagveen-Noord;10110;2003;116;.                             ;.                             
1038;Laagveen-Noord;10110;2004;139;.                             ;.                             
1039;Laagveen-Noord;10110;2005;146;Matige toename                ;Matige toename                
1040;Laagveen-Noord;5320;1990;100;.                             ;.                             
1041;Laagveen-Noord;5320;1991;110;.                             ;.                             
1042;Laagveen-Noord;5320;1992;90;.                             ;.                             
1043;Laagveen-Noord;5320;1993;95;.                             ;.                             
1044;Laagveen-Noord;5320;1994;115;.                             ;.                             
1045;Laagveen-Noord;5320;1995;89;.                             ;.                             
1046;Laagveen-Noord;5320;1996;87;.                             ;.                             
1047;Laagveen-Noord;5320;1997;97;.                             ;.                             
1048;Laagveen-Noord;5320;1998;94;.                             ;.                             
1049;Laagveen-Noord;5320;1999;80;.                             ;.                             
1050;Laagveen-Noord;5320;2000;79;.                             ;.                             
1051;Laagveen-Noord;5320;2001;69;.                             ;.                             
1052;Laagveen-Noord;5320;2002;60;.                             ;.                             
1053;Laagveen-Noord;5320;2003;52;.                             ;.                             
1054;Laagveen-Noord;5320;2004;57;.                             ;.                             
1055;Laagveen-Noord;5320;2005;43;Matige afname                 ;Sterke afname                 
1056;Laagveen-Noord;4930;1990;100;.                             ;.                             
1057;Laagveen-Noord;4930;1991;125;.                             ;.                             
1058;Laagveen-Noord;4930;1992;88;.                             ;.                             
1059;Laagveen-Noord;4930;1993;94;.                             ;.                             
1060;Laagveen-Noord;4930;1994;98;.                             ;.                             
1061;Laagveen-Noord;4930;1995;88;.                             ;.                             
1062;Laagveen-Noord;4930;1996;86;.                             ;.                             
1063;Laagveen-Noord;4930;1997;95;.                             ;.                             
1064;Laagveen-Noord;4930;1998;98;.                             ;.                             
1065;Laagveen-Noord;4930;1999;80;.                             ;.                             
1066;Laagveen-Noord;4930;2000;73;.                             ;.                             
1067;Laagveen-Noord;4930;2001;68;.                             ;.                             
1068;Laagveen-Noord;4930;2002;62;.                             ;.                             
1069;Laagveen-Noord;4930;2003;59;.                             ;.                             
1070;Laagveen-Noord;4930;2004;77;.                             ;.                             
1071;Laagveen-Noord;4930;2005;57;Matige afname                 ;Matige afname                 
1072;Laagveen-Noord;2030;1990;100;.                             ;.                             
1073;Laagveen-Noord;2030;1991;146;.                             ;.                             
1074;Laagveen-Noord;2030;1992;109;.                             ;.                             
1075;Laagveen-Noord;2030;1993;118;.                             ;.                             
1076;Laagveen-Noord;2030;1994;197;.                             ;.                             
1077;Laagveen-Noord;2030;1995;164;.                             ;.                             
1078;Laagveen-Noord;2030;1996;228;.                             ;.                             
1079;Laagveen-Noord;2030;1997;236;.                             ;.                             
1080;Laagveen-Noord;2030;1998;238;.                             ;.                             
1081;Laagveen-Noord;2030;1999;303;.                             ;.                             
1082;Laagveen-Noord;2030;2000;272;.                             ;.                             
1083;Laagveen-Noord;2030;2001;238;.                             ;.                             
1084;Laagveen-Noord;2030;2002;211;.                             ;.                             
1085;Laagveen-Noord;2030;2003;231;.                             ;.                             
1086;Laagveen-Noord;2030;2004;217;.                             ;.                             
1087;Laagveen-Noord;2030;2005;222;Matige toename                ;Stabiel                       
1088;Laagveen-Noord;4500;1990;100;.                             ;.                             
1089;Laagveen-Noord;4500;1991;122;.                             ;.                             
1090;Laagveen-Noord;4500;1992;59;.                             ;.                             
1091;Laagveen-Noord;4500;1993;55;.                             ;.                             
1092;Laagveen-Noord;4500;1994;63;.                             ;.                             
1093;Laagveen-Noord;4500;1995;71;.                             ;.                             
1094;Laagveen-Noord;4500;1996;65;.                             ;.                             
1095;Laagveen-Noord;4500;1997;62;.                             ;.                             
1096;Laagveen-Noord;4500;1998;55;.                             ;.                             
1097;Laagveen-Noord;4500;1999;43;.                             ;.                             
1098;Laagveen-Noord;4500;2000;44;.                             ;.                             
1099;Laagveen-Noord;4500;2001;39;.                             ;.                             
1100;Laagveen-Noord;4500;2002;34;.                             ;.                             
1101;Laagveen-Noord;4500;2003;30;.                             ;.                             
1102;Laagveen-Noord;4500;2004;33;.                             ;.                             
1103;Laagveen-Noord;4500;2005;27;Sterke afname                 ;Sterke afname                 
1104;Laagveen-Noord;1940;1990;100;.                             ;.                             
1105;Laagveen-Noord;1940;1991;110;.                             ;.                             
1106;Laagveen-Noord;1940;1992;92;.                             ;.                             
1107;Laagveen-Noord;1940;1993;84;.                             ;.                             
1108;Laagveen-Noord;1940;1994;111;.                             ;.                             
1109;Laagveen-Noord;1940;1995;103;.                             ;.                             
1110;Laagveen-Noord;1940;1996;105;.                             ;.                             
1111;Laagveen-Noord;1940;1997;107;.                             ;.                             
1112;Laagveen-Noord;1940;1998;125;.                             ;.                             
1113;Laagveen-Noord;1940;1999;144;.                             ;.                             
1114;Laagveen-Noord;1940;2000;124;.                             ;.                             
1115;Laagveen-Noord;1940;2001;110;.                             ;.                             
1116;Laagveen-Noord;1940;2002;98;.                             ;.                             
1117;Laagveen-Noord;1940;2003;74;.                             ;.                             
1118;Laagveen-Noord;1940;2004;83;.                             ;.                             
1119;Laagveen-Noord;1940;2005;77;Stabiel                       ;Matige afname                 
1120;Laagveen-Noord;5460;1990;100;.                             ;.                             
1121;Laagveen-Noord;5460;1991;119;.                             ;.                             
1122;Laagveen-Noord;5460;1992;80;.                             ;.                             
1123;Laagveen-Noord;5460;1993;94;.                             ;.                             
1124;Laagveen-Noord;5460;1994;110;.                             ;.                             
1125;Laagveen-Noord;5460;1995;107;.                             ;.                             
1126;Laagveen-Noord;5460;1996;121;.                             ;.                             
1127;Laagveen-Noord;5460;1997;129;.                             ;.                             
1128;Laagveen-Noord;5460;1998;139;.                             ;.                             
1129;Laagveen-Noord;5460;1999;116;.                             ;.                             
1130;Laagveen-Noord;5460;2000;110;.                             ;.                             
1131;Laagveen-Noord;5460;2001;99;.                             ;.                             
1132;Laagveen-Noord;5460;2002;90;.                             ;.                             
1133;Laagveen-Noord;5460;2003;78;.                             ;.                             
1134;Laagveen-Noord;5460;2004;82;.                             ;.                             
1135;Laagveen-Noord;5460;2005;66;Matige afname                 ;Sterke afname                 
1136;Laagveen-Noord;9760;1990;100;.                             ;.                             
1137;Laagveen-Noord;9760;1991;97;.                             ;.                             
1138;Laagveen-Noord;9760;1992;85;.                             ;.                             
1139;Laagveen-Noord;9760;1993;90;.                             ;.                             
1140;Laagveen-Noord;9760;1994;111;.                             ;.                             
1141;Laagveen-Noord;9760;1995;97;.                             ;.                             
1142;Laagveen-Noord;9760;1996;92;.                             ;.                             
1143;Laagveen-Noord;9760;1997;91;.                             ;.                             
1144;Laagveen-Noord;9760;1998;89;.                             ;.                             
1145;Laagveen-Noord;9760;1999;82;.                             ;.                             
1146;Laagveen-Noord;9760;2000;77;.                             ;.                             
1147;Laagveen-Noord;9760;2001;70;.                             ;.                             
1148;Laagveen-Noord;9760;2002;63;.                             ;.                             
1149;Laagveen-Noord;9760;2003;51;.                             ;.                             
1150;Laagveen-Noord;9760;2004;58;.                             ;.                             
1151;Laagveen-Noord;9760;2005;61;Matige afname                 ;Matige afname                 
1152;Zeeklei-Noord;10171;1990;100;.                             ;.                             
1153;Zeeklei-Noord;10171;1991;83;.                             ;.                             
1154;Zeeklei-Noord;10171;1992;70;.                             ;.                             
1155;Zeeklei-Noord;10171;1993;61;.                             ;.                             
1156;Zeeklei-Noord;10171;1994;69;.                             ;.                             
1157;Zeeklei-Noord;10171;1995;94;.                             ;.                             
1158;Zeeklei-Noord;10171;1996;115;.                             ;.                             
1159;Zeeklei-Noord;10171;1997;112;.                             ;.                             
1160;Zeeklei-Noord;10171;1998;122;.                             ;.                             
1161;Zeeklei-Noord;10171;1999;113;.                             ;.                             
1162;Zeeklei-Noord;10171;2000;115;.                             ;.                             
1163;Zeeklei-Noord;10171;2001;87;.                             ;.                             
1164;Zeeklei-Noord;10171;2002;67;.                             ;.                             
1165;Zeeklei-Noord;10171;2003;60;.                             ;.                             
1166;Zeeklei-Noord;10171;2004;71;.                             ;.                             
1167;Zeeklei-Noord;10171;2005;40;Matige afname                 ;Sterke afname                 
1168;Zeeklei-Noord;10110;1990;100;.                             ;.                             
1169;Zeeklei-Noord;10110;1991;70;.                             ;.                             
1170;Zeeklei-Noord;10110;1992;80;.                             ;.                             
1171;Zeeklei-Noord;10110;1993;79;.                             ;.                             
1172;Zeeklei-Noord;10110;1994;87;.                             ;.                             
1173;Zeeklei-Noord;10110;1995;89;.                             ;.                             
1174;Zeeklei-Noord;10110;1996;80;.                             ;.                             
1175;Zeeklei-Noord;10110;1997;76;.                             ;.                             
1176;Zeeklei-Noord;10110;1998;86;.                             ;.                             
1177;Zeeklei-Noord;10110;1999;89;.                             ;.                             
1178;Zeeklei-Noord;10110;2000;87;.                             ;.                             
1179;Zeeklei-Noord;10110;2001;84;.                             ;.                             
