ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;InvesteringenInVasteActiva_1
1432;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);1996;3641.0
1433;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);1997;3837.0
1434;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);1998;4221.0
1435;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);1999;4672.0
1436;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2000;4823.0
1437;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2001;5201.0
1438;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2002;5064.0
1439;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2003;5069.0
1440;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2004;5183.0
1441;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2005;5479.0
1442;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2006;5911.0
1443;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2007;6459.0
1444;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2008;6791.0
1445;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2009;6245.0
1446;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2010;5838.0
1447;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2011;5469.0
1448;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2012;6042.0
1449;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2013;5512.0
1450;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2014;5444.0
1451;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2015;5896.0
1452;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2016;6202.0
1453;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2017;6674.0
1454;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2018;7401.0
1455;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2019;7329.0
1456;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2020;7090.0
1457;A-U Alle economische activiteiten;Zuidoost-Noord-Brabant (CR);2021;8433.0
1458;A-U Alle economische activiteiten;Noord-Limburg (CR);1995;1057.0
1459;A-U Alle economische activiteiten;Noord-Limburg (CR);1996;1118.0
1460;A-U Alle economische activiteiten;Noord-Limburg (CR);1997;1183.0
1461;A-U Alle economische activiteiten;Noord-Limburg (CR);1998;1307.0
1462;A-U Alle economische activiteiten;Noord-Limburg (CR);1999;1430.0
1463;A-U Alle economische activiteiten;Noord-Limburg (CR);2000;1495.0
1464;A-U Alle economische activiteiten;Noord-Limburg (CR);2001;1559.0
1465;A-U Alle economische activiteiten;Noord-Limburg (CR);2002;1548.0
1466;A-U Alle economische activiteiten;Noord-Limburg (CR);2003;1533.0
1467;A-U Alle economische activiteiten;Noord-Limburg (CR);2004;1556.0
1468;A-U Alle economische activiteiten;Noord-Limburg (CR);2005;1648.0
1469;A-U Alle economische activiteiten;Noord-Limburg (CR);2006;1771.0
1470;A-U Alle economische activiteiten;Noord-Limburg (CR);2007;1993.0
1471;A-U Alle economische activiteiten;Noord-Limburg (CR);2008;2077.0
1472;A-U Alle economische activiteiten;Noord-Limburg (CR);2009;1919.0
1473;A-U Alle economische activiteiten;Noord-Limburg (CR);2010;1702.0
1474;A-U Alle economische activiteiten;Noord-Limburg (CR);2011;2007.0
1475;A-U Alle economische activiteiten;Noord-Limburg (CR);2012;1790.0
1476;A-U Alle economische activiteiten;Noord-Limburg (CR);2013;1707.0
1477;A-U Alle economische activiteiten;Noord-Limburg (CR);2014;1720.0
1478;A-U Alle economische activiteiten;Noord-Limburg (CR);2015;1932.0
1479;A-U Alle economische activiteiten;Noord-Limburg (CR);2016;2043.0
1480;A-U Alle economische activiteiten;Noord-Limburg (CR);2017;2291.0
1481;A-U Alle economische activiteiten;Noord-Limburg (CR);2018;2320.0
1482;A-U Alle economische activiteiten;Noord-Limburg (CR);2019;2425.0
1483;A-U Alle economische activiteiten;Noord-Limburg (CR);2020;2400.0
1484;A-U Alle economische activiteiten;Noord-Limburg (CR);2021;2663.0
1485;A-U Alle economische activiteiten;Midden-Limburg (CR);1995;971.0
1486;A-U Alle economische activiteiten;Midden-Limburg (CR);1996;1086.0
1487;A-U Alle economische activiteiten;Midden-Limburg (CR);1997;1078.0
1488;A-U Alle economische activiteiten;Midden-Limburg (CR);1998;1108.0
1489;A-U Alle economische activiteiten;Midden-Limburg (CR);1999;1190.0
1490;A-U Alle economische activiteiten;Midden-Limburg (CR);2000;1288.0
1491;A-U Alle economische activiteiten;Midden-Limburg (CR);2001;1350.0
1492;A-U Alle economische activiteiten;Midden-Limburg (CR);2002;1363.0
1493;A-U Alle economische activiteiten;Midden-Limburg (CR);2003;1379.0
1494;A-U Alle economische activiteiten;Midden-Limburg (CR);2004;1377.0
1495;A-U Alle economische activiteiten;Midden-Limburg (CR);2005;1451.0
1496;A-U Alle economische activiteiten;Midden-Limburg (CR);2006;1569.0
1497;A-U Alle economische activiteiten;Midden-Limburg (CR);2007;1762.0
1498;A-U Alle economische activiteiten;Midden-Limburg (CR);2008;1789.0
1499;A-U Alle economische activiteiten;Midden-Limburg (CR);2009;1500.0
1500;A-U Alle economische activiteiten;Midden-Limburg (CR);2010;1556.0
1501;A-U Alle economische activiteiten;Midden-Limburg (CR);2011;2054.0
1502;A-U Alle economische activiteiten;Midden-Limburg (CR);2012;1698.0
1503;A-U Alle economische activiteiten;Midden-Limburg (CR);2013;1524.0
1504;A-U Alle economische activiteiten;Midden-Limburg (CR);2014;1329.0
1505;A-U Alle economische activiteiten;Midden-Limburg (CR);2015;1465.0
1506;A-U Alle economische activiteiten;Midden-Limburg (CR);2016;1492.0
1507;A-U Alle economische activiteiten;Midden-Limburg (CR);2017;1592.0
1508;A-U Alle economische activiteiten;Midden-Limburg (CR);2018;1553.0
1509;A-U Alle economische activiteiten;Midden-Limburg (CR);2019;1829.0
1510;A-U Alle economische activiteiten;Midden-Limburg (CR);2020;1888.0
1511;A-U Alle economische activiteiten;Midden-Limburg (CR);2021;2190.0
1512;A-U Alle economische activiteiten;Zuid-Limburg (CR);1995;2413.0
1513;A-U Alle economische activiteiten;Zuid-Limburg (CR);1996;2543.0
1514;A-U Alle economische activiteiten;Zuid-Limburg (CR);1997;2818.0
1515;A-U Alle economische activiteiten;Zuid-Limburg (CR);1998;3105.0
1516;A-U Alle economische activiteiten;Zuid-Limburg (CR);1999;3493.0
1517;A-U Alle economische activiteiten;Zuid-Limburg (CR);2000;3576.0
1518;A-U Alle economische activiteiten;Zuid-Limburg (CR);2001;3610.0
1519;A-U Alle economische activiteiten;Zuid-Limburg (CR);2002;3535.0
1520;A-U Alle economische activiteiten;Zuid-Limburg (CR);2003;3440.0
1521;A-U Alle economische activiteiten;Zuid-Limburg (CR);2004;3549.0
1522;A-U Alle economische activiteiten;Zuid-Limburg (CR);2005;3870.0
1523;A-U Alle economische activiteiten;Zuid-Limburg (CR);2006;4197.0
1524;A-U Alle economische activiteiten;Zuid-Limburg (CR);2007;4589.0
1525;A-U Alle economische activiteiten;Zuid-Limburg (CR);2008;4730.0
1526;A-U Alle economische activiteiten;Zuid-Limburg (CR);2009;3776.0
1527;A-U Alle economische activiteiten;Zuid-Limburg (CR);2010;3078.0
1528;A-U Alle economische activiteiten;Zuid-Limburg (CR);2011;2992.0
1529;A-U Alle economische activiteiten;Zuid-Limburg (CR);2012;3491.0
1530;A-U Alle economische activiteiten;Zuid-Limburg (CR);2013;3502.0
1531;A-U Alle economische activiteiten;Zuid-Limburg (CR);2014;3679.0
1532;A-U Alle economische activiteiten;Zuid-Limburg (CR);2015;4116.0
1533;A-U Alle economische activiteiten;Zuid-Limburg (CR);2016;4286.0
1534;A-U Alle economische activiteiten;Zuid-Limburg (CR);2017;4936.0
1535;A-U Alle economische activiteiten;Zuid-Limburg (CR);2018;4995.0
1536;A-U Alle economische activiteiten;Zuid-Limburg (CR);2019;5385.0
1537;A-U Alle economische activiteiten;Zuid-Limburg (CR);2020;5162.0
1538;A-U Alle economische activiteiten;Zuid-Limburg (CR);2021;5551.0
1539;A-U Alle economische activiteiten;Flevoland (CR);1995;1435.0
1540;A-U Alle economische activiteiten;Flevoland (CR);1996;1561.0
1541;A-U Alle economische activiteiten;Flevoland (CR);1997;1684.0
1542;A-U Alle economische activiteiten;Flevoland (CR);1998;1775.0
1543;A-U Alle economische activiteiten;Flevoland (CR);1999;2005.0
1544;A-U Alle economische activiteiten;Flevoland (CR);2000;2063.0
1545;A-U Alle economische activiteiten;Flevoland (CR);2001;2250.0
1546;A-U Alle economische activiteiten;Flevoland (CR);2002;2307.0
1547;A-U Alle economische activiteiten;Flevoland (CR);2003;2321.0
1548;A-U Alle economische activiteiten;Flevoland (CR);2004;2405.0
1549;A-U Alle economische activiteiten;Flevoland (CR);2005;2541.0
1550;A-U Alle economische activiteiten;Flevoland (CR);2006;2758.0
1551;A-U Alle economische activiteiten;Flevoland (CR);2007;3089.0
1552;A-U Alle economische activiteiten;Flevoland (CR);2008;3281.0
1553;A-U Alle economische activiteiten;Flevoland (CR);2009;3466.0
1554;A-U Alle economische activiteiten;Flevoland (CR);2010;5041.0
1555;A-U Alle economische activiteiten;Flevoland (CR);2011;4094.0
1556;A-U Alle economische activiteiten;Flevoland (CR);2012;4585.0
1557;A-U Alle economische activiteiten;Flevoland (CR);2013;3179.0
1558;A-U Alle economische activiteiten;Flevoland (CR);2014;2873.0
1559;A-U Alle economische activiteiten;Flevoland (CR);2015;3684.0
1560;A-U Alle economische activiteiten;Flevoland (CR);2016;3305.0
1561;A-U Alle economische activiteiten;Flevoland (CR);2017;3750.0
1562;A-U Alle economische activiteiten;Flevoland (CR);2018;4036.0
1563;A-U Alle economische activiteiten;Flevoland (CR);2019;4716.0
1564;A-U Alle economische activiteiten;Flevoland (CR);2020;3918.0
1565;A-U Alle economische activiteiten;Flevoland (CR);2021;4701.0
1566;A-U Alle economische activiteiten;Utrecht-West (CP);1995;493.0
1567;A-U Alle economische activiteiten;Utrecht-West (CP);1996;539.0
1568;A-U Alle economische activiteiten;Utrecht-West (CP);1997;572.0
1569;A-U Alle economische activiteiten;Utrecht-West (CP);1998;623.0
1570;A-U Alle economische activiteiten;Utrecht-West (CP);1999;710.0
1571;A-U Alle economische activiteiten;Utrecht-West (CP);2000;723.0
1572;A-U Alle economische activiteiten;Utrecht-West (CP);2001;783.0
1573;A-U Alle economische activiteiten;Utrecht-West (CP);2002;792.0
1574;A-U Alle economische activiteiten;Utrecht-West (CP);2003;782.0
1575;A-U Alle economische activiteiten;Utrecht-West (CP);2004;807.0
1576;A-U Alle economische activiteiten;Utrecht-West (CP);2005;853.0
1577;A-U Alle economische activiteiten;Utrecht-West (CP);2006;919.0
1578;A-U Alle economische activiteiten;Utrecht-West (CP);2007;1025.0
1579;A-U Alle economische activiteiten;Utrecht-West (CP);2008;1087.0
1580;A-U Alle economische activiteiten;Utrecht-West (CP);2009;952.0
1581;A-U Alle economische activiteiten;Utrecht-West (CP);2010;940.0
1582;A-U Alle economische activiteiten;Utrecht-West (CP);2011;874.0
1583;A-U Alle economische activiteiten;Utrecht-West (CP);2012;782.0
1584;A-U Alle economische activiteiten;Utrecht-West (CP);2013;907.0
1585;A-U Alle economische activiteiten;Utrecht-West (CP);2014;888.0
1586;A-U Alle economische activiteiten;Utrecht-West (CP);2015;697.0
1587;A-U Alle economische activiteiten;Utrecht-West (CP);2016;769.0
1588;A-U Alle economische activiteiten;Utrecht-West (CP);2017;838.0
1589;A-U Alle economische activiteiten;Utrecht-West (CP);2018;948.0
1590;A-U Alle economische activiteiten;Utrecht-West (CP);2019;1097.0
1591;A-U Alle economische activiteiten;Utrecht-West (CP);2020;1016.0
1592;A-U Alle economische activiteiten;Utrecht-West (CP);2021;1159.0
1593;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);1995;1100.0
1594;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);1996;1206.0
1595;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);1997;1292.0
1596;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);1998;1411.0
1597;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);1999;1576.0
1598;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2000;1686.0
1599;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2001;1814.0
1600;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2002;1867.0
1601;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2003;1865.0
1602;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2004;1922.0
1603;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2005;2032.0
1604;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2006;2219.0
1605;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2007;2438.0
1606;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2008;2608.0
1607;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2009;2042.0
1608;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2010;1870.0
1609;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2011;1903.0
1610;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2012;1866.0
1611;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2013;1849.0
1612;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2014;1815.0
1613;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2015;1850.0
1614;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2016;1752.0
1615;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2017;2007.0
1616;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2018;2957.0
1617;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2019;3495.0
1618;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2020;3907.0
1619;A-U Alle economische activiteiten;Stadsgewest Amersfoort (CP);2021;4052.0
1620;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);1995;3456.0
1621;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);1996;3686.0
1622;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);1997;4052.0
1623;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);1998;4498.0
1624;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);1999;5107.0
1625;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2000;5415.0
1626;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2001;5881.0
1627;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2002;5662.0
1628;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2003;5777.0
1629;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2004;5922.0
1630;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2005;6255.0
1631;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2006;6826.0
1632;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2007;7319.0
1633;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2008;7620.0
1634;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2009;8100.0
1635;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2010;8000.0
1636;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2011;8660.0
1637;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2012;7034.0
1638;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2013;6125.0
1639;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2014;6662.0
1640;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2015;9136.0
1641;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2016;10126.0
1642;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2017;10131.0
1643;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2018;11477.0
1644;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2019;11446.0
1645;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2020;10423.0
1646;A-U Alle economische activiteiten;Stadsgewest Utrecht (CP);2021;10950.0
1647;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);1995;433.0
1648;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);1996;482.0
1649;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);1997;520.0
1650;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);1998;560.0
1651;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);1999;627.0
1652;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2000;650.0
1653;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2001;711.0
1654;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2002;721.0
1655;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2003;709.0
1656;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2004;738.0
1657;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2005;777.0
1658;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2006;839.0
1659;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2007;929.0
1660;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2008;981.0
1661;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2009;827.0
1662;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2010;713.0
1663;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2011;857.0
1664;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2012;867.0
1665;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2013;1066.0
1666;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2014;961.0
1667;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2015;722.0
1668;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2016;744.0
1669;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2017;823.0
1670;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2018;906.0
1671;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2019;1124.0
1672;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2020;1098.0
1673;A-U Alle economische activiteiten;Zuidoost-Utrecht (CP);2021;1187.0
1674;A-U Alle economische activiteiten;Amsterdam (CP);1995;3648.0
1675;A-U Alle economische activiteiten;Amsterdam (CP);1996;4150.0
1676;A-U Alle economische activiteiten;Amsterdam (CP);1997;4645.0
1677;A-U Alle economische activiteiten;Amsterdam (CP);1998;5230.0
1678;A-U Alle economische activiteiten;Amsterdam (CP);1999;6101.0
1679;A-U Alle economische activiteiten;Amsterdam (CP);2000;6445.0
1680;A-U Alle economische activiteiten;Amsterdam (CP);2001;6569.0
1681;A-U Alle economische activiteiten;Amsterdam (CP);2002;6106.0
1682;A-U Alle economische activiteiten;Amsterdam (CP);2003;5815.0
1683;A-U Alle economische activiteiten;Amsterdam (CP);2004;6118.0
1684;A-U Alle economische activiteiten;Amsterdam (CP);2005;6553.0
1685;A-U Alle economische activiteiten;Amsterdam (CP);2006;7040.0
1686;A-U Alle economische activiteiten;Amsterdam (CP);2007;7826.0
1687;A-U Alle economische activiteiten;Amsterdam (CP);2008;8135.0
1688;A-U Alle economische activiteiten;Amsterdam (CP);2009;7799.0
1689;A-U Alle economische activiteiten;Amsterdam (CP);2010;8011.0
1690;A-U Alle economische activiteiten;Amsterdam (CP);2011;7849.0
1691;A-U Alle economische activiteiten;Amsterdam (CP);2012;7317.0
1692;A-U Alle economische activiteiten;Amsterdam (CP);2013;8122.0
1693;A-U Alle economische activiteiten;Amsterdam (CP);2014;8612.0
1694;A-U Alle economische activiteiten;Amsterdam (CP);2015;11024.0
1695;A-U Alle economische activiteiten;Amsterdam (CP);2016;14347.0
1696;A-U Alle economische activiteiten;Amsterdam (CP);2017;15076.0
1697;A-U Alle economische activiteiten;Amsterdam (CP);2018;13620.0
1698;A-U Alle economische activiteiten;Amsterdam (CP);2019;14274.0
1699;A-U Alle economische activiteiten;Amsterdam (CP);2020;14607.0
1700;A-U Alle economische activiteiten;Amsterdam (CP);2021;14964.0
1701;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);1995;532.0
1702;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);1996;601.0
1703;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);1997;665.0
1704;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);1998;786.0
1705;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);1999;915.0
1706;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2000;978.0
1707;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2001;978.0
1708;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2002;912.0
1709;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2003;866.0
1710;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2004;912.0
1711;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2005;982.0
1712;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2006;1053.0
1713;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2007;1148.0
1714;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2008;1275.0
1715;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2009;1548.0
1716;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2010;1641.0
1717;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2011;1021.0
1718;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2012;1251.0
1719;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2013;1312.0
1720;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2014;1336.0
1721;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2015;1193.0
1722;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2016;1452.0
1723;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2017;2046.0
1724;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2018;2073.0
1725;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2019;1991.0
1726;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2020;1287.0
1727;A-U Alle economische activiteiten;Overig Agglomeratie Amsterdam (CP);2021;1493.0
1728;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);1995;304.0
1729;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);1996;335.0
1730;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);1997;355.0
1731;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);1998;383.0
1732;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);1999;429.0
1733;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2000;445.0
1734;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2001;477.0
1735;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2002;484.0
1736;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2003;489.0
1737;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2004;506.0
1738;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2005;537.0
1739;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2006;580.0
1740;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2007;636.0
1741;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2008;681.0
1742;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2009;663.0
1743;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2010;734.0
1744;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2011;640.0
1745;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2012;729.0
1746;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2013;776.0
1747;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2014;791.0
1748;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2015;775.0
1749;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2016;651.0
1750;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2017;665.0
1751;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2018;756.0
1752;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2019;925.0
1753;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2020;943.0
1754;A-U Alle economische activiteiten;Edam-Volendam en omgeving (CP);2021;1205.0
1755;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);1995;2567.0
1756;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);1996;2377.0
1757;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);1997;2626.0
1758;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);1998;3092.0
1759;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);1999;3706.0
1760;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2000;4619.0
1761;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2001;4253.0
1762;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2002;3475.0
1763;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2003;4254.0
1764;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2004;3686.0
1765;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2005;3894.0
1766;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2006;4280.0
1767;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2007;4177.0
1768;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2008;4706.0
1769;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2009;4876.0
1770;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2010;3077.0
1771;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2011;3200.0
1772;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2012;3480.0
1773;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2013;2138.0
1774;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2014;2350.0
1775;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2015;4610.0
1776;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2016;5073.0
1777;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2017;5034.0
1778;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2018;4943.0
1779;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2019;6109.0
1780;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2020;5435.0
1781;A-U Alle economische activiteiten;Haarlemmermeer en omgeving (CP);2021;5025.0
1782;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1995;3294.0
1783;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1996;3558.0
1784;A-U Alle economische activiteiten;Aggl.'s-Gravenhage excl. Zoetermeer (CP);1997;3888.0
