ID;Geslacht;Leeftijd;Opleidingsniveau;Herkomstgroepering;Generatie;Perioden;TotaalEducatietypen_1;SocialeRedzaamheid_2;ProfessioneleRedzaamheidGekwalificeerd_3;ProfessioneleRedzaamheidOngekwalific_4;EducatieveRedzaamheidAlleenNiveau4_5;AlfabetiseringInclusiefOverig_6;TotaalEducatietypen_7;SocialeRedzaamheid_8;ProfessioneleRedzaamheidGekwalificeerd_9;ProfessioneleRedzaamheidOngekwalific_10;EducatieveRedzaamheidAlleenNiveau4_11;AlfabetiseringInclusiefOverig_12
888;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2012/'13;238.0;183.0;4.0;51.0;;;360.0;256.0;17.0;87.0;;
889;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2013/'14;223.0;168.0;7.0;48.0;;;289.0;213.0;8.0;68.0;;
890;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Allochtoon, 2e generatie;2014/'15;186.0;136.0;7.0;43.0;;;189.0;137.0;7.0;45.0;;
891;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2006/'07;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
892;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2007/'08;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
893;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2008/'09;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
894;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2009/'10;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
895;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2010/'11;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
896;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
897;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2012/'13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
898;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
899;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Allochtoon;Autochtoon of generatie onbekend;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
900;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Totaal generatie;2006/'07;1894.0;860.0;85.0;949.0;;;2807.0;1273.0;105.0;1429.0;;
901;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Totaal generatie;2007/'08;1287.0;749.0;53.0;485.0;;;2159.0;1258.0;85.0;816.0;;
902;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Totaal generatie;2008/'09;1386.0;896.0;16.0;474.0;;;2410.0;1577.0;32.0;801.0;;
903;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Totaal generatie;2009/'10;1554.0;1054.0;26.0;474.0;;;2464.0;1600.0;40.0;824.0;;
904;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Totaal generatie;2010/'11;1174.0;779.0;29.0;366.0;;;1658.0;1128.0;33.0;497.0;;
905;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Totaal generatie;2011/'12;895.0;602.0;18.0;275.0;;;1211.0;786.0;23.0;402.0;;
906;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Totaal generatie;2012/'13;798.0;488.0;16.0;294.0;;;1310.0;730.0;73.0;507.0;;
907;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Totaal generatie;2013/'14;1044.0;505.0;70.0;469.0;;;1414.0;629.0;127.0;658.0;;
908;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Totaal generatie;2014/'15;863.0;439.0;59.0;365.0;;;895.0;456.0;59.0;380.0;;
909;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2006/'07;1656.0;658.0;81.0;917.0;;;2405.0;946.0;99.0;1360.0;;
910;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2007/'08;1043.0;540.0;51.0;452.0;;;1714.0;879.0;77.0;758.0;;
911;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2008/'09;1057.0;612.0;15.0;430.0;;;1825.0;1067.0;24.0;734.0;;
912;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2009/'10;1208.0;738.0;20.0;450.0;;;1901.0;1096.0;29.0;776.0;;
913;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2010/'11;922.0;560.0;23.0;339.0;;;1275.0;793.0;26.0;456.0;;
914;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2011/'12;716.0;443.0;16.0;257.0;;;963.0;569.0;19.0;375.0;;
915;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2012/'13;647.0;361.0;15.0;271.0;;;1098.0;567.0;70.0;461.0;;
916;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2013/'14;918.0;400.0;69.0;449.0;;;1254.0;502.0;126.0;626.0;;
917;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 1e generatie;2014/'15;750.0;343.0;59.0;348.0;;;780.0;359.0;59.0;362.0;;
918;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2006/'07;238.0;202.0;4.0;32.0;;;402.0;327.0;6.0;69.0;;
919;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2007/'08;244.0;209.0;2.0;33.0;;;445.0;379.0;8.0;58.0;;
920;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2008/'09;329.0;284.0;1.0;44.0;;;585.0;510.0;8.0;67.0;;
921;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2009/'10;346.0;316.0;6.0;24.0;;;563.0;504.0;11.0;48.0;;
922;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2010/'11;252.0;219.0;6.0;27.0;;;383.0;335.0;7.0;41.0;;
923;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2011/'12;179.0;159.0;2.0;18.0;;;248.0;217.0;4.0;27.0;;
924;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2012/'13;151.0;127.0;1.0;23.0;;;212.0;163.0;3.0;46.0;;
925;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2013/'14;126.0;105.0;1.0;20.0;;;160.0;127.0;1.0;32.0;;
926;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Allochtoon, 2e generatie;2014/'15;113.0;96.0;0.0;17.0;;;115.0;97.0;0.0;18.0;;
927;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2006/'07;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
928;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2007/'08;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
929;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2008/'09;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
930;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2009/'10;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
931;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2010/'11;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
932;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
933;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2012/'13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
934;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
935;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Westerse allochtoon;Autochtoon of generatie onbekend;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
936;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2006/'07;13481.0;7589.0;564.0;5328.0;;;18439.0;10370.0;694.0;7375.0;;
937;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2007/'08;9457.0;5747.0;365.0;3345.0;;;13210.0;8305.0;495.0;4410.0;;
938;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2008/'09;8656.0;5545.0;233.0;2878.0;;;12749.0;8407.0;337.0;4005.0;;
939;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2009/'10;8613.0;5847.0;178.0;2588.0;;;11915.0;7853.0;224.0;3838.0;;
940;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2010/'11;7260.0;4726.0;95.0;2439.0;;;9070.0;5919.0;104.0;3047.0;;
941;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2011/'12;5577.0;3515.0;74.0;1988.0;;;7230.0;4453.0;82.0;2695.0;;
942;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2012/'13;5307.0;3147.0;80.0;2080.0;;;6675.0;3917.0;131.0;2627.0;;
943;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2013/'14;4461.0;2742.0;105.0;1614.0;;;5080.0;3081.0;147.0;1852.0;;
944;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Totaal generatie;2014/'15;3866.0;2407.0;115.0;1344.0;;;3926.0;2438.0;117.0;1371.0;;
945;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2006/'07;13370.0;7539.0;533.0;5298.0;;;18271.0;10288.0;656.0;7327.0;;
946;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2007/'08;9372.0;5694.0;351.0;3327.0;;;13039.0;8182.0;476.0;4381.0;;
947;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2008/'09;8545.0;5461.0;222.0;2862.0;;;12518.0;8233.0;320.0;3965.0;;
948;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2009/'10;8490.0;5749.0;170.0;2571.0;;;11686.0;7667.0;211.0;3808.0;;
949;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2010/'11;7172.0;4654.0;89.0;2429.0;;;8935.0;5814.0;96.0;3025.0;;
950;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2011/'12;5506.0;3458.0;71.0;1977.0;;;7095.0;4357.0;77.0;2661.0;;
951;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2012/'13;5220.0;3091.0;77.0;2052.0;;;6527.0;3824.0;117.0;2586.0;;
952;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2013/'14;4364.0;2679.0;99.0;1586.0;;;4951.0;2995.0;140.0;1816.0;;
953;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 1e generatie;2014/'15;3793.0;2367.0;108.0;1318.0;;;3852.0;2398.0;110.0;1344.0;;
954;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2006/'07;111.0;50.0;31.0;30.0;;;168.0;82.0;38.0;48.0;;
955;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2007/'08;85.0;53.0;14.0;18.0;;;171.0;123.0;19.0;29.0;;
956;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2008/'09;111.0;84.0;11.0;16.0;;;231.0;174.0;17.0;40.0;;
957;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2009/'10;123.0;98.0;8.0;17.0;;;229.0;186.0;13.0;30.0;;
958;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2010/'11;88.0;72.0;6.0;10.0;;;135.0;105.0;8.0;22.0;;
959;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2011/'12;71.0;57.0;3.0;11.0;;;135.0;96.0;5.0;34.0;;
960;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2012/'13;87.0;56.0;3.0;28.0;;;148.0;93.0;14.0;41.0;;
961;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2013/'14;97.0;63.0;6.0;28.0;;;129.0;86.0;7.0;36.0;;
962;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Allochtoon, 2e generatie;2014/'15;73.0;40.0;7.0;26.0;;;74.0;40.0;7.0;27.0;;
963;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2006/'07;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
964;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2007/'08;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
965;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2008/'09;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
966;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2009/'10;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
967;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2010/'11;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
968;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
969;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2012/'13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
970;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
971;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Niet-westerse allochtoon;Autochtoon of generatie onbekend;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
972;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Totaal generatie;2006/'07;3755.0;2688.0;93.0;974.0;;;5078.0;3605.0;106.0;1367.0;;
973;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Totaal generatie;2007/'08;2849.0;2141.0;58.0;650.0;;;3798.0;2878.0;70.0;850.0;;
974;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Totaal generatie;2008/'09;2343.0;1759.0;34.0;550.0;;;3269.0;2505.0;44.0;720.0;;
975;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Totaal generatie;2009/'10;2129.0;1635.0;15.0;479.0;;;2782.0;2073.0;18.0;691.0;;
976;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Totaal generatie;2010/'11;1789.0;1297.0;11.0;481.0;;;2077.0;1487.0;11.0;579.0;;
977;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Totaal generatie;2011/'12;1317.0;930.0;12.0;375.0;;;1535.0;1079.0;12.0;444.0;;
978;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Totaal generatie;2012/'13;1149.0;812.0;12.0;325.0;;;1339.0;953.0;13.0;373.0;;
979;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Totaal generatie;2013/'14;1063.0;790.0;10.0;263.0;;;1170.0;849.0;11.0;310.0;;
980;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Totaal generatie;2014/'15;963.0;705.0;11.0;247.0;;;974.0;713.0;11.0;250.0;;
981;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 1e generatie;2006/'07;3737.0;2676.0;91.0;970.0;;;5045.0;3584.0;103.0;1358.0;;
982;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 1e generatie;2007/'08;2827.0;2128.0;53.0;646.0;;;3746.0;2839.0;64.0;843.0;;
983;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 1e generatie;2008/'09;2319.0;1743.0;30.0;546.0;;;3218.0;2470.0;39.0;709.0;;
984;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 1e generatie;2009/'10;2109.0;1620.0;14.0;475.0;;;2741.0;2039.0;15.0;687.0;;
985;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 1e generatie;2010/'11;1770.0;1280.0;10.0;480.0;;;2053.0;1465.0;10.0;578.0;;
986;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 1e generatie;2011/'12;1305.0;918.0;12.0;375.0;;;1512.0;1056.0;12.0;444.0;;
987;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 1e generatie;2012/'13;1137.0;803.0;12.0;322.0;;;1312.0;930.0;13.0;369.0;;
988;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 1e generatie;2013/'14;1044.0;775.0;10.0;259.0;;;1138.0;821.0;11.0;306.0;;
989;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 1e generatie;2014/'15;952.0;696.0;11.0;245.0;;;963.0;704.0;11.0;248.0;;
990;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 2e generatie;2006/'07;18.0;12.0;2.0;4.0;;;33.0;21.0;3.0;9.0;;
991;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 2e generatie;2007/'08;22.0;13.0;5.0;4.0;;;52.0;39.0;6.0;7.0;;
992;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 2e generatie;2008/'09;24.0;16.0;4.0;4.0;;;51.0;35.0;5.0;11.0;;
993;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 2e generatie;2009/'10;20.0;15.0;1.0;4.0;;;41.0;34.0;3.0;4.0;;
994;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 2e generatie;2010/'11;19.0;17.0;1.0;1.0;;;24.0;22.0;1.0;1.0;;
995;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 2e generatie;2011/'12;12.0;12.0;0.0;0.0;;;23.0;23.0;0.0;0.0;;
996;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 2e generatie;2012/'13;12.0;9.0;0.0;3.0;;;27.0;23.0;0.0;4.0;;
997;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 2e generatie;2013/'14;19.0;15.0;0.0;4.0;;;32.0;28.0;0.0;4.0;;
998;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Allochtoon, 2e generatie;2014/'15;11.0;9.0;0.0;2.0;;;11.0;9.0;0.0;2.0;;
999;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Autochtoon of generatie onbekend;2006/'07;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
1000;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Autochtoon of generatie onbekend;2007/'08;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
1001;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Autochtoon of generatie onbekend;2008/'09;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
1002;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Autochtoon of generatie onbekend;2009/'10;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
1003;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Autochtoon of generatie onbekend;2010/'11;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
1004;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Autochtoon of generatie onbekend;2011/'12;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
1005;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Autochtoon of generatie onbekend;2012/'13;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
1006;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Autochtoon of generatie onbekend;2013/'14;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
1007;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Marokko;Autochtoon of generatie onbekend;2014/'15;0.0;0.0;0.0;0.0;;;0.0;0.0;0.0;0.0;;
1008;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Turkije;Totaal generatie;2006/'07;2898.0;1766.0;92.0;1040.0;;;3946.0;2435.0;99.0;1412.0;;
1009;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Turkije;Totaal generatie;2007/'08;1999.0;1243.0;44.0;712.0;;;2620.0;1659.0;58.0;903.0;;
1010;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Turkije;Totaal generatie;2008/'09;1714.0;1052.0;30.0;632.0;;;2384.0;1521.0;33.0;830.0;;
1011;Totaal mannen en vrouwen;Totaal leeftijd;Niveau 1 (assistentopleiding mbo);Turkije;Totaal generatie;2009/'10;1487.0;1026.0;20.0;441.0;;;2106.0;1351.0;22.0;733.0;;
