ID;Landen;Perioden;TotaleEconomie_1;k_0000bLandbouwBosbouwVisserijAB_2;k_1000gIndustrieWinningEn_3;DIndustrie_4;FBouwnijverheid_5;Diensten_6;GerelateerdAanBbp_7;GerelateerdAanTotalePubliekeInkoop_8;VoorOndernemerschap_9;VoorHandelEnInvesteringen_10;Prijsconvergentie_11;KostenVanOntslag_12;Ontslagbescherming_13;SoortenOntslagTotaal_14;BijIndividueelOntslag_15;BijTijdelijkeContracten_16;BijCollectiefOntslag_17;Staatssteun_18
213;Italië;2005;2.46;3.37;2.42;1.79;1.71;2.33;2.7;18.0;;;104.8;2.0;40.0;2.3;1.8;1.9;4.9;0.43
214;Italië;2006;2.45;3.18;2.41;1.79;1.71;2.29;3.0;21.0;;;104.2;2.0;40.0;2.3;1.8;1.9;4.9;0.45
215;Italië;2007;2.46;3.17;2.37;1.83;1.75;2.3;2.3;15.0;;;102.5;2.0;40.0;2.3;1.8;1.9;4.9;0.36
216;Italië;2008;2.39;3.21;2.31;1.76;1.66;2.26;2.3;15.0;1.1;0.5;102.4;11.0;40.0;2.4;1.8;2.0;4.9;0.37
217;Italië;2009;2.34;2.94;2.21;1.68;1.57;2.22;2.5;15.0;;;104.9;11.0;40.0;;;;;0.38
218;Italië;2010;2.36;2.85;2.17;1.74;1.62;2.23;3.4;21.0;;;103.5;;;;;;;0.29
219;Italië;2011;2.36;2.92;2.21;1.67;1.56;2.25;;;;;103.1;;;;;;;
220;Japan;1990;1.99;4.93;1.92;2.07;1.98;1.95;;;;;;;;;1.9;1.8;;
221;Japan;1991;1.96;4.88;1.79;2.06;1.96;1.94;;;;;;;;;1.9;1.8;;
222;Japan;1992;1.94;4.87;1.69;2.03;1.92;1.95;;;;;;;;;1.9;1.8;;
223;Japan;1993;1.91;4.45;1.62;1.97;1.86;1.95;;;;;;;;;1.9;1.8;;
224;Japan;1994;1.89;4.83;1.5;1.93;1.82;1.95;;;;;;;;;1.9;1.8;;
225;Japan;1995;1.88;4.5;1.39;1.95;1.84;1.96;;;;;185.9;;;;1.9;1.8;;
226;Japan;1996;1.89;4.63;1.38;1.98;1.87;1.96;;;;;160.5;;;;1.9;1.4;;
227;Japan;1997;1.89;4.36;1.38;1.97;1.86;1.96;;;;;159.2;;;;1.9;1.4;;
228;Japan;1998;1.88;4.62;1.38;1.96;1.84;1.94;;;3.0;0.5;147.1;;;1.6;1.9;1.4;1.5;
229;Japan;1999;1.89;4.51;1.38;1.96;1.84;1.97;;;;;173.1;;;1.5;1.9;1.0;1.5;
230;Japan;2000;1.9;4.48;1.35;1.99;1.88;1.97;;;;;198.4;;;1.5;1.9;1.0;1.5;
231;Japan;2001;1.89;4.07;1.36;1.9;1.78;1.98;;;;;177.9;;;1.5;1.9;1.0;1.5;
232;Japan;2002;1.92;4.12;1.37;1.92;1.81;2.02;;;;;156.4;;;1.5;1.9;1.0;1.5;
233;Japan;2003;1.96;4.25;1.36;2.01;1.89;2.03;;;1.4;0.3;136.6;4.0;30.0;1.5;1.9;1.0;1.5;
234;Japan;2004;2.0;4.05;1.41;2.05;1.95;2.06;;;;;129.6;4.0;30.0;1.5;1.9;1.0;1.5;
235;Japan;2005;1.98;3.84;1.4;2.09;2.0;2.06;;;;;120.3;4.0;30.0;1.5;1.9;1.0;1.5;
236;Japan;2006;1.98;3.65;1.41;2.04;1.96;2.03;;;;;109.9;4.0;30.0;1.5;1.9;1.0;1.5;
237;Japan;2007;2.01;3.97;1.41;2.06;2.0;2.07;;;;;96.6;4.0;30.0;1.5;1.9;1.0;1.5;
238;Japan;2008;1.96;3.83;1.38;1.97;1.92;2.02;;;1.4;0.6;101.9;4.0;30.0;1.5;1.9;1.0;1.5;
239;Japan;2009;1.94;3.46;1.36;1.86;1.76;1.98;;;;;119.4;4.0;30.0;;;;;
240;Japan;2010;1.98;;;;;;;;;;127.9;;;;;;;
241;Japan;2011;1.9;;;;;;;;;;129.3;;;;;;;
242;Nederland;1990;1.92;6.35;1.37;1.92;1.62;1.68;;;;;;;;;3.1;2.4;;
243;Nederland;1991;1.91;6.2;1.34;1.91;1.55;1.68;;;;;;;;;3.1;2.4;;
244;Nederland;1992;1.88;5.76;1.35;1.81;1.5;1.67;;;;;;;;;3.1;2.4;;0.4
245;Nederland;1993;1.88;5.06;1.37;1.82;1.52;1.67;0.8;3.7;;;;;;;3.1;2.4;;0.37
246;Nederland;1994;1.93;5.4;1.4;1.88;1.58;1.7;1.0;4.5;;;;;;;3.1;2.4;;0.36
247;Nederland;1995;1.96;5.47;1.4;1.94;1.64;1.7;1.0;4.6;;;111.3;;;;3.1;2.4;;0.37
248;Nederland;1996;1.98;5.17;1.4;1.97;1.63;1.71;1.0;5.0;;;107.5;;;;3.1;2.4;;0.44
249;Nederland;1997;2.0;5.59;1.4;1.96;1.63;1.73;1.1;5.4;;;103.4;;;;3.1;2.4;;0.65
250;Nederland;1998;1.97;4.79;1.39;1.91;1.64;1.71;1.0;5.1;2.1;0.3;102.2;;;2.8;3.1;2.4;3.0;0.46
251;Nederland;1999;1.96;4.24;1.43;1.87;1.62;1.71;1.2;5.7;;;102.7;;;2.3;3.1;1.2;3.0;0.55
252;Nederland;2000;1.97;4.33;1.47;1.98;1.67;1.71;2.1;10.0;;;100.1;;;2.3;3.1;1.2;3.0;0.5
253;Nederland;2001;1.97;4.13;1.48;1.98;1.62;1.69;2.5;12.0;;;103.0;;;2.3;3.1;1.2;3.0;0.39
254;Nederland;2002;1.95;3.58;1.49;1.93;1.58;1.69;1.8;8.4;;;102.9;;;2.3;3.1;1.2;3.0;0.45
255;Nederland;2003;1.94;3.64;1.5;1.97;1.6;1.67;1.7;7.8;1.8;0.2;107.8;17.0;70.0;2.3;3.1;1.2;3.0;0.42
256;Nederland;2004;1.96;3.43;1.48;2.02;1.65;1.68;1.8;7.4;;;106.2;17.0;70.0;2.3;3.1;1.2;3.0;0.4
257;Nederland;2005;2.02;3.5;1.54;2.18;1.75;1.71;1.6;6.7;;;104.7;17.0;70.0;2.3;3.1;1.2;3.0;0.41
258;Nederland;2006;2.04;3.81;1.6;2.28;1.74;1.71;2.3;8.7;;;104.1;17.0;70.0;2.3;3.1;1.2;3.0;0.38
259;Nederland;2007;2.04;3.61;1.64;2.33;1.81;1.7;1.8;6.7;;;102.0;17.0;70.0;2.2;2.9;1.2;3.0;0.38
260;Nederland;2008;2.02;3.2;1.67;2.39;1.74;1.67;1.9;6.9;0.9;0.1;104.1;17.0;70.0;2.1;2.7;1.2;3.0;0.4
261;Nederland;2009;1.91;2.82;1.69;2.11;1.56;1.62;2.0;6.7;;;107.8;17.0;70.0;;;;;0.46
262;Nederland;2010;1.96;3.21;1.58;2.26;1.71;1.65;1.9;6.1;;;107.6;;;;;;;0.53
263;Nederland;2011;1.96;3.05;1.62;2.35;1.79;1.65;;;;;108.0;;;;;;;
264;Oostenrijk;1990;1.89;13.3;1.53;1.58;1.49;1.66;;;;;;;;;2.9;1.5;;
265;Oostenrijk;1991;1.87;12.5;1.57;1.55;1.46;1.65;;;;;;;;;2.9;1.5;;
266;Oostenrijk;1992;1.85;10.8;1.55;1.53;1.43;1.65;;;;;;;;;2.9;1.5;;
267;Oostenrijk;1993;1.84;9.84;1.54;1.51;1.39;1.64;0.0;0.2;;;;;;;2.9;1.5;;
268;Oostenrijk;1994;1.85;10.8;1.59;1.53;1.42;1.64;0.3;1.9;;;;;;;2.9;1.5;;
269;Oostenrijk;1995;1.87;9.97;1.58;1.61;1.52;1.67;0.8;4.5;;;115.5;;;;2.9;1.5;;1.06
270;Oostenrijk;1996;1.91;9.32;1.65;1.66;1.55;1.68;1.4;7.4;;;112.0;;;;2.9;1.5;;0.97
271;Oostenrijk;1997;1.91;9.01;1.61;1.72;1.62;1.69;1.3;7.6;;;107.2;;;;2.9;1.5;;0.89
272;Oostenrijk;1998;1.92;8.66;1.65;1.71;1.6;1.71;1.5;8.4;2.2;0.8;105.3;;;2.4;2.9;1.5;3.3;0.79
273;Oostenrijk;1999;1.93;8.29;1.64;1.74;1.64;1.7;1.2;7.1;;;104.9;;;2.4;2.9;1.5;2.9;0.72
274;Oostenrijk;2000;1.95;8.1;1.63;1.78;1.69;1.72;2.3;13.0;;;101.9;;;2.4;2.9;1.5;2.9;0.69
275;Oostenrijk;2001;1.97;8.6;1.64;1.81;1.71;1.74;2.4;14.0;;;104.8;;;1.5;2.9;1.5;3.3;0.68
276;Oostenrijk;2002;1.99;7.92;1.66;1.82;1.71;1.77;2.5;15.0;;;103.5;;;2.4;2.9;1.5;3.3;0.34
277;Oostenrijk;2003;1.99;7.56;1.76;1.8;1.68;1.77;2.7;16.0;1.7;0.6;103.4;2.0;40.0;2.2;2.4;1.5;3.3;0.49
278;Oostenrijk;2004;2.03;7.74;1.81;1.86;1.73;1.8;3.3;19.0;;;103.3;2.0;40.0;2.2;2.4;1.5;3.3;0.47
279;Oostenrijk;2005;2.05;6.87;1.82;1.89;1.77;1.81;2.0;10.0;;;102.5;2.0;40.0;2.2;2.4;1.5;3.3;0.47
280;Oostenrijk;2006;2.07;7.46;1.78;1.96;1.83;1.83;1.7;8.5;;;102.0;2.0;40.0;2.2;2.4;1.5;3.3;0.78
281;Oostenrijk;2007;2.08;7.71;1.84;1.98;1.87;1.83;1.7;8.5;;;102.6;2.0;40.0;2.2;2.4;1.5;3.3;0.44
282;Oostenrijk;2008;2.04;7.68;1.85;1.86;1.73;1.82;2.4;11.0;1.2;1.0;105.1;2.0;40.0;2.2;2.4;1.5;3.3;0.66
283;Oostenrijk;2009;1.97;6.36;1.8;1.71;1.57;1.77;2.3;10.0;;;108.0;2.0;40.0;;;;;0.9
284;Oostenrijk;2010;2.0;6.74;1.78;1.77;1.63;1.8;2.3;10.0;;;106.3;;;;;;;0.79
285;Oostenrijk;2011;2.01;6.53;1.8;1.9;1.75;1.76;;;;;106.7;;;;;;;
286;Polen;1990;;;;;;;;;;;;;;;2.1;0.8;;
287;Polen;1991;2.58;;;;;;;;;;;;;;2.1;0.8;;
288;Polen;1992;2.29;3.75;1.81;2.2;2.4;2.16;;;;;;;;;2.1;0.8;;
289;Polen;1993;2.44;5.31;1.76;2.14;2.32;2.24;;;;;;;;;2.1;0.8;;
290;Polen;1994;2.53;4.46;2.21;1.74;1.79;2.35;;;;;;;;;2.1;0.8;;
291;Polen;1995;2.51;4.82;2.32;1.83;1.88;2.27;;;;;47.6;;;;2.1;0.8;;
292;Polen;1996;2.44;5.15;2.11;1.66;1.68;2.29;;;;;50.7;;;;2.1;0.8;;
293;Polen;1997;2.4;5.08;2.17;1.63;1.65;2.26;;;;;51.9;;;;2.1;0.8;;
294;Polen;1998;2.38;4.69;2.24;1.6;1.63;2.27;;;3.7;3.9;53.6;;;1.9;2.1;0.8;4.1;
295;Polen;1999;2.41;4.14;2.27;1.66;1.67;2.25;;;;;51.9;;;1.9;2.1;0.8;4.1;
296;Polen;2000;2.49;4.42;2.33;1.73;1.72;2.35;;;;;57.9;;;1.9;2.1;0.8;4.1;0.95
297;Polen;2001;2.44;4.51;2.3;1.66;1.61;2.31;;;;;64.8;;;1.9;2.1;0.8;4.1;0.63
298;Polen;2002;2.55;4.39;2.54;1.77;1.72;2.37;;;;;61.2;;;1.7;2.1;0.3;4.1;0.45
299;Polen;2003;2.62;4.52;2.58;1.93;1.91;2.38;;;3.1;1.6;54.4;13.0;40.0;2.1;2.1;1.3;4.1;2.99
300;Polen;2004;2.76;5.56;2.57;2.15;2.13;2.47;2.6;16.0;;;53.3;13.0;40.0;2.2;2.1;1.8;3.6;1.43
301;Polen;2005;2.79;5.16;2.69;2.14;2.1;2.49;7.6;47.0;;;61.1;13.0;40.0;2.2;2.1;1.8;3.6;0.77
302;Polen;2006;2.82;5.65;2.84;2.16;2.13;2.48;5.2;28.0;;;62.5;13.0;40.0;2.2;2.1;1.8;3.6;0.85
303;Polen;2007;2.81;5.92;2.91;2.14;2.09;2.46;5.8;32.0;;;61.7;13.0;40.0;2.2;2.1;1.8;3.6;0.61
304;Polen;2008;2.68;5.32;2.68;2.0;1.93;2.39;7.1;38.0;2.3;0.9;69.2;13.0;40.0;2.2;2.1;1.8;3.6;0.92
305;Polen;2009;2.71;5.23;2.77;2.22;2.2;2.38;8.2;41.0;;;58.2;13.0;30.0;;;;;0.95
306;Polen;2010;2.69;5.79;2.7;2.13;2.04;2.35;8.7;42.0;;;61.9;;;;;;;0.91
307;Polen;2011;2.72;;;;;;;;;;60.1;;;;;;;
308;Spanje;1990;2.05;6.64;2.08;1.74;1.62;1.85;;;;;;;;;3.9;3.8;;
309;Spanje;1991;2.0;6.06;2.0;1.71;1.56;1.82;;;;;;;;;3.9;3.8;;
310;Spanje;1992;1.97;5.94;1.91;1.64;1.49;1.81;;;;;;;;;3.9;3.8;;2.05
311;Spanje;1993;1.96;7.06;1.87;1.59;1.43;1.81;1.0;;;;;;;;3.9;3.8;;1.2
312;Spanje;1994;2.01;7.22;1.92;1.63;1.47;1.83;1.0;;;;;;;;2.8;3.3;;1.17
313;Spanje;1995;2.05;7.53;1.92;1.69;1.54;1.85;1.2;8.3;;;89.1;;;;2.8;3.3;;1.41
314;Spanje;1996;2.04;8.57;1.84;1.69;1.55;1.83;1.4;10.0;;;90.9;;;;2.8;3.3;;1.22
315;Spanje;1997;2.01;7.75;1.75;1.69;1.55;1.8;1.4;11.0;;;87.0;;;;2.6;3.3;;1.42
316;Spanje;1998;2.02;7.33;1.78;1.7;1.58;1.79;1.5;11.0;2.4;1.3;85.6;;;3.0;2.6;3.3;3.1;0.69
317;Spanje;1999;2.02;7.0;1.81;1.72;1.6;1.77;2.1;16.0;;;86.0;;;3.0;2.6;3.3;3.1;0.53
318;Spanje;2000;2.02;6.99;1.87;1.74;1.64;1.76;3.1;24.0;;;85.0;;;3.0;2.6;3.3;3.1;0.63
319;Spanje;2001;2.03;6.92;1.9;1.73;1.63;1.79;2.9;22.0;;;85.4;;;3.1;2.6;3.5;3.1;0.88
320;Spanje;2002;2.05;6.91;1.99;1.75;1.64;1.79;2.9;22.0;;;84.7;;;3.1;2.6;3.5;3.1;0.61
321;Spanje;2003;2.07;7.16;2.05;1.74;1.63;1.79;3.4;26.0;1.6;0.4;88.4;56.0;30.0;3.0;2.5;3.5;3.1;0.55
322;Spanje;2004;2.09;6.66;2.06;1.78;1.66;1.81;3.0;21.0;;;91.0;56.0;30.0;3.0;2.5;3.5;3.1;0.46
323;Spanje;2005;2.1;6.07;2.1;1.81;1.67;1.8;4.3;30.0;;;91.2;56.0;30.0;3.0;2.5;3.5;3.1;0.47
324;Spanje;2006;2.11;5.46;2.11;1.83;1.69;1.8;4.2;26.0;;;91.8;56.0;30.0;3.0;2.5;3.5;3.1;0.49
325;Spanje;2007;2.09;5.71;2.06;1.84;1.68;1.8;4.1;25.0;;;92.9;56.0;30.0;3.0;2.5;3.5;3.1;0.46
326;Spanje;2008;2.04;5.57;2.15;1.84;1.66;1.78;3.6;22.0;1.2;0.1;95.1;56.0;30.0;3.0;2.5;3.5;3.1;0.51
327;Spanje;2009;2.02;5.44;2.2;1.85;1.65;1.78;3.4;19.0;;;97.8;56.0;30.0;;;;;0.53
328;Spanje;2010;2.07;5.26;2.29;1.95;1.76;1.79;3.2;19.0;;;97.1;;;;;;;0.47
329;Spanje;2011;2.14;5.3;2.57;2.1;1.9;1.82;;;;;97.4;;;;;;;
330;Tsjechië;1990;;;;;;;;;;;;;;;;;;
331;Tsjechië;1991;;;;;;;;;;;;;;;;;;
332;Tsjechië;1992;2.6;1.44;1.66;2.24;1.96;2.77;;;;;;;;;;;;
333;Tsjechië;1993;2.57;1.81;1.53;2.11;1.78;2.8;;;;;;;;;3.3;0.5;;
334;Tsjechië;1994;2.51;2.07;1.53;2.17;1.91;2.57;;;;;;;;;3.3;0.5;;
335;Tsjechië;1995;2.47;2.18;1.74;2.16;1.95;2.4;;;;;41.7;;;;3.3;0.5;;
336;Tsjechië;1996;2.42;2.04;1.94;2.18;1.98;2.26;;;;;43.9;;;;3.3;0.5;;
337;Tsjechië;1997;2.36;1.89;1.93;2.07;1.97;2.26;;;;;44.4;;;;3.3;0.5;;
338;Tsjechië;1998;2.46;2.03;2.03;2.06;1.98;2.41;;;2.3;2.8;47.5;;;1.9;3.3;0.5;2.1;
339;Tsjechië;1999;2.49;2.11;2.05;2.11;2.04;2.39;;;;;46.4;;;1.9;3.3;0.5;2.1;
340;Tsjechië;2000;2.48;2.2;2.06;2.11;2.07;2.37;;;;;48.1;;;1.9;3.3;0.5;2.1;2.4
341;Tsjechië;2001;2.48;2.28;2.22;2.12;2.05;2.34;;;;;50.0;;;1.9;3.3;0.5;2.1;1.92
342;Tsjechië;2002;2.42;2.12;2.25;2.06;1.95;2.3;;;;;57.1;;;1.9;3.3;0.5;2.1;3.94
343;Tsjechië;2003;2.4;2.1;2.32;2.03;1.92;2.27;;;2.1;0.9;54.6;22.0;20.0;1.9;3.3;0.5;2.1;2.86
344;Tsjechië;2004;2.42;2.13;2.35;2.11;1.98;2.21;0.4;1.4;;;55.4;22.0;20.0;1.9;3.3;0.5;2.1;0.6
345;Tsjechië;2005;2.4;2.13;2.3;2.11;1.98;2.18;2.7;13.0;;;58.2;22.0;20.0;2.1;3.3;0.9;2.1;0.64
346;Tsjechië;2006;2.41;2.12;2.24;2.16;1.99;2.19;5.2;20.0;;;61.3;22.0;20.0;2.1;3.3;0.9;2.1;0.76
347;Tsjechië;2007;2.42;2.18;2.32;2.15;1.98;2.19;4.1;17.0;;;62.4;22.0;10.0;2.0;3.1;0.9;2.1;0.78
348;Tsjechië;2008;2.38;2.11;2.25;2.11;1.87;2.17;5.3;20.0;1.6;0.7;77.2;22.0;10.0;2.0;3.1;0.9;2.1;0.99
349;Tsjechië;2009;2.39;1.79;2.28;2.22;1.92;2.12;5.2;19.0;;;73.1;22.0;0.0;;;;;0.71
350;Tsjechië;2010;2.39;1.78;2.34;2.24;1.96;2.12;5.6;21.0;;;75.2;;;;;;;0.82
351;Tsjechië;2011;2.38;2.16;2.29;2.21;1.97;2.09;;;;;76.7;;;;;;;
352;Verenigd Koninkrijk;1990;1.8;3.16;2.03;1.56;1.38;1.6;;;;;;;;;1.0;0.3;;
353;Verenigd Koninkrijk;1991;1.78;2.97;1.94;1.51;1.32;1.59;;;;;;;;;1.0;0.3;;
354;Verenigd Koninkrijk;1992;1.79;3.03;1.88;1.62;1.35;1.56;;;;;;;;;1.0;0.3;;0.25
355;Verenigd Koninkrijk;1993;1.84;3.39;1.97;1.67;1.47;1.6;2.2;11.0;;;;;;;1.0;0.3;;0.19
356;Verenigd Koninkrijk;1994;1.88;3.47;2.06;1.73;1.52;1.62;2.9;15.0;;;;;;;1.0;0.3;;0.29
357;Verenigd Koninkrijk;1995;1.9;3.86;1.94;1.77;1.55;1.63;3.2;16.0;;;92.4;;;;1.0;0.3;;0.37
358;Verenigd Koninkrijk;1996;1.94;3.85;1.93;1.85;1.58;1.65;3.1;17.0;;;92.8;;;;1.0;0.3;;0.38
359;Verenigd Koninkrijk;1997;1.93;3.22;1.88;1.83;1.59;1.66;3.2;20.0;;;107.7;;;;1.0;0.3;;0.32
360;Verenigd Koninkrijk;1998;1.89;2.98;1.9;1.72;1.51;1.64;2.9;18.0;1.5;0.1;112.3;;;1.0;1.0;0.3;2.9;0.31
361;Verenigd Koninkrijk;1999;1.87;2.89;1.89;1.7;1.47;1.62;2.6;16.0;;;115.6;;;1.0;1.0;0.3;2.9;0.18
362;Verenigd Koninkrijk;2000;1.83;2.88;1.81;1.72;1.42;1.57;3.7;23.0;;;120.0;;;1.1;1.1;0.3;2.9;0.22
363;Verenigd Koninkrijk;2001;1.81;2.75;1.88;1.71;1.42;1.55;3.7;23.0;;;116.8;;;1.1;1.1;0.3;2.9;0.24
364;Verenigd Koninkrijk;2002;1.83;3.11;1.89;1.7;1.41;1.59;3.8;23.0;;;117.1;;;1.1;1.1;0.4;2.9;0.29
365;Verenigd Koninkrijk;2003;1.85;3.29;1.96;1.67;1.39;1.61;7.2;42.0;1.0;0.1;107.9;22.0;10.0;1.1;1.1;0.4;2.9;0.26
366;Verenigd Koninkrijk;2004;1.86;3.3;2.04;1.67;1.39;1.61;4.6;25.0;;;108.5;22.0;10.0;1.1;1.1;0.4;2.9;0.29
367;Verenigd Koninkrijk;2005;1.85;2.51;2.0;1.7;1.39;1.61;3.5;20.0;;;109.8;22.0;10.0;1.1;1.1;0.4;2.9;0.24
368;Verenigd Koninkrijk;2006;1.86;2.52;1.97;1.77;1.4;1.61;4.6;23.0;;;110.6;22.0;10.0;1.1;1.1;0.4;2.9;0.21
369;Verenigd Koninkrijk;2007;1.87;2.54;2.02;1.74;1.39;1.62;4.0;20.0;;;114.0;22.0;10.0;1.1;1.1;0.4;2.9;0.26
370;Verenigd Koninkrijk;2008;1.86;2.64;1.95;1.77;1.37;1.62;4.4;21.0;0.8;0.0;103.0;22.0;10.0;1.1;1.1;0.4;2.9;0.25
371;Verenigd Koninkrijk;2009;1.79;2.37;1.85;1.74;1.38;1.57;6.2;26.0;;;96.6;22.0;0.0;;;;;0.29
372;Verenigd Koninkrijk;2010;1.82;1.78;1.94;1.68;1.39;1.59;6.5;28.0;;;100.3;;;;;;;0.29
373;Verenigd Koninkrijk;2011;1.84;2.58;2.08;1.71;1.42;1.58;;;;;101.7;;;;;;;
374;Verenigde Staten;1990;1.73;3.91;1.46;1.63;1.41;1.57;;;;;;;;;0.2;0.3;;
375;Verenigde Staten;1991;1.72;3.66;1.45;1.59;1.41;1.58;;;;;;;;;0.2;0.3;;
376;Verenigde Staten;1992;1.72;3.93;1.46;1.57;1.41;1.57;;;;;;;;;0.2;0.3;;
377;Verenigde Staten;1993;1.73;3.72;1.48;1.58;1.42;1.58;;;;;;;;;0.2;0.3;;
378;Verenigde Staten;1994;1.75;3.73;1.5;1.63;1.45;1.58;;;;;;;;;0.2;0.3;;
379;Verenigde Staten;1995;1.75;3.27;1.49;1.68;1.49;1.59;;;;;88.3;;;;0.2;0.3;;
380;Verenigde Staten;1996;1.76;3.7;1.5;1.71;1.51;1.6;;;;;90.2;;;;0.2;0.3;;
381;Verenigde Staten;1997;1.77;3.44;1.47;1.71;1.54;1.61;;;;;100.1;;;;0.2;0.3;;
382;Verenigde Staten;1998;1.74;3.81;1.51;1.65;1.56;1.6;;;2.0;0.4;100.7;;;0.7;0.2;0.3;2.9;
383;Verenigde Staten;1999;1.74;3.59;1.52;1.66;1.57;1.6;;;;;105.6;;;0.7;0.2;0.3;2.9;
384;Verenigde Staten;2000;1.71;3.64;1.5;1.6;1.5;1.58;;;;;121.2;;;0.7;0.2;0.3;2.9;
385;Verenigde Staten;2001;1.71;3.58;1.49;1.59;1.47;1.59;;;;;126.1;;;0.7;0.2;0.3;2.9;
386;Verenigde Staten;2002;1.73;3.12;1.49;1.64;1.54;1.61;;;;;119.8;;;0.7;0.2;0.3;2.9;
387;Verenigde Staten;2003;1.74;3.88;1.5;1.65;1.53;1.6;;;1.6;0.4;101.5;0.0;0.0;0.7;0.2;0.3;2.9;
388;Verenigde Staten;2004;1.76;4.17;1.53;1.78;1.65;1.6;;;;;92.9;0.0;0.0;0.7;0.2;0.3;2.9;
389;Verenigde Staten;2005;1.78;3.98;1.55;1.85;1.71;1.61;;;;;92.6;0.0;0.0;0.7;0.2;0.3;2.9;
390;Verenigde Staten;2006;1.78;3.25;1.51;1.89;1.72;1.61;;;;;92.7;0.0;0.0;0.7;0.2;0.3;2.9;
391;Verenigde Staten;2007;1.78;3.47;1.47;1.92;1.75;1.61;;;;;85.1;0.0;0.0;0.7;0.2;0.3;2.9;
392;Verenigde Staten;2008;1.76;3.77;1.4;1.9;1.69;1.6;;;1.2;0.2;81.8;0.0;0.0;0.7;0.2;0.3;2.9;
393;Verenigde Staten;2009;1.77;3.18;1.4;1.95;1.78;1.63;;;;;88.8;0.0;0.0;;;;;
394;Verenigde Staten;2010;1.81;;;;;;;;;;92.4;;;;;;;
395;Verenigde Staten;2011;1.81;;;;;;;;;;88.0;;;;;;;
396;Zuid-Korea;1990;2.24;8.61;1.38;1.88;1.79;2.04;;;;;;;;;3.2;2.3;;
397;Zuid-Korea;1991;2.18;8.7;1.41;1.89;1.81;1.97;;;;;;;;;3.2;2.3;;
398;Zuid-Korea;1992;2.18;9.62;1.43;1.89;1.79;1.96;;;;;;;;;3.2;2.3;;
399;Zuid-Korea;1993;2.18;8.44;1.46;1.94;1.84;1.95;;;;;;;;;3.2;2.3;;
400;Zuid-Korea;1994;2.18;9.01;1.49;1.95;1.85;1.92;;;;;;;;;3.2;2.3;;
401;Zuid-Korea;1995;2.15;10.0;1.52;1.9;1.8;1.89;;;;;;;;;3.2;2.3;;
402;Zuid-Korea;1996;2.1;9.77;1.49;1.82;1.73;1.86;;;;;;;;;3.2;2.3;;
403;Zuid-Korea;1997;2.18;9.23;1.47;1.97;1.88;1.91;;;;;;;;;3.2;2.3;;
404;Zuid-Korea;1998;2.26;9.07;1.46;2.26;2.15;1.95;;;2.7;1.9;;;;2.0;2.4;1.7;1.9;
405;Zuid-Korea;1999;2.33;9.88;1.49;2.34;2.21;1.95;;;;;;;;2.0;2.4;1.7;1.9;
406;Zuid-Korea;2000;2.33;9.21;1.47;2.32;2.19;1.95;;;;;;;;2.0;2.4;1.7;1.9;
407;Zuid-Korea;2001;2.29;9.29;1.44;2.19;2.05;1.96;;;;;;;;2.0;2.4;1.7;1.9;
408;Zuid-Korea;2002;2.3;9.61;1.42;2.16;2.03;1.99;;;;;;;;2.0;2.4;1.7;1.9;
409;Zuid-Korea;2003;2.25;9.11;1.42;2.14;2.02;1.95;;;1.8;1.5;;91.0;30.0;2.0;2.4;1.7;1.9;
410;Zuid-Korea;2004;2.24;9.6;1.39;2.17;2.07;1.95;;;;;;91.0;30.0;2.0;2.4;1.7;1.9;
411;Zuid-Korea;2005;2.18;9.36;1.41;2.05;1.96;1.92;;;;;;91.0;30.0;2.0;2.4;1.7;1.9;
412;Zuid-Korea;2006;2.16;9.41;1.46;2.0;1.91;1.91;;;;;;91.0;30.0;2.0;2.4;1.7;1.9;
413;Zuid-Korea;2007;2.17;9.15;1.47;2.02;1.94;1.92;;;;;;91.0;30.0;2.0;2.4;1.7;1.9;
414;Zuid-Korea;2008;2.16;8.84;1.43;2.03;2.01;1.91;;;1.1;1.3;;91.0;30.0;1.9;2.4;1.4;1.9;
415;Zuid-Korea;2009;2.16;7.86;1.43;2.09;2.05;1.89;;;;;;91.0;30.0;;;;;
416;Zuid-Korea;2010;2.22;;;;;;;;;;;;;;;;;
417;Zuid-Korea;2011;2.22;;;;;;;;;;;;;;;;;
418;Zweden;1990;1.7;3.68;1.3;1.6;1.4;1.5;;;;;;;;;2.9;4.1;;
419;Zweden;1991;1.74;3.43;1.28;1.55;1.33;1.51;;;;;;;;;2.9;4.1;;
420;Zweden;1992;1.76;3.32;1.3;1.56;1.32;1.53;;;;;;;;;2.9;4.1;;
421;Zweden;1993;1.81;3.83;1.29;1.67;1.49;1.51;0.1;0.5;;;;;;;2.9;2.1;;
422;Zweden;1994;1.85;4.02;1.28;1.78;1.61;1.52;1.8;8.1;;;;;;;2.9;2.1;;
423;Zweden;1995;1.91;4.31;1.33;1.92;1.76;1.56;2.3;10.0;;;125.9;;;;2.9;2.1;;0.53
424;Zweden;1996;1.84;3.82;1.3;1.77;1.62;1.54;2.2;10.0;;;134.9;;;;2.9;2.1;;0.51
425;Zweden;1997;1.85;3.81;1.26;1.78;1.64;1.57;2.3;11.0;;;131.7;;;;2.9;1.6;;0.47
426;Zweden;1998;1.86;3.69;1.29;1.77;1.65;1.58;2.3;11.0;2.1;0.7;127.1;;;2.5;2.9;1.6;3.8;0.5
