ID;Dividend;Perioden;TotaalOndernemingenEnFondsen_1;TotaalOndernemingen_2;TotaalIndustrie_3;Basisgoederen_4;Consumentengoederen_5;Kapitaalgoederen_6;BouwnijverheidEnInstallatie_7;Delfstoffenwinning_8;Handel_9;TransportOpslagEnCommunicatie_10;NietFinancieleDienstverlening_11;BankenFinancieleDienstverlening_12;Verzekeraars_13;TotaalFondsen_14;Beleggingsfondsen_15;Vastgoedfondsen_16;OverigeFondsen_17
503;Keuzedividend;1999 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
504;Keuzedividend;1999 februari;37.0;37.0;37.0;0.0;37.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
505;Keuzedividend;1999 maart;16.0;8.0;1.0;0.0;0.0;1.0;0.0;0;7.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0
506;Keuzedividend;1999 april;480.0;426.0;227.0;168.0;19.0;40.0;0.0;0;47.0;0.0;131.0;20.0;0.0;54.0;8.0;46.0;0.0
507;Keuzedividend;1999 mei;2584.0;2395.0;119.0;19.0;71.0;29.0;57.0;0;301.0;376.0;58.0;517.0;967.0;190.0;8.0;182.0;0.0
508;Keuzedividend;1999 juni;5023.0;4875.0;4305.0;29.0;4213.0;63.0;43.0;0;45.0;131.0;42.0;26.0;283.0;149.0;20.0;0.0;128.0
509;Keuzedividend;1999 juli;26.0;13.0;13.0;1.0;11.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;13.0;0.0
510;Keuzedividend;1999 augustus;94.0;94.0;52.0;52.0;0.0;0.0;0.0;0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
511;Keuzedividend;1999 september;1809.0;1700.0;28.0;0.0;23.0;4.0;0.0;0;98.0;238.0;0.0;441.0;895.0;109.0;0.0;9.0;100.0
512;Keuzedividend;1999 oktober;20.0;20.0;13.0;0.0;0.0;13.0;0.0;0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
513;Keuzedividend;1999 november;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;26.0;0.0
514;Keuzedividend;1999 december;40.0;40.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;13.0;0.0;28.0;0.0;0.0;0.0;0.0
515;Keuzedividend;1999;10157.0;9608.0;4795.0;271.0;4374.0;150.0;100.0;0;506.0;786.0;244.0;1005.0;2173.0;549.0;36.0;285.0;228.0
516;Keuzedividend;2000 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
517;Keuzedividend;2000 februari;44.0;44.0;42.0;0.0;42.0;0.0;0.0;0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
518;Keuzedividend;2000 maart;21.0;8.0;1.0;0.0;0.0;1.0;0.0;0;7.0;0.0;0.0;0.0;0.0;13.0;0.0;13.0;0.0
519;Keuzedividend;2000 april;420.0;374.0;197.0;111.0;26.0;60.0;0.0;0;1.0;0.0;155.0;20.0;0.0;46.0;0.0;46.0;0.0
520;Keuzedividend;2000 mei;3516.0;3374.0;99.0;15.0;82.0;2.0;107.0;0;394.0;344.0;161.0;793.0;1474.0;143.0;1.0;141.0;0.0
521;Keuzedividend;2000 juni;748.0;739.0;100.0;40.0;0.0;61.0;8.0;0;96.0;115.0;37.0;9.0;374.0;9.0;8.0;1.0;0.0
522;Keuzedividend;2000 juli;223.0;104.0;104.0;91.0;14.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;119.0;0.0;119.0;0.0
523;Keuzedividend;2000 augustus;52.0;52.0;52.0;52.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
524;Keuzedividend;2000 september;2040.0;2040.0;66.0;0.0;61.0;5.0;0.0;0;150.0;0.0;27.0;600.0;1196.0;0.0;0.0;0.0;0.0
525;Keuzedividend;2000 oktober;87.0;87.0;13.0;0.0;0.0;13.0;0.0;0;10.0;65.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
526;Keuzedividend;2000 november;32.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;32.0;0.0
527;Keuzedividend;2000 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
528;Keuzedividend;2000;7183.0;6822.0;674.0;308.0;226.0;141.0;115.0;0;661.0;524.0;380.0;1422.0;3044.0;361.0;10.0;352.0;0.0
529;Keuzedividend;2001 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
530;Keuzedividend;2001 februari;55.0;53.0;50.0;0.0;50.0;0.0;0.0;0;3.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
531;Keuzedividend;2001 maart;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
532;Keuzedividend;2001 april;39.0;31.0;10.0;1.0;0.0;9.0;0.0;0;7.0;0.0;14.0;0.0;0.0;8.0;2.0;6.0;0.0
533;Keuzedividend;2001 mei;1830.0;1643.0;117.0;0.0;87.0;29.0;21.0;0;510.0;116.0;286.0;0.0;594.0;187.0;2.0;184.0;0.0
534;Keuzedividend;2001 juni;992.0;989.0;112.0;49.0;18.0;45.0;38.0;0;45.0;0.0;29.0;766.0;0.0;3.0;2.0;1.0;0.0
535;Keuzedividend;2001 juli;112.0;1.0;1.0;1.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;111.0;2.0;108.0;0.0
536;Keuzedividend;2001 augustus;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
537;Keuzedividend;2001 september;1513.0;1510.0;79.0;0.0;73.0;6.0;0.0;0;194.0;0.0;28.0;685.0;524.0;2.0;2.0;0.0;0.0
538;Keuzedividend;2001 oktober;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
539;Keuzedividend;2001 november;36.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;36.0;2.0;34.0;0.0
540;Keuzedividend;2001 december;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
541;Keuzedividend;2001;4587.0;4228.0;368.0;51.0;229.0;88.0;58.0;0;758.0;116.0;357.0;1451.0;1119.0;359.0;26.0;333.0;0.0
542;Keuzedividend;2002 januari;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
543;Keuzedividend;2002 februari;61.0;60.0;60.0;0.0;60.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
544;Keuzedividend;2002 maart;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0;1.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
545;Keuzedividend;2002 april;72.0;66.0;14.0;2.0;2.0;10.0;0.0;0;10.0;0.0;0.0;41.0;0.0;7.0;0.0;7.0;0.0
546;Keuzedividend;2002 mei;2400.0;2329.0;79.0;0.0;79.0;0.0;28.0;0;555.0;0.0;319.0;694.0;654.0;71.0;0.0;71.0;0.0
547;Keuzedividend;2002 juni;168.0;167.0;93.0;0.0;18.0;75.0;0.0;0;26.0;0.0;34.0;14.0;0.0;1.0;0.0;1.0;0.0
548;Keuzedividend;2002 juli;48.0;46.0;45.0;45.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0
549;Keuzedividend;2002 augustus;31.0;30.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;30.0;0.0;0.0;1.0;1.0;0.0;0.0
550;Keuzedividend;2002 september;1494.0;1493.0;55.0;0.0;55.0;0.0;0.0;0;202.0;0.0;0.0;705.0;530.0;1.0;1.0;0.0;0.0
551;Keuzedividend;2002 oktober;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
552;Keuzedividend;2002 november;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;41.0;1.0;40.0;0.0
553;Keuzedividend;2002 december;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
554;Keuzedividend;2002;4327.0;4192.0;347.0;47.0;215.0;86.0;28.0;0;794.0;0.0;383.0;1455.0;1185.0;135.0;16.0;119.0;0.0
555;Keuzedividend;2003 januari;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
556;Keuzedividend;2003 februari;66.0;66.0;66.0;0.0;66.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
557;Keuzedividend;2003 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
558;Keuzedividend;2003 april;192.0;192.0;20.0;0.0;9.0;12.0;0.0;0;15.0;0.0;157.0;0.0;0.0;0.0;0.0;0.0;0.0
559;Keuzedividend;2003 mei;1971.0;1927.0;48.0;0.0;0.0;48.0;0.0;0;9.0;0.0;177.0;716.0;976.0;44.0;0.0;44.0;0.0
560;Keuzedividend;2003 juni;141.0;140.0;60.0;47.0;13.0;0.0;33.0;0;10.0;7.0;29.0;0.0;0.0;1.0;0.0;1.0;0.0
561;Keuzedividend;2003 juli;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
562;Keuzedividend;2003 augustus;34.0;33.0;3.0;0.0;3.0;0.0;0.0;0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0
563;Keuzedividend;2003 september;1996.0;1995.0;1.0;0.0;1.0;0.0;0.0;0;0.0;0.0;0.0;716.0;1279.0;0.0;0.0;0.0;0.0
564;Keuzedividend;2003 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
565;Keuzedividend;2003 november;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;42.0;0.0;42.0;0.0
566;Keuzedividend;2003 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
567;Keuzedividend;2003;4448.0;4354.0;198.0;47.0;91.0;59.0;33.0;0;34.0;7.0;395.0;1432.0;2255.0;94.0;7.0;87.0;0.0
568;Keuzedividend;2004 januari;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0
569;Keuzedividend;2004 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
570;Keuzedividend;2004 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
571;Keuzedividend;2004 april;46.0;40.0;22.0;0.0;9.0;13.0;0.0;0;18.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0
572;Keuzedividend;2004 mei;1596.0;1553.0;113.0;2.0;70.0;41.0;0.0;0;10.0;0.0;306.0;822.0;303.0;43.0;3.0;40.0;0.0
573;Keuzedividend;2004 juni;1183.0;1179.0;15.0;0.0;15.0;0.0;28.0;0;11.0;30.0;58.0;1.0;1037.0;4.0;3.0;1.0;0.0
574;Keuzedividend;2004 juli;57.0;57.0;55.0;55.0;0.0;0.0;0.0;0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
575;Keuzedividend;2004 augustus;861.0;858.0;5.0;0.0;5.0;0.0;0.0;0;0.0;0.0;30.0;823.0;0.0;3.0;3.0;0.0;0.0
576;Keuzedividend;2004 september;1388.0;1388.0;2.0;0.0;2.0;0.0;0.0;0;0.0;0.0;0.0;0.0;1386.0;0.0;0.0;0.0;0.0
577;Keuzedividend;2004 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
578;Keuzedividend;2004 november;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;46.0;0.0
579;Keuzedividend;2004 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
580;Keuzedividend;2004;5179.0;5075.0;211.0;57.0;100.0;54.0;28.0;0;39.0;30.0;396.0;1645.0;2726.0;104.0;11.0;93.0;0.0
581;Keuzedividend;2005 januari;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0
582;Keuzedividend;2005 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
583;Keuzedividend;2005 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
584;Keuzedividend;2005 april;226.0;220.0;27.0;0.0;10.0;17.0;0.0;0;21.0;0.0;164.0;8.0;0.0;6.0;0.0;6.0;0.0
585;Keuzedividend;2005 mei;1538.0;1459.0;13.0;3.0;10.0;0.0;0.0;0;25.0;33.0;142.0;919.0;326.0;79.0;3.0;76.0;0.0
586;Keuzedividend;2005 juni;167.0;165.0;59.0;0.0;13.0;45.0;21.0;0;13.0;0.0;72.0;0.0;0.0;1.0;1.0;0.0;0.0
587;Keuzedividend;2005 juli;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0
588;Keuzedividend;2005 augustus;949.0;947.0;7.0;0.0;7.0;0.0;0.0;0;0.0;0.0;0.0;940.0;0.0;2.0;2.0;0.0;0.0
589;Keuzedividend;2005 september;407.0;407.0;60.0;57.0;3.0;0.0;0.0;0;0.0;0.0;0.0;0.0;347.0;0.0;0.0;0.0;0.0
590;Keuzedividend;2005 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
591;Keuzedividend;2005 november;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;53.0;0.0;53.0;0.0
592;Keuzedividend;2005 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
593;Keuzedividend;2005;3346.0;3200.0;166.0;60.0;44.0;62.0;21.0;0;59.0;33.0;381.0;1868.0;673.0;146.0;10.0;136.0;0.0
594;Keuzedividend;2006 januari;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0
595;Keuzedividend;2006 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
596;Keuzedividend;2006 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
597;Keuzedividend;2006 april;47.0;40.0;13.0;0.0;12.0;1.0;0.0;0;21.0;0.0;0.0;6.0;0.0;7.0;0.0;7.0;0.0
598;Keuzedividend;2006 mei;1816.0;1792.0;81.0;6.0;40.0;35.0;0.0;0;30.0;0.0;167.0;1146.0;368.0;24.0;4.0;20.0;0.0
599;Keuzedividend;2006 juni;191.0;191.0;134.0;0.0;46.0;88.0;0.0;0;14.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0
600;Keuzedividend;2006 juli;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
601;Keuzedividend;2006 augustus;1065.0;1061.0;10.0;0.0;10.0;0.0;0.0;0;0.0;0.0;0.0;1050.0;0.0;4.0;4.0;0.0;0.0
602;Keuzedividend;2006 september;463.0;463.0;4.0;0.0;4.0;0.0;0.0;0;0.0;0.0;0.0;75.0;384.0;0.0;0.0;0.0;0.0
603;Keuzedividend;2006 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
604;Keuzedividend;2006 november;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;56.0;0.0;56.0;0.0
605;Keuzedividend;2006 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
606;Keuzedividend;2006;3646.0;3550.0;243.0;6.0;114.0;124.0;0.0;0;66.0;0.0;213.0;2276.0;752.0;96.0;12.0;84.0;0.0
607;Keuzedividend;2007 januari;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
608;Keuzedividend;2007 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
609;Keuzedividend;2007 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
610;Keuzedividend;2007 april;88.0;79.0;16.0;0.0;16.0;0.0;0.0;0;62.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0;0.0
611;Keuzedividend;2007 mei;2116.0;2076.0;145.0;27.0;100.0;18.0;0.0;0;0.0;0.0;282.0;1146.0;503.0;40.0;5.0;35.0;0.0
612;Keuzedividend;2007 juni;229.0;229.0;80.0;0.0;0.0;80.0;0.0;0;21.0;35.0;1.0;92.0;0.0;0.0;0.0;0.0;0.0
613;Keuzedividend;2007 juli;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0
614;Keuzedividend;2007 augustus;31.0;17.0;17.0;0.0;17.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0
615;Keuzedividend;2007 september;580.0;580.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;580.0;0.0;0.0;0.0;0.0
616;Keuzedividend;2007 oktober;17.0;17.0;17.0;17.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
617;Keuzedividend;2007 november;71.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;71.0;12.0;59.0;0.0
618;Keuzedividend;2007 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
619;Keuzedividend;2007;3142.0;3002.0;276.0;44.0;133.0;98.0;0.0;0;84.0;35.0;287.0;1237.0;1083.0;139.0;36.0;104.0;0.0
620;Keuzedividend;2008 januari;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0
621;Keuzedividend;2008 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
622;Keuzedividend;2008 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
623;Keuzedividend;2008 april;74.0;66.0;0.0;0.0;0.0;0.0;0.0;0;66.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0
624;Keuzedividend;2008 mei;1066.0;978.0;137.0;19.0;85.0;33.0;0.0;0;0.0;0.0;338.0;0.0;503.0;87.0;16.0;71.0;0.0
625;Keuzedividend;2008 juni;198.0;198.0;109.0;0.0;0.0;109.0;0.0;0;32.0;52.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
626;Keuzedividend;2008 juli;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0
627;Keuzedividend;2008 augustus;31.0;14.0;14.0;0.0;14.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;17.0;17.0;0.0;0.0
628;Keuzedividend;2008 september;471.0;471.0;5.0;0.0;5.0;0.0;0.0;0;0.0;0.0;0.0;0.0;466.0;0.0;0.0;0.0;0.0
629;Keuzedividend;2008 oktober;10.0;10.0;10.0;10.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
630;Keuzedividend;2008 november;77.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;77.0;14.0;63.0;0.0
631;Keuzedividend;2008 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
632;Keuzedividend;2008;1937.0;1742.0;275.0;29.0;104.0;142.0;0.0;0;98.0;52.0;348.0;0.0;969.0;193.0;51.0;142.0;0.0
633;Keuzedividend;2009 januari;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
634;Keuzedividend;2009 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
635;Keuzedividend;2009 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
636;Keuzedividend;2009 april;120.0;76.0;0.0;0.0;0.0;0.0;48.0;0;28.0;0.0;0.0;0.0;0.0;44.0;0.0;44.0;0.0
637;Keuzedividend;2009 mei;746.0;531.0;149.0;3.0;93.0;53.0;0.0;0;12.0;69.0;302.0;0.0;0.0;215.0;5.0;210.0;0.0
638;Keuzedividend;2009 juni;219.0;219.0;50.0;0.0;0.0;50.0;102.0;0;13.0;53.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
639;Keuzedividend;2009 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
640;Keuzedividend;2009 augustus;72.0;66.0;0.0;0.0;0.0;0.0;0.0;0;0.0;66.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0
641;Keuzedividend;2009 september;5.0;5.0;5.0;0.0;5.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
642;Keuzedividend;2009 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
643;Keuzedividend;2009 november;66.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;66.0;2.0;64.0;0.0
644;Keuzedividend;2009 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
645;Keuzedividend;2009;1230.0;897.0;204.0;3.0;98.0;103.0;150.0;0;53.0;188.0;302.0;0.0;0.0;333.0;15.0;318.0;0.0
646;Keuzedividend;2010 januari;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0
647;Keuzedividend;2010 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
648;Keuzedividend;2010 maart;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
649;Keuzedividend;2010 april;902.0;902.0;720.0;0.0;39.0;681.0;53.0;0;0.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
650;Keuzedividend;2010 mei;857.0;545.0;201.0;0.0;88.0;113.0;0.0;0;33.0;0.0;311.0;0.0;0.0;313.0;8.0;305.0;0.0
651;Keuzedividend;2010 juni;221.0;221.0;0.0;0.0;0.0;0.0;117.0;0;0.0;0.0;20.0;0.0;83.0;0.0;0.0;0.0;0.0
652;Keuzedividend;2010 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
653;Keuzedividend;2010 augustus;141.0;131.0;18.0;0.0;18.0;0.0;0.0;0;9.0;105.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0
654;Keuzedividend;2010 september;66.0;66.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;66.0;0.0;0.0;0.0;0.0
655;Keuzedividend;2010 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
656;Keuzedividend;2010 november;79.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;79.0;7.0;72.0;0.0
657;Keuzedividend;2010 december;1062.0;1062.0;0.0;0.0;0.0;0.0;0.0;1062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
658;Keuzedividend;2010;3331.0;2927.0;938.0;0.0;145.0;794.0;170.0;1062;42.0;235.0;332.0;0.0;149.0;404.0;27.0;377.0;0.0
659;Keuzedividend;2011 januari;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0
660;Keuzedividend;2011 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
661;Keuzedividend;2011 maart;1215.0;1207.0;0.0;0.0;0.0;0.0;0.0;1098;0.0;109.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0
662;Keuzedividend;2011 april;95.0;95.0;35.0;0.0;35.0;0.0;60.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
663;Keuzedividend;2011 mei;1748.0;1431.0;1190.0;166.0;118.0;771.0;13.0;0;35.0;0.0;200.0;0.0;0.0;317.0;11.0;306.0;0.0
664;Keuzedividend;2011 juni;1576.0;1576.0;147.0;0.0;36.0;111.0;132.0;1052;0.0;0.0;145.0;0.0;101.0;0.0;0.0;0.0;0.0
665;Keuzedividend;2011 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
666;Keuzedividend;2011 augustus;217.0;205.0;93.0;75.0;18.0;0.0;0.0;0;9.0;103.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0
667;Keuzedividend;2011 september;1126.0;1126.0;0.0;0.0;0.0;0.0;0.0;1054;0.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0;0.0
668;Keuzedividend;2011 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
669;Keuzedividend;2011 november;153.0;76.0;76.0;76.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;77.0;0.0;77.0;0.0
