ID;Classificaties;Perioden;TotaalAanbod_1;ProductieBasisprijzen_2;Invoer_3;TotaalMarges_4;HandelsEnVervoersmarges_5;BelProductgebonden_6;SubsProductgebonden_7;TotaalGebruik_8;Uitvoer_9;IntermediairVerbruik_10;HuishoudensConsumptieveBestedingen_11;OverheidConsumptieveBestedingen_12;IZWConsumptieveBestedingen_13;InvesteringenInVasteActiva_14;VeranderingenInVoorraden_15
108;Diensten i.v.m. landbouw en veeteelt;2003;3262.0;3262.0;0.0;-38.0;0.0;0.0;-38.0;3224.0;0.0;2604.0;620.0;0.0;0.0;0.0;0.0
109;Diensten i.v.m. landbouw en veeteelt;2004;3396.0;3396.0;0.0;-34.0;0.0;0.0;-34.0;3362.0;0.0;2676.0;686.0;0.0;0.0;0.0;0.0
110;Diensten i.v.m. landbouw en veeteelt;2005;3488.0;3488.0;0.0;-31.0;0.0;0.0;-31.0;3457.0;0.0;2713.0;744.0;0.0;0.0;0.0;0.0
111;Diensten i.v.m. landbouw en veeteelt;2006;3858.0;3858.0;0.0;-30.0;0.0;0.0;-30.0;3828.0;0.0;3036.0;792.0;0.0;0.0;0.0;0.0
112;Diensten i.v.m. landbouw en veeteelt;2007;4125.0;4125.0;0.0;-42.0;0.0;0.0;-42.0;4083.0;0.0;3214.0;869.0;0.0;0.0;0.0;0.0
113;Diensten i.v.m. landbouw en veeteelt;2008;4346.0;4346.0;0.0;-31.0;0.0;0.0;-31.0;4315.0;0.0;3397.0;918.0;0.0;0.0;0.0;0.0
114;Diensten i.v.m. landbouw en veeteelt;2009;4439.0;4439.0;0.0;-34.0;0.0;0.0;-34.0;4405.0;0.0;3438.0;967.0;0.0;0.0;0.0;0.0
115;Bosbouwprodukten;1987;211.0;78.0;133.0;40.0;56.0;2.0;-18.0;251.0;39.0;117.0;77.0;0.0;0.0;0.0;18.0
116;Bosbouwprodukten;1988;234.0;84.0;150.0;27.0;42.0;3.0;-18.0;261.0;41.0;122.0;77.0;0.0;0.0;0.0;21.0
117;Bosbouwprodukten;1989;247.0;85.0;162.0;31.0;46.0;4.0;-19.0;278.0;57.0;122.0;87.0;0.0;0.0;0.0;12.0
118;Bosbouwprodukten;1990;255.0;93.0;162.0;35.0;50.0;4.0;-19.0;290.0;70.0;118.0;94.0;0.0;0.0;0.0;8.0
119;Bosbouwprodukten;1991;269.0;102.0;167.0;38.0;53.0;5.0;-20.0;307.0;77.0;116.0;95.0;0.0;0.0;0.0;19.0
120;Bosbouwprodukten;1992;268.0;107.0;161.0;38.0;53.0;5.0;-20.0;306.0;79.0;113.0;97.0;0.0;0.0;0.0;17.0
121;Bosbouwprodukten;1993;253.0;101.0;152.0;41.0;59.0;4.0;-22.0;294.0;74.0;121.0;100.0;0.0;0.0;0.0;-1.0
122;Bosbouwprodukten;1994;288.0;124.0;164.0;42.0;59.0;4.0;-21.0;330.0;86.0;134.0;101.0;0.0;0.0;0.0;9.0
123;Bosbouwprodukten;1995;300.0;123.0;177.0;43.0;62.0;5.0;-24.0;343.0;98.0;142.0;103.0;0.0;0.0;0.0;0.0
124;Bosbouwprodukten;1996;326.0;125.0;201.0;41.0;60.0;5.0;-24.0;367.0;110.0;151.0;106.0;0.0;0.0;0.0;0.0
125;Bosbouwprodukten;1997;351.0;130.0;221.0;40.0;57.0;5.0;-22.0;391.0;128.0;156.0;106.0;0.0;0.0;0.0;1.0
126;Bosbouwprodukten;1998;372.0;136.0;236.0;35.0;57.0;4.0;-26.0;407.0;148.0;155.0;104.0;0.0;0.0;0.0;0.0
127;Bosbouwprodukten;1999;388.0;125.0;263.0;40.0;54.0;6.0;-20.0;428.0;175.0;150.0;102.0;0.0;0.0;0.0;1.0
128;Bosbouwprodukten;2000;450.0;132.0;318.0;44.0;60.0;6.0;-22.0;494.0;218.0;161.0;115.0;0.0;0.0;0.0;0.0
129;Bosbouwprodukten;2001;458.0;140.0;318.0;47.0;59.0;6.0;-18.0;505.0;219.0;165.0;121.0;0.0;0.0;0.0;0.0
130;Bosbouwprodukten;2002;465.0;154.0;311.0;55.0;64.0;6.0;-15.0;520.0;239.0;168.0;111.0;0.0;0.0;0.0;2.0
131;Bosbouwprodukten;2003;435.0;153.0;282.0;45.0;61.0;5.0;-21.0;480.0;228.0;133.0;117.0;0.0;0.0;0.0;2.0
132;Bosbouwprodukten;2004;431.0;157.0;274.0;51.0;64.0;5.0;-18.0;482.0;241.0;122.0;118.0;0.0;0.0;0.0;1.0
133;Bosbouwprodukten;2005;439.0;160.0;279.0;51.0;64.0;4.0;-17.0;490.0;244.0;126.0;118.0;0.0;0.0;0.0;2.0
134;Bosbouwprodukten;2006;474.0;156.0;318.0;56.0;69.0;4.0;-17.0;530.0;287.0;133.0;109.0;0.0;0.0;0.0;1.0
135;Bosbouwprodukten;2007;540.0;168.0;372.0;59.0;77.0;5.0;-23.0;599.0;329.0;149.0;117.0;0.0;0.0;0.0;4.0
136;Bosbouwprodukten;2008;544.0;176.0;368.0;64.0;79.0;4.0;-19.0;608.0;330.0;149.0;127.0;0.0;0.0;0.0;2.0
137;Bosbouwprodukten;2009;484.0;165.0;319.0;52.0;68.0;4.0;-20.0;536.0;291.0;129.0;116.0;0.0;0.0;0.0;0.0
138;Visserijprodukten;1987;363.0;188.0;175.0;149.0;153.0;0.0;-4.0;512.0;277.0;101.0;134.0;0.0;0.0;0.0;0.0
139;Visserijprodukten;1988;336.0;161.0;175.0;155.0;158.0;1.0;-4.0;491.0;252.0;101.0;138.0;0.0;0.0;0.0;0.0
140;Visserijprodukten;1989;381.0;173.0;208.0;166.0;168.0;1.0;-3.0;547.0;303.0;100.0;144.0;0.0;0.0;0.0;0.0
141;Visserijprodukten;1990;380.0;183.0;197.0;192.0;194.0;1.0;-3.0;572.0;298.0;121.0;153.0;0.0;0.0;0.0;0.0
142;Visserijprodukten;1991;410.0;202.0;208.0;199.0;201.0;2.0;-4.0;609.0;306.0;136.0;167.0;0.0;0.0;0.0;0.0
143;Visserijprodukten;1992;399.0;179.0;220.0;204.0;207.0;1.0;-4.0;603.0;301.0;137.0;165.0;0.0;0.0;0.0;0.0
144;Visserijprodukten;1993;385.0;163.0;222.0;212.0;215.0;2.0;-5.0;597.0;296.0;139.0;162.0;0.0;0.0;0.0;0.0
145;Visserijprodukten;1994;419.0;168.0;251.0;230.0;232.0;1.0;-3.0;649.0;331.0;144.0;174.0;0.0;0.0;0.0;0.0
146;Visserijprodukten;1995;463.0;177.0;286.0;239.0;241.0;2.0;-4.0;702.0;370.0;150.0;182.0;0.0;0.0;0.0;0.0
147;Visserijprodukten;1996;469.0;171.0;298.0;249.0;252.0;1.0;-4.0;718.0;357.0;165.0;196.0;0.0;0.0;0.0;0.0
148;Visserijprodukten;1997;510.0;169.0;341.0;279.0;283.0;1.0;-5.0;789.0;394.0;176.0;219.0;0.0;0.0;0.0;0.0
149;Visserijprodukten;1998;510.0;180.0;330.0;316.0;318.0;1.0;-3.0;826.0;399.0;183.0;244.0;0.0;0.0;0.0;0.0
150;Visserijprodukten;1999;573.0;199.0;374.0;364.0;365.0;3.0;-4.0;937.0;456.0;205.0;276.0;0.0;0.0;0.0;0.0
151;Visserijprodukten;2000;556.0;191.0;365.0;377.0;379.0;2.0;-4.0;933.0;456.0;206.0;271.0;0.0;0.0;0.0;0.0
152;Visserijprodukten;2001;629.0;206.0;423.0;395.0;397.0;2.0;-4.0;1024.0;506.0;214.0;302.0;0.0;0.0;0.0;2.0
153;Visserijprodukten;2002;583.0;171.0;412.0;380.0;381.0;2.0;-3.0;963.0;461.0;210.0;293.0;0.0;0.0;0.0;-1.0
154;Visserijprodukten;2003;582.0;168.0;414.0;373.0;374.0;2.0;-3.0;955.0;472.0;181.0;302.0;0.0;0.0;0.0;0.0
155;Visserijprodukten;2004;605.0;164.0;441.0;378.0;379.0;2.0;-3.0;983.0;508.0;181.0;295.0;0.0;0.0;0.0;-1.0
156;Visserijprodukten;2005;663.0;167.0;496.0;381.0;382.0;2.0;-3.0;1044.0;557.0;185.0;303.0;0.0;0.0;0.0;-1.0
157;Visserijprodukten;2006;716.0;177.0;539.0;399.0;400.0;3.0;-4.0;1115.0;593.0;192.0;327.0;0.0;0.0;0.0;3.0
