ID;Baanvindduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
582;2;Werkloosheidsduur: 0 tot 6 maanden;2012;128.0
583;2;Werkloosheidsduur: 0 tot 6 maanden;2013;134.0
584;2;Werkloosheidsduur: 0 tot 6 maanden;2014;116.0
585;2;Werkloosheidsduur: 6 tot 12 maanden;2002;22.0
586;2;Werkloosheidsduur: 6 tot 12 maanden;2003;35.0
587;2;Werkloosheidsduur: 6 tot 12 maanden;2004;41.0
588;2;Werkloosheidsduur: 6 tot 12 maanden;2005;41.0
589;2;Werkloosheidsduur: 6 tot 12 maanden;2006;30.0
590;2;Werkloosheidsduur: 6 tot 12 maanden;2007;28.0
591;2;Werkloosheidsduur: 6 tot 12 maanden;2008;20.0
592;2;Werkloosheidsduur: 6 tot 12 maanden;2009;29.0
593;2;Werkloosheidsduur: 6 tot 12 maanden;2010;43.0
594;2;Werkloosheidsduur: 6 tot 12 maanden;2011;35.0
595;2;Werkloosheidsduur: 6 tot 12 maanden;2012;48.0
596;2;Werkloosheidsduur: 6 tot 12 maanden;2013;44.0
597;2;Werkloosheidsduur: 6 tot 12 maanden;2014;43.0
598;2;Werkloosheidsduur: kortdurig werkloos;2002;125.0
599;2;Werkloosheidsduur: kortdurig werkloos;2003;135.0
600;2;Werkloosheidsduur: kortdurig werkloos;2004;144.0
601;2;Werkloosheidsduur: kortdurig werkloos;2005;143.0
602;2;Werkloosheidsduur: kortdurig werkloos;2006;126.0
603;2;Werkloosheidsduur: kortdurig werkloos;2007;111.0
604;2;Werkloosheidsduur: kortdurig werkloos;2008;105.0
605;2;Werkloosheidsduur: kortdurig werkloos;2009;146.0
606;2;Werkloosheidsduur: kortdurig werkloos;2010;164.0
607;2;Werkloosheidsduur: kortdurig werkloos;2011;138.0
608;2;Werkloosheidsduur: kortdurig werkloos;2012;176.0
609;2;Werkloosheidsduur: kortdurig werkloos;2013;178.0
610;2;Werkloosheidsduur: kortdurig werkloos;2014;159.0
611;2;Werkloosheidsduur: 12 tot 24 maanden;2002;10.0
612;2;Werkloosheidsduur: 12 tot 24 maanden;2003;17.0
613;2;Werkloosheidsduur: 12 tot 24 maanden;2004;27.0
614;2;Werkloosheidsduur: 12 tot 24 maanden;2005;26.0
615;2;Werkloosheidsduur: 12 tot 24 maanden;2006;23.0
616;2;Werkloosheidsduur: 12 tot 24 maanden;2007;23.0
617;2;Werkloosheidsduur: 12 tot 24 maanden;2008;16.0
618;2;Werkloosheidsduur: 12 tot 24 maanden;2009;13.0
619;2;Werkloosheidsduur: 12 tot 24 maanden;2010;24.0
620;2;Werkloosheidsduur: 12 tot 24 maanden;2011;28.0
621;2;Werkloosheidsduur: 12 tot 24 maanden;2012;24.0
622;2;Werkloosheidsduur: 12 tot 24 maanden;2013;33.0
623;2;Werkloosheidsduur: 12 tot 24 maanden;2014;34.0
624;2;Werkloosheidsduur: >= 24 maanden;2002;12.0
625;2;Werkloosheidsduur: >= 24 maanden;2003;12.0
626;2;Werkloosheidsduur: >= 24 maanden;2004;14.0
627;2;Werkloosheidsduur: >= 24 maanden;2005;22.0
628;2;Werkloosheidsduur: >= 24 maanden;2006;23.0
629;2;Werkloosheidsduur: >= 24 maanden;2007;19.0
630;2;Werkloosheidsduur: >= 24 maanden;2008;21.0
631;2;Werkloosheidsduur: >= 24 maanden;2009;15.0
632;2;Werkloosheidsduur: >= 24 maanden;2010;14.0
633;2;Werkloosheidsduur: >= 24 maanden;2011;18.0
634;2;Werkloosheidsduur: >= 24 maanden;2012;27.0
635;2;Werkloosheidsduur: >= 24 maanden;2013;21.0
636;2;Werkloosheidsduur: >= 24 maanden;2014;27.0
637;2;Werkloosheidsduur: langdurig werkloos;2002;22.0
638;2;Werkloosheidsduur: langdurig werkloos;2003;30.0
639;2;Werkloosheidsduur: langdurig werkloos;2004;41.0
640;2;Werkloosheidsduur: langdurig werkloos;2005;48.0
641;2;Werkloosheidsduur: langdurig werkloos;2006;46.0
642;2;Werkloosheidsduur: langdurig werkloos;2007;42.0
643;2;Werkloosheidsduur: langdurig werkloos;2008;37.0
644;2;Werkloosheidsduur: langdurig werkloos;2009;28.0
645;2;Werkloosheidsduur: langdurig werkloos;2010;38.0
646;2;Werkloosheidsduur: langdurig werkloos;2011;46.0
647;2;Werkloosheidsduur: langdurig werkloos;2012;51.0
648;2;Werkloosheidsduur: langdurig werkloos;2013;54.0
649;2;Werkloosheidsduur: langdurig werkloos;2014;61.0
650;2;Werkloosheidsduur: onbekend;2002;21.0
651;2;Werkloosheidsduur: onbekend;2003;17.0
652;2;Werkloosheidsduur: onbekend;2004;17.0
653;2;Werkloosheidsduur: onbekend;2005;16.0
654;2;Werkloosheidsduur: onbekend;2006;18.0
655;2;Werkloosheidsduur: onbekend;2007;17.0
656;2;Werkloosheidsduur: onbekend;2008;16.0
657;2;Werkloosheidsduur: onbekend;2009;13.0
658;2;Werkloosheidsduur: onbekend;2010;13.0
659;2;Werkloosheidsduur: onbekend;2011;16.0
660;2;Werkloosheidsduur: onbekend;2012;13.0
661;2;Werkloosheidsduur: onbekend;2013;19.0
662;2;Werkloosheidsduur: onbekend;2014;18.0
663;2;Voorheen werkzaam;2002;77.0
664;2;Voorheen werkzaam;2003;103.0
665;2;Voorheen werkzaam;2004;107.0
666;2;Voorheen werkzaam;2005;109.0
667;2;Voorheen werkzaam;2006;95.0
668;2;Voorheen werkzaam;2007;82.0
669;2;Voorheen werkzaam;2008;73.0
670;2;Voorheen werkzaam;2009;104.0
671;2;Voorheen werkzaam;2010;129.0
672;2;Voorheen werkzaam;2011;110.0
673;2;Voorheen werkzaam;2012;142.0
674;2;Voorheen werkzaam;2013;148.0
675;2;Voorheen werkzaam;2014;146.0
676;2;Voorheen scholier/student;2002;57.0
677;2;Voorheen scholier/student;2003;53.0
678;2;Voorheen scholier/student;2004;57.0
679;2;Voorheen scholier/student;2005;61.0
680;2;Voorheen scholier/student;2006;57.0
681;2;Voorheen scholier/student;2007;54.0
682;2;Voorheen scholier/student;2008;53.0
683;2;Voorheen scholier/student;2009;54.0
684;2;Voorheen scholier/student;2010;57.0
685;2;Voorheen scholier/student;2011;57.0
686;2;Voorheen scholier/student;2012;59.0
687;2;Voorheen scholier/student;2013;71.0
688;2;Voorheen scholier/student;2014;59.0
689;2;Herintreder;2002;5.0
690;2;Herintreder;2003;4.0
691;2;Herintreder;2004;10.0
692;2;Herintreder;2005;8.0
693;2;Herintreder;2006;9.0
694;2;Herintreder;2007;7.0
695;2;Herintreder;2008;6.0
696;2;Herintreder;2009;5.0
697;2;Herintreder;2010;3.0
698;2;Herintreder;2011;5.0
699;2;Herintreder;2012;8.0
700;2;Herintreder;2013;4.0
701;2;Herintreder;2014;5.0
702;2;Arbeidsongeschikt;2002;15.0
703;2;Arbeidsongeschikt;2003;10.0
704;2;Arbeidsongeschikt;2004;11.0
705;2;Arbeidsongeschikt;2005;13.0
706;2;Arbeidsongeschikt;2006;13.0
707;2;Arbeidsongeschikt;2007;14.0
708;2;Arbeidsongeschikt;2008;13.0
709;2;Arbeidsongeschikt;2009;9.0
710;2;Arbeidsongeschikt;2010;12.0
711;2;Arbeidsongeschikt;2011;11.0
712;2;Arbeidsongeschikt;2012;11.0
713;2;Arbeidsongeschikt;2013;9.0
714;2;Arbeidsongeschikt;2014;9.0
715;2;Overig;2002;13.0
716;2;Overig;2003;12.0
717;2;Overig;2004;18.0
718;2;Overig;2005;16.0
719;2;Overig;2006;16.0
720;2;Overig;2007;13.0
721;2;Overig;2008;14.0
722;2;Overig;2009;14.0
723;2;Overig;2010;15.0
724;2;Overig;2011;16.0
725;2;Overig;2012;20.0
726;2;Overig;2013;19.0
727;2;Overig;2014;18.0
728;3;1100;2002;45.0
729;3;1100;2003;60.0
730;3;1100;2004;80.0
731;3;1100;2005;76.0
732;3;1100;2006;74.0
733;3;1100;2007;60.0
734;3;1100;2008;47.0
735;3;1100;2009;57.0
736;3;1100;2010;74.0
737;3;1100;2011;70.0
738;3;1100;2012;88.0
739;3;1100;2013;108.0
740;3;1100;2014;110.0
741;3;3000;2002;22.0
742;3;3000;2003;32.0
743;3;3000;2004;42.0
744;3;3000;2005;38.0
745;3;3000;2006;35.0
746;3;3000;2007;27.0
747;3;3000;2008;19.0
748;3;3000;2009;29.0
749;3;3000;2010;40.0
750;3;3000;2011;39.0
751;3;3000;2012;48.0
752;3;3000;2013;60.0
753;3;3000;2014;58.0
754;3;4000;2002;22.0
755;3;4000;2003;28.0
756;3;4000;2004;38.0
757;3;4000;2005;38.0
758;3;4000;2006;39.0
759;3;4000;2007;33.0
760;3;4000;2008;28.0
761;3;4000;2009;28.0
762;3;4000;2010;34.0
763;3;4000;2011;32.0
764;3;4000;2012;40.0
765;3;4000;2013;48.0
766;3;4000;2014;52.0
767;3;Leeftijd: 15 tot 25 jaar;2002;8.0
768;3;Leeftijd: 15 tot 25 jaar;2003;15.0
769;3;Leeftijd: 15 tot 25 jaar;2004;22.0
770;3;Leeftijd: 15 tot 25 jaar;2005;18.0
771;3;Leeftijd: 15 tot 25 jaar;2006;14.0
772;3;Leeftijd: 15 tot 25 jaar;2007;13.0
773;3;Leeftijd: 15 tot 25 jaar;2008;9.0
774;3;Leeftijd: 15 tot 25 jaar;2009;16.0
775;3;Leeftijd: 15 tot 25 jaar;2010;16.0
776;3;Leeftijd: 15 tot 25 jaar;2011;12.0
777;3;Leeftijd: 15 tot 25 jaar;2012;19.0
778;3;Leeftijd: 15 tot 25 jaar;2013;26.0
779;3;Leeftijd: 15 tot 25 jaar;2014;21.0
780;3;Leeftijd: 25 tot 35 jaar;2002;14.0
781;3;Leeftijd: 25 tot 35 jaar;2003;17.0
782;3;Leeftijd: 25 tot 35 jaar;2004;20.0
783;3;Leeftijd: 25 tot 35 jaar;2005;17.0
784;3;Leeftijd: 25 tot 35 jaar;2006;16.0
785;3;Leeftijd: 25 tot 35 jaar;2007;11.0
786;3;Leeftijd: 25 tot 35 jaar;2008;8.0
787;3;Leeftijd: 25 tot 35 jaar;2009;9.0
788;3;Leeftijd: 25 tot 35 jaar;2010;17.0
789;3;Leeftijd: 25 tot 35 jaar;2011;18.0
790;3;Leeftijd: 25 tot 35 jaar;2012;22.0
791;3;Leeftijd: 25 tot 35 jaar;2013;30.0
792;3;Leeftijd: 25 tot 35 jaar;2014;29.0
793;3;Leeftijd: 35 tot 45 jaar;2002;12.0
794;3;Leeftijd: 35 tot 45 jaar;2003;16.0
795;3;Leeftijd: 35 tot 45 jaar;2004;21.0
796;3;Leeftijd: 35 tot 45 jaar;2005;22.0
797;3;Leeftijd: 35 tot 45 jaar;2006;20.0
798;3;Leeftijd: 35 tot 45 jaar;2007;16.0
799;3;Leeftijd: 35 tot 45 jaar;2008;13.0
800;3;Leeftijd: 35 tot 45 jaar;2009;16.0
801;3;Leeftijd: 35 tot 45 jaar;2010;17.0
802;3;Leeftijd: 35 tot 45 jaar;2011;16.0
803;3;Leeftijd: 35 tot 45 jaar;2012;18.0
804;3;Leeftijd: 35 tot 45 jaar;2013;21.0
805;3;Leeftijd: 35 tot 45 jaar;2014;24.0
806;3;Leeftijd: 45 tot 55 jaar;2002;8.0
807;3;Leeftijd: 45 tot 55 jaar;2003;9.0
808;3;Leeftijd: 45 tot 55 jaar;2004;13.0
809;3;Leeftijd: 45 tot 55 jaar;2005;13.0
810;3;Leeftijd: 45 tot 55 jaar;2006;16.0
811;3;Leeftijd: 45 tot 55 jaar;2007;15.0
812;3;Leeftijd: 45 tot 55 jaar;2008;11.0
813;3;Leeftijd: 45 tot 55 jaar;2009;10.0
814;3;Leeftijd: 45 tot 55 jaar;2010;17.0
815;3;Leeftijd: 45 tot 55 jaar;2011;17.0
816;3;Leeftijd: 45 tot 55 jaar;2012;18.0
817;3;Leeftijd: 45 tot 55 jaar;2013;20.0
818;3;Leeftijd: 45 tot 55 jaar;2014;24.0
819;3;Leeftijd: 55 tot 65 jaar;2002;2.0
820;3;Leeftijd: 55 tot 65 jaar;2003;3.0
821;3;Leeftijd: 55 tot 65 jaar;2004;4.0
822;3;Leeftijd: 55 tot 65 jaar;2005;6.0
823;3;Leeftijd: 55 tot 65 jaar;2006;8.0
824;3;Leeftijd: 55 tot 65 jaar;2007;6.0
825;3;Leeftijd: 55 tot 65 jaar;2008;6.0
826;3;Leeftijd: 55 tot 65 jaar;2009;7.0
827;3;Leeftijd: 55 tot 65 jaar;2010;7.0
828;3;Leeftijd: 55 tot 65 jaar;2011;8.0
829;3;Leeftijd: 55 tot 65 jaar;2012;11.0
830;3;Leeftijd: 55 tot 65 jaar;2013;11.0
831;3;Leeftijd: 55 tot 65 jaar;2014;12.0
832;3;6030;2002;29.0
833;3;6030;2003;40.0
834;3;6030;2004;52.0
835;3;6030;2005;51.0
836;3;6030;2006;42.0
837;3;6030;2007;36.0
838;3;6030;2008;29.0
839;3;6030;2009;32.0
840;3;6030;2010;47.0
841;3;6030;2011;43.0
842;3;6030;2012;55.0
843;3;6030;2013;71.0
844;3;6030;2014;71.0
845;3;1102;2002;5.0
846;3;1102;2003;6.0
847;3;1102;2004;8.0
848;3;1102;2005;10.0
849;3;1102;2006;10.0
850;3;1102;2007;8.0
851;3;1102;2008;7.0
852;3;1102;2009;8.0
853;3;1102;2010;9.0
854;3;1102;2011;11.0
855;3;1102;2012;9.0
856;3;1102;2013;14.0
857;3;1102;2014;13.0
858;3;1101;2002;10.0
859;3;1101;2003;14.0
860;3;1101;2004;19.0
861;3;1101;2005;15.0
862;3;1101;2006;22.0
863;3;1101;2007;16.0
864;3;1101;2008;11.0
865;3;1101;2009;17.0
866;3;1101;2010;18.0
867;3;1101;2011;17.0
868;3;1101;2012;24.0
869;3;1101;2013;23.0
870;3;1101;2014;25.0
871;3;9999;2002;
872;3;9999;2003;
873;3;9999;2004;
874;3;9999;2005;
875;3;9999;2006;
876;3;9999;2007;
877;3;9999;2008;
878;3;9999;2009;
879;3;9999;2010;
880;3;9999;2011;
881;3;9999;2012;
882;3;9999;2013;0.0
883;3;9999;2014;
884;3;Opleidingsniveau: lager onderwijs;2002;19.0
885;3;Opleidingsniveau: lager onderwijs;2003;24.0
886;3;Opleidingsniveau: lager onderwijs;2004;28.0
887;3;Opleidingsniveau: lager onderwijs;2005;29.0
888;3;Opleidingsniveau: lager onderwijs;2006;29.0
889;3;Opleidingsniveau: lager onderwijs;2007;23.0
890;3;Opleidingsniveau: lager onderwijs;2008;20.0
891;3;Opleidingsniveau: lager onderwijs;2009;23.0
892;3;Opleidingsniveau: lager onderwijs;2010;25.0
893;3;Opleidingsniveau: lager onderwijs;2011;24.0
894;3;Opleidingsniveau: lager onderwijs;2012;31.0
895;3;Opleidingsniveau: lager onderwijs;2013;35.0
896;3;Opleidingsniveau: lager onderwijs;2014;33.0
897;3;Opleidingsniveau: middelbaar onderwijs;2002;16.0
898;3;Opleidingsniveau: middelbaar onderwijs;2003;26.0
899;3;Opleidingsniveau: middelbaar onderwijs;2004;34.0
900;3;Opleidingsniveau: middelbaar onderwijs;2005;33.0
901;3;Opleidingsniveau: middelbaar onderwijs;2006;31.0
902;3;Opleidingsniveau: middelbaar onderwijs;2007;26.0
903;3;Opleidingsniveau: middelbaar onderwijs;2008;17.0
904;3;Opleidingsniveau: middelbaar onderwijs;2009;22.0
905;3;Opleidingsniveau: middelbaar onderwijs;2010;31.0
906;3;Opleidingsniveau: middelbaar onderwijs;2011;30.0
907;3;Opleidingsniveau: middelbaar onderwijs;2012;36.0
908;3;Opleidingsniveau: middelbaar onderwijs;2013;46.0
909;3;Opleidingsniveau: middelbaar onderwijs;2014;50.0
910;3;Opleidingsniveau: hoger onderwijs;2002;10.0
911;3;Opleidingsniveau: hoger onderwijs;2003;11.0
912;3;Opleidingsniveau: hoger onderwijs;2004;16.0
913;3;Opleidingsniveau: hoger onderwijs;2005;13.0
914;3;Opleidingsniveau: hoger onderwijs;2006;13.0
915;3;Opleidingsniveau: hoger onderwijs;2007;11.0
916;3;Opleidingsniveau: hoger onderwijs;2008;10.0
917;3;Opleidingsniveau: hoger onderwijs;2009;12.0
918;3;Opleidingsniveau: hoger onderwijs;2010;18.0
919;3;Opleidingsniveau: hoger onderwijs;2011;16.0
920;3;Opleidingsniveau: hoger onderwijs;2012;20.0
921;3;Opleidingsniveau: hoger onderwijs;2013;26.0
922;3;Opleidingsniveau: hoger onderwijs;2014;26.0
923;3;Opleidingsniveau: onbekend;2002;
924;3;Opleidingsniveau: onbekend;2003;
925;3;Opleidingsniveau: onbekend;2004;
926;3;Opleidingsniveau: onbekend;2005;
927;3;Opleidingsniveau: onbekend;2006;2.0
928;3;Opleidingsniveau: onbekend;2007;
929;3;Opleidingsniveau: onbekend;2008;
930;3;Opleidingsniveau: onbekend;2009;
931;3;Opleidingsniveau: onbekend;2010;
932;3;Opleidingsniveau: onbekend;2011;
933;3;Opleidingsniveau: onbekend;2012;
934;3;Opleidingsniveau: onbekend;2013;
935;3;Opleidingsniveau: onbekend;2014;2.0
936;3;Werkloosheidsduur: 0 tot 6 maanden;2002;23.0
937;3;Werkloosheidsduur: 0 tot 6 maanden;2003;33.0
938;3;Werkloosheidsduur: 0 tot 6 maanden;2004;34.0
939;3;Werkloosheidsduur: 0 tot 6 maanden;2005;29.0
940;3;Werkloosheidsduur: 0 tot 6 maanden;2006;27.0
941;3;Werkloosheidsduur: 0 tot 6 maanden;2007;25.0
942;3;Werkloosheidsduur: 0 tot 6 maanden;2008;20.0
943;3;Werkloosheidsduur: 0 tot 6 maanden;2009;30.0
944;3;Werkloosheidsduur: 0 tot 6 maanden;2010;37.0
945;3;Werkloosheidsduur: 0 tot 6 maanden;2011;35.0
946;3;Werkloosheidsduur: 0 tot 6 maanden;2012;41.0
947;3;Werkloosheidsduur: 0 tot 6 maanden;2013;50.0
948;3;Werkloosheidsduur: 0 tot 6 maanden;2014;46.0
949;3;Werkloosheidsduur: 6 tot 12 maanden;2002;12.0
950;3;Werkloosheidsduur: 6 tot 12 maanden;2003;15.0
951;3;Werkloosheidsduur: 6 tot 12 maanden;2004;21.0
952;3;Werkloosheidsduur: 6 tot 12 maanden;2005;19.0
953;3;Werkloosheidsduur: 6 tot 12 maanden;2006;15.0
954;3;Werkloosheidsduur: 6 tot 12 maanden;2007;12.0
955;3;Werkloosheidsduur: 6 tot 12 maanden;2008;9.0
956;3;Werkloosheidsduur: 6 tot 12 maanden;2009;14.0
957;3;Werkloosheidsduur: 6 tot 12 maanden;2010;17.0
958;3;Werkloosheidsduur: 6 tot 12 maanden;2011;13.0
959;3;Werkloosheidsduur: 6 tot 12 maanden;2012;18.0
960;3;Werkloosheidsduur: 6 tot 12 maanden;2013;21.0
961;3;Werkloosheidsduur: 6 tot 12 maanden;2014;22.0
962;3;Werkloosheidsduur: kortdurig werkloos;2002;35.0
963;3;Werkloosheidsduur: kortdurig werkloos;2003;48.0
964;3;Werkloosheidsduur: kortdurig werkloos;2004;55.0
965;3;Werkloosheidsduur: kortdurig werkloos;2005;48.0
966;3;Werkloosheidsduur: kortdurig werkloos;2006;42.0
967;3;Werkloosheidsduur: kortdurig werkloos;2007;36.0
968;3;Werkloosheidsduur: kortdurig werkloos;2008;29.0
969;3;Werkloosheidsduur: kortdurig werkloos;2009;44.0
970;3;Werkloosheidsduur: kortdurig werkloos;2010;53.0
971;3;Werkloosheidsduur: kortdurig werkloos;2011;47.0
972;3;Werkloosheidsduur: kortdurig werkloos;2012;59.0
973;3;Werkloosheidsduur: kortdurig werkloos;2013;71.0
974;3;Werkloosheidsduur: kortdurig werkloos;2014;69.0
975;3;Werkloosheidsduur: 12 tot 24 maanden;2002;3.0
976;3;Werkloosheidsduur: 12 tot 24 maanden;2003;6.0
977;3;Werkloosheidsduur: 12 tot 24 maanden;2004;14.0
978;3;Werkloosheidsduur: 12 tot 24 maanden;2005;15.0
979;3;Werkloosheidsduur: 12 tot 24 maanden;2006;14.0
980;3;Werkloosheidsduur: 12 tot 24 maanden;2007;10.0
981;3;Werkloosheidsduur: 12 tot 24 maanden;2008;6.0
982;3;Werkloosheidsduur: 12 tot 24 maanden;2009;5.0
983;3;Werkloosheidsduur: 12 tot 24 maanden;2010;12.0
984;3;Werkloosheidsduur: 12 tot 24 maanden;2011;13.0
985;3;Werkloosheidsduur: 12 tot 24 maanden;2012;12.0
986;3;Werkloosheidsduur: 12 tot 24 maanden;2013;19.0
987;3;Werkloosheidsduur: 12 tot 24 maanden;2014;21.0
988;3;Werkloosheidsduur: >= 24 maanden;2002;6.0
989;3;Werkloosheidsduur: >= 24 maanden;2003;5.0
990;3;Werkloosheidsduur: >= 24 maanden;2004;10.0
991;3;Werkloosheidsduur: >= 24 maanden;2005;13.0
992;3;Werkloosheidsduur: >= 24 maanden;2006;18.0
993;3;Werkloosheidsduur: >= 24 maanden;2007;14.0
994;3;Werkloosheidsduur: >= 24 maanden;2008;12.0
995;3;Werkloosheidsduur: >= 24 maanden;2009;8.0
996;3;Werkloosheidsduur: >= 24 maanden;2010;9.0
997;3;Werkloosheidsduur: >= 24 maanden;2011;10.0
998;3;Werkloosheidsduur: >= 24 maanden;2012;15.0
999;3;Werkloosheidsduur: >= 24 maanden;2013;16.0
1000;3;Werkloosheidsduur: >= 24 maanden;2014;17.0
1001;3;Werkloosheidsduur: langdurig werkloos;2002;10.0
1002;3;Werkloosheidsduur: langdurig werkloos;2003;11.0
1003;3;Werkloosheidsduur: langdurig werkloos;2004;24.0
1004;3;Werkloosheidsduur: langdurig werkloos;2005;28.0
1005;3;Werkloosheidsduur: langdurig werkloos;2006;32.0
1006;3;Werkloosheidsduur: langdurig werkloos;2007;24.0
1007;3;Werkloosheidsduur: langdurig werkloos;2008;18.0
1008;3;Werkloosheidsduur: langdurig werkloos;2009;13.0
1009;3;Werkloosheidsduur: langdurig werkloos;2010;20.0
1010;3;Werkloosheidsduur: langdurig werkloos;2011;23.0
1011;3;Werkloosheidsduur: langdurig werkloos;2012;27.0
1012;3;Werkloosheidsduur: langdurig werkloos;2013;34.0
1013;3;Werkloosheidsduur: langdurig werkloos;2014;39.0
1014;3;Werkloosheidsduur: onbekend;2002;
1015;3;Werkloosheidsduur: onbekend;2003;
1016;3;Werkloosheidsduur: onbekend;2004;
1017;3;Werkloosheidsduur: onbekend;2005;
1018;3;Werkloosheidsduur: onbekend;2006;
1019;3;Werkloosheidsduur: onbekend;2007;
1020;3;Werkloosheidsduur: onbekend;2008;
1021;3;Werkloosheidsduur: onbekend;2009;
1022;3;Werkloosheidsduur: onbekend;2010;
1023;3;Werkloosheidsduur: onbekend;2011;
1024;3;Werkloosheidsduur: onbekend;2012;
1025;3;Werkloosheidsduur: onbekend;2013;2.0
1026;3;Werkloosheidsduur: onbekend;2014;3.0
1027;3;Voorheen werkzaam;2002;22.0
1028;3;Voorheen werkzaam;2003;37.0
1029;3;Voorheen werkzaam;2004;43.0
1030;3;Voorheen werkzaam;2005;43.0
1031;3;Voorheen werkzaam;2006;37.0
1032;3;Voorheen werkzaam;2007;29.0
1033;3;Voorheen werkzaam;2008;23.0
1034;3;Voorheen werkzaam;2009;29.0
1035;3;Voorheen werkzaam;2010;46.0
1036;3;Voorheen werkzaam;2011;45.0
1037;3;Voorheen werkzaam;2012;51.0
1038;3;Voorheen werkzaam;2013;68.0
1039;3;Voorheen werkzaam;2014;73.0
1040;3;Voorheen scholier/student;2002;9.0
1041;3;Voorheen scholier/student;2003;12.0
1042;3;Voorheen scholier/student;2004;19.0
1043;3;Voorheen scholier/student;2005;13.0
1044;3;Voorheen scholier/student;2006;15.0
1045;3;Voorheen scholier/student;2007;13.0
1046;3;Voorheen scholier/student;2008;10.0
1047;3;Voorheen scholier/student;2009;13.0
1048;3;Voorheen scholier/student;2010;13.0
1049;3;Voorheen scholier/student;2011;13.0
1050;3;Voorheen scholier/student;2012;20.0
1051;3;Voorheen scholier/student;2013;22.0
1052;3;Voorheen scholier/student;2014;19.0
1053;3;Herintreder;2002;2.0
1054;3;Herintreder;2003;3.0
1055;3;Herintreder;2004;5.0
1056;3;Herintreder;2005;5.0
1057;3;Herintreder;2006;4.0
1058;3;Herintreder;2007;3.0
1059;3;Herintreder;2008;3.0
1060;3;Herintreder;2009;4.0
1061;3;Herintreder;2010;2.0
1062;3;Herintreder;2011;3.0
1063;3;Herintreder;2012;4.0
1064;3;Herintreder;2013;2.0
1065;3;Herintreder;2014;4.0
1066;3;Arbeidsongeschikt;2002;7.0
1067;3;Arbeidsongeschikt;2003;4.0
1068;3;Arbeidsongeschikt;2004;7.0
1069;3;Arbeidsongeschikt;2005;8.0
1070;3;Arbeidsongeschikt;2006;9.0
1071;3;Arbeidsongeschikt;2007;8.0
1072;3;Arbeidsongeschikt;2008;6.0
1073;3;Arbeidsongeschikt;2009;5.0
1074;3;Arbeidsongeschikt;2010;6.0
1075;3;Arbeidsongeschikt;2011;5.0
1076;3;Arbeidsongeschikt;2012;6.0
1077;3;Arbeidsongeschikt;2013;6.0
1078;3;Arbeidsongeschikt;2014;6.0
1079;3;Overig;2002;4.0
1080;3;Overig;2003;5.0
1081;3;Overig;2004;5.0
1082;3;Overig;2005;7.0
1083;3;Overig;2006;10.0
1084;3;Overig;2007;7.0
1085;3;Overig;2008;5.0
1086;3;Overig;2009;6.0
1087;3;Overig;2010;7.0
1088;3;Overig;2011;5.0
1089;3;Overig;2012;6.0
1090;3;Overig;2013;10.0
1091;3;Overig;2014;7.0
1092;4;1100;2002;39.0
1093;4;1100;2003;59.0
1094;4;1100;2004;73.0
1095;4;1100;2005;76.0
1096;4;1100;2006;58.0
1097;4;1100;2007;53.0
1098;4;1100;2008;43.0
1099;4;1100;2009;52.0
1100;4;1100;2010;58.0
1101;4;1100;2011;63.0
1102;4;1100;2012;70.0
1103;4;1100;2013;106.0
1104;4;1100;2014;114.0
1105;4;3000;2002;17.0
1106;4;3000;2003;30.0
1107;4;3000;2004;39.0
1108;4;3000;2005;37.0
1109;4;3000;2006;28.0
1110;4;3000;2007;21.0
1111;4;3000;2008;21.0
1112;4;3000;2009;25.0
1113;4;3000;2010;31.0
1114;4;3000;2011;35.0
1115;4;3000;2012;38.0
1116;4;3000;2013;54.0
1117;4;3000;2014;59.0
1118;4;4000;2002;23.0
1119;4;4000;2003;29.0
1120;4;4000;2004;34.0
1121;4;4000;2005;39.0
1122;4;4000;2006;29.0
1123;4;4000;2007;32.0
1124;4;4000;2008;21.0
1125;4;4000;2009;27.0
1126;4;4000;2010;28.0
1127;4;4000;2011;28.0
1128;4;4000;2012;32.0
1129;4;4000;2013;52.0
1130;4;4000;2014;55.0
1131;4;Leeftijd: 15 tot 25 jaar;2002;5.0
1132;4;Leeftijd: 15 tot 25 jaar;2003;9.0
1133;4;Leeftijd: 15 tot 25 jaar;2004;13.0
1134;4;Leeftijd: 15 tot 25 jaar;2005;11.0
1135;4;Leeftijd: 15 tot 25 jaar;2006;8.0
1136;4;Leeftijd: 15 tot 25 jaar;2007;7.0
1137;4;Leeftijd: 15 tot 25 jaar;2008;6.0
1138;4;Leeftijd: 15 tot 25 jaar;2009;10.0
1139;4;Leeftijd: 15 tot 25 jaar;2010;9.0
1140;4;Leeftijd: 15 tot 25 jaar;2011;8.0
1141;4;Leeftijd: 15 tot 25 jaar;2012;11.0
1142;4;Leeftijd: 15 tot 25 jaar;2013;17.0
1143;4;Leeftijd: 15 tot 25 jaar;2014;18.0
1144;4;Leeftijd: 25 tot 35 jaar;2002;8.0
1145;4;Leeftijd: 25 tot 35 jaar;2003;16.0
1146;4;Leeftijd: 25 tot 35 jaar;2004;18.0
1147;4;Leeftijd: 25 tot 35 jaar;2005;16.0
1148;4;Leeftijd: 25 tot 35 jaar;2006;10.0
1149;4;Leeftijd: 25 tot 35 jaar;2007;9.0
