ID;BrandstofsoortVoertuigen;GewichtBedrijfsklaarVoertuig;LeeftijdVoertuig;Perioden;KilometersNederlandseBestelautoS_1;GemiddeldJaarkilometrage_2;NederlandseBestelautoSInGebruik_3
148;Totaal;<=1305 kg;0 jaar;2022;5.1;7547.0;682.0
149;Totaal;<=1305 kg;0 jaar;2023;5.2;7312.0;707.0
150;Totaal;<=1305 kg;1 jaar;2018;23.0;19087.0;1203.0
151;Totaal;<=1305 kg;1 jaar;2019;27.1;19004.0;1426.0
152;Totaal;<=1305 kg;1 jaar;2020;15.9;18041.0;881.0
153;Totaal;<=1305 kg;1 jaar;2021;4.5;14309.0;316.0
154;Totaal;<=1305 kg;1 jaar;2022;5.6;11550.0;481.0
155;Totaal;<=1305 kg;1 jaar;2023;9.1;13067.0;700.0
156;Totaal;<=1305 kg;2 jaar;2018;34.7;19935.0;1740.0
157;Totaal;<=1305 kg;2 jaar;2019;22.1;18313.0;1208.0
158;Totaal;<=1305 kg;2 jaar;2020;22.8;16005.0;1426.0
159;Totaal;<=1305 kg;2 jaar;2021;13.7;15828.0;867.0
160;Totaal;<=1305 kg;2 jaar;2022;3.8;11902.0;318.0
161;Totaal;<=1305 kg;2 jaar;2023;5.3;10680.0;498.0
162;Totaal;<=1305 kg;3 jaar;2018;32.8;19310.0;1699.0
163;Totaal;<=1305 kg;3 jaar;2019;32.6;18690.0;1744.0
164;Totaal;<=1305 kg;3 jaar;2020;19.8;16411.0;1207.0
165;Totaal;<=1305 kg;3 jaar;2021;22.5;15700.0;1436.0
166;Totaal;<=1305 kg;3 jaar;2022;12.9;14680.0;879.0
167;Totaal;<=1305 kg;3 jaar;2023;3.6;11321.0;317.0
168;Totaal;<=1305 kg;4 jaar;2018;25.0;17879.0;1401.0
169;Totaal;<=1305 kg;4 jaar;2019;29.7;17387.0;1707.0
170;Totaal;<=1305 kg;4 jaar;2020;28.6;16418.0;1741.0
171;Totaal;<=1305 kg;4 jaar;2021;18.8;15481.0;1212.0
172;Totaal;<=1305 kg;4 jaar;2022;21.9;15117.0;1449.0
173;Totaal;<=1305 kg;4 jaar;2023;11.7;13350.0;879.0
174;Totaal;<=1305 kg;5 jaar;2018;18.4;17237.0;1070.0
175;Totaal;<=1305 kg;5 jaar;2019;22.2;15868.0;1399.0
176;Totaal;<=1305 kg;5 jaar;2020;25.9;15291.0;1694.0
177;Totaal;<=1305 kg;5 jaar;2021;27.7;15893.0;1745.0
178;Totaal;<=1305 kg;5 jaar;2022;18.4;14919.0;1235.0
179;Totaal;<=1305 kg;5 jaar;2023;20.0;13779.0;1453.0
180;Totaal;<=1305 kg;6 jaar;2018;18.7;14841.0;1261.0
181;Totaal;<=1305 kg;6 jaar;2019;15.8;14681.0;1077.0
182;Totaal;<=1305 kg;6 jaar;2020;20.7;14876.0;1390.0
183;Totaal;<=1305 kg;6 jaar;2021;26.2;15439.0;1698.0
184;Totaal;<=1305 kg;6 jaar;2022;27.0;15397.0;1754.0
185;Totaal;<=1305 kg;6 jaar;2023;17.8;14420.0;1233.0
186;Totaal;<=1305 kg;7 jaar;2018;29.2;14814.0;1970.0
187;Totaal;<=1305 kg;7 jaar;2019;18.0;14381.0;1252.0
188;Totaal;<=1305 kg;7 jaar;2020;14.6;13799.0;1056.0
189;Totaal;<=1305 kg;7 jaar;2021;20.1;14669.0;1373.0
190;Totaal;<=1305 kg;7 jaar;2022;25.8;15092.0;1709.0
191;Totaal;<=1305 kg;7 jaar;2023;25.9;14706.0;1760.0
192;Totaal;<=1305 kg;8 jaar;2018;32.4;14615.0;2220.0
193;Totaal;<=1305 kg;8 jaar;2019;26.4;13831.0;1909.0
194;Totaal;<=1305 kg;8 jaar;2020;16.2;13048.0;1243.0
195;Totaal;<=1305 kg;8 jaar;2021;13.4;12813.0;1049.0
196;Totaal;<=1305 kg;8 jaar;2022;18.8;13809.0;1363.0
197;Totaal;<=1305 kg;8 jaar;2023;24.2;14120.0;1711.0
198;Totaal;<=1305 kg;9 jaar;2018;38.9;14212.0;2740.0
199;Totaal;<=1305 kg;9 jaar;2019;29.9;13711.0;2181.0
200;Totaal;<=1305 kg;9 jaar;2020;23.5;12542.0;1872.0
201;Totaal;<=1305 kg;9 jaar;2021;15.9;13181.0;1203.0
202;Totaal;<=1305 kg;9 jaar;2022;12.9;12608.0;1020.0
203;Totaal;<=1305 kg;9 jaar;2023;17.3;12887.0;1345.0
204;Totaal;<=1305 kg;10 jaar;2018;84.5;14189.0;5956.0
205;Totaal;<=1305 kg;10 jaar;2019;35.6;13242.0;2691.0
206;Totaal;<=1305 kg;10 jaar;2020;27.1;12601.0;2151.0
207;Totaal;<=1305 kg;10 jaar;2021;22.7;12436.0;1824.0
208;Totaal;<=1305 kg;10 jaar;2022;14.3;12413.0;1150.0
209;Totaal;<=1305 kg;10 jaar;2023;12.1;12179.0;996.0
210;Totaal;<=1305 kg;11 jaar;2018;74.5;13389.0;5561.0
211;Totaal;<=1305 kg;11 jaar;2019;77.2;13361.0;5779.0
212;Totaal;<=1305 kg;11 jaar;2020;32.2;12135.0;2650.0
213;Totaal;<=1305 kg;11 jaar;2021;27.5;12922.0;2127.0
214;Totaal;<=1305 kg;11 jaar;2022;21.0;11984.0;1751.0
215;Totaal;<=1305 kg;11 jaar;2023;12.3;11223.0;1099.0
216;Totaal;<=1305 kg;12 jaar;2018;65.5;13116.0;4997.0
217;Totaal;<=1305 kg;12 jaar;2019;66.9;12649.0;5292.0
218;Totaal;<=1305 kg;12 jaar;2020;68.0;12361.0;5498.0
219;Totaal;<=1305 kg;12 jaar;2021;33.0;12688.0;2599.0
220;Totaal;<=1305 kg;12 jaar;2022;25.1;12265.0;2044.0
221;Totaal;<=1305 kg;12 jaar;2023;18.3;11024.0;1659.0
222;Totaal;<=1305 kg;13 jaar;2018;65.5;12628.0;5188.0
223;Totaal;<=1305 kg;13 jaar;2019;57.9;12333.0;4696.0
224;Totaal;<=1305 kg;13 jaar;2020;56.8;11449.0;4958.0
225;Totaal;<=1305 kg;13 jaar;2021;65.2;12459.0;5235.0
226;Totaal;<=1305 kg;13 jaar;2022;30.8;12309.0;2504.0
227;Totaal;<=1305 kg;13 jaar;2023;22.9;11690.0;1957.0
228;Totaal;<=1305 kg;14 jaar;2018;116.8;12675.0;9213.0
229;Totaal;<=1305 kg;14 jaar;2019;57.8;11979.0;4823.0
230;Totaal;<=1305 kg;14 jaar;2020;48.7;11228.0;4341.0
231;Totaal;<=1305 kg;14 jaar;2021;53.0;11603.0;4569.0
232;Totaal;<=1305 kg;14 jaar;2022;59.9;12271.0;4882.0
233;Totaal;<=1305 kg;14 jaar;2023;27.7;11584.0;2389.0
234;Totaal;<=1305 kg;15 jaar;2018;131.6;12244.0;10750.0
235;Totaal;<=1305 kg;15 jaar;2019;99.9;11901.0;8391.0
236;Totaal;<=1305 kg;15 jaar;2020;47.0;10838.0;4339.0
237;Totaal;<=1305 kg;15 jaar;2021;43.6;11202.0;3894.0
238;Totaal;<=1305 kg;15 jaar;2022;46.5;11298.0;4113.0
239;Totaal;<=1305 kg;15 jaar;2023;51.0;11382.0;4484.0
240;Totaal;<=1305 kg;16 jaar;2018;110.4;11752.0;9398.0
241;Totaal;<=1305 kg;16 jaar;2019;109.2;11449.0;9535.0
242;Totaal;<=1305 kg;16 jaar;2020;80.9;10895.0;7428.0
243;Totaal;<=1305 kg;16 jaar;2021;40.7;10637.0;3822.0
244;Totaal;<=1305 kg;16 jaar;2022;37.1;10775.0;3444.0
245;Totaal;<=1305 kg;16 jaar;2023;38.8;10566.0;3670.0
246;Totaal;<=1305 kg;17 jaar;2018;92.9;11064.0;8394.0
247;Totaal;<=1305 kg;17 jaar;2019;86.7;10935.0;7932.0
248;Totaal;<=1305 kg;17 jaar;2020;84.3;10313.0;8170.0
249;Totaal;<=1305 kg;17 jaar;2021;65.3;10313.0;6331.0
250;Totaal;<=1305 kg;17 jaar;2022;32.6;9919.0;3287.0
251;Totaal;<=1305 kg;17 jaar;2023;29.9;9930.0;3009.0
252;Totaal;<=1305 kg;18 jaar;2018;72.4;10486.0;6901.0
253;Totaal;<=1305 kg;18 jaar;2019;68.1;10215.0;6670.0
254;Totaal;<=1305 kg;18 jaar;2020;61.4;9488.0;6470.0
255;Totaal;<=1305 kg;18 jaar;2021;66.6;9850.0;6758.0
256;Totaal;<=1305 kg;18 jaar;2022;52.7;9965.0;5286.0
257;Totaal;<=1305 kg;18 jaar;2023;26.5;9259.0;2859.0
258;Totaal;<=1305 kg;19 jaar;2018;59.4;10346.0;5745.0
259;Totaal;<=1305 kg;19 jaar;2019;51.1;9857.0;5185.0
260;Totaal;<=1305 kg;19 jaar;2020;45.9;8798.0;5221.0
261;Totaal;<=1305 kg;19 jaar;2021;47.0;9267.0;5071.0
262;Totaal;<=1305 kg;19 jaar;2022;51.3;9451.0;5431.0
263;Totaal;<=1305 kg;19 jaar;2023;42.5;9592.0;4432.0
264;Totaal;<=1305 kg;20 jaar;2018;33.2;9183.0;3619.0
265;Totaal;<=1305 kg;20 jaar;2019;38.1;9122.0;4173.0
266;Totaal;<=1305 kg;20 jaar;2020;32.9;8491.0;3869.0
267;Totaal;<=1305 kg;20 jaar;2021;36.2;9163.0;3954.0
268;Totaal;<=1305 kg;20 jaar;2022;37.0;9275.0;3987.0
269;Totaal;<=1305 kg;20 jaar;2023;40.4;9013.0;4482.0
270;Totaal;<=1305 kg;21 jaar of ouder;2018;48.0;5340.0;8981.0
271;Totaal;<=1305 kg;21 jaar of ouder;2019;58.6;5645.0;10376.0
272;Totaal;<=1305 kg;21 jaar of ouder;2020;66.0;5601.0;11776.0
273;Totaal;<=1305 kg;21 jaar of ouder;2021;78.9;6189.0;12751.0
274;Totaal;<=1305 kg;21 jaar of ouder;2022;86.4;6239.0;13844.0
275;Totaal;<=1305 kg;21 jaar of ouder;2023;96.3;6370.0;15110.0
276;Totaal;1306 - 1760 kg;Totaal;2018;5254.3;17651.0;297681.0
277;Totaal;1306 - 1760 kg;Totaal;2019;5461.4;17518.0;311762.0
278;Totaal;1306 - 1760 kg;Totaal;2020;5318.9;16696.0;318580.0
279;Totaal;1306 - 1760 kg;Totaal;2021;5490.9;16774.0;327342.0
280;Totaal;1306 - 1760 kg;Totaal;2022;5540.0;16605.0;333641.0
281;Totaal;1306 - 1760 kg;Totaal;2023;5539.5;16195.0;342041.0
282;Totaal;1306 - 1760 kg;0 jaar;2018;383.7;14338.0;26765.0
283;Totaal;1306 - 1760 kg;0 jaar;2019;370.0;14997.0;24672.0
284;Totaal;1306 - 1760 kg;0 jaar;2020;269.0;14085.0;19102.0
285;Totaal;1306 - 1760 kg;0 jaar;2021;275.0;14106.0;19498.0
286;Totaal;1306 - 1760 kg;0 jaar;2022;213.3;12467.0;17108.0
287;Totaal;1306 - 1760 kg;0 jaar;2023;250.7;12854.0;19502.0
288;Totaal;1306 - 1760 kg;1 jaar;2018;659.9;25227.0;26159.0
289;Totaal;1306 - 1760 kg;1 jaar;2019;710.5;26050.0;27276.0
290;Totaal;1306 - 1760 kg;1 jaar;2020;619.4;24586.0;25192.0
291;Totaal;1306 - 1760 kg;1 jaar;2021;466.2;24055.0;19381.0
292;Totaal;1306 - 1760 kg;1 jaar;2022;476.4;23760.0;20050.0
293;Totaal;1306 - 1760 kg;1 jaar;2023;439.4;24613.0;17852.0
294;Totaal;1306 - 1760 kg;2 jaar;2018;646.7;24364.0;26545.0
295;Totaal;1306 - 1760 kg;2 jaar;2019;627.0;23955.0;26174.0
296;Totaal;1306 - 1760 kg;2 jaar;2020;605.9;22233.0;27252.0
297;Totaal;1306 - 1760 kg;2 jaar;2021;572.2;22553.0;25371.0
298;Totaal;1306 - 1760 kg;2 jaar;2022;443.3;22632.0;19589.0
299;Totaal;1306 - 1760 kg;2 jaar;2023;461.3;22774.0;20255.0
300;Totaal;1306 - 1760 kg;3 jaar;2018;489.5;22594.0;21663.0
301;Totaal;1306 - 1760 kg;3 jaar;2019;589.9;22282.0;26473.0
302;Totaal;1306 - 1760 kg;3 jaar;2020;549.7;21126.0;26022.0
303;Totaal;1306 - 1760 kg;3 jaar;2021;585.9;21433.0;27334.0
304;Totaal;1306 - 1760 kg;3 jaar;2022;547.4;21398.0;25582.0
305;Totaal;1306 - 1760 kg;3 jaar;2023;413.2;20947.0;19728.0
306;Totaal;1306 - 1760 kg;4 jaar;2018;381.2;20421.0;18666.0
307;Totaal;1306 - 1760 kg;4 jaar;2019;434.0;20008.0;21693.0
308;Totaal;1306 - 1760 kg;4 jaar;2020;513.3;19573.0;26224.0
309;Totaal;1306 - 1760 kg;4 jaar;2021;516.7;19773.0;26129.0
310;Totaal;1306 - 1760 kg;4 jaar;2022;548.2;19921.0;27518.0
311;Totaal;1306 - 1760 kg;4 jaar;2023;496.2;19315.0;25689.0
312;Totaal;1306 - 1760 kg;5 jaar;2018;339.1;19136.0;17723.0
313;Totaal;1306 - 1760 kg;5 jaar;2019;341.0;18365.0;18566.0
314;Totaal;1306 - 1760 kg;5 jaar;2020;379.6;17845.0;21274.0
315;Totaal;1306 - 1760 kg;5 jaar;2021;481.5;18376.0;26201.0
316;Totaal;1306 - 1760 kg;5 jaar;2022;483.8;18515.0;26130.0
317;Totaal;1306 - 1760 kg;5 jaar;2023;492.7;17988.0;27393.0
318;Totaal;1306 - 1760 kg;6 jaar;2018;302.5;17861.0;16935.0
319;Totaal;1306 - 1760 kg;6 jaar;2019;309.6;17730.0;17463.0
320;Totaal;1306 - 1760 kg;6 jaar;2020;310.7;17085.0;18185.0
321;Totaal;1306 - 1760 kg;6 jaar;2021;364.2;17521.0;20787.0
322;Totaal;1306 - 1760 kg;6 jaar;2022;456.2;17662.0;25831.0
323;Totaal;1306 - 1760 kg;6 jaar;2023;445.0;17226.0;25834.0
324;Totaal;1306 - 1760 kg;7 jaar;2018;324.9;17634.0;18423.0
325;Totaal;1306 - 1760 kg;7 jaar;2019;281.9;16926.0;16652.0
326;Totaal;1306 - 1760 kg;7 jaar;2020;282.1;16483.0;17117.0
327;Totaal;1306 - 1760 kg;7 jaar;2021;300.6;16820.0;17870.0
328;Totaal;1306 - 1760 kg;7 jaar;2022;345.9;17137.0;20182.0
329;Totaal;1306 - 1760 kg;7 jaar;2023;427.0;16877.0;25301.0
330;Totaal;1306 - 1760 kg;8 jaar;2018;256.1;16679.0;15356.0
331;Totaal;1306 - 1760 kg;8 jaar;2019;300.1;16547.0;18136.0
332;Totaal;1306 - 1760 kg;8 jaar;2020;252.9;15535.0;16281.0
333;Totaal;1306 - 1760 kg;8 jaar;2021;272.3;16216.0;16792.0
334;Totaal;1306 - 1760 kg;8 jaar;2022;285.8;16308.0;17525.0
335;Totaal;1306 - 1760 kg;8 jaar;2023;317.8;16140.0;19690.0
336;Totaal;1306 - 1760 kg;9 jaar;2018;224.9;15864.0;14174.0
337;Totaal;1306 - 1760 kg;9 jaar;2019;232.8;15581.0;14941.0
338;Totaal;1306 - 1760 kg;9 jaar;2020;270.3;15297.0;17672.0
339;Totaal;1306 - 1760 kg;9 jaar;2021;245.3;15376.0;15953.0
340;Totaal;1306 - 1760 kg;9 jaar;2022;253.6;15525.0;16337.0
341;Totaal;1306 - 1760 kg;9 jaar;2023;262.8;15442.0;17017.0
342;Totaal;1306 - 1760 kg;10 jaar;2018;287.1;15433.0;18601.0
343;Totaal;1306 - 1760 kg;10 jaar;2019;204.3;14911.0;13699.0
344;Totaal;1306 - 1760 kg;10 jaar;2020;207.6;14385.0;14431.0
345;Totaal;1306 - 1760 kg;10 jaar;2021;256.6;14950.0;17162.0
346;Totaal;1306 - 1760 kg;10 jaar;2022;230.9;14909.0;15489.0
347;Totaal;1306 - 1760 kg;10 jaar;2023;230.4;14600.0;15780.0
348;Totaal;1306 - 1760 kg;11 jaar;2018;227.6;15123.0;15052.0
349;Totaal;1306 - 1760 kg;11 jaar;2019;257.9;14468.0;17828.0
350;Totaal;1306 - 1760 kg;11 jaar;2020;179.5;13703.0;13103.0
351;Totaal;1306 - 1760 kg;11 jaar;2021;197.5;14203.0;13908.0
352;Totaal;1306 - 1760 kg;11 jaar;2022;239.5;14532.0;16478.0
353;Totaal;1306 - 1760 kg;11 jaar;2023;207.0;13940.0;14850.0
354;Totaal;1306 - 1760 kg;12 jaar;2018;144.2;14569.0;9896.0
355;Totaal;1306 - 1760 kg;12 jaar;2019;202.6;14233.0;14235.0
356;Totaal;1306 - 1760 kg;12 jaar;2020;229.3;13687.0;16752.0
357;Totaal;1306 - 1760 kg;12 jaar;2021;171.7;13736.0;12501.0
358;Totaal;1306 - 1760 kg;12 jaar;2022;183.0;13765.0;13298.0
359;Totaal;1306 - 1760 kg;12 jaar;2023;215.7;13721.0;15722.0
360;Totaal;1306 - 1760 kg;13 jaar;2018;130.4;14226.0;9164.0
361;Totaal;1306 - 1760 kg;13 jaar;2019;124.9;13665.0;9139.0
362;Totaal;1306 - 1760 kg;13 jaar;2020;177.0;13436.0;13170.0
363;Totaal;1306 - 1760 kg;13 jaar;2021;216.6;13767.0;15732.0
