ID;StatusCijfer;RegioS;Perioden;TotaalMannenEnVrouwen_1;JongerDan20Jaar_2;k_20Tot65Jaar_3;k_65Tot75Jaar_4;k_75Tot85Jaar_5;k_85JaarOfOuder_6;TotaalMannen_7;JongerDan20Jaar_8;k_20Tot65Jaar_9;k_65Tot75Jaar_10;k_75Tot85Jaar_11;k_85JaarOfOuder_12;TotaalVrouwen_13;JongerDan20Jaar_14;k_20Tot65Jaar_15;k_65Tot75Jaar_16;k_75Tot85Jaar_17;k_85JaarOfOuder_18;TotaalStedelijkGebied_19;ZeerSterkStedelijk_20;SterkStedelijk_21;MatigStedelijk_22;TotaalLandelijkGebied_23;WeinigStedelijk_24;NietStedelijk_25;Eenouderhuishoudens_26;TotaalAantalHuishoudensMetInkomen_27;LageInkomens2e3eEn4eDeciel_28;LokaalKlantenpotentieel_29;LokaalKlantenpotentieelRel_30;RegionaalKlantenpotentieel_31;RegionaalKlantenpotentieelRel_32;WoonkernenTotaal_33;WoonkernenMinimaal500Adressen_34;LandGfFvwTotaal_35;LandGfFvwBuitengebiedGfFvw_36;LandGfFvwWoonkernenGfFvw_37;BinnenwaterGfFvwTotaal_38;BuitenwaterGfFvwTotaal_39;BebouwingTotaal_40;BebouwingWoonkernenGfFvw_41;BebouwingBuitengebiedGfFvw_42;Bedrijfsterreinen_43;BodemfactorTotaal_44;BodemfactorWoonkernenGfFvw_45;BodemfactorBuitengebiedGfFvw_46;KleiKleiveenVeenTotaal_47;KleiKleiveenVeenWoonkernenGfFvw_48;KleiKleiveenVeenBuitengebiedGfFvw_49;OeverlengteTotaal_50;OeverlengteVeenKleiveengebied_51;PercentageSlechteGrond_52;BelastingcapaciteitWoningen_53;BelastingcapaciteitNietWoningen_54;AmendementDePater_55;Woningvoorraad_56;Wooneenhedenvoorraad_57;Recreatiewoningvoorraad_58;CapaciteitBijzonderWoongebouwen_59;WoningTotaal_60;WoningMetFunctieLogies_61;NietWoningMetFunctieLogies_62;TotaalBijstandsuitkeringen_63;AlgemeneBijstand_64;BBZ_65;IOAW_66;IOAZ_67;Adreslozen_68;Omgevingsadressendichtheid_69;Minderheden_70;BanenVanWerknemers_71;Bedrijfsvestigingen_72;ProvincialeWegen_73;InwonersInZorginstellingen_74;UitwonendeStudenten_75;Regiocode_76
3228;Voorlopig;Breukelen;2022;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3229;Voorlopig;Breukelen;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3230;Voorlopig;Brielle;2007;15918.0;3719.0;9881.0;1369.0;770.0;179.0;7905.0;1921.0;4925.0;665.0;339.0;55.0;8013.0;1798.0;4956.0;704.0;431.0;124.0;430.0;0.0;430.0;5160.0;10400.0;6590.0;3810.0;398.0;6.7;1.4;12940.0;;2070.0;;4.0;;2750.0;2138.0;612.0;362.0;0.0;80.0;61.0;19.0;;1.17;1.23;1.16;1221.0;339.0;882.0;1300.0;475.0;40.0;1594.0;328.0;;6858.0;10.0;31.0;298.0;;;;133.0;123.0;3.0;4.0;3.0;;795.0;265.0;;730.0;;;;GM0501
3231;Voorlopig;Brielle;2008;15762.0;3664.0;9707.0;1412.0;784.0;195.0;7812.0;1888.0;4832.0;684.0;348.0;60.0;7950.0;1776.0;4875.0;728.0;436.0;135.0;430.0;0.0;430.0;5140.0;10350.0;6560.0;3800.0;419.0;6.8;1.4;12900.0;;2060.0;;4.0;3.0;2753.0;2141.0;612.0;359.0;0.0;81.0;62.0;20.0;;1.17;1.23;1.16;1221.0;339.0;882.0;1334.0;491.0;40.0;1711.0;328.0;;6858.0;10.0;31.0;298.0;;;;135.0;121.0;4.0;7.0;3.0;;796.0;270.0;;765.0;;;;GM0501
3232;Voorlopig;Brielle;2009;15597.0;3576.0;9580.0;1462.0;774.0;205.0;7722.0;1833.0;4778.0;703.0;340.0;68.0;7875.0;1743.0;4802.0;759.0;434.0;137.0;440.0;0.0;440.0;4910.0;10410.0;6610.0;3810.0;446.0;6.9;1.5;12720.0;;1990.0;;4.0;3.0;2753.0;2141.0;612.0;359.0;0.0;81.0;61.0;20.0;;1.17;1.23;1.16;1221.0;339.0;882.0;1334.0;491.0;40.0;1762.0;377.0;;6715.0;10.0;31.0;298.0;;;;119.0;107.0;4.0;6.0;2.0;;797.0;280.0;;795.0;;;;GM0501
3233;Voorlopig;Brielle;2010;15759.0;3567.0;9657.0;1540.0;795.0;200.0;7863.0;1833.0;4878.0;749.0;334.0;69.0;7896.0;1734.0;4779.0;791.0;461.0;131.0;440.0;0.0;440.0;4850.0;10300.0;6220.0;4080.0;445.0;6.93;1.48;12550.0;;1920.0;;4.0;3.0;2753.0;2141.0;612.0;359.0;0.0;82.0;61.0;20.0;;1.17;1.23;1.16;1221.0;339.0;882.0;1334.0;491.0;40.0;1883.0;356.0;;7013.0;10.0;31.0;298.0;;;;139.0;124.0;7.0;7.0;1.0;;778.0;290.0;4.82;810.0;;;;GM0501
3234;Voorlopig;Brielle;2011;15978.0;3515.0;9812.0;1610.0;817.0;224.0;7960.0;1808.0;4944.0;789.0;348.0;71.0;8018.0;1707.0;4868.0;821.0;469.0;153.0;460.0;0.0;460.0;6200.0;9100.0;5490.0;3610.0;462.0;7.14;1.56;12780.0;;2000.0;;4.0;3.0;2753.0;2141.0;612.0;359.0;0.0;81.0;59.0;21.0;;1.17;1.23;1.16;1221.0;339.0;882.0;1334.0;491.0;40.0;1888.0;365.0;27.0;7238.0;13.0;31.0;298.0;;;;154.0;140.0;5.0;9.0;0.0;;849.0;300.0;4.72;;;;;GM0501
3235;Voorlopig;Brielle;2012;16072.0;3475.0;9721.0;1763.0;873.0;240.0;7914.0;1780.0;4825.0;862.0;370.0;77.0;8158.0;1695.0;4896.0;901.0;503.0;163.0;1860.0;0.0;1860.0;4690.0;9420.0;5930.0;3490.0;474.0;7.2;1.6;13020.0;;2080.0;;4.0;3.0;2756.0;2144.0;612.0;358.0;0.0;83.0;62.0;21.0;;1.17;1.23;1.16;1219.0;339.0;881.0;1383.0;504.0;40.0;1914.0;390.0;24.0;7274.0;10.0;31.0;298.0;;;;174.0;165.0;1.0;8.0;0.0;;865.0;315.0;4.59;;;;;GM0501
3236;Voorlopig;Brielle;2013;16320.0;3504.0;9710.0;1925.0;929.0;252.0;8001.0;1769.0;4818.0;929.0;403.0;82.0;8319.0;1735.0;4892.0;996.0;526.0;170.0;510.0;0.0;510.0;6180.0;9390.0;5810.0;3570.0;498.0;7.4;1.7;13130.0;;2090.0;;4.0;3.0;2752.0;2116.0;636.0;362.0;0.0;86.0;65.0;21.0;;1.17;1.22;1.16;1218.0;339.0;880.0;1553.0;594.0;40.0;1828.0;398.0;21.0;;;;;;;;178.0;167.0;0.0;11.0;0.0;;826.0;345.0;4.51;;;;;GM0501
3237;Voorlopig;Brielle;2014;16312.0;3413.0;9624.0;2012.0;989.0;274.0;7991.0;1722.0;4773.0;961.0;441.0;94.0;8321.0;1691.0;4851.0;1051.0;548.0;180.0;1780.0;0.0;1780.0;4930.0;9610.0;5960.0;3650.0;510.0;7.4;1.7;13380.0;;2170.0;;4.0;3.0;2752.0;2116.0;636.0;362.0;0.0;88.0;67.0;21.0;46.0;1.17;1.22;1.16;1218.0;339.0;880.0;1553.0;594.0;40.0;1709.0;368.0;18.0;;;;;;;;207.0;192.0;0.0;15.0;0.0;;832.0;330.0;;;15.0;;;GM0501
3238;Voorlopig;Brielle;2015;16467.0;3419.0;9663.0;2055.0;1018.0;312.0;8060.0;1725.0;4797.0;977.0;450.0;111.0;8407.0;1694.0;4866.0;1078.0;568.0;201.0;1530.0;0.0;1530.0;4810.0;9980.0;6050.0;3930.0;543.0;;;13260.0;;1990.0;;4.0;3.0;2753.0;2117.0;636.0;361.0;0.0;93.0;68.0;25.0;46.0;1.17;1.22;1.16;1219.0;339.0;880.0;1558.0;599.0;;1644.0;353.0;19.0;;;;;7678.0;1.0;36.0;;;;;;;844.0;375.0;4.4;;16.0;;;GM0501
3239;Voorlopig;Brielle;2016;16640.0;3419.0;9690.0;2122.0;1076.0;333.0;8163.0;1727.0;4825.0;1019.0;467.0;125.0;8477.0;1692.0;4865.0;1103.0;609.0;208.0;1570.0;0.0;1570.0;4800.0;10100.0;6200.0;3900.0;550.0;;;13320.0;;1980.0;;4.0;3.0;2754.0;2119.0;636.0;360.0;0.0;91.0;68.0;23.0;56.0;1.17;1.22;1.16;1219.0;339.0;880.0;1561.0;598.0;40.0;1649.0;344.0;17.0;;;;;7683.0;1.0;36.0;;;;;;;849.0;410.0;;;16.0;;;GM0501
3240;Voorlopig;Brielle;2017;16833.0;3430.0;9762.0;2167.0;1116.0;358.0;8260.0;1729.0;4858.0;1045.0;499.0;129.0;8573.0;1701.0;4904.0;1122.0;617.0;229.0;1610.0;0.0;1610.0;4810.0;10220.0;6280.0;3940.0;540.0;;;13490.0;;2010.0;;4.0;3.0;2755.0;2119.0;636.0;360.0;0.0;87.0;68.0;20.0;56.0;1.17;1.22;1.16;1219.0;339.0;880.0;1571.0;607.0;41.0;1691.0;345.0;15.0;;;;;7798.0;3.0;35.0;;;;;;;852.0;440.0;5.1;;16.0;120.0;70.0;GM0501
3241;Voorlopig;Brielle;2018;;;;;;;;;;;;;;;;;;;1630.0;0.0;1630.0;4830.0;10380.0;6390.0;3990.0;;;;13670.0;;2050.0;;4.0;3.0;2755.0;2119.0;636.0;359.0;0.0;88.0;68.0;20.0;56.0;1.17;1.22;1.16;1219.0;339.0;880.0;1576.0;609.0;41.0;1760.0;360.0;16.0;;;;;7910.0;3.0;35.0;;;;;;;861.0;;;;16.0;;80.0;GM0501
3242;Voorlopig;Brielle;2019;;;;;;;;;;;;;;;;;;;1630.0;0.0;1630.0;4920.0;10490.0;6480.0;4000.0;;;;13880.0;;2100.0;;4.0;3.0;2756.0;2120.0;636.0;359.0;0.0;89.0;68.0;21.0;;1.17;1.22;1.16;1219.0;339.0;880.0;1583.0;616.0;41.0;1885.0;344.0;16.0;;;;;7962.0;3.0;36.0;;;;;;;870.0;;;;;;90.0;GM0501
3243;Voorlopig;Brielle;2020;;;;;;;;;;;;;;;;;;;1600.0;0.0;1600.0;5750.0;9840.0;5760.0;4080.0;;;;13990.0;;2110.0;;3.0;3.0;2756.0;2095.0;661.0;358.0;0.0;90.0;71.0;19.0;;1.17;1.22;1.16;1218.0;360.0;858.0;1597.0;629.0;41.0;2064.0;350.0;16.0;;;;;8029.0;3.0;36.0;;;;;;;883.0;;;;;;80.0;GM0501
3244;Voorlopig;Brielle;2021;;;;;;;;;;;;;;;;;;;1680.0;0.0;1680.0;5680.0;9920.0;5870.0;4050.0;;;;14080.0;;2110.0;;3.0;3.0;2756.0;2095.0;661.0;359.0;0.0;92.0;71.0;20.0;;1.17;1.22;1.16;1218.0;360.0;858.0;1604.0;636.0;41.0;2253.0;344.0;15.0;;;;;8110.0;3.0;37.0;;;;;;;891.0;;;;;;80.0;GM0501
3245;Voorlopig;Brielle;2022;;;;;;;;;;;;;;;;;;;1710.0;0.0;1710.0;5670.0;10060.0;5950.0;4110.0;;;;14230.0;;2160.0;;3.0;3.0;2756.0;2095.0;661.0;359.0;0.0;92.0;72.0;20.0;;1.17;1.22;1.16;1218.0;360.0;858.0;1604.0;636.0;41.0;2509.0;346.0;15.0;;;;;8230.0;3.0;38.0;;;;;;;910.0;;;2150.0;;;90.0;GM0501
3246;Voorlopig;Brielle;2023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3247;Voorlopig;Bronckhorst;2007;37788.0;9129.0;21920.0;3718.0;2331.0;690.0;18774.0;4586.0;11239.0;1793.0;962.0;194.0;19014.0;4543.0;10681.0;1925.0;1369.0;496.0;0.0;0.0;0.0;0.0;37700.0;15400.0;22300.0;635.0;15.0;3.8;30350.0;;8170.0;;20.0;;28355.0;26327.0;2028.0;287.0;0.0;406.0;156.0;250.0;;1.0;1.0;1.0;0.0;0.0;0.0;3097.0;0.0;0.0;3887.0;683.0;;14689.0;39.0;343.0;485.0;;;;176.0;152.0;1.0;15.0;8.0;;329.0;225.0;;1675.0;;;;GM1876
3248;Voorlopig;Bronckhorst;2008;37833.0;9071.0;21845.0;3788.0;2412.0;717.0;18765.0;4548.0;11166.0;1844.0;1001.0;206.0;19068.0;4523.0;10679.0;1944.0;1411.0;511.0;0.0;0.0;0.0;0.0;37790.0;15480.0;22310.0;650.0;15.4;3.9;30470.0;;8230.0;;20.0;5.0;28355.0;26327.0;2028.0;287.0;0.0;409.0;157.0;252.0;;1.0;1.0;1.0;0.0;0.0;0.0;3097.0;0.0;0.0;4201.0;741.0;;14764.0;81.0;343.0;497.0;;;;195.0;168.0;0.0;18.0;9.0;;333.0;220.0;;1730.0;;;;GM1876
3249;Voorlopig;Bronckhorst;2009;37897.0;9117.0;21634.0;3910.0;2477.0;759.0;18766.0;4559.0;11025.0;1924.0;1035.0;223.0;19131.0;4558.0;10609.0;1986.0;1442.0;536.0;0.0;0.0;0.0;0.0;37830.0;15830.0;22000.0;694.0;15.4;4.0;30570.0;;8330.0;;20.0;5.0;28355.0;26327.0;2028.0;287.0;0.0;412.0;159.0;253.0;;1.0;1.0;1.0;0.0;0.0;0.0;3097.0;0.0;0.0;4326.0;799.0;;14863.0;81.0;343.0;531.0;;;;220.0;191.0;2.0;21.0;6.0;;343.0;235.0;;1855.0;;;;GM1876
3250;Voorlopig;Bronckhorst;2010;37751.0;9009.0;21386.0;4018.0;2538.0;800.0;18714.0;4514.0;10913.0;1974.0;1071.0;242.0;19037.0;4495.0;10473.0;2044.0;1467.0;558.0;0.0;0.0;0.0;0.0;37900.0;15860.0;22040.0;686.0;15.43;4.11;30620.0;;8370.0;;21.0;5.0;28355.0;26312.0;2043.0;287.0;0.0;415.0;162.0;253.0;;1.0;1.0;1.0;0.0;0.0;0.0;3097.0;0.0;0.0;4398.0;832.0;;14951.0;81.0;343.0;516.0;;;;246.0;212.0;9.0;19.0;6.0;;346.0;230.0;10.53;1905.0;;;;GM1876
3251;Voorlopig;Bronckhorst;2011;37677.0;8901.0;21271.0;4096.0;2579.0;830.0;18706.0;4461.0;10878.0;2012.0;1102.0;253.0;18971.0;4440.0;10393.0;2084.0;1477.0;577.0;0.0;0.0;0.0;0.0;37750.0;15840.0;21910.0;692.0;15.53;4.19;30470.0;;8300.0;;22.0;5.0;28355.0;26287.0;2068.0;286.0;0.0;422.0;166.0;256.0;;1.0;1.0;1.0;0.0;0.0;0.0;3099.0;0.0;0.0;4350.0;869.0;153.0;15007.0;84.0;347.0;531.0;;;;236.0;209.0;9.0;16.0;2.0;;349.0;230.0;10.41;;;;;GM1876
3252;Voorlopig;Bronckhorst;2012;37441.0;8698.0;20971.0;4307.0;2588.0;877.0;18598.0;4351.0;10724.0;2118.0;1128.0;277.0;18843.0;4347.0;10247.0;2189.0;1460.0;600.0;0.0;0.0;0.0;0.0;37680.0;15540.0;22140.0;720.0;15.55;4.18;30350.0;;8110.0;;22.0;5.0;28357.0;26249.0;2109.0;285.0;0.0;425.0;168.0;257.0;;1.0;1.0;1.0;0.0;0.0;0.0;3128.0;0.0;0.0;4252.0;878.0;153.0;15041.0;93.0;353.0;609.0;;;;243.0;207.0;15.0;18.0;3.0;;344.0;245.0;10.61;;;;;GM1876
3253;Voorlopig;Bronckhorst;2013;37216.0;8487.0;20634.0;4580.0;2584.0;931.0;18476.0;4234.0;10557.0;2242.0;1143.0;300.0;18740.0;4253.0;10077.0;2338.0;1441.0;631.0;0.0;0.0;0.0;0.0;37440.0;15500.0;21940.0;748.0;15.7;4.2;30080.0;;7940.0;;22.0;5.0;28351.0;26243.0;2109.0;291.0;0.0;439.0;172.0;267.0;;1.0;1.0;1.0;0.0;0.0;0.0;3314.0;0.0;0.0;4091.0;852.0;141.0;;;;;;;;279.0;230.0;19.0;26.0;4.0;;348.0;260.0;10.88;;;;;GM1876
3254;Voorlopig;Bronckhorst;2014;36932.0;8188.0;20459.0;4738.0;2603.0;944.0;18372.0;4105.0;10451.0;2347.0;1159.0;310.0;18560.0;4083.0;10008.0;2391.0;1444.0;634.0;0.0;0.0;0.0;0.0;37220.0;15420.0;21800.0;767.0;15.7;4.3;29870.0;;7830.0;;22.0;5.0;28352.0;26268.0;2084.0;291.0;0.0;445.0;172.0;273.0;162.0;1.0;1.0;1.0;0.0;0.0;0.0;3337.0;0.0;0.0;3856.0;831.0;136.0;;;;;;;;312.0;261.0;13.0;34.0;4.0;;349.0;270.0;;;83.0;;;GM1876
3255;Voorlopig;Bronckhorst;2015;36726.0;7978.0;20289.0;4847.0;2607.0;1005.0;18273.0;3995.0;10358.0;2417.0;1170.0;333.0;18453.0;3983.0;9931.0;2430.0;1437.0;672.0;0.0;0.0;0.0;0.0;37220.0;14820.0;22390.0;754.0;;;29740.0;;7620.0;;24.0;6.0;28352.0;26124.0;2228.0;290.0;0.0;452.0;184.0;268.0;162.0;1.0;1.0;1.0;0.0;0.0;0.0;3338.0;0.0;;3684.0;855.0;143.0;;;;;16074.0;10.0;389.0;;;;;;;381.0;285.0;10.9;;84.0;;;GM1876
3256;Voorlopig;Bronckhorst;2016;36510.0;7854.0;20029.0;4961.0;2675.0;991.0;18198.0;3959.0;10235.0;2464.0;1208.0;332.0;18312.0;3895.0;9794.0;2497.0;1467.0;659.0;0.0;0.0;0.0;0.0;36730.0;14680.0;22040.0;775.0;;;29290.0;;7340.0;;24.0;6.0;28349.0;26121.0;2228.0;293.0;0.0;454.0;184.0;270.0;177.0;1.0;1.0;1.0;0.0;0.0;0.0;3422.0;0.0;0.0;3630.0;853.0;147.0;;;;;16117.0;10.0;399.0;;;;;;;383.0;350.0;;;84.0;;;GM1876
3257;Voorlopig;Bronckhorst;2017;36410.0;7705.0;19857.0;5091.0;2741.0;1016.0;18150.0;3883.0;10121.0;2545.0;1255.0;346.0;18260.0;3822.0;9736.0;2546.0;1486.0;670.0;0.0;0.0;0.0;0.0;36510.0;14610.0;21900.0;769.0;;;29040.0;;7160.0;;24.0;6.0;28350.0;26121.0;2228.0;293.0;0.0;456.0;185.0;272.0;177.0;1.0;1.0;1.0;0.0;0.0;0.0;3428.0;0.0;0.0;3704.0;794.0;139.0;;;;;16063.0;10.0;401.0;;;;;;;376.0;390.0;11.4;;84.0;340.0;130.0;GM1876
3258;Voorlopig;Bronckhorst;2018;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;36410.0;14590.0;21820.0;;;;28960.0;;7110.0;;24.0;6.0;28347.0;26094.0;2253.0;295.0;0.0;460.0;188.0;272.0;177.0;1.0;1.0;1.0;0.0;0.0;0.0;3461.0;0.0;0.0;3875.0;762.0;142.0;;;;;16088.0;11.0;402.0;;;;;;;376.0;;;;83.0;;130.0;GM1876
3259;Voorlopig;Bronckhorst;2019;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;36350.0;14520.0;21830.0;;;;28920.0;;7040.0;;24.0;6.0;28350.0;26122.0;2229.0;292.0;0.0;456.0;188.0;269.0;;1.0;1.0;1.0;0.0;0.0;0.0;3452.0;0.0;0.0;4078.0;801.0;159.0;;;;;16152.0;11.0;415.0;;;;;;;376.0;;;;;;120.0;GM1876
3260;Voorlopig;Bronckhorst;2020;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;36210.0;14540.0;21670.0;;;;28820.0;;6990.0;;24.0;6.0;28347.0;26119.0;2228.0;295.0;0.0;458.0;189.0;269.0;;1.0;1.0;1.0;0.0;0.0;0.0;3496.0;0.0;0.0;4411.0;802.0;153.0;;;;;16198.0;11.0;412.0;;;;;;;380.0;;;;;;110.0;GM1876
3261;Voorlopig;Bronckhorst;2021;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;36060.0;14550.0;21500.0;;;;28670.0;;6820.0;;24.0;6.0;28348.0;26120.0;2228.0;294.0;0.0;452.0;189.0;263.0;;1.0;1.0;1.0;0.0;0.0;0.0;3508.0;0.0;0.0;4666.0;787.0;126.0;;;;;16213.0;11.0;422.0;;;;;;;380.0;;;;;;120.0;GM1876
3262;Voorlopig;Bronckhorst;2022;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;36090.0;14480.0;21610.0;;;;28750.0;;6850.0;;24.0;6.0;28349.0;26104.0;2245.0;294.0;0.0;452.0;190.0;261.0;;1.0;1.0;1.0;0.0;0.0;0.0;3514.0;0.0;0.0;5543.0;783.0;128.0;;;;;16317.0;11.0;428.0;;;;;;;381.0;;;5250.0;;;130.0;GM1876
3263;Voorlopig;Bronckhorst;2023;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;36080.0;14450.0;21630.0;;;;28720.0;;6800.0;;24.0;6.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;382.0;;;5335.0;;;110.0;GM1876
3264;Voorlopig;Brummen;2007;21229.0;5151.0;12376.0;2168.0;1195.0;339.0;10530.0;2627.0;6262.0;1038.0;519.0;84.0;10699.0;2524.0;6114.0;1130.0;676.0;255.0;0.0;0.0;0.0;2640.0;18740.0;13160.0;5580.0;419.0;8.6;2.3;19030.0;;6390.0;;6.0;;8403.0;7319.0;1084.0;107.0;0.0;156.0;96.0;60.0;;1.0;1.0;1.0;0.0;0.0;0.0;1023.0;0.0;0.0;2206.0;366.0;;8366.0;2.0;354.0;310.0;;;;150.0;144.0;2.0;4.0;0.0;;658.0;830.0;;870.0;;;;GM0213
3265;Voorlopig;Brummen;2008;21200.0;5135.0;12249.0;2237.0;1216.0;363.0;10485.0;2639.0;6161.0;1067.0;526.0;92.0;10715.0;2496.0;6088.0;1170.0;690.0;271.0;0.0;0.0;0.0;2610.0;18620.0;13060.0;5570.0;457.0;8.9;2.5;18890.0;;6290.0;;6.0;2.0;8403.0;7294.0;1109.0;107.0;0.0;157.0;97.0;60.0;;1.0;1.0;1.0;0.0;0.0;0.0;1023.0;0.0;0.0;2339.0;391.0;;8515.0;3.0;408.0;310.0;;;;185.0;178.0;1.0;6.0;0.0;;659.0;820.0;;905.0;;;;GM0213
3266;Voorlopig;Brummen;2009;21159.0;5080.0;12173.0;2278.0;1241.0;387.0;10471.0;2611.0;6131.0;1092.0;530.0;107.0;10688.0;2469.0;6042.0;1186.0;711.0;280.0;0.0;0.0;0.0;2580.0;18620.0;13020.0;5600.0;470.0;9.0;2.5;18880.0;;6280.0;;6.0;2.0;8403.0;7294.0;1109.0;107.0;0.0;157.0;97.0;60.0;;1.0;1.0;1.0;0.0;0.0;0.0;1023.0;0.0;0.0;2413.0;417.0;;8574.0;2.0;426.0;340.0;;;;189.0;176.0;3.0;10.0;0.0;;668.0;820.0;;960.0;;;;GM0213
3267;Voorlopig;Brummen;2010;21139.0;5038.0;12093.0;2307.0;1314.0;387.0;10439.0;2579.0;6098.0;1096.0;562.0;104.0;10700.0;2459.0;5995.0;1211.0;752.0;283.0;0.0;0.0;0.0;4070.0;17090.0;11470.0;5620.0;490.0;8.93;2.37;18820.0;;6200.0;;7.0;2.0;8403.0;7270.0;1133.0;107.0;0.0;162.0;103.0;59.0;;1.0;1.0;1.0;0.0;0.0;0.0;1023.0;0.0;0.0;2449.0;431.0;;8585.0;2.0;426.0;310.0;;;;200.0;189.0;1.0;9.0;1.0;;678.0;835.0;6.99;990.0;;;;GM0213
3268;Voorlopig;Brummen;2011;21219.0;4955.0;12138.0;2345.0;1355.0;426.0;10466.0;2534.0;6106.0;1117.0;582.0;127.0;10753.0;2421.0;6032.0;1228.0;773.0;299.0;0.0;0.0;0.0;4030.0;17110.0;11480.0;5630.0;495.0;9.08;2.41;18800.0;;6150.0;;7.0;2.0;8403.0;7220.0;1183.0;107.0;0.0;180.0;115.0;65.0;;1.0;1.0;1.0;0.0;0.0;0.0;1084.0;0.0;0.0;2469.0;425.0;19.0;8585.0;2.0;426.0;340.0;;;;220.0;203.0;4.0;11.0;2.0;;691.0;840.0;6.98;;;;;GM0213
3269;Voorlopig;Brummen;2012;21327.0;4886.0;12093.0;2521.0;1380.0;447.0;10519.0;2496.0;6099.0;1198.0;599.0;127.0;10808.0;2390.0;5994.0;1323.0;781.0;320.0;0.0;0.0;0.0;5330.0;15880.0;10310.0;5580.0;505.0;9.18;2.44;18900.0;;6180.0;;7.0;2.0;8397.0;7241.0;1156.0;104.0;0.0;184.0;116.0;68.0;;1.0;1.0;1.0;0.0;0.0;0.0;1070.0;0.0;0.0;2364.0;416.0;33.0;8626.0;2.0;425.0;340.0;;;;230.0;211.0;2.0;14.0;3.0;;689.0;880.0;7.35;;;;;GM0213
3270;Voorlopig;Brummen;2013;21245.0;4743.0;11985.0;2640.0;1414.0;463.0;10500.0;2441.0;6014.0;1290.0;622.0;133.0;10745.0;2302.0;5971.0;1350.0;792.0;330.0;0.0;0.0;0.0;5320.0;16000.0;10490.0;5510.0;550.0;9.2;2.5;19020.0;;6240.0;;7.0;2.0;8396.0;7195.0;1201.0;106.0;0.0;179.0;114.0;65.0;;1.0;1.0;1.0;0.0;0.0;0.0;1064.0;0.0;0.0;2287.0;384.0;37.0;;;;;;;;273.0;253.0;2.0;14.0;4.0;;699.0;870.0;7.28;;;;;GM0213
3271;Voorlopig;Brummen;2014;21177.0;4621.0;11894.0;2708.0;1472.0;482.0;10474.0;2375.0;5972.0;1319.0;653.0;155.0;10703.0;2246.0;5922.0;1389.0;819.0;327.0;0.0;0.0;0.0;5290.0;15950.0;10480.0;5470.0;536.0;9.3;2.5;18940.0;;6170.0;;7.0;2.0;8395.0;7195.0;1201.0;106.0;0.0;173.0;111.0;63.0;118.0;1.0;1.0;1.0;0.0;0.0;0.0;1080.0;0.0;0.0;2181.0;377.0;33.0;;;;;;;;288.0;264.0;5.0;16.0;3.0;;701.0;870.0;;;21.0;;;GM0213
3272;Voorlopig;Brummen;2015;20983.0;4472.0;11706.0;2756.0;1532.0;517.0;10374.0;2295.0;5907.0;1316.0;679.0;177.0;10609.0;2177.0;5799.0;1440.0;853.0;340.0;0.0;0.0;0.0;9520.0;11730.0;6030.0;5700.0;548.0;;;18890.0;;6120.0;;7.0;2.0;8395.0;7220.0;1176.0;106.0;0.0;179.0;118.0;62.0;118.0;1.0;1.0;1.0;0.0;0.0;0.0;1080.0;0.0;;2115.0;378.0;36.0;;;;;9250.0;4.0;385.0;;;;;;;761.0;860.0;6.8;;21.0;;;GM0213
3273;Voorlopig;Brummen;2016;20938.0;4411.0;11617.0;2776.0;1609.0;525.0;10333.0;2253.0;5842.0;1347.0;716.0;175.0;10605.0;2158.0;5775.0;1429.0;893.0;350.0;0.0;0.0;0.0;9330.0;11660.0;5970.0;5680.0;594.0;;;18590.0;;5860.0;;7.0;2.0;8365.0;7189.0;1176.0;137.0;0.0;178.0;118.0;61.0;112.0;1.0;1.0;1.0;0.0;0.0;0.0;1310.0;0.0;0.0;2121.0;369.0;32.0;;;;;9260.0;4.0;387.0;;;;;;;761.0;875.0;;;21.0;;;GM0213
3274;Voorlopig;Brummen;2017;20843.0;4323.0;11528.0;2780.0;1659.0;553.0;10282.0;2216.0;5783.0;1359.0;744.0;180.0;10561.0;2107.0;5745.0;1421.0;915.0;373.0;0.0;0.0;0.0;9020.0;11920.0;6210.0;5710.0;580.0;;;18520.0;;5760.0;;7.0;2.0;8364.0;7188.0;1176.0;137.0;0.0;179.0;118.0;61.0;112.0;1.0;1.0;1.0;0.0;0.0;0.0;1321.0;0.0;0.0;2153.0;366.0;38.0;;;;;9249.0;5.0;387.0;;;;;;;762.0;890.0;7.3;;21.0;270.0;90.0;GM0213
