ID;SBI93;Verpakkingsmiddelen;Jaren;Inkoopwaarde_1;CodeBedrijfsactiviteit_2
761;16 Tabakverwerkende industrie;21.21.1B Eenmalige verpakking van....;1997;0.0;  Zero
762;16 Tabakverwerkende industrie;21.21.1B Eenmalige verpakking van....;1998;;16    
763;16 Tabakverwerkende industrie;21.21.1B Eenmalige verpakking van....;1999;;16    
764;16 Tabakverwerkende industrie;25 Producten van rubber of kunststof;1996;;16    
765;16 Tabakverwerkende industrie;25 Producten van rubber of kunststof;1997;;16    
766;16 Tabakverwerkende industrie;25 Producten van rubber of kunststof;1998;;16    
767;16 Tabakverwerkende industrie;25 Producten van rubber of kunststof;1999;;16    
768;16 Tabakverwerkende industrie;25.2 Producten van kunststof;1996;;16    
769;16 Tabakverwerkende industrie;25.2 Producten van kunststof;1997;;16    
770;16 Tabakverwerkende industrie;25.2 Producten van kunststof;1998;;16    
771;16 Tabakverwerkende industrie;25.2 Producten van kunststof;1999;;16    
772;16 Tabakverwerkende industrie;25.22 Verpakkingsmateriaal van kunststof;1996;;16    
773;16 Tabakverwerkende industrie;25.22 Verpakkingsmateriaal van kunststof;1997;;16    
774;16 Tabakverwerkende industrie;25.22 Verpakkingsmateriaal van kunststof;1998;;16    
775;16 Tabakverwerkende industrie;25.22 Verpakkingsmateriaal van kunststof;1999;;16    
776;16 Tabakverwerkende industrie;25.22.1 Eenmalige verpakking van....;1996;;16    
777;16 Tabakverwerkende industrie;25.22.1 Eenmalige verpakking van....;1997;;16    
778;16 Tabakverwerkende industrie;25.22.1 Eenmalige verpakking van....;1998;0.0;  Zero
779;16 Tabakverwerkende industrie;25.22.1 Eenmalige verpakking van....;1999;0.0;  Zero
780;16 Tabakverwerkende industrie;25.22.11.B Zakken van polymeren van....;1996;0.0;  Zero
781;16 Tabakverwerkende industrie;25.22.11.B Zakken van polymeren van....;1997;0.0;  Zero
782;16 Tabakverwerkende industrie;25.22.11.B Zakken van polymeren van....;1998;0.0;  Zero
783;16 Tabakverwerkende industrie;25.22.11.B Zakken van polymeren van....;1999;0.0;  Zero
784;16 Tabakverwerkende industrie;25.22.12.B Zakken van kunststof,....;1996;0.0;  Zero
785;16 Tabakverwerkende industrie;25.22.12.B Zakken van kunststof,....;1997;0.0;  Zero
786;16 Tabakverwerkende industrie;25.22.12.B Zakken van kunststof,....;1998;0.0;  Zero
787;16 Tabakverwerkende industrie;25.22.12.B Zakken van kunststof,....;1999;0.0;  Zero
788;16 Tabakverwerkende industrie;25.22.13 Dozen, bakken, kisten e.d.....;1996;0.0;  Zero
789;16 Tabakverwerkende industrie;25.22.13 Dozen, bakken, kisten e.d.....;1997;0.0;  Zero
790;16 Tabakverwerkende industrie;25.22.13 Dozen, bakken, kisten e.d.....;1998;0.0;  Zero
791;16 Tabakverwerkende industrie;25.22.13 Dozen, bakken, kisten e.d.....;1999;0.0;  Zero
792;16 Tabakverwerkende industrie;25.22.14 Flessen, flacons e.d.....;1996;0.0;  Zero
793;16 Tabakverwerkende industrie;25.22.14 Flessen, flacons e.d.....;1997;0.0;  Zero
794;16 Tabakverwerkende industrie;25.22.14 Flessen, flacons e.d.....;1998;0.0;  Zero
795;16 Tabakverwerkende industrie;25.22.14 Flessen, flacons e.d.....;1999;0.0;  Zero
796;16 Tabakverwerkende industrie;25.22.15.B Stoppen, deksels,....;1996;0.0;  Zero
797;16 Tabakverwerkende industrie;25.22.15.B Stoppen, deksels,....;1997;0.0;  Zero
798;16 Tabakverwerkende industrie;25.22.15.B Stoppen, deksels,....;1998;0.0;  Zero
799;16 Tabakverwerkende industrie;25.22.15.B Stoppen, deksels,....;1999;0.0;  Zero
800;16 Tabakverwerkende industrie;25.22.1B Eenmalige verpakking van....;1996;0.0;  Zero
801;16 Tabakverwerkende industrie;25.22.1B Eenmalige verpakking van....;1997;0.0;  Zero
802;16 Tabakverwerkende industrie;25.22.1B Eenmalige verpakking van....;1998;;16    
803;16 Tabakverwerkende industrie;25.22.1B Eenmalige verpakking van....;1999;;16    
804;16 Tabakverwerkende industrie;25.23 Kunststofartikelen voor de bouw;1996;0.0;  Zero
805;16 Tabakverwerkende industrie;25.23 Kunststofartikelen voor de bouw;1997;0.0;  Zero
806;16 Tabakverwerkende industrie;25.23 Kunststofartikelen voor de bouw;1998;0.0;  Zero
807;16 Tabakverwerkende industrie;25.23 Kunststofartikelen voor de bouw;1999;0.0;  Zero
808;16 Tabakverwerkende industrie;25.23.13 Reservoirs, tanks, vaten....;1996;0.0;  Zero
809;16 Tabakverwerkende industrie;25.23.13 Reservoirs, tanks, vaten....;1997;0.0;  Zero
810;16 Tabakverwerkende industrie;25.23.13 Reservoirs, tanks, vaten....;1998;0.0;  Zero
811;16 Tabakverwerkende industrie;25.23.13 Reservoirs, tanks, vaten....;1999;0.0;  Zero
812;16 Tabakverwerkende industrie;26 Overige niet-metaalhoudende....;1996;;16    
813;16 Tabakverwerkende industrie;26 Overige niet-metaalhoudende....;1997;0.0;  Zero
814;16 Tabakverwerkende industrie;26 Overige niet-metaalhoudende....;1998;0.0;  Zero
815;16 Tabakverwerkende industrie;26 Overige niet-metaalhoudende....;1999;0.0;  Zero
816;16 Tabakverwerkende industrie;26.1 Glas en producten van glas;1996;0.0;  Zero
817;16 Tabakverwerkende industrie;26.1 Glas en producten van glas;1997;0.0;  Zero
818;16 Tabakverwerkende industrie;26.1 Glas en producten van glas;1998;0.0;  Zero
819;16 Tabakverwerkende industrie;26.1 Glas en producten van glas;1999;0.0;  Zero
820;16 Tabakverwerkende industrie;26.13 Holglas;1996;0.0;  Zero
821;16 Tabakverwerkende industrie;26.13 Holglas;1997;0.0;  Zero
822;16 Tabakverwerkende industrie;26.13 Holglas;1998;0.0;  Zero
823;16 Tabakverwerkende industrie;26.13 Holglas;1999;0.0;  Zero
824;16 Tabakverwerkende industrie;26.13.1 Eenmalige verpakking van....;1996;0.0;  Zero
825;16 Tabakverwerkende industrie;26.13.1 Eenmalige verpakking van....;1997;0.0;  Zero
826;16 Tabakverwerkende industrie;26.13.1 Eenmalige verpakking van....;1998;0.0;  Zero
827;16 Tabakverwerkende industrie;26.13.1 Eenmalige verpakking van....;1999;0.0;  Zero
828;16 Tabakverwerkende industrie;26.13.11 Flessen, potten, buisjes....;1996;0.0;  Zero
829;16 Tabakverwerkende industrie;26.13.11 Flessen, potten, buisjes....;1997;0.0;  Zero
830;16 Tabakverwerkende industrie;26.13.11 Flessen, potten, buisjes....;1998;0.0;  Zero
831;16 Tabakverwerkende industrie;26.13.11 Flessen, potten, buisjes....;1999;0.0;  Zero
832;16 Tabakverwerkende industrie;26.13.1B Eenmalige verpakking van....;1996;0.0;  Zero
833;16 Tabakverwerkende industrie;26.13.1B Eenmalige verpakking van....;1997;0.0;  Zero
834;16 Tabakverwerkende industrie;26.13.1B Eenmalige verpakking van....;1998;0.0;  Zero
835;16 Tabakverwerkende industrie;26.13.1B Eenmalige verpakking van....;1999;0.0;  Zero
836;16 Tabakverwerkende industrie;26.2 Niet-vuurvaste keramische....;1996;;16    
837;16 Tabakverwerkende industrie;26.2 Niet-vuurvaste keramische....;1997;0.0;  Zero
838;16 Tabakverwerkende industrie;26.2 Niet-vuurvaste keramische....;1998;0.0;  Zero
839;16 Tabakverwerkende industrie;26.2 Niet-vuurvaste keramische....;1999;0.0;  Zero
840;16 Tabakverwerkende industrie;26.25 Artikelen van keramische....;1996;;16    
841;16 Tabakverwerkende industrie;26.25 Artikelen van keramische....;1997;0.0;  Zero
842;16 Tabakverwerkende industrie;26.25 Artikelen van keramische....;1998;0.0;  Zero
843;16 Tabakverwerkende industrie;26.25 Artikelen van keramische....;1999;0.0;  Zero
844;16 Tabakverwerkende industrie;26.25.1 Eenmalige verpakking van....;1996;;16    
845;16 Tabakverwerkende industrie;26.25.1 Eenmalige verpakking van....;1997;0.0;  Zero
846;16 Tabakverwerkende industrie;26.25.1 Eenmalige verpakking van....;1998;0.0;  Zero
847;16 Tabakverwerkende industrie;26.25.1 Eenmalige verpakking van....;1999;0.0;  Zero
848;16 Tabakverwerkende industrie;26.25.1B Eenmalige verpakking van....;1996;0.0;  Zero
849;16 Tabakverwerkende industrie;26.25.1B Eenmalige verpakking van....;1997;0.0;  Zero
850;16 Tabakverwerkende industrie;26.25.1B Eenmalige verpakking van....;1998;0.0;  Zero
851;16 Tabakverwerkende industrie;26.25.1B Eenmalige verpakking van....;1999;0.0;  Zero
852;16 Tabakverwerkende industrie;28 Producten van metaal, andere dan....;1996;;16    
853;16 Tabakverwerkende industrie;28 Producten van metaal, andere dan....;1997;;16    
854;16 Tabakverwerkende industrie;28 Producten van metaal, andere dan....;1998;;16    
855;16 Tabakverwerkende industrie;28 Producten van metaal, andere dan....;1999;;16    
856;16 Tabakverwerkende industrie;28.7 Overige producten van metaal;1996;;16    
857;16 Tabakverwerkende industrie;28.7 Overige producten van metaal;1997;;16    
858;16 Tabakverwerkende industrie;28.7 Overige producten van metaal;1998;;16    
859;16 Tabakverwerkende industrie;28.7 Overige producten van metaal;1999;;16    
860;16 Tabakverwerkende industrie;28.71 Stalen vaten en dergelijke;1996;0.0;  Zero
861;16 Tabakverwerkende industrie;28.71 Stalen vaten en dergelijke;1997;0.0;  Zero
862;16 Tabakverwerkende industrie;28.71 Stalen vaten en dergelijke;1998;0.0;  Zero
863;16 Tabakverwerkende industrie;28.71 Stalen vaten en dergelijke;1999;0.0;  Zero
864;16 Tabakverwerkende industrie;28.71.11 Reservoirs, fusten,....;1996;0.0;  Zero
865;16 Tabakverwerkende industrie;28.71.11 Reservoirs, fusten,....;1997;0.0;  Zero
866;16 Tabakverwerkende industrie;28.71.11 Reservoirs, fusten,....;1998;0.0;  Zero
867;16 Tabakverwerkende industrie;28.71.11 Reservoirs, fusten,....;1999;0.0;  Zero
868;16 Tabakverwerkende industrie;28.71.12 Reservoirs, fusten,....;1996;0.0;  Zero
869;16 Tabakverwerkende industrie;28.71.12 Reservoirs, fusten,....;1997;0.0;  Zero
870;16 Tabakverwerkende industrie;28.71.12 Reservoirs, fusten,....;1998;0.0;  Zero
871;16 Tabakverwerkende industrie;28.71.12 Reservoirs, fusten,....;1999;0.0;  Zero
872;16 Tabakverwerkende industrie;28.72 Bergingsmiddelen van licht metaal;1996;;16    
873;16 Tabakverwerkende industrie;28.72 Bergingsmiddelen van licht metaal;1997;;16    
874;16 Tabakverwerkende industrie;28.72 Bergingsmiddelen van licht metaal;1998;;16    
875;16 Tabakverwerkende industrie;28.72 Bergingsmiddelen van licht metaal;1999;;16    
876;16 Tabakverwerkende industrie;28.72.1 Eenmalige verpakking van....;1996;;16    
877;16 Tabakverwerkende industrie;28.72.1 Eenmalige verpakking van....;1997;;16    
878;16 Tabakverwerkende industrie;28.72.1 Eenmalige verpakking van....;1998;0.0;  Zero
879;16 Tabakverwerkende industrie;28.72.1 Eenmalige verpakking van....;1999;0.0;  Zero
880;16 Tabakverwerkende industrie;28.72.11 Conservenblikken van staal....;1996;0.0;  Zero
881;16 Tabakverwerkende industrie;28.72.11 Conservenblikken van staal....;1997;0.0;  Zero
882;16 Tabakverwerkende industrie;28.72.11 Conservenblikken van staal....;1998;0.0;  Zero
883;16 Tabakverwerkende industrie;28.72.11 Conservenblikken van staal....;1999;0.0;  Zero
884;16 Tabakverwerkende industrie;28.72.12 Verpakking van aluminium <....;1996;0.0;  Zero
885;16 Tabakverwerkende industrie;28.72.12 Verpakking van aluminium <....;1997;0.0;  Zero
886;16 Tabakverwerkende industrie;28.72.12 Verpakking van aluminium <....;1998;0.0;  Zero
887;16 Tabakverwerkende industrie;28.72.12 Verpakking van aluminium <....;1999;0.0;  Zero
888;16 Tabakverwerkende industrie;28.72.13 Kroonkurken, capsules e.a.....;1996;0.0;  Zero
889;16 Tabakverwerkende industrie;28.72.13 Kroonkurken, capsules e.a.....;1997;0.0;  Zero
890;16 Tabakverwerkende industrie;28.72.13 Kroonkurken, capsules e.a.....;1998;0.0;  Zero
891;16 Tabakverwerkende industrie;28.72.13 Kroonkurken, capsules e.a.....;1999;0.0;  Zero
892;16 Tabakverwerkende industrie;28.72.1B Eenmalige verpakking van....;1996;0.0;  Zero
893;16 Tabakverwerkende industrie;28.72.1B Eenmalige verpakking van....;1997;0.0;  Zero
894;16 Tabakverwerkende industrie;28.72.1B Eenmalige verpakking van....;1998;;16    
895;16 Tabakverwerkende industrie;28.72.1B Eenmalige verpakking van....;1999;;16    
896;16 Tabakverwerkende industrie;95 Overige eenmalige verpakkingsmiddelen;1996;;16    
897;16 Tabakverwerkende industrie;95 Overige eenmalige verpakkingsmiddelen;1997;;16    
898;16 Tabakverwerkende industrie;95 Overige eenmalige verpakkingsmiddelen;1998;;16    
899;16 Tabakverwerkende industrie;95 Overige eenmalige verpakkingsmiddelen;1999;;16    
900;16 Tabakverwerkende industrie;99.99.97 Overige eenmalige....;1996;;16    
901;16 Tabakverwerkende industrie;99.99.97 Overige eenmalige....;1997;;16    
902;16 Tabakverwerkende industrie;99.99.97 Overige eenmalige....;1998;;16    
903;16 Tabakverwerkende industrie;99.99.97 Overige eenmalige....;1999;;16    
904;16 Tabakverwerkende industrie;98 Niet gespecificeerde eenmalige....;1996;;16    
905;16 Tabakverwerkende industrie;98 Niet gespecificeerde eenmalige....;1997;;16    
906;16 Tabakverwerkende industrie;98 Niet gespecificeerde eenmalige....;1998;;16    
907;16 Tabakverwerkende industrie;98 Niet gespecificeerde eenmalige....;1999;;16    
908;16 Tabakverwerkende industrie;98.00.00 Niet gespecificeerde....;1996;;16    
909;16 Tabakverwerkende industrie;98.00.00 Niet gespecificeerde....;1997;;16    
910;16 Tabakverwerkende industrie;98.00.00 Niet gespecificeerde....;1998;;16    
911;16 Tabakverwerkende industrie;98.00.00 Niet gespecificeerde....;1999;;16    
912;DB Textiel- en textielproductenindustrie;Totaal inkopen;1996;28.0;DB    
913;DB Textiel- en textielproductenindustrie;Totaal inkopen;1997;28.0;DB    
914;DB Textiel- en textielproductenindustrie;Totaal inkopen;1998;29.0;DB    
915;DB Textiel- en textielproductenindustrie;Totaal inkopen;1999;29.0;DB    
916;DB Textiel- en textielproductenindustrie;Som niet gespecificeerde inkoop;1996;4.0;DB    
917;DB Textiel- en textielproductenindustrie;Som niet gespecificeerde inkoop;1997;4.0;DB    
918;DB Textiel- en textielproductenindustrie;Som niet gespecificeerde inkoop;1998;5.0;DB    
919;DB Textiel- en textielproductenindustrie;Som niet gespecificeerde inkoop;1999;5.0;DB    
920;DB Textiel- en textielproductenindustrie;Som gespecificeerde inkoop;1996;24.0;DB    
921;DB Textiel- en textielproductenindustrie;Som gespecificeerde inkoop;1997;24.0;DB    
922;DB Textiel- en textielproductenindustrie;Som gespecificeerde inkoop;1998;25.0;DB    
923;DB Textiel- en textielproductenindustrie;Som gespecificeerde inkoop;1999;25.0;DB    
924;DB Textiel- en textielproductenindustrie;17 Textiel;1996;0.0;  Zero
925;DB Textiel- en textielproductenindustrie;17 Textiel;1997;0.0;  Zero
926;DB Textiel- en textielproductenindustrie;17 Textiel;1998;0.0;DB    
927;DB Textiel- en textielproductenindustrie;17 Textiel;1999;0.0;DB    
928;DB Textiel- en textielproductenindustrie;17.4 Geconfectioneerde artikelen van....;1996;0.0;  Zero
929;DB Textiel- en textielproductenindustrie;17.4 Geconfectioneerde artikelen van....;1997;0.0;  Zero
930;DB Textiel- en textielproductenindustrie;17.4 Geconfectioneerde artikelen van....;1998;0.0;DB    
931;DB Textiel- en textielproductenindustrie;17.4 Geconfectioneerde artikelen van....;1999;0.0;DB    
932;DB Textiel- en textielproductenindustrie;17.40.2 Eenmalige verpakking van textiel;1996;0.0;  Zero
933;DB Textiel- en textielproductenindustrie;17.40.2 Eenmalige verpakking van textiel;1997;0.0;  Zero
934;DB Textiel- en textielproductenindustrie;17.40.2 Eenmalige verpakking van textiel;1998;0.0;  Zero
935;DB Textiel- en textielproductenindustrie;17.40.2 Eenmalige verpakking van textiel;1999;0.0;  Zero
936;DB Textiel- en textielproductenindustrie;17.40.21 Zakken voor....;1996;0.0;  Zero
937;DB Textiel- en textielproductenindustrie;17.40.21 Zakken voor....;1997;0.0;  Zero
938;DB Textiel- en textielproductenindustrie;17.40.21 Zakken voor....;1998;0.0;DB    
939;DB Textiel- en textielproductenindustrie;17.40.21 Zakken voor....;1999;0.0;DB    
940;DB Textiel- en textielproductenindustrie;17.40.2B Eenmalige verpakking van....;1996;0.0;  Zero
941;DB Textiel- en textielproductenindustrie;17.40.2B Eenmalige verpakking van....;1997;0.0;  Zero
942;DB Textiel- en textielproductenindustrie;17.40.2B Eenmalige verpakking van....;1998;0.0;  Zero
943;DB Textiel- en textielproductenindustrie;17.40.2B Eenmalige verpakking van....;1999;0.0;  Zero
944;DB Textiel- en textielproductenindustrie;"20 Hout; hout- en kurkwaren....";1996;0.0;DB    
945;DB Textiel- en textielproductenindustrie;"20 Hout; hout- en kurkwaren....";1997;0.0;DB    
946;DB Textiel- en textielproductenindustrie;"20 Hout; hout- en kurkwaren....";1998;0.0;DB    
947;DB Textiel- en textielproductenindustrie;"20 Hout; hout- en kurkwaren....";1999;0.0;DB    
948;DB Textiel- en textielproductenindustrie;20.4 Houten emballage;1996;0.0;DB    
949;DB Textiel- en textielproductenindustrie;20.4 Houten emballage;1997;0.0;DB    
950;DB Textiel- en textielproductenindustrie;20.4 Houten emballage;1998;0.0;DB    
951;DB Textiel- en textielproductenindustrie;20.4 Houten emballage;1999;0.0;DB    
952;DB Textiel- en textielproductenindustrie;20.40.1 Eenmalige verpakking van hout;1996;0.0;DB    
953;DB Textiel- en textielproductenindustrie;20.40.1 Eenmalige verpakking van hout;1997;0.0;DB    
954;DB Textiel- en textielproductenindustrie;20.40.1 Eenmalige verpakking van hout;1998;0.0;  Zero
955;DB Textiel- en textielproductenindustrie;20.40.1 Eenmalige verpakking van hout;1999;0.0;  Zero
956;DB Textiel- en textielproductenindustrie;20.40.1B Eenmalige verpakking van hout;1996;0.0;  Zero
957;DB Textiel- en textielproductenindustrie;20.40.1B Eenmalige verpakking van hout;1997;0.0;  Zero
958;DB Textiel- en textielproductenindustrie;20.40.1B Eenmalige verpakking van hout;1998;0.0;DB    
959;DB Textiel- en textielproductenindustrie;20.40.1B Eenmalige verpakking van hout;1999;0.0;DB    
960;DB Textiel- en textielproductenindustrie;21 Pulp, papier en papierwaren;1996;14.0;DB    
961;DB Textiel- en textielproductenindustrie;21 Pulp, papier en papierwaren;1997;16.0;DB    
962;DB Textiel- en textielproductenindustrie;21 Pulp, papier en papierwaren;1998;15.0;DB    
963;DB Textiel- en textielproductenindustrie;21 Pulp, papier en papierwaren;1999;15.0;DB    
964;DB Textiel- en textielproductenindustrie;21.2 Papier- en kartonwaren;1996;14.0;DB    
965;DB Textiel- en textielproductenindustrie;21.2 Papier- en kartonwaren;1997;16.0;DB    
966;DB Textiel- en textielproductenindustrie;21.2 Papier- en kartonwaren;1998;15.0;DB    
967;DB Textiel- en textielproductenindustrie;21.2 Papier- en kartonwaren;1999;15.0;DB    
968;DB Textiel- en textielproductenindustrie;21.21 Gegolfd papier en golfkarton....;1996;14.0;DB    
969;DB Textiel- en textielproductenindustrie;21.21 Gegolfd papier en golfkarton....;1997;16.0;DB    
970;DB Textiel- en textielproductenindustrie;21.21 Gegolfd papier en golfkarton....;1998;15.0;DB    
971;DB Textiel- en textielproductenindustrie;21.21 Gegolfd papier en golfkarton....;1999;15.0;DB    
972;DB Textiel- en textielproductenindustrie;21.21.1 Eenmalige verpakking van....;1996;14.0;DB    
973;DB Textiel- en textielproductenindustrie;21.21.1 Eenmalige verpakking van....;1997;16.0;DB    
974;DB Textiel- en textielproductenindustrie;21.21.1 Eenmalige verpakking van....;1998;0.0;  Zero
975;DB Textiel- en textielproductenindustrie;21.21.1 Eenmalige verpakking van....;1999;0.0;  Zero
976;DB Textiel- en textielproductenindustrie;21.21.12.B Zakken van papier,....;1996;0.0;  Zero
977;DB Textiel- en textielproductenindustrie;21.21.12.B Zakken van papier,....;1997;0.0;  Zero
978;DB Textiel- en textielproductenindustrie;21.21.12.B Zakken van papier,....;1998;0.0;  Zero
979;DB Textiel- en textielproductenindustrie;21.21.12.B Zakken van papier,....;1999;0.0;  Zero
980;DB Textiel- en textielproductenindustrie;21.21.13 Dozen van gegolfd papier of....;1996;0.0;  Zero
981;DB Textiel- en textielproductenindustrie;21.21.13 Dozen van gegolfd papier of....;1997;0.0;  Zero
982;DB Textiel- en textielproductenindustrie;21.21.13 Dozen van gegolfd papier of....;1998;0.0;  Zero
983;DB Textiel- en textielproductenindustrie;21.21.13 Dozen van gegolfd papier of....;1999;0.0;  Zero
984;DB Textiel- en textielproductenindustrie;21.21.14 Vouwdozen van papier of....;1996;0.0;  Zero
985;DB Textiel- en textielproductenindustrie;21.21.14 Vouwdozen van papier of....;1997;0.0;  Zero
986;DB Textiel- en textielproductenindustrie;21.21.14 Vouwdozen van papier of....;1998;0.0;  Zero
987;DB Textiel- en textielproductenindustrie;21.21.14 Vouwdozen van papier of....;1999;0.0;  Zero
988;DB Textiel- en textielproductenindustrie;21.21.1B Eenmalige verpakking van....;1996;0.0;  Zero
989;DB Textiel- en textielproductenindustrie;21.21.1B Eenmalige verpakking van....;1997;0.0;  Zero
990;DB Textiel- en textielproductenindustrie;21.21.1B Eenmalige verpakking van....;1998;15.0;DB    
991;DB Textiel- en textielproductenindustrie;21.21.1B Eenmalige verpakking van....;1999;15.0;DB    
992;DB Textiel- en textielproductenindustrie;25 Producten van rubber of kunststof;1996;5.0;DB    
993;DB Textiel- en textielproductenindustrie;25 Producten van rubber of kunststof;1997;6.0;DB    
994;DB Textiel- en textielproductenindustrie;25 Producten van rubber of kunststof;1998;8.0;DB    
995;DB Textiel- en textielproductenindustrie;25 Producten van rubber of kunststof;1999;6.0;DB    
996;DB Textiel- en textielproductenindustrie;25.2 Producten van kunststof;1996;5.0;DB    
997;DB Textiel- en textielproductenindustrie;25.2 Producten van kunststof;1997;6.0;DB    
998;DB Textiel- en textielproductenindustrie;25.2 Producten van kunststof;1998;8.0;DB    
999;DB Textiel- en textielproductenindustrie;25.2 Producten van kunststof;1999;6.0;DB    
1000;DB Textiel- en textielproductenindustrie;25.22 Verpakkingsmateriaal van kunststof;1996;5.0;DB    
1001;DB Textiel- en textielproductenindustrie;25.22 Verpakkingsmateriaal van kunststof;1997;6.0;DB    
1002;DB Textiel- en textielproductenindustrie;25.22 Verpakkingsmateriaal van kunststof;1998;8.0;DB    
1003;DB Textiel- en textielproductenindustrie;25.22 Verpakkingsmateriaal van kunststof;1999;6.0;DB    
1004;DB Textiel- en textielproductenindustrie;25.22.1 Eenmalige verpakking van....;1996;5.0;DB    
1005;DB Textiel- en textielproductenindustrie;25.22.1 Eenmalige verpakking van....;1997;6.0;DB    
1006;DB Textiel- en textielproductenindustrie;25.22.1 Eenmalige verpakking van....;1998;0.0;  Zero
1007;DB Textiel- en textielproductenindustrie;25.22.1 Eenmalige verpakking van....;1999;0.0;  Zero
1008;DB Textiel- en textielproductenindustrie;25.22.11.B Zakken van polymeren van....;1996;0.0;  Zero
1009;DB Textiel- en textielproductenindustrie;25.22.11.B Zakken van polymeren van....;1997;0.0;  Zero
1010;DB Textiel- en textielproductenindustrie;25.22.11.B Zakken van polymeren van....;1998;0.0;  Zero
1011;DB Textiel- en textielproductenindustrie;25.22.11.B Zakken van polymeren van....;1999;0.0;  Zero
1012;DB Textiel- en textielproductenindustrie;25.22.12.B Zakken van kunststof,....;1996;0.0;  Zero
1013;DB Textiel- en textielproductenindustrie;25.22.12.B Zakken van kunststof,....;1997;0.0;  Zero
1014;DB Textiel- en textielproductenindustrie;25.22.12.B Zakken van kunststof,....;1998;0.0;  Zero
1015;DB Textiel- en textielproductenindustrie;25.22.12.B Zakken van kunststof,....;1999;0.0;  Zero
1016;DB Textiel- en textielproductenindustrie;25.22.13 Dozen, bakken, kisten e.d.....;1996;0.0;  Zero
1017;DB Textiel- en textielproductenindustrie;25.22.13 Dozen, bakken, kisten e.d.....;1997;0.0;  Zero
1018;DB Textiel- en textielproductenindustrie;25.22.13 Dozen, bakken, kisten e.d.....;1998;0.0;  Zero
1019;DB Textiel- en textielproductenindustrie;25.22.13 Dozen, bakken, kisten e.d.....;1999;0.0;  Zero
1020;DB Textiel- en textielproductenindustrie;25.22.14 Flessen, flacons e.d.....;1996;0.0;  Zero
1021;DB Textiel- en textielproductenindustrie;25.22.14 Flessen, flacons e.d.....;1997;0.0;  Zero
1022;DB Textiel- en textielproductenindustrie;25.22.14 Flessen, flacons e.d.....;1998;0.0;  Zero
1023;DB Textiel- en textielproductenindustrie;25.22.14 Flessen, flacons e.d.....;1999;0.0;  Zero
1024;DB Textiel- en textielproductenindustrie;25.22.15.B Stoppen, deksels,....;1996;0.0;  Zero
1025;DB Textiel- en textielproductenindustrie;25.22.15.B Stoppen, deksels,....;1997;0.0;  Zero
1026;DB Textiel- en textielproductenindustrie;25.22.15.B Stoppen, deksels,....;1998;0.0;  Zero
1027;DB Textiel- en textielproductenindustrie;25.22.15.B Stoppen, deksels,....;1999;0.0;  Zero
1028;DB Textiel- en textielproductenindustrie;25.22.1B Eenmalige verpakking van....;1996;0.0;  Zero
1029;DB Textiel- en textielproductenindustrie;25.22.1B Eenmalige verpakking van....;1997;0.0;  Zero
1030;DB Textiel- en textielproductenindustrie;25.22.1B Eenmalige verpakking van....;1998;8.0;DB    
1031;DB Textiel- en textielproductenindustrie;25.22.1B Eenmalige verpakking van....;1999;6.0;DB    
1032;DB Textiel- en textielproductenindustrie;25.23 Kunststofartikelen voor de bouw;1996;0.0;  Zero
1033;DB Textiel- en textielproductenindustrie;25.23 Kunststofartikelen voor de bouw;1997;0.0;  Zero
1034;DB Textiel- en textielproductenindustrie;25.23 Kunststofartikelen voor de bouw;1998;0.0;  Zero
1035;DB Textiel- en textielproductenindustrie;25.23 Kunststofartikelen voor de bouw;1999;0.0;  Zero
1036;DB Textiel- en textielproductenindustrie;25.23.13 Reservoirs, tanks, vaten....;1996;0.0;  Zero
1037;DB Textiel- en textielproductenindustrie;25.23.13 Reservoirs, tanks, vaten....;1997;0.0;  Zero
1038;DB Textiel- en textielproductenindustrie;25.23.13 Reservoirs, tanks, vaten....;1998;0.0;  Zero
1039;DB Textiel- en textielproductenindustrie;25.23.13 Reservoirs, tanks, vaten....;1999;0.0;  Zero
1040;DB Textiel- en textielproductenindustrie;26 Overige niet-metaalhoudende....;1996;0.0;  Zero
1041;DB Textiel- en textielproductenindustrie;26 Overige niet-metaalhoudende....;1997;0.0;  Zero
1042;DB Textiel- en textielproductenindustrie;26 Overige niet-metaalhoudende....;1998;0.0;  Zero
1043;DB Textiel- en textielproductenindustrie;26 Overige niet-metaalhoudende....;1999;0.0;  Zero
1044;DB Textiel- en textielproductenindustrie;26.1 Glas en producten van glas;1996;0.0;  Zero
1045;DB Textiel- en textielproductenindustrie;26.1 Glas en producten van glas;1997;0.0;  Zero
1046;DB Textiel- en textielproductenindustrie;26.1 Glas en producten van glas;1998;0.0;  Zero
1047;DB Textiel- en textielproductenindustrie;26.1 Glas en producten van glas;1999;0.0;  Zero
1048;DB Textiel- en textielproductenindustrie;26.13 Holglas;1996;0.0;  Zero
1049;DB Textiel- en textielproductenindustrie;26.13 Holglas;1997;0.0;  Zero
1050;DB Textiel- en textielproductenindustrie;26.13 Holglas;1998;0.0;  Zero
1051;DB Textiel- en textielproductenindustrie;26.13 Holglas;1999;0.0;  Zero
1052;DB Textiel- en textielproductenindustrie;26.13.1 Eenmalige verpakking van....;1996;0.0;  Zero
1053;DB Textiel- en textielproductenindustrie;26.13.1 Eenmalige verpakking van....;1997;0.0;  Zero
