ID;AantalPersonenPerWoning;Echtpaar;AantalSlaapruimten;Situatie;Regio;WoningenVanGezinnen_1
5742;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Overijssel, gem. 10001 - 20000 inw.;171.0
5743;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Overijssel, gem. 5001 - 10000 inw.;530.0
5744;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Overijssel, gem. 2001 - 5000 inw.;217.0
5745;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Overijssel, gem. 1001 - 2000 inw.;35.0
5746;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Overijssel, gem. 501 - 1000 inw.;36.0
5747;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Gelderland, gem. 50001 - 100000 inw.;284.0
5748;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Apeldoorn;118.0
5749;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Arnhem;104.0
5750;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Nijmegen;62.0
5751;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Gelderland, gem. 20001 - 50000 inw.;104.0
5752;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Ede;61.0
5753;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Rheden;43.0
5754;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Gelderland, gem. 10001 - 20000 inw.;449.0
5755;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Gelderland, gem. 5001 - 10000 inw.;515.0
5756;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Gelderland, gem. 2001 - 5000 inw.;411.0
5757;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Gelderland, gem. 1001 - 2000 inw.;181.0
5758;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Gelderland, gem. 501 - 1000 inw.;18.0
5759;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Gelderland, gem. 500 en minder inw.;1.0
5760;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Utrecht, gem. 100001 en meer inw.;248.0
5761;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Utrecht;248.0
5762;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Utrecht, gem. 20001 - 50000 inw.;60.0
5763;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Amersfoort;33.0
5764;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zeist;27.0
5765;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Utrecht, gem. 10001 - 20000 inw.;30.0
5766;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Utrecht, gem. 5001 - 10000 inw.;59.0
5767;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Utrecht, gem. 2001 - 5000 inw.;242.0
5768;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Utrecht, gem. 1001 - 2000 inw.;75.0
5769;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Utrecht, gem. 501 - 1000 inw.;38.0
5770;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Utrecht, gem. 500 en minder inw.;7.0
5771;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 100001 en meer inw.;1902.0
5772;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Amsterdam;1719.0
5773;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Haarlem;183.0
5774;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 50001 - 100000 inw.;61.0
5775;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Hilversum;61.0
5776;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 20001 - 50000 inw.;425.0
5777;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Alkmaar;36.0
5778;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Bussum;25.0
5779;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Haarlemmermeer;93.0
5780;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Helder (Den);109.0
5781;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Velsen;64.0
5782;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zaandam;98.0
5783;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 10001 - 20000 inw.;64.0
5784;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 5001 - 10000 inw.;428.0
5785;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 2001 - 5000 inw.;485.0
5786;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 1001 - 2000 inw.;242.0
5787;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 501 - 1000 inw.;68.0
5788;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 500 en minder inw.;17.0
5789;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 100001 en meer inw.;1843.0
5790;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;'s-Gravenhage;339.0
5791;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Rotterdam;1504.0
5792;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 50001 - 100000 inw.;504.0
5793;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Delft;93.0
5794;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Dordrecht;131.0
5795;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Leiden;174.0
5796;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Schiedam;106.0
5797;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 20001 - 50000 inw.;125.0
5798;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Gouda;49.0
5799;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Vlaardingen;76.0
5800;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 10001 - 20000 inw.;309.0
5801;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 5001 - 10000 inw.;364.0
5802;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 2001 - 5000 inw.;839.0
5803;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 1001 - 2000 inw.;311.0
5804;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 501 - 1000 inw.;136.0
5805;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 500 en minder inw.;9.0
5806;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zeeland, gem. 20001 - 50000 inw.;49.0
5807;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Vlissingen;49.0
5808;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zeeland, gem. 10001 - 20000 inw.;117.0
5809;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zeeland, gem. 5001 - 10000 inw.;127.0
5810;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zeeland, gem. 2001 - 5000 inw.;627.0
5811;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zeeland, gem. 1001 - 2000 inw.;293.0
5812;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zeeland, gem. 501 - 1000 inw.;148.0
5813;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Zeeland, gem. 500 en minder inw.;10.0
5814;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 50001 - 100000 inw.;202.0
5815;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Eindhoven;38.0
5816;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Tilburg;164.0
5817;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 20001 - 50000 inw.;241.0
5818;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Bergen op Zoom;42.0
5819;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Breda;72.0
5820;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Helmond;14.0
5821;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;'s-Hertogenbosch;61.0
5822;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Roosendaal en Nispen;52.0
5823;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 10001 - 20000 inw.;139.0
5824;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 5001 - 10000 inw.;398.0
5825;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 2001 - 5000 inw.;481.0
5826;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 1001 - 2000 inw.;168.0
5827;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 501 - 1000 inw.;37.0
5828;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Limburg, gem. 50001 - 100000 inw.;71.0
5829;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Maastricht;71.0
5830;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Limburg, gem. 20001 - 50000 inw.;45.0
5831;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Heerlen;21.0
5832;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Kerkrade;19.0
5833;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Venlo;5.0
5834;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Limburg, gem. 10001 - 20000 inw.;34.0
5835;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Limburg, gem. 5001 - 10000 inw.;30.0
5836;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Limburg, gem. 2001 - 5000 inw.;42.0
5837;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Limburg, gem. 1001 - 2000 inw.;16.0
5838;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Limburg, gem. 501 - 1000 inw.;3.0
5839;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 1 slaapruimte;Moreel ongunstige situatie aanwezig;Limburg, gem. 500 en minder inw.;1.0
5840;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Nederland;126537.0
5841;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Groningen (provincie);6496.0
5842;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Friesland;6257.0
5843;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Drenthe;2576.0
5844;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Overijssel;6913.0
5845;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gelderland;11342.0
5846;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Utrecht (provincie);5845.0
5847;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Holland;31102.0
5848;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zuid-Holland;36238.0
5849;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zeeland;3892.0
5850;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Noord-Brabant;9282.0
5851;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Limburg;6594.0
5852;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gemeenten met meer dan 100000 inwoners;47155.0
5853;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gemeenten met 50001 - 100000 inwoners;12065.0
5854;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gemeenten met 20001 - 50000 inwoners;14324.0
5855;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gemeenten met 10001 - 20000 inwoners;15931.0
5856;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gemeenten met 5001 - 10000 inwoners;15819.0
5857;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gemeenten met 2001 - 5000 inwoners;15521.0
5858;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gemeenten met 1001 - 2000 inwoners;4169.0
5859;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gemeenten met 501 - 1000 inwoners;1386.0
5860;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gemeenten met 500 of minder inwoners;167.0
5861;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Groningen, gem. 100001 en meer inw.;2049.0
5862;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Groningen;2049.0
5863;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Groningen, gem. 10001 - 20000 inw.;1404.0
5864;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Groningen, gem. 5001 - 10000 inw.;1338.0
5865;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Groningen, gem. 2001 - 5000 inw.;1504.0
5866;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Groningen, gem. 1001 - 2000 inw.;201.0
5867;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Friesland, gem. 20001 - 50000 inw.;761.0
5868;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Leeuwarden;761.0
5869;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Friesland, gem. 10001 - 20000 inw.;3176.0
5870;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Friesland, gem. 5001 - 10000 inw.;1767.0
5871;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Friesland, gem. 2001 - 5000 inw.;454.0
5872;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Friesland, gem. 1001 - 2000 inw.;41.0
5873;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Friesland, gem. 501 - 1000 inw.;58.0
5874;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Drenthe, gem. 20001 - 50000 inw.;353.0
5875;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Emmen;353.0
5876;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Drenthe, gem. 10001 - 20000 inw.;723.0
5877;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Drenthe, gem. 5001 - 10000 inw.;666.0
5878;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Drenthe, gem. 2001 - 5000 inw.;788.0
5879;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Drenthe, gem. 1001 - 2000 inw.;46.0
5880;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Overijssel, gem. 50001 - 100000 inw.;630.0
5881;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Enschede;630.0
5882;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Overijssel, gem. 20001 - 50000 inw.;2844.0
5883;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Almelo;515.0
5884;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Deventer;637.0
5885;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Hengelo (O.);542.0
5886;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Lonneker;530.0
5887;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zwolle;620.0
5888;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Overijssel, gem. 10001 - 20000 inw.;958.0
5889;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Overijssel, gem. 5001 - 10000 inw.;1671.0
5890;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Overijssel, gem. 2001 - 5000 inw.;651.0
5891;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Overijssel, gem. 1001 - 2000 inw.;96.0
5892;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Overijssel, gem. 501 - 1000 inw.;63.0
5893;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gelderland, gem. 50001 - 100000 inw.;3375.0
5894;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Apeldoorn;906.0
5895;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Arnhem;1379.0
5896;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Nijmegen;1090.0
5897;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gelderland, gem. 20001 - 50000 inw.;867.0
5898;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Ede;462.0
5899;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Rheden;405.0
5900;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gelderland, gem. 10001 - 20000 inw.;2738.0
5901;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gelderland, gem. 5001 - 10000 inw.;2342.0
5902;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gelderland, gem. 2001 - 5000 inw.;1589.0
5903;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gelderland, gem. 1001 - 2000 inw.;385.0
5904;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gelderland, gem. 501 - 1000 inw.;32.0
5905;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Gelderland, gem. 500 en minder inw.;14.0
5906;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Utrecht, gem. 100001 en meer inw.;2672.0
5907;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Utrecht;2672.0
5908;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Utrecht, gem. 20001 - 50000 inw.;715.0
5909;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Amersfoort;487.0
5910;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Zeist;228.0
5911;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Utrecht, gem. 10001 - 20000 inw.;637.0
5912;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Utrecht, gem. 5001 - 10000 inw.;327.0
5913;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Utrecht, gem. 2001 - 5000 inw.;981.0
5914;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Utrecht, gem. 1001 - 2000 inw.;345.0
5915;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Utrecht, gem. 501 - 1000 inw.;152.0
5916;Woningen bewoond door 4 personen;Woningen met echtpaar;Woningen met 2 slaapruimten;Totaal van alle woningen;Utrecht, gem. 500 en minder inw.;16.0
