ID;Geslacht;MboSectorOpleidingsrichtBijInstroom;MaatschappelijkePositie1JaarTerug;HoogstBehaaldeVoorafgaandeDiploma;Leeftijd;Regiokenmerken;Perioden;TotaalInstromersInHetMbo_1;BolVoltijd_2;BolDeeltijd_3;Bbl_4;Niveau1_5;Niveau2_6;Niveau3_7;Niveau4_8;BolVoltijdNiveau1_9;BolVoltijdNiveau2_10;BolVoltijdNiveau3_11;BolVoltijdNiveau4_12;BolDeeltijdNiveau1_13;BolDeeltijdNiveau2_14;BolDeeltijdNiveau3_15;BolDeeltijdNiveau4_16;BblNiveau1_17;BblNiveau2_18;BblNiveau3_19;BblNiveau4_20
5003;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Nederland;2009/'10;102880.0;89190.0;300.0;13390.0;5760.0;31780.0;20670.0;44670.0;4390.0;22120.0;18680.0;44000.0;70.0;110.0;70.0;60.0;1300.0;9540.0;1920.0;620.0
5004;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Vier grootste gemeenten (G4);2006/'07;10960.0;10060.0;100.0;810.0;1070.0;3840.0;2000.0;4050.0;930.0;3240.0;1900.0;3990.0;30.0;40.0;20.0;10.0;110.0;570.0;80.0;50.0
5005;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Vier grootste gemeenten (G4);2007/'08;11190.0;10130.0;70.0;990.0;930.0;3920.0;1960.0;4380.0;810.0;3170.0;1860.0;4300.0;20.0;30.0;10.0;10.0;110.0;720.0;100.0;70.0
5006;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Vier grootste gemeenten (G4);2008/'09;11250.0;10010.0;60.0;1190.0;1050.0;4030.0;1790.0;4380.0;850.0;3160.0;1680.0;4310.0;30.0;;;;160.0;860.0;110.0;60.0
5007;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Vier grootste gemeenten (G4);2009/'10;10730.0;9830.0;50.0;850.0;960.0;3630.0;1950.0;4190.0;790.0;3070.0;1850.0;4120.0;20.0;10.0;;10.0;150.0;540.0;100.0;60.0
5008;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Amsterdam;2006/'07;3490.0;3230.0;40.0;220.0;300.0;1210.0;590.0;1390.0;250.0;1040.0;570.0;1370.0;;20.0;;;50.0;150.0;20.0;10.0
5009;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Amsterdam;2007/'08;3510.0;3240.0;20.0;250.0;240.0;1230.0;560.0;1480.0;190.0;1050.0;540.0;1470.0;;;;;40.0;180.0;20.0;10.0
5010;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Amsterdam;2008/'09;3560.0;3210.0;30.0;320.0;280.0;1290.0;520.0;1470.0;200.0;1050.0;490.0;1460.0;20.0;;;;60.0;230.0;20.0;
5011;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Amsterdam;2009/'10;3330.0;3100.0;30.0;200.0;240.0;1150.0;550.0;1400.0;180.0;1010.0;530.0;1380.0;20.0;10.0;0.0;;40.0;130.0;20.0;10.0
5012;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Rotterdam;2006/'07;3860.0;3530.0;50.0;290.0;500.0;1370.0;700.0;1290.0;450.0;1140.0;670.0;1270.0;20.0;20.0;;;30.0;210.0;30.0;10.0
5013;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Rotterdam;2007/'08;4070.0;3660.0;20.0;380.0;450.0;1420.0;760.0;1440.0;410.0;1120.0;720.0;1420.0;;10.0;;;30.0;280.0;30.0;30.0
5014;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Rotterdam;2008/'09;3970.0;3560.0;10.0;400.0;500.0;1410.0;660.0;1410.0;450.0;1110.0;620.0;1390.0;;;;;40.0;310.0;40.0;20.0
5015;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Rotterdam;2009/'10;3800.0;3510.0;10.0;280.0;430.0;1300.0;720.0;1360.0;390.0;1110.0;670.0;1340.0;;;;;30.0;190.0;40.0;20.0
5016;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Den Haag;2006/'07;2370.0;2160.0;10.0;200.0;130.0;830.0;540.0;860.0;120.0;700.0;510.0;840.0;0.0;;;;20.0;140.0;30.0;20.0
5017;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Den Haag;2007/'08;2320.0;2080.0;10.0;230.0;140.0;840.0;490.0;850.0;120.0;680.0;460.0;830.0;;;;;10.0;160.0;30.0;20.0
5018;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Den Haag;2008/'09;2510.0;2170.0;20.0;320.0;160.0;930.0;480.0;940.0;120.0;700.0;440.0;910.0;;;;;30.0;230.0;40.0;30.0
5019;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Den Haag;2009/'10;2430.0;2210.0;;210.0;170.0;850.0;480.0;930.0;150.0;710.0;460.0;910.0;0.0;;;;30.0;140.0;20.0;20.0
5020;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Utrecht (stad);2006/'07;1250.0;1140.0;;100.0;130.0;440.0;170.0;520.0;120.0;360.0;160.0;510.0;0.0;;;0.0;20.0;80.0;;
5021;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Utrecht (stad);2007/'08;1290.0;1150.0;;140.0;110.0;420.0;160.0;600.0;90.0;320.0;140.0;590.0;0.0;;;;20.0;100.0;10.0;10.0
5022;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Utrecht (stad);2008/'09;1210.0;1070.0;;140.0;120.0;390.0;140.0;570.0;90.0;300.0;120.0;560.0;0.0;0.0;0.0;;30.0;90.0;10.0;10.0
5023;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Utrecht (stad);2009/'10;1160.0;1010.0;;150.0;130.0;330.0;200.0;510.0;80.0;250.0;190.0;500.0;0.0;;;;50.0;80.0;10.0;
5024;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gemeenten >= 100 000 inwoners (excl. G4);2006/'07;17940.0;15820.0;150.0;1970.0;1290.0;5830.0;3050.0;7770.0;1000.0;4340.0;2850.0;7630.0;80.0;20.0;30.0;20.0;210.0;1470.0;170.0;120.0
5025;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gemeenten >= 100 000 inwoners (excl. G4);2007/'08;17720.0;15340.0;60.0;2320.0;1080.0;5770.0;3230.0;7630.0;860.0;4060.0;2960.0;7450.0;;20.0;20.0;20.0;220.0;1690.0;250.0;160.0
5026;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gemeenten >= 100 000 inwoners (excl. G4);2008/'09;18120.0;15430.0;90.0;2610.0;1280.0;5800.0;3390.0;7650.0;950.0;3930.0;3030.0;7510.0;30.0;30.0;10.0;20.0;310.0;1840.0;340.0;120.0
5027;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gemeenten >= 100 000 inwoners (excl. G4);2009/'10;17580.0;15500.0;60.0;2020.0;1240.0;5370.0;3390.0;7590.0;1020.0;3980.0;3030.0;7480.0;10.0;30.0;;10.0;210.0;1360.0;360.0;100.0
5028;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gemeenten < 100 000 inwoners;2006/'07;75250.0;64480.0;330.0;10440.0;3420.0;23790.0;14070.0;33960.0;2700.0;15450.0;12870.0;33450.0;120.0;90.0;60.0;60.0;600.0;8250.0;1140.0;450.0
5029;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gemeenten < 100 000 inwoners;2007/'08;74450.0;62420.0;270.0;11760.0;3020.0;23680.0;14370.0;33380.0;2160.0;14540.0;12910.0;32820.0;100.0;60.0;50.0;70.0;760.0;9090.0;1410.0;500.0
5030;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gemeenten < 100 000 inwoners;2008/'09;76290.0;62980.0;210.0;13100.0;3780.0;24040.0;15080.0;33390.0;2500.0;14240.0;13410.0;32830.0;80.0;40.0;40.0;50.0;1200.0;9760.0;1630.0;510.0
5031;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gemeenten < 100 000 inwoners;2009/'10;74380.0;63690.0;190.0;10500.0;3550.0;22730.0;15280.0;32820.0;2570.0;15040.0;13760.0;32330.0;40.0;60.0;60.0;30.0;940.0;7630.0;1460.0;460.0
5032;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Woongemeente onbekend;2006/'07;200.0;180.0;0.0;20.0;10.0;60.0;40.0;90.0;10.0;40.0;40.0;90.0;0.0;0.0;0.0;0.0;;20.0;;
5033;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Woongemeente onbekend;2007/'08;230.0;200.0;;20.0;20.0;70.0;40.0;90.0;20.0;50.0;40.0;90.0;;0.0;0.0;0.0;;20.0;;
5034;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Woongemeente onbekend;2008/'09;240.0;200.0;0.0;40.0;20.0;80.0;50.0;90.0;20.0;60.0;40.0;90.0;0.0;0.0;0.0;0.0;;30.0;;
5035;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Woongemeente onbekend;2009/'10;190.0;160.0;0.0;20.0;;50.0;50.0;80.0;;40.0;50.0;80.0;0.0;0.0;0.0;0.0;;10.0;;
5036;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Nederland (LD);2006/'07;11630.0;10650.0;40.0;930.0;450.0;3680.0;1830.0;5680.0;380.0;2930.0;1720.0;5630.0;;;10.0;20.0;60.0;740.0;100.0;30.0
5037;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Nederland (LD);2007/'08;11500.0;10220.0;40.0;1240.0;410.0;3600.0;1950.0;5530.0;280.0;2640.0;1820.0;5470.0;;;;20.0;120.0;950.0;130.0;40.0
5038;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Nederland (LD);2008/'09;11770.0;10300.0;40.0;1430.0;630.0;3740.0;2250.0;5150.0;400.0;2750.0;2050.0;5100.0;;;10.0;10.0;220.0;990.0;190.0;40.0
5039;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Nederland (LD);2009/'10;11490.0;10450.0;40.0;1010.0;620.0;3440.0;2270.0;5160.0;460.0;2790.0;2090.0;5110.0;;;20.0;20.0;160.0;650.0;160.0;30.0
5040;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Oost-Nederland (LD);2006/'07;24690.0;21350.0;130.0;3210.0;1130.0;7950.0;4760.0;10860.0;890.0;5350.0;4390.0;10720.0;60.0;30.0;30.0;20.0;180.0;2570.0;340.0;120.0
5041;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Oost-Nederland (LD);2007/'08;24330.0;20620.0;90.0;3620.0;900.0;7850.0;4860.0;10720.0;710.0;4990.0;4390.0;10530.0;20.0;30.0;20.0;20.0;180.0;2840.0;440.0;160.0
5042;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Oost-Nederland (LD);2008/'09;24800.0;20720.0;90.0;3990.0;1150.0;7680.0;5330.0;10650.0;790.0;4680.0;4750.0;10500.0;30.0;40.0;;20.0;320.0;2960.0;570.0;130.0
5043;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Oost-Nederland (LD);2009/'10;23850.0;20510.0;90.0;3260.0;1000.0;7350.0;5180.0;10330.0;750.0;4900.0;4680.0;10180.0;10.0;60.0;10.0;;240.0;2400.0;490.0;140.0
5044;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;West-Nederland (LD);2006/'07;45510.0;38820.0;300.0;6400.0;2910.0;15190.0;8650.0;18770.0;2280.0;10240.0;7880.0;18420.0;130.0;90.0;50.0;40.0;500.0;4860.0;730.0;320.0
5045;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;West-Nederland (LD);2007/'08;45530.0;38190.0;200.0;7140.0;2570.0;15260.0;8590.0;19110.0;1950.0;9840.0;7690.0;18720.0;70.0;60.0;30.0;40.0;550.0;5370.0;860.0;360.0
5046;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;West-Nederland (LD);2008/'09;46510.0;38300.0;160.0;8050.0;3010.0;15690.0;8340.0;19460.0;2140.0;9790.0;7330.0;19050.0;70.0;30.0;30.0;30.0;800.0;5880.0;980.0;390.0
5047;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;West-Nederland (LD);2009/'10;45350.0;38630.0;120.0;6600.0;2850.0;14630.0;8600.0;19270.0;2120.0;10000.0;7620.0;18900.0;40.0;40.0;20.0;30.0;700.0;4590.0;970.0;340.0
5048;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zuid-Nederland (LD);2006/'07;22310.0;19530.0;110.0;2680.0;1290.0;6660.0;3890.0;10480.0;1080.0;4520.0;3630.0;10310.0;40.0;20.0;30.0;20.0;170.0;2120.0;230.0;150.0
5049;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zuid-Nederland (LD);2007/'08;22000.0;18860.0;70.0;3060.0;1140.0;6660.0;4170.0;10030.0;890.0;4300.0;3820.0;9850.0;30.0;;20.0;20.0;230.0;2350.0;330.0;160.0
5050;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zuid-Nederland (LD);2008/'09;22600.0;19090.0;70.0;3430.0;1340.0;6760.0;4340.0;10160.0;980.0;4120.0;3990.0;10010.0;40.0;;;20.0;320.0;2630.0;340.0;140.0
5051;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zuid-Nederland (LD);2009/'10;22000.0;19440.0;50.0;2510.0;1280.0;6300.0;4580.0;9840.0;1060.0;4400.0;4250.0;9730.0;20.0;;20.0;;210.0;1890.0;310.0;100.0
5052;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Groningen (PV);2006/'07;3510.0;3280.0;10.0;220.0;160.0;1130.0;500.0;1730.0;130.0;970.0;470.0;1710.0;0.0;0.0;;;30.0;150.0;20.0;10.0
5053;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Groningen (PV);2007/'08;3400.0;3060.0;10.0;340.0;160.0;1120.0;510.0;1610.0;100.0;890.0;470.0;1600.0;0.0;;;;60.0;230.0;40.0;
5054;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Groningen (PV);2008/'09;3560.0;3100.0;10.0;450.0;240.0;1220.0;560.0;1540.0;110.0;980.0;490.0;1520.0;0.0;;;;130.0;240.0;70.0;10.0
5055;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Groningen (PV);2009/'10;3550.0;3230.0;;310.0;250.0;1160.0;660.0;1480.0;180.0;1000.0;590.0;1470.0;0.0;;;;70.0;160.0;70.0;
5056;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Friesland (PV);2006/'07;4850.0;4390.0;30.0;430.0;170.0;1530.0;680.0;2460.0;160.0;1160.0;630.0;2440.0;;;;;10.0;360.0;50.0;10.0
5057;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Friesland (PV);2007/'08;4710.0;4140.0;20.0;550.0;150.0;1470.0;750.0;2350.0;100.0;1020.0;700.0;2320.0;;;;;40.0;450.0;40.0;20.0
5058;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Friesland (PV);2008/'09;4840.0;4280.0;20.0;540.0;230.0;1460.0;1100.0;2050.0;190.0;1040.0;1020.0;2030.0;;;;;40.0;420.0;80.0;10.0
5059;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Friesland (PV);2009/'10;4700.0;4250.0;30.0;420.0;210.0;1330.0;1080.0;2070.0;170.0;1030.0;1010.0;2040.0;;;10.0;;40.0;300.0;70.0;20.0
5060;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Drenthe (PV);2006/'07;3270.0;2990.0;;280.0;120.0;1020.0;650.0;1480.0;100.0;800.0;620.0;1470.0;0.0;0.0;0.0;;20.0;220.0;30.0;
5061;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Drenthe (PV);2007/'08;3380.0;3020.0;;350.0;100.0;1020.0;690.0;1570.0;80.0;740.0;640.0;1560.0;;;0.0;;20.0;280.0;50.0;
5062;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Drenthe (PV);2008/'09;3370.0;2920.0;;440.0;150.0;1060.0;590.0;1560.0;100.0;730.0;550.0;1550.0;0.0;0.0;;;60.0;330.0;50.0;10.0
5063;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Drenthe (PV);2009/'10;3240.0;2970.0;;270.0;160.0;950.0;520.0;1610.0;120.0;760.0;500.0;1600.0;0.0;0.0;;;40.0;200.0;30.0;
5064;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Overijssel (PV);2006/'07;8100.0;7060.0;20.0;1020.0;330.0;2620.0;1510.0;3640.0;280.0;1750.0;1430.0;3610.0;;;;;50.0;870.0;80.0;30.0
5065;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Overijssel (PV);2007/'08;7840.0;6760.0;10.0;1070.0;260.0;2540.0;1500.0;3540.0;200.0;1660.0;1410.0;3500.0;0.0;;;;60.0;880.0;90.0;40.0
5066;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Overijssel (PV);2008/'09;8050.0;6760.0;20.0;1280.0;350.0;2430.0;1670.0;3600.0;210.0;1490.0;1490.0;3560.0;0.0;;;;130.0;940.0;180.0;30.0
5067;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Overijssel (PV);2009/'10;7850.0;6820.0;;1030.0;360.0;2330.0;1780.0;3380.0;250.0;1590.0;1630.0;3340.0;0.0;;;;110.0;730.0;150.0;30.0
5068;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Flevoland (PV);2006/'07;3260.0;2930.0;20.0;310.0;150.0;1110.0;520.0;1480.0;110.0;860.0;490.0;1470.0;;10.0;;;30.0;230.0;30.0;
5069;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Flevoland (PV);2007/'08;3110.0;2720.0;30.0;360.0;110.0;1110.0;560.0;1330.0;90.0;820.0;510.0;1310.0;;20.0;;;20.0;280.0;50.0;20.0
5070;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Flevoland (PV);2008/'09;3230.0;2820.0;30.0;380.0;140.0;1060.0;730.0;1300.0;120.0;750.0;660.0;1290.0;0.0;20.0;;;20.0;280.0;70.0;10.0
5071;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Flevoland (PV);2009/'10;3090.0;2720.0;50.0;320.0;120.0;1070.0;600.0;1290.0;100.0;780.0;560.0;1280.0;0.0;50.0;;;30.0;230.0;40.0;20.0
5072;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gelderland (PV);2006/'07;13330.0;11350.0;90.0;1880.0;650.0;4230.0;2720.0;5730.0;490.0;2740.0;2480.0;5640.0;50.0;10.0;20.0;10.0;100.0;1470.0;230.0;80.0
5073;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gelderland (PV);2007/'08;13390.0;11140.0;50.0;2190.0;540.0;4200.0;2800.0;5840.0;420.0;2520.0;2480.0;5730.0;20.0;;20.0;10.0;110.0;1680.0;310.0;100.0
5074;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gelderland (PV);2008/'09;13520.0;11140.0;50.0;2330.0;660.0;4180.0;2930.0;5750.0;460.0;2430.0;2600.0;5650.0;30.0;;;10.0;170.0;1740.0;330.0;90.0
5075;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Gelderland (PV);2009/'10;12920.0;10980.0;30.0;1910.0;510.0;3960.0;2790.0;5660.0;400.0;2520.0;2490.0;5560.0;10.0;;;;100.0;1430.0;300.0;90.0
5076;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Utrecht (PV);2006/'07;6870.0;5860.0;20.0;990.0;340.0;2170.0;940.0;3420.0;260.0;1420.0;820.0;3360.0;;;;;80.0;740.0;110.0;50.0
5077;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Utrecht (PV);2007/'08;6770.0;5640.0;20.0;1110.0;330.0;2170.0;1000.0;3270.0;230.0;1330.0;880.0;3200.0;0.0;;;;100.0;830.0;120.0;60.0
5078;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Utrecht (PV);2008/'09;6880.0;5620.0;10.0;1250.0;440.0;2150.0;960.0;3330.0;270.0;1280.0;840.0;3240.0;;0.0;;;160.0;880.0;120.0;90.0
5079;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Utrecht (PV);2009/'10;6630.0;5500.0;;1120.0;350.0;2000.0;1100.0;3170.0;190.0;1260.0;950.0;3100.0;0.0;;;;170.0;740.0;150.0;70.0
5080;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Holland (PV);2006/'07;14210.0;12200.0;130.0;1880.0;990.0;4680.0;2930.0;5610.0;740.0;3190.0;2730.0;5540.0;70.0;40.0;10.0;;170.0;1460.0;190.0;60.0
5081;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Holland (PV);2007/'08;14040.0;11820.0;70.0;2150.0;780.0;4870.0;2590.0;5810.0;570.0;3180.0;2370.0;5700.0;30.0;20.0;;10.0;180.0;1670.0;210.0;90.0
5082;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Holland (PV);2008/'09;14710.0;12150.0;50.0;2510.0;1040.0;5120.0;2580.0;5970.0;690.0;3270.0;2290.0;5890.0;30.0;;;10.0;320.0;1840.0;280.0;60.0
5083;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Holland (PV);2009/'10;14420.0;12430.0;60.0;1930.0;1090.0;4710.0;2610.0;6010.0;790.0;3350.0;2350.0;5940.0;20.0;20.0;;10.0;270.0;1340.0;260.0;60.0
5084;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zuid-Holland (PV);2006/'07;21750.0;18590.0;140.0;3020.0;1450.0;7390.0;4380.0;8530.0;1180.0;5080.0;3990.0;8340.0;50.0;40.0;20.0;20.0;220.0;2270.0;370.0;170.0
5085;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zuid-Holland (PV);2007/'08;22170.0;18680.0;100.0;3380.0;1370.0;7310.0;4550.0;8940.0;1090.0;4800.0;4070.0;8720.0;40.0;40.0;20.0;10.0;250.0;2470.0;470.0;200.0
5086;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zuid-Holland (PV);2008/'09;22280.0;18480.0;80.0;3710.0;1400.0;7510.0;4320.0;9050.0;1080.0;4760.0;3820.0;8820.0;30.0;20.0;20.0;10.0;290.0;2730.0;480.0;210.0
5087;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zuid-Holland (PV);2009/'10;21710.0;18560.0;50.0;3100.0;1300.0;7060.0;4440.0;8910.0;1040.0;4860.0;3950.0;8700.0;10.0;20.0;10.0;10.0;240.0;2180.0;480.0;200.0
5088;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zeeland (PV);2006/'07;2680.0;2160.0;10.0;520.0;130.0;940.0;400.0;1210.0;100.0;540.0;350.0;1170.0;;;;;30.0;400.0;60.0;30.0
5089;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zeeland (PV);2007/'08;2560.0;2050.0;;500.0;100.0;920.0;440.0;1110.0;70.0;520.0;370.0;1090.0;;0.0;;;20.0;400.0;70.0;10.0
5090;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zeeland (PV);2008/'09;2640.0;2060.0;;580.0;130.0;910.0;480.0;1120.0;100.0;480.0;380.0;1100.0;;0.0;;;30.0;420.0;100.0;20.0
5091;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Zeeland (PV);2009/'10;2590.0;2140.0;;440.0;120.0;860.0;440.0;1170.0;100.0;530.0;360.0;1160.0;;0.0;;;20.0;340.0;80.0;10.0
5092;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Brabant (PV);2006/'07;15480.0;13270.0;50.0;2160.0;870.0;4710.0;2430.0;7470.0;730.0;2940.0;2240.0;7360.0;;10.0;20.0;;130.0;1750.0;170.0;110.0
5093;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Brabant (PV);2007/'08;15150.0;12690.0;30.0;2430.0;790.0;4630.0;2680.0;7060.0;600.0;2720.0;2420.0;6950.0;;0.0;10.0;10.0;190.0;1910.0;240.0;100.0
5094;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Brabant (PV);2008/'09;15980.0;13150.0;30.0;2790.0;980.0;4840.0;2820.0;7340.0;700.0;2660.0;2560.0;7230.0;10.0;;;10.0;270.0;2170.0;250.0;100.0
5095;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Noord-Brabant (PV);2009/'10;15460.0;13360.0;30.0;2070.0;940.0;4480.0;2810.0;7230.0;760.0;2870.0;2570.0;7160.0;10.0;;10.0;;170.0;1600.0;230.0;70.0
5096;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Limburg (PV);2006/'07;6830.0;6260.0;60.0;510.0;420.0;1950.0;1460.0;3010.0;350.0;1570.0;1390.0;2960.0;30.0;;;;40.0;370.0;60.0;50.0
5097;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Limburg (PV);2007/'08;6850.0;6180.0;40.0;630.0;350.0;2030.0;1490.0;2970.0;290.0;1580.0;1400.0;2900.0;30.0;;;;40.0;440.0;90.0;60.0
5098;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Limburg (PV);2008/'09;6610.0;5940.0;40.0;640.0;360.0;1920.0;1520.0;2820.0;280.0;1460.0;1430.0;2770.0;30.0;;;;50.0;460.0;90.0;40.0
5099;Mannen en vrouwen;0;Onderwijs volgend;Totaal;0;Limburg (PV);2009/'10;6540.0;6090.0;20.0;440.0;340.0;1820.0;1770.0;2610.0;300.0;1530.0;1680.0;2580.0;;;10.0;;30.0;290.0;80.0;40.0
5100;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Nederland;2006/'07;101430.0;88790.0;160.0;12480.0;5080.0;32860.0;18770.0;44730.0;4240.0;22800.0;17490.0;44270.0;30.0;80.0;30.0;20.0;810.0;9990.0;1240.0;440.0
5101;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Nederland;2007/'08;100800.0;86570.0;90.0;14140.0;4520.0;32780.0;19210.0;44290.0;3560.0;21600.0;17630.0;43780.0;20.0;30.0;20.0;20.0;940.0;11150.0;1560.0;490.0
5102;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Nederland;2008/'09;103520.0;87440.0;110.0;15970.0;5820.0;33400.0;19860.0;44430.0;4220.0;21270.0;18030.0;43920.0;60.0;10.0;20.0;20.0;1540.0;12120.0;1810.0;500.0
5103;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Nederland;2009/'10;100420.0;87830.0;100.0;12490.0;5460.0;31270.0;20200.0;43500.0;4270.0;21980.0;18520.0;43060.0;50.0;20.0;20.0;10.0;1130.0;9270.0;1660.0;420.0
5104;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Vier grootste gemeenten (G4);2006/'07;10390.0;9690.0;40.0;670.0;910.0;3650.0;1930.0;3900.0;810.0;3140.0;1860.0;3880.0;;30.0;;;100.0;480.0;70.0;20.0
5105;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Vier grootste gemeenten (G4);2007/'08;10640.0;9820.0;;800.0;810.0;3720.0;1900.0;4210.0;710.0;3100.0;1830.0;4180.0;;;;;100.0;620.0;70.0;30.0
5106;Mannen en vrouwen;0;Onderwijs volgend;Totaal;19 jaar of jonger;Vier grootste gemeenten (G4);2008/'09;10860.0;9820.0;20.0;1020.0;990.0;3880.0;1730.0;4260.0;830.0;3120.0;1660.0;4220.0;20.0;;;;150.0;760.0;70.0;40.0
