ID;RegioS;Perioden;Beginstand_1;Instroom_2;Uitstroom_3;Eindstand_4
7785;Terschelling;2e halfjaar 2009;20.0;0.0;0.0;20.0
7786;Terschelling;1e halfjaar 2010;20.0;0.0;0.0;20.0
7787;Terschelling;2e halfjaar 2010;20.0;0.0;0.0;20.0
7788;Terschelling;1e halfjaar 2011;20.0;0.0;0.0;20.0
7789;Terschelling;2e halfjaar 2011;20.0;0.0;0.0;20.0
7790;Terschelling;1e halfjaar 2012;20.0;0.0;0.0;20.0
7791;Terschelling;2e halfjaar 2012;20.0;0.0;0.0;20.0
7792;Teylingen;1e halfjaar 2005;;;;
7793;Teylingen;2e halfjaar 2005;;;;
7794;Teylingen;1e halfjaar 2006;60.0;10.0;0.0;70.0
7795;Teylingen;2e halfjaar 2006;50.0;10.0;20.0;40.0
7796;Teylingen;1e halfjaar 2007;60.0;10.0;10.0;60.0
7797;Teylingen;2e halfjaar 2007;70.0;30.0;20.0;80.0
7798;Teylingen;1e halfjaar 2008;50.0;40.0;30.0;70.0
7799;Teylingen;2e halfjaar 2008;70.0;30.0;40.0;60.0
7800;Teylingen;1e halfjaar 2009;70.0;60.0;40.0;90.0
7801;Teylingen;2e halfjaar 2009;80.0;60.0;50.0;80.0
7802;Teylingen;1e halfjaar 2010;80.0;50.0;50.0;80.0
7803;Teylingen;2e halfjaar 2010;90.0;40.0;40.0;90.0
7804;Teylingen;1e halfjaar 2011;100.0;40.0;30.0;100.0
7805;Teylingen;2e halfjaar 2011;90.0;50.0;50.0;90.0
7806;Teylingen;1e halfjaar 2012;90.0;60.0;50.0;100.0
7807;Teylingen;2e halfjaar 2012;100.0;60.0;50.0;110.0
7808;Texel;1e halfjaar 2005;40.0;20.0;10.0;60.0
7809;Texel;2e halfjaar 2005;60.0;20.0;20.0;60.0
7810;Texel;1e halfjaar 2006;60.0;10.0;10.0;60.0
7811;Texel;2e halfjaar 2006;50.0;10.0;10.0;50.0
7812;Texel;1e halfjaar 2007;50.0;20.0;10.0;60.0
7813;Texel;2e halfjaar 2007;60.0;20.0;20.0;60.0
7814;Texel;1e halfjaar 2008;60.0;40.0;0.0;100.0
7815;Texel;2e halfjaar 2008;100.0;10.0;20.0;90.0
7816;Texel;1e halfjaar 2009;40.0;20.0;0.0;60.0
7817;Texel;2e halfjaar 2009;60.0;20.0;0.0;70.0
7818;Texel;1e halfjaar 2010;70.0;30.0;20.0;90.0
7819;Texel;2e halfjaar 2010;90.0;20.0;50.0;60.0
7820;Texel;1e halfjaar 2011;60.0;20.0;20.0;60.0
7821;Texel;2e halfjaar 2011;60.0;30.0;20.0;70.0
7822;Texel;1e halfjaar 2012;80.0;10.0;10.0;80.0
7823;Texel;2e halfjaar 2012;80.0;20.0;20.0;80.0
7824;Tholen;1e halfjaar 2005;60.0;20.0;20.0;60.0
7825;Tholen;2e halfjaar 2005;70.0;80.0;20.0;140.0
7826;Tholen;1e halfjaar 2006;140.0;40.0;20.0;170.0
7827;Tholen;2e halfjaar 2006;170.0;20.0;20.0;170.0
7828;Tholen;1e halfjaar 2007;160.0;10.0;20.0;150.0
7829;Tholen;2e halfjaar 2007;140.0;10.0;30.0;120.0
7830;Tholen;1e halfjaar 2008;130.0;20.0;20.0;140.0
7831;Tholen;2e halfjaar 2008;140.0;10.0;30.0;120.0
7832;Tholen;1e halfjaar 2009;140.0;20.0;10.0;150.0
7833;Tholen;2e halfjaar 2009;110.0;20.0;10.0;110.0
7834;Tholen;1e halfjaar 2010;120.0;30.0;30.0;120.0
7835;Tholen;2e halfjaar 2010;110.0;30.0;30.0;110.0
7836;Tholen;1e halfjaar 2011;110.0;20.0;30.0;90.0
7837;Tholen;2e halfjaar 2011;100.0;10.0;20.0;80.0
7838;Tholen;1e halfjaar 2012;90.0;10.0;20.0;80.0
7839;Tholen;2e halfjaar 2012;200.0;60.0;20.0;230.0
7840;Thorn;1e halfjaar 2005;10.0;0.0;0.0;10.0
7841;Thorn;2e halfjaar 2005;10.0;0.0;0.0;10.0
7842;Thorn;1e halfjaar 2006;10.0;0.0;0.0;10.0
7843;Thorn;2e halfjaar 2006;10.0;0.0;0.0;10.0
7844;Thorn;1e halfjaar 2007;;;;
7845;Thorn;2e halfjaar 2007;;;;
7846;Thorn;1e halfjaar 2008;;;;
7847;Thorn;2e halfjaar 2008;;;;
7848;Thorn;1e halfjaar 2009;;;;
7849;Thorn;2e halfjaar 2009;;;;
7850;Thorn;1e halfjaar 2010;;;;
7851;Thorn;2e halfjaar 2010;;;;
7852;Thorn;1e halfjaar 2011;;;;
7853;Thorn;2e halfjaar 2011;;;;
7854;Thorn;1e halfjaar 2012;;;;
7855;Thorn;2e halfjaar 2012;;;;
7856;Tiel;1e halfjaar 2005;470.0;50.0;20.0;500.0
7857;Tiel;2e halfjaar 2005;510.0;90.0;40.0;560.0
7858;Tiel;1e halfjaar 2006;570.0;70.0;30.0;610.0
7859;Tiel;2e halfjaar 2006;670.0;130.0;20.0;790.0
7860;Tiel;1e halfjaar 2007;760.0;90.0;20.0;830.0
7861;Tiel;2e halfjaar 2007;810.0;120.0;10.0;920.0
7862;Tiel;1e halfjaar 2008;920.0;90.0;0.0;1010.0
7863;Tiel;2e halfjaar 2008;1000.0;60.0;10.0;1060.0
7864;Tiel;1e halfjaar 2009;430.0;100.0;20.0;510.0
7865;Tiel;2e halfjaar 2009;500.0;130.0;20.0;600.0
7866;Tiel;1e halfjaar 2010;420.0;110.0;60.0;470.0
7867;Tiel;2e halfjaar 2010;460.0;100.0;60.0;510.0
7868;Tiel;1e halfjaar 2011;640.0;150.0;40.0;750.0
7869;Tiel;2e halfjaar 2011;630.0;130.0;90.0;660.0
7870;Tiel;1e halfjaar 2012;670.0;70.0;80.0;660.0
7871;Tiel;2e halfjaar 2012;640.0;90.0;120.0;600.0
7872;Tilburg;1e halfjaar 2005;6630.0;790.0;150.0;7270.0
7873;Tilburg;2e halfjaar 2005;4800.0;690.0;390.0;5090.0
7874;Tilburg;1e halfjaar 2006;4800.0;600.0;380.0;5020.0
7875;Tilburg;2e halfjaar 2006;4340.0;510.0;690.0;4170.0
7876;Tilburg;1e halfjaar 2007;5670.0;540.0;630.0;5580.0
7877;Tilburg;2e halfjaar 2007;5400.0;510.0;620.0;5290.0
7878;Tilburg;1e halfjaar 2008;4960.0;450.0;620.0;4790.0
7879;Tilburg;2e halfjaar 2008;4860.0;320.0;650.0;4530.0
7880;Tilburg;1e halfjaar 2009;2680.0;440.0;300.0;2830.0
7881;Tilburg;2e halfjaar 2009;3200.0;460.0;620.0;3050.0
7882;Tilburg;1e halfjaar 2010;2510.0;470.0;570.0;2410.0
7883;Tilburg;2e halfjaar 2010;2930.0;990.0;730.0;3190.0
7884;Tilburg;1e halfjaar 2011;3370.0;1030.0;1170.0;3230.0
7885;Tilburg;2e halfjaar 2011;3090.0;1010.0;810.0;3290.0
7886;Tilburg;1e halfjaar 2012;2570.0;580.0;590.0;2560.0
7887;Tilburg;2e halfjaar 2012;2500.0;670.0;770.0;2400.0
7888;Tubbergen;1e halfjaar 2005;60.0;20.0;10.0;70.0
7889;Tubbergen;2e halfjaar 2005;70.0;10.0;10.0;60.0
7890;Tubbergen;1e halfjaar 2006;70.0;10.0;10.0;70.0
7891;Tubbergen;2e halfjaar 2006;80.0;10.0;10.0;90.0
7892;Tubbergen;1e halfjaar 2007;90.0;0.0;10.0;80.0
7893;Tubbergen;2e halfjaar 2007;70.0;20.0;20.0;80.0
7894;Tubbergen;1e halfjaar 2008;80.0;10.0;10.0;80.0
7895;Tubbergen;2e halfjaar 2008;80.0;10.0;0.0;80.0
7896;Tubbergen;1e halfjaar 2009;40.0;10.0;10.0;30.0
7897;Tubbergen;2e halfjaar 2009;30.0;0.0;0.0;30.0
7898;Tubbergen;1e halfjaar 2010;30.0;0.0;0.0;30.0
7899;Tubbergen;2e halfjaar 2010;40.0;20.0;0.0;60.0
7900;Tubbergen;1e halfjaar 2011;20.0;30.0;0.0;40.0
7901;Tubbergen;2e halfjaar 2011;50.0;10.0;0.0;60.0
7902;Tubbergen;1e halfjaar 2012;50.0;10.0;0.0;60.0
7903;Tubbergen;2e halfjaar 2012;60.0;10.0;0.0;60.0
7904;Twenterand;1e halfjaar 2005;110.0;130.0;40.0;200.0
7905;Twenterand;2e halfjaar 2005;190.0;110.0;80.0;220.0
7906;Twenterand;1e halfjaar 2006;170.0;70.0;50.0;180.0
7907;Twenterand;2e halfjaar 2006;160.0;40.0;30.0;170.0
7908;Twenterand;1e halfjaar 2007;170.0;30.0;20.0;180.0
7909;Twenterand;2e halfjaar 2007;180.0;10.0;0.0;180.0
7910;Twenterand;1e halfjaar 2008;;;;
7911;Twenterand;2e halfjaar 2008;130.0;10.0;10.0;130.0
7912;Twenterand;1e halfjaar 2009;;;;
7913;Twenterand;2e halfjaar 2009;60.0;20.0;10.0;70.0
7914;Twenterand;1e halfjaar 2010;80.0;40.0;10.0;110.0
7915;Twenterand;2e halfjaar 2010;230.0;40.0;10.0;250.0
7916;Twenterand;1e halfjaar 2011;240.0;60.0;30.0;270.0
7917;Twenterand;2e halfjaar 2011;260.0;70.0;20.0;310.0
7918;Twenterand;1e halfjaar 2012;270.0;90.0;90.0;260.0
7919;Twenterand;2e halfjaar 2012;250.0;10.0;20.0;240.0
7920;Tynaarlo;1e halfjaar 2005;120.0;60.0;40.0;140.0
7921;Tynaarlo;2e halfjaar 2005;130.0;30.0;30.0;130.0
7922;Tynaarlo;1e halfjaar 2006;140.0;20.0;30.0;130.0
7923;Tynaarlo;2e halfjaar 2006;120.0;10.0;20.0;110.0
7924;Tynaarlo;1e halfjaar 2007;110.0;10.0;10.0;110.0
7925;Tynaarlo;2e halfjaar 2007;110.0;0.0;10.0;110.0
7926;Tynaarlo;1e halfjaar 2008;110.0;0.0;10.0;100.0
7927;Tynaarlo;2e halfjaar 2008;140.0;20.0;10.0;150.0
7928;Tynaarlo;1e halfjaar 2009;160.0;10.0;10.0;160.0
7929;Tynaarlo;2e halfjaar 2009;80.0;10.0;0.0;80.0
7930;Tynaarlo;1e halfjaar 2010;150.0;20.0;10.0;160.0
7931;Tynaarlo;2e halfjaar 2010;220.0;50.0;40.0;230.0
7932;Tynaarlo;1e halfjaar 2011;240.0;120.0;50.0;320.0
7933;Tynaarlo;2e halfjaar 2011;310.0;90.0;50.0;350.0
7934;Tynaarlo;1e halfjaar 2012;300.0;50.0;70.0;290.0
7935;Tynaarlo;2e halfjaar 2012;270.0;80.0;70.0;280.0
7936;Tytsjerksteradiel;1e halfjaar 2005;190.0;100.0;50.0;240.0
7937;Tytsjerksteradiel;2e halfjaar 2005;220.0;230.0;100.0;350.0
7938;Tytsjerksteradiel;1e halfjaar 2006;310.0;110.0;100.0;330.0
7939;Tytsjerksteradiel;2e halfjaar 2006;290.0;140.0;130.0;300.0
7940;Tytsjerksteradiel;1e halfjaar 2007;300.0;90.0;100.0;290.0
7941;Tytsjerksteradiel;2e halfjaar 2007;290.0;100.0;80.0;310.0
7942;Tytsjerksteradiel;1e halfjaar 2008;320.0;130.0;100.0;350.0
7943;Tytsjerksteradiel;2e halfjaar 2008;350.0;120.0;80.0;400.0
7944;Tytsjerksteradiel;1e halfjaar 2009;360.0;130.0;90.0;400.0
7945;Tytsjerksteradiel;2e halfjaar 2009;400.0;160.0;90.0;470.0
7946;Tytsjerksteradiel;1e halfjaar 2010;360.0;160.0;140.0;380.0
7947;Tytsjerksteradiel;2e halfjaar 2010;410.0;160.0;130.0;450.0
7948;Tytsjerksteradiel;1e halfjaar 2011;440.0;130.0;120.0;450.0
7949;Tytsjerksteradiel;2e halfjaar 2011;450.0;150.0;120.0;490.0
7950;Tytsjerksteradiel;1e halfjaar 2012;480.0;130.0;130.0;480.0
7951;Tytsjerksteradiel;2e halfjaar 2012;470.0;160.0;100.0;530.0
7952;Ubbergen;1e halfjaar 2005;50.0;10.0;0.0;60.0
7953;Ubbergen;2e halfjaar 2005;60.0;10.0;0.0;60.0
7954;Ubbergen;1e halfjaar 2006;60.0;20.0;0.0;80.0
7955;Ubbergen;2e halfjaar 2006;80.0;0.0;10.0;80.0
7956;Ubbergen;1e halfjaar 2007;80.0;0.0;10.0;80.0
7957;Ubbergen;2e halfjaar 2007;70.0;10.0;10.0;80.0
7958;Ubbergen;1e halfjaar 2008;90.0;20.0;10.0;100.0
7959;Ubbergen;2e halfjaar 2008;100.0;10.0;10.0;100.0
7960;Ubbergen;1e halfjaar 2009;80.0;30.0;20.0;90.0
7961;Ubbergen;2e halfjaar 2009;90.0;10.0;10.0;90.0
7962;Ubbergen;1e halfjaar 2010;90.0;20.0;20.0;90.0
7963;Ubbergen;2e halfjaar 2010;100.0;20.0;0.0;110.0
7964;Ubbergen;1e halfjaar 2011;110.0;10.0;10.0;110.0
7965;Ubbergen;2e halfjaar 2011;110.0;20.0;10.0;110.0
7966;Ubbergen;1e halfjaar 2012;80.0;20.0;30.0;70.0
7967;Ubbergen;2e halfjaar 2012;70.0;10.0;10.0;60.0
7968;Uden;1e halfjaar 2005;110.0;70.0;40.0;130.0
7969;Uden;2e halfjaar 2005;170.0;100.0;30.0;240.0
7970;Uden;1e halfjaar 2006;220.0;140.0;140.0;230.0
7971;Uden;2e halfjaar 2006;230.0;260.0;140.0;340.0
7972;Uden;1e halfjaar 2007;320.0;100.0;80.0;340.0
7973;Uden;2e halfjaar 2007;300.0;120.0;120.0;300.0
7974;Uden;1e halfjaar 2008;270.0;160.0;80.0;340.0
7975;Uden;2e halfjaar 2008;320.0;120.0;130.0;310.0
7976;Uden;1e halfjaar 2009;270.0;170.0;120.0;320.0
7977;Uden;2e halfjaar 2009;320.0;160.0;120.0;370.0
7978;Uden;1e halfjaar 2010;350.0;200.0;120.0;430.0
7979;Uden;2e halfjaar 2010;370.0;130.0;90.0;420.0
7980;Uden;1e halfjaar 2011;380.0;140.0;100.0;420.0
7981;Uden;2e halfjaar 2011;410.0;110.0;70.0;450.0
7982;Uden;1e halfjaar 2012;430.0;70.0;60.0;440.0
7983;Uden;2e halfjaar 2012;440.0;70.0;50.0;450.0
7984;Uitgeest;1e halfjaar 2005;20.0;10.0;10.0;20.0
7985;Uitgeest;2e halfjaar 2005;20.0;0.0;10.0;10.0
7986;Uitgeest;1e halfjaar 2006;20.0;10.0;10.0;20.0
7987;Uitgeest;2e halfjaar 2006;20.0;0.0;10.0;20.0
7988;Uitgeest;1e halfjaar 2007;20.0;10.0;10.0;20.0
7989;Uitgeest;2e halfjaar 2007;20.0;10.0;10.0;20.0
7990;Uitgeest;1e halfjaar 2008;20.0;10.0;10.0;20.0
7991;Uitgeest;2e halfjaar 2008;20.0;10.0;0.0;30.0
7992;Uitgeest;1e halfjaar 2009;10.0;0.0;10.0;10.0
7993;Uitgeest;2e halfjaar 2009;20.0;30.0;0.0;50.0
7994;Uitgeest;1e halfjaar 2010;40.0;10.0;10.0;40.0
7995;Uitgeest;2e halfjaar 2010;50.0;10.0;10.0;50.0
7996;Uitgeest;1e halfjaar 2011;40.0;20.0;10.0;50.0
7997;Uitgeest;2e halfjaar 2011;50.0;10.0;10.0;50.0
7998;Uitgeest;1e halfjaar 2012;50.0;10.0;10.0;50.0
7999;Uitgeest;2e halfjaar 2012;30.0;10.0;0.0;40.0
8000;Uithoorn;1e halfjaar 2005;150.0;20.0;10.0;160.0
8001;Uithoorn;2e halfjaar 2005;160.0;10.0;10.0;160.0
8002;Uithoorn;1e halfjaar 2006;160.0;30.0;30.0;160.0
8003;Uithoorn;2e halfjaar 2006;170.0;40.0;30.0;180.0
8004;Uithoorn;1e halfjaar 2007;180.0;10.0;30.0;160.0
8005;Uithoorn;2e halfjaar 2007;160.0;20.0;30.0;140.0
8006;Uithoorn;1e halfjaar 2008;160.0;30.0;20.0;170.0
8007;Uithoorn;2e halfjaar 2008;190.0;40.0;30.0;190.0
8008;Uithoorn;1e halfjaar 2009;150.0;20.0;0.0;160.0
8009;Uithoorn;2e halfjaar 2009;130.0;40.0;30.0;140.0
8010;Uithoorn;1e halfjaar 2010;130.0;30.0;30.0;130.0
8011;Uithoorn;2e halfjaar 2010;170.0;30.0;80.0;120.0
8012;Uithoorn;1e halfjaar 2011;110.0;60.0;60.0;110.0
8013;Uithoorn;2e halfjaar 2011;110.0;60.0;50.0;110.0
8014;Uithoorn;1e halfjaar 2012;120.0;40.0;40.0;120.0
8015;Uithoorn;2e halfjaar 2012;130.0;50.0;40.0;140.0
8016;Urk;1e halfjaar 2005;40.0;10.0;10.0;50.0
8017;Urk;2e halfjaar 2005;50.0;20.0;0.0;60.0
8018;Urk;1e halfjaar 2006;60.0;10.0;0.0;70.0
8019;Urk;2e halfjaar 2006;50.0;20.0;0.0;60.0
8020;Urk;1e halfjaar 2007;60.0;10.0;0.0;70.0
8021;Urk;2e halfjaar 2007;70.0;10.0;20.0;60.0
8022;Urk;1e halfjaar 2008;70.0;10.0;10.0;60.0
8023;Urk;2e halfjaar 2008;70.0;10.0;10.0;60.0
8024;Urk;1e halfjaar 2009;60.0;0.0;10.0;60.0
8025;Urk;2e halfjaar 2009;60.0;0.0;10.0;60.0
8026;Urk;1e halfjaar 2010;70.0;30.0;10.0;90.0
8027;Urk;2e halfjaar 2010;90.0;20.0;10.0;100.0
8028;Urk;1e halfjaar 2011;90.0;10.0;20.0;80.0
8029;Urk;2e halfjaar 2011;80.0;10.0;10.0;80.0
8030;Urk;1e halfjaar 2012;80.0;10.0;10.0;70.0
8031;Urk;2e halfjaar 2012;50.0;0.0;20.0;40.0
8032;Utrecht;1e halfjaar 2005;3460.0;1120.0;850.0;3730.0
8033;Utrecht;2e halfjaar 2005;3390.0;2090.0;1250.0;4230.0
8034;Utrecht;1e halfjaar 2006;4390.0;800.0;500.0;4690.0
8035;Utrecht;2e halfjaar 2006;4750.0;940.0;470.0;5210.0
8036;Utrecht;1e halfjaar 2007;5370.0;880.0;590.0;5660.0
8037;Utrecht;2e halfjaar 2007;5680.0;990.0;700.0;5970.0
8038;Utrecht;1e halfjaar 2008;5630.0;930.0;630.0;5920.0
8039;Utrecht;2e halfjaar 2008;5490.0;810.0;560.0;5730.0
8040;Utrecht;1e halfjaar 2009;5700.0;530.0;530.0;5700.0
8041;Utrecht;2e halfjaar 2009;5790.0;700.0;780.0;5710.0
8042;Utrecht;1e halfjaar 2010;6090.0;470.0;2700.0;3870.0
8043;Utrecht;2e halfjaar 2010;4100.0;690.0;1390.0;3390.0
8044;Utrecht;1e halfjaar 2011;3460.0;530.0;860.0;3140.0
8045;Utrecht;2e halfjaar 2011;3330.0;950.0;720.0;3550.0
8046;Utrecht;1e halfjaar 2012;3500.0;870.0;940.0;3430.0
8047;Utrecht;2e halfjaar 2012;3780.0;900.0;1470.0;3210.0
8048;Utrechtse Heuvelrug;1e halfjaar 2005;;;;
8049;Utrechtse Heuvelrug;2e halfjaar 2005;;;;
8050;Utrechtse Heuvelrug;1e halfjaar 2006;130.0;50.0;50.0;130.0
8051;Utrechtse Heuvelrug;2e halfjaar 2006;140.0;170.0;110.0;200.0
8052;Utrechtse Heuvelrug;1e halfjaar 2007;;;;
8053;Utrechtse Heuvelrug;2e halfjaar 2007;320.0;110.0;110.0;320.0
8054;Utrechtse Heuvelrug;1e halfjaar 2008;300.0;40.0;80.0;260.0
8055;Utrechtse Heuvelrug;2e halfjaar 2008;350.0;60.0;30.0;380.0
8056;Utrechtse Heuvelrug;1e halfjaar 2009;380.0;60.0;20.0;410.0
8057;Utrechtse Heuvelrug;2e halfjaar 2009;360.0;40.0;30.0;370.0
8058;Utrechtse Heuvelrug;1e halfjaar 2010;350.0;90.0;40.0;400.0
8059;Utrechtse Heuvelrug;2e halfjaar 2010;400.0;80.0;60.0;420.0
8060;Utrechtse Heuvelrug;1e halfjaar 2011;400.0;60.0;40.0;410.0
8061;Utrechtse Heuvelrug;2e halfjaar 2011;410.0;40.0;40.0;410.0
8062;Utrechtse Heuvelrug;1e halfjaar 2012;180.0;50.0;80.0;140.0
8063;Utrechtse Heuvelrug;2e halfjaar 2012;150.0;50.0;60.0;150.0
8064;Vaals;1e halfjaar 2005;;;;
8065;Vaals;2e halfjaar 2005;210.0;190.0;10.0;380.0
8066;Vaals;1e halfjaar 2006;380.0;40.0;0.0;410.0
8067;Vaals;2e halfjaar 2006;410.0;30.0;10.0;430.0
8068;Vaals;1e halfjaar 2007;430.0;20.0;20.0;440.0
8069;Vaals;2e halfjaar 2007;430.0;30.0;10.0;450.0
8070;Vaals;1e halfjaar 2008;440.0;30.0;10.0;450.0
8071;Vaals;2e halfjaar 2008;430.0;40.0;20.0;450.0
8072;Vaals;1e halfjaar 2009;450.0;30.0;10.0;470.0
8073;Vaals;2e halfjaar 2009;420.0;30.0;10.0;430.0
8074;Vaals;1e halfjaar 2010;250.0;90.0;70.0;260.0
8075;Vaals;2e halfjaar 2010;240.0;100.0;100.0;240.0
8076;Vaals;1e halfjaar 2011;210.0;90.0;90.0;220.0
8077;Vaals;2e halfjaar 2011;160.0;70.0;60.0;160.0
8078;Vaals;1e halfjaar 2012;160.0;80.0;60.0;180.0
8079;Vaals;2e halfjaar 2012;180.0;40.0;20.0;200.0
8080;Valburg;1e halfjaar 2005;;;;
8081;Valburg;2e halfjaar 2005;;;;
8082;Valburg;1e halfjaar 2006;;;;
8083;Valburg;2e halfjaar 2006;;;;
8084;Valburg;1e halfjaar 2007;;;;
8085;Valburg;2e halfjaar 2007;;;;
8086;Valburg;1e halfjaar 2008;;;;
8087;Valburg;2e halfjaar 2008;;;;
8088;Valburg;1e halfjaar 2009;;;;
8089;Valburg;2e halfjaar 2009;;;;
8090;Valburg;1e halfjaar 2010;;;;
8091;Valburg;2e halfjaar 2010;;;;
8092;Valburg;1e halfjaar 2011;;;;
8093;Valburg;2e halfjaar 2011;;;;
8094;Valburg;1e halfjaar 2012;;;;
8095;Valburg;2e halfjaar 2012;;;;
8096;Valkenburg;1e halfjaar 2005;10.0;0.0;0.0;10.0
8097;Valkenburg;2e halfjaar 2005;10.0;0.0;0.0;10.0
8098;Valkenburg;1e halfjaar 2006;;;;
8099;Valkenburg;2e halfjaar 2006;;;;
8100;Valkenburg;1e halfjaar 2007;;;;
8101;Valkenburg;2e halfjaar 2007;;;;
8102;Valkenburg;1e halfjaar 2008;;;;
8103;Valkenburg;2e halfjaar 2008;;;;
8104;Valkenburg;1e halfjaar 2009;;;;
8105;Valkenburg;2e halfjaar 2009;;;;
8106;Valkenburg;1e halfjaar 2010;;;;
8107;Valkenburg;2e halfjaar 2010;;;;
8108;Valkenburg;1e halfjaar 2011;;;;
8109;Valkenburg;2e halfjaar 2011;;;;
8110;Valkenburg;1e halfjaar 2012;;;;
8111;Valkenburg;2e halfjaar 2012;;;;
8112;Valkenburg aan de Geul;1e halfjaar 2005;80.0;10.0;20.0;70.0
8113;Valkenburg aan de Geul;2e halfjaar 2005;70.0;20.0;30.0;60.0
8114;Valkenburg aan de Geul;1e halfjaar 2006;60.0;70.0;40.0;90.0
8115;Valkenburg aan de Geul;2e halfjaar 2006;100.0;40.0;40.0;90.0
8116;Valkenburg aan de Geul;1e halfjaar 2007;90.0;50.0;50.0;90.0
8117;Valkenburg aan de Geul;2e halfjaar 2007;80.0;50.0;50.0;80.0
8118;Valkenburg aan de Geul;1e halfjaar 2008;70.0;40.0;30.0;90.0
8119;Valkenburg aan de Geul;2e halfjaar 2008;90.0;10.0;20.0;80.0
8120;Valkenburg aan de Geul;1e halfjaar 2009;70.0;20.0;20.0;70.0
8121;Valkenburg aan de Geul;2e halfjaar 2009;80.0;10.0;10.0;80.0
8122;Valkenburg aan de Geul;1e halfjaar 2010;70.0;20.0;10.0;90.0
8123;Valkenburg aan de Geul;2e halfjaar 2010;70.0;20.0;20.0;70.0
8124;Valkenburg aan de Geul;1e halfjaar 2011;70.0;20.0;20.0;70.0
8125;Valkenburg aan de Geul;2e halfjaar 2011;70.0;10.0;10.0;70.0
8126;Valkenburg aan de Geul;1e halfjaar 2012;70.0;10.0;10.0;70.0
8127;Valkenburg aan de Geul;2e halfjaar 2012;70.0;0.0;0.0;70.0
8128;Valkenswaard;1e halfjaar 2005;110.0;40.0;50.0;100.0
8129;Valkenswaard;2e halfjaar 2005;120.0;150.0;40.0;230.0
8130;Valkenswaard;1e halfjaar 2006;230.0;50.0;30.0;250.0
8131;Valkenswaard;2e halfjaar 2006;220.0;30.0;50.0;200.0
8132;Valkenswaard;1e halfjaar 2007;200.0;30.0;50.0;180.0
8133;Valkenswaard;2e halfjaar 2007;180.0;20.0;40.0;160.0
8134;Valkenswaard;1e halfjaar 2008;180.0;10.0;10.0;180.0
8135;Valkenswaard;2e halfjaar 2008;180.0;30.0;10.0;200.0
8136;Valkenswaard;1e halfjaar 2009;170.0;30.0;10.0;190.0
8137;Valkenswaard;2e halfjaar 2009;190.0;60.0;90.0;160.0
8138;Valkenswaard;1e halfjaar 2010;150.0;60.0;0.0;200.0
8139;Valkenswaard;2e halfjaar 2010;180.0;80.0;30.0;230.0
8140;Valkenswaard;1e halfjaar 2011;220.0;40.0;30.0;230.0
8141;Valkenswaard;2e halfjaar 2011;230.0;60.0;10.0;270.0
8142;Valkenswaard;1e halfjaar 2012;260.0;20.0;20.0;270.0
8143;Valkenswaard;2e halfjaar 2012;220.0;30.0;20.0;220.0
8144;Veendam;1e halfjaar 2005;820.0;200.0;70.0;950.0
8145;Veendam;2e halfjaar 2005;980.0;140.0;60.0;1060.0
8146;Veendam;1e halfjaar 2006;880.0;170.0;150.0;900.0
8147;Veendam;2e halfjaar 2006;940.0;200.0;130.0;1000.0
8148;Veendam;1e halfjaar 2007;990.0;120.0;80.0;1030.0
8149;Veendam;2e halfjaar 2007;1000.0;110.0;70.0;1040.0
8150;Veendam;1e halfjaar 2008;1010.0;170.0;60.0;1120.0
8151;Veendam;2e halfjaar 2008;1120.0;100.0;70.0;1150.0
8152;Veendam;1e halfjaar 2009;540.0;150.0;110.0;590.0
8153;Veendam;2e halfjaar 2009;410.0;110.0;40.0;480.0
8154;Veendam;1e halfjaar 2010;450.0;130.0;40.0;540.0
8155;Veendam;2e halfjaar 2010;420.0;160.0;120.0;460.0
8156;Veendam;1e halfjaar 2011;480.0;370.0;170.0;690.0
8157;Veendam;2e halfjaar 2011;670.0;330.0;180.0;810.0
8158;Veendam;1e halfjaar 2012;770.0;170.0;150.0;790.0
8159;Veendam;2e halfjaar 2012;770.0;200.0;170.0;800.0
8160;Veenendaal;1e halfjaar 2005;390.0;20.0;30.0;380.0
8161;Veenendaal;2e halfjaar 2005;520.0;60.0;70.0;500.0
8162;Veenendaal;1e halfjaar 2006;510.0;70.0;70.0;510.0
8163;Veenendaal;2e halfjaar 2006;560.0;70.0;90.0;540.0
8164;Veenendaal;1e halfjaar 2007;580.0;60.0;70.0;570.0
8165;Veenendaal;2e halfjaar 2007;560.0;40.0;80.0;520.0
8166;Veenendaal;1e halfjaar 2008;570.0;50.0;140.0;470.0
8167;Veenendaal;2e halfjaar 2008;460.0;30.0;90.0;400.0
8168;Veenendaal;1e halfjaar 2009;590.0;180.0;90.0;680.0
8169;Veenendaal;2e halfjaar 2009;650.0;70.0;80.0;640.0
8170;Veenendaal;1e halfjaar 2010;660.0;230.0;40.0;850.0
8171;Veenendaal;2e halfjaar 2010;840.0;40.0;40.0;840.0
8172;Veenendaal;1e halfjaar 2011;830.0;40.0;20.0;850.0
8173;Veenendaal;2e halfjaar 2011;870.0;60.0;20.0;910.0
8174;Veenendaal;1e halfjaar 2012;890.0;80.0;30.0;940.0
8175;Veenendaal;2e halfjaar 2012;890.0;90.0;100.0;880.0
8176;Veere;1e halfjaar 2005;60.0;20.0;20.0;60.0
8177;Veere;2e halfjaar 2005;60.0;20.0;10.0;70.0
