ID;BestemmingEindverwerking;Indelingen;Perioden;NatSlib_1;DrogeStof_2;AsGloeirest_3;OrganischeFractie_4;StikstofverbindingenAlsN_5;FosforverbindingenAlsP_6;Koper_7;Chroom_8;Zink_9;Lood_10;Cadmium_11;Nikkel_12;Kwik_13;Arseen_14
1755;Landbouw;Droge stof-klasse: 50% en meer;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1756;Landbouw;Droge stof-klasse: 50% en meer;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1757;Landbouw;Droge stof-klasse: 50% en meer;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1758;Landbouw;Droge stof-klasse: 50% en meer;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1759;Landbouw;Droge stof-klasse: 50% en meer;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1760;Landbouw;Droge stof-klasse: 50% en meer;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1761;Landbouw;Droge stof-klasse: 50% en meer;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1762;Landbouw;Droge stof-klasse: 50% en meer;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1763;Landbouw;Droge stof-klasse: 50% en meer;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1764;Landbouw;Droge stof-klasse: 50% en meer;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1765;Landbouw;Droge stof-klasse: 50% en meer;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1766;Landbouw;Droge stof-klasse: 50% en meer;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1767;Landbouw;Droge stof-klasse: 50% en meer;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1768;Landbouw;Groningen (PV);1981;51117;2633;1053;1580;127;48;1521;162;3934;1057;14;77;7;15
1769;Landbouw;Groningen (PV);1985;83794;4132;1510;2622;214;92;2288;192;5262;1115;13;97;7;18
1770;Landbouw;Groningen (PV);1990;112760;4466;1786;2680;244;91;2263;207;4383;847;8;86;5;35
1771;Landbouw;Groningen (PV);1991;124828;5171;2024;3147;270;107;2480;253;4379;855;9;90;7;23
1772;Landbouw;Groningen (PV);1992;112513;4162;1596;2566;231;82;1957;187;3829;629;8;83;5;18
1773;Landbouw;Groningen (PV);1993;28217;1202;425;777;58;22;434;30;995;195;2;25;1;4
1774;Landbouw;Groningen (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1775;Landbouw;Groningen (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1776;Landbouw;Groningen (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1777;Landbouw;Groningen (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1778;Landbouw;Groningen (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1779;Landbouw;Groningen (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1780;Landbouw;Groningen (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1781;Landbouw;Groningen (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1782;Landbouw;Groningen (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1783;Landbouw;Groningen (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1784;Landbouw;Groningen (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1785;Landbouw;Groningen (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1786;Landbouw;Groningen (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1787;Landbouw;Groningen (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1788;Landbouw;Groningen (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1789;Landbouw;Groningen (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1790;Landbouw;Groningen (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1791;Landbouw;Groningen (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1792;Landbouw;Groningen (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1793;Landbouw;Groningen (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1794;Landbouw;Friesland (PV);1981;91379;5556;2048;3508;306;147;2947;549;6593;1326;19;177;16;27
1795;Landbouw;Friesland (PV);1985;138499;6916;2572;4344;402;171;2017;391;6528;1408;17;167;9;46
1796;Landbouw;Friesland (PV);1990;99414;4759;1715;3044;283;111;1144;207;3536;755;10;96;4;42
1797;Landbouw;Friesland (PV);1991;93306;4247;1548;2699;251;95;1125;176;3291;651;6;87;3;28
1798;Landbouw;Friesland (PV);1992;67542;3078;1077;2001;188;70;758;109;2762;535;4;57;2;21
1799;Landbouw;Friesland (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1800;Landbouw;Friesland (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1801;Landbouw;Friesland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1802;Landbouw;Friesland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1803;Landbouw;Friesland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1804;Landbouw;Friesland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1805;Landbouw;Friesland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1806;Landbouw;Friesland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1807;Landbouw;Friesland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1808;Landbouw;Friesland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1809;Landbouw;Friesland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1810;Landbouw;Friesland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1811;Landbouw;Friesland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1812;Landbouw;Friesland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1813;Landbouw;Friesland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1814;Landbouw;Friesland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1815;Landbouw;Friesland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1816;Landbouw;Friesland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1817;Landbouw;Friesland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1818;Landbouw;Friesland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1819;Landbouw;Friesland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1820;Landbouw;Drenthe (PV);1981;114829;5525;1933;3592;323;148;3119;647;7550;1663;27;232;13;23
1821;Landbouw;Drenthe (PV);1985;145959;5884;2167;3717;334;177;2691;398;6166;1158;15;131;8;23
1822;Landbouw;Drenthe (PV);1990;187540;8209;3161;5048;480;234;3667;381;7241;1228;13;164;13;40
1823;Landbouw;Drenthe (PV);1991;189672;7830;2888;4942;460;224;3384;370;6533;1072;16;179;8;39
1824;Landbouw;Drenthe (PV);1992;148779;6040;2248;3792;350;172;2220;248;5627;835;9;125;5;27
1825;Landbouw;Drenthe (PV);1993;44123;1626;665;961;90;55;399;48;1415;211;3;41;1;5
1826;Landbouw;Drenthe (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1827;Landbouw;Drenthe (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1828;Landbouw;Drenthe (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1829;Landbouw;Drenthe (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1830;Landbouw;Drenthe (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1831;Landbouw;Drenthe (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1832;Landbouw;Drenthe (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1833;Landbouw;Drenthe (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1834;Landbouw;Drenthe (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1835;Landbouw;Drenthe (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1836;Landbouw;Drenthe (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1837;Landbouw;Drenthe (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1838;Landbouw;Drenthe (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1839;Landbouw;Drenthe (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1840;Landbouw;Drenthe (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1841;Landbouw;Drenthe (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1842;Landbouw;Drenthe (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1843;Landbouw;Drenthe (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1844;Landbouw;Drenthe (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1845;Landbouw;Drenthe (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1846;Landbouw;Overijssel (PV);1981;295801;13747;5668;8079;713;391;8435;3783;30652;5308;130;911;83;68
1847;Landbouw;Overijssel (PV);1985;302615;14273;5150;9123;783;367;7518;1852;20358;4517;68;623;45;79
1848;Landbouw;Overijssel (PV);1990;219977;11559;4597;6962;595;270;4287;1048;10405;2174;26;320;24;72
1849;Landbouw;Overijssel (PV);1991;221933;11681;4918;6763;733;326;4013;709;10139;1898;21;261;23;54
1850;Landbouw;Overijssel (PV);1992;94739;6344;3145;3199;337;160;2136;300;5532;951;10;124;9;24
1851;Landbouw;Overijssel (PV);1993;16013;1252;648;604;51;31;296;47;1083;210;2;25;2;5
1852;Landbouw;Overijssel (PV);1994;1525;85;38;47;4;2;24;3;97;11;0;2;0;0
1853;Landbouw;Overijssel (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1854;Landbouw;Overijssel (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1855;Landbouw;Overijssel (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1856;Landbouw;Overijssel (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1857;Landbouw;Overijssel (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1858;Landbouw;Overijssel (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1859;Landbouw;Overijssel (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1860;Landbouw;Overijssel (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1861;Landbouw;Overijssel (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1862;Landbouw;Overijssel (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1863;Landbouw;Overijssel (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1864;Landbouw;Overijssel (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1865;Landbouw;Overijssel (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1866;Landbouw;Overijssel (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1867;Landbouw;Overijssel (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1868;Landbouw;Overijssel (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1869;Landbouw;Overijssel (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1870;Landbouw;Overijssel (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1871;Landbouw;Overijssel (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1872;Landbouw;Flevoland (PV);1981;3588;223;89;134;10;4;183;10;303;66;1;5;1;1
1873;Landbouw;Flevoland (PV);1985;2018;293;57;236;19;6;117;9;112;32;0;4;1;0
1874;Landbouw;Flevoland (PV);1990;36372;3217;904;2313;211;61;1426;86;1384;320;5;53;5;12
1875;Landbouw;Flevoland (PV);1991;42597;3713;1053;2660;245;70;1397;144;1555;233;4;62;3;17
1876;Landbouw;Flevoland (PV);1992;42472;3491;978;2513;235;75;1393;98;1669;181;4;57;4;13
1877;Landbouw;Flevoland (PV);1993;32313;2296;620;1676;153;52;1018;52;1072;104;4;39;3;7
1878;Landbouw;Flevoland (PV);1994;9250;917;219;698;62;19;333;17;388;36;1;13;1;3
1879;Landbouw;Flevoland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1880;Landbouw;Flevoland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1881;Landbouw;Flevoland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1882;Landbouw;Flevoland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1883;Landbouw;Flevoland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1884;Landbouw;Flevoland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1885;Landbouw;Flevoland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1886;Landbouw;Flevoland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1887;Landbouw;Flevoland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1888;Landbouw;Flevoland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1889;Landbouw;Flevoland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1890;Landbouw;Flevoland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1891;Landbouw;Flevoland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1892;Landbouw;Flevoland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1893;Landbouw;Flevoland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1894;Landbouw;Flevoland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1895;Landbouw;Flevoland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1896;Landbouw;Flevoland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1897;Landbouw;Flevoland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1898;Landbouw;Gelderland (PV);1981;428140;16549;6891;9658;836;357;6377;1647;20359;6581;100;562;50;90
1899;Landbouw;Gelderland (PV);1985;275012;10536;3831;6705;616;294;3536;810;11863;2456;31;331;16;58
1900;Landbouw;Gelderland (PV);1990;270719;12359;4605;7754;698;315;3445;668;9916;1700;20;313;18;69
1901;Landbouw;Gelderland (PV);1991;258169;21338;8114;13224;802;423;4921;973;15335;3196;32;553;33;85
1902;Landbouw;Gelderland (PV);1992;265303;28052;14431;13621;1037;576;7553;2007;25376;4935;58;1001;51;149
1903;Landbouw;Gelderland (PV);1993;135902;13693;6635;7058;612;313;3136;1382;10860;1856;27;386;23;66
1904;Landbouw;Gelderland (PV);1994;56068;4879;2250;2629;232;117;1079;269;4132;762;8;152;6;23
1905;Landbouw;Gelderland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1906;Landbouw;Gelderland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1907;Landbouw;Gelderland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1908;Landbouw;Gelderland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1909;Landbouw;Gelderland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1910;Landbouw;Gelderland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1911;Landbouw;Gelderland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1912;Landbouw;Gelderland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1913;Landbouw;Gelderland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1914;Landbouw;Gelderland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1915;Landbouw;Gelderland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1916;Landbouw;Gelderland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1917;Landbouw;Gelderland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1918;Landbouw;Gelderland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1919;Landbouw;Gelderland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1920;Landbouw;Gelderland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1921;Landbouw;Gelderland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1922;Landbouw;Gelderland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1923;Landbouw;Gelderland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1924;Landbouw;Utrecht (PV);1981;45406;1947;726;1221;118;46;1056;198;2503;516;9;60;5;10
1925;Landbouw;Utrecht (PV);1985;53708;2009;606;1403;131;54;1080;147;2011;385;6;58;4;11
1926;Landbouw;Utrecht (PV);1990;73631;2643;955;1688;154;60;989;166;2445;409;5;97;4;21
1927;Landbouw;Utrecht (PV);1991;39816;1338;465;873;92;27;483;98;943;174;2;30;2;8
1928;Landbouw;Utrecht (PV);1992;24501;673;197;476;45;14;219;40;653;99;1;13;1;4
1929;Landbouw;Utrecht (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1930;Landbouw;Utrecht (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1931;Landbouw;Utrecht (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1932;Landbouw;Utrecht (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1933;Landbouw;Utrecht (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1934;Landbouw;Utrecht (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1935;Landbouw;Utrecht (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1936;Landbouw;Utrecht (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1937;Landbouw;Utrecht (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1938;Landbouw;Utrecht (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1939;Landbouw;Utrecht (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1940;Landbouw;Utrecht (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1941;Landbouw;Utrecht (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1942;Landbouw;Utrecht (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1943;Landbouw;Utrecht (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1944;Landbouw;Utrecht (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1945;Landbouw;Utrecht (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1946;Landbouw;Utrecht (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1947;Landbouw;Utrecht (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1948;Landbouw;Utrecht (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1949;Landbouw;Utrecht (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1950;Landbouw;Noord-Holland (PV);1981;88756;4328;1494;2834;289;114;2121;407;7724;2037;30;144;14;29
1951;Landbouw;Noord-Holland (PV);1985;107790;6841;2380;4461;426;174;3170;373;9215;2010;26;141;15;47
1952;Landbouw;Noord-Holland (PV);1990;186816;14022;5038;8984;880;340;5320;506;14236;2588;32;341;29;93
1953;Landbouw;Noord-Holland (PV);1991;215988;13749;4844;8905;821;270;5001;433;12995;2164;32;300;21;73
1954;Landbouw;Noord-Holland (PV);1992;148156;10051;3098;6953;639;244;3073;306;8487;1071;14;192;8;47
1955;Landbouw;Noord-Holland (PV);1993;95455;6480;1972;4508;412;145;1725;168;5338;647;11;134;4;40
1956;Landbouw;Noord-Holland (PV);1994;111875;6015;2007;4008;352;141;1882;159;5219;672;7;183;3;41
1957;Landbouw;Noord-Holland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1958;Landbouw;Noord-Holland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1959;Landbouw;Noord-Holland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1960;Landbouw;Noord-Holland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1961;Landbouw;Noord-Holland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1962;Landbouw;Noord-Holland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1963;Landbouw;Noord-Holland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1964;Landbouw;Noord-Holland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1965;Landbouw;Noord-Holland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1966;Landbouw;Noord-Holland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1967;Landbouw;Noord-Holland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1968;Landbouw;Noord-Holland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1969;Landbouw;Noord-Holland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1970;Landbouw;Noord-Holland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1971;Landbouw;Noord-Holland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1972;Landbouw;Noord-Holland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1973;Landbouw;Noord-Holland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1974;Landbouw;Noord-Holland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1975;Landbouw;Noord-Holland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1976;Landbouw;Zuid-Holland (PV);1981;55975;6440;3018;3422;308;154;2655;297;8400;1955;25;208;15;48
1977;Landbouw;Zuid-Holland (PV);1985;76348;5205;2251;2954;250;129;2015;227;5479;1320;16;145;7;45
1978;Landbouw;Zuid-Holland (PV);1990;101812;5133;2024;3109;284;119;2072;201;5017;1094;11;131;7;47
1979;Landbouw;Zuid-Holland (PV);1991;55551;3196;1381;1815;131;68;1354;124;3036;1094;6;71;8;21
1980;Landbouw;Zuid-Holland (PV);1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1981;Landbouw;Zuid-Holland (PV);1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1982;Landbouw;Zuid-Holland (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1983;Landbouw;Zuid-Holland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1984;Landbouw;Zuid-Holland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1985;Landbouw;Zuid-Holland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1986;Landbouw;Zuid-Holland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1987;Landbouw;Zuid-Holland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1988;Landbouw;Zuid-Holland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1989;Landbouw;Zuid-Holland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1990;Landbouw;Zuid-Holland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1991;Landbouw;Zuid-Holland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1992;Landbouw;Zuid-Holland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1993;Landbouw;Zuid-Holland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1994;Landbouw;Zuid-Holland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1995;Landbouw;Zuid-Holland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1996;Landbouw;Zuid-Holland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1997;Landbouw;Zuid-Holland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1998;Landbouw;Zuid-Holland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1999;Landbouw;Zuid-Holland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2000;Landbouw;Zuid-Holland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2001;Landbouw;Zuid-Holland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2002;Landbouw;Zeeland (PV);1981;15705;1843;928;915;87;35;660;220;1960;385;7;45;4;12
2003;Landbouw;Zeeland (PV);1985;27374;2056;877;1179;104;38;941;88;2457;486;7;49;2;17
2004;Landbouw;Zeeland (PV);1990;64761;3124;1211;1913;168;63;1435;113;3019;591;7;76;3;36
2005;Landbouw;Zeeland (PV);1991;71978;3981;1674;2307;209;75;1876;148;4372;749;11;98;4;53
2006;Landbouw;Zeeland (PV);1992;58104;2480;912;1568;143;53;900;78;2464;383;5;56;2;32
2007;Landbouw;Zeeland (PV);1993;28710;2436;1051;1385;123;52;1098;88;3360;536;5;122;2;65
2008;Landbouw;Zeeland (PV);1994;12904;506;190;316;25;7;120;15;500;76;1;10;0;7
2009;Landbouw;Zeeland (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2010;Landbouw;Zeeland (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2011;Landbouw;Zeeland (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2012;Landbouw;Zeeland (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2013;Landbouw;Zeeland (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2014;Landbouw;Zeeland (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;Landbouw;Zeeland (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;Landbouw;Zeeland (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Landbouw;Zeeland (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018;Landbouw;Zeeland (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;Landbouw;Zeeland (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;Landbouw;Zeeland (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2021;Landbouw;Zeeland (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2022;Landbouw;Zeeland (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;Landbouw;Zeeland (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2024;Landbouw;Zeeland (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2025;Landbouw;Zeeland (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
