ID;CategorieVerkrijger;GrootteklasseNettoVerkrijging;Perioden;Verkrijger_1;BrutoVerkrijging_2;GemiddeldeBrutoVerkrijging_3;VerschuldigdeBelasting_4;GemiddeldeVerschuldigdeBelasting_5;NettoVerkrijging_6;GemiddeldeNettoVerkrijging_7
254;Kinderen van 23 jaar en ouder;> 0  tot 5 000 euro;2007;5270;13975.0;3.0;0.0;0.0;13975.0;3.0
255;Kinderen van 23 jaar en ouder;> 0  tot 5 000 euro;2008;5110;13590.0;3.0;0.0;0.0;13590.0;3.0
256;Kinderen van 23 jaar en ouder;> 0  tot 5 000 euro;2009;4990;13230.0;3.0;1.0;0.0;13229.0;3.0
257;Kinderen van 23 jaar en ouder;> 0  tot 5 000 euro;2010;3140;8006.0;3.0;0.0;0.0;8006.0;3.0
258;Kinderen van 23 jaar en ouder;5 000 tot  10 000 euro;2005;11270;88035.0;8.0;155.0;0.0;87880.0;8.0
259;Kinderen van 23 jaar en ouder;5 000 tot  10 000 euro;2006;11310;88948.0;8.0;163.0;0.0;88784.0;8.0
260;Kinderen van 23 jaar en ouder;5 000 tot  10 000 euro;2007;8120;62512.0;8.0;5.0;0.0;62507.0;8.0
261;Kinderen van 23 jaar en ouder;5 000 tot  10 000 euro;2008;7880;60620.0;8.0;1.0;0.0;60619.0;8.0
262;Kinderen van 23 jaar en ouder;5 000 tot  10 000 euro;2009;7460;57209.0;8.0;6.0;0.0;57203.0;8.0
263;Kinderen van 23 jaar en ouder;5 000 tot  10 000 euro;2010;4170;31856.0;8.0;1.0;0.0;31855.0;8.0
264;Kinderen van 23 jaar en ouder;10 000 tot  25 000 euro;2005;35790;618942.0;17.0;15462.0;0.0;603480.0;17.0
265;Kinderen van 23 jaar en ouder;10 000 tot  25 000 euro;2006;36680;630172.0;17.0;15471.0;0.0;614701.0;17.0
266;Kinderen van 23 jaar en ouder;10 000 tot  25 000 euro;2007;34200;591612.0;17.0;12392.0;0.0;579220.0;17.0
267;Kinderen van 23 jaar en ouder;10 000 tot  25 000 euro;2008;35220;610767.0;17.0;12575.0;0.0;598193.0;17.0
268;Kinderen van 23 jaar en ouder;10 000 tot  25 000 euro;2009;36400;631290.0;17.0;12710.0;0.0;618580.0;17.0
269;Kinderen van 23 jaar en ouder;10 000 tot  25 000 euro;2010;22800;424785.0;19.0;3690.0;0.0;421096.0;18.0
270;Kinderen van 23 jaar en ouder;25 000 tot  50 000 euro;2005;25400;956470.0;38.0;60955.0;2.0;895515.0;35.0
271;Kinderen van 23 jaar en ouder;25 000 tot  50 000 euro;2006;26120;980397.0;38.0;61892.0;2.0;918505.0;35.0
272;Kinderen van 23 jaar en ouder;25 000 tot  50 000 euro;2007;26800;1002735.0;37.0;62021.0;2.0;940714.0;35.0
273;Kinderen van 23 jaar en ouder;25 000 tot  50 000 euro;2008;27980;1050247.0;38.0;64315.0;2.0;985932.0;35.0
274;Kinderen van 23 jaar en ouder;25 000 tot  50 000 euro;2009;28570;1067940.0;37.0;64202.0;2.0;1003739.0;35.0
275;Kinderen van 23 jaar en ouder;25 000 tot  50 000 euro;2010;28170;1049818.0;37.0;50917.0;2.0;998901.0;35.0
276;Kinderen van 23 jaar en ouder;50 000 tot 100 000 euro;2005;14790;1124760.0;76.0;100624.0;7.0;1024135.0;69.0
277;Kinderen van 23 jaar en ouder;50 000 tot 100 000 euro;2006;15250;1162458.0;76.0;103699.0;7.0;1058759.0;69.0
278;Kinderen van 23 jaar en ouder;50 000 tot 100 000 euro;2007;15990;1224213.0;77.0;108573.0;7.0;1115640.0;70.0
279;Kinderen van 23 jaar en ouder;50 000 tot 100 000 euro;2008;16710;1269812.0;76.0;111607.0;7.0;1158205.0;69.0
280;Kinderen van 23 jaar en ouder;50 000 tot 100 000 euro;2009;16770;1270198.0;76.0;110589.0;7.0;1159609.0;69.0
281;Kinderen van 23 jaar en ouder;50 000 tot 100 000 euro;2010;18010;1350643.0;75.0;99551.0;6.0;1251092.0;69.0
282;Kinderen van 23 jaar en ouder;100 000 tot 200 000 euro;2005;6340;984748.0;155.0;116830.0;18.0;867917.0;137.0
283;Kinderen van 23 jaar en ouder;100 000 tot 200 000 euro;2006;6920;1073392.0;155.0;126965.0;18.0;946428.0;137.0
284;Kinderen van 23 jaar en ouder;100 000 tot 200 000 euro;2007;7230;1121519.0;155.0;131314.0;18.0;990205.0;137.0
285;Kinderen van 23 jaar en ouder;100 000 tot 200 000 euro;2008;7190;1105993.0;154.0;128709.0;18.0;977284.0;136.0
286;Kinderen van 23 jaar en ouder;100 000 tot 200 000 euro;2009;7090;1086208.0;153.0;125814.0;18.0;960394.0;135.0
287;Kinderen van 23 jaar en ouder;100 000 tot 200 000 euro;2010;8680;1311295.0;151.0;130261.0;15.0;1181034.0;136.0
288;Kinderen van 23 jaar en ouder;200 000 tot 500 000 euro;2005;2430;844821.0;348.0;132598.0;55.0;712222.0;293.0
289;Kinderen van 23 jaar en ouder;200 000 tot 500 000 euro;2006;2700;928978.0;344.0;144573.0;54.0;784405.0;291.0
290;Kinderen van 23 jaar en ouder;200 000 tot 500 000 euro;2007;2830;985388.0;348.0;152092.0;54.0;833295.0;295.0
291;Kinderen van 23 jaar en ouder;200 000 tot 500 000 euro;2008;2880;984139.0;342.0;151313.0;53.0;832826.0;289.0
292;Kinderen van 23 jaar en ouder;200 000 tot 500 000 euro;2009;2420;824363.0;340.0;126573.0;52.0;697789.0;288.0
293;Kinderen van 23 jaar en ouder;200 000 tot 500 000 euro;2010;3020;1028203.0;340.0;152570.0;51.0;875633.0;290.0
294;Kinderen van 23 jaar en ouder;500 000 euro en meer;2005;590;867855.0;1468.0;174696.0;296.0;693159.0;1173.0
295;Kinderen van 23 jaar en ouder;500 000 euro en meer;2006;720;1031576.0;1427.0;212832.0;294.0;818745.0;1132.0
296;Kinderen van 23 jaar en ouder;500 000 euro en meer;2007;710;1051136.0;1472.0;202714.0;284.0;848422.0;1188.0
297;Kinderen van 23 jaar en ouder;500 000 euro en meer;2008;720;1247236.0;1730.0;237672.0;330.0;1009565.0;1400.0
298;Kinderen van 23 jaar en ouder;500 000 euro en meer;2009;580;791736.0;1375.0;147758.0;257.0;643978.0;1118.0
299;Kinderen van 23 jaar en ouder;500 000 euro en meer;2010;700;1064038.0;1527.0;177511.0;255.0;886527.0;1272.0
300;Kinderen jonger dan 23 jaar;Totaal;2005;3810;144784.0;38.0;11146.0;3.0;133637.0;35.0
301;Kinderen jonger dan 23 jaar;Totaal;2006;3710;142267.0;38.0;10091.0;3.0;132176.0;36.0
302;Kinderen jonger dan 23 jaar;Totaal;2007;3590;188849.0;53.0;20402.0;6.0;168447.0;47.0
303;Kinderen jonger dan 23 jaar;Totaal;2008;3570;148129.0;42.0;12501.0;4.0;135628.0;38.0
304;Kinderen jonger dan 23 jaar;Totaal;2009;3270;114198.0;35.0;7760.0;2.0;106438.0;33.0
305;Kinderen jonger dan 23 jaar;Totaal;2010;2870;149995.0;52.0;13939.0;5.0;136056.0;47.0
306;Kinderen jonger dan 23 jaar;negatief of nul euro;2005;150;-848.0;-6.0;0.0;0.0;-848.0;-6.0
307;Kinderen jonger dan 23 jaar;negatief of nul euro;2006;120;-711.0;-6.0;0.0;0.0;-711.0;-6.0
308;Kinderen jonger dan 23 jaar;negatief of nul euro;2007;150;-1197.0;-8.0;0.0;0.0;-1197.0;-8.0
309;Kinderen jonger dan 23 jaar;negatief of nul euro;2008;170;-1566.0;-9.0;0.0;0.0;-1566.0;-9.0
310;Kinderen jonger dan 23 jaar;negatief of nul euro;2009;190;-1154.0;-6.0;0.0;0.0;-1154.0;-6.0
311;Kinderen jonger dan 23 jaar;negatief of nul euro;2010;190;-2832.0;-15.0;0.0;0.0;-2832.0;-15.0
312;Kinderen jonger dan 23 jaar;> 0  tot 5 000 euro;2005;600;1865.0;3.0;0.0;0.0;1865.0;3.0
313;Kinderen jonger dan 23 jaar;> 0  tot 5 000 euro;2006;570;1678.0;3.0;0.0;0.0;1678.0;3.0
314;Kinderen jonger dan 23 jaar;> 0  tot 5 000 euro;2007;440;1353.0;3.0;0.0;0.0;1353.0;3.0
315;Kinderen jonger dan 23 jaar;> 0  tot 5 000 euro;2008;440;1285.0;3.0;0.0;0.0;1285.0;3.0
316;Kinderen jonger dan 23 jaar;> 0  tot 5 000 euro;2009;450;1282.0;3.0;0.0;0.0;1282.0;3.0
317;Kinderen jonger dan 23 jaar;> 0  tot 5 000 euro;2010;330;912.0;3.0;0.0;0.0;912.0;3.0
318;Kinderen jonger dan 23 jaar;5 000 tot  10 000 euro;2005;710;5274.0;7.0;1.0;0.0;5273.0;7.0
319;Kinderen jonger dan 23 jaar;5 000 tot  10 000 euro;2006;640;4792.0;7.0;1.0;0.0;4791.0;7.0
320;Kinderen jonger dan 23 jaar;5 000 tot  10 000 euro;2007;540;3948.0;7.0;0.0;0.0;3948.0;7.0
321;Kinderen jonger dan 23 jaar;5 000 tot  10 000 euro;2008;610;4543.0;7.0;0.0;0.0;4543.0;7.0
322;Kinderen jonger dan 23 jaar;5 000 tot  10 000 euro;2009;600;4431.0;7.0;0.0;0.0;4431.0;7.0
323;Kinderen jonger dan 23 jaar;5 000 tot  10 000 euro;2010;430;3202.0;7.0;2.0;0.0;3200.0;7.0
324;Kinderen jonger dan 23 jaar;10 000 tot  25 000 euro;2005;1110;18158.0;16.0;122.0;0.0;18036.0;16.0
325;Kinderen jonger dan 23 jaar;10 000 tot  25 000 euro;2006;1060;17013.0;16.0;111.0;0.0;16901.0;16.0
326;Kinderen jonger dan 23 jaar;10 000 tot  25 000 euro;2007;1130;18469.0;16.0;109.0;0.0;18360.0;16.0
327;Kinderen jonger dan 23 jaar;10 000 tot  25 000 euro;2008;1050;17159.0;16.0;118.0;0.0;17041.0;16.0
328;Kinderen jonger dan 23 jaar;10 000 tot  25 000 euro;2009;930;15162.0;16.0;81.0;0.0;15081.0;16.0
329;Kinderen jonger dan 23 jaar;10 000 tot  25 000 euro;2010;840;14349.0;17.0;92.0;0.0;14257.0;17.0
330;Kinderen jonger dan 23 jaar;25 000 tot  50 000 euro;2005;640;22880.0;36.0;367.0;1.0;22513.0;35.0
331;Kinderen jonger dan 23 jaar;25 000 tot  50 000 euro;2006;660;23479.0;36.0;401.0;1.0;23078.0;35.0
332;Kinderen jonger dan 23 jaar;25 000 tot  50 000 euro;2007;620;21980.0;35.0;403.0;1.0;21577.0;35.0
333;Kinderen jonger dan 23 jaar;25 000 tot  50 000 euro;2008;610;21518.0;35.0;373.0;1.0;21145.0;35.0
334;Kinderen jonger dan 23 jaar;25 000 tot  50 000 euro;2009;550;19853.0;36.0;348.0;1.0;19505.0;35.0
335;Kinderen jonger dan 23 jaar;25 000 tot  50 000 euro;2010;500;18735.0;38.0;928.0;2.0;17807.0;36.0
336;Kinderen jonger dan 23 jaar;50 000 tot 100 000 euro;2005;350;25023.0;72.0;1081.0;3.0;23942.0;69.0
337;Kinderen jonger dan 23 jaar;50 000 tot 100 000 euro;2006;400;29520.0;73.0;1354.0;3.0;28166.0;70.0
338;Kinderen jonger dan 23 jaar;50 000 tot 100 000 euro;2007;390;28562.0;72.0;1203.0;3.0;27359.0;69.0
339;Kinderen jonger dan 23 jaar;50 000 tot 100 000 euro;2008;420;30281.0;72.0;1356.0;3.0;28924.0;69.0
340;Kinderen jonger dan 23 jaar;50 000 tot 100 000 euro;2009;340;25323.0;74.0;1090.0;3.0;24233.0;71.0
341;Kinderen jonger dan 23 jaar;50 000 tot 100 000 euro;2010;340;24876.0;74.0;1825.0;5.0;23050.0;68.0
342;Kinderen jonger dan 23 jaar;100 000 tot 200 000 euro;2005;180;27384.0;153.0;2441.0;14.0;24943.0;139.0
343;Kinderen jonger dan 23 jaar;100 000 tot 200 000 euro;2006;180;26910.0;148.0;2302.0;13.0;24607.0;135.0
344;Kinderen jonger dan 23 jaar;100 000 tot 200 000 euro;2007;200;29503.0;151.0;2427.0;12.0;27076.0;139.0
345;Kinderen jonger dan 23 jaar;100 000 tot 200 000 euro;2008;170;25403.0;147.0;2195.0;13.0;23208.0;134.0
346;Kinderen jonger dan 23 jaar;100 000 tot 200 000 euro;2009;150;21164.0;144.0;1630.0;11.0;19534.0;133.0
347;Kinderen jonger dan 23 jaar;100 000 tot 200 000 euro;2010;140;21642.0;150.0;2159.0;15.0;19483.0;135.0
348;Kinderen jonger dan 23 jaar;200 000 tot 500 000 euro;2005;80;24935.0;328.0;3149.0;41.0;21787.0;287.0
349;Kinderen jonger dan 23 jaar;200 000 tot 500 000 euro;2006;80;24063.0;321.0;3147.0;42.0;20916.0;279.0
350;Kinderen jonger dan 23 jaar;200 000 tot 500 000 euro;2007;90;31553.0;343.0;3880.0;42.0;27673.0;301.0
351;Kinderen jonger dan 23 jaar;200 000 tot 500 000 euro;2008;70;23117.0;335.0;3209.0;47.0;19908.0;289.0
352;Kinderen jonger dan 23 jaar;200 000 tot 500 000 euro;2009;50;;;;;;
353;Kinderen jonger dan 23 jaar;200 000 tot 500 000 euro;2010;80;26163.0;335.0;3673.0;47.0;22490.0;288.0
354;Kinderen jonger dan 23 jaar;500 000 euro en meer;2005;10;;;;;;
355;Kinderen jonger dan 23 jaar;500 000 euro en meer;2006;10;;;;;;
356;Kinderen jonger dan 23 jaar;500 000 euro en meer;2007;30;;;;;;
357;Kinderen jonger dan 23 jaar;500 000 euro en meer;2008;20;;;;;;
358;Kinderen jonger dan 23 jaar;500 000 euro en meer;2009;10;;;;;;
359;Kinderen jonger dan 23 jaar;500 000 euro en meer;2010;40;;;;;;
360;Kleinkinderen;Totaal;2005;5830;186442.0;32.0;29822.0;5.0;156619.0;27.0
361;Kleinkinderen;Totaal;2006;6470;206818.0;32.0;31980.0;5.0;174838.0;27.0
362;Kleinkinderen;Totaal;2007;6140;208179.0;34.0;32861.0;5.0;175319.0;29.0
363;Kleinkinderen;Totaal;2008;6660;214357.0;32.0;33686.0;5.0;180672.0;27.0
364;Kleinkinderen;Totaal;2009;6410;197969.0;31.0;24213.0;4.0;173756.0;27.0
365;Kleinkinderen;Totaal;2010;5540;195998.0;35.0;24509.0;4.0;171488.0;31.0
366;Kleinkinderen;negatief of nul euro;2005;60;-297.0;-5.0;0.0;0.0;-297.0;-5.0
367;Kleinkinderen;negatief of nul euro;2006;60;-174.0;-3.0;0.0;0.0;-174.0;-3.0
368;Kleinkinderen;negatief of nul euro;2007;70;-113.0;-2.0;0.0;0.0;-113.0;-2.0
369;Kleinkinderen;negatief of nul euro;2008;110;-1294.0;-12.0;0.0;0.0;-1294.0;-12.0
370;Kleinkinderen;negatief of nul euro;2009;100;-1062.0;-11.0;0.0;0.0;-1062.0;-11.0
371;Kleinkinderen;negatief of nul euro;2010;110;-924.0;-8.0;0.0;0.0;-924.0;-8.0
372;Kleinkinderen;> 0  tot 5 000 euro;2005;870;2591.0;3.0;0.0;0.0;2591.0;3.0
373;Kleinkinderen;> 0  tot 5 000 euro;2006;1060;3063.0;3.0;1.0;0.0;3062.0;3.0
374;Kleinkinderen;> 0  tot 5 000 euro;2007;850;2409.0;3.0;0.0;0.0;2409.0;3.0
375;Kleinkinderen;> 0  tot 5 000 euro;2008;960;2497.0;3.0;0.0;0.0;2497.0;3.0
376;Kleinkinderen;> 0  tot 5 000 euro;2009;840;2304.0;3.0;0.0;0.0;2304.0;3.0
377;Kleinkinderen;> 0  tot 5 000 euro;2010;540;1542.0;3.0;9.0;0.0;1533.0;3.0
378;Kleinkinderen;5 000 tot  10 000 euro;2005;1620;13024.0;8.0;364.0;0.0;12661.0;8.0
379;Kleinkinderen;5 000 tot  10 000 euro;2006;1670;13427.0;8.0;307.0;0.0;13120.0;8.0
380;Kleinkinderen;5 000 tot  10 000 euro;2007;1060;7796.0;7.0;6.0;0.0;7791.0;7.0
381;Kleinkinderen;5 000 tot  10 000 euro;2008;1100;7979.0;7.0;3.0;0.0;7977.0;7.0
382;Kleinkinderen;5 000 tot  10 000 euro;2009;1150;8220.0;7.0;1.0;0.0;8219.0;7.0
383;Kleinkinderen;5 000 tot  10 000 euro;2010;780;5774.0;7.0;21.0;0.0;5753.0;7.0
384;Kleinkinderen;10 000 tot  25 000 euro;2005;1700;30082.0;18.0;2438.0;1.0;27645.0;16.0
385;Kleinkinderen;10 000 tot  25 000 euro;2006;2000;34996.0;17.0;2827.0;1.0;32169.0;16.0
386;Kleinkinderen;10 000 tot  25 000 euro;2007;2520;39856.0;16.0;2774.0;1.0;37081.0;15.0
387;Kleinkinderen;10 000 tot  25 000 euro;2008;2780;43517.0;16.0;2861.0;1.0;40656.0;15.0
388;Kleinkinderen;10 000 tot  25 000 euro;2009;2740;42126.0;15.0;2747.0;1.0;39380.0;14.0
389;Kleinkinderen;10 000 tot  25 000 euro;2010;2280;39563.0;17.0;447.0;0.0;39116.0;17.0
390;Kleinkinderen;25 000 tot  50 000 euro;2005;920;37064.0;40.0;3897.0;4.0;33167.0;36.0
391;Kleinkinderen;25 000 tot  50 000 euro;2006;930;37063.0;40.0;3854.0;4.0;33209.0;36.0
392;Kleinkinderen;25 000 tot  50 000 euro;2007;890;34574.0;39.0;3536.0;4.0;31038.0;35.0
393;Kleinkinderen;25 000 tot  50 000 euro;2008;980;38924.0;40.0;3979.0;4.0;34946.0;36.0
394;Kleinkinderen;25 000 tot  50 000 euro;2009;910;36206.0;40.0;3688.0;4.0;32517.0;36.0
395;Kleinkinderen;25 000 tot  50 000 euro;2010;990;36946.0;37.0;3252.0;3.0;33694.0;34.0
396;Kleinkinderen;50 000 tot 100 000 euro;2005;440;37167.0;85.0;5590.0;13.0;31577.0;72.0
397;Kleinkinderen;50 000 tot 100 000 euro;2006;410;33162.0;82.0;4887.0;12.0;28275.0;70.0
398;Kleinkinderen;50 000 tot 100 000 euro;2007;490;38733.0;79.0;5549.0;11.0;33184.0;67.0
399;Kleinkinderen;50 000 tot 100 000 euro;2008;440;34771.0;80.0;4995.0;11.0;29775.0;68.0
400;Kleinkinderen;50 000 tot 100 000 euro;2009;440;34526.0;79.0;4844.0;11.0;29683.0;68.0
401;Kleinkinderen;50 000 tot 100 000 euro;2010;470;37404.0;79.0;5078.0;11.0;32326.0;68.0
402;Kleinkinderen;100 000 tot 200 000 euro;2005;140;23974.0;166.0;4596.0;32.0;19378.0;135.0
403;Kleinkinderen;100 000 tot 200 000 euro;2006;260;45479.0;173.0;8614.0;33.0;36866.0;140.0
404;Kleinkinderen;100 000 tot 200 000 euro;2007;180;30983.0;168.0;5996.0;33.0;24988.0;136.0
405;Kleinkinderen;100 000 tot 200 000 euro;2008;220;35585.0;162.0;6695.0;30.0;28889.0;131.0
406;Kleinkinderen;100 000 tot 200 000 euro;2009;200;33585.0;171.0;6476.0;33.0;27109.0;138.0
407;Kleinkinderen;100 000 tot 200 000 euro;2010;290;44026.0;151.0;7651.0;26.0;36375.0;125.0
408;Kleinkinderen;200 000 tot 500 000 euro;2005;60;24542.0;396.0;6218.0;100.0;18325.0;296.0
409;Kleinkinderen;200 000 tot 500 000 euro;2006;70;26312.0;387.0;6713.0;99.0;19599.0;288.0
410;Kleinkinderen;200 000 tot 500 000 euro;2007;60;21825.0;370.0;5697.0;97.0;16128.0;273.0
411;Kleinkinderen;200 000 tot 500 000 euro;2008;60;26130.0;421.0;7048.0;114.0;19082.0;308.0
412;Kleinkinderen;200 000 tot 500 000 euro;2009;40;;;;;;
413;Kleinkinderen;200 000 tot 500 000 euro;2010;50;20177.0;381.0;5761.0;109.0;14416.0;272.0
414;Kleinkinderen;500 000 euro en meer;2005;10;;;;;;
415;Kleinkinderen;500 000 euro en meer;2006;10;;;;;;
416;Kleinkinderen;500 000 euro en meer;2007;20;;;;;;
417;Kleinkinderen;500 000 euro en meer;2008;20;;;;;;
418;Kleinkinderen;500 000 euro en meer;2009;0;;;;;;
419;Kleinkinderen;500 000 euro en meer;2010;10;;;;;;
420;Broers en zusters;Totaal;2005;14960;731324.0;49.0;256004.0;17.0;475321.0;32.0
421;Broers en zusters;Totaal;2006;14740;662670.0;45.0;219203.0;15.0;443467.0;30.0
422;Broers en zusters;Totaal;2007;15160;709921.0;47.0;234014.0;15.0;475907.0;31.0
423;Broers en zusters;Totaal;2008;15580;716776.0;46.0;232594.0;15.0;484182.0;31.0
424;Broers en zusters;Totaal;2009;15100;690751.0;46.0;230313.0;15.0;460437.0;30.0
425;Broers en zusters;Totaal;2010;0;;;;;;
426;Broers en zusters;negatief of nul euro;2005;180;-508.0;-3.0;0.0;0.0;-508.0;-3.0
427;Broers en zusters;negatief of nul euro;2006;220;-753.0;-3.0;0.0;0.0;-753.0;-3.0
428;Broers en zusters;negatief of nul euro;2007;180;-967.0;-5.0;0.0;0.0;-967.0;-5.0
429;Broers en zusters;negatief of nul euro;2008;210;-728.0;-3.0;0.0;0.0;-728.0;-3.0
430;Broers en zusters;negatief of nul euro;2009;200;-1667.0;-8.0;0.0;0.0;-1667.0;-8.0
431;Broers en zusters;negatief of nul euro;2010;0;;;;;;
432;Broers en zusters;> 0  tot 5 000 euro;2005;4090;14381.0;4.0;1838.0;0.0;12543.0;3.0
433;Broers en zusters;> 0  tot 5 000 euro;2006;4060;14316.0;4.0;1812.0;0.0;12504.0;3.0
434;Broers en zusters;> 0  tot 5 000 euro;2007;3820;13613.0;4.0;1713.0;0.0;11900.0;3.0
435;Broers en zusters;> 0  tot 5 000 euro;2008;3850;13951.0;4.0;1758.0;0.0;12194.0;3.0
436;Broers en zusters;> 0  tot 5 000 euro;2009;3750;14029.0;4.0;1793.0;0.0;12236.0;3.0
437;Broers en zusters;> 0  tot 5 000 euro;2010;0;;;;;;
438;Broers en zusters;5 000 tot  10 000 euro;2005;2780;25368.0;9.0;5246.0;2.0;20122.0;7.0
439;Broers en zusters;5 000 tot  10 000 euro;2006;2670;24010.0;9.0;4938.0;2.0;19072.0;7.0
440;Broers en zusters;5 000 tot  10 000 euro;2007;2990;27125.0;9.0;5560.0;2.0;21566.0;7.0
441;Broers en zusters;5 000 tot  10 000 euro;2008;2960;26715.0;9.0;5465.0;2.0;21250.0;7.0
442;Broers en zusters;5 000 tot  10 000 euro;2009;2960;26475.0;9.0;5369.0;2.0;21106.0;7.0
443;Broers en zusters;5 000 tot  10 000 euro;2010;0;;;;;;
444;Broers en zusters;10 000 tot  25 000 euro;2005;3400;74665.0;22.0;18016.0;5.0;56649.0;17.0
445;Broers en zusters;10 000 tot  25 000 euro;2006;3410;73734.0;22.0;17758.0;5.0;55976.0;16.0
446;Broers en zusters;10 000 tot  25 000 euro;2007;3470;73949.0;21.0;17716.0;5.0;56233.0;16.0
447;Broers en zusters;10 000 tot  25 000 euro;2008;3680;79526.0;22.0;19040.0;5.0;60486.0;16.0
448;Broers en zusters;10 000 tot  25 000 euro;2009;3540;75127.0;21.0;17909.0;5.0;57218.0;16.0
449;Broers en zusters;10 000 tot  25 000 euro;2010;0;;;;;;
450;Broers en zusters;25 000 tot  50 000 euro;2005;2270;111156.0;49.0;30833.0;14.0;80323.0;35.0
451;Broers en zusters;25 000 tot  50 000 euro;2006;2100;102615.0;49.0;28460.0;14.0;74155.0;35.0
452;Broers en zusters;25 000 tot  50 000 euro;2007;2260;109865.0;49.0;30250.0;13.0;79615.0;35.0
453;Broers en zusters;25 000 tot  50 000 euro;2008;2510;122306.0;49.0;33698.0;13.0;88609.0;35.0
454;Broers en zusters;25 000 tot  50 000 euro;2009;2220;108098.0;49.0;29606.0;13.0;78493.0;35.0
455;Broers en zusters;25 000 tot  50 000 euro;2010;0;;;;;;
456;Broers en zusters;50 000 tot 100 000 euro;2005;1350;137373.0;102.0;43985.0;33.0;93388.0;69.0
457;Broers en zusters;50 000 tot 100 000 euro;2006;1380;137339.0;100.0;43725.0;32.0;93614.0;68.0
458;Broers en zusters;50 000 tot 100 000 euro;2007;1420;143156.0;101.0;45507.0;32.0;97649.0;69.0
459;Broers en zusters;50 000 tot 100 000 euro;2008;1380;140798.0;102.0;44880.0;33.0;95918.0;70.0
460;Broers en zusters;50 000 tot 100 000 euro;2009;1470;149837.0;102.0;47636.0;32.0;102201.0;70.0
461;Broers en zusters;50 000 tot 100 000 euro;2010;0;;;;;;
462;Broers en zusters;100 000 tot 200 000 euro;2005;620;135680.0;219.0;49732.0;80.0;85949.0;139.0
463;Broers en zusters;100 000 tot 200 000 euro;2006;630;136499.0;217.0;50076.0;80.0;86423.0;138.0
464;Broers en zusters;100 000 tot 200 000 euro;2007;690;146126.0;213.0;53032.0;77.0;93095.0;136.0
465;Broers en zusters;100 000 tot 200 000 euro;2008;720;153325.0;214.0;55410.0;77.0;97914.0;137.0
466;Broers en zusters;100 000 tot 200 000 euro;2009;670;142104.0;211.0;51302.0;76.0;90802.0;135.0
467;Broers en zusters;100 000 tot 200 000 euro;2010;0;;;;;;
468;Broers en zusters;200 000 tot 500 000 euro;2005;230;113105.0;488.0;46752.0;202.0;66353.0;286.0
469;Broers en zusters;200 000 tot 500 000 euro;2006;240;114758.0;484.0;46634.0;197.0;68124.0;287.0
470;Broers en zusters;200 000 tot 500 000 euro;2007;290;139637.0;480.0;56804.0;195.0;82833.0;285.0
471;Broers en zusters;200 000 tot 500 000 euro;2008;230;109593.0;479.0;44478.0;194.0;65115.0;284.0
472;Broers en zusters;200 000 tot 500 000 euro;2009;270;125555.0;474.0;51800.0;195.0;73755.0;278.0
473;Broers en zusters;200 000 tot 500 000 euro;2010;0;;;;;;
474;Broers en zusters;500 000 euro en meer;2005;40;;;;;;
475;Broers en zusters;500 000 euro en meer;2006;40;;;;;;
476;Broers en zusters;500 000 euro en meer;2007;40;;;;;;
477;Broers en zusters;500 000 euro en meer;2008;50;71290.0;1371.0;27866.0;536.0;43424.0;835.0
478;Broers en zusters;500 000 euro en meer;2009;30;;;;;;
479;Broers en zusters;500 000 euro en meer;2010;0;;;;;;
480;Ouders;Totaal;2005;960;37023.0;39.0;6756.0;7.0;30266.0;32.0
481;Ouders;Totaal;2006;940;33852.0;36.0;5567.0;6.0;28285.0;30.0
482;Ouders;Totaal;2007;990;33849.0;34.0;5093.0;5.0;28756.0;29.0
483;Ouders;Totaal;2008;1020;39537.0;39.0;6377.0;6.0;33160.0;32.0
484;Ouders;Totaal;2009;1040;39615.0;38.0;7076.0;7.0;32540.0;31.0
485;Ouders;Totaal;2010;1050;46244.0;44.0;7377.0;7.0;38867.0;37.0
486;Ouders;negatief of nul euro;2005;140;-660.0;-5.0;0.0;0.0;-660.0;-5.0
487;Ouders;negatief of nul euro;2006;110;-367.0;-3.0;0.0;0.0;-367.0;-3.0
488;Ouders;negatief of nul euro;2007;120;-586.0;-5.0;0.0;0.0;-586.0;-5.0
489;Ouders;negatief of nul euro;2008;120;-582.0;-5.0;0.0;0.0;-582.0;-5.0
490;Ouders;negatief of nul euro;2009;90;-949.0;-10.0;0.0;0.0;-949.0;-10.0
491;Ouders;negatief of nul euro;2010;50;-190.0;-4.0;0.0;0.0;-190.0;-4.0
492;Ouders;> 0  tot 5 000 euro;2005;130;353.0;3.0;0.0;0.0;353.0;3.0
493;Ouders;> 0  tot 5 000 euro;2006;130;327.0;3.0;0.0;0.0;327.0;3.0
494;Ouders;> 0  tot 5 000 euro;2007;150;397.0;3.0;0.0;0.0;397.0;3.0
495;Ouders;> 0  tot 5 000 euro;2008;130;304.0;2.0;0.0;0.0;304.0;2.0
496;Ouders;> 0  tot 5 000 euro;2009;130;367.0;3.0;0.0;0.0;367.0;3.0
497;Ouders;> 0  tot 5 000 euro;2010;90;259.0;3.0;0.0;0.0;259.0;3.0
498;Ouders;5 000 tot  10 000 euro;2005;130;985.0;7.0;0.0;0.0;985.0;7.0
499;Ouders;5 000 tot  10 000 euro;2006;140;1003.0;7.0;2.0;0.0;1001.0;7.0
