ID;Geslacht;Schooladvies;Herkomstland;GestandaardiseerdInkomen;Perioden;TotaalVoorlopigSchooladvies_1;ToetsadviesLagerOfGelijk_2;TotaalToetsadviesHoger_3;AdviesHerzienObvToets_4;AdviesNietHerzienObvToets_5;DefinitiefSchooladvies_6
4040;Vrouwen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2014/'15;405;132.0;197.0;11.0;186.0;404
4041;Vrouwen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2015/'16;419;253.0;158.0;25.0;133.0;418
4042;Vrouwen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2016/'17;481;289.0;174.0;43.0;131.0;451
4043;Vrouwen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2017/'18;473;268.0;177.0;36.0;141.0;461
4044;Vrouwen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2018/'19;499;258.0;228.0;59.0;169.0;473
4045;Vrouwen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2019/'20;492;;;;;492
4046;Vrouwen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2020/'21;555;330.0;209.0;81.0;128.0;519
4047;Vrouwen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2021/'22;545;307.0;223.0;87.0;136.0;522
4048;Vrouwen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2022/'23;487;329.0;150.0;52.0;98.0;475
4049;Vrouwen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2023/'24;616;380.0;229.0;206.0;23.0;630
4050;Vrouwen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2014/'15;482;191.0;228.0;25.0;203.0;459
4051;Vrouwen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2015/'16;510;284.0;211.0;45.0;166.0;487
4052;Vrouwen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2016/'17;558;370.0;161.0;48.0;113.0;539
4053;Vrouwen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2017/'18;592;368.0;205.0;53.0;152.0;563
4054;Vrouwen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2018/'19;632;314.0;296.0;94.0;202.0;577
4055;Vrouwen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2019/'20;624;;;;;624
4056;Vrouwen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2020/'21;725;438.0;281.0;104.0;177.0;675
4057;Vrouwen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2021/'22;695;398.0;282.0;110.0;172.0;662
4058;Vrouwen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2022/'23;674;426.0;238.0;101.0;137.0;658
4059;Vrouwen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2023/'24;805;461.0;333.0;290.0;43.0;824
4060;Vrouwen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2014/'15;326;137.0;131.0;12.0;119.0;315
4061;Vrouwen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2015/'16;351;196.0;147.0;30.0;117.0;331
4062;Vrouwen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2016/'17;372;244.0;115.0;37.0;78.0;349
4063;Vrouwen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2017/'18;401;254.0;137.0;36.0;101.0;383
4064;Vrouwen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2018/'19;426;209.0;197.0;65.0;132.0;381
4065;Vrouwen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2019/'20;498;;;;;498
4066;Vrouwen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2020/'21;505;282.0;213.0;46.0;167.0;496
4067;Vrouwen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2021/'22;472;273.0;190.0;63.0;127.0;443
4068;Vrouwen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2022/'23;471;290.0;179.0;85.0;94.0;440
4069;Vrouwen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2023/'24;607;373.0;223.0;208.0;15.0;569
4070;Vrouwen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2014/'15;157;54.0;69.0;5.0;64.0;153
4071;Vrouwen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2015/'16;147;73.0;68.0;16.0;52.0;140
4072;Vrouwen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2016/'17;189;121.0;66.0;18.0;48.0;176
4073;Vrouwen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2017/'18;208;129.0;67.0;23.0;44.0;190
4074;Vrouwen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2018/'19;225;123.0;94.0;24.0;70.0;212
4075;Vrouwen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2019/'20;240;;;;;240
4076;Vrouwen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2020/'21;245;135.0;108.0;38.0;70.0;218
4077;Vrouwen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2021/'22;243;134.0;105.0;39.0;66.0;228
4078;Vrouwen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2022/'23;227;148.0;77.0;38.0;39.0;201
4079;Vrouwen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2023/'24;257;151.0;101.0;97.0;4.0;235
4080;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2014/'15;624;291.0;233.0;25.0;208.0;618
4081;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2015/'16;831;515.0;275.0;93.0;182.0;801
4082;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2016/'17;1033;682.0;269.0;91.0;178.0;1008
4083;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2017/'18;1058;578.0;385.0;155.0;230.0;991
4084;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2018/'19;1117;543.0;487.0;222.0;265.0;1088
4085;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2019/'20;1258;;;;;1258
4086;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2020/'21;1241;753.0;432.0;219.0;213.0;1247
4087;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2021/'22;1250;688.0;508.0;278.0;230.0;1219
4088;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2022/'23;1310;769.0;471.0;292.0;179.0;1307
4089;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2023/'24;1624;949.0;591.0;558.0;33.0;1912
4090;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2014/'15;300;152.0;101.0;11.0;90.0;303
4091;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2015/'16;424;272.0;126.0;40.0;86.0;416
4092;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2016/'17;511;329.0;132.0;42.0;90.0;495
4093;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2017/'18;502;265.0;185.0;83.0;102.0;457
4094;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2018/'19;555;270.0;233.0;102.0;131.0;549
4095;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2019/'20;605;;;;;605
4096;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2020/'21;566;342.0;202.0;107.0;95.0;576
4097;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2021/'22;550;296.0;232.0;132.0;100.0;538
4098;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2022/'23;571;328.0;211.0;133.0;78.0;574
4099;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2023/'24;700;404.0;262.0;245.0;17.0;830
4100;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2014/'15;143;59.0;59.0;3.0;56.0;142
4101;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2015/'16;180;110.0;66.0;25.0;41.0;173
4102;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2016/'17;209;141.0;56.0;21.0;35.0;208
4103;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2017/'18;232;122.0;93.0;36.0;57.0;221
4104;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2018/'19;254;124.0;115.0;58.0;57.0;241
4105;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2019/'20;276;;;;;276
4106;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2020/'21;286;178.0;93.0;47.0;46.0;289
4107;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2021/'22;293;169.0;111.0;57.0;54.0;293
4108;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2022/'23;287;167.0;107.0;69.0;38.0;281
4109;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2023/'24;364;216.0;131.0;124.0;7.0;427
4110;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2014/'15;99;46.0;41.0;5.0;36.0;96
4111;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2015/'16;127;79.0;46.0;16.0;30.0;118
4112;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2016/'17;154;109.0;40.0;19.0;21.0;146
4113;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2017/'18;159;101.0;50.0;14.0;36.0;161
4114;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2018/'19;159;80.0;73.0;30.0;43.0;157
4115;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2019/'20;188;;;;;188
4116;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2020/'21;187;115.0;67.0;31.0;36.0;198
4117;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2021/'22;212;109.0;92.0;53.0;39.0;196
4118;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2022/'23;230;142.0;79.0;43.0;36.0;236
4119;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2023/'24;290;177.0;98.0;94.0;4.0;348
4120;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2014/'15;47;22.0;18.0;2.0;16.0;47
4121;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2015/'16;47;28.0;18.0;8.0;10.0;44
4122;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2016/'17;80;53.0;23.0;4.0;19.0;82
4123;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2017/'18;95;58.0;32.0;16.0;16.0;85
4124;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2018/'19;76;36.0;35.0;18.0;17.0;75
4125;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2019/'20;98;;;;;98
4126;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2020/'21;115;65.0;46.0;20.0;26.0;102
4127;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2021/'22;120;73.0;46.0;25.0;21.0;113
4128;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2022/'23;111;65.0;42.0;26.0;16.0;104
4129;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2023/'24;159;94.0;58.0;53.0;5.0;175
4130;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2014/'15;21;8.0;10.0;2.0;8.0;18
4131;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2015/'16;28;17.0;10.0;2.0;8.0;27
4132;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2016/'17;40;31.0;8.0;2.0;6.0;39
4133;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2017/'18;31;17.0;13.0;2.0;11.0;30
4134;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2018/'19;41;18.0;23.0;10.0;13.0;36
4135;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2019/'20;53;;;;;53
4136;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2020/'21;49;36.0;13.0;8.0;5.0;46
4137;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2021/'22;43;27.0;15.0;7.0;8.0;47
4138;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2022/'23;65;44.0;20.0;14.0;6.0;63
4139;Vrouwen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2023/'24;76;41.0;32.0;32.0;0.0;80
4140;Vrouwen;Advies: vmbo-k;Totaal;Totaal inkomen;2014/'15;11048;5604.0;4028.0;628.0;3400.0;10561
4141;Vrouwen;Advies: vmbo-k;Totaal;Totaal inkomen;2015/'16;10341;6069.0;4163.0;1275.0;2888.0;9396
4142;Vrouwen;Advies: vmbo-k;Totaal;Totaal inkomen;2016/'17;8890;5346.0;3411.0;1125.0;2286.0;8119
4143;Vrouwen;Advies: vmbo-k;Totaal;Totaal inkomen;2017/'18;8511;5099.0;3254.0;971.0;2283.0;7929
4144;Vrouwen;Advies: vmbo-k;Totaal;Totaal inkomen;2018/'19;8467;2338.0;5979.0;1372.0;4607.0;7801
4145;Vrouwen;Advies: vmbo-k;Totaal;Totaal inkomen;2019/'20;8863;;;;;8863
4146;Vrouwen;Advies: vmbo-k;Totaal;Totaal inkomen;2020/'21;8334;3047.0;5190.0;1314.0;3876.0;7693
4147;Vrouwen;Advies: vmbo-k;Totaal;Totaal inkomen;2021/'22;8288;2725.0;5481.0;1527.0;3954.0;7528
4148;Vrouwen;Advies: vmbo-k;Totaal;Totaal inkomen;2022/'23;8247;3266.0;4877.0;1292.0;3585.0;7710
4149;Vrouwen;Advies: vmbo-k;Totaal;Totaal inkomen;2023/'24;7546;2765.0;4678.0;3517.0;1161.0;5313
4150;Vrouwen;Advies: vmbo-k;Totaal;1e 20%-groep;2014/'15;2881;1484.0;1004.0;176.0;828.0;2733
4151;Vrouwen;Advies: vmbo-k;Totaal;1e 20%-groep;2015/'16;2609;1547.0;1018.0;327.0;691.0;2394
4152;Vrouwen;Advies: vmbo-k;Totaal;1e 20%-groep;2016/'17;2222;1370.0;797.0;262.0;535.0;2054
4153;Vrouwen;Advies: vmbo-k;Totaal;1e 20%-groep;2017/'18;2167;1296.0;808.0;278.0;530.0;2027
4154;Vrouwen;Advies: vmbo-k;Totaal;1e 20%-groep;2018/'19;1982;539.0;1388.0;360.0;1028.0;1837
4155;Vrouwen;Advies: vmbo-k;Totaal;1e 20%-groep;2019/'20;2086;;;;;2086
4156;Vrouwen;Advies: vmbo-k;Totaal;1e 20%-groep;2020/'21;1904;707.0;1155.0;367.0;788.0;1734
4157;Vrouwen;Advies: vmbo-k;Totaal;1e 20%-groep;2021/'22;1838;597.0;1216.0;374.0;842.0;1698
4158;Vrouwen;Advies: vmbo-k;Totaal;1e 20%-groep;2022/'23;1859;743.0;1081.0;314.0;767.0;1762
4159;Vrouwen;Advies: vmbo-k;Totaal;1e 20%-groep;2023/'24;1626;604.0;976.0;753.0;223.0;1209
4160;Vrouwen;Advies: vmbo-k;Totaal;2e 20%-groep;2014/'15;2483;1239.0;918.0;118.0;800.0;2393
4161;Vrouwen;Advies: vmbo-k;Totaal;2e 20%-groep;2015/'16;2383;1388.0;976.0;290.0;686.0;2172
4162;Vrouwen;Advies: vmbo-k;Totaal;2e 20%-groep;2016/'17;2048;1212.0;814.0;269.0;545.0;1872
4163;Vrouwen;Advies: vmbo-k;Totaal;2e 20%-groep;2017/'18;1777;1066.0;681.0;189.0;492.0;1676
4164;Vrouwen;Advies: vmbo-k;Totaal;2e 20%-groep;2018/'19;1880;526.0;1322.0;278.0;1044.0;1765
4165;Vrouwen;Advies: vmbo-k;Totaal;2e 20%-groep;2019/'20;1955;;;;;1955
4166;Vrouwen;Advies: vmbo-k;Totaal;2e 20%-groep;2020/'21;1831;646.0;1173.0;298.0;875.0;1693
4167;Vrouwen;Advies: vmbo-k;Totaal;2e 20%-groep;2021/'22;1828;591.0;1213.0;342.0;871.0;1655
4168;Vrouwen;Advies: vmbo-k;Totaal;2e 20%-groep;2022/'23;1727;690.0;1014.0;238.0;776.0;1658
4169;Vrouwen;Advies: vmbo-k;Totaal;2e 20%-groep;2023/'24;1602;582.0;1000.0;722.0;278.0;1151
4170;Vrouwen;Advies: vmbo-k;Totaal;3e 20%-groep;2014/'15;2764;1397.0;1025.0;157.0;868.0;2653
4171;Vrouwen;Advies: vmbo-k;Totaal;3e 20%-groep;2015/'16;2571;1501.0;1057.0;307.0;750.0;2344
4172;Vrouwen;Advies: vmbo-k;Totaal;3e 20%-groep;2016/'17;2282;1359.0;901.0;278.0;623.0;2102
4173;Vrouwen;Advies: vmbo-k;Totaal;3e 20%-groep;2017/'18;2129;1258.0;843.0;244.0;599.0;1953
4174;Vrouwen;Advies: vmbo-k;Totaal;3e 20%-groep;2018/'19;2228;605.0;1600.0;332.0;1268.0;2074
4175;Vrouwen;Advies: vmbo-k;Totaal;3e 20%-groep;2019/'20;2250;;;;;2250
4176;Vrouwen;Advies: vmbo-k;Totaal;3e 20%-groep;2020/'21;2155;771.0;1368.0;285.0;1083.0;2046
4177;Vrouwen;Advies: vmbo-k;Totaal;3e 20%-groep;2021/'22;2196;721.0;1460.0;369.0;1091.0;2010
4178;Vrouwen;Advies: vmbo-k;Totaal;3e 20%-groep;2022/'23;2220;847.0;1356.0;370.0;986.0;2027
4179;Vrouwen;Advies: vmbo-k;Totaal;3e 20%-groep;2023/'24;2011;721.0;1272.0;930.0;342.0;1406
4180;Vrouwen;Advies: vmbo-k;Totaal;4e 20%-groep;2014/'15;1852;947.0;695.0;107.0;588.0;1771
4181;Vrouwen;Advies: vmbo-k;Totaal;4e 20%-groep;2015/'16;1786;1037.0;738.0;224.0;514.0;1597
4182;Vrouwen;Advies: vmbo-k;Totaal;4e 20%-groep;2016/'17;1510;907.0;584.0;200.0;384.0;1353
4183;Vrouwen;Advies: vmbo-k;Totaal;4e 20%-groep;2017/'18;1551;933.0;600.0;167.0;433.0;1446
4184;Vrouwen;Advies: vmbo-k;Totaal;4e 20%-groep;2018/'19;1534;418.0;1095.0;263.0;832.0;1370
4185;Vrouwen;Advies: vmbo-k;Totaal;4e 20%-groep;2019/'20;1630;;;;;1630
4186;Vrouwen;Advies: vmbo-k;Totaal;4e 20%-groep;2020/'21;1547;589.0;939.0;218.0;721.0;1408
4187;Vrouwen;Advies: vmbo-k;Totaal;4e 20%-groep;2021/'22;1510;505.0;998.0;267.0;731.0;1360
4188;Vrouwen;Advies: vmbo-k;Totaal;4e 20%-groep;2022/'23;1539;619.0;911.0;228.0;683.0;1448
4189;Vrouwen;Advies: vmbo-k;Totaal;4e 20%-groep;2023/'24;1482;559.0;912.0;712.0;200.0;1005
4190;Vrouwen;Advies: vmbo-k;Totaal;5e 20%-groep;2014/'15;919;468.0;333.0;63.0;270.0;865
4191;Vrouwen;Advies: vmbo-k;Totaal;5e 20%-groep;2015/'16;848;517.0;320.0;110.0;210.0;758
4192;Vrouwen;Advies: vmbo-k;Totaal;5e 20%-groep;2016/'17;728;443.0;277.0;105.0;172.0;649
4193;Vrouwen;Advies: vmbo-k;Totaal;5e 20%-groep;2017/'18;768;476.0;286.0;81.0;205.0;709
4194;Vrouwen;Advies: vmbo-k;Totaal;5e 20%-groep;2018/'19;734;218.0;505.0;119.0;386.0;658
4195;Vrouwen;Advies: vmbo-k;Totaal;5e 20%-groep;2019/'20;843;;;;;843
4196;Vrouwen;Advies: vmbo-k;Totaal;5e 20%-groep;2020/'21;803;297.0;502.0;136.0;366.0;714
4197;Vrouwen;Advies: vmbo-k;Totaal;5e 20%-groep;2021/'22;831;283.0;541.0;159.0;382.0;724
4198;Vrouwen;Advies: vmbo-k;Totaal;5e 20%-groep;2022/'23;791;324.0;459.0;125.0;334.0;706
4199;Vrouwen;Advies: vmbo-k;Totaal;5e 20%-groep;2023/'24;734;264.0;468.0;367.0;101.0;455
4200;Vrouwen;Advies: vmbo-k;Nederland;Totaal inkomen;2014/'15;8083;4058.0;3047.0;388.0;2659.0;7793
4201;Vrouwen;Advies: vmbo-k;Nederland;Totaal inkomen;2015/'16;7486;4395.0;3044.0;807.0;2237.0;6878
4202;Vrouwen;Advies: vmbo-k;Nederland;Totaal inkomen;2016/'17;6466;3873.0;2527.0;757.0;1770.0;5953
4203;Vrouwen;Advies: vmbo-k;Nederland;Totaal inkomen;2017/'18;6141;3695.0;2380.0;585.0;1795.0;5779
4204;Vrouwen;Advies: vmbo-k;Nederland;Totaal inkomen;2018/'19;6108;1680.0;4361.0;832.0;3529.0;5705
4205;Vrouwen;Advies: vmbo-k;Nederland;Totaal inkomen;2019/'20;6412;;;;;6412
4206;Vrouwen;Advies: vmbo-k;Nederland;Totaal inkomen;2020/'21;6007;2206.0;3760.0;768.0;2992.0;5658
4207;Vrouwen;Advies: vmbo-k;Nederland;Totaal inkomen;2021/'22;5819;1917.0;3868.0;926.0;2942.0;5343
4208;Vrouwen;Advies: vmbo-k;Nederland;Totaal inkomen;2022/'23;5828;2297.0;3494.0;795.0;2699.0;5484
4209;Vrouwen;Advies: vmbo-k;Nederland;Totaal inkomen;2023/'24;5202;1965.0;3208.0;2276.0;932.0;3781
4210;Vrouwen;Advies: vmbo-k;Nederland;1e 20%-groep;2014/'15;1453;721.0;539.0;57.0;482.0;1409
4211;Vrouwen;Advies: vmbo-k;Nederland;1e 20%-groep;2015/'16;1278;763.0;504.0;108.0;396.0;1215
4212;Vrouwen;Advies: vmbo-k;Nederland;1e 20%-groep;2016/'17;1105;683.0;407.0;120.0;287.0;1027
4213;Vrouwen;Advies: vmbo-k;Nederland;1e 20%-groep;2017/'18;1054;659.0;382.0;87.0;295.0;1018
4214;Vrouwen;Advies: vmbo-k;Nederland;1e 20%-groep;2018/'19;969;273.0;689.0;109.0;580.0;940
4215;Vrouwen;Advies: vmbo-k;Nederland;1e 20%-groep;2019/'20;989;;;;;989
4216;Vrouwen;Advies: vmbo-k;Nederland;1e 20%-groep;2020/'21;912;339.0;563.0;115.0;448.0;872
4217;Vrouwen;Advies: vmbo-k;Nederland;1e 20%-groep;2021/'22;845;269.0;571.0;140.0;431.0;792
4218;Vrouwen;Advies: vmbo-k;Nederland;1e 20%-groep;2022/'23;874;357.0;509.0;103.0;406.0;853
4219;Vrouwen;Advies: vmbo-k;Nederland;1e 20%-groep;2023/'24;721;302.0;415.0;286.0;129.0;595
4220;Vrouwen;Advies: vmbo-k;Nederland;2e 20%-groep;2014/'15;1839;899.0;704.0;70.0;634.0;1787
4221;Vrouwen;Advies: vmbo-k;Nederland;2e 20%-groep;2015/'16;1695;988.0;699.0;175.0;524.0;1564
4222;Vrouwen;Advies: vmbo-k;Nederland;2e 20%-groep;2016/'17;1481;871.0;596.0;165.0;431.0;1378
4223;Vrouwen;Advies: vmbo-k;Nederland;2e 20%-groep;2017/'18;1282;757.0;509.0;121.0;388.0;1212
4224;Vrouwen;Advies: vmbo-k;Nederland;2e 20%-groep;2018/'19;1322;354.0;950.0;161.0;789.0;1250
4225;Vrouwen;Advies: vmbo-k;Nederland;2e 20%-groep;2019/'20;1409;;;;;1409
4226;Vrouwen;Advies: vmbo-k;Nederland;2e 20%-groep;2020/'21;1321;469.0;845.0;174.0;671.0;1255
4227;Vrouwen;Advies: vmbo-k;Nederland;2e 20%-groep;2021/'22;1213;401.0;804.0;185.0;619.0;1132
4228;Vrouwen;Advies: vmbo-k;Nederland;2e 20%-groep;2022/'23;1153;445.0;700.0;140.0;560.0;1103
4229;Vrouwen;Advies: vmbo-k;Nederland;2e 20%-groep;2023/'24;1091;409.0;676.0;446.0;230.0;814
4230;Vrouwen;Advies: vmbo-k;Nederland;3e 20%-groep;2014/'15;2304;1162.0;874.0;117.0;757.0;2226
4231;Vrouwen;Advies: vmbo-k;Nederland;3e 20%-groep;2015/'16;2138;1246.0;885.0;238.0;647.0;1966
4232;Vrouwen;Advies: vmbo-k;Nederland;3e 20%-groep;2016/'17;1872;1113.0;745.0;215.0;530.0;1731
4233;Vrouwen;Advies: vmbo-k;Nederland;3e 20%-groep;2017/'18;1731;1007.0;704.0;176.0;528.0;1607
4234;Vrouwen;Advies: vmbo-k;Nederland;3e 20%-groep;2018/'19;1833;502.0;1312.0;258.0;1054.0;1711
4235;Vrouwen;Advies: vmbo-k;Nederland;3e 20%-groep;2019/'20;1829;;;;;1829
4236;Vrouwen;Advies: vmbo-k;Nederland;3e 20%-groep;2020/'21;1749;639.0;1104.0;201.0;903.0;1685
4237;Vrouwen;Advies: vmbo-k;Nederland;3e 20%-groep;2021/'22;1775;584.0;1179.0;266.0;913.0;1631
4238;Vrouwen;Advies: vmbo-k;Nederland;3e 20%-groep;2022/'23;1797;683.0;1103.0;277.0;826.0;1650
4239;Vrouwen;Advies: vmbo-k;Nederland;3e 20%-groep;2023/'24;1551;560.0;982.0;687.0;295.0;1121
4240;Vrouwen;Advies: vmbo-k;Nederland;4e 20%-groep;2014/'15;1613;831.0;611.0;85.0;526.0;1548
4241;Vrouwen;Advies: vmbo-k;Nederland;4e 20%-groep;2015/'16;1552;895.0;646.0;186.0;460.0;1394
4242;Vrouwen;Advies: vmbo-k;Nederland;4e 20%-groep;2016/'17;1317;788.0;513.0;166.0;347.0;1191
4243;Vrouwen;Advies: vmbo-k;Nederland;4e 20%-groep;2017/'18;1350;814.0;523.0;136.0;387.0;1264
4244;Vrouwen;Advies: vmbo-k;Nederland;4e 20%-groep;2018/'19;1311;356.0;940.0;201.0;739.0;1192
4245;Vrouwen;Advies: vmbo-k;Nederland;4e 20%-groep;2019/'20;1410;;;;;1410
4246;Vrouwen;Advies: vmbo-k;Nederland;4e 20%-groep;2020/'21;1293;491.0;788.0;164.0;624.0;1184
4247;Vrouwen;Advies: vmbo-k;Nederland;4e 20%-groep;2021/'22;1263;419.0;841.0;208.0;633.0;1143
4248;Vrouwen;Advies: vmbo-k;Nederland;4e 20%-groep;2022/'23;1286;509.0;772.0;169.0;603.0;1232
4249;Vrouwen;Advies: vmbo-k;Nederland;4e 20%-groep;2023/'24;1212;463.0;740.0;562.0;178.0;841
4250;Vrouwen;Advies: vmbo-k;Nederland;5e 20%-groep;2014/'15;807;414.0;291.0;55.0;236.0;758
4251;Vrouwen;Advies: vmbo-k;Nederland;5e 20%-groep;2015/'16;750;462.0;280.0;93.0;187.0;671
4252;Vrouwen;Advies: vmbo-k;Nederland;5e 20%-groep;2016/'17;648;397.0;245.0;87.0;158.0;587
4253;Vrouwen;Advies: vmbo-k;Nederland;5e 20%-groep;2017/'18;674;428.0;243.0;61.0;182.0;630
4254;Vrouwen;Advies: vmbo-k;Nederland;5e 20%-groep;2018/'19;626;181.0;440.0;94.0;346.0;570
4255;Vrouwen;Advies: vmbo-k;Nederland;5e 20%-groep;2019/'20;734;;;;;734
4256;Vrouwen;Advies: vmbo-k;Nederland;5e 20%-groep;2020/'21;687;251.0;433.0;110.0;323.0;615
4257;Vrouwen;Advies: vmbo-k;Nederland;5e 20%-groep;2021/'22;693;234.0;454.0;120.0;334.0;620
4258;Vrouwen;Advies: vmbo-k;Nederland;5e 20%-groep;2022/'23;669;278.0;386.0;100.0;286.0;597
