ID;Vermogensklassen;KenmerkenVanHetHuishouden;Perioden;Aantal_1;AantalPersonen_2;Totaal_3;Gemiddeld_4;k_50ePercentielMediaan_5
2715;Vermogen negatief;190;2014;15;2.3;-0.7;-45.0;-30.0
2716;Vermogen negatief;191;2002;5;;;;
2717;Vermogen negatief;191;2003;4;;;;
2718;Vermogen negatief;191;2004;9;;;;
2719;Vermogen negatief;191;2005;5;;;;
2720;Vermogen negatief;191;2006;7;;;;
2721;Vermogen negatief;191;2007;7;;;;
2722;Vermogen negatief;191;2008;6;;;;
2723;Vermogen negatief;191;2009;8;;;;
2724;Vermogen negatief;191;2010;11;;;;
2725;Vermogen negatief;191;2011 voor methodewijziging;11;;;;
2726;Vermogen negatief;191;2011 na methodewijziging;12;;;;
2727;Vermogen negatief;191;2012;14;1.8;-1.6;-118.0;-28.0
2728;Vermogen negatief;191;2013;23;1.8;-1.9;-86.0;-29.0
2729;Vermogen negatief;191;2014;24;1.8;-2.1;-87.0;-29.0
2730;Vermogen negatief;192;2002;2;;;;
2731;Vermogen negatief;192;2003;1;;;;
2732;Vermogen negatief;192;2004;4;;;;
2733;Vermogen negatief;192;2005;2;;;;
2734;Vermogen negatief;192;2006;2;;;;
2735;Vermogen negatief;192;2007;1;;;;
2736;Vermogen negatief;192;2008;1;;;;
2737;Vermogen negatief;192;2009;1;;;;
2738;Vermogen negatief;192;2010;2;;;;
2739;Vermogen negatief;192;2011 voor methodewijziging;3;;;;
2740;Vermogen negatief;192;2011 na methodewijziging;2;;;;
2741;Vermogen negatief;192;2012;2;2.0;-0.1;-39.0;-16.0
2742;Vermogen negatief;192;2013;3;2.1;-0.1;-41.0;-24.0
2743;Vermogen negatief;192;2014;4;2.0;-0.2;-61.0;-26.0
2744;Vermogen negatief;193;2002;1;;;;
2745;Vermogen negatief;193;2003;1;;;;
2746;Vermogen negatief;193;2004;3;;;;
2747;Vermogen negatief;193;2005;2;;;;
2748;Vermogen negatief;193;2006;1;;;;
2749;Vermogen negatief;193;2007;1;;;;
2750;Vermogen negatief;193;2008;1;;;;
2751;Vermogen negatief;193;2009;1;;;;
2752;Vermogen negatief;193;2010;2;;;;
2753;Vermogen negatief;193;2011 voor methodewijziging;2;;;;
2754;Vermogen negatief;193;2011 na methodewijziging;2;;;;
2755;Vermogen negatief;193;2012;2;2.0;-0.1;-41.0;-17.0
2756;Vermogen negatief;193;2013;2;2.1;-0.1;-42.0;-25.0
2757;Vermogen negatief;193;2014;3;2.1;-0.2;-66.0;-27.0
2758;Vermogen negatief;194;2002;0;;;;
2759;Vermogen negatief;194;2003;0;;;;
2760;Vermogen negatief;194;2004;0;;;;
2761;Vermogen negatief;194;2005;0;;;;
2762;Vermogen negatief;194;2006;0;;;;
2763;Vermogen negatief;194;2007;0;;;;
2764;Vermogen negatief;194;2008;0;;;;
2765;Vermogen negatief;194;2009;0;;;;
2766;Vermogen negatief;194;2010;0;;;;
2767;Vermogen negatief;194;2011 voor methodewijziging;1;;;;
2768;Vermogen negatief;194;2011 na methodewijziging;1;;;;
2769;Vermogen negatief;194;2012;1;2.0;0.0;-33.0;-15.0
2770;Vermogen negatief;194;2013;1;2.0;0.0;-38.0;-22.0
2771;Vermogen negatief;194;2014;1;2.0;0.0;-45.0;-23.0
2772;Vermogen negatief;195;2002;0;;;;
2773;Vermogen negatief;195;2003;0;;;;
2774;Vermogen negatief;195;2004;1;;;;
2775;Vermogen negatief;195;2005;0;;;;
2776;Vermogen negatief;195;2006;0;;;;
2777;Vermogen negatief;195;2007;1;;;;
2778;Vermogen negatief;195;2008;1;;;;
2779;Vermogen negatief;195;2009;1;;;;
2780;Vermogen negatief;195;2010;1;;;;
2781;Vermogen negatief;195;2011 voor methodewijziging;1;;;;
2782;Vermogen negatief;195;2011 na methodewijziging;1;;;;
2783;Vermogen negatief;195;2012;1;1.7;-0.1;-89.0;-22.0
2784;Vermogen negatief;195;2013;1;2.0;-0.1;-86.0;-31.0
2785;Vermogen negatief;195;2014;1;2.1;-0.1;-96.0;-35.0
2786;Vermogen negatief;202;2002;188;2.5;-10.5;-56.0;-23.0
2787;Vermogen negatief;202;2003;221;2.5;-15.2;-69.0;-23.0
2788;Vermogen negatief;202;2004;280;2.5;-14.8;-53.0;-24.0
2789;Vermogen negatief;202;2005;301;2.5;-16.4;-55.0;-24.0
2790;Vermogen negatief;202;2006;334;2.6;-38.7;-116.0;-23.0
2791;Vermogen negatief;202;2007;305;2.6;-24.5;-80.0;-21.0
2792;Vermogen negatief;202;2008;305;2.6;-31.4;-103.0;-20.0
2793;Vermogen negatief;202;2009;420;2.6;-23.2;-55.0;-20.0
2794;Vermogen negatief;202;2010;636;2.6;-34.7;-54.0;-25.0
2795;Vermogen negatief;202;2011 voor methodewijziging;721;2.7;-36.4;-51.0;-27.0
2796;Vermogen negatief;202;2011 na methodewijziging;709;2.7;-36.3;-51.0;-27.0
2797;Vermogen negatief;202;2012;772;2.7;-39.2;-51.0;-27.0
2798;Vermogen negatief;202;2013;1043;2.7;-60.1;-58.0;-37.0
2799;Vermogen negatief;202;2014;1027;2.8;-56.4;-55.0;-35.0
2800;Vermogen negatief;203;2002;71;2.3;-3.4;-48.0;-15.0
2801;Vermogen negatief;203;2003;62;2.5;-3.2;-52.0;-16.0
2802;Vermogen negatief;203;2004;79;2.4;-3.8;-48.0;-9.0
2803;Vermogen negatief;203;2005;60;2.5;-3.6;-61.0;-18.0
2804;Vermogen negatief;203;2006;64;2.5;-4.4;-69.0;-21.0
2805;Vermogen negatief;203;2007;65;2.4;-7.4;-114.0;-25.0
2806;Vermogen negatief;203;2008;53;2.3;-4.6;-86.0;-28.0
2807;Vermogen negatief;203;2009;59;2.4;-4.4;-74.0;-24.0
2808;Vermogen negatief;203;2010;59;2.5;-4.3;-72.0;-21.0
2809;Vermogen negatief;203;2011 voor methodewijziging;60;2.4;-4.2;-69.0;-26.0
2810;Vermogen negatief;203;2011 na methodewijziging;58;2.3;-4.3;-73.0;-24.0
2811;Vermogen negatief;203;2012;58;2.3;-4.5;-78.0;-25.0
2812;Vermogen negatief;203;2013;60;2.3;-4.4;-74.0;-22.0
2813;Vermogen negatief;203;2014;55;2.3;-4.1;-75.0;-25.0
2814;Vermogen negatief;204;2002;10;;;;
2815;Vermogen negatief;204;2003;8;;;;
2816;Vermogen negatief;204;2004;14;;;;
2817;Vermogen negatief;204;2005;11;;;;
2818;Vermogen negatief;204;2006;11;;;;
2819;Vermogen negatief;204;2007;9;;;;
2820;Vermogen negatief;204;2008;9;;;;
2821;Vermogen negatief;204;2009;11;;;;
2822;Vermogen negatief;204;2010;13;;;;
2823;Vermogen negatief;204;2011 voor methodewijziging;13;;;;
2824;Vermogen negatief;204;2011 na methodewijziging;14;;;;
2825;Vermogen negatief;204;2012;14;2.4;-0.4;-30.0;-10.0
2826;Vermogen negatief;204;2013;14;2.3;-0.5;-36.0;-10.0
2827;Vermogen negatief;204;2014;13;2.3;-0.5;-35.0;-11.0
2828;Vermogen negatief;205;2002;61;2.3;-3.1;-51.0;-17.0
2829;Vermogen negatief;205;2003;54;2.4;-3.1;-57.0;-20.0
2830;Vermogen negatief;205;2004;65;2.4;-3.6;-55.0;-13.0
2831;Vermogen negatief;205;2005;49;2.4;-3.4;-70.0;-25.0
2832;Vermogen negatief;205;2006;53;2.5;-4.1;-78.0;-29.0
2833;Vermogen negatief;205;2007;56;2.4;-7.2;-128.0;-35.0
2834;Vermogen negatief;205;2008;44;2.3;-4.4;-99.0;-50.0
2835;Vermogen negatief;205;2009;48;2.4;-4.1;-85.0;-31.0
2836;Vermogen negatief;205;2010;46;2.4;-4.0;-86.0;-30.0
2837;Vermogen negatief;205;2011 voor methodewijziging;47;2.4;-3.9;-82.0;-39.0
2838;Vermogen negatief;205;2011 na methodewijziging;45;2.3;-3.9;-88.0;-35.0
2839;Vermogen negatief;205;2012;44;2.3;-4.1;-93.0;-35.0
2840;Vermogen negatief;205;2013;45;2.3;-3.9;-86.0;-30.0
2841;Vermogen negatief;205;2014;41;2.3;-3.7;-88.0;-35.0
2842;Vermogen negatief;211;2002;64;2.1;-3.2;-50.0;-21.0
2843;Vermogen negatief;211;2003;68;2.2;-3.6;-53.0;-21.0
2844;Vermogen negatief;211;2004;86;2.1;-4.2;-49.0;-19.0
2845;Vermogen negatief;211;2005;81;2.1;-3.9;-49.0;-22.0
2846;Vermogen negatief;211;2006;85;2.2;-5.9;-69.0;-23.0
2847;Vermogen negatief;211;2007;82;2.3;-6.7;-82.0;-22.0
2848;Vermogen negatief;211;2008;83;2.2;-6.5;-78.0;-21.0
2849;Vermogen negatief;211;2009;112;2.3;-6.3;-56.0;-19.0
2850;Vermogen negatief;211;2010;156;2.3;-8.8;-57.0;-23.0
2851;Vermogen negatief;211;2011 voor methodewijziging;169;2.3;-8.3;-49.0;-26.0
2852;Vermogen negatief;211;2011 na methodewijziging;168;2.3;-8.6;-51.0;-26.0
2853;Vermogen negatief;211;2012;178;2.3;-8.8;-50.0;-25.0
2854;Vermogen negatief;211;2013;230;2.4;-12.9;-56.0;-35.0
2855;Vermogen negatief;211;2014;230;2.4;-12.2;-53.0;-33.0
2856;Vermogen negatief;212;2002;78;2.5;-3.7;-47.0;-19.0
2857;Vermogen negatief;212;2003;85;2.4;-7.0;-82.0;-19.0
2858;Vermogen negatief;212;2004;110;2.5;-4.9;-44.0;-20.0
2859;Vermogen negatief;212;2005;108;2.5;-4.9;-45.0;-23.0
2860;Vermogen negatief;212;2006;123;2.6;-13.4;-109.0;-21.0
2861;Vermogen negatief;212;2007;119;2.5;-8.4;-70.0;-20.0
2862;Vermogen negatief;212;2008;116;2.6;-17.7;-152.0;-20.0
2863;Vermogen negatief;212;2009;155;2.6;-7.9;-51.0;-20.0
2864;Vermogen negatief;212;2010;229;2.6;-11.0;-48.0;-24.0
2865;Vermogen negatief;212;2011 voor methodewijziging;260;2.6;-12.1;-47.0;-26.0
2866;Vermogen negatief;212;2011 na methodewijziging;250;2.6;-11.7;-47.0;-26.0
2867;Vermogen negatief;212;2012;270;2.7;-12.6;-47.0;-27.0
2868;Vermogen negatief;212;2013;355;2.7;-19.1;-54.0;-37.0
2869;Vermogen negatief;212;2014;337;2.7;-17.4;-52.0;-35.0
2870;Vermogen negatief;213;2002;50;2.6;-2.7;-54.0;-22.0
2871;Vermogen negatief;213;2003;54;2.6;-2.6;-49.0;-21.0
2872;Vermogen negatief;213;2004;69;2.7;-3.2;-46.0;-20.0
2873;Vermogen negatief;213;2005;72;2.7;-4.0;-55.0;-25.0
2874;Vermogen negatief;213;2006;84;2.7;-6.3;-75.0;-24.0
2875;Vermogen negatief;213;2007;66;2.7;-6.9;-104.0;-20.0
2876;Vermogen negatief;213;2008;65;2.7;-3.7;-57.0;-18.0
2877;Vermogen negatief;213;2009;87;2.7;-5.0;-57.0;-18.0
2878;Vermogen negatief;213;2010;134;2.7;-6.9;-51.0;-25.0
2879;Vermogen negatief;213;2011 voor methodewijziging;148;2.8;-7.6;-51.0;-28.0
2880;Vermogen negatief;213;2011 na methodewijziging;146;2.8;-8.0;-55.0;-27.0
2881;Vermogen negatief;213;2012;166;2.8;-9.3;-56.0;-28.0
2882;Vermogen negatief;213;2013;221;2.9;-13.6;-62.0;-38.0
2883;Vermogen negatief;213;2014;226;2.9;-13.4;-59.0;-37.0
2884;Vermogen negatief;214;2002;41;2.6;-3.0;-74.0;-26.0
2885;Vermogen negatief;214;2003;48;2.7;-3.6;-74.0;-26.0
2886;Vermogen negatief;214;2004;58;2.7;-4.1;-70.0;-25.0
2887;Vermogen negatief;214;2005;62;2.7;-4.9;-78.0;-23.0
2888;Vermogen negatief;214;2006;65;2.7;-13.6;-208.0;-25.0
2889;Vermogen negatief;214;2007;64;2.8;-6.9;-107.0;-25.0
2890;Vermogen negatief;214;2008;60;2.7;-6.3;-106.0;-24.0
2891;Vermogen negatief;214;2009;80;2.7;-5.7;-72.0;-24.0
2892;Vermogen negatief;214;2010;114;2.8;-7.9;-70.0;-27.0
2893;Vermogen negatief;214;2011 voor methodewijziging;135;2.8;-8.2;-61.0;-30.0
2894;Vermogen negatief;214;2011 na methodewijziging;138;2.9;-8.4;-61.0;-28.0
2895;Vermogen negatief;214;2012;146;2.9;-8.9;-61.0;-29.0
2896;Vermogen negatief;214;2013;205;2.9;-13.3;-65.0;-38.0
2897;Vermogen negatief;214;2014;199;2.9;-12.3;-62.0;-36.0
2898;Vermogen negatief;215;2002;27;2.8;-1.4;-51.0;-24.0
2899;Vermogen negatief;215;2003;28;2.8;-1.6;-57.0;-30.0
2900;Vermogen negatief;215;2004;35;2.8;-2.2;-62.0;-26.0
2901;Vermogen negatief;215;2005;37;2.9;-2.4;-63.0;-27.0
2902;Vermogen negatief;215;2006;41;2.8;-4.0;-96.0;-27.0
2903;Vermogen negatief;215;2007;38;2.7;-3.1;-81.0;-25.0
2904;Vermogen negatief;215;2008;33;2.7;-1.8;-55.0;-20.0
2905;Vermogen negatief;215;2009;45;2.7;-2.7;-59.0;-22.0
2906;Vermogen negatief;215;2010;62;2.8;-4.2;-68.0;-26.0
2907;Vermogen negatief;215;2011 voor methodewijziging;69;2.8;-4.3;-62.0;-28.0
2908;Vermogen negatief;215;2011 na methodewijziging;65;2.8;-3.9;-59.0;-28.0
2909;Vermogen negatief;215;2012;70;2.9;-4.1;-58.0;-28.0
2910;Vermogen negatief;215;2013;92;2.9;-5.6;-61.0;-37.0
2911;Vermogen negatief;215;2014;89;2.9;-5.2;-59.0;-35.0
2912;Vermogen negatief;Noord-Nederland (LD);2002;32;2.5;-1.3;-39.0;-17.0
2913;Vermogen negatief;Noord-Nederland (LD);2003;34;2.5;-1.5;-45.0;-25.0
2914;Vermogen negatief;Noord-Nederland (LD);2004;44;2.5;-2.0;-45.0;-19.0
2915;Vermogen negatief;Noord-Nederland (LD);2005;45;2.5;-1.9;-42.0;-21.0
2916;Vermogen negatief;Noord-Nederland (LD);2006;48;2.5;-3.6;-75.0;-21.0
2917;Vermogen negatief;Noord-Nederland (LD);2007;44;2.6;-2.4;-54.0;-20.0
2918;Vermogen negatief;Noord-Nederland (LD);2008;42;2.6;-1.7;-40.0;-17.0
2919;Vermogen negatief;Noord-Nederland (LD);2009;52;2.6;-2.2;-43.0;-19.0
2920;Vermogen negatief;Noord-Nederland (LD);2010;80;2.7;-4.6;-57.0;-23.0
2921;Vermogen negatief;Noord-Nederland (LD);2011 voor methodewijziging;82;2.7;-3.8;-46.0;-25.0
2922;Vermogen negatief;Noord-Nederland (LD);2011 na methodewijziging;83;2.7;-3.5;-42.0;-23.0
2923;Vermogen negatief;Noord-Nederland (LD);2012;89;2.7;-3.8;-42.0;-23.0
2924;Vermogen negatief;Noord-Nederland (LD);2013;118;2.8;-5.6;-47.0;-32.0
2925;Vermogen negatief;Noord-Nederland (LD);2014;117;2.8;-5.4;-46.0;-31.0
2926;Vermogen negatief;Oost-Nederland (LD);2002;49;2.6;-2.7;-55.0;-22.0
2927;Vermogen negatief;Oost-Nederland (LD);2003;57;2.7;-3.0;-52.0;-22.0
2928;Vermogen negatief;Oost-Nederland (LD);2004;77;2.7;-3.9;-51.0;-23.0
2929;Vermogen negatief;Oost-Nederland (LD);2005;80;2.7;-4.0;-51.0;-24.0
2930;Vermogen negatief;Oost-Nederland (LD);2006;84;2.7;-7.8;-92.0;-24.0
2931;Vermogen negatief;Oost-Nederland (LD);2007;76;2.6;-6.8;-90.0;-20.0
2932;Vermogen negatief;Oost-Nederland (LD);2008;71;2.7;-14.4;-205.0;-20.0
2933;Vermogen negatief;Oost-Nederland (LD);2009;100;2.7;-4.8;-48.0;-21.0
2934;Vermogen negatief;Oost-Nederland (LD);2010;144;2.7;-7.4;-51.0;-25.0
2935;Vermogen negatief;Oost-Nederland (LD);2011 voor methodewijziging;164;2.8;-8.0;-49.0;-27.0
2936;Vermogen negatief;Oost-Nederland (LD);2011 na methodewijziging;166;2.8;-8.3;-50.0;-27.0
2937;Vermogen negatief;Oost-Nederland (LD);2012;182;2.8;-9.1;-50.0;-28.0
2938;Vermogen negatief;Oost-Nederland (LD);2013;239;2.9;-13.4;-56.0;-37.0
2939;Vermogen negatief;Oost-Nederland (LD);2014;238;2.9;-12.9;-54.0;-36.0
2940;Vermogen negatief;West-Nederland (LD);2002;130;2.4;-7.6;-59.0;-23.0
2941;Vermogen negatief;West-Nederland (LD);2003;141;2.4;-11.4;-81.0;-22.0
2942;Vermogen negatief;West-Nederland (LD);2004;176;2.3;-9.4;-54.0;-20.0
2943;Vermogen negatief;West-Nederland (LD);2005;174;2.4;-10.7;-61.0;-24.0
2944;Vermogen negatief;West-Nederland (LD);2006;191;2.5;-18.4;-96.0;-24.0
2945;Vermogen negatief;West-Nederland (LD);2007;178;2.5;-17.4;-97.0;-22.0
2946;Vermogen negatief;West-Nederland (LD);2008;177;2.5;-14.7;-83.0;-21.0
2947;Vermogen negatief;West-Nederland (LD);2009;232;2.5;-14.8;-64.0;-21.0
2948;Vermogen negatief;West-Nederland (LD);2010;335;2.5;-19.5;-58.0;-24.0
2949;Vermogen negatief;West-Nederland (LD);2011 voor methodewijziging;379;2.6;-20.7;-55.0;-27.0
2950;Vermogen negatief;West-Nederland (LD);2011 na methodewijziging;371;2.6;-20.8;-56.0;-27.0
2951;Vermogen negatief;West-Nederland (LD);2012;398;2.6;-22.1;-56.0;-27.0
2952;Vermogen negatief;West-Nederland (LD);2013;529;2.6;-32.7;-62.0;-37.0
2953;Vermogen negatief;West-Nederland (LD);2014;515;2.7;-30.3;-59.0;-36.0
2954;Vermogen negatief;Zuid-Nederland (LD);2002;48;2.4;-2.3;-49.0;-20.0
2955;Vermogen negatief;Zuid-Nederland (LD);2003;50;2.5;-2.5;-49.0;-24.0
2956;Vermogen negatief;Zuid-Nederland (LD);2004;62;2.6;-3.3;-53.0;-23.0
2957;Vermogen negatief;Zuid-Nederland (LD);2005;61;2.6;-3.4;-56.0;-26.0
2958;Vermogen negatief;Zuid-Nederland (LD);2006;74;2.7;-13.4;-181.0;-23.0
2959;Vermogen negatief;Zuid-Nederland (LD);2007;71;2.6;-5.3;-75.0;-23.0
2960;Vermogen negatief;Zuid-Nederland (LD);2008;67;2.6;-5.2;-77.0;-21.0
2961;Vermogen negatief;Zuid-Nederland (LD);2009;95;2.6;-5.7;-60.0;-20.0
2962;Vermogen negatief;Zuid-Nederland (LD);2010;137;2.6;-7.5;-55.0;-25.0
2963;Vermogen negatief;Zuid-Nederland (LD);2011 voor methodewijziging;156;2.6;-8.0;-51.0;-28.0
2964;Vermogen negatief;Zuid-Nederland (LD);2011 na methodewijziging;148;2.7;-8.0;-54.0;-27.0
2965;Vermogen negatief;Zuid-Nederland (LD);2012;162;2.7;-8.7;-54.0;-28.0
2966;Vermogen negatief;Zuid-Nederland (LD);2013;216;2.7;-12.8;-59.0;-38.0
2967;Vermogen negatief;Zuid-Nederland (LD);2014;212;2.8;-12.1;-57.0;-36.0
2968;Vermogen negatief;Groningen (PV);2002;12;;;;
2969;Vermogen negatief;Groningen (PV);2003;14;;;;
2970;Vermogen negatief;Groningen (PV);2004;17;;;;
2971;Vermogen negatief;Groningen (PV);2005;17;;;;
2972;Vermogen negatief;Groningen (PV);2006;17;;;;
2973;Vermogen negatief;Groningen (PV);2007;17;;;;
2974;Vermogen negatief;Groningen (PV);2008;16;;;;
2975;Vermogen negatief;Groningen (PV);2009;18;;;;
2976;Vermogen negatief;Groningen (PV);2010;26;2.6;-1.4;-55.0;-22.0
2977;Vermogen negatief;Groningen (PV);2011 voor methodewijziging;28;2.6;-1.2;-42.0;-24.0
2978;Vermogen negatief;Groningen (PV);2011 na methodewijziging;29;2.6;-1.1;-39.0;-23.0
2979;Vermogen negatief;Groningen (PV);2012;31;2.6;-1.2;-38.0;-22.0
2980;Vermogen negatief;Groningen (PV);2013;40;2.6;-1.8;-44.0;-30.0
2981;Vermogen negatief;Groningen (PV);2014;39;2.7;-1.7;-42.0;-29.0
2982;Vermogen negatief;Friesland (PV);2002;12;;;;
2983;Vermogen negatief;Friesland (PV);2003;13;;;;
2984;Vermogen negatief;Friesland (PV);2004;18;;;;
2985;Vermogen negatief;Friesland (PV);2005;18;;;;
2986;Vermogen negatief;Friesland (PV);2006;19;;;;
2987;Vermogen negatief;Friesland (PV);2007;17;;;;
2988;Vermogen negatief;Friesland (PV);2008;15;;;;
2989;Vermogen negatief;Friesland (PV);2009;18;;;;
2990;Vermogen negatief;Friesland (PV);2010;32;2.8;-2.1;-65.0;-25.0
2991;Vermogen negatief;Friesland (PV);2011 voor methodewijziging;30;2.8;-1.5;-52.0;-25.0
2992;Vermogen negatief;Friesland (PV);2011 na methodewijziging;30;2.8;-1.3;-45.0;-24.0
2993;Vermogen negatief;Friesland (PV);2012;33;2.8;-1.4;-44.0;-24.0
2994;Vermogen negatief;Friesland (PV);2013;44;2.8;-2.2;-49.0;-33.0
2995;Vermogen negatief;Friesland (PV);2014;44;2.8;-2.1;-48.0;-33.0
2996;Vermogen negatief;Drenthe (PV);2002;8;;;;
2997;Vermogen negatief;Drenthe (PV);2003;7;;;;
2998;Vermogen negatief;Drenthe (PV);2004;10;;;;
2999;Vermogen negatief;Drenthe (PV);2005;11;;;;
3000;Vermogen negatief;Drenthe (PV);2006;12;;;;
3001;Vermogen negatief;Drenthe (PV);2007;10;;;;
3002;Vermogen negatief;Drenthe (PV);2008;11;;;;
3003;Vermogen negatief;Drenthe (PV);2009;15;;;;
3004;Vermogen negatief;Drenthe (PV);2010;22;2.8;-1.0;-48.0;-24.0
3005;Vermogen negatief;Drenthe (PV);2011 voor methodewijziging;24;2.7;-1.1;-46.0;-26.0
3006;Vermogen negatief;Drenthe (PV);2011 na methodewijziging;24;2.8;-1.0;-43.0;-24.0
3007;Vermogen negatief;Drenthe (PV);2012;25;2.8;-1.2;-46.0;-24.0
3008;Vermogen negatief;Drenthe (PV);2013;34;2.8;-1.6;-48.0;-32.0
3009;Vermogen negatief;Drenthe (PV);2014;34;2.9;-1.6;-46.0;-31.0
3010;Vermogen negatief;Overijssel (PV);2002;15;;;;
3011;Vermogen negatief;Overijssel (PV);2003;18;;;;
3012;Vermogen negatief;Overijssel (PV);2004;24;2.7;-1.2;-52.0;-24.0
3013;Vermogen negatief;Overijssel (PV);2005;26;2.6;-1.3;-49.0;-26.0
3014;Vermogen negatief;Overijssel (PV);2006;30;2.6;-2.6;-88.0;-24.0
3015;Vermogen negatief;Overijssel (PV);2007;28;2.6;-2.2;-78.0;-18.0
3016;Vermogen negatief;Overijssel (PV);2008;23;2.6;-1.5;-67.0;-19.0
3017;Vermogen negatief;Overijssel (PV);2009;32;2.7;-1.3;-42.0;-18.0
3018;Vermogen negatief;Overijssel (PV);2010;45;2.7;-1.9;-42.0;-23.0
3019;Vermogen negatief;Overijssel (PV);2011 voor methodewijziging;52;2.9;-2.2;-42.0;-25.0
3020;Vermogen negatief;Overijssel (PV);2011 na methodewijziging;54;2.8;-2.5;-46.0;-25.0
3021;Vermogen negatief;Overijssel (PV);2012;58;2.9;-2.7;-46.0;-26.0
3022;Vermogen negatief;Overijssel (PV);2013;75;2.9;-3.8;-51.0;-35.0
3023;Vermogen negatief;Overijssel (PV);2014;75;2.9;-3.7;-50.0;-33.0
3024;Vermogen negatief;Flevoland (PV);2002;8;;;;
3025;Vermogen negatief;Flevoland (PV);2003;10;;;;
3026;Vermogen negatief;Flevoland (PV);2004;14;;;;
3027;Vermogen negatief;Flevoland (PV);2005;16;;;;
3028;Vermogen negatief;Flevoland (PV);2006;16;;;;
3029;Vermogen negatief;Flevoland (PV);2007;15;;;;
3030;Vermogen negatief;Flevoland (PV);2008;13;;;;
3031;Vermogen negatief;Flevoland (PV);2009;20;;;;
3032;Vermogen negatief;Flevoland (PV);2010;27;2.8;-1.4;-52.0;-28.0
3033;Vermogen negatief;Flevoland (PV);2011 voor methodewijziging;31;2.9;-1.5;-48.0;-31.0
3034;Vermogen negatief;Flevoland (PV);2011 na methodewijziging;31;2.9;-1.4;-45.0;-28.0
3035;Vermogen negatief;Flevoland (PV);2012;33;2.9;-1.5;-46.0;-28.0
3036;Vermogen negatief;Flevoland (PV);2013;42;2.9;-2.2;-52.0;-38.0
3037;Vermogen negatief;Flevoland (PV);2014;41;2.9;-2.0;-49.0;-36.0
3038;Vermogen negatief;Gelderland (PV);2002;27;2.5;-1.6;-61.0;-23.0
3039;Vermogen negatief;Gelderland (PV);2003;29;2.6;-1.7;-57.0;-27.0
3040;Vermogen negatief;Gelderland (PV);2004;38;2.6;-1.9;-50.0;-22.0
3041;Vermogen negatief;Gelderland (PV);2005;38;2.7;-2.2;-58.0;-24.0
3042;Vermogen negatief;Gelderland (PV);2006;39;2.7;-2.7;-71.0;-23.0
3043;Vermogen negatief;Gelderland (PV);2007;34;2.7;-3.6;-108.0;-23.0
3044;Vermogen negatief;Gelderland (PV);2008;35;2.7;-12.1;-349.0;-21.0
3045;Vermogen negatief;Gelderland (PV);2009;49;2.7;-2.8;-57.0;-23.0
3046;Vermogen negatief;Gelderland (PV);2010;71;2.7;-4.0;-57.0;-26.0
3047;Vermogen negatief;Gelderland (PV);2011 voor methodewijziging;82;2.8;-4.4;-54.0;-27.0
3048;Vermogen negatief;Gelderland (PV);2011 na methodewijziging;81;2.8;-4.5;-55.0;-27.0
3049;Vermogen negatief;Gelderland (PV);2012;91;2.8;-4.9;-54.0;-29.0
3050;Vermogen negatief;Gelderland (PV);2013;122;2.8;-7.4;-61.0;-39.0
3051;Vermogen negatief;Gelderland (PV);2014;122;2.9;-7.2;-58.0;-38.0
3052;Vermogen negatief;Utrecht (PV);2002;19;;;;
3053;Vermogen negatief;Utrecht (PV);2003;18;;;;
3054;Vermogen negatief;Utrecht (PV);2004;21;2.5;-1.2;-57.0;-20.0
3055;Vermogen negatief;Utrecht (PV);2005;22;2.6;-1.4;-65.0;-26.0
3056;Vermogen negatief;Utrecht (PV);2006;27;2.7;-2.6;-93.0;-30.0
3057;Vermogen negatief;Utrecht (PV);2007;24;2.7;-3.1;-126.0;-28.0
3058;Vermogen negatief;Utrecht (PV);2008;25;2.6;-1.7;-70.0;-21.0
3059;Vermogen negatief;Utrecht (PV);2009;34;2.5;-2.4;-69.0;-21.0
3060;Vermogen negatief;Utrecht (PV);2010;47;2.6;-3.1;-66.0;-25.0
3061;Vermogen negatief;Utrecht (PV);2011 voor methodewijziging;53;2.6;-3.3;-62.0;-28.0
3062;Vermogen negatief;Utrecht (PV);2011 na methodewijziging;51;2.6;-3.2;-62.0;-29.0
3063;Vermogen negatief;Utrecht (PV);2012;55;2.7;-3.4;-61.0;-29.0
3064;Vermogen negatief;Utrecht (PV);2013;76;2.7;-5.0;-65.0;-39.0
3065;Vermogen negatief;Utrecht (PV);2014;75;2.8;-4.6;-62.0;-37.0
3066;Vermogen negatief;Noord-Holland (PV);2002;45;2.3;-3.0;-67.0;-22.0
3067;Vermogen negatief;Noord-Holland (PV);2003;49;2.3;-6.1;-124.0;-22.0
3068;Vermogen negatief;Noord-Holland (PV);2004;60;2.3;-3.6;-60.0;-21.0
3069;Vermogen negatief;Noord-Holland (PV);2005;60;2.3;-4.6;-77.0;-24.0
3070;Vermogen negatief;Noord-Holland (PV);2006;62;2.4;-5.5;-88.0;-24.0
3071;Vermogen negatief;Noord-Holland (PV);2007;58;2.4;-7.8;-136.0;-25.0
3072;Vermogen negatief;Noord-Holland (PV);2008;64;2.4;-5.5;-87.0;-24.0
3073;Vermogen negatief;Noord-Holland (PV);2009;78;2.5;-5.9;-76.0;-23.0
3074;Vermogen negatief;Noord-Holland (PV);2010;111;2.4;-7.8;-70.0;-26.0
3075;Vermogen negatief;Noord-Holland (PV);2011 voor methodewijziging;125;2.5;-8.1;-65.0;-28.0
