ID;Leeftijd;Perioden;Mannen_1;Vrouwen_2;Mannen_3;Vrouwen_4
1010;20,5 jaar;2027;58.58294;62.19601;0.00022;0.00011
1011;20,5 jaar;2028;58.61903;62.21372;0.00021;0.00011
1012;20,5 jaar;2029;58.65415;62.22975;0.00021;0.00011
1013;20,5 jaar;2030;58.68841;62.24424;0.00021;0.00011
1014;20,5 jaar;2031;58.72195;62.25731;0.00021;0.0001
1015;20,5 jaar;2032;58.75488;62.26909;0.0002;0.0001
1016;20,5 jaar;2033;58.78732;62.2797;0.0002;0.0001
1017;20,5 jaar;2034;58.81938;62.28922;0.0002;0.0001
1018;20,5 jaar;2035;58.85118;62.29776;0.0002;0.0001
1019;20,5 jaar;2036;58.88281;62.3054;0.0002;0.0001
1020;20,5 jaar;2037;58.91439;62.31224;0.0002;0.0001
1021;20,5 jaar;2038;58.94603;62.31834;0.00019;0.0001
1022;20,5 jaar;2039;58.97784;62.32377;0.00019;0.0001
1023;20,5 jaar;2040;59.00993;62.32861;0.00019;9e-05
1024;20,5 jaar;2041;59.04243;62.33292;0.00019;9e-05
1025;20,5 jaar;2042;59.07547;62.33675;0.00019;9e-05
1026;20,5 jaar;2043;59.10916;62.34017;0.00019;9e-05
1027;20,5 jaar;2044;59.14366;62.34322;0.00019;9e-05
1028;20,5 jaar;2045;59.17912;62.34596;0.00018;9e-05
1029;20,5 jaar;2046;59.2157;62.34843;0.00018;9e-05
1030;20,5 jaar;2047;59.25359;62.35068;0.00018;9e-05
1031;20,5 jaar;2048;59.29297;62.35276;0.00018;9e-05
1032;20,5 jaar;2049;59.33406;62.35471;0.00018;9e-05
1033;20,5 jaar;2050;59.3771;62.35658;0.00018;9e-05
1034;21,5 jaar;2004;55.67343;60.07203;0.00044;0.00022
1035;21,5 jaar;2005;55.89448;60.13006;0.00042;0.00021
1036;21,5 jaar;2006;56.08584;60.18168;0.0004;0.0002
1037;21,5 jaar;2007;56.25391;60.2464;0.00038;0.0002
1038;21,5 jaar;2008;56.40352;60.30203;0.00037;0.00019
1039;21,5 jaar;2009;56.51942;60.38435;0.00035;0.00018
1040;21,5 jaar;2010;56.62336;60.46353;0.00034;0.00018
1041;21,5 jaar;2011;56.71743;60.53874;0.00033;0.00017
1042;21,5 jaar;2012;56.80326;60.60955;0.00032;0.00017
1043;21,5 jaar;2013;56.88211;60.67577;0.00031;0.00016
1044;21,5 jaar;2014;56.95499;60.73736;0.0003;0.00016
1045;21,5 jaar;2015;57.02271;60.79442;0.00029;0.00015
1046;21,5 jaar;2016;57.08592;60.8471;0.00029;0.00015
1047;21,5 jaar;2017;57.14516;60.89561;0.00028;0.00015
1048;21,5 jaar;2018;57.2009;60.94018;0.00027;0.00014
1049;21,5 jaar;2019;57.25351;60.98106;0.00027;0.00014
1050;21,5 jaar;2020;57.30335;61.01848;0.00026;0.00014
1051;21,5 jaar;2021;57.3507;61.05269;0.00026;0.00014
1052;21,5 jaar;2022;57.39582;61.08392;0.00025;0.00013
1053;21,5 jaar;2023;57.43895;61.1124;0.00025;0.00013
1054;21,5 jaar;2024;57.48029;61.13834;0.00025;0.00013
1055;21,5 jaar;2025;57.52004;61.16193;0.00024;0.00013
1056;21,5 jaar;2026;57.55837;61.18335;0.00024;0.00012
1057;21,5 jaar;2027;57.59543;61.2028;0.00024;0.00012
1058;21,5 jaar;2028;57.63138;61.22041;0.00023;0.00012
1059;21,5 jaar;2029;57.66636;61.23635;0.00023;0.00012
1060;21,5 jaar;2030;57.7005;61.25075;0.00023;0.00012
1061;21,5 jaar;2031;57.73392;61.26375;0.00023;0.00012
1062;21,5 jaar;2032;57.76674;61.27546;0.00023;0.00012
1063;21,5 jaar;2033;57.79908;61.28598;0.00022;0.00011
1064;21,5 jaar;2034;57.83105;61.29544;0.00022;0.00011
1065;21,5 jaar;2035;57.86275;61.30391;0.00022;0.00011
1066;21,5 jaar;2036;57.8943;61.31149;0.00022;0.00011
1067;21,5 jaar;2037;57.92579;61.31826;0.00022;0.00011
1068;21,5 jaar;2038;57.95736;61.3243;0.00021;0.00011
1069;21,5 jaar;2039;57.98909;61.32968;0.00021;0.00011
1070;21,5 jaar;2040;58.02111;61.33446;0.00021;0.00011
1071;21,5 jaar;2041;58.05354;61.33871;0.00021;0.00011
1072;21,5 jaar;2042;58.08651;61.34249;0.00021;0.00011
1073;21,5 jaar;2043;58.12013;61.34585;0.00021;0.0001
1074;21,5 jaar;2044;58.15457;61.34885;0.00021;0.0001
1075;21,5 jaar;2045;58.18996;61.35154;0.00021;0.0001
1076;21,5 jaar;2046;58.22648;61.35397;0.0002;0.0001
1077;21,5 jaar;2047;58.2643;61.35617;0.0002;0.0001
1078;21,5 jaar;2048;58.30361;61.3582;0.0002;0.0001
1079;21,5 jaar;2049;58.34464;61.36011;0.0002;0.0001
1080;21,5 jaar;2050;58.38761;61.36192;0.0002;0.0001
1081;22,5 jaar;2004;54.69777;59.08512;0.00054;0.00029
1082;22,5 jaar;2005;54.91776;59.14264;0.00052;0.00028
1083;22,5 jaar;2006;55.10815;59.19381;0.0005;0.00027
1084;22,5 jaar;2007;55.27534;59.25811;0.00048;0.00026
1085;22,5 jaar;2008;55.42412;59.31337;0.00046;0.00025
1086;22,5 jaar;2009;55.53931;59.39532;0.00044;0.00024
1087;22,5 jaar;2010;55.64259;59.47415;0.00043;0.00023
1088;22,5 jaar;2011;55.73605;59.54904;0.00042;0.00023
1089;22,5 jaar;2012;55.82133;59.61957;0.0004;0.00022
1090;22,5 jaar;2013;55.89967;59.68551;0.00039;0.00021
1091;22,5 jaar;2014;55.97209;59.74686;0.00038;0.00021
1092;22,5 jaar;2015;56.03937;59.80368;0.00037;0.0002
1093;22,5 jaar;2016;56.10219;59.85615;0.00036;0.0002
1094;22,5 jaar;2017;56.16107;59.90446;0.00036;0.00019
1095;22,5 jaar;2018;56.21648;59.94885;0.00035;0.00019
1096;22,5 jaar;2019;56.2688;59.98955;0.00034;0.00019
1097;22,5 jaar;2020;56.31835;60.02681;0.00034;0.00018
1098;22,5 jaar;2021;56.36545;60.06088;0.00033;0.00018
1099;22,5 jaar;2022;56.41033;60.09197;0.00033;0.00018
1100;22,5 jaar;2023;56.45324;60.12032;0.00032;0.00017
1101;22,5 jaar;2024;56.49438;60.14613;0.00032;0.00017
1102;22,5 jaar;2025;56.53394;60.16961;0.00031;0.00017
1103;22,5 jaar;2026;56.57209;60.19093;0.00031;0.00017
1104;22,5 jaar;2027;56.609;60.21027;0.0003;0.00016
1105;22,5 jaar;2028;56.6448;60.22779;0.0003;0.00016
1106;22,5 jaar;2029;56.67964;60.24364;0.0003;0.00016
1107;22,5 jaar;2030;56.71365;60.25795;0.0003;0.00016
1108;22,5 jaar;2031;56.74695;60.27087;0.00029;0.00016
1109;22,5 jaar;2032;56.77966;60.28249;0.00029;0.00016
1110;22,5 jaar;2033;56.81189;60.29295;0.00029;0.00015
1111;22,5 jaar;2034;56.84376;60.30233;0.00029;0.00015
1112;22,5 jaar;2035;56.87536;60.31073;0.00028;0.00015
1113;22,5 jaar;2036;56.90682;60.31824;0.00028;0.00015
1114;22,5 jaar;2037;56.93823;60.32495;0.00028;0.00015
1115;22,5 jaar;2038;56.96971;60.33093;0.00028;0.00015
1116;22,5 jaar;2039;57.00136;60.33625;0.00027;0.00015
1117;22,5 jaar;2040;57.03331;60.34097;0.00027;0.00014
1118;22,5 jaar;2041;57.06567;60.34517;0.00027;0.00014
1119;22,5 jaar;2042;57.09856;60.34889;0.00027;0.00014
1120;22,5 jaar;2043;57.13211;60.3522;0.00027;0.00014
1121;22,5 jaar;2044;57.16648;60.35515;0.00027;0.00014
1122;22,5 jaar;2045;57.2018;60.35779;0.00026;0.00014
1123;22,5 jaar;2046;57.23825;60.36016;0.00026;0.00014
1124;22,5 jaar;2047;57.27599;60.36232;0.00026;0.00014
1125;22,5 jaar;2048;57.31524;60.3643;0.00026;0.00014
1126;22,5 jaar;2049;57.35619;60.36616;0.00026;0.00013
1127;22,5 jaar;2050;57.39908;60.36793;0.00026;0.00013
1128;23,5 jaar;2004;53.72731;58.10193;0.0005;0.00023
1129;23,5 jaar;2005;53.9461;58.15882;0.00048;0.00022
1130;23,5 jaar;2006;54.13538;58.20944;0.00046;0.00021
1131;23,5 jaar;2007;54.30154;58.27322;0.00045;0.00021
1132;23,5 jaar;2008;54.44939;58.32801;0.00043;0.0002
1133;23,5 jaar;2009;54.56375;58.40949;0.00042;0.00019
1134;23,5 jaar;2010;54.66627;58.48789;0.0004;0.00019
1135;23,5 jaar;2011;54.75904;58.56239;0.00039;0.00018
1136;23,5 jaar;2012;54.84368;58.63255;0.00038;0.00018
1137;23,5 jaar;2013;54.92144;58.69816;0.00037;0.00017
1138;23,5 jaar;2014;54.99331;58.75919;0.00036;0.00017
1139;23,5 jaar;2015;55.06011;58.81573;0.00035;0.00016
1140;23,5 jaar;2016;55.12247;58.86793;0.00035;0.00016
1141;23,5 jaar;2017;55.18093;58.916;0.00034;0.00016
1142;23,5 jaar;2018;55.23596;58.96015;0.00033;0.00015
1143;23,5 jaar;2019;55.28792;59.00064;0.00033;0.00015
1144;23,5 jaar;2020;55.33715;59.03771;0.00032;0.00015
1145;23,5 jaar;2021;55.38394;59.07159;0.00032;0.00014
1146;23,5 jaar;2022;55.42855;59.10251;0.00031;0.00014
1147;23,5 jaar;2023;55.4712;59.1307;0.00031;0.00014
1148;23,5 jaar;2024;55.5121;59.15636;0.0003;0.00014
1149;23,5 jaar;2025;55.55144;59.17969;0.0003;0.00014
1150;23,5 jaar;2026;55.58939;59.20088;0.00029;0.00013
1151;23,5 jaar;2027;55.6261;59.22009;0.00029;0.00013
1152;23,5 jaar;2028;55.66173;59.23749;0.00029;0.00013
1153;23,5 jaar;2029;55.6964;59.25323;0.00029;0.00013
1154;23,5 jaar;2030;55.73026;59.26744;0.00028;0.00013
1155;23,5 jaar;2031;55.76341;59.28025;0.00028;0.00013
1156;23,5 jaar;2032;55.79598;59.29178;0.00028;0.00013
1157;23,5 jaar;2033;55.82808;59.30214;0.00028;0.00012
1158;23,5 jaar;2034;55.85982;59.31143;0.00027;0.00012
1159;23,5 jaar;2035;55.89131;59.31975;0.00027;0.00012
1160;23,5 jaar;2036;55.92266;59.32719;0.00027;0.00012
1161;23,5 jaar;2037;55.95396;59.33381;0.00027;0.00012
1162;23,5 jaar;2038;55.98534;59.33971;0.00027;0.00012
1163;23,5 jaar;2039;56.01689;59.34496;0.00026;0.00012
1164;23,5 jaar;2040;56.04874;59.34961;0.00026;0.00012
1165;23,5 jaar;2041;56.081;59.35374;0.00026;0.00012
1166;23,5 jaar;2042;56.1138;59.3574;0.00026;0.00011
1167;23,5 jaar;2043;56.14727;59.36064;0.00026;0.00011
1168;23,5 jaar;2044;56.18154;59.36353;0.00026;0.00011
1169;23,5 jaar;2045;56.21678;59.3661;0.00025;0.00011
1170;23,5 jaar;2046;56.25314;59.36841;0.00025;0.00011
1171;23,5 jaar;2047;56.2908;59.37051;0.00025;0.00011
1172;23,5 jaar;2048;56.32995;59.37243;0.00025;0.00011
1173;23,5 jaar;2049;56.37081;59.37423;0.00025;0.00011
1174;23,5 jaar;2050;56.41362;59.37594;0.00025;0.00011
1175;24,5 jaar;2004;52.75413;57.11513;0.00051;0.00031
1176;24,5 jaar;2005;52.9719;57.17153;0.00049;0.00029
1177;24,5 jaar;2006;53.16023;57.22172;0.00047;0.00028
1178;24,5 jaar;2007;53.32551;57.28508;0.00046;0.00027
1179;24,5 jaar;2008;53.47255;57.33951;0.00044;0.00027
1180;24,5 jaar;2009;53.5862;57.42063;0.00043;0.00026
1181;24,5 jaar;2010;53.68807;57.49869;0.00042;0.00025
1182;24,5 jaar;2011;53.78025;57.57289;0.0004;0.00024
1183;24,5 jaar;2012;53.86433;57.64276;0.00039;0.00024
1184;24,5 jaar;2013;53.94158;57.70811;0.00039;0.00023
1185;24,5 jaar;2014;54.013;57.7689;0.00038;0.00022
1186;24,5 jaar;2015;54.07936;57.82521;0.00037;0.00022
1187;24,5 jaar;2016;54.14133;57.87721;0.00036;0.00021
1188;24,5 jaar;2017;54.19943;57.92508;0.00035;0.00021
1189;24,5 jaar;2018;54.25412;57.96906;0.00035;0.00021
1190;24,5 jaar;2019;54.30577;58.00939;0.00034;0.0002
1191;24,5 jaar;2020;54.35472;58.0463;0.00034;0.0002
1192;24,5 jaar;2021;54.40125;58.08003;0.00033;0.00019
1193;24,5 jaar;2022;54.44561;58.11082;0.00033;0.00019
1194;24,5 jaar;2023;54.48804;58.13889;0.00032;0.00019
1195;24,5 jaar;2024;54.52873;58.16443;0.00032;0.00019
1196;24,5 jaar;2025;54.56787;58.18765;0.00032;0.00018
1197;24,5 jaar;2026;54.60564;58.20874;0.00031;0.00018
1198;24,5 jaar;2027;54.64218;58.22786;0.00031;0.00018
1199;24,5 jaar;2028;54.67764;58.24517;0.00031;0.00018
1200;24,5 jaar;2029;54.71217;58.26082;0.0003;0.00018
1201;24,5 jaar;2030;54.74588;58.27494;0.0003;0.00017
1202;24,5 jaar;2031;54.7789;58.28768;0.0003;0.00017
1203;24,5 jaar;2032;54.81135;58.29914;0.00029;0.00017
1204;24,5 jaar;2033;54.84333;58.30943;0.00029;0.00017
1205;24,5 jaar;2034;54.87496;58.31865;0.00029;0.00017
1206;24,5 jaar;2035;54.90634;58.32691;0.00029;0.00017
1207;24,5 jaar;2036;54.93758;58.33428;0.00029;0.00016
1208;24,5 jaar;2037;54.96879;58.34085;0.00028;0.00016
1209;24,5 jaar;2038;55.00007;58.34669;0.00028;0.00016
1210;24,5 jaar;2039;55.03153;58.35188;0.00028;0.00016
1211;24,5 jaar;2040;55.06329;58.35648;0.00028;0.00016
1212;24,5 jaar;2041;55.09547;58.36055;0.00028;0.00016
1213;24,5 jaar;2042;55.12818;58.36416;0.00027;0.00016
1214;24,5 jaar;2043;55.16156;58.36736;0.00027;0.00016
1215;24,5 jaar;2044;55.19575;58.37019;0.00027;0.00015
1216;24,5 jaar;2045;55.23091;58.37272;0.00027;0.00015
1217;24,5 jaar;2046;55.26718;58.37499;0.00027;0.00015
1218;24,5 jaar;2047;55.30476;58.37704;0.00027;0.00015
1219;24,5 jaar;2048;55.34383;58.37892;0.00026;0.00015
1220;24,5 jaar;2049;55.38461;58.38067;0.00026;0.00015
1221;24,5 jaar;2050;55.42733;58.38235;0.00026;0.00015
1222;25,5 jaar;2004;51.78095;56.13247;0.00048;0.00033
1223;25,5 jaar;2005;51.99776;56.18824;0.00047;0.00032
1224;25,5 jaar;2006;52.18521;56.23786;0.00045;0.00031
1225;25,5 jaar;2007;52.34967;56.3007;0.00044;0.0003
1226;25,5 jaar;2008;52.49596;56.35465;0.00042;0.00029
1227;25,5 jaar;2009;52.60895;56.4353;0.00041;0.00028
1228;25,5 jaar;2010;52.71021;56.51293;0.0004;0.00027
1229;25,5 jaar;2011;52.80182;56.58672;0.00039;0.00026
1230;25,5 jaar;2012;52.88539;56.65623;0.00038;0.00026
1231;25,5 jaar;2013;52.96217;56.72124;0.00037;0.00025
1232;25,5 jaar;2014;53.03315;56.78172;0.00036;0.00024
1233;25,5 jaar;2015;53.09911;56.83775;0.00036;0.00024
1234;25,5 jaar;2016;53.16071;56.88947;0.00035;0.00023
1235;25,5 jaar;2017;53.21847;56.9371;0.00034;0.00023
1236;25,5 jaar;2018;53.27284;56.98086;0.00034;0.00023
1237;25,5 jaar;2019;53.3242;57.02097;0.00033;0.00022
1238;25,5 jaar;2020;53.37287;57.05769;0.00033;0.00022
1239;25,5 jaar;2021;53.41915;57.09124;0.00032;0.00021
1240;25,5 jaar;2022;53.46328;57.12186;0.00032;0.00021
1241;25,5 jaar;2023;53.50549;57.14976;0.00031;0.00021
1242;25,5 jaar;2024;53.54598;57.17516;0.00031;0.00021
1243;25,5 jaar;2025;53.58493;57.19824;0.00031;0.0002
1244;25,5 jaar;2026;53.62252;57.2192;0.0003;0.0002
1245;25,5 jaar;2027;53.65889;57.23819;0.0003;0.0002
1246;25,5 jaar;2028;53.6942;57.25539;0.0003;0.0002
1247;25,5 jaar;2029;53.72858;57.27093;0.0003;0.00019
1248;25,5 jaar;2030;53.76215;57.28495;0.00029;0.00019
1249;25,5 jaar;2031;53.79504;57.29759;0.00029;0.00019
1250;25,5 jaar;2032;53.82737;57.30895;0.00029;0.00019
1251;25,5 jaar;2033;53.85923;57.31916;0.00029;0.00019
1252;25,5 jaar;2034;53.89075;57.3283;0.00028;0.00019
1253;25,5 jaar;2035;53.92202;57.33647;0.00028;0.00018
1254;25,5 jaar;2036;53.95316;57.34377;0.00028;0.00018
1255;25,5 jaar;2037;53.98427;57.35026;0.00028;0.00018
1256;25,5 jaar;2038;54.01545;57.35603;0.00028;0.00018
1257;25,5 jaar;2039;54.04682;57.36115;0.00027;0.00018
1258;25,5 jaar;2040;54.07849;57.36569;0.00027;0.00018
1259;25,5 jaar;2041;54.11058;57.3697;0.00027;0.00018
1260;25,5 jaar;2042;54.1432;57.37324;0.00027;0.00018
1261;25,5 jaar;2043;54.1765;57.37638;0.00027;0.00017
1262;25,5 jaar;2044;54.21061;57.37915;0.00027;0.00017
1263;25,5 jaar;2045;54.24568;57.38162;0.00026;0.00017
1264;25,5 jaar;2046;54.28187;57.38383;0.00026;0.00017
1265;25,5 jaar;2047;54.31937;57.38583;0.00026;0.00017
1266;25,5 jaar;2048;54.35836;57.38766;0.00026;0.00017
1267;25,5 jaar;2049;54.39905;57.38936;0.00026;0.00017
1268;25,5 jaar;2050;54.44169;57.39098;0.00026;0.00017
1269;26,5 jaar;2004;50.80583;55.15094;0.00065;0.00028
1270;26,5 jaar;2005;51.02181;55.20604;0.00063;0.00027
1271;26,5 jaar;2006;51.20849;55.25508;0.00061;0.00026
1272;26,5 jaar;2007;51.37225;55.31737;0.00059;0.00025
1273;26,5 jaar;2008;51.51787;55.37083;0.00057;0.00025
1274;26,5 jaar;2009;51.63029;55.45099;0.00055;0.00024
1275;26,5 jaar;2010;51.73103;55.52818;0.00054;0.00023
1276;26,5 jaar;2011;51.82215;55.60156;0.00053;0.00023
1277;26,5 jaar;2012;51.90527;55.67069;0.00052;0.00022
1278;26,5 jaar;2013;51.98163;55.73535;0.0005;0.00021
1279;26,5 jaar;2014;52.05223;55.79551;0.00049;0.00021
1280;26,5 jaar;2015;52.11784;55.85124;0.00049;0.00021
1281;26,5 jaar;2016;52.17911;55.90269;0.00048;0.0002
1282;26,5 jaar;2017;52.23656;55.95007;0.00047;0.0002
1283;26,5 jaar;2018;52.29065;55.99359;0.00046;0.00019
1284;26,5 jaar;2019;52.34175;56.03348;0.00046;0.00019
1285;26,5 jaar;2020;52.39019;56.07;0.00045;0.00019
1286;26,5 jaar;2021;52.43624;56.10336;0.00044;0.00019
1287;26,5 jaar;2022;52.48016;56.13381;0.00044;0.00018
1288;26,5 jaar;2023;52.52218;56.16155;0.00043;0.00018
1289;26,5 jaar;2024;52.56248;56.1868;0.00043;0.00018
1290;26,5 jaar;2025;52.60127;56.20974;0.00042;0.00018
1291;26,5 jaar;2026;52.63869;56.23056;0.00042;0.00017
1292;26,5 jaar;2027;52.67492;56.24943;0.00041;0.00017
1293;26,5 jaar;2028;52.71009;56.26651;0.00041;0.00017
1294;26,5 jaar;2029;52.74433;56.28194;0.00041;0.00017
1295;26,5 jaar;2030;52.77778;56.29586;0.0004;0.00017
1296;26,5 jaar;2031;52.81055;56.3084;0.0004;0.00017
1297;26,5 jaar;2032;52.84276;56.31967;0.0004;0.00017
1298;26,5 jaar;2033;52.87451;56.32978;0.0004;0.00016
1299;26,5 jaar;2034;52.90593;56.33884;0.00039;0.00016
1300;26,5 jaar;2035;52.9371;56.34693;0.00039;0.00016
1301;26,5 jaar;2036;52.96814;56.35415;0.00039;0.00016
1302;26,5 jaar;2037;52.99916;56.36057;0.00038;0.00016
1303;26,5 jaar;2038;53.03025;56.36627;0.00038;0.00016
1304;26,5 jaar;2039;53.06153;56.37132;0.00038;0.00016
1305;26,5 jaar;2040;53.09312;56.37579;0.00038;0.00016
1306;26,5 jaar;2041;53.12512;56.37973;0.00037;0.00016
1307;26,5 jaar;2042;53.15767;56.38322;0.00037;0.00015
1308;26,5 jaar;2043;53.19089;56.38629;0.00037;0.00015
1309;26,5 jaar;2044;53.22492;56.38901;0.00037;0.00015
1310;26,5 jaar;2045;53.25991;56.39142;0.00037;0.00015
1311;26,5 jaar;2046;53.29603;56.39358;0.00036;0.00015
1312;26,5 jaar;2047;53.33345;56.39552;0.00036;0.00015
1313;26,5 jaar;2048;53.37236;56.39729;0.00036;0.00015
1314;26,5 jaar;2049;53.41298;56.39894;0.00036;0.00015
1315;26,5 jaar;2050;53.45554;56.40051;0.00036;0.00015
1316;27,5 jaar;2004;49.83849;54.16618;0.0005;0.00033
1317;27,5 jaar;2005;50.05346;54.22077;0.00048;0.00032
1318;27,5 jaar;2006;50.2392;54.26935;0.00047;0.00031
1319;27,5 jaar;2007;50.40208;54.33121;0.00045;0.0003
1320;27,5 jaar;2008;50.54689;54.38429;0.00044;0.00029
1321;27,5 jaar;2009;50.6586;54.46407;0.00043;0.00028
1322;27,5 jaar;2010;50.75868;54.54091;0.00042;0.00028
1323;27,5 jaar;2011;50.8492;54.61397;0.00041;0.00027
1324;27,5 jaar;2012;50.93177;54.6828;0.0004;0.00026
1325;27,5 jaar;2013;51.00761;54.74719;0.00039;0.00026
1326;27,5 jaar;2014;51.07773;54.8071;0.00038;0.00025
1327;27,5 jaar;2015;51.1429;54.8626;0.00038;0.00025
1328;27,5 jaar;2016;51.20376;54.91384;0.00037;0.00024
1329;27,5 jaar;2017;51.26084;54.96102;0.00037;0.00024
1330;27,5 jaar;2018;51.31458;55.00435;0.00036;0.00024
1331;27,5 jaar;2019;51.36535;55.04408;0.00036;0.00023
1332;27,5 jaar;2020;51.41349;55.08044;0.00035;0.00023
1333;27,5 jaar;2021;51.45926;55.11366;0.00035;0.00023
1334;27,5 jaar;2022;51.50291;55.14397;0.00034;0.00022
1335;27,5 jaar;2023;51.54468;55.17159;0.00034;0.00022
1336;27,5 jaar;2024;51.58476;55.19672;0.00034;0.00022
1337;27,5 jaar;2025;51.62332;55.21955;0.00033;0.00022
1338;27,5 jaar;2026;51.66055;55.24027;0.00033;0.00021
1339;27,5 jaar;2027;51.69658;55.25904;0.00033;0.00021
1340;27,5 jaar;2028;51.73157;55.27603;0.00032;0.00021
1341;27,5 jaar;2029;51.76564;55.29138;0.00032;0.00021
1342;27,5 jaar;2030;51.79892;55.30522;0.00032;0.00021
1343;27,5 jaar;2031;51.83154;55.31768;0.00032;0.00021
1344;27,5 jaar;2032;51.8636;55.32888;0.00031;0.0002
1345;27,5 jaar;2033;51.89521;55.33893;0.00031;0.0002
1346;27,5 jaar;2034;51.92649;55.34792;0.00031;0.0002
1347;27,5 jaar;2035;51.95753;55.35595;0.00031;0.0002
1348;27,5 jaar;2036;51.98845;55.36311;0.00031;0.0002
1349;27,5 jaar;2037;52.01934;55.36947;0.0003;0.0002
1350;27,5 jaar;2038;52.05032;55.37512;0.0003;0.0002
1351;27,5 jaar;2039;52.08149;55.38012;0.0003;0.0002
1352;27,5 jaar;2040;52.11296;55.38454;0.0003;0.00019
1353;27,5 jaar;2041;52.14486;55.38843;0.0003;0.00019
1354;27,5 jaar;2042;52.1773;55.39187;0.00029;0.00019
1355;27,5 jaar;2043;52.21041;55.3949;0.00029;0.00019
1356;27,5 jaar;2044;52.24434;55.39757;0.00029;0.00019
1357;27,5 jaar;2045;52.27923;55.39994;0.00029;0.00019
1358;27,5 jaar;2046;52.31525;55.40205;0.00029;0.00019
1359;27,5 jaar;2047;52.35257;55.40395;0.00029;0.00019
1360;27,5 jaar;2048;52.39138;55.40569;0.00028;0.00019
1361;27,5 jaar;2049;52.4319;55.4073;0.00028;0.00019
1362;27,5 jaar;2050;52.47436;55.40883;0.00028;0.00019
1363;28,5 jaar;2004;48.86301;53.1839;0.00063;0.00037
1364;28,5 jaar;2005;49.07726;53.23791;0.00061;0.00036
1365;28,5 jaar;2006;49.26234;53.286;0.00059;0.00035
1366;28,5 jaar;2007;49.4246;53.34739;0.00058;0.00034
1367;28,5 jaar;2008;49.56884;53.40006;0.00056;0.00033
1368;28,5 jaar;2009;49.68005;53.47943;0.00055;0.00032
1369;28,5 jaar;2010;49.77967;53.55588;0.00054;0.00032
1370;28,5 jaar;2011;49.86977;53.62859;0.00053;0.00031
1371;28,5 jaar;2012;49.95194;53.6971;0.00052;0.0003
1372;28,5 jaar;2013;50.02742;53.76119;0.00051;0.0003
1373;28,5 jaar;2014;50.0972;53.82083;0.0005;0.00029
1374;28,5 jaar;2015;50.16206;53.87608;0.00049;0.00029
1375;28,5 jaar;2016;50.22263;53.92709;0.00048;0.00028
1376;28,5 jaar;2017;50.27944;53.97405;0.00048;0.00028
1377;28,5 jaar;2018;50.33293;54.01719;0.00047;0.00027
1378;28,5 jaar;2019;50.38347;54.05674;0.00046;0.00027
1379;28,5 jaar;2020;50.43138;54.09293;0.00046;0.00027
1380;28,5 jaar;2021;50.47695;54.12599;0.00045;0.00026
1381;28,5 jaar;2022;50.52042;54.15616;0.00045;0.00026
1382;28,5 jaar;2023;50.56201;54.18364;0.00044;0.00026
1383;28,5 jaar;2024;50.60192;54.20864;0.00044;0.00026
1384;28,5 jaar;2025;50.64033;54.23136;0.00043;0.00025
1385;28,5 jaar;2026;50.6774;54.25197;0.00043;0.00025
1386;28,5 jaar;2027;50.7133;54.27064;0.00043;0.00025
1387;28,5 jaar;2028;50.74815;54.28753;0.00042;0.00025
1388;28,5 jaar;2029;50.7821;54.30279;0.00042;0.00024
1389;28,5 jaar;2030;50.81526;54.31654;0.00042;0.00024
1390;28,5 jaar;2031;50.84776;54.32893;0.00041;0.00024
1391;28,5 jaar;2032;50.87971;54.34005;0.00041;0.00024
1392;28,5 jaar;2033;50.91122;54.35002;0.00041;0.00024
1393;28,5 jaar;2034;50.9424;54.35895;0.0004;0.00024
1394;28,5 jaar;2035;50.97335;54.36691;0.0004;0.00024
1395;28,5 jaar;2036;51.00417;54.37401;0.0004;0.00024
1396;28,5 jaar;2037;51.03497;54.38031;0.0004;0.00023
1397;28,5 jaar;2038;51.06586;54.3859;0.00039;0.00023
1398;28,5 jaar;2039;51.09695;54.39085;0.00039;0.00023
1399;28,5 jaar;2040;51.12834;54.39521;0.00039;0.00023
1400;28,5 jaar;2041;51.16016;54.39906;0.00039;0.00023
1401;28,5 jaar;2042;51.19252;54.40245;0.00039;0.00023
1402;28,5 jaar;2043;51.22555;54.40543;0.00038;0.00023
1403;28,5 jaar;2044;51.25941;54.40806;0.00038;0.00023
1404;28,5 jaar;2045;51.29422;54.41038;0.00038;0.00023
1405;28,5 jaar;2046;51.33017;54.41245;0.00038;0.00023
1406;28,5 jaar;2047;51.36742;54.41431;0.00038;0.00023
1407;28,5 jaar;2048;51.40616;54.416;0.00037;0.00022
1408;28,5 jaar;2049;51.44661;54.41757;0.00037;0.00022
1409;28,5 jaar;2050;51.489;54.41906;0.00037;0.00022
1410;29,5 jaar;2004;47.89364;52.20355;0.00072;0.00041
1411;29,5 jaar;2005;48.10707;52.25698;0.0007;0.00039
1412;29,5 jaar;2006;48.29137;52.30456;0.00068;0.00038
1413;29,5 jaar;2007;48.4529;52.36547;0.00066;0.00037
1414;29,5 jaar;2008;48.59646;52.41771;0.00065;0.00037
1415;29,5 jaar;2009;48.7071;52.49665;0.00063;0.00036
1416;29,5 jaar;2010;48.80617;52.57271;0.00062;0.00035
1417;29,5 jaar;2011;48.89577;52.64506;0.00061;0.00034
1418;29,5 jaar;2012;48.97747;52.71324;0.00059;0.00034
1419;29,5 jaar;2013;49.05253;52.77702;0.00058;0.00033
