ID;Woningtype;Bouwjaarklasse;RegioS;Perioden;BeginstandWoningvoorraad_1;GemiddeldeOppervlakte_2
1030;Totaal;Totaal;Ameland;2020;1737.0;142.0
1031;Totaal;Totaal;Ameland;2021;1753.0;142.0
1032;Totaal;Totaal;Ameland;2022;1778.0;149.0
1033;Totaal;Totaal;Ameland;2023;1859.0;144.0
1034;Totaal;Totaal;Ameland;2024;1891.0;143.0
1035;Totaal;Totaal;Ameland;2025;1913.0;142.0
1036;Totaal;Totaal;Amersfoort;2012;63442.0;120.0
1037;Totaal;Totaal;Amersfoort;2013;63856.0;120.0
1038;Totaal;Totaal;Amersfoort;2014;64455.0;120.0
1039;Totaal;Totaal;Amersfoort;2015;64833.0;120.0
1040;Totaal;Totaal;Amersfoort;2016;65289.0;120.0
1041;Totaal;Totaal;Amersfoort;2017;66034.0;120.0
1042;Totaal;Totaal;Amersfoort;2018;66530.0;120.0
1043;Totaal;Totaal;Amersfoort;2019;67181.0;120.0
1044;Totaal;Totaal;Amersfoort;2020;67722.0;114.0
1045;Totaal;Totaal;Amersfoort;2021;68809.0;112.0
1046;Totaal;Totaal;Amersfoort;2022;69962.0;112.0
1047;Totaal;Totaal;Amersfoort;2023;70722.0;112.0
1048;Totaal;Totaal;Amersfoort;2024;71416.0;112.0
1049;Totaal;Totaal;Amersfoort;2025;72367.0;112.0
1050;Totaal;Totaal;Amstelveen;2012;41304.0;102.0
1051;Totaal;Totaal;Amstelveen;2013;41616.0;102.0
1052;Totaal;Totaal;Amstelveen;2014;42395.0;101.0
1053;Totaal;Totaal;Amstelveen;2015;42736.0;102.0
1054;Totaal;Totaal;Amstelveen;2016;43045.0;102.0
1055;Totaal;Totaal;Amstelveen;2017;41649.0;107.0
1056;Totaal;Totaal;Amstelveen;2018;41782.0;107.0
1057;Totaal;Totaal;Amstelveen;2019;42035.0;107.0
1058;Totaal;Totaal;Amstelveen;2020;42310.0;108.0
1059;Totaal;Totaal;Amstelveen;2021;42251.0;108.0
1060;Totaal;Totaal;Amstelveen;2022;42402.0;109.0
1061;Totaal;Totaal;Amstelveen;2023;42880.0;108.0
1062;Totaal;Totaal;Amstelveen;2024;42918.0;109.0
1063;Totaal;Totaal;Amstelveen;2025;43578.0;108.0
1064;Totaal;Totaal;Amsterdam;2012;408888.0;73.0
1065;Totaal;Totaal;Amsterdam;2013;411127.0;74.0
1066;Totaal;Totaal;Amsterdam;2014;413697.0;75.0
1067;Totaal;Totaal;Amsterdam;2015;416966.0;75.0
1068;Totaal;Totaal;Amsterdam;2016;424390.0;75.0
1069;Totaal;Totaal;Amsterdam;2017;428035.0;75.0
1070;Totaal;Totaal;Amsterdam;2018;432715.0;76.0
1071;Totaal;Totaal;Amsterdam;2019;441490.0;76.0
1072;Totaal;Totaal;Amsterdam;2020;447351.0;76.0
1073;Totaal;Totaal;Amsterdam;2021;449989.0;76.0
1074;Totaal;Totaal;Amsterdam;2022;458397.0;76.0
1075;Totaal;Totaal;Amsterdam;2023;474866.0;77.0
1076;Totaal;Totaal;Amsterdam;2024;480852.0;77.0
1077;Totaal;Totaal;Amsterdam;2025;486769.0;77.0
1078;Totaal;Totaal;Apeldoorn;2012;67968.0;117.0
1079;Totaal;Totaal;Apeldoorn;2013;68319.0;118.0
1080;Totaal;Totaal;Apeldoorn;2014;69507.0;117.0
1081;Totaal;Totaal;Apeldoorn;2015;69804.0;117.0
1082;Totaal;Totaal;Apeldoorn;2016;70615.0;117.0
1083;Totaal;Totaal;Apeldoorn;2017;71050.0;117.0
1084;Totaal;Totaal;Apeldoorn;2018;71526.0;117.0
1085;Totaal;Totaal;Apeldoorn;2019;72445.0;117.0
1086;Totaal;Totaal;Apeldoorn;2020;73244.0;117.0
1087;Totaal;Totaal;Apeldoorn;2021;74184.0;117.0
1088;Totaal;Totaal;Apeldoorn;2022;74603.0;120.0
1089;Totaal;Totaal;Apeldoorn;2023;75096.0;120.0
1090;Totaal;Totaal;Apeldoorn;2024;75659.0;120.0
1091;Totaal;Totaal;Apeldoorn;2025;75994.0;120.0
1092;Totaal;Totaal;Appingedam;2012;5732.0;119.0
1093;Totaal;Totaal;Appingedam;2013;5785.0;119.0
1094;Totaal;Totaal;Appingedam;2014;5840.0;118.0
1095;Totaal;Totaal;Appingedam;2015;5850.0;118.0
1096;Totaal;Totaal;Appingedam;2016;5881.0;118.0
1097;Totaal;Totaal;Appingedam;2017;5899.0;118.0
1098;Totaal;Totaal;Appingedam;2018;5925.0;118.0
1099;Totaal;Totaal;Appingedam;2019;6032.0;118.0
1100;Totaal;Totaal;Appingedam;2020;6042.0;118.0
1101;Totaal;Totaal;Appingedam;2021;;
1102;Totaal;Totaal;Appingedam;2022;;
1103;Totaal;Totaal;Appingedam;2023;;
1104;Totaal;Totaal;Appingedam;2024;;
1105;Totaal;Totaal;Appingedam;2025;;
1106;Totaal;Totaal;Arnhem;2012;69605.0;103.0
1107;Totaal;Totaal;Arnhem;2013;70571.0;104.0
1108;Totaal;Totaal;Arnhem;2014;71114.0;104.0
1109;Totaal;Totaal;Arnhem;2015;71962.0;104.0
1110;Totaal;Totaal;Arnhem;2016;72711.0;104.0
1111;Totaal;Totaal;Arnhem;2017;73640.0;104.0
1112;Totaal;Totaal;Arnhem;2018;74416.0;104.0
1113;Totaal;Totaal;Arnhem;2019;75632.0;104.0
1114;Totaal;Totaal;Arnhem;2020;76737.0;104.0
1115;Totaal;Totaal;Arnhem;2021;77839.0;104.0
1116;Totaal;Totaal;Arnhem;2022;79065.0;104.0
1117;Totaal;Totaal;Arnhem;2023;79817.0;104.0
1118;Totaal;Totaal;Arnhem;2024;80665.0;104.0
1119;Totaal;Totaal;Arnhem;2025;81530.0;103.0
1120;Totaal;Totaal;Assen;2012;29854.0;124.0
1121;Totaal;Totaal;Assen;2013;30183.0;124.0
1122;Totaal;Totaal;Assen;2014;30539.0;124.0
1123;Totaal;Totaal;Assen;2015;30737.0;123.0
1124;Totaal;Totaal;Assen;2016;30691.0;123.0
1125;Totaal;Totaal;Assen;2017;30995.0;123.0
1126;Totaal;Totaal;Assen;2018;31424.0;122.0
1127;Totaal;Totaal;Assen;2019;31570.0;123.0
1128;Totaal;Totaal;Assen;2020;32154.0;122.0
1129;Totaal;Totaal;Assen;2021;32538.0;122.0
1130;Totaal;Totaal;Assen;2022;32680.0;122.0
1131;Totaal;Totaal;Assen;2023;32998.0;119.0
1132;Totaal;Totaal;Assen;2024;33215.0;119.0
1133;Totaal;Totaal;Assen;2025;33401.0;119.0
1134;Totaal;Totaal;Asten;2012;6337.0;164.0
1135;Totaal;Totaal;Asten;2013;6464.0;163.0
1136;Totaal;Totaal;Asten;2014;6662.0;160.0
1137;Totaal;Totaal;Asten;2015;6698.0;161.0
1138;Totaal;Totaal;Asten;2016;6717.0;163.0
1139;Totaal;Totaal;Asten;2017;6768.0;163.0
1140;Totaal;Totaal;Asten;2018;6803.0;162.0
1141;Totaal;Totaal;Asten;2019;6853.0;162.0
1142;Totaal;Totaal;Asten;2020;6899.0;162.0
1143;Totaal;Totaal;Asten;2021;7069.0;162.0
1144;Totaal;Totaal;Asten;2022;7146.0;162.0
1145;Totaal;Totaal;Asten;2023;7225.0;162.0
1146;Totaal;Totaal;Asten;2024;7335.0;161.0
1147;Totaal;Totaal;Asten;2025;7436.0;160.0
1148;Totaal;Totaal;Baarle-Nassau;2012;2681.0;153.0
1149;Totaal;Totaal;Baarle-Nassau;2013;2706.0;152.0
1150;Totaal;Totaal;Baarle-Nassau;2014;2727.0;153.0
1151;Totaal;Totaal;Baarle-Nassau;2015;2744.0;152.0
1152;Totaal;Totaal;Baarle-Nassau;2016;2746.0;152.0
1153;Totaal;Totaal;Baarle-Nassau;2017;2770.0;155.0
1154;Totaal;Totaal;Baarle-Nassau;2018;2832.0;154.0
1155;Totaal;Totaal;Baarle-Nassau;2019;2852.0;155.0
1156;Totaal;Totaal;Baarle-Nassau;2020;2875.0;157.0
1157;Totaal;Totaal;Baarle-Nassau;2021;2916.0;158.0
1158;Totaal;Totaal;Baarle-Nassau;2022;2955.0;162.0
1159;Totaal;Totaal;Baarle-Nassau;2023;2962.0;163.0
1160;Totaal;Totaal;Baarle-Nassau;2024;3012.0;162.0
1161;Totaal;Totaal;Baarle-Nassau;2025;3086.0;165.0
1162;Totaal;Totaal;Baarn;2012;11071.0;120.0
1163;Totaal;Totaal;Baarn;2013;11228.0;119.0
1164;Totaal;Totaal;Baarn;2014;11439.0;118.0
1165;Totaal;Totaal;Baarn;2015;11586.0;117.0
1166;Totaal;Totaal;Baarn;2016;11586.0;118.0
1167;Totaal;Totaal;Baarn;2017;11676.0;116.0
1168;Totaal;Totaal;Baarn;2018;11564.0;117.0
1169;Totaal;Totaal;Baarn;2019;11647.0;117.0
1170;Totaal;Totaal;Baarn;2020;11679.0;117.0
1171;Totaal;Totaal;Baarn;2021;11700.0;117.0
1172;Totaal;Totaal;Baarn;2022;11766.0;117.0
1173;Totaal;Totaal;Baarn;2023;11790.0;118.0
1174;Totaal;Totaal;Baarn;2024;11923.0;117.0
1175;Totaal;Totaal;Baarn;2025;11947.0;118.0
1176;Totaal;Totaal;Barendrecht;2012;18421.0;124.0
1177;Totaal;Totaal;Barendrecht;2013;18760.0;124.0
1178;Totaal;Totaal;Barendrecht;2014;18806.0;124.0
1179;Totaal;Totaal;Barendrecht;2015;18867.0;124.0
1180;Totaal;Totaal;Barendrecht;2016;18918.0;124.0
1181;Totaal;Totaal;Barendrecht;2017;19131.0;125.0
1182;Totaal;Totaal;Barendrecht;2018;19184.0;125.0
1183;Totaal;Totaal;Barendrecht;2019;19256.0;125.0
1184;Totaal;Totaal;Barendrecht;2020;19416.0;124.0
1185;Totaal;Totaal;Barendrecht;2021;19433.0;124.0
1186;Totaal;Totaal;Barendrecht;2022;19594.0;127.0
1187;Totaal;Totaal;Barendrecht;2023;19750.0;127.0
1188;Totaal;Totaal;Barendrecht;2024;19697.0;127.0
1189;Totaal;Totaal;Barendrecht;2025;19676.0;127.0
1190;Totaal;Totaal;Barneveld;2012;19699.0;129.0
1191;Totaal;Totaal;Barneveld;2013;19835.0;129.0
1192;Totaal;Totaal;Barneveld;2014;20118.0;128.0
1193;Totaal;Totaal;Barneveld;2015;20598.0;127.0
1194;Totaal;Totaal;Barneveld;2016;20938.0;127.0
1195;Totaal;Totaal;Barneveld;2017;21330.0;126.0
1196;Totaal;Totaal;Barneveld;2018;21926.0;125.0
1197;Totaal;Totaal;Barneveld;2019;22249.0;126.0
1198;Totaal;Totaal;Barneveld;2020;22799.0;126.0
1199;Totaal;Totaal;Barneveld;2021;23146.0;126.0
1200;Totaal;Totaal;Barneveld;2022;23379.0;135.0
1201;Totaal;Totaal;Barneveld;2023;23576.0;136.0
1202;Totaal;Totaal;Barneveld;2024;24148.0;135.0
1203;Totaal;Totaal;Barneveld;2025;24446.0;135.0
1204;Totaal;Totaal;Bedum;2012;4424.0;146.0
1205;Totaal;Totaal;Bedum;2013;4464.0;146.0
1206;Totaal;Totaal;Bedum;2014;4500.0;145.0
1207;Totaal;Totaal;Bedum;2015;4529.0;145.0
1208;Totaal;Totaal;Bedum;2016;4570.0;146.0
1209;Totaal;Totaal;Bedum;2017;4569.0;147.0
1210;Totaal;Totaal;Bedum;2018;4614.0;146.0
1211;Totaal;Totaal;Bedum;2019;;
1212;Totaal;Totaal;Bedum;2020;;
1213;Totaal;Totaal;Bedum;2021;;
1214;Totaal;Totaal;Bedum;2022;;
1215;Totaal;Totaal;Bedum;2023;;
1216;Totaal;Totaal;Bedum;2024;;
1217;Totaal;Totaal;Bedum;2025;;
1218;Totaal;Totaal;Beek (L.);2012;7360.0;145.0
1219;Totaal;Totaal;Beek (L.);2013;7373.0;145.0
1220;Totaal;Totaal;Beek (L.);2014;7417.0;145.0
1221;Totaal;Totaal;Beek (L.);2015;7416.0;145.0
1222;Totaal;Totaal;Beek (L.);2016;7415.0;145.0
1223;Totaal;Totaal;Beek (L.);2017;7410.0;145.0
1224;Totaal;Totaal;Beek (L.);2018;7424.0;145.0
1225;Totaal;Totaal;Beek (L.);2019;7485.0;145.0
1226;Totaal;Totaal;Beek (L.);2020;7488.0;145.0
1227;Totaal;Totaal;Beek (L.);2021;7496.0;145.0
1228;Totaal;Totaal;Beek (L.);2022;7505.0;147.0
1229;Totaal;Totaal;Beek (L.);2023;7547.0;147.0
1230;Totaal;Totaal;Beek (L.);2024;7550.0;146.0
1231;Totaal;Totaal;Beek (L.);2025;7581.0;146.0
1232;Totaal;Totaal;Beekdaelen;2012;;
1233;Totaal;Totaal;Beekdaelen;2013;;
1234;Totaal;Totaal;Beekdaelen;2014;;
1235;Totaal;Totaal;Beekdaelen;2015;;
1236;Totaal;Totaal;Beekdaelen;2016;;
1237;Totaal;Totaal;Beekdaelen;2017;;
1238;Totaal;Totaal;Beekdaelen;2018;;
1239;Totaal;Totaal;Beekdaelen;2019;16635.0;162.0
1240;Totaal;Totaal;Beekdaelen;2020;16635.0;163.0
1241;Totaal;Totaal;Beekdaelen;2021;16711.0;163.0
1242;Totaal;Totaal;Beekdaelen;2022;16722.0;165.0
1243;Totaal;Totaal;Beekdaelen;2023;16765.0;165.0
1244;Totaal;Totaal;Beekdaelen;2024;16822.0;165.0
1245;Totaal;Totaal;Beekdaelen;2025;16915.0;164.0
1246;Totaal;Totaal;Beemster;2012;3422.0;154.0
1247;Totaal;Totaal;Beemster;2013;3432.0;154.0
1248;Totaal;Totaal;Beemster;2014;3635.0;153.0
1249;Totaal;Totaal;Beemster;2015;3641.0;153.0
1250;Totaal;Totaal;Beemster;2016;3657.0;154.0
1251;Totaal;Totaal;Beemster;2017;3790.0;153.0
1252;Totaal;Totaal;Beemster;2018;3836.0;153.0
1253;Totaal;Totaal;Beemster;2019;3941.0;153.0
1254;Totaal;Totaal;Beemster;2020;4036.0;162.0
1255;Totaal;Totaal;Beemster;2021;4051.0;163.0
1256;Totaal;Totaal;Beemster;2022;;
1257;Totaal;Totaal;Beemster;2023;;
1258;Totaal;Totaal;Beemster;2024;;
1259;Totaal;Totaal;Beemster;2025;;
1260;Totaal;Totaal;Beesel;2012;5939.0;142.0
1261;Totaal;Totaal;Beesel;2013;5925.0;142.0
1262;Totaal;Totaal;Beesel;2014;5904.0;143.0
1263;Totaal;Totaal;Beesel;2015;5911.0;143.0
1264;Totaal;Totaal;Beesel;2016;5882.0;143.0
1265;Totaal;Totaal;Beesel;2017;5888.0;143.0
1266;Totaal;Totaal;Beesel;2018;5946.0;143.0
1267;Totaal;Totaal;Beesel;2019;5959.0;143.0
1268;Totaal;Totaal;Beesel;2020;5965.0;143.0
1269;Totaal;Totaal;Beesel;2021;6040.0;143.0
1270;Totaal;Totaal;Beesel;2022;6067.0;142.0
1271;Totaal;Totaal;Beesel;2023;6095.0;142.0
1272;Totaal;Totaal;Beesel;2024;6107.0;142.0
1273;Totaal;Totaal;Beesel;2025;6218.0;141.0
1274;Totaal;Totaal;Bellingwedde;2012;4168.0;193.0
1275;Totaal;Totaal;Bellingwedde;2013;4136.0;194.0
1276;Totaal;Totaal;Bellingwedde;2014;4136.0;194.0
1277;Totaal;Totaal;Bellingwedde;2015;4128.0;194.0
1278;Totaal;Totaal;Bellingwedde;2016;4116.0;194.0
1279;Totaal;Totaal;Bellingwedde;2017;4117.0;193.0
1280;Totaal;Totaal;Bellingwedde;2018;;
1281;Totaal;Totaal;Bellingwedde;2019;;
1282;Totaal;Totaal;Bellingwedde;2020;;
1283;Totaal;Totaal;Bellingwedde;2021;;
1284;Totaal;Totaal;Bellingwedde;2022;;
1285;Totaal;Totaal;Bellingwedde;2023;;
1286;Totaal;Totaal;Bellingwedde;2024;;
1287;Totaal;Totaal;Bellingwedde;2025;;
1288;Totaal;Totaal;Berg en Dal;2012;;
1289;Totaal;Totaal;Berg en Dal;2013;;
1290;Totaal;Totaal;Berg en Dal;2014;;
1291;Totaal;Totaal;Berg en Dal;2015;;
1292;Totaal;Totaal;Berg en Dal;2016;15283.0;134.0
1293;Totaal;Totaal;Berg en Dal;2017;15397.0;134.0
1294;Totaal;Totaal;Berg en Dal;2018;15519.0;134.0
1295;Totaal;Totaal;Berg en Dal;2019;15645.0;135.0
1296;Totaal;Totaal;Berg en Dal;2020;15802.0;134.0
1297;Totaal;Totaal;Berg en Dal;2021;15854.0;135.0
1298;Totaal;Totaal;Berg en Dal;2022;15920.0;135.0
1299;Totaal;Totaal;Berg en Dal;2023;16082.0;135.0
1300;Totaal;Totaal;Berg en Dal;2024;16278.0;135.0
1301;Totaal;Totaal;Berg en Dal;2025;16345.0;135.0
1302;Totaal;Totaal;Bergambacht;2012;3942.0;145.0
1303;Totaal;Totaal;Bergambacht;2013;4019.0;146.0
1304;Totaal;Totaal;Bergambacht;2014;4142.0;144.0
1305;Totaal;Totaal;Bergambacht;2015;;
1306;Totaal;Totaal;Bergambacht;2016;;
1307;Totaal;Totaal;Bergambacht;2017;;
1308;Totaal;Totaal;Bergambacht;2018;;
1309;Totaal;Totaal;Bergambacht;2019;;
1310;Totaal;Totaal;Bergambacht;2020;;
1311;Totaal;Totaal;Bergambacht;2021;;
1312;Totaal;Totaal;Bergambacht;2022;;
1313;Totaal;Totaal;Bergambacht;2023;;
1314;Totaal;Totaal;Bergambacht;2024;;
1315;Totaal;Totaal;Bergambacht;2025;;
1316;Totaal;Totaal;Bergeijk;2012;7456.0;171.0
1317;Totaal;Totaal;Bergeijk;2013;7573.0;170.0
1318;Totaal;Totaal;Bergeijk;2014;7653.0;170.0
1319;Totaal;Totaal;Bergeijk;2015;7679.0;170.0
1320;Totaal;Totaal;Bergeijk;2016;7742.0;170.0
1321;Totaal;Totaal;Bergeijk;2017;7770.0;170.0
1322;Totaal;Totaal;Bergeijk;2018;7810.0;170.0
1323;Totaal;Totaal;Bergeijk;2019;7870.0;171.0
1324;Totaal;Totaal;Bergeijk;2020;7970.0;172.0
1325;Totaal;Totaal;Bergeijk;2021;8027.0;172.0
1326;Totaal;Totaal;Bergeijk;2022;8161.0;171.0
1327;Totaal;Totaal;Bergeijk;2023;8225.0;172.0
1328;Totaal;Totaal;Bergeijk;2024;8343.0;177.0
1329;Totaal;Totaal;Bergeijk;2025;8431.0;176.0
1330;Totaal;Totaal;Bergen (L.);2012;5480.0;147.0
1331;Totaal;Totaal;Bergen (L.);2013;5497.0;147.0
1332;Totaal;Totaal;Bergen (L.);2014;5552.0;147.0
1333;Totaal;Totaal;Bergen (L.);2015;5594.0;151.0
1334;Totaal;Totaal;Bergen (L.);2016;5619.0;151.0
1335;Totaal;Totaal;Bergen (L.);2017;5669.0;151.0
1336;Totaal;Totaal;Bergen (L.);2018;5683.0;151.0
1337;Totaal;Totaal;Bergen (L.);2019;5723.0;151.0
1338;Totaal;Totaal;Bergen (L.);2020;5760.0;151.0
1339;Totaal;Totaal;Bergen (L.);2021;5793.0;151.0
1340;Totaal;Totaal;Bergen (L.);2022;5802.0;158.0
1341;Totaal;Totaal;Bergen (L.);2023;5836.0;158.0
1342;Totaal;Totaal;Bergen (L.);2024;5867.0;159.0
1343;Totaal;Totaal;Bergen (L.);2025;5887.0;158.0
1344;Totaal;Totaal;Bergen (NH.);2012;14658.0;133.0
1345;Totaal;Totaal;Bergen (NH.);2013;14635.0;133.0
1346;Totaal;Totaal;Bergen (NH.);2014;14988.0;131.0
1347;Totaal;Totaal;Bergen (NH.);2015;14986.0;131.0
1348;Totaal;Totaal;Bergen (NH.);2016;14976.0;131.0
1349;Totaal;Totaal;Bergen (NH.);2017;14992.0;131.0
1350;Totaal;Totaal;Bergen (NH.);2018;15113.0;131.0
1351;Totaal;Totaal;Bergen (NH.);2019;15209.0;131.0
1352;Totaal;Totaal;Bergen (NH.);2020;15344.0;130.0
1353;Totaal;Totaal;Bergen (NH.);2021;15353.0;130.0
1354;Totaal;Totaal;Bergen (NH.);2022;15383.0;130.0
1355;Totaal;Totaal;Bergen (NH.);2023;15473.0;131.0
1356;Totaal;Totaal;Bergen (NH.);2024;15491.0;134.0
1357;Totaal;Totaal;Bergen (NH.);2025;15550.0;134.0
1358;Totaal;Totaal;Bergen op Zoom;2012;29604.0;118.0
1359;Totaal;Totaal;Bergen op Zoom;2013;29739.0;118.0
1360;Totaal;Totaal;Bergen op Zoom;2014;29887.0;119.0
1361;Totaal;Totaal;Bergen op Zoom;2015;30010.0;118.0
1362;Totaal;Totaal;Bergen op Zoom;2016;29738.0;119.0
1363;Totaal;Totaal;Bergen op Zoom;2017;29916.0;120.0
1364;Totaal;Totaal;Bergen op Zoom;2018;30047.0;120.0
1365;Totaal;Totaal;Bergen op Zoom;2019;30380.0;120.0
1366;Totaal;Totaal;Bergen op Zoom;2020;30884.0;119.0
1367;Totaal;Totaal;Bergen op Zoom;2021;30921.0;120.0
1368;Totaal;Totaal;Bergen op Zoom;2022;31172.0;121.0
1369;Totaal;Totaal;Bergen op Zoom;2023;31501.0;121.0
1370;Totaal;Totaal;Bergen op Zoom;2024;32087.0;121.0
1371;Totaal;Totaal;Bergen op Zoom;2025;32056.0;121.0
1372;Totaal;Totaal;Berkelland;2012;18879.0;146.0
1373;Totaal;Totaal;Berkelland;2013;19205.0;146.0
1374;Totaal;Totaal;Berkelland;2014;19390.0;145.0
1375;Totaal;Totaal;Berkelland;2015;19299.0;146.0
1376;Totaal;Totaal;Berkelland;2016;19466.0;146.0
1377;Totaal;Totaal;Berkelland;2017;19458.0;147.0
1378;Totaal;Totaal;Berkelland;2018;19492.0;146.0
1379;Totaal;Totaal;Berkelland;2019;19541.0;146.0
1380;Totaal;Totaal;Berkelland;2020;19525.0;147.0
1381;Totaal;Totaal;Berkelland;2021;19594.0;147.0
1382;Totaal;Totaal;Berkelland;2022;19721.0;147.0
1383;Totaal;Totaal;Berkelland;2023;19840.0;154.0
1384;Totaal;Totaal;Berkelland;2024;19930.0;154.0
1385;Totaal;Totaal;Berkelland;2025;20015.0;154.0
1386;Totaal;Totaal;Bernheze;2012;11307.0;145.0
1387;Totaal;Totaal;Bernheze;2013;11368.0;146.0
1388;Totaal;Totaal;Bernheze;2014;11941.0;143.0
1389;Totaal;Totaal;Bernheze;2015;12000.0;143.0
1390;Totaal;Totaal;Bernheze;2016;12044.0;143.0
1391;Totaal;Totaal;Bernheze;2017;12059.0;144.0
1392;Totaal;Totaal;Bernheze;2018;12301.0;144.0
1393;Totaal;Totaal;Bernheze;2019;12451.0;144.0
1394;Totaal;Totaal;Bernheze;2020;12714.0;145.0
1395;Totaal;Totaal;Bernheze;2021;12798.0;160.0
1396;Totaal;Totaal;Bernheze;2022;12943.0;161.0
1397;Totaal;Totaal;Bernheze;2023;13107.0;162.0
1398;Totaal;Totaal;Bernheze;2024;13436.0;161.0
1399;Totaal;Totaal;Bernheze;2025;13658.0;161.0
1400;Totaal;Totaal;Bernisse;2012;5378.0;137.0
1401;Totaal;Totaal;Bernisse;2013;5499.0;136.0
1402;Totaal;Totaal;Bernisse;2014;5517.0;136.0
1403;Totaal;Totaal;Bernisse;2015;;
1404;Totaal;Totaal;Bernisse;2016;;
1405;Totaal;Totaal;Bernisse;2017;;
1406;Totaal;Totaal;Bernisse;2018;;
1407;Totaal;Totaal;Bernisse;2019;;
1408;Totaal;Totaal;Bernisse;2020;;
1409;Totaal;Totaal;Bernisse;2021;;
1410;Totaal;Totaal;Bernisse;2022;;
1411;Totaal;Totaal;Bernisse;2023;;
1412;Totaal;Totaal;Bernisse;2024;;
1413;Totaal;Totaal;Bernisse;2025;;
1414;Totaal;Totaal;Best;2012;11703.0;130.0
1415;Totaal;Totaal;Best;2013;11769.0;130.0
1416;Totaal;Totaal;Best;2014;11965.0;130.0
1417;Totaal;Totaal;Best;2015;11952.0;130.0
1418;Totaal;Totaal;Best;2016;12031.0;130.0
1419;Totaal;Totaal;Best;2017;12326.0;129.0
1420;Totaal;Totaal;Best;2018;12353.0;130.0
1421;Totaal;Totaal;Best;2019;12535.0;130.0
1422;Totaal;Totaal;Best;2020;12698.0;129.0
1423;Totaal;Totaal;Best;2021;12977.0;129.0
1424;Totaal;Totaal;Best;2022;13199.0;129.0
1425;Totaal;Totaal;Best;2023;13337.0;141.0
1426;Totaal;Totaal;Best;2024;13461.0;140.0
1427;Totaal;Totaal;Best;2025;13650.0;141.0
1428;Totaal;Totaal;Beuningen;2012;10374.0;137.0
1429;Totaal;Totaal;Beuningen;2013;10365.0;138.0
1430;Totaal;Totaal;Beuningen;2014;10538.0;137.0
1431;Totaal;Totaal;Beuningen;2015;10581.0;137.0
1432;Totaal;Totaal;Beuningen;2016;10667.0;137.0
1433;Totaal;Totaal;Beuningen;2017;10829.0;137.0
1434;Totaal;Totaal;Beuningen;2018;11043.0;137.0
1435;Totaal;Totaal;Beuningen;2019;11090.0;137.0
1436;Totaal;Totaal;Beuningen;2020;11137.0;137.0
1437;Totaal;Totaal;Beuningen;2021;11262.0;136.0
1438;Totaal;Totaal;Beuningen;2022;11346.0;137.0
1439;Totaal;Totaal;Beuningen;2023;11391.0;137.0
1440;Totaal;Totaal;Beuningen;2024;11526.0;137.0
1441;Totaal;Totaal;Beuningen;2025;11556.0;137.0
1442;Totaal;Totaal;Beverwijk;2012;18325.0;98.0
1443;Totaal;Totaal;Beverwijk;2013;18483.0;98.0
1444;Totaal;Totaal;Beverwijk;2014;18736.0;97.0
1445;Totaal;Totaal;Beverwijk;2015;18760.0;98.0
1446;Totaal;Totaal;Beverwijk;2016;18846.0;98.0
1447;Totaal;Totaal;Beverwijk;2017;19106.0;98.0
1448;Totaal;Totaal;Beverwijk;2018;19189.0;99.0
1449;Totaal;Totaal;Beverwijk;2019;19280.0;99.0
1450;Totaal;Totaal;Beverwijk;2020;19403.0;99.0
1451;Totaal;Totaal;Beverwijk;2021;19511.0;99.0
1452;Totaal;Totaal;Beverwijk;2022;19628.0;99.0
1453;Totaal;Totaal;Beverwijk;2023;19906.0;99.0
1454;Totaal;Totaal;Beverwijk;2024;20015.0;101.0
1455;Totaal;Totaal;Beverwijk;2025;20154.0;101.0
1456;Totaal;Totaal;het Bildt;2012;4539.0;111.0
1457;Totaal;Totaal;het Bildt;2013;4496.0;111.0
1458;Totaal;Totaal;het Bildt;2014;4559.0;130.0
1459;Totaal;Totaal;het Bildt;2015;4666.0;147.0
1460;Totaal;Totaal;het Bildt;2016;4696.0;147.0
1461;Totaal;Totaal;het Bildt;2017;4697.0;148.0
1462;Totaal;Totaal;het Bildt;2018;;
1463;Totaal;Totaal;het Bildt;2019;;
1464;Totaal;Totaal;het Bildt;2020;;
1465;Totaal;Totaal;het Bildt;2021;;
1466;Totaal;Totaal;het Bildt;2022;;
1467;Totaal;Totaal;het Bildt;2023;;
1468;Totaal;Totaal;het Bildt;2024;;
1469;Totaal;Totaal;het Bildt;2025;;
1470;Totaal;Totaal;De Bilt;2012;19274.0;128.0
1471;Totaal;Totaal;De Bilt;2013;19363.0;128.0
1472;Totaal;Totaal;De Bilt;2014;19195.0;129.0
1473;Totaal;Totaal;De Bilt;2015;19220.0;129.0
1474;Totaal;Totaal;De Bilt;2016;19260.0;129.0
1475;Totaal;Totaal;De Bilt;2017;19375.0;129.0
1476;Totaal;Totaal;De Bilt;2018;19412.0;129.0
1477;Totaal;Totaal;De Bilt;2019;19544.0;129.0
1478;Totaal;Totaal;De Bilt;2020;19577.0;129.0
1479;Totaal;Totaal;De Bilt;2021;19738.0;129.0
1480;Totaal;Totaal;De Bilt;2022;19814.0;130.0
1481;Totaal;Totaal;De Bilt;2023;19884.0;130.0
1482;Totaal;Totaal;De Bilt;2024;19906.0;130.0
1483;Totaal;Totaal;De Bilt;2025;20000.0;131.0
1484;Totaal;Totaal;Binnenmaas;2012;12428.0;124.0
1485;Totaal;Totaal;Binnenmaas;2013;12477.0;125.0
