ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
989;Jonger dan 3 jaar;25 tot 30 jaar;2060;78161
990;Jonger dan 3 jaar;30 tot 35 jaar;2016;148754
991;Jonger dan 3 jaar;30 tot 35 jaar;2017;151582
992;Jonger dan 3 jaar;30 tot 35 jaar;2018;157577
993;Jonger dan 3 jaar;30 tot 35 jaar;2019;163644
994;Jonger dan 3 jaar;30 tot 35 jaar;2020;168550
995;Jonger dan 3 jaar;30 tot 35 jaar;2021;172864
996;Jonger dan 3 jaar;30 tot 35 jaar;2022;175693
997;Jonger dan 3 jaar;30 tot 35 jaar;2023;177988
998;Jonger dan 3 jaar;30 tot 35 jaar;2024;179769
999;Jonger dan 3 jaar;30 tot 35 jaar;2025;180841
1000;Jonger dan 3 jaar;30 tot 35 jaar;2026;180977
1001;Jonger dan 3 jaar;30 tot 35 jaar;2027;181033
1002;Jonger dan 3 jaar;30 tot 35 jaar;2028;181333
1003;Jonger dan 3 jaar;30 tot 35 jaar;2029;182022
1004;Jonger dan 3 jaar;30 tot 35 jaar;2030;182506
1005;Jonger dan 3 jaar;30 tot 35 jaar;2031;183138
1006;Jonger dan 3 jaar;30 tot 35 jaar;2032;183426
1007;Jonger dan 3 jaar;30 tot 35 jaar;2033;183214
1008;Jonger dan 3 jaar;30 tot 35 jaar;2034;182243
1009;Jonger dan 3 jaar;30 tot 35 jaar;2035;180901
1010;Jonger dan 3 jaar;30 tot 35 jaar;2036;178953
1011;Jonger dan 3 jaar;30 tot 35 jaar;2037;177088
1012;Jonger dan 3 jaar;30 tot 35 jaar;2038;175326
1013;Jonger dan 3 jaar;30 tot 35 jaar;2039;173873
1014;Jonger dan 3 jaar;30 tot 35 jaar;2040;172720
1015;Jonger dan 3 jaar;30 tot 35 jaar;2041;171924
1016;Jonger dan 3 jaar;30 tot 35 jaar;2042;171009
1017;Jonger dan 3 jaar;30 tot 35 jaar;2043;170183
1018;Jonger dan 3 jaar;30 tot 35 jaar;2044;169290
1019;Jonger dan 3 jaar;30 tot 35 jaar;2045;168879
1020;Jonger dan 3 jaar;30 tot 35 jaar;2046;168730
1021;Jonger dan 3 jaar;30 tot 35 jaar;2047;169209
1022;Jonger dan 3 jaar;30 tot 35 jaar;2048;170104
1023;Jonger dan 3 jaar;30 tot 35 jaar;2049;171615
1024;Jonger dan 3 jaar;30 tot 35 jaar;2050;172988
1025;Jonger dan 3 jaar;30 tot 35 jaar;2051;174557
1026;Jonger dan 3 jaar;30 tot 35 jaar;2052;176064
1027;Jonger dan 3 jaar;30 tot 35 jaar;2053;177465
1028;Jonger dan 3 jaar;30 tot 35 jaar;2054;178658
1029;Jonger dan 3 jaar;30 tot 35 jaar;2055;179743
1030;Jonger dan 3 jaar;30 tot 35 jaar;2056;180665
1031;Jonger dan 3 jaar;30 tot 35 jaar;2057;181431
1032;Jonger dan 3 jaar;30 tot 35 jaar;2058;182034
1033;Jonger dan 3 jaar;30 tot 35 jaar;2059;182451
1034;Jonger dan 3 jaar;30 tot 35 jaar;2060;182732
1035;Jonger dan 3 jaar;35 tot 40 jaar;2016;138284
1036;Jonger dan 3 jaar;35 tot 40 jaar;2017;139201
1037;Jonger dan 3 jaar;35 tot 40 jaar;2018;142711
1038;Jonger dan 3 jaar;35 tot 40 jaar;2019;145988
1039;Jonger dan 3 jaar;35 tot 40 jaar;2020;149980
1040;Jonger dan 3 jaar;35 tot 40 jaar;2021;153110
1041;Jonger dan 3 jaar;35 tot 40 jaar;2022;156250
1042;Jonger dan 3 jaar;35 tot 40 jaar;2023;159055
1043;Jonger dan 3 jaar;35 tot 40 jaar;2024;161785
1044;Jonger dan 3 jaar;35 tot 40 jaar;2025;163638
1045;Jonger dan 3 jaar;35 tot 40 jaar;2026;165277
1046;Jonger dan 3 jaar;35 tot 40 jaar;2027;166294
1047;Jonger dan 3 jaar;35 tot 40 jaar;2028;166899
1048;Jonger dan 3 jaar;35 tot 40 jaar;2029;167375
1049;Jonger dan 3 jaar;35 tot 40 jaar;2030;168078
1050;Jonger dan 3 jaar;35 tot 40 jaar;2031;168260
1051;Jonger dan 3 jaar;35 tot 40 jaar;2032;168307
1052;Jonger dan 3 jaar;35 tot 40 jaar;2033;168312
1053;Jonger dan 3 jaar;35 tot 40 jaar;2034;168477
1054;Jonger dan 3 jaar;35 tot 40 jaar;2035;167999
1055;Jonger dan 3 jaar;35 tot 40 jaar;2036;167631
1056;Jonger dan 3 jaar;35 tot 40 jaar;2037;166993
1057;Jonger dan 3 jaar;35 tot 40 jaar;2038;166158
1058;Jonger dan 3 jaar;35 tot 40 jaar;2039;165114
1059;Jonger dan 3 jaar;35 tot 40 jaar;2040;164258
1060;Jonger dan 3 jaar;35 tot 40 jaar;2041;162963
1061;Jonger dan 3 jaar;35 tot 40 jaar;2042;161875
1062;Jonger dan 3 jaar;35 tot 40 jaar;2043;160704
1063;Jonger dan 3 jaar;35 tot 40 jaar;2044;159766
1064;Jonger dan 3 jaar;35 tot 40 jaar;2045;158921
1065;Jonger dan 3 jaar;35 tot 40 jaar;2046;158547
1066;Jonger dan 3 jaar;35 tot 40 jaar;2047;158214
1067;Jonger dan 3 jaar;35 tot 40 jaar;2048;158295
1068;Jonger dan 3 jaar;35 tot 40 jaar;2049;158364
1069;Jonger dan 3 jaar;35 tot 40 jaar;2050;158997
1070;Jonger dan 3 jaar;35 tot 40 jaar;2051;159634
1071;Jonger dan 3 jaar;35 tot 40 jaar;2052;160577
1072;Jonger dan 3 jaar;35 tot 40 jaar;2053;161613
1073;Jonger dan 3 jaar;35 tot 40 jaar;2054;163003
1074;Jonger dan 3 jaar;35 tot 40 jaar;2055;164128
1075;Jonger dan 3 jaar;35 tot 40 jaar;2056;165317
1076;Jonger dan 3 jaar;35 tot 40 jaar;2057;166385
1077;Jonger dan 3 jaar;35 tot 40 jaar;2058;167324
1078;Jonger dan 3 jaar;35 tot 40 jaar;2059;168061
1079;Jonger dan 3 jaar;35 tot 40 jaar;2060;168638
1080;Jonger dan 3 jaar;40 tot 45 jaar;2016;69691
1081;Jonger dan 3 jaar;40 tot 45 jaar;2017;67387
1082;Jonger dan 3 jaar;40 tot 45 jaar;2018;66112
1083;Jonger dan 3 jaar;40 tot 45 jaar;2019;66019
1084;Jonger dan 3 jaar;40 tot 45 jaar;2020;66089
1085;Jonger dan 3 jaar;40 tot 45 jaar;2021;67232
1086;Jonger dan 3 jaar;40 tot 45 jaar;2022;68354
1087;Jonger dan 3 jaar;40 tot 45 jaar;2023;69009
1088;Jonger dan 3 jaar;40 tot 45 jaar;2024;69395
1089;Jonger dan 3 jaar;40 tot 45 jaar;2025;70317
1090;Jonger dan 3 jaar;40 tot 45 jaar;2026;70906
1091;Jonger dan 3 jaar;40 tot 45 jaar;2027;71448
1092;Jonger dan 3 jaar;40 tot 45 jaar;2028;71805
1093;Jonger dan 3 jaar;40 tot 45 jaar;2029;72110
1094;Jonger dan 3 jaar;40 tot 45 jaar;2030;71941
1095;Jonger dan 3 jaar;40 tot 45 jaar;2031;71940
1096;Jonger dan 3 jaar;40 tot 45 jaar;2032;71908
1097;Jonger dan 3 jaar;40 tot 45 jaar;2033;71773
1098;Jonger dan 3 jaar;40 tot 45 jaar;2034;71711
1099;Jonger dan 3 jaar;40 tot 45 jaar;2035;72045
1100;Jonger dan 3 jaar;40 tot 45 jaar;2036;72125
1101;Jonger dan 3 jaar;40 tot 45 jaar;2037;72009
1102;Jonger dan 3 jaar;40 tot 45 jaar;2038;71744
1103;Jonger dan 3 jaar;40 tot 45 jaar;2039;71553
1104;Jonger dan 3 jaar;40 tot 45 jaar;2040;70998
1105;Jonger dan 3 jaar;40 tot 45 jaar;2041;70722
1106;Jonger dan 3 jaar;40 tot 45 jaar;2042;70528
1107;Jonger dan 3 jaar;40 tot 45 jaar;2043;70429
1108;Jonger dan 3 jaar;40 tot 45 jaar;2044;70372
1109;Jonger dan 3 jaar;40 tot 45 jaar;2045;70455
1110;Jonger dan 3 jaar;40 tot 45 jaar;2046;70199
1111;Jonger dan 3 jaar;40 tot 45 jaar;2047;69928
1112;Jonger dan 3 jaar;40 tot 45 jaar;2048;69535
1113;Jonger dan 3 jaar;40 tot 45 jaar;2049;69358
1114;Jonger dan 3 jaar;40 tot 45 jaar;2050;69195
1115;Jonger dan 3 jaar;40 tot 45 jaar;2051;69367
1116;Jonger dan 3 jaar;40 tot 45 jaar;2052;69602
1117;Jonger dan 3 jaar;40 tot 45 jaar;2053;70030
1118;Jonger dan 3 jaar;40 tot 45 jaar;2054;70262
1119;Jonger dan 3 jaar;40 tot 45 jaar;2055;70740
1120;Jonger dan 3 jaar;40 tot 45 jaar;2056;71049
1121;Jonger dan 3 jaar;40 tot 45 jaar;2057;71400
1122;Jonger dan 3 jaar;40 tot 45 jaar;2058;71712
1123;Jonger dan 3 jaar;40 tot 45 jaar;2059;72167
1124;Jonger dan 3 jaar;40 tot 45 jaar;2060;72410
1125;Jonger dan 3 jaar;45 tot 50 jaar;2016;15822
1126;Jonger dan 3 jaar;45 tot 50 jaar;2017;15830
1127;Jonger dan 3 jaar;45 tot 50 jaar;2018;16099
1128;Jonger dan 3 jaar;45 tot 50 jaar;2019;16121
1129;Jonger dan 3 jaar;45 tot 50 jaar;2020;15952
1130;Jonger dan 3 jaar;45 tot 50 jaar;2021;15445
1131;Jonger dan 3 jaar;45 tot 50 jaar;2022;14806
1132;Jonger dan 3 jaar;45 tot 50 jaar;2023;14287
1133;Jonger dan 3 jaar;45 tot 50 jaar;2024;14012
1134;Jonger dan 3 jaar;45 tot 50 jaar;2025;13882
1135;Jonger dan 3 jaar;45 tot 50 jaar;2026;14168
1136;Jonger dan 3 jaar;45 tot 50 jaar;2027;14440
1137;Jonger dan 3 jaar;45 tot 50 jaar;2028;14621
1138;Jonger dan 3 jaar;45 tot 50 jaar;2029;14609
1139;Jonger dan 3 jaar;45 tot 50 jaar;2030;14679
1140;Jonger dan 3 jaar;45 tot 50 jaar;2031;14624
1141;Jonger dan 3 jaar;45 tot 50 jaar;2032;14526
1142;Jonger dan 3 jaar;45 tot 50 jaar;2033;14346
1143;Jonger dan 3 jaar;45 tot 50 jaar;2034;14187
1144;Jonger dan 3 jaar;45 tot 50 jaar;2035;13957
1145;Jonger dan 3 jaar;45 tot 50 jaar;2036;13856
1146;Jonger dan 3 jaar;45 tot 50 jaar;2037;13828
1147;Jonger dan 3 jaar;45 tot 50 jaar;2038;13841
1148;Jonger dan 3 jaar;45 tot 50 jaar;2039;13905
1149;Jonger dan 3 jaar;45 tot 50 jaar;2040;14085
1150;Jonger dan 3 jaar;45 tot 50 jaar;2041;14163
1151;Jonger dan 3 jaar;45 tot 50 jaar;2042;14192
1152;Jonger dan 3 jaar;45 tot 50 jaar;2043;14158
1153;Jonger dan 3 jaar;45 tot 50 jaar;2044;14104
1154;Jonger dan 3 jaar;45 tot 50 jaar;2045;13961
1155;Jonger dan 3 jaar;45 tot 50 jaar;2046;13939
1156;Jonger dan 3 jaar;45 tot 50 jaar;2047;13963
1157;Jonger dan 3 jaar;45 tot 50 jaar;2048;14056
1158;Jonger dan 3 jaar;45 tot 50 jaar;2049;14156
1159;Jonger dan 3 jaar;45 tot 50 jaar;2050;14269
1160;Jonger dan 3 jaar;45 tot 50 jaar;2051;14249
1161;Jonger dan 3 jaar;45 tot 50 jaar;2052;14198
1162;Jonger dan 3 jaar;45 tot 50 jaar;2053;14090
1163;Jonger dan 3 jaar;45 tot 50 jaar;2054;14059
1164;Jonger dan 3 jaar;45 tot 50 jaar;2055;14047
1165;Jonger dan 3 jaar;45 tot 50 jaar;2056;14122
1166;Jonger dan 3 jaar;45 tot 50 jaar;2057;14212
1167;Jonger dan 3 jaar;45 tot 50 jaar;2058;14323
1168;Jonger dan 3 jaar;45 tot 50 jaar;2059;14364
1169;Jonger dan 3 jaar;45 tot 50 jaar;2060;14433
1170;Jonger dan 3 jaar;50 tot 55 jaar;2016;1259
1171;Jonger dan 3 jaar;50 tot 55 jaar;2017;1316
1172;Jonger dan 3 jaar;50 tot 55 jaar;2018;1323
1173;Jonger dan 3 jaar;50 tot 55 jaar;2019;1312
1174;Jonger dan 3 jaar;50 tot 55 jaar;2020;1316
1175;Jonger dan 3 jaar;50 tot 55 jaar;2021;1273
1176;Jonger dan 3 jaar;50 tot 55 jaar;2022;1101
1177;Jonger dan 3 jaar;50 tot 55 jaar;2023;1182
1178;Jonger dan 3 jaar;50 tot 55 jaar;2024;1143
1179;Jonger dan 3 jaar;50 tot 55 jaar;2025;1094
1180;Jonger dan 3 jaar;50 tot 55 jaar;2026;1041
1181;Jonger dan 3 jaar;50 tot 55 jaar;2027;1000
1182;Jonger dan 3 jaar;50 tot 55 jaar;2028;978
1183;Jonger dan 3 jaar;50 tot 55 jaar;2029;971
1184;Jonger dan 3 jaar;50 tot 55 jaar;2030;968
1185;Jonger dan 3 jaar;50 tot 55 jaar;2031;983
1186;Jonger dan 3 jaar;50 tot 55 jaar;2032;983
1187;Jonger dan 3 jaar;50 tot 55 jaar;2033;982
1188;Jonger dan 3 jaar;50 tot 55 jaar;2034;960
1189;Jonger dan 3 jaar;50 tot 55 jaar;2035;955
1190;Jonger dan 3 jaar;50 tot 55 jaar;2036;938
1191;Jonger dan 3 jaar;50 tot 55 jaar;2037;919
1192;Jonger dan 3 jaar;50 tot 55 jaar;2038;914
1193;Jonger dan 3 jaar;50 tot 55 jaar;2039;900
1194;Jonger dan 3 jaar;50 tot 55 jaar;2040;892
1195;Jonger dan 3 jaar;50 tot 55 jaar;2041;893
1196;Jonger dan 3 jaar;50 tot 55 jaar;2042;897
1197;Jonger dan 3 jaar;50 tot 55 jaar;2043;909
1198;Jonger dan 3 jaar;50 tot 55 jaar;2044;923
1199;Jonger dan 3 jaar;50 tot 55 jaar;2045;940
1200;Jonger dan 3 jaar;50 tot 55 jaar;2046;945
1201;Jonger dan 3 jaar;50 tot 55 jaar;2047;950
1202;Jonger dan 3 jaar;50 tot 55 jaar;2048;950
1203;Jonger dan 3 jaar;50 tot 55 jaar;2049;950
1204;Jonger dan 3 jaar;50 tot 55 jaar;2050;938
1205;Jonger dan 3 jaar;50 tot 55 jaar;2051;946
1206;Jonger dan 3 jaar;50 tot 55 jaar;2052;948
1207;Jonger dan 3 jaar;50 tot 55 jaar;2053;963
1208;Jonger dan 3 jaar;50 tot 55 jaar;2054;967
1209;Jonger dan 3 jaar;50 tot 55 jaar;2055;982
1210;Jonger dan 3 jaar;50 tot 55 jaar;2056;980
1211;Jonger dan 3 jaar;50 tot 55 jaar;2057;963
1212;Jonger dan 3 jaar;50 tot 55 jaar;2058;960
1213;Jonger dan 3 jaar;50 tot 55 jaar;2059;950
1214;Jonger dan 3 jaar;50 tot 55 jaar;2060;949
1215;Jonger dan 3 jaar;55 tot 60 jaar;2016;41
1216;Jonger dan 3 jaar;55 tot 60 jaar;2017;41
1217;Jonger dan 3 jaar;55 tot 60 jaar;2018;52
1218;Jonger dan 3 jaar;55 tot 60 jaar;2019;49
1219;Jonger dan 3 jaar;55 tot 60 jaar;2020;49
1220;Jonger dan 3 jaar;55 tot 60 jaar;2021;44
1221;Jonger dan 3 jaar;55 tot 60 jaar;2022;39
1222;Jonger dan 3 jaar;55 tot 60 jaar;2023;35
1223;Jonger dan 3 jaar;55 tot 60 jaar;2024;32
1224;Jonger dan 3 jaar;55 tot 60 jaar;2025;31
1225;Jonger dan 3 jaar;55 tot 60 jaar;2026;29
1226;Jonger dan 3 jaar;55 tot 60 jaar;2027;30
1227;Jonger dan 3 jaar;55 tot 60 jaar;2028;32
1228;Jonger dan 3 jaar;55 tot 60 jaar;2029;29
1229;Jonger dan 3 jaar;55 tot 60 jaar;2030;30
1230;Jonger dan 3 jaar;55 tot 60 jaar;2031;29
1231;Jonger dan 3 jaar;55 tot 60 jaar;2032;27
1232;Jonger dan 3 jaar;55 tot 60 jaar;2033;27
1233;Jonger dan 3 jaar;55 tot 60 jaar;2034;28
1234;Jonger dan 3 jaar;55 tot 60 jaar;2035;28
1235;Jonger dan 3 jaar;55 tot 60 jaar;2036;28
1236;Jonger dan 3 jaar;55 tot 60 jaar;2037;27
1237;Jonger dan 3 jaar;55 tot 60 jaar;2038;27
1238;Jonger dan 3 jaar;55 tot 60 jaar;2039;25
1239;Jonger dan 3 jaar;55 tot 60 jaar;2040;25
1240;Jonger dan 3 jaar;55 tot 60 jaar;2041;24
1241;Jonger dan 3 jaar;55 tot 60 jaar;2042;23
1242;Jonger dan 3 jaar;55 tot 60 jaar;2043;22
1243;Jonger dan 3 jaar;55 tot 60 jaar;2044;22
1244;Jonger dan 3 jaar;55 tot 60 jaar;2045;22
1245;Jonger dan 3 jaar;55 tot 60 jaar;2046;21
1246;Jonger dan 3 jaar;55 tot 60 jaar;2047;21
1247;Jonger dan 3 jaar;55 tot 60 jaar;2048;22
1248;Jonger dan 3 jaar;55 tot 60 jaar;2049;22
1249;Jonger dan 3 jaar;55 tot 60 jaar;2050;23
1250;Jonger dan 3 jaar;55 tot 60 jaar;2051;23
1251;Jonger dan 3 jaar;55 tot 60 jaar;2052;23
1252;Jonger dan 3 jaar;55 tot 60 jaar;2053;24
1253;Jonger dan 3 jaar;55 tot 60 jaar;2054;24
1254;Jonger dan 3 jaar;55 tot 60 jaar;2055;23
1255;Jonger dan 3 jaar;55 tot 60 jaar;2056;23
1256;Jonger dan 3 jaar;55 tot 60 jaar;2057;24
1257;Jonger dan 3 jaar;55 tot 60 jaar;2058;24
1258;Jonger dan 3 jaar;55 tot 60 jaar;2059;24
1259;Jonger dan 3 jaar;55 tot 60 jaar;2060;24
1260;Jonger dan 3 jaar;60 tot 65 jaar;2016;0
1261;Jonger dan 3 jaar;60 tot 65 jaar;2017;0
1262;Jonger dan 3 jaar;60 tot 65 jaar;2018;0
1263;Jonger dan 3 jaar;60 tot 65 jaar;2019;0
1264;Jonger dan 3 jaar;60 tot 65 jaar;2020;0
1265;Jonger dan 3 jaar;60 tot 65 jaar;2021;0
1266;Jonger dan 3 jaar;60 tot 65 jaar;2022;0
1267;Jonger dan 3 jaar;60 tot 65 jaar;2023;0
1268;Jonger dan 3 jaar;60 tot 65 jaar;2024;0
1269;Jonger dan 3 jaar;60 tot 65 jaar;2025;0
1270;Jonger dan 3 jaar;60 tot 65 jaar;2026;0
1271;Jonger dan 3 jaar;60 tot 65 jaar;2027;0
1272;Jonger dan 3 jaar;60 tot 65 jaar;2028;0
1273;Jonger dan 3 jaar;60 tot 65 jaar;2029;0
1274;Jonger dan 3 jaar;60 tot 65 jaar;2030;0
1275;Jonger dan 3 jaar;60 tot 65 jaar;2031;0
1276;Jonger dan 3 jaar;60 tot 65 jaar;2032;0
1277;Jonger dan 3 jaar;60 tot 65 jaar;2033;0
1278;Jonger dan 3 jaar;60 tot 65 jaar;2034;0
1279;Jonger dan 3 jaar;60 tot 65 jaar;2035;0
1280;Jonger dan 3 jaar;60 tot 65 jaar;2036;0
1281;Jonger dan 3 jaar;60 tot 65 jaar;2037;0
1282;Jonger dan 3 jaar;60 tot 65 jaar;2038;0
1283;Jonger dan 3 jaar;60 tot 65 jaar;2039;0
1284;Jonger dan 3 jaar;60 tot 65 jaar;2040;0
1285;Jonger dan 3 jaar;60 tot 65 jaar;2041;0
1286;Jonger dan 3 jaar;60 tot 65 jaar;2042;0
1287;Jonger dan 3 jaar;60 tot 65 jaar;2043;0
1288;Jonger dan 3 jaar;60 tot 65 jaar;2044;0
1289;Jonger dan 3 jaar;60 tot 65 jaar;2045;0
1290;Jonger dan 3 jaar;60 tot 65 jaar;2046;0
1291;Jonger dan 3 jaar;60 tot 65 jaar;2047;0
1292;Jonger dan 3 jaar;60 tot 65 jaar;2048;0
1293;Jonger dan 3 jaar;60 tot 65 jaar;2049;0
1294;Jonger dan 3 jaar;60 tot 65 jaar;2050;0
1295;Jonger dan 3 jaar;60 tot 65 jaar;2051;0
1296;Jonger dan 3 jaar;60 tot 65 jaar;2052;0
1297;Jonger dan 3 jaar;60 tot 65 jaar;2053;0
1298;Jonger dan 3 jaar;60 tot 65 jaar;2054;0
1299;Jonger dan 3 jaar;60 tot 65 jaar;2055;0
1300;Jonger dan 3 jaar;60 tot 65 jaar;2056;0
1301;Jonger dan 3 jaar;60 tot 65 jaar;2057;0
1302;Jonger dan 3 jaar;60 tot 65 jaar;2058;0
1303;Jonger dan 3 jaar;60 tot 65 jaar;2059;0
1304;Jonger dan 3 jaar;60 tot 65 jaar;2060;0
1305;Jonger dan 3 jaar;65 tot 70 jaar;2016;0
1306;Jonger dan 3 jaar;65 tot 70 jaar;2017;0
1307;Jonger dan 3 jaar;65 tot 70 jaar;2018;0
1308;Jonger dan 3 jaar;65 tot 70 jaar;2019;0
1309;Jonger dan 3 jaar;65 tot 70 jaar;2020;0
1310;Jonger dan 3 jaar;65 tot 70 jaar;2021;0
1311;Jonger dan 3 jaar;65 tot 70 jaar;2022;0
1312;Jonger dan 3 jaar;65 tot 70 jaar;2023;0
1313;Jonger dan 3 jaar;65 tot 70 jaar;2024;0
1314;Jonger dan 3 jaar;65 tot 70 jaar;2025;0
1315;Jonger dan 3 jaar;65 tot 70 jaar;2026;0
1316;Jonger dan 3 jaar;65 tot 70 jaar;2027;0
1317;Jonger dan 3 jaar;65 tot 70 jaar;2028;0
1318;Jonger dan 3 jaar;65 tot 70 jaar;2029;0
1319;Jonger dan 3 jaar;65 tot 70 jaar;2030;0
1320;Jonger dan 3 jaar;65 tot 70 jaar;2031;0
1321;Jonger dan 3 jaar;65 tot 70 jaar;2032;0
1322;Jonger dan 3 jaar;65 tot 70 jaar;2033;0
1323;Jonger dan 3 jaar;65 tot 70 jaar;2034;0
1324;Jonger dan 3 jaar;65 tot 70 jaar;2035;0
1325;Jonger dan 3 jaar;65 tot 70 jaar;2036;0
1326;Jonger dan 3 jaar;65 tot 70 jaar;2037;0
1327;Jonger dan 3 jaar;65 tot 70 jaar;2038;0
1328;Jonger dan 3 jaar;65 tot 70 jaar;2039;0
1329;Jonger dan 3 jaar;65 tot 70 jaar;2040;0
1330;Jonger dan 3 jaar;65 tot 70 jaar;2041;0
1331;Jonger dan 3 jaar;65 tot 70 jaar;2042;0
1332;Jonger dan 3 jaar;65 tot 70 jaar;2043;0
1333;Jonger dan 3 jaar;65 tot 70 jaar;2044;0
1334;Jonger dan 3 jaar;65 tot 70 jaar;2045;0
1335;Jonger dan 3 jaar;65 tot 70 jaar;2046;0
1336;Jonger dan 3 jaar;65 tot 70 jaar;2047;0
1337;Jonger dan 3 jaar;65 tot 70 jaar;2048;0
1338;Jonger dan 3 jaar;65 tot 70 jaar;2049;0
1339;Jonger dan 3 jaar;65 tot 70 jaar;2050;0
1340;Jonger dan 3 jaar;65 tot 70 jaar;2051;0
1341;Jonger dan 3 jaar;65 tot 70 jaar;2052;0
1342;Jonger dan 3 jaar;65 tot 70 jaar;2053;0
1343;Jonger dan 3 jaar;65 tot 70 jaar;2054;0
1344;Jonger dan 3 jaar;65 tot 70 jaar;2055;0
1345;Jonger dan 3 jaar;65 tot 70 jaar;2056;0
1346;Jonger dan 3 jaar;65 tot 70 jaar;2057;0
1347;Jonger dan 3 jaar;65 tot 70 jaar;2058;0
1348;Jonger dan 3 jaar;65 tot 70 jaar;2059;0
1349;Jonger dan 3 jaar;65 tot 70 jaar;2060;0
1350;Jonger dan 3 jaar;70 tot 75 jaar;2016;0
1351;Jonger dan 3 jaar;70 tot 75 jaar;2017;0
1352;Jonger dan 3 jaar;70 tot 75 jaar;2018;0
1353;Jonger dan 3 jaar;70 tot 75 jaar;2019;0
1354;Jonger dan 3 jaar;70 tot 75 jaar;2020;0
1355;Jonger dan 3 jaar;70 tot 75 jaar;2021;0
1356;Jonger dan 3 jaar;70 tot 75 jaar;2022;0
1357;Jonger dan 3 jaar;70 tot 75 jaar;2023;0
1358;Jonger dan 3 jaar;70 tot 75 jaar;2024;0
1359;Jonger dan 3 jaar;70 tot 75 jaar;2025;0
1360;Jonger dan 3 jaar;70 tot 75 jaar;2026;0
1361;Jonger dan 3 jaar;70 tot 75 jaar;2027;0
1362;Jonger dan 3 jaar;70 tot 75 jaar;2028;0
1363;Jonger dan 3 jaar;70 tot 75 jaar;2029;0
1364;Jonger dan 3 jaar;70 tot 75 jaar;2030;0
1365;Jonger dan 3 jaar;70 tot 75 jaar;2031;0
1366;Jonger dan 3 jaar;70 tot 75 jaar;2032;0
1367;Jonger dan 3 jaar;70 tot 75 jaar;2033;0
1368;Jonger dan 3 jaar;70 tot 75 jaar;2034;0
1369;Jonger dan 3 jaar;70 tot 75 jaar;2035;0
1370;Jonger dan 3 jaar;70 tot 75 jaar;2036;0
1371;Jonger dan 3 jaar;70 tot 75 jaar;2037;0
1372;Jonger dan 3 jaar;70 tot 75 jaar;2038;0
1373;Jonger dan 3 jaar;70 tot 75 jaar;2039;0
1374;Jonger dan 3 jaar;70 tot 75 jaar;2040;0
1375;Jonger dan 3 jaar;70 tot 75 jaar;2041;0
1376;Jonger dan 3 jaar;70 tot 75 jaar;2042;0
1377;Jonger dan 3 jaar;70 tot 75 jaar;2043;0
1378;Jonger dan 3 jaar;70 tot 75 jaar;2044;0
1379;Jonger dan 3 jaar;70 tot 75 jaar;2045;0
1380;Jonger dan 3 jaar;70 tot 75 jaar;2046;0
1381;Jonger dan 3 jaar;70 tot 75 jaar;2047;0
1382;Jonger dan 3 jaar;70 tot 75 jaar;2048;0
1383;Jonger dan 3 jaar;70 tot 75 jaar;2049;0
1384;Jonger dan 3 jaar;70 tot 75 jaar;2050;0
1385;Jonger dan 3 jaar;70 tot 75 jaar;2051;0
1386;Jonger dan 3 jaar;70 tot 75 jaar;2052;0
1387;Jonger dan 3 jaar;70 tot 75 jaar;2053;0
1388;Jonger dan 3 jaar;70 tot 75 jaar;2054;0
1389;Jonger dan 3 jaar;70 tot 75 jaar;2055;0
1390;Jonger dan 3 jaar;70 tot 75 jaar;2056;0
1391;Jonger dan 3 jaar;70 tot 75 jaar;2057;0
1392;Jonger dan 3 jaar;70 tot 75 jaar;2058;0
1393;Jonger dan 3 jaar;70 tot 75 jaar;2059;0
1394;Jonger dan 3 jaar;70 tot 75 jaar;2060;0
1395;Jonger dan 3 jaar;75 tot 80 jaar;2016;0
1396;Jonger dan 3 jaar;75 tot 80 jaar;2017;0
1397;Jonger dan 3 jaar;75 tot 80 jaar;2018;0
1398;Jonger dan 3 jaar;75 tot 80 jaar;2019;0
1399;Jonger dan 3 jaar;75 tot 80 jaar;2020;0
1400;Jonger dan 3 jaar;75 tot 80 jaar;2021;0
1401;Jonger dan 3 jaar;75 tot 80 jaar;2022;0
1402;Jonger dan 3 jaar;75 tot 80 jaar;2023;0
1403;Jonger dan 3 jaar;75 tot 80 jaar;2024;0
1404;Jonger dan 3 jaar;75 tot 80 jaar;2025;0
1405;Jonger dan 3 jaar;75 tot 80 jaar;2026;0
1406;Jonger dan 3 jaar;75 tot 80 jaar;2027;0
1407;Jonger dan 3 jaar;75 tot 80 jaar;2028;0
1408;Jonger dan 3 jaar;75 tot 80 jaar;2029;0
1409;Jonger dan 3 jaar;75 tot 80 jaar;2030;0
1410;Jonger dan 3 jaar;75 tot 80 jaar;2031;0
1411;Jonger dan 3 jaar;75 tot 80 jaar;2032;0
1412;Jonger dan 3 jaar;75 tot 80 jaar;2033;0
1413;Jonger dan 3 jaar;75 tot 80 jaar;2034;0
1414;Jonger dan 3 jaar;75 tot 80 jaar;2035;0
1415;Jonger dan 3 jaar;75 tot 80 jaar;2036;0
1416;Jonger dan 3 jaar;75 tot 80 jaar;2037;0
1417;Jonger dan 3 jaar;75 tot 80 jaar;2038;0
1418;Jonger dan 3 jaar;75 tot 80 jaar;2039;0
