ID;Bromfietssoort;AantalVoertuigenInHuishouden;Huishoudkenmerken;Perioden;HuishoudensInBezitVanBromfiets_1;HuishoudensInBezitVanBromfiets_2
1160;Bromfiets;Twee voertuigen;Type: Eenpersoonshuishouden;2012;5500;0.2
1161;Bromfiets;Twee voertuigen;Type: Eenpersoonshuishouden;2013;5700;0.2
1162;Bromfiets;Twee voertuigen;Type: Eenpersoonshuishouden;2014;5800;0.2
1163;Bromfiets;Twee voertuigen;Type: Eenpersoonshuishouden;2015;5900;0.2
1164;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2010;37600;0.8
1165;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2011;39700;0.8
1166;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2012;38200;0.8
1167;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2013;36000;0.8
1168;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2014;34000;0.7
1169;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden;2015;33100;0.7
1170;Bromfiets;Twee voertuigen;Type: Eenoudergezin;2010;3900;0.8
1171;Bromfiets;Twee voertuigen;Type: Eenoudergezin;2011;4500;0.9
1172;Bromfiets;Twee voertuigen;Type: Eenoudergezin;2012;4300;0.8
1173;Bromfiets;Twee voertuigen;Type: Eenoudergezin;2013;3900;0.7
1174;Bromfiets;Twee voertuigen;Type: Eenoudergezin;2014;3500;0.7
1175;Bromfiets;Twee voertuigen;Type: Eenoudergezin;2015;3400;0.6
1176;Bromfiets;Twee voertuigen;Type: Paar, totaal;2010;33000;0.8
1177;Bromfiets;Twee voertuigen;Type: Paar, totaal;2011;34600;0.8
1178;Bromfiets;Twee voertuigen;Type: Paar, totaal;2012;33300;0.8
1179;Bromfiets;Twee voertuigen;Type: Paar, totaal;2013;31600;0.8
1180;Bromfiets;Twee voertuigen;Type: Paar, totaal;2014;29900;0.7
1181;Bromfiets;Twee voertuigen;Type: Paar, totaal;2015;29100;0.7
1182;Bromfiets;Twee voertuigen;Type: Paar, met kind(eren);2010;25300;1.3
1183;Bromfiets;Twee voertuigen;Type: Paar, met kind(eren);2011;26600;1.3
1184;Bromfiets;Twee voertuigen;Type: Paar, met kind(eren);2012;25200;1.2
1185;Bromfiets;Twee voertuigen;Type: Paar, met kind(eren);2013;23100;1.1
1186;Bromfiets;Twee voertuigen;Type: Paar, met kind(eren);2014;21400;1.1
1187;Bromfiets;Twee voertuigen;Type: Paar, met kind(eren);2015;20200;1.0
1188;Bromfiets;Twee voertuigen;Type: Paar, zonder kind;2010;7700;0.4
1189;Bromfiets;Twee voertuigen;Type: Paar, zonder kind;2011;8000;0.4
1190;Bromfiets;Twee voertuigen;Type: Paar, zonder kind;2012;8200;0.4
1191;Bromfiets;Twee voertuigen;Type: Paar, zonder kind;2013;8500;0.4
1192;Bromfiets;Twee voertuigen;Type: Paar, zonder kind;2014;8600;0.4
1193;Bromfiets;Twee voertuigen;Type: Paar, zonder kind;2015;8900;0.4
1194;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2010;700;0.9
1195;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2011;600;1.1
1196;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2012;600;1.1
1197;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2013;600;1.0
1198;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2014;600;1.0
1199;Bromfiets;Twee voertuigen;Type: Meerpersoonshuishouden, overig;2015;500;1.0
1200;Bromfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2010;4600;0.2
1201;Bromfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2011;5200;0.2
1202;Bromfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2012;5500;0.2
1203;Bromfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2013;5700;0.2
1204;Bromfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2014;5800;0.2
1205;Bromfiets;Twee voertuigen;Huishoudensgrootte: 1 persoon;2015;5900;0.2
1206;Bromfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2010;8600;0.4
1207;Bromfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2011;9800;0.4
1208;Bromfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2012;10000;0.4
1209;Bromfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2013;10300;0.4
1210;Bromfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2014;10400;0.4
1211;Bromfiets;Twee voertuigen;Huishoudensgrootte: 2 personen;2015;10600;0.4
1212;Bromfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2010;8300;0.9
1213;Bromfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2011;8900;1.0
1214;Bromfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2012;8800;1.0
1215;Bromfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2013;8400;0.9
1216;Bromfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2014;8200;0.9
1217;Bromfiets;Twee voertuigen;Huishoudensgrootte: 3 personen;2015;8100;0.9
1218;Bromfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2010;12700;1.3
1219;Bromfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2011;13000;1.3
1220;Bromfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2012;12300;1.3
1221;Bromfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2013;11000;1.1
1222;Bromfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2014;10000;1.0
1223;Bromfiets;Twee voertuigen;Huishoudensgrootte: 4 personen;2015;9400;1.0
1224;Bromfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2010;8000;1.9
1225;Bromfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2011;7900;1.9
1226;Bromfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2012;7100;1.7
1227;Bromfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2013;6200;1.5
1228;Bromfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2014;5400;1.3
1229;Bromfiets;Twee voertuigen;Huishoudensgrootte: 5 of meer personen;2015;5100;1.3
1230;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2010;5900;0.4
1231;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2011;6400;0.5
1232;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2012;6200;0.4
1233;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2013;6100;0.4
1234;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2014;5900;0.4
1235;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2015;5700;0.4
1236;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2010;6800;0.5
1237;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2011;7300;0.5
1238;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2012;7000;0.5
1239;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2013;6900;0.5
1240;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2014;6500;0.4
1241;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2015;6400;0.4
1242;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2010;9700;0.7
1243;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2011;10200;0.7
1244;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2012;9600;0.6
1245;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2013;9000;0.6
1246;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2014;8700;0.6
1247;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2015;8600;0.6
1248;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2010;10800;0.7
1249;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2011;11500;0.8
1250;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2012;11100;0.7
1251;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2013;10300;0.7
1252;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2014;10000;0.7
1253;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2015;9700;0.6
1254;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2010;8900;0.6
1255;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2011;9500;0.6
1256;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2012;9600;0.6
1257;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2013;9200;0.6
1258;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2014;8700;0.6
1259;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2015;8500;0.5
1260;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2010;100;0.1
1261;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2011;100;0.1
1262;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2012;100;0.1
1263;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2013;100;0.1
1264;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2014;100;0.1
1265;Bromfiets;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2015;100;0.1
1266;Bromfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2010;8200;1.0
1267;Bromfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2011;8600;1.0
1268;Bromfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2012;8700;1.0
1269;Bromfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2013;8300;0.9
1270;Bromfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2014;8100;0.9
1271;Bromfiets;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2015;7700;0.8
1272;Bromfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2010;5600;0.2
1273;Bromfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2011;6600;0.3
1274;Bromfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2012;6600;0.2
1275;Bromfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2013;6700;0.2
1276;Bromfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2014;6900;0.3
1277;Bromfiets;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2015;7200;0.3
1278;Bromfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2010;3900;0.2
1279;Bromfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2011;4600;0.2
1280;Bromfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2012;4600;0.2
1281;Bromfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2013;4700;0.2
1282;Bromfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2014;4900;0.2
1283;Bromfiets;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2015;5100;0.2
1284;Bromfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2010;1700;0.4
1285;Bromfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2011;2000;0.4
1286;Bromfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2012;2000;0.4
1287;Bromfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2013;2000;0.4
1288;Bromfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2014;2000;0.4
1289;Bromfiets;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2015;2100;0.4
1290;Bromfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2010;0;0.3
1291;Bromfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2011;0;0.3
1292;Bromfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2012;0;0.3
1293;Bromfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2013;0;0.2
1294;Bromfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2014;0;0.2
1295;Bromfiets;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2015;0;0.2
1296;Bromfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2010;100;0.1
1297;Bromfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2011;100;0.1
1298;Bromfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2012;100;0.1
1299;Bromfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2013;100;0.1
1300;Bromfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2014;100;0.1
1301;Bromfiets;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2015;100;0.1
1302;Bromfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2010;28300;0.7
1303;Bromfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2011;29600;0.8
1304;Bromfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2012;28300;0.7
1305;Bromfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2013;26500;0.7
1306;Bromfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2014;24800;0.6
1307;Bromfiets;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2015;24000;0.6
1308;Bromfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2010;6400;0.4
1309;Bromfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2011;7000;0.4
1310;Bromfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2012;6800;0.4
1311;Bromfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2013;6400;0.4
1312;Bromfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2014;6400;0.4
1313;Bromfiets;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2015;6700;0.4
1314;Bromfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2010;10200;0.5
1315;Bromfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2011;10800;0.5
1316;Bromfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2012;10500;0.5
1317;Bromfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2013;10000;0.5
1318;Bromfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2014;9500;0.5
1319;Bromfiets;Twee voertuigen;Stedelijkheid: sterk stedelijk;2015;10700;0.4
1320;Bromfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2010;7800;0.6
1321;Bromfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2011;8300;0.6
1322;Bromfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2012;8500;0.6
1323;Bromfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2013;7900;0.6
1324;Bromfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2014;8000;0.5
1325;Bromfiets;Twee voertuigen;Stedelijkheid: matig stedelijk;2015;6600;0.5
1326;Bromfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2010;10600;0.7
1327;Bromfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2011;11500;0.8
1328;Bromfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2012;10900;0.7
1329;Bromfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2013;10700;0.7
1330;Bromfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2014;9800;0.6
1331;Bromfiets;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2015;9800;0.7
1332;Bromfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2010;7100;0.9
1333;Bromfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2011;7300;1.0
1334;Bromfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2012;7100;1.0
1335;Bromfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2013;6500;0.9
1336;Bromfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2014;6200;0.9
1337;Bromfiets;Twee voertuigen;Stedelijkheid: niet stedelijk;2015;5200;0.8
1338;Bromfiets;Twee voertuigen;Stedelijkheid: onbekend;2010;0;0.3
1339;Bromfiets;Twee voertuigen;Stedelijkheid: onbekend;2011;0;0.3
1340;Bromfiets;Twee voertuigen;Stedelijkheid: onbekend;2012;0;0.3
1341;Bromfiets;Twee voertuigen;Stedelijkheid: onbekend;2013;0;0.7
1342;Bromfiets;Twee voertuigen;Stedelijkheid: onbekend;2014;0;0.3
1343;Bromfiets;Twee voertuigen;Stedelijkheid: onbekend;2015;0;0.1
1344;Bromfiets;Drie of meer voertuigen;Particuliere huishoudens;2010;16100;0.2
1345;Bromfiets;Drie of meer voertuigen;Particuliere huishoudens;2011;17400;0.2
1346;Bromfiets;Drie of meer voertuigen;Particuliere huishoudens;2012;17300;0.2
1347;Bromfiets;Drie of meer voertuigen;Particuliere huishoudens;2013;17000;0.2
1348;Bromfiets;Drie of meer voertuigen;Particuliere huishoudens;2014;16600;0.2
1349;Bromfiets;Drie of meer voertuigen;Particuliere huishoudens;2015;16300;0.2
1350;Bromfiets;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2010;1800;0.1
1351;Bromfiets;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2011;2100;0.1
1352;Bromfiets;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2012;2200;0.1
1353;Bromfiets;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2013;2300;0.1
1354;Bromfiets;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2014;2400;0.1
1355;Bromfiets;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2015;2400;0.1
1356;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2010;14300;0.3
1357;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2011;15400;0.3
1358;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2012;15100;0.3
1359;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2013;14700;0.3
1360;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2014;14200;0.3
1361;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2015;13900;0.3
1362;Bromfiets;Drie of meer voertuigen;Type: Eenoudergezin;2010;1100;0.2
1363;Bromfiets;Drie of meer voertuigen;Type: Eenoudergezin;2011;1400;0.3
1364;Bromfiets;Drie of meer voertuigen;Type: Eenoudergezin;2012;1400;0.3
1365;Bromfiets;Drie of meer voertuigen;Type: Eenoudergezin;2013;1300;0.2
1366;Bromfiets;Drie of meer voertuigen;Type: Eenoudergezin;2014;1200;0.2
1367;Bromfiets;Drie of meer voertuigen;Type: Eenoudergezin;2015;1100;0.2
1368;Bromfiets;Drie of meer voertuigen;Type: Paar, totaal;2010;12800;0.3
1369;Bromfiets;Drie of meer voertuigen;Type: Paar, totaal;2011;13700;0.3
1370;Bromfiets;Drie of meer voertuigen;Type: Paar, totaal;2012;13500;0.3
1371;Bromfiets;Drie of meer voertuigen;Type: Paar, totaal;2013;13200;0.3
1372;Bromfiets;Drie of meer voertuigen;Type: Paar, totaal;2014;12700;0.3
1373;Bromfiets;Drie of meer voertuigen;Type: Paar, totaal;2015;12500;0.3
1374;Bromfiets;Drie of meer voertuigen;Type: Paar, met kind(eren);2010;9200;0.5
1375;Bromfiets;Drie of meer voertuigen;Type: Paar, met kind(eren);2011;9900;0.5
1376;Bromfiets;Drie of meer voertuigen;Type: Paar, met kind(eren);2012;9600;0.5
1377;Bromfiets;Drie of meer voertuigen;Type: Paar, met kind(eren);2013;9000;0.4
1378;Bromfiets;Drie of meer voertuigen;Type: Paar, met kind(eren);2014;8500;0.4
1379;Bromfiets;Drie of meer voertuigen;Type: Paar, met kind(eren);2015;8100;0.4
1380;Bromfiets;Drie of meer voertuigen;Type: Paar, zonder kind;2010;3600;0.2
1381;Bromfiets;Drie of meer voertuigen;Type: Paar, zonder kind;2011;3900;0.2
1382;Bromfiets;Drie of meer voertuigen;Type: Paar, zonder kind;2012;3900;0.2
1383;Bromfiets;Drie of meer voertuigen;Type: Paar, zonder kind;2013;4100;0.2
1384;Bromfiets;Drie of meer voertuigen;Type: Paar, zonder kind;2014;4300;0.2
1385;Bromfiets;Drie of meer voertuigen;Type: Paar, zonder kind;2015;4400;0.2
1386;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2010;300;0.4
1387;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2011;200;0.4
1388;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2012;300;0.5
1389;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2013;200;0.4
1390;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2014;200;0.4
1391;Bromfiets;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2015;200;0.4
1392;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2010;1800;0.1
1393;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2011;2100;0.1
1394;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2012;2200;0.1
1395;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2013;2300;0.1
1396;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2014;2400;0.1
1397;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2015;2400;0.1
1398;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2010;3900;0.2
1399;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2011;4500;0.2
1400;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2012;4600;0.2
1401;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2013;4700;0.2
1402;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2014;4900;0.2
1403;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2015;5000;0.2
1404;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2010;3100;0.3
1405;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2011;3300;0.4
1406;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2012;3400;0.4
1407;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2013;3400;0.4
1408;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2014;3400;0.4
1409;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2015;3300;0.4
1410;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2010;4200;0.4
1411;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2011;4500;0.5
1412;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2012;4400;0.4
1413;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2013;4000;0.4
1414;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2014;3700;0.4
1415;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2015;3600;0.4
1416;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2010;3000;0.7
1417;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2011;3100;0.7
1418;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2012;2800;0.7
1419;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2013;2500;0.6
1420;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2014;2200;0.5
1421;Bromfiets;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2015;2000;0.5
1422;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2010;2100;0.2
1423;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2011;2400;0.2
1424;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2012;2300;0.2
1425;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2013;2300;0.2
1426;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2014;2200;0.2
1427;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2015;2200;0.2
1428;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2010;2600;0.2
1429;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2011;2900;0.2
1430;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2012;2700;0.2
1431;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2013;2800;0.2
1432;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2014;2600;0.2
1433;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2015;2600;0.2
1434;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2010;3500;0.2
1435;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2011;3800;0.3
1436;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2012;3700;0.2
1437;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2013;3700;0.2
1438;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2014;3600;0.2
1439;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2015;3600;0.2
1440;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2010;4100;0.3
1441;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2011;4500;0.3
1442;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2012;4500;0.3
1443;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2013;4300;0.3
1444;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2014;4200;0.3
1445;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2015;4100;0.3
1446;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2010;3600;0.2
