ID;BestemmingEnSeizoen;Vakantiekenmerken;Marges;Perioden;TotaalNederlanders_1;PercentageNederlanders_2;TotaalVakanties_3;GemiddeldPerNederlander_4;GemiddeldPerDeelnemer_5;TotaalVakantiedagen_6;GemiddeldPerNederlander_7;GemiddeldPerDeelnemer_8;GemiddeldPerVakantie_9;TotaalOvernachtingen_10;GemiddeldPerNederlander_11;GemiddeldPerDeelnemer_12;GemiddeldPerVakantie_13;TotaalVakantieUitgaven_14;GemiddeldPerNederlander_15;GemiddeldPerDeelnemer_16;GemiddeldPerPersoonPerVakantie_17;GemiddeldPerPersoonPerVakantiedag_18
448;Vakantiebestemming: Nederland;Organisatie: samengestelde reis;Bovengrens 95%-interval;2022;607.0;4.2;683.0;0.0;1.2;2.8;0.2;4.9;;2.1;0.1;3.8;;146.0;10.0;262.0;;
449;Vakantiebestemming: Nederland;Organisatie: samengestelde reis;Bovengrens 95%-interval;2023;690.0;4.7;849.0;0.1;1.3;3.8;0.3;6.0;;2.9;0.2;4.7;;240.0;16.0;384.0;;
450;Vakantiebestemming: Nederland;Organisatie: alleen accommodatie;Waarde;2021;7178.0;49.4;13430.0;0.9;1.9;74.7;5.1;10.4;5.6;61.3;4.2;8.5;4.6;4185.0;288.0;583.0;312.0;56.0
451;Vakantiebestemming: Nederland;Organisatie: alleen accommodatie;Waarde;2022;6662.0;45.5;12160.0;0.8;1.8;65.2;4.5;9.8;5.4;53.0;3.6;8.0;4.4;3479.0;238.0;522.0;286.0;53.0
452;Vakantiebestemming: Nederland;Organisatie: alleen accommodatie;Waarde;2023;6748.0;45.5;12158.0;0.8;1.8;64.5;4.3;9.6;5.3;52.3;3.5;7.8;4.3;3640.0;245.0;539.0;299.0;56.0
453;Vakantiebestemming: Nederland;Organisatie: alleen accommodatie;Ondergrens 95%-interval;2021;6987.0;48.2;12998.0;0.9;1.8;72.0;5.0;10.1;;59.0;4.1;8.3;;4040.0;278.0;568.0;;
454;Vakantiebestemming: Nederland;Organisatie: alleen accommodatie;Ondergrens 95%-interval;2022;6481.0;44.4;11775.0;0.8;1.8;62.7;4.3;9.5;;50.8;3.5;7.7;;3345.0;229.0;506.0;;
455;Vakantiebestemming: Nederland;Organisatie: alleen accommodatie;Ondergrens 95%-interval;2023;6485.0;43.9;11599.0;0.8;1.8;60.8;4.1;9.1;;49.0;3.3;7.3;;3451.0;233.0;517.0;;
456;Vakantiebestemming: Nederland;Organisatie: alleen accommodatie;Bovengrens 95%-interval;2021;7370.0;50.6;13862.0;1.0;1.9;77.3;5.3;10.7;;63.6;4.4;8.8;;4330.0;298.0;598.0;;
457;Vakantiebestemming: Nederland;Organisatie: alleen accommodatie;Bovengrens 95%-interval;2022;6842.0;46.6;12546.0;0.9;1.9;67.6;4.6;10.1;;55.2;3.8;8.2;;3612.0;247.0;539.0;;
458;Vakantiebestemming: Nederland;Organisatie: alleen accommodatie;Bovengrens 95%-interval;2023;7012.0;47.1;12717.0;0.9;1.9;68.2;4.6;10.0;;55.6;3.7;8.2;;3829.0;258.0;561.0;;
459;Vakantiebestemming: Nederland;Organisatie: alleen vervoer;Waarde;2021;469.0;3.2;673.0;0.0;1.4;3.3;0.2;7.1;4.9;2.6;0.2;5.7;3.9;68.0;5.0;145.0;101.0;20.0
460;Vakantiebestemming: Nederland;Organisatie: alleen vervoer;Waarde;2022;247.0;1.7;290.0;0.0;1.2;1.3;0.1;5.1;4.4;1.0;0.1;4.0;3.4;30.0;2.0;121.0;103.0;24.0
461;Vakantiebestemming: Nederland;Organisatie: alleen vervoer;Waarde;2023;231.0;1.6;269.0;0.0;1.2;0.8;0.1;3.6;3.1;0.6;0.0;2.5;2.1;23.0;2.0;100.0;86.0;28.0
462;Vakantiebestemming: Nederland;Organisatie: alleen vervoer;Ondergrens 95%-interval;2021;395.0;2.8;540.0;0.0;1.3;2.5;0.2;5.6;;1.9;0.1;4.3;;51.0;4.0;116.0;;
463;Vakantiebestemming: Nederland;Organisatie: alleen vervoer;Ondergrens 95%-interval;2022;192.0;1.4;223.0;0.0;1.1;0.9;0.1;4.1;;0.7;0.0;3.0;;17.0;1.0;79.0;;
464;Vakantiebestemming: Nederland;Organisatie: alleen vervoer;Ondergrens 95%-interval;2023;160.0;1.1;182.0;0.0;1.0;0.6;0.0;3.1;;0.4;0.0;2.0;;14.0;1.0;77.0;;
465;Vakantiebestemming: Nederland;Organisatie: alleen vervoer;Bovengrens 95%-interval;2021;542.0;3.8;805.0;0.1;1.6;4.2;0.3;8.5;;3.4;0.2;7.0;;85.0;6.0;174.0;;
466;Vakantiebestemming: Nederland;Organisatie: alleen vervoer;Bovengrens 95%-interval;2022;302.0;2.1;357.0;0.0;1.3;1.6;0.1;6.2;;1.3;0.1;5.0;;43.0;3.0;164.0;;
467;Vakantiebestemming: Nederland;Organisatie: alleen vervoer;Bovengrens 95%-interval;2023;302.0;2.1;356.0;0.0;1.3;1.1;0.1;4.1;;0.8;0.1;3.0;;32.0;2.0;124.0;;
468;Vakantiebestemming: Nederland;Organisatie: op de bonnefooi;Waarde;2021;2208.0;15.2;3236.0;0.2;1.5;20.8;1.4;9.4;6.4;17.5;1.2;7.9;5.4;360.0;25.0;163.0;111.0;17.0
469;Vakantiebestemming: Nederland;Organisatie: op de bonnefooi;Waarde;2022;1704.0;11.6;2533.0;0.2;1.5;13.2;0.9;7.7;5.2;10.6;0.7;6.2;4.2;279.0;19.0;164.0;110.0;21.0
470;Vakantiebestemming: Nederland;Organisatie: op de bonnefooi;Waarde;2023;1839.0;12.4;2609.0;0.2;1.4;14.9;1.0;8.1;5.7;12.3;0.8;6.7;4.7;325.0;22.0;177.0;125.0;22.0
471;Vakantiebestemming: Nederland;Organisatie: op de bonnefooi;Ondergrens 95%-interval;2021;2081.0;14.4;3008.0;0.2;1.4;19.0;1.3;8.8;;15.9;1.1;7.3;;329.0;23.0;151.0;;
472;Vakantiebestemming: Nederland;Organisatie: op de bonnefooi;Ondergrens 95%-interval;2022;1591.0;10.9;2307.0;0.2;1.4;11.9;0.8;7.1;;9.5;0.6;5.6;;249.0;17.0;149.0;;
473;Vakantiebestemming: Nederland;Organisatie: op de bonnefooi;Ondergrens 95%-interval;2023;1658.0;11.3;2328.0;0.2;1.3;13.0;0.9;7.2;;10.5;0.7;5.8;;285.0;19.0;159.0;;
474;Vakantiebestemming: Nederland;Organisatie: op de bonnefooi;Bovengrens 95%-interval;2021;2335.0;16.1;3463.0;0.2;1.5;22.5;1.5;10.0;;19.1;1.3;8.6;;391.0;27.0;175.0;;
475;Vakantiebestemming: Nederland;Organisatie: op de bonnefooi;Bovengrens 95%-interval;2022;1817.0;12.4;2759.0;0.2;1.6;14.5;1.0;8.4;;11.8;0.8;6.8;;309.0;21.0;179.0;;
476;Vakantiebestemming: Nederland;Organisatie: op de bonnefooi;Bovengrens 95%-interval;2023;2020.0;13.6;2889.0;0.2;1.5;16.8;1.1;8.9;;14.0;0.9;7.5;;366.0;25.0;195.0;;
477;Vakantiebestemming: Nederland;Reisgezelschap: alleenreizende;Waarde;2021;1142.0;7.9;2045.0;0.1;1.8;10.6;0.7;9.3;5.2;8.5;0.6;7.5;4.2;475.0;33.0;416.0;232.0;45.0
478;Vakantiebestemming: Nederland;Reisgezelschap: alleenreizende;Waarde;2022;1343.0;9.2;2024.0;0.1;1.5;11.5;0.8;8.6;5.7;9.5;0.7;7.1;4.7;702.0;48.0;522.0;347.0;61.0
479;Vakantiebestemming: Nederland;Reisgezelschap: alleenreizende;Waarde;2023;1343.0;9.0;2040.0;0.1;1.5;11.4;0.8;8.5;5.6;9.4;0.6;7.0;4.6;754.0;51.0;561.0;369.0;66.0
480;Vakantiebestemming: Nederland;Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2021;1043.0;7.2;1823.0;0.1;1.7;9.0;0.6;8.1;;7.1;0.5;6.4;;401.0;28.0;358.0;;
481;Vakantiebestemming: Nederland;Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2022;1247.0;8.6;1843.0;0.1;1.4;10.3;0.7;7.8;;8.4;0.6;6.3;;626.0;43.0;473.0;;
482;Vakantiebestemming: Nederland;Reisgezelschap: alleenreizende;Ondergrens 95%-interval;2023;1208.0;8.2;1801.0;0.1;1.4;9.9;0.7;7.6;;8.0;0.5;6.1;;651.0;44.0;499.0;;
483;Vakantiebestemming: Nederland;Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2021;1240.0;8.6;2267.0;0.2;1.9;12.1;0.8;10.4;;9.9;0.7;8.5;;550.0;38.0;474.0;;
484;Vakantiebestemming: Nederland;Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2022;1439.0;9.8;2205.0;0.2;1.6;12.8;0.9;9.4;;10.6;0.7;7.8;;778.0;53.0;572.0;;
485;Vakantiebestemming: Nederland;Reisgezelschap: alleenreizende;Bovengrens 95%-interval;2023;1477.0;10.0;2279.0;0.2;1.6;12.9;0.9;9.4;;10.7;0.7;7.8;;857.0;58.0;624.0;;
486;Vakantiebestemming: Nederland;Reisgezelschap: paar zonder kinderen;Waarde;2021;4092.0;28.2;7950.0;0.5;1.9;46.3;3.2;11.3;5.8;38.3;2.6;9.4;4.8;2280.0;157.0;557.0;287.0;49.0
487;Vakantiebestemming: Nederland;Reisgezelschap: paar zonder kinderen;Waarde;2022;3064.0;20.9;5209.0;0.4;1.7;30.9;2.1;10.1;5.9;25.7;1.8;8.4;4.9;1512.0;103.0;493.0;290.0;49.0
488;Vakantiebestemming: Nederland;Reisgezelschap: paar zonder kinderen;Waarde;2023;3121.0;21.0;5275.0;0.4;1.7;32.6;2.2;10.4;6.2;27.3;1.8;8.7;5.2;1658.0;112.0;531.0;314.0;51.0
489;Vakantiebestemming: Nederland;Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2021;3944.0;27.2;7569.0;0.5;1.9;43.8;3.0;10.8;;36.1;2.5;8.9;;2146.0;148.0;529.0;;
490;Vakantiebestemming: Nederland;Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2022;2950.0;20.1;4981.0;0.3;1.7;29.2;2.0;9.6;;24.2;1.6;7.9;;1436.0;98.0;474.0;;
491;Vakantiebestemming: Nederland;Reisgezelschap: paar zonder kinderen;Ondergrens 95%-interval;2023;2956.0;19.9;4960.0;0.3;1.6;30.1;2.0;9.7;;25.1;1.7;8.1;;1547.0;104.0;503.0;;
492;Vakantiebestemming: Nederland;Reisgezelschap: paar zonder kinderen;Bovengrens 95%-interval;2021;4241.0;29.2;8330.0;0.6;2.0;48.7;3.4;11.8;;40.5;2.8;9.8;;2413.0;166.0;585.0;;
493;Vakantiebestemming: Nederland;Reisgezelschap: paar zonder kinderen;Bovengrens 95%-interval;2022;3178.0;21.8;5436.0;0.4;1.7;32.5;2.2;10.5;;27.1;1.9;8.8;;1587.0;109.0;513.0;;
494;Vakantiebestemming: Nederland;Reisgezelschap: paar zonder kinderen;Bovengrens 95%-interval;2023;3286.0;22.2;5590.0;0.4;1.8;35.0;2.4;11.1;;29.5;2.0;9.4;;1769.0;120.0;560.0;;
495;Vakantiebestemming: Nederland;Reisgezelschap: volwassene en kind(eren);Waarde;2021;3100.0;21.3;5933.0;0.4;1.9;35.8;2.5;11.6;6.0;29.9;2.1;9.6;5.0;1486.0;102.0;479.0;250.0;41.0
496;Vakantiebestemming: Nederland;Reisgezelschap: volwassene en kind(eren);Waarde;2022;2703.0;18.5;4481.0;0.3;1.7;25.6;1.7;9.5;5.7;21.1;1.4;7.8;4.7;973.0;66.0;360.0;217.0;38.0
497;Vakantiebestemming: Nederland;Reisgezelschap: volwassene en kind(eren);Waarde;2023;2642.0;17.8;4336.0;0.3;1.6;25.6;1.7;9.7;5.9;21.2;1.4;8.0;4.9;982.0;66.0;372.0;226.0;38.0
498;Vakantiebestemming: Nederland;Reisgezelschap: volwassene en kind(eren);Ondergrens 95%-interval;2021;2947.0;20.4;5492.0;0.4;1.8;33.3;2.3;10.9;;27.7;1.9;9.1;;1367.0;94.0;449.0;;
499;Vakantiebestemming: Nederland;Reisgezelschap: volwassene en kind(eren);Ondergrens 95%-interval;2022;2558.0;17.6;4164.0;0.3;1.6;23.7;1.6;9.0;;19.4;1.3;7.4;;899.0;62.0;340.0;;
500;Vakantiebestemming: Nederland;Reisgezelschap: volwassene en kind(eren);Ondergrens 95%-interval;2023;2422.0;16.5;3892.0;0.3;1.5;22.3;1.5;8.8;;18.3;1.2;7.2;;876.0;59.0;344.0;;
501;Vakantiebestemming: Nederland;Reisgezelschap: volwassene en kind(eren);Bovengrens 95%-interval;2021;3254.0;22.4;6374.0;0.4;2.0;38.4;2.6;12.2;;32.1;2.2;10.2;;1604.0;110.0;510.0;;
502;Vakantiebestemming: Nederland;Reisgezelschap: volwassene en kind(eren);Bovengrens 95%-interval;2022;2848.0;19.4;4798.0;0.3;1.7;27.5;1.9;10.0;;22.8;1.6;8.3;;1046.0;71.0;380.0;;
503;Vakantiebestemming: Nederland;Reisgezelschap: volwassene en kind(eren);Bovengrens 95%-interval;2023;2861.0;19.2;4780.0;0.3;1.7;28.8;1.9;10.6;;24.1;1.6;8.9;;1088.0;73.0;400.0;;
504;Vakantiebestemming: Nederland;Reisgezelschap: familie, anderen;Waarde;2021;2335.0;16.1;3422.0;0.2;1.5;18.0;1.2;7.7;5.3;14.6;1.0;6.2;4.3;879.0;61.0;377.0;257.0;49.0
505;Vakantiebestemming: Nederland;Reisgezelschap: familie, anderen;Waarde;2022;2034.0;13.9;2745.0;0.2;1.3;14.2;1.0;7.0;5.2;11.4;0.8;5.6;4.2;558.0;38.0;274.0;203.0;39.0
506;Vakantiebestemming: Nederland;Reisgezelschap: familie, anderen;Waarde;2023;2150.0;14.5;2912.0;0.2;1.4;14.1;0.9;6.5;4.8;11.1;0.8;5.2;3.8;634.0;43.0;295.0;218.0;45.0
507;Vakantiebestemming: Nederland;Reisgezelschap: familie, anderen;Ondergrens 95%-interval;2021;2206.0;15.2;3168.0;0.2;1.4;16.5;1.1;7.2;;13.3;0.9;5.8;;809.0;56.0;354.0;;
508;Vakantiebestemming: Nederland;Reisgezelschap: familie, anderen;Ondergrens 95%-interval;2022;1927.0;13.2;2578.0;0.2;1.3;13.1;0.9;6.6;;10.5;0.7;5.2;;516.0;35.0;259.0;;
509;Vakantiebestemming: Nederland;Reisgezelschap: familie, anderen;Ondergrens 95%-interval;2023;1995.0;13.5;2664.0;0.2;1.3;12.6;0.9;6.1;;9.9;0.7;4.7;;567.0;38.0;272.0;;
510;Vakantiebestemming: Nederland;Reisgezelschap: familie, anderen;Bovengrens 95%-interval;2021;2463.0;17.0;3676.0;0.3;1.5;19.4;1.3;8.2;;15.8;1.1;6.7;;949.0;65.0;399.0;;
511;Vakantiebestemming: Nederland;Reisgezelschap: familie, anderen;Bovengrens 95%-interval;2022;2141.0;14.6;2911.0;0.2;1.4;15.3;1.0;7.4;;12.4;0.8;6.0;;601.0;41.0;290.0;;
512;Vakantiebestemming: Nederland;Reisgezelschap: familie, anderen;Bovengrens 95%-interval;2023;2306.0;15.6;3161.0;0.2;1.4;15.5;1.0;7.0;;12.4;0.8;5.6;;702.0;47.0;318.0;;
513;Vakantiebestemming: Nederland;Reisgezelschap: vrienden, bekenden, e.a.;Waarde;2021;1501.0;10.3;2090.0;0.1;1.4;9.3;0.6;6.2;4.5;7.2;0.5;4.8;3.5;534.0;37.0;356.0;256.0;57.0
514;Vakantiebestemming: Nederland;Reisgezelschap: vrienden, bekenden, e.a.;Waarde;2022;1427.0;9.8;2039.0;0.1;1.4;7.7;0.5;5.4;3.8;5.6;0.4;4.0;2.8;301.0;21.0;211.0;148.0;39.0
515;Vakantiebestemming: Nederland;Reisgezelschap: vrienden, bekenden, e.a.;Waarde;2023;1551.0;10.4;2133.0;0.1;1.4;7.9;0.5;5.1;3.7;5.7;0.4;3.7;2.7;311.0;21.0;200.0;146.0;39.0
516;Vakantiebestemming: Nederland;Reisgezelschap: vrienden, bekenden, e.a.;Ondergrens 95%-interval;2021;1385.0;9.6;1902.0;0.1;1.3;8.2;0.6;5.6;;6.2;0.4;4.3;;478.0;33.0;329.0;;
517;Vakantiebestemming: Nederland;Reisgezelschap: vrienden, bekenden, e.a.;Ondergrens 95%-interval;2022;1321.0;9.1;1854.0;0.1;1.4;6.9;0.5;5.0;;5.0;0.3;3.6;;266.0;18.0;191.0;;
518;Vakantiebestemming: Nederland;Reisgezelschap: vrienden, bekenden, e.a.;Ondergrens 95%-interval;2023;1398.0;9.5;1883.0;0.1;1.3;6.8;0.5;4.6;;4.9;0.3;3.3;;272.0;18.0;182.0;;
519;Vakantiebestemming: Nederland;Reisgezelschap: vrienden, bekenden, e.a.;Bovengrens 95%-interval;2021;1618.0;11.1;2277.0;0.2;1.5;10.4;0.7;6.8;;8.2;0.6;5.4;;591.0;41.0;383.0;;
520;Vakantiebestemming: Nederland;Reisgezelschap: vrienden, bekenden, e.a.;Bovengrens 95%-interval;2022;1533.0;10.5;2225.0;0.2;1.5;8.5;0.6;5.8;;6.3;0.4;4.3;;336.0;23.0;231.0;;
521;Vakantiebestemming: Nederland;Reisgezelschap: vrienden, bekenden, e.a.;Bovengrens 95%-interval;2023;1703.0;11.5;2383.0;0.2;1.5;8.9;0.6;5.5;;6.6;0.4;4.1;;349.0;24.0;218.0;;
522;Vakantiebestemming: Nederland;Soort vakantie: eigen recreatieve accom.;Waarde;2021;391.0;2.7;2563.0;0.2;6.6;13.9;1.0;35.6;5.4;11.3;0.8;29.0;4.4;554.0;38.0;1416.0;216.0;40.0
523;Vakantiebestemming: Nederland;Soort vakantie: eigen recreatieve accom.;Waarde;2022;291.0;2.0;877.0;0.1;3.0;7.9;0.5;27.0;9.0;7.0;0.5;24.0;8.0;118.0;8.0;404.0;134.0;15.0
524;Vakantiebestemming: Nederland;Soort vakantie: eigen recreatieve accom.;Waarde;2023;283.0;1.9;872.0;0.1;3.1;7.8;0.5;27.6;9.0;6.9;0.5;24.5;8.0;122.0;8.0;430.0;139.0;16.0
525;Vakantiebestemming: Nederland;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;2021;338.0;2.4;2098.0;0.1;5.6;11.5;0.8;30.8;;9.3;0.6;25.0;;406.0;28.0;1072.0;;
526;Vakantiebestemming: Nederland;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;2022;254.0;1.7;727.0;0.0;2.6;6.7;0.5;24.0;;5.9;0.4;21.2;;99.0;7.0;355.0;;
527;Vakantiebestemming: Nederland;Soort vakantie: eigen recreatieve accom.;Ondergrens 95%-interval;2023;223.0;1.5;627.0;0.0;2.3;6.0;0.4;22.5;;5.3;0.4;19.9;;91.0;6.0;346.0;;
528;Vakantiebestemming: Nederland;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;2021;444.0;3.1;3028.0;0.2;7.5;16.3;1.1;40.3;;13.4;0.9;33.1;;702.0;48.0;1759.0;;
529;Vakantiebestemming: Nederland;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;2022;328.0;2.3;1027.0;0.1;3.4;9.0;0.6;29.9;;8.0;0.5;26.7;;137.0;9.0;453.0;;
530;Vakantiebestemming: Nederland;Soort vakantie: eigen recreatieve accom.;Bovengrens 95%-interval;2023;343.0;2.4;1117.0;0.1;3.8;9.7;0.7;32.8;;8.6;0.6;29.2;;152.0;10.0;513.0;;
531;Vakantiebestemming: Nederland;Soort vakantie: actief;Waarde;2021;2153.0;14.8;3368.0;0.2;1.6;21.4;1.5;9.9;6.4;18.0;1.2;8.4;5.4;1043.0;72.0;484.0;310.0;49.0
532;Vakantiebestemming: Nederland;Soort vakantie: actief;Waarde;2022;1760.0;12.0;2583.0;0.2;1.5;16.1;1.1;9.1;6.2;13.5;0.9;7.7;5.2;783.0;54.0;445.0;303.0;49.0
533;Vakantiebestemming: Nederland;Soort vakantie: actief;Waarde;2023;1560.0;10.5;2212.0;0.1;1.4;14.7;1.0;9.4;6.6;12.5;0.8;8.0;5.6;768.0;52.0;493.0;347.0;52.0
534;Vakantiebestemming: Nederland;Soort vakantie: actief;Ondergrens 95%-interval;2021;2042.0;14.1;3173.0;0.2;1.5;20.0;1.4;9.5;;16.8;1.2;7.9;;977.0;67.0;463.0;;
535;Vakantiebestemming: Nederland;Soort vakantie: actief;Ondergrens 95%-interval;2022;1669.0;11.4;2434.0;0.2;1.4;15.1;1.0;8.7;;12.6;0.9;7.3;;733.0;50.0;424.0;;
536;Vakantiebestemming: Nederland;Soort vakantie: actief;Ondergrens 95%-interval;2023;1444.0;9.7;2037.0;0.1;1.4;13.4;0.9;8.8;;11.3;0.8;7.4;;694.0;47.0;459.0;;
537;Vakantiebestemming: Nederland;Soort vakantie: actief;Bovengrens 95%-interval;2021;2264.0;15.6;3563.0;0.2;1.6;22.8;1.6;10.4;;19.2;1.3;8.8;;1109.0;76.0;506.0;;
538;Vakantiebestemming: Nederland;Soort vakantie: actief;Bovengrens 95%-interval;2022;1851.0;12.7;2732.0;0.2;1.5;17.1;1.2;9.6;;14.4;1.0;8.1;;833.0;57.0;466.0;;
539;Vakantiebestemming: Nederland;Soort vakantie: actief;Bovengrens 95%-interval;2023;1676.0;11.3;2387.0;0.2;1.5;16.0;1.1;10.0;;13.6;0.9;8.6;;843.0;57.0;527.0;;
540;Vakantiebestemming: Nederland;Soort vakantie: strand;Waarde;2021;514.0;3.5;575.0;0.0;1.1;4.1;0.3;8.0;7.2;3.6;0.2;6.9;6.2;217.0;15.0;421.0;377.0;52.0
541;Vakantiebestemming: Nederland;Soort vakantie: strand;Waarde;2022;306.0;2.1;333.0;0.0;1.1;2.6;0.2;8.5;7.8;2.3;0.2;7.4;6.8;138.0;9.0;451.0;415.0;53.0
542;Vakantiebestemming: Nederland;Soort vakantie: strand;Waarde;2023;291.0;2.0;308.0;0.0;1.1;2.2;0.2;7.7;7.2;1.9;0.1;6.6;6.2;113.0;8.0;390.0;367.0;51.0
543;Vakantiebestemming: Nederland;Soort vakantie: strand;Ondergrens 95%-interval;2021;449.0;3.1;498.0;0.0;1.1;3.4;0.2;7.1;;2.9;0.2;5.9;;180.0;12.0;371.0;;
544;Vakantiebestemming: Nederland;Soort vakantie: strand;Ondergrens 95%-interval;2022;257.0;1.8;277.0;0.0;1.0;2.1;0.1;7.4;;1.8;0.1;6.3;;108.0;7.0;375.0;;
545;Vakantiebestemming: Nederland;Soort vakantie: strand;Ondergrens 95%-interval;2023;223.0;1.6;236.0;0.0;1.0;1.5;0.1;5.5;;1.2;0.1;4.5;;85.0;6.0;324.0;;
546;Vakantiebestemming: Nederland;Soort vakantie: strand;Bovengrens 95%-interval;2021;579.0;4.0;651.0;0.0;1.2;4.8;0.3;9.0;;4.2;0.3;7.9;;253.0;17.0;472.0;;
547;Vakantiebestemming: Nederland;Soort vakantie: strand;Bovengrens 95%-interval;2022;355.0;2.4;388.0;0.0;1.1;3.1;0.2;9.6;;2.7;0.2;8.5;;168.0;11.0;527.0;;
548;Vakantiebestemming: Nederland;Soort vakantie: strand;Bovengrens 95%-interval;2023;359.0;2.5;381.0;0.0;1.1;3.0;0.2;9.8;;2.6;0.2;8.8;;141.0;10.0;456.0;;
549;Vakantiebestemming: Nederland;Soort vakantie: steden;Waarde;2021;1043.0;7.2;1227.0;0.1;1.2;4.1;0.3;3.9;3.3;2.9;0.2;2.8;2.3;338.0;23.0;324.0;276.0;83.0
550;Vakantiebestemming: Nederland;Soort vakantie: steden;Waarde;2022;792.0;5.4;903.0;0.1;1.1;3.3;0.2;4.1;3.6;2.4;0.2;3.0;2.6;243.0;17.0;306.0;269.0;74.0
551;Vakantiebestemming: Nederland;Soort vakantie: steden;Waarde;2023;872.0;5.9;984.0;0.1;1.1;3.5;0.2;4.1;3.6;2.6;0.2;2.9;2.6;282.0;19.0;323.0;287.0;80.0
552;Vakantiebestemming: Nederland;Soort vakantie: steden;Ondergrens 95%-interval;2021;951.0;6.6;1109.0;0.1;1.1;3.7;0.3;3.7;;2.5;0.2;2.5;;303.0;21.0;304.0;;
553;Vakantiebestemming: Nederland;Soort vakantie: steden;Ondergrens 95%-interval;2022;716.0;4.9;812.0;0.1;1.1;2.8;0.2;3.6;;1.9;0.1;2.5;;210.0;14.0;275.0;;
554;Vakantiebestemming: Nederland;Soort vakantie: steden;Ondergrens 95%-interval;2023;758.0;5.2;845.0;0.1;1.1;2.8;0.2;3.4;;1.9;0.1;2.3;;223.0;15.0;269.0;;
555;Vakantiebestemming: Nederland;Soort vakantie: steden;Bovengrens 95%-interval;2021;1136.0;7.8;1344.0;0.1;1.2;4.5;0.3;4.2;;3.2;0.2;3.0;;374.0;26.0;344.0;;
556;Vakantiebestemming: Nederland;Soort vakantie: steden;Bovengrens 95%-interval;2022;868.0;5.9;995.0;0.1;1.2;3.8;0.3;4.7;;2.9;0.2;3.6;;276.0;19.0;338.0;;
557;Vakantiebestemming: Nederland;Soort vakantie: steden;Bovengrens 95%-interval;2023;987.0;6.7;1123.0;0.1;1.2;4.3;0.3;4.7;;3.2;0.2;3.6;;341.0;23.0;378.0;;
558;Vakantiebestemming: Nederland;Soort vakantie: natuur;Waarde;2021;814.0;5.6;1092.0;0.1;1.3;7.2;0.5;8.8;6.6;6.1;0.4;7.5;5.6;328.0;23.0;402.0;300.0;46.0
559;Vakantiebestemming: Nederland;Soort vakantie: natuur;Waarde;2022;703.0;4.8;836.0;0.1;1.2;5.4;0.4;7.7;6.5;4.6;0.3;6.5;5.5;269.0;18.0;383.0;322.0;50.0
560;Vakantiebestemming: Nederland;Soort vakantie: natuur;Waarde;2023;698.0;4.7;824.0;0.1;1.2;5.1;0.3;7.3;6.2;4.3;0.3;6.1;5.2;260.0;18.0;373.0;316.0;51.0
561;Vakantiebestemming: Nederland;Soort vakantie: natuur;Ondergrens 95%-interval;2021;732.0;5.1;968.0;0.1;1.3;6.2;0.4;7.9;;5.2;0.4;6.6;;284.0;20.0;364.0;;
562;Vakantiebestemming: Nederland;Soort vakantie: natuur;Ondergrens 95%-interval;2022;636.0;4.4;751.0;0.1;1.1;4.7;0.3;7.0;;3.9;0.3;5.8;;230.0;16.0;340.0;;
563;Vakantiebestemming: Nederland;Soort vakantie: natuur;Ondergrens 95%-interval;2023;590.0;4.0;696.0;0.0;1.1;4.2;0.3;6.5;;3.5;0.2;5.3;;213.0;14.0;322.0;;
564;Vakantiebestemming: Nederland;Soort vakantie: natuur;Bovengrens 95%-interval;2021;897.0;6.2;1216.0;0.1;1.4;8.2;0.6;9.7;;7.0;0.5;8.4;;372.0;26.0;441.0;;
565;Vakantiebestemming: Nederland;Soort vakantie: natuur;Bovengrens 95%-interval;2022;769.0;5.3;922.0;0.1;1.2;6.1;0.4;8.4;;5.2;0.4;7.2;;308.0;21.0;426.0;;
566;Vakantiebestemming: Nederland;Soort vakantie: natuur;Bovengrens 95%-interval;2023;806.0;5.5;952.0;0.1;1.2;6.0;0.4;8.1;;5.1;0.3;6.9;;308.0;21.0;424.0;;
567;Vakantiebestemming: Nederland;Soort vakantie: cultuur;Waarde;2021;481.0;3.3;551.0;0.0;1.1;2.6;0.2;5.4;4.7;2.0;0.1;4.2;3.7;166.0;11.0;346.0;302.0;64.0
568;Vakantiebestemming: Nederland;Soort vakantie: cultuur;Waarde;2022;667.0;4.6;755.0;0.1;1.1;3.5;0.2;5.2;4.6;2.7;0.2;4.1;3.6;224.0;15.0;336.0;297.0;64.0
569;Vakantiebestemming: Nederland;Soort vakantie: cultuur;Waarde;2023;749.0;5.0;864.0;0.1;1.2;4.2;0.3;5.6;4.9;3.3;0.2;4.4;3.9;265.0;18.0;354.0;307.0;63.0
