ID;AfzetEnInvoer;ProductenVolgensPRODCOMLijst;Perioden;PrijsindexcijfersExclusiefAccijns_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3
2040;Totale afzet;0729  Andere non-ferrometaalertsen..;2000;;;
2041;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 januari;;;
2042;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 februari;;;
2043;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 maart;;;
2044;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 april;;;
2045;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 mei;;;
2046;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 juni;;;
2047;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 juli;;;
2048;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 augustus;;;
2049;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 september;;;
2050;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 oktober;;;
2051;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 november;;;
2052;Totale afzet;0729  Andere non-ferrometaalertsen..;2001 december;;;
2053;Totale afzet;0729  Andere non-ferrometaalertsen..;2001;;;
2054;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 januari;;;
2055;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 februari;;;
2056;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 maart;;;
2057;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 april;;;
2058;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 mei;;;
2059;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 juni;;;
2060;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 juli;;;
2061;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 augustus;;;
2062;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 september;;;
2063;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 oktober;;;
2064;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 november;;;
2065;Totale afzet;0729  Andere non-ferrometaalertsen..;2002 december;;;
2066;Totale afzet;0729  Andere non-ferrometaalertsen..;2002;;;
2067;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 januari;;;
2068;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 februari;;;
2069;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 maart;;;
2070;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 april;;;
2071;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 mei;;;
2072;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 juni;;;
2073;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 juli;;;
2074;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 augustus;;;
2075;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 september;;;
2076;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 oktober;;;
2077;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 november;;;
2078;Totale afzet;0729  Andere non-ferrometaalertsen..;2003 december;;;
2079;Totale afzet;0729  Andere non-ferrometaalertsen..;2003;;;
2080;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 januari;;;
2081;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 februari;;;
2082;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 maart;;;
2083;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 april;;;
2084;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 mei;;;
2085;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 juni;;;
2086;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 juli;;;
2087;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 augustus;;;
2088;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 september;;;
2089;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 oktober;;;
2090;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 november;;;
2091;Totale afzet;0729  Andere non-ferrometaalertsen..;2004 december;;;
2092;Totale afzet;0729  Andere non-ferrometaalertsen..;2004;;;
2093;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 januari;;;
2094;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 februari;;;
2095;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 maart;;;
2096;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 april;;;
2097;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 mei;;;
2098;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 juni;;;
2099;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 juli;;;
2100;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 augustus;;;
2101;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 september;;;
2102;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 oktober;;;
2103;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 november;;;
2104;Totale afzet;0729  Andere non-ferrometaalertsen..;2005 december;;;
2105;Totale afzet;0729  Andere non-ferrometaalertsen..;2005;;;
2106;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 januari;;;
2107;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 februari;;;
2108;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 maart;;;
2109;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 april;;;
2110;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 mei;;;
2111;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 juni;;;
2112;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 juli;;;
2113;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 augustus;;;
2114;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 september;;;
2115;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 oktober;;;
2116;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 november;;;
2117;Totale afzet;0729  Andere non-ferrometaalertsen..;2006 december;;;
2118;Totale afzet;0729  Andere non-ferrometaalertsen..;2006;;;
2119;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 januari;;;
2120;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 februari;;;
2121;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 maart;;;
2122;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 april;;;
2123;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 mei;;;
2124;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 juni;;;
2125;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 juli;;;
2126;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 augustus;;;
2127;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 september;;;
2128;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 oktober;;;
2129;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 november;;;
2130;Totale afzet;0729  Andere non-ferrometaalertsen..;2007 december;;;
2131;Totale afzet;0729  Andere non-ferrometaalertsen..;2007;;;
2132;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 januari;;;
2133;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 februari;;;
2134;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 maart;;;
2135;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 april;;;
2136;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 mei;;;
2137;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 juni;;;
2138;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 juli;;;
2139;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 augustus;;;
2140;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 september;;;
2141;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 oktober;;;
2142;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 november;;;
2143;Totale afzet;0729  Andere non-ferrometaalertsen..;2008 december;;;
2144;Totale afzet;0729  Andere non-ferrometaalertsen..;2008;;;
2145;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 januari;;;
2146;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 februari;;;
2147;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 maart;;;
2148;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 april;;;
2149;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 mei;;;
2150;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 juni;;;
2151;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 juli;;;
2152;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 augustus;;;
2153;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 september;;;
2154;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 oktober;;;
2155;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 november;;;
2156;Totale afzet;0729  Andere non-ferrometaalertsen..;2009 december;;;
2157;Totale afzet;0729  Andere non-ferrometaalertsen..;2009;;;
2158;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 januari;;;
2159;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 februari;;;
2160;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 maart;;;
2161;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 april;;;
2162;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 mei;;;
2163;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 juni;;;
2164;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 juli;;;
2165;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 augustus;;;
2166;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 september;;;
2167;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 oktober;;;
2168;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 november;;;
2169;Totale afzet;0729  Andere non-ferrometaalertsen..;2010 december;;;
2170;Totale afzet;0729  Andere non-ferrometaalertsen..;2010;;;
2171;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 januari;;;
2172;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 februari;;;
2173;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 maart;;;
2174;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 april;;;
2175;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 mei;;;
2176;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 juni;;;
2177;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 juli;;;
2178;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 augustus;;;
2179;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 september;;;
2180;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 oktober;;;
2181;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 november;;;
2182;Totale afzet;0729  Andere non-ferrometaalertsen..;2011 december;;;
2183;Totale afzet;0729  Andere non-ferrometaalertsen..;2011;;;
2184;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 januari;;;
2185;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 februari;;;
2186;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 maart;;;
2187;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 april;;;
2188;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 mei;;;
2189;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 juni;;;
2190;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 juli;;;
2191;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 augustus;;;
2192;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 september;;;
2193;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 oktober;;;
2194;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 november;;;
2195;Totale afzet;0729  Andere non-ferrometaalertsen..;2012 december;;;
2196;Totale afzet;0729  Andere non-ferrometaalertsen..;2012;;;
2197;Totale afzet;08 Andere delfstoffen;2000 januari;88.1;;
2198;Totale afzet;08 Andere delfstoffen;2000 februari;88.4;0.3;
2199;Totale afzet;08 Andere delfstoffen;2000 maart;89.1;0.9;
2200;Totale afzet;08 Andere delfstoffen;2000 april;90.0;1.0;
2201;Totale afzet;08 Andere delfstoffen;2000 mei;90.0;0.0;
2202;Totale afzet;08 Andere delfstoffen;2000 juni;90.0;0.0;
2203;Totale afzet;08 Andere delfstoffen;2000 juli;90.1;0.1;
2204;Totale afzet;08 Andere delfstoffen;2000 augustus;89.2;-1.0;
2205;Totale afzet;08 Andere delfstoffen;2000 september;89.1;-0.1;
2206;Totale afzet;08 Andere delfstoffen;2000 oktober;89.2;0.1;
2207;Totale afzet;08 Andere delfstoffen;2000 november;89.2;0.0;
2208;Totale afzet;08 Andere delfstoffen;2000 december;89.3;0.0;
2209;Totale afzet;08 Andere delfstoffen;2000;89.3;;
2210;Totale afzet;08 Andere delfstoffen;2001 januari;91.6;2.6;3.9
2211;Totale afzet;08 Andere delfstoffen;2001 februari;91.7;0.1;3.8
2212;Totale afzet;08 Andere delfstoffen;2001 maart;91.7;0.0;2.9
2213;Totale afzet;08 Andere delfstoffen;2001 april;92.8;1.2;3.1
2214;Totale afzet;08 Andere delfstoffen;2001 mei;95.3;2.8;5.9
2215;Totale afzet;08 Andere delfstoffen;2001 juni;95.3;0.0;5.9
2216;Totale afzet;08 Andere delfstoffen;2001 juli;95.3;0.0;5.8
2217;Totale afzet;08 Andere delfstoffen;2001 augustus;94.1;-1.3;5.5
2218;Totale afzet;08 Andere delfstoffen;2001 september;94.5;0.4;6.1
2219;Totale afzet;08 Andere delfstoffen;2001 oktober;94.6;0.1;6.0
2220;Totale afzet;08 Andere delfstoffen;2001 november;94.9;0.3;6.4
2221;Totale afzet;08 Andere delfstoffen;2001 december;94.9;0.0;6.3
2222;Totale afzet;08 Andere delfstoffen;2001;93.9;;5.1
2223;Totale afzet;08 Andere delfstoffen;2002 januari;96.4;1.5;5.3
2224;Totale afzet;08 Andere delfstoffen;2002 februari;99.5;3.2;8.5
2225;Totale afzet;08 Andere delfstoffen;2002 maart;99.3;-0.2;8.3
2226;Totale afzet;08 Andere delfstoffen;2002 april;101.0;1.7;8.9
2227;Totale afzet;08 Andere delfstoffen;2002 mei;98.0;-3.0;2.8
2228;Totale afzet;08 Andere delfstoffen;2002 juni;97.8;-0.2;2.6
2229;Totale afzet;08 Andere delfstoffen;2002 juli;97.7;-0.1;2.5
2230;Totale afzet;08 Andere delfstoffen;2002 augustus;97.4;-0.3;3.5
2231;Totale afzet;08 Andere delfstoffen;2002 september;97.4;0.0;3.0
2232;Totale afzet;08 Andere delfstoffen;2002 oktober;97.5;0.1;3.0
2233;Totale afzet;08 Andere delfstoffen;2002 november;102.1;4.7;7.5
2234;Totale afzet;08 Andere delfstoffen;2002 december;102.1;0.0;7.5
2235;Totale afzet;08 Andere delfstoffen;2002;98.8;;5.3
2236;Totale afzet;08 Andere delfstoffen;2003 januari;104.7;2.6;8.6
2237;Totale afzet;08 Andere delfstoffen;2003 februari;100.1;-4.4;0.6
2238;Totale afzet;08 Andere delfstoffen;2003 maart;100.1;0.0;0.9
2239;Totale afzet;08 Andere delfstoffen;2003 april;100.9;0.8;-0.1
2240;Totale afzet;08 Andere delfstoffen;2003 mei;98.0;-2.9;0.0
2241;Totale afzet;08 Andere delfstoffen;2003 juni;99.2;1.2;1.4
2242;Totale afzet;08 Andere delfstoffen;2003 juli;99.4;0.2;1.7
2243;Totale afzet;08 Andere delfstoffen;2003 augustus;98.4;-1.1;0.9
2244;Totale afzet;08 Andere delfstoffen;2003 september;98.4;0.0;1.0
2245;Totale afzet;08 Andere delfstoffen;2003 oktober;98.1;-0.3;0.7
2246;Totale afzet;08 Andere delfstoffen;2003 november;97.6;-0.5;-4.4
2247;Totale afzet;08 Andere delfstoffen;2003 december;97.5;-0.1;-4.5
2248;Totale afzet;08 Andere delfstoffen;2003;99.4;;0.5
2249;Totale afzet;08 Andere delfstoffen;2004 januari;98.0;0.5;-6.4
2250;Totale afzet;08 Andere delfstoffen;2004 februari;98.0;-0.1;-2.1
2251;Totale afzet;08 Andere delfstoffen;2004 maart;98.3;0.3;-1.9
2252;Totale afzet;08 Andere delfstoffen;2004 april;97.9;-0.4;-3.0
2253;Totale afzet;08 Andere delfstoffen;2004 mei;97.8;-0.1;-0.2
2254;Totale afzet;08 Andere delfstoffen;2004 juni;97.8;0.0;-1.4
2255;Totale afzet;08 Andere delfstoffen;2004 juli;97.7;-0.1;-1.8
2256;Totale afzet;08 Andere delfstoffen;2004 augustus;98.2;0.5;-0.2
2257;Totale afzet;08 Andere delfstoffen;2004 september;97.8;-0.4;-0.6
2258;Totale afzet;08 Andere delfstoffen;2004 oktober;97.2;-0.6;-0.9
2259;Totale afzet;08 Andere delfstoffen;2004 november;98.0;0.8;0.4
2260;Totale afzet;08 Andere delfstoffen;2004 december;97.3;-0.7;-0.2
2261;Totale afzet;08 Andere delfstoffen;2004;97.8;;-1.6
2262;Totale afzet;08 Andere delfstoffen;2005 januari;99.8;2.6;1.8
2263;Totale afzet;08 Andere delfstoffen;2005 februari;100.0;0.2;2.1
2264;Totale afzet;08 Andere delfstoffen;2005 maart;100.1;0.1;1.9
2265;Totale afzet;08 Andere delfstoffen;2005 april;100.0;-0.1;2.2
2266;Totale afzet;08 Andere delfstoffen;2005 mei;99.1;-1.0;1.3
2267;Totale afzet;08 Andere delfstoffen;2005 juni;99.2;0.1;1.4
2268;Totale afzet;08 Andere delfstoffen;2005 juli;99.6;0.4;2.0
2269;Totale afzet;08 Andere delfstoffen;2005 augustus;99.9;0.3;1.8
2270;Totale afzet;08 Andere delfstoffen;2005 september;99.9;0.0;2.2
2271;Totale afzet;08 Andere delfstoffen;2005 oktober;100.4;0.4;3.3
2272;Totale afzet;08 Andere delfstoffen;2005 november;100.9;0.6;3.1
2273;Totale afzet;08 Andere delfstoffen;2005 december;100.9;0.0;3.7
2274;Totale afzet;08 Andere delfstoffen;2005;100.0;;2.2
2275;Totale afzet;08 Andere delfstoffen;2006 januari;100.1;-0.8;0.3
2276;Totale afzet;08 Andere delfstoffen;2006 februari;100.0;-0.1;0.0
2277;Totale afzet;08 Andere delfstoffen;2006 maart;99.9;-0.1;-0.2
2278;Totale afzet;08 Andere delfstoffen;2006 april;100.1;0.2;0.1
2279;Totale afzet;08 Andere delfstoffen;2006 mei;98.6;-1.5;-0.4
2280;Totale afzet;08 Andere delfstoffen;2006 juni;99.2;0.6;0.0
2281;Totale afzet;08 Andere delfstoffen;2006 juli;99.0;-0.2;-0.6
2282;Totale afzet;08 Andere delfstoffen;2006 augustus;99.6;0.6;-0.3
2283;Totale afzet;08 Andere delfstoffen;2006 september;100.0;0.4;0.1
2284;Totale afzet;08 Andere delfstoffen;2006 oktober;100.2;0.2;-0.2
2285;Totale afzet;08 Andere delfstoffen;2006 november;100.2;0.1;-0.7
2286;Totale afzet;08 Andere delfstoffen;2006 december;100.9;0.7;0.0
2287;Totale afzet;08 Andere delfstoffen;2006;99.8;;-0.2
2288;Totale afzet;08 Andere delfstoffen;2007 januari;102.7;1.7;2.5
2289;Totale afzet;08 Andere delfstoffen;2007 februari;103.4;0.7;3.4
2290;Totale afzet;08 Andere delfstoffen;2007 maart;103.3;-0.2;3.3
2291;Totale afzet;08 Andere delfstoffen;2007 april;103.1;-0.1;3.0
2292;Totale afzet;08 Andere delfstoffen;2007 mei;102.1;-1.0;3.5
2293;Totale afzet;08 Andere delfstoffen;2007 juni;101.7;-0.3;2.6
2294;Totale afzet;08 Andere delfstoffen;2007 juli;103.1;1.4;4.2
2295;Totale afzet;08 Andere delfstoffen;2007 augustus;102.7;-0.4;3.1
2296;Totale afzet;08 Andere delfstoffen;2007 september;103.0;0.3;3.0
2297;Totale afzet;08 Andere delfstoffen;2007 oktober;103.5;0.5;3.3
2298;Totale afzet;08 Andere delfstoffen;2007 november;105.0;1.5;4.8
2299;Totale afzet;08 Andere delfstoffen;2007 december;104.3;-0.7;3.4
2300;Totale afzet;08 Andere delfstoffen;2007;103.2;;3.4
2301;Totale afzet;08 Andere delfstoffen;2008 januari;110.3;5.8;7.5
2302;Totale afzet;08 Andere delfstoffen;2008 februari;111.1;0.7;7.4
2303;Totale afzet;08 Andere delfstoffen;2008 maart;113.0;1.7;9.4
2304;Totale afzet;08 Andere delfstoffen;2008 april;111.5;-1.3;8.1
2305;Totale afzet;08 Andere delfstoffen;2008 mei;111.6;0.2;9.3
2306;Totale afzet;08 Andere delfstoffen;2008 juni;111.4;-0.2;9.5
2307;Totale afzet;08 Andere delfstoffen;2008 juli;112.5;1.0;9.1
2308;Totale afzet;08 Andere delfstoffen;2008 augustus;112.0;-0.4;9.1
2309;Totale afzet;08 Andere delfstoffen;2008 september;112.4;0.4;9.2
2310;Totale afzet;08 Andere delfstoffen;2008 oktober;115.1;2.3;11.2
2311;Totale afzet;08 Andere delfstoffen;2008 november;115.2;0.1;9.7
2312;Totale afzet;08 Andere delfstoffen;2008 december;114.4;-0.7;9.7
2313;Totale afzet;08 Andere delfstoffen;2008;112.5;;9.1
2314;Totale afzet;08 Andere delfstoffen;2009 januari;116.4;1.8;5.5
2315;Totale afzet;08 Andere delfstoffen;2009 februari;116.5;0.1;4.8
2316;Totale afzet;08 Andere delfstoffen;2009 maart;116.6;0.0;3.2
2317;Totale afzet;08 Andere delfstoffen;2009 april;115.9;-0.6;4.0
2318;Totale afzet;08 Andere delfstoffen;2009 mei;117.2;1.2;5.0
2319;Totale afzet;08 Andere delfstoffen;2009 juni;116.8;-0.4;4.8
2320;Totale afzet;08 Andere delfstoffen;2009 juli;116.1;-0.6;3.2
2321;Totale afzet;08 Andere delfstoffen;2009 augustus;116.6;0.4;4.0
2322;Totale afzet;08 Andere delfstoffen;2009 september;116.6;0.0;3.7
2323;Totale afzet;08 Andere delfstoffen;2009 oktober;115.9;-0.6;0.7
2324;Totale afzet;08 Andere delfstoffen;2009 november;116.1;0.2;0.8
2325;Totale afzet;08 Andere delfstoffen;2009 december;115.4;-0.6;0.9
2326;Totale afzet;08 Andere delfstoffen;2009;116.3;;3.4
2327;Totale afzet;08 Andere delfstoffen;2010 januari;115.8;0.3;-0.6
2328;Totale afzet;08 Andere delfstoffen;2010 februari;115.6;-0.2;-0.8
2329;Totale afzet;08 Andere delfstoffen;2010 maart;118.3;2.4;1.5
2330;Totale afzet;08 Andere delfstoffen;2010 april;117.4;-0.8;1.3
2331;Totale afzet;08 Andere delfstoffen;2010 mei;117.2;-0.2;0.0
2332;Totale afzet;08 Andere delfstoffen;2010 juni;116.9;-0.3;0.1
2333;Totale afzet;08 Andere delfstoffen;2010 juli;118.3;1.2;1.9
2334;Totale afzet;08 Andere delfstoffen;2010 augustus;118.4;0.1;1.6
2335;Totale afzet;08 Andere delfstoffen;2010 september;117.8;-0.5;1.0
2336;Totale afzet;08 Andere delfstoffen;2010 oktober;118.4;0.5;2.1
2337;Totale afzet;08 Andere delfstoffen;2010 november;119.0;0.6;2.5
2338;Totale afzet;08 Andere delfstoffen;2010 december;118.7;-0.3;2.8
2339;Totale afzet;08 Andere delfstoffen;2010;117.6;;1.1
2340;Totale afzet;08 Andere delfstoffen;2011 januari;119.9;1.1;3.6
2341;Totale afzet;08 Andere delfstoffen;2011 februari;120.1;0.1;3.9
2342;Totale afzet;08 Andere delfstoffen;2011 maart;121.7;1.3;2.9
2343;Totale afzet;08 Andere delfstoffen;2011 april;120.4;-1.1;2.6
2344;Totale afzet;08 Andere delfstoffen;2011 mei;121.8;1.1;3.9
2345;Totale afzet;08 Andere delfstoffen;2011 juni;122.2;0.4;4.6
2346;Totale afzet;08 Andere delfstoffen;2011 juli;123.4;1.0;4.3
2347;Totale afzet;08 Andere delfstoffen;2011 augustus;121.4;-1.6;2.6
