ID;Regions;SIC93;Periods;OutputBasicPrices_1;IntermediateConsumption_2;GrossValueAdded_3;CompensationOfEmployees_4;TaxesNotProductRelated_5;SubsidiesNotProductRelated_6;GrossOperatingSurplus_7;LabourInputOfEmployees_8
918;North Netherlands;66 Insurance, pension funding;1996;898.48;437.9;461.04;172.44;3.63;0.0;284.97;3.47
919;North Netherlands;66 Insurance, pension funding;1997;1030.0;524.0;507.0;195.0;4.0;0.0;307.0;4.0
920;North Netherlands;66 Insurance, pension funding;1998;1083.0;575.0;508.0;200.0;4.0;0.0;303.0;4.0
921;North Netherlands;66 Insurance, pension funding;1999;1110.0;597.0;513.0;209.0;5.0;0.0;299.0;4.0
922;North Netherlands;66 Insurance, pension funding;2000;1118.0;618.0;500.0;212.0;5.0;;282.0;3.8
923;North Netherlands;66 Insurance, pension funding;2001;1140.0;603.0;537.0;213.0;5.0;0.0;320.0;3.6
924;North Netherlands;67 Auxiliary financial activities;1995;139.76;34.94;104.82;66.71;0.45;0.0;37.66;1.84
925;North Netherlands;67 Auxiliary financial activities;1996;188.77;48.55;140.22;83.95;0.45;0.0;55.81;2.22
926;North Netherlands;67 Auxiliary financial activities;1997;244.0;57.0;186.0;103.0;1.0;0.0;83.0;2.7
927;North Netherlands;67 Auxiliary financial activities;1998;317.0;78.0;239.0;133.0;1.0;0.0;106.0;3.3
928;North Netherlands;67 Auxiliary financial activities;1999;333.0;83.0;249.0;138.0;1.0;0.0;110.0;3.3
929;North Netherlands;67 Auxiliary financial activities;2000;371.0;101.0;270.0;151.0;1.0;;118.0;3.5
930;North Netherlands;67 Auxiliary financial activities;2001;445.0;121.0;324.0;186.0;1.0;0.0;137.0;4.1
931;North Netherlands;K Renting, commercial services;1995;5458.0;1643.0;3815.0;1473.0;97.0;12.0;2256.0;57.1
932;North Netherlands;K Renting, commercial services;1996;5985.0;1849.0;4136.0;1607.0;100.0;19.0;2448.0;62.4
933;North Netherlands;K Renting, commercial services;1997;6290.0;1924.0;4366.0;1679.0;101.0;23.0;2609.0;64.4
934;North Netherlands;K Renting, commercial services;1998;6840.0;2143.0;4696.0;1853.0;112.0;31.0;2761.0;66.9
935;North Netherlands;K Renting, commercial services;1999;7337.0;2298.0;5039.0;2031.0;120.0;46.0;2935.0;68.6
936;North Netherlands;K Renting, commercial services;2000;7927.0;2543.0;5384.0;2212.0;130.0;49.0;3091.0;69.4
937;North Netherlands;K Renting, commercial services;2001;8340.0;2741.0;5600.0;2308.0;137.0;55.0;3210.0;67.6
938;North Netherlands;70 Real estate activities;1995;2526.19;567.68;1958.52;125.7;84.4;0.0;1748.87;3.44
939;North Netherlands;70 Real estate activities;1996;2704.53;595.36;2109.17;131.6;86.67;0.0;1890.9;3.54
940;North Netherlands;70 Real estate activities;1997;2846.0;618.0;2228.0;136.0;91.0;0.0;2002.0;3.6
941;North Netherlands;70 Real estate activities;1998;2975.0;634.0;2341.0;153.0;98.0;0.0;2091.0;3.8
942;North Netherlands;70 Real estate activities;1999;3115.0;658.0;2457.0;163.0;101.0;0.0;2192.0;3.8
943;North Netherlands;70 Real estate activities;2000;3256.0;691.0;2564.0;181.0;110.0;0.0;2273.0;4.1
944;North Netherlands;70 Real estate activities;2001;3374.0;733.0;2641.0;190.0;116.0;0.0;2335.0;4.1
945;North Netherlands;71-74 Commercial services;1995;2931.87;1075.01;1856.87;1360.43;12.71;11.34;495.07;53.64
946;North Netherlands;71-74 Commercial services;1996;3280.38;1253.79;2026.58;1491.12;13.16;18.6;540.45;58.83
947;North Netherlands;71-74 Commercial services;1997;3443.0;1306.0;2138.0;1543.0;11.0;23.0;607.0;60.8
948;North Netherlands;71-74 Commercial services;1998;3864.0;1509.0;2355.0;1701.0;15.0;31.0;671.0;63.0
949;North Netherlands;71-74 Commercial services;1999;4222.0;1639.0;2583.0;1868.0;18.0;46.0;743.0;64.7
950;North Netherlands;71-74 Commercial services;2000;4671.0;1852.0;2819.0;2031.0;19.0;49.0;818.0;65.3
951;North Netherlands;71-74 Commercial services;2001;4966.0;2007.0;2959.0;2118.0;20.0;55.0;875.0;63.4
952;North Netherlands;L-P Public administration, social work;1995;9535.0;3108.0;6427.0;4506.0;45.0;18.0;1894.0;136.2
953;North Netherlands;L-P Public administration, social work;1996;9905.0;3293.0;6613.0;4635.0;48.0;45.0;1975.0;137.6
954;North Netherlands;L-P Public administration, social work;1997;10404.0;3452.0;6952.0;4856.0;50.0;61.0;2107.0;142.6
955;North Netherlands;L-P Public administration, social work;1998;10799.0;3623.0;7176.0;5083.0;53.0;81.0;2122.0;146.6
956;North Netherlands;L-P Public administration, social work;1999;11534.0;3897.0;7637.0;5400.0;60.0;91.0;2268.0;149.9
957;North Netherlands;L-P Public administration, social work;2000;12230.0;4156.0;8073.0;5667.0;62.0;92.0;2437.0;151.3
958;North Netherlands;L-P Public administration, social work;2001;13509.0;4695.0;8813.0;6212.0;66.0;104.0;2639.0;157.0
959;North Netherlands;L Pub. admin., defence, social security;1995;3251.79;1156.69;2095.1;1330.03;15.88;3.63;752.82;35.01
960;North Netherlands;L Pub. admin., defence, social security;1996;3331.65;1213.86;2117.79;1338.65;16.79;14.07;776.42;34.25
961;North Netherlands;L Pub. admin., defence, social security;1997;3422.0;1241.0;2181.0;1404.0;17.0;16.0;777.0;34.1
962;North Netherlands;L Pub. admin., defence, social security;1998;3489.0;1280.0;2208.0;1415.0;17.0;27.0;803.0;33.3
963;North Netherlands;L Pub. admin., defence, social security;1999;3664.0;1376.0;2288.0;1475.0;18.0;29.0;825.0;33.3
964;North Netherlands;L Pub. admin., defence, social security;2000;3877.0;1464.0;2413.0;1545.0;18.0;26.0;876.0;33.4
965;North Netherlands;L Pub. admin., defence, social security;2001;4262.0;1705.0;2558.0;1669.0;19.0;31.0;901.0;34.2
966;North Netherlands;M Education;1995;1492.94;269.09;1223.85;1125.37;10.44;0.45;88.03;29.19
967;North Netherlands;M Education;1996;1537.41;283.61;1253.79;1153.51;10.89;0.91;90.76;29.79
968;North Netherlands;M Education;1997;1582.0;302.0;1280.0;1180.0;12.0;1.0;90.0;30.1
969;North Netherlands;M Education;1998;1675.0;323.0;1352.0;1247.0;12.0;2.0;95.0;31.1
970;North Netherlands;M Education;1999;1801.0;348.0;1453.0;1337.0;13.0;3.0;105.0;31.8
971;North Netherlands;M Education;2000;1899.0;372.0;1527.0;1404.0;14.0;3.0;112.0;32.4
972;North Netherlands;M Education;2001;2089.0;418.0;1671.0;1539.0;14.0;3.0;121.0;33.3
973;North Netherlands;N Health and social work;1995;2924.61;745.11;2179.96;1605.47;5.9;11.34;579.93;57.16
974;North Netherlands;N Health and social work;1996;3015.37;779.14;2236.68;1670.36;6.35;24.5;584.02;57.69
975;North Netherlands;N Health and social work;1997;3223.0;812.0;2411.0;1769.0;7.0;37.0;672.0;61.7
976;North Netherlands;N Health and social work;1998;3365.0;864.0;2501.0;1893.0;8.0;42.0;642.0;65.1
977;North Netherlands;N Health and social work;1999;3633.0;923.0;2711.0;2025.0;11.0;48.0;722.0;67.2
978;North Netherlands;N Health and social work;2000;3870.0;976.0;2894.0;2123.0;12.0;53.0;812.0;67.7
979;North Netherlands;N Health and social work;2001;4335.0;1110.0;3225.0;2347.0;14.0;57.0;920.0;70.9
980;North Netherlands;O+P Environment, culture, other services;1995;1866.0;937.0;928.0;445.0;13.0;3.0;474.0;14.8
981;North Netherlands;O+P Environment, culture, other services;1996;2021.0;1016.0;1004.0;473.0;14.0;5.0;523.0;15.8
982;North Netherlands;O+P Environment, culture, other services;1997;2177.0;1096.0;1081.0;504.0;15.0;6.0;569.0;16.7
983;North Netherlands;O+P Environment, culture, other services;1998;2271.0;1156.0;1115.0;528.0;16.0;10.0;581.0;17.1
984;North Netherlands;O+P Environment, culture, other services;1999;2435.0;1250.0;1185.0;563.0;17.0;10.0;615.0;17.6
985;North Netherlands;O+P Environment, culture, other services;2000;2583.0;1344.0;1239.0;595.0;17.0;11.0;638.0;17.7
986;North Netherlands;O+P Environment, culture, other services;2001;2823.0;1462.0;1360.0;657.0;19.0;13.0;698.0;18.6
987;North Netherlands;90 Environmental services;1995;363.93;208.74;155.19;67.61;8.62;0.0;78.5;1.92
988;North Netherlands;90 Environmental services;1996;416.12;242.77;173.34;75.33;9.08;0.0;89.39;2.12
989;North Netherlands;90 Environmental services;1997;495.0;288.0;206.0;87.0;10.0;0.0;109.0;2.4
990;North Netherlands;90 Environmental services;1998;527.0;319.0;207.0;92.0;12.0;1.0;104.0;2.4
991;North Netherlands;90 Environmental services;1999;572.0;347.0;225.0;102.0;12.0;1.0;112.0;2.4
992;North Netherlands;90 Environmental services;2000;625.0;382.0;243.0;107.0;12.0;1.0;124.0;2.4
993;North Netherlands;90 Environmental services;2001;678.0;416.0;262.0;120.0;13.0;0.0;129.0;2.6
994;North Netherlands;92 Culture, sports and recreation;1995;738.3;431.54;306.76;155.65;2.72;1.82;150.66;4.6
995;North Netherlands;92 Culture, sports and recreation;1996;800.47;463.76;336.25;164.27;3.18;3.18;171.98;5.02
996;North Netherlands;92 Culture, sports and recreation;1997;858.0;490.0;369.0;172.0;3.0;4.0;198.0;5.3
997;North Netherlands;92 Culture, sports and recreation;1998;886.0;509.0;377.0;181.0;3.0;6.0;199.0;5.5
998;North Netherlands;92 Culture, sports and recreation;1999;966.0;558.0;408.0;196.0;3.0;6.0;215.0;5.6
999;North Netherlands;92 Culture, sports and recreation;2000;1026.0;597.0;428.0;209.0;3.0;7.0;223.0;5.7
1000;North Netherlands;92 Culture, sports and recreation;2001;1127.0;656.0;471.0;229.0;4.0;8.0;248.0;5.9
1001;North Netherlands;93 Other service activities;1995;763.26;296.77;466.49;221.9;1.82;0.91;243.68;8.28
1002;North Netherlands;93 Other service activities;1996;804.1;309.48;494.62;239.14;1.82;2.27;255.48;8.69
1003;North Netherlands;93 Other service activities;1997;823.0;318.0;506.0;245.0;1.0;2.0;262.0;9.1
1004;North Netherlands;93 Other service activities;1998;858.0;328.0;530.0;255.0;1.0;3.0;277.0;9.3
1005;North Netherlands;93 Other service activities;1999;897.0;344.0;553.0;265.0;2.0;4.0;289.0;9.6
1006;North Netherlands;93 Other service activities;2000;933.0;365.0;569.0;279.0;2.0;4.0;291.0;9.6
1007;North Netherlands;93 Other service activities;2001;1018.0;390.0;627.0;308.0;2.0;4.0;321.0;10.1
1008;East Netherlands;Total economic activities;1995;100753.73;51150.11;49603.62;27997.33;630.3;196.94;21172.93;935.94
1009;East Netherlands;Total economic activities;1996;104536.89;53399.04;51137.85;28907.61;653.9;348.96;21925.3;955.12
1010;East Netherlands;Total economic activities;1997;110693.0;56837.0;53856.0;30098.0;667.0;398.0;23489.0;977.3
1011;East Netherlands;Total economic activities;1998;116546.0;59514.0;57032.0;32279.0;690.0;587.0;24651.0;1011.5
1012;East Netherlands;Total economic activities;1999;122310.0;62001.0;60309.0;34583.0;768.0;658.0;25616.0;1043.6
1013;East Netherlands;Total economic activities;2000;132448.0;67887.0;64561.0;37065.0;826.0;661.0;27332.0;1068.5
1014;East Netherlands;Total economic activities;2001;139997.0;71292.0;68705.0;39855.0;912.0;764.0;28702.0;1089.2
1015;East Netherlands;A+B Agriculture hunting forestry fishing;1995;5202.59;2981.34;2221.25;335.34;99.38;47.19;1833.73;14.66
1016;East Netherlands;A+B Agriculture hunting forestry fishing;1996;5210.3;3052.13;2157.72;351.23;98.92;78.5;1786.08;14.76
1017;East Netherlands;A+B Agriculture hunting forestry fishing;1997;5542.0;3178.0;2364.0;350.0;116.0;46.0;1943.0;14.7
1018;East Netherlands;A+B Agriculture hunting forestry fishing;1998;5222.0;3118.0;2104.0;375.0;108.0;100.0;1720.0;15.0
1019;East Netherlands;A+B Agriculture hunting forestry fishing;1999;5073.0;3057.0;2016.0;403.0;111.0;77.0;1579.0;15.7
1020;East Netherlands;A+B Agriculture hunting forestry fishing;2000;5366.0;3149.0;2217.0;423.0;118.0;37.0;1712.0;15.7
1021;East Netherlands;A+B Agriculture hunting forestry fishing;2001;5517.0;3198.0;2319.0;462.0;132.0;80.0;1805.0;16.5
1022;East Netherlands;C-F Industry;1995;44008.0;29600.0;14409.0;8690.0;109.0;42.0;5651.0;286.8
1023;East Netherlands;C-F Industry;1996;45157.0;30454.0;14702.0;8749.0;114.0;65.0;5904.0;286.9
1024;East Netherlands;C-F Industry;1997;47642.0;32577.0;15064.0;9152.0;112.0;90.0;5891.0;293.2
1025;East Netherlands;C-F Industry;1998;49525.0;33650.0;15874.0;9702.0;108.0;141.0;6205.0;296.6
1026;East Netherlands;C-F Industry;1999;51117.0;34559.0;16558.0;10244.0;131.0;200.0;6383.0;299.7
1027;East Netherlands;C-F Industry;2000;55729.0;38153.0;17576.0;10854.0;144.0;219.0;6796.0;304.0
1028;East Netherlands;C-F Industry;2001;57515.0;39190.0;18325.0;11417.0;167.0;234.0;6974.0;305.1
1029;East Netherlands;C Mining and quarrying;1995;233.24;93.02;140.22;36.76;0.91;0.0;102.55;0.75
1030;East Netherlands;C Mining and quarrying;1996;250.94;103.46;147.48;37.66;1.82;0.0;108.0;0.75
1031;East Netherlands;C Mining and quarrying;1997;275.0;111.0;164.0;39.0;1.0;0.0;124.0;0.8
1032;East Netherlands;C Mining and quarrying;1998;247.0;108.0;139.0;36.0;1.0;0.0;101.0;0.7
1033;East Netherlands;C Mining and quarrying;1999;288.0;120.0;169.0;33.0;1.0;1.0;135.0;0.6
1034;East Netherlands;C Mining and quarrying;2000;286.0;116.0;170.0;31.0;1.0;1.0;139.0;0.6
1035;East Netherlands;C Mining and quarrying;2001;297.0;113.0;183.0;29.0;1.0;1.0;154.0;0.5
1036;East Netherlands;D+E Manufacture, public utilities;1995;35412.0;24200.0;11211.0;6471.0;96.0;35.0;4679.0;211.2
1037;East Netherlands;D+E Manufacture, public utilities;1996;36051.0;24612.0;11438.0;6498.0;99.0;49.0;4890.0;209.2
1038;East Netherlands;D+E Manufacture, public utilities;1997;37973.0;26379.0;11594.0;6766.0;97.0;66.0;4797.0;212.6
1039;East Netherlands;D+E Manufacture, public utilities;1998;39429.0;27195.0;12235.0;7158.0;95.0;106.0;5088.0;215.2
1040;East Netherlands;D+E Manufacture, public utilities;1999;39878.0;27384.0;12494.0;7490.0;113.0;156.0;5047.0;216.1
1041;East Netherlands;D+E Manufacture, public utilities;2000;43183.0;30179.0;13004.0;7852.0;125.0;169.0;5195.0;216.3
1042;East Netherlands;D+E Manufacture, public utilities;2001;44086.0;30703.0;13383.0;8186.0;145.0;181.0;5232.0;216.0
1043;East Netherlands;DA Food, beverages and tobacco;1995;10106.14;8129.93;1976.21;959.29;49.46;12.71;980.17;31.07
1044;East Netherlands;DA Food, beverages and tobacco;1996;10112.04;8206.16;1905.42;922.08;48.55;14.52;949.76;29.3
1045;East Netherlands;DA Food, beverages and tobacco;1997;10425.0;8395.0;2030.0;939.0;44.0;20.0;1067.0;29.2
1046;East Netherlands;DA Food, beverages and tobacco;1998;10122.0;8125.0;1997.0;987.0;41.0;17.0;985.0;29.1
1047;East Netherlands;DA Food, beverages and tobacco;1999;10242.0;8095.0;2147.0;1068.0;39.0;33.0;1073.0;29.9
1048;East Netherlands;DA Food, beverages and tobacco;2000;10783.0;8636.0;2147.0;1119.0;46.0;35.0;1017.0;30.0
1049;East Netherlands;DA Food, beverages and tobacco;2001;11046.0;8751.0;2294.0;1146.0;52.0;36.0;1133.0;29.1
1050;East Netherlands;DB+DC Textile and leather products;1995;1512.0;1093.16;418.84;282.25;4.54;1.36;133.41;10.15
1051;East Netherlands;DB+DC Textile and leather products;1996;1515.63;1084.53;431.54;265.92;5.45;1.82;162.0;9.43
1052;East Netherlands;DB+DC Textile and leather products;1997;1594.0;1159.0;435.0;266.0;5.0;1.0;165.0;9.5
1053;East Netherlands;DB+DC Textile and leather products;1998;1670.0;1218.0;453.0;274.0;4.0;3.0;177.0;9.4
1054;East Netherlands;DB+DC Textile and leather products;1999;1679.0;1201.0;478.0;286.0;7.0;5.0;190.0;9.3
1055;East Netherlands;DB+DC Textile and leather products;2000;1841.0;1324.0;517.0;308.0;7.0;5.0;208.0;9.3
1056;East Netherlands;DB+DC Textile and leather products;2001;1867.0;1345.0;523.0;323.0;8.0;6.0;197.0;9.5
1057;East Netherlands;21 Paper and paper products;1995;1478.42;981.07;497.34;269.55;6.81;0.0;220.99;7.77
1058;East Netherlands;21 Paper and paper products;1996;1393.11;897.58;495.53;281.34;7.71;0.45;206.92;7.87
1059;East Netherlands;21 Paper and paper products;1997;1443.0;948.0;496.0;276.0;7.0;1.0;213.0;7.7
1060;East Netherlands;21 Paper and paper products;1998;1465.0;951.0;515.0;293.0;7.0;1.0;216.0;7.8
1061;East Netherlands;21 Paper and paper products;1999;1532.0;1022.0;510.0;300.0;11.0;1.0;200.0;7.8
1062;East Netherlands;21 Paper and paper products;2000;1734.0;1208.0;526.0;303.0;12.0;1.0;213.0;7.5
1063;East Netherlands;21 Paper and paper products;2001;1747.0;1163.0;584.0;317.0;13.0;1.0;256.0;7.6
1064;East Netherlands;22 Publishing and printing;1995;1860.5;1023.27;837.22;533.65;1.82;0.45;302.22;16.69
1065;East Netherlands;22 Publishing and printing;1996;1929.02;1055.95;872.62;541.81;2.27;0.91;329.44;16.24
1066;East Netherlands;22 Publishing and printing;1997;2001.0;1096.0;905.0;569.0;2.0;1.0;336.0;16.5
1067;East Netherlands;22 Publishing and printing;1998;2166.0;1199.0;967.0;618.0;2.0;2.0;349.0;17.2
1068;East Netherlands;22 Publishing and printing;1999;2197.0;1192.0;1005.0;638.0;3.0;2.0;367.0;17.2
1069;East Netherlands;22 Publishing and printing;2000;2331.0;1278.0;1052.0;676.0;3.0;2.0;376.0;17.2
1070;East Netherlands;22 Publishing and printing;2001;2477.0;1375.0;1102.0;725.0;3.0;2.0;376.0;17.8
1071;East Netherlands;DF Coke, refined petroleum, nuclear fuel;1995;152.92;71.7;81.23;29.04;0.0;0.0;52.18;0.54
1072;East Netherlands;DF Coke, refined petroleum, nuclear fuel;1996;186.5;93.02;93.93;30.86;0.0;0.0;63.08;0.58
1073;East Netherlands;DF Coke, refined petroleum, nuclear fuel;1997;220.0;110.0;110.0;31.0;0.0;0.0;78.0;0.6
1074;East Netherlands;DF Coke, refined petroleum, nuclear fuel;1998;255.0;124.0;131.0;32.0;0.0;0.0;99.0;0.6
1075;East Netherlands;DF Coke, refined petroleum, nuclear fuel;1999;203.0;101.0;102.0;34.0;0.0;0.0;67.0;0.6
1076;East Netherlands;DF Coke, refined petroleum, nuclear fuel;2000;322.0;145.0;177.0;38.0;0.0;0.0;139.0;0.7
1077;East Netherlands;DF Coke, refined petroleum, nuclear fuel;2001;351.0;156.0;195.0;40.0;0.0;0.0;154.0;0.7
1078;East Netherlands;DG Chemical products;1995;2240.77;1478.42;762.35;434.72;7.26;2.27;323.09;11.31
1079;East Netherlands;DG Chemical products;1996;2288.87;1527.42;761.44;435.18;6.35;2.27;322.18;11.1
1080;East Netherlands;DG Chemical products;1997;2222.0;1449.0;773.0;420.0;6.0;3.0;351.0;10.6
1081;East Netherlands;DG Chemical products;1998;2236.0;1469.0;767.0;418.0;6.0;4.0;347.0;10.4
1082;East Netherlands;DG Chemical products;1999;2127.0;1429.0;698.0;405.0;6.0;4.0;291.0;9.9
1083;East Netherlands;DG Chemical products;2000;2583.0;1766.0;817.0;435.0;7.0;4.0;378.0;10.0
1084;East Netherlands;DG Chemical products;2001;2410.0;1684.0;726.0;429.0;7.0;4.0;294.0;9.5
1085;East Netherlands;DH Rubber and plastic products;1995;1528.33;984.25;544.08;353.95;2.27;1.36;188.77;10.55
1086;East Netherlands;DH Rubber and plastic products;1996;1521.98;941.59;580.84;360.76;2.27;1.36;219.18;10.26
1087;East Netherlands;DH Rubber and plastic products;1997;1602.0;1021.0;581.0;366.0;2.0;1.0;215.0;10.6
1088;East Netherlands;DH Rubber and plastic products;1998;1700.0;1087.0;614.0;394.0;2.0;4.0;222.0;10.7
1089;East Netherlands;DH Rubber and plastic products;1999;1714.0;1093.0;621.0;407.0;2.0;4.0;216.0;10.8
1090;East Netherlands;DH Rubber and plastic products;2000;1820.0;1227.0;593.0;429.0;2.0;4.0;166.0;10.9
1091;East Netherlands;DH Rubber and plastic products;2001;1790.0;1191.0;598.0;432.0;2.0;4.0;168.0;10.5
1092;East Netherlands;27 Manufacture of basic metals;1995;610.33;456.96;153.38;111.18;1.36;0.45;41.29;3.63
1093;East Netherlands;27 Manufacture of basic metals;1996;566.77;409.76;157.01;114.81;1.36;0.91;41.75;3.58
1094;East Netherlands;27 Manufacture of basic metals;1997;664.0;499.0;166.0;119.0;1.0;1.0;46.0;3.7
1095;East Netherlands;27 Manufacture of basic metals;1998;670.0;505.0;165.0;129.0;1.0;2.0;36.0;3.8
1096;East Netherlands;27 Manufacture of basic metals;1999;650.0;497.0;153.0;135.0;1.0;3.0;20.0;3.6
1097;East Netherlands;27 Manufacture of basic metals;2000;784.0;576.0;208.0;144.0;1.0;4.0;67.0;3.5
1098;East Netherlands;27 Manufacture of basic metals;2001;754.0;582.0;172.0;148.0;1.0;4.0;26.0;3.4
1099;East Netherlands;28 Manufacture of metal products;1995;2584.73;1641.78;942.96;642.1;3.18;2.27;299.49;21.88
1100;East Netherlands;28 Manufacture of metal products;1996;2715.42;1753.86;961.11;658.44;3.63;4.54;303.58;22.35
1101;East Netherlands;28 Manufacture of metal products;1997;2943.0;1946.0;997.0;687.0;4.0;8.0;314.0;22.8
1102;East Netherlands;28 Manufacture of metal products;1998;3141.0;2079.0;1062.0;720.0;3.0;13.0;351.0;22.9
1103;East Netherlands;28 Manufacture of metal products;1999;3197.0;2099.0;1097.0;758.0;4.0;20.0;356.0;23.2
1104;East Netherlands;28 Manufacture of metal products;2000;3409.0;2308.0;1101.0;809.0;4.0;21.0;310.0;23.5
1105;East Netherlands;28 Manufacture of metal products;2001;3449.0;2314.0;1136.0;852.0;5.0;26.0;305.0;23.9
1106;East Netherlands;DK Machinery and equipment;1995;2641.91;1739.34;902.12;667.51;2.27;6.35;239.14;19.68
1107;East Netherlands;DK Machinery and equipment;1996;2860.63;1922.67;937.51;689.75;2.27;7.71;253.21;20.17
1108;East Netherlands;DK Machinery and equipment;1997;3306.0;2301.0;1005.0;736.0;2.0;10.0;276.0;21.3
1109;East Netherlands;DK Machinery and equipment;1998;3589.0;2464.0;1124.0;808.0;3.0;26.0;339.0;22.5
1110;East Netherlands;DK Machinery and equipment;1999;3320.0;2260.0;1060.0;828.0;4.0;14.0;241.0;22.2
1111;East Netherlands;DK Machinery and equipment;2000;3700.0;2550.0;1150.0;861.0;4.0;14.0;299.0;22.1
1112;East Netherlands;DK Machinery and equipment;2001;3732.0;2579.0;1153.0;913.0;6.0;15.0;249.0;22.6
1113;East Netherlands;DL Electrical and optical equipment;1995;2286.6;1447.11;839.49;609.43;1.36;1.82;230.97;17.66
1114;East Netherlands;DL Electrical and optical equipment;1996;2423.64;1557.83;865.81;629.39;2.27;4.54;238.69;17.84
1115;East Netherlands;DL Electrical and optical equipment;1997;2724.0;1817.0;907.0;657.0;3.0;5.0;253.0;19.0
1116;East Netherlands;DL Electrical and optical equipment;1998;2792.0;1876.0;916.0;684.0;3.0;9.0;238.0;18.9
1117;East Netherlands;DL Electrical and optical equipment;1999;3048.0;2099.0;949.0;708.0;5.0;13.0;248.0;18.9
1118;East Netherlands;DL Electrical and optical equipment;2000;3339.0;2326.0;1013.0;749.0;6.0;13.0;272.0;19.2
1119;East Netherlands;DL Electrical and optical equipment;2001;3367.0;2364.0;1003.0;800.0;7.0;13.0;210.0;19.6
1120;East Netherlands;DM Manufacture of transport equipment;1995;1493.84;1212.5;281.34;229.61;0.91;4.08;54.91;8.48
1121;East Netherlands;DM Manufacture of transport equipment;1996;1516.08;1163.04;353.49;245.95;0.91;6.35;112.99;8.85
1122;East Netherlands;DM Manufacture of transport equipment;1997;1650.0;1269.0;382.0;257.0;2.0;9.0;133.0;9.1
1123;East Netherlands;DM Manufacture of transport equipment;1998;1997.0;1581.0;416.0;279.0;2.0;16.0;152.0;9.2
1124;East Netherlands;DM Manufacture of transport equipment;1999;2106.0;1674.0;432.0;343.0;10.0;47.0;126.0;9.4
1125;East Netherlands;DM Manufacture of transport equipment;2000;2191.0;1772.0;418.0;356.0;10.0;52.0;105.0;9.3
1126;East Netherlands;DM Manufacture of transport equipment;2001;2231.0;1827.0;403.0;378.0;14.0;57.0;68.0;9.4
1127;East Netherlands;Manufacturing n.e.c.;1995;3347.54;1820.57;1526.97;1097.69;8.17;1.82;422.92;44.08
1128;East Netherlands;Manufacturing n.e.c.;1996;3480.49;1933.56;1546.48;1100.42;8.17;3.18;441.07;43.99
1129;East Netherlands;Manufacturing n.e.c.;1997;3723.0;2098.0;1625.0;1143.0;8.0;4.0;479.0;44.7
1130;East Netherlands;Manufacturing n.e.c.;1998;4005.0;2262.0;1743.0;1212.0;8.0;7.0;529.0;45.2
1131;East Netherlands;Manufacturing n.e.c.;1999;4248.0;2400.0;1848.0;1266.0;8.0;8.0;583.0;46.0
1132;East Netherlands;Manufacturing n.e.c.;2000;4417.0;2501.0;1915.0;1317.0;9.0;11.0;601.0;46.0
1133;East Netherlands;Manufacturing n.e.c.;2001;4515.0;2494.0;2020.0;1366.0;9.0;10.0;655.0;45.7
1134;East Netherlands;E Electricity, gas and water supply;1995;3564.9;2118.25;1447.11;322.18;7.26;0.0;1118.11;7.74
1135;East Netherlands;E Electricity, gas and water supply;1996;3537.67;2063.34;1474.33;306.76;7.71;0.45;1159.86;7.66
1136;East Netherlands;E Electricity, gas and water supply;1997;3454.0;2271.0;1184.0;301.0;12.0;2.0;873.0;7.5
1137;East Netherlands;E Electricity, gas and water supply;1998;3621.0;2255.0;1366.0;308.0;12.0;2.0;1047.0;7.6
1138;East Netherlands;E Electricity, gas and water supply;1999;3616.0;2221.0;1395.0;312.0;15.0;2.0;1069.0;7.4
1139;East Netherlands;E Electricity, gas and water supply;2000;3929.0;2561.0;1368.0;309.0;15.0;2.0;1046.0;7.0
1140;East Netherlands;E Electricity, gas and water supply;2001;4352.0;2878.0;1474.0;317.0;17.0;2.0;1141.0;6.8
1141;East Netherlands;F Construction;1995;8363.0;5306.0;3057.0;2182.0;12.0;6.0;869.0;74.8
1142;East Netherlands;F Construction;1996;8855.0;5738.0;3117.0;2213.0;13.0;16.0;907.0;76.9
1143;East Netherlands;F Construction;1997;9394.0;6088.0;3306.0;2347.0;13.0;24.0;970.0;79.9
1144;East Netherlands;F Construction;1998;9848.0;6347.0;3501.0;2508.0;11.0;34.0;1015.0;80.7
1145;East Netherlands;F Construction;1999;10951.0;7056.0;3895.0;2721.0;17.0;44.0;1201.0;83.0
1146;East Netherlands;F Construction;2000;12261.0;7858.0;4402.0;2971.0;18.0;50.0;1463.0;87.1
1147;East Netherlands;F Construction;2001;13132.0;8374.0;4759.0;3202.0;21.0;53.0;1588.0;88.6
1148;East Netherlands;452 Civil commercial industrial building;1995;4622.66;3163.3;1459.36;1040.97;4.99;3.63;416.57;32.73
1149;East Netherlands;452 Civil commercial industrial building;1996;4874.05;3431.03;1443.02;1035.07;5.45;8.62;411.12;33.31
1150;East Netherlands;452 Civil commercial industrial building;1997;5231.0;3687.0;1544.0;1074.0;5.0;13.0;477.0;34.5
1151;East Netherlands;452 Civil commercial industrial building;1998;5345.0;3747.0;1598.0;1110.0;5.0;18.0;501.0;34.2
1152;East Netherlands;452 Civil commercial industrial building;1999;5849.0;4090.0;1758.0;1179.0;6.0;22.0;595.0;34.5
1153;East Netherlands;452 Civil commercial industrial building;2000;6517.0;4549.0;1967.0;1278.0;6.0;25.0;708.0;35.8
1154;East Netherlands;452 Civil commercial industrial building;2001;6892.0;4823.0;2069.0;1368.0;7.0;26.0;719.0;36.2
