ID;Regions;Periods;GDPMarketPrices_1;GDPPerCapita_2;GDPVolumeChanges_3;GrossValueAddedVolumeChanges_4;ValueAddedAtBasicPrices_5;CompensationOfEmployees_6;FullTimeEquivalentFteTotal_7;FullTimeEquivalentFteEmployee_8;FullTimeEquivalentFteSelfEmployed_9;EmployedPersonsTotal_10;Employee_11;SelfEmployed_12;HoursWorkedTotal_13;HoursWorkedEmployee_14;HoursWorkedSelfEmployed_15
394;Noord-Holland (PV);2012;130321;47964.0;0.4;0.7;117429;63630;1271.1;1069.5;201.6;1555.6;1303.4;252.2;2255.2;1798.5;456.8
395;Noord-Holland (PV);2013;133910;49000.0;1.4;1.8;120380;64520;1268.2;1063.0;205.2;1551.8;1297.1;254.7;2258.9;1795.0;463.9
396;Noord-Holland (PV);2014;141468;51412.0;4.7;4.8;127018;66045;1279.8;1066.2;213.6;1559.0;1296.1;262.9;2298.9;1813.1;485.8
397;Noord-Holland (PV);2015;148608;53583.0;3.4;3.2;133400;67168;1307.8;1084.2;223.6;1615.5;1348.5;266.9;2339.7;1836.6;503.1
398;Noord-Holland (PV);2016;154666;55294.0;3.4;3.2;138374;69924;1341.3;1111.2;230.2;1635.2;1363.4;271.8;2408.9;1890.3;518.5
399;Noord-Holland (PV);2017;161623;57306.0;3.8;3.8;144634;72758;1375.8;1140.3;235.5;1666.1;1390.3;275.8;2467.8;1938.3;529.5
400;Noord-Holland (PV);2018;170998;60162.0;3.7;3.7;152814;77184;1422.5;1180.9;241.6;1722.4;1439.6;282.8;2545.0;2003.4;541.6
401;Noord-Holland (PV);2019;181885;63453.0;3.6;3.7;162100;82116;1464.8;1215.2;249.6;1761.7;1472.0;289.7;2626.8;2067.7;559.0
402;Noord-Holland (PV);2020;172559;59833.0;-7.7;-7.9;153471;83901;1419.9;1187.4;232.5;1743.2;1450.5;292.6;2462.8;1947.5;515.3
403;Noord-Holland (PV);2021;188769;65112.0;7.8;8.2;167634;88497;1461.1;1210.3;250.8;1763.0;1459.5;303.5;2577.4;2023.7;553.7
404;Noord-Holland (PV);2022;213847;72955.0;8.5;9.2;191114;96316;1530.8;1265.7;265.1;1839.5;1517.9;321.6;2718.9;2131.0;587.8
405;Noord-Holland (PV);2023;231560;78109.0;1.6;1.6;208674;104578;1578.0;1302.8;275.2;1876.2;1543.8;332.5;2793.4;2189.3;604.1
406;Zuid-Holland (PV);1995;72969;21919.0;;;66273;38256;1271.1;1096.1;175.0;1572.7;1323.2;249.5;2291.0;1860.8;430.2
407;Zuid-Holland (PV);1996;75778;22696.0;2.7;2.4;68469;39646;1302.4;1119.3;183.1;1609.5;1354.4;255.2;2367.9;1912.5;455.4
408;Zuid-Holland (PV);1997;81067;24186.0;4.1;4.3;73143;42118;1349.2;1161.0;188.3;1669.8;1407.0;262.8;2428.5;1969.2;459.4
409;Zuid-Holland (PV);1998;86994;25823.0;5.0;5.0;78410;44763;1376.0;1193.2;182.8;1691.6;1440.1;251.5;2457.7;2013.2;444.5
410;Zuid-Holland (PV);1999;92173;27204.0;4.4;4.1;82607;48038;1410.0;1226.9;183.1;1739.5;1488.8;250.6;2524.7;2073.9;450.8
411;Zuid-Holland (PV);2000;98934;29019.0;4.3;4.5;88822;52011;1432.8;1256.6;176.2;1772.5;1530.3;242.1;2546.3;2107.4;438.8
412;Zuid-Holland (PV);2001;105871;30849.0;2.5;2.5;94370;54869;1474.1;1295.7;178.4;1837.0;1587.6;249.5;2615.3;2176.1;439.3
413;Zuid-Holland (PV);2002;109343;31861.0;-0.9;-0.9;97655;57329;1466.8;1292.7;174.1;1841.2;1594.6;246.5;2592.8;2169.3;423.5
414;Zuid-Holland (PV);2003;113005;32793.0;1.1;1.0;100863;58557;1444.7;1273.2;171.5;1819.9;1578.9;241.0;2555.2;2143.6;411.6
415;Zuid-Holland (PV);2004;116414;33693.0;1.7;1.8;103712;59391;1430.8;1255.6;175.3;1794.5;1551.0;243.5;2556.0;2134.2;421.8
416;Zuid-Holland (PV);2005;121722;35194.0;2.8;2.9;108324;60660;1434.6;1256.3;178.2;1805.0;1559.9;245.1;2548.9;2119.6;429.3
417;Zuid-Holland (PV);2006;128857;37274.0;3.5;3.4;114514;62286;1465.5;1276.1;189.4;1843.7;1587.1;256.6;2596.4;2141.2;455.3
418;Zuid-Holland (PV);2007;137795;39845.0;4.8;4.9;122722;65983;1503.5;1304.5;199.0;1895.3;1628.1;267.2;2666.9;2190.4;476.5
419;Zuid-Holland (PV);2008;143178;41244.0;1.6;1.9;127541;69874;1536.8;1332.7;204.1;1933.4;1661.4;272.0;2722.7;2241.6;481.1
420;Zuid-Holland (PV);2009;137483;39353.0;-4.8;-4.4;123086;70778;1515.3;1310.2;205.0;1911.8;1639.1;272.7;2679.6;2199.4;480.2
421;Zuid-Holland (PV);2010;139321;39614.0;1.1;1.3;124735;70235;1490.2;1284.6;205.7;1852.9;1588.9;264.0;2655.3;2178.4;477.0
422;Zuid-Holland (PV);2011;141455;39955.0;1.2;1.6;127041;71642;1491.4;1277.4;213.9;1848.4;1577.6;270.8;2667.2;2179.6;487.6
423;Zuid-Holland (PV);2012;140546;39499.0;-1.6;-1.3;126642;72080;1475.8;1259.5;216.2;1843.7;1569.2;274.5;2633.7;2141.9;491.9
424;Zuid-Holland (PV);2013;140491;39348.0;-0.8;-0.4;126296;71883;1447.9;1231.6;216.3;1823.5;1548.6;275.0;2595.8;2106.3;489.5
425;Zuid-Holland (PV);2014;142660;39755.0;1.5;1.5;128088;72540;1447.0;1222.2;224.9;1815.3;1531.7;283.6;2618.8;2106.5;512.3
426;Zuid-Holland (PV);2015;148901;41234.0;2.5;2.3;133664;73024;1464.8;1231.8;233.0;1821.1;1534.4;286.7;2642.0;2114.9;527.2
427;Zuid-Holland (PV);2016;152739;42004.0;1.6;1.4;136650;75170;1493.6;1252.6;241.0;1858.5;1566.1;292.4;2701.3;2156.1;545.3
428;Zuid-Holland (PV);2017;157465;42957.0;1.5;1.5;140913;77001;1525.4;1276.7;248.7;1893.7;1594.6;299.1;2755.0;2194.0;561.0
429;Zuid-Holland (PV);2018;163626;44282.0;1.3;1.2;146227;80551;1568.8;1309.7;259.0;1942.4;1634.0;308.4;2826.8;2244.2;582.6
430;Zuid-Holland (PV);2019;171345;46419.0;1.2;1.3;152706;83936;1593.1;1328.2;264.9;1970.6;1658.2;312.4;2872.3;2278.6;593.7
431;Zuid-Holland (PV);2020;169916;45709.0;-2.7;-2.9;151120;86883;1586.0;1329.5;256.4;1974.3;1651.5;322.8;2782.7;2211.5;571.2
432;Zuid-Holland (PV);2021;184260;49267.0;4.7;5.1;163630;89771;1634.9;1357.4;277.5;1999.7;1663.5;336.1;2908.8;2294.5;614.3
433;Zuid-Holland (PV);2022;203663;53887.0;4.4;5.1;182013;96310;1692.4;1398.9;293.5;2077.7;1721.5;356.3;3016.4;2364.0;652.4
434;Zuid-Holland (PV);2023;217060;56782.0;0.5;0.5;195607;103528;1723.0;1418.5;304.5;2111.2;1743.2;368.0;3044.1;2374.1;670.0
435;Zeeland (PV);1995;6391;17433.0;;;5804;3164;129.4;103.1;26.3;154.8;120.5;34.3;242.5;177.2;65.3
436;Zeeland (PV);1996;6414;17434.0;-0.6;-0.8;5795;3249;131.5;104.3;27.2;156.6;121.8;34.7;248.2;180.3;67.9
437;Zeeland (PV);1997;6604;17889.0;0.3;0.5;5959;3414;131.8;104.8;27.0;157.0;122.8;34.3;246.3;179.9;66.3
438;Zeeland (PV);1998;6971;18826.0;3.0;3.0;6283;3566;132.1;106.0;26.1;157.0;123.9;33.1;244.6;180.8;63.8
439;Zeeland (PV);1999;7325;19732.0;4.0;3.7;6565;3804;134.0;108.2;25.8;160.5;127.6;32.9;249.0;184.7;64.3
440;Zeeland (PV);2000;7764;20793.0;3.9;4.2;6970;4060;134.9;109.4;25.5;162.2;129.8;32.4;249.8;185.2;64.6
441;Zeeland (PV);2001;8171;21728.0;1.6;1.7;7284;4262;138.7;113.2;25.5;168.4;135.4;33.0;256.2;192.2;64.0
442;Zeeland (PV);2002;8809;23317.0;3.7;3.7;7867;4554;143.0;117.3;25.7;174.4;141.1;33.3;262.9;199.2;63.6
443;Zeeland (PV);2003;9195;24280.0;2.3;2.3;8207;4778;141.1;115.5;25.6;173.3;140.0;33.3;258.8;196.8;62.0
444;Zeeland (PV);2004;9375;24703.0;1.3;1.4;8352;4812;139.0;113.2;25.8;169.5;136.7;32.8;257.7;194.6;63.1
445;Zeeland (PV);2005;9544;25110.0;0.9;0.9;8493;4812;138.0;112.0;26.0;168.6;135.8;32.8;254.9;191.2;63.7
446;Zeeland (PV);2006;9893;26012.0;1.2;1.2;8792;4904;137.1;110.2;26.9;167.8;133.8;33.9;252.8;186.8;66.0
447;Zeeland (PV);2007;10948;28769.0;8.2;8.3;9750;5165;140.9;112.8;28.1;172.5;137.6;34.9;260.4;191.6;68.8
448;Zeeland (PV);2008;11560;30358.0;4.5;4.8;10298;5515;142.7;114.6;28.1;174.9;140.1;34.8;261.8;194.3;67.5
449;Zeeland (PV);2009;10948;28721.0;-6.9;-6.6;9802;5630;141.0;113.9;27.1;173.7;139.6;34.1;257.6;192.9;64.7
450;Zeeland (PV);2010;11581;30358.0;6.1;6.3;10368;5618;142.1;114.0;28.1;179.2;143.1;36.2;258.9;192.3;66.6
451;Zeeland (PV);2011;11975;31393.0;1.4;1.8;10755;5804;143.1;114.6;28.4;181.4;145.3;36.2;261.5;195.3;66.2
452;Zeeland (PV);2012;11822;31009.0;-2.0;-1.7;10652;5823;141.9;112.9;29.1;180.1;143.3;36.7;259.2;191.8;67.4
453;Zeeland (PV);2013;11865;31153.0;-0.9;-0.5;10666;5780;138.9;110.0;28.9;176.6;139.9;36.7;254.7;187.9;66.8
454;Zeeland (PV);2014;12075;31721.0;1.8;1.9;10842;5840;138.2;109.1;29.1;176.5;139.2;37.2;255.5;187.8;67.7
455;Zeeland (PV);2015;12473;32738.0;1.4;1.2;11196;5833;138.9;109.2;29.7;176.1;139.0;37.0;255.8;187.2;68.6
456;Zeeland (PV);2016;12704;33309.0;1.0;0.9;11366;5976;140.4;110.0;30.3;177.8;140.4;37.3;259.7;189.5;70.2
457;Zeeland (PV);2017;13185;34520.0;2.4;2.4;11799;6173;142.7;112.0;30.7;179.4;141.7;37.7;264.0;193.4;70.7
458;Zeeland (PV);2018;14014;36622.0;2.8;2.8;12524;6475;146.5;115.3;31.3;184.4;146.3;38.0;270.4;198.7;71.7
459;Zeeland (PV);2019;14613;38128.0;0.4;0.5;13023;6825;150.1;118.0;32.1;188.7;150.0;38.7;277.5;203.9;73.6
460;Zeeland (PV);2020;14566;37888.0;-1.0;-1.1;12955;7086;147.5;117.4;30.1;186.5;148.4;38.0;263.3;195.3;68.1
461;Zeeland (PV);2021;15457;40034.0;3.1;3.5;13726;7253;151.8;119.7;32.1;189.4;150.6;38.9;274.8;203.1;71.7
462;Zeeland (PV);2022;17860;45918.0;5.1;5.7;15961;7719;157.0;123.3;33.7;197.1;156.1;41.0;285.5;210.0;75.5
463;Zeeland (PV);2023;19032;48629.0;-0.1;-0.1;17151;8206;158.9;124.2;34.7;201.0;158.9;42.1;285.2;208.1;77.1
464;Noord-Brabant (PV);1995;47808;20938.0;;;43421;23610;876.9;737.9;139.0;1048.5;861.4;187.1;1599.0;1261.8;337.2
465;Noord-Brabant (PV);1996;50209;21856.0;3.9;3.6;45366;24594;897.4;757.0;140.4;1071.9;885.4;186.4;1648.7;1304.0;344.7
466;Noord-Brabant (PV);1997;53927;23328.0;4.7;4.8;48656;25953;932.3;785.8;146.6;1112.8;920.6;192.2;1697.5;1344.0;353.6
467;Noord-Brabant (PV);1998;56853;24417.0;3.1;3.1;51244;27830;961.1;816.3;144.7;1142.9;955.8;187.1;1738.4;1390.6;347.8
468;Noord-Brabant (PV);1999;61560;26231.0;7.0;6.7;55171;30076;989.8;846.5;143.2;1181.7;996.8;184.9;1792.9;1444.5;348.4
469;Noord-Brabant (PV);2000;66800;28239.0;5.5;5.8;59972;32705;1009.6;868.2;141.4;1209.7;1026.7;183.0;1819.7;1470.7;349.0
470;Noord-Brabant (PV);2001;70984;29786.0;2.4;2.4;63273;34448;1025.1;882.1;143.0;1234.8;1048.6;186.2;1845.4;1494.8;350.6
471;Noord-Brabant (PV);2002;72741;30363.0;-1.3;-1.3;64965;36250;1024.2;881.9;142.3;1246.2;1057.7;188.5;1837.5;1492.4;345.2
472;Noord-Brabant (PV);2003;74214;30876.0;0.0;0.0;66240;37397;1010.6;870.3;140.3;1237.2;1051.7;185.5;1812.8;1477.9;334.9
473;Noord-Brabant (PV);2004;76893;31917.0;2.4;2.5;68503;38037;1007.7;863.3;144.4;1229.0;1039.8;189.2;1825.6;1479.9;345.7
474;Noord-Brabant (PV);2005;80185;33222.0;2.8;2.8;71360;38548;1007.9;861.6;146.3;1233.9;1043.4;190.5;1815.0;1464.9;350.1
475;Noord-Brabant (PV);2006;84897;35118.0;3.6;3.5;75447;40371;1038.0;884.7;153.3;1269.8;1072.2;197.6;1864.6;1497.9;366.8
476;Noord-Brabant (PV);2007;89275;36861.0;2.9;3.0;79510;42529;1067.6;907.5;160.2;1307.8;1103.5;204.3;1919.2;1537.9;381.3
477;Noord-Brabant (PV);2008;93119;38325.0;2.5;2.8;82949;45385;1091.7;927.9;163.8;1334.5;1127.5;207.0;1958.8;1574.3;384.5
478;Noord-Brabant (PV);2009;90612;37146.0;-3.1;-2.7;81123;45767;1072.5;909.7;162.8;1316.5;1110.7;205.8;1915.0;1535.4;379.5
479;Noord-Brabant (PV);2010;93343;38112.0;2.3;2.5;83571;45836;1070.7;905.7;165.0;1334.3;1124.2;210.1;1925.0;1542.5;382.5
480;Noord-Brabant (PV);2011;95697;38918.0;2.8;3.1;85946;47111;1075.5;907.0;168.5;1349.1;1136.7;212.4;1938.2;1554.1;384.0
481;Noord-Brabant (PV);2012;96538;39126.0;0.1;0.4;86988;48206;1073.9;903.4;170.5;1344.9;1129.3;215.6;1932.6;1544.8;387.8
482;Noord-Brabant (PV);2013;96978;39181.0;-0.8;-0.4;87180;48336;1059.2;887.9;171.3;1323.3;1106.9;216.5;1912.5;1524.1;388.4
483;Noord-Brabant (PV);2014;99155;39917.0;1.3;1.4;89027;48914;1056.5;883.2;173.3;1324.8;1105.0;219.8;1922.0;1526.4;395.6
484;Noord-Brabant (PV);2015;102648;41162.0;2.5;2.3;92144;49134;1066.6;888.1;178.5;1337.9;1117.7;220.2;1934.8;1529.8;405.0
485;Noord-Brabant (PV);2016;106933;42677.0;2.8;2.6;95669;51058;1091.7;908.6;183.1;1359.0;1136.6;222.4;1986.4;1570.4;416.0
486;Noord-Brabant (PV);2017;112807;44757.0;3.9;3.9;100949;53041;1121.3;935.0;186.3;1394.3;1170.4;223.9;2035.5;1613.3;422.3
487;Noord-Brabant (PV);2018;118471;46705.0;2.7;2.6;105873;55721;1152.4;963.4;189.0;1427.8;1201.9;225.9;2083.5;1657.0;426.4
488;Noord-Brabant (PV);2019;125229;49035.0;2.6;2.7;111607;58942;1185.5;990.6;194.9;1460.2;1229.4;230.8;2147.3;1708.3;439.1
489;Noord-Brabant (PV);2020;124984;48661.0;-2.8;-2.9;111158;60748;1167.3;982.8;184.6;1450.8;1219.7;231.1;2048.3;1637.0;411.3
490;Noord-Brabant (PV);2021;137058;53053.0;7.3;7.7;121713;63508;1205.3;1008.2;197.1;1481.7;1245.2;236.5;2150.3;1713.4;436.9
491;Noord-Brabant (PV);2022;148101;56754.0;4.2;4.8;132357;68126;1250.3;1042.8;207.5;1538.3;1288.6;249.7;2233.8;1772.2;461.6
492;Noord-Brabant (PV);2023;161942;61447.0;0.6;0.6;145936;73232;1271.5;1057.0;214.6;1560.4;1303.1;257.3;2254.5;1781.5;472.9
493;Limburg (PV);1995;20350;17979.0;;;18482;10440;403.3;334.7;68.6;485.0;390.7;94.4;738.6;571.2;167.4
494;Limburg (PV);1996;21095;18587.0;2.7;2.4;19060;10800;408.6;340.1;68.5;490.6;398.1;92.5;753.9;584.5;169.5
495;Limburg (PV);1997;22808;20058.0;5.4;5.6;20579;11390;421.6;350.9;70.7;507.3;411.5;95.8;769.7;598.0;171.7
496;Limburg (PV);1998;24493;21512.0;5.0;5.0;22077;12108;434.6;364.8;69.8;519.7;426.9;92.8;787.0;617.9;169.0
497;Limburg (PV);1999;26108;22897.0;5.4;5.1;23399;12937;439.8;372.6;67.2;528.0;438.9;89.1;797.8;632.3;165.5
498;Limburg (PV);2000;27550;24126.0;2.9;3.2;24734;13829;443.2;377.4;65.8;533.9;446.7;87.2;798.7;635.1;163.6
499;Limburg (PV);2001;29108;25466.0;2.0;2.0;25945;14516;444.8;381.6;63.2;537.1;453.4;83.7;799.1;642.9;156.2
500;Limburg (PV);2002;30287;26507.0;0.3;0.3;27049;15130;441.7;379.2;62.5;537.2;453.7;83.5;791.2;638.1;153.0
501;Limburg (PV);2003;30694;26910.0;-0.8;-0.8;27396;15519;437.7;376.4;61.3;536.3;454.4;81.9;783.1;635.8;147.3
502;Limburg (PV);2004;31911;28041.0;2.8;2.9;28429;15749;434.4;371.8;62.6;530.7;447.7;83.0;785.2;634.4;150.9
503;Limburg (PV);2005;32447;28605.0;0.3;0.3;28876;15797;428.7;365.7;63.0;526.3;443.5;82.8;770.5;618.8;151.7
504;Limburg (PV);2006;34172;30244.0;2.9;2.8;30368;16107;432.5;366.8;65.6;532.2;446.0;86.2;775.6;617.7;157.9
505;Limburg (PV);2007;36543;32461.0;4.5;4.6;32546;17026;446.2;377.4;68.7;550.5;461.1;89.5;801.4;636.9;164.5
506;Limburg (PV);2008;37385;33285.0;0.5;0.8;33302;18189;454.4;385.8;68.6;559.9;470.8;89.1;812.6;651.1;161.5
507;Limburg (PV);2009;35723;31820.0;-4.8;-4.5;31982;18348;443.7;375.8;67.9;548.1;459.8;88.3;790.7;631.9;158.8
508;Limburg (PV);2010;36592;32594.0;1.7;1.9;32761;18428;445.5;376.4;69.2;557.2;465.3;92.0;798.8;638.5;160.4
509;Limburg (PV);2011;37621;33504.0;2.2;2.6;33787;18969;449.9;379.1;70.9;563.4;471.0;92.4;809.5;648.2;161.3
510;Limburg (PV);2012;36997;32960.0;-2.0;-1.8;33337;19129;443.7;373.0;70.7;560.1;467.0;93.2;795.5;635.0;160.5
511;Limburg (PV);2013;37567;33514.0;-0.4;0.0;33772;19181;438.9;367.9;71.0;550.6;457.6;93.0;788.6;627.6;161.0
512;Limburg (PV);2014;38225;34161.0;0.8;0.8;34320;19293;435.9;364.9;71.0;546.9;453.9;93.0;788.2;626.3;161.9
513;Limburg (PV);2015;39308;35187.0;0.5;0.3;35285;19226;437.8;365.2;72.6;548.8;456.1;92.6;788.2;623.8;164.5
514;Limburg (PV);2016;41577;37226.0;4.1;3.9;37198;19924;445.4;372.0;73.4;554.8;462.6;92.3;804.3;637.8;166.4
515;Limburg (PV);2017;42972;38458.0;1.8;1.8;38455;20639;457.5;382.8;74.7;569.0;476.5;92.5;824.4;655.6;168.8
516;Limburg (PV);2018;44681;40013.0;1.7;1.6;39930;21695;469.5;394.1;75.4;581.3;488.4;92.9;843.1;673.1;170.0
517;Limburg (PV);2019;46217;41388.0;0.7;0.7;41189;22422;471.2;393.6;77.6;593.8;499.1;94.7;848.1;673.2;174.9
518;Limburg (PV);2020;45293;40566.0;-4.4;-4.6;40283;23058;462.0;390.8;71.2;579.5;487.0;92.5;802.4;644.5;157.8
519;Limburg (PV);2021;49387;44211.0;6.0;6.4;43858;23732;472.0;396.8;75.2;586.1;492.1;94.0;834.1;668.3;165.9
520;Limburg (PV);2022;52199;46468.0;1.6;2.3;46650;25107;483.6;404.5;79.0;608.2;509.1;99.1;856.8;681.9;174.9
521;Limburg (PV);2023;55787;49333.0;-1.1;-1.0;50273;26722;488.2;406.6;81.7;616.2;514.2;102.0;859.9;680.8;179.1
522;Oost-Groningen (CR);1995;2282;15022.0;;;2072;1003;45.7;35.1;10.6;50.5;35.8;14.7;84.9;58.8;26.1
523;Oost-Groningen (CR);1996;2482;16297.0;7.0;6.7;2242;1024;45.6;35.2;10.4;50.3;36.1;14.2;85.1;59.5;25.7
524;Oost-Groningen (CR);1997;2582;16929.0;0.6;0.7;2330;1098;47.5;37.0;10.5;52.2;37.8;14.4;87.5;62.0;25.5
525;Oost-Groningen (CR);1998;2595;17002.0;-1.0;-1.0;2339;1139;47.6;37.1;10.5;52.5;38.3;14.2;87.3;61.8;25.5
526;Oost-Groningen (CR);1999;2640;17270.0;1.3;1.0;2366;1225;47.6;37.7;9.9;52.9;39.2;13.7;87.4;62.9;24.5
527;Oost-Groningen (CR);2000;2854;18584.0;1.5;1.8;2562;1293;47.2;37.4;9.8;52.2;38.9;13.3;86.4;61.8;24.7
528;Oost-Groningen (CR);2001;3030;19634.0;0.5;0.5;2701;1334;45.7;36.7;9.0;49.7;37.8;11.8;83.4;60.6;22.9
529;Oost-Groningen (CR);2002;3136;20286.0;1.5;1.5;2801;1410;45.6;36.9;8.7;49.8;38.3;11.4;82.7;61.0;21.8
530;Oost-Groningen (CR);2003;3288;21264.0;2.0;2.0;2935;1486;46.8;37.7;9.2;51.6;39.4;12.2;84.9;62.5;22.5
531;Oost-Groningen (CR);2004;3387;21954.0;2.3;2.4;3017;1462;45.6;36.5;9.1;50.1;38.2;11.9;83.5;61.0;22.5
532;Oost-Groningen (CR);2005;3588;23281.0;0.2;0.2;3193;1480;45.8;36.3;9.5;50.9;38.4;12.5;83.6;60.1;23.5
533;Oost-Groningen (CR);2006;3695;23983.0;-3.3;-3.4;3283;1492;45.3;35.8;9.5;50.3;37.8;12.5;82.3;58.9;23.4
534;Oost-Groningen (CR);2007;3877;25265.0;3.0;3.0;3453;1573;46.7;37.0;9.7;52.2;39.5;12.7;84.8;61.1;23.7
535;Oost-Groningen (CR);2008;4281;28049.0;3.4;3.7;3813;1614;45.7;35.9;9.8;51.3;38.4;12.9;83.0;59.3;23.7
536;Oost-Groningen (CR);2009;3796;24960.0;-7.2;-6.9;3399;1628;44.9;35.4;9.5;50.1;37.7;12.4;81.1;58.2;22.9
537;Oost-Groningen (CR);2010;4017;26466.0;6.9;7.1;3596;1582;44.9;35.5;9.4;53.1;40.7;12.4;81.0;58.9;22.1
538;Oost-Groningen (CR);2011;3928;25989.0;-5.3;-5.0;3528;1624;45.0;35.4;9.6;56.2;43.8;12.4;81.3;59.0;22.2
539;Oost-Groningen (CR);2012;4041;26885.0;-1.1;-0.9;3641;1597;43.5;33.8;9.7;56.1;43.4;12.7;78.6;56.3;22.3
540;Oost-Groningen (CR);2013;4461;29861.0;9.4;9.9;4010;1622;43.4;33.7;9.7;54.9;42.3;12.6;78.5;56.2;22.2
541;Oost-Groningen (CR);2014;4490;30141.0;4.8;4.9;4031;1616;42.7;33.1;9.5;54.9;42.3;12.6;77.9;55.8;22.1
542;Oost-Groningen (CR);2015;4384;29466.0;1.3;1.1;3935;1588;42.2;32.6;9.6;54.2;41.9;12.4;76.8;54.7;22.1
543;Oost-Groningen (CR);2016;4081;27574.0;0.6;0.4;3651;1681;43.2;33.6;9.6;53.5;41.2;12.3;78.8;56.6;22.2
544;Oost-Groningen (CR);2017;4154;28244.0;-1.6;-1.6;3718;1710;43.5;33.8;9.7;55.0;42.8;12.2;79.0;56.8;22.3
545;Oost-Groningen (CR);2018;4247;31504.0;-3.1;-3.1;3795;1720;41.9;32.9;9.0;52.4;41.1;11.3;75.6;55.1;20.5
546;Oost-Groningen (CR);2019;4426;32780.0;3.9;4.0;3944;1833;43.4;34.1;9.3;53.7;42.2;11.5;78.4;57.3;21.1
547;Oost-Groningen (CR);2020;3905;28816.0;-9.5;-9.7;3473;1883;42.7;34.1;8.6;54.3;43.1;11.2;74.9;55.5;19.4
548;Oost-Groningen (CR);2021;4809;35300.0;3.6;4.0;4270;1935;43.6;34.7;8.9;55.7;44.5;11.2;77.4;57.5;19.9
549;Oost-Groningen (CR);2022;5926;43203.0;-7.0;-6.4;5296;2059;44.7;35.4;9.3;57.5;45.8;11.7;79.5;58.7;20.9
550;Oost-Groningen (CR);2023;5198;37714.0;-19.4;-19.4;4684;2206;45.1;35.5;9.6;58.4;46.3;12.1;79.9;58.6;21.3
551;Delfzijl en omgeving (CR);1995;1850;34105.0;;;1680;438;18.4;14.0;4.4;23.6;16.8;6.8;35.5;25.0;10.5
552;Delfzijl en omgeving (CR);1996;2157;39864.0;14.0;13.7;1949;452;18.0;14.1;4.0;22.8;16.8;5.9;34.7;25.3;9.4
553;Delfzijl en omgeving (CR);1997;2173;40514.0;-3.8;-3.6;1960;483;18.1;14.3;3.8;22.6;16.9;5.6;34.5;25.4;9.1
554;Delfzijl en omgeving (CR);1998;2056;38717.0;-4.7;-4.7;1853;488;17.6;14.0;3.7;21.8;16.6;5.2;33.5;24.8;8.7
555;Delfzijl en omgeving (CR);1999;1878;35689.0;-7.0;-7.3;1683;512;17.9;14.2;3.8;22.4;17.0;5.4;34.2;25.2;9.0
556;Delfzijl en omgeving (CR);2000;2233;42618.0;4.7;5.0;2005;546;17.5;14.0;3.4;21.7;16.9;4.9;33.3;24.8;8.5
557;Delfzijl en omgeving (CR);2001;2306;43939.0;-5.8;-5.7;2055;527;16.4;13.1;3.3;19.8;15.4;4.5;31.7;23.2;8.4
558;Delfzijl en omgeving (CR);2002;2341;44551.0;3.7;3.6;2091;548;16.2;13.4;2.8;19.8;16.1;3.8;30.7;23.7;7.0
559;Delfzijl en omgeving (CR);2003;2583;49264.0;7.1;7.1;2306;569;16.2;13.2;3.1;20.2;15.9;4.3;30.8;23.4;7.3
560;Delfzijl en omgeving (CR);2004;2565;49242.0;-0.4;-0.3;2286;565;16.2;12.9;3.3;20.0;15.6;4.4;31.2;23.2;8.0
561;Delfzijl en omgeving (CR);2005;3133;60768.0;8.7;8.7;2788;572;16.2;13.3;2.8;20.3;16.4;3.9;30.7;23.7;7.0
562;Delfzijl en omgeving (CR);2006;3585;70420.0;0.1;0.0;3186;538;15.3;12.1;3.1;19.3;15.1;4.3;28.9;21.3;7.6
563;Delfzijl en omgeving (CR);2007;3305;65601.0;-8.3;-8.2;2944;570;15.7;12.8;2.9;19.9;16.1;3.8;29.7;22.6;7.1
564;Delfzijl en omgeving (CR);2008;4936;99169.0;28.9;29.3;4397;602;15.6;12.6;3.0;19.5;15.6;3.9;29.5;22.1;7.4
565;Delfzijl en omgeving (CR);2009;3635;73792.0;-15.6;-15.3;3254;629;15.5;12.6;2.9;19.4;15.6;3.7;29.3;22.0;7.3
566;Delfzijl en omgeving (CR);2010;4084;83125.0;15.6;15.8;3656;619;15.4;12.4;3.0;19.3;15.3;4.0;27.7;20.7;7.0
567;Delfzijl en omgeving (CR);2011;4592;93857.0;0.7;1.0;4124;652;15.6;12.5;3.0;19.4;15.5;3.9;28.3;21.3;7.0
568;Delfzijl en omgeving (CR);2012;5047;103952.0;-0.9;-0.7;4547;684;15.8;12.8;3.0;19.5;15.5;4.0;28.7;21.8;6.9
569;Delfzijl en omgeving (CR);2013;5057;104997.0;0.7;1.1;4546;661;15.1;12.1;2.9;18.4;14.5;3.9;27.3;20.6;6.8
570;Delfzijl en omgeving (CR);2014;3662;76686.0;-22.0;-22.0;3288;639;14.6;11.7;2.9;18.2;14.3;3.9;26.6;19.9;6.7
571;Delfzijl en omgeving (CR);2015;2849;60178.0;-18.7;-18.8;2557;650;14.8;11.8;2.9;18.3;14.4;3.8;26.9;20.1;6.8
572;Delfzijl en omgeving (CR);2016;2560;54491.0;7.9;7.7;2290;665;14.9;11.9;3.0;18.9;15.1;3.8;27.3;20.4;6.9
573;Delfzijl en omgeving (CR);2017;2775;59520.0;3.1;3.1;2483;684;15.0;12.0;3.0;18.6;14.8;3.8;27.2;20.4;6.8
