ID;Geslacht;Leeftijd;Migratieachtergrond;VoornaamsteInkomstenbron;Opleidingsniveau;Perioden;TotaalAantalVrijwilligers_1;SchoolJeugdEnBuurthuisScouting_2;VerzorgingOfVerpleging_3;SportHobbyOfCultuur_4;KerkOfLevensbeschouwing_5;VakbondPolitiekOfActiegroep_6;AndereOrganisatie_7;TotaalUrenVrijwilligerswerk_8;SchoolJeugdEnBuurthuisScouting_9;VerzorgingOfVerpleging_10;SportHobbyOfCultuur_11;KerkOfLevensbeschouwing_12;VakbondPolitiekOfActiegroep_13;AndereOrganisatie_14;PercentageVrijwilligers_15
374;1100;Totaal 18 jaar of ouder;1000;8;Lager opleidingsniveau;2006;11.0;;;5.0;;;;5.6;;;5.5;;;;16.0
375;1100;Totaal 18 jaar of ouder;1000;8;Lager opleidingsniveau;2007;8.0;;;;;;;6.0;;;;;;;15.0
376;1100;Totaal 18 jaar of ouder;1000;8;Lager opleidingsniveau;2008;9.0;;;;;;;5.9;;;;;;;15.0
377;1100;Totaal 18 jaar of ouder;1000;8;Lager opleidingsniveau;2009;5.0;;;;;;;6.8;;;;;;;11.0
378;1100;Totaal 18 jaar of ouder;1000;8;Middelbaar opleidingsniveau;2001;20.0;;;6.0;5.0;;;7.7;;;7.4;6.8;;;29.0
379;1100;Totaal 18 jaar of ouder;1000;8;Middelbaar opleidingsniveau;2002;16.0;;;5.0;5.0;;;7.0;;;6.7;6.4;;;25.0
380;1100;Totaal 18 jaar of ouder;1000;8;Middelbaar opleidingsniveau;2003;17.0;;;6.0;;;;6.1;;;5.4;;;;26.0
381;1100;Totaal 18 jaar of ouder;1000;8;Middelbaar opleidingsniveau;2004;16.0;;;5.0;;;5.0;6.6;;;7.5;;;5.9;26.0
382;1100;Totaal 18 jaar of ouder;1000;8;Middelbaar opleidingsniveau;2005;16.0;;;5.0;;;;6.8;;;7.8;;;;23.0
383;1100;Totaal 18 jaar of ouder;1000;8;Middelbaar opleidingsniveau;2006;16.0;;;6.0;;;;7.4;;;5.2;;;;25.0
384;1100;Totaal 18 jaar of ouder;1000;8;Middelbaar opleidingsniveau;2007;11.0;;;;;;;7.0;;;;;;;18.0
385;1100;Totaal 18 jaar of ouder;1000;8;Middelbaar opleidingsniveau;2008;12.0;;;;;;;5.8;;;;;;;22.0
386;1100;Totaal 18 jaar of ouder;1000;8;Middelbaar opleidingsniveau;2009;12.0;;;;;;;5.4;;;;;;;25.0
387;1100;Totaal 18 jaar of ouder;1000;8;Hoger opleidingsniveau;2001;11.0;;;;;;;8.3;;;;;;;36.0
388;1100;Totaal 18 jaar of ouder;1000;8;Hoger opleidingsniveau;2002;11.0;;;5.0;;;;8.5;;;8.4;;;;37.0
389;1100;Totaal 18 jaar of ouder;1000;8;Hoger opleidingsniveau;2003;9.0;;;;;;;7.4;;;;;;;32.0
390;1100;Totaal 18 jaar of ouder;1000;8;Hoger opleidingsniveau;2004;11.0;;;;;;;8.0;;;;;;;34.0
391;1100;Totaal 18 jaar of ouder;1000;8;Hoger opleidingsniveau;2005;11.0;;;;;;;8.6;;;;;;;34.0
392;1100;Totaal 18 jaar of ouder;1000;8;Hoger opleidingsniveau;2006;10.0;;;5.0;;;;6.9;;;4.8;;;;34.0
393;1100;Totaal 18 jaar of ouder;1000;8;Hoger opleidingsniveau;2007;9.0;;;;;;;7.0;;;;;;;32.0
394;1100;Totaal 18 jaar of ouder;1000;8;Hoger opleidingsniveau;2008;11.0;;;;;;;7.7;;;;;;;34.0
395;1100;Totaal 18 jaar of ouder;1000;8;Hoger opleidingsniveau;2009;5.0;;;;;;;5.4;;;;;;;27.0
396;1100;Totaal 18 jaar of ouder;1000;8;Opleidingsniveau onbekend;2001;;;;;;;;;;;;;;;
397;1100;Totaal 18 jaar of ouder;1000;8;Opleidingsniveau onbekend;2002;;;;;;;;;;;;;;;
398;1100;Totaal 18 jaar of ouder;1000;8;Opleidingsniveau onbekend;2003;;;;;;;;;;;;;;;
399;1100;Totaal 18 jaar of ouder;1000;8;Opleidingsniveau onbekend;2004;;;;;;;;;;;;;;;
400;1100;Totaal 18 jaar of ouder;1000;8;Opleidingsniveau onbekend;2005;;;;;;;;;;;;;;;
401;1100;Totaal 18 jaar of ouder;1000;8;Opleidingsniveau onbekend;2006;;;;;;;;;;;;;;;
402;1100;Totaal 18 jaar of ouder;1000;8;Opleidingsniveau onbekend;2007;;;;;;;;;;;;;;;
403;1100;Totaal 18 jaar of ouder;1000;8;Opleidingsniveau onbekend;2008;;;;;;;;;;;;;;;
404;1100;Totaal 18 jaar of ouder;1000;8;Opleidingsniveau onbekend;2009;;;;;;;;;;;;;;;
405;1100;Totaal 18 jaar of ouder;1000;9;Totaal opleidingsniveau;2001;449.0;28.0;115.0;106.0;139.0;28.0;96.0;7.0;5.8;5.5;6.6;6.0;7.8;6.1;20.0
406;1100;Totaal 18 jaar of ouder;1000;9;Totaal opleidingsniveau;2002;507.0;28.0;128.0;116.0;157.0;25.0;131.0;6.7;6.4;5.3;6.3;5.2;5.4;6.5;22.0
407;1100;Totaal 18 jaar of ouder;1000;9;Totaal opleidingsniveau;2003;526.0;28.0;142.0;124.0;169.0;23.0;131.0;6.9;5.7;5.1;6.8;5.3;5.8;6.5;22.0
408;1100;Totaal 18 jaar of ouder;1000;9;Totaal opleidingsniveau;2004;552.0;34.0;143.0;150.0;163.0;28.0;133.0;6.8;5.2;5.0;7.1;4.9;6.1;6.1;23.0
409;1100;Totaal 18 jaar of ouder;1000;9;Totaal opleidingsniveau;2005;550.0;38.0;148.0;152.0;154.0;22.0;122.0;6.8;5.5;5.3;6.6;5.4;6.2;6.1;22.0
410;1100;Totaal 18 jaar of ouder;1000;9;Totaal opleidingsniveau;2006;620.0;41.0;169.0;168.0;183.0;30.0;140.0;6.7;5.8;5.0;6.5;5.0;6.0;6.4;25.0
411;1100;Totaal 18 jaar of ouder;1000;9;Totaal opleidingsniveau;2007;614.0;30.0;167.0;165.0;169.0;28.0;155.0;7.1;5.6;5.5;7.1;5.2;6.2;6.7;24.0
412;1100;Totaal 18 jaar of ouder;1000;9;Totaal opleidingsniveau;2008;631.0;32.0;166.0;172.0;175.0;27.0;163.0;6.6;5.1;5.5;6.5;5.1;6.0;5.8;24.0
413;1100;Totaal 18 jaar of ouder;1000;9;Totaal opleidingsniveau;2009;668.0;39.0;174.0;177.0;196.0;32.0;168.0;6.6;5.3;4.9;6.6;4.8;5.9;6.3;25.0
414;1100;Totaal 18 jaar of ouder;1000;9;Lager opleidingsniveau;2001;188.0;11.0;54.0;37.0;60.0;6.0;38.0;6.0;6.2;5.6;6.4;4.7;8.0;4.9;14.0
415;1100;Totaal 18 jaar of ouder;1000;9;Lager opleidingsniveau;2002;203.0;10.0;61.0;39.0;63.0;7.0;47.0;5.9;8.4;4.9;5.6;4.3;6.7;5.9;16.0
416;1100;Totaal 18 jaar of ouder;1000;9;Lager opleidingsniveau;2003;207.0;11.0;66.0;41.0;67.0;;45.0;5.9;5.5;5.0;6.3;4.4;;6.0;15.0
417;1100;Totaal 18 jaar of ouder;1000;9;Lager opleidingsniveau;2004;225.0;15.0;65.0;50.0;69.0;10.0;50.0;5.9;5.1;5.2;5.5;3.8;5.5;6.4;17.0
418;1100;Totaal 18 jaar of ouder;1000;9;Lager opleidingsniveau;2005;228.0;15.0;74.0;50.0;65.0;;44.0;5.6;5.6;5.1;5.5;4.5;;4.9;16.0
419;1100;Totaal 18 jaar of ouder;1000;9;Lager opleidingsniveau;2006;254.0;17.0;83.0;54.0;81.0;8.0;50.0;6.0;7.0;4.9;6.4;4.0;3.0;5.7;18.0
420;1100;Totaal 18 jaar of ouder;1000;9;Lager opleidingsniveau;2007;216.0;9.0;72.0;47.0;60.0;;47.0;5.8;5.9;5.3;6.8;3.9;;5.2;16.0
421;1100;Totaal 18 jaar of ouder;1000;9;Lager opleidingsniveau;2008;235.0;8.0;79.0;49.0;66.0;6.0;55.0;5.4;4.4;5.0;5.7;3.9;5.4;4.8;17.0
422;1100;Totaal 18 jaar of ouder;1000;9;Lager opleidingsniveau;2009;238.0;13.0;79.0;46.0;64.0;7.0;58.0;5.5;5.6;4.8;6.6;3.9;6.7;4.6;17.0
423;1100;Totaal 18 jaar of ouder;1000;9;Middelbaar opleidingsniveau;2001;164.0;11.0;43.0;42.0;44.0;11.0;36.0;6.9;5.3;5.4;6.6;6.0;6.6;6.6;26.0
424;1100;Totaal 18 jaar of ouder;1000;9;Middelbaar opleidingsniveau;2002;194.0;11.0;47.0;50.0;58.0;9.0;51.0;7.0;5.4;5.6;6.8;5.4;5.6;6.4;28.0
425;1100;Totaal 18 jaar of ouder;1000;9;Middelbaar opleidingsniveau;2003;196.0;9.0;48.0;53.0;64.0;9.0;49.0;7.2;5.8;5.5;7.4;5.3;5.2;6.3;28.0
426;1100;Totaal 18 jaar of ouder;1000;9;Middelbaar opleidingsniveau;2004;189.0;10.0;50.0;57.0;57.0;9.0;44.0;6.8;5.4;4.5;7.5;5.1;5.8;5.4;27.0
427;1100;Totaal 18 jaar of ouder;1000;9;Middelbaar opleidingsniveau;2005;184.0;11.0;47.0;53.0;53.0;9.0;41.0;7.5;5.8;5.9;7.7;6.1;5.6;6.4;26.0
428;1100;Totaal 18 jaar of ouder;1000;9;Middelbaar opleidingsniveau;2006;214.0;12.0;55.0;62.0;61.0;10.0;46.0;6.3;4.4;5.1;5.7;5.3;7.9;5.8;29.0
429;1100;Totaal 18 jaar of ouder;1000;9;Middelbaar opleidingsniveau;2007;222.0;10.0;63.0;61.0;63.0;13.0;53.0;7.2;5.2;5.0;7.4;5.5;5.9;7.1;28.0
430;1100;Totaal 18 jaar of ouder;1000;9;Middelbaar opleidingsniveau;2008;217.0;14.0;53.0;66.0;59.0;10.0;52.0;7.0;5.0;6.0;6.7;6.2;6.2;5.2;28.0
431;1100;Totaal 18 jaar of ouder;1000;9;Middelbaar opleidingsniveau;2009;241.0;11.0;61.0;76.0;74.0;14.0;55.0;7.3;6.5;5.2;6.9;5.0;4.0;7.7;30.0
432;1100;Totaal 18 jaar of ouder;1000;9;Hoger opleidingsniveau;2001;96.0;5.0;17.0;27.0;34.0;12.0;22.0;9.0;5.7;5.7;6.8;8.4;8.7;7.0;35.0
433;1100;Totaal 18 jaar of ouder;1000;9;Hoger opleidingsniveau;2002;108.0;7.0;20.0;28.0;36.0;8.0;33.0;7.4;4.9;5.6;6.2;6.3;4.2;6.7;37.0
434;1100;Totaal 18 jaar of ouder;1000;9;Hoger opleidingsniveau;2003;121.0;8.0;28.0;30.0;38.0;11.0;36.0;8.1;5.5;4.9;6.5;7.0;6.5;7.6;39.0
435;1100;Totaal 18 jaar of ouder;1000;9;Hoger opleidingsniveau;2004;136.0;9.0;27.0;42.0;36.0;9.0;38.0;8.2;5.1;5.2;8.4;6.7;7.1;6.8;38.0
436;1100;Totaal 18 jaar of ouder;1000;9;Hoger opleidingsniveau;2005;137.0;13.0;26.0;49.0;36.0;10.0;37.0;7.8;5.2;4.8;6.5;6.1;6.7;7.2;37.0
437;1100;Totaal 18 jaar of ouder;1000;9;Hoger opleidingsniveau;2006;151.0;12.0;30.0;52.0;41.0;12.0;44.0;8.5;5.5;4.7;7.6;6.6;6.4;7.7;39.0
438;1100;Totaal 18 jaar of ouder;1000;9;Hoger opleidingsniveau;2007;173.0;10.0;32.0;57.0;46.0;11.0;55.0;8.6;5.8;6.6;7.2;6.5;7.0;7.7;40.0
439;1100;Totaal 18 jaar of ouder;1000;9;Hoger opleidingsniveau;2008;177.0;10.0;33.0;56.0;49.0;11.0;55.0;7.7;5.9;5.8;6.7;5.4;6.1;7.2;40.0
440;1100;Totaal 18 jaar of ouder;1000;9;Hoger opleidingsniveau;2009;188.0;15.0;35.0;55.0;58.0;11.0;55.0;7.2;4.3;4.7;6.1;5.6;7.9;6.7;39.0
441;1100;Totaal 18 jaar of ouder;1000;9;Opleidingsniveau onbekend;2001;;;;;;;;;;;;;;;
442;1100;Totaal 18 jaar of ouder;1000;9;Opleidingsniveau onbekend;2002;;;;;;;;;;;;;;;
443;1100;Totaal 18 jaar of ouder;1000;9;Opleidingsniveau onbekend;2003;;;;;;;;;;;;;;;
444;1100;Totaal 18 jaar of ouder;1000;9;Opleidingsniveau onbekend;2004;;;;;;;;;;;;;;;
445;1100;Totaal 18 jaar of ouder;1000;9;Opleidingsniveau onbekend;2005;;;;;;;;;;;;;;;
446;1100;Totaal 18 jaar of ouder;1000;9;Opleidingsniveau onbekend;2006;;;;;;;;;;;;;;;
447;1100;Totaal 18 jaar of ouder;1000;9;Opleidingsniveau onbekend;2007;;;;;;;;;;;;;;;
448;1100;Totaal 18 jaar of ouder;1000;9;Opleidingsniveau onbekend;2008;;;;;;;;;;;;;;;
449;1100;Totaal 18 jaar of ouder;1000;9;Opleidingsniveau onbekend;2009;;;;;;;;;;;;;;;
450;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Totaal opleidingsniveau;2001;77.0;26.0;;30.0;10.0;;9.0;5.1;6.1;;4.0;3.1;;6.0;15.0
451;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Totaal opleidingsniveau;2002;92.0;28.0;6.0;34.0;13.0;;13.0;4.8;5.3;3.1;4.0;2.3;;6.1;17.0
452;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Totaal opleidingsniveau;2003;92.0;22.0;;38.0;13.0;;16.0;4.7;4.9;;3.7;4.4;;5.4;17.0
453;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Totaal opleidingsniveau;2004;102.0;26.0;5.0;43.0;12.0;;18.0;4.8;4.3;2.3;4.0;3.6;;7.0;18.0
454;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Totaal opleidingsniveau;2005;109.0;29.0;6.0;47.0;14.0;;17.0;5.3;5.8;4.9;4.1;4.0;;7.0;18.0
455;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Totaal opleidingsniveau;2006;122.0;33.0;7.0;53.0;15.0;;16.0;4.9;5.2;2.2;4.2;3.2;;7.7;19.0
456;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Totaal opleidingsniveau;2007;114.0;32.0;9.0;47.0;12.0;;16.0;4.4;4.3;3.6;4.3;2.6;;4.6;18.0
457;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Totaal opleidingsniveau;2008;112.0;29.0;7.0;50.0;11.0;;18.0;4.5;5.4;3.2;3.7;2.5;;5.6;18.0
458;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Totaal opleidingsniveau;2009;116.0;29.0;7.0;56.0;15.0;;15.0;4.4;4.8;4.4;3.6;2.9;;5.2;18.0
459;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Lager opleidingsniveau;2001;14.0;;;7.0;;;;4.0;;;3.9;;;;11.0
460;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Lager opleidingsniveau;2002;17.0;5.0;;6.0;;;;4.2;5.5;;3.0;;;;13.0
461;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Lager opleidingsniveau;2003;16.0;;;8.0;;;;4.0;;;3.4;;;;12.0
462;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Lager opleidingsniveau;2004;18.0;5.0;;8.0;;;;4.2;4.5;;3.5;;;;13.0
463;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Lager opleidingsniveau;2005;17.0;5.0;;7.0;;;;5.4;5.9;;4.0;;;;11.0
464;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Lager opleidingsniveau;2006;24.0;8.0;;13.0;;;;4.6;5.6;;4.3;;;;13.0
465;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Lager opleidingsniveau;2007;23.0;6.0;;11.0;;;;4.3;3.3;;5.4;;;;13.0
466;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Lager opleidingsniveau;2008;23.0;5.0;;12.0;;;;3.6;4.6;;3.3;;;;13.0
467;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Lager opleidingsniveau;2009;24.0;6.0;;13.0;;;;3.8;3.8;;3.6;;;;14.0
468;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Middelbaar opleidingsniveau;2001;57.0;19.0;;21.0;6.0;;7.0;5.1;6.2;;4.0;2.7;;5.4;16.0
469;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Middelbaar opleidingsniveau;2002;66.0;21.0;;24.0;8.0;;10.0;5.1;5.5;;4.4;2.4;;5.9;19.0
470;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Middelbaar opleidingsniveau;2003;65.0;16.0;;27.0;8.0;;13.0;4.5;4.9;;3.7;3.5;;5.4;18.0
471;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Middelbaar opleidingsniveau;2004;67.0;18.0;;28.0;8.0;;11.0;5.0;4.4;;4.2;3.3;;7.3;19.0
472;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Middelbaar opleidingsniveau;2005;72.0;19.0;;33.0;8.0;;11.0;5.3;6.1;;4.2;3.8;;6.9;19.0
473;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Middelbaar opleidingsniveau;2006;79.0;21.0;;32.0;11.0;;12.0;4.8;5.0;;4.3;3.3;;6.7;21.0
474;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Middelbaar opleidingsniveau;2007;73.0;22.0;6.0;29.0;8.0;;11.0;4.3;4.2;2.9;4.0;2.8;;5.1;20.0
475;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Middelbaar opleidingsniveau;2008;70.0;20.0;;30.0;8.0;;11.0;4.9;5.4;;3.8;2.4;;7.2;20.0
476;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Middelbaar opleidingsniveau;2009;71.0;17.0;5.0;35.0;8.0;;9.0;4.4;4.9;2.9;3.5;3.2;;6.1;19.0
477;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Hoger opleidingsniveau;2001;7.0;;;;;;;7.0;;;;;;;19.0
478;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Hoger opleidingsniveau;2002;9.0;;;;;;;3.3;;;;;;;20.0
479;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Hoger opleidingsniveau;2003;11.0;;;;;;;6.7;;;;;;;20.0
480;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Hoger opleidingsniveau;2004;17.0;;;6.0;;;5.0;4.6;;;4.1;;;6.6;22.0
481;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Hoger opleidingsniveau;2005;20.0;5.0;;7.0;;;;5.1;4.6;;3.6;;;;22.0
482;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Hoger opleidingsniveau;2006;19.0;;;8.0;;;;5.6;;;3.5;;;;23.0
483;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Hoger opleidingsniveau;2007;18.0;;;7.0;;;;4.9;;;4.0;;;;19.0
484;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Hoger opleidingsniveau;2008;19.0;;;8.0;;;5.0;4.5;;;3.9;;;3.0;21.0
485;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Hoger opleidingsniveau;2009;21.0;6.0;;8.0;;;;5.3;5.4;;3.7;;;;22.0
486;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Opleidingsniveau onbekend;2001;;;;;;;;;;;;;;;
487;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Opleidingsniveau onbekend;2002;;;;;;;;;;;;;;;
488;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Opleidingsniveau onbekend;2003;;;;;;;;;;;;;;;
489;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Opleidingsniveau onbekend;2004;;;;;;;;;;;;;;;
490;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Opleidingsniveau onbekend;2005;;;;;;;;;;;;;;;
491;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Opleidingsniveau onbekend;2006;;;;;;;;;;;;;;;
492;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Opleidingsniveau onbekend;2007;;;;;;;;;;;;;;;
493;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Opleidingsniveau onbekend;2008;;;;;;;;;;;;;;;
494;1100;Totaal 18 jaar of ouder;1000;Scholier/student;Opleidingsniveau onbekend;2009;;;;;;;;;;;;;;;
495;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Totaal opleidingsniveau;2001;305.0;96.0;61.0;64.0;78.0;9.0;39.0;5.7;4.5;5.2;5.3;5.1;4.1;6.0;26.0
496;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Totaal opleidingsniveau;2002;299.0;98.0;60.0;55.0;72.0;6.0;55.0;5.7;3.6;5.4;5.3;4.9;4.1;6.5;27.0
497;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Totaal opleidingsniveau;2003;289.0;96.0;58.0;55.0;74.0;6.0;48.0;5.4;3.6;5.5;5.1;4.6;4.6;5.1;26.0
498;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Totaal opleidingsniveau;2004;291.0;90.0;61.0;65.0;66.0;;53.0;5.3;3.6;4.9;4.8;4.5;;5.4;26.0
499;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Totaal opleidingsniveau;2005;284.0;94.0;62.0;63.0;64.0;5.0;46.0;5.4;3.6;5.1;4.8;4.8;4.2;5.7;26.0
500;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Totaal opleidingsniveau;2006;279.0;85.0;57.0;66.0;67.0;;47.0;5.5;3.5;5.2;5.0;4.7;;5.3;27.0
501;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Totaal opleidingsniveau;2007;258.0;85.0;49.0;60.0;55.0;5.0;44.0;5.5;4.0;4.9;5.1;4.7;5.7;5.8;27.0
502;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Totaal opleidingsniveau;2008;245.0;73.0;54.0;55.0;57.0;;45.0;5.8;3.8;4.9;5.7;5.1;;5.6;27.0
503;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Totaal opleidingsniveau;2009;243.0;73.0;54.0;50.0;56.0;;43.0;5.4;3.7;4.6;5.3;5.0;;5.7;27.0
504;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Lager opleidingsniveau;2001;130.0;31.0;33.0;27.0;34.0;;16.0;5.3;4.4;5.0;5.2;4.2;;6.1;21.0
505;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Lager opleidingsniveau;2002;124.0;34.0;32.0;21.0;30.0;;21.0;5.3;3.6;5.0;5.3;4.5;;6.0;21.0
506;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Lager opleidingsniveau;2003;121.0;33.0;31.0;23.0;31.0;;19.0;5.0;3.7;5.2;4.7;3.8;;4.8;21.0
507;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Lager opleidingsniveau;2004;119.0;29.0;32.0;25.0;28.0;;21.0;4.9;3.7;4.5;4.8;4.1;;4.6;22.0
508;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Lager opleidingsniveau;2005;109.0;27.0;31.0;21.0;26.0;;18.0;5.2;3.7;4.9;4.8;4.5;;4.8;21.0
509;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Lager opleidingsniveau;2006;105.0;24.0;27.0;23.0;27.0;;18.0;5.0;3.5;4.6;5.1;4.2;;4.2;21.0
510;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Lager opleidingsniveau;2007;98.0;26.0;25.0;23.0;20.0;;15.0;5.0;3.6;4.5;4.9;4.4;;4.6;22.0
511;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Lager opleidingsniveau;2008;94.0;22.0;26.0;18.0;21.0;;18.0;5.4;4.2;4.9;5.5;4.0;;5.4;21.0
512;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Lager opleidingsniveau;2009;96.0;24.0;26.0;18.0;26.0;;14.0;4.8;3.7;4.0;5.1;4.4;;4.1;23.0
513;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Middelbaar opleidingsniveau;2001;128.0;49.0;22.0;28.0;32.0;;14.0;5.8;4.4;5.2;5.4;5.5;;5.0;33.0
514;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Middelbaar opleidingsniveau;2002;126.0;48.0;22.0;24.0;30.0;;22.0;5.6;3.4;6.1;5.1;4.7;;6.6;33.0
515;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Middelbaar opleidingsniveau;2003;122.0;45.0;24.0;22.0;31.0;;19.0;5.6;3.6;5.8;5.1;4.9;;5.3;31.0
516;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Middelbaar opleidingsniveau;2004;115.0;44.0;21.0;25.0;26.0;;19.0;5.4;3.7;5.2;4.6;4.5;;5.9;29.0
517;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Middelbaar opleidingsniveau;2005;119.0;45.0;23.0;26.0;27.0;;18.0;5.2;3.5;5.2;4.6;4.5;;5.1;31.0
518;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Middelbaar opleidingsniveau;2006;118.0;44.0;23.0;27.0;28.0;;16.0;5.3;3.5;5.6;4.7;4.5;;5.6;31.0
519;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Middelbaar opleidingsniveau;2007;110.0;43.0;15.0;23.0;25.0;;18.0;5.2;3.7;4.8;5.5;4.3;;5.6;32.0
520;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Middelbaar opleidingsniveau;2008;100.0;37.0;21.0;24.0;24.0;;15.0;5.5;3.5;4.3;5.8;5.3;;4.1;33.0
521;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Middelbaar opleidingsniveau;2009;98.0;35.0;20.0;20.0;20.0;;16.0;5.5;3.4;5.2;6.0;4.6;;6.3;31.0
522;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Hoger opleidingsniveau;2001;47.0;16.0;6.0;9.0;12.0;;9.0;6.6;4.7;6.3;5.4;6.5;;7.4;33.0
523;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Hoger opleidingsniveau;2002;48.0;16.0;6.0;10.0;12.0;;11.0;6.7;4.1;5.4;5.9;6.1;;7.5;37.0
524;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Hoger opleidingsniveau;2003;46.0;17.0;;10.0;12.0;;10.0;5.9;3.4;;6.0;5.8;;5.3;33.0
525;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Hoger opleidingsniveau;2004;56.0;16.0;8.0;15.0;12.0;;12.0;5.9;3.4;5.9;5.3;5.2;;5.8;34.0
526;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Hoger opleidingsniveau;2005;56.0;21.0;8.0;15.0;11.0;;11.0;6.5;3.7;5.2;5.1;6.2;;8.3;37.0
527;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Hoger opleidingsniveau;2006;55.0;17.0;8.0;16.0;11.0;;12.0;6.5;3.5;6.2;5.4;5.9;;6.7;36.0
528;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Hoger opleidingsniveau;2007;50.0;16.0;8.0;13.0;10.0;;11.0;7.2;5.1;6.5;5.0;6.4;;7.2;35.0
529;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Hoger opleidingsniveau;2008;51.0;15.0;7.0;13.0;12.0;;12.0;6.9;3.8;6.2;5.5;6.8;;7.8;35.0
530;1100;Totaal 18 jaar of ouder;1000;Geen inkomstenbron;Hoger opleidingsniveau;2009;49.0;14.0;7.0;12.0;11.0;;12.0;6.4;4.2;5.2;4.4;7.3;;6.7;31.0
