ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;TotaleOppervlakte_4;TotaalVerkeersterrein_5;Spoorterrein_6;Wegverkeersterrein_7;Vliegveld_8;TotaalBebouwdTerrein_9;Woonterrein_10;TerreinVoorDetailhandelEnHoreca_11;TerreinVoorOpenbareVoorzieningen_12;TerreinVoorSociaalCultureleVoorz_13;Bedrijventerrein_14;TotaalSemiBebouwdTerrein_15;Stortplaats_16;Wrakkenopslagplaats_17;Begraafplaats_18;Delfstofwinplaats_19;Bouwterrein_20;SemiVerhardOverigTerrein_21;TotaalRecreatieterrein_22;ParkEnPlantsoen_23;Sportterrein_24;Volkstuin_25;DagrecreatiefTerrein_26;VerblijfsrecreatiefTerrein_27;TotaalAgrarischTerrein_28;TerreinVoorGlastuinbouw_29;OverigAgrarischTerrein_30;TotaalBosEnOpenNatuurlijkTerrein_31;Bos_32;OpenDroogNatuurlijkTerrein_33;OpenNatNatuurlijkTerrein_34;TotaalBinnenwater_35;IJsselmeerMarkermeer_36;AfgeslotenZeearm_37;RijnEnMaas_38;Randmeer_39;Spaarbekken_40;RecreatiefBinnenwater_41;BinnenwaterVoorDelfstofwinning_42;VloeiEnOfSlibveld_43;OverigBinnenwater_44;TotaalBuitenwater_45;WaddenzeeEemsDollard_46;Oosterschelde_47;Westerschelde_48;Noordzee_49
95;Drongelen;Aalburg                                 ;Buurt     ;BU07380500;36;2;0;2;0;8;8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;20;0;20;0;0;0;0;5;0;0;4;0;0;0;0;0;1;0;0;0;0;0
96;Verspreide huizen Drongelen;Aalburg                                 ;Buurt     ;BU07380509;569;12;0;12;0;1;0;0;1;0;0;6;0;0;0;0;3;3;0;0;0;0;0;0;487;0;487;0;0;0;0;63;0;0;45;0;0;0;0;0;17;0;0;0;0;0
97;Wijk 06 Babyloniënbroek;Aalburg                                 ;Wijk      ;WK073806  ;816;15;0;15;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;657;0;657;127;104;0;22;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0
98;Babyloniënbroek;Aalburg                                 ;Buurt     ;BU07380600;133;4;0;4;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118;0;118;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
99;Verspreide huizen Babyloniënbroek;Aalburg                                 ;Buurt     ;BU07380609;682;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;539;0;539;127;104;0;22;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
100;Aalsmeer;Aalsmeer                                ;Gemeente  ;GM0358    ;3229;93;0;93;0;809;460;29;17;22;280;50;0;0;4;0;45;0;158;32;63;0;62;2;763;175;589;137;51;0;86;1219;0;0;0;0;0;35;0;0;1184;0;0;0;0;0
101;Wijk 00 Aalsmeer;Aalsmeer                                ;Wijk      ;WK035800  ;1440;34;0;34;0;358;186;10;2;20;140;26;0;0;4;0;22;0;113;26;29;0;56;2;105;8;97;65;6;0;59;739;0;0;0;0;0;30;0;0;708;0;0;0;0;0
102;Centrum;Aalsmeer                                ;Buurt     ;BU03580000;61;4;0;4;0;42;25;9;0;6;2;3;0;0;0;0;3;0;1;1;0;0;0;0;3;0;3;0;0;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0
103;Stommeer;Aalsmeer                                ;Buurt     ;BU03580001;192;9;0;9;0;138;114;1;2;11;9;7;0;0;4;0;3;0;14;9;5;0;0;0;16;0;16;0;0;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0
104;Hornmeer;Aalsmeer                                ;Buurt     ;BU03580004;278;18;0;18;0;162;44;0;0;2;116;16;0;0;0;0;16;0;43;15;25;0;3;0;21;0;21;0;0;0;0;19;0;0;0;0;0;0;0;0;19;0;0;0;0;0
105;Uiterweg;Aalsmeer                                ;Buurt     ;BU03580005;910;3;0;3;0;17;4;0;0;0;13;0;0;0;0;0;0;0;55;0;0;0;53;2;65;8;57;65;6;0;59;704;0;0;0;0;0;30;0;0;674;0;0;0;0;0
106;Wijk 01 Kudelstraat en Kalslagen;Aalsmeer                                ;Wijk      ;WK035801  ;826;17;0;17;0;138;128;1;2;2;5;8;0;0;0;0;8;0;26;6;18;0;1;0;245;78;167;0;0;0;0;392;0;0;0;0;0;4;0;0;388;0;0;0;0;0
107;Kudelstaart;Aalsmeer                                ;Buurt     ;BU03580100;826;17;0;17;0;138;128;1;2;2;5;8;0;0;0;0;8;0;26;6;18;0;1;0;245;78;167;0;0;0;0;392;0;0;0;0;0;4;0;0;388;0;0;0;0;0
108;Wijk 02 Oosteinde;Aalsmeer                                ;Wijk      ;WK035802  ;962;42;0;42;0;312;146;17;13;0;135;15;0;0;0;0;15;0;20;0;15;0;5;0;413;89;324;72;45;0;27;88;0;0;0;0;0;1;0;0;88;0;0;0;0;0
109;Bovenlanden;Aalsmeer                                ;Buurt     ;BU03580200;219;5;0;5;0;45;16;0;0;0;29;0;0;0;0;0;0;0;9;0;5;0;5;0;64;3;61;31;30;0;1;65;0;0;0;0;0;1;0;0;65;0;0;0;0;0
110;Greenpark;Aalsmeer                                ;Buurt     ;BU03580201;216;22;0;22;0;87;18;3;13;0;53;15;0;0;0;0;15;0;0;0;0;0;0;0;85;7;78;0;0;0;0;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0
111;Oosteinde;Aalsmeer                                ;Buurt     ;BU03580205;274;5;0;5;0;148;101;14;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;112;28;84;0;0;0;0;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0
112;Schinkelpolder;Aalsmeer                                ;Buurt     ;BU03580206;252;9;0;9;0;33;12;0;0;0;21;0;0;0;0;0;0;0;11;0;11;0;0;0;152;50;102;40;15;0;26;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0
113;Aalten;Aalten                                  ;Gemeente  ;GM0197    ;9705;298;11;287;0;681;481;27;7;23;143;36;0;0;18;0;18;0;171;43;58;2;21;47;8046;0;8046;420;416;2;2;52;0;0;0;0;0;24;0;0;28;0;0;0;0;0
114;Wijk 01 Buitengebied Aalten;Aalten                                  ;Wijk      ;WK019701  ;6799;202;7;195;0;45;17;4;2;5;17;11;0;0;11;0;0;0;42;0;8;0;0;33;6176;0;6176;306;302;2;2;16;0;0;0;0;0;2;0;0;15;0;0;0;0;0
115;Barlo-Kern;Aalten                                  ;Buurt     ;BU01970101;4;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
116;Verspreide huizen Barlo;Aalten                                  ;Buurt     ;BU01970102;745;25;0;25;0;5;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;1;695;0;695;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
117;Verspreide huizen Heurne;Aalten                                  ;Buurt     ;BU01970103;757;30;0;30;0;3;0;0;0;0;3;0;0;0;0;0;0;0;3;0;2;0;0;1;684;0;684;36;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
118;Verspreide huizen IJzerlo;Aalten                                  ;Buurt     ;BU01970104;896;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;2;853;0;853;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
119;IJzerlo-kern;Aalten                                  ;Buurt     ;BU01970105;11;1;0;1;0;8;4;0;0;0;4;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120;Lintelo-kern;Aalten                                  ;Buurt     ;BU01970106;10;1;0;1;0;8;6;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
121;Verspreide huizen ten westen van Aalten;Aalten                                  ;Buurt     ;BU01970107;488;16;2;14;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;422;0;422;46;46;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
122;Verspreide huizen Lintelo;Aalten                                  ;Buurt     ;BU01970108;1336;35;4;32;0;4;0;0;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;2;1248;0;1248;42;42;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
123;Verspreide huizen Dalese Veld;Aalten                                  ;Buurt     ;BU01970109;661;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;599;0;599;45;43;0;2;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
124;Verspreide huizen Dale;Aalten                                  ;Buurt     ;BU01970110;758;26;0;26;0;6;2;2;2;0;0;11;0;0;11;0;0;0;11;0;4;0;0;7;684;0;684;16;16;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
125;Verspreide huizen Haart;Aalten                                  ;Buurt     ;BU01970111;1128;32;2;30;0;6;0;2;0;0;3;0;0;0;0;0;0;0;17;0;0;0;0;16;984;0;984;86;84;1;0;4;0;0;0;0;0;2;0;0;2;0;0;0;0;0
126;Haart-kern;Aalten                                  ;Buurt     ;BU01970112;5;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
127;Wijk 02 Bredevoort;Aalten                                  ;Wijk      ;WK019702  ;1014;34;1;33;0;45;37;2;0;0;6;2;0;0;2;0;0;0;51;10;9;2;21;9;771;0;771;84;84;0;0;26;0;0;0;0;0;21;0;0;5;0;0;0;0;0
128;Verspreide huizen Bredevoort;Aalten                                  ;Buurt     ;BU01970201;613;15;0;15;0;0;0;0;0;0;0;2;0;0;2;0;0;0;23;4;0;0;19;0;497;0;497;57;57;0;0;19;0;0;0;0;0;18;0;0;1;0;0;0;0;0
129;Verspreide huizen Hollenberg;Aalten                                  ;Buurt     ;BU01970202;137;8;0;8;0;6;6;0;0;0;0;0;0;0;0;0;0;0;11;0;4;0;0;7;99;0;99;12;12;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
130;Verspreide huizen Het Zwanenbroek;Aalten                                  ;Buurt     ;BU01970203;204;8;1;7;0;2;0;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;2;2;172;0;172;14;14;0;0;4;0;0;0;0;0;1;0;0;2;0;0;0;0;0
131;Bredevoort;Aalten                                  ;Buurt     ;BU01970204;60;3;0;3;0;37;31;0;0;0;6;0;0;0;0;0;0;0;13;6;5;2;0;0;4;0;4;0;0;0;0;3;0;0;0;0;0;2;0;0;1;0;0;0;0;0
132;Wijk 03 Aalten Kern;Aalten                                  ;Wijk      ;WK019703  ;517;20;3;17;0;383;270;17;4;15;78;15;0;0;2;0;13;0;41;19;21;1;0;0;52;0;52;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
133;Aalten-kern West;Aalten                                  ;Buurt     ;BU01970301;54;2;0;2;0;49;43;4;0;2;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
134;Aalten-kern Zuid 1;Aalten                                  ;Buurt     ;BU01970302;164;7;1;5;0;134;53;0;4;2;75;6;0;0;0;0;6;0;0;0;0;0;0;0;15;0;15;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
135;Aalten-kern Zuid 2;Aalten                                  ;Buurt     ;BU01970303;65;3;0;3;0;29;27;0;0;2;0;0;0;0;0;0;0;0;16;7;9;0;0;0;17;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
136;Aalten-kern Noord/Noordoost;Aalten                                  ;Buurt     ;BU01970304;90;3;0;3;0;67;61;0;0;2;3;0;0;0;0;0;0;0;7;0;7;0;0;0;13;0;13;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
137;Aalten Kern 't Kobus;Aalten                                  ;Buurt     ;BU01970305;42;1;0;1;0;20;18;2;0;0;0;8;0;0;0;0;8;0;7;7;0;0;0;0;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
138;Aalten-kern Oost;Aalten                                  ;Buurt     ;BU01970306;32;1;0;1;0;22;20;0;0;2;0;0;0;0;0;0;0;0;8;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
139;Aalten-kern Centrum;Aalten                                  ;Buurt     ;BU01970307;70;4;1;3;0;63;48;11;0;5;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
140;Wijk 04 Dinxperlo;Aalten                                  ;Wijk      ;WK019704  ;1376;42;0;42;0;207;156;5;2;3;41;7;0;0;3;0;5;0;37;13;19;0;0;5;1047;0;1047;30;30;0;0;5;0;0;0;0;0;1;0;0;4;0;0;0;0;0
141;Dinxperlo Centrum/Oost;Aalten                                  ;Buurt     ;BU01970400;87;4;0;4;0;69;55;5;0;3;7;1;0;0;1;0;0;0;11;0;11;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
142;Dinxperlo Noord;Aalten                                  ;Buurt     ;BU01970401;61;2;0;2;0;44;44;0;0;0;0;1;0;0;1;0;0;0;11;9;2;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
143;Dinxperlo West;Aalten                                  ;Buurt     ;BU01970402;128;5;0;5;0;83;49;0;2;0;32;5;0;0;0;0;5;0;8;4;4;0;0;0;23;0;23;2;2;0;0;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0
144;De Heurne-kern;Aalten                                  ;Buurt     ;BU01970403;23;2;0;2;0;8;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
145;Verspreide huizen Dinxperlo;Aalten                                  ;Buurt     ;BU01970408;170;6;0;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;159;0;159;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
146;Verspreide huizen De Heurne;Aalten                                  ;Buurt     ;BU01970409;908;23;0;23;0;3;0;0;0;0;3;0;0;0;0;0;0;0;4;0;1;0;0;3;850;0;850;25;25;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
147;Achtkarspelen;Achtkarspelen                           ;Gemeente  ;GM0059    ;10398;266;23;243;0;936;642;24;14;18;238;55;0;4;15;13;23;0;117;18;86;5;6;3;8516;1;8515;331;71;7;253;177;0;0;0;0;0;3;19;0;155;0;0;0;0;0
148;Wijk 00 Noord;Achtkarspelen                           ;Wijk      ;WK005900  ;4709;129;23;106;0;429;278;8;14;14;115;34;0;4;7;3;20;0;56;13;39;3;0;0;3715;1;3714;261;45;0;216;84;0;0;0;0;0;3;0;0;81;0;0;0;0;0
149;Buitenpost;Achtkarspelen                           ;Buurt     ;BU00590000;253;11;4;7;0;178;131;6;5;12;25;4;0;0;3;0;1;0;20;9;11;0;0;0;35;1;34;0;0;0;0;4;0;0;0;0;0;3;0;0;1;0;0;0;0;0
150;Twijzel;Achtkarspelen                           ;Buurt     ;BU00590001;186;5;0;5;0;37;32;0;0;0;5;2;0;1;1;0;0;0;3;0;2;1;0;0;139;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
151;Kootstertille;Achtkarspelen                           ;Buurt     ;BU00590002;144;6;0;6;0;101;54;2;0;0;45;3;0;2;0;0;1;0;3;3;0;0;0;0;12;0;12;0;0;0;0;19;0;0;0;0;0;0;0;0;19;0;0;0;0;0
152;Twijzelerheide;Achtkarspelen                           ;Buurt     ;BU00590003;126;5;0;5;0;43;39;0;0;0;4;1;0;0;1;0;0;0;6;0;6;0;0;0;71;0;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
153;Gerkesklooster;Achtkarspelen                           ;Buurt     ;BU00590004;64;3;0;3;0;26;17;0;0;0;9;1;0;0;1;0;0;0;5;0;5;0;0;0;27;0;27;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
154;Verspreide huizen Buitenpost;Achtkarspelen                           ;Buurt     ;BU00590005;1602;61;15;46;0;16;5;0;5;0;6;1;0;0;0;0;1;0;10;2;7;1;0;0;1429;0;1429;79;31;0;48;8;0;0;0;0;0;0;0;0;7;0;0;0;0;0
155;Verspreide huizen Twijzel;Achtkarspelen                           ;Buurt     ;BU00590006;718;5;1;5;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;570;0;570;134;10;0;124;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0
156;Verspreide huizen Kootstertille;Achtkarspelen                           ;Buurt     ;BU00590007;636;13;0;13;0;21;1;0;5;0;15;22;0;0;0;3;18;0;9;0;8;1;0;0;499;0;499;44;0;0;44;28;0;0;0;0;0;0;0;0;28;0;0;0;0;0
157;Verspreide huizen Twijzelerheide;Achtkarspelen                           ;Buurt     ;BU00590008;474;7;0;7;0;4;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;456;0;456;2;2;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
158;Verspreide huizen Gerkesklooster;Achtkarspelen                           ;Buurt     ;BU00590009;506;13;3;10;0;4;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;477;0;477;2;2;0;0;10;0;0;0;0;0;0;0;0;10;0;0;0;0;0
159;Wijk 01 Centrum;Achtkarspelen                           ;Wijk      ;WK005901  ;2087;51;0;51;0;111;83;0;0;0;28;9;0;0;1;8;0;0;14;0;11;1;0;2;1763;0;1763;54;19;5;30;84;0;0;0;0;0;0;19;0;66;0;0;0;0;0
160;Stroobos;Achtkarspelen                           ;Buurt     ;BU00590100;45;3;0;3;0;14;5;0;0;0;9;0;0;0;0;0;0;0;2;0;0;0;0;2;11;0;11;0;0;0;0;15;0;0;0;0;0;0;0;0;15;0;0;0;0;0
161;Drogeham;Achtkarspelen                           ;Buurt     ;BU00590102;123;5;0;5;0;51;44;0;0;0;7;0;0;0;0;0;0;0;4;0;4;0;0;0;62;0;62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
162;Augustinusga;Achtkarspelen                           ;Buurt     ;BU00590103;102;4;0;4;0;30;29;0;0;0;2;1;0;0;1;0;0;0;4;0;4;0;0;0;59;0;59;2;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
163;Verspreide huizen Stroobos;Achtkarspelen                           ;Buurt     ;BU00590107;249;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225;0;225;8;0;0;8;11;0;0;0;0;0;0;0;0;11;0;0;0;0;0
164;Verspreide huizen Drogeham;Achtkarspelen                           ;Buurt     ;BU00590108;919;17;0;17;0;5;0;0;0;0;5;8;0;0;0;8;0;0;3;0;2;1;0;0;828;0;828;28;16;5;7;30;0;0;0;0;0;0;19;0;11;0;0;0;0;0
165;Verspreide huizen Augustinusga;Achtkarspelen                           ;Buurt     ;BU00590109;649;18;0;18;0;10;5;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;578;0;578;15;0;0;15;28;0;0;0;0;0;0;0;0;28;0;0;0;0;0
166;Wijk 02 Zuid;Achtkarspelen                           ;Wijk      ;WK005902  ;3602;86;0;86;0;396;282;16;0;4;94;12;0;0;6;2;3;0;48;4;35;1;6;1;3037;0;3037;15;7;2;6;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0
167;Surhuisterveen;Achtkarspelen                           ;Buurt     ;BU00590200;315;10;0;10;0;200;134;14;0;4;48;3;0;0;3;0;0;0;16;3;13;0;0;0;85;0;85;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
168;Harkema;Achtkarspelen                           ;Buurt     ;BU00590201;249;11;0;11;0;122;100;1;0;0;21;1;0;0;1;0;0;0;17;0;12;1;4;0;96;0;96;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
169;Surhuizum;Achtkarspelen                           ;Buurt     ;BU00590202;97;6;0;6;0;24;24;0;0;0;0;2;0;0;2;0;0;0;3;0;3;0;0;0;63;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170;Boelenslaan;Achtkarspelen                           ;Buurt     ;BU00590203;66;2;0;2;0;22;21;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;41;0;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
171;Verspreide huizen Surhuisterveen;Achtkarspelen                           ;Buurt     ;BU00590206;443;8;0;8;0;18;3;0;0;0;15;1;0;0;0;0;1;0;4;0;4;0;0;0;411;0;411;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
172;Verspreide huizen Harkema;Achtkarspelen                           ;Buurt     ;BU00590207;404;7;0;7;0;9;0;0;0;0;9;0;0;0;0;0;0;0;4;1;0;0;3;0;380;0;380;1;0;1;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
173;Verspreide huizen Surhuizum;Achtkarspelen                           ;Buurt     ;BU00590208;1395;21;0;21;0;1;0;0;0;0;1;3;0;0;0;1;2;0;0;0;0;0;0;0;1357;0;1357;6;0;0;6;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0
174;Verspreide huizen Boelenslaan;Achtkarspelen                           ;Buurt     ;BU00590209;633;19;0;19;0;1;1;0;0;0;0;1;0;0;0;1;0;0;4;0;2;0;0;1;604;0;604;5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
175;Alblasserdam;Alblasserdam                            ;Gemeente  ;GM0482    ;1006;61;1;60;0;425;228;6;2;1;187;11;0;0;2;0;6;3;69;23;24;8;14;0;292;0;292;20;15;0;4;129;0;0;73;0;0;4;0;0;51;0;0;0;0;0
176;Wijk 01 Centrum;Alblasserdam                            ;Wijk      ;WK048201  ;113;3;0;3;0;77;59;6;0;0;12;3;0;0;2;0;0;1;3;1;0;0;2;0;5;0;5;0;0;0;0;22;0;0;16;0;0;1;0;0;4;0;0;0;0;0
177;Cortgene;Alblasserdam                            ;Buurt     ;BU04820101;23;1;0;1;0;13;13;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;5;0;5;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0
178;Redersbuurt;Alblasserdam                            ;Buurt     ;BU04820102;10;0;0;0;0;10;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
179;kerkbuurt;Alblasserdam                            ;Buurt     ;BU04820103;25;0;0;0;0;19;18;1;0;0;0;2;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
180;Polderbuurt;Alblasserdam                            ;Buurt     ;BU04820104;17;0;0;0;0;14;12;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
181;De Werven;Alblasserdam                            ;Buurt     ;BU04820105;39;1;0;1;0;21;10;1;0;0;10;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;14;0;0;1;0;0;0;0;0;0;0;0
182;Wijk 02 Kinderdijk;Alblasserdam                            ;Wijk      ;WK048202  ;131;6;0;6;0;54;47;0;0;0;7;2;0;0;0;0;0;2;24;10;2;0;12;0;4;0;4;5;1;0;4;35;0;0;26;0;0;3;0;0;7;0;0;0;0;0
183;Dijk;Alblasserdam                            ;Buurt     ;BU04820201;60;5;0;5;0;15;8;0;0;0;7;2;0;0;0;0;0;2;1;0;0;0;1;0;3;0;3;4;0;0;4;30;0;0;26;0;0;0;0;0;4;0;0;0;0;0
184;Vogelbuurt;Alblasserdam                            ;Buurt     ;BU04820202;16;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
185;Waterland;Alblasserdam                            ;Buurt     ;BU04820203;9;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
186;Groene Long;Alblasserdam                            ;Buurt     ;BU04820204;23;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;17;7;0;0;10;0;1;0;1;1;1;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0
187;Rivierenbuurt;Alblasserdam                            ;Buurt     ;BU04820205;12;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
188;Nieuw Kinderdijk;Alblasserdam                            ;Buurt     ;BU04820206;11;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
189;Wijk 03 Blokweer;Alblasserdam                            ;Wijk      ;WK048203  ;89;2;0;2;0;82;82;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
190;Zeelt;Alblasserdam                            ;Buurt     ;BU04820301;13;0;0;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
191;Middelland;Alblasserdam                            ;Buurt     ;BU04820302;9;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
192;Blokweer Noord;Alblasserdam                            ;Buurt     ;BU04820303;10;0;0;0;0;10;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
193;Blokweer Zuid;Alblasserdam                            ;Buurt     ;BU04820304;11;0;0;0;0;9;9;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
194;Drentsebuurt;Alblasserdam                            ;Buurt     ;BU04820305;11;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
195;Florabuurt;Alblasserdam                            ;Buurt     ;BU04820306;18;0;0;0;0;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
196;Staatsliedenbuurt;Alblasserdam                            ;Buurt     ;BU04820307;16;1;0;1;0;14;14;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
197;Wijk 04 Souburgh;Alblasserdam                            ;Wijk      ;WK048204  ;62;1;0;1;0;42;39;0;0;1;1;4;0;0;0;0;4;0;5;5;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0
