ID;Leeftijd;Perioden;TotaalAantalHuishoudens_1;Eenpersoonshuishouden_2;TotaalMeerpersoonshuishoudens_3;k_2Personen_4;k_3Personen_5;k_4Personen_6;k_5OfMeerPersonen_7
476;1;2043;69022;50886;18136;16411;1317;327;81
477;1;2044;69240;51045;18195;16474;1314;326;81
478;1;2045;69408;51169;18239;16520;1312;326;81
479;1;2046;69536;51264;18272;16555;1311;325;81
480;1;2047;69621;51328;18293;16577;1310;325;81
481;1;2048;69658;51357;18301;16586;1309;325;81
482;1;2049;69652;51353;18299;16586;1308;324;81
483;1;2050;69574;51302;18272;16560;1307;324;81
484;2;2007;395552;230686;164866;125623;28421;8785;2037
485;2;2008;399535;234476;165059;126206;28269;8566;2018
486;2;2009;405137;238638;166499;127749;28254;8457;2039
487;2;2010;409817;241987;167830;129107;28301;8375;2047
488;2;2011;415611;245895;169716;130900;28437;8313;2066
489;2;2012;419770;248530;171240;132549;28380;8240;2071
490;2;2013;423597;250411;173186;134489;28421;8192;2084
491;2;2014;427430;252184;175246;136498;28443;8187;2118
492;2;2015;430091;253327;176764;138074;28351;8193;2146
493;2;2016;427178;251171;176007;137895;27870;8093;2149
494;2;2017;423354;248710;174644;137165;27363;7975;2141
495;2;2018;420998;247127;173871;136832;27006;7895;2138
496;2;2019;420833;247157;173676;136927;26778;7831;2140
497;2;2020;420998;247479;173519;137076;26563;7746;2134
498;2;2021;425603;250240;175363;138732;26719;7763;2149
499;2;2022;430518;252686;177832;140766;27048;7841;2177
500;2;2023;434051;254369;179682;142270;27290;7915;2207
501;2;2024;434161;254069;180092;142683;27261;7925;2223
502;2;2025;431604;251975;179629;142356;27121;7920;2232
503;2;2026;424091;247277;176814;140250;26558;7795;2211
504;2;2027;416851;242750;174101;138213;26011;7679;2198
505;2;2028;409270;238129;171141;135992;25416;7556;2177
506;2;2029;401341;233505;167836;133560;24734;7397;2145
507;2;2030;395889;230365;165524;131893;24230;7280;2121
508;2;2031;392941;228542;164399;131129;23944;7217;2109
509;2;2032;390429;227010;163419;130459;23698;7162;2100
510;2;2033;388639;225897;162742;130026;23506;7121;2089
511;2;2034;387412;225131;162281;129744;23363;7090;2084
512;2;2035;386673;224677;161996;129593;23254;7068;2081
513;2;2036;386501;224574;161927;129607;23186;7053;2081
514;2;2037;386959;224846;162113;129811;23167;7052;2083
515;2;2038;387987;225457;162530;130188;23194;7059;2089
516;2;2039;389507;226357;163150;130714;23265;7076;2095
517;2;2040;391376;227466;163910;131341;23365;7101;2103
518;2;2041;393482;228713;164769;132044;23481;7128;2116
519;2;2042;395714;230037;165677;132796;23601;7154;2126
520;2;2043;397973;231363;166610;133585;23714;7175;2136
521;2;2044;400096;232612;167484;134355;23800;7187;2142
522;2;2045;402048;233762;168286;135114;23843;7185;2144
523;2;2046;403763;234776;168987;135840;23837;7168;2142
524;2;2047;405227;235647;169580;136454;23832;7153;2141
525;2;2048;406449;236379;170070;136960;23830;7141;2139
526;2;2049;407434;236973;170461;137365;23828;7130;2138
527;2;2050;408171;237429;170742;137650;23831;7123;2138
528;3;2007;588850;251920;336930;195265;79434;46535;15696
529;3;2008;587788;252974;334814;194931;77978;46098;15807
530;3;2009;584743;252823;331920;193633;76852;45536;15899
531;3;2010;585127;254328;330799;192617;76818;45283;16081
532;3;2011;584032;255145;328887;191944;76286;44448;16209
533;3;2012;587337;258258;329079;192435;76408;43890;16346
534;3;2013;594736;262773;331963;194129;77267;43963;16604
535;3;2014;603139;267303;335836;196200;78327;44367;16942
536;3;2015;610475;271063;339412;198157;79318;44697;17240
537;3;2016;620005;275833;344172;201045;80489;45113;17525
538;3;2017;626848;278964;347884;203613;81248;45313;17710
539;3;2018;632048;280889;351159;205655;81988;45582;17934
540;3;2019;636541;282497;354044;207246;82669;45939;18190
541;3;2020;639662;283604;356058;208418;83034;46202;18404
542;3;2021;635538;281337;354201;207639;82316;45846;18400
543;3;2022;630544;279035;351509;206426;81429;45324;18330
544;3;2023;628169;277726;350443;206169;80958;45005;18311
545;3;2024;629661;278476;351185;207137;80886;44834;18328
546;3;2025;631639;279486;352153;208300;80881;44639;18333
547;3;2026;639311;282851;356460;211105;81837;44999;18519
548;3;2027;645920;285340;360580;213314;82897;45583;18786
549;3;2028;649976;286923;363053;214476;83545;46021;19011
550;3;2029;649715;286535;363180;214453;83548;46083;19096
551;3;2030;645179;283996;361183;213077;83032;45962;19112
552;3;2031;634379;278988;355391;209859;81455;45183;18894
553;3;2032;624404;274350;350054;206936;79975;44447;18696
554;3;2033;614470;269769;344701;204151;78435;43651;18464
555;3;2034;604674;265381;339293;201559;76828;42722;18184
556;3;2035;598075;262480;335595;199845;75721;42048;17981
557;3;2036;594490;260800;333690;198959;75149;41699;17883
558;3;2037;591507;259416;332091;198231;74673;41385;17802
559;3;2038;589453;258443;331010;197757;74353;41152;17748
560;3;2039;588183;257831;330352;197493;74161;40976;17722
561;3;2040;587629;257564;330065;197425;74081;40845;17714
562;3;2041;587876;257664;330212;197598;74122;40770;17722
563;3;2042;588972;258153;330819;197999;74296;40764;17760
564;3;2043;590811;258980;331831;198612;74577;40824;17818
565;3;2044;593292;260099;333193;199400;74970;40931;17892
566;3;2045;596215;261424;334791;200298;75427;41083;17983
567;3;2046;599426;262873;336553;201280;75930;41258;18085
568;3;2047;602744;264377;338367;202377;76385;41427;18178
569;3;2048;606032;265864;340168;203574;76756;41582;18256
570;3;2049;609114;267260;341854;204849;76998;41695;18312
571;3;2050;611911;268535;343376;206161;77134;41745;18336
572;4;2007;651196;208117;443079;124740;119895;143357;55087
573;4;2008;625820;203303;422517;119502;112442;138514;52059
574;4;2009;613405;202205;411200;116617;108228;136018;50337
575;4;2010;605558;201910;403648;115205;104723;134978;48742
576;4;2011;607001;204613;402388;114444;104142;135618;48184
577;4;2012;608688;206385;402303;113398;104407;136309;48189
578;4;2013;608091;207346;400745;112059;104028;136346;48312
579;4;2014;605479;207308;398171;110605;103519;135768;48279
580;4;2015;606204;208657;397547;110019;103405;135681;48442
581;4;2016;605746;209569;396177;110294;102838;134688;48357
582;4;2017;609674;212340;397334;111037;103194;134585;48518
583;4;2018;617348;216160;401188;112243;103978;135855;49112
584;4;2019;625747;219830;405917;113533;104779;137708;49897
585;4;2020;633275;222928;410347;114810;105608;139334;50595
586;4;2021;643164;226917;416247;116771;106942;141193;51341
587;4;2022;650244;229474;420770;118586;107877;142464;51843
588;4;2023;655481;230955;424526;119983;108463;143726;52354
589;4;2024;660000;232202;427798;121171;108737;145001;52889
590;4;2025;663324;233152;430172;122305;108704;145889;53274
591;4;2026;659602;231472;428130;122442;107544;145108;53036
592;4;2027;655055;229834;425221;122387;106269;143934;52631
593;4;2028;653385;228998;424387;122905;105676;143369;52437
594;4;2029;655748;229929;425819;124135;105844;143399;52441
595;4;2030;658474;231038;427436;125332;106140;143506;52458
596;4;2031;666754;233907;432847;127314;107426;145104;53003
597;4;2032;673572;235954;437618;128658;108398;146922;53640
598;4;2033;677623;237245;440378;129408;108761;148137;54072
599;4;2034;677478;237025;440453;129553;108481;148299;54120
600;4;2035;672913;234998;437915;128854;107475;147681;53905
601;4;2036;662175;231078;431097;127243;105420;145352;53082
602;4;2037;652451;227517;424934;125884;103579;143153;52318
603;4;2038;642897;224035;418862;124648;101841;140851;51522
604;4;2039;633578;220737;412841;123563;100205;138405;50668
605;4;2040;627372;218583;408789;122928;99085;136707;50069
606;4;2041;624077;217346;406731;122659;98463;135842;49767
607;4;2042;621352;216329;405023;122443;97963;135102;49515
608;4;2043;619544;215637;403907;122352;97613;134594;49348
609;4;2044;618526;215227;403299;122378;97403;134260;49258
610;4;2045;618217;215087;403130;122496;97329;134078;49227
611;4;2046;618699;215240;403459;122729;97397;134075;49258
612;4;2047;620017;215693;404324;123078;97608;134272;49366
613;4;2048;622038;216405;405633;123510;97934;134652;49537
614;4;2049;624690;217343;407347;124039;98370;135179;49759
615;4;2050;627771;218437;409334;124619;98871;135818;50026
616;5;2007;763455;190831;572624;93910;121190;237596;119928
617;5;2008;755310;192640;562670;89661;120769;234672;117568
618;5;2009;734495;190598;543897;85253;116385;228973;113286
619;5;2010;702065;184855;517210;80498;109351;219611;107750
620;5;2011;667906;178403;489503;76303;101088;210292;101820
621;5;2012;639062;173240;465822;73526;93137;202744;96415
622;5;2013;615534;169045;446489;71240;86612;197130;91507
623;5;2014;604210;167908;436302;70043;82754;194743;88762
624;5;2015;597167;167420;429747;69358;79995;193815;86579
625;5;2016;598731;169253;429478;68584;79745;195180;85969
626;5;2017;600358;170319;430039;67797;79937;196394;85911
627;5;2018;599672;170916;428756;67134;79557;196340;85725
628;5;2019;597065;170765;426300;66429;79047;195542;85282
629;5;2020;597548;171778;425770;66087;78801;195631;85251
630;5;2021;596916;172437;424479;66275;78031;195204;84969
631;5;2022;600601;174653;425948;66458;78041;196169;85280
632;5;2023;607989;177831;430158;67056;78440;198453;86209
633;5;2024;616250;181009;435241;67790;78945;201169;87337
634;5;2025;623761;183678;440083;68490;79576;203671;88346
635;5;2026;633467;186925;446542;69596;80618;206791;89537
636;5;2027;640512;188974;451538;70845;81266;209095;90332
637;5;2028;645836;190218;455618;72009;81651;210974;90984
638;5;2029;650580;191389;459191;73136;81878;212606;91571
639;5;2030;654161;192331;461830;74233;81944;213732;91921
640;5;2031;650949;191119;459830;74810;81113;212620;91287
641;5;2032;646843;189916;456927;75233;80208;211054;90432
642;5;2033;645525;189311;456214;75821;79836;210542;90015
643;5;2034;647949;190034;457915;76677;80012;211179;90047
644;5;2035;650669;190885;459784;77466;80228;211949;90141
645;5;2036;658779;193181;465598;78594;81269;214651;91084
646;5;2037;665528;194918;470610;79481;82094;217037;91998
647;5;2038;669589;196108;473481;80127;82488;218364;92502
648;5;2039;669575;196014;473561;80431;82383;218326;92421
649;5;2040;665365;194502;470863;80350;81720;216956;91837
650;5;2041;655157;191424;463733;79809;80185;213416;90323
651;5;2042;645914;188591;457323;79344;78829;210205;88945
652;5;2043;636826;185773;451053;78918;77516;207042;87577
653;5;2044;627934;183050;444884;78516;76236;203939;86193
654;5;2045;622047;181265;440782;78358;75354;201838;85232
655;5;2046;618965;180255;438710;78353;74886;200755;84716
656;5;2047;616442;179417;437025;78377;74509;199857;84282
657;5;2048;614805;178851;435954;78445;74253;199265;83991
658;5;2049;613900;178506;435394;78539;74104;198937;83814
659;5;2050;613678;178381;435297;78646;74061;198847;83743
660;6;2007;764647;172420;592227;107872;115460;236957;131938
661;6;2008;763710;176341;587369;105571;115548;236528;129722
662;6;2009;761773;179282;582491;102156;116337;235910;128088
663;6;2010;764150;183542;580608;98661;118072;236703;127172
664;6;2011;766311;187610;578701;95936;119451;237054;126260
665;6;2012;764383;190593;573790;93571;119680;235939;124600
666;6;2013;756854;191669;565185;91033;118737;233062;122353
667;6;2014;736985;189357;547628;88441;114206;227175;117806
668;6;2015;705414;183431;521983;84987;106968;217993;112035
669;6;2016;671985;176805;495180;81362;99025;208918;105875
670;6;2017;643530;171289;472241;78542;91596;201645;100458
671;6;2018;620291;166710;453581;76377;85379;196005;95820
672;6;2019;608950;165074;443876;75160;81663;193718;93335
673;6;2020;601828;164109;437719;74721;78914;192541;91543
674;6;2021;603153;165404;437749;74248;78458;193674;91369
675;6;2022;604602;166178;438424;73877;78300;194687;91560
676;6;2023;603849;166692;437157;73738;77553;194491;91375
677;6;2024;601252;166539;434713;73383;76731;193682;90917
678;6;2025;601707;167487;434220;73257;76230;193819;90914
679;6;2026;601122;168047;433075;73451;75136;193684;90804
680;6;2027;604878;170106;434772;73456;74941;195011;91364
681;6;2028;612412;173194;439218;73949;75338;197524;92407
682;6;2029;620847;176360;444487;74587;76011;200357;93532
683;6;2030;628512;179009;449503;75219;76725;202993;94566
684;6;2031;638281;182123;456158;76275;77734;206253;95896
685;6;2032;645389;184098;461291;77449;78374;208645;96823
686;6;2033;650795;185372;465423;78591;78842;210526;97464
687;6;2034;655615;186605;469010;79685;79245;212112;97968
688;6;2035;659267;187602;471665;80715;79492;213197;98261
689;6;2036;656168;186495;469673;81227;78834;212053;97559
690;6;2037;652135;185355;466780;81590;78044;210474;96672
691;6;2038;650862;184745;466117;82090;77713;209985;96329
692;6;2039;653280;185351;467929;82817;77855;210687;96570
693;6;2040;655983;186064;469919;83527;78022;211489;96881
694;6;2041;663997;188199;475798;84580;78978;214188;98052
695;6;2042;670737;189890;480847;85622;79799;216438;98988
696;6;2043;674833;191094;483739;86472;80215;217623;99429
697;6;2044;674868;191032;483836;86902;80138;217504;99292
698;6;2045;670765;189654;481111;86987;79541;216027;98556
699;6;2046;660708;186733;473975;86541;78079;212451;96904
700;6;2047;651596;184014;467582;86110;76780;209258;95434
701;6;2048;642617;181279;461338;85659;75510;206137;94032
702;6;2049;633825;178604;455221;85176;74241;203124;92680
703;6;2050;628018;176845;451173;84965;73364;201088;91756
704;7;2007;724842;165238;559604;133364;151114;188544;86582
705;7;2008;737617;172068;565549;132466;151473;193692;87918
706;7;2009;750030;178693;571337;131766;152347;198255;88969
707;7;2010;760826;184559;576267;131924;152617;201764;89962
708;7;2011;767991;189263;578728;131959;152361;204153;90255
709;7;2012;768729;192362;576367;130217;150978;205107;90065
710;7;2013;767692;195070;572622;127932;149083;205628;89979
711;7;2014;765690;196978;568712;125258;147602;206006;89846
712;7;2015;768051;200321;567730;122324;147384;207729;90293
713;7;2016;769983;203588;566395;119785;147392;208831;90387
714;7;2017;767738;205854;561884;117014;146721;208557;89592
715;7;2018;759831;206279;553552;113556;145291;206753;87952
716;7;2019;739751;203282;536469;109645;140650;201574;84600
717;7;2020;708070;196492;511578;104864;132834;193411;80469
718;7;2021;674697;189079;485618;100393;123974;185061;76190
719;7;2022;646336;182849;463487;97128;115729;178080;72550
720;7;2023;623240;177684;445556;95131;108529;172228;69668
721;7;2024;611963;175702;436261;94206;104258;169520;68277
722;7;2025;604993;174547;430446;93994;101340;167760;67352
723;7;2026;606442;175808;430634;93690;100955;168472;67517
724;7;2027;607991;176616;431375;93211;101066;169348;67750
725;7;2028;607349;177166;430183;92226;101064;169348;67545
726;7;2029;604900;177034;427866;90912;100988;168835;67131
727;7;2030;605449;177998;427451;90156;101046;169178;67071
728;7;2031;604966;178500;426466;89839;100240;169341;67046
729;7;2032;608807;180550;428257;89669;100290;170755;67543
730;7;2033;616401;183752;432649;90130;101200;173018;68301
731;7;2034;624852;187075;437777;90824;102454;175437;69062
732;7;2035;632505;189863;442642;91537;103621;177699;69785
733;7;2036;642267;193112;449155;92784;105034;180548;70789
734;7;2037;649375;195178;454197;94075;105982;182628;71512
735;7;2038;654742;196542;458200;95266;106825;184142;71967
736;7;2039;659542;197887;461655;96402;107631;185336;72286
737;7;2040;663204;198968;464236;97483;108186;186106;72461
738;7;2041;660137;197836;462301;97864;107515;184976;71946
739;7;2042;656153;196627;459526;98112;106590;183502;71322
740;7;2043;654915;195983;458932;98577;106171;183053;71131
741;7;2044;657353;196563;460790;99405;106266;183707;71412
742;7;2045;660096;197263;462833;100229;106403;184455;71746
743;7;2046;668132;199475;468657;101556;107600;186817;72684
744;7;2047;674874;201300;473574;102787;108803;188648;73336
745;7;2048;678991;202605;476386;103745;109531;189511;73599
746;7;2049;679063;202576;476487;104177;109562;189290;73458
747;7;2050;674999;201191;473808;104119;108990;187857;72842
748;8;2007;658048;163382;494666;229579;152051;87880;25156
749;8;2008;667455;169830;497625;221154;154954;94148;27369
750;8;2009;679697;177218;502479;214039;158419;100596;29425
751;8;2010;694010;184949;509061;207903;162993;107088;31077
752;8;2011;706608;192478;514130;201893;167063;112561;32613
753;8;2012;720750;199923;520827;198395;170867;117602;33963
754;8;2013;733224;206723;526501;195546;173951;121909;35095
755;8;2014;745276;213293;531983;193323;176726;125717;36217
756;8;2015;755614;219057;536557;191186;178491;129446;37434
757;8;2016;762428;223631;538797;188577;179372;132640;38208
758;8;2017;762819;226337;536482;182920;179508;135277;38777
759;8;2018;761447;228547;532900;176542;179413;137643;39302
760;8;2019;759118;229925;529193;168968;180093;140206;39926
761;8;2020;761195;232808;528387;162018;182520;143176;40673
762;8;2021;762720;235683;527037;156162;184741;145028;41106
763;8;2022;760206;237584;522622;151305;185300;145074;40943
764;8;2023;752128;237503;514625;147211;183934;143245;40235
765;8;2024;732217;233677;498540;143478;177946;138414;38702
766;8;2025;701020;225525;475495;137505;168679;132377;36934
767;8;2026;668283;216686;451597;131524;158685;126215;35173
768;8;2027;640509;209172;431337;126410;150029;121114;33784
769;8;2028;617951;202910;415041;122389;142763;117084;32805
770;8;2029;607018;200319;406699;120137;138857;115290;32415
771;8;2030;600317;198774;401543;118376;136704;114242;32221
772;8;2031;601884;199989;401895;117176;137376;114908;32435
773;8;2032;603466;200823;402643;116279;138277;115510;32577
774;8;2033;602858;201349;401509;115242;138585;115263;32419
775;8;2034;600432;201097;399335;114197;138306;114645;32187
776;8;2035;600950;202014;398936;113716;138361;114676;32183
777;8;2036;600471;202411;398060;113026;137920;114840;32274
778;8;2037;604294;204498;399796;112727;138530;115909;32630
779;8;2038;611842;207948;403894;113411;140115;117334;33034
780;8;2039;620203;211586;408617;114498;141998;118724;33397
781;8;2040;627786;214657;413129;115583;143739;120041;33766
782;8;2041;637473;218247;419226;117196;145845;121866;34319
783;8;2042;644539;220587;423952;118642;147373;123207;34730
784;8;2043;649870;222191;427679;120081;148618;124027;34953
785;8;2044;654637;223770;430867;121514;149701;124562;35090
786;8;2045;658283;225035;433248;122814;150411;124848;35175
787;8;2046;655328;223844;431484;123048;149555;123942;34939
788;8;2047;651467;222497;428970;123056;148380;122866;34668
789;8;2048;650300;221809;428491;123367;147938;122553;34633
790;8;2049;652797;222460;430337;124117;148278;123078;34864
791;8;2050;655595;223243;432352;124824;148741;123684;35103
792;9;2007;633157;178353;454804;351501;81131;19107;3065
793;9;2008;625118;180119;444999;337929;82723;20904;3443
794;9;2009;624158;183927;440231;327930;85346;23082;3873
795;9;2010;628351;188895;439456;320395;89203;25511;4347
796;9;2011;636389;194850;441539;314988;93725;28027;4799
797;9;2012;647425;201981;445444;310089;99177;30874;5304
798;9;2013;656647;208421;448226;304184;104534;33700;5808
799;9;2014;668534;215948;452586;300253;109704;36399;6230
800;9;2015;682432;223961;458471;297711;115310;38891;6559
801;9;2016;694487;231630;462857;294713;120136;41042;6966
802;9;2017;708077;239363;468714;293476;124588;43270;7380
803;9;2018;719946;246383;473563;291860;128424;45474;7805
804;9;2019;731392;253180;478212;289518;132502;47864;8328
805;9;2020;741114;259098;482016;286442;136416;50339;8819
806;9;2021;747424;263699;483725;282509;139712;52375;9129
807;9;2022;747501;266126;481375;275844;142280;53882;9369
808;9;2023;745964;268019;477945;268787;144428;55136;9594
809;9;2024;743587;269089;474498;261637;146753;56308;9800
810;9;2025;745682;271941;473741;256195;149694;57725;10127
811;9;2026;747232;274743;472489;252272;151545;58379;10293
812;9;2027;744819;276374;468445;248702;151295;58171;10277
813;9;2028;736981;275732;461249;244491;149318;57333;10107
814;9;2029;717590;270757;446833;237807;144040;55248;9738
815;9;2030;687197;260938;426259;226845;137225;52873;9316
816;9;2031;655329;250319;405010;215412;130214;50456;8928
817;9;2032;628277;241270;387007;205367;124421;48575;8644
818;9;2033;606338;233776;372562;197051;119810;47229;8472
819;9;2034;595701;230498;365203;192412;117633;46728;8430
820;9;2035;589182;228503;360679;189249;116505;46497;8428
821;9;2036;590741;229669;361072;188416;117235;46898;8523
822;9;2037;592286;230479;361807;188188;117876;47160;8583
823;9;2038;591680;230870;360810;187626;117693;46949;8542
824;9;2039;589299;230418;358881;186635;117121;46635;8490
825;9;2040;589837;231271;358566;186227;117157;46666;8516
826;9;2041;589400;231583;357817;185123;117251;46855;8588
827;9;2042;593202;233794;359408;184979;118278;47420;8731
828;9;2043;600659;237561;363098;186483;119757;47998;8860
829;9;2044;608909;241546;367363;188640;121264;48496;8963
830;9;2045;616416;244947;371469;190687;122702;49006;9074
831;9;2046;625995;249004;376991;193313;124630;49799;9249
832;9;2047;632988;251698;381290;195468;126069;50372;9381
833;9;2048;638291;253600;384691;197573;127031;50645;9442
834;9;2049;643037;255432;387605;199621;127730;50782;9472
835;9;2050;646706;256902;389804;201284;128167;50857;9496
836;10;2007;521649;163903;357746;328350;27193;2046;157
837;10;2008;563860;178786;385074;353243;29362;2283;186
838;10;2009;591621;190041;401580;367867;30979;2522;212
839;10;2010;610944;199796;411148;375955;32171;2794;228
840;10;2011;632751;210743;422008;384795;33768;3180;265
841;10;2012;616665;208879;407786;369651;34318;3512;305
842;10;2013;608796;209478;399318;359322;35743;3904;349
843;10;2014;607743;212417;395326;352914;37626;4399;387
844;10;2015;611652;216800;394852;349620;39910;4897;425
845;10;2016;619249;222328;396921;348795;42319;5355;452
846;10;2017;629666;229093;400573;349084;45060;5938;491
847;10;2018;638339;235165;403174;348212;47852;6567;543
848;10;2019;649556;242432;407124;348939;50475;7130;580
849;10;2020;662748;250334;412414;350896;53235;7665;618
850;10;2021;674076;257809;416267;351768;55682;8161;656
851;10;2022;686984;265509;421475;353953;58102;8701;719
852;10;2023;698246;272510;425736;355254;60395;9298;789
853;10;2024;709161;279336;429825;356265;62799;9907;854
854;10;2025;718467;285337;433130;356440;65194;10568;928
855;10;2026;724578;289904;434674;355670;66993;11047;964
856;10;2027;724662;292099;432563;351966;68226;11385;986
857;10;2028;723246;293744;429502;347534;69256;11698;1014
858;10;2029;721018;294636;426382;342940;70384;12012;1046
859;10;2030;723219;297570;425649;340293;71851;12414;1091
860;10;2031;724806;300300;424506;338173;72612;12612;1109
861;10;2032;722480;301575;420905;334878;72354;12575;1098
862;10;2033;714816;300325;414491;329751;71319;12362;1059
863;10;2034;695945;294297;401648;320015;68752;11875;1006
864;10;2035;666479;283250;383229;305283;65642;11351;953
865;10;2036;635652;271458;364194;289904;62514;10858;918
866;10;2037;609543;261451;348092;276649;60034;10508;901
867;10;2038;588406;253246;335160;265785;58197;10283;895
868;10;2039;578214;249580;328634;260041;57460;10231;902
869;10;2040;572010;247332;324678;256435;57117;10219;907
870;10;2041;573635;248482;325153;256298;57590;10339;926
871;10;2042;575210;249284;325926;256631;57949;10409;937
872;10;2043;574660;249509;325151;256072;57799;10349;931
873;10;2044;572426;248893;323533;254817;57515;10276;925
874;10;2045;573023;249674;323349;254505;57609;10301;934
875;10;2046;572732;249984;322748;253592;57829;10378;949
876;10;2047;576571;252335;324236;254219;58506;10539;972
877;10;2048;583945;256305;327640;256701;59276;10675;988
878;10;2049;592072;260486;331586;259815;59991;10782;998
879;10;2050;599481;264093;335388;262778;60699;10899;1012
880;11;2007;406286;151122;255164;246169;8551;408;36
881;11;2008;415493;154035;261458;252602;8419;400;37
882;11;2009;427512;157595;269917;260956;8520;403;38
883;11;2010;442828;162500;280328;271127;8750;411;40
884;11;2011;451217;165232;285985;276682;8847;415;41
885;11;2012;499244;182512;316732;306149;10067;470;46
886;11;2013;539542;198222;341320;329809;10946;515;50
887;11;2014;565788;209574;356214;343963;11648;551;52
888;11;2015;583856;218962;364894;352106;12159;575;54
889;11;2016;604161;229733;374428;360937;12821;612;58
890;11;2017;588603;226395;362208;348448;13075;629;56
891;11;2018;580914;225826;355088;340766;13604;664;54
892;11;2019;579702;227813;351889;336843;14291;702;53
893;11;2020;583196;231490;351706;335787;15113;753;53
894;11;2021;590240;236466;353774;336950;15968;802;54
895;11;2022;599896;242741;357155;339242;16990;868;55
896;11;2023;607994;248341;359653;340605;18041;951;56
897;11;2024;618497;255193;363304;343234;18999;1014;57
898;11;2025;630942;262762;368180;347055;19976;1091;58
899;11;2026;641591;269856;371735;349628;20867;1180;60
900;11;2027;653843;277284;376559;353524;21717;1256;62
901;11;2028;664502;284005;380497;356512;22571;1350;64
902;11;2029;674865;290612;384253;359294;23458;1436;65
903;11;2030;683697;296384;387313;361393;24334;1519;67
904;11;2031;689473;300730;388743;362147;24953;1575;68
905;11;2032;689483;302596;386887;359868;25338;1614;67
906;11;2033;688077;303912;384165;356764;25676;1657;68
907;11;2034;685903;304503;381400;353592;26038;1702;68
908;11;2035;688047;307183;380864;352477;26562;1757;68
909;11;2036;689506;309596;379910;351219;26845;1779;67
910;11;2037;687207;310459;376748;348153;26759;1770;66
911;11;2038;679805;308744;371061;342867;26393;1736;65
912;11;2039;661738;302120;359618;332392;25495;1669;62
913;11;2040;633708;290446;343262;317245;24367;1591;59
914;11;2041;604438;278025;326413;301580;23255;1522;56
915;11;2042;579715;267504;312211;288312;22372;1473;54
916;11;2043;559767;258892;300875;277663;21723;1436;53
917;11;2044;550216;254942;295274;272312;21483;1427;52
918;11;2045;544459;252490;291969;269113;21380;1424;52
919;11;2046;546174;253548;292626;269555;21577;1442;52
920;11;2047;547801;254296;293505;270267;21732;1453;53
921;11;2048;547368;254417;292951;269758;21695;1446;52
922;11;2049;545335;253704;291631;268542;21600;1437;52
923;11;2050;546002;254413;291589;268435;21656;1445;53
924;12;2007;349200;162557;186643;182646;3810;155;32
925;12;2008;349798;160695;189103;185037;3878;155;33
926;12;2009;356467;162110;194357;190213;3953;157;34
927;12;2010;363822;164017;199805;195520;4091;160;34
928;12;2011;372952;166780;206172;201724;4247;165;36
929;12;2012;378415;168370;210045;205491;4351;167;36
930;12;2013;387216;171655;215561;210863;4488;173;37
931;12;2014;398789;175725;223064;218180;4665;180;39
932;12;2015;413394;181208;232186;227090;4871;185;40
933;12;2016;421397;184193;237204;231986;4989;188;41
934;12;2017;466537;202974;263563;257728;5575;215;45
935;12;2018;504204;219768;284436;278127;6036;224;49
936;12;2019;528492;231523;296969;290363;6324;231;51
937;12;2020;544959;240783;304176;297342;6540;241;53
938;12;2021;563251;251502;311749;304603;6833;258;55
939;12;2022;548629;246564;302065;295036;6723;253;53
940;12;2023;541369;244707;296662;289643;6714;253;52
941;12;2024;540136;245701;294435;287269;6855;259;52
942;12;2025;543279;248646;294633;287234;7076;271;52
943;12;2026;549751;253085;296666;289010;7320;284;52
944;12;2027;558614;258861;299753;291744;7655;301;53
945;12;2028;566109;263947;302162;293755;8030;323;54
946;12;2029;575804;270324;305480;296684;8398;343;55
947;12;2030;587332;277512;309820;300639;8763;362;56
948;12;2031;597113;284128;312985;303377;9166;385;57
949;12;2032;608438;291184;317254;307221;9567;408;58
950;12;2033;618215;297477;320738;310223;10021;435;59
951;12;2034;627743;303610;324133;313133;10478;462;60
952;12;2035;635826;308826;327000;315536;10916;488;60
953;12;2036;641065;312629;328436;316613;11253;509;61
954;12;2037;640914;313782;327132;315049;11497;525;61
955;12;2038;639475;314352;325123;312795;11727;540;61
956;12;2039;637374;314231;323143;310549;11976;557;61
957;12;2040;639421;316203;323218;310267;12313;577;61
958;12;2041;640700;317855;322845;309631;12564;590;60
959;12;2042;638411;317904;320507;307187;12664;596;60
960;12;2043;631272;315341;315931;302636;12641;595;59
961;12;2044;614229;307832;306397;293406;12353;580;58
962;12;2045;588103;295298;292805;280277;11913;560;55
963;12;2046;560923;282087;278836;266789;11457;538;52
964;12;2047;538075;270923;267152;255501;11080;521;50
965;12;2048;519726;261816;257910;246559;10794;508;49
966;12;2049;511027;257482;253545;242290;10702;505;48
967;12;2050;505868;254775;251093;239876;10666;504;47
968;13;2007;298316;176133;122183;119490;2575;91;27
969;13;2008;302778;177085;125693;122907;2666;93;27
970;13;2009;303317;175714;127603;124754;2728;93;28
971;13;2010;305003;174984;130019;127099;2798;94;28
972;13;2011;305177;173487;131690;128714;2853;95;28
973;13;2012;307231;173021;134210;131161;2923;97;29
974;13;2013;308511;171947;136564;133449;2989;97;29
975;13;2014;315044;174099;140945;137720;3095;100;30
976;13;2015;322129;176646;145483;142145;3204;103;31
977;13;2016;330769;180111;150658;147192;3327;107;32
978;13;2017;336017;182111;153906;150353;3412;108;33
979;13;2018;344151;185742;158409;154739;3524;112;34
