ID;GeslachtWerknemer;Dienstverband;CaoSector;Bedrijfsgrootte;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
288;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2006;192.0;192.0;19.15;2710.0;2694.0;36630.0;32530.0;4110.0;130.0;36.9;36.7;1688.0;1688.0
289;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2007;192.0;192.0;19.74;2773.0;2754.0;37560.0;33270.0;4290.0;160.0;36.9;36.7;1674.0;1674.0
290;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2008;200.0;200.0;20.25;2844.0;2825.0;38830.0;34120.0;4710.0;200.0;36.9;36.7;1674.0;1674.0
291;Mannen;Voltijd;Gesubsidieerde instellingen;Totaal;2009;200.0;200.0;20.71;2926.0;2906.0;40050.0;35110.0;4940.0;180.0;37.0;36.8;1684.0;1684.0
292;Mannen;Voltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2006;6.0;6.0;21.72;3157.0;3147.0;41540.0;37880.0;3660.0;950.0;38.0;37.9;1739.0;1739.0
293;Mannen;Voltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2007;6.0;6.0;21.98;3207.0;3191.0;42100.0;38480.0;3620.0;1020.0;38.4;38.3;1742.0;1742.0
294;Mannen;Voltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2008;4.0;4.0;24.63;3617.0;3610.0;47500.0;43400.0;4090.0;1610.0;38.5;38.5;1759.0;1759.0
295;Mannen;Voltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2009;5.0;5.0;25.26;3674.0;3663.0;48430.0;44080.0;4350.0;1410.0;38.0;37.9;1740.0;1740.0
296;Mannen;Voltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2006;16.0;16.0;20.9;2965.0;2946.0;40250.0;35570.0;4680.0;400.0;37.1;36.9;1691.0;1691.0
297;Mannen;Voltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2007;17.0;17.0;21.37;3028.0;3004.0;41250.0;36330.0;4920.0;450.0;37.4;37.2;1687.0;1687.0
298;Mannen;Voltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2008;15.0;15.0;21.85;3136.0;3117.0;43080.0;37630.0;5450.0;600.0;37.8;37.5;1712.0;1712.0
299;Mannen;Voltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2009;14.0;14.0;22.67;3273.0;3250.0;44930.0;39270.0;5660.0;630.0;37.8;37.5;1720.0;1720.0
300;Mannen;Voltijd;Gesubsidieerde instellingen;100 werknemers of meer;2006;170.0;170.0;18.89;2670.0;2653.0;36110.0;32040.0;4070.0;80.0;36.8;36.7;1686.0;1686.0
301;Mannen;Voltijd;Gesubsidieerde instellingen;100 werknemers of meer;2007;170.0;170.0;19.5;2733.0;2715.0;37040.0;32800.0;4250.0;100.0;36.8;36.7;1670.0;1670.0
302;Mannen;Voltijd;Gesubsidieerde instellingen;100 werknemers of meer;2008;181.0;181.0;20.01;2801.0;2782.0;38280.0;33620.0;4660.0;140.0;36.8;36.6;1668.0;1668.0
303;Mannen;Voltijd;Gesubsidieerde instellingen;100 werknemers of meer;2009;181.0;181.0;20.42;2878.0;2857.0;39430.0;34530.0;4900.0;110.0;36.9;36.7;1679.0;1679.0
304;Mannen;Voltijd;Overheid;Totaal;2006;406.0;406.0;22.93;3243.0;3221.0;44600.0;38910.0;5690.0;30.0;37.0;36.8;1686.0;1686.0
305;Mannen;Voltijd;Overheid;Totaal;2007;401.0;401.0;23.72;3338.0;3313.0;45990.0;40050.0;5930.0;30.0;37.1;36.9;1676.0;1676.0
306;Mannen;Voltijd;Overheid;Totaal;2008;402.0;402.0;24.3;3421.0;3398.0;47880.0;41050.0;6820.0;40.0;37.0;36.8;1678.0;1678.0
307;Mannen;Voltijd;Overheid;Totaal;2009;398.0;398.0;24.8;3511.0;3487.0;49370.0;42140.0;7230.0;40.0;37.1;36.9;1687.0;1687.0
308;Mannen;Voltijd;Overheid;Minder dan 10 werknemers;2006;1.0;1.0;22.69;3265.0;3242.0;44870.0;39180.0;5680.0;270.0;37.3;37.1;1715.0;1715.0
309;Mannen;Voltijd;Overheid;Minder dan 10 werknemers;2007;2.0;2.0;22.79;3268.0;3252.0;44290.0;39220.0;5070.0;110.0;38.3;38.2;1713.0;1713.0
310;Mannen;Voltijd;Overheid;Minder dan 10 werknemers;2008;1.0;1.0;25.84;3731.0;3710.0;52800.0;44770.0;8030.0;720.0;37.7;37.6;1723.0;1723.0
311;Mannen;Voltijd;Overheid;Minder dan 10 werknemers;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
312;Mannen;Voltijd;Overheid;10 tot 100 werknemers;2006;16.0;16.0;22.03;3147.0;3130.0;43140.0;37760.0;5380.0;70.0;37.0;36.8;1704.0;1704.0
313;Mannen;Voltijd;Overheid;10 tot 100 werknemers;2007;14.0;14.0;22.74;3219.0;3200.0;44360.0;38620.0;5730.0;70.0;37.0;36.8;1688.0;1688.0
314;Mannen;Voltijd;Overheid;10 tot 100 werknemers;2008;10.0;10.0;23.45;3290.0;3274.0;46000.0;39480.0;6520.0;140.0;36.9;36.7;1675.0;1675.0
315;Mannen;Voltijd;Overheid;10 tot 100 werknemers;2009;9.0;9.0;23.88;3384.0;3364.0;47390.0;40610.0;6780.0;120.0;37.1;36.9;1691.0;1691.0
316;Mannen;Voltijd;Overheid;100 werknemers of meer;2006;389.0;389.0;22.96;3246.0;3225.0;44660.0;38960.0;5700.0;30.0;37.0;36.8;1685.0;1685.0
317;Mannen;Voltijd;Overheid;100 werknemers of meer;2007;385.0;385.0;23.76;3342.0;3317.0;46050.0;40110.0;5940.0;30.0;37.1;36.9;1675.0;1675.0
318;Mannen;Voltijd;Overheid;100 werknemers of meer;2008;391.0;391.0;24.32;3424.0;3401.0;47920.0;41090.0;6830.0;40.0;37.0;36.8;1678.0;1678.0
319;Mannen;Voltijd;Overheid;100 werknemers of meer;2009;389.0;389.0;24.82;3514.0;3489.0;49410.0;42170.0;7240.0;40.0;37.1;36.9;1687.0;1687.0
320;Mannen;Deeltijd;Totaal;Totaal;2006;1169.0;582.0;16.62;1262.0;1196.0;17170.0;15140.0;2020.0;140.0;19.6;18.9;863.0;1735.0
321;Mannen;Deeltijd;Totaal;Totaal;2007;1209.0;608.0;17.18;1291.0;1221.0;17520.0;15490.0;2040.0;150.0;19.6;18.9;853.0;1697.0
322;Mannen;Deeltijd;Totaal;Totaal;2008;1229.0;618.0;17.82;1322.0;1269.0;18010.0;15870.0;2140.0;180.0;19.4;18.8;854.0;1698.0
323;Mannen;Deeltijd;Totaal;Totaal;2009;1227.0;614.0;18.12;1348.0;1308.0;18410.0;16170.0;2240.0;180.0;19.4;19.0;866.0;1731.0
324;Mannen;Deeltijd;Totaal;Minder dan 10 werknemers;2006;238.0;95.0;14.06;838.0;806.0;11180.0;10050.0;1130.0;210.0;15.4;15.0;688.0;1734.0
325;Mannen;Deeltijd;Totaal;Minder dan 10 werknemers;2007;247.0;99.0;14.46;846.0;814.0;11160.0;10150.0;1020.0;210.0;15.3;14.9;675.0;1688.0
326;Mannen;Deeltijd;Totaal;Minder dan 10 werknemers;2008;175.0;71.0;16.81;998.0;968.0;13170.0;11980.0;1180.0;320.0;15.5;15.2;691.0;1699.0
327;Mannen;Deeltijd;Totaal;Minder dan 10 werknemers;2009;174.0;73.0;16.31;1017.0;994.0;13300.0;12200.0;1100.0;330.0;16.2;16.0;731.0;1742.0
328;Mannen;Deeltijd;Totaal;10 tot 100 werknemers;2006;324.0;159.0;15.67;1240.0;1133.0;16560.0;14880.0;1680.0;170.0;20.0;18.9;867.0;1766.0
329;Mannen;Deeltijd;Totaal;10 tot 100 werknemers;2007;339.0;168.0;16.07;1250.0;1141.0;16620.0;15000.0;1620.0;170.0;19.9;18.8;852.0;1723.0
330;Mannen;Deeltijd;Totaal;10 tot 100 werknemers;2008;361.0;175.0;16.54;1225.0;1149.0;16300.0;14700.0;1600.0;200.0;19.1;18.4;833.0;1720.0
331;Mannen;Deeltijd;Totaal;10 tot 100 werknemers;2009;359.0;173.0;16.74;1245.0;1189.0;16610.0;14940.0;1660.0;210.0;19.2;18.6;852.0;1768.0
332;Mannen;Deeltijd;Totaal;100 werknemers of meer;2006;606.0;328.0;17.85;1441.0;1383.0;19840.0;17290.0;2560.0;110.0;21.0;20.4;930.0;1720.0
333;Mannen;Deeltijd;Totaal;100 werknemers of meer;2007;623.0;341.0;18.52;1489.0;1426.0;20540.0;17870.0;2670.0;110.0;21.1;20.5;924.0;1687.0
334;Mannen;Deeltijd;Totaal;100 werknemers of meer;2008;692.0;372.0;18.63;1456.0;1407.0;20130.0;17470.0;2660.0;130.0;20.6;20.0;906.0;1687.0
335;Mannen;Deeltijd;Totaal;100 werknemers of meer;2009;695.0;368.0;19.15;1483.0;1448.0;20620.0;17800.0;2830.0;130.0;20.3;19.9;908.0;1711.0
336;Mannen;Deeltijd;Particuliere bedrijven;Totaal;2006;965.0;453.0;15.44;1142.0;1066.0;15520.0;13710.0;1820.0;170.0;18.9;18.1;828.0;1762.0
337;Mannen;Deeltijd;Particuliere bedrijven;Totaal;2007;998.0;473.0;15.9;1163.0;1082.0;15730.0;13950.0;1780.0;170.0;18.8;18.0;817.0;1721.0
338;Mannen;Deeltijd;Particuliere bedrijven;Totaal;2008;1023.0;489.0;16.7;1205.0;1144.0;16300.0;14460.0;1840.0;210.0;18.8;18.1;822.0;1719.0
339;Mannen;Deeltijd;Particuliere bedrijven;Totaal;2009;1013.0;479.0;16.93;1219.0;1173.0;16510.0;14630.0;1890.0;220.0;18.7;18.2;832.0;1759.0
340;Mannen;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2006;233.0;92.0;13.93;830.0;798.0;11080.0;9960.0;1120.0;220.0;15.3;15.0;687.0;1736.0
341;Mannen;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2007;240.0;95.0;14.34;837.0;804.0;11040.0;10040.0;1000.0;210.0;15.2;14.9;673.0;1690.0
342;Mannen;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2008;172.0;70.0;16.73;994.0;963.0;13070.0;11920.0;1150.0;330.0;15.5;15.2;691.0;1700.0
343;Mannen;Deeltijd;Particuliere bedrijven;Minder dan 10 werknemers;2009;170.0;71.0;16.22;1011.0;987.0;13210.0;12130.0;1080.0;340.0;16.2;16.0;731.0;1745.0
344;Mannen;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2006;307.0;149.0;15.4;1220.0;1107.0;16270.0;14640.0;1620.0;170.0;20.0;18.8;863.0;1773.0
345;Mannen;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2007;320.0;157.0;15.8;1231.0;1116.0;16330.0;14770.0;1560.0;170.0;19.9;18.7;848.0;1729.0
346;Mannen;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2008;347.0;167.0;16.34;1210.0;1131.0;16080.0;14520.0;1560.0;210.0;19.1;18.3;831.0;1725.0
347;Mannen;Deeltijd;Particuliere bedrijven;10 tot 100 werknemers;2009;344.0;165.0;16.56;1231.0;1172.0;16380.0;14770.0;1610.0;220.0;19.2;18.6;849.0;1773.0
348;Mannen;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2006;426.0;212.0;16.11;1256.0;1181.0;17410.0;15080.0;2330.0;150.0;20.0;19.2;880.0;1765.0
349;Mannen;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2007;437.0;221.0;16.63;1292.0;1209.0;17870.0;15500.0;2370.0;150.0;20.1;19.2;873.0;1729.0
350;Mannen;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2008;504.0;252.0;16.94;1273.0;1214.0;17560.0;15280.0;2280.0;170.0;19.7;19.0;860.0;1721.0
351;Mannen;Deeltijd;Particuliere bedrijven;100 werknemers of meer;2009;499.0;243.0;17.39;1282.0;1238.0;17730.0;15380.0;2350.0;180.0;19.2;18.7;854.0;1753.0
352;Mannen;Deeltijd;Gesubsidieerde instellingen;Totaal;2006;99.0;62.0;17.9;1554.0;1542.0;21010.0;18650.0;2360.0;30.0;22.7;22.5;1034.0;1647.0
353;Mannen;Deeltijd;Gesubsidieerde instellingen;Totaal;2007;101.0;63.0;18.16;1556.0;1543.0;21080.0;18680.0;2400.0;40.0;22.6;22.5;1019.0;1624.0
354;Mannen;Deeltijd;Gesubsidieerde instellingen;Totaal;2008;99.0;61.0;18.53;1564.0;1546.0;21420.0;18760.0;2660.0;40.0;22.2;22.1;1002.0;1616.0
355;Mannen;Deeltijd;Gesubsidieerde instellingen;Totaal;2009;106.0;66.0;18.71;1597.0;1587.0;21920.0;19170.0;2750.0;30.0;22.4;22.3;1018.0;1638.0
356;Mannen;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2006;5.0;2.0;18.39;1139.0;1130.0;14980.0;13670.0;1310.0;80.0;16.3;16.2;737.0;1646.0
357;Mannen;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2007;6.0;3.0;17.39;1076.0;1064.0;14160.0;12910.0;1240.0;90.0;16.4;16.3;734.0;1636.0
358;Mannen;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2008;3.0;1.0;21.04;1221.0;1205.0;17800.0;14650.0;3150.0;170.0;15.3;15.2;688.0;1628.0
359;Mannen;Deeltijd;Gesubsidieerde instellingen;Minder dan 10 werknemers;2009;4.0;2.0;20.11;1282.0;1270.0;17000.0;15380.0;1620.0;170.0;16.7;16.6;758.0;1638.0
360;Mannen;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2006;11.0;6.0;18.58;1479.0;1461.0;19930.0;17750.0;2180.0;70.0;20.8;20.7;944.0;1645.0
361;Mannen;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2007;12.0;7.0;19.08;1434.0;1411.0;19280.0;17210.0;2070.0;70.0;19.9;19.7;888.0;1617.0
362;Mannen;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2008;10.0;6.0;19.55;1441.0;1411.0;19490.0;17290.0;2200.0;80.0;19.4;19.1;866.0;1616.0
363;Mannen;Deeltijd;Gesubsidieerde instellingen;10 tot 100 werknemers;2009;11.0;6.0;19.3;1423.0;1408.0;19360.0;17080.0;2280.0;80.0;19.3;19.2;875.0;1657.0
364;Mannen;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2006;82.0;53.0;17.79;1592.0;1580.0;21550.0;19100.0;2450.0;20.0;23.3;23.2;1065.0;1648.0
365;Mannen;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2007;83.0;54.0;18.08;1607.0;1594.0;21810.0;19280.0;2530.0;30.0;23.4;23.3;1058.0;1624.0
366;Mannen;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2008;85.0;54.0;18.36;1591.0;1575.0;21780.0;19090.0;2700.0;30.0;22.8;22.7;1029.0;1615.0
367;Mannen;Deeltijd;Gesubsidieerde instellingen;100 werknemers of meer;2009;91.0;58.0;18.61;1631.0;1622.0;22430.0;19580.0;2850.0;20.0;23.0;22.9;1046.0;1636.0
368;Mannen;Deeltijd;Overheid;Totaal;2006;105.0;66.0;24.16;2088.0;2070.0;28650.0;25060.0;3590.0;0.0;23.1;22.9;1028.0;1632.0
369;Mannen;Deeltijd;Overheid;Totaal;2007;110.0;71.0;25.44;2204.0;2184.0;30480.0;26440.0;4040.0;10.0;23.4;23.3;1030.0;1602.0
370;Mannen;Deeltijd;Overheid;Totaal;2008;107.0;68.0;25.72;2224.0;2204.0;31170.0;26690.0;4490.0;10.0;23.0;22.9;1028.0;1619.0
371;Mannen;Deeltijd;Overheid;Totaal;2009;109.0;70.0;26.38;2301.0;2287.0;32640.0;27610.0;5030.0;10.0;23.2;23.1;1041.0;1627.0
372;Mannen;Deeltijd;Overheid;Minder dan 10 werknemers;2006;;;;;;;;;;;;;
373;Mannen;Deeltijd;Overheid;Minder dan 10 werknemers;2007;1.0;1.0;18.9;1400.0;1389.0;19540.0;16800.0;2740.0;30.0;20.2;19.8;882.0;1688.0
374;Mannen;Deeltijd;Overheid;Minder dan 10 werknemers;2008;;;;;;;;;;;;;
375;Mannen;Deeltijd;Overheid;Minder dan 10 werknemers;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
376;Mannen;Deeltijd;Overheid;10 tot 100 werknemers;2006;7.0;4.0;21.89;1756.0;1746.0;24330.0;21080.0;3250.0;10.0;20.8;20.8;957.0;1675.0
377;Mannen;Deeltijd;Overheid;10 tot 100 werknemers;2007;6.0;4.0;22.92;1890.0;1879.0;26240.0;22680.0;3560.0;10.0;21.6;21.5;984.0;1657.0
378;Mannen;Deeltijd;Overheid;10 tot 100 werknemers;2008;4.0;3.0;23.53;1923.0;1911.0;26960.0;23080.0;3890.0;20.0;21.6;21.5;975.0;1647.0
379;Mannen;Deeltijd;Overheid;10 tot 100 werknemers;2009;4.0;2.0;23.94;1988.0;1979.0;28100.0;23860.0;4250.0;20.0;21.9;21.8;992.0;1655.0
380;Mannen;Deeltijd;Overheid;100 werknemers of meer;2006;98.0;62.0;24.3;2115.0;2095.0;28990.0;25370.0;3610.0;0.0;23.3;23.1;1035.0;1629.0
381;Mannen;Deeltijd;Overheid;100 werknemers of meer;2007;103.0;66.0;25.67;2234.0;2213.0;30900.0;26810.0;4090.0;0.0;23.6;23.4;1035.0;1598.0
382;Mannen;Deeltijd;Overheid;100 werknemers of meer;2008;103.0;65.0;25.81;2238.0;2217.0;31370.0;26850.0;4510.0;0.0;23.1;22.9;1031.0;1617.0
383;Mannen;Deeltijd;Overheid;100 werknemers of meer;2009;105.0;67.0;26.47;2315.0;2301.0;32840.0;27780.0;5060.0;0.0;23.3;23.2;1043.0;1626.0
384;Vrouwen;Totaal;Totaal;Totaal;2006;3408.0;2179.0;15.73;1432.0;1422.0;19480.0;17180.0;2300.0;110.0;23.8;23.7;1085.0;1698.0
385;Vrouwen;Totaal;Totaal;Totaal;2007;3532.0;2280.0;16.26;1476.0;1467.0;20110.0;17720.0;2390.0;110.0;24.0;23.9;1083.0;1677.0
386;Vrouwen;Totaal;Totaal;Totaal;2008;3614.0;2353.0;16.86;1539.0;1529.0;21030.0;18470.0;2570.0;140.0;24.1;23.9;1089.0;1672.0
387;Vrouwen;Totaal;Totaal;Totaal;2009;3630.0;2347.0;17.38;1591.0;1582.0;21800.0;19090.0;2720.0;140.0;24.1;23.9;1092.0;1689.0
388;Vrouwen;Totaal;Totaal;Minder dan 10 werknemers;2006;553.0;305.0;13.49;1060.0;1054.0;13930.0;12710.0;1220.0;200.0;20.5;20.5;938.0;1701.0
389;Vrouwen;Totaal;Totaal;Minder dan 10 werknemers;2007;552.0;306.0;13.91;1087.0;1081.0;14270.0;13050.0;1230.0;210.0;20.6;20.6;933.0;1680.0
390;Vrouwen;Totaal;Totaal;Minder dan 10 werknemers;2008;419.0;242.0;15.02;1222.0;1216.0;16060.0;14660.0;1400.0;300.0;21.4;21.4;971.0;1683.0
391;Vrouwen;Totaal;Totaal;Minder dan 10 werknemers;2009;413.0;238.0;15.58;1272.0;1267.0;16730.0;15260.0;1470.0;320.0;21.4;21.3;976.0;1694.0
392;Vrouwen;Totaal;Totaal;10 tot 100 werknemers;2006;720.0;450.0;14.41;1314.0;1303.0;17730.0;15770.0;1960.0;140.0;23.8;23.6;1085.0;1735.0
393;Vrouwen;Totaal;Totaal;10 tot 100 werknemers;2007;764.0;484.0;14.89;1354.0;1342.0;18250.0;16240.0;2010.0;160.0;23.9;23.8;1082.0;1709.0
394;Vrouwen;Totaal;Totaal;10 tot 100 werknemers;2008;780.0;488.0;15.22;1363.0;1352.0;18320.0;16360.0;1960.0;190.0;23.6;23.4;1066.0;1704.0
395;Vrouwen;Totaal;Totaal;10 tot 100 werknemers;2009;771.0;477.0;15.71;1404.0;1394.0;18900.0;16840.0;2050.0;190.0;23.4;23.3;1065.0;1721.0
396;Vrouwen;Totaal;Totaal;100 werknemers of meer;2006;2136.0;1424.0;16.64;1568.0;1558.0;21500.0;18820.0;2690.0;70.0;24.7;24.6;1123.0;1685.0
397;Vrouwen;Totaal;Totaal;100 werknemers of meer;2007;2216.0;1490.0;17.2;1616.0;1606.0;22210.0;19390.0;2820.0;80.0;24.9;24.7;1120.0;1667.0
398;Vrouwen;Totaal;Totaal;100 werknemers of meer;2008;2414.0;1623.0;17.64;1651.0;1641.0;22780.0;19810.0;2970.0;90.0;24.7;24.6;1116.0;1660.0
399;Vrouwen;Totaal;Totaal;100 werknemers of meer;2009;2446.0;1633.0;18.15;1703.0;1694.0;23570.0;20440.0;3130.0;90.0;24.7;24.6;1120.0;1679.0
400;Vrouwen;Totaal;Particuliere bedrijven;Totaal;2006;2002.0;1221.0;14.27;1280.0;1267.0;17470.0;15360.0;2120.0;180.0;23.4;23.2;1066.0;1748.0
401;Vrouwen;Totaal;Particuliere bedrijven;Totaal;2007;2085.0;1285.0;14.78;1322.0;1309.0;18050.0;15860.0;2180.0;190.0;23.6;23.4;1063.0;1724.0
402;Vrouwen;Totaal;Particuliere bedrijven;Totaal;2008;2129.0;1323.0;15.38;1382.0;1370.0;18830.0;16590.0;2240.0;230.0;23.7;23.5;1069.0;1720.0
403;Vrouwen;Totaal;Particuliere bedrijven;Totaal;2009;2100.0;1289.0;15.93;1428.0;1416.0;19440.0;17130.0;2310.0;230.0;23.5;23.3;1067.0;1738.0
404;Vrouwen;Totaal;Particuliere bedrijven;Minder dan 10 werknemers;2006;509.0;280.0;13.3;1050.0;1044.0;13790.0;12590.0;1200.0;220.0;20.6;20.5;942.0;1711.0
405;Vrouwen;Totaal;Particuliere bedrijven;Minder dan 10 werknemers;2007;515.0;285.0;13.75;1075.0;1068.0;14090.0;12900.0;1190.0;220.0;20.6;20.5;932.0;1685.0
406;Vrouwen;Totaal;Particuliere bedrijven;Minder dan 10 werknemers;2008;399.0;230.0;14.89;1213.0;1207.0;15930.0;14550.0;1380.0;310.0;21.4;21.4;972.0;1686.0
407;Vrouwen;Totaal;Particuliere bedrijven;Minder dan 10 werknemers;2009;391.0;224.0;15.42;1257.0;1252.0;16520.0;15090.0;1430.0;330.0;21.4;21.3;975.0;1699.0
408;Vrouwen;Totaal;Particuliere bedrijven;10 tot 100 werknemers;2006;578.0;358.0;13.79;1269.0;1257.0;17120.0;15230.0;1890.0;170.0;24.0;23.8;1094.0;1763.0
409;Vrouwen;Totaal;Particuliere bedrijven;10 tot 100 werknemers;2007;615.0;387.0;14.32;1315.0;1303.0;17710.0;15790.0;1920.0;190.0;24.2;24.0;1091.0;1736.0
410;Vrouwen;Totaal;Particuliere bedrijven;10 tot 100 werknemers;2008;666.0;413.0;14.76;1325.0;1314.0;17770.0;15900.0;1860.0;210.0;23.6;23.4;1068.0;1722.0
411;Vrouwen;Totaal;Particuliere bedrijven;10 tot 100 werknemers;2009;654.0;401.0;15.26;1367.0;1357.0;18350.0;16400.0;1950.0;210.0;23.4;23.3;1067.0;1741.0
412;Vrouwen;Totaal;Particuliere bedrijven;100 werknemers of meer;2006;915.0;582.0;15.02;1414.0;1399.0;19750.0;16970.0;2780.0;160.0;24.6;24.4;1118.0;1756.0
413;Vrouwen;Totaal;Particuliere bedrijven;100 werknemers of meer;2007;954.0;613.0;15.54;1460.0;1444.0;20400.0;17520.0;2890.0;170.0;24.8;24.5;1115.0;1735.0
414;Vrouwen;Totaal;Particuliere bedrijven;100 werknemers of meer;2008;1064.0;680.0;15.92;1481.0;1466.0;20580.0;17770.0;2800.0;200.0;24.6;24.3;1105.0;1730.0
415;Vrouwen;Totaal;Particuliere bedrijven;100 werknemers of meer;2009;1055.0;664.0;16.5;1528.0;1514.0;21210.0;18340.0;2870.0;210.0;24.4;24.1;1101.0;1749.0
416;Vrouwen;Totaal;Gesubsidieerde instellingen;Totaal;2006;917.0;593.0;16.47;1437.0;1432.0;19370.0;17250.0;2120.0;10.0;22.9;22.8;1043.0;1612.0
417;Vrouwen;Totaal;Gesubsidieerde instellingen;Totaal;2007;944.0;619.0;16.89;1478.0;1472.0;19930.0;17730.0;2190.0;10.0;23.1;23.1;1045.0;1595.0
418;Vrouwen;Totaal;Gesubsidieerde instellingen;Totaal;2008;966.0;641.0;17.5;1540.0;1534.0;20900.0;18480.0;2420.0;20.0;23.3;23.2;1052.0;1585.0
419;Vrouwen;Totaal;Gesubsidieerde instellingen;Totaal;2009;999.0;660.0;17.75;1580.0;1575.0;21550.0;18960.0;2590.0;20.0;23.4;23.4;1064.0;1610.0
420;Vrouwen;Totaal;Gesubsidieerde instellingen;Minder dan 10 werknemers;2006;41.0;23.0;15.71;1159.0;1154.0;15320.0;13910.0;1420.0;60.0;19.5;19.4;881.0;1582.0
421;Vrouwen;Totaal;Gesubsidieerde instellingen;Minder dan 10 werknemers;2007;33.0;19.0;16.01;1217.0;1210.0;16130.0;14610.0;1520.0;70.0;20.2;20.1;908.0;1602.0
422;Vrouwen;Totaal;Gesubsidieerde instellingen;Minder dan 10 werknemers;2008;19.0;11.0;17.42;1379.0;1371.0;18280.0;16540.0;1730.0;140.0;20.9;20.8;945.0;1615.0
423;Vrouwen;Totaal;Gesubsidieerde instellingen;Minder dan 10 werknemers;2009;21.0;13.0;18.31;1519.0;1514.0;20330.0;18230.0;2100.0;140.0;21.8;21.8;992.0;1613.0
424;Vrouwen;Totaal;Gesubsidieerde instellingen;10 tot 100 werknemers;2006;99.0;63.0;16.25;1378.0;1371.0;18520.0;16530.0;1990.0;30.0;22.3;22.2;1012.0;1589.0
425;Vrouwen;Totaal;Gesubsidieerde instellingen;10 tot 100 werknemers;2007;110.0;70.0;16.59;1400.0;1393.0;18860.0;16800.0;2060.0;40.0;22.4;22.3;1007.0;1570.0
426;Vrouwen;Totaal;Gesubsidieerde instellingen;10 tot 100 werknemers;2008;85.0;56.0;17.3;1495.0;1486.0;20140.0;17940.0;2200.0;60.0;22.9;22.8;1031.0;1582.0
427;Vrouwen;Totaal;Gesubsidieerde instellingen;10 tot 100 werknemers;2009;88.0;57.0;17.48;1510.0;1502.0;20390.0;18120.0;2270.0;60.0;22.8;22.7;1031.0;1600.0
428;Vrouwen;Totaal;Gesubsidieerde instellingen;100 werknemers of meer;2006;776.0;507.0;16.53;1460.0;1454.0;19690.0;17510.0;2180.0;10.0;23.1;23.1;1056.0;1617.0
429;Vrouwen;Totaal;Gesubsidieerde instellingen;100 werknemers of meer;2007;801.0;530.0;16.97;1499.0;1493.0;20230.0;17990.0;2240.0;10.0;23.4;23.3;1056.0;1598.0
430;Vrouwen;Totaal;Gesubsidieerde instellingen;100 werknemers of meer;2008;862.0;575.0;17.52;1548.0;1542.0;21040.0;18580.0;2460.0;10.0;23.4;23.3;1056.0;1584.0
431;Vrouwen;Totaal;Gesubsidieerde instellingen;100 werknemers of meer;2009;890.0;591.0;17.77;1588.0;1583.0;21690.0;19050.0;2640.0;10.0;23.5;23.5;1069.0;1611.0
432;Vrouwen;Totaal;Overheid;Totaal;2006;489.0;364.0;19.69;2045.0;2039.0;27880.0;24540.0;3350.0;0.0;27.3;27.2;1243.0;1670.0
433;Vrouwen;Totaal;Overheid;Totaal;2007;504.0;376.0;20.5;2114.0;2108.0;29010.0;25360.0;3640.0;0.0;27.4;27.3;1234.0;1653.0
