ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
1622;35;2045;203401;102059;101342
1623;35;2046;202919;101800;101119
1624;35;2047;202528;101585;100943
1625;35;2048;202446;101528;100918
1626;35;2049;202674;101628;101046
1627;35;2050;203219;101892;101327
1628;36;2007;262219;132074;130145
1629;36;2008;249438;125218;124221
1630;36;2009;236496;117642;118854
1631;36;2010;217514;108188;109326
1632;36;2011;208946;104035;104911
1633;36;2012;199435;99121;100314
1634;36;2013;197462;98698;98764
1635;36;2014;195025;97049;97976
1636;36;2015;196869;97912;98957
1637;36;2016;195840;97397;98443
1638;36;2017;201435;100404;101031
1639;36;2018;198871;98707;100164
1640;36;2019;193834;96639;97194
1641;36;2020;192536;95944;96592
1642;36;2021;196996;98521;98475
1643;36;2022;200320;100020;100300
1644;36;2023;205337;102443;102894
1645;36;2024;207060;104055;103005
1646;36;2025;206943;103688;103255
1647;36;2026;209455;104746;104709
1648;36;2027;217090;109038;108052
1649;36;2028;217582;109077;108505
1650;36;2029;215767;108340;107427
1651;36;2030;214757;107630;107127
1652;36;2031;215671;108204;107467
1653;36;2032;211444;106072;105371
1654;36;2033;211278;106500;104778
1655;36;2034;212956;106588;106367
1656;36;2035;218755;109805;108950
1657;36;2036;220327;110819;109508
1658;36;2037;224550;112497;112054
1659;36;2038;221922;111395;110527
1660;36;2039;220336;110753;109583
1661;36;2040;219000;110049;108950
1662;36;2041;213154;106890;106264
1663;36;2042;208173;104533;103640
1664;36;2043;206818;103800;103018
1665;36;2044;205254;102991;102262
1666;36;2045;204240;102462;101779
1667;36;2046;203646;102142;101504
1668;36;2047;203175;101889;101287
1669;36;2048;202795;101681;101114
1670;36;2049;202719;101628;101091
1671;36;2050;202952;101733;101219
1672;37;2007;268682;135759;132923
1673;37;2008;260966;131234;129732
1674;37;2009;248494;124594;123901
1675;37;2010;235755;117161;118594
1676;37;2011;217041;107876;109165
1677;37;2012;208614;103818;104796
1678;37;2013;199227;98981;100246
1679;37;2014;197309;98584;98725
1680;37;2015;194896;96953;97943
1681;37;2016;196729;97813;98916
1682;37;2017;195719;97309;98410
1683;37;2018;201275;100292;100983
1684;37;2019;198723;98605;100117
1685;37;2020;193700;96541;97158
1686;37;2021;192410;95850;96560
1687;37;2022;196846;98413;98433
1688;37;2023;200166;99911;100255
1689;37;2024;205178;102330;102848
1690;37;2025;206908;103942;102966
1691;37;2026;206803;103583;103220
1692;37;2027;209311;104638;104673
1693;37;2028;216916;108909;108007
1694;37;2029;217423;108957;108466
1695;37;2030;215629;108232;107398
1696;37;2031;214644;107537;107108
1697;37;2032;215569;108115;107454
1698;37;2033;211382;106006;105376
1699;37;2034;211225;106435;104790
1700;37;2035;212914;106533;106381
1701;37;2036;218699;109737;108962
1702;37;2037;220278;110753;109525
1703;37;2038;224493;112426;112067
1704;37;2039;221890;111337;110552
1705;37;2040;220321;110706;109616
1706;37;2041;219001;110010;108991
1707;37;2042;213194;106876;106318
1708;37;2043;208249;104540;103709
1709;37;2044;206909;103816;103093
1710;37;2045;205362;103017;102345
1711;37;2046;204363;102496;101867
1712;37;2047;203777;102182;101596
1713;37;2048;203315;101935;101381
1714;37;2049;202944;101732;101211
1715;37;2050;202872;101683;101189
1716;38;2007;257601;130037;127564
1717;38;2008;267453;134934;132519
1718;38;2009;259888;130523;129365
1719;38;2010;247699;124079;123620
1720;38;2011;235135;116769;118366
1721;38;2012;216646;107628;109019
1722;38;2013;208327;103640;104687
1723;38;2014;199039;98864;100175
1724;38;2015;197160;98484;98675
1725;38;2016;194768;96870;97898
1726;38;2017;196590;97726;98864
1727;38;2018;195597;97234;98362
1728;38;2019;201117;100193;100924
1729;38;2020;198577;98517;100060
1730;38;2021;193570;96459;97111
1731;38;2022;192289;95772;96517
1732;38;2023;196701;98321;98380
1733;38;2024;200018;99816;100202
1734;38;2025;205021;102230;102792
1735;38;2026;206760;103842;102918
1736;38;2027;206666;103492;103174
1737;38;2028;209171;104544;104627
1738;38;2029;216745;108793;107952
1739;38;2030;217265;108851;108414
1740;38;2031;215495;108137;107358
1741;38;2032;214532;107455;107077
1742;38;2033;215465;108037;107428
1743;38;2034;211314;105948;105366
1744;38;2035;211169;106381;104788
1745;38;2036;212865;106485;106380
1746;38;2037;218636;109677;108959
1747;38;2038;220218;110692;109525
1748;38;2039;224425;112361;112063
1749;38;2040;221846;111286;110561
1750;38;2041;220294;110663;109631
1751;38;2042;218990;109977;109013
1752;38;2043;213216;106865;106351
1753;38;2044;208304;104548;103756
1754;38;2045;206980;103833;103147
1755;38;2046;205446;103043;102403
1756;38;2047;204459;102529;101930
1757;38;2048;203881;102220;101662
1758;38;2049;203427;101978;101449
1759;38;2050;203061;101780;101281
1760;39;2007;255800;129542;126257
1761;39;2008;256456;129280;127176
1762;39;2009;266385;134232;132153
1763;39;2010;258966;129929;129037
1764;39;2011;247021;123651;123369
1765;39;2012;234604;116445;118159
1766;39;2013;216297;107414;108884
1767;39;2014;208061;103480;104581
1768;39;2015;198849;98751;100098
1769;39;2016;197006;98387;98619
1770;39;2017;194628;96784;97844
1771;39;2018;196439;97637;98802
1772;39;2019;195464;97155;98308
1773;39;2020;200951;100094;100858
1774;39;2021;198424;98426;99998
1775;39;2022;193432;96374;97059
1776;39;2023;192162;95693;96470
1777;39;2024;196553;98227;98326
1778;39;2025;199867;99721;100145
1779;39;2026;204865;102130;102734
1780;39;2027;206609;103742;102867
1781;39;2028;206527;103399;103128
1782;39;2029;209027;104448;104579
1783;39;2030;216576;108679;107897
1784;39;2031;217108;108745;108364
1785;39;2032;215358;108040;107318
1786;39;2033;214416;107370;107046
1787;39;2034;215357;107955;107402
1788;39;2035;211241;105886;105355
1789;39;2036;211104;106319;104785
1790;39;2037;212807;106430;106376
1791;39;2038;218565;109612;108953
1792;39;2039;220150;110626;109524
1793;39;2040;224351;112293;112058
1794;39;2041;221795;111229;110566
1795;39;2042;220256;110612;109644
1796;39;2043;218965;109934;109031
1797;39;2044;213226;106844;106382
1798;39;2045;208343;104544;103799
1799;39;2046;207032;103837;103195
1800;39;2047;205511;103055;102456
1801;39;2048;204533;102546;101987
1802;39;2049;203962;102241;101721
1803;39;2050;203513;102004;101509
1804;40;2007;257460;130505;126954
1805;40;2008;254717;128806;125911
1806;40;2009;255463;128610;126852
1807;40;2010;265464;133611;131853
1808;40;2011;258171;129402;128769
1809;40;2012;246429;123264;123165
1810;40;2013;234125;116139;117986
1811;40;2014;215970;107198;108772
1812;40;2015;207798;103305;104493
1813;40;2016;198659;98620;100038
1814;40;2017;196844;98268;98576
1815;40;2018;194479;96677;97803
1816;40;2019;196283;97527;98755
1817;40;2020;195322;97054;98269
1818;40;2021;200782;99974;100809
1819;40;2022;198267;98315;99952
1820;40;2023;193290;96267;97023
1821;40;2024;192030;95591;96439
1822;40;2025;196401;98112;98289
1823;40;2026;199712;99604;100107
1824;40;2027;204703;102008;102695
1825;40;2028;206452;103618;102834
1826;40;2029;206380;103281;103099
1827;40;2030;208876;104327;104549
1828;40;2031;216399;108539;107860
1829;40;2032;216942;108611;108331
1830;40;2033;215210;107915;107295
1831;40;2034;214287;107257;107031
1832;40;2035;215235;107844;107391
1833;40;2036;211150;105791;105359
1834;40;2037;211023;106228;104795
1835;40;2038;212732;106344;106388
1836;40;2039;218476;109514;108962
1837;40;2040;220065;110528;109537
1838;40;2041;224256;112190;112066
1839;40;2042;221722;111138;110584
1840;40;2043;220195;110527;109669
1841;40;2044;218917;109856;109061
1842;40;2045;213209;106786;106424
1843;40;2046;208351;104500;103851
1844;40;2047;207054;103802;103252
1845;40;2048;205545;103026;102518
1846;40;2049;204573;102522;102051
1847;40;2050;204009;102222;101786
1848;41;2007;262423;133302;129121
1849;41;2008;256416;129792;126625
1850;41;2009;253791;128187;125603
1851;41;2010;254624;128055;126569
1852;41;2011;264676;133094;131582
1853;41;2012;257488;128962;128526
1854;41;2013;245910;122937;122973
1855;41;2014;233700;115878;117822
1856;41;2015;215677;107015;108662
1857;41;2016;207565;103160;104405
1858;41;2017;198491;98515;99976
1859;41;2018;196702;98173;98529
1860;41;2019;194350;96592;97758
1861;41;2020;196145;97439;98706
1862;41;2021;195200;96974;98226
1863;41;2022;200633;99875;100758
1864;41;2023;198132;98226;99905
1865;41;2024;193171;96184;96987
1866;41;2025;191918;95511;96407
1867;41;2026;196270;98018;98252
1868;41;2027;199574;99507;100067
1869;41;2028;204559;101906;102653
1870;41;2029;206311;103513;102798
1871;41;2030;206248;103181;103067
1872;41;2031;208740;104224;104516
1873;41;2032;216237;108417;107820
1874;41;2033;216789;108493;108296
1875;41;2034;215076;107806;107270
1876;41;2035;214169;107157;107012
1877;41;2036;215123;107746;107377
1878;41;2037;211069;105710;105358
1879;41;2038;210950;106148;104802
1880;41;2039;212663;106269;106394
1881;41;2040;218392;109426;108966
1882;41;2041;219983;110440;109543
1883;41;2042;224167;112098;112069
1884;41;2043;221651;111054;110597
1885;41;2044;220138;110450;109687
1886;41;2045;218869;109785;109084
1887;41;2046;213189;106733;106456
1888;41;2047;208358;104462;103896
1889;41;2048;207070;103772;103299
1890;41;2049;205570;103001;102569
1891;41;2050;204608;102503;102106
1892;42;2007;267244;135430;131814
1893;42;2008;261315;132565;128751
1894;42;2009;255481;129160;126321
1895;42;2010;252964;127645;125320
1896;42;2011;253872;127565;126307
1897;42;2012;263955;132630;131325
1898;42;2013;256844;128555;128289
1899;42;2014;245400;122621;122779
1900;42;2015;233269;115618;117651
1901;42;2016;215367;106826;108540
1902;42;2017;207308;103007;104301
1903;42;2018;198298;98399;99898
1904;42;2019;196530;98065;98465
1905;42;2020;194192;96495;97697
1906;42;2021;195980;97339;98640
1907;42;2022;195050;96881;98168
1908;42;2023;200457;99765;100692
1909;42;2024;197968;98125;99843
1910;42;2025;193025;96089;96935
1911;42;2026;191782;95420;96362
1912;42;2027;196115;97914;98201
1913;42;2028;199412;99399;100013
1914;42;2029;204389;101792;102597
1915;42;2030;206143;103394;102749
1916;42;2031;206089;103068;103021
1917;42;2032;208576;104108;104468
1918;42;2033;216049;108283;107766
1919;42;2034;216608;108363;108246
1920;42;2035;214912;107683;107229
1921;42;2036;214022;107043;106978
1922;42;2037;214980;107633;107347
1923;42;2038;210955;105613;105342
1924;42;2039;210842;106052;104790
1925;42;2040;212558;106176;106382
1926;42;2041;218272;109322;108950
1927;42;2042;219863;110334;109529
1928;42;2043;224042;111988;112053
1929;42;2044;221542;110953;110589
1930;42;2045;220041;110355;109686
1931;42;2046;218783;109695;109087
1932;42;2047;213129;106662;106467
1933;42;2048;208323;104405;103918
1934;42;2049;207044;103721;103323
1935;42;2050;205553;102956;102597
1936;43;2007;263380;133510;129870
1937;43;2008;266089;134640;131449
1938;43;2009;260290;131853;128437
1939;43;2010;254622;128551;126071
1940;43;2011;252190;127108;125082
1941;43;2012;253150;127069;126081
1942;43;2013;263235;132137;131098
1943;43;2014;256179;128107;128072
1944;43;2015;244850;122253;122596
1945;43;2016;232789;115303;117486
1946;43;2017;215001;106581;108420
1947;43;2018;206994;102795;104199
1948;43;2019;198043;98225;99818
1949;43;2020;196296;97898;98397
1950;43;2021;193972;96339;97633
1951;43;2022;195754;97181;98574
1952;43;2023;194837;96730;98107
1953;43;2024;200220;99598;100622
1954;43;2025;197744;97967;99777
1955;43;2026;192817;95938;96879
1956;43;2027;191584;95273;96311
1957;43;2028;195899;97754;98144
1958;43;2029;199189;99235;99954
1959;43;2030;204157;101622;102535
1960;43;2031;205912;103220;102693
1961;43;2032;205866;102899;102967
1962;43;2033;208349;103936;104413
1963;43;2034;215797;108092;107704
1964;43;2035;216365;108178;108187
1965;43;2036;214684;107505;107179
1966;43;2037;213808;106873;106935
1967;43;2038;214771;107466;107305
1968;43;2039;210773;105460;105313
1969;43;2040;210664;105898;104766
1970;43;2041;212383;106027;106356
1971;43;2042;218082;109161;108922
1972;43;2043;219675;110173;109503
1973;43;2044;223843;111821;112022
1974;43;2045;221359;110794;110566
1975;43;2046;219869;110204;109665
1976;43;2047;218619;109549;109070
1977;43;2048;212992;106533;106459
1978;43;2049;208209;104290;103919
1979;43;2050;206938;103611;103327
1980;44;2007;258919;130578;128342
1981;44;2008;262250;132734;129516
1982;44;2009;264992;133888;131104
1983;44;2010;259317;131178;128139
1984;44;2011;253789;127967;125822
1985;44;2012;251431;126585;124846
1986;44;2013;252414;126569;125846
1987;44;2014;262485;131631;130854
1988;44;2015;255472;127638;127834
1989;44;2016;244248;121857;122391
1990;44;2017;232255;114957;117298
1991;44;2018;214575;106300;108275
1992;44;2019;206617;102547;104071
1993;44;2020;197724;98013;99711
1994;44;2021;195999;97694;98305
1995;44;2022;193690;96147;97543
1996;44;2023;195466;96986;98480
1997;44;2024;194562;96542;98020
1998;44;2025;199924;99396;100528
1999;44;2026;197461;97773;99688
2000;44;2027;192552;95753;96800
2001;44;2028;191327;95091;96236
2002;44;2029;195626;97561;98064
2003;44;2030;198910;99038;99873
2004;44;2031;203867;101417;102450
2005;44;2032;205626;103013;102614
2006;44;2033;205586;102696;102890
2007;44;2034;208064;103730;104335
2008;44;2035;215489;107869;107620
2009;44;2036;216064;107959;108105
2010;44;2037;214398;107293;107105
2011;44;2038;213538;106672;106866
2012;44;2039;214506;107265;107241
2013;44;2040;210532;105272;105260
2014;44;2041;210429;105713;104716
2015;44;2042;212150;105844;106306
2016;44;2043;217835;108967;108868
2017;44;2044;219431;109979;109451
2018;44;2045;223587;111622;111965
2019;44;2046;221119;110603;110516
2020;44;2047;219638;110018;109620
2021;44;2048;218396;109369;109027
2022;44;2049;212795;106370;106425
2023;44;2050;208034;104140;103894
2024;45;2007;256778;129435;127343
2025;45;2008;257799;129859;127940
2026;45;2009;261177;132049;129128
2027;45;2010;263957;133233;130724
2028;45;2011;258391;130592;127800
2029;45;2012;252978;127455;125524
2030;45;2013;250666;126115;124551
2031;45;2014;251658;126111;125547
2032;45;2015;261707;131162;130545
2033;45;2016;254734;127204;127531
2034;45;2017;243605;121486;122119
2035;45;2018;231678;114634;117044
2036;45;2019;214101;106037;108063
2037;45;2020;206190;102315;103876
2038;45;2021;197353;97815;99538
2039;45;2022;195650;97503;98146
2040;45;2023;193355;95965;97390
2041;45;2024;195127;96803;98324
2042;45;2025;194235;96365;97870
2043;45;2026;199576;99204;100372
2044;45;2027;197129;97591;99538
2045;45;2028;192238;95578;96660
2046;45;2029;191019;94918;96101
2047;45;2030;195303;97378;97925
2048;45;2031;198580;98850;99731
2049;45;2032;203527;101222;102305
2050;45;2033;205287;102814;102474
2051;45;2034;205255;102502;102753
2052;45;2035;207728;103532;104196
2053;45;2036;215131;107655;107476
2054;45;2037;215713;107749;107964
2055;45;2038;214062;107090;106972
2056;45;2039;213214;106476;106739
2057;45;2040;214188;107071;107116
2058;45;2041;210237;105091;105146
2059;45;2042;210140;105532;104608
2060;45;2043;211864;105667;106196
2061;45;2044;217534;108779;108755
2062;45;2045;219130;109790;109340
2063;45;2046;223278;111428;111850
2064;45;2047;220823;110416;110407
2065;45;2048;219352;109837;109514
2066;45;2049;218117;109193;108925
2067;45;2050;212542;106210;106332
2068;46;2007;250384;126408;123976
2069;46;2008;255639;128733;126906
2070;46;2009;256687;129176;127511
2071;46;2010;260114;131398;128716
2072;46;2011;262916;132604;130312
2073;46;2012;257440;130018;127422
2074;46;2013;252118;126937;125181
2075;46;2014;249843;125634;124210
2076;46;2015;250835;125634;125201
2077;46;2016;260857;130671;130186
2078;46;2017;253924;126745;127179
2079;46;2018;242886;121087;121798
2080;46;2019;231025;114283;116742
2081;46;2020;213551;105746;107806
2082;46;2021;205688;102052;103636
2083;46;2022;196910;97586;99323
2084;46;2023;195229;97283;97946
2085;46;2024;192948;95755;97194
2086;46;2025;194715;96589;98126
2087;46;2026;193837;96158;97679
2088;46;2027;199159;98983;100175
2089;46;2028;196725;97378;99347
2090;46;2029;191856;95374;96482
2091;46;2030;190643;94717;95926
2092;46;2031;194912;97164;97747
2093;46;2032;198182;98631;99552
2094;46;2033;203119;100997;102122
2095;46;2034;204881;102585;102297
2096;46;2035;204856;102276;102579
2097;46;2036;207326;103304;104022
2098;46;2037;214705;107410;107295
2099;46;2038;215294;107508;107786
2100;46;2039;213657;106855;106802
2101;46;2040;212823;106249;106574
2102;46;2041;213801;106844;106957
2103;46;2042;209874;104877;104997
2104;46;2043;209783;105318;104465
2105;46;2044;211507;105455;106052
2106;46;2045;217163;108556;108607
2107;46;2046;218759;109565;109194
2108;46;2047;222899;111199;111700
2109;46;2048;220457;110194;110263
2110;46;2049;218995;109619;109375
2111;46;2050;217767;108979;108788
2112;47;2007;248567;125077;123490
2113;47;2008;249148;125644;123503
2114;47;2009;254497;128037;126460
2115;47;2010;255568;128497;127071
2116;47;2011;259036;130746;128290
2117;47;2012;261849;131966;129884
2118;47;2013;256443;129421;127022
2119;47;2014;251197;126388;124809
2120;47;2015;248955;125115;123840
2121;47;2016;249944;125119;124825
2122;47;2017;259936;130140;129797
2123;47;2018;253042;126245;126797
2124;47;2019;242094;120646;121448
2125;47;2020;230300;113888;116412
2126;47;2021;212932;105410;107522
2127;47;2022;205117;101745;103372
2128;47;2023;196396;97313;99083
2129;47;2024;194737;97018;97719
2130;47;2025;192470;95498;96972
2131;47;2026;194235;96332;97903
2132;47;2027;193371;95908;97463
2133;47;2028;198675;98720;99955
2134;47;2029;196256;97123;99133
2135;47;2030;191406;95127;96279
2136;47;2031;190203;94473;95730
2137;47;2032;194457;96909;97548
2138;47;2033;197722;98370;99352
2139;47;2034;202649;100730;101919
2140;47;2035;204414;102315;102100
2141;47;2036;204395;102010;102385
2142;47;2037;206863;103035;103828
2143;47;2038;214220;107125;107095
2144;47;2039;214816;107227;107589
2145;47;2040;213194;106579;106615
2146;47;2041;212373;105981;106393
2147;47;2042;213356;106576;106780
2148;47;2043;209453;104622;104831
2149;47;2044;209367;105064;104303
2150;47;2045;211093;105203;105891
2151;47;2046;216736;108293;108443
2152;47;2047;218331;109300;109031
2153;47;2048;222461;110928;111532
2154;47;2049;220032;109930;110102
2155;47;2050;218577;109358;109219
2156;48;2007;242017;121841;120176
2157;48;2008;247353;124339;123013
2158;48;2009;247922;124895;123027
2159;48;2010;253357;127349;126008
2160;48;2011;254445;127821;126623
2161;48;2012;257937;130088;127849
2162;48;2013;260745;131310;129435
2163;48;2014;255394;128798;126597
2164;48;2015;250215;125806;124409
2165;48;2016;248006;124564;123443
2166;48;2017;248989;124568;124421
2167;48;2018;258952;129575;129377
2168;48;2019;252095;125710;126385
2169;48;2020;241238;120169;121069
2170;48;2021;229510;113456;116053
2171;48;2022;212244;105036;107208
2172;48;2023;204477;101399;103078
2173;48;2024;195815;97000;98814
2174;48;2025;194177;96714;97463
2175;48;2026;191927;95204;96723
2176;48;2027;193690;96037;97653
2177;48;2028;192840;95619;97221
2178;48;2029;198126;98419;99707
2179;48;2030;195721;96830;98891
2180;48;2031;190893;94843;96050
2181;48;2032;189699;94193;95507
2182;48;2033;193939;96619;97320
2183;48;2034;197197;98075;99123
2184;48;2035;202117;100428;101689
2185;48;2036;203884;102010;101874
2186;48;2037;203871;101709;102163
2187;48;2038;206337;102731;103605
2188;48;2039;213672;106805;106867
2189;48;2040;214275;106911;107364
2190;48;2041;212668;106270;106398
2191;48;2042;211860;105677;106182
2192;48;2043;212846;106274;106572
2193;48;2044;208966;104332;104634
2194;48;2045;208888;104775;104113
2195;48;2046;210614;104916;105698
2196;48;2047;216242;107995;108247
2197;48;2048;217835;108998;108837
2198;48;2049;221955;110622;111333
2199;48;2050;219541;109632;109910
2200;49;2007;237403;119332;118071
2201;49;2008;240798;121104;119695
2202;49;2009;246161;123623;122538
2203;49;2010;246730;124175;122555
2204;49;2011;252234;126679;125556
2205;49;2012;253327;127160;126166
2206;49;2013;256830;129434;127395
2207;49;2014;259622;130651;128971
2208;49;2015;254318;128166;126152
2209;49;2016;249200;125214;123986
2210;49;2017;247021;123999;123022
2211;49;2018;247998;124006;123992
2212;49;2019;257931;128997;128934
2213;49;2020;251111;125161;125950
2214;49;2021;240340;119676;120665
2215;49;2022;228679;113008;115671
2216;49;2023;211513;104644;106869
2217;49;2024;203793;101033;102759
2218;49;2025;195188;96668;98520
2219;49;2026;193571;96390;97181
2220;49;2027;191337;94889;96447
2221;49;2028;193096;95721;97376
2222;49;2029;192259;95308;96950
2223;49;2030;197526;98096;99430
2224;49;2031;195138;96517;98621
2225;49;2032;190330;94537;95793
2226;49;2033;189146;93891;95255
2227;49;2034;193370;96305;97065
2228;49;2035;196620;97755;98865
2229;49;2036;201530;100102;101428
2230;49;2037;203297;101679;101617
2231;49;2038;203293;101383;101910
2232;49;2039;205754;102402;103351
2233;49;2040;213067;106460;106607
2234;49;2041;213675;106568;107106
2235;49;2042;212083;105934;106149
2236;49;2043;211288;105348;105940
2237;49;2044;212277;105944;106332
2238;49;2045;208420;104015;104405
2239;49;2046;208347;104457;103889
2240;49;2047;210071;104599;105472
2241;49;2048;215683;107667;108016
2242;49;2049;217275;108669;108606
2243;49;2050;221383;110287;111096
2244;50;2007;233609;117747;115863
2245;50;2008;236179;118600;117579
2246;50;2009;239590;120379;119211
2247;50;2010;244976;122921;122056
2248;50;2011;245541;123469;122072
2249;50;2012;251101;126015;125086
2250;50;2013;252188;126496;125692
2251;50;2014;255693;128770;126923
2252;50;2015;258468;129982;128486
2253;50;2016;253210;127524;125686
2254;50;2017;248148;124608;123540
2255;50;2018;245998;123420;122578
2256;50;2019;246969;123428;123541
2257;50;2020;256870;128404;128466
2258;50;2021;250087;124596;125491
2259;50;2022;239399;119163;120236
2260;50;2023;227805;112539;115266
2261;50;2024;210741;104233;106508
2262;50;2025;203066;100648;102418
2263;50;2026;194518;96314;98204
2264;50;2027;192920;96043;96877
2265;50;2028;190700;94552;96148
2266;50;2029;192457;95382;97075
2267;50;2030;191632;94975;96657
2268;50;2031;196881;97751;99130
2269;50;2032;194507;96180;98327
2270;50;2033;189722;94209;95513
2271;50;2034;188548;93568;94980
2272;50;2035;192755;95969;96786
2273;50;2036;195998;97415;98584
2274;50;2037;200898;99755;101143
2275;50;2038;202667;101329;101338
2276;50;2039;202671;101037;101635
2277;50;2040;205126;102052;103075
2278;50;2041;212416;106094;106322
2279;50;2042;213030;106205;106826
2280;50;2043;211454;105577;105877
2281;50;2044;210671;104997;105674
2282;50;2045;211662;105594;106068
2283;50;2046;207828;103677;104152
2284;50;2047;207760;104118;103642
2285;50;2048;209485;104263;105222
2286;50;2049;215080;107319;107761
2287;50;2050;216668;108317;108351
2288;51;2007;228298;114375;113923
2289;51;2008;232353;116992;115362
2290;51;2009;234970;117888;117082
2291;51;2010;238400;119678;118723
2292;51;2011;243803;122238;121566
2293;51;2012;244360;122778;121582
2294;51;2013;249955;125354;124601
2295;51;2014;251032;125830;125202
2296;51;2015;254530;128103;126428
2297;51;2016;257290;129310;127980
2298;51;2017;252073;126876;125197
2299;51;2018;247064;123995;123070
2300;51;2019;244942;122832;122110
2301;51;2020;245908;122843;123066
2302;51;2021;255772;127798;127975
2303;51;2022;249028;124018;125009
2304;51;2023;238419;118635;119784
2305;51;2024;226891;112054;114837
2306;51;2025;209928;103804;106124
2307;51;2026;202298;100245;102053
2308;51;2027;193806;95942;97863
2309;51;2028;192226;95677;96549
2310;51;2029;190020;94195;95826
2311;51;2030;191775;95023;96751
2312;51;2031;190961;94621;96339
2313;51;2032;196189;97384;98805
2314;51;2033;193832;95822;98010
2315;51;2034;189070;93861;95209
2316;51;2035;187906;93223;94683
2317;51;2036;192098;95614;96484
2318;51;2037;195334;97055;98279
2319;51;2038;200222;99387;100835
2320;51;2039;201991;100956;101034
2321;51;2040;202002;100668;101334
2322;51;2041;204455;101680;102775
2323;51;2042;211720;105706;106014
2324;51;2043;212338;105818;106520
2325;51;2044;210777;105198;105579
2326;51;2045;210005;104624;105381
2327;51;2046;210999;105221;105779
2328;51;2047;207187;103316;103872
2329;51;2048;207125;103757;103368
2330;51;2049;208846;103902;104943
2331;51;2050;214424;106946;107479
2332;52;2007;225282;113418;111863
2333;52;2008;227043;113626;113417
2334;52;2009;231106;116247;114859
2335;52;2010;233769;117183;116586
2336;52;2011;237216;118984;118232
2337;52;2012;242624;121554;121070
2338;52;2013;243165;122084;121080
2339;52;2014;248783;124680;124103
2340;52;2015;249845;125151;124695
2341;52;2016;253336;127419;125916
2342;52;2017;256077;128621;127455
2343;52;2018;250900;126211;124689
2344;52;2019;245944;123364;122580
2345;52;2020;243847;122223;121624
2346;52;2021;244808;122235;122573
2347;52;2022;254633;127169;127464
2348;52;2023;247929;123419;124510
2349;52;2024;237400;118085;119315
2350;52;2025;225935;111546;114389
2351;52;2026;209072;103351;105721
2352;52;2027;201490;99818;101671
2353;52;2028;193053;95545;97507
2354;52;2029;191491;95286;96205
2355;52;2030;189301;93814;95488
2356;52;2031;191051;94639;96412
2357;52;2032;190249;94243;96006
2358;52;2033;195456;96992;98464
2359;52;2034;193115;95439;97675
2360;52;2035;188377;93488;94888
2361;52;2036;187224;92856;94368
2362;52;2037;191401;95236;96166
2363;52;2038;194629;96670;97959
2364;52;2039;199503;98993;100510
2365;52;2040;201272;100558;100714
2366;52;2041;201290;100274;101017
2367;52;2042;203739;101283;102456
2368;52;2043;210978;105292;105687
2369;52;2044;211603;105407;106196
2370;52;2045;210055;104792;105263
2371;52;2046;209295;104224;105071
2372;52;2047;210290;104821;105469
2373;52;2048;206501;102928;103573
2374;52;2049;206442;103370;103073
2375;52;2050;208162;103517;104645
2376;53;2007;221974;111733;110242
2377;53;2008;223992;112646;111346
2378;53;2009;225789;112887;112903
2379;53;2010;229863;115511;114352
2380;53;2011;232559;116482;116078
2381;53;2012;236016;118288;117728
2382;53;2013;241418;120860;120557
2383;53;2014;241935;121375;120560
2384;53;2015;247568;123986;123582
2385;53;2016;248617;124452;124165
2386;53;2017;252098;126716;125382
2387;53;2018;254820;127911;126909
2388;53;2019;249686;125526;124160
2389;53;2020;244779;122709;122071
2390;53;2021;242705;121590;121115
2391;53;2022;243662;121604;122058
2392;53;2023;253447;126517;126930
2393;53;2024;246781;122793;123988
2394;53;2025;236328;117507;118822
2395;53;2026;224930;111011;113920
2396;53;2027;208169;102871;105298
2397;53;2028;200635;99364;101271
2398;53;2029;192252;95122;97130
2399;53;2030;190708;94868;95840
2400;53;2031;188533;93405;95128
2401;53;2032;190278;94227;96051
2402;53;2033;189486;93836;95651
2403;53;2034;194672;96572;98101
2404;53;2035;192348;95029;97319
2405;53;2036;187636;93089;94548
2406;53;2037;186496;92463;94034
2407;53;2038;190656;94830;95826
2408;53;2039;193876;96259;97617
2409;53;2040;198734;98573;100161
2410;53;2041;200503;100133;100369
2411;53;2042;200529;99853;100676
2412;53;2043;202973;100860;102113
2413;53;2044;210184;104850;105334
2414;53;2045;210813;104967;105845
2415;53;2046;209279;104358;104921
2416;53;2047;208530;103797;104733
2417;53;2048;209526;104393;105133
2418;53;2049;205760;102512;103248
2419;53;2050;205705;102953;102752
2420;54;2007;222539;112229;110311
2421;54;2008;220674;110963;109711
2422;54;2009;222716;111898;110817
2423;54;2010;224551;112174;112377
2424;54;2011;228634;114800;113833
2425;54;2012;231358;115801;115557
2426;54;2013;234813;117607;117206
2427;54;2014;240201;120177;120024
2428;54;2015;240694;120676;120018
2429;54;2016;246338;123299;123039
2430;54;2017;247372;123760;123612
2431;54;2018;250843;126019;124824
2432;54;2019;253546;127209;126336
2433;54;2020;248452;124846;123606
2434;54;2021;243595;122060;121536
2435;54;2022;241546;120963;120583
2436;54;2023;242494;120976;121518
2437;54;2024;252237;125867;126370
2438;54;2025;245610;122170;123440
2439;54;2026;235234;116929;118305
2440;54;2027;223902;110475;113427
2441;54;2028;207241;102391;104850
2442;54;2029;199756;98910;100846
