ID;BedrijfstakkenEnSectoren;TypeKapitaalgoederen;Perioden;KapitaalgoederenvoorraadBeginbalans_1;Herwaardering_2;InvestInVasteActivaProdEnInvoer_3;Afschrijvingen_4;HandelEnOverigeMutaties_5;StatistischVerschil_6;KapitaalgoederenvoorraadEindbalans_7;VolumeIndexcijfers2021100_8
5998;B-E Nijverheid (geen bouw) en energie;Onderzoek en ontwikkeling;2019;24159.0;620.0;4818.0;4399.0;0.0;0.0;25198.0;97.2
5999;B-E Nijverheid (geen bouw) en energie;Onderzoek en ontwikkeling;2020;25198.0;711.0;4967.0;4571.0;0.0;0.0;26305.0;98.7
6000;B-E Nijverheid (geen bouw) en energie;Onderzoek en ontwikkeling;2021;26305.0;1669.0;5282.0;4906.0;0.0;0.0;28350.0;100.0
6001;B-E Nijverheid (geen bouw) en energie;Onderzoek en ontwikkeling;2022;28350.0;1804.0;5609.0;5293.0;0.0;0.0;30470.0;101.0
6002;B-E Nijverheid (geen bouw) en energie;Onderzoek en ontwikkeling;2023;30470.0;1844.0;6059.0;5678.0;0.0;-1.0;32694.0;102.2
6003;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;1995;2777.0;-29.0;858.0;898.0;0.0;1.0;2709.0;43.9
6004;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;1996;2709.0;-11.0;722.0;861.0;0.0;2.0;2561.0;41.7
6005;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;1997;2561.0;-23.0;830.0;840.0;0.0;-1.0;2527.0;41.5
6006;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;1998;2527.0;-21.0;1129.0;859.0;0.0;1.0;2777.0;46.0
6007;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;1999;2777.0;69.0;1218.0;939.0;0.0;1.0;3126.0;50.5
6008;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2000;3126.0;65.0;1369.0;1035.0;0.0;0.0;3525.0;55.8
6009;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2001;3525.0;75.0;1564.0;1162.0;0.0;2.0;4004.0;62.0
6010;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2002;4004.0;42.0;1460.0;1270.0;0.0;0.0;4236.0;64.9
6011;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2003;4236.0;24.0;1470.0;1351.0;0.0;2.0;4381.0;66.8
6012;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2004;4381.0;32.0;1637.0;1426.0;0.0;-3.0;4621.0;69.9
6013;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2005;4621.0;65.0;1807.0;1527.0;0.0;1.0;4967.0;74.1
6014;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2006;4967.0;99.0;2062.0;1655.0;0.0;0.0;5473.0;80.1
6015;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2007;5473.0;195.0;2299.0;1838.0;0.0;1.0;6130.0;86.6
6016;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2008;6130.0;45.0;2378.0;1980.0;0.0;-1.0;6572.0;92.2
6017;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2009;6572.0;-41.0;2428.0;2093.0;0.0;2.0;6868.0;96.9
6018;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2010;6868.0;122.0;2460.0;2237.0;0.0;2.0;7215.0;100.0
6019;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2011;7215.0;-195.0;2402.0;2254.0;0.0;-3.0;7165.0;102.1
6020;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2012;7165.0;-90.0;2458.0;2294.0;0.0;0.0;7239.0;104.5
6021;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2013;7239.0;22.0;2506.0;2359.0;0.0;0.0;7408.0;106.6
6022;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2014;7408.0;-14.0;2640.0;2417.0;0.0;3.0;7620.0;109.8
6023;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2015;7620.0;112.0;2597.0;2502.0;0.0;-2.0;7825.0;111.2
6024;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2016;7825.0;-44.0;2680.0;2532.0;0.0;-1.0;7928.0;113.3
6025;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2017;7928.0;23.0;2601.0;2577.0;0.0;1.0;7976.0;113.6
6026;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2018;7976.0;226.0;2561.0;2656.0;0.0;-1.0;8106.0;112.3
6027;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2019;8106.0;224.0;2403.0;2697.0;0.0;-1.0;8035.0;108.3
6028;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2020;8035.0;155.0;2341.0;2679.0;0.0;0.0;7852.0;103.8
6029;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2021;7852.0;60.0;2320.0;2613.0;0.0;0.0;7619.0;100.0
6030;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2022;7619.0;236.0;2429.0;2612.0;0.0;0.0;7672.0;97.7
6031;B-E Nijverheid (geen bouw) en energie;Computerprogrammatuur en databanken;2023;7672.0;358.0;2626.0;2675.0;0.0;2.0;7983.0;97.1
6032;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;1995;2792.0;133.0;220.0;201.0;0.0;0.0;2944.0;103.0
6033;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;1996;2944.0;102.0;359.0;215.0;0.0;0.0;3190.0;107.8
6034;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;1997;3190.0;147.0;364.0;234.0;0.0;0.0;3467.0;112.0
6035;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;1998;3467.0;109.0;394.0;250.0;0.0;0.0;3720.0;116.5
6036;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;1999;3720.0;127.0;272.0;266.0;0.0;0.0;3853.0;116.7
6037;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2000;3853.0;90.0;220.0;276.0;0.0;0.0;3887.0;115.1
6038;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2001;3887.0;193.0;296.0;292.0;0.0;0.0;4084.0;115.2
6039;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2002;4084.0;176.0;411.0;310.0;0.0;0.0;4361.0;117.9
6040;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2003;4361.0;11.0;383.0;318.0;0.0;0.0;4437.0;119.7
6041;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2004;4437.0;24.0;376.0;325.0;0.0;0.0;4512.0;121.0
6042;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2005;4512.0;-83.0;374.0;324.0;0.0;1.0;4480.0;122.4
6043;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2006;4480.0;228.0;371.0;345.0;0.0;1.0;4735.0;123.1
6044;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2007;4735.0;-25.0;374.0;346.0;0.0;-1.0;4737.0;123.8
6045;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2008;4737.0;177.0;360.0;362.0;0.0;0.0;4912.0;123.8
6046;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2009;4912.0;76.0;396.0;371.0;0.0;0.0;5013.0;124.4
6047;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2010;5013.0;43.0;590.0;380.0;0.0;-1.0;5265.0;129.5
6048;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2011;5265.0;102.0;526.0;396.0;0.0;0.0;5497.0;132.7
6049;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2012;5497.0;91.0;735.0;414.0;0.0;0.0;5909.0;140.3
6050;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2013;5909.0;153.0;711.0;439.0;0.0;0.0;6334.0;146.6
6051;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2014;6334.0;146.0;708.0;463.0;0.0;0.0;6725.0;152.1
6052;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2015;6725.0;140.0;147.0;476.0;0.0;1.0;6537.0;144.9
6053;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2016;6537.0;63.0;104.0;471.0;0.0;0.0;6233.0;136.8
6054;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2017;6233.0;122.0;104.0;469.0;0.0;0.0;5990.0;128.9
6055;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2018;5990.0;117.0;104.0;466.0;0.0;0.0;5745.0;121.3
6056;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2019;5745.0;55.0;106.0;458.0;0.0;1.0;5449.0;114.0
6057;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2020;5449.0;0.0;104.0;443.0;0.0;-1.0;5109.0;106.9
6058;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2021;5109.0;255.0;105.0;450.0;0.0;1.0;5020.0;100.0
6059;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2022;5020.0;740.0;109.0;497.0;0.0;-1.0;5371.0;93.2
6060;B-E Nijverheid (geen bouw) en energie;Overige immateriële activa;2023;5371.0;156.0;106.0;491.0;0.0;0.0;5142.0;86.8
6061;C Industrie;Totaal kapitaalgoederen;1995;104021.0;1758.0;9391.0;8948.0;-21.0;-1.0;106200.0;94.9
6062;C Industrie;Totaal kapitaalgoederen;1996;106200.0;859.0;9776.0;9039.0;-248.0;1.0;107549.0;95.3
6063;C Industrie;Totaal kapitaalgoederen;1997;107549.0;1329.0;10163.0;9187.0;-7.0;0.0;109847.0;96.2
6064;C Industrie;Totaal kapitaalgoederen;1998;109847.0;984.0;11009.0;9390.0;-5.0;2.0;112447.0;97.6
6065;C Industrie;Totaal kapitaalgoederen;1999;112447.0;1268.0;11304.0;9679.0;-3.0;0.0;115337.0;99.0
6066;C Industrie;Totaal kapitaalgoederen;2000;115337.0;3211.0;11480.0;10148.0;-4.0;0.0;119876.0;100.1
6067;C Industrie;Totaal kapitaalgoederen;2001;119876.0;3154.0;11299.0;10608.0;0.0;-2.0;123719.0;100.7
6068;C Industrie;Totaal kapitaalgoederen;2002;123719.0;3938.0;11105.0;11056.0;-2.0;0.0;127704.0;100.7
6069;C Industrie;Totaal kapitaalgoederen;2003;127704.0;1115.0;10730.0;11218.0;-1.0;-1.0;128329.0;100.3
6070;C Industrie;Totaal kapitaalgoederen;2004;128329.0;1874.0;10228.0;11394.0;0.0;-8.0;129029.0;99.4
6071;C Industrie;Totaal kapitaalgoederen;2005;129029.0;2124.0;10628.0;11585.0;-3.0;1.0;130194.0;98.7
6072;C Industrie;Totaal kapitaalgoederen;2006;130194.0;2724.0;11494.0;11859.0;-5.0;-2.0;132546.0;98.4
6073;C Industrie;Totaal kapitaalgoederen;2007;132546.0;2829.0;12199.0;12189.0;-4.0;0.0;135381.0;98.4
6074;C Industrie;Totaal kapitaalgoederen;2008;135381.0;3974.0;12846.0;12614.0;-5.0;-3.0;139579.0;98.6
6075;C Industrie;Totaal kapitaalgoederen;2009;139579.0;3199.0;11780.0;12919.0;-6.0;0.0;141633.0;97.8
6076;C Industrie;Totaal kapitaalgoederen;2010;141633.0;2339.0;10883.0;13061.0;-8.0;0.0;141786.0;96.3
6077;C Industrie;Totaal kapitaalgoederen;2011;141786.0;821.0;12240.0;13074.0;-11.0;0.0;141762.0;95.7
6078;C Industrie;Totaal kapitaalgoederen;2012;141762.0;2044.0;12676.0;13230.0;-3.0;-11.0;143238.0;95.3
6079;C Industrie;Totaal kapitaalgoederen;2013;143238.0;1241.0;12153.0;13321.0;-15.0;-14.0;143282.0;94.5
6080;C Industrie;Totaal kapitaalgoederen;2014;143282.0;1114.0;12797.0;13454.0;-21.0;-11.0;143707.0;94.1
6081;C Industrie;Totaal kapitaalgoederen;2015;143707.0;2193.0;13613.0;13683.0;0.0;-6.0;145824.0;94.0
6082;C Industrie;Totaal kapitaalgoederen;2016;145824.0;840.0;15226.0;13781.0;0.0;-1.0;148108.0;95.0
6083;C Industrie;Totaal kapitaalgoederen;2017;148108.0;827.0;15476.0;13970.0;-8.0;-7.0;150426.0;95.9
6084;C Industrie;Totaal kapitaalgoederen;2018;150426.0;2333.0;17136.0;14330.0;-5.0;0.0;155560.0;97.7
6085;C Industrie;Totaal kapitaalgoederen;2019;155560.0;3896.0;17512.0;14815.0;0.0;-2.0;162151.0;99.3
6086;C Industrie;Totaal kapitaalgoederen;2020;162151.0;2850.0;16242.0;15179.0;0.0;1.0;166065.0;100.0
6087;C Industrie;Totaal kapitaalgoederen;2021;166065.0;4541.0;15683.0;15637.0;0.0;0.0;170652.0;100.0
6088;C Industrie;Totaal kapitaalgoederen;2022;170652.0;11245.0;18232.0;16680.0;0.0;-2.0;183447.0;100.9
6089;C Industrie;Totaal kapitaalgoederen;2023;183447.0;8934.0;19702.0;17653.0;0.0;0.0;194430.0;101.9
6090;C Industrie;Woningen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6091;C Industrie;Woningen;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6092;C Industrie;Woningen;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6093;C Industrie;Woningen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6094;C Industrie;Woningen;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6095;C Industrie;Woningen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6096;C Industrie;Woningen;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6097;C Industrie;Woningen;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6098;C Industrie;Woningen;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6099;C Industrie;Woningen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6100;C Industrie;Woningen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6101;C Industrie;Woningen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6102;C Industrie;Woningen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6103;C Industrie;Woningen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6104;C Industrie;Woningen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6105;C Industrie;Woningen;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6106;C Industrie;Woningen;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6107;C Industrie;Woningen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6108;C Industrie;Woningen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6109;C Industrie;Woningen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6110;C Industrie;Woningen;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6111;C Industrie;Woningen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6112;C Industrie;Woningen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6113;C Industrie;Woningen;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6114;C Industrie;Woningen;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6115;C Industrie;Woningen;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6116;C Industrie;Woningen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6117;C Industrie;Woningen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6118;C Industrie;Woningen;2023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6119;C Industrie;Bedrijfsgebouwen;1995;25906.0;1599.0;767.0;1287.0;-10.0;1.0;26976.0;140.5
6120;C Industrie;Bedrijfsgebouwen;1996;26976.0;937.0;859.0;1316.0;-10.0;1.0;27447.0;138.2
6121;C Industrie;Bedrijfsgebouwen;1997;27447.0;610.0;1029.0;1339.0;-2.0;8.0;27753.0;136.7
6122;C Industrie;Bedrijfsgebouwen;1998;27753.0;766.0;1033.0;1362.0;-1.0;4.0;28193.0;135.1
6123;C Industrie;Bedrijfsgebouwen;1999;28193.0;859.0;1160.0;1392.0;0.0;5.0;28825.0;134.1
6124;C Industrie;Bedrijfsgebouwen;2000;28825.0;1459.0;1101.0;1454.0;0.0;7.0;29938.0;132.5
6125;C Industrie;Bedrijfsgebouwen;2001;29938.0;1756.0;912.0;1512.0;0.0;-3.0;31091.0;130.0
6126;C Industrie;Bedrijfsgebouwen;2002;31091.0;1471.0;936.0;1560.0;-2.0;-1.0;31935.0;127.5
6127;C Industrie;Bedrijfsgebouwen;2003;31935.0;723.0;845.0;1571.0;-1.0;0.0;31931.0;124.7
6128;C Industrie;Bedrijfsgebouwen;2004;31931.0;564.0;901.0;1579.0;0.0;-3.0;31814.0;122.1
6129;C Industrie;Bedrijfsgebouwen;2005;31814.0;751.0;745.0;1580.0;-3.0;1.0;31728.0;118.9
6130;C Industrie;Bedrijfsgebouwen;2006;31728.0;1083.0;881.0;1605.0;-5.0;2.0;32084.0;116.3
6131;C Industrie;Bedrijfsgebouwen;2007;32084.0;783.0;1013.0;1608.0;-4.0;-5.0;32263.0;114.2
6132;C Industrie;Bedrijfsgebouwen;2008;32263.0;1163.0;1019.0;1645.0;-3.0;-1.0;32796.0;112.0
6133;C Industrie;Bedrijfsgebouwen;2009;32796.0;1313.0;841.0;1681.0;-2.0;0.0;33267.0;109.2
6134;C Industrie;Bedrijfsgebouwen;2010;33267.0;654.0;675.0;1674.0;-8.0;2.0;32916.0;106.0
6135;C Industrie;Bedrijfsgebouwen;2011;32916.0;-48.0;980.0;1641.0;-8.0;6.0;32205.0;103.9
6136;C Industrie;Bedrijfsgebouwen;2012;32205.0;-180.0;858.0;1610.0;-3.0;2.0;31272.0;101.4
6137;C Industrie;Bedrijfsgebouwen;2013;31272.0;457.0;1000.0;1600.0;0.0;1.0;31130.0;99.5
6138;C Industrie;Bedrijfsgebouwen;2014;31130.0;130.0;1023.0;1573.0;0.0;-3.0;30707.0;97.7
6139;C Industrie;Bedrijfsgebouwen;2015;30707.0;-639.0;1155.0;1512.0;0.0;-1.0;29710.0;96.6
6140;C Industrie;Bedrijfsgebouwen;2016;29710.0;-251.0;1546.0;1482.0;0.0;2.0;29525.0;96.8
6141;C Industrie;Bedrijfsgebouwen;2017;29525.0;8.0;1164.0;1475.0;-8.0;-2.0;29212.0;95.7
6142;C Industrie;Bedrijfsgebouwen;2018;29212.0;412.0;1866.0;1484.0;-5.0;3.0;30004.0;97.0
6143;C Industrie;Bedrijfsgebouwen;2019;30004.0;737.0;2182.0;1527.0;0.0;-1.0;31395.0;99.0
6144;C Industrie;Bedrijfsgebouwen;2020;31395.0;1260.0;1843.0;1589.0;0.0;-1.0;32908.0;99.8
6145;C Industrie;Bedrijfsgebouwen;2021;32908.0;1088.0;1702.0;1638.0;0.0;2.0;34062.0;100.0
6146;C Industrie;Bedrijfsgebouwen;2022;34062.0;1027.0;2115.0;1687.0;0.0;-1.0;35516.0;101.2
6147;C Industrie;Bedrijfsgebouwen;2023;35516.0;1954.0;2246.0;1789.0;0.0;-1.0;37926.0;102.4
6148;C Industrie;Grond- weg- en waterbouwkundige werken;1995;4281.0;4.0;53.0;120.0;0.0;2.0;4220.0;64.5
6149;C Industrie;Grond- weg- en waterbouwkundige werken;1996;4220.0;85.0;79.0;121.0;0.0;1.0;4264.0;63.9
6150;C Industrie;Grond- weg- en waterbouwkundige werken;1997;4264.0;65.0;104.0;122.0;0.0;0.0;4311.0;63.6
6151;C Industrie;Grond- weg- en waterbouwkundige werken;1998;4311.0;79.0;77.0;122.0;0.0;-1.0;4344.0;62.9
6152;C Industrie;Grond- weg- en waterbouwkundige werken;1999;4344.0;81.0;72.0;123.0;0.0;-2.0;4372.0;62.2
6153;C Industrie;Grond- weg- en waterbouwkundige werken;2000;4372.0;161.0;103.0;126.0;0.0;-2.0;4508.0;61.8
6154;C Industrie;Grond- weg- en waterbouwkundige werken;2001;4508.0;201.0;139.0;135.0;0.0;1.0;4714.0;61.9
6155;C Industrie;Grond- weg- en waterbouwkundige werken;2002;4714.0;170.0;106.0;139.0;0.0;1.0;4852.0;61.5
6156;C Industrie;Grond- weg- en waterbouwkundige werken;2003;4852.0;110.0;72.0;140.0;0.0;-1.0;4893.0;60.6
6157;C Industrie;Grond- weg- en waterbouwkundige werken;2004;4893.0;23.0;92.0;139.0;0.0;0.0;4869.0;60.1
6158;C Industrie;Grond- weg- en waterbouwkundige werken;2005;4869.0;36.0;58.0;138.0;0.0;-2.0;4823.0;59.1
6159;C Industrie;Grond- weg- en waterbouwkundige werken;2006;4823.0;129.0;68.0;140.0;0.0;-2.0;4878.0;58.2
6160;C Industrie;Grond- weg- en waterbouwkundige werken;2007;4878.0;155.0;90.0;143.0;0.0;-1.0;4979.0;57.6
6161;C Industrie;Grond- weg- en waterbouwkundige werken;2008;4979.0;226.0;121.0;152.0;-2.0;2.0;5174.0;57.2
6162;C Industrie;Grond- weg- en waterbouwkundige werken;2009;5174.0;-75.0;79.0;147.0;-4.0;1.0;5028.0;56.4
6163;C Industrie;Grond- weg- en waterbouwkundige werken;2010;5028.0;120.0;91.0;148.0;0.0;-1.0;5090.0;55.8
6164;C Industrie;Grond- weg- en waterbouwkundige werken;2011;5090.0;118.0;70.0;148.0;-3.0;-1.0;5126.0;54.9
6165;C Industrie;Grond- weg- en waterbouwkundige werken;2012;5126.0;113.0;103.0;150.0;0.0;-2.0;5190.0;54.4
6166;C Industrie;Grond- weg- en waterbouwkundige werken;2013;5190.0;45.0;118.0;151.0;-15.0;-1.0;5186.0;53.9
6167;C Industrie;Grond- weg- en waterbouwkundige werken;2014;5186.0;1.0;129.0;149.0;-21.0;-2.0;5144.0;53.4
6168;C Industrie;Grond- weg- en waterbouwkundige werken;2015;5144.0;-18.0;641.0;153.0;0.0;-1.0;5613.0;58.5
6169;C Industrie;Grond- weg- en waterbouwkundige werken;2016;5613.0;-31.0;1141.0;169.0;0.0;0.0;6554.0;68.7
6170;C Industrie;Grond- weg- en waterbouwkundige werken;2017;6554.0;189.0;1160.0;195.0;0.0;0.0;7708.0;78.5
6171;C Industrie;Grond- weg- en waterbouwkundige werken;2018;7708.0;267.0;1415.0;228.0;0.0;1.0;9163.0;90.2
6172;C Industrie;Grond- weg- en waterbouwkundige werken;2019;9163.0;238.0;924.0;255.0;0.0;2.0;10072.0;96.7
6173;C Industrie;Grond- weg- en waterbouwkundige werken;2020;10072.0;76.0;756.0;269.0;0.0;-1.0;10634.0;101.3
6174;C Industrie;Grond- weg- en waterbouwkundige werken;2021;10634.0;512.0;145.0;290.0;0.0;2.0;11003.0;100.0
6175;C Industrie;Grond- weg- en waterbouwkundige werken;2022;11003.0;1384.0;618.0;331.0;0.0;3.0;12677.0;102.3
6176;C Industrie;Grond- weg- en waterbouwkundige werken;2023;12677.0;404.0;686.0;348.0;0.0;1.0;13420.0;105.0
6177;C Industrie;Overdrachtskosten op grond;1995;74.0;2.0;4.0;4.0;0.0;-3.0;73.0;158.0
6178;C Industrie;Overdrachtskosten op grond;1996;73.0;4.0;1.0;4.0;0.0;-3.0;71.0;145.7
6179;C Industrie;Overdrachtskosten op grond;1997;71.0;5.0;8.0;4.0;0.0;-4.0;76.0;145.7
6180;C Industrie;Overdrachtskosten op grond;1998;76.0;7.0;5.0;5.0;0.0;-3.0;80.0;140.5
6181;C Industrie;Overdrachtskosten op grond;1999;80.0;9.0;9.0;6.0;0.0;-3.0;89.0;140.5
6182;C Industrie;Overdrachtskosten op grond;2000;89.0;11.0;5.0;6.0;0.0;-4.0;95.0;133.4
6183;C Industrie;Overdrachtskosten op grond;2001;95.0;9.0;3.0;8.0;0.0;-2.0;97.0;124.5
6184;C Industrie;Overdrachtskosten op grond;2002;97.0;4.0;3.0;8.0;0.0;-2.0;94.0;115.8
6185;C Industrie;Overdrachtskosten op grond;2003;94.0;3.0;2.0;7.0;0.0;-2.0;90.0;107.5
6186;C Industrie;Overdrachtskosten op grond;2004;90.0;3.0;9.0;8.0;0.0;-2.0;92.0;106.3
6187;C Industrie;Overdrachtskosten op grond;2005;92.0;2.0;1.0;8.0;0.0;-1.0;86.0;97.3
6188;C Industrie;Overdrachtskosten op grond;2006;86.0;3.0;4.0;7.0;0.0;-3.0;83.0;90.7
6189;C Industrie;Overdrachtskosten op grond;2007;83.0;3.0;4.0;7.0;0.0;-2.0;81.0;85.4
6190;C Industrie;Overdrachtskosten op grond;2008;81.0;2.0;4.0;6.0;0.0;-2.0;79.0;81.3
6191;C Industrie;Overdrachtskosten op grond;2009;79.0;-2.0;4.0;6.0;0.0;-2.0;73.0;77.1
6192;C Industrie;Overdrachtskosten op grond;2010;73.0;1.0;5.0;6.0;0.0;-2.0;71.0;74.0
6193;C Industrie;Overdrachtskosten op grond;2011;71.0;-11.0;4.0;5.0;0.0;-2.0;57.0;70.3
6194;C Industrie;Overdrachtskosten op grond;2012;57.0;-15.0;4.0;2.0;0.0;-2.0;42.0;70.3
6195;C Industrie;Overdrachtskosten op grond;2013;42.0;-1.0;4.0;2.0;0.0;-2.0;41.0;70.3
6196;C Industrie;Overdrachtskosten op grond;2014;41.0;1.0;4.0;3.0;0.0;-2.0;41.0;68.6
6197;C Industrie;Overdrachtskosten op grond;2015;41.0;1.0;8.0;4.0;0.0;0.0;46.0;75.1
6198;C Industrie;Overdrachtskosten op grond;2016;46.0;4.0;8.0;4.0;0.0;-1.0;53.0;79.6
6199;C Industrie;Overdrachtskosten op grond;2017;53.0;4.0;8.0;4.0;0.0;-2.0;59.0;82.4
6200;C Industrie;Overdrachtskosten op grond;2018;59.0;5.0;12.0;4.0;0.0;-3.0;69.0;88.9
6201;C Industrie;Overdrachtskosten op grond;2019;69.0;1.0;10.0;5.0;0.0;-2.0;73.0;92.7
6202;C Industrie;Overdrachtskosten op grond;2020;73.0;2.0;10.0;6.0;0.0;-1.0;78.0;96.4
6203;C Industrie;Overdrachtskosten op grond;2021;78.0;2.0;10.0;6.0;0.0;-1.0;83.0;100.0
6204;C Industrie;Overdrachtskosten op grond;2022;83.0;25.0;12.0;8.0;0.0;-1.0;111.0;102.8
6205;C Industrie;Overdrachtskosten op grond;2023;111.0;-19.0;10.0;7.0;0.0;-2.0;93.0;103.9
6206;C Industrie;Totaal vervoermiddelen;1995;1273.0;1.0;437.0;278.0;0.0;1.0;1434.0;118.1
6207;C Industrie;Totaal vervoermiddelen;1996;1434.0;11.0;245.0;275.0;-224.0;-3.0;1188.0;97.1
6208;C Industrie;Totaal vervoermiddelen;1997;1188.0;-1.0;279.0;248.0;0.0;-3.0;1215.0;99.3
6209;C Industrie;Totaal vervoermiddelen;1998;1215.0;9.0;287.0;257.0;0.0;-2.0;1252.0;101.6
6210;C Industrie;Totaal vervoermiddelen;1999;1252.0;5.0;290.0;268.0;0.0;1.0;1280.0;103.5
6211;C Industrie;Totaal vervoermiddelen;2000;1280.0;35.0;278.0;278.0;0.0;0.0;1315.0;103.5
6212;C Industrie;Totaal vervoermiddelen;2001;1315.0;11.0;232.0;281.0;0.0;3.0;1280.0;99.9
6213;C Industrie;Totaal vervoermiddelen;2002;1280.0;10.0;197.0;273.0;0.0;3.0;1217.0;94.2
