ID;RegioS;Perioden;PersonenMetUitgesprokenSchuldsanering_1
1923;Bergh;2022;
1924;Bergh;2023;
1925;Bergschenhoek;1999;
1926;Bergschenhoek;2000;
1927;Bergschenhoek;2001;
1928;Bergschenhoek;2002;
1929;Bergschenhoek;2003;
1930;Bergschenhoek;2004;
1931;Bergschenhoek;2005;
1932;Bergschenhoek;2006;
1933;Bergschenhoek;2007;
1934;Bergschenhoek;2008;
1935;Bergschenhoek;2009;
1936;Bergschenhoek;2010;
1937;Bergschenhoek;2011;
1938;Bergschenhoek;2012;
1939;Bergschenhoek;2013;
1940;Bergschenhoek;2014;
1941;Bergschenhoek;2015;
1942;Bergschenhoek;2016;
1943;Bergschenhoek;2017;
1944;Bergschenhoek;2018;
1945;Bergschenhoek;2019;
1946;Bergschenhoek;2020;
1947;Bergschenhoek;2021;
1948;Bergschenhoek;2022;
1949;Bergschenhoek;2023;
1950;Berkel en Rodenrijs;1999;
1951;Berkel en Rodenrijs;2000;
1952;Berkel en Rodenrijs;2001;
1953;Berkel en Rodenrijs;2002;
1954;Berkel en Rodenrijs;2003;
1955;Berkel en Rodenrijs;2004;10.0
1956;Berkel en Rodenrijs;2005;10.0
1957;Berkel en Rodenrijs;2006;15.0
1958;Berkel en Rodenrijs;2007;
1959;Berkel en Rodenrijs;2008;
1960;Berkel en Rodenrijs;2009;
1961;Berkel en Rodenrijs;2010;
1962;Berkel en Rodenrijs;2011;
1963;Berkel en Rodenrijs;2012;
1964;Berkel en Rodenrijs;2013;
1965;Berkel en Rodenrijs;2014;
1966;Berkel en Rodenrijs;2015;
1967;Berkel en Rodenrijs;2016;
1968;Berkel en Rodenrijs;2017;
1969;Berkel en Rodenrijs;2018;
1970;Berkel en Rodenrijs;2019;
1971;Berkel en Rodenrijs;2020;
1972;Berkel en Rodenrijs;2021;
1973;Berkel en Rodenrijs;2022;
1974;Berkel en Rodenrijs;2023;
1975;Berkelland;1999;
1976;Berkelland;2000;
1977;Berkelland;2001;
1978;Berkelland;2002;
1979;Berkelland;2003;
1980;Berkelland;2004;
1981;Berkelland;2005;65.0
1982;Berkelland;2006;70.0
1983;Berkelland;2007;65.0
1984;Berkelland;2008;60.0
1985;Berkelland;2009;45.0
1986;Berkelland;2010;45.0
1987;Berkelland;2011;60.0
1988;Berkelland;2012;75.0
1989;Berkelland;2013;85.0
1990;Berkelland;2014;95.0
1991;Berkelland;2015;85.0
1992;Berkelland;2016;85.0
1993;Berkelland;2017;70.0
1994;Berkelland;2018;70.0
1995;Berkelland;2019;65.0
1996;Berkelland;2020;40.0
1997;Berkelland;2021;20.0
1998;Berkelland;2022;10.0
1999;Berkelland;2023;
2000;Bernheze;1999;
2001;Bernheze;2000;10.0
2002;Bernheze;2001;15.0
2003;Bernheze;2002;20.0
2004;Bernheze;2003;25.0
2005;Bernheze;2004;25.0
2006;Bernheze;2005;25.0
2007;Bernheze;2006;25.0
2008;Bernheze;2007;35.0
2009;Bernheze;2008;40.0
2010;Bernheze;2009;35.0
2011;Bernheze;2010;45.0
2012;Bernheze;2011;45.0
2013;Bernheze;2012;40.0
2014;Bernheze;2013;30.0
2015;Bernheze;2014;35.0
2016;Bernheze;2015;30.0
2017;Bernheze;2016;30.0
2018;Bernheze;2017;20.0
2019;Bernheze;2018;15.0
2020;Bernheze;2019;15.0
2021;Bernheze;2020;10.0
2022;Bernheze;2021;10.0
2023;Bernheze;2022;10.0
2024;Bernheze;2023;10.0
2025;Bernisse;1999;
2026;Bernisse;2000;
2027;Bernisse;2001;
2028;Bernisse;2002;
2029;Bernisse;2003;
2030;Bernisse;2004;
2031;Bernisse;2005;
2032;Bernisse;2006;
2033;Bernisse;2007;
2034;Bernisse;2008;
2035;Bernisse;2009;15.0
2036;Bernisse;2010;15.0
2037;Bernisse;2011;15.0
2038;Bernisse;2012;10.0
2039;Bernisse;2013;10.0
2040;Bernisse;2014;10.0
2041;Bernisse;2015;
2042;Bernisse;2016;
2043;Bernisse;2017;
2044;Bernisse;2018;
2045;Bernisse;2019;
2046;Bernisse;2020;
2047;Bernisse;2021;
2048;Bernisse;2022;
2049;Bernisse;2023;
2050;Best;1999;
2051;Best;2000;
2052;Best;2001;10.0
2053;Best;2002;15.0
2054;Best;2003;20.0
2055;Best;2004;30.0
2056;Best;2005;40.0
2057;Best;2006;55.0
2058;Best;2007;75.0
2059;Best;2008;50.0
2060;Best;2009;35.0
2061;Best;2010;30.0
2062;Best;2011;25.0
2063;Best;2012;30.0
2064;Best;2013;25.0
2065;Best;2014;20.0
2066;Best;2015;20.0
2067;Best;2016;10.0
2068;Best;2017;
2069;Best;2018;10.0
2070;Best;2019;10.0
2071;Best;2020;10.0
2072;Best;2021;10.0
2073;Best;2022;
2074;Best;2023;
2075;Beuningen;1999;10.0
2076;Beuningen;2000;15.0
2077;Beuningen;2001;20.0
2078;Beuningen;2002;20.0
2079;Beuningen;2003;15.0
2080;Beuningen;2004;25.0
2081;Beuningen;2005;30.0
2082;Beuningen;2006;30.0
2083;Beuningen;2007;30.0
2084;Beuningen;2008;25.0
2085;Beuningen;2009;20.0
2086;Beuningen;2010;25.0
2087;Beuningen;2011;20.0
2088;Beuningen;2012;25.0
2089;Beuningen;2013;20.0
2090;Beuningen;2014;30.0
2091;Beuningen;2015;35.0
2092;Beuningen;2016;30.0
2093;Beuningen;2017;25.0
2094;Beuningen;2018;10.0
2095;Beuningen;2019;10.0
2096;Beuningen;2020;
2097;Beuningen;2021;
2098;Beuningen;2022;
2099;Beuningen;2023;
2100;Beverwijk;1999;20.0
2101;Beverwijk;2000;40.0
2102;Beverwijk;2001;45.0
2103;Beverwijk;2002;35.0
2104;Beverwijk;2003;25.0
2105;Beverwijk;2004;40.0
2106;Beverwijk;2005;60.0
2107;Beverwijk;2006;85.0
2108;Beverwijk;2007;130.0
2109;Beverwijk;2008;115.0
2110;Beverwijk;2009;110.0
2111;Beverwijk;2010;135.0
2112;Beverwijk;2011;160.0
2113;Beverwijk;2012;195.0
2114;Beverwijk;2013;195.0
2115;Beverwijk;2014;195.0
2116;Beverwijk;2015;155.0
2117;Beverwijk;2016;135.0
2118;Beverwijk;2017;100.0
2119;Beverwijk;2018;75.0
2120;Beverwijk;2019;55.0
2121;Beverwijk;2020;40.0
2122;Beverwijk;2021;45.0
2123;Beverwijk;2022;30.0
2124;Beverwijk;2023;35.0
2125;het Bildt;1999;
2126;het Bildt;2000;
2127;het Bildt;2001;10.0
2128;het Bildt;2002;15.0
2129;het Bildt;2003;15.0
2130;het Bildt;2004;10.0
2131;het Bildt;2005;10.0
2132;het Bildt;2006;
2133;het Bildt;2007;
2134;het Bildt;2008;10.0
2135;het Bildt;2009;10.0
2136;het Bildt;2010;10.0
2137;het Bildt;2011;25.0
2138;het Bildt;2012;35.0
2139;het Bildt;2013;35.0
2140;het Bildt;2014;40.0
2141;het Bildt;2015;40.0
2142;het Bildt;2016;45.0
2143;het Bildt;2017;30.0
2144;het Bildt;2018;
2145;het Bildt;2019;
2146;het Bildt;2020;
2147;het Bildt;2021;
2148;het Bildt;2022;
2149;het Bildt;2023;
2150;De Bilt;1999;
2151;De Bilt;2000;15.0
2152;De Bilt;2001;15.0
2153;De Bilt;2002;25.0
2154;De Bilt;2003;20.0
2155;De Bilt;2004;25.0
2156;De Bilt;2005;40.0
2157;De Bilt;2006;50.0
2158;De Bilt;2007;60.0
2159;De Bilt;2008;35.0
2160;De Bilt;2009;25.0
2161;De Bilt;2010;20.0
2162;De Bilt;2011;25.0
2163;De Bilt;2012;30.0
2164;De Bilt;2013;30.0
2165;De Bilt;2014;30.0
2166;De Bilt;2015;40.0
2167;De Bilt;2016;45.0
2168;De Bilt;2017;35.0
2169;De Bilt;2018;25.0
2170;De Bilt;2019;20.0
2171;De Bilt;2020;10.0
2172;De Bilt;2021;
2173;De Bilt;2022;10.0
2174;De Bilt;2023;
2175;Binnenmaas;1999;
2176;Binnenmaas;2000;
2177;Binnenmaas;2001;
2178;Binnenmaas;2002;15.0
2179;Binnenmaas;2003;15.0
2180;Binnenmaas;2004;20.0
2181;Binnenmaas;2005;25.0
2182;Binnenmaas;2006;20.0
2183;Binnenmaas;2007;25.0
2184;Binnenmaas;2008;20.0
2185;Binnenmaas;2009;15.0
2186;Binnenmaas;2010;15.0
2187;Binnenmaas;2011;10.0
2188;Binnenmaas;2012;15.0
2189;Binnenmaas;2013;25.0
2190;Binnenmaas;2014;25.0
2191;Binnenmaas;2015;30.0
2192;Binnenmaas;2016;35.0
2193;Binnenmaas;2017;40.0
2194;Binnenmaas;2018;35.0
2195;Binnenmaas;2019;
2196;Binnenmaas;2020;
2197;Binnenmaas;2021;
2198;Binnenmaas;2022;
2199;Binnenmaas;2023;
2200;Bladel;1999;
2201;Bladel;2000;
2202;Bladel;2001;10.0
2203;Bladel;2002;10.0
2204;Bladel;2003;15.0
2205;Bladel;2004;10.0
2206;Bladel;2005;15.0
2207;Bladel;2006;15.0
2208;Bladel;2007;20.0
2209;Bladel;2008;10.0
2210;Bladel;2009;
2211;Bladel;2010;10.0
2212;Bladel;2011;
2213;Bladel;2012;
2214;Bladel;2013;
2215;Bladel;2014;
2216;Bladel;2015;10.0
2217;Bladel;2016;10.0
2218;Bladel;2017;
2219;Bladel;2018;
2220;Bladel;2019;
2221;Bladel;2020;
2222;Bladel;2021;
2223;Bladel;2022;
2224;Bladel;2023;
2225;Blaricum;1999;
2226;Blaricum;2000;
2227;Blaricum;2001;10.0
2228;Blaricum;2002;10.0
2229;Blaricum;2003;10.0
2230;Blaricum;2004;10.0
2231;Blaricum;2005;
2232;Blaricum;2006;10.0
2233;Blaricum;2007;10.0
2234;Blaricum;2008;10.0
2235;Blaricum;2009;15.0
2236;Blaricum;2010;10.0
2237;Blaricum;2011;10.0
2238;Blaricum;2012;10.0
2239;Blaricum;2013;10.0
2240;Blaricum;2014;10.0
2241;Blaricum;2015;15.0
2242;Blaricum;2016;15.0
2243;Blaricum;2017;10.0
2244;Blaricum;2018;
2245;Blaricum;2019;
2246;Blaricum;2020;
2247;Blaricum;2021;
2248;Blaricum;2022;
2249;Blaricum;2023;
2250;Bleiswijk;1999;
2251;Bleiswijk;2000;
2252;Bleiswijk;2001;
2253;Bleiswijk;2002;
2254;Bleiswijk;2003;
2255;Bleiswijk;2004;
2256;Bleiswijk;2005;
2257;Bleiswijk;2006;
2258;Bleiswijk;2007;
2259;Bleiswijk;2008;
2260;Bleiswijk;2009;
2261;Bleiswijk;2010;
2262;Bleiswijk;2011;
2263;Bleiswijk;2012;
2264;Bleiswijk;2013;
2265;Bleiswijk;2014;
2266;Bleiswijk;2015;
2267;Bleiswijk;2016;
2268;Bleiswijk;2017;
2269;Bleiswijk;2018;
2270;Bleiswijk;2019;
2271;Bleiswijk;2020;
2272;Bleiswijk;2021;
2273;Bleiswijk;2022;
2274;Bleiswijk;2023;
2275;Bloemendaal;1999;
2276;Bloemendaal;2000;
2277;Bloemendaal;2001;
2278;Bloemendaal;2002;
2279;Bloemendaal;2003;
2280;Bloemendaal;2004;
2281;Bloemendaal;2005;
2282;Bloemendaal;2006;
2283;Bloemendaal;2007;10.0
2284;Bloemendaal;2008;
2285;Bloemendaal;2009;
2286;Bloemendaal;2010;10.0
2287;Bloemendaal;2011;15.0
2288;Bloemendaal;2012;25.0
2289;Bloemendaal;2013;20.0
2290;Bloemendaal;2014;15.0
2291;Bloemendaal;2015;20.0
2292;Bloemendaal;2016;20.0
2293;Bloemendaal;2017;15.0
2294;Bloemendaal;2018;10.0
2295;Bloemendaal;2019;10.0
2296;Bloemendaal;2020;10.0
2297;Bloemendaal;2021;10.0
2298;Bloemendaal;2022;
2299;Bloemendaal;2023;
2300;Boarnsterhim;1999;
2301;Boarnsterhim;2000;
2302;Boarnsterhim;2001;
2303;Boarnsterhim;2002;
2304;Boarnsterhim;2003;10.0
2305;Boarnsterhim;2004;10.0
2306;Boarnsterhim;2005;15.0
2307;Boarnsterhim;2006;15.0
2308;Boarnsterhim;2007;20.0
2309;Boarnsterhim;2008;20.0
2310;Boarnsterhim;2009;30.0
2311;Boarnsterhim;2010;30.0
2312;Boarnsterhim;2011;45.0
2313;Boarnsterhim;2012;40.0
2314;Boarnsterhim;2013;60.0
2315;Boarnsterhim;2014;
2316;Boarnsterhim;2015;
2317;Boarnsterhim;2016;
2318;Boarnsterhim;2017;
2319;Boarnsterhim;2018;
2320;Boarnsterhim;2019;
2321;Boarnsterhim;2020;
2322;Boarnsterhim;2021;
2323;Boarnsterhim;2022;
2324;Boarnsterhim;2023;
2325;Bodegraven;1999;
2326;Bodegraven;2000;
2327;Bodegraven;2001;
2328;Bodegraven;2002;10.0
2329;Bodegraven;2003;15.0
2330;Bodegraven;2004;25.0
2331;Bodegraven;2005;30.0
2332;Bodegraven;2006;35.0
2333;Bodegraven;2007;30.0
2334;Bodegraven;2008;20.0
2335;Bodegraven;2009;10.0
2336;Bodegraven;2010;10.0
2337;Bodegraven;2011;
2338;Bodegraven;2012;
2339;Bodegraven;2013;
2340;Bodegraven;2014;
2341;Bodegraven;2015;
2342;Bodegraven;2016;
2343;Bodegraven;2017;
2344;Bodegraven;2018;
2345;Bodegraven;2019;
2346;Bodegraven;2020;
2347;Bodegraven;2021;
2348;Bodegraven;2022;
2349;Bodegraven;2023;
2350;Bodegraven-Reeuwijk;1999;
2351;Bodegraven-Reeuwijk;2000;
2352;Bodegraven-Reeuwijk;2001;
2353;Bodegraven-Reeuwijk;2002;
2354;Bodegraven-Reeuwijk;2003;
2355;Bodegraven-Reeuwijk;2004;
2356;Bodegraven-Reeuwijk;2005;
2357;Bodegraven-Reeuwijk;2006;
2358;Bodegraven-Reeuwijk;2007;
2359;Bodegraven-Reeuwijk;2008;
2360;Bodegraven-Reeuwijk;2009;
2361;Bodegraven-Reeuwijk;2010;
2362;Bodegraven-Reeuwijk;2011;20.0
2363;Bodegraven-Reeuwijk;2012;30.0
2364;Bodegraven-Reeuwijk;2013;35.0
2365;Bodegraven-Reeuwijk;2014;40.0
2366;Bodegraven-Reeuwijk;2015;35.0
2367;Bodegraven-Reeuwijk;2016;40.0
2368;Bodegraven-Reeuwijk;2017;35.0
2369;Bodegraven-Reeuwijk;2018;25.0
2370;Bodegraven-Reeuwijk;2019;15.0
2371;Bodegraven-Reeuwijk;2020;10.0
2372;Bodegraven-Reeuwijk;2021;
2373;Bodegraven-Reeuwijk;2022;
2374;Bodegraven-Reeuwijk;2023;10.0
2375;Boekel;1999;
2376;Boekel;2000;15.0
2377;Boekel;2001;15.0
2378;Boekel;2002;15.0
2379;Boekel;2003;10.0
2380;Boekel;2004;10.0
2381;Boekel;2005;20.0
2382;Boekel;2006;20.0
2383;Boekel;2007;15.0
2384;Boekel;2008;10.0
2385;Boekel;2009;10.0
2386;Boekel;2010;10.0
2387;Boekel;2011;
2388;Boekel;2012;10.0
2389;Boekel;2013;10.0
2390;Boekel;2014;
2391;Boekel;2015;10.0
2392;Boekel;2016;10.0
2393;Boekel;2017;10.0
2394;Boekel;2018;10.0
2395;Boekel;2019;
2396;Boekel;2020;
2397;Boekel;2021;
2398;Boekel;2022;
2399;Boekel;2023;
2400;Ten Boer;1999;
2401;Ten Boer;2000;
2402;Ten Boer;2001;
2403;Ten Boer;2002;
2404;Ten Boer;2003;
2405;Ten Boer;2004;
2406;Ten Boer;2005;
2407;Ten Boer;2006;
2408;Ten Boer;2007;
2409;Ten Boer;2008;
2410;Ten Boer;2009;10.0
2411;Ten Boer;2010;15.0
2412;Ten Boer;2011;15.0
2413;Ten Boer;2012;10.0
2414;Ten Boer;2013;10.0
2415;Ten Boer;2014;10.0
2416;Ten Boer;2015;10.0
2417;Ten Boer;2016;15.0
2418;Ten Boer;2017;15.0
2419;Ten Boer;2018;10.0
2420;Ten Boer;2019;
2421;Ten Boer;2020;
2422;Ten Boer;2021;
2423;Ten Boer;2022;
2424;Ten Boer;2023;
2425;Bolsward;1999;
2426;Bolsward;2000;
2427;Bolsward;2001;
2428;Bolsward;2002;
2429;Bolsward;2003;
2430;Bolsward;2004;10.0
2431;Bolsward;2005;10.0
2432;Bolsward;2006;15.0
2433;Bolsward;2007;15.0
2434;Bolsward;2008;15.0
2435;Bolsward;2009;20.0
2436;Bolsward;2010;15.0
2437;Bolsward;2011;
2438;Bolsward;2012;
2439;Bolsward;2013;
2440;Bolsward;2014;
2441;Bolsward;2015;
2442;Bolsward;2016;
2443;Bolsward;2017;
2444;Bolsward;2018;
2445;Bolsward;2019;
2446;Bolsward;2020;
2447;Bolsward;2021;
2448;Bolsward;2022;
2449;Bolsward;2023;
2450;Borculo;1999;
2451;Borculo;2000;
2452;Borculo;2001;10.0
2453;Borculo;2002;10.0
2454;Borculo;2003;10.0
2455;Borculo;2004;10.0
2456;Borculo;2005;
2457;Borculo;2006;
2458;Borculo;2007;
2459;Borculo;2008;
2460;Borculo;2009;
2461;Borculo;2010;
2462;Borculo;2011;
2463;Borculo;2012;
2464;Borculo;2013;
2465;Borculo;2014;
2466;Borculo;2015;
2467;Borculo;2016;
2468;Borculo;2017;
2469;Borculo;2018;
2470;Borculo;2019;
2471;Borculo;2020;
2472;Borculo;2021;
2473;Borculo;2022;
2474;Borculo;2023;
2475;Borger-Odoorn;1999;
2476;Borger-Odoorn;2000;10.0
2477;Borger-Odoorn;2001;35.0
2478;Borger-Odoorn;2002;45.0
2479;Borger-Odoorn;2003;40.0
2480;Borger-Odoorn;2004;45.0
2481;Borger-Odoorn;2005;55.0
2482;Borger-Odoorn;2006;55.0
2483;Borger-Odoorn;2007;65.0
2484;Borger-Odoorn;2008;60.0
2485;Borger-Odoorn;2009;65.0
2486;Borger-Odoorn;2010;60.0
2487;Borger-Odoorn;2011;75.0
2488;Borger-Odoorn;2012;90.0
2489;Borger-Odoorn;2013;105.0
2490;Borger-Odoorn;2014;95.0
2491;Borger-Odoorn;2015;105.0
2492;Borger-Odoorn;2016;90.0
2493;Borger-Odoorn;2017;85.0
2494;Borger-Odoorn;2018;65.0
2495;Borger-Odoorn;2019;55.0
2496;Borger-Odoorn;2020;35.0
2497;Borger-Odoorn;2021;20.0
2498;Borger-Odoorn;2022;20.0
2499;Borger-Odoorn;2023;15.0
2500;Born;1999;10.0
2501;Born;2000;10.0
2502;Born;2001;
2503;Born;2002;
2504;Born;2003;
2505;Born;2004;
2506;Born;2005;
2507;Born;2006;
2508;Born;2007;
2509;Born;2008;
2510;Born;2009;
2511;Born;2010;
2512;Born;2011;
2513;Born;2012;
2514;Born;2013;
2515;Born;2014;
2516;Born;2015;
2517;Born;2016;
2518;Born;2017;
2519;Born;2018;
2520;Born;2019;
2521;Born;2020;
2522;Born;2021;
2523;Born;2022;
2524;Born;2023;
2525;Borne;1999;10.0
2526;Borne;2000;20.0
2527;Borne;2001;20.0
2528;Borne;2002;25.0
2529;Borne;2003;20.0
2530;Borne;2004;20.0
2531;Borne;2005;25.0
2532;Borne;2006;35.0
2533;Borne;2007;40.0
2534;Borne;2008;40.0
2535;Borne;2009;40.0
2536;Borne;2010;35.0
2537;Borne;2011;40.0
2538;Borne;2012;40.0
2539;Borne;2013;45.0
2540;Borne;2014;50.0
2541;Borne;2015;50.0
2542;Borne;2016;50.0
2543;Borne;2017;45.0
2544;Borne;2018;40.0
2545;Borne;2019;30.0
2546;Borne;2020;20.0
2547;Borne;2021;15.0
2548;Borne;2022;15.0
2549;Borne;2023;10.0
2550;Borsele;1999;10.0
2551;Borsele;2000;15.0
2552;Borsele;2001;15.0
2553;Borsele;2002;15.0
2554;Borsele;2003;25.0
2555;Borsele;2004;15.0
2556;Borsele;2005;20.0
2557;Borsele;2006;20.0
2558;Borsele;2007;25.0
2559;Borsele;2008;30.0
2560;Borsele;2009;35.0
2561;Borsele;2010;40.0
2562;Borsele;2011;45.0
2563;Borsele;2012;60.0
2564;Borsele;2013;60.0
2565;Borsele;2014;45.0
2566;Borsele;2015;35.0
2567;Borsele;2016;40.0
2568;Borsele;2017;40.0
2569;Borsele;2018;30.0
2570;Borsele;2019;20.0
2571;Borsele;2020;10.0
2572;Borsele;2021;
2573;Borsele;2022;
2574;Borsele;2023;
2575;Boskoop;1999;
2576;Boskoop;2000;
2577;Boskoop;2001;
2578;Boskoop;2002;
2579;Boskoop;2003;
2580;Boskoop;2004;
2581;Boskoop;2005;
2582;Boskoop;2006;15.0
2583;Boskoop;2007;15.0
2584;Boskoop;2008;15.0
2585;Boskoop;2009;20.0
2586;Boskoop;2010;20.0
2587;Boskoop;2011;30.0
2588;Boskoop;2012;30.0
2589;Boskoop;2013;30.0
2590;Boskoop;2014;
2591;Boskoop;2015;
2592;Boskoop;2016;
2593;Boskoop;2017;
2594;Boskoop;2018;
2595;Boskoop;2019;
2596;Boskoop;2020;
2597;Boskoop;2021;
2598;Boskoop;2022;
2599;Boskoop;2023;
2600;Boxmeer;1999;
2601;Boxmeer;2000;15.0
2602;Boxmeer;2001;25.0
2603;Boxmeer;2002;30.0
2604;Boxmeer;2003;35.0
2605;Boxmeer;2004;40.0
2606;Boxmeer;2005;40.0
2607;Boxmeer;2006;40.0
2608;Boxmeer;2007;40.0
2609;Boxmeer;2008;35.0
2610;Boxmeer;2009;30.0
2611;Boxmeer;2010;25.0
2612;Boxmeer;2011;25.0
2613;Boxmeer;2012;30.0
2614;Boxmeer;2013;30.0
2615;Boxmeer;2014;30.0
2616;Boxmeer;2015;35.0
2617;Boxmeer;2016;40.0
2618;Boxmeer;2017;30.0
2619;Boxmeer;2018;20.0
2620;Boxmeer;2019;15.0
2621;Boxmeer;2020;10.0
2622;Boxmeer;2021;
2623;Boxmeer;2022;
2624;Boxmeer;2023;
2625;Boxtel;1999;15.0
2626;Boxtel;2000;25.0
2627;Boxtel;2001;25.0
2628;Boxtel;2002;30.0
2629;Boxtel;2003;45.0
2630;Boxtel;2004;60.0
2631;Boxtel;2005;60.0
2632;Boxtel;2006;60.0
2633;Boxtel;2007;40.0
2634;Boxtel;2008;30.0
2635;Boxtel;2009;20.0
2636;Boxtel;2010;25.0
2637;Boxtel;2011;20.0
2638;Boxtel;2012;25.0
2639;Boxtel;2013;20.0
2640;Boxtel;2014;25.0
2641;Boxtel;2015;30.0
2642;Boxtel;2016;25.0
2643;Boxtel;2017;25.0
2644;Boxtel;2018;20.0
2645;Boxtel;2019;15.0
2646;Boxtel;2020;10.0
2647;Boxtel;2021;10.0
2648;Boxtel;2022;10.0
2649;Boxtel;2023;
2650;Brakel;1999;
2651;Brakel;2000;
2652;Brakel;2001;
2653;Brakel;2002;
2654;Brakel;2003;
2655;Brakel;2004;
2656;Brakel;2005;
2657;Brakel;2006;
2658;Brakel;2007;
2659;Brakel;2008;
2660;Brakel;2009;
2661;Brakel;2010;
2662;Brakel;2011;
2663;Brakel;2012;
2664;Brakel;2013;
2665;Brakel;2014;
2666;Brakel;2015;
2667;Brakel;2016;
2668;Brakel;2017;
2669;Brakel;2018;
2670;Brakel;2019;
2671;Brakel;2020;
2672;Brakel;2021;
2673;Brakel;2022;
2674;Brakel;2023;
2675;Breda;1999;80.0
2676;Breda;2000;185.0
2677;Breda;2001;275.0
2678;Breda;2002;360.0
2679;Breda;2003;405.0
2680;Breda;2004;490.0
2681;Breda;2005;555.0
2682;Breda;2006;590.0
2683;Breda;2007;675.0
2684;Breda;2008;610.0
2685;Breda;2009;550.0
2686;Breda;2010;605.0
2687;Breda;2011;655.0
2688;Breda;2012;665.0
2689;Breda;2013;665.0
2690;Breda;2014;530.0
2691;Breda;2015;405.0
2692;Breda;2016;305.0
2693;Breda;2017;225.0
2694;Breda;2018;170.0
2695;Breda;2019;115.0
2696;Breda;2020;100.0
2697;Breda;2021;95.0
2698;Breda;2022;85.0
2699;Breda;2023;80.0
2700;Brederwiede;1999;10.0
2701;Brederwiede;2000;20.0
2702;Brederwiede;2001;
2703;Brederwiede;2002;
2704;Brederwiede;2003;
2705;Brederwiede;2004;
2706;Brederwiede;2005;
2707;Brederwiede;2006;
2708;Brederwiede;2007;
2709;Brederwiede;2008;
2710;Brederwiede;2009;
2711;Brederwiede;2010;
2712;Brederwiede;2011;
2713;Brederwiede;2012;
2714;Brederwiede;2013;
2715;Brederwiede;2014;
2716;Brederwiede;2015;
2717;Brederwiede;2016;
2718;Brederwiede;2017;
2719;Brederwiede;2018;
2720;Brederwiede;2019;
2721;Brederwiede;2020;
2722;Brederwiede;2021;
2723;Brederwiede;2022;
2724;Brederwiede;2023;
2725;Breukelen;1999;
2726;Breukelen;2000;
2727;Breukelen;2001;
2728;Breukelen;2002;
2729;Breukelen;2003;
2730;Breukelen;2004;
2731;Breukelen;2005;15.0
2732;Breukelen;2006;10.0
2733;Breukelen;2007;10.0
2734;Breukelen;2008;
2735;Breukelen;2009;
2736;Breukelen;2010;
2737;Breukelen;2011;
2738;Breukelen;2012;
2739;Breukelen;2013;
2740;Breukelen;2014;
2741;Breukelen;2015;
2742;Breukelen;2016;
2743;Breukelen;2017;
2744;Breukelen;2018;
2745;Breukelen;2019;
2746;Breukelen;2020;
2747;Breukelen;2021;
2748;Breukelen;2022;
2749;Breukelen;2023;
2750;Brielle;1999;
2751;Brielle;2000;
2752;Brielle;2001;
2753;Brielle;2002;
2754;Brielle;2003;10.0
2755;Brielle;2004;
2756;Brielle;2005;15.0
2757;Brielle;2006;20.0
2758;Brielle;2007;20.0
2759;Brielle;2008;15.0
2760;Brielle;2009;15.0
2761;Brielle;2010;20.0
2762;Brielle;2011;20.0
2763;Brielle;2012;30.0
2764;Brielle;2013;35.0
2765;Brielle;2014;25.0
2766;Brielle;2015;15.0
2767;Brielle;2016;15.0
2768;Brielle;2017;15.0
2769;Brielle;2018;15.0
2770;Brielle;2019;10.0
2771;Brielle;2020;
2772;Brielle;2021;10.0
2773;Brielle;2022;
2774;Brielle;2023;
2775;Broekhuizen;1999;
2776;Broekhuizen;2000;
2777;Broekhuizen;2001;
2778;Broekhuizen;2002;
2779;Broekhuizen;2003;
2780;Broekhuizen;2004;
2781;Broekhuizen;2005;
2782;Broekhuizen;2006;
2783;Broekhuizen;2007;
2784;Broekhuizen;2008;
2785;Broekhuizen;2009;
2786;Broekhuizen;2010;
2787;Broekhuizen;2011;
2788;Broekhuizen;2012;
2789;Broekhuizen;2013;
2790;Broekhuizen;2014;
2791;Broekhuizen;2015;
2792;Broekhuizen;2016;
2793;Broekhuizen;2017;
2794;Broekhuizen;2018;
2795;Broekhuizen;2019;
2796;Broekhuizen;2020;
2797;Broekhuizen;2021;
2798;Broekhuizen;2022;
2799;Broekhuizen;2023;
2800;Bronckhorst;1999;
2801;Bronckhorst;2000;
2802;Bronckhorst;2001;
2803;Bronckhorst;2002;
2804;Bronckhorst;2003;
2805;Bronckhorst;2004;
2806;Bronckhorst;2005;30.0
2807;Bronckhorst;2006;45.0
2808;Bronckhorst;2007;55.0
2809;Bronckhorst;2008;45.0
2810;Bronckhorst;2009;40.0
2811;Bronckhorst;2010;25.0
2812;Bronckhorst;2011;30.0
2813;Bronckhorst;2012;55.0
2814;Bronckhorst;2013;70.0
2815;Bronckhorst;2014;70.0
2816;Bronckhorst;2015;60.0
2817;Bronckhorst;2016;50.0
2818;Bronckhorst;2017;45.0
2819;Bronckhorst;2018;45.0
2820;Bronckhorst;2019;35.0
2821;Bronckhorst;2020;25.0
2822;Bronckhorst;2021;15.0
2823;Bronckhorst;2022;10.0
2824;Bronckhorst;2023;
2825;Brummen;1999;
2826;Brummen;2000;15.0
2827;Brummen;2001;20.0
2828;Brummen;2002;25.0
2829;Brummen;2003;25.0
2830;Brummen;2004;40.0
2831;Brummen;2005;45.0
2832;Brummen;2006;40.0
2833;Brummen;2007;40.0
2834;Brummen;2008;30.0
2835;Brummen;2009;20.0
2836;Brummen;2010;20.0
2837;Brummen;2011;15.0
