ID;ArableCrops;Regions;Periods;AreaUnderCultivation_1;HarvestedArea_2;GrossYieldPerHa_3;GrossYieldTotal_4
8255;Hemp;West-Nederland (LD);1999;4.0;4.0;8.5;34.0
8256;Hemp;West-Nederland (LD);2000;0.0;0.0;5.9;1.0
8257;Hemp;West-Nederland (LD);2001;4.0;;;
8258;Hemp;West-Nederland (LD);2002;;;;
8259;Hemp;West-Nederland (LD);2003;2.0;2.0;7.3;14.0
8260;Hemp;West-Nederland (LD);2004;;;;
8261;Hemp;West-Nederland (LD);2005;18.0;;;
8262;Hemp;West-Nederland (LD);2006;3.0;;;
8263;Hemp;West-Nederland (LD);2007;7.0;7.0;;
8264;Hemp;West-Nederland (LD);2008;3.0;;;
8265;Hemp;West-Nederland (LD);2009;1.0;;;
8266;Hemp;West-Nederland (LD);2010;1.0;1.0;5.6;4.0
8267;Hemp;West-Nederland (LD);2011;15.0;15.0;6.9;104.0
8268;Hemp;West-Nederland (LD);2012;7.0;7.0;8.0;54.0
8269;Hemp;West-Nederland (LD);2013;11.0;11.0;8.0;87.0
8270;Hemp;West-Nederland (LD);2014;8.0;8.0;8.0;62.0
8271;Hemp;West-Nederland (LD);2015;4.0;4.0;7.2;25.0
8272;Hemp;West-Nederland (LD);2016;0.0;;;
8273;Hemp;West-Nederland (LD);2017;;;;
8274;Hemp;West-Nederland (LD);2018;1.0;1.0;7.7;10.0
8275;Hemp;West-Nederland (LD);2019;;;;
8276;Hemp;West-Nederland (LD);2020;74.0;74.0;7.0;520.0
8277;Hemp;West-Nederland (LD);2021;8.0;8.0;7.8;64.0
8278;Hemp;West-Nederland (LD);2022;5.0;5.0;8.4;40.0
8279;Hemp;West-Nederland (LD);2023;30.0;;;
8280;Hemp;Zuid-Nederland (LD);1994;;;;
8281;Hemp;Zuid-Nederland (LD);1995;;;;
8282;Hemp;Zuid-Nederland (LD);1996;;;;
8283;Hemp;Zuid-Nederland (LD);1997;87.0;87.0;8.0;694.0
8284;Hemp;Zuid-Nederland (LD);1998;84.0;;;
8285;Hemp;Zuid-Nederland (LD);1999;67.0;67.0;8.5;568.0
8286;Hemp;Zuid-Nederland (LD);2000;114.0;114.0;5.9;670.0
8287;Hemp;Zuid-Nederland (LD);2001;112.0;;;
8288;Hemp;Zuid-Nederland (LD);2002;87.0;;;
8289;Hemp;Zuid-Nederland (LD);2003;61.0;60.0;7.3;441.0
8290;Hemp;Zuid-Nederland (LD);2004;1.0;;;
8291;Hemp;Zuid-Nederland (LD);2005;33.0;;;
8292;Hemp;Zuid-Nederland (LD);2006;4.0;;;
8293;Hemp;Zuid-Nederland (LD);2007;35.0;35.0;;
8294;Hemp;Zuid-Nederland (LD);2008;51.0;;;
8295;Hemp;Zuid-Nederland (LD);2009;63.0;;;
8296;Hemp;Zuid-Nederland (LD);2010;89.0;89.0;5.6;500.0
8297;Hemp;Zuid-Nederland (LD);2011;144.0;144.0;6.9;990.0
8298;Hemp;Zuid-Nederland (LD);2012;148.0;148.0;8.0;1186.0
8299;Hemp;Zuid-Nederland (LD);2013;113.0;113.0;8.0;902.0
8300;Hemp;Zuid-Nederland (LD);2014;113.0;113.0;8.0;903.0
8301;Hemp;Zuid-Nederland (LD);2015;147.0;147.0;7.2;1054.0
8302;Hemp;Zuid-Nederland (LD);2016;156.0;156.0;7.7;1202.0
8303;Hemp;Zuid-Nederland (LD);2017;101.0;57.0;7.5;424.0
8304;Hemp;Zuid-Nederland (LD);2018;111.0;104.0;7.7;800.0
8305;Hemp;Zuid-Nederland (LD);2019;74.0;74.0;7.5;552.0
8306;Hemp;Zuid-Nederland (LD);2020;83.0;83.0;7.0;581.0
8307;Hemp;Zuid-Nederland (LD);2021;54.0;54.0;7.8;424.0
8308;Hemp;Zuid-Nederland (LD);2022;32.0;32.0;8.4;266.0
8309;Hemp;Zuid-Nederland (LD);2023;177.0;;;
8310;Hemp;Groningen (PV);1994;;;;
8311;Hemp;Groningen (PV);1995;;;;
8312;Hemp;Groningen (PV);1996;;;;
8313;Hemp;Groningen (PV);1997;743.0;743.0;8.0;5947.0
8314;Hemp;Groningen (PV);1998;777.0;;;
8315;Hemp;Groningen (PV);1999;912.0;912.0;8.5;7785.0
8316;Hemp;Groningen (PV);2000;472.0;472.0;5.9;2774.0
8317;Hemp;Groningen (PV);2001;553.0;;;
8318;Hemp;Groningen (PV);2002;1142.0;;;
8319;Hemp;Groningen (PV);2003;840.0;836.0;7.5;6259.0
8320;Hemp;Groningen (PV);2004;27.0;;;
8321;Hemp;Groningen (PV);2005;43.0;;;
8322;Hemp;Groningen (PV);2006;11.0;;;
8323;Hemp;Groningen (PV);2007;86.0;86.0;;
8324;Hemp;Groningen (PV);2008;136.0;;;
8325;Hemp;Groningen (PV);2009;524.0;;;
8326;Hemp;Groningen (PV);2010;706.0;706.0;5.6;3954.0
8327;Hemp;Groningen (PV);2011;477.0;477.0;6.9;3286.0
8328;Hemp;Groningen (PV);2012;650.0;650.0;8.0;5199.0
8329;Hemp;Groningen (PV);2013;627.0;627.0;8.0;5018.0
8330;Hemp;Groningen (PV);2014;922.0;922.0;8.0;7376.0
8331;Hemp;Groningen (PV);2015;1281.0;1281.0;7.2;9158.0
8332;Hemp;Groningen (PV);2016;1423.0;1423.0;7.7;10954.0
8333;Hemp;Groningen (PV);2017;1669.0;935.0;7.5;7010.0
8334;Hemp;Groningen (PV);2018;1515.0;1421.0;7.7;10944.0
8335;Hemp;Groningen (PV);2019;1303.0;1303.0;7.5;9775.0
8336;Hemp;Groningen (PV);2020;1267.0;1267.0;7.0;8871.0
8337;Hemp;Groningen (PV);2021;1211.0;1211.0;7.8;9449.0
8338;Hemp;Groningen (PV);2022;1124.0;1131.0;8.4;9502.0
8339;Hemp;Groningen (PV);2023;913.0;;;
8340;Hemp;Fryslân (PV);1994;;;;
8341;Hemp;Fryslân (PV);1995;;;;
8342;Hemp;Fryslân (PV);1996;;;;
8343;Hemp;Fryslân (PV);1997;;;;
8344;Hemp;Fryslân (PV);1998;4.0;;;
8345;Hemp;Fryslân (PV);1999;1.0;1.0;8.5;8.0
8346;Hemp;Fryslân (PV);2000;;;;
8347;Hemp;Fryslân (PV);2001;1.0;;;
8348;Hemp;Fryslân (PV);2002;16.0;;;
8349;Hemp;Fryslân (PV);2003;;;;
8350;Hemp;Fryslân (PV);2004;;;;
8351;Hemp;Fryslân (PV);2005;;;;
8352;Hemp;Fryslân (PV);2006;;;;
8353;Hemp;Fryslân (PV);2007;;;;
8354;Hemp;Fryslân (PV);2008;44.0;;;
8355;Hemp;Fryslân (PV);2009;27.0;;;
8356;Hemp;Fryslân (PV);2010;;;;
8357;Hemp;Fryslân (PV);2011;33.0;33.0;6.9;229.0
8358;Hemp;Fryslân (PV);2012;96.0;96.0;8.0;771.0
8359;Hemp;Fryslân (PV);2013;174.0;174.0;8.0;1391.0
8360;Hemp;Fryslân (PV);2014;55.0;55.0;8.0;441.0
8361;Hemp;Fryslân (PV);2015;23.0;23.0;7.2;167.0
8362;Hemp;Fryslân (PV);2016;20.0;20.0;7.7;155.0
8363;Hemp;Fryslân (PV);2017;24.0;14.0;7.5;102.0
8364;Hemp;Fryslân (PV);2018;24.0;23.0;7.7;174.0
8365;Hemp;Fryslân (PV);2019;44.0;44.0;7.5;332.0
8366;Hemp;Fryslân (PV);2020;14.0;14.0;7.0;97.0
8367;Hemp;Fryslân (PV);2021;42.0;42.0;7.8;331.0
8368;Hemp;Fryslân (PV);2022;137.0;137.0;8.4;1153.0
8369;Hemp;Fryslân (PV);2023;348.0;;;
8370;Hemp;Drenthe (PV);1994;;;;
8371;Hemp;Drenthe (PV);1995;;;;
8372;Hemp;Drenthe (PV);1996;;;;
8373;Hemp;Drenthe (PV);1997;316.0;316.0;8.0;2529.0
8374;Hemp;Drenthe (PV);1998;108.0;;;
8375;Hemp;Drenthe (PV);1999;112.0;112.0;8.5;954.0
8376;Hemp;Drenthe (PV);2000;102.0;102.0;5.9;601.0
8377;Hemp;Drenthe (PV);2001;179.0;;;
8378;Hemp;Drenthe (PV);2002;540.0;;;
8379;Hemp;Drenthe (PV);2003;483.0;483.0;7.6;3654.0
8380;Hemp;Drenthe (PV);2004;1.0;;;
8381;Hemp;Drenthe (PV);2005;2.0;;;
8382;Hemp;Drenthe (PV);2006;1.0;;;
8383;Hemp;Drenthe (PV);2007;6.0;6.0;;
8384;Hemp;Drenthe (PV);2008;37.0;;;
8385;Hemp;Drenthe (PV);2009;275.0;;;
8386;Hemp;Drenthe (PV);2010;323.0;323.0;5.6;1810.0
8387;Hemp;Drenthe (PV);2011;204.0;204.0;6.9;1404.0
8388;Hemp;Drenthe (PV);2012;322.0;322.0;8.0;2578.0
8389;Hemp;Drenthe (PV);2013;287.0;287.0;8.0;2294.0
8390;Hemp;Drenthe (PV);2014;353.0;353.0;8.0;2828.0
8391;Hemp;Drenthe (PV);2015;361.0;361.0;7.2;2580.0
8392;Hemp;Drenthe (PV);2016;402.0;402.0;7.7;3097.0
8393;Hemp;Drenthe (PV);2017;391.0;219.0;7.5;1642.0
8394;Hemp;Drenthe (PV);2018;367.0;344.0;7.7;2650.0
8395;Hemp;Drenthe (PV);2019;361.0;361.0;7.5;2707.0
8396;Hemp;Drenthe (PV);2020;305.0;305.0;7.0;2136.0
8397;Hemp;Drenthe (PV);2021;299.0;299.0;7.8;2335.0
8398;Hemp;Drenthe (PV);2022;313.0;306.0;8.4;2570.0
8399;Hemp;Drenthe (PV);2023;329.0;;;
8400;Hemp;Overijssel (PV);1994;;;;
8401;Hemp;Overijssel (PV);1995;;;;
8402;Hemp;Overijssel (PV);1996;;;;
8403;Hemp;Overijssel (PV);1997;48.0;48.0;8.0;388.0
8404;Hemp;Overijssel (PV);1998;50.0;;;
8405;Hemp;Overijssel (PV);1999;20.0;20.0;8.5;172.0
8406;Hemp;Overijssel (PV);2000;79.0;79.0;5.9;465.0
8407;Hemp;Overijssel (PV);2001;5.0;;;
8408;Hemp;Overijssel (PV);2002;241.0;;;
8409;Hemp;Overijssel (PV);2003;28.0;28.0;7.3;202.0
8410;Hemp;Overijssel (PV);2004;;;;
8411;Hemp;Overijssel (PV);2005;;;;
8412;Hemp;Overijssel (PV);2006;;;;
8413;Hemp;Overijssel (PV);2007;1.0;1.0;;
8414;Hemp;Overijssel (PV);2008;1.0;;;
8415;Hemp;Overijssel (PV);2009;2.0;;;
8416;Hemp;Overijssel (PV);2010;9.0;9.0;5.6;49.0
8417;Hemp;Overijssel (PV);2011;7.0;7.0;6.9;50.0
8418;Hemp;Overijssel (PV);2012;19.0;19.0;8.0;156.0
8419;Hemp;Overijssel (PV);2013;38.0;38.0;8.0;305.0
8420;Hemp;Overijssel (PV);2014;120.0;120.0;8.0;958.0
8421;Hemp;Overijssel (PV);2015;166.0;166.0;7.2;1185.0
8422;Hemp;Overijssel (PV);2016;184.0;184.0;7.7;1414.0
8423;Hemp;Overijssel (PV);2017;33.0;18.0;7.5;138.0
8424;Hemp;Overijssel (PV);2018;64.0;60.0;7.7;464.0
8425;Hemp;Overijssel (PV);2019;50.0;50.0;7.5;372.0
8426;Hemp;Overijssel (PV);2020;50.0;50.0;7.0;349.0
8427;Hemp;Overijssel (PV);2021;54.0;54.0;7.8;419.0
8428;Hemp;Overijssel (PV);2022;31.0;31.0;8.4;258.0
8429;Hemp;Overijssel (PV);2023;45.0;;;
8430;Hemp;Flevoland (PV);1994;;;;
8431;Hemp;Flevoland (PV);1995;;;;
8432;Hemp;Flevoland (PV);1996;;;;
8433;Hemp;Flevoland (PV);1997;9.0;9.0;8.0;73.0
8434;Hemp;Flevoland (PV);1998;14.0;;;
8435;Hemp;Flevoland (PV);1999;;;;
8436;Hemp;Flevoland (PV);2000;;;;
8437;Hemp;Flevoland (PV);2001;25.0;;;
8438;Hemp;Flevoland (PV);2002;;;;
8439;Hemp;Flevoland (PV);2003;;;;
8440;Hemp;Flevoland (PV);2004;;;;
8441;Hemp;Flevoland (PV);2005;1.0;;;
8442;Hemp;Flevoland (PV);2006;1.0;;;
8443;Hemp;Flevoland (PV);2007;0.0;0.0;;
8444;Hemp;Flevoland (PV);2008;0.0;;;
8445;Hemp;Flevoland (PV);2009;0.0;;;
8446;Hemp;Flevoland (PV);2010;;;;
8447;Hemp;Flevoland (PV);2011;;;;
8448;Hemp;Flevoland (PV);2012;;;;
8449;Hemp;Flevoland (PV);2013;5.0;5.0;8.0;43.0
8450;Hemp;Flevoland (PV);2014;16.0;16.0;8.0;129.0
8451;Hemp;Flevoland (PV);2015;4.0;4.0;7.2;28.0
8452;Hemp;Flevoland (PV);2016;;;;
8453;Hemp;Flevoland (PV);2017;;;;
8454;Hemp;Flevoland (PV);2018;;;7.7;
8455;Hemp;Flevoland (PV);2019;;;;
8456;Hemp;Flevoland (PV);2020;1.0;1.0;7.0;7.0
8457;Hemp;Flevoland (PV);2021;;0.0;7.8;0.0
8458;Hemp;Flevoland (PV);2022;13.0;13.0;8.4;110.0
8459;Hemp;Flevoland (PV);2023;17.0;;;
8460;Hemp;Gelderland (PV);1994;;;;
8461;Hemp;Gelderland (PV);1995;;;;
8462;Hemp;Gelderland (PV);1996;;;;
8463;Hemp;Gelderland (PV);1997;45.0;45.0;8.0;361.0
8464;Hemp;Gelderland (PV);1998;35.0;;;
8465;Hemp;Gelderland (PV);1999;34.0;34.0;8.5;287.0
8466;Hemp;Gelderland (PV);2000;24.0;24.0;5.9;141.0
8467;Hemp;Gelderland (PV);2001;103.0;;;
8468;Hemp;Gelderland (PV);2002;52.0;;;
8469;Hemp;Gelderland (PV);2003;46.0;46.0;7.3;334.0
8470;Hemp;Gelderland (PV);2004;2.0;;;
8471;Hemp;Gelderland (PV);2005;3.0;;;
8472;Hemp;Gelderland (PV);2006;6.0;;;
8473;Hemp;Gelderland (PV);2007;;;;
8474;Hemp;Gelderland (PV);2008;7.0;;;
8475;Hemp;Gelderland (PV);2009;;;;
8476;Hemp;Gelderland (PV);2010;14.0;14.0;5.6;80.0
8477;Hemp;Gelderland (PV);2011;10.0;10.0;6.9;69.0
8478;Hemp;Gelderland (PV);2012;31.0;31.0;8.0;244.0
8479;Hemp;Gelderland (PV);2013;29.0;29.0;8.0;232.0
8480;Hemp;Gelderland (PV);2014;46.0;46.0;8.0;369.0
8481;Hemp;Gelderland (PV);2015;56.0;56.0;7.2;399.0
8482;Hemp;Gelderland (PV);2016;77.0;77.0;7.7;596.0
8483;Hemp;Gelderland (PV);2017;53.0;30.0;7.5;223.0
8484;Hemp;Gelderland (PV);2018;39.0;37.0;7.7;281.0
8485;Hemp;Gelderland (PV);2019;45.0;45.0;7.5;337.0
8486;Hemp;Gelderland (PV);2020;32.0;32.0;7.0;225.0
8487;Hemp;Gelderland (PV);2021;33.0;33.0;7.8;259.0
8488;Hemp;Gelderland (PV);2022;29.0;29.0;8.4;242.0
8489;Hemp;Gelderland (PV);2023;120.0;;;
8490;Hemp;Utrecht (PV);1994;;;;
8491;Hemp;Utrecht (PV);1995;;;;
8492;Hemp;Utrecht (PV);1996;;;;
8493;Hemp;Utrecht (PV);1997;;;;
8494;Hemp;Utrecht (PV);1998;8.0;;;
8495;Hemp;Utrecht (PV);1999;;;;
8496;Hemp;Utrecht (PV);2000;;;;
8497;Hemp;Utrecht (PV);2001;;;;
8498;Hemp;Utrecht (PV);2002;;;;
8499;Hemp;Utrecht (PV);2003;2.0;2.0;7.3;14.0
8500;Hemp;Utrecht (PV);2004;;;;
8501;Hemp;Utrecht (PV);2005;;;;
8502;Hemp;Utrecht (PV);2006;;;;
8503;Hemp;Utrecht (PV);2007;;;;
8504;Hemp;Utrecht (PV);2008;;;;
8505;Hemp;Utrecht (PV);2009;;;;
8506;Hemp;Utrecht (PV);2010;;;;
8507;Hemp;Utrecht (PV);2011;4.0;4.0;6.9;27.0
8508;Hemp;Utrecht (PV);2012;;;;
8509;Hemp;Utrecht (PV);2013;4.0;4.0;8.0;31.0
8510;Hemp;Utrecht (PV);2014;;;;
8511;Hemp;Utrecht (PV);2015;4.0;4.0;7.2;25.0
8512;Hemp;Utrecht (PV);2016;;;;
8513;Hemp;Utrecht (PV);2017;;;;
8514;Hemp;Utrecht (PV);2018;;;7.7;
8515;Hemp;Utrecht (PV);2019;;;;
8516;Hemp;Utrecht (PV);2020;1.0;1.0;7.0;8.0
8517;Hemp;Utrecht (PV);2021;1.0;1.0;7.8;9.0
8518;Hemp;Utrecht (PV);2022;;;;
8519;Hemp;Utrecht (PV);2023;20.0;;;
8520;Hemp;Noord-Holland (PV);1994;;;;
8521;Hemp;Noord-Holland (PV);1995;;;;
8522;Hemp;Noord-Holland (PV);1996;;;;
8523;Hemp;Noord-Holland (PV);1997;;;;
8524;Hemp;Noord-Holland (PV);1998;;;;
8525;Hemp;Noord-Holland (PV);1999;;;;
8526;Hemp;Noord-Holland (PV);2000;;;;
8527;Hemp;Noord-Holland (PV);2001;;;;
8528;Hemp;Noord-Holland (PV);2002;;;;
8529;Hemp;Noord-Holland (PV);2003;;;;
8530;Hemp;Noord-Holland (PV);2004;;;;
8531;Hemp;Noord-Holland (PV);2005;;;;
8532;Hemp;Noord-Holland (PV);2006;;;;
8533;Hemp;Noord-Holland (PV);2007;1.0;1.0;;
8534;Hemp;Noord-Holland (PV);2008;;;;
8535;Hemp;Noord-Holland (PV);2009;1.0;;;
8536;Hemp;Noord-Holland (PV);2010;;;;
8537;Hemp;Noord-Holland (PV);2011;4.0;4.0;6.9;25.0
8538;Hemp;Noord-Holland (PV);2012;3.0;3.0;8.0;25.0
8539;Hemp;Noord-Holland (PV);2013;5.0;5.0;8.0;38.0
8540;Hemp;Noord-Holland (PV);2014;4.0;4.0;8.0;32.0
8541;Hemp;Noord-Holland (PV);2015;;;;
8542;Hemp;Noord-Holland (PV);2016;;;;
8543;Hemp;Noord-Holland (PV);2017;;;;
8544;Hemp;Noord-Holland (PV);2018;;;7.7;
8545;Hemp;Noord-Holland (PV);2019;;;;
8546;Hemp;Noord-Holland (PV);2020;;;;
8547;Hemp;Noord-Holland (PV);2021;;;;
8548;Hemp;Noord-Holland (PV);2022;3.0;3.0;8.4;26.0
8549;Hemp;Noord-Holland (PV);2023;5.0;;;
8550;Hemp;Zuid-Holland (PV);1994;;;;
8551;Hemp;Zuid-Holland (PV);1995;;;;
8552;Hemp;Zuid-Holland (PV);1996;;;;
8553;Hemp;Zuid-Holland (PV);1997;;;;
8554;Hemp;Zuid-Holland (PV);1998;3.0;;;
8555;Hemp;Zuid-Holland (PV);1999;0.0;0.0;8.5;2.0
8556;Hemp;Zuid-Holland (PV);2000;0.0;0.0;5.9;1.0
8557;Hemp;Zuid-Holland (PV);2001;3.0;;;
8558;Hemp;Zuid-Holland (PV);2002;;;;
8559;Hemp;Zuid-Holland (PV);2003;;;;
8560;Hemp;Zuid-Holland (PV);2004;;;;
8561;Hemp;Zuid-Holland (PV);2005;;;;
8562;Hemp;Zuid-Holland (PV);2006;3.0;;;
8563;Hemp;Zuid-Holland (PV);2007;1.0;1.0;;
8564;Hemp;Zuid-Holland (PV);2008;1.0;;;
8565;Hemp;Zuid-Holland (PV);2009;;;;
8566;Hemp;Zuid-Holland (PV);2010;;;;
8567;Hemp;Zuid-Holland (PV);2011;2.0;2.0;6.9;15.0
8568;Hemp;Zuid-Holland (PV);2012;2.0;2.0;8.0;19.0
8569;Hemp;Zuid-Holland (PV);2013;2.0;2.0;8.0;18.0
8570;Hemp;Zuid-Holland (PV);2014;4.0;4.0;8.0;30.0
8571;Hemp;Zuid-Holland (PV);2015;;;;
8572;Hemp;Zuid-Holland (PV);2016;;;;
8573;Hemp;Zuid-Holland (PV);2017;;;;
8574;Hemp;Zuid-Holland (PV);2018;1.0;1.0;7.7;10.0
8575;Hemp;Zuid-Holland (PV);2019;;;;
8576;Hemp;Zuid-Holland (PV);2020;73.0;73.0;7.0;512.0
8577;Hemp;Zuid-Holland (PV);2021;3.0;3.0;7.8;22.0
8578;Hemp;Zuid-Holland (PV);2022;;;;
8579;Hemp;Zuid-Holland (PV);2023;0.0;;;
8580;Hemp;Zeeland (PV);1994;;;;
8581;Hemp;Zeeland (PV);1995;;;;
8582;Hemp;Zeeland (PV);1996;;;;
8583;Hemp;Zeeland (PV);1997;;;;
8584;Hemp;Zeeland (PV);1998;;;;
8585;Hemp;Zeeland (PV);1999;4.0;4.0;8.5;32.0
8586;Hemp;Zeeland (PV);2000;;;;
8587;Hemp;Zeeland (PV);2001;0.0;;;
8588;Hemp;Zeeland (PV);2002;;;;
8589;Hemp;Zeeland (PV);2003;;;;
8590;Hemp;Zeeland (PV);2004;;;;
8591;Hemp;Zeeland (PV);2005;18.0;;;
8592;Hemp;Zeeland (PV);2006;;;;
8593;Hemp;Zeeland (PV);2007;5.0;5.0;;
8594;Hemp;Zeeland (PV);2008;2.0;;;
8595;Hemp;Zeeland (PV);2009;;;;
8596;Hemp;Zeeland (PV);2010;1.0;1.0;5.6;4.0
8597;Hemp;Zeeland (PV);2011;5.0;5.0;6.9;37.0
8598;Hemp;Zeeland (PV);2012;1.0;1.0;8.0;10.0
8599;Hemp;Zeeland (PV);2013;;;;
8600;Hemp;Zeeland (PV);2014;;;;
8601;Hemp;Zeeland (PV);2015;;;;
8602;Hemp;Zeeland (PV);2016;;;;
8603;Hemp;Zeeland (PV);2017;;;;
8604;Hemp;Zeeland (PV);2018;;;7.7;
8605;Hemp;Zeeland (PV);2019;;;;
8606;Hemp;Zeeland (PV);2020;;;;
8607;Hemp;Zeeland (PV);2021;4.0;4.0;7.8;33.0
8608;Hemp;Zeeland (PV);2022;2.0;2.0;8.4;15.0
8609;Hemp;Zeeland (PV);2023;5.0;;;
8610;Hemp;Noord-Brabant (PV);1994;;;;
8611;Hemp;Noord-Brabant (PV);1995;;;;
8612;Hemp;Noord-Brabant (PV);1996;;;;
8613;Hemp;Noord-Brabant (PV);1997;87.0;87.0;8.0;694.0
8614;Hemp;Noord-Brabant (PV);1998;84.0;;;
8615;Hemp;Noord-Brabant (PV);1999;67.0;67.0;8.5;568.0
8616;Hemp;Noord-Brabant (PV);2000;114.0;114.0;5.9;670.0
8617;Hemp;Noord-Brabant (PV);2001;108.0;;;
8618;Hemp;Noord-Brabant (PV);2002;87.0;;;
8619;Hemp;Noord-Brabant (PV);2003;61.0;60.0;7.3;441.0
8620;Hemp;Noord-Brabant (PV);2004;1.0;;;
8621;Hemp;Noord-Brabant (PV);2005;33.0;;;
8622;Hemp;Noord-Brabant (PV);2006;4.0;;;
8623;Hemp;Noord-Brabant (PV);2007;33.0;33.0;;
8624;Hemp;Noord-Brabant (PV);2008;51.0;;;
8625;Hemp;Noord-Brabant (PV);2009;63.0;;;
8626;Hemp;Noord-Brabant (PV);2010;89.0;89.0;5.6;500.0
8627;Hemp;Noord-Brabant (PV);2011;139.0;139.0;6.9;956.0
8628;Hemp;Noord-Brabant (PV);2012;145.0;145.0;8.0;1163.0
8629;Hemp;Noord-Brabant (PV);2013;107.0;107.0;8.0;858.0
8630;Hemp;Noord-Brabant (PV);2014;108.0;108.0;8.0;863.0
8631;Hemp;Noord-Brabant (PV);2015;140.0;140.0;7.2;1003.0
8632;Hemp;Noord-Brabant (PV);2016;152.0;152.0;7.7;1170.0
8633;Hemp;Noord-Brabant (PV);2017;101.0;57.0;7.5;424.0
8634;Hemp;Noord-Brabant (PV);2018;110.0;103.0;7.7;797.0
8635;Hemp;Noord-Brabant (PV);2019;74.0;74.0;7.5;552.0
8636;Hemp;Noord-Brabant (PV);2020;83.0;83.0;7.0;581.0
8637;Hemp;Noord-Brabant (PV);2021;51.0;51.0;7.8;397.0
8638;Hemp;Noord-Brabant (PV);2022;28.0;28.0;8.4;234.0
8639;Hemp;Noord-Brabant (PV);2023;121.0;;;
8640;Hemp;Limburg (PV);1994;;;;
8641;Hemp;Limburg (PV);1995;;;;
8642;Hemp;Limburg (PV);1996;;;;
8643;Hemp;Limburg (PV);1997;;;;
8644;Hemp;Limburg (PV);1998;;;;
8645;Hemp;Limburg (PV);1999;;;;
8646;Hemp;Limburg (PV);2000;;;;
8647;Hemp;Limburg (PV);2001;4.0;;;
8648;Hemp;Limburg (PV);2002;;;;
8649;Hemp;Limburg (PV);2003;;;;
8650;Hemp;Limburg (PV);2004;;;;
8651;Hemp;Limburg (PV);2005;;;;
8652;Hemp;Limburg (PV);2006;;;;
8653;Hemp;Limburg (PV);2007;2.0;2.0;;
8654;Hemp;Limburg (PV);2008;;;;
8655;Hemp;Limburg (PV);2009;;;;
8656;Hemp;Limburg (PV);2010;;;;
8657;Hemp;Limburg (PV);2011;5.0;5.0;6.9;34.0
8658;Hemp;Limburg (PV);2012;3.0;3.0;8.0;24.0
8659;Hemp;Limburg (PV);2013;5.0;5.0;8.0;44.0
8660;Hemp;Limburg (PV);2014;5.0;5.0;8.0;40.0
8661;Hemp;Limburg (PV);2015;7.0;7.0;7.2;51.0
8662;Hemp;Limburg (PV);2016;4.0;4.0;7.7;31.0
8663;Hemp;Limburg (PV);2017;;;;
8664;Hemp;Limburg (PV);2018;0.0;0.0;7.7;4.0
8665;Hemp;Limburg (PV);2019;;;;
8666;Hemp;Limburg (PV);2020;;;;
8667;Hemp;Limburg (PV);2021;4.0;4.0;7.8;28.0
8668;Hemp;Limburg (PV);2022;4.0;4.0;8.4;33.0
8669;Hemp;Limburg (PV);2023;56.0;;;
8670;Potatoes (total);Nederland;1994;171026.0;170019.0;41.7;7088427.0
8671;Potatoes (total);Nederland;1995;179300.0;179178.0;41.0;7340424.0
8672;Potatoes (total);Nederland;1996;185225.0;185203.0;43.5;8055639.0
8673;Potatoes (total);Nederland;1997;179903.0;179894.0;44.3;7972667.0
8674;Potatoes (total);Nederland;1998;181302.0;126837.0;41.5;5263507.0
8675;Potatoes (total);Nederland;1999;179805.0;179519.0;45.8;8221048.0
8676;Potatoes (total);Nederland;2000;180200.0;174929.0;46.5;8126799.0
8677;Potatoes (total);Nederland;2001;163934.0;161665.0;43.4;7015253.0
8678;Potatoes (total);Nederland;2002;165157.0;164308.0;44.8;7362738.0
8679;Potatoes (total);Nederland;2003;158644.0;158518.0;40.8;6468762.0
8680;Potatoes (total);Nederland;2004;163905.0;162821.0;46.0;7487652.0
8681;Potatoes (total);Nederland;2005;155784.0;155558.0;43.6;6776860.0
8682;Potatoes (total);Nederland;2006;156499.0;155825.0;40.0;6239648.0
8683;Potatoes (total);Nederland;2007;157174.0;156899.0;43.7;6859727.0
8684;Potatoes (total);Nederland;2008;151869.0;151865.0;46.0;6992690.0
8685;Potatoes (total);Nederland;2009;155233.0;154971.0;46.3;7180981.0
8686;Potatoes (total);Nederland;2010;158213.0;156969.0;43.6;6843529.0
8687;Potatoes (total);Nederland;2011;159686.0;159233.0;46.1;7333472.0
8688;Potatoes (total);Nederland;2012;149932.0;149770.0;45.2;6765618.0
8689;Potatoes (total);Nederland;2013;155822.0;155822.0;42.2;6576860.0
8690;Potatoes (total);Nederland;2014;156252.0;155502.0;45.7;7100258.0
8691;Potatoes (total);Nederland;2015;156511.0;155661.0;42.7;6651692.0
8692;Potatoes (total);Nederland;2016;157900.0;155594.0;42.0;6534338.0
8693;Potatoes (total);Nederland;2017;162671.0;160791.0;46.0;7391881.0
8694;Potatoes (total);Nederland;2018;164973.0;164597.0;36.6;6025365.0
8695;Potatoes (total);Nederland;2019;167523.0;165733.0;42.0;6961230.0
8696;Potatoes (total);Nederland;2020;165621.0;164504.0;42.7;7020062.0
8697;Potatoes (total);Nederland;2021;160302.0;159041.0;42.0;6675592.0
8698;Potatoes (total);Nederland;2022;163058.0;162279.0;42.6;6915875.0
8699;Potatoes (total);Nederland;2023;158077.0;;;
8700;Potatoes (total);Noord-Nederland (LD);1994;72425.0;72424.0;37.8;2738918.0
