ID;RegioS;Geslacht;Leeftijd;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1525;Appingedam;Vrouw;Totaal leeftijd;3.9;12.6
1526;Appingedam;Vrouw;15 tot 25 jaar;0.4;9.5
1527;Appingedam;Vrouw;25 tot 45 jaar;1.3;13.7
1528;Appingedam;Vrouw;45 tot 65 jaar;1.0;12.2
1529;Appingedam;Vrouw;65 jaar en ouder;1.3;12.6
1530;Bedum;Mannen en vrouwen;Totaal leeftijd;7.1;16.8
1531;Bedum;Mannen en vrouwen;15 tot 25 jaar;0.6;9.1
1532;Bedum;Mannen en vrouwen;25 tot 45 jaar;2.6;17.1
1533;Bedum;Mannen en vrouwen;45 tot 65 jaar;2.5;19.6
1534;Bedum;Mannen en vrouwen;65 jaar en ouder;1.3;14.3
1535;Bedum;Man;Totaal leeftijd;3.8;20.2
1536;Bedum;Man;15 tot 25 jaar;0.4;9.5
1537;Bedum;Man;25 tot 45 jaar;1.4;20.4
1538;Bedum;Man;45 tot 65 jaar;1.5;23.7
1539;Bedum;Man;65 jaar en ouder;0.6;17.5
1540;Bedum;Vrouw;Totaal leeftijd;3.2;12.7
1541;Bedum;Vrouw;15 tot 25 jaar;0.3;8.5
1542;Bedum;Vrouw;25 tot 45 jaar;1.2;13.3
1543;Bedum;Vrouw;45 tot 65 jaar;1.0;13.5
1544;Bedum;Vrouw;65 jaar en ouder;0.8;11.9
1545;Bellingwedde;Mannen en vrouwen;Totaal leeftijd;6.5;15.6
1546;Bellingwedde;Mannen en vrouwen;15 tot 25 jaar;0.4;8.6
1547;Bellingwedde;Mannen en vrouwen;25 tot 45 jaar;2.0;15.6
1548;Bellingwedde;Mannen en vrouwen;45 tot 65 jaar;2.4;18.3
1549;Bellingwedde;Mannen en vrouwen;65 jaar en ouder;1.7;13.6
1550;Bellingwedde;Man;Totaal leeftijd;3.5;18.6
1551;Bellingwedde;Man;15 tot 25 jaar;0.2;8.9
1552;Bellingwedde;Man;25 tot 45 jaar;1.1;18.6
1553;Bellingwedde;Man;45 tot 65 jaar;1.5;21.4
1554;Bellingwedde;Man;65 jaar en ouder;0.8;16.3
1555;Bellingwedde;Vrouw;Totaal leeftijd;2.9;11.9
1556;Bellingwedde;Vrouw;15 tot 25 jaar;0.2;8.2
1557;Bellingwedde;Vrouw;25 tot 45 jaar;0.9;11.9
1558;Bellingwedde;Vrouw;45 tot 65 jaar;0.9;13.2
1559;Bellingwedde;Vrouw;65 jaar en ouder;1.0;11.5
1560;Ten Boer;Mannen en vrouwen;Totaal leeftijd;4.4;16.5
1561;Ten Boer;Mannen en vrouwen;15 tot 25 jaar;0.4;8.2
1562;Ten Boer;Mannen en vrouwen;25 tot 45 jaar;1.7;16.6
1563;Ten Boer;Mannen en vrouwen;45 tot 65 jaar;1.5;19.7
1564;Ten Boer;Mannen en vrouwen;65 jaar en ouder;0.8;14.1
1565;Ten Boer;Man;Totaal leeftijd;2.5;19.4
1566;Ten Boer;Man;15 tot 25 jaar;0.2;8.3
1567;Ten Boer;Man;25 tot 45 jaar;0.9;19.5
1568;Ten Boer;Man;45 tot 65 jaar;1.0;22.6
1569;Ten Boer;Man;65 jaar en ouder;0.4;16.7
1570;Ten Boer;Vrouw;Totaal leeftijd;2.0;13.0
1571;Ten Boer;Vrouw;15 tot 25 jaar;;
1572;Ten Boer;Vrouw;25 tot 45 jaar;0.8;13.2
1573;Ten Boer;Vrouw;45 tot 65 jaar;0.6;14.8
1574;Ten Boer;Vrouw;65 jaar en ouder;0.4;12.0
1575;Delfzijl;Mannen en vrouwen;Totaal leeftijd;19.0;16.3
1576;Delfzijl;Mannen en vrouwen;15 tot 25 jaar;1.5;9.4
1577;Delfzijl;Mannen en vrouwen;25 tot 45 jaar;6.3;16.5
1578;Delfzijl;Mannen en vrouwen;45 tot 65 jaar;6.3;18.9
1579;Delfzijl;Mannen en vrouwen;65 jaar en ouder;4.8;14.7
1580;Delfzijl;Man;Totaal leeftijd;10.4;19.8
1581;Delfzijl;Man;15 tot 25 jaar;0.8;10.3
1582;Delfzijl;Man;25 tot 45 jaar;3.6;19.6
1583;Delfzijl;Man;45 tot 65 jaar;3.9;22.8
1584;Delfzijl;Man;65 jaar en ouder;2.1;18.4
1585;Delfzijl;Vrouw;Totaal leeftijd;8.6;11.9
1586;Delfzijl;Vrouw;15 tot 25 jaar;0.7;8.5
1587;Delfzijl;Vrouw;25 tot 45 jaar;2.7;12.4
1588;Delfzijl;Vrouw;45 tot 65 jaar;2.4;12.7
1589;Delfzijl;Vrouw;65 jaar en ouder;2.7;11.7
1590;Groningen (gemeente);Mannen en vrouwen;Totaal leeftijd;121.9;16.1
1591;Groningen (gemeente);Mannen en vrouwen;15 tot 25 jaar;19.0;8.5
1592;Groningen (gemeente);Mannen en vrouwen;25 tot 45 jaar;50.4;17.3
1593;Groningen (gemeente);Mannen en vrouwen;45 tot 65 jaar;31.7;19.1
1594;Groningen (gemeente);Mannen en vrouwen;65 jaar en ouder;20.8;15.4
1595;Groningen (gemeente);Man;Totaal leeftijd;61.4;18.1
1596;Groningen (gemeente);Man;15 tot 25 jaar;8.8;8.6
1597;Groningen (gemeente);Man;25 tot 45 jaar;27.0;18.5
1598;Groningen (gemeente);Man;45 tot 65 jaar;17.5;22.0
1599;Groningen (gemeente);Man;65 jaar en ouder;8.2;18.5
1600;Groningen (gemeente);Vrouw;Totaal leeftijd;60.4;14.0
1601;Groningen (gemeente);Vrouw;15 tot 25 jaar;10.3;8.3
1602;Groningen (gemeente);Vrouw;25 tot 45 jaar;23.4;15.9
1603;Groningen (gemeente);Vrouw;45 tot 65 jaar;14.2;15.4
1604;Groningen (gemeente);Vrouw;65 jaar en ouder;12.6;13.4
1605;Grootegast;Mannen en vrouwen;Totaal leeftijd;7.3;15.5
1606;Grootegast;Mannen en vrouwen;15 tot 25 jaar;0.7;9.2
1607;Grootegast;Mannen en vrouwen;25 tot 45 jaar;2.9;16.2
1608;Grootegast;Mannen en vrouwen;45 tot 65 jaar;2.2;17.8
1609;Grootegast;Mannen en vrouwen;65 jaar en ouder;1.5;13.7
1610;Grootegast;Man;Totaal leeftijd;4.1;18.6
1611;Grootegast;Man;15 tot 25 jaar;0.3;10.8
1612;Grootegast;Man;25 tot 45 jaar;1.6;19.6
1613;Grootegast;Man;45 tot 65 jaar;1.4;20.6
1614;Grootegast;Man;65 jaar en ouder;0.7;15.9
1615;Grootegast;Vrouw;Totaal leeftijd;3.2;11.6
1616;Grootegast;Vrouw;15 tot 25 jaar;0.3;7.4
1617;Grootegast;Vrouw;25 tot 45 jaar;1.2;11.8
1618;Grootegast;Vrouw;45 tot 65 jaar;0.8;12.6
1619;Grootegast;Vrouw;65 jaar en ouder;0.8;11.9
1620;Haren;Mannen en vrouwen;Totaal leeftijd;12.8;21.5
1621;Haren;Mannen en vrouwen;15 tot 25 jaar;0.6;7.0
1622;Haren;Mannen en vrouwen;25 tot 45 jaar;3.5;20.3
1623;Haren;Mannen en vrouwen;45 tot 65 jaar;4.5;25.4
1624;Haren;Mannen en vrouwen;65 jaar en ouder;4.2;20.7
1625;Haren;Man;Totaal leeftijd;6.4;26.9
1626;Haren;Man;15 tot 25 jaar;0.4;7.4
1627;Haren;Man;25 tot 45 jaar;1.8;24.2
1628;Haren;Man;45 tot 65 jaar;2.6;31.6
1629;Haren;Man;65 jaar en ouder;1.7;26.7
1630;Haren;Vrouw;Totaal leeftijd;6.4;16.2
1631;Haren;Vrouw;15 tot 25 jaar;0.3;6.4
1632;Haren;Vrouw;25 tot 45 jaar;1.7;16.1
1633;Haren;Vrouw;45 tot 65 jaar;1.9;17.2
1634;Haren;Vrouw;65 jaar en ouder;2.5;16.5
1635;Hoogezand-Sappemeer;Mannen en vrouwen;Totaal leeftijd;22.7;15.9
1636;Hoogezand-Sappemeer;Mannen en vrouwen;15 tot 25 jaar;1.9;8.8
1637;Hoogezand-Sappemeer;Mannen en vrouwen;25 tot 45 jaar;8.1;16.6
1638;Hoogezand-Sappemeer;Mannen en vrouwen;45 tot 65 jaar;7.5;18.2
1639;Hoogezand-Sappemeer;Mannen en vrouwen;65 jaar en ouder;5.3;14.1
1640;Hoogezand-Sappemeer;Man;Totaal leeftijd;12.2;19.0
1641;Hoogezand-Sappemeer;Man;15 tot 25 jaar;1.0;9.2
1642;Hoogezand-Sappemeer;Man;25 tot 45 jaar;4.4;19.4
1643;Hoogezand-Sappemeer;Man;45 tot 65 jaar;4.6;21.7
1644;Hoogezand-Sappemeer;Man;65 jaar en ouder;2.3;17.4
1645;Hoogezand-Sappemeer;Vrouw;Totaal leeftijd;10.5;12.3
1646;Hoogezand-Sappemeer;Vrouw;15 tot 25 jaar;0.9;8.4
1647;Hoogezand-Sappemeer;Vrouw;25 tot 45 jaar;3.7;13.3
1648;Hoogezand-Sappemeer;Vrouw;45 tot 65 jaar;2.9;12.8
1649;Hoogezand-Sappemeer;Vrouw;65 jaar en ouder;3.0;11.7
1650;Leek;Mannen en vrouwen;Totaal leeftijd;12.7;16.3
1651;Leek;Mannen en vrouwen;15 tot 25 jaar;1.2;8.2
1652;Leek;Mannen en vrouwen;25 tot 45 jaar;4.7;16.3
1653;Leek;Mannen en vrouwen;45 tot 65 jaar;4.2;20.1
1654;Leek;Mannen en vrouwen;65 jaar en ouder;2.6;14.1
1655;Leek;Man;Totaal leeftijd;6.9;19.8
1656;Leek;Man;15 tot 25 jaar;0.6;8.4
1657;Leek;Man;25 tot 45 jaar;2.6;18.9
1658;Leek;Man;45 tot 65 jaar;2.6;24.6
1659;Leek;Man;65 jaar en ouder;1.1;17.2
1660;Leek;Vrouw;Totaal leeftijd;5.8;12.2
1661;Leek;Vrouw;15 tot 25 jaar;0.6;7.9
1662;Leek;Vrouw;25 tot 45 jaar;2.1;13.0
1663;Leek;Vrouw;45 tot 65 jaar;1.7;13.1
1664;Leek;Vrouw;65 jaar en ouder;1.5;11.7
1665;Loppersum;Mannen en vrouwen;Totaal leeftijd;7.1;16.2
1666;Loppersum;Mannen en vrouwen;15 tot 25 jaar;0.6;8.8
1667;Loppersum;Mannen en vrouwen;25 tot 45 jaar;2.6;16.8
1668;Loppersum;Mannen en vrouwen;45 tot 65 jaar;2.5;19.0
1669;Loppersum;Mannen en vrouwen;65 jaar en ouder;1.5;13.5
1670;Loppersum;Man;Totaal leeftijd;4.0;18.7
1671;Loppersum;Man;15 tot 25 jaar;0.3;9.7
1672;Loppersum;Man;25 tot 45 jaar;1.4;19.2
1673;Loppersum;Man;45 tot 65 jaar;1.6;21.2
1674;Loppersum;Man;65 jaar en ouder;0.6;15.6
1675;Loppersum;Vrouw;Totaal leeftijd;3.1;13.1
1676;Loppersum;Vrouw;15 tot 25 jaar;0.2;7.6
1677;Loppersum;Vrouw;25 tot 45 jaar;1.1;13.6
1678;Loppersum;Vrouw;45 tot 65 jaar;0.9;15.1
1679;Loppersum;Vrouw;65 jaar en ouder;0.8;12.0
1680;Marum;Mannen en vrouwen;Totaal leeftijd;6.5;16.6
1681;Marum;Mannen en vrouwen;15 tot 25 jaar;0.6;9.5
1682;Marum;Mannen en vrouwen;25 tot 45 jaar;2.7;16.6
1683;Marum;Mannen en vrouwen;45 tot 65 jaar;2.0;20.3
1684;Marum;Mannen en vrouwen;65 jaar en ouder;1.2;14.1
1685;Marum;Man;Totaal leeftijd;3.7;20.2
1686;Marum;Man;15 tot 25 jaar;0.3;10.4
1687;Marum;Man;25 tot 45 jaar;1.5;19.8
1688;Marum;Man;45 tot 65 jaar;1.3;24.2
1689;Marum;Man;65 jaar en ouder;0.6;17.3
1690;Marum;Vrouw;Totaal leeftijd;2.9;12.0
1691;Marum;Vrouw;15 tot 25 jaar;0.3;8.5
1692;Marum;Vrouw;25 tot 45 jaar;1.2;12.6
1693;Marum;Vrouw;45 tot 65 jaar;0.7;13.0
1694;Marum;Vrouw;65 jaar en ouder;0.7;11.4
1695;Almere;Mannen en vrouwen;Totaal leeftijd;105.9;17.8
1696;Almere;Mannen en vrouwen;15 tot 25 jaar;10.9;9.5
1697;Almere;Mannen en vrouwen;25 tot 45 jaar;51.5;18.6
1698;Almere;Mannen en vrouwen;45 tot 65 jaar;31.6;20.4
1699;Almere;Mannen en vrouwen;65 jaar en ouder;12.0;15.1
1700;Almere;Man;Totaal leeftijd;55.3;21.2
1701;Almere;Man;15 tot 25 jaar;5.5;9.5
1702;Almere;Man;25 tot 45 jaar;26.7;21.9
1703;Almere;Man;45 tot 65 jaar;17.8;24.6
1704;Almere;Man;65 jaar en ouder;5.3;18.7
1705;Almere;Vrouw;Totaal leeftijd;50.6;14.1
1706;Almere;Vrouw;15 tot 25 jaar;5.4;9.6
1707;Almere;Vrouw;25 tot 45 jaar;24.7;15.1
1708;Almere;Vrouw;45 tot 65 jaar;13.8;15.0
1709;Almere;Vrouw;65 jaar en ouder;6.7;12.3
1710;Stadskanaal;Mannen en vrouwen;Totaal leeftijd;22.6;15.3
1711;Stadskanaal;Mannen en vrouwen;15 tot 25 jaar;1.9;8.7
1712;Stadskanaal;Mannen en vrouwen;25 tot 45 jaar;7.8;16.1
1713;Stadskanaal;Mannen en vrouwen;45 tot 65 jaar;7.1;17.8
1714;Stadskanaal;Mannen en vrouwen;65 jaar en ouder;5.9;13.5
1715;Stadskanaal;Man;Totaal leeftijd;12.0;18.4
1716;Stadskanaal;Man;15 tot 25 jaar;1.0;9.7
1717;Stadskanaal;Man;25 tot 45 jaar;4.2;19.1
1718;Stadskanaal;Man;45 tot 65 jaar;4.3;21.3
1719;Stadskanaal;Man;65 jaar en ouder;2.5;16.0
1720;Stadskanaal;Vrouw;Totaal leeftijd;10.6;11.8
1721;Stadskanaal;Vrouw;15 tot 25 jaar;0.9;7.6
1722;Stadskanaal;Vrouw;25 tot 45 jaar;3.5;12.5
1723;Stadskanaal;Vrouw;45 tot 65 jaar;2.7;12.4
1724;Stadskanaal;Vrouw;65 jaar en ouder;3.4;11.8
1725;Scheemda;Mannen en vrouwen;Totaal leeftijd;9.4;15.6
1726;Scheemda;Mannen en vrouwen;15 tot 25 jaar;0.7;8.4
1727;Scheemda;Mannen en vrouwen;25 tot 45 jaar;3.5;16.3
1728;Scheemda;Mannen en vrouwen;45 tot 65 jaar;3.2;17.8
1729;Scheemda;Mannen en vrouwen;65 jaar en ouder;2.1;13.6
1730;Scheemda;Man;Totaal leeftijd;5.3;18.5
1731;Scheemda;Man;15 tot 25 jaar;0.4;8.7
1732;Scheemda;Man;25 tot 45 jaar;1.9;19.2
1733;Scheemda;Man;45 tot 65 jaar;2.1;20.8
1734;Scheemda;Man;65 jaar en ouder;0.9;16.1
1735;Scheemda;Vrouw;Totaal leeftijd;4.2;11.9
1736;Scheemda;Vrouw;15 tot 25 jaar;0.3;8.0
1737;Scheemda;Vrouw;25 tot 45 jaar;1.5;12.7
1738;Scheemda;Vrouw;45 tot 65 jaar;1.1;12.3
1739;Scheemda;Vrouw;65 jaar en ouder;1.2;11.6
1740;Slochteren;Mannen en vrouwen;Totaal leeftijd;9.6;17.0
1741;Slochteren;Mannen en vrouwen;15 tot 25 jaar;0.7;9.2
1742;Slochteren;Mannen en vrouwen;25 tot 45 jaar;3.6;18.3
1743;Slochteren;Mannen en vrouwen;45 tot 65 jaar;3.3;19.4
1744;Slochteren;Mannen en vrouwen;65 jaar en ouder;2.0;13.5
1745;Slochteren;Man;Totaal leeftijd;5.4;20.1
1746;Slochteren;Man;15 tot 25 jaar;0.4;10.4
1747;Slochteren;Man;25 tot 45 jaar;2.0;21.5
1748;Slochteren;Man;45 tot 65 jaar;2.1;22.6
1749;Slochteren;Man;65 jaar en ouder;0.9;15.5
1750;Slochteren;Vrouw;Totaal leeftijd;4.2;13.0
1751;Slochteren;Vrouw;15 tot 25 jaar;0.3;7.6
1752;Slochteren;Vrouw;25 tot 45 jaar;1.6;14.3
1753;Slochteren;Vrouw;45 tot 65 jaar;1.2;13.6
1754;Slochteren;Vrouw;65 jaar en ouder;1.1;11.8
1755;Veendam;Mannen en vrouwen;Totaal leeftijd;18.8;16.0
1756;Veendam;Mannen en vrouwen;15 tot 25 jaar;1.4;8.6
1757;Veendam;Mannen en vrouwen;25 tot 45 jaar;6.7;16.2
1758;Veendam;Mannen en vrouwen;45 tot 65 jaar;6.2;18.8
1759;Veendam;Mannen en vrouwen;65 jaar en ouder;4.5;14.3
1760;Veendam;Man;Totaal leeftijd;10.2;19.2
1761;Veendam;Man;15 tot 25 jaar;0.8;9.0
1762;Veendam;Man;25 tot 45 jaar;3.7;19.0
1763;Veendam;Man;45 tot 65 jaar;3.8;22.5
1764;Veendam;Man;65 jaar en ouder;1.9;17.1
1765;Veendam;Vrouw;Totaal leeftijd;8.6;12.3
1766;Veendam;Vrouw;15 tot 25 jaar;0.7;8.0
1767;Veendam;Vrouw;25 tot 45 jaar;3.0;12.7
1768;Veendam;Vrouw;45 tot 65 jaar;2.4;12.9
1769;Veendam;Vrouw;65 jaar en ouder;2.6;12.3
1770;Vlagtwedde;Mannen en vrouwen;Totaal leeftijd;11.4;14.6
1771;Vlagtwedde;Mannen en vrouwen;15 tot 25 jaar;0.9;8.5
1772;Vlagtwedde;Mannen en vrouwen;25 tot 45 jaar;3.8;15.0
1773;Vlagtwedde;Mannen en vrouwen;45 tot 65 jaar;3.7;16.7
1774;Vlagtwedde;Mannen en vrouwen;65 jaar en ouder;3.1;13.5
1775;Vlagtwedde;Man;Totaal leeftijd;6.1;17.3
1776;Vlagtwedde;Man;15 tot 25 jaar;0.4;9.6
1777;Vlagtwedde;Man;25 tot 45 jaar;2.1;17.2
1778;Vlagtwedde;Man;45 tot 65 jaar;2.2;19.7
1779;Vlagtwedde;Man;65 jaar en ouder;1.4;15.8
1780;Vlagtwedde;Vrouw;Totaal leeftijd;5.3;11.5
1781;Vlagtwedde;Vrouw;15 tot 25 jaar;0.4;7.3
1782;Vlagtwedde;Vrouw;25 tot 45 jaar;1.7;12.1
1783;Vlagtwedde;Vrouw;45 tot 65 jaar;1.4;12.0
1784;Vlagtwedde;Vrouw;65 jaar en ouder;1.7;11.7
1785;Zeewolde;Mannen en vrouwen;Totaal leeftijd;11.3;18.3
1786;Zeewolde;Mannen en vrouwen;15 tot 25 jaar;1.1;9.0
1787;Zeewolde;Mannen en vrouwen;25 tot 45 jaar;5.7;19.3
1788;Zeewolde;Mannen en vrouwen;45 tot 65 jaar;3.2;20.7
1789;Zeewolde;Mannen en vrouwen;65 jaar en ouder;1.4;16.1
1790;Zeewolde;Man;Totaal leeftijd;6.2;22.7
1791;Zeewolde;Man;15 tot 25 jaar;0.6;8.9
1792;Zeewolde;Man;25 tot 45 jaar;3.1;24.2
1793;Zeewolde;Man;45 tot 65 jaar;1.9;25.2
1794;Zeewolde;Man;65 jaar en ouder;0.7;19.9
1795;Zeewolde;Vrouw;Totaal leeftijd;5.1;13.0
1796;Zeewolde;Vrouw;15 tot 25 jaar;0.5;9.2
1797;Zeewolde;Vrouw;25 tot 45 jaar;2.6;13.4
1798;Zeewolde;Vrouw;45 tot 65 jaar;1.3;13.9
1799;Zeewolde;Vrouw;65 jaar en ouder;0.7;12.5
1800;SkarsterlÔn;Mannen en vrouwen;Totaal leeftijd;17.5;17.0
1801;SkarsterlÔn;Mannen en vrouwen;15 tot 25 jaar;1.8;8.5
1802;SkarsterlÔn;Mannen en vrouwen;25 tot 45 jaar;6.2;17.3
1803;SkarsterlÔn;Mannen en vrouwen;45 tot 65 jaar;5.7;20.1
1804;SkarsterlÔn;Mannen en vrouwen;65 jaar en ouder;3.8;16.0
1805;SkarsterlÔn;Man;Totaal leeftijd;9.7;20.8
1806;SkarsterlÔn;Man;15 tot 25 jaar;1.0;9.1
1807;SkarsterlÔn;Man;25 tot 45 jaar;3.5;20.9
1808;SkarsterlÔn;Man;45 tot 65 jaar;3.6;24.3
1809;SkarsterlÔn;Man;65 jaar en ouder;1.7;19.7
1810;SkarsterlÔn;Vrouw;Totaal leeftijd;7.8;12.4
1811;SkarsterlÔn;Vrouw;15 tot 25 jaar;0.8;7.7
1812;SkarsterlÔn;Vrouw;25 tot 45 jaar;2.7;12.8
1813;SkarsterlÔn;Vrouw;45 tot 65 jaar;2.1;12.9
1814;SkarsterlÔn;Vrouw;65 jaar en ouder;2.1;13.0
1815;Winschoten;Mannen en vrouwen;Totaal leeftijd;12.9;15.7
1816;Winschoten;Mannen en vrouwen;15 tot 25 jaar;1.1;9.3
1817;Winschoten;Mannen en vrouwen;25 tot 45 jaar;4.2;16.3
1818;Winschoten;Mannen en vrouwen;45 tot 65 jaar;3.9;18.0
1819;Winschoten;Mannen en vrouwen;65 jaar en ouder;3.6;14.2
1820;Winschoten;Man;Totaal leeftijd;6.6;18.7
1821;Winschoten;Man;15 tot 25 jaar;0.5;10.1
1822;Winschoten;Man;25 tot 45 jaar;2.3;19.2
1823;Winschoten;Man;45 tot 65 jaar;2.4;21.1
1824;Winschoten;Man;65 jaar en ouder;1.4;17.2
1825;Winschoten;Vrouw;Totaal leeftijd;6.3;12.4
1826;Winschoten;Vrouw;15 tot 25 jaar;0.6;8.6
1827;Winschoten;Vrouw;25 tot 45 jaar;2.0;13.1
1828;Winschoten;Vrouw;45 tot 65 jaar;1.5;13.3
1829;Winschoten;Vrouw;65 jaar en ouder;2.2;12.3
1830;Winsum;Mannen en vrouwen;Totaal leeftijd;9.1;16.7
1831;Winsum;Mannen en vrouwen;15 tot 25 jaar;0.8;8.6
1832;Winsum;Mannen en vrouwen;25 tot 45 jaar;3.3;16.8
1833;Winsum;Mannen en vrouwen;45 tot 65 jaar;3.2;19.4
1834;Winsum;Mannen en vrouwen;65 jaar en ouder;1.8;15.3
1835;Winsum;Man;Totaal leeftijd;4.9;19.8
1836;Winsum;Man;15 tot 25 jaar;0.5;9.3
1837;Winsum;Man;25 tot 45 jaar;1.8;19.4
1838;Winsum;Man;45 tot 65 jaar;1.9;23.3
1839;Winsum;Man;65 jaar en ouder;0.8;18.4
1840;Winsum;Vrouw;Totaal leeftijd;4.2;13.0
1841;Winsum;Vrouw;15 tot 25 jaar;0.4;7.7
1842;Winsum;Vrouw;25 tot 45 jaar;1.5;13.8
1843;Winsum;Vrouw;45 tot 65 jaar;1.3;13.6
1844;Winsum;Vrouw;65 jaar en ouder;1.0;13.0
1845;Boarnsterhim;Mannen en vrouwen;Totaal leeftijd;12.4;16.9
1846;Boarnsterhim;Mannen en vrouwen;15 tot 25 jaar;1.0;9.1
1847;Boarnsterhim;Mannen en vrouwen;25 tot 45 jaar;4.7;17.3
1848;Boarnsterhim;Mannen en vrouwen;45 tot 65 jaar;4.1;19.6
1849;Boarnsterhim;Mannen en vrouwen;65 jaar en ouder;2.5;14.8
1850;Boarnsterhim;Man;Totaal leeftijd;6.8;20.2
1851;Boarnsterhim;Man;15 tot 25 jaar;0.6;10.0
1852;Boarnsterhim;Man;25 tot 45 jaar;2.6;19.7
1853;Boarnsterhim;Man;45 tot 65 jaar;2.5;23.8
1854;Boarnsterhim;Man;65 jaar en ouder;1.1;18.3
1855;Boarnsterhim;Vrouw;Totaal leeftijd;5.6;12.9
1856;Boarnsterhim;Vrouw;15 tot 25 jaar;0.5;8.1
1857;Boarnsterhim;Vrouw;25 tot 45 jaar;2.1;14.5
1858;Boarnsterhim;Vrouw;45 tot 65 jaar;1.6;12.9
1859;Boarnsterhim;Vrouw;65 jaar en ouder;1.4;12.0
1860;Zuidhorn;Mannen en vrouwen;Totaal leeftijd;11.2;17.4
1861;Zuidhorn;Mannen en vrouwen;15 tot 25 jaar;1.0;8.3
1862;Zuidhorn;Mannen en vrouwen;25 tot 45 jaar;4.2;17.6
1863;Zuidhorn;Mannen en vrouwen;45 tot 65 jaar;3.9;20.4
1864;Zuidhorn;Mannen en vrouwen;65 jaar en ouder;2.2;15.7
1865;Zuidhorn;Man;Totaal leeftijd;6.2;21.0
1866;Zuidhorn;Man;15 tot 25 jaar;0.5;8.4
1867;Zuidhorn;Man;25 tot 45 jaar;2.4;20.6
1868;Zuidhorn;Man;45 tot 65 jaar;2.4;24.7
1869;Zuidhorn;Man;65 jaar en ouder;0.9;19.3
1870;Zuidhorn;Vrouw;Totaal leeftijd;5.0;13.0
1871;Zuidhorn;Vrouw;15 tot 25 jaar;0.5;8.1
1872;Zuidhorn;Vrouw;25 tot 45 jaar;1.8;13.6
1873;Zuidhorn;Vrouw;45 tot 65 jaar;1.5;13.6
1874;Zuidhorn;Vrouw;65 jaar en ouder;1.3;13.0
1875;Dongeradeel;Mannen en vrouwen;Totaal leeftijd;16.0;15.5
1876;Dongeradeel;Mannen en vrouwen;15 tot 25 jaar;1.7;9.2
1877;Dongeradeel;Mannen en vrouwen;25 tot 45 jaar;5.7;16.1
1878;Dongeradeel;Mannen en vrouwen;45 tot 65 jaar;5.0;17.9
1879;Dongeradeel;Mannen en vrouwen;65 jaar en ouder;3.7;14.3
1880;Dongeradeel;Man;Totaal leeftijd;8.9;18.5
1881;Dongeradeel;Man;15 tot 25 jaar;0.9;10.3
1882;Dongeradeel;Man;25 tot 45 jaar;3.3;18.7
1883;Dongeradeel;Man;45 tot 65 jaar;3.1;21.4
1884;Dongeradeel;Man;65 jaar en ouder;1.6;17.1
1885;Dongeradeel;Vrouw;Totaal leeftijd;7.1;11.8
1886;Dongeradeel;Vrouw;15 tot 25 jaar;0.8;7.9
1887;Dongeradeel;Vrouw;25 tot 45 jaar;2.4;12.4
1888;Dongeradeel;Vrouw;45 tot 65 jaar;1.9;12.0
1889;Dongeradeel;Vrouw;65 jaar en ouder;2.1;12.3
1890;Achtkarspelen;Mannen en vrouwen;Totaal leeftijd;17.8;15.7
1891;Achtkarspelen;Mannen en vrouwen;15 tot 25 jaar;2.0;9.8
1892;Achtkarspelen;Mannen en vrouwen;25 tot 45 jaar;6.7;16.4
1893;Achtkarspelen;Mannen en vrouwen;45 tot 65 jaar;5.6;18.0
1894;Achtkarspelen;Mannen en vrouwen;65 jaar en ouder;3.6;14.0
1895;Achtkarspelen;Man;Totaal leeftijd;10.1;19.0
1896;Achtkarspelen;Man;15 tot 25 jaar;1.0;10.9
1897;Achtkarspelen;Man;25 tot 45 jaar;3.8;19.8
1898;Achtkarspelen;Man;45 tot 65 jaar;3.7;21.3
1899;Achtkarspelen;Man;65 jaar en ouder;1.6;17.2
1900;Achtkarspelen;Vrouw;Totaal leeftijd;7.8;11.4
1901;Achtkarspelen;Vrouw;15 tot 25 jaar;1.0;8.6
1902;Achtkarspelen;Vrouw;25 tot 45 jaar;2.8;12.0
1903;Achtkarspelen;Vrouw;45 tot 65 jaar;1.9;11.6
1904;Achtkarspelen;Vrouw;65 jaar en ouder;2.1;11.6
1905;Ameland;Mannen en vrouwen;Totaal leeftijd;2.3;15.8
1906;Ameland;Mannen en vrouwen;15 tot 25 jaar;0.2;11.0
1907;Ameland;Mannen en vrouwen;25 tot 45 jaar;0.8;15.8
1908;Ameland;Mannen en vrouwen;45 tot 65 jaar;0.8;17.5
1909;Ameland;Mannen en vrouwen;65 jaar en ouder;0.5;15.0
1910;Ameland;Man;Totaal leeftijd;1.3;18.9
1911;Ameland;Man;15 tot 25 jaar;;
1912;Ameland;Man;25 tot 45 jaar;0.5;19.1
1913;Ameland;Man;45 tot 65 jaar;0.5;20.8
1914;Ameland;Man;65 jaar en ouder;0.2;18.0
1915;Ameland;Vrouw;Totaal leeftijd;1.1;12.1
1916;Ameland;Vrouw;15 tot 25 jaar;;
1917;Ameland;Vrouw;25 tot 45 jaar;0.4;11.4
1918;Ameland;Vrouw;45 tot 65 jaar;0.3;12.8
1919;Ameland;Vrouw;65 jaar en ouder;0.3;12.5
1920;het Bildt;Mannen en vrouwen;Totaal leeftijd;6.9;16.1
