ID;KolenEnKoolproducten;Perioden;TotaalAanbod_1;Productie_2;HerwonnenProducten_3;InvoerTotaal_4;WaaronderUitNietEULanden_5;Uitvoer_6;Beginvoorraad_7;Eindvoorraad_8;Voorraadmutatie_9;StatistischeVerschillen_10;TotaalVerbruik_11;TotaalEnergiebedrijven_12;Cokesfabrieken_13;IndustrieTotaal_14;WaaronderIjzerEnStaalindustrie_15;TotaalOverigeVerbruikers_16
448;Cokesovencokes;2021 april;141;152.0;;3;2.0;;32.0;47.0;-15.0;;141;;;141.0;137.0;
449;Cokesovencokes;2021 mei;175;162.0;;7;5.0;;47.0;42.0;6.0;;175;;;175.0;171.0;
450;Cokesovencokes;2021 juni;135;154.0;;23;16.0;;42.0;84.0;-43.0;;135;;;135.0;131.0;
451;Cokesovencokes;2021 2e kwartaal;450;468.0;;34;24.0;;32.0;84.0;-52.0;;450;;;450.0;440.0;
452;Cokesovencokes;2021 juli;154;163.0;;8;6.0;;84.0;101.0;-17.0;;154;;;154.0;151.0;
453;Cokesovencokes;2021 augustus;182;163.0;;4;2.0;;101.0;85.0;16.0;;182;;;182.0;179.0;
454;Cokesovencokes;2021 september;138;157.0;;3;2.0;;85.0;107.0;-22.0;;138;;;138.0;134.0;
455;Cokesovencokes;2021 3e kwartaal;474;482.0;;15;11.0;;84.0;107.0;-23.0;;474;;;474.0;464.0;
456;Cokesovencokes;2021 oktober;161;164.0;;4;2.0;12.0;107.0;102.0;6.0;;161;;;161.0;158.0;
457;Cokesovencokes;2021 november;154;154.0;;3;2.0;;102.0;106.0;-4.0;;154;;;154.0;150.0;
458;Cokesovencokes;2021 december;149;164.0;;4;2.0;;106.0;124.0;-19.0;;149;;;149.0;145.0;
459;Cokesovencokes;2021 4e kwartaal;463;482.0;;10;7.0;12.0;107.0;124.0;-17.0;;463;;;463.0;453.0;
460;Cokesovencokes;2021;1874;1885.0;;74;52.0;12.0;52.0;124.0;-73.0;;1874;;;1874.0;1835.0;
461;Cokesovencokes;2022 januari;171;162.0;;4;3.0;;124.0;119.0;6.0;;171;;;171.0;168.0;
462;Cokesovencokes;2022 februari;143;143.0;;3;3.0;10.0;119.0;112.0;7.0;;143;;;143.0;140.0;
463;Cokesovencokes;2022 maart;129;156.0;;4;3.0;10.0;112.0;134.0;-22.0;;129;;;129.0;125.0;
464;Cokesovencokes;2022 1e kwartaal;443;462.0;;11;10.0;20.0;124.0;134.0;-9.0;;443;;;443.0;433.0;
465;Cokesovencokes;2022 april;143;159.0;;4;3.0;;134.0;153.0;-19.0;;143;;;143.0;139.0;
466;Cokesovencokes;2022 mei;169;162.0;;4;3.0;38.0;153.0;111.0;42.0;;169;;;169.0;165.0;
467;Cokesovencokes;2022 juni;155;149.0;;4;3.0;13.0;111.0;96.0;15.0;;155;;;155.0;152.0;
468;Cokesovencokes;2022 2e kwartaal;467;469.0;;11;10.0;51.0;134.0;96.0;38.0;;467;;;467.0;456.0;
469;Cokesovencokes;2022 juli;160;154.0;;4;3.0;;96.0;93.0;3.0;;160;;;160.0;157.0;
470;Cokesovencokes;2022 augustus;167;154.0;;4;3.0;;93.0;84.0;9.0;;167;;;167.0;164.0;
471;Cokesovencokes;2022 september;136;146.0;;4;3.0;;84.0;97.0;-13.0;;136;;;136.0;133.0;
472;Cokesovencokes;2022 3e kwartaal;464;454.0;;11;10.0;;96.0;97.0;-1.0;;464;;;464.0;453.0;
473;Cokesovencokes;2022 oktober;161;150.0;;4;3.0;2.0;97.0;88.0;9.0;;161;;;161.0;158.0;
474;Cokesovencokes;2022 november;141;146.0;;4;3.0;6.0;88.0;90.0;-3.0;;141;;;141.0;138.0;
475;Cokesovencokes;2022 december;127;144.0;;4;3.0;4.0;90.0;107.0;-17.0;;127;;;127.0;123.0;
476;Cokesovencokes;2022 4e kwartaal;430;440.0;;11;10.0;12.0;97.0;107.0;-10.0;;430;;;430.0;419.0;
477;Cokesovencokes;2022;1804;1825.0;;45;40.0;83.0;124.0;107.0;17.0;;1804;;;1804.0;1761.0;
478;Cokesovencokes;2023 januari;158;153.0;;3;3.0;4.0;106.0;99.0;6.0;;158;;;158.0;155.0;
479;Cokesovencokes;2023 februari;137;139.0;;3;2.0;30.0;99.0;74.0;25.0;;137;;;137.0;134.0;
480;Cokesovencokes;2023 maart;131;152.0;;3;3.0;33.0;74.0;65.0;9.0;;131;;;131.0;128.0;
481;Cokesovencokes;2023 1e kwartaal;426;443.0;;9;8.0;67.0;106.0;65.0;41.0;;426;;;426.0;418.0;
482;Cokesovencokes;2023 april;77;149.0;;3;3.0;36.0;65.0;104.0;-40.0;;77;;;77.0;74.0;
483;Cokesovencokes;2023 mei;112;149.0;;3;3.0;59.0;104.0;86.0;19.0;;112;;;112.0;109.0;
484;Cokesovencokes;2023 juni;82;149.0;;3;3.0;35.0;86.0;121.0;-35.0;;82;;;82.0;79.0;
485;Cokesovencokes;2023 2e kwartaal;270;448.0;;9;8.0;131.0;65.0;121.0;-56.0;;270;;;270.0;262.0;
486;Cokesovencokes;2023 juli;106;146.0;;3;3.0;36.0;121.0;128.0;-7.0;;106;;;106.0;103.0;
487;Cokesovencokes;2023 augustus;128;157.0;;3;3.0;30.0;128.0;129.0;-1.0;;128;;;128.0;125.0;
488;Cokesovencokes;2023 september;111;146.0;;3;3.0;51.0;129.0;116.0;13.0;;111;;;111.0;108.0;
489;Cokesovencokes;2023 3e kwartaal;345;449.0;;9;8.0;117.0;121.0;116.0;5.0;;345;;;345.0;337.0;
490;Cokesovencokes;2023 oktober;115;151.0;;3;3.0;22.0;116.0;133.0;-17.0;;115;;;115.0;112.0;
491;Cokesovencokes;2023 november;107;130.0;;3;3.0;44.0;133.0;114.0;19.0;;107;;;107.0;105.0;
492;Cokesovencokes;2023 december;120;140.0;;3;3.0;25.0;114.0;113.0;2.0;;120;;;120.0;117.0;
493;Cokesovencokes;2023 4e kwartaal;343;421.0;;9;8.0;91.0;116.0;113.0;3.0;;343;;;343.0;334.0;
494;Cokesovencokes;2023;1384;1761.0;;36;31.0;405.0;106.0;113.0;-7.0;;1384;;;1384.0;1350.0;
495;Cokesovencokes;2024 januari;127;140.0;;3;3.0;24.0;113.0;105.0;8.0;;127;;;127.0;124.0;
496;Cokesovencokes;2024 februari;145;134.0;;3;2.0;29.0;105.0;67.0;38.0;;145;;;145.0;143.0;
497;Cokesovencokes;2024 maart;150;144.0;;11;10.0;;67.0;72.0;-5.0;;150;;;150.0;147.0;
498;Cokesovencokes;2024 1e kwartaal;422;418.0;;17;15.0;53.0;113.0;72.0;41.0;;422;;;422.0;414.0;
499;Cokesovencokes;2024 april;142;141.0;;3;3.0;;72.0;73.0;-1.0;;142;;;142.0;139.0;
500;Cokesovencokes;2024 mei;168;144.0;;11;10.0;;73.0;61.0;12.0;;168;;;168.0;165.0;
501;Cokesovencokes;2024 juni;149;138.0;;16;14.0;;61.0;65.0;-4.0;;149;;;149.0;147.0;
502;Cokesovencokes;2024 2e kwartaal;460;423.0;;30;27.0;;72.0;65.0;6.0;;460;;;460.0;451.0;
503;Cokesovencokes;2024 juli;164;146.0;;17;15.0;;65.0;65.0;1.0;;164;;;164.0;161.0;
504;Cokesovencokes;2024 augustus;173;144.0;;16;14.0;;65.0;52.0;13.0;;173;;;173.0;170.0;
505;Cokesovencokes;2024 september;116;141.0;;9;8.0;;52.0;86.0;-34.0;;116;;;116.0;113.0;
506;Cokesovencokes;2024 3e kwartaal;453;431.0;;43;38.0;;65.0;86.0;-21.0;;453;;;453.0;445.0;
507;Cokesovencokes;2024 oktober;165;148.0;;3;3.0;;86.0;72.0;14.0;;165;;;165.0;162.0;
508;Cokesovencokes;2024 november;149;143.0;;7;6.0;;72.0;72.0;0.0;;149;;;149.0;146.0;
509;Cokesovencokes;2024 december;175;149.0;;7;6.0;;72.0;54.0;18.0;;175;;;175.0;172.0;
510;Cokesovencokes;2024 4e kwartaal;489;440.0;;17;15.0;;86.0;54.0;32.0;;489;;;489.0;480.0;
511;Cokesovencokes;2024;1824;1712.0;;107;95.0;53.0;113.0;54.0;59.0;;1824;;;1824.0;1790.0;
512;Cokesovencokes;2025 januari;138;149.0;;14;13.0;;54.0;78.0;-24.0;;138;;;138.0;136.0;
