ID;Leeftijd;TweedeNationaliteit;Perioden;PersonenMetNederlandseNationaliteit_1;MannenMetNederlandseNationaliteit_2;VrouwenMetNederlandseNationaliteit_3
895;Totaal alle leeftijden;256;2009;630.0;244.0;386.0
896;Totaal alle leeftijden;256;2010;722.0;274.0;448.0
897;Totaal alle leeftijden;256;2011;797.0;290.0;507.0
898;Totaal alle leeftijden;256;2012;893.0;332.0;561.0
899;Totaal alle leeftijden;256;2013;1011.0;376.0;635.0
900;Totaal alle leeftijden;256;2014;1061.0;392.0;669.0
901;Totaal alle leeftijden;112;1998;7546.0;5410.0;2136.0
902;Totaal alle leeftijden;112;1999;8530.0;6052.0;2478.0
903;Totaal alle leeftijden;112;2000;9341.0;6541.0;2800.0
904;Totaal alle leeftijden;112;2001;10110.0;6953.0;3157.0
905;Totaal alle leeftijden;112;2002;11055.0;7491.0;3564.0
906;Totaal alle leeftijden;112;2003;11853.0;7887.0;3966.0
907;Totaal alle leeftijden;112;2004;12235.0;8048.0;4187.0
908;Totaal alle leeftijden;112;2005;12515.0;8141.0;4374.0
909;Totaal alle leeftijden;112;2006;12948.0;8341.0;4607.0
910;Totaal alle leeftijden;112;2007;13235.0;8459.0;4776.0
911;Totaal alle leeftijden;112;2008;13623.0;8620.0;5003.0
912;Totaal alle leeftijden;112;2009;13984.0;8785.0;5199.0
913;Totaal alle leeftijden;112;2010;14065.0;8642.0;5423.0
914;Totaal alle leeftijden;112;2011;14362.0;8759.0;5603.0
915;Totaal alle leeftijden;112;2012;14664.0;8913.0;5751.0
916;Totaal alle leeftijden;112;2013;15019.0;9024.0;5995.0
917;Totaal alle leeftijden;112;2014;15261.0;9130.0;6131.0
918;Totaal alle leeftijden;113;1998;4.0;2.0;2.0
919;Totaal alle leeftijden;113;1999;4.0;2.0;2.0
920;Totaal alle leeftijden;113;2000;4.0;2.0;2.0
921;Totaal alle leeftijden;113;2001;3.0;1.0;2.0
922;Totaal alle leeftijden;113;2002;4.0;2.0;2.0
923;Totaal alle leeftijden;113;2003;5.0;3.0;2.0
924;Totaal alle leeftijden;113;2004;5.0;3.0;2.0
925;Totaal alle leeftijden;113;2005;4.0;2.0;2.0
926;Totaal alle leeftijden;113;2006;3.0;1.0;2.0
927;Totaal alle leeftijden;113;2007;4.0;1.0;3.0
928;Totaal alle leeftijden;113;2008;4.0;1.0;3.0
929;Totaal alle leeftijden;113;2009;4.0;1.0;3.0
930;Totaal alle leeftijden;113;2010;4.0;1.0;3.0
931;Totaal alle leeftijden;113;2011;5.0;1.0;4.0
932;Totaal alle leeftijden;113;2012;5.0;1.0;4.0
933;Totaal alle leeftijden;113;2013;5.0;1.0;4.0
934;Totaal alle leeftijden;113;2014;6.0;1.0;5.0
935;Totaal alle leeftijden;84;1998;19.0;9.0;10.0
936;Totaal alle leeftijden;84;1999;39.0;15.0;24.0
937;Totaal alle leeftijden;84;2000;58.0;23.0;35.0
938;Totaal alle leeftijden;84;2001;123.0;53.0;70.0
939;Totaal alle leeftijden;84;2002;154.0;61.0;93.0
940;Totaal alle leeftijden;84;2003;207.0;88.0;119.0
941;Totaal alle leeftijden;84;2004;270.0;115.0;155.0
942;Totaal alle leeftijden;84;2005;311.0;129.0;182.0
943;Totaal alle leeftijden;84;2006;344.0;146.0;198.0
944;Totaal alle leeftijden;84;2007;381.0;158.0;223.0
945;Totaal alle leeftijden;84;2008;427.0;180.0;247.0
946;Totaal alle leeftijden;84;2009;463.0;195.0;268.0
947;Totaal alle leeftijden;84;2010;503.0;210.0;293.0
948;Totaal alle leeftijden;84;2011;543.0;220.0;323.0
949;Totaal alle leeftijden;84;2012;602.0;245.0;357.0
950;Totaal alle leeftijden;84;2013;665.0;270.0;395.0
951;Totaal alle leeftijden;84;2014;723.0;300.0;423.0
952;Totaal alle leeftijden;45;1998;12.0;4.0;8.0
953;Totaal alle leeftijden;45;1999;30.0;10.0;20.0
954;Totaal alle leeftijden;45;2000;41.0;15.0;26.0
955;Totaal alle leeftijden;45;2001;45.0;17.0;28.0
956;Totaal alle leeftijden;45;2002;51.0;20.0;31.0
957;Totaal alle leeftijden;45;2003;65.0;27.0;38.0
958;Totaal alle leeftijden;45;2004;69.0;23.0;46.0
959;Totaal alle leeftijden;45;2005;74.0;26.0;48.0
960;Totaal alle leeftijden;45;2006;82.0;28.0;54.0
961;Totaal alle leeftijden;45;2007;82.0;29.0;53.0
962;Totaal alle leeftijden;45;2008;89.0;32.0;57.0
963;Totaal alle leeftijden;45;2009;97.0;37.0;60.0
964;Totaal alle leeftijden;45;2010;107.0;47.0;60.0
965;Totaal alle leeftijden;45;2011;120.0;52.0;68.0
966;Totaal alle leeftijden;45;2012;134.0;61.0;73.0
967;Totaal alle leeftijden;45;2013;151.0;72.0;79.0
968;Totaal alle leeftijden;45;2014;166.0;78.0;88.0
969;Totaal alle leeftijden;114;1998;669.0;363.0;306.0
970;Totaal alle leeftijden;114;1999;732.0;389.0;343.0
971;Totaal alle leeftijden;114;2000;794.0;421.0;373.0
972;Totaal alle leeftijden;114;2001;862.0;459.0;403.0
973;Totaal alle leeftijden;114;2002;902.0;488.0;414.0
974;Totaal alle leeftijden;114;2003;954.0;522.0;432.0
975;Totaal alle leeftijden;114;2004;1002.0;546.0;456.0
976;Totaal alle leeftijden;114;2005;1045.0;568.0;477.0
977;Totaal alle leeftijden;114;2006;1102.0;608.0;494.0
978;Totaal alle leeftijden;114;2007;1166.0;642.0;524.0
979;Totaal alle leeftijden;114;2008;1199.0;662.0;537.0
980;Totaal alle leeftijden;114;2009;1246.0;678.0;568.0
981;Totaal alle leeftijden;114;2010;1272.0;698.0;574.0
982;Totaal alle leeftijden;114;2011;1313.0;719.0;594.0
983;Totaal alle leeftijden;114;2012;1353.0;740.0;613.0
984;Totaal alle leeftijden;114;2013;1375.0;747.0;628.0
985;Totaal alle leeftijden;114;2014;1416.0;768.0;648.0
986;Totaal alle leeftijden;425;1998;12.0;1.0;11.0
987;Totaal alle leeftijden;425;1999;14.0;2.0;12.0
988;Totaal alle leeftijden;425;2000;14.0;2.0;12.0
989;Totaal alle leeftijden;425;2001;16.0;3.0;13.0
990;Totaal alle leeftijden;425;2002;17.0;3.0;14.0
991;Totaal alle leeftijden;425;2003;17.0;3.0;14.0
992;Totaal alle leeftijden;425;2004;18.0;3.0;15.0
993;Totaal alle leeftijden;425;2005;18.0;3.0;15.0
994;Totaal alle leeftijden;425;2006;18.0;3.0;15.0
995;Totaal alle leeftijden;425;2007;18.0;3.0;15.0
996;Totaal alle leeftijden;425;2008;18.0;3.0;15.0
997;Totaal alle leeftijden;425;2009;18.0;2.0;16.0
998;Totaal alle leeftijden;425;2010;18.0;2.0;16.0
999;Totaal alle leeftijden;425;2011;19.0;3.0;16.0
1000;Totaal alle leeftijden;425;2012;18.0;2.0;16.0
1001;Totaal alle leeftijden;425;2013;19.0;3.0;16.0
1002;Totaal alle leeftijden;425;2014;20.0;3.0;17.0
1003;Totaal alle leeftijden;309;1998;2076.0;900.0;1176.0
1004;Totaal alle leeftijden;309;1999;2250.0;989.0;1261.0
1005;Totaal alle leeftijden;309;2000;2386.0;1052.0;1334.0
1006;Totaal alle leeftijden;309;2001;2543.0;1125.0;1418.0
1007;Totaal alle leeftijden;309;2002;2727.0;1207.0;1520.0
1008;Totaal alle leeftijden;309;2003;2884.0;1289.0;1595.0
1009;Totaal alle leeftijden;309;2004;3037.0;1353.0;1684.0
1010;Totaal alle leeftijden;309;2005;3196.0;1428.0;1768.0
1011;Totaal alle leeftijden;309;2006;3407.0;1519.0;1888.0
1012;Totaal alle leeftijden;309;2007;3717.0;1639.0;2078.0
1013;Totaal alle leeftijden;309;2008;4037.0;1725.0;2312.0
1014;Totaal alle leeftijden;309;2009;4344.0;1817.0;2527.0
1015;Totaal alle leeftijden;309;2010;4682.0;1944.0;2738.0
1016;Totaal alle leeftijden;309;2011;5074.0;2071.0;3003.0
1017;Totaal alle leeftijden;309;2012;5526.0;2235.0;3291.0
1018;Totaal alle leeftijden;309;2013;5950.0;2371.0;3579.0
1019;Totaal alle leeftijden;309;2014;6314.0;2520.0;3794.0
1020;Totaal alle leeftijden;56;1998;333.0;153.0;180.0
1021;Totaal alle leeftijden;56;1999;357.0;166.0;191.0
1022;Totaal alle leeftijden;56;2000;382.0;175.0;207.0
1023;Totaal alle leeftijden;56;2001;406.0;189.0;217.0
1024;Totaal alle leeftijden;56;2002;430.0;205.0;225.0
1025;Totaal alle leeftijden;56;2003;477.0;227.0;250.0
1026;Totaal alle leeftijden;56;2004;533.0;259.0;274.0
1027;Totaal alle leeftijden;56;2005;556.0;271.0;285.0
1028;Totaal alle leeftijden;56;2006;610.0;289.0;321.0
1029;Totaal alle leeftijden;56;2007;631.0;295.0;336.0
1030;Totaal alle leeftijden;56;2008;681.0;324.0;357.0
1031;Totaal alle leeftijden;56;2009;718.0;345.0;373.0
1032;Totaal alle leeftijden;56;2010;784.0;382.0;402.0
1033;Totaal alle leeftijden;56;2011;839.0;406.0;433.0
1034;Totaal alle leeftijden;56;2012;904.0;430.0;474.0
1035;Totaal alle leeftijden;56;2013;955.0;449.0;506.0
1036;Totaal alle leeftijden;56;2014;1012.0;476.0;536.0
1037;Totaal alle leeftijden;57;1998;11759.0;5041.0;6718.0
1038;Totaal alle leeftijden;57;1999;12266.0;5293.0;6973.0
1039;Totaal alle leeftijden;57;2000;12836.0;5576.0;7260.0
1040;Totaal alle leeftijden;57;2001;13360.0;5858.0;7502.0
1041;Totaal alle leeftijden;57;2002;13842.0;6092.0;7750.0
1042;Totaal alle leeftijden;57;2003;14274.0;6327.0;7947.0
1043;Totaal alle leeftijden;57;2004;14851.0;6620.0;8231.0
1044;Totaal alle leeftijden;57;2005;15274.0;6845.0;8429.0
1045;Totaal alle leeftijden;57;2006;15733.0;7065.0;8668.0
1046;Totaal alle leeftijden;57;2007;16115.0;7256.0;8859.0
1047;Totaal alle leeftijden;57;2008;16504.0;7480.0;9024.0
1048;Totaal alle leeftijden;57;2009;17015.0;7778.0;9237.0
1049;Totaal alle leeftijden;57;2010;17601.0;8092.0;9509.0
1050;Totaal alle leeftijden;57;2011;18250.0;8411.0;9839.0
1051;Totaal alle leeftijden;57;2012;18766.0;8695.0;10071.0
1052;Totaal alle leeftijden;57;2013;19332.0;8995.0;10337.0
1053;Totaal alle leeftijden;57;2014;19831.0;9262.0;10569.0
1054;Totaal alle leeftijden;116;1998;15.0;3.0;12.0
1055;Totaal alle leeftijden;116;1999;19.0;5.0;14.0
1056;Totaal alle leeftijden;116;2000;21.0;6.0;15.0
1057;Totaal alle leeftijden;116;2001;23.0;8.0;15.0
1058;Totaal alle leeftijden;116;2002;23.0;8.0;15.0
1059;Totaal alle leeftijden;116;2003;27.0;9.0;18.0
1060;Totaal alle leeftijden;116;2004;27.0;9.0;18.0
1061;Totaal alle leeftijden;116;2005;27.0;9.0;18.0
1062;Totaal alle leeftijden;116;2006;30.0;10.0;20.0
1063;Totaal alle leeftijden;116;2007;31.0;12.0;19.0
1064;Totaal alle leeftijden;116;2008;33.0;12.0;21.0
1065;Totaal alle leeftijden;116;2009;33.0;12.0;21.0
1066;Totaal alle leeftijden;116;2010;38.0;13.0;25.0
1067;Totaal alle leeftijden;116;2011;39.0;14.0;25.0
1068;Totaal alle leeftijden;116;2012;41.0;18.0;23.0
1069;Totaal alle leeftijden;116;2013;44.0;18.0;26.0
1070;Totaal alle leeftijden;116;2014;48.0;22.0;26.0
1071;Totaal alle leeftijden;117;1998;139.0;93.0;46.0
1072;Totaal alle leeftijden;117;1999;167.0;109.0;58.0
1073;Totaal alle leeftijden;117;2000;190.0;124.0;66.0
1074;Totaal alle leeftijden;117;2001;206.0;136.0;70.0
1075;Totaal alle leeftijden;117;2002;243.0;155.0;88.0
1076;Totaal alle leeftijden;117;2003;272.0;170.0;102.0
1077;Totaal alle leeftijden;117;2004;288.0;184.0;104.0
1078;Totaal alle leeftijden;117;2005;307.0;193.0;114.0
1079;Totaal alle leeftijden;117;2006;329.0;202.0;127.0
1080;Totaal alle leeftijden;117;2007;335.0;204.0;131.0
1081;Totaal alle leeftijden;117;2008;356.0;216.0;140.0
1082;Totaal alle leeftijden;117;2009;378.0;232.0;146.0
1083;Totaal alle leeftijden;117;2010;381.0;222.0;159.0
1084;Totaal alle leeftijden;117;2011;404.0;239.0;165.0
1085;Totaal alle leeftijden;117;2012;436.0;255.0;181.0
1086;Totaal alle leeftijden;117;2013;460.0;272.0;188.0
1087;Totaal alle leeftijden;117;2014;478.0;283.0;195.0
1088;Totaal alle leeftijden;30;1998;23.0;10.0;13.0
1089;Totaal alle leeftijden;30;1999;66.0;26.0;40.0
1090;Totaal alle leeftijden;30;2000;224.0;111.0;113.0
1091;Totaal alle leeftijden;30;2001;307.0;149.0;158.0
1092;Totaal alle leeftijden;30;2002;322.0;155.0;167.0
1093;Totaal alle leeftijden;30;2003;324.0;158.0;166.0
1094;Totaal alle leeftijden;30;2004;338.0;164.0;174.0
1095;Totaal alle leeftijden;30;2005;343.0;168.0;175.0
1096;Totaal alle leeftijden;30;2006;349.0;168.0;181.0
1097;Totaal alle leeftijden;30;2007;358.0;172.0;186.0
1098;Totaal alle leeftijden;30;2008;364.0;180.0;184.0
1099;Totaal alle leeftijden;30;2009;376.0;180.0;196.0
1100;Totaal alle leeftijden;30;2010;370.0;174.0;196.0
1101;Totaal alle leeftijden;30;2011;378.0;178.0;200.0
1102;Totaal alle leeftijden;30;2012;381.0;178.0;203.0
1103;Totaal alle leeftijden;30;2013;386.0;178.0;208.0
1104;Totaal alle leeftijden;30;2014;393.0;183.0;210.0
1105;Totaal alle leeftijden;118;1998;3930.0;1827.0;2103.0
1106;Totaal alle leeftijden;118;1999;4227.0;1979.0;2248.0
1107;Totaal alle leeftijden;118;2000;4410.0;2076.0;2334.0
1108;Totaal alle leeftijden;118;2001;4583.0;2168.0;2415.0
1109;Totaal alle leeftijden;118;2002;4796.0;2277.0;2519.0
1110;Totaal alle leeftijden;118;2003;5196.0;2461.0;2735.0
1111;Totaal alle leeftijden;118;2004;5469.0;2576.0;2893.0
1112;Totaal alle leeftijden;118;2005;5589.0;2642.0;2947.0
1113;Totaal alle leeftijden;118;2006;5743.0;2720.0;3023.0
1114;Totaal alle leeftijden;118;2007;5887.0;2805.0;3082.0
1115;Totaal alle leeftijden;118;2008;6109.0;2905.0;3204.0
1116;Totaal alle leeftijden;118;2009;6285.0;2961.0;3324.0
1117;Totaal alle leeftijden;118;2010;6139.0;2896.0;3243.0
1118;Totaal alle leeftijden;118;2011;6506.0;3077.0;3429.0
1119;Totaal alle leeftijden;118;2012;7020.0;3314.0;3706.0
1120;Totaal alle leeftijden;118;2013;7444.0;3508.0;3936.0
1121;Totaal alle leeftijden;118;2014;7613.0;3614.0;3999.0
1122;Totaal alle leeftijden;267;1998;8.0;1.0;7.0
1123;Totaal alle leeftijden;267;1999;8.0;1.0;7.0
1124;Totaal alle leeftijden;267;2000;8.0;1.0;7.0
1125;Totaal alle leeftijden;267;2001;8.0;1.0;7.0
1126;Totaal alle leeftijden;267;2002;8.0;1.0;7.0
1127;Totaal alle leeftijden;267;2003;8.0;1.0;7.0
1128;Totaal alle leeftijden;267;2004;8.0;1.0;7.0
1129;Totaal alle leeftijden;267;2005;8.0;1.0;7.0
1130;Totaal alle leeftijden;267;2006;8.0;1.0;7.0
1131;Totaal alle leeftijden;267;2007;8.0;1.0;7.0
1132;Totaal alle leeftijden;267;2008;7.0;1.0;6.0
1133;Totaal alle leeftijden;267;2009;7.0;1.0;6.0
1134;Totaal alle leeftijden;267;2010;8.0;1.0;7.0
1135;Totaal alle leeftijden;267;2011;8.0;1.0;7.0
1136;Totaal alle leeftijden;267;2012;8.0;1.0;7.0
1137;Totaal alle leeftijden;267;2013;7.0;1.0;6.0
1138;Totaal alle leeftijden;267;2014;7.0;1.0;6.0
1139;Totaal alle leeftijden;59;1998;4858.0;2536.0;2322.0
1140;Totaal alle leeftijden;59;1999;5213.0;2762.0;2451.0
1141;Totaal alle leeftijden;59;2000;5485.0;2911.0;2574.0
1142;Totaal alle leeftijden;59;2001;5759.0;3066.0;2693.0
1143;Totaal alle leeftijden;59;2002;6009.0;3201.0;2808.0
1144;Totaal alle leeftijden;59;2003;6274.0;3333.0;2941.0
1145;Totaal alle leeftijden;59;2004;6475.0;3446.0;3029.0
1146;Totaal alle leeftijden;59;2005;6584.0;3509.0;3075.0
1147;Totaal alle leeftijden;59;2006;6735.0;3607.0;3128.0
1148;Totaal alle leeftijden;59;2007;6856.0;3644.0;3212.0
1149;Totaal alle leeftijden;59;2008;7021.0;3745.0;3276.0
1150;Totaal alle leeftijden;59;2009;7157.0;3826.0;3331.0
1151;Totaal alle leeftijden;59;2010;7347.0;3927.0;3420.0
1152;Totaal alle leeftijden;59;2011;7552.0;4030.0;3522.0
1153;Totaal alle leeftijden;59;2012;7780.0;4155.0;3625.0
1154;Totaal alle leeftijden;59;2013;8107.0;4332.0;3775.0
1155;Totaal alle leeftijden;59;2014;8328.0;4449.0;3879.0
1156;Totaal alle leeftijden;211;1998;114.0;60.0;54.0
1157;Totaal alle leeftijden;211;1999;121.0;62.0;59.0
1158;Totaal alle leeftijden;211;2000;126.0;68.0;58.0
1159;Totaal alle leeftijden;211;2001;147.0;78.0;69.0
1160;Totaal alle leeftijden;211;2002;182.0;98.0;84.0
1161;Totaal alle leeftijden;211;2003;226.0;126.0;100.0
1162;Totaal alle leeftijden;211;2004;255.0;144.0;111.0
1163;Totaal alle leeftijden;211;2005;261.0;149.0;112.0
1164;Totaal alle leeftijden;211;2006;272.0;153.0;119.0
1165;Totaal alle leeftijden;211;2007;274.0;153.0;121.0
1166;Totaal alle leeftijden;211;2008;280.0;153.0;127.0
1167;Totaal alle leeftijden;211;2009;290.0;161.0;129.0
1168;Totaal alle leeftijden;211;2010;295.0;163.0;132.0
1169;Totaal alle leeftijden;211;2011;311.0;166.0;145.0
1170;Totaal alle leeftijden;211;2012;327.0;176.0;151.0
1171;Totaal alle leeftijden;211;2013;356.0;191.0;165.0
1172;Totaal alle leeftijden;211;2014;375.0;202.0;173.0
1173;Totaal alle leeftijden;119;1998;43.0;24.0;19.0
1174;Totaal alle leeftijden;119;1999;48.0;26.0;22.0
1175;Totaal alle leeftijden;119;2000;55.0;28.0;27.0
1176;Totaal alle leeftijden;119;2001;63.0;31.0;32.0
1177;Totaal alle leeftijden;119;2002;71.0;38.0;33.0
1178;Totaal alle leeftijden;119;2003;76.0;38.0;38.0
1179;Totaal alle leeftijden;119;2004;90.0;46.0;44.0
1180;Totaal alle leeftijden;119;2005;99.0;47.0;52.0
1181;Totaal alle leeftijden;119;2006;115.0;56.0;59.0
1182;Totaal alle leeftijden;119;2007;113.0;55.0;58.0
1183;Totaal alle leeftijden;119;2008;132.0;70.0;62.0
1184;Totaal alle leeftijden;119;2009;145.0;78.0;67.0
1185;Totaal alle leeftijden;119;2010;164.0;88.0;76.0
1186;Totaal alle leeftijden;119;2011;174.0;94.0;80.0
1187;Totaal alle leeftijden;119;2012;178.0;97.0;81.0
1188;Totaal alle leeftijden;119;2013;180.0;99.0;81.0
1189;Totaal alle leeftijden;119;2014;188.0;101.0;87.0
1190;Totaal alle leeftijden;139;1998;23.0;14.0;9.0
1191;Totaal alle leeftijden;139;1999;22.0;14.0;8.0
1192;Totaal alle leeftijden;139;2000;24.0;14.0;10.0
1193;Totaal alle leeftijden;139;2001;26.0;16.0;10.0
1194;Totaal alle leeftijden;139;2002;28.0;18.0;10.0
1195;Totaal alle leeftijden;139;2003;30.0;19.0;11.0
1196;Totaal alle leeftijden;139;2004;29.0;19.0;10.0
1197;Totaal alle leeftijden;139;2005;30.0;19.0;11.0
1198;Totaal alle leeftijden;139;2006;30.0;19.0;11.0
1199;Totaal alle leeftijden;139;2007;31.0;19.0;12.0
1200;Totaal alle leeftijden;139;2008;31.0;19.0;12.0
1201;Totaal alle leeftijden;139;2009;37.0;23.0;14.0
1202;Totaal alle leeftijden;139;2010;35.0;22.0;13.0
1203;Totaal alle leeftijden;139;2011;36.0;24.0;12.0
1204;Totaal alle leeftijden;139;2012;35.0;23.0;12.0
1205;Totaal alle leeftijden;139;2013;39.0;26.0;13.0
1206;Totaal alle leeftijden;139;2014;39.0;26.0;13.0
1207;Totaal alle leeftijden;259;1998;1301.0;488.0;813.0
1208;Totaal alle leeftijden;259;1999;1381.0;511.0;870.0
1209;Totaal alle leeftijden;259;2000;1444.0;535.0;909.0
1210;Totaal alle leeftijden;259;2001;1466.0;550.0;916.0
1211;Totaal alle leeftijden;259;2002;1485.0;554.0;931.0
1212;Totaal alle leeftijden;259;2003;1540.0;572.0;968.0
1213;Totaal alle leeftijden;259;2004;1594.0;590.0;1004.0
1214;Totaal alle leeftijden;259;2005;1600.0;593.0;1007.0
1215;Totaal alle leeftijden;259;2006;1621.0;601.0;1020.0
1216;Totaal alle leeftijden;259;2007;1628.0;596.0;1032.0
1217;Totaal alle leeftijden;259;2008;1642.0;599.0;1043.0
1218;Totaal alle leeftijden;259;2009;1669.0;609.0;1060.0
1219;Totaal alle leeftijden;259;2010;1640.0;604.0;1036.0
1220;Totaal alle leeftijden;259;2011;1672.0;623.0;1049.0
1221;Totaal alle leeftijden;259;2012;1693.0;635.0;1058.0
1222;Totaal alle leeftijden;259;2013;1731.0;641.0;1090.0
1223;Totaal alle leeftijden;259;2014;1730.0;643.0;1087.0
1224;Totaal alle leeftijden;212;1998;90.0;47.0;43.0
1225;Totaal alle leeftijden;212;1999;104.0;53.0;51.0
1226;Totaal alle leeftijden;212;2000;112.0;57.0;55.0
1227;Totaal alle leeftijden;212;2001;127.0;64.0;63.0
1228;Totaal alle leeftijden;212;2002;157.0;84.0;73.0
1229;Totaal alle leeftijden;212;2003;186.0;101.0;85.0
1230;Totaal alle leeftijden;212;2004;225.0;126.0;99.0
1231;Totaal alle leeftijden;212;2005;254.0;141.0;113.0
1232;Totaal alle leeftijden;212;2006;297.0;163.0;134.0
1233;Totaal alle leeftijden;212;2007;332.0;180.0;152.0
1234;Totaal alle leeftijden;212;2008;355.0;192.0;163.0
1235;Totaal alle leeftijden;212;2009;371.0;196.0;175.0
1236;Totaal alle leeftijden;212;2010;390.0;215.0;175.0
1237;Totaal alle leeftijden;212;2011;407.0;221.0;186.0
1238;Totaal alle leeftijden;212;2012;427.0;233.0;194.0
1239;Totaal alle leeftijden;212;2013;438.0;239.0;199.0
1240;Totaal alle leeftijden;212;2014;446.0;244.0;202.0
1241;Totaal alle leeftijden;213;1998;92.0;34.0;58.0
1242;Totaal alle leeftijden;213;1999;98.0;35.0;63.0
1243;Totaal alle leeftijden;213;2000;97.0;35.0;62.0
1244;Totaal alle leeftijden;213;2001;103.0;39.0;64.0
1245;Totaal alle leeftijden;213;2002;111.0;43.0;68.0
1246;Totaal alle leeftijden;213;2003;119.0;50.0;69.0
1247;Totaal alle leeftijden;213;2004;124.0;53.0;71.0
1248;Totaal alle leeftijden;213;2005;129.0;58.0;71.0
1249;Totaal alle leeftijden;213;2006;132.0;59.0;73.0
1250;Totaal alle leeftijden;213;2007;137.0;60.0;77.0
1251;Totaal alle leeftijden;213;2008;136.0;56.0;80.0
1252;Totaal alle leeftijden;213;2009;148.0;61.0;87.0
1253;Totaal alle leeftijden;213;2010;160.0;67.0;93.0
1254;Totaal alle leeftijden;213;2011;171.0;70.0;101.0
1255;Totaal alle leeftijden;213;2012;180.0;73.0;107.0
1256;Totaal alle leeftijden;213;2013;184.0;73.0;111.0
1257;Totaal alle leeftijden;213;2014;196.0;83.0;113.0
1258;Totaal alle leeftijden;61;1998;5369.0;2576.0;2793.0
1259;Totaal alle leeftijden;61;1999;5529.0;2624.0;2905.0
1260;Totaal alle leeftijden;61;2000;5715.0;2705.0;3010.0
1261;Totaal alle leeftijden;61;2001;5899.0;2769.0;3130.0
1262;Totaal alle leeftijden;61;2002;6081.0;2841.0;3240.0
1263;Totaal alle leeftijden;61;2003;6292.0;2915.0;3377.0
1264;Totaal alle leeftijden;61;2004;6436.0;2963.0;3473.0
1265;Totaal alle leeftijden;61;2005;6532.0;2989.0;3543.0
1266;Totaal alle leeftijden;61;2006;6653.0;3014.0;3639.0
1267;Totaal alle leeftijden;61;2007;6732.0;3051.0;3681.0
1268;Totaal alle leeftijden;61;2008;6829.0;3080.0;3749.0
1269;Totaal alle leeftijden;61;2009;6934.0;3114.0;3820.0
1270;Totaal alle leeftijden;61;2010;7005.0;3160.0;3845.0
1271;Totaal alle leeftijden;61;2011;7113.0;3204.0;3909.0
1272;Totaal alle leeftijden;61;2012;7264.0;3279.0;3985.0
1273;Totaal alle leeftijden;61;2013;7439.0;3360.0;4079.0
1274;Totaal alle leeftijden;61;2014;7589.0;3414.0;4175.0
1275;Totaal alle leeftijden;62;1998;2372.0;1064.0;1308.0
1276;Totaal alle leeftijden;62;1999;2475.0;1120.0;1355.0
1277;Totaal alle leeftijden;62;2000;2567.0;1160.0;1407.0
1278;Totaal alle leeftijden;62;2001;2676.0;1214.0;1462.0
1279;Totaal alle leeftijden;62;2002;2735.0;1252.0;1483.0
1280;Totaal alle leeftijden;62;2003;2843.0;1319.0;1524.0
1281;Totaal alle leeftijden;62;2004;2974.0;1381.0;1593.0
1282;Totaal alle leeftijden;62;2005;3041.0;1407.0;1634.0
1283;Totaal alle leeftijden;62;2006;3096.0;1436.0;1660.0
1284;Totaal alle leeftijden;62;2007;3120.0;1445.0;1675.0
1285;Totaal alle leeftijden;62;2008;3207.0;1498.0;1709.0
1286;Totaal alle leeftijden;62;2009;3249.0;1525.0;1724.0
1287;Totaal alle leeftijden;62;2010;3336.0;1574.0;1762.0
1288;Totaal alle leeftijden;62;2011;3395.0;1610.0;1785.0
1289;Totaal alle leeftijden;62;2012;3457.0;1640.0;1817.0
1290;Totaal alle leeftijden;62;2013;3514.0;1662.0;1852.0
1291;Totaal alle leeftijden;62;2014;3589.0;1706.0;1883.0
1292;Totaal alle leeftijden;63;1998;58.0;19.0;39.0
1293;Totaal alle leeftijden;63;1999;59.0;18.0;41.0
1294;Totaal alle leeftijden;63;2000;62.0;22.0;40.0
1295;Totaal alle leeftijden;63;2001;68.0;25.0;43.0
1296;Totaal alle leeftijden;63;2002;62.0;23.0;39.0
1297;Totaal alle leeftijden;63;2003;68.0;26.0;42.0
1298;Totaal alle leeftijden;63;2004;83.0;36.0;47.0
1299;Totaal alle leeftijden;63;2005;92.0;40.0;52.0
1300;Totaal alle leeftijden;63;2006;93.0;37.0;56.0
1301;Totaal alle leeftijden;63;2007;100.0;42.0;58.0
1302;Totaal alle leeftijden;63;2008;103.0;43.0;60.0
1303;Totaal alle leeftijden;63;2009;105.0;44.0;61.0
1304;Totaal alle leeftijden;63;2010;112.0;49.0;63.0
1305;Totaal alle leeftijden;63;2011;122.0;52.0;70.0
1306;Totaal alle leeftijden;63;2012;121.0;53.0;68.0
1307;Totaal alle leeftijden;63;2013;135.0;62.0;73.0
1308;Totaal alle leeftijden;63;2014;146.0;70.0;76.0
1309;Totaal alle leeftijden;312;1998;3460.0;1400.0;2060.0
1310;Totaal alle leeftijden;312;1999;3572.0;1446.0;2126.0
1311;Totaal alle leeftijden;312;2000;3663.0;1485.0;2178.0
1312;Totaal alle leeftijden;312;2001;3757.0;1533.0;2224.0
1313;Totaal alle leeftijden;312;2002;3853.0;1569.0;2284.0
1314;Totaal alle leeftijden;312;2003;3951.0;1600.0;2351.0
1315;Totaal alle leeftijden;312;2004;4021.0;1624.0;2397.0
1316;Totaal alle leeftijden;312;2005;4077.0;1645.0;2432.0
1317;Totaal alle leeftijden;312;2006;4139.0;1668.0;2471.0
1318;Totaal alle leeftijden;312;2007;4162.0;1676.0;2486.0
