ID;Leeftijd;Perioden;TotaalBevolking_1;Mannen_2;Vrouwen_3
806;70 tot 75 jaar;2002;563857;252091;311766
807;70 tot 75 jaar;2003;572302;257398;314902
808;70 tot 75 jaar;2004;573798;259848;313950
809;70 tot 75 jaar;2005;577629;263348;314280
810;70 tot 75 jaar;2006;577761;265045;312717
811;70 tot 75 jaar;2007;581711;268617;313094
812;75 tot 80 jaar;2001;455493;180771;274722
813;75 tot 80 jaar;2002;455533;182633;272901
814;75 tot 80 jaar;2003;455185;184111;271074
815;75 tot 80 jaar;2004;456295;186294;270002
816;75 tot 80 jaar;2005;458819;189445;269375
817;75 tot 80 jaar;2006;466800;194863;271936
818;75 tot 80 jaar;2007;472154;198647;273508
819;80 tot 85 jaar;2001;288303;98886;189417
820;80 tot 85 jaar;2002;301112;104472;196638
821;80 tot 85 jaar;2003;312502;109622;202880
822;80 tot 85 jaar;2004;326707;115794;210914
823;80 tot 85 jaar;2005;336726;120031;216694
824;80 tot 85 jaar;2006;336680;121073;215607
825;80 tot 85 jaar;2007;337614;122986;214629
826;85 tot 90 jaar;2001;158004;44311;113693
827;85 tot 90 jaar;2002;160216;45289;114926
828;85 tot 90 jaar;2003;161718;46391;115327
829;85 tot 90 jaar;2004;161561;46870;114692
830;85 tot 90 jaar;2005;162850;47947;114902
831;85 tot 90 jaar;2006;173195;52053;121141
832;85 tot 90 jaar;2007;181886;55431;126455
833;90 tot 95 jaar;2001;57530;12515;45015
834;90 tot 95 jaar;2002;58703;13055;45648
835;90 tot 95 jaar;2003;60831;13813;47019
836;90 tot 95 jaar;2004;63087;14591;48495
837;90 tot 95 jaar;2005;65430;15496;49934
838;90 tot 95 jaar;2006;66449;15964;50487
839;90 tot 95 jaar;2007;67600;16396;51203
840;95 jaar of ouder;2001;12800;2347;10453
841;95 jaar of ouder;2002;13428;2403;11024
842;95 jaar of ouder;2003;14020;2444;11575
843;95 jaar of ouder;2004;14579;2570;12008
844;95 jaar of ouder;2005;15264;2692;12572
845;95 jaar of ouder;2006;15847;2854;12992
846;95 jaar of ouder;2007;16305;2999;13306
847;0 tot 10 jaar;2001;1996913;1021641;975272
848;0 tot 10 jaar;2002;2003743;1025094;978649
849;0 tot 10 jaar;2003;2011001;1028538;982463
850;0 tot 10 jaar;2004;2017681;1031992;985689
851;0 tot 10 jaar;2005;2021076;1033642;987436
852;0 tot 10 jaar;2006;2026759;1036543;990216
853;0 tot 10 jaar;2007;2030159;1037775;992381
854;10 tot 20 jaar;2001;1911140;977888;933252
855;10 tot 20 jaar;2002;1934742;989894;944850
856;10 tot 20 jaar;2003;1960741;1002669;958072
857;10 tot 20 jaar;2004;1986457;1015162;971294
858;10 tot 20 jaar;2005;2007963;1025640;982323
859;10 tot 20 jaar;2006;2021129;1032326;988805
860;10 tot 20 jaar;2007;2028694;1037024;991669
861;20 tot 30 jaar;2001;2081512;1051043;1030469
862;20 tot 30 jaar;2002;2042877;1029805;1013071
863;20 tot 30 jaar;2003;2010910;1013573;997337
864;20 tot 30 jaar;2004;1995744;1005830;989912
865;20 tot 30 jaar;2005;1992816;1004197;988623
866;20 tot 30 jaar;2006;2001391;1007960;993431
867;20 tot 30 jaar;2007;2016202;1014168;1002034
868;30 tot 40 jaar;2001;2645592;1348842;1296750
869;30 tot 40 jaar;2002;2642482;1346105;1296378
870;30 tot 40 jaar;2003;2626092;1335681;1290412
871;30 tot 40 jaar;2004;2586659;1312991;1273666
872;30 tot 40 jaar;2005;2536058;1285037;1251020
873;30 tot 40 jaar;2006;2481786;1254973;1226810
874;30 tot 40 jaar;2007;2431047;1227622;1203422
875;40 tot 50 jaar;2001;2377995;1204040;1173955
876;40 tot 50 jaar;2002;2413441;1221546;1191893
877;40 tot 50 jaar;2003;2443503;1236785;1206720
878;40 tot 50 jaar;2004;2478998;1255424;1223575
879;40 tot 50 jaar;2005;2515552;1274491;1241062
880;40 tot 50 jaar;2006;2544631;1290600;1254030
881;40 tot 50 jaar;2007;2564247;1300869;1263375
882;50 tot 60 jaar;2001;2056871;1044404;1012467
883;50 tot 60 jaar;2002;2111448;1071423;1040025
884;50 tot 60 jaar;2003;2165291;1097740;1067552
885;50 tot 60 jaar;2004;2204536;1116627;1087912
886;50 tot 60 jaar;2005;2237075;1132353;1104720
887;50 tot 60 jaar;2006;2279983;1152667;1127316
888;50 tot 60 jaar;2007;2259431;1141323;1118107
889;60 tot 70 jaar;2001;1386386;675011;711375
890;60 tot 70 jaar;2002;1401819;685497;716326
891;60 tot 70 jaar;2003;1422273;698390;723884
892;60 tot 70 jaar;2004;1458869;718891;739975
893;60 tot 70 jaar;2005;1501897;742092;759806
894;60 tot 70 jaar;2006;1535208;759984;775225
895;60 tot 70 jaar;2007;1633522;810675;822850
896;70 tot 80 jaar;2001;1014029;428927;585102
897;70 tot 80 jaar;2002;1019390;434724;584667
898;70 tot 80 jaar;2003;1027487;441509;585976
899;70 tot 80 jaar;2004;1030093;446142;583952
900;70 tot 80 jaar;2005;1036448;452793;583655
901;70 tot 80 jaar;2006;1044561;459908;584653
902;70 tot 80 jaar;2007;1053865;467264;586602
903;80 tot 90 jaar;2001;446307;143197;303110
904;80 tot 90 jaar;2002;461328;149761;311564
905;80 tot 90 jaar;2003;474220;156013;318207
906;80 tot 90 jaar;2004;488268;162664;325606
907;80 tot 90 jaar;2005;499576;167978;331596
908;80 tot 90 jaar;2006;509875;173126;336748
909;80 tot 90 jaar;2007;519500;178417;341084
910;90 jaar of ouder;2001;70330;14862;55468
911;90 jaar of ouder;2002;72131;15458;56672
912;90 jaar of ouder;2003;74851;16257;58594
913;90 jaar of ouder;2004;77666;17161;60503
914;90 jaar of ouder;2005;80694;18188;62506
915;90 jaar of ouder;2006;82296;18818;63479
916;90 jaar of ouder;2007;83905;19395;64509
917;0 tot 20 jaar;2001;3908053;1999529;1908524
918;0 tot 20 jaar;2002;3938485;2014988;1923499
919;0 tot 20 jaar;2003;3971742;2031207;1940535
920;0 tot 20 jaar;2004;4004138;2047154;1956983
921;0 tot 20 jaar;2005;4029039;2059282;1969759
922;0 tot 20 jaar;2006;4047888;2068869;1979021
923;0 tot 20 jaar;2007;4058853;2074799;1984050
924;20 tot 65 jaar;2001;9904521;5016961;4887560
925;20 tot 65 jaar;2002;9964547;5044492;4920055
926;20 tot 65 jaar;2003;10018584;5069875;4948714
927;20 tot 65 jaar;2004;10062259;5089694;4972563
928;20 tot 65 jaar;2005;10107148;5110405;4996745
929;20 tot 65 jaar;2006;10148858;5128612;5020243
930;20 tot 65 jaar;2007;10199025;5150404;5048615
931;65 jaar of ouder;2001;2174501;893365;1281136
932;65 jaar of ouder;2002;2200369;909827;1290541
933;65 jaar of ouder;2003;2226043;926073;1299968
934;65 jaar of ouder;2004;2258574;946036;1312538
935;65 jaar of ouder;2005;2292968;966724;1326243
936;65 jaar of ouder;2006;2330873;989424;1341449
937;65 jaar of ouder;2007;2362694;1009329;1353368
