ID;BedrijfstakkenBranchesSBI2008;GrootteklassenBedrijven;Perioden;TotaalMilieucompartimenten_1;Totaal_2;Totaal_3;CompartimentBodem_4;CompartimentAfval_5;CompartimentGeluid_6;CompartimentLandschap_7;TotaalKosten_8;TotaalKapitaallasten_9;Afschrijvingen_10;Rente_11;LopendeKosten_12;OverigeKosten_13;TotaalKosten_14;TotaalKapitaallasten_15;Afschrijvingen_16;Rente_17;LopendeKosten_18;AfvoerWaterzuiveringsslib_19;TotaalKosten_20;TotaalKapitaallasten_21;Afschrijvingen_22;Rente_23;LopendeKosten_24;AfvoerAfvalLuchtzuiveringsinstallaties_25;TotaalKosten_26;TotaalKapitaallasten_27;Afschrijvingen_28;Rente_29;LopendeKosten_30;Bodemsanering_31;TotaalKosten_32;TotaalKapitaallasten_33;Afschrijvingen_34;Rente_35;LopendeKosten_36;TotaalKosten_37;TotaalKapitaallasten_38;Afschrijvingen_39;Rente_40;LopendeKosten_41;TotaalKosten_42;TotaalKapitaallasten_43;Afschrijvingen_44;Rente_45;LopendeKosten_46;TotaalKosten_47;EigenMilieuonderzoek_48;Personeelskosten_49;ArbeidEigenPersoneel_50;TotaalBetaaldeOverdrachten_51;TotaalMilieuheffingenEnLeges_52;WVOHeffing_53;Rioolrecht_54;HeffingGrondwateronttrekking_55;LegesMilieuvergunningen_56;TotaalAfvoerVanAfvalstoffen_57;GevaarlijkAfval_58;OverigVastAfval_59;TotaalUitbestedeMilieuactiviteiten_60;WaterzuiveringDoorParticulieren_61;SchadebetalingenEnMilieuboeten_62;MilieuonderzoekDoorDerden_63;MilieucoordinatieDoorDerden_64;TotaalOntvangenOverdrachten_65;TotaalMilieucompartimenten_66;Totaal_67;Totaal_68;CompartimentBodem_69;CompartimentAfval_70;CompartimentGeluid_71;CompartimentLandschap_72;CompartimentAlgemeen_73
66;307000;10 en meer werknemers;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.0;25.0;18.0;7.0;;0.0;9.0;5.0;4.0;1.0;4.0;0.0;11.0;7.0;5.0;2.0;4.0;0.0;7.0;6.0;4.0;2.0;2.0;;3.0;2.0;1.0;0.0;;4.0;3.0;2.0;1.0;1.0;4.0;3.0;2.0;1.0;1.0;;;;;1.0;0.0;;;0.0;0.0;;;0.0;;;0.0;;;1.0;36.0;9.0;10.0;7.0;3.0;4.0;4.0;0.0
67;307000;10 en meer werknemers;2011;;;;;;;;;;;;14.0;0.0;;;;;5.0;;;;;;;;;;;;2.0;;;;;;1.0;;;;;1.0;;;;;1.0;0.0;;;;;0.0;;0.0;;;1.0;0.0;1.0;;;;0.0;;1.0;43.0;11.0;12.0;8.0;4.0;4.0;4.0;0.0
68;307000;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;307000;10 tot 50 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;307000;10 tot 50 werknemers;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;3.0;3.0;1.0;2.0;0.0;1.0;1.0;1.0;0.0;;;1.0;1.0;1.0;0.0;;0.0;1.0;1.0;1.0;0.0;;0.0;0.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;;1.0;0.0;0.0;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;0.0;;0.0;0.0;5.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0
71;307000;10 tot 50 werknemers;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;6.0;4.0;2.0;3.0;0.0;2.0;1.0;1.0;0.0;;;3.0;2.0;1.0;0.0;;;2.0;1.0;1.0;0.0;;;1.0;;;;;1.0;;;;;1.0;;;;;;;0.0;1.0;0.0;;;0.0;0.0;0.0;;;;;;0.0;;;0.0;9.0;2.0;2.0;2.0;1.0;1.0;1.0;0.0
72;307000;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;307000;50 tot 200 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;307000;50 tot 200 werknemers;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19.0;13.0;9.0;3.0;;0.0;4.0;3.0;2.0;1.0;;;5.0;3.0;3.0;1.0;;0.0;4.0;3.0;2.0;1.0;1.0;;1.0;1.0;1.0;0.0;1.0;2.0;2.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;1.0;;;;;0.0;0.0;;;0.0;0.0;;;;;;0.0;;;0.0;19.0;4.0;5.0;4.0;2.0;2.0;2.0;0.0
75;307000;50 tot 200 werknemers;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;9.0;7.0;2.0;5.0;0.0;3.0;2.0;1.0;0.0;;;4.0;3.0;2.0;1.0;;;3.0;2.0;1.0;1.0;1.0;0.0;1.0;;;;;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;;0.0;;;1.0;0.0;;;;0.0;;0.0;;;0.0;0.0;;;0.0;15.0;3.0;4.0;3.0;2.0;1.0;1.0;0.0
76;307000;200 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;307000;200 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;307000;200 en meer werknemers;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;9.0;7.0;2.0;4.0;;3.0;2.0;1.0;0.0;;0.0;4.0;2.0;2.0;1.0;;0.0;3.0;2.0;1.0;1.0;;0.0;1.0;1.0;0.0;0.0;;1.0;1.0;1.0;0.0;;1.0;1.0;1.0;0.0;;;0.0;;;;0.0;;;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;;12.0;3.0;3.0;3.0;1.0;1.0;1.0;0.0
79;307000;200 en meer werknemers;2011;;;;;;;;;;;;7.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;;;;;;;;;;;;;;20.0;5.0;6.0;4.0;2.0;2.0;2.0;0.0
80;307500;10 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
81;307500;10 en meer werknemers;2009;264.0;32.0;192.0;26.0;6.0;8.0;0.0;1006.0;485.0;361.0;124.0;351.0;170.0;266.0;120.0;90.0;30.0;115.0;32.0;402.0;242.0;184.0;58.0;160.0;1.0;113.0;59.0;39.0;20.0;33.0;21.0;69.0;38.0;29.0;9.0;31.0;31.0;24.0;17.0;7.0;7.0;8.0;3.0;2.0;1.0;6.0;117.0;51.0;66.0;872.0;457.0;110.0;86.0;19.0;4.0;1.0;287.0;97.0;191.0;60.0;27.0;1.0;16.0;16.0;73.0;1390.0;396.0;337.0;112.0;352.0;30.0;12.0;150.0
82;307500;10 en meer werknemers;2010;429.0;48.0;332.0;27.0;;;;1001.0;476.0;354.0;122.0;;;262.0;111.0;84.0;27.0;118.0;33.0;410.0;248.0;186.0;61.0;161.0;;110.0;58.0;39.0;19.0;34.0;19.0;;;;;32.0;;;;;7.0;;;;;6.0;114.0;51.0;63.0;871.0;477.0;109.0;85.0;19.0;;;300.0;111.0;189.0;68.0;38.0;;;14.0;76.0;1401.0;402.0;341.0;109.0;363.0;29.0;13.0;145.0
83;307500;10 en meer werknemers;2011;328.0;;249.0;32.0;;;0.0;1014.0;470.0;347.0;123.0;;;;;;;118.0;29.0;424.0;256.0;190.0;67.0;;;118.0;57.0;39.0;18.0;35.0;26.0;;;;;32.0;;;;;6.0;9.0;2.0;2.0;1.0;7.0;122.0;59.0;63.0;826.0;489.0;113.0;91.0;19.0;;;308.0;120.0;188.0;68.0;34.0;;;16.0;75.0;1427.0;393.0;355.0;117.0;368.0;26.0;12.0;156.0
84;307500;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
85;307500;10 tot 50 werknemers;2009;13.0;2.0;7.0;2.0;1.0;1.0;0.0;121.0;60.0;45.0;15.0;42.0;19.0;31.0;14.0;11.0;3.0;14.0;2.0;47.0;29.0;22.0;7.0;18.0;0.0;13.0;7.0;5.0;2.0;4.0;1.0;9.0;5.0;4.0;1.0;4.0;5.0;4.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;15.0;7.0;8.0;139.0;65.0;14.0;9.0;4.0;0.0;0.0;45.0;5.0;41.0;6.0;2.0;0.0;1.0;2.0;10.0;176.0;46.0;38.0;12.0;54.0;5.0;2.0;19.0
86;307500;10 tot 50 werknemers;2010;;4.0;;;0.0;1.0;;;;;;49.0;20.0;34.0;15.0;11.0;4.0;17.0;;;;;;;;;;;;5.0;;11.0;6.0;4.0;1.0;;5.0;4.0;3.0;1.0;1.0;;;;;1.0;17.0;;;;70.0;14.0;9.0;4.0;;;;;43.0;;;;;2.0;;192.0;50.0;42.0;13.0;59.0;5.0;2.0;20.0
87;307500;10 tot 50 werknemers;2011;10.0;;7.0;;;0.0;;134.0;64.0;47.0;16.0;49.0;21.0;;;;;;;53.0;33.0;25.0;8.0;;;;;;;5.0;;;;;;5.0;5.0;4.0;3.0;1.0;1.0;;;;;1.0;18.0;11.0;7.0;125.0;;14.0;9.0;4.0;;;45.0;4.0;41.0;;;;;2.0;;187.0;49.0;43.0;14.0;54.0;5.0;2.0;21.0
88;307500;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
89;307500;50 tot 200 werknemers;2009;37.0;4.0;26.0;3.0;2.0;1.0;0.0;233.0;113.0;84.0;29.0;79.0;41.0;64.0;28.0;21.0;7.0;27.0;9.0;87.0;54.0;41.0;13.0;33.0;0.0;25.0;14.0;9.0;5.0;8.0;3.0;18.0;10.0;8.0;2.0;8.0;9.0;7.0;5.0;2.0;2.0;2.0;1.0;1.0;0.0;2.0;28.0;13.0;15.0;237.0;130.0;33.0;26.0;6.0;1.0;0.0;84.0;26.0;58.0;13.0;5.0;0.0;4.0;4.0;19.0;345.0;100.0;71.0;25.0;101.0;8.0;3.0;37.0
90;307500;50 tot 200 werknemers;2010;;;;;;;0.0;;;;;80.0;42.0;;;;;27.0;;;;;;;;;;;;8.0;;;;;;8.0;;;;;2.0;2.0;1.0;1.0;0.0;2.0;28.0;;;;;33.0;26.0;6.0;;;85.0;28.0;57.0;;;;;3.0;20.0;343.0;101.0;70.0;25.0;102.0;8.0;3.0;34.0
91;307500;50 tot 200 werknemers;2011;51.0;;38.0;;;3.0;;242.0;112.0;83.0;29.0;86.0;44.0;;;;;;;94.0;58.0;43.0;15.0;;;;;;;9.0;;;;;;9.0;8.0;6.0;4.0;2.0;2.0;;;;;2.0;32.0;16.0;16.0;240.0;143.0;37.0;30.0;6.0;;;;;;;;;;4.0;21.0;365.0;107.0;77.0;25.0;106.0;7.0;3.0;40.0
92;307500;200 en meer werknemers;2008;119.0;30.0;61.0;19.0;3.0;5.0;0.0;678.0;306.0;227.0;79.0;261.0;111.0;181.0;77.0;57.0;20.0;78.0;26.0;293.0;156.0;119.0;37.0;136.0;1.0;70.0;37.0;24.0;13.0;20.0;14.0;43.0;24.0;18.0;6.0;19.0;16.0;13.0;9.0;4.0;4.0;5.0;1.0;1.0;0.0;4.0;70.0;29.0;41.0;496.0;294.0;75.0;62.0;10.0;3.0;0.0;169.0;65.0;104.0;50.0;26.0;2.0;10.0;11.0;39.0;933.0;277.0;258.0;69.0;210.0;16.0;8.0;94.0
93;307500;200 en meer werknemers;2009;215.0;26.0;159.0;21.0;3.0;6.0;0.0;651.0;312.0;232.0;80.0;229.0;110.0;172.0;78.0;59.0;19.0;74.0;20.0;268.0;158.0;120.0;38.0;109.0;1.0;75.0;38.0;25.0;13.0;21.0;16.0;42.0;23.0;17.0;6.0;19.0;17.0;14.0;10.0;4.0;4.0;5.0;1.0;1.0;0.0;3.0;73.0;30.0;43.0;495.0;261.0;63.0;51.0;10.0;3.0;0.0;158.0;66.0;92.0;40.0;19.0;0.0;11.0;10.0;44.0;869.0;250.0;228.0;75.0;198.0;17.0;8.0;94.0
94;307500;200 en meer werknemers;2010;361.0;;284.0;22.0;;;;635.0;301.0;223.0;78.0;;106.0;;;;;74.0;21.0;269.0;160.0;120.0;40.0;;;72.0;37.0;25.0;12.0;21.0;;;;;;;;;;;4.0;;;;;3.0;70.0;30.0;40.0;489.0;274.0;62.0;50.0;9.0;;;;;89.0;;27.0;;11.0;9.0;42.0;867.0;251.0;230.0;71.0;202.0;15.0;8.0;90.0
95;307500;200 en meer werknemers;2011;266.0;;204.0;27.0;12.0;;;638.0;295.0;217.0;78.0;;;;;;;73.0;18.0;277.0;165.0;122.0;44.0;;;79.0;36.0;24.0;12.0;21.0;22.0;36.0;18.0;13.0;5.0;18.0;;;;;3.0;;;;;4.0;72.0;33.0;40.0;461.0;281.0;62.0;52.0;8.0;;;;;;;23.0;;12.0;10.0;43.0;875.0;237.0;236.0;79.0;208.0;14.0;7.0;95.0
96;307610;10 en meer werknemers;2008;36.0;10.0;23.0;0.0;1.0;2.0;0.0;177.0;79.0;60.0;20.0;63.0;34.0;74.0;27.0;21.0;6.0;31.0;16.0;58.0;33.0;26.0;7.0;23.0;0.0;11.0;5.0;4.0;1.0;3.0;3.0;7.0;4.0;3.0;1.0;3.0;9.0;7.0;5.0;2.0;2.0;2.0;1.0;1.0;0.0;2.0;15.0;4.0;10.0;148.0;147.0;74.0;64.0;9.0;2.0;0.0;61.0;1.0;60.0;12.0;5.0;0.0;3.0;2.0;13.0;311.0;150.0;46.0;11.0;68.0;9.0;4.0;22.0
97;307610;10 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
98;307610;10 en meer werknemers;2010;;;;;;;;;;;;56.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;;;;;;52.0;;;;;;52.0;;;;;;;283.0;139.0;37.0;11.0;59.0;9.0;5.0;20.0
99;307610;10 en meer werknemers;2011;;;;;;;;;;;;54.0;30.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;;;;125.0;63.0;;;;;;;48.0;;;;;;;265.0;134.0;33.0;9.0;55.0;8.0;4.0;21.0
100;307610;10 tot 50 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101;307610;10 tot 50 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102;307610;10 tot 50 werknemers;2010;;;;;;;;;;;;11.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.0;21.0;7.0;2.0;13.0;2.0;1.0;2.0
103;307610;10 tot 50 werknemers;2011;;;;;;;;;;;;11.0;;;;;;;;;;;;;;;;;;;;;;;;1.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.0;21.0;6.0;1.0;11.0;2.0;1.0;2.0
104;307610;50 tot 200 werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
105;307610;50 tot 200 werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;307610;50 tot 200 werknemers;2010;;;;1.0;0.0;0.0;0.0;;;;;;;;;;;8.0;;;;;;;0.0;3.0;2.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;;1.0;;;41.0;21.0;;;;;;;;;;;;;;83.0;41.0;10.0;2.0;19.0;3.0;1.0;5.0
107;307610;50 tot 200 werknemers;2011;;;;0.0;;0.0;0.0;;;;;;;;;;;8.0;4.0;;;;;;;3.0;1.0;1.0;0.0;1.0;1.0;;;;;1.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;;2.0;;;40.0;;15.0;;;;;;;;;0.0;1.0;;;79.0;39.0;9.0;3.0;20.0;2.0;1.0;5.0
108;307610;200 en meer werknemers;2008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
109;307610;200 en meer werknemers;2009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
110;307610;200 en meer werknemers;2010;;;;1.0;1.0;;0.0;;;;;;;;;;;;;;;;;;;6.0;2.0;2.0;1.0;;;3.0;1.0;1.0;0.0;;;;;;;1.0;0.0;0.0;0.0;;;;;;69.0;37.0;;;;;;;;;;;;;;152.0;77.0;20.0;6.0;26.0;4.0;3.0;13.0
111;307610;200 en meer werknemers;2011;25.0;;;1.0;;2.0;0.0;84.0;37.0;29.0;10.0;29.0;18.0;;;;;;;;;;;;;4.0;2.0;1.0;1.0;;;;;;;;4.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;;;;;66.0;;;;;;;;;;3.0;;;;8.0;140.0;74.0;17.0;4.0;25.0;4.0;2.0;13.0
112;307600;10 en meer werknemers;2008;33.0;9.0;21.0;0.0;1.0;2.0;0.0;161.0;73.0;55.0;18.0;58.0;30.0;68.0;25.0;19.0;6.0;28.0;15.0;53.0;31.0;24.0;7.0;21.0;0.0;10.0;5.0;4.0;1.0;3.0;2.0;7.0;4.0;3.0;1.0;3.0;9.0;7.0;5.0;2.0;2.0;2.0;1.0;1.0;0.0;2.0;13.0;4.0;9.0;127.0;134.0;66.0;56.0;9.0;2.0;0.0;57.0;1.0;56.0;11.0;5.0;0.0;3.0;2.0;12.0;283.0;136.0;43.0;10.0;63.0;9.0;4.0;19.0
113;307600;10 en meer werknemers;2009;33.0;17.0;13.0;1.0;1.0;1.0;0.0;150.0;72.0;54.0;18.0;50.0;28.0;64.0;25.0;19.0;6.0;25.0;15.0;48.0;31.0;24.0;7.0;16.0;0.0;9.0;4.0;3.0;1.0;3.0;2.0;6.0;4.0;3.0;1.0;3.0;9.0;7.0;5.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;12.0;4.0;8.0;121.0;116.0;56.0;46.0;9.0;2.0;0.0;49.0;1.0;48.0;11.0;6.0;0.0;3.0;2.0;13.0;254.0;124.0;37.0;9.0;55.0;9.0;4.0;17.0
114;307600;10 en meer werknemers;2010;38.0;15.0;20.0;1.0;1.0;1.0;0.0;150.0;70.0;53.0;17.0;51.0;;65.0;24.0;18.0;6.0;26.0;15.0;47.0;31.0;24.0;7.0;;;10.0;5.0;3.0;1.0;3.0;2.0;6.0;3.0;2.0;1.0;3.0;8.0;6.0;4.0;2.0;2.0;2.0;1.0;0.0;0.0;1.0;13.0;5.0;8.0;120.0;;;45.0;9.0;;0.0;51.0;1.0;49.0;14.0;9.0;;4.0;;;258.0;127.0;34.0;10.0;56.0;8.0;5.0;18.0
115;307600;10 en meer werknemers;2011;32.0;5.0;23.0;1.0;1.0;2.0;0.0;141.0;65.0;49.0;16.0;49.0;27.0;62.0;23.0;17.0;5.0;27.0;13.0;44.0;30.0;22.0;7.0;14.0;0.0;8.0;4.0;3.0;1.0;3.0;1.0;5.0;3.0;2.0;1.0;3.0;7.0;5.0;4.0;1.0;2.0;2.0;0.0;0.0;0.0;2.0;13.0;5.0;8.0;114.0;114.0;56.0;46.0;8.0;1.0;0.0;46.0;2.0;44.0;12.0;7.0;0.0;3.0;2.0;15.0;240.0;122.0;30.0;8.0;51.0;7.0;3.0;19.0
116;307600;10 tot 50 werknemers;2008;3.0;1.0;1.0;0.0;0.0;0.0;0.0;40.0;21.0;16.0;5.0;17.0;2.0;16.0;7.0;5.0;2.0;8.0;0.0;15.0;9.0;7.0;2.0;6.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;16.0;27.0;7.0;6.0;1.0;0.0;0.0;19.0;0.0;18.0;1.0;0.0;0.0;0.0;0.0;3.0;63.0;23.0;12.0;2.0;20.0;3.0;1.0;3.0
117;307600;10 tot 50 werknemers;2009;2.0;1.0;1.0;0.0;0.0;0.0;0.0;29.0;15.0;11.0;4.0;11.0;3.0;12.0;5.0;4.0;1.0;5.0;1.0;10.0;7.0;5.0;2.0;3.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;19.0;19.0;7.0;6.0;1.0;0.0;0.0;10.0;0.0;10.0;2.0;1.0;0.0;0.0;0.0;3.0;44.0;20.0;8.0;2.0;11.0;2.0;0.0;2.0
118;307600;10 tot 50 werknemers;2010;3.0;;;0.0;0.0;0.0;0.0;29.0;15.0;12.0;4.0;11.0;;;;;;6.0;1.0;;;;;;;2.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;11.0;;;5.0;2.0;;0.0;12.0;0.0;12.0;3.0;2.0;0.0;0.0;0.0;;46.0;20.0;7.0;2.0;13.0;2.0;1.0;2.0
119;307600;10 tot 50 werknemers;2011;3.0;;2.0;0.0;;0.0;0.0;28.0;14.0;11.0;3.0;11.0;3.0;;;;;6.0;1.0;9.0;6.0;5.0;2.0;;;1.0;1.0;1.0;0.0;;;;;;;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;13.0;;;5.0;1.0;;0.0;10.0;0.0;10.0;2.0;2.0;;0.0;;;44.0;20.0;6.0;1.0;11.0;2.0;1.0;2.0
120;307600;50 tot 200 werknemers;2008;12.0;2.0;9.0;0.0;0.0;1.0;0.0;46.0;22.0;17.0;6.0;17.0;7.0;19.0;8.0;6.0;2.0;8.0;3.0;16.0;9.0;7.0;2.0;6.0;0.0;3.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;1.0;2.0;32.0;38.0;20.0;18.0;2.0;1.0;0.0;16.0;0.0;15.0;2.0;1.0;0.0;1.0;0.0;4.0;81.0;39.0;13.0;3.0;18.0;3.0;1.0;5.0
121;307600;50 tot 200 werknemers;2009;6.0;1.0;3.0;0.0;1.0;1.0;0.0;42.0;21.0;16.0;5.0;15.0;7.0;18.0;7.0;5.0;2.0;7.0;4.0;14.0;9.0;7.0;2.0;5.0;0.0;2.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;2.0;33.0;34.0;16.0;14.0;2.0;0.0;0.0;16.0;0.0;16.0;2.0;1.0;0.0;1.0;1.0;4.0;73.0;35.0;11.0;2.0;17.0;3.0;1.0;5.0
122;307600;50 tot 200 werknemers;2010;11.0;;;1.0;0.0;0.0;0.0;45.0;22.0;16.0;5.0;15.0;8.0;;;;;8.0;4.0;;;;;;0.0;3.0;2.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;1.0;3.0;2.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;2.0;36.0;39.0;19.0;15.0;3.0;;;18.0;0.0;18.0;3.0;2.0;;1.0;;4.0;79.0;39.0;10.0;2.0;19.0;3.0;1.0;5.0
123;307600;50 tot 200 werknemers;2011;10.0;;9.0;0.0;;0.0;0.0;43.0;19.0;15.0;5.0;15.0;9.0;;;;;8.0;4.0;13.0;9.0;7.0;2.0;;;3.0;1.0;1.0;0.0;1.0;1.0;;;;;1.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4.0;2.0;2.0;38.0;38.0;17.0;14.0;3.0;;;17.0;1.0;16.0;3.0;2.0;0.0;1.0;1.0;4.0;76.0;37.0;9.0;3.0;19.0;2.0;1.0;5.0
124;307600;200 en meer werknemers;2008;19.0;7.0;11.0;0.0;0.0;1.0;0.0;75.0;30.0;22.0;8.0;24.0;21.0;34.0;11.0;8.0;3.0;11.0;12.0;22.0;13.0;10.0;3.0;9.0;0.0;4.0;2.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;0.0;1.0;4.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;8.0;2.0;6.0;78.0;70.0;39.0;32.0;5.0;1.0;0.0;23.0;1.0;22.0;8.0;4.0;0.0;2.0;1.0;5.0;139.0;74.0;17.0;4.0;25.0;4.0;2.0;12.0
125;307600;200 en meer werknemers;2009;25.0;15.0;9.0;1.0;0.0;1.0;0.0;79.0;36.0;27.0;9.0;25.0;18.0;35.0;12.0;9.0;3.0;12.0;10.0;24.0;16.0;12.0;4.0;8.0;0.0;5.0;3.0;2.0;1.0;1.0;1.0;3.0;1.0;1.0;0.0;1.0;4.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;7.0;2.0;5.0;69.0;64.0;33.0;26.0;5.0;1.0;0.0;24.0;1.0;23.0;7.0;3.0;0.0;2.0;1.0;6.0;136.0;69.0;18.0;5.0;27.0;4.0;2.0;10.0
126;307600;200 en meer werknemers;2010;24.0;7.0;14.0;1.0;1.0;1.0;0.0;77.0;33.0;25.0;8.0;24.0;;34.0;12.0;9.0;3.0;13.0;10.0;22.0;15.0;11.0;3.0;;;6.0;2.0;2.0;1.0;1.0;2.0;3.0;1.0;1.0;0.0;1.0;4.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;8.0;3.0;5.0;73.0;60.0;31.0;25.0;4.0;;;21.0;1.0;20.0;9.0;5.0;;2.0;;6.0;132.0;68.0;17.0;6.0;23.0;4.0;3.0;11.0
127;307600;200 en meer werknemers;2011;19.0;;12.0;1.0;;1.0;0.0;71.0;31.0;24.0;8.0;24.0;16.0;;;;;13.0;8.0;21.0;14.0;11.0;3.0;;;4.0;2.0;1.0;1.0;;;;;;;1.0;4.0;3.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;8.0;3.0;5.0;63.0;57.0;32.0;27.0;4.0;;;19.0;1.0;18.0;7.0;3.0;;2.0;;7.0;121.0;65.0;14.0;4.0;21.0;4.0;2.0;11.0
