ID;BedrijfstakkenBranchesSBI93;Grootteklasse;Perioden;UitgavenTotaal_1;Totaal_2;BrutoLoonkosten_3;OverigeExploitatiekosten_4;Totaal_5;Gebouwen_6;OverigeInvesteringen_7;Totaal_8;Onderzoekers_9;Assistenten_10;OverigPersoneel_11;Totaal_12;Onderzoekers_13;Assistenten_14;OverigPersoneel_15;ArbeidsjarenTotaal_16;Onderzoekers_17;Assistenten_18;OverigPersoneel_19;BedrijvenEnInstellingenMetEigenRD_20
164;23 Aardolie- en steenkoolverwerkende ...;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
165;23 Aardolie- en steenkoolverwerkende ...;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
166;23 Aardolie- en steenkoolverwerkende ...;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;4.0
167;23 Aardolie- en steenkoolverwerkende ...;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
168;2410a Basischemie en vervaardiging va...;Totaal (10 en meer) werkzame personen;2002;284.0;261.0;166.0;95.0;23.0;3.0;20.0;2338.0;923.0;986.0;430.0;;;;;2181.0;869.0;924.0;388.0;77.0
169;2410a Basischemie en vervaardiging va...;Totaal (10 en meer) werkzame personen;2003;316.0;293.0;175.0;118.0;23.0;1.0;22.0;2689.0;1099.0;1113.0;477.0;489.0;98.0;235.0;156.0;2507.0;1041.0;1029.0;436.0;74.0
170;2410a Basischemie en vervaardiging va...;Totaal (10 en meer) werkzame personen;2004;528.0;;;;;;;5402.0;2416.0;2196.0;790.0;;;;;3804.0;1882.0;1646.0;276.0;71.0
171;2410a Basischemie en vervaardiging va...;Totaal (10 en meer) werkzame personen;2005;548.0;468.0;273.0;195.0;80.0;8.0;72.0;5001.0;2431.0;2225.0;345.0;946.0;366.0;391.0;189.0;4150.0;1992.0;1922.0;236.0;71.0
172;2410a Basischemie en vervaardiging va...;Totaal (10 en meer) werkzame personen;2006;561.0;;;;;;;3778.0;1982.0;1539.0;257.0;;;;;3554.0;1890.0;1469.0;195.0;59.0
173;2410a Basischemie en vervaardiging va...;Totaal (10 en meer) werkzame personen;2007;685.0;649.0;406.0;244.0;35.0;10.0;26.0;4554.0;2239.0;1816.0;499.0;1227.0;397.0;562.0;268.0;4208.0;2110.0;1676.0;422.0;54.0
174;2410a Basischemie en vervaardiging va...;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
175;2410a Basischemie en vervaardiging va...;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
176;2410a Basischemie en vervaardiging va...;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
177;2410a Basischemie en vervaardiging va...;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
178;2410a Basischemie en vervaardiging va...;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;14.0
179;2410a Basischemie en vervaardiging va...;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
180;2410a Basischemie en vervaardiging va...;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
181;2410a Basischemie en vervaardiging va...;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
182;2410a Basischemie en vervaardiging va...;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
183;2410a Basischemie en vervaardiging va...;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
184;2410a Basischemie en vervaardiging va...;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;17.0
185;2410a Basischemie en vervaardiging va...;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
186;2410a Basischemie en vervaardiging va...;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
187;2410a Basischemie en vervaardiging va...;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
188;2410a Basischemie en vervaardiging va...;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
189;2410a Basischemie en vervaardiging va...;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
190;2410a Basischemie en vervaardiging va...;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;28.0
191;2410a Basischemie en vervaardiging va...;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
192;244 VV farmaceutische producten;Totaal (10 en meer) werkzame personen;2002;382.0;342.0;182.0;160.0;40.0;2.0;38.0;3149.0;1081.0;1223.0;844.0;;;;;2996.0;1037.0;1162.0;797.0;27.0
193;244 VV farmaceutische producten;Totaal (10 en meer) werkzame personen;2003;455.0;420.0;210.0;210.0;35.0;2.0;33.0;3423.0;1165.0;1343.0;916.0;609.0;149.0;261.0;198.0;3248.0;1114.0;1271.0;863.0;24.0
194;244 VV farmaceutische producten;Totaal (10 en meer) werkzame personen;2004;505.0;;;;;;;3354.0;1395.0;1466.0;492.0;;;;;3103.0;1326.0;1378.0;398.0;32.0
195;244 VV farmaceutische producten;Totaal (10 en meer) werkzame personen;2005;544.0;516.0;246.0;270.0;28.0;0.0;28.0;3533.0;1567.0;1536.0;429.0;748.0;260.0;326.0;162.0;3330.0;1518.0;1451.0;361.0;32.0
196;244 VV farmaceutische producten;Totaal (10 en meer) werkzame personen;2006;595.0;;;;;;;3902.0;1650.0;1786.0;466.0;;;;;3688.0;1592.0;1682.0;414.0;24.0
197;244 VV farmaceutische producten;Totaal (10 en meer) werkzame personen;2007;471.0;443.0;230.0;213.0;28.0;5.0;22.0;4743.0;1340.0;1634.0;1769.0;1169.0;414.0;566.0;190.0;3169.0;1280.0;1500.0;389.0;22.0
198;244 VV farmaceutische producten;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
199;244 VV farmaceutische producten;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
200;244 VV farmaceutische producten;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
201;244 VV farmaceutische producten;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
202;244 VV farmaceutische producten;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;9.0
203;244 VV farmaceutische producten;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
204;244 VV farmaceutische producten;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
205;244 VV farmaceutische producten;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
206;244 VV farmaceutische producten;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
207;244 VV farmaceutische producten;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
208;244 VV farmaceutische producten;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;6.0
209;244 VV farmaceutische producten;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
210;244 VV farmaceutische producten;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
211;244 VV farmaceutische producten;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
212;244 VV farmaceutische producten;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
213;244 VV farmaceutische producten;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
214;244 VV farmaceutische producten;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;9.0
215;244 VV farmaceutische producten;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
216;2420b Overige chemische eindproducten ..;Totaal (10 en meer) werkzame personen;2002;186.0;175.0;111.0;64.0;11.0;1.0;10.0;2224.0;977.0;917.0;330.0;;;;;1901.0;842.0;784.0;275.0;145.0
217;2420b Overige chemische eindproducten ..;Totaal (10 en meer) werkzame personen;2003;229.0;192.0;127.0;65.0;37.0;27.0;10.0;2310.0;936.0;1063.0;312.0;567.0;150.0;316.0;101.0;1949.0;814.0;894.0;241.0;136.0
218;2420b Overige chemische eindproducten ..;Totaal (10 en meer) werkzame personen;2004;218.0;;;;;;;2057.0;984.0;827.0;246.0;;;;;1802.0;898.0;733.0;171.0;82.0
219;2420b Overige chemische eindproducten ..;Totaal (10 en meer) werkzame personen;2005;194.0;182.0;125.0;58.0;12.0;2.0;10.0;2159.0;1057.0;820.0;283.0;496.0;188.0;208.0;100.0;1871.0;970.0;696.0;204.0;92.0
220;2420b Overige chemische eindproducten ..;Totaal (10 en meer) werkzame personen;2006;194.0;;;;;;;2252.0;1040.0;844.0;368.0;;;;;2075.0;1034.0;779.0;262.0;95.0
221;2420b Overige chemische eindproducten ..;Totaal (10 en meer) werkzame personen;2007;136.0;122.0;85.0;37.0;14.0;;;1515.0;788.0;611.0;117.0;364.0;177.0;154.0;33.0;1338.0;706.0;546.0;86.0;78.0
222;2420b Overige chemische eindproducten ..;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
223;2420b Overige chemische eindproducten ..;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
224;2420b Overige chemische eindproducten ..;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
225;2420b Overige chemische eindproducten ..;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
226;2420b Overige chemische eindproducten ..;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;44.0
227;2420b Overige chemische eindproducten ..;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
228;2420b Overige chemische eindproducten ..;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
229;2420b Overige chemische eindproducten ..;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
230;2420b Overige chemische eindproducten ..;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
231;2420b Overige chemische eindproducten ..;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
232;2420b Overige chemische eindproducten ..;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;35.0
233;2420b Overige chemische eindproducten ..;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
234;2420b Overige chemische eindproducten ..;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
235;2420b Overige chemische eindproducten ..;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
236;2420b Overige chemische eindproducten ..;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
237;2420b Overige chemische eindproducten ..;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
238;2420b Overige chemische eindproducten ..;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;17.0
239;2420b Overige chemische eindproducten ..;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
240;25 VV producten van rubber en kunststof;Totaal (10 en meer) werkzame personen;2002;39.0;36.0;27.0;9.0;3.0;0.0;3.0;1052.0;376.0;380.0;296.0;;;;;609.0;222.0;248.0;139.0;128.0
241;25 VV producten van rubber en kunststof;Totaal (10 en meer) werkzame personen;2003;44.0;40.0;33.0;8.0;4.0;1.0;3.0;925.0;228.0;386.0;311.0;57.0;10.0;15.0;32.0;570.0;171.0;268.0;131.0;117.0
242;25 VV producten van rubber en kunststof;Totaal (10 en meer) werkzame personen;2004;38.0;;;;;;;1003.0;350.0;376.0;277.0;;;;;596.0;250.0;241.0;105.0;152.0
243;25 VV producten van rubber en kunststof;Totaal (10 en meer) werkzame personen;2005;47.0;43.0;35.0;8.0;4.0;1.0;3.0;987.0;388.0;414.0;185.0;108.0;51.0;40.0;17.0;634.0;291.0;261.0;82.0;160.0
244;25 VV producten van rubber en kunststof;Totaal (10 en meer) werkzame personen;2006;43.0;;;;;;;797.0;315.0;268.0;214.0;;;;;614.0;278.0;219.0;118.0;108.0
245;25 VV producten van rubber en kunststof;Totaal (10 en meer) werkzame personen;2007;46.0;42.0;33.0;9.0;4.0;0.0;3.0;707.0;282.0;224.0;201.0;57.0;19.0;19.0;19.0;542.0;259.0;199.0;84.0;90.0
246;25 VV producten van rubber en kunststof;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
247;25 VV producten van rubber en kunststof;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
248;25 VV producten van rubber en kunststof;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
249;25 VV producten van rubber en kunststof;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
250;25 VV producten van rubber en kunststof;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;38.0
251;25 VV producten van rubber en kunststof;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
252;25 VV producten van rubber en kunststof;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
253;25 VV producten van rubber en kunststof;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
254;25 VV producten van rubber en kunststof;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
255;25 VV producten van rubber en kunststof;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
256;25 VV producten van rubber en kunststof;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;55.0
257;25 VV producten van rubber en kunststof;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
258;25 VV producten van rubber en kunststof;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
259;25 VV producten van rubber en kunststof;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
260;25 VV producten van rubber en kunststof;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
261;25 VV producten van rubber en kunststof;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
262;25 VV producten van rubber en kunststof;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;14.0
263;25 VV producten van rubber en kunststof;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
264;27 Basismetaalindustrie;Totaal (10 en meer) werkzame personen;2002;83.0;83.0;39.0;44.0;1.0;0.0;1.0;866.0;473.0;186.0;207.0;;;;;646.0;380.0;131.0;135.0;33.0
265;27 Basismetaalindustrie;Totaal (10 en meer) werkzame personen;2003;57.0;54.0;41.0;13.0;2.0;0.0;2.0;1251.0;790.0;205.0;257.0;135.0;53.0;27.0;55.0;613.0;286.0;159.0;168.0;34.0
266;27 Basismetaalindustrie;Totaal (10 en meer) werkzame personen;2004;51.0;;;;;;;697.0;289.0;163.0;244.0;;;;;549.0;249.0;138.0;162.0;25.0
267;27 Basismetaalindustrie;Totaal (10 en meer) werkzame personen;2005;57.0;53.0;44.0;9.0;4.0;0.0;4.0;735.0;314.0;168.0;252.0;127.0;43.0;26.0;59.0;580.0;273.0;145.0;162.0;28.0
268;27 Basismetaalindustrie;Totaal (10 en meer) werkzame personen;2006;;;;;;;;;;;;;;;;;;;;15.0
269;27 Basismetaalindustrie;Totaal (10 en meer) werkzame personen;2007;;;;;;;;;;;;;;;;;;;;13.0
270;27 Basismetaalindustrie;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
271;27 Basismetaalindustrie;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
272;27 Basismetaalindustrie;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
273;27 Basismetaalindustrie;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
274;27 Basismetaalindustrie;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;2.0
275;27 Basismetaalindustrie;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
276;27 Basismetaalindustrie;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
277;27 Basismetaalindustrie;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
278;27 Basismetaalindustrie;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
279;27 Basismetaalindustrie;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
280;27 Basismetaalindustrie;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;10.0
281;27 Basismetaalindustrie;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
282;27 Basismetaalindustrie;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
283;27 Basismetaalindustrie;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
284;27 Basismetaalindustrie;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
285;27 Basismetaalindustrie;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
286;27 Basismetaalindustrie;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;3.0
287;27 Basismetaalindustrie;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
288;28 VV producten van metaal (geen mach...;Totaal (10 en meer) werkzame personen;2002;58.0;54.0;43.0;11.0;4.0;2.0;2.0;2065.0;650.0;664.0;751.0;;;;;1114.0;447.0;368.0;299.0;354.0
289;28 VV producten van metaal (geen mach...;Totaal (10 en meer) werkzame personen;2003;50.0;46.0;37.0;9.0;4.0;1.0;2.0;1460.0;555.0;446.0;459.0;43.0;18.0;3.0;22.0;803.0;356.0;264.0;183.0;263.0
290;28 VV producten van metaal (geen mach...;Totaal (10 en meer) werkzame personen;2004;35.0;;;;;;;1483.0;506.0;466.0;512.0;;;;;734.0;321.0;244.0;168.0;237.0
291;28 VV producten van metaal (geen mach...;Totaal (10 en meer) werkzame personen;2005;49.0;39.0;29.0;9.0;10.0;2.0;8.0;1491.0;433.0;561.0;497.0;59.0;9.0;17.0;33.0;638.0;241.0;295.0;101.0;231.0
292;28 VV producten van metaal (geen mach...;Totaal (10 en meer) werkzame personen;2006;51.0;;;;;;;1130.0;625.0;365.0;140.0;;;;;992.0;721.0;220.0;51.0;201.0
293;28 VV producten van metaal (geen mach...;Totaal (10 en meer) werkzame personen;2007;52.0;44.0;33.0;11.0;9.0;2.0;7.0;940.0;498.0;304.0;138.0;46.0;5.0;15.0;26.0;686.0;398.0;225.0;63.0;171.0
294;28 VV producten van metaal (geen mach...;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
295;28 VV producten van metaal (geen mach...;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
296;28 VV producten van metaal (geen mach...;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
297;28 VV producten van metaal (geen mach...;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
298;28 VV producten van metaal (geen mach...;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;105.0
299;28 VV producten van metaal (geen mach...;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
300;28 VV producten van metaal (geen mach...;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
301;28 VV producten van metaal (geen mach...;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
302;28 VV producten van metaal (geen mach...;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
303;28 VV producten van metaal (geen mach...;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
304;28 VV producten van metaal (geen mach...;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;80.0
305;28 VV producten van metaal (geen mach...;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
306;28 VV producten van metaal (geen mach...;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
307;28 VV producten van metaal (geen mach...;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
308;28 VV producten van metaal (geen mach...;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
309;28 VV producten van metaal (geen mach...;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
310;28 VV producten van metaal (geen mach...;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;16.0
311;28 VV producten van metaal (geen mach...;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
312;29 VV machines en apparaten;Totaal (10 en meer) werkzame personen;2002;480.0;468.0;241.0;226.0;13.0;6.0;7.0;6656.0;3938.0;2162.0;556.0;;;;;5084.0;3100.0;1602.0;383.0;525.0
313;29 VV machines en apparaten;Totaal (10 en meer) werkzame personen;2003;502.0;464.0;261.0;203.0;38.0;3.0;35.0;6614.0;3492.0;2088.0;1034.0;399.0;140.0;166.0;93.0;5010.0;2876.0;1605.0;528.0;471.0
314;29 VV machines en apparaten;Totaal (10 en meer) werkzame personen;2004;503.0;;;;;;;6397.0;3305.0;2055.0;1036.0;;;;;4919.0;2692.0;1642.0;585.0;460.0
315;29 VV machines en apparaten;Totaal (10 en meer) werkzame personen;2005;490.0;427.0;296.0;131.0;63.0;17.0;45.0;6045.0;3277.0;1836.0;932.0;182.0;57.0;59.0;66.0;4779.0;2921.0;1404.0;454.0;430.0
316;29 VV machines en apparaten;Totaal (10 en meer) werkzame personen;2006;584.0;;;;;;;6368.0;3151.0;1677.0;1539.0;;;;;5172.0;3002.0;1371.0;799.0;383.0
317;29 VV machines en apparaten;Totaal (10 en meer) werkzame personen;2007;580.0;507.0;373.0;134.0;72.0;4.0;68.0;5963.0;3212.0;1614.0;1137.0;275.0;134.0;28.0;113.0;4804.0;2758.0;1256.0;791.0;313.0
318;29 VV machines en apparaten;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
319;29 VV machines en apparaten;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
320;29 VV machines en apparaten;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
321;29 VV machines en apparaten;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
322;29 VV machines en apparaten;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;183.0
323;29 VV machines en apparaten;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
324;29 VV machines en apparaten;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
325;29 VV machines en apparaten;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
326;29 VV machines en apparaten;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
327;29 VV machines en apparaten;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
328;29 VV machines en apparaten;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;175.0
329;29 VV machines en apparaten;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
330;29 VV machines en apparaten;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
331;29 VV machines en apparaten;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
332;29 VV machines en apparaten;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
333;29 VV machines en apparaten;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
334;29 VV machines en apparaten;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;25.0
335;29 VV machines en apparaten;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
336;DL VV elektrische en optische apparat...;Totaal (10 en meer) werkzame personen;2002;1414.0;1359.0;678.0;681.0;55.0;3.0;52.0;12646.0;4269.0;6861.0;1516.0;;;;;11721.0;3980.0;6386.0;1355.0;301.0
337;DL VV elektrische en optische apparat...;Totaal (10 en meer) werkzame personen;2003;1597.0;1516.0;826.0;690.0;81.0;6.0;75.0;12758.0;4462.0;6825.0;1471.0;543.0;136.0;211.0;196.0;11853.0;4172.0;6366.0;1316.0;284.0
338;DL VV elektrische en optische apparat...;Totaal (10 en meer) werkzame personen;2004;1491.0;;;;;;;12199.0;4034.0;6708.0;1456.0;;;;;11269.0;3719.0;6257.0;1293.0;228.0
339;DL VV elektrische en optische apparat...;Totaal (10 en meer) werkzame personen;2005;1509.0;1385.0;772.0;613.0;123.0;49.0;75.0;12506.0;4101.0;6720.0;1685.0;374.0;102.0;103.0;169.0;11372.0;3776.0;6243.0;1353.0;239.0
340;DL VV elektrische en optische apparat...;Totaal (10 en meer) werkzame personen;2006;1526.0;;;;;;;12464.0;5278.0;5615.0;1571.0;;;;;11128.0;4120.0;5416.0;1593.0;292.0
341;DL VV elektrische en optische apparat...;Totaal (10 en meer) werkzame personen;2007;1442.0;1333.0;816.0;516.0;110.0;48.0;62.0;12821.0;5285.0;5991.0;1545.0;877.0;261.0;278.0;337.0;11285.0;4765.0;5239.0;1281.0;261.0
342;DL VV elektrische en optische apparat...;10 tot 50 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
343;DL VV elektrische en optische apparat...;10 tot 50 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
344;DL VV elektrische en optische apparat...;10 tot 50 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
345;DL VV elektrische en optische apparat...;10 tot 50 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
346;DL VV elektrische en optische apparat...;10 tot 50 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;181.0
347;DL VV elektrische en optische apparat...;10 tot 50 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
348;DL VV elektrische en optische apparat...;50 tot 250 werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
349;DL VV elektrische en optische apparat...;50 tot 250 werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
350;DL VV elektrische en optische apparat...;50 tot 250 werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
351;DL VV elektrische en optische apparat...;50 tot 250 werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
352;DL VV elektrische en optische apparat...;50 tot 250 werkzame personen;2006;;;;;;;;;;;;;;;;;;;;82.0
353;DL VV elektrische en optische apparat...;50 tot 250 werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
354;DL VV elektrische en optische apparat...;250 of meer werkzame personen;2002;;;;;;;;;;;;;;;;;;;;
355;DL VV elektrische en optische apparat...;250 of meer werkzame personen;2003;;;;;;;;;;;;;;;;;;;;
356;DL VV elektrische en optische apparat...;250 of meer werkzame personen;2004;;;;;;;;;;;;;;;;;;;;
357;DL VV elektrische en optische apparat...;250 of meer werkzame personen;2005;;;;;;;;;;;;;;;;;;;;
358;DL VV elektrische en optische apparat...;250 of meer werkzame personen;2006;;;;;;;;;;;;;;;;;;;;30.0
359;DL VV elektrische en optische apparat...;250 of meer werkzame personen;2007;;;;;;;;;;;;;;;;;;;;
360;DM Vervaardiging van transportmiddelen;Totaal (10 en meer) werkzame personen;2002;132.0;122.0;92.0;30.0;10.0;6.0;4.0;2145.0;767.0;817.0;560.0;;;;;1629.0;639.0;612.0;379.0;121.0
361;DM Vervaardiging van transportmiddelen;Totaal (10 en meer) werkzame personen;2003;143.0;140.0;91.0;48.0;3.0;0.0;3.0;1999.0;729.0;790.0;481.0;54.0;10.0;25.0;19.0;1681.0;653.0;641.0;388.0;103.0
362;DM Vervaardiging van transportmiddelen;Totaal (10 en meer) werkzame personen;2004;182.0;;;;;;;3074.0;1562.0;938.0;574.0;;;;;2229.0;749.0;1079.0;400.0;122.0
363;DM Vervaardiging van transportmiddelen;Totaal (10 en meer) werkzame personen;2005;176.0;153.0;116.0;37.0;23.0;4.0;19.0;2946.0;794.0;1381.0;771.0;128.0;21.0;38.0;69.0;2322.0;712.0;1181.0;429.0;140.0
