ID;Geslacht;Leeftijd;Herkomstgroepering;Uitkeringsduur;Perioden;PersonenMetEenUitkering_1
1264;4000;41500;1000;7;2006 september;3650
1265;4000;41500;1000;7;2007 september;3420
1266;4000;41500;1000;9;2005 september;2430
1267;4000;41500;1000;9;2006 september;2540
1268;4000;41500;1000;9;2007 september;2530
1269;4000;41500;1000;5 jaar of langer;2005 september;2840
1270;4000;41500;1000;5 jaar of langer;2006 september;2810
1271;4000;41500;1000;5 jaar of langer;2007 september;2860
1272;4000;41500;6030;0;2005 september;24940
1273;4000;41500;6030;0;2006 september;22590
1274;4000;41500;6030;0;2007 september;21550
1275;4000;41500;6030;1;2005 september;6370
1276;4000;41500;6030;1;2006 september;5280
1277;4000;41500;6030;1;2007 september;4520
1278;4000;41500;6030;2;2005 september;4150
1279;4000;41500;6030;2;2006 september;3380
1280;4000;41500;6030;2;2007 september;2890
1281;4000;41500;6030;5;2005 september;4890
1282;4000;41500;6030;5;2006 september;4580
1283;4000;41500;6030;5;2007 september;4500
1284;4000;41500;6030;6;2005 september;3470
1285;4000;41500;6030;6;2006 september;3150
1286;4000;41500;6030;6;2007 september;3270
1287;4000;41500;6030;7;2005 september;2420
1288;4000;41500;6030;7;2006 september;2450
1289;4000;41500;6030;7;2007 september;2410
1290;4000;41500;6030;9;2005 september;1600
1291;4000;41500;6030;9;2006 september;1730
1292;4000;41500;6030;9;2007 september;1860
1293;4000;41500;6030;5 jaar of langer;2005 september;2040
1294;4000;41500;6030;5 jaar of langer;2006 september;2020
1295;4000;41500;6030;5 jaar of langer;2007 september;2110
1296;4000;41500;1102;0;2005 september;3020
1297;4000;41500;1102;0;2006 september;2650
1298;4000;41500;1102;0;2007 september;2300
1299;4000;41500;1102;1;2005 september;760
1300;4000;41500;1102;1;2006 september;700
1301;4000;41500;1102;1;2007 september;570
1302;4000;41500;1102;2;2005 september;580
1303;4000;41500;1102;2;2006 september;430
1304;4000;41500;1102;2;2007 september;350
1305;4000;41500;1102;5;2005 september;640
1306;4000;41500;1102;5;2006 september;540
1307;4000;41500;1102;5;2007 september;500
1308;4000;41500;1102;6;2005 september;420
1309;4000;41500;1102;6;2006 september;360
1310;4000;41500;1102;6;2007 september;320
1311;4000;41500;1102;7;2005 september;260
1312;4000;41500;1102;7;2006 september;260
1313;4000;41500;1102;7;2007 september;230
1314;4000;41500;1102;9;2005 september;160
1315;4000;41500;1102;9;2006 september;170
1316;4000;41500;1102;9;2007 september;170
1317;4000;41500;1102;5 jaar of langer;2005 september;190
1318;4000;41500;1102;5 jaar of langer;2006 september;180
1319;4000;41500;1102;5 jaar of langer;2007 september;170
1320;4000;41500;1101;0;2005 september;11720
1321;4000;41500;1101;0;2006 september;9770
1322;4000;41500;1101;0;2007 september;8040
1323;4000;41500;1101;1;2005 september;2710
1324;4000;41500;1101;1;2006 september;2450
1325;4000;41500;1101;1;2007 september;1900
1326;4000;41500;1101;2;2005 september;2150
1327;4000;41500;1101;2;2006 september;1620
1328;4000;41500;1101;2;2007 september;1300
1329;4000;41500;1101;5;2005 september;2640
1330;4000;41500;1101;5;2006 september;2140
1331;4000;41500;1101;5;2007 september;1820
1332;4000;41500;1101;6;2005 september;1770
1333;4000;41500;1101;6;2006 september;1380
1334;4000;41500;1101;6;2007 september;1150
1335;4000;41500;1101;7;2005 september;1180
1336;4000;41500;1101;7;2006 september;930
1337;4000;41500;1101;7;2007 september;790
1338;4000;41500;1101;9;2005 september;670
1339;4000;41500;1101;9;2006 september;650
1340;4000;41500;1101;9;2007 september;500
1341;4000;41500;1101;5 jaar of langer;2005 september;610
1342;4000;41500;1101;5 jaar of langer;2006 september;610
1343;4000;41500;1101;5 jaar of langer;2007 september;580
1344;4000;53500;1000;0;2005 september;112240
1345;4000;53500;1000;0;2006 september;93980
1346;4000;53500;1000;0;2007 september;79920
1347;4000;53500;1000;1;2005 september;17080
1348;4000;53500;1000;1;2006 september;15560
1349;4000;53500;1000;1;2007 september;11900
1350;4000;53500;1000;2;2005 september;13360
1351;4000;53500;1000;2;2006 september;9790
1352;4000;53500;1000;2;2007 september;7380
1353;4000;53500;1000;5;2005 september;15070
1354;4000;53500;1000;5;2006 september;11080
1355;4000;53500;1000;5;2007 september;9420
1356;4000;53500;1000;6;2005 september;12940
1357;4000;53500;1000;6;2006 september;9160
1358;4000;53500;1000;6;2007 september;7140
1359;4000;53500;1000;7;2005 september;9640
1360;4000;53500;1000;7;2006 september;8150
1361;4000;53500;1000;7;2007 september;6480
1362;4000;53500;1000;9;2005 september;8230
1363;4000;53500;1000;9;2006 september;7000
1364;4000;53500;1000;9;2007 september;6020
1365;4000;53500;1000;5 jaar of langer;2005 september;35920
1366;4000;53500;1000;5 jaar of langer;2006 september;33250
1367;4000;53500;1000;5 jaar of langer;2007 september;31600
1368;4000;53500;6030;0;2005 september;66100
1369;4000;53500;6030;0;2006 september;53970
1370;4000;53500;6030;0;2007 september;45730
1371;4000;53500;6030;1;2005 september;10370
1372;4000;53500;6030;1;2006 september;8970
1373;4000;53500;6030;1;2007 september;6700
1374;4000;53500;6030;2;2005 september;7660
1375;4000;53500;6030;2;2006 september;5480
1376;4000;53500;6030;2;2007 september;4000
1377;4000;53500;6030;5;2005 september;8050
1378;4000;53500;6030;5;2006 september;5350
1379;4000;53500;6030;5;2007 september;4520
1380;4000;53500;6030;6;2005 september;6780
1381;4000;53500;6030;6;2006 september;4690
1382;4000;53500;6030;6;2007 september;3360
1383;4000;53500;6030;7;2005 september;5210
1384;4000;53500;6030;7;2006 september;4170
1385;4000;53500;6030;7;2007 september;3350
1386;4000;53500;6030;9;2005 september;4530
1387;4000;53500;6030;9;2006 september;3770
1388;4000;53500;6030;9;2007 september;3170
1389;4000;53500;6030;5 jaar of langer;2005 september;23500
1390;4000;53500;6030;5 jaar of langer;2006 september;21550
1391;4000;53500;6030;5 jaar of langer;2007 september;20630
1392;4000;53500;1102;0;2005 september;10200
1393;4000;53500;1102;0;2006 september;8370
1394;4000;53500;1102;0;2007 september;7110
1395;4000;53500;1102;1;2005 september;1800
1396;4000;53500;1102;1;2006 september;1620
1397;4000;53500;1102;1;2007 september;1350
1398;4000;53500;1102;2;2005 september;1330
1399;4000;53500;1102;2;2006 september;970
1400;4000;53500;1102;2;2007 september;710
1401;4000;53500;1102;5;2005 september;1520
1402;4000;53500;1102;5;2006 september;1080
1403;4000;53500;1102;5;2007 september;920
1404;4000;53500;1102;6;2005 september;1270
1405;4000;53500;1102;6;2006 september;880
1406;4000;53500;1102;6;2007 september;680
1407;4000;53500;1102;7;2005 september;860
1408;4000;53500;1102;7;2006 september;730
1409;4000;53500;1102;7;2007 september;610
1410;4000;53500;1102;9;2005 september;740
1411;4000;53500;1102;9;2006 september;580
1412;4000;53500;1102;9;2007 september;520
1413;4000;53500;1102;5 jaar of langer;2005 september;2690
1414;4000;53500;1102;5 jaar of langer;2006 september;2510
1415;4000;53500;1102;5 jaar of langer;2007 september;2320
1416;4000;53500;1101;0;2005 september;35950
1417;4000;53500;1101;0;2006 september;31640
1418;4000;53500;1101;0;2007 september;27090
1419;4000;53500;1101;1;2005 september;4910
1420;4000;53500;1101;1;2006 september;4970
1421;4000;53500;1101;1;2007 september;3840
1422;4000;53500;1101;2;2005 september;4370
1423;4000;53500;1101;2;2006 september;3340
1424;4000;53500;1101;2;2007 september;2670
1425;4000;53500;1101;5;2005 september;5500
1426;4000;53500;1101;5;2006 september;4650
1427;4000;53500;1101;5;2007 september;3990
1428;4000;53500;1101;6;2005 september;4900
1429;4000;53500;1101;6;2006 september;3590
1430;4000;53500;1101;6;2007 september;3100
1431;4000;53500;1101;7;2005 september;3570
1432;4000;53500;1101;7;2006 september;3250
1433;4000;53500;1101;7;2007 september;2510
1434;4000;53500;1101;9;2005 september;2960
1435;4000;53500;1101;9;2006 september;2650
1436;4000;53500;1101;9;2007 september;2330
1437;4000;53500;1101;5 jaar of langer;2005 september;9740
1438;4000;53500;1101;5 jaar of langer;2006 september;9200
1439;4000;53500;1101;5 jaar of langer;2007 september;8650
1440;4000;53700;1000;0;2005 september;174030
1441;4000;53700;1000;0;2006 september;155770
1442;4000;53700;1000;0;2007 september;138460
1443;4000;53700;1000;1;2005 september;16160
1444;4000;53700;1000;1;2006 september;16840
1445;4000;53700;1000;1;2007 september;14170
1446;4000;53700;1000;2;2005 september;15330
1447;4000;53700;1000;2;2006 september;12250
1448;4000;53700;1000;2;2007 september;10370
1449;4000;53700;1000;5;2005 september;20760
1450;4000;53700;1000;5;2006 september;15870
1451;4000;53700;1000;5;2007 september;13550
1452;4000;53700;1000;6;2005 september;16080
1453;4000;53700;1000;6;2006 september;11760
1454;4000;53700;1000;6;2007 september;8740
1455;4000;53700;1000;7;2005 september;13000
1456;4000;53700;1000;7;2006 september;11390
1457;4000;53700;1000;7;2007 september;8670
1458;4000;53700;1000;9;2005 september;11350
1459;4000;53700;1000;9;2006 september;9690
1460;4000;53700;1000;9;2007 september;8210
1461;4000;53700;1000;5 jaar of langer;2005 september;81350
1462;4000;53700;1000;5 jaar of langer;2006 september;77950
1463;4000;53700;1000;5 jaar of langer;2007 september;74760
1464;4000;53700;6030;0;2005 september;115220
1465;4000;53700;6030;0;2006 september;101060
1466;4000;53700;6030;0;2007 september;88460
1467;4000;53700;6030;1;2005 september;10760
1468;4000;53700;6030;1;2006 september;10920
1469;4000;53700;6030;1;2007 september;8880
1470;4000;53700;6030;2;2005 september;9990
1471;4000;53700;6030;2;2006 september;7720
1472;4000;53700;6030;2;2007 september;6320
1473;4000;53700;6030;5;2005 september;13010
1474;4000;53700;6030;5;2006 september;9570
1475;4000;53700;6030;5;2007 september;7950
1476;4000;53700;6030;6;2005 september;9780
1477;4000;53700;6030;6;2006 september;6860
1478;4000;53700;6030;6;2007 september;4730
1479;4000;53700;6030;7;2005 september;7920
1480;4000;53700;6030;7;2006 september;6700
1481;4000;53700;6030;7;2007 september;4960
1482;4000;53700;6030;9;2005 september;6900
1483;4000;53700;6030;9;2006 september;5750
1484;4000;53700;6030;9;2007 september;4660
1485;4000;53700;6030;5 jaar of langer;2005 september;56870
1486;4000;53700;6030;5 jaar of langer;2006 september;53550
1487;4000;53700;6030;5 jaar of langer;2007 september;50970
1488;4000;53700;1102;0;2005 september;17290
1489;4000;53700;1102;0;2006 september;15310
1490;4000;53700;1102;0;2007 september;13480
1491;4000;53700;1102;1;2005 september;1930
1492;4000;53700;1102;1;2006 september;1980
1493;4000;53700;1102;1;2007 september;1730
1494;4000;53700;1102;2;2005 september;1790
1495;4000;53700;1102;2;2006 september;1400
1496;4000;53700;1102;2;2007 september;1200
1497;4000;53700;1102;5;2005 september;2430
1498;4000;53700;1102;5;2006 september;1830
1499;4000;53700;1102;5;2007 september;1530
1500;4000;53700;1102;6;2005 september;1790
1501;4000;53700;1102;6;2006 september;1300
1502;4000;53700;1102;6;2007 september;940
1503;4000;53700;1102;7;2005 september;1380
1504;4000;53700;1102;7;2006 september;1240
1505;4000;53700;1102;7;2007 september;930
1506;4000;53700;1102;9;2005 september;1100
1507;4000;53700;1102;9;2006 september;980
1508;4000;53700;1102;9;2007 september;840
1509;4000;53700;1102;5 jaar of langer;2005 september;6870
1510;4000;53700;1102;5 jaar of langer;2006 september;6580
1511;4000;53700;1102;5 jaar of langer;2007 september;6310
1512;4000;53700;1101;0;2005 september;41520
1513;4000;53700;1101;0;2006 september;39390
1514;4000;53700;1101;0;2007 september;36520
1515;4000;53700;1101;1;2005 september;3470
1516;4000;53700;1101;1;2006 september;3950
1517;4000;53700;1101;1;2007 september;3570
1518;4000;53700;1101;2;2005 september;3560
1519;4000;53700;1101;2;2006 september;3130
1520;4000;53700;1101;2;2007 september;2850
1521;4000;53700;1101;5;2005 september;5320
1522;4000;53700;1101;5;2006 september;4470
1523;4000;53700;1101;5;2007 september;4060
1524;4000;53700;1101;6;2005 september;4510
1525;4000;53700;1101;6;2006 september;3600
1526;4000;53700;1101;6;2007 september;3080
1527;4000;53700;1101;7;2005 september;3700
1528;4000;53700;1101;7;2006 september;3460
1529;4000;53700;1101;7;2007 september;2780
1530;4000;53700;1101;9;2005 september;3360
1531;4000;53700;1101;9;2006 september;2970
1532;4000;53700;1101;9;2007 september;2710
1533;4000;53700;1101;5 jaar of langer;2005 september;17610
1534;4000;53700;1101;5 jaar of langer;2006 september;17820
1535;4000;53700;1101;5 jaar of langer;2007 september;17470
1536;4000;53800;1000;0;2005 september;190550
1537;4000;53800;1000;0;2006 september;184500
1538;4000;53800;1000;0;2007 september;172270
1539;4000;53800;1000;1;2005 september;10950
1540;4000;53800;1000;1;2006 september;12690
1541;4000;53800;1000;1;2007 september;11210
1542;4000;53800;1000;2;2005 september;11800
1543;4000;53800;1000;2;2006 september;9620
1544;4000;53800;1000;2;2007 september;9100
1545;4000;53800;1000;5;2005 september;18830
1546;4000;53800;1000;5;2006 september;15060
1547;4000;53800;1000;5;2007 september;12810
1548;4000;53800;1000;6;2005 september;15190
1549;4000;53800;1000;6;2006 september;13770
1550;4000;53800;1000;6;2007 september;9860
1551;4000;53800;1000;7;2005 september;13650
1552;4000;53800;1000;7;2006 september;12680
1553;4000;53800;1000;7;2007 september;9990
1554;4000;53800;1000;9;2005 september;11910
1555;4000;53800;1000;9;2006 september;11390
1556;4000;53800;1000;9;2007 september;10210
1557;4000;53800;1000;5 jaar of langer;2005 september;108230
1558;4000;53800;1000;5 jaar of langer;2006 september;109300
1559;4000;53800;1000;5 jaar of langer;2007 september;109100
1560;4000;53800;6030;0;2005 september;137830
1561;4000;53800;6030;0;2006 september;132310
1562;4000;53800;6030;0;2007 september;122080
1563;4000;53800;6030;1;2005 september;7970
1564;4000;53800;6030;1;2006 september;8970
1565;4000;53800;6030;1;2007 september;7820
1566;4000;53800;6030;2;2005 september;8400
1567;4000;53800;6030;2;2006 september;6740
1568;4000;53800;6030;2;2007 september;6320
1569;4000;53800;6030;5;2005 september;13240
1570;4000;53800;6030;5;2006 september;10420
1571;4000;53800;6030;5;2007 september;8620
1572;4000;53800;6030;6;2005 september;10620
1573;4000;53800;6030;6;2006 september;9440
1574;4000;53800;6030;6;2007 september;6540
1575;4000;53800;6030;7;2005 september;9660
1576;4000;53800;6030;7;2006 september;8780
1577;4000;53800;6030;7;2007 september;6640
1578;4000;53800;6030;9;2005 september;8500
1579;4000;53800;6030;9;2006 september;8000
1580;4000;53800;6030;9;2007 september;6930
1581;4000;53800;6030;5 jaar of langer;2005 september;79450
1582;4000;53800;6030;5 jaar of langer;2006 september;79980
1583;4000;53800;6030;5 jaar of langer;2007 september;79220
1584;4000;53800;1102;0;2005 september;21180
1585;4000;53800;1102;0;2006 september;20110
1586;4000;53800;1102;0;2007 september;18220
1587;4000;53800;1102;1;2005 september;1390
1588;4000;53800;1102;1;2006 september;1600
1589;4000;53800;1102;1;2007 september;1420
1590;4000;53800;1102;2;2005 september;1550
1591;4000;53800;1102;2;2006 september;1210
1592;4000;53800;1102;2;2007 september;1100
1593;4000;53800;1102;5;2005 september;2470
1594;4000;53800;1102;5;2006 september;1930
1595;4000;53800;1102;5;2007 september;1550
1596;4000;53800;1102;6;2005 september;1840
1597;4000;53800;1102;6;2006 september;1770
1598;4000;53800;1102;6;2007 september;1250
1599;4000;53800;1102;7;2005 september;1660
1600;4000;53800;1102;7;2006 september;1470
1601;4000;53800;1102;7;2007 september;1220
1602;4000;53800;1102;9;2005 september;1340
1603;4000;53800;1102;9;2006 september;1340
1604;4000;53800;1102;9;2007 september;1110
1605;4000;53800;1102;5 jaar of langer;2005 september;10940
1606;4000;53800;1102;5 jaar of langer;2006 september;10800
1607;4000;53800;1102;5 jaar of langer;2007 september;10560
1608;4000;53800;1101;0;2005 september;31540
1609;4000;53800;1101;0;2006 september;32080
1610;4000;53800;1101;0;2007 september;31970
1611;4000;53800;1101;1;2005 september;1580
1612;4000;53800;1101;1;2006 september;2120
1613;4000;53800;1101;1;2007 september;1980
1614;4000;53800;1101;2;2005 september;1860
1615;4000;53800;1101;2;2006 september;1680
1616;4000;53800;1101;2;2007 september;1680
1617;4000;53800;1101;5;2005 september;3120
1618;4000;53800;1101;5;2006 september;2720
1619;4000;53800;1101;5;2007 september;2640
1620;4000;53800;1101;6;2005 september;2730
1621;4000;53800;1101;6;2006 september;2570
1622;4000;53800;1101;6;2007 september;2070
1623;4000;53800;1101;7;2005 september;2330
1624;4000;53800;1101;7;2006 september;2430
1625;4000;53800;1101;7;2007 september;2130
1626;4000;53800;1101;9;2005 september;2080
1627;4000;53800;1101;9;2006 september;2050
1628;4000;53800;1101;9;2007 september;2160
1629;4000;53800;1101;5 jaar of langer;2005 september;17840
1630;4000;53800;1101;5 jaar of langer;2006 september;18520
1631;4000;53800;1101;5 jaar of langer;2007 september;19320
1632;4000;53900;1000;0;2005 september;211820
1633;4000;53900;1000;0;2006 september;212870
1634;4000;53900;1000;0;2007 september;213510
1635;4000;53900;1000;1;2005 september;5230
1636;4000;53900;1000;1;2006 september;6350
1637;4000;53900;1000;1;2007 september;5700
1638;4000;53900;1000;2;2005 september;6620
1639;4000;53900;1000;2;2006 september;6230
1640;4000;53900;1000;2;2007 september;5530
1641;4000;53900;1000;5;2005 september;12360
1642;4000;53900;1000;5;2006 september;11130
1643;4000;53900;1000;5;2007 september;10680
1644;4000;53900;1000;6;2005 september;12140
1645;4000;53900;1000;6;2006 september;11850
1646;4000;53900;1000;6;2007 september;10300
1647;4000;53900;1000;7;2005 september;13720
1648;4000;53900;1000;7;2006 september;11700
1649;4000;53900;1000;7;2007 september;11260
1650;4000;53900;1000;9;2005 september;12350
1651;4000;53900;1000;9;2006 september;12860
1652;4000;53900;1000;9;2007 september;11440
1653;4000;53900;1000;5 jaar of langer;2005 september;149400
1654;4000;53900;1000;5 jaar of langer;2006 september;152750
1655;4000;53900;1000;5 jaar of langer;2007 september;158600
1656;4000;53900;6030;0;2005 september;166740
1657;4000;53900;6030;0;2006 september;166850
1658;4000;53900;6030;0;2007 september;166620
1659;4000;53900;6030;1;2005 september;3930
1660;4000;53900;6030;1;2006 september;4810
1661;4000;53900;6030;1;2007 september;4290
1662;4000;53900;6030;2;2005 september;5160
1663;4000;53900;6030;2;2006 september;4800
1664;4000;53900;6030;2;2007 september;4170
1665;4000;53900;6030;5;2005 september;9520
1666;4000;53900;6030;5;2006 september;8530
1667;4000;53900;6030;5;2007 september;8100
1668;4000;53900;6030;6;2005 september;9440
1669;4000;53900;6030;6;2006 september;9140
1670;4000;53900;6030;6;2007 september;7840
1671;4000;53900;6030;7;2005 september;11010
1672;4000;53900;6030;7;2006 september;9070
1673;4000;53900;6030;7;2007 september;8650
1674;4000;53900;6030;9;2005 september;9910
1675;4000;53900;6030;9;2006 september;10230
1676;4000;53900;6030;9;2007 september;8850
1677;4000;53900;6030;5 jaar of langer;2005 september;117770
1678;4000;53900;6030;5 jaar of langer;2006 september;120270
1679;4000;53900;6030;5 jaar of langer;2007 september;124710
1680;4000;53900;1102;0;2005 september;24630
1681;4000;53900;1102;0;2006 september;24880
1682;4000;53900;1102;0;2007 september;24860
1683;4000;53900;1102;1;2005 september;650
1684;4000;53900;1102;1;2006 september;850
1685;4000;53900;1102;1;2007 september;750
1686;4000;53900;1102;2;2005 september;790
1687;4000;53900;1102;2;2006 september;750
1688;4000;53900;1102;2;2007 september;730
1689;4000;53900;1102;5;2005 september;1560
1690;4000;53900;1102;5;2006 september;1380
1691;4000;53900;1102;5;2007 september;1360
1692;4000;53900;1102;6;2005 september;1490
1693;4000;53900;1102;6;2006 september;1520
1694;4000;53900;1102;6;2007 september;1280
1695;4000;53900;1102;7;2005 september;1590
1696;4000;53900;1102;7;2006 september;1440
1697;4000;53900;1102;7;2007 september;1440
1698;4000;53900;1102;9;2005 september;1400
1699;4000;53900;1102;9;2006 september;1510
1700;4000;53900;1102;9;2007 september;1390
1701;4000;53900;1102;5 jaar of langer;2005 september;17180
1702;4000;53900;1102;5 jaar of langer;2006 september;17440
1703;4000;53900;1102;5 jaar of langer;2007 september;17900
1704;4000;53900;1101;0;2005 september;20450
1705;4000;53900;1101;0;2006 september;21140
1706;4000;53900;1101;0;2007 september;22030
1707;4000;53900;1101;1;2005 september;660
1708;4000;53900;1101;1;2006 september;690
1709;4000;53900;1101;1;2007 september;660
1710;4000;53900;1101;2;2005 september;670
1711;4000;53900;1101;2;2006 september;680
1712;4000;53900;1101;2;2007 september;620
1713;4000;53900;1101;5;2005 september;1290
1714;4000;53900;1101;5;2006 september;1220
1715;4000;53900;1101;5;2007 september;1210
1716;4000;53900;1101;6;2005 september;1210
1717;4000;53900;1101;6;2006 september;1190
1718;4000;53900;1101;6;2007 september;1180
1719;4000;53900;1101;7;2005 september;1120
1720;4000;53900;1101;7;2006 september;1190
1721;4000;53900;1101;7;2007 september;1170
1722;4000;53900;1101;9;2005 september;1040
1723;4000;53900;1101;9;2006 september;1120
1724;4000;53900;1101;9;2007 september;1190
1725;4000;53900;1101;5 jaar of langer;2005 september;14460
1726;4000;53900;1101;5 jaar of langer;2006 september;15040
1727;4000;53900;1101;5 jaar of langer;2007 september;15990
